,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5
1239,B,True,0.5486,0.95991,0.55851,0.49187,0.47722
1240,B,False,0.39372,0.27345,0.1398,0.5202,0.22718
1241,B,False,0.10171,0.42311,0.16972,-0.042276,-0.33734
1242,B,True,-0.039347,0.001263,-0.053772,-0.19271,-0.13334
1243,B,False,0.15144,0.16798,0.12423,0.10783,-0.016786
1244,B,False,0.0064452,0.036849,0.035726,0.039126,-0.0050444
1245,B,False,-0.11421,-0.12499,-0.09676,-0.07937,-0.067356
1246,B,False,-0.15169,-0.16104,-0.19976,-0.17663,-0.09593
1247,B,False,-0.11636,-0.15897,-0.082222,-0.11529,-0.1332
1248,B,False,0.27652,0.16497,0.29929,0.2049,0.29679
1249,B,False,0.31416,0.27159,0.15554,0.19466,0.21313
1250,B,True,-0.18367,-0.23003,-0.19813,-0.1995,-0.21021
1251,B,False,0.063262,-0.0078747,0.050901,-0.001193,0.041123
1252,B,True,-0.1679,-0.4769,-0.22505,-0.027634,-0.18995
1253,B,False,0.27056,0.040185,0.19004,0.33309,0.37016
1254,B,True,-0.01253,-0.070633,-0.054934,-0.056838,-0.14407
1255,B,False,-0.40542,-0.36489,-0.32157,-0.26448,-0.282
1256,B,False,-0.023656,0.042428,-0.021915,0.014512,0.042496
1257,B,False,0.025697,0.03306,-0.086198,0.19401,0.1189
1258,B,False,0.047549,-0.051468,-0.045113,-0.001015,-0.20208
1259,B,True,0.21527,0.11391,0.1959,0.22101,-0.0014725
1260,B,False,0.93066,0.99108,0.79152,0.9539,1.0737
1261,B,False,0.36792,0.29288,0.28365,0.36056,0.29317
1262,B,False,-0.27033,-0.33253,-0.3141,-0.2566,-0.32545
1263,B,False,0.23047,0.28612,0.1925,0.24615,0.1526
1264,B,False,0.19198,-0.043519,0.1584,0.23048,0.29873
1265,B,False,0.95748,1.0824,1.026,0.83889,0.85099
1266,B,True,-0.092389,-0.071193,0.12631,-0.020624,0.016142
1267,B,False,-0.7585,-0.61607,-0.22394,-0.63807,-0.61505
1268,B,False,0.63975,0.66113,0.39159,0.47023,0.36773
1269,B,False,-0.26724,-0.24092,-0.22285,-0.10051,-0.32757
1270,B,False,0.38098,0.44668,0.37025,0.68553,0.55453
1271,B,False,-0.24758,-0.24749,-0.31676,-0.3322,-0.3064
1272,B,False,0.0086791,-0.11138,-0.061641,0.014779,-0.088005
1273,B,False,-0.045982,-0.11283,-0.10221,-0.10224,-0.090946
1274,B,False,-0.12107,-0.12722,-0.060394,-0.059299,-0.091925
1275,B,False,-0.74937,-0.85888,-0.68914,-0.78206,-0.62135
1276,B,False,0.006347,-0.16733,0.022286,0.06959,-0.083585
1277,B,True,-0.27536,-0.28295,-0.2121,-0.28925,-0.19352
1278,B,True,0.66751,0.56983,0.51347,0.49179,0.4239
1279,B,False,-0.051996,-0.11336,-0.20109,-0.21352,-0.17188
1280,B,False,-0.28308,-0.27699,-0.27664,-0.21544,-0.2959
1281,B,False,-0.49627,-0.41443,-0.36872,-0.57959,-0.50716
1282,B,False,0.36176,0.25336,0.25392,0.42734,0.26811
1283,B,False,0.28629,0.41068,0.27672,0.23541,0.30688
1284,B,False,-0.15224,-0.55276,-0.60655,-0.21704,-0.41418
1285,B,False,0.25063,-0.25421,0.075644,-0.16633,0.29625
1286,B,False,-0.15592,-0.27755,-0.18391,-0.25096,-0.12113
1287,B,True,-0.23759,-0.16972,-0.13968,-0.10961,-0.096613
1288,B,False,-0.10978,-0.059131,-0.048166,-0.17212,-0.12747
1289,B,False,0.012359,-0.0044471,-0.0067177,-0.017915,-0.0068136
1290,B,False,-0.16468,0.071275,0.31325,0.28943,0.14264
1291,B,True,-0.05472,-0.0023168,-0.034976,-0.1009,-0.15059
1292,B,False,0.25216,0.14966,0.24313,0.28049,0.40575
1293,B,False,-0.1276,-0.071531,-0.14892,-0.12459,-0.15569
1294,B,False,0.21209,0.31209,-0.16857,0.48107,-0.013974
1295,B,False,-0.39748,-0.36473,-0.29115,-0.32249,-0.25267
1296,B,False,0.13253,-0.10351,0.04846,0.064096,0.051878
1297,B,True,0.1502,0.19509,0.16204,0.1579,0.14163
1298,B,False,0.71402,0.27102,0.24103,0.15152,0.11316
1299,B,False,-0.037656,-0.12924,-0.046675,-0.088855,0.011945
1300,B,False,0.10865,-0.0023233,0.083159,0.17076,0.058775
1301,B,False,0.31197,0.40295,0.43943,0.3506,0.3603
1302,B,False,0.33155,0.29594,0.64473,0.38452,0.3741
1303,B,True,-0.38455,-0.24589,-0.20964,-0.226,-0.38066
1304,B,False,-0.1127,-0.15224,-0.093768,-0.071349,-0.079092
1305,B,False,-0.10767,0.25459,-0.0071683,-0.1727,-0.11952
1306,B,False,0.29845,0.35813,0.2463,0.20386,0.31418
1307,B,False,-0.64357,-0.69148,-0.28884,-0.41155,-0.687
1308,B,False,0.17399,0.14832,0.13619,0.12926,0.047605
1309,B,True,0.90321,0.78931,0.69819,0.46352,0.41333
1310,B,False,0.4912,0.53266,0.43626,0.47014,0.46019
1311,B,False,0.12735,0.14293,0.19244,0.18172,0.26514
1312,B,False,-0.070721,-0.080895,-0.17402,-0.14208,-0.13166
1313,B,False,-0.051773,-0.24936,-0.25523,-0.30833,0.03926
1314,B,False,0.57624,0.44142,0.29414,0.48614,0.26987
1315,B,False,0.49028,0.4206,0.36974,0.40462,0.50316
1316,B,True,0.49153,0.44677,0.49794,0.47406,0.45542
1317,B,False,0.11854,0.20062,0.26825,0.28111,0.34495
1318,B,False,0.1413,0.14469,0.38267,0.13525,0.26504
1319,B,False,-0.06421,-0.11159,-0.034034,0.018475,-0.084405
1320,B,False,0.57228,0.37897,0.52033,0.3921,0.64064
1321,B,False,-0.052028,0.010431,0.20021,0.10589,-0.05334
1322,B,False,0.24469,0.20388,0.26218,0.38246,0.34052
1323,B,False,-0.096613,-0.099815,-0.12797,-0.12083,-0.084189
1324,B,False,-0.048398,-0.066359,0.033022,0.038817,-0.065763
1325,B,False,0.12871,0.11969,0.22451,0.26354,0.21823
1326,B,False,0.53678,0.71491,0.38651,-0.23069,0.048078
1327,B,False,0.013134,0.36967,0.13888,-0.1032,-0.066151
1328,B,False,-0.057712,-0.030898,-0.20145,-0.24033,-0.29219
1329,B,False,0.15119,0.027532,0.064875,0.049978,0.14349
1330,B,False,-0.88339,-0.91209,-0.065376,-1.3027,0.39469
1331,B,False,-0.33403,-0.27819,-0.28049,-0.29674,-0.20861
1332,B,False,0.37302,0.33821,0.31878,0.32373,0.37991
1333,B,False,0.13848,-0.049951,-0.07291,-0.18752,-0.095385
1334,B,False,-0.048699,-0.064879,-0.016414,-0.11202,-0.16198
1335,B,False,0.015719,0.19781,0.26525,-0.011089,0.082132
1336,B,True,-0.22342,-0.21882,-0.24358,-0.22383,-0.19164
1337,B,True,-0.49164,-0.26978,-0.25742,-0.70804,-0.37683
1338,B,True,-4.6184,-1.3448,0.55373,-0.2085,2.0127
1339,B,False,0.10497,0.080203,0.0082903,0.052462,-0.075334
1340,B,False,-0.014699,-0.13542,-0.11912,0.13674,0.047169
1341,B,False,-0.27002,-0.24708,-0.083265,-0.1703,-0.22997
1342,B,False,0.52437,0.49153,0.44677,0.49794,0.47406
1343,B,False,0.064999,0.0023145,-0.02721,-0.0015729,0.13897
1344,B,True,-0.2529,-0.26567,-0.26984,-0.25477,-0.31572
1345,B,False,-0.071779,-0.01995,-0.28096,-0.20664,-0.20527
1346,B,False,-0.29752,-0.26625,-0.30113,-0.19642,-0.22943
1347,B,False,0.19418,0.19706,0.1154,0.10848,0.032241
1348,B,False,0.20862,0.21963,0.21423,0.28038,0.25489
1349,B,False,0.45767,0.44121,0.28213,0.68445,0.0051013
1350,B,False,0.49776,0.48356,0.39844,0.28636,0.38098
1351,B,False,-0.06361,-0.07998,-0.10571,-0.05978,-0.10082
1352,B,False,0.072121,-0.087936,-0.17419,-0.079955,-0.042568
1353,B,False,-0.18153,-0.21598,-0.14544,-0.1719,-0.13107
1354,B,False,-0.2011,-0.15807,-0.12822,-0.22528,-0.20861
1355,B,False,-0.045576,-0.1609,-0.039808,0.15337,0.20527
1356,B,False,0.0019674,0.039472,-0.09746,-0.069374,-0.074159
1357,B,False,0.40435,0.2835,0.76358,0.75971,0.9525
1358,B,False,-0.17081,-0.050522,-0.21054,-0.32952,-0.30537
1359,B,False,0.074883,0.052081,0.10394,-0.054447,-0.034954
1360,B,False,-0.040194,-0.061937,-0.086083,-0.077661,0.027237
1361,B,False,-0.29792,-0.32322,-0.31688,-0.2966,-0.26884
1362,B,False,-0.25943,-0.31989,-0.40275,-0.29822,-0.54625
1363,B,False,-0.10943,-0.10585,-0.11048,-0.15072,-0.06208
1364,B,False,0.13713,0.010374,-0.061214,0.018249,0.035467
1365,B,True,0.097333,0.096655,0.047372,-0.01943,0.025912
1366,B,False,0.6639,0.43858,0.37943,0.36006,0.40383
1367,B,False,-0.013083,-0.065363,-0.06194,0.078814,0.0082871
1368,B,True,0.052282,0.027385,0.059332,0.056184,0.028689
1369,B,False,0.063331,0.030044,0.14446,0.11506,0.096659
1370,B,False,-0.13815,0.09486,-0.025643,0.11263,-0.20501
1371,B,False,-0.33583,-0.12607,-0.24112,0.12071,-0.013413
1372,B,False,0.078256,0.076157,0.028577,0.078533,0.072233
1373,B,False,0.0,0.0,0.0,0.0,0.0
1374,B,True,-0.16354,-0.23197,-0.18328,-0.10927,-0.091383
1375,B,False,-0.013205,-0.074593,0.0054102,-0.06279,-0.093294
1376,B,False,-0.14256,-0.12851,-0.17981,-0.067013,-0.13463
1377,B,False,-0.15811,-0.18432,-0.13432,-0.11412,-0.2141
1378,B,True,0.0088751,0.46975,0.88104,-0.33775,0.69023
1379,B,True,-0.10062,-0.018714,-0.40006,-0.46274,0.017765
1380,B,False,0.62889,0.81223,0.24763,0.5178,0.13313
1381,B,False,0.0021131,0.0087092,0.038232,0.025088,0.03465
1382,B,False,-0.093356,0.041515,0.010825,0.17433,0.088281
1383,B,True,0.45492,0.76544,0.86547,0.32067,-0.19717
1384,B,False,-0.2036,-0.36242,-0.25619,-0.33067,-0.28593
1385,B,False,0.23733,0.32157,0.3662,0.29168,0.17222
1386,B,False,0.11227,0.18471,0.077247,0.093928,0.08125
1387,B,False,1.0423,0.85553,1.3949,0.99216,1.2058
1388,B,True,0.03607,0.17539,0.13321,0.24776,0.35785
1389,B,True,-1.0055,-0.80556,-1.0118,-0.46174,-0.3642
1390,B,True,-0.13001,-0.14808,-0.16359,-0.21777,-0.13994
1391,B,True,0.44882,0.37499,0.34264,0.20657,0.44626
1392,B,False,-0.23636,0.015594,0.046923,-0.16632,-0.30474
1393,B,False,0.18741,-0.14443,-0.048559,-0.054419,-0.10334
1394,B,False,0.074208,0.18442,0.20654,-0.1678,0.1133
1395,B,False,0.15692,0.010913,0.015098,0.10241,0.16129
1396,B,True,-0.029278,-0.098054,-0.03455,0.021272,-0.016363
1397,B,False,0.6193,0.83465,0.70061,0.60617,0.61565
1398,B,False,1.0925,1.1862,1.1963,1.1679,1.1054
1399,B,False,-0.24538,-0.30674,-0.29369,0.027964,-0.06451
1400,B,False,-0.45658,-0.35406,-0.33694,-0.1915,-0.43575
1401,B,True,-0.23865,-0.28376,-0.23614,-0.31187,-0.35151
1402,B,False,0.20287,0.15445,0.16751,0.20591,0.2352
1403,B,False,-1.9248,0.046824,0.037614,0.70789,0.80707
1404,B,False,0.12466,0.26181,0.33512,0.23959,0.22266
1405,B,False,0.25204,0.25701,0.27559,0.29122,0.23893
1406,B,False,-0.17477,-0.17329,-0.12347,-0.18976,-0.16395
1407,B,False,0.039924,0.068166,0.090138,0.068361,0.067215
1408,B,True,0.47166,0.479,0.69525,0.69013,0.73868
1409,B,False,-0.072165,-0.050935,-0.012459,0.036277,-0.0035795
1410,B,True,-0.2429,-0.22971,-0.26762,-0.25641,-0.2992
1411,B,False,-0.067723,-0.0041016,-0.11236,-0.11157,-0.12725
1412,B,False,1.2716,1.4176,1.4574,0.77617,1.1222
1413,B,False,0.82751,0.85962,0.91319,0.88457,0.71271
1414,B,False,-0.36116,-0.7564,-0.49703,0.0071554,0.095334
1415,B,False,-0.20671,-0.079016,-0.12674,-0.14077,-0.20969
1416,B,False,0.5486,0.95991,0.55851,0.49187,0.47722
1417,B,False,0.058815,0.030593,0.080602,0.064192,-0.091784
1418,B,False,-0.31544,-0.12898,-0.1605,-0.068119,-0.075006
1419,B,False,0.37491,0.36714,0.35904,0.31877,0.33898
1420,B,False,-0.25,-0.16796,-0.20218,-0.21509,-0.15278
1421,B,False,0.2396,0.27559,0.2939,0.21034,0.2304
1422,B,False,-0.19131,-0.27627,-0.13837,-0.2434,-0.21639
1423,B,False,-0.051201,-0.039615,-0.044354,-0.070788,0.10426
1424,B,False,0.4558,0.5715,1.0513,0.81958,0.51179
1425,B,False,0.17346,0.33107,0.28457,0.22966,0.082392
1426,B,False,-0.18203,-0.18225,-0.18599,-0.18349,-0.32527
1427,B,False,0.077187,0.018485,0.0038251,-0.07507,-0.10097
1428,B,True,0.63497,0.54967,0.53227,0.44885,0.17986
1429,B,False,-0.086708,-0.045715,-0.07233,-0.046154,-0.069245
1430,B,True,0.19819,0.0046175,0.20219,0.035172,0.18579
1431,B,True,0.46471,0.63886,0.55595,0.57819,0.5486
1432,B,True,-0.25603,-0.12834,-0.24702,0.27691,0.16738
1433,B,False,-0.16864,-0.53114,-0.27986,-0.20486,0.091999
1434,B,False,0.010427,-0.0024248,0.047549,-0.051468,-0.045113
1435,B,False,-0.063257,-0.078489,-0.034323,-0.07019,-0.16253
1436,B,False,-0.12812,-0.17672,-0.12759,-0.12848,-0.16411
1437,B,False,-0.15048,-0.10174,-0.11092,-0.21849,-0.036884
1438,B,False,-0.13412,-0.099216,-0.12213,-0.13229,-0.10291
1439,B,False,0.2704,0.21184,0.17423,0.16903,0.24535
1440,B,False,-0.14781,-0.14077,-0.11051,-0.11699,-0.15607
1441,B,False,-0.12372,0.48733,1.0814,-0.62363,0.72335
1442,B,False,0.21515,0.16298,0.13921,0.094875,0.15344
1443,B,False,-0.10433,-0.10889,-0.14079,-0.10734,-0.11674
1444,B,False,0.36884,0.34056,0.25707,0.27243,0.27076
1445,B,False,-0.33753,0.079712,1.1405,-0.75906,0.12275
1446,B,False,0.18393,0.2732,0.22536,0.22245,0.11294
1447,B,False,-0.075353,-0.059528,-0.094995,-0.095395,-0.0909
1448,B,False,0.26412,0.11499,0.13642,0.0083389,0.011371
1449,B,False,1.2934,0.63553,0.94774,0.25689,1.201
1450,B,False,0.090267,0.053774,0.051312,0.056977,0.34372
1451,B,False,-0.14613,-0.11077,-0.13731,-0.11288,-0.10439
1452,B,False,0.058167,-0.010126,-0.015486,0.00070181,-0.079406
1453,B,False,0.0,0.0,0.0,0.0,0.0
1454,B,False,-0.44886,-0.28157,-0.26083,-0.44403,-0.25568
1455,B,False,-0.080559,-0.048834,-0.068227,-0.071474,-0.058675
1456,B,False,0.39074,0.31834,0.36944,0.41522,0.30955
1457,B,False,0.16378,0.16634,0.19414,0.20366,0.19392
1458,B,False,0.00094521,-0.065519,-0.012444,0.039168,-0.068307
1459,B,False,0.80958,0.96081,0.86963,0.71429,0.85289
1460,B,False,-0.044354,-0.070788,0.10426,-0.0021635,-0.057845
1461,B,False,0.46912,0.45964,0.49098,0.49368,0.47362
1462,B,False,-0.0021635,-0.057845,-0.018212,-0.12474,0.0016028
1463,B,False,0.18855,0.39809,0.23881,0.38292,0.42804
1464,B,False,-0.21777,-0.18792,-0.11343,-0.13341,-0.21233
1465,B,False,-0.23361,-0.1661,-0.25007,-0.26957,-0.029028
1466,B,False,-0.1272,-0.24418,-0.045722,-0.221,-0.06494
1467,B,False,-0.60826,-0.19553,-0.39415,-0.91527,-1.0281
1468,B,False,-0.01215,-0.081882,-0.12408,-0.07514,-0.036307
1469,B,False,0.06177,0.1487,0.041722,-0.084399,-0.063366
1470,B,False,-0.016956,-0.1552,-0.049288,-0.035558,-0.1268
1471,B,False,1.21,2.1593,1.6079,0.95671,0.76616
1472,B,False,0.036417,0.0030171,0.11954,-0.1277,-0.14066
1473,B,False,0.27326,0.23265,0.19313,0.22127,0.2568
1474,B,False,-0.091266,-0.067998,-0.093217,-0.067344,-0.096239
1475,B,False,-0.19238,-0.27612,-0.18711,-0.15242,-0.17741
1476,B,False,-0.32503,-0.28124,-0.20898,-0.26744,-0.24164
1477,B,True,0.41793,0.25061,0.35503,0.32174,0.2331
1478,B,False,0.28567,0.22414,0.35532,0.32175,0.25344
1479,B,False,-0.069511,0.46256,-0.054196,-0.094178,-0.14874
1480,B,True,-0.33057,-0.11084,-0.076633,0.037373,0.012323
1481,B,False,0.23404,0.11077,0.0016065,-0.04222,0.036019
1482,B,False,-0.18467,-0.04374,0.059486,0.10619,0.25068
1483,B,False,0.19199,-0.062292,-0.010706,0.11862,0.3037
1484,B,True,0.13119,0.22641,0.37961,0.25183,0.37142
1485,B,False,0.0043838,0.17025,0.31494,0.27477,0.27815
1486,B,False,-0.72793,-0.63478,-0.71422,-0.80184,-0.38992
1487,B,False,0.13395,0.035793,0.13264,0.18285,0.19927
1488,B,False,0.053374,0.1241,-0.12617,-0.057838,-0.15027
1489,B,False,0.25853,0.17612,0.048986,-0.085338,0.10551
1490,B,False,0.31149,0.27467,0.30944,0.40113,0.21821
1491,B,False,0.18559,0.27732,0.22413,0.15844,0.15829
1492,B,True,1.463,1.2116,1.2146,1.3932,1.0792
1493,B,False,0.26724,0.51114,0.32577,0.46269,0.15739
1494,B,False,0.058025,0.042061,0.047263,0.027863,0.016444
1495,B,False,0.41473,0.35423,0.35614,0.33237,0.32321
1496,B,False,0.0034824,0.041972,0.0074215,0.060343,0.048719
1497,B,False,0.20494,0.12628,0.18044,0.1726,0.45112
1498,B,False,-0.26067,-0.70596,-0.64053,-1.2801,-0.98878
1499,B,True,-0.1019,-0.054761,0.0068102,-0.082214,-0.13594
1500,B,False,-0.25005,-0.25601,-0.24153,-0.29358,-0.33059
1501,B,False,-0.069388,-0.24704,-0.21488,-0.15142,-0.28785
1502,B,False,0.34195,0.22811,0.45119,0.36536,0.2492
1503,B,False,0.25371,0.17683,0.20581,0.071535,0.096668
1504,B,False,0.071622,0.013406,0.24417,0.038031,0.016157
1505,B,False,0.50078,0.23191,0.38753,0.30044,0.37827
1506,B,False,-0.064857,-0.060124,-0.074012,-0.11118,-0.077278
1507,B,False,0.58982,0.56535,0.49039,0.45048,0.35032
1508,B,True,-0.1425,-0.1088,-0.21168,-0.098089,-0.18162
1509,B,False,-0.21152,-0.21146,-0.078773,-0.01523,0.049991
1510,B,False,-0.14178,-0.14386,-0.12475,-0.16315,-0.17233
1511,B,False,0.44377,0.43485,0.51687,0.48794,0.44356
1512,B,False,-0.032967,-0.012906,0.00091828,-0.0033346,0.0019077
1513,B,False,0.63015,0.6644,0.82085,0.61234,0.80956
1514,B,True,0.13521,-0.076772,-0.10589,-0.18249,-0.36299
1515,B,False,0.41907,0.33742,0.45515,0.41272,0.5116
1516,B,False,-0.17414,-0.23278,-0.235,-0.2569,-0.27343
1517,B,False,-0.40321,-0.48635,-0.36063,-0.2754,-0.49995
1518,B,False,0.21613,0.21233,0.13138,0.20348,-0.00085924
1519,B,False,-0.22026,-0.19298,-0.15159,-0.065937,-0.051842
1520,B,False,0.0,2.5551,2.3351,-1.0336,0.47709
1521,B,False,0.23848,0.7015,0.2564,0.68748,0.30046
1522,B,False,0.10144,0.13906,0.10513,0.10864,0.06489
1523,B,False,-0.010842,0.49324,-0.0238,0.50295,0.26783
1524,B,False,-0.077661,0.027237,-0.0044189,-0.029717,0.03938
1525,B,False,0.18858,0.17165,0.15045,0.17595,0.21279
1526,B,False,-0.11892,-0.15467,-0.027783,-0.20573,-0.17695
1527,B,False,-0.12049,0.029292,0.022851,-0.14669,-0.078259
1528,B,False,-0.12238,-0.13297,-0.16819,-0.051938,-0.026787
1529,B,False,0.39988,0.537,0.45095,0.49784,0.51524
1530,B,False,-0.31165,-0.29888,-0.3096,-0.34009,-0.26756
1531,B,False,-0.31405,-0.27832,-0.22122,-0.30835,-0.33871
1532,B,True,-0.15577,-0.16949,-0.15621,-0.16126,-0.16684
1533,B,False,-0.051921,-0.032382,0.0015681,0.10493,0.091121
1534,B,False,0.88223,0.83206,1.0763,1.1138,0.63333
1535,B,False,-0.13223,0.040556,0.13911,-0.12852,0.17156
1536,B,False,0.052372,0.021287,0.026579,0.062068,0.024613
1537,B,False,0.034685,0.17411,0.10609,0.11721,0.048931
1538,B,False,0.15811,0.13806,0.32871,0.17785,0.15962
1539,B,False,-0.20385,-0.38063,-0.28657,-0.3032,-0.22129
1540,B,False,1.0135,1.0543,1.1587,1.2559,0.32436
1541,B,False,0.57713,0.43502,0.26842,0.37176,0.30663
1542,B,False,0.29377,0.32568,0.21574,0.32088,0.28641
1543,B,False,0.067041,0.052956,0.13313,0.17914,0.058698
1544,B,False,-0.14542,-0.017932,-0.12732,-0.067985,-0.10731
1545,B,False,0.67474,0.53199,0.65879,0.41036,0.31025
1546,B,False,-0.18124,-0.064907,-0.19399,-0.50473,-0.72907
1547,B,False,-0.15185,-0.15306,-0.1875,-0.21956,-0.16594
1548,B,False,-0.18617,-0.27234,-0.24372,-0.15313,-0.13197
1549,B,False,-0.28681,-0.2322,-0.13128,-0.22826,-0.17523
1550,B,False,-0.20707,-0.16684,-0.090222,-0.11234,-0.17828
1551,B,False,-0.091481,-0.080853,-0.033407,0.017785,-0.013231
1552,B,False,-0.024164,-0.080559,-0.048834,-0.068227,-0.071474
1553,B,False,0.27858,0.44386,0.19208,0.22415,0.44517
1554,B,False,0.68105,0.46746,0.41403,0.60597,0.74767
1555,B,False,-0.16335,-0.12371,-0.16533,-0.17562,-0.11134
1556,B,False,0.61066,0.39526,0.4024,0.54447,0.45805
1557,B,False,-0.11388,0.0009326,-0.11031,-0.02405,-0.012402
1558,B,False,0.33435,0.25116,0.38694,0.12331,0.22803
1559,B,False,0.26193,0.14466,0.17207,0.14233,0.057446
1560,B,False,0.11128,0.059806,0.032204,0.070042,0.051355
1561,B,False,0.65806,0.69111,0.71395,0.77371,0.78765
1562,B,False,0.063504,0.12444,0.10901,0.14656,0.0091497
1563,B,False,0.25796,0.089218,0.034519,-0.09347,0.0036966
1564,B,False,-0.15641,-0.40593,-0.28725,-0.07408,-0.19949
1565,B,False,0.14036,0.23206,0.15522,0.14949,0.33609
1566,B,False,-0.035615,0.11303,0.10443,0.088793,0.10556
1567,B,False,0.081356,-0.0086061,0.21175,0.21979,0.26846
1568,B,False,0.16144,0.40672,0.028922,0.60512,0.90416
1569,B,False,-0.17614,-0.13169,-0.19098,-0.13958,-0.13086
1570,B,False,0.16209,0.16348,0.095865,0.2235,0.13048
1571,B,False,0.16367,-0.34751,0.010005,-0.36731,-0.096503
1572,B,False,0.89356,0.61131,0.99477,0.76143,0.86606
1573,B,False,-0.14303,-0.13254,-0.50745,-0.36332,-0.17115
1574,B,False,0.19351,0.25985,0.22538,0.17526,0.05259
1575,B,False,0.12725,0.020332,0.094534,0.1249,0.008083
1576,B,False,0.38557,0.36124,0.3665,0.27148,0.43819
1577,B,False,-0.60043,-0.57015,-0.54716,-0.59543,-0.65006
1578,B,False,0.46468,0.27452,0.3126,0.54354,0.44316
1579,B,False,0.11702,0.16385,0.32564,0.33105,0.69292
1580,B,False,0.38663,0.31385,-0.17502,0.18368,0.14917
1581,B,True,0.47914,0.45048,0.44924,0.47807,0.45957
1582,B,False,0.1911,0.032712,-0.022293,-0.049848,0.028297
1583,B,False,0.060685,-0.054773,-0.13334,-0.052118,0.08355
1584,B,False,0.12105,0.25765,0.21205,0.18035,0.10184
1585,B,False,0.49794,0.47406,0.45542,0.45557,0.49207
1586,B,False,0.91537,0.68143,0.6485,1.0933,0.94939
1587,B,False,-0.26299,-0.27221,-0.22868,-0.22835,-0.24624
1588,B,False,-0.046352,-0.2023,-0.040572,-0.18192,-0.23633
1589,B,False,0.26218,0.10179,0.034702,0.18752,0.14593
1590,B,False,-0.15268,-0.14248,-0.13511,-0.17553,-0.19604
1591,B,True,-0.0098356,-0.025006,-0.0014026,0.0067287,-0.029905
1592,B,False,-0.31174,-0.026935,-0.18101,-0.20053,-0.16372
1593,B,False,-0.14669,-0.078259,-0.082425,-0.040869,-0.078091
1594,B,False,0.062989,0.12725,0.059088,0.0026225,0.018945
1595,B,False,0.11609,0.30979,0.24495,0.22317,0.18181
1596,B,False,-0.42942,-0.1428,-0.24477,-0.26687,-0.33859
1597,B,False,0.11351,0.099812,0.063545,0.10322,0.13744
1598,B,False,-0.12398,-0.037805,-0.15841,-0.10367,-0.060555
1599,B,True,0.52777,0.54924,0.60201,0.69844,0.75124
1600,B,False,0.18172,0.26514,0.28069,0.35356,0.26924
1601,B,False,-0.12351,-0.11034,-0.19419,-0.18513,-0.13003
1602,B,False,-0.142,-0.24835,-0.27414,-0.37025,-0.33993
1603,B,False,-0.016859,-0.011184,0.0070881,0.016759,0.010741
1604,B,False,-0.14727,-0.076031,-0.071308,-0.021565,-0.013513
1605,B,False,-0.090863,-0.2023,-0.2231,-0.028848,-0.2004
1606,B,False,1.2438,1.3641,1.1094,1.1892,1.2219
1607,B,False,0.31176,0.45106,0.45289,0.35273,0.52685
1608,B,True,0.2796,0.2913,0.36643,0.33708,0.35583
1609,B,True,0.28938,1.1104,1.0258,0.59644,0.8326
1610,B,False,0.042964,0.12638,0.17857,0.040615,0.013537
1611,B,False,-0.82656,-1.1029,-1.0342,-1.0192,-1.3372
1612,B,False,0.1072,0.54014,0.34788,0.25965,0.14002
1613,B,False,-0.047108,0.00066633,0.012583,-0.004406,0.00085152
1614,B,False,-0.36398,-0.35086,-0.32841,-0.29361,-0.5691
1615,B,False,-0.0717,-0.12706,-0.090795,-0.13809,-0.1396
1616,B,False,-0.0041108,-0.042477,-0.12751,-0.12233,-0.13831
1617,B,False,0.025842,0.049579,-0.075035,0.16122,0.05739
1618,B,False,1.0161,0.93165,1.0508,1.6215,1.2792
1619,B,False,0.55193,0.73182,0.65857,0.46958,0.39531
1620,B,False,0.19634,0.034901,0.14901,0.23698,0.28985
1621,B,False,0.653,0.56686,0.71328,0.70594,0.6537
1622,B,False,0.44735,0.4483,0.34729,0.58343,0.59637
1623,B,False,-0.22686,-0.2547,-0.27228,-0.21125,-0.17809
1624,B,True,-0.013455,0.028566,0.011297,-0.033458,-0.038104
1625,B,False,0.45227,0.30719,0.3571,0.35522,0.29603
1626,B,False,0.41333,0.49829,0.57013,0.54126,0.55894
1627,B,False,-0.31744,-0.25621,-0.13615,-0.30513,-0.16723
1628,B,False,0.08121,0.19814,0.10519,0.16777,0.15585
1629,B,True,-0.14956,0.0082679,-0.088893,-0.25012,0.082368
1630,B,False,-0.051799,0.050264,0.056649,-0.024443,-0.080345
1631,B,False,0.16462,0.043204,0.28474,0.37843,0.073097
1632,B,False,-0.1004,-0.12178,-0.22904,-0.13945,-0.18479
1633,B,False,0.16348,0.095865,0.2235,0.13048,0.1777
1634,B,False,0.068049,-0.02656,0.021657,0.04539,-0.11461
1635,B,False,0.80111,0.2094,0.13626,0.023396,-0.74062
1636,B,False,0.11438,0.1398,0.053758,0.066637,0.12237
1637,B,False,-0.18428,-0.21858,-0.43859,-0.50192,-0.70374
1638,B,False,0.10122,0.10741,0.11937,0.13248,0.11337
1639,B,False,-0.65569,-0.63986,-0.74937,-0.85888,-0.68914
1640,B,False,-0.19198,-0.25559,-0.23041,-0.28566,-0.11516
1641,B,False,0.078956,0.094824,0.14335,0.23513,0.096147
1642,B,False,-0.51377,-1.0883,-0.93692,-0.53969,0.244
1643,B,False,0.01983,0.056168,0.082137,0.09205,0.10821
