,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5
1094,B,False,452.41,345.32,384.05,447.95,435.78
1095,B,False,0.0,0.0,0.0,0.0,0.0
1096,B,False,139.13,150.53,145.89,179.29,192.5
1097,B,True,8765.5,7903.7,8214.6,7874.9,9061.9
1098,B,False,0.0,0.0,0.0,0.0,0.0
1099,B,False,0.0,0.0,0.0,0.0,0.0
1100,B,False,0.0,0.0,0.0,0.0,0.0
1101,B,False,9.5997,8.3387,0.0,0.0,0.0
1102,B,True,2545.8,2194.9,2388.5,1801.4,1909.9
1103,B,False,0.0,0.0,0.0,0.0,0.0
1104,B,False,1189.0,3069.4,2323.7,1605.9,1549.4
1105,B,True,13737.0,8989.6,12233.0,12607.0,7368.4
1106,B,False,305.58,666.27,737.9,798.85,895.63
1107,B,False,1210.9,1246.7,806.91,920.9,635.1
1108,B,False,0.0,0.0,0.0,0.0,0.0
1109,B,False,0.0,0.0,0.0,0.0,0.0
1110,B,True,1881.4,1892.6,1888.8,1554.4,1526.8
1111,B,True,0.0,0.0,0.0,0.0,0.0
1112,B,False,0.0,0.0,0.0,0.0,0.0
1113,B,False,0.0,0.0,0.0,0.0,0.0
1114,B,False,0.0,0.0,0.0,0.0,0.0
1115,B,False,0.0,0.0,0.0,0.0,0.0
1116,B,True,323.3,408.58,448.69,456.69,369.15
1117,B,False,0.0,0.0,0.0,0.0,0.0
1118,B,False,0.0,0.0,0.0,0.0,0.0
1119,B,False,0.0,0.0,0.0,0.0,0.0
1120,B,False,1422.2,1464.5,1476.0,1455.9,1391.2
1121,B,False,7252.8,7191.5,7212.9,7406.2,7281.6
1122,B,False,0.0,0.0,0.0,0.0,0.0
1123,B,True,0.0,0.0,0.0,0.0,0.0
1124,B,True,395.96,336.2,341.68,357.22,421.49
1125,B,False,755.66,846.47,924.79,927.52,1007.1
1126,B,True,0.0,0.0,0.0,0.0,0.0
1127,B,True,0.0,0.0,0.0,0.0,0.0
1128,B,False,0.0,0.0,0.0,0.0,0.0
1129,B,True,5468.1,5483.1,5998.2,1594.2,1623.0
1130,B,False,0.0,0.0,0.0,0.0,0.0
1131,B,False,0.0,0.0,0.0,0.0,0.0
1132,B,False,102.77,102.6,116.36,130.48,94.855
1133,B,True,31.062,0.0,0.0,0.0,0.0
1134,B,False,0.0,0.0,0.0,0.0,0.0
1135,B,False,1428.7,1719.0,1685.4,1746.4,1787.5
1136,B,False,10806.0,11127.0,24733.0,28159.0,20697.0
1137,B,False,501.72,416.81,500.5,418.87,382.64
1138,B,False,0.0,0.0,0.0,0.0,0.0
1139,B,False,0.0,0.0,0.0,0.0,0.0
1140,B,True,1557.0,1203.5,1834.7,1527.5,1450.2
1141,B,False,42350.0,23363.0,81328.0,65756.0,22499.0
1142,B,False,0.0,0.0,0.0,0.0,0.0
1143,B,False,1763.7,1762.3,1717.9,1974.5,2011.0
1144,B,False,443.3,445.57,445.66,433.01,742.51
1145,B,True,2888.1,2947.6,2991.7,3188.2,2431.1
1146,B,True,0.0,0.0,0.0,0.0,0.0
1147,B,False,380.19,720.57,692.47,686.74,709.88
1148,B,False,0.0,0.0,0.0,0.0,0.0
1149,B,False,0.0,0.0,0.0,0.0,0.0
1150,B,False,312.64,317.79,348.69,308.77,471.57
1151,B,False,573.06,395.11,347.92,377.66,287.37
1152,B,True,9835.9,9324.2,9895.4,8991.6,9508.7
1153,B,True,0.0,0.0,0.0,0.0,0.0
1154,B,True,0.0,0.0,0.0,0.0,0.0
1155,B,True,1460.2,1630.4,0.0,0.0,0.0
1156,B,True,44.688,46.07,40.092,32.962,31.876
1157,B,False,5390.3,5465.0,5205.9,5100.9,5401.5
1158,B,False,0.0,0.0,0.0,0.0,0.0
1159,B,False,0.0,0.0,0.0,0.0,0.0
1160,B,False,155.58,165.02,153.19,342.17,376.07
1161,B,False,0.0,0.0,0.0,0.0,0.0
1162,B,True,0.0,0.0,0.0,0.0,0.0
1163,B,False,1316.4,1235.1,699.61,689.36,683.55
1164,B,True,25024.0,50695.0,25986.0,24741.0,12851.0
1165,B,False,1799.1,1873.6,2524.9,2348.9,2241.0
1166,B,False,5972.8,5787.2,6322.6,7860.1,6721.5
1167,B,False,0.0,0.0,0.0,0.0,0.0
1168,B,False,0.0,0.0,0.0,0.0,0.0
1169,B,True,211.81,119.78,218.11,224.35,219.73
1170,B,False,0.0,0.0,0.0,0.0,0.0
1171,B,False,0.0,0.0,0.0,0.0,0.0
1172,B,False,4907.3,3520.1,1927.0,5332.0,2329.2
1173,B,False,218.34,215.74,226.42,216.45,225.08
1174,B,False,2161.8,2227.4,2399.8,2642.2,3605.3
1175,B,True,0.0,0.0,0.0,0.0,0.0
1176,B,False,0.0,0.0,0.0,0.0,0.0
1177,B,False,0.0,0.0,0.0,0.0,0.0
1178,B,False,3501.3,0.0,1960.4,628.72,0.0
1179,B,False,0.0,0.0,0.0,0.0,0.0
1180,B,False,0.0,0.0,0.0,0.0,0.0
1181,B,False,0.0,0.0,0.0,0.0,0.0
1182,B,False,1056.9,1133.3,1013.6,1222.1,946.79
1183,B,True,423.9,421.81,353.32,309.72,314.28
1184,B,False,0.0,0.0,0.0,0.0,0.0
1185,B,False,193.03,211.75,236.76,254.12,255.08
1186,B,False,17788.0,9454.4,6431.4,14483.0,2348.2
1187,B,False,281.31,685.1,420.51,441.44,628.37
1188,B,False,0.0,0.0,0.0,0.0,0.0
1189,B,True,0.0,0.0,0.0,0.0,0.0
1190,B,False,0.0,0.0,0.0,0.0,0.0
1191,B,False,0.0,0.0,0.0,0.0,0.0
1192,B,False,0.0,0.0,0.0,0.0,0.0
1193,B,False,0.0,0.0,0.0,0.0,0.0
1194,B,False,0.0,0.0,0.0,0.0,0.0
1195,B,False,0.0,0.0,0.0,0.0,0.0
1196,B,False,2161.1,1785.8,2376.0,1670.4,1351.0
1197,B,True,5165.3,4435.4,5668.4,4969.5,5460.4
1198,B,False,1480.4,1491.2,1465.7,1492.1,1629.6
1199,B,False,0.0,0.0,0.0,0.0,0.0
1200,B,False,1497.6,1304.1,1101.0,1059.0,988.96
1201,B,True,0.0,0.0,0.0,0.0,0.0
1202,B,False,52.806,0.0,0.0,0.0,46.381
1203,B,False,3808.9,2593.5,977.63,950.71,926.62
1204,B,True,4057.4,3837.8,4302.2,4155.0,4087.5
1205,B,False,0.0,0.0,0.0,0.0,0.0
1206,B,False,0.0,0.0,0.0,0.0,0.0
1207,B,False,0.0,0.0,0.0,0.0,0.0
1208,B,False,0.0,0.0,0.0,0.0,0.0
1209,B,False,0.0,0.0,0.0,0.0,0.0
1210,B,False,1300.1,0.0,0.0,0.0,0.0
1211,B,True,0.0,0.0,0.0,0.0,0.0
1212,B,True,0.0,0.0,0.0,0.0,0.0
1213,B,True,1214.7,1238.5,986.59,901.62,1368.7
1214,B,False,4016.9,3919.1,3978.0,3769.9,3808.8
1215,B,False,514.08,841.78,563.33,568.97,842.6
1216,B,False,0.0,0.0,0.0,0.0,0.0
1217,B,False,706.76,730.51,803.44,705.7,733.65
1218,B,False,0.0,0.0,0.0,0.0,0.0
1219,B,False,5678.9,5161.5,2367.8,5538.7,1855.1
1220,B,False,0.0,0.0,0.0,0.0,0.0
1221,B,False,0.0,0.0,0.0,0.0,0.0
1222,B,False,991.54,1323.8,1346.2,1167.5,1291.4
1223,B,True,2770.2,3173.6,2454.1,3086.9,2638.3
1224,B,True,2969.7,2993.2,3066.6,2818.7,2548.3
1225,B,True,0.0,0.0,0.0,0.0,0.0
1226,B,False,0.0,0.0,0.0,0.0,0.0
1227,B,False,0.0,0.0,0.0,0.0,0.0
1228,B,False,0.0,0.0,0.0,0.0,0.0
1229,B,False,2752.7,3269.0,3192.7,3318.9,4304.3
1230,B,False,0.0,0.0,0.0,0.0,0.0
1231,B,False,655.33,844.42,817.09,537.13,387.89
1232,B,False,431.14,398.63,389.09,390.35,396.98
1233,B,False,0.0,0.0,0.0,0.0,0.0
1234,B,False,363.66,339.62,219.52,607.11,656.26
1235,B,False,0.0,0.0,0.0,0.0,0.0
1236,B,True,0.0,0.0,0.0,0.0,0.0
1237,B,False,40514.0,35165.0,27219.0,34403.0,54971.0
1238,B,True,0.0,0.0,0.0,0.0,0.0
1239,B,True,0.0,0.0,0.0,0.0,0.0
1240,B,False,443.53,527.23,386.14,376.09,423.9
1241,B,False,67.055,68.293,63.865,37.365,39.381
1242,B,True,0.0,0.0,0.0,0.0,0.0
1243,B,False,0.0,0.0,0.0,0.0,0.0
1244,B,False,0.0,0.0,0.0,0.0,0.0
1245,B,False,8979.2,10806.0,10285.0,9099.0,7534.8
1246,B,False,0.0,0.0,0.0,0.0,0.0
1247,B,False,520.68,531.89,513.58,612.85,351.13
1248,B,False,2642.2,3605.3,3405.1,3520.8,3367.4
1249,B,False,4618.1,4168.0,3999.5,3856.5,3929.4
1250,B,True,0.0,0.0,0.0,0.0,0.0
1251,B,False,1022.5,1008.0,867.77,1023.4,850.97
1252,B,True,0.0,614.73,203.47,857.7,0.0
1253,B,False,43.57,52.732,55.993,59.576,53.766
1254,B,True,0.0,0.0,0.0,0.0,0.0
1255,B,False,1998.4,2333.3,2029.7,1966.2,1456.7
1256,B,False,0.0,0.0,0.0,0.0,0.0
1257,B,False,0.0,0.0,0.0,0.0,0.0
1258,B,False,782.73,586.66,567.77,697.59,693.35
1259,B,True,1044.3,1075.9,879.99,909.95,924.35
1260,B,False,0.0,0.0,0.0,0.0,0.0
1261,B,False,3987.0,3936.1,3783.3,5790.9,4919.7
1262,B,False,63.376,136.68,217.33,200.03,193.75
1263,B,False,0.0,0.0,0.0,0.0,0.0
1264,B,False,0.0,0.0,0.0,0.0,0.0
1265,B,False,151.87,0.0,0.0,0.0,0.0
1266,B,True,45.288,49.653,56.011,58.179,51.908
1267,B,False,142.57,139.32,145.84,143.03,131.33
1268,B,False,0.0,0.0,0.0,0.0,0.0
1269,B,False,0.0,0.0,0.0,0.0,0.0
1270,B,False,781.64,790.23,781.24,783.89,617.55
1271,B,False,0.0,0.0,0.0,0.0,0.0
1272,B,False,11.094,32.261,0.0,0.0,0.0
1273,B,False,0.0,0.0,0.0,0.0,0.0
1274,B,False,0.0,0.0,0.0,0.0,0.0
1275,B,False,0.0,0.0,0.0,0.0,0.0
1276,B,False,1249.0,1271.0,1137.4,1165.2,1149.2
1277,B,True,0.0,0.0,0.0,0.0,0.0
1278,B,True,955.74,933.81,921.56,1630.0,1600.8
1279,B,False,0.0,0.0,0.0,0.0,0.0
1280,B,False,0.0,0.0,0.0,0.0,0.0
1281,B,False,0.0,0.0,0.0,0.0,0.0
1282,B,False,0.0,0.0,0.0,0.0,0.0
1283,B,False,7874.9,9061.9,7847.5,7744.7,8500.0
1284,B,False,421.6,418.11,418.3,128.09,125.9
1285,B,False,0.0,0.0,0.0,0.0,0.0
1286,B,False,4321.0,2692.9,733.74,661.31,557.67
1287,B,True,0.0,0.0,0.0,0.0,0.0
1288,B,False,0.0,0.0,0.0,0.0,0.0
1289,B,False,0.0,0.0,0.0,0.0,0.0
1290,B,False,195.53,196.64,198.38,195.35,187.96
1291,B,True,0.0,0.0,0.0,0.0,0.0
1292,B,False,1587.9,1845.3,2139.1,1813.7,1941.4
1293,B,False,0.0,0.0,0.0,0.0,0.0
1294,B,False,0.0,0.0,0.0,0.0,0.0
1295,B,False,0.0,0.0,0.0,0.0,0.0
1296,B,False,0.0,0.0,0.0,0.0,0.0
1297,B,True,0.0,0.0,0.0,0.0,0.0
1298,B,False,0.0,0.0,0.0,0.0,0.0
1299,B,False,0.0,0.0,0.0,0.0,0.0
1300,B,False,1632.7,1526.4,1180.7,1217.1,1199.6
1301,B,False,4271.4,3939.4,4357.1,3948.9,4249.7
1302,B,False,0.0,0.0,0.0,0.0,0.0
1303,B,True,0.0,0.0,0.0,0.0,0.0
1304,B,False,684.17,692.15,679.57,502.89,933.49
1305,B,False,0.0,0.0,0.0,0.0,0.0
1306,B,False,0.0,0.0,0.0,0.0,0.0
1307,B,False,0.0,0.0,0.0,0.0,0.0
1308,B,False,0.0,0.0,0.0,0.0,0.0
1309,B,True,2259.4,2326.3,2537.1,2632.2,2280.4
1310,B,False,164.45,172.36,162.74,160.29,164.13
1311,B,False,6606.2,6666.5,6591.0,6678.6,5411.7
1312,B,False,213.67,246.78,158.19,189.29,192.77
1313,B,False,0.0,0.0,0.0,0.0,0.0
1314,B,False,523.73,260.82,253.91,274.05,290.66
1315,B,False,0.0,0.0,0.0,0.0,0.0
1316,B,True,8183.0,8142.3,7908.0,8702.8,7859.1
1317,B,False,0.0,0.0,0.0,0.0,0.0
1318,B,False,145.0,169.59,166.61,172.12,157.81
1319,B,False,0.0,0.0,0.0,0.0,0.0
1320,B,False,138.72,138.09,49.757,114.84,53.386
1321,B,False,0.0,0.0,0.0,0.0,0.0
1322,B,False,4919.5,4864.7,5211.6,5303.4,5045.0
1323,B,False,0.0,0.0,0.0,0.0,0.0
1324,B,False,1127.5,1133.2,1050.1,858.31,1019.4
1325,B,False,0.0,0.0,0.0,0.0,0.0
1326,B,False,216.13,191.62,202.55,214.42,198.71
1327,B,False,345.89,335.19,669.05,680.5,704.03
1328,B,False,3747.1,4251.0,4234.4,3512.6,3422.3
1329,B,False,0.0,0.0,0.0,0.0,0.0
1330,B,False,0.0,0.0,0.0,0.0,0.0
1331,B,False,1732.6,1731.9,2141.3,2130.4,2134.9
1332,B,False,1485.3,1114.3,1287.9,1346.7,903.09
1333,B,False,78.279,70.424,78.51,93.682,73.99
1334,B,False,3392.9,3051.1,3046.8,2922.0,2944.9
1335,B,False,0.0,0.0,0.0,0.0,0.0
1336,B,True,881.91,1040.1,1048.2,1060.6,1267.4
1337,B,True,0.0,0.0,0.0,0.0,0.0
1338,B,True,0.0,0.0,0.0,0.0,0.0
1339,B,False,2909.5,2516.3,2521.8,3032.1,3456.3
1340,B,False,0.0,0.0,0.0,0.0,0.0
1341,B,False,1660.0,1720.6,2259.7,2254.2,1162.4
1342,B,False,8971.6,8183.0,8142.3,7908.0,8702.8
1343,B,False,1051.3,1445.0,1442.5,1205.1,1184.2
1344,B,True,6914.2,4720.9,2307.9,1106.0,2965.3
1345,B,False,0.0,0.0,0.0,0.0,0.0
1346,B,False,0.0,0.0,0.0,0.0,0.0
1347,B,False,0.0,0.0,0.0,0.0,0.0
1348,B,False,1159.5,1048.7,1283.5,1162.6,1244.7
1349,B,False,0.0,0.0,0.0,0.0,0.0
1350,B,False,980.94,992.63,899.42,833.0,781.64
1351,B,False,0.0,0.0,0.0,0.0,0.0
1352,B,False,0.0,0.0,0.0,0.0,0.0
1353,B,False,0.0,0.0,0.0,0.0,0.0
1354,B,False,1029.0,996.95,1063.2,1725.9,1105.1
1355,B,False,1877.9,1676.8,1646.3,1606.2,1792.4
1356,B,False,43.186,45.083,39.649,32.833,41.027
1357,B,False,191.82,94.078,90.743,0.0,0.0
1358,B,False,0.0,0.0,0.0,0.0,0.0
1359,B,False,611.88,609.13,511.48,508.17,626.99
1360,B,False,17587.0,7613.5,10916.0,9400.6,5696.3
1361,B,False,0.0,0.0,0.0,0.0,0.0
1362,B,False,0.0,2.3854,0.0,3.0734,0.0
1363,B,False,1236.5,1251.1,1238.6,1235.2,1236.2
1364,B,False,0.0,0.0,0.0,0.0,0.0
1365,B,True,0.0,0.0,0.0,0.0,0.0
1366,B,False,6790.4,10358.0,13021.0,2090.3,9184.9
1367,B,False,0.0,0.0,0.0,0.0,0.0
1368,B,True,2937.9,4400.5,8963.8,8881.7,6065.4
1369,B,False,0.0,0.0,0.0,0.0,0.0
1370,B,False,0.0,0.0,0.0,0.0,0.0
1371,B,False,974.09,335.81,340.5,995.51,1360.1
1372,B,False,0.0,0.0,0.0,0.0,0.0
1373,B,False,0.0,0.0,3091.6,0.0,0.0
1374,B,True,236.49,430.01,476.91,481.14,502.2
1375,B,False,0.0,0.0,0.0,0.0,0.0
1376,B,False,34.855,40.765,38.47,32.152,34.026
1377,B,False,142.88,134.05,80.514,77.639,63.792
1378,B,True,0.0,0.0,0.0,0.0,0.0
1379,B,True,0.0,0.0,0.0,0.0,0.0
1380,B,False,0.0,0.0,0.0,0.0,0.0
1381,B,False,290.32,288.31,299.88,507.09,261.83
1382,B,False,1932.6,1703.3,1761.8,1779.6,2031.9
1383,B,True,0.0,0.0,0.0,0.0,0.0
1384,B,False,1157.2,1196.8,1200.4,959.22,1062.3
1385,B,False,2143.9,1462.6,1198.3,2195.7,2191.0
1386,B,False,1740.0,2225.8,1802.7,2364.7,2365.7
1387,B,False,0.0,0.0,0.0,0.0,0.0
1388,B,True,1096.8,974.66,767.16,707.21,922.01
1389,B,True,0.0,0.0,0.0,0.0,0.0
1390,B,True,0.0,0.0,0.0,0.0,0.0
1391,B,True,318.1,315.2,318.04,323.51,335.93
1392,B,False,0.0,0.0,0.0,0.0,0.0
1393,B,False,0.0,0.0,0.0,0.0,0.0
1394,B,False,0.0,0.0,0.0,0.0,224.78
1395,B,False,5655.9,5155.5,5583.8,4623.1,4455.0
1396,B,True,513.45,218.01,298.55,206.19,125.75
1397,B,False,150.65,157.91,157.07,436.21,150.21
1398,B,False,0.0,0.0,0.0,0.0,0.0
1399,B,False,175.83,176.92,92.029,108.79,108.68
1400,B,False,0.0,0.0,0.0,0.0,0.0
1401,B,True,0.0,0.0,0.0,0.0,0.0
1402,B,False,3083.8,2867.2,3069.5,2871.7,2210.8
1403,B,False,0.0,0.0,0.0,0.0,0.0
1404,B,False,3933.5,3451.9,3774.1,3057.4,4666.7
1405,B,False,0.0,0.0,0.0,0.0,0.0
1406,B,False,0.0,0.0,0.0,0.0,0.0
1407,B,False,1713.3,1768.4,1563.9,1582.7,1543.4
1408,B,True,272.83,267.38,280.38,279.76,334.96
1409,B,False,5790.6,7552.6,868.42,2272.1,5091.8
1410,B,True,0.0,0.0,0.0,0.0,0.0
1411,B,False,72.156,65.858,74.433,81.526,77.707
1412,B,False,88.219,77.301,76.847,59.542,45.737
1413,B,False,593.82,589.24,566.68,577.64,540.49
1414,B,False,0.0,0.0,0.0,0.0,0.0
1415,B,False,0.0,0.0,0.0,0.0,0.0
1416,B,False,0.0,0.0,0.0,0.0,0.0
1417,B,False,537.51,546.02,569.99,562.3,553.58
1418,B,False,0.0,0.0,0.0,0.0,0.0
1419,B,False,0.0,0.0,0.0,0.0,0.0
1420,B,False,0.0,0.0,0.0,0.0,0.0
1421,B,False,0.0,0.0,0.0,0.0,0.0
1422,B,False,0.0,0.0,0.0,0.0,0.0
1423,B,False,0.0,0.0,0.0,0.0,0.0
1424,B,False,0.0,0.0,0.0,0.0,0.0
1425,B,False,0.0,257.86,262.04,283.2,273.09
1426,B,False,26.855,26.98,25.955,25.01,24.424
1427,B,False,0.0,0.0,0.0,0.0,0.0
1428,B,True,144.16,161.53,159.82,0.0,134.31
1429,B,False,0.0,0.0,0.0,0.0,0.0
1430,B,True,113.98,111.81,136.36,143.41,151.29
1431,B,True,0.0,0.0,0.0,0.0,0.0
1432,B,True,0.0,0.0,0.0,0.0,0.0
1433,B,False,0.0,0.0,0.0,0.0,0.0
1434,B,False,931.1,901.14,782.73,586.66,567.77
1435,B,False,0.0,0.0,0.0,0.0,0.0
1436,B,False,1025.7,775.43,749.56,766.37,780.88
1437,B,False,0.0,0.0,0.0,0.0,0.0
1438,B,False,352.7,334.55,321.57,625.03,783.91
1439,B,False,0.0,0.0,0.0,0.0,0.0
1440,B,False,13088.0,13487.0,13237.0,16499.0,15945.0
1441,B,False,0.0,0.0,0.0,0.0,0.0
1442,B,False,4641.0,5117.7,4586.9,6755.9,6118.8
1443,B,False,4302.2,4155.0,4087.5,4058.8,4131.2
1444,B,False,2142.1,1279.9,1091.4,1125.1,898.29
1445,B,False,0.0,0.0,63.154,0.0,0.0
1446,B,False,0.0,0.0,0.0,0.0,0.0
1447,B,False,6572.3,6514.9,6505.9,6465.8,6498.4
1448,B,False,0.0,0.0,0.0,0.0,0.0
1449,B,False,0.0,0.0,0.0,0.0,0.0
1450,B,False,0.0,0.0,0.0,0.0,0.0
1451,B,False,0.0,0.0,0.0,0.0,0.0
1452,B,False,0.0,0.0,0.0,0.0,0.0
1453,B,False,0.0,2658.8,3825.1,1986.8,1494.2
1454,B,False,0.0,0.0,0.0,0.0,0.0
1455,B,False,495.65,569.58,483.66,567.37,482.44
1456,B,False,0.0,0.0,0.0,0.0,0.0
1457,B,False,17173.0,22345.0,20195.0,22078.0,13277.0
1458,B,False,482.94,495.04,475.09,471.13,466.94
1459,B,False,122.77,126.24,239.85,261.48,399.48
1460,B,False,0.0,0.0,0.0,0.0,0.0
1461,B,False,0.0,0.0,0.0,0.0,0.0
1462,B,False,0.0,0.0,0.0,0.0,0.0
1463,B,False,0.0,0.0,0.0,0.0,0.0
1464,B,False,0.0,0.0,0.0,0.0,0.0
1465,B,False,0.0,0.0,0.0,0.0,0.0
1466,B,False,0.0,0.0,0.0,0.0,0.0
1467,B,False,0.0,0.0,0.0,0.0,0.0
1468,B,False,0.0,0.0,0.0,0.0,0.0
1469,B,False,0.0,0.0,0.0,0.0,0.0
1470,B,False,0.0,0.0,0.0,0.0,0.0
1471,B,False,0.0,0.0,0.0,0.0,0.0
1472,B,False,1324.5,1321.0,1892.3,1611.9,1617.5
1473,B,False,806.36,709.72,702.78,733.97,798.13
1474,B,False,0.0,0.0,0.0,0.0,0.0
1475,B,False,88.328,78.886,79.497,80.224,79.645
1476,B,False,0.0,0.0,0.0,0.0,0.0
1477,B,True,1436.6,1373.5,1291.1,1273.9,1311.7
1478,B,False,3130.6,3074.1,3065.5,2704.3,2411.4
1479,B,False,0.0,0.0,0.0,0.0,0.0
1480,B,True,0.0,0.0,0.0,0.0,0.0
1481,B,False,1213.7,1228.8,1266.9,985.49,1207.8
1482,B,False,0.0,0.0,0.0,0.0,0.0
1483,B,False,2891.4,564.15,2947.0,1442.4,3244.9
1484,B,True,0.0,0.0,0.0,0.0,0.0
1485,B,False,1350.9,1369.0,1484.7,463.04,1317.3
1486,B,False,0.0,0.0,0.0,0.0,0.0
1487,B,False,7843.5,6731.5,5421.5,5416.6,6638.9
1488,B,False,1836.9,1819.6,1829.3,1899.7,1937.8
1489,B,False,310.53,314.23,0.0,293.9,603.66
1490,B,False,1307.9,1320.1,662.53,659.79,1948.7
1491,B,False,0.0,0.0,0.0,0.0,0.0
1492,B,True,73.357,0.0,0.0,73.678,72.182
1493,B,False,560.01,270.52,253.71,226.94,232.05
1494,B,False,4939.6,4124.9,6336.5,6258.9,6765.2
1495,B,False,0.0,0.0,0.0,0.0,0.0
1496,B,False,0.0,0.0,0.0,0.0,0.0
1497,B,False,0.0,0.0,0.0,0.0,0.0
1498,B,False,0.0,0.0,0.0,0.0,0.0
1499,B,True,103.06,98.22,102.94,106.01,101.33
1500,B,False,3728.0,3739.3,3595.5,3546.7,3545.0
1501,B,False,0.0,0.0,0.0,0.0,0.0
1502,B,False,3195.4,3255.5,3419.9,3682.7,3651.2
1503,B,False,407.72,432.27,432.08,429.36,400.38
1504,B,False,0.0,0.0,0.0,0.0,0.0
1505,B,False,650.54,871.39,480.26,678.83,467.84
1506,B,False,0.0,0.0,0.0,0.0,0.0
1507,B,False,0.0,0.0,0.0,0.0,0.0
1508,B,True,0.0,0.0,0.0,0.0,0.0
1509,B,False,176.06,174.39,189.37,178.33,0.0
1510,B,False,0.0,0.0,0.0,0.0,0.0
1511,B,False,0.0,0.0,0.0,0.0,0.0
1512,B,False,0.0,0.0,0.0,0.0,0.0
1513,B,False,0.0,0.0,0.0,12.792,0.0
1514,B,True,0.0,0.0,0.0,0.0,0.0
1515,B,False,341.68,357.22,421.49,439.59,472.36
1516,B,False,149.73,111.49,147.82,149.63,149.5
1517,B,False,0.0,0.0,0.0,0.0,0.0
1518,B,False,0.0,0.0,0.0,0.0,0.0
1519,B,False,0.0,0.0,0.0,0.0,0.0
1520,B,False,15144.0,14932.0,19482.0,37869.0,26628.0
1521,B,False,0.0,0.0,0.0,0.0,0.0
1522,B,False,8551.6,5781.8,4430.9,4279.2,5410.9
1523,B,False,0.0,0.0,0.0,0.0,0.0
1524,B,False,9400.6,5696.3,6241.1,11752.0,5202.0
1525,B,False,268.29,253.02,285.74,299.52,394.29
1526,B,False,0.0,0.0,0.0,0.0,0.0
1527,B,False,262.45,283.01,242.37,268.12,237.81
1528,B,False,0.0,0.0,0.0,0.0,0.0
1529,B,False,331.67,606.19,626.93,332.97,327.69
1530,B,False,286.06,259.02,248.95,251.96,255.99
1531,B,False,1965.9,3208.9,1837.7,1914.0,1774.4
1532,B,True,0.0,0.0,0.0,0.0,0.0
1533,B,False,0.0,0.0,0.0,0.0,0.0
1534,B,False,0.0,0.0,0.0,0.0,0.0
1535,B,False,462.85,482.91,429.43,451.42,440.79
1536,B,False,1643.0,0.0,0.0,1241.6,0.0
1537,B,False,4075.3,4139.9,4646.6,5115.8,5115.7
1538,B,False,1042.8,659.17,550.46,702.0,698.33
1539,B,False,1402.6,1383.2,1647.2,1310.5,1242.1
1540,B,False,0.0,0.0,0.0,0.0,0.0
1541,B,False,387.79,409.11,350.61,394.82,566.7
1542,B,False,5668.4,4969.5,5460.4,5517.0,5236.0
1543,B,False,5833.6,5785.0,6228.8,5478.0,5486.4
1544,B,False,0.0,0.0,0.0,0.0,0.0
1545,B,False,0.0,0.0,0.0,0.0,0.0
1546,B,False,0.0,0.0,0.0,0.0,0.0
1547,B,False,0.0,0.0,0.0,0.0,0.0
1548,B,False,0.0,0.0,0.0,0.0,0.0
1549,B,False,0.0,0.0,0.0,0.0,0.0
1550,B,False,0.0,0.0,0.0,0.0,0.0
1551,B,False,785.79,773.12,777.86,705.47,931.0
1552,B,False,493.5,495.65,569.58,483.66,567.37
1553,B,False,0.0,0.0,0.0,0.0,0.0
1554,B,False,0.0,0.0,0.0,0.0,0.0
1555,B,False,368.76,344.87,338.11,327.69,334.7
1556,B,False,1551.0,1977.9,2465.6,2469.1,1894.0
1557,B,False,0.0,0.0,0.0,0.0,0.0
1558,B,False,2859.4,2754.1,2406.8,2161.8,2227.4
1559,B,False,0.0,0.0,0.0,0.0,0.0
1560,B,False,41.351,26.607,0.0,0.0,0.0
1561,B,False,0.0,0.0,0.0,0.0,0.0
1562,B,False,330.61,418.47,363.66,339.62,219.52
1563,B,False,0.0,0.0,0.0,0.0,0.0
1564,B,False,0.0,0.0,0.0,0.0,0.0
1565,B,False,0.0,0.0,0.0,0.0,0.0
1566,B,False,0.0,0.0,0.0,0.0,0.0
1567,B,False,663.42,889.17,847.18,834.61,578.72
1568,B,False,19.556,24.607,21.748,0.0,18.413
1569,B,False,0.0,0.0,0.0,0.0,0.0
1570,B,False,33663.0,35882.0,51810.0,41690.0,26866.0
1571,B,False,8989.6,12233.0,12607.0,7368.4,6117.7
1572,B,False,64.637,64.596,65.952,51.986,62.874
1573,B,False,0.0,0.0,0.0,0.0,0.0
1574,B,False,2033.4,2591.0,2969.7,2993.2,3066.6
1575,B,False,0.0,0.0,0.0,0.0,0.0
1576,B,False,3127.7,2715.2,2420.1,2081.9,2838.8
1577,B,False,0.0,0.0,0.0,0.0,0.0
1578,B,False,0.0,0.0,0.0,0.0,0.0
1579,B,False,0.0,0.0,0.0,0.0,0.0
1580,B,False,53.315,113.71,51.004,45.958,49.853
1581,B,True,1031.1,1020.5,1003.7,1018.5,1028.6
1582,B,False,1850.7,1854.0,1806.1,1290.6,1281.2
1583,B,False,0.0,0.0,0.0,195.08,203.55
1584,B,False,1771.7,1316.2,1429.6,1431.5,1960.1
1585,B,False,7908.0,8702.8,7859.1,8564.7,9029.7
1586,B,False,0.0,0.0,0.0,0.0,0.0
1587,B,False,1916.0,1139.4,3329.0,1608.9,1094.7
