,FLARE_TYPE,COINCIDENCE,MEANGBT_1,MEANGBT_2,MEANGBT_3,MEANGBT_4,MEANGBT_5
2022,N,False,120.21,123.25,124.05,127.35,128.0
2023,N,False,125.17,123.84,123.36,122.85,123.12
2024,N,False,163.2,160.81,152.38,151.97,159.68
2025,N,False,177.29,174.96,164.54,166.79,156.99
2026,N,False,110.9,109.64,109.54,108.95,108.56
2027,N,False,134.79,133.67,133.96,129.97,129.21
2028,N,False,125.71,126.35,126.88,125.15,124.37
2029,N,False,100.0,99.109,98.547,97.987,97.976
2030,N,False,124.66,124.55,127.82,129.51,132.24
2031,N,False,87.461,90.527,88.478,87.746,90.608
2032,N,False,109.49,109.19,109.51,109.25,109.22
2033,N,False,89.265,89.503,88.906,87.793,87.434
2034,N,False,150.86,156.68,154.64,156.8,157.32
2035,N,False,150.02,147.06,150.79,148.65,145.82
2036,N,False,86.038,87.258,86.457,85.65,86.661
2037,N,False,146.02,150.27,149.59,150.34,148.22
2038,N,False,148.8,150.78,150.07,160.99,157.22
2039,N,False,124.96,123.21,122.17,121.68,120.26
2040,N,False,141.6,138.78,141.99,146.99,149.87
2041,N,False,166.24,167.3,163.75,157.58,161.09
2042,N,False,102.16,102.4,102.72,102.8,103.11
2043,N,False,94.246,96.225,96.227,95.002,95.537
2044,N,False,132.26,134.41,136.83,141.56,143.92
2045,N,False,71.686,71.446,72.494,72.708,74.175
2046,N,False,174.66,151.23,126.56,106.24,98.848
2047,N,False,142.71,142.62,144.32,141.6,144.25
2048,N,False,131.08,134.0,134.72,134.9,135.83
2049,N,False,144.57,140.51,142.99,145.09,146.36
2050,N,False,128.87,127.19,126.32,128.79,128.9
2051,N,False,112.11,112.06,112.12,112.38,112.3
2052,N,False,141.32,132.96,135.2,138.8,141.38
2053,N,False,119.63,121.09,121.68,122.27,123.39
2054,N,False,85.313,86.206,85.826,85.903,85.206
2055,N,False,108.89,110.12,110.76,112.11,112.46
2056,N,False,133.05,130.89,133.95,135.23,134.58
2057,N,False,172.86,178.93,180.6,172.97,177.57
2058,N,False,136.38,136.62,136.02,138.44,136.68
2059,N,False,154.16,151.86,158.53,151.08,165.26
2060,N,False,91.387,91.153,91.676,91.762,92.54
2061,N,False,93.116,92.235,92.645,93.049,92.954
2062,N,False,127.28,127.96,128.06,126.95,128.37
2063,N,False,89.234,88.869,88.822,88.298,88.086
2064,N,False,130.88,128.61,128.31,125.75,128.04
2065,N,False,122.44,122.21,123.61,124.44,123.68
2066,N,False,103.4,105.03,104.43,105.77,104.37
2067,N,False,95.702,94.904,94.721,92.534,94.122
2068,N,False,129.36,131.03,136.75,140.92,142.47
2069,N,False,98.073,99.007,97.813,99.352,99.063
2070,N,False,144.87,141.9,142.74,143.72,144.29
2071,N,False,118.84,117.89,118.57,120.75,119.82
2072,N,False,121.88,122.22,122.86,122.6,125.66
2073,N,False,119.54,123.24,112.35,116.15,120.53
2074,N,False,130.28,132.8,134.92,132.93,130.86
2075,N,False,113.38,113.73,116.47,114.85,113.97
2076,N,False,124.87,124.11,121.91,119.76,117.69
2077,N,False,151.33,157.21,161.6,157.18,154.7
2078,N,False,157.02,163.99,163.19,166.31,165.04
2079,N,False,118.36,120.6,120.81,122.28,119.89
2080,N,False,133.77,134.07,129.91,0.0,0.0
2081,N,False,130.94,129.66,128.86,128.16,126.06
2082,N,False,128.46,128.06,127.65,128.87,129.23
2083,N,False,115.84,114.79,116.02,115.59,115.69
2084,N,False,109.25,107.52,107.19,107.11,108.22
2085,N,False,98.631,96.676,97.618,95.344,96.31
2086,N,False,107.09,109.05,109.73,113.17,114.49
2087,N,False,133.07,136.39,134.63,132.93,134.26
2088,N,False,123.21,124.83,122.87,119.38,122.57
2089,N,False,102.55,102.52,102.99,102.49,101.66
2090,N,False,128.36,130.88,127.95,131.21,133.33
2091,N,False,136.03,134.25,133.43,132.56,131.64
2092,N,False,136.03,134.25,133.43,132.56,131.64
2093,N,False,115.06,114.96,114.41,114.16,113.25
2094,N,False,101.61,102.01,101.87,100.54,101.84
2095,N,False,129.01,131.15,126.93,132.03,128.07
2096,N,False,136.72,133.13,135.57,133.23,137.66
2097,N,False,109.2,109.05,109.12,108.2,108.18
2098,N,False,142.01,138.47,139.29,135.63,141.22
2099,N,False,129.53,126.64,128.56,132.17,130.16
2100,N,False,147.65,146.36,146.98,142.69,146.02
2101,N,False,115.32,119.14,115.64,113.1,114.8
2102,N,False,136.47,138.67,140.68,142.44,143.71
2103,N,False,148.15,150.06,151.19,154.53,153.45
2104,N,False,129.04,128.01,128.18,127.59,128.73
2105,N,False,124.95,126.4,126.67,125.59,92.068
2106,N,False,167.78,170.59,172.92,177.43,180.41
2107,N,False,109.68,110.47,110.96,110.6,109.65
2108,N,False,139.23,135.16,136.53,140.08,132.9
2109,N,False,117.61,116.31,116.0,114.97,114.18
2110,N,False,147.83,150.6,150.92,149.58,150.29
2111,N,False,126.49,125.35,125.56,124.27,123.68
2112,N,False,127.02,125.39,121.39,121.41,125.46
2113,N,False,99.491,98.145,98.239,97.242,97.081
2114,N,False,97.071,95.751,96.246,96.248,95.628
2115,N,False,149.56,160.05,158.96,150.47,148.24
2116,N,False,100.93,101.7,103.07,103.36,102.33
2117,N,False,73.929,74.853,73.845,73.62,71.763
2118,N,False,116.1,114.34,113.5,113.61,113.96
2119,N,False,99.231,101.05,99.141,96.258,97.308
2120,N,False,93.387,94.065,94.159,94.005,93.626
2121,N,False,117.49,119.34,117.32,118.9,120.02
2122,N,False,123.14,122.69,123.43,126.78,127.22
2123,N,False,137.26,137.22,140.48,141.06,144.04
2124,N,False,109.3,110.43,114.14,115.3,120.06
2125,N,False,126.24,124.33,123.79,125.01,124.33
2126,N,False,161.09,166.15,165.69,162.36,164.26
2127,N,False,125.08,126.02,126.08,126.29,126.65
2128,N,False,137.45,138.35,139.37,139.29,136.58
2129,N,False,152.07,153.36,153.94,154.72,156.11
2130,N,False,117.14,116.95,116.7,116.95,116.31
2131,N,False,126.29,126.67,127.45,126.87,129.05
2132,N,False,78.677,80.095,81.091,80.766,81.411
2133,N,False,134.03,136.07,133.95,131.47,131.29
2134,N,False,142.57,141.71,138.89,143.79,145.17
2135,N,False,102.87,102.73,103.03,102.89,102.34
2136,N,False,151.79,150.08,150.9,150.33,148.94
2137,N,False,150.84,149.92,149.13,148.79,149.9
2138,N,False,126.82,123.4,124.61,128.16,125.8
2139,N,False,136.53,135.73,136.17,133.25,135.18
2140,N,False,139.82,137.26,135.65,136.11,134.67
2141,N,False,122.77,121.68,124.36,123.67,122.51
2142,N,False,95.799,94.86,94.126,94.079,93.399
2143,N,False,148.6,152.05,158.55,156.93,156.4
2144,N,False,160.04,162.45,155.47,152.46,154.52
2145,N,False,141.05,140.35,143.51,140.3,138.42
2146,N,False,116.22,114.88,114.53,114.22,111.53
2147,N,False,156.94,157.08,160.41,157.12,155.99
2148,N,False,125.71,128.99,128.14,127.76,130.53
2149,N,False,142.8,142.84,145.09,141.26,145.5
2150,N,False,125.68,126.48,126.71,126.27,128.55
2151,N,False,104.43,104.58,104.58,104.63,104.53
2152,N,False,134.73,134.98,139.04,137.47,140.0
2153,N,False,111.82,113.44,111.49,111.09,112.18
2154,N,False,134.46,135.06,137.37,136.83,138.33
2155,N,False,126.03,128.27,129.87,130.15,130.56
2156,N,False,107.29,109.84,114.18,113.71,113.76
2157,N,False,133.01,134.36,134.44,133.27,133.28
2158,N,False,172.71,172.42,172.73,183.92,174.96
2159,N,False,106.12,105.52,105.41,105.18,104.51
2160,N,False,109.11,109.76,109.52,109.96,109.2
2161,N,False,120.52,119.87,119.95,117.96,117.56
2162,N,False,118.0,119.09,119.15,117.68,120.2
2163,N,False,88.045,87.872,87.618,88.086,87.675
2164,N,False,172.18,173.6,168.61,166.58,161.18
2165,N,False,94.1,94.206,93.387,93.88,93.34
2166,N,False,84.675,85.054,85.162,84.843,85.697
2167,N,False,125.33,127.28,128.46,128.9,129.37
2168,N,False,115.44,117.12,117.27,115.78,117.25
2169,N,False,146.78,144.94,152.49,146.91,146.4
2170,N,False,86.12,86.288,86.466,86.411,87.208
2171,N,False,157.8,155.2,156.34,154.98,151.91
2172,N,False,102.29,101.97,101.5,101.58,101.35
2173,N,False,159.88,154.19,154.46,153.84,150.29
2174,N,False,132.78,132.87,131.18,133.68,134.8
2175,N,False,148.16,147.11,148.77,153.89,151.18
2176,N,False,155.0,149.41,146.01,149.99,146.62
2177,N,False,123.24,124.48,126.19,123.38,122.57
2178,N,False,99.296,98.362,98.855,98.211,99.158
2179,N,False,102.44,100.94,99.813,99.296,98.362
2180,N,False,126.63,131.19,131.2,134.2,135.56
2181,N,False,134.22,135.32,133.82,136.07,133.42
2182,N,False,97.47,96.848,97.209,96.119,95.066
2183,N,False,122.77,123.77,125.23,124.04,124.26
2184,N,False,74.845,75.345,76.09,76.858,78.95
2185,N,False,130.57,129.94,132.84,133.27,132.97
2186,N,False,97.879,98.038,98.116,98.199,98.98
2187,N,False,134.19,141.76,142.2,143.81,145.02
2188,N,False,121.56,120.99,120.37,120.06,120.74
2189,N,False,106.76,106.47,106.12,106.48,106.91
2190,N,False,133.32,132.71,134.63,133.66,133.62
2191,N,False,137.96,136.97,134.0,134.58,129.25
2192,N,False,142.61,145.19,144.43,141.88,141.65
2193,N,False,145.6,145.61,153.15,147.39,146.71
2194,N,False,120.84,120.11,121.28,120.93,120.35
2195,N,False,88.296,88.174,87.951,88.089,88.066
2196,N,False,115.37,112.93,112.38,109.42,110.62
2197,N,False,155.47,151.65,155.32,148.89,142.52
2198,N,False,116.26,115.85,116.12,115.89,115.66
2199,N,False,69.621,73.283,70.354,70.122,71.768
2200,N,False,126.48,126.46,124.71,124.62,124.92
2201,N,False,108.06,108.07,107.44,108.07,106.83
2202,N,False,146.12,145.78,146.34,145.69,150.01
2203,N,False,103.72,104.57,104.19,104.8,104.6
2204,N,False,106.46,105.39,105.27,105.19,104.46
2205,N,False,92.965,92.99,92.885,92.66,93.633
2206,N,False,92.601,92.3,92.42,91.638,90.943
2207,N,False,124.42,122.93,124.83,122.89,121.53
2208,N,False,99.469,99.008,99.218,98.757,99.729
2209,N,False,130.41,129.27,132.66,130.95,130.58
2210,N,False,154.12,167.29,151.97,161.01,150.07
2211,N,False,129.27,132.66,130.95,130.58,127.63
2212,N,False,133.79,136.31,137.02,132.02,127.3
2213,N,False,156.38,156.04,157.88,161.44,164.02
2214,N,False,93.279,93.27,93.263,93.673,94.176
2215,N,False,112.63,111.48,110.74,111.62,110.62
2216,N,False,144.08,142.16,143.18,139.54,146.04
2217,N,False,122.44,121.54,120.57,120.24,120.06
2218,N,False,123.42,125.25,123.33,127.11,132.18
2219,N,False,119.96,119.74,118.88,117.55,118.13
2220,N,False,120.47,119.32,118.52,117.49,118.29
2221,N,False,108.83,109.86,111.46,110.98,110.11
2222,N,False,139.48,138.08,138.33,136.92,139.13
2223,N,False,152.75,151.9,153.6,153.35,153.49
2224,N,False,143.06,143.52,144.9,151.51,154.35
2225,N,False,143.5,141.69,141.74,141.18,141.48
2226,N,False,97.628,97.19,97.365,97.175,96.342
2227,N,False,101.73,101.24,100.1,100.98,102.11
2228,N,False,114.2,114.67,113.82,112.2,111.71
2229,N,False,118.15,119.01,117.7,118.38,120.41
2230,N,False,133.51,135.73,136.04,136.14,135.87
2231,N,False,123.89,121.51,128.88,125.94,122.91
2232,N,False,147.85,148.35,149.74,149.91,148.08
2233,N,False,134.17,134.04,133.54,133.51,132.16
2234,N,False,103.19,103.54,104.05,103.66,105.91
2235,N,False,126.94,130.11,130.44,132.44,131.59
2236,N,False,138.53,134.89,138.99,138.21,135.64
2237,N,False,130.25,130.51,129.86,128.72,127.44
2238,N,False,133.94,131.17,128.13,121.55,122.48
2239,N,False,155.29,156.76,158.44,159.9,160.13
2240,N,False,105.72,105.49,106.24,106.56,106.48
2241,N,False,150.89,152.51,146.15,144.91,145.6
2242,N,False,83.014,83.57,83.968,83.213,83.596
2243,N,False,127.77,129.23,131.51,134.14,134.42
2244,N,False,178.83,182.0,183.63,180.11,180.92
2245,N,False,131.29,132.69,137.84,135.75,134.56
2246,N,False,90.292,90.94,91.484,92.051,92.319
2247,N,False,126.14,124.39,126.42,126.25,125.94
2248,N,False,70.573,70.955,71.705,71.86,70.739
2249,N,False,120.15,118.55,120.17,120.46,120.12
2250,N,False,106.05,104.26,106.33,106.79,106.05
2251,N,False,155.61,154.94,156.01,157.46,162.52
2252,N,False,117.22,118.57,117.93,116.64,118.23
2253,N,False,117.95,117.25,115.71,118.07,118.46
2254,N,False,139.55,142.42,142.57,143.2,142.58
2255,N,False,134.57,135.97,133.72,132.51,130.99
2256,N,False,114.37,112.24,111.85,112.98,115.82
2257,N,False,199.62,195.99,204.27,199.36,200.76
2258,N,False,136.5,135.18,135.73,135.46,138.41
2259,N,False,113.2,112.95,114.4,114.31,114.48
2260,N,False,170.02,171.6,171.51,177.68,181.28
2261,N,False,116.57,117.89,116.96,116.68,117.69
2262,N,False,173.87,175.72,180.42,173.87,171.95
2263,N,False,127.71,131.45,131.65,132.27,135.87
2264,N,False,137.88,138.35,141.34,139.98,145.45
2265,N,False,115.43,113.69,115.28,116.09,115.0
2266,N,False,74.095,74.472,73.317,73.319,73.616
2267,N,False,128.75,127.46,128.29,127.92,128.7
2268,N,False,132.07,133.0,131.78,130.88,131.11
2269,N,False,132.07,133.0,131.78,130.88,131.11
2270,N,False,117.88,115.78,111.37,112.64,109.64
2271,N,False,120.76,119.55,122.16,120.57,120.37
2272,N,False,143.5,141.87,142.18,136.76,141.34
2273,N,False,116.41,114.95,116.24,118.15,118.52
2274,N,False,125.83,126.21,119.66,122.05,123.12
2275,N,False,127.97,127.07,125.41,123.32,124.86
2276,N,False,71.973,72.615,72.027,71.53,69.893
2277,N,False,126.48,123.38,122.35,120.52,119.0
2278,N,False,80.463,80.163,80.56,80.929,80.152
2279,N,False,145.24,147.79,145.69,145.83,150.08
2280,N,False,143.42,141.68,140.23,139.62,138.39
2281,N,False,156.53,148.4,148.51,156.24,157.93
2282,N,False,155.26,160.23,154.88,152.72,157.65
2283,N,False,126.13,126.39,125.84,128.63,129.6
2284,N,False,128.95,128.03,129.91,129.85,131.42
2285,N,False,85.591,85.926,87.286,88.783,88.761
2286,N,False,132.66,131.81,132.82,136.84,135.28
2287,N,False,143.37,143.92,140.59,136.71,140.77
2288,N,False,131.69,128.11,129.98,133.19,132.66
2289,N,False,109.31,110.09,110.59,110.04,111.09
2290,N,False,108.04,106.42,107.26,106.55,106.6
2291,N,False,86.625,87.05,87.163,86.932,86.205
2292,N,False,157.32,155.47,158.0,153.3,147.98
2293,N,False,82.194,83.653,84.31,81.501,81.597
2294,N,False,123.87,125.73,128.43,126.26,115.93
2295,N,False,115.57,115.36,115.64,118.7,119.46
2296,N,False,120.5,120.53,120.68,121.2,119.21
2297,N,False,128.62,129.59,131.41,130.84,131.48
2298,N,False,99.291,99.322,99.279,100.2,99.959
2299,N,False,155.33,155.23,160.35,165.07,158.17
2300,N,False,158.74,159.46,157.62,151.38,152.68
2301,N,False,141.4,141.98,147.15,146.91,139.87
2302,N,False,99.307,99.91,99.285,99.669,99.389
2303,N,False,163.65,162.74,166.68,167.87,165.24
2304,N,False,121.54,119.08,118.06,118.94,121.5
2305,N,False,171.13,160.31,157.53,158.78,161.95
2306,N,False,139.64,136.78,136.53,135.58,134.66
2307,N,False,117.27,117.52,117.26,116.81,115.48
2308,N,False,144.15,139.62,141.45,138.89,137.83
2309,N,False,93.468,92.704,91.949,91.953,91.655
2310,N,False,145.24,143.41,141.81,137.86,140.69
2311,N,False,118.8,118.32,118.45,119.67,119.63
2312,N,False,135.26,138.24,139.25,141.12,140.05
2313,N,False,134.72,137.62,134.36,133.18,133.96
2314,N,False,99.464,98.866,98.034,95.876,97.763
2315,N,False,147.19,139.89,140.03,135.78,139.9
2316,N,False,152.49,155.13,156.75,152.83,147.27
2317,N,False,96.792,95.825,95.743,96.272,97.468
2318,N,False,151.77,145.4,145.9,145.95,143.47
2319,N,False,166.0,170.29,167.87,172.32,162.44
2320,N,False,120.48,122.26,128.32,117.92,117.02
2321,N,False,121.54,119.92,120.7,118.4,122.12
2322,N,False,64.462,65.643,65.984,66.968,67.792
2323,N,False,158.76,160.12,153.48,155.14,147.56
2324,N,False,136.37,125.19,123.04,130.65,126.81
2325,N,False,172.27,174.05,168.15,175.88,160.13
2326,N,False,127.46,132.16,125.68,130.39,137.49
2327,N,False,139.24,138.92,137.76,140.12,140.77
2328,N,False,136.2,128.98,128.2,134.52,130.93
2329,N,False,139.41,140.01,143.0,140.09,142.62
2330,N,False,139.69,137.41,135.89,135.82,130.62
2331,N,False,104.67,104.35,104.18,102.91,102.65
2332,N,False,104.67,104.35,104.18,102.91,102.65
2333,N,False,104.67,104.35,104.18,102.91,102.65
2334,N,False,104.05,101.14,96.738,95.906,94.749
2335,N,False,123.26,122.58,121.52,120.6,120.97
2336,N,False,85.909,86.092,85.619,85.06,84.101
2337,N,False,126.65,125.84,126.95,127.59,125.45
2338,N,False,88.85,89.267,90.776,92.659,91.466
2339,N,False,73.691,72.828,72.422,70.857,70.279
2340,N,False,128.24,132.76,133.65,131.9,134.19
2341,N,False,140.0,136.83,131.33,129.07,129.09
2342,N,False,134.02,133.99,135.95,135.44,133.85
2343,N,False,133.87,133.56,139.02,141.08,143.55
2344,N,False,106.73,108.39,111.55,110.87,114.49
2345,N,False,115.65,117.39,115.93,116.3,114.98
2346,N,False,132.32,131.69,131.09,128.59,126.15
2347,N,False,130.68,130.52,130.94,130.18,129.81
2348,N,False,129.97,130.45,128.01,125.69,125.81
2349,N,False,129.79,127.82,122.43,125.21,120.52
2350,N,False,91.756,92.025,92.956,92.76,92.563
2351,N,False,147.45,146.17,148.25,145.15,141.67
2352,N,False,139.61,144.39,136.74,133.92,132.01
2353,N,False,92.778,92.918,89.25,96.155,103.04
2354,N,False,127.76,125.48,122.81,120.06,121.42
2355,N,False,80.478,80.066,80.671,82.12,82.982
2356,N,False,129.62,136.47,140.42,144.19,140.86
2357,N,False,147.2,141.45,150.29,151.95,151.33
2358,N,False,164.38,162.31,160.01,169.06,169.15
2359,N,False,143.03,139.93,143.17,141.38,142.46
2360,N,False,135.22,125.59,124.88,126.93,132.58
2361,N,False,109.79,106.84,107.19,107.24,105.64
2362,N,False,151.63,158.67,159.29,153.63,155.84
2363,N,False,159.85,162.69,155.93,152.88,147.75
2364,N,False,113.28,111.91,114.21,112.64,114.37
2365,N,False,146.6,158.6,145.23,132.59,136.74
2366,N,False,152.26,147.79,148.03,149.76,154.4
2367,N,False,128.0,125.21,126.48,128.71,131.97
2368,N,False,134.18,140.53,144.97,148.28,150.29
2369,N,False,164.78,168.71,175.08,160.21,140.31
2370,N,False,145.17,145.02,143.01,141.06,138.25
2371,N,False,177.97,188.14,192.47,182.44,179.69
2372,N,False,135.36,136.03,136.57,135.69,134.15
2373,N,False,108.12,109.76,110.7,112.73,114.58
2374,N,False,152.84,151.15,146.51,140.51,136.57
2375,N,False,171.2,164.78,163.96,175.46,177.3
2376,N,False,197.58,195.23,196.21,179.15,185.28
2377,N,False,107.47,107.66,107.99,107.92,106.72
2378,N,False,91.132,90.217,89.222,88.42,88.33
2379,N,False,115.55,115.72,114.38,114.78,115.34
2380,N,False,136.77,134.69,136.66,139.06,137.76
2381,N,False,143.63,141.28,143.94,144.39,144.37
2382,N,False,132.69,145.49,141.68,141.69,145.48
2383,N,False,131.82,128.34,125.03,123.28,122.46
2384,N,False,173.44,180.56,176.78,176.3,177.88
2385,N,False,150.01,141.43,141.33,142.64,145.32
2386,N,False,155.8,154.96,152.13,156.22,154.43
2387,N,False,122.38,121.84,123.73,121.91,119.34
2388,N,False,157.19,156.06,159.75,156.39,161.98
2389,N,False,122.56,122.27,125.77,127.12,128.45
2390,N,False,35.712,86.868,98.147,101.74,115.83
2391,N,False,144.16,141.67,139.04,139.67,140.44
2392,N,False,85.899,85.797,82.41,83.76,83.391
2393,N,False,151.52,153.06,152.85,155.43,154.76
2394,N,False,134.12,135.8,134.71,136.13,137.24
2395,N,False,150.38,140.74,147.32,150.08,151.65
2396,N,False,102.81,104.33,103.7,104.99,104.33
2397,N,False,76.652,76.985,78.079,77.568,79.307
2398,N,False,138.49,137.1,138.37,139.18,139.02
2399,N,False,131.9,132.6,131.17,128.91,126.75
2400,N,False,69.803,65.149,64.339,66.281,72.595
2401,N,False,160.26,157.72,145.45,141.06,140.94
2402,N,False,35.059,83.305,41.315,45.383,43.392
2403,N,False,141.71,130.41,135.28,110.47,110.19
2404,N,False,133.95,132.33,130.76,129.26,126.7
2405,N,False,154.57,153.85,150.51,150.76,148.97
2406,N,False,109.84,111.72,114.74,116.28,118.31
2407,N,False,109.59,109.81,108.97,111.32,114.04
2408,N,False,146.72,146.91,149.81,134.16,141.96
2409,N,False,124.07,130.98,121.14,126.0,130.22
2410,N,False,144.41,145.76,144.11,140.68,140.94
2411,N,False,89.938,89.612,89.43,89.162,90.195
2412,N,False,55.413,61.062,57.21,58.543,59.154
2413,N,False,78.31,77.523,78.354,78.602,78.216
2414,N,False,111.27,112.66,115.87,118.99,116.87
2415,N,False,99.714,98.637,97.792,96.582,95.958
2416,N,False,111.4,110.37,111.8,111.59,113.79
2417,N,False,113.44,113.02,117.94,118.07,119.32
2418,N,False,95.023,95.802,95.161,94.638,93.404
2419,N,False,145.53,148.0,150.04,151.78,150.44
2420,N,False,95.389,95.953,97.197,95.76,96.746
2421,N,False,118.52,116.34,118.46,116.49,116.3
2422,N,False,138.39,136.31,136.35,136.34,135.08
2423,N,False,115.13,115.68,115.05,115.36,116.78
2424,N,False,157.19,151.79,151.01,155.37,156.0
2425,N,False,142.91,142.66,141.3,140.04,140.3
