,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5
773,C,False,5533.9,5693.8,5467.5,5627.6,5932.7
774,C,False,14340.0,14307.0,14446.0,14334.0,14367.0
775,C,False,9997.7,9893.9,9759.9,9729.1,9707.7
776,C,False,4909.1,4406.2,4407.9,4290.5,4195.4
777,C,False,9786.4,9833.7,9846.2,9731.6,9821.6
778,C,False,1962.3,2017.5,1963.7,1996.7,2065.7
779,C,False,2453.5,3086.8,3701.2,2271.2,3109.9
780,C,False,3863.9,3815.2,3850.1,3852.8,3947.5
781,C,False,2707.4,2654.6,2665.2,2675.8,2695.3
782,C,False,10373.0,10007.0,9718.2,9412.9,9210.9
783,C,False,4495.8,4388.9,4331.6,4274.6,4180.9
784,C,False,3773.0,3055.0,3180.3,2898.3,3016.5
785,C,False,2519.8,2555.3,2551.2,2495.0,2505.4
786,C,False,3422.9,3471.8,3501.4,3549.0,3487.2
787,C,False,0.0,0.0,3582.9,691.59,208.81
788,C,False,9109.7,8965.2,8822.3,8698.2,8588.9
789,C,False,6949.5,7062.2,7250.2,7345.2,7547.5
790,C,False,6496.7,6398.9,6416.3,6370.1,6306.7
791,C,True,4038.2,4023.7,3982.8,4005.9,4001.0
792,C,False,4925.4,4907.6,4897.9,4896.3,4912.2
793,C,False,8265.2,8046.2,8113.1,8033.6,7998.3
794,C,False,5142.8,5152.9,5118.7,4988.2,5004.3
795,C,False,6400.1,6291.5,6235.8,6230.4,6205.3
796,C,False,2274.2,2247.0,2215.1,2211.4,2119.8
797,C,False,12286.0,11089.0,11177.0,10864.0,10791.0
798,C,False,6519.3,6413.1,6276.0,6157.2,6074.1
799,C,False,20456.0,20478.0,20501.0,20454.0,20392.0
800,C,False,10475.0,10512.0,10604.0,10721.0,10609.0
801,C,False,6202.5,5691.5,5698.6,6202.3,6082.4
802,C,False,5406.0,5613.0,5520.9,5420.1,5459.5
803,C,False,15912.0,16080.0,16346.0,16587.0,16697.0
804,C,False,1026.5,987.74,1056.5,999.33,1083.9
805,C,False,9300.4,9284.9,9181.1,9045.3,9111.3
806,C,False,9529.5,9466.6,9299.9,9300.2,9162.5
807,C,False,1189.8,1184.1,1162.9,1129.5,1082.9
808,C,False,5692.1,4702.0,4885.8,5656.1,5185.8
809,C,False,3670.5,3639.9,3599.0,3614.8,3613.8
810,C,True,8799.0,8814.9,8514.7,8577.4,8553.4
811,C,False,6598.1,6638.6,6642.8,6768.9,6624.3
812,C,True,4450.7,4393.2,4394.4,4274.8,4253.4
813,C,False,5425.8,5313.5,5146.4,5638.2,5104.7
814,C,False,0.0,0.0,0.0,0.0,0.0
815,C,False,3988.6,3971.9,4007.2,4015.1,4023.8
816,C,False,14505.0,13828.0,13391.0,13260.0,13435.0
817,C,False,3985.0,3967.4,4032.4,4137.9,4260.0
818,C,False,5466.5,5501.4,5499.0,5650.4,5527.5
819,C,False,8799.0,8814.9,8514.7,8577.4,8553.4
820,C,False,9804.1,9838.4,9979.4,10037.0,9974.9
821,C,False,7004.9,6864.1,6756.8,6682.6,6892.9
822,C,False,13727.0,13688.0,13804.0,13864.0,13900.0
823,C,False,1451.0,1453.5,1491.3,1536.8,1554.3
824,C,False,8167.4,8164.7,8354.7,8432.1,8553.1
825,C,False,10662.0,10474.0,10481.0,10317.0,10310.0
826,C,False,16027.0,15870.0,15808.0,15780.0,15679.0
827,C,False,1689.6,1779.8,1678.3,1770.0,1668.1
828,C,False,3407.5,3640.2,3361.1,3274.7,3096.8
829,C,False,10495.0,10455.0,10437.0,10370.0,10407.0
830,C,False,2903.2,2851.4,2838.6,2882.7,2842.4
831,C,False,4646.1,4615.0,4521.9,4483.8,4476.0
832,C,False,4546.4,4495.9,4385.7,4312.8,4233.9
833,C,False,5066.8,4909.5,4762.5,4673.3,4525.4
834,C,False,3844.7,3791.5,3858.5,4000.3,3892.3
835,C,False,10813.0,10787.0,10728.0,10799.0,10802.0
836,C,False,2423.0,2426.9,2443.2,2422.9,2380.8
837,C,False,6451.3,6590.7,6670.9,6757.0,7023.0
838,C,False,4450.7,4393.2,4394.4,4274.8,4253.4
839,C,False,4129.9,4098.8,4155.2,4209.1,4230.4
840,C,False,4415.2,4335.2,4308.5,4260.6,4188.5
841,C,False,8099.2,8009.6,7978.7,7909.2,7844.4
842,C,False,4690.7,4690.8,4729.4,4659.9,4768.1
843,C,False,3336.5,3347.4,3314.7,3282.4,3339.3
844,C,False,2774.6,2770.7,2744.9,2688.9,2647.8
845,B,True,5172.5,5548.6,5671.3,6102.9,6527.5
846,B,False,6560.5,6702.1,6588.5,6568.6,6366.3
847,B,False,2394.5,2409.1,2407.1,2317.0,2249.8
848,B,False,1177.1,1194.9,1193.2,1207.1,1236.2
849,B,True,0.0,0.0,0.0,0.0,0.0
850,B,True,7855.9,7876.7,7936.1,8152.5,8261.5
851,B,False,5107.5,5233.8,5394.4,5510.8,5691.7
852,B,False,8206.7,8005.8,8004.0,7935.8,8186.3
853,B,False,2357.2,3419.1,4035.2,3705.6,3304.4
854,B,False,2229.5,2200.6,2218.9,2172.6,2157.9
855,B,True,13146.0,12994.0,13024.0,12907.0,12783.0
856,B,False,21390.0,21011.0,20970.0,20624.0,20517.0
857,B,True,2013.7,2124.2,2036.3,2105.6,2094.6
858,B,False,2940.6,2902.2,2816.3,2794.1,2727.7
859,B,False,2921.3,2970.9,2852.6,2813.6,2713.5
860,B,True,2955.6,2947.3,2967.2,3002.3,3057.8
861,B,True,11227.0,11239.0,11325.0,11157.0,11305.0
862,B,True,4250.5,4952.9,5184.0,5203.7,4066.1
863,B,True,2811.4,2780.8,2796.5,2798.1,2878.4
864,B,False,1851.6,1877.8,1923.1,1917.6,1991.1
865,B,False,2855.1,2799.4,2793.8,2857.1,2841.6
866,B,True,3450.9,3542.0,3596.6,3591.1,3542.6
867,B,True,4145.7,4302.1,4328.2,4336.5,4355.8
868,B,False,4668.9,4846.9,4806.7,4861.2,4831.2
869,B,True,5247.0,5210.2,5094.2,5167.8,5041.5
870,B,True,4968.6,4841.7,4865.6,4902.4,5017.8
871,B,True,1728.8,1743.2,1735.9,1716.6,1730.6
872,B,True,2795.8,2735.4,2612.3,2651.3,2658.8
873,B,True,7784.9,7792.5,7931.1,8262.9,8680.9
874,B,True,7025.2,7106.6,6937.7,7146.5,7045.1
875,B,True,18304.0,18132.0,18033.0,18129.0,17523.0
876,B,True,4410.9,4381.6,3982.7,3589.5,3407.7
877,B,False,5633.6,5686.3,5701.0,5758.2,5658.0
878,B,False,9245.9,9256.9,8987.1,9007.5,8864.6
879,B,True,1529.4,1540.0,1593.0,1606.0,1637.4
880,B,False,1837.9,1860.1,1817.0,1806.4,1824.6
881,B,False,5385.8,5483.4,5461.8,5108.7,5169.4
882,B,True,3560.1,3444.5,3446.1,3261.2,3313.1
883,B,True,5485.3,5532.7,5452.7,5406.0,5283.2
884,B,False,1826.2,1767.0,1758.6,1885.2,1605.6
885,B,False,1905.3,1882.8,1900.6,1846.9,1937.7
886,B,False,2745.4,2766.9,2726.7,2699.7,2702.5
887,B,True,11762.0,11993.0,11617.0,11753.0,11851.0
888,B,False,3140.7,3188.1,3179.3,3249.5,3335.3
889,B,True,2955.0,3038.7,3104.2,3085.3,3147.9
890,B,True,4362.3,4247.2,4569.2,4575.7,4796.4
891,B,True,929.47,1381.4,2202.0,2554.9,5452.4
892,B,True,7659.2,7619.0,7346.9,7251.2,7348.0
893,B,False,2156.1,2025.0,2053.9,2041.3,2058.0
894,B,False,4255.2,4272.7,4316.4,4337.9,4306.2
895,B,False,1952.7,2050.5,2045.1,2090.6,2002.5
896,B,False,7077.8,7103.5,7177.8,7008.0,6873.2
897,B,False,14886.0,13928.0,13981.0,13894.0,11088.0
898,B,False,7113.2,7123.2,7013.4,7084.1,7078.4
899,B,False,5534.1,5697.8,5632.0,5562.9,5601.7
900,B,False,6266.9,6239.0,6151.0,6132.3,5943.4
901,B,True,3108.2,3302.2,3131.0,3079.1,3112.9
902,B,True,1422.2,1394.7,1435.6,1392.4,1403.4
903,B,False,2109.3,2153.6,2193.8,2211.2,2256.5
904,B,False,2177.9,2204.8,2246.1,2258.2,2304.1
905,B,True,4288.3,4297.8,4284.7,4274.9,4321.4
906,B,False,17938.0,18043.0,18167.0,18357.0,18482.0
907,B,True,3522.4,3577.5,3778.8,4007.7,4222.1
908,B,False,1723.7,1833.2,1804.1,1830.9,1817.5
909,B,False,2490.1,2504.7,2422.9,2468.9,2537.9
910,B,True,2571.4,2636.2,4157.5,3747.3,3982.2
911,B,False,4270.4,4063.2,3897.3,3731.5,4005.8
912,B,False,4549.9,4646.6,4702.0,4740.2,4928.5
913,B,True,2360.2,2319.9,2282.2,2327.8,2297.7
914,B,False,5387.9,5416.6,5350.3,5354.9,5475.2
915,B,False,8019.2,8082.0,8072.4,8422.2,8436.6
916,B,False,2861.3,2825.5,3034.4,3092.1,2991.0
917,B,False,19367.0,19785.0,19467.0,19484.0,19214.0
918,B,False,10099.0,10683.0,11149.0,11123.0,11254.0
919,B,False,2905.9,2872.7,2844.6,2830.8,2836.8
920,B,False,1461.3,1510.1,1542.6,1516.6,1426.3
921,B,True,5113.4,5060.5,5068.5,5141.7,5008.3
922,B,False,3438.0,3569.4,3610.5,3814.4,3857.2
923,B,True,4533.6,4514.7,4716.7,4730.9,4871.4
924,B,False,3323.7,3272.1,3357.6,3314.8,3368.9
925,B,False,1795.2,1781.6,1828.8,1714.4,1723.0
926,B,True,1615.5,1630.0,1686.8,1665.0,1628.6
927,B,True,4483.8,4387.6,4370.3,4326.7,4131.9
928,B,False,1346.5,1356.8,1315.3,1298.6,1335.5
929,B,False,9462.4,9262.4,9217.1,9164.1,9075.0
930,B,False,3270.6,3138.8,3042.5,2929.3,3008.7
931,B,False,17548.0,17303.0,17357.0,17304.0,17104.0
932,B,True,14663.0,14911.0,14686.0,14595.0,14618.0
933,B,False,2323.5,2368.0,2417.3,2441.6,2444.1
934,B,True,6200.0,6160.3,6043.5,5998.2,5946.7
935,B,False,3264.4,3237.4,3123.1,3171.5,3025.3
936,B,False,1556.8,1538.2,1567.3,1561.2,1580.5
937,B,False,5134.7,5083.1,4964.5,4922.3,4941.5
938,B,True,2708.0,2678.8,2662.3,2591.0,2573.7
939,B,False,4344.9,4318.3,4386.1,4446.9,4450.2
940,B,False,1656.8,1669.0,1593.9,1763.7,1946.5
941,B,False,2824.8,2820.0,2736.5,2659.9,2774.6
942,B,False,3127.1,3180.2,3198.5,3208.6,3205.6
943,B,True,13100.0,13198.0,13190.0,12830.0,12948.0
944,B,False,11693.0,12453.0,12861.0,13339.0,13722.0
945,B,True,2051.8,2020.1,1982.0,1950.6,1943.7
946,B,False,3237.8,3190.8,3175.6,3235.8,3283.0
947,B,True,4136.3,4085.6,4092.2,3889.9,3811.1
948,B,False,3465.7,3469.9,3538.5,3596.8,3556.7
949,B,False,3739.8,3780.2,3840.8,3709.6,3672.0
950,B,False,1862.6,1841.2,1747.7,1702.6,1661.7
951,B,True,2862.2,2961.8,2998.6,2965.3,2990.5
952,B,True,12527.0,12667.0,12774.0,12742.0,12853.0
953,B,False,1826.4,1820.9,1764.4,1752.9,1713.1
954,B,False,5972.5,5968.2,6022.4,6110.4,6262.7
955,B,False,8279.3,8236.1,8265.2,8342.4,8292.5
956,B,False,7309.8,7243.2,7224.3,7150.6,7324.6
957,B,True,9350.9,9172.5,9543.6,9433.2,9639.3
958,B,True,4521.6,4550.2,4563.3,4642.4,4698.5
959,B,False,23699.0,24290.0,24135.0,23586.0,23500.0
960,B,True,0.0,0.0,0.0,0.0,0.0
961,B,False,1629.1,1617.4,1636.1,1686.8,1723.8
962,B,True,2913.1,2933.8,2954.2,2889.3,2903.1
963,B,True,1897.1,1906.6,1893.2,1861.6,1868.4
964,B,False,4796.4,4911.1,4962.8,5393.0,5624.8
965,B,True,4351.9,4336.1,4338.7,4314.6,4284.4
966,B,True,7585.3,7259.4,7363.6,7734.3,7666.8
967,B,True,6912.0,7064.9,7066.0,7125.3,7073.5
968,B,True,8013.7,8193.1,8553.8,8418.9,8687.9
969,B,False,3319.7,3386.6,3658.4,4033.9,4076.4
970,B,False,7914.9,8029.8,8006.1,8124.7,7896.3
971,B,True,5500.0,5193.3,4969.0,4918.7,5079.6
972,B,False,5754.3,5855.5,5862.3,5894.5,5863.4
973,B,False,6456.5,6450.2,6458.5,6419.4,6225.3
974,B,False,5305.7,5372.5,5243.4,5293.9,5317.5
975,B,True,3685.6,3464.2,3529.6,3612.9,3553.8
976,B,True,19501.0,19667.0,19594.0,19517.0,19800.0
977,B,False,3424.3,3415.8,3589.3,3560.7,3712.5
978,B,False,17509.0,17795.0,17764.0,18136.0,18167.0
979,B,False,13965.0,13487.0,12970.0,12914.0,12461.0
980,B,True,4822.1,4726.0,4614.9,4645.8,4629.9
981,B,False,1566.2,1652.5,1643.2,1599.2,1527.7
982,B,False,2541.0,2546.5,2566.4,2700.5,2933.6
983,B,False,1820.4,1894.1,1856.7,1852.4,1883.9
984,B,True,10849.0,10875.0,10701.0,10679.0,10616.0
985,B,False,8373.6,8183.7,8302.2,8360.6,8495.0
986,B,False,9473.3,9399.5,9440.2,9395.4,9194.4
987,B,True,3459.2,3611.5,3599.9,3720.3,3632.5
988,B,True,2869.3,2858.6,2959.7,2925.6,2963.1
989,B,False,3674.3,3698.8,3671.6,3634.0,3653.0
990,B,False,4338.4,4226.6,4319.2,4401.4,4437.7
991,B,False,5183.4,5180.6,5203.2,5210.3,5116.5
992,B,False,1647.5,1632.5,1626.6,1679.5,1700.2
993,B,False,3534.2,3548.6,3630.8,3719.6,3628.5
994,B,True,2098.9,1556.1,1545.8,1555.1,1539.7
995,B,False,11313.0,11433.0,11656.0,11886.0,12104.0
996,B,True,8862.8,8856.5,8808.9,8501.1,8468.0
997,B,False,4712.1,4646.6,4754.3,4827.8,4886.1
998,B,False,961.25,999.69,1005.0,1012.5,1012.1
999,B,True,3044.3,3097.5,3078.5,3078.4,3057.6
1000,B,True,4291.5,4333.5,4163.0,4174.9,4134.5
1001,B,True,7881.1,7925.3,8009.9,8125.2,8140.6
1002,B,False,1645.5,1723.7,1833.2,1804.1,1830.9
1003,B,False,3603.8,3619.5,3739.4,3797.9,3867.3
1004,B,False,4119.0,4120.7,4210.3,4239.0,4224.9
1005,B,True,1852.2,2197.4,2270.9,2125.8,2821.4
1006,B,True,6241.1,6168.5,6175.5,6077.6,6021.3
1007,B,False,2174.5,2178.8,2070.8,2092.2,2042.9
1008,B,True,2026.4,1986.8,1975.6,1947.3,1948.9
1009,B,False,1922.8,1910.4,1927.2,1925.7,1947.0
1010,B,True,6916.5,7059.5,6969.8,6916.9,6873.9
1011,B,False,15140.0,15105.0,14953.0,14988.0,14776.0
1012,B,False,9878.8,9752.3,9653.1,9688.9,9446.3
1013,B,False,3624.3,3921.6,3864.3,3949.3,4343.5
1014,B,False,21056.0,21279.0,21243.0,21390.0,21011.0
1015,B,True,1825.4,1858.4,1899.9,1955.2,2017.0
1016,B,True,6896.5,6768.5,6929.2,6832.5,7129.5
1017,B,False,3270.4,3215.4,3159.5,3083.2,3028.9
1018,B,False,13667.0,13561.0,13800.0,13646.0,13507.0
1019,B,True,2226.9,2229.9,2091.1,2105.2,2166.7
1020,B,False,7207.8,7101.9,7066.4,7108.6,7057.9
1021,B,True,5618.6,5693.1,5773.4,5847.7,6027.3
1022,B,True,13746.0,13735.0,13890.0,13635.0,13732.0
1023,B,True,5332.1,5287.0,5306.3,5282.7,5420.6
1024,B,True,4130.5,3990.3,4113.8,4170.3,4217.0
1025,B,False,1520.6,1485.2,1467.4,1487.3,1459.6
1026,B,False,2941.2,2882.0,2893.0,2826.9,2774.7
1027,B,True,1340.0,1302.3,1329.4,1283.7,1279.6
1028,B,False,7129.5,7160.4,7165.7,7062.4,6983.6
1029,B,False,2064.5,2037.7,2029.0,2125.2,2106.3
1030,B,False,4541.2,4502.0,4496.5,4458.7,4441.0
1031,B,False,7688.1,7614.8,6414.4,7494.5,6473.4
1032,B,True,4199.9,4280.0,4174.5,4199.4,4201.2
1033,B,True,3993.9,3975.7,4027.6,4062.7,4081.4
1034,B,True,1803.8,1858.8,1870.7,1907.3,1907.0
1035,B,True,7158.4,7349.8,7605.0,7588.0,7660.6
1036,B,False,2621.9,2558.8,2567.9,2676.4,2531.9
1037,B,False,2306.6,2277.1,2318.3,2321.9,2374.6
1038,B,False,4001.1,4021.2,4014.8,4014.2,3952.7
1039,B,True,5808.7,5792.8,6019.3,5966.4,6081.1
1040,B,True,1418.4,1445.4,1495.1,1529.0,1550.6
1041,B,False,2327.0,2289.4,2284.2,2265.6,2265.9
1042,B,False,20796.0,21068.0,21250.0,21495.0,21455.0
1043,B,False,1861.6,1868.4,1834.7,1826.3,1792.9
1044,B,True,11743.0,11723.0,11848.0,11787.0,11865.0
1045,B,False,3864.6,3809.9,3933.3,3906.4,3906.0
1046,B,False,3156.0,2865.4,3003.1,3133.2,2775.4
1047,B,False,5222.4,5107.3,5167.9,5162.7,5078.9
1048,B,False,6699.8,6716.5,6827.1,6904.1,6857.8
1049,B,False,2844.0,2917.5,2791.9,2748.7,2730.1
1050,B,False,8504.2,8589.6,8750.1,8864.7,9022.2
1051,B,False,1507.9,1524.5,1533.6,1512.5,1526.1
1052,B,False,3474.9,3450.2,3407.7,3349.7,3307.5
1053,B,False,5892.8,5981.6,5803.7,5697.0,5894.6
1054,B,True,2007.2,2047.3,2070.3,2137.1,2153.2
1055,B,True,2529.7,2531.6,2522.2,2534.3,2490.8
1056,B,False,3562.5,3622.6,3661.7,3732.5,3775.7
1057,B,False,3282.4,3365.5,3522.1,3532.3,3499.7
1058,B,False,2646.2,2572.9,2563.5,2479.6,2489.6
1059,B,False,8451.7,8379.3,8326.4,8233.5,8103.3
1060,B,True,5884.3,5888.9,5809.9,5816.9,5763.1
1061,B,False,3557.7,3552.7,3300.3,3179.9,3138.5
1062,B,False,17157.0,16785.0,16689.0,16410.0,15928.0
1063,B,False,11859.0,11787.0,11763.0,11716.0,11588.0
1064,B,False,1795.4,1803.3,1865.5,1902.6,1878.1
1065,B,False,3810.9,3705.8,3941.4,3792.7,3683.2
1066,B,False,2776.4,2714.2,2723.4,2684.3,2724.3
1067,B,False,7259.4,7363.6,7734.3,7666.8,7495.3
1068,B,False,4407.0,4341.1,4372.7,4347.8,4217.2
1069,B,False,3251.1,3215.0,3177.5,3233.1,3168.9
1070,B,False,2735.2,2586.5,2511.6,2856.8,2902.1
1071,B,False,3404.5,3434.2,3334.0,3274.4,3224.2
1072,B,False,2073.7,2027.8,1959.6,2059.7,2041.4
1073,B,False,3149.4,3172.6,3236.3,3231.2,3243.1
1074,B,False,4023.0,4046.3,3986.8,4080.6,4008.1
1075,B,True,1888.4,1906.4,1933.6,1971.0,2012.9
1076,B,False,5270.8,5159.6,5008.8,4824.9,4868.7
1077,B,True,5362.3,5281.5,5311.3,5259.7,5315.5
1078,B,True,3628.8,3675.7,3590.5,3354.8,3249.4
1079,B,False,6111.7,6039.7,6178.8,6381.3,6320.4
1080,B,False,11082.0,11074.0,10980.0,10921.0,10999.0
1081,B,False,4017.2,3884.2,3811.2,3757.4,3832.6
1082,B,False,8983.2,8908.1,8892.4,9058.1,8940.9
1083,B,True,6449.9,6519.3,6569.0,6753.2,6972.9
1084,B,True,1813.1,1786.7,1839.0,1813.6,1847.3
1085,B,False,4388.9,4424.2,4540.7,4659.3,4680.0
1086,B,True,4440.2,4379.8,4454.8,4480.8,4405.8
1087,B,True,9993.9,10202.0,10163.0,10335.0,10235.0
1088,B,True,10687.0,10580.0,10638.0,10826.0,10490.0
1089,B,False,1824.0,1823.3,1805.6,1804.4,1779.3
1090,B,False,6984.7,7047.4,7272.8,7361.7,7375.5
1091,B,True,8137.5,7936.6,7816.5,7431.5,7379.4
1092,B,False,10199.0,10241.0,10031.0,10034.0,9904.9
1093,B,False,6901.5,7155.9,7098.6,7263.3,7231.6
1094,B,False,4417.1,4396.7,4294.3,4203.3,4146.8
1095,B,False,2011.3,1964.5,1931.0,1938.7,1905.4
1096,B,False,2806.4,2718.0,2691.4,2751.8,2823.1
1097,B,True,8845.8,8933.1,9157.9,9295.4,9557.6
1098,B,False,2278.7,2347.4,2291.6,2354.5,2302.9
1099,B,False,9654.3,9400.3,9542.6,9441.6,9685.5
1100,B,False,4835.9,4674.7,4630.8,4495.9,4432.6
1101,B,False,2653.7,2678.2,2727.1,2744.6,2717.8
1102,B,True,9978.6,10144.0,9981.5,9913.7,9814.1
1103,B,False,2520.8,2600.4,2744.6,2746.6,2701.3
1104,B,False,9915.4,9994.0,10054.0,10026.0,10071.0
1105,B,True,2378.2,2403.1,2486.7,2784.0,2095.8
1106,B,False,4441.5,4543.8,4676.1,4727.7,4636.1
1107,B,False,3362.0,3323.7,3272.1,3357.6,3314.8
1108,B,False,1566.0,1499.3,1524.2,1528.5,1504.3
1109,B,False,2321.1,2312.8,2319.8,2337.2,2308.0
1110,B,True,8667.8,8734.8,8879.2,8983.9,8892.9
1111,B,True,4344.1,4358.1,4386.1,4441.0,4523.7
1112,B,False,4698.4,4542.8,4637.4,4558.7,4587.9
1113,B,False,1520.4,1561.6,1563.8,1575.0,1558.7
1114,B,False,3467.9,3475.4,3554.2,3822.1,3778.3
1115,B,False,2208.3,2200.3,2407.4,2413.8,2479.0
1116,B,True,3834.6,3865.2,3897.7,3905.4,3825.1
1117,B,False,9495.5,9816.6,9944.8,9955.0,9910.6
1118,B,False,16597.0,16779.0,17451.0,17306.0,16987.0
1119,B,False,3743.0,3780.1,3817.6,3896.9,3937.7
1120,B,False,11968.0,11915.0,11960.0,12033.0,11961.0
1121,B,False,15313.0,15466.0,15588.0,15465.0,15434.0
1122,B,False,2851.3,2920.0,2879.4,2810.7,2785.7
1123,B,True,3077.3,3110.6,3068.9,3018.9,3092.4
1124,B,True,3454.1,3300.4,3246.9,3307.1,3237.8
1125,B,False,2946.8,3048.7,3086.3,3131.7,3198.4
1126,B,True,3404.8,3408.7,3239.3,3393.6,3312.5
1127,B,True,2635.2,2616.4,2570.4,2650.6,2555.8
1128,B,False,1942.1,1930.8,1875.1,1885.2,1885.3
1129,B,True,7275.2,7395.4,7712.2,7356.1,7554.6
1130,B,False,3700.6,3714.6,3765.7,3815.5,3919.6
1131,B,False,3465.1,3002.7,3233.4,3311.9,3406.5
1132,B,False,3245.1,3218.6,3055.8,3120.0,3169.5
1133,B,True,2849.0,2855.0,2839.5,2855.4,2833.0
1134,B,False,4201.6,4102.8,4179.9,4275.9,4323.7
1135,B,False,9266.3,9267.6,9223.8,9165.0,9122.5
1136,B,False,1905.1,1334.5,848.6,2176.1,900.6
1137,B,False,5728.0,5800.1,5863.2,5929.5,5978.0
1138,B,False,2672.3,2718.6,2469.3,3209.5,2400.7
1139,B,False,8690.6,8803.5,8946.0,9071.8,8998.5
1140,B,True,4775.7,4716.7,4710.7,4673.0,4681.3
1141,B,False,9852.3,9750.5,10151.0,9777.4,9836.7
1142,B,False,3433.8,3482.9,3531.4,3594.2,3652.8
1143,B,False,6916.9,6873.9,6659.4,6601.2,6324.1
1144,B,False,2966.0,2891.7,2827.1,1811.4,2847.9
1145,B,True,8261.2,8206.1,8403.0,8509.1,8491.7
1146,B,True,5340.5,5360.6,5405.8,5513.5,5694.3
1147,B,False,7894.1,7605.1,7781.1,7593.5,7471.9
1148,B,False,9458.6,9083.5,9079.6,9039.8,8741.7
1149,B,False,2555.8,2604.6,2600.6,2603.3,2551.8
1150,B,False,3804.3,3780.3,3709.3,3693.6,3707.2
1151,B,False,3809.7,4701.9,4730.4,4539.0,4190.8
1152,B,True,9379.5,9367.9,9235.3,9058.8,8908.3
1153,B,True,1531.9,1574.5,1573.8,1558.8,1543.1
1154,B,True,2704.8,2496.6,2896.9,3023.4,2810.1
1155,B,True,8508.0,8496.5,8461.0,8403.8,8347.2
1156,B,True,2831.7,3070.6,3388.3,3355.3,3584.2
1157,B,False,9104.0,9087.9,9129.7,9128.3,9047.4
1158,B,False,2879.7,2714.7,2697.2,2754.6,2632.6
1159,B,False,9170.0,9227.5,9356.8,9510.7,9505.1
1160,B,False,3238.4,3281.5,3387.7,3469.9,3517.1
1161,B,False,4548.2,4404.8,4429.2,4076.6,4650.4
1162,B,True,3484.3,3384.8,3423.0,3422.4,3393.2
1163,B,False,10367.0,10385.0,10540.0,10675.0,10910.0
1164,B,True,2878.9,3217.5,4066.9,3422.4,5415.9
1165,B,False,4297.6,4245.3,4298.6,4393.7,4538.9
1166,B,False,6873.6,6851.4,6821.5,6764.1,6803.9
1167,B,False,9216.1,9249.0,9222.1,9294.9,9326.9
1168,B,False,2276.5,2240.8,2217.6,2205.9,2254.1
1169,B,True,3468.0,3429.5,3397.4,3393.2,3451.7
1170,B,False,1144.2,1203.5,1216.6,1227.5,1283.2
1171,B,False,1625.7,1628.7,1630.2,1611.9,1576.7
1172,B,False,0.0,0.0,0.0,0.0,0.0
1173,B,False,6526.7,6902.8,6683.6,6720.8,6828.3
1174,B,False,7590.7,7734.7,7683.7,7610.5,7555.7
1175,B,True,1490.6,1527.1,1497.7,1512.2,1530.0
1176,B,False,1464.6,1443.3,1427.5,1460.0,1616.3
1177,B,False,5998.2,5946.7,5829.8,5825.3,5861.5
1178,B,False,10136.0,9857.9,9596.5,9686.3,9309.0
1179,B,False,3090.1,3432.6,3362.7,3527.0,3537.6
1180,B,False,4144.7,4010.5,4198.4,4096.1,4082.1
1181,B,False,3108.3,3221.3,3307.2,3337.9,3319.1
1182,B,False,4803.6,4669.8,4587.9,4549.2,4531.3
1183,B,True,3968.4,3910.8,3796.5,3746.7,3648.3
1184,B,False,5596.1,5648.3,5675.3,5761.0,5806.7
1185,B,False,3777.8,3792.0,3822.5,3774.5,3736.5
1186,B,False,15076.0,14405.0,14232.0,13965.0,13487.0
1187,B,False,3027.0,3046.5,3057.9,3080.7,3140.2
1188,B,False,3433.9,3384.9,3241.8,3190.8,3080.8
1189,B,True,9009.1,8991.8,9180.8,9130.0,9168.4
1190,B,False,993.84,1026.1,1068.5,1079.0,1089.6
1191,B,False,18904.0,18859.0,18678.0,18295.0,18250.0
1192,B,False,21077.0,21042.0,21233.0,21275.0,21365.0
1193,B,False,3357.3,3299.8,3345.0,3478.9,3599.4
1194,B,False,3861.9,3860.9,4098.7,4228.3,4223.8
1195,B,False,1555.0,1561.0,1525.6,1529.4,1540.0
1196,B,False,5517.5,5633.7,5800.7,5860.3,5869.7
1197,B,True,9058.4,9115.5,9107.1,9075.9,9061.1
1198,B,False,5573.0,5632.0,5473.8,5409.9,5326.4
1199,B,False,3441.9,3499.3,3516.4,3512.2,3333.9
1200,B,False,4021.3,4141.8,4104.9,3963.9,4078.7
1201,B,True,4663.0,4669.5,4593.3,4659.0,4577.8
1202,B,False,3642.4,3811.9,3830.5,3850.0,3758.3
1203,B,False,5789.0,5641.8,5666.6,5711.5,5819.2
1204,B,True,14489.0,14446.0,14419.0,14693.0,14604.0
1205,B,False,1672.1,1671.1,1703.0,1729.3,1750.6
1206,B,False,4072.9,4025.1,3942.6,4023.0,4046.3
1207,B,False,2538.7,2547.4,2514.6,2604.3,2630.6
1208,B,False,7175.7,7004.4,7005.1,6966.7,6858.6
1209,B,False,3975.4,4036.0,3926.2,3960.9,3915.2
1210,B,False,20735.0,20988.0,21094.0,21232.0,21203.0
1211,B,True,3865.8,3948.8,3864.5,3964.6,3945.3
1212,B,True,2894.9,2887.3,2906.1,2851.3,2781.2
1213,B,True,5038.7,5245.3,5423.3,5631.0,5749.0
1214,B,False,10594.0,10699.0,10531.0,10495.0,10424.0
1215,B,False,3522.5,3513.7,3447.5,3430.2,3480.8
