,FLARE_TYPE,COINCIDENCE,USFLUX_1,USFLUX_2,USFLUX_3,USFLUX_4,USFLUX_5
1521,B,False,9.3392e+20,9.5629e+20,9.593e+20,9.5639e+20,9.234e+20
1522,B,False,1.3562e+22,1.364e+22,1.3667e+22,1.3687e+22,1.3963e+22
1523,B,False,1.2236e+21,1.3238e+21,1.309e+21,1.3259e+21,1.3534e+21
1524,B,False,1.2129e+22,1.2048e+22,1.2089e+22,1.203e+22,1.1935e+22
1525,B,False,2.6426e+22,2.6417e+22,2.6313e+22,2.6204e+22,2.5948e+22
1526,B,False,4.4836e+21,4.552e+21,4.6331e+21,4.6799e+21,4.6931e+21
1527,B,False,7.4396e+21,7.5297e+21,7.4911e+21,7.4472e+21,7.4302e+21
1528,B,False,6.7239e+20,6.8254e+20,6.9679e+20,6.8653e+20,6.7523e+20
1529,B,False,5.6077e+21,5.6425e+21,5.6704e+21,5.6665e+21,5.7445e+21
1530,B,False,1.5053e+22,1.515e+22,1.5423e+22,1.5585e+22,1.5713e+22
1531,B,False,1.1647e+22,1.1572e+22,1.1384e+22,1.1388e+22,1.1246e+22
1532,B,True,5.5738e+21,5.5694e+21,5.736e+21,5.639e+21,5.5408e+21
1533,B,False,1.5235e+22,1.5432e+22,1.5474e+22,1.541e+22,1.5416e+22
1534,B,False,4.3388e+20,4.2348e+20,4.1348e+20,4.0114e+20,3.858e+20
1535,B,False,2.0512e+21,2.0689e+21,2.1008e+21,2.1415e+21,2.1299e+21
1536,B,False,3.2188e+22,3.1985e+22,3.1711e+22,3.1643e+22,3.1309e+22
1537,B,False,8.5811e+21,8.5896e+21,8.6176e+21,8.6722e+21,8.6595e+21
1538,B,False,2.1275e+22,2.113e+22,2.0962e+22,2.1013e+22,2.0987e+22
1539,B,False,1.2958e+22,1.3048e+22,1.3086e+22,1.315e+22,1.3317e+22
1540,B,False,1.0534e+21,1.0176e+21,1.0076e+21,1.0639e+21,1.0641e+21
1541,B,False,5.1345e+21,5.04e+21,5.0132e+21,4.9877e+21,4.883e+21
1542,B,False,8.4439e+21,8.4689e+21,8.4627e+21,8.4667e+21,8.4711e+21
1543,B,False,7.9219e+21,7.8361e+21,7.7278e+21,7.8033e+21,7.7688e+21
1544,B,False,1.9084e+22,1.9245e+22,1.9188e+22,1.9443e+22,1.9373e+22
1545,B,False,2.4138e+21,2.4112e+21,2.4427e+21,2.4503e+21,2.43e+21
1546,B,False,6.9938e+20,6.8761e+20,6.7902e+20,6.858e+20,6.8413e+20
1547,B,False,6.8387e+21,6.7548e+21,6.7556e+21,6.6663e+21,6.6848e+21
1548,B,False,1.1768e+22,1.18e+22,1.1738e+22,1.1794e+22,1.1808e+22
1549,B,False,9.0946e+21,9.0648e+21,8.9461e+21,8.7892e+21,8.6863e+21
1550,B,False,3.5057e+21,3.4958e+21,3.4671e+21,3.4986e+21,3.4393e+21
1551,B,False,6.8537e+21,6.8092e+21,6.8084e+21,6.8386e+21,6.7677e+21
1552,B,False,1.4294e+22,1.4291e+22,1.4407e+22,1.4392e+22,1.4279e+22
1553,B,False,5.1129e+20,4.7517e+20,4.9806e+20,4.95e+20,4.9367e+20
1554,B,False,1.6471e+21,1.6564e+21,1.5928e+21,1.6037e+21,1.503e+21
1555,B,False,1.6318e+22,1.6365e+22,1.6393e+22,1.653e+22,1.6501e+22
1556,B,False,6.6729e+21,6.7007e+21,6.7655e+21,6.7951e+21,6.7774e+21
1557,B,False,7.6199e+21,7.5302e+21,7.5011e+21,7.4783e+21,7.4667e+21
1558,B,False,6.8138e+21,6.8578e+21,6.949e+21,6.9347e+21,6.9148e+21
1559,B,False,1.1245e+22,1.1109e+22,1.1146e+22,1.1027e+22,1.0916e+22
1560,B,False,3.85e+21,3.7952e+21,3.7621e+21,3.7232e+21,3.7053e+21
1561,B,False,3.7101e+21,3.6562e+21,3.6704e+21,3.8984e+21,3.7583e+21
1562,B,False,9.3822e+21,9.4508e+21,9.4544e+21,9.5421e+21,9.5624e+21
1563,B,False,1.5501e+21,1.5586e+21,1.5607e+21,1.5321e+21,1.504e+21
1564,B,False,2.9214e+21,2.8728e+21,2.9559e+21,2.8827e+21,2.8459e+21
1565,B,False,3.4638e+21,3.4596e+21,3.4169e+21,3.397e+21,3.3932e+21
1566,B,False,6.3693e+21,6.7168e+21,6.8872e+21,7.0451e+21,7.1013e+21
1567,B,False,5.8498e+21,5.9757e+21,5.9661e+21,6.0899e+21,6.111e+21
1568,B,False,7.4441e+20,7.667e+20,7.6529e+20,7.9592e+20,7.6493e+20
1569,B,False,1.2133e+22,1.2003e+22,1.2188e+22,1.2295e+22,1.2247e+22
1570,B,False,1.6408e+22,1.6573e+22,1.6815e+22,1.6821e+22,1.6756e+22
1571,B,False,4.0736e+21,4.0386e+21,3.989e+21,4.2429e+21,4.0875e+21
1572,B,False,6.0179e+20,5.9305e+20,6.1083e+20,5.9959e+20,6.2283e+20
1573,B,False,5.6407e+20,5.9744e+20,8.4688e+20,8.5274e+20,8.946e+20
1574,B,False,6.6501e+21,6.6059e+21,6.5925e+21,6.5985e+21,6.4888e+21
1575,B,False,2.9129e+21,2.888e+21,2.8978e+21,2.9274e+21,2.8968e+21
1576,B,False,6.4897e+21,6.5246e+21,6.5249e+21,6.5855e+21,6.6234e+21
1577,B,False,5.1308e+21,5.2868e+21,5.1482e+21,5.1012e+21,4.9904e+21
1578,B,False,2.2704e+21,2.242e+21,2.2568e+21,2.2477e+21,2.2377e+21
1579,B,False,4.478e+21,4.5707e+21,4.6362e+21,4.7991e+21,4.9558e+21
1580,B,False,1.4983e+21,1.4883e+21,1.4871e+21,1.4845e+21,1.4985e+21
1581,B,True,8.2177e+21,8.3175e+21,8.2031e+21,8.1873e+21,8.1574e+21
1582,B,False,7.1306e+21,7.1281e+21,7.0596e+21,6.9713e+21,6.9262e+21
1583,B,False,6.8457e+21,6.8151e+21,6.8789e+21,6.8667e+21,6.9623e+21
1584,B,False,8.1312e+21,8.0716e+21,8.044e+21,8.0244e+21,8.0427e+21
1585,B,False,1.7307e+22,1.7307e+22,1.7331e+22,1.7307e+22,1.7238e+22
1586,B,False,1.5956e+21,1.5459e+21,1.4856e+21,1.5384e+21,1.549e+21
1587,B,False,1.4691e+22,1.4518e+22,1.443e+22,1.4312e+22,1.4159e+22
1588,B,False,5.8792e+21,5.8777e+21,5.8707e+21,5.8826e+21,5.8871e+21
1589,B,False,9.7935e+21,9.8118e+21,9.8247e+21,9.8216e+21,1.0074e+22
1590,B,False,3.8663e+21,3.8549e+21,3.811e+21,3.7898e+21,3.8459e+21
1591,B,True,5.303e+21,5.2475e+21,5.2439e+21,5.2399e+21,5.1743e+21
1592,B,False,6.5867e+21,6.5941e+21,6.6836e+21,6.6795e+21,6.7456e+21
1593,B,False,7.4472e+21,7.4302e+21,7.3502e+21,7.2667e+21,7.3461e+21
1594,B,False,5.6929e+21,5.7227e+21,5.7015e+21,5.7907e+21,5.7933e+21
1595,B,False,8.5851e+21,8.5703e+21,8.5829e+21,8.5811e+21,8.5419e+21
1596,B,False,1.5784e+21,1.6177e+21,1.6986e+21,1.8026e+21,1.9087e+21
1597,B,False,1.5218e+22,1.5216e+22,1.5221e+22,1.5185e+22,1.5088e+22
1598,B,False,7.4485e+21,7.915e+21,7.8822e+21,7.9017e+21,8.0131e+21
1599,B,True,2.5288e+21,2.5689e+21,2.6706e+21,2.6639e+21,2.7781e+21
1600,B,False,8.81e+21,8.7987e+21,8.8651e+21,8.9159e+21,8.9537e+21
1601,B,False,1.671e+22,1.6784e+22,1.6659e+22,1.6653e+22,1.6698e+22
1602,B,False,5.5813e+21,5.621e+21,5.6036e+21,5.6566e+21,5.6222e+21
1603,B,False,5.4471e+21,5.4763e+21,5.4822e+21,5.5391e+21,5.561e+21
1604,B,False,9.4319e+21,9.6041e+21,9.735e+21,9.7688e+21,9.7685e+21
1605,B,False,5.8753e+21,5.8166e+21,5.9345e+21,5.9722e+21,6.001e+21
1606,B,False,2.4944e+21,2.5138e+21,2.5814e+21,2.6281e+21,2.631e+21
1607,B,False,7.9826e+21,8.0099e+21,7.9741e+21,7.988e+21,8.007e+21
1608,B,True,3.4807e+21,3.5537e+21,3.5896e+21,3.6929e+21,3.6754e+21
1609,B,True,6.0403e+20,5.8393e+20,6.6724e+20,6.8024e+20,6.9593e+20
1610,B,False,9.2577e+21,9.422e+21,9.5075e+21,9.5806e+21,9.5161e+21
1611,B,False,2.3064e+21,2.2413e+21,2.3544e+21,2.4566e+21,2.4979e+21
1612,B,False,6.5202e+20,6.6683e+20,7.2518e+20,7.5593e+20,7.7161e+20
1613,B,False,1.2202e+22,1.2161e+22,1.209e+22,1.2066e+22,1.209e+22
1614,B,False,6.7879e+21,6.7858e+21,6.7771e+21,6.7452e+21,6.858e+21
1615,B,False,9.6642e+21,9.6481e+21,9.6912e+21,9.713e+21,9.8556e+21
1616,B,False,6.1341e+21,6.2704e+21,6.3158e+21,6.3244e+21,6.4597e+21
1617,B,False,4.5767e+21,4.5943e+21,4.6457e+21,4.6363e+21,4.7078e+21
1618,B,False,6.8481e+20,7.0047e+20,6.8007e+20,7.0972e+20,6.4932e+20
1619,B,False,2.1122e+21,2.1088e+21,2.0608e+21,2.0666e+21,2.0562e+21
1620,B,False,6.1859e+21,6.3148e+21,6.2462e+21,6.3118e+21,6.222e+21
1621,B,False,5.889e+21,5.9213e+21,5.8598e+21,5.88e+21,5.8847e+21
1622,B,False,5.261e+21,5.2059e+21,5.1946e+21,5.1553e+21,5.1099e+21
1623,B,False,1.9928e+22,1.9908e+22,2.0015e+22,1.9936e+22,1.9974e+22
1624,B,True,6.0657e+21,6.0488e+21,6.1159e+21,6.2324e+21,6.3564e+21
1625,B,False,5.4937e+21,5.557e+21,5.6425e+21,5.6397e+21,5.687e+21
1626,B,False,3.6553e+21,3.6597e+21,3.6938e+21,3.7571e+21,3.8414e+21
1627,B,False,7.1802e+21,7.2393e+21,7.1651e+21,7.3113e+21,7.3179e+21
1628,B,False,8.1472e+21,8.0974e+21,8.1165e+21,8.1103e+21,8.0839e+21
1629,B,True,5.0579e+21,5.0739e+21,4.8971e+21,4.7534e+21,4.7687e+21
1630,B,False,7.8401e+21,8.0127e+21,8.1934e+21,8.1674e+21,8.1529e+21
1631,B,False,3.296e+21,3.2921e+21,3.2914e+21,3.2687e+21,3.2489e+21
1632,B,False,1.9715e+21,1.7949e+21,1.8488e+21,1.8501e+21,1.8716e+21
1633,B,False,1.6573e+22,1.6815e+22,1.6821e+22,1.6756e+22,1.6986e+22
1634,B,False,5.6141e+21,5.5832e+21,5.5726e+21,5.4845e+21,5.4464e+21
1635,B,False,2.4987e+20,4.0293e+20,4.4125e+20,4.5314e+20,4.898e+20
1636,B,False,1.5239e+22,1.5279e+22,1.5245e+22,1.5323e+22,1.5196e+22
1637,B,False,6.1202e+21,6.094e+21,6.0067e+21,5.9393e+21,5.8566e+21
1638,B,False,2.8116e+22,2.7795e+22,2.7219e+22,2.6547e+22,2.5843e+22
1639,B,False,2.086e+21,2.0877e+21,2.0978e+21,2.0763e+21,2.1245e+21
1640,B,False,2.3497e+21,2.3305e+21,2.2595e+21,2.2616e+21,2.2131e+21
1641,B,False,1.5179e+22,1.5284e+22,1.5239e+22,1.5456e+22,1.5756e+22
1642,B,False,1.3519e+20,1.5311e+20,1.6638e+20,1.7303e+20,1.8272e+20
1643,B,False,2.1216e+22,2.1173e+22,2.1198e+22,2.1103e+22,2.103e+22
1644,B,False,1.0512e+22,1.0408e+22,1.0421e+22,1.0416e+22,1.0688e+22
1645,B,False,2.6488e+22,2.6246e+22,2.6019e+22,2.5774e+22,2.541e+22
1646,B,False,6.2308e+21,5.8217e+21,5.5631e+21,5.3844e+21,4.9206e+21
1647,B,False,1.0515e+22,1.0697e+22,1.0894e+22,1.1096e+22,1.1131e+22
1648,B,False,8.6845e+21,8.7236e+21,8.6738e+21,8.6388e+21,8.5694e+21
1649,B,False,1.5932e+22,1.6167e+22,1.6096e+22,1.6015e+22,1.6164e+22
1650,B,False,5.8725e+20,6.0029e+20,5.7106e+20,5.7363e+20,5.5842e+20
1651,B,True,6.7525e+21,6.6764e+21,6.6737e+21,6.5298e+21,6.8862e+21
1652,B,False,3.3966e+21,3.451e+21,3.4607e+21,3.5166e+21,3.613e+21
1653,B,False,2.3607e+22,2.3448e+22,2.3345e+22,2.3359e+22,2.3284e+22
1654,B,False,2.048e+22,2.0626e+22,2.067e+22,2.0788e+22,2.1123e+22
1655,B,False,1.2281e+22,1.2097e+22,1.1939e+22,1.1912e+22,1.1731e+22
1656,B,False,1.0871e+22,1.078e+22,1.0746e+22,1.0736e+22,1.0681e+22
1657,B,False,1.4542e+21,1.4373e+21,1.4606e+21,1.4293e+21,1.4555e+21
1658,B,False,1.3975e+21,1.4191e+21,1.4529e+21,1.4856e+21,1.5579e+21
1659,B,False,8.7168e+20,9.3499e+20,9.53e+20,1.0004e+21,9.9957e+20
1660,B,False,3.8259e+21,3.8026e+21,4.0005e+21,4.0495e+21,3.9356e+21
1661,B,False,4.0246e+21,3.9493e+21,3.8575e+21,3.877e+21,3.9169e+21
1662,B,False,2.7125e+21,2.7587e+21,2.7889e+21,2.7825e+21,2.782e+21
1663,B,False,1.6659e+22,1.6653e+22,1.6698e+22,1.6589e+22,1.6616e+22
1664,B,False,2.8569e+21,2.8937e+21,2.8303e+21,2.8182e+21,2.7843e+21
1665,B,False,1.6341e+22,1.6343e+22,1.6275e+22,1.6271e+22,1.6013e+22
1666,B,False,1.487e+21,1.5115e+21,1.488e+21,1.4958e+21,1.5292e+21
1667,B,False,7.7278e+21,7.8033e+21,7.7688e+21,7.6796e+21,7.7359e+21
1668,B,True,6.6283e+21,6.5819e+21,6.6609e+21,6.5617e+21,6.4654e+21
1669,B,True,7.4926e+21,7.6175e+21,7.5532e+21,7.5071e+21,7.3745e+21
1670,B,False,2.8478e+22,2.8348e+22,2.8144e+22,2.7914e+22,2.768e+22
1671,B,False,3.5058e+21,3.4811e+21,3.4904e+21,3.4756e+21,3.466e+21
1672,B,False,1.1499e+22,1.1412e+22,1.1478e+22,1.1457e+22,1.1271e+22
1673,B,False,3.5339e+21,3.6862e+21,3.7029e+21,3.7479e+21,3.7585e+21
1674,B,False,1.8711e+22,1.8764e+22,1.8776e+22,1.8853e+22,1.8943e+22
1675,B,False,4.8106e+21,4.8328e+21,4.7862e+21,4.7788e+21,4.6602e+21
1676,B,False,2.5693e+21,2.6498e+21,2.5884e+21,2.4982e+21,2.59e+21
1677,B,False,1.7024e+22,1.6998e+22,1.6922e+22,1.6869e+22,1.6842e+22
1678,B,True,4.036e+21,3.9696e+21,3.9344e+21,3.7811e+21,3.7059e+21
1679,B,False,9.3426e+21,9.3254e+21,9.2951e+21,9.272e+21,9.3146e+21
1680,B,False,2.641e+22,2.6404e+22,2.6426e+22,2.6417e+22,2.6313e+22
1681,B,False,1.9942e+21,2.1238e+21,2.1713e+21,2.3384e+21,1.6667e+21
1682,B,False,3.0606e+21,2.9903e+21,2.9938e+21,3.0045e+21,2.9544e+21
1683,B,False,1.7979e+22,1.7897e+22,1.7884e+22,1.7867e+22,1.7809e+22
1684,B,False,6.8463e+21,6.8218e+21,6.9727e+21,6.9533e+21,6.9215e+21
1685,B,False,9.4712e+21,9.7587e+21,9.5895e+21,9.7092e+21,9.802e+21
1686,B,False,1.4235e+22,1.4223e+22,1.4028e+22,1.4086e+22,1.3914e+22
1687,B,False,3.0058e+21,3.0747e+21,3.0456e+21,3.0984e+21,3.1092e+21
1688,B,False,3.6998e+21,3.9892e+21,4.1058e+21,4.1244e+21,4.4061e+21
1689,B,False,8.7246e+21,8.7217e+21,8.7888e+21,8.7576e+21,8.768e+21
1690,B,False,5.3038e+20,6.1464e+20,6.6862e+20,7.2709e+20,7.6372e+20
1691,B,False,1.0073e+22,1.0208e+22,1.0341e+22,1.0443e+22,1.0631e+22
1692,B,False,1.6521e+22,1.645e+22,1.6305e+22,1.6332e+22,1.635e+22
1693,B,False,5.8469e+21,5.8425e+21,5.9912e+21,5.9867e+21,5.9568e+21
1694,B,False,1.0332e+22,1.0396e+22,1.0384e+22,1.0358e+22,1.0478e+22
1695,B,False,3.269e+21,3.2914e+21,3.3454e+21,3.281e+21,3.4555e+21
1696,B,False,1.8664e+22,1.8399e+22,1.8375e+22,1.8031e+22,1.7664e+22
1697,B,True,8.8232e+21,8.8128e+21,8.7142e+21,8.6257e+21,8.6476e+21
1698,B,False,6.2404e+21,6.3124e+21,6.2239e+21,6.1856e+21,6.1957e+21
1699,B,False,1.3231e+22,1.3179e+22,1.3091e+22,1.3037e+22,1.2938e+22
1700,B,False,7.8337e+20,8.0392e+20,8.0831e+20,8.3042e+20,8.689e+20
1701,B,False,2.0745e+21,2.0368e+21,2.0023e+21,1.9496e+21,1.9125e+21
1702,B,False,6.7139e+21,6.5879e+21,6.5233e+21,6.5276e+21,6.337e+21
1703,B,False,4.9657e+21,4.9187e+21,5.0204e+21,4.749e+21,4.6913e+21
1704,B,False,1.0354e+22,1.0084e+22,9.993e+21,9.9189e+21,9.9868e+21
1705,B,True,1.2763e+21,1.3345e+21,1.3438e+21,1.3102e+21,1.3231e+21
1706,B,False,9.6118e+21,1.014e+22,1.0635e+22,1.0913e+22,1.1208e+22
1707,B,False,1.1503e+21,1.2423e+21,1.3055e+21,1.3574e+21,1.4118e+21
1708,B,False,2.81e+21,2.8524e+21,2.8909e+21,2.9087e+21,2.9397e+21
1709,B,False,1.9843e+22,1.9633e+22,1.9471e+22,1.9354e+22,1.9294e+22
1710,B,False,8.9977e+21,9.1043e+21,9.0844e+21,9.1491e+21,9.1262e+21
1711,B,False,1.148e+22,1.1469e+22,1.1458e+22,1.1391e+22,1.1368e+22
1712,B,False,1.0754e+21,1.096e+21,1.0408e+21,1.1455e+21,1.1362e+21
1713,B,False,3.9022e+21,3.9489e+21,4.0559e+21,4.104e+21,4.1605e+21
1714,B,False,3.5082e+21,3.5757e+21,3.7634e+21,3.9775e+21,4.0315e+21
1715,B,False,2.6512e+21,2.6082e+21,2.5972e+21,2.6686e+21,2.6304e+21
1716,B,False,2.976e+21,3.0658e+21,3.2475e+21,3.4724e+21,3.6218e+21
1717,B,False,6.624e+20,7.2109e+20,8.1212e+20,8.9911e+20,9.697e+20
1718,B,False,3.868e+21,3.8744e+21,3.858e+21,3.8694e+21,3.8242e+21
1719,B,False,8.4075e+21,8.3813e+21,8.4765e+21,8.6459e+21,8.8134e+21
1720,B,False,5.6734e+21,5.6045e+21,5.5838e+21,5.4557e+21,5.4454e+21
1721,B,False,1.0989e+22,1.0958e+22,1.0919e+22,1.0904e+22,1.0586e+22
1722,B,False,1.5263e+21,1.5481e+21,1.5183e+21,1.5648e+21,1.5135e+21
1723,B,False,1.3669e+21,1.3214e+21,1.3327e+21,1.3139e+21,1.2993e+21
1724,B,False,7.3195e+21,7.2484e+21,7.239e+21,7.1672e+21,7.1653e+21
1725,B,False,4.2085e+21,4.1879e+21,4.1704e+21,4.1572e+21,4.137e+21
1726,B,False,3.6131e+20,3.5112e+20,3.7094e+20,3.707e+20,4.1102e+20
1727,B,False,7.4017e+21,7.3792e+21,7.2267e+21,7.0534e+21,6.9856e+21
1728,B,False,4.7359e+21,4.5831e+21,4.4846e+21,4.3884e+21,4.3545e+21
1729,B,False,5.1039e+21,5.0829e+21,5.1242e+21,5.181e+21,5.2271e+21
1730,B,False,4.8971e+21,4.7534e+21,4.7687e+21,4.8218e+21,4.8299e+21
1731,B,False,1.1935e+21,1.1691e+21,1.1536e+21,1.1382e+21,1.1498e+21
1732,B,False,7.7278e+21,7.8619e+21,8.1842e+21,8.3721e+21,8.6329e+21
1733,B,False,3.8399e+21,3.898e+21,3.9464e+21,3.9246e+21,3.8511e+21
1734,B,False,1.6059e+22,1.6002e+22,1.6112e+22,1.6384e+22,1.6262e+22
1735,B,False,1.3769e+21,1.2753e+21,1.3181e+21,1.3785e+21,1.3582e+21
1736,B,False,3.6622e+21,3.7785e+21,3.8698e+21,3.9483e+21,4.0671e+21
1737,B,False,9.7449e+21,9.5918e+21,9.681e+21,9.7577e+21,9.6617e+21
1738,B,False,6.2066e+21,6.1274e+21,6.0345e+21,6.0491e+21,5.9724e+21
1739,B,False,8.4221e+21,8.4809e+21,8.4961e+21,8.5636e+21,8.6862e+21
1740,B,False,7.2987e+21,7.3878e+21,7.5144e+21,7.5847e+21,7.7227e+21
1741,B,False,8.2581e+21,8.2578e+21,8.2765e+21,8.1756e+21,8.0351e+21
1742,B,False,8.5385e+21,8.475e+21,8.4383e+21,8.3842e+21,8.3824e+21
1743,B,False,6.5478e+21,6.5405e+21,6.635e+21,6.6927e+21,6.7144e+21
1744,B,False,1.5864e+22,1.5943e+22,1.5946e+22,1.6098e+22,1.5996e+22
1745,B,False,2.4331e+22,2.4409e+22,2.4445e+22,2.4324e+22,2.441e+22
1746,B,False,3.933e+21,3.9485e+21,3.9563e+21,3.924e+21,3.917e+21
1747,B,False,2.6703e+21,2.7089e+21,2.6808e+21,2.678e+21,2.6855e+21
1748,B,True,2.0826e+22,2.0578e+22,2.0462e+22,2.0105e+22,2.0006e+22
1749,B,False,2.1888e+22,2.1919e+22,2.1863e+22,2.1638e+22,2.1435e+22
1750,B,False,9.0809e+21,9.0724e+21,9.1579e+21,9.1029e+21,9.1025e+21
1751,B,False,3.7911e+21,3.7484e+21,3.7442e+21,3.6877e+21,3.6635e+21
1752,B,False,6.4698e+20,6.7425e+20,6.441e+20,6.6476e+20,6.5764e+20
1753,B,False,1.2612e+21,1.2108e+21,1.2081e+21,1.1892e+21,1.1897e+21
1754,B,False,2.6463e+21,2.6413e+21,2.6248e+21,2.605e+21,2.6347e+21
1755,B,False,1.0184e+22,1.0185e+22,1.009e+22,1.0041e+22,1.0017e+22
1756,B,False,6.9027e+21,6.8231e+21,6.6327e+21,6.5721e+21,6.3561e+21
1757,B,False,8.2222e+21,8.2048e+21,8.1961e+21,8.1082e+21,7.986e+21
1758,B,False,6.8155e+20,6.7077e+20,6.9167e+20,6.7242e+20,6.7995e+20
1759,B,False,2.4373e+21,2.4138e+21,2.4112e+21,2.4427e+21,2.4503e+21
1760,B,False,4.7604e+21,4.741e+21,4.7121e+21,4.7389e+21,4.6924e+21
1761,B,False,8.835e+21,8.8638e+21,8.8631e+21,8.8255e+21,8.7794e+21
1762,B,False,2.083e+21,2.0535e+21,2.0162e+21,1.9753e+21,1.9708e+21
1763,B,False,7.5763e+21,7.5295e+21,7.5605e+21,7.4372e+21,7.3246e+21
1764,B,False,1.1466e+22,1.1385e+22,1.132e+22,1.1341e+22,1.1243e+22
1765,B,False,1.8414e+22,1.8515e+22,1.8471e+22,1.8586e+22,1.8615e+22
1766,B,False,3.8685e+21,3.8054e+21,3.806e+21,3.7687e+21,3.737e+21
1767,B,False,3.4798e+21,3.3691e+21,3.4261e+21,3.408e+21,3.4281e+21
1768,B,False,1.7398e+20,2.5041e+20,3.0395e+20,4.7915e+20,5.9954e+20
1769,B,False,1.3287e+21,1.4032e+21,1.4241e+21,1.4494e+21,1.533e+21
1770,B,False,1.0124e+22,1.0122e+22,1.0108e+22,1.0061e+22,9.9698e+21
1771,B,False,5.0843e+21,5.1181e+21,5.0487e+21,5.0991e+21,5.1421e+21
1772,B,False,1.8222e+22,1.8235e+22,1.8116e+22,1.7945e+22,1.7977e+22
1773,B,False,5.7245e+21,5.7028e+21,5.6851e+21,5.6739e+21,5.689e+21
1774,B,False,7.5357e+21,7.506e+21,7.5172e+21,7.545e+21,7.5594e+21
1775,B,False,1.9468e+22,1.9455e+22,1.9515e+22,1.9541e+22,1.9425e+22
1776,B,False,1.5978e+21,1.713e+21,1.7431e+21,1.7891e+21,1.8142e+21
1777,B,False,7.6662e+21,7.6531e+21,7.7742e+21,7.6364e+21,7.7934e+21
1778,B,False,5.4395e+21,5.5449e+21,5.5549e+21,5.5696e+21,5.6303e+21
1779,B,False,1.3754e+21,1.3612e+21,1.3312e+21,1.356e+21,1.3256e+21
1780,B,False,9.9273e+21,9.9008e+21,9.8917e+21,9.8543e+21,9.8974e+21
1781,B,False,1.0915e+22,1.077e+22,1.0691e+22,1.0505e+22,1.0265e+22
1782,B,False,3.3237e+21,3.3414e+21,3.2901e+21,3.2889e+21,3.2294e+21
1783,B,False,6.4814e+21,6.5453e+21,6.4146e+21,6.4107e+21,6.409e+21
1784,B,False,1.096e+21,1.0246e+21,1.0601e+21,1.038e+21,9.8257e+20
1785,B,False,1.6274e+22,1.6319e+22,1.6432e+22,1.6628e+22,1.6346e+22
1786,B,False,1.6935e+21,1.7389e+21,1.7009e+21,1.6763e+21,1.6927e+21
1787,B,False,8.2187e+21,8.035e+21,7.9805e+21,7.7759e+21,7.5531e+21
1788,B,False,0.0,0.0,1.7716e+19,3.09e+19,1.8283e+19
1789,B,False,8.0407e+21,8.0341e+21,8.026e+21,8.0945e+21,8.0529e+21
1790,B,False,3.9344e+21,3.7811e+21,3.7059e+21,3.6094e+21,3.5798e+21
1791,B,False,6.8474e+21,6.9349e+21,6.8301e+21,6.834e+21,6.8279e+21
1792,B,False,2.8494e+20,2.9213e+20,2.7661e+20,2.6713e+20,2.9043e+20
1793,B,False,6.5439e+20,6.96e+20,6.6641e+20,6.6846e+20,6.6564e+20
1794,B,False,1.6557e+21,1.6806e+21,1.6524e+21,1.6653e+21,1.6203e+21
1795,B,False,1.163e+21,1.1709e+21,1.1862e+21,1.1809e+21,1.1612e+21
1796,B,False,1.0011e+22,1.0004e+22,1.0085e+22,9.968e+21,9.7717e+21
1797,B,False,6.6946e+21,6.6485e+21,6.7133e+21,6.701e+21,6.9612e+21
1798,B,True,2.0337e+21,2.0599e+21,2.0933e+21,2.1064e+21,2.1116e+21
1799,B,False,7.5923e+21,7.6272e+21,7.5728e+21,7.713e+21,7.7671e+21
1800,B,False,1.3965e+21,1.3669e+21,1.3968e+21,1.3452e+21,1.3866e+21
1801,B,False,8.0384e+21,8.0837e+21,8.1012e+21,8.1482e+21,8.1895e+21
1802,B,False,3.9617e+21,4.0209e+21,3.8922e+21,4.0227e+21,4.057e+21
1803,B,False,3.3184e+21,3.3714e+21,3.5082e+21,3.5757e+21,3.7634e+21
1804,B,False,8.0957e+21,8.1078e+21,8.0965e+21,8.2021e+21,8.0745e+21
1805,B,False,8.8888e+21,9.0099e+21,9.0011e+21,8.9319e+21,8.9163e+21
1806,B,False,1.176e+22,1.1822e+22,1.1717e+22,1.1766e+22,1.1688e+22
1807,B,False,6.2552e+21,6.2524e+21,6.0412e+21,5.8497e+21,6.2792e+21
1808,B,False,1.7704e+21,1.7163e+21,1.7156e+21,1.6836e+21,1.6424e+21
1809,B,False,1.1137e+22,1.0868e+22,1.0684e+22,1.0406e+22,1.011e+22
1810,B,False,7.3201e+21,7.4615e+21,7.3903e+21,7.4404e+21,7.365e+21
1811,B,False,5.7155e+21,5.782e+21,5.8021e+21,5.789e+21,5.8353e+21
1812,B,False,1.5957e+21,1.5822e+21,1.6605e+21,1.6778e+21,1.7228e+21
1813,B,False,1.6907e+21,1.8583e+21,2.1268e+21,2.316e+21,2.5087e+21
1814,B,False,3.3194e+21,3.271e+21,3.1664e+21,2.951e+21,3.0438e+21
1815,B,False,1.5716e+21,1.6246e+21,1.6379e+21,1.659e+21,1.6685e+21
1816,B,False,9.6138e+21,9.6014e+21,9.6483e+21,9.7236e+21,9.7227e+21
1817,B,False,5.4246e+21,5.4132e+21,5.3953e+21,5.4691e+21,5.4672e+21
1818,B,False,2.2695e+21,2.3359e+21,2.3473e+21,2.4163e+21,2.4626e+21
1819,B,False,1.1402e+22,1.1348e+22,1.1499e+22,1.1412e+22,1.1478e+22
1820,B,True,1.6502e+22,1.6251e+22,1.6328e+22,1.5864e+22,1.5958e+22
