,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5
1069,B,False,61.071,56.583,52.159,50.532,55.157
1070,B,False,71.803,27.027,25.104,10.447,11.917
1071,B,False,44.961,52.581,50.023,41.596,44.626
1072,B,False,32.365,28.448,25.218,26.832,33.09
1073,B,False,69.743,71.166,62.8,65.451,66.213
1074,B,False,24.463,30.06,28.269,29.677,30.516
1075,B,True,50.689,55.896,54.06,52.51,50.881
1076,B,False,46.551,41.391,46.548,46.976,43.889
1077,B,True,65.564,64.712,52.646,47.732,47.336
1078,B,True,34.998,34.022,24.829,23.91,34.15
1079,B,False,118.31,124.88,107.75,122.98,109.19
1080,B,False,28.031,25.758,31.312,36.513,37.026
1081,B,False,67.134,66.205,46.985,33.975,19.451
1082,B,False,20.224,15.455,13.295,13.68,14.428
1083,B,True,32.241,36.022,38.737,45.264,49.329
1084,B,True,11.525,12.906,15.808,17.657,11.963
1085,B,False,19.74,13.007,21.169,25.306,22.835
1086,B,True,155.98,154.49,153.86,152.17,136.62
1087,B,True,204.9,220.43,221.91,229.94,218.58
1088,B,True,17.53,9.7385,11.667,17.281,15.884
1089,B,False,23.479,21.041,15.528,27.229,27.024
1090,B,False,243.34,242.06,223.6,221.67,242.25
1091,B,True,1.4123,7.8261,2.8495,1.8335,1.0172
1092,B,False,51.316,51.413,53.061,49.432,48.939
1093,B,False,45.955,45.691,54.24,46.34,55.352
1094,B,False,98.524,95.32,95.118,89.513,95.417
1095,B,False,17.504,14.37,12.501,13.53,13.609
1096,B,False,43.787,38.976,44.214,47.428,50.586
1097,B,True,237.97,249.5,246.66,234.53,209.02
1098,B,False,119.06,119.16,120.31,123.16,108.37
1099,B,False,9.4104,7.1008,7.5609,8.0948,7.1416
1100,B,False,6.5842,7.9816,6.6152,7.3095,5.9804
1101,B,False,25.952,23.58,20.258,22.23,19.258
1102,B,True,22.785,15.399,10.71,9.0806,14.159
1103,B,False,6.0901,4.3809,0.68542,1.9929,6.4526
1104,B,False,63.193,67.645,74.958,72.815,68.428
1105,B,True,1.0903,37.888,11.517,11.505,14.386
1106,B,False,46.24,51.945,42.665,47.829,43.07
1107,B,False,39.678,33.914,36.959,43.136,49.326
1108,B,False,38.473,36.203,40.947,43.57,48.143
1109,B,False,67.111,73.455,79.647,74.583,68.08
1110,B,True,1.4278,4.5835,9.9473,12.293,6.8504
1111,B,True,8.4086,13.041,3.2617,18.075,33.637
1112,B,False,32.76,35.607,31.967,30.23,26.987
1113,B,False,2.3519,6.982,7.4542,7.9748,4.9259
1114,B,False,25.059,21.286,14.804,22.468,26.689
1115,B,False,0.44099,0.86168,1.5726,0.92552,0.48485
1116,B,True,40.153,38.065,36.226,34.95,37.494
1117,B,False,85.472,88.509,85.854,88.26,91.543
1118,B,False,53.447,46.799,43.033,42.754,42.264
1119,B,False,25.124,36.279,25.985,14.713,23.399
1120,B,False,109.91,114.01,122.72,126.53,120.4
1121,B,False,82.429,79.905,87.272,78.906,86.987
1122,B,False,23.994,24.296,26.02,24.135,22.961
1123,B,True,147.48,151.21,149.48,148.69,147.32
1124,B,True,4.6389,9.1037,2.911,1.0073,5.2054
1125,B,False,54.278,64.371,55.464,74.243,75.144
1126,B,True,10.966,11.818,15.106,14.663,12.404
1127,B,True,9.6099,23.243,21.52,15.262,19.216
1128,B,False,18.237,12.985,17.533,17.455,9.945
1129,B,True,72.802,41.728,65.442,54.054,22.872
1130,B,False,26.279,32.245,27.654,30.544,31.179
1131,B,False,61.231,53.017,60.395,55.579,55.568
1132,B,False,18.027,10.463,16.685,12.991,15.626
1133,B,True,8.4522,13.733,11.416,7.9165,15.9
1134,B,False,10.574,12.808,13.398,17.009,15.765
1135,B,False,70.507,74.603,74.253,75.356,78.09
1136,B,False,0.13065,0.10836,0.16299,1.0166,0.68451
1137,B,False,57.528,51.931,49.822,54.827,51.228
1138,B,False,18.901,15.677,15.864,19.907,27.705
1139,B,False,92.854,97.697,98.361,96.62,98.426
1140,B,True,57.757,64.86,63.218,67.73,71.206
1141,B,False,21.262,24.644,37.429,9.8937,6.7526
1142,B,False,40.745,30.638,36.565,34.609,42.083
1143,B,False,28.21,32.119,27.774,28.136,17.581
1144,B,False,100.32,108.53,111.54,112.11,109.85
1145,B,True,179.23,190.44,188.15,178.58,184.47
1146,B,True,10.16,57.889,59.615,55.96,51.777
1147,B,False,8.53,14.165,8.2233,9.3246,20.533
1148,B,False,5.2727,8.6206,4.0747,15.466,11.126
1149,B,False,19.216,14.414,18.579,16.017,27.191
1150,B,False,43.072,37.155,36.837,32.8,32.271
1151,B,False,118.15,110.97,113.58,114.84,116.65
1152,B,True,279.76,297.06,270.86,282.91,282.87
1153,B,True,4.5589,3.36,7.1223,7.648,9.2587
1154,B,True,2.1125,2.2137,3.7063,1.9132,0.17856
1155,B,True,22.533,22.665,19.785,23.613,21.841
1156,B,True,4.4023,6.9776,9.0159,6.0849,8.37
1157,B,False,518.21,523.96,533.03,521.91,526.43
1158,B,False,23.618,20.405,17.993,22.229,21.684
1159,B,False,70.043,80.018,83.963,90.913,98.609
1160,B,False,16.792,24.962,41.513,43.412,36.677
1161,B,False,39.127,43.284,46.689,45.06,26.053
1162,B,True,21.06,25.143,24.285,26.856,20.833
1163,B,False,39.291,51.658,52.519,36.58,43.412
1164,B,True,9.0536,10.393,2.53,4.5449,9.3728
1165,B,False,34.572,38.31,36.053,33.993,29.408
1166,B,False,333.3,330.97,307.95,323.65,307.65
1167,B,False,72.5,68.07,66.192,65.547,70.184
1168,B,False,18.237,4.3461,6.9536,2.3144,14.264
1169,B,True,144.64,147.76,144.04,146.66,147.16
1170,B,False,44.68,43.265,42.525,39.287,42.317
1171,B,False,23.981,28.359,21.381,16.983,13.759
1172,B,False,0.0,0.0,0.0,0.0,0.0
1173,B,False,18.025,18.497,23.12,15.427,22.406
1174,B,False,46.134,41.799,47.403,89.545,55.882
1175,B,True,8.7296,6.9368,3.7428,6.8514,11.363
1176,B,False,1.6717,0.0512,1.0489,0.14037,0.92545
1177,B,False,42.71,38.504,44.372,36.053,39.341
1178,B,False,26.502,23.6,18.784,10.551,21.832
1179,B,False,9.9586,10.435,7.789,9.1204,12.912
1180,B,False,88.776,75.302,85.196,76.589,69.298
1181,B,False,16.335,13.218,8.6241,12.937,16.032
1182,B,False,20.877,12.122,13.601,20.483,13.226
1183,B,True,34.256,62.179,59.652,56.584,58.416
1184,B,False,83.858,97.375,83.315,85.105,108.98
1185,B,False,13.212,3.7268,4.3647,23.212,13.687
1186,B,False,3.3199,9.5628,21.346,5.9549,4.9325
1187,B,False,16.53,15.957,14.16,1.5315,4.3287
1188,B,False,28.171,24.766,22.458,14.541,21.751
1189,B,True,69.19,66.273,63.724,63.377,57.725
1190,B,False,18.84,20.142,18.184,27.552,24.701
1191,B,False,14.429,11.747,14.537,12.783,14.88
1192,B,False,22.681,33.612,32.692,49.417,59.362
1193,B,False,134.85,120.85,126.6,138.1,143.59
1194,B,False,16.643,17.489,17.026,19.647,16.91
1195,B,False,9.4827,11.848,7.6466,7.8021,9.8228
1196,B,False,128.14,131.85,129.89,130.36,121.02
1197,B,True,159.63,160.85,155.17,150.19,154.67
1198,B,False,169.4,181.63,171.86,168.35,164.07
1199,B,False,17.336,17.163,18.272,13.056,14.022
1200,B,False,92.913,86.861,84.104,77.469,84.117
1201,B,True,63.003,56.059,62.496,69.146,65.481
1202,B,False,13.477,8.9938,10.521,16.455,8.7552
1203,B,False,228.59,236.37,230.53,229.38,234.43
1204,B,True,21.033,13.799,21.947,22.366,27.79
1205,B,False,15.739,14.146,12.348,13.318,7.0239
1206,B,False,24.817,21.759,23.854,24.463,30.06
1207,B,False,18.208,23.659,23.694,23.306,25.666
1208,B,False,123.23,117.88,122.98,105.27,115.91
1209,B,False,4.6537,5.6905,6.3558,2.4415,2.3078
1210,B,False,195.39,199.5,193.83,192.83,163.51
1211,B,True,70.509,49.293,76.182,65.851,84.088
1212,B,True,6.9522,4.8172,6.4289,5.9855,7.484
1213,B,True,42.874,52.563,53.394,63.381,61.362
1214,B,False,165.19,165.79,162.39,176.69,190.04
1215,B,False,60.24,61.773,61.802,58.127,60.894
1216,B,False,9.9332,4.24,1.9846,6.1162,10.085
1217,B,False,6.2172,6.6886,1.1019,4.3569,3.0749
1218,B,False,67.278,69.946,70.583,74.714,69.122
1219,B,False,60.187,23.863,37.152,48.845,2.4882
1220,B,False,13.193,9.5327,14.98,9.2566,9.2496
1221,B,False,6.1902,9.9751,4.5851,7.7372,10.397
1222,B,False,45.661,39.321,38.539,37.759,23.234
1223,B,True,69.755,53.355,57.474,61.844,58.164
1224,B,True,167.06,165.49,173.54,172.88,157.72
1225,B,True,6.517,7.4587,10.848,9.4231,6.3064
1226,B,False,3.9288,1.1621,6.3884,6.3608,4.2224
1227,B,False,35.812,38.964,35.945,28.582,31.112
1228,B,False,112.93,107.16,108.84,115.38,108.01
1229,B,False,17.056,30.066,45.979,40.335,40.486
1230,B,False,44.649,42.555,49.636,50.72,49.895
1231,B,False,25.104,23.528,19.637,15.261,10.947
1232,B,False,58.799,46.385,50.307,54.553,41.327
1233,B,False,15.349,12.802,9.0091,5.2861,7.7023
1234,B,False,1.5793,9.0111,2.6677,2.9875,11.663
1235,B,False,8.5756,15.12,13.307,16.069,12.527
1236,B,True,15.933,14.248,17.051,15.089,15.227
1237,B,False,40.521,38.055,28.345,21.168,28.103
1238,B,True,22.024,16.83,11.688,27.645,13.672
1239,B,True,11.715,12.037,9.7888,11.035,11.489
1240,B,False,46.007,50.394,56.188,68.503,34.256
1241,B,False,0.041531,2.1125,3.9312,0.67765,5.0301
1242,B,True,3.1363,4.0829,5.0716,9.5183,1.3104
1243,B,False,61.022,68.458,64.296,61.731,64.181
1244,B,False,20.403,22.116,20.419,16.273,12.394
1245,B,False,101.69,105.43,106.72,101.97,95.029
1246,B,False,3.8751,2.8041,2.9042,2.107,1.1661
1247,B,False,75.89,84.2,86.861,80.215,81.632
1248,B,False,89.545,55.882,43.95,60.205,71.732
1249,B,False,57.617,55.65,62.937,53.373,68.618
1250,B,True,88.107,91.69,89.02,104.53,103.97
1251,B,False,51.444,41.421,44.662,43.379,45.748
1252,B,True,28.126,16.055,28.17,24.717,22.594
1253,B,False,14.88,14.52,13.194,19.009,16.774
1254,B,True,12.14,12.249,11.162,11.889,6.9202
1255,B,False,197.98,185.5,188.86,176.99,182.69
1256,B,False,102.81,111.55,107.91,85.943,91.809
1257,B,False,11.652,12.734,3.8163,9.7006,0.5429
1258,B,False,1.5677,12.531,7.7113,1.3579,5.0125
1259,B,True,41.711,45.988,50.194,50.42,41.153
1260,B,False,24.005,22.127,22.682,22.758,21.27
1261,B,False,162.51,159.18,163.54,165.78,172.54
1262,B,False,26.861,26.279,17.746,13.885,19.088
1263,B,False,26.606,34.408,42.126,31.862,41.35
1264,B,False,0.22233,0.047126,1.6076,0.30485,0.046919
1265,B,False,5.1904,2.8916,2.4931,8.3706,9.6479
1266,B,True,7.6974,0.8752,2.7078,2.4398,4.0809
1267,B,False,40.574,39.598,38.958,31.234,35.581
1268,B,False,28.818,29.653,32.046,33.636,38.156
1269,B,False,54.243,52.002,51.848,40.41,48.156
1270,B,False,46.07,52.724,59.859,55.029,55.546
1271,B,False,27.039,30.843,36.035,27.347,32.731
1272,B,False,20.392,4.4992,4.6304,6.1726,8.5511
1273,B,False,47.818,47.202,46.015,45.858,45.955
1274,B,False,19.412,18.623,22.722,25.214,25.516
1275,B,False,0.71484,3.4015,1.467,0.48944,3.6525
1276,B,False,160.48,168.15,163.7,103.28,101.86
1277,B,True,105.4,99.381,100.94,102.79,108.4
1278,B,True,60.323,55.059,59.504,50.711,57.976
1279,B,False,10.423,11.643,10.839,12.883,13.674
1280,B,False,92.475,95.646,98.325,84.461,88.19
1281,B,False,4.4456,0.7239,2.024,1.0286,0.55994
1282,B,False,7.794,11.419,9.5339,12.506,7.8166
1283,B,False,234.53,209.02,243.72,255.72,244.68
1284,B,False,18.372,34.38,33.376,23.839,21.333
1285,B,False,11.886,3.9519,18.191,11.482,10.79
1286,B,False,22.509,20.252,25.771,24.25,20.725
1287,B,True,12.089,18.31,14.61,17.041,17.488
1288,B,False,33.549,28.981,35.183,36.566,39.143
1289,B,False,26.704,42.274,28.031,25.758,31.312
1290,B,False,16.394,21.711,14.632,4.3866,3.5808
1291,B,True,25.763,32.215,28.359,30.9,26.381
1292,B,False,59.806,58.258,55.826,59.369,58.366
1293,B,False,67.059,67.244,59.495,56.892,53.446
1294,B,False,3.3876,4.3992,4.2116,1.6027,3.5131
1295,B,False,40.134,33.74,32.081,27.433,22.609
1296,B,False,4.457,5.4631,8.6695,3.7598,4.9724
1297,B,True,20.142,19.944,18.264,22.704,21.795
1298,B,False,4.5741,2.8603,0.13966,7.2126,3.0849
1299,B,False,101.73,99.713,102.26,104.01,86.453
1300,B,False,62.898,63.103,55.902,48.224,47.631
1301,B,False,14.303,23.354,23.665,15.013,13.29
1302,B,False,27.191,21.288,29.947,26.878,28.53
1303,B,True,49.042,52.996,50.302,50.944,56.92
1304,B,False,99.908,97.688,88.896,90.027,91.388
1305,B,False,29.799,35.795,19.641,20.904,19.068
1306,B,False,65.143,64.172,60.351,65.502,54.627
1307,B,False,11.818,15.106,14.663,12.404,11.332
1308,B,False,7.7182,7.0149,9.9428,10.395,5.2251
1309,B,True,40.34,42.253,41.359,20.109,31.098
1310,B,False,17.416,31.988,32.534,30.671,34.116
1311,B,False,279.03,248.6,246.19,230.21,231.96
1312,B,False,10.8,2.5028,1.727,12.123,9.818
1313,B,False,21.076,19.547,24.7,23.171,26.959
1314,B,False,85.985,103.41,103.18,103.77,102.53
1315,B,False,86.489,89.811,91.085,85.813,85.488
1316,B,True,310.77,317.63,315.92,348.02,349.36
1317,B,False,7.6518,8.5971,7.0818,10.489,14.65
1318,B,False,53.051,53.737,58.277,65.188,62.609
1319,B,False,6.1616,7.3086,4.7317,3.1316,5.4926
1320,B,False,23.653,17.213,14.427,11.77,11.342
1321,B,False,14.622,16.217,17.611,16.297,14.03
1322,B,False,121.1,136.96,124.43,130.73,128.98
1323,B,False,17.488,19.798,17.209,18.562,19.573
1324,B,False,97.794,93.167,90.356,67.988,93.264
1325,B,False,4.9697,4.4761,5.9466,7.3198,5.4229
1326,B,False,21.943,28.099,23.786,3.5698,7.6273
1327,B,False,37.428,37.182,35.489,48.064,47.776
1328,B,False,147.32,145.52,146.0,149.52,130.71
1329,B,False,9.634,14.232,9.9616,11.306,9.4881
1330,B,False,14.747,10.411,15.121,6.3977,0.08477
1331,B,False,150.16,148.23,155.74,158.22,143.51
1332,B,False,49.186,47.834,55.148,35.1,49.084
1333,B,False,54.808,57.896,62.374,57.268,53.931
1334,B,False,143.89,136.29,130.1,146.13,146.19
1335,B,False,14.114,14.748,12.808,12.228,16.839
1336,B,True,5.0791,9.4203,15.456,14.624,6.642
1337,B,True,9.8365,6.2992,5.2371,9.8298,5.8738
1338,B,True,4.8274,0.93959,3.453,2.2849,6.7357
1339,B,False,50.839,51.933,67.018,61.472,73.32
1340,B,False,29.58,25.567,31.64,30.541,31.931
1341,B,False,195.16,190.7,187.3,179.6,205.56
1342,B,False,321.43,310.77,317.63,315.92,348.02
1343,B,False,24.368,31.054,28.522,36.286,34.126
1344,B,True,23.67,24.99,20.973,24.104,25.171
1345,B,False,5.7376,7.2314,7.1734,9.5343,11.598
1346,B,False,119.12,117.57,121.64,117.91,117.62
1347,B,False,87.58,87.473,87.004,84.585,86.08
1348,B,False,31.364,32.677,34.207,49.953,43.502
1349,B,False,14.891,14.206,18.987,13.628,13.583
1350,B,False,41.804,46.83,49.29,43.274,46.07
1351,B,False,42.007,21.579,40.855,38.925,43.067
1352,B,False,16.23,0.017033,8.417,7.0519,4.0771
1353,B,False,36.022,38.737,45.264,49.329,49.116
1354,B,False,161.08,159.19,153.99,142.59,138.65
1355,B,False,53.068,45.503,38.093,42.98,41.803
1356,B,False,80.991,72.295,60.155,59.81,64.938
1357,B,False,11.081,11.889,11.106,18.664,20.629
1358,B,False,22.657,22.09,23.247,14.46,11.625
1359,B,False,50.169,56.625,51.282,53.265,50.408
1360,B,False,41.512,34.423,32.083,39.759,32.03
1361,B,False,48.762,61.866,65.598,63.692,70.557
1362,B,False,0.14771,2.4154,7.0629,1.8816,5.1748
1363,B,False,22.634,36.918,34.669,34.771,29.982
1364,B,False,3.0445,11.434,3.4678,4.4335,2.9179
1365,B,True,81.34,84.611,82.136,83.179,90.408
1366,B,False,28.528,26.875,29.26,29.941,29.833
1367,B,False,23.761,6.3177,7.9482,12.772,0.13435
1368,B,True,49.304,55.326,35.051,32.347,12.456
1369,B,False,12.438,14.381,14.698,12.827,13.661
1370,B,False,3.1305,4.1072,3.0089,1.6349,2.0508
1371,B,False,27.804,20.348,17.39,15.849,34.409
1372,B,False,14.31,3.034,8.0191,11.495,5.4041
1373,B,False,0.0,0.0,0.0,0.0,0.0
1374,B,True,26.082,27.331,30.573,29.138,29.226
1375,B,False,65.134,69.518,65.681,61.178,53.515
1376,B,False,16.859,18.69,16.498,18.61,19.3
1377,B,False,96.225,113.07,109.63,105.83,109.13
1378,B,True,0.95401,1.0353,1.3704,2.2741,0.22384
1379,B,True,3.5489,0.55212,7.7329,14.178,11.798
1380,B,False,6.1754,8.6469,7.6329,9.2061,8.2497
1381,B,False,5.676,4.6081,4.8353,5.1871,0.9209
1382,B,False,13.421,17.881,22.995,16.815,16.363
1383,B,True,10.613,13.575,11.772,10.789,18.455
1384,B,False,93.865,109.44,109.75,102.46,98.537
1385,B,False,37.329,36.785,24.804,42.417,46.977
1386,B,False,72.053,84.854,82.045,96.187,107.62
1387,B,False,9.6703,0.62754,6.436,11.138,9.6363
1388,B,True,122.13,121.09,115.55,123.83,139.72
1389,B,True,5.5974,0.66545,2.5194,8.4624,1.2374
1390,B,True,3.4608,2.9345,3.256,5.0662,7.8943
1391,B,True,20.489,11.449,15.289,22.587,17.873
1392,B,False,4.4999,0.17491,0.75852,1.0684,0.9038
1393,B,False,10.461,15.54,8.1433,13.973,15.886
1394,B,False,24.911,20.852,31.678,15.575,28.156
1395,B,False,210.75,220.68,190.76,176.1,183.52
1396,B,True,137.69,130.17,119.65,87.929,142.88
1397,B,False,13.011,23.806,24.334,25.294,31.587
1398,B,False,3.8948,4.6631,3.6602,16.268,3.9397
1399,B,False,19.232,19.983,31.429,34.505,43.221
1400,B,False,1.6854,2.2433,1.2473,1.1224,2.3047
1401,B,True,38.89,49.623,59.615,63.841,66.506
1402,B,False,142.11,143.6,140.18,140.3,143.22
1403,B,False,1.7261,18.426,20.191,21.606,21.031
1404,B,False,148.13,127.26,130.43,139.77,136.06
1405,B,False,50.768,47.139,45.526,48.516,47.169
1406,B,False,84.79,90.445,89.042,88.171,84.249
1407,B,False,112.41,114.56,122.65,125.18,112.8
1408,B,True,9.2229,7.8435,14.347,15.103,18.224
1409,B,False,32.059,26.09,213.59,23.983,14.236
1410,B,True,20.913,22.488,22.647,20.498,22.075
1411,B,False,30.967,23.783,27.835,25.65,28.097
1412,B,False,9.1122,10.017,7.9022,10.436,7.164
1413,B,False,64.595,60.344,58.507,58.393,65.853
1414,B,False,3.2926,2.4001,2.2971,4.5704,2.9332
1415,B,False,6.2203,7.9709,5.3472,9.5304,7.5338
1416,B,False,11.715,12.037,9.7888,11.035,11.489
1417,B,False,61.67,60.905,47.842,49.956,65.035
1418,B,False,2.2106,3.2253,3.2264,0.67444,4.2973
1419,B,False,106.24,109.06,112.18,118.62,121.66
1420,B,False,42.661,40.805,42.477,42.711,44.83
1421,B,False,134.07,137.96,139.72,129.61,137.12
1422,B,False,15.853,17.877,14.9,17.207,16.488
1423,B,False,13.616,12.921,14.9,13.747,10.47
1424,B,False,40.192,47.599,35.305,42.444,36.691
1425,B,False,65.444,65.584,68.535,80.94,70.865
1426,B,False,39.442,43.446,36.586,36.025,29.113
1427,B,False,20.583,13.734,12.954,14.883,15.014
1428,B,True,49.293,43.295,42.217,45.657,45.352
1429,B,False,46.375,41.783,46.949,44.386,53.854
1430,B,True,66.337,67.287,76.787,75.886,64.401
1431,B,True,14.606,14.167,15.273,9.4984,11.715
1432,B,True,3.3645,3.1406,5.6375,1.4463,2.2394
1433,B,False,3.8705,2.7617,2.7931,5.3844,6.5346
1434,B,False,13.678,10.4,1.5677,12.531,7.7113
1435,B,False,4.0718,4.8389,8.4437,10.326,3.7019
1436,B,False,0.15613,0.055489,7.3158,13.947,1.9128
1437,B,False,5.8973,7.9863,9.0818,7.8301,17.195
1438,B,False,26.579,26.398,33.459,30.205,39.279
1439,B,False,40.62,43.17,48.838,49.001,46.76
1440,B,False,11.013,7.9013,4.577,4.2349,0.95255
1441,B,False,0.86168,1.5726,0.92552,0.48485,1.3755
1442,B,False,199.54,225.61,219.85,211.94,205.05
1443,B,False,21.947,22.366,27.79,27.611,25.499
1444,B,False,65.013,62.197,63.245,68.879,67.511
1445,B,False,1.4111,0.9197,17.974,22.885,2.2144
1446,B,False,42.288,42.571,39.885,40.313,50.832
1447,B,False,22.516,24.025,23.04,24.258,20.505
1448,B,False,24.311,30.104,42.438,50.408,49.805
1449,B,False,10.328,9.206,9.1081,9.3424,8.1026
1450,B,False,52.375,49.479,46.779,42.853,40.701
1451,B,False,107.95,107.16,103.58,103.52,105.08
1452,B,False,38.076,36.412,31.402,40.738,31.689
1453,B,False,0.0,0.0,0.0,0.0,0.0
1454,B,False,11.166,12.253,11.84,14.451,11.263
1455,B,False,12.131,3.4698,4.3038,1.4963,8.9291
1456,B,False,11.05,4.5804,2.0727,3.0857,8.3488
1457,B,False,339.31,361.74,356.06,354.86,352.89
1458,B,False,53.26,45.919,44.192,43.797,34.164
1459,B,False,3.3714,2.3268,4.6407,0.85927,1.6671
1460,B,False,14.9,13.747,10.47,11.092,15.061
1461,B,False,113.35,112.79,118.14,114.83,115.44
1462,B,False,11.092,15.061,13.729,13.943,12.873
1463,B,False,13.505,14.047,13.457,12.148,10.167
1464,B,False,92.604,94.406,93.836,96.002,98.301
1465,B,False,12.603,13.174,9.8761,6.5654,6.9917
1466,B,False,1.3543,4.8049,1.0916,3.1697,7.2721
1467,B,False,66.224,67.95,74.003,76.169,79.651
1468,B,False,3.9958,9.2747,4.0542,2.4826,3.2599
1469,B,False,9.4844,12.11,12.487,7.8054,9.9313
1470,B,False,23.622,18.383,14.702,13.105,17.086
1471,B,False,0.5416,0.095695,2.3127,3.3587,1.243
1472,B,False,117.88,117.95,118.29,112.21,124.38
1473,B,False,107.82,98.689,92.638,92.704,79.533
1474,B,False,70.493,74.402,74.648,79.474,79.832
1475,B,False,7.9552,6.123,0.01185,3.8344,1.1577
1476,B,False,57.026,50.824,49.486,41.837,38.913
1477,B,True,131.41,143.61,134.64,141.17,130.87
1478,B,False,68.409,67.123,58.968,65.421,54.549
1479,B,False,3.2744,23.534,1.5972,5.6887,9.7553
1480,B,True,25.34,26.64,30.257,34.02,30.901
1481,B,False,69.154,73.007,80.89,76.889,68.594
1482,B,False,11.688,27.645,13.672,8.837,10.773
1483,B,False,9.9179,9.4153,12.912,17.401,18.696
1484,B,True,43.567,33.774,27.007,14.437,9.7389
1485,B,False,101.74,96.17,97.211,94.987,88.797
1486,B,False,7.7917,8.4923,6.8225,9.9357,10.243
1487,B,False,114.77,112.16,114.29,102.53,109.8
1488,B,False,45.125,55.766,61.812,64.683,85.547
1489,B,False,38.149,46.428,43.043,47.21,41.727
1490,B,False,193.81,188.55,190.64,188.47,188.32
1491,B,False,15.381,20.535,16.349,14.166,12.189
1492,B,True,5.1582,3.238,7.9161,2.592,3.5055
1493,B,False,11.28,17.623,14.751,13.465,7.0548
1494,B,False,99.408,97.537,93.035,105.39,120.78
1495,B,False,8.1437,4.6279,6.8302,8.6633,8.0963
1496,B,False,154.86,153.33,152.0,149.88,152.82
1497,B,False,2.5118,2.6484,0.58962,2.8401,1.6811
1498,B,False,54.35,52.676,49.781,33.466,31.771
1499,B,True,40.031,44.251,51.013,43.589,36.422
1500,B,False,17.82,16.397,18.803,21.563,22.242
1501,B,False,67.748,61.136,65.452,59.711,58.984
1502,B,False,148.37,148.25,148.52,129.26,123.79
1503,B,False,20.444,14.748,17.918,15.52,18.566
1504,B,False,13.747,5.0846,4.0778,9.0767,3.1801
1505,B,False,8.684,7.896,5.836,13.137,10.601
1506,B,False,6.951,6.0193,5.9168,9.64,7.0897
1507,B,False,3.6794,2.4581,5.4728,15.674,15.742
1508,B,True,39.3,42.232,39.393,38.885,41.67
1509,B,False,17.913,18.018,21.575,19.518,13.531
1510,B,False,31.426,30.29,30.378,13.667,18.301
1511,B,False,267.67,263.0,265.42,258.77,255.94
1512,B,False,116.63,122.94,114.89,107.18,109.34
1513,B,False,24.518,34.45,30.043,26.804,46.855
1514,B,True,65.291,84.112,73.97,60.715,44.452
1515,B,False,2.911,1.0073,5.2054,3.3315,1.042
1516,B,False,17.42,15.802,18.307,18.802,19.568
1517,B,False,12.064,10.54,9.0925,6.1925,4.8366
1518,B,False,53.073,56.202,53.753,51.05,49.709
1519,B,False,14.211,17.277,17.302,16.083,13.985
1520,B,False,0.0,0.090349,0.2605,0.64915,1.1544
1521,B,False,0.57057,1.2656,2.6468,0.42508,0.35384
1522,B,False,154.04,138.69,126.52,134.3,117.31
1523,B,False,19.853,16.788,14.848,16.341,12.367
1524,B,False,39.759,32.03,38.241,43.236,35.702
1525,B,False,142.0,147.0,161.74,153.53,160.53
1526,B,False,6.788,5.5391,6.9148,11.232,8.0369
1527,B,False,21.55,65.564,64.712,52.646,47.732
1528,B,False,1.4454,0.58269,1.4435,0.99768,2.0275
1529,B,False,72.85,62.602,67.681,72.92,65.407
1530,B,False,79.298,62.732,81.662,70.773,83.957
1531,B,False,240.62,247.1,241.95,250.7,257.3
1532,B,True,21.335,16.285,18.918,20.713,13.424
1533,B,False,0.41839,11.351,22.007,21.582,28.901
1534,B,False,4.001,0.27876,4.0085,4.8967,1.8804
1535,B,False,90.844,101.01,89.0,91.302,83.788
1536,B,False,162.55,163.48,154.23,153.28,166.49
1537,B,False,166.68,152.84,148.41,129.64,129.4
1538,B,False,96.971,96.047,98.959,90.384,81.873
1539,B,False,114.38,113.76,100.71,106.17,102.49
1540,B,False,7.8587,6.1329,6.5829,5.5806,5.0357
1541,B,False,51.731,50.787,58.273,62.983,48.39
1542,B,False,155.17,150.19,154.67,151.26,138.27
1543,B,False,199.71,197.64,184.5,207.43,216.81
1544,B,False,75.268,32.81,170.19,95.263,101.81
1545,B,False,0.62484,1.2492,1.3698,2.1525,2.0393
1546,B,False,2.4811,2.6344,2.8727,5.2443,5.8706
1547,B,False,20.48,21.835,19.521,19.725,19.96
1548,B,False,2.6912,0.061197,5.1674,2.7188,10.389
1549,B,False,58.599,54.161,55.684,53.326,50.167
1550,B,False,8.4098,10.593,11.608,13.231,15.256
1551,B,False,72.771,80.384,75.169,79.1,81.589
1552,B,False,3.6252,12.131,3.4698,4.3038,1.4963
1553,B,False,3.8886,1.852,0.011669,1.798,2.1128
1554,B,False,9.257,5.3972,9.8272,10.343,9.4469
1555,B,False,55.174,50.726,53.875,61.595,63.341
1556,B,False,134.68,134.74,139.36,146.63,137.31
1557,B,False,11.337,16.241,13.945,22.246,18.225
1558,B,False,68.075,69.949,50.184,46.134,41.799
1559,B,False,85.721,79.26,84.222,77.512,64.743
1560,B,False,5.6437,8.738,8.8441,7.3047,5.5787
1561,B,False,18.084,9.672,2.31,1.7032,2.4227
1562,B,False,0.77741,2.3774,1.5793,9.0111,2.6677
1563,B,False,4.7924,0.046595,2.5675,3.5394,4.797
1564,B,False,5.8441,7.1918,5.3909,5.0157,6.9598
