,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5
460,M,False,11470.0,11638.0,11459.0,11527.0,11470.0
461,M,False,11365.0,11384.0,11221.0,11304.0,11158.0
462,M,False,11271.0,11046.0,11001.0,11360.0,11107.0
463,M,False,10476.0,10557.0,10516.0,10506.0,10417.0
464,M,False,10417.0,10570.0,10536.0,10569.0,10505.0
465,M,False,9781.5,10188.0,9813.9,9681.0,9467.8
466,M,True,1247.3,1339.7,1234.4,1284.6,1327.3
467,M,False,2049.6,2105.5,2090.7,2103.9,2119.9
468,M,True,2711.5,2686.7,2671.8,2673.2,2750.7
469,M,True,2733.1,2762.3,2706.1,2707.8,2746.2
470,M,True,3837.6,3866.1,3914.2,3915.8,3906.0
471,M,False,4082.0,4109.7,4072.5,4086.4,4107.8
472,M,False,4235.2,4235.2,4199.0,4237.6,4243.6
473,M,False,4008.4,3983.4,4003.0,3873.5,3848.9
474,M,False,3551.3,3545.1,3531.7,3528.9,3483.5
475,M,True,5117.2,5140.3,5204.9,5199.1,5127.4
476,M,True,5858.6,5932.7,5982.2,6011.4,6294.0
477,M,False,7775.2,7714.8,7650.5,7578.7,7630.2
478,M,False,2705.2,2679.6,2655.5,2646.8,2577.4
479,M,True,2844.2,2856.3,2844.4,2858.0,2829.5
480,M,True,2781.4,2757.5,2773.8,2788.4,2762.7
481,M,False,2761.2,2748.9,2709.3,2723.8,2711.1
482,M,False,2491.5,2498.3,2502.5,2501.0,2496.8
483,M,False,3483.7,3476.9,3469.5,3478.1,3531.9
484,M,True,5292.0,5291.7,5276.2,5301.9,5315.2
485,M,True,1645.8,1678.0,1701.2,1725.9,1751.9
486,M,False,5412.1,5413.2,5413.5,5462.2,5444.2
487,M,True,7541.7,7463.1,7415.8,7471.8,7390.0
488,M,True,6898.3,6927.8,6897.6,6925.0,6942.4
489,M,False,2181.9,2178.1,2192.4,2180.1,2168.9
490,M,False,5814.3,5753.0,5754.6,5756.6,5753.9
491,M,False,1154.0,1161.8,1169.4,1149.6,1162.9
492,M,False,3171.0,3195.7,3140.0,3145.3,3150.5
493,M,False,3038.1,3029.5,2990.4,2964.2,3001.1
494,M,False,1868.8,1855.4,1879.0,1874.3,1873.1
495,M,False,2168.3,2152.4,2161.1,2163.0,2148.0
496,M,False,223.91,245.5,313.83,306.86,351.1
497,M,True,1804.4,1826.8,1828.9,1849.6,1862.9
498,M,False,2038.8,2011.6,2037.3,2052.2,2043.8
499,M,False,1972.9,1959.2,1957.8,1966.4,1977.5
500,M,False,3801.5,3824.8,3804.3,3782.5,3756.4
501,M,False,2199.3,2203.5,2170.0,2146.4,2135.1
502,M,False,414.37,416.67,410.18,421.4,485.69
503,M,False,776.81,760.17,769.41,816.75,823.3
504,M,False,848.75,878.01,886.11,899.72,888.04
505,M,False,377.7,362.3,368.82,396.24,422.38
506,M,False,1734.1,1824.5,1818.5,1827.8,1802.0
507,M,True,1852.0,1875.2,1863.6,1873.9,1879.9
508,M,False,2255.2,2231.4,2226.3,2180.4,2283.2
509,M,True,2280.8,2236.4,2211.5,2203.8,2245.4
510,M,True,2795.8,2773.9,2836.9,2851.8,2874.1
511,M,False,2988.7,2962.2,2989.5,3026.1,3026.1
512,M,True,2930.4,2933.5,2968.8,3018.5,3047.8
513,M,True,3076.8,3116.8,3165.9,3200.7,3223.6
514,M,False,3200.7,3223.6,3213.4,3198.4,3207.1
515,M,False,3321.8,3307.4,3361.8,3377.0,3407.3
516,M,False,3895.0,3913.8,3934.0,3965.8,3940.5
517,M,False,4279.0,4241.8,4237.5,4250.8,4288.0
518,M,False,3633.0,3571.8,3567.6,3502.4,3464.7
519,M,True,3055.7,3106.6,3062.5,3062.5,3055.5
520,M,True,3468.3,3432.8,3385.7,3397.3,3382.8
521,M,False,2899.7,2907.1,2877.0,2836.6,2806.5
522,M,False,2798.2,2758.4,2698.4,2710.5,2750.5
523,M,False,1486.5,1475.8,1453.8,1446.7,1427.8
524,M,False,1456.8,1590.6,1473.6,1492.9,1423.1
525,M,True,443.49,436.3,445.39,446.5,458.22
526,M,True,735.89,740.59,751.23,780.94,789.88
527,M,False,1110.6,1129.4,1144.4,1213.1,1215.2
528,M,False,1314.5,1285.2,1355.7,1333.9,1299.1
529,M,False,1704.6,1747.9,1774.4,1821.1,1799.0
530,M,False,1797.5,1735.9,1771.1,1818.0,1866.3
531,M,True,2207.6,2186.7,2188.6,2162.7,2179.4
532,M,False,2254.7,2233.8,2271.5,2251.7,2233.4
533,M,False,1572.8,1537.1,1593.2,1666.5,1680.9
534,M,True,2835.3,2854.0,2914.1,2921.7,2915.0
535,M,False,3362.9,3291.2,3352.3,3283.4,3335.0
536,M,False,443.15,450.85,442.17,451.67,453.26
537,M,False,3098.7,3161.6,3131.6,3178.6,3171.8
538,M,True,3854.0,3804.2,3790.3,3785.0,3755.1
539,M,False,3782.4,3760.4,3772.2,3817.2,3774.0
540,M,False,3864.4,3835.3,3866.6,3806.5,3800.5
541,M,True,2994.6,2990.7,2964.7,2977.6,2940.2
542,M,False,2887.2,2896.8,2880.0,2877.7,2867.4
543,M,False,3312.1,3316.0,3330.0,3355.5,3377.5
544,M,False,3065.4,3049.2,3071.7,3058.5,3034.3
545,M,False,794.68,813.82,826.53,828.09,831.0
546,M,True,745.76,764.27,763.5,775.71,783.15
547,M,False,1573.5,1588.3,1642.3,1644.0,1634.8
548,M,True,2304.5,2294.7,2299.7,2321.5,2331.7
549,M,True,2543.4,2513.2,2538.6,2524.4,2526.1
550,M,False,2693.7,2697.4,2710.3,2663.1,2664.7
551,M,True,3106.5,3130.4,3116.1,3083.1,3145.8
552,M,False,3566.0,3534.8,3555.0,3562.9,3546.9
553,M,True,4356.2,4353.5,4341.1,4262.7,4170.2
554,M,False,4484.2,4524.6,4549.3,4583.1,4633.9
555,M,False,4801.7,4793.1,4758.7,4790.5,4774.6
556,M,True,4419.2,4435.0,4469.7,4510.7,4550.7
557,M,False,4432.8,4370.5,4334.5,4272.5,4359.5
558,M,False,3369.5,3322.3,3316.6,3272.0,3364.6
559,M,False,1542.6,1568.1,1530.7,1555.8,1561.4
560,M,False,1420.3,1440.9,1465.5,1463.6,1495.6
561,M,True,2631.4,2627.2,2618.5,2610.4,2603.3
562,M,True,2809.3,2798.8,2829.2,2811.9,2807.5
563,M,True,571.8,593.13,597.64,627.16,634.29
564,M,True,2709.1,2707.9,2727.4,2740.1,2717.0
565,M,True,2854.8,2843.6,2870.2,2913.5,2909.9
566,M,False,2919.2,2947.2,2922.6,2895.4,2935.5
567,M,True,2221.1,2173.1,2260.9,2263.3,2156.9
568,M,True,3683.9,3685.0,3704.1,3740.2,3750.8
569,M,False,3777.9,3836.6,3834.9,3890.1,3890.5
570,M,False,2032.6,2166.7,2106.4,2158.1,2161.1
571,M,False,3890.5,3879.5,3957.3,3944.2,3922.1
572,M,False,3922.1,3929.5,3929.6,3936.4,3913.3
573,M,False,2084.8,2065.2,2063.0,2065.7,2055.0
574,M,True,4142.4,4181.8,4223.1,4230.0,4263.0
575,M,True,4673.3,4670.2,4641.2,4635.3,4695.1
576,M,False,5387.6,5350.6,5362.6,5417.4,5486.0
577,M,True,5620.9,5558.1,5624.5,5692.6,5624.6
578,M,True,5437.0,5421.7,5375.5,5456.4,5481.8
579,M,True,5225.0,5266.2,5334.6,5234.2,5237.6
580,M,False,4919.0,4844.5,4961.0,4930.8,4985.6
581,M,False,4993.7,4934.0,5018.2,5031.3,5086.6
582,M,False,1741.0,1664.5,1645.4,1636.6,1629.2
583,M,True,1797.6,1824.6,1832.1,1829.5,1832.4
584,M,False,1945.8,1956.5,1965.6,2000.6,1979.8
585,M,True,178.65,172.96,179.59,175.27,181.49
586,M,False,179.59,175.27,181.49,184.12,184.31
587,M,False,3653.3,3618.9,3621.0,3623.2,3681.0
588,M,True,1406.5,1425.6,1464.6,1445.3,1473.6
589,M,False,1471.0,1471.7,1482.2,1457.2,1496.2
590,M,False,3118.4,3119.7,3086.2,3032.4,2973.2
591,M,False,1398.7,1394.0,1422.4,1439.3,1437.1
592,M,False,1358.4,1433.0,1492.4,1553.4,1520.1
593,M,False,2321.1,2300.9,2317.6,2309.5,2325.4
594,M,False,1789.6,1774.3,1773.9,1756.5,1781.5
595,M,False,1762.3,1754.0,1757.5,1757.1,1770.8
596,M,False,2685.1,2643.5,2635.6,2645.9,2654.4
597,M,True,3776.4,3793.9,3762.3,3800.2,3822.7
598,M,False,3674.4,3639.9,3645.9,3608.3,3601.4
599,M,False,2966.1,2942.1,2983.6,2983.5,2951.4
600,M,True,2779.0,2790.4,2790.9,2799.7,2799.9
601,M,False,2799.9,2804.2,2780.5,2786.2,2807.8
602,M,True,2963.4,2955.8,2963.9,2893.1,2895.6
603,M,False,2902.8,2902.8,2851.5,2913.8,2934.6
604,M,False,2851.5,2913.8,2934.6,2934.6,2932.0
605,M,True,2612.9,2735.6,2642.8,2619.3,2604.4
606,M,False,2516.1,2601.9,2470.8,2382.9,2514.3
607,M,True,233.31,245.3,249.02,254.31,247.64
608,M,False,304.26,307.98,309.73,322.98,341.43
609,M,True,709.84,701.93,701.55,730.59,735.73
610,M,True,961.71,957.55,975.01,1001.4,1001.3
611,M,False,1183.6,1197.3,1188.2,1195.5,1209.1
612,M,True,1832.6,1883.0,1910.3,1916.7,1954.6
613,M,False,2004.1,1999.8,2019.1,2078.0,2066.3
614,M,False,2372.6,2318.8,2344.3,2334.3,2367.5
615,M,False,3547.4,3545.1,3599.0,3655.1,3687.4
616,M,False,2138.0,2147.0,2146.5,2132.9,2147.3
617,M,False,2192.4,2196.5,2212.4,2205.3,2229.9
618,M,True,1774.6,1825.3,1821.0,1834.3,1780.0
619,M,True,1979.4,2045.9,2111.1,2150.7,2194.7
620,M,False,2194.7,2254.4,2259.9,2270.5,2317.8
621,M,False,2351.2,2311.5,2377.9,2347.3,2373.7
622,M,False,2377.9,2347.3,2373.7,2379.5,2407.9
623,M,False,2685.8,2747.4,2776.6,2823.0,2917.1
624,M,False,3340.4,3310.8,3315.3,3283.0,3304.1
625,M,False,3077.6,3059.8,3070.3,3032.5,3050.5
626,M,False,3050.5,3108.0,3147.2,3210.3,3248.8
627,M,True,4761.6,4870.3,4932.4,4965.3,5011.7
628,M,True,6109.2,6259.8,5972.5,6232.5,6313.7
629,M,False,6528.7,6467.4,6486.9,6478.5,6438.1
630,M,True,6708.1,6754.7,6721.3,6770.1,6684.9
631,M,True,7002.3,7007.8,6720.4,6921.0,6954.9
632,M,False,6720.4,6921.0,6954.9,6950.4,6918.5
633,M,True,7019.0,7345.6,7345.7,7286.6,7203.9
634,M,False,6883.2,6981.6,6925.0,6940.9,6779.2
635,M,False,6497.2,6641.9,6454.4,6537.7,6400.4
636,M,True,5713.0,5810.4,5822.3,5842.1,5882.9
637,M,True,5541.7,5518.2,5600.5,5639.2,5620.7
638,M,False,5562.0,5637.0,5541.4,5529.2,5553.2
639,M,False,5072.5,5008.2,4882.6,5041.0,4968.8
640,M,True,4000.9,3928.3,3920.4,3962.7,3987.6
641,M,False,702.6,707.45,685.4,688.05,699.36
642,M,True,941.2,931.59,952.56,954.29,958.53
643,M,False,975.48,978.6,975.87,967.4,969.54
644,M,False,943.67,962.71,973.76,991.27,966.87
645,M,False,118.01,128.61,135.19,146.71,166.43
646,M,False,577.27,620.02,628.79,589.71,588.86
647,M,False,1624.5,1630.5,1660.8,1666.7,1670.0
648,M,False,1436.5,1446.0,1444.8,1449.0,1425.3
649,M,False,1230.7,1217.9,1204.1,1191.0,1191.7
650,M,False,1584.0,1596.3,1583.1,1590.5,1584.8
651,C,True,464.8,473.43,479.78,480.22,482.84
652,C,True,254.89,253.9,277.72,280.39,286.18
653,C,False,751.13,742.96,755.12,756.77,755.73
654,C,False,1627.2,1642.7,1604.2,1688.5,1679.8
655,C,False,852.73,840.67,844.12,841.62,849.59
656,C,False,20.462,26.727,28.029,33.818,37.759
657,C,False,782.81,804.55,710.42,644.28,621.23
658,C,False,240.21,244.24,249.22,257.28,276.73
659,C,False,1354.8,1369.1,1359.7,1313.6,1338.7
660,C,True,4308.2,4343.0,4363.9,4328.1,4291.6
661,C,False,2802.3,2794.6,2771.8,2778.8,2792.0
662,C,False,401.61,399.57,392.16,385.38,387.78
663,C,False,466.92,456.72,433.63,433.26,401.87
664,C,False,3245.1,3272.1,3255.7,3249.8,3276.3
665,C,True,103.02,100.63,98.872,100.18,98.023
666,C,True,1674.0,1637.2,1654.2,1647.2,1643.7
667,C,False,1906.1,1914.6,1921.6,1902.7,1926.0
668,C,False,1289.1,1314.6,1329.2,1307.3,1252.9
669,C,False,467.95,477.22,483.43,476.53,469.81
670,C,True,574.62,563.41,571.36,565.12,577.58
671,C,False,608.21,603.49,591.56,578.64,579.78
672,C,False,2826.9,2863.0,2893.6,2971.8,2968.5
673,C,False,514.81,513.68,515.8,510.13,511.65
674,C,False,90.599,95.471,94.134,91.869,98.597
675,C,False,2240.1,2249.0,2239.8,2178.6,2174.9
676,C,False,3548.1,3555.4,3517.8,3534.7,3529.6
677,C,True,770.28,779.2,771.49,772.89,786.2
678,C,False,2241.4,2244.2,2202.9,2197.1,2159.3
679,C,False,201.85,211.77,217.09,216.29,205.69
680,C,False,274.48,279.35,284.45,291.87,302.18
681,C,False,1451.2,1469.4,1457.2,1460.1,1489.3
682,C,True,786.25,808.93,799.85,792.78,790.93
683,C,False,141.96,141.84,140.39,139.75,133.08
684,C,False,2132.9,2139.7,2154.8,2158.7,2187.0
685,C,False,574.62,563.41,571.36,565.12,577.58
686,C,False,0.0,0.91026,154.13,0.27014,0.47421
687,C,True,4860.1,4886.8,4854.3,4790.8,4766.3
688,C,False,250.37,255.94,263.26,266.94,277.54
689,C,False,488.34,536.8,527.82,502.85,522.28
690,C,False,636.86,745.0,719.24,745.62,789.54
691,C,False,213.37,221.72,213.6,223.57,222.46
692,C,True,0.0,0.0,0.0,0.0,0.0
693,C,False,1007.6,1009.4,990.5,981.39,971.49
694,C,False,2459.5,2457.9,2464.6,2489.8,2474.4
695,C,False,190.51,195.19,194.96,203.18,205.64
696,C,False,2845.6,2858.6,2860.3,2861.8,2895.1
697,C,False,630.5,628.28,635.16,634.49,640.77
698,C,False,639.23,630.26,635.85,647.97,638.93
699,C,False,2250.9,2253.9,2301.9,2310.4,2339.7
700,C,False,362.18,353.88,352.03,344.1,346.73
701,C,False,1135.1,1131.9,1140.9,1158.4,1140.2
702,C,True,344.28,352.29,349.15,396.44,341.37
703,C,False,2549.2,2526.2,2526.3,2513.4,2476.5
704,C,False,440.76,452.13,459.46,445.41,405.91
705,C,False,2333.0,2363.7,2359.6,2341.4,2332.7
706,C,False,1633.4,1622.4,1810.2,1626.6,1652.3
707,C,False,240.49,238.59,246.94,244.47,253.03
708,C,False,1586.7,1605.8,1605.7,1620.6,1618.3
709,C,False,296.85,297.65,301.9,307.41,299.99
710,C,True,2599.9,2560.5,2564.0,2546.4,2517.4
711,C,False,1126.6,1071.8,1077.3,1170.3,1143.4
712,C,False,4514.2,4458.9,4465.8,4488.2,4453.0
713,C,False,1919.8,1935.3,1926.2,1919.2,1917.1
714,C,False,3269.6,3240.5,3209.1,3220.0,3215.8
715,C,False,1278.5,1287.7,1261.3,1265.1,1253.7
716,C,False,2065.2,2078.2,2066.7,2048.4,2042.1
717,C,False,1708.0,1716.2,1704.9,1695.8,1667.0
718,C,True,270.47,278.02,275.88,273.41,267.28
719,C,False,1039.1,1087.0,1230.5,1107.2,1083.6
720,C,False,52.207,56.638,52.483,50.878,47.346
721,C,False,339.65,354.75,355.1,346.77,351.89
722,C,False,282.67,282.12,305.35,339.83,348.78
723,C,False,1898.3,1912.0,1908.3,1850.7,1870.2
724,C,False,126.87,122.27,121.6,118.55,114.51
725,C,True,551.34,532.41,517.95,497.73,524.8
726,C,False,2066.4,2059.4,2062.7,2057.0,2039.8
727,C,False,2973.7,2998.9,2983.3,2961.9,2955.4
728,C,False,789.73,798.33,799.19,812.56,815.46
729,C,False,1186.9,1155.9,1053.5,1061.1,1006.5
730,C,False,1185.8,1201.6,1208.7,1205.9,1227.4
731,C,False,455.86,465.07,471.8,471.25,459.27
732,C,False,1820.5,1834.8,1844.5,1856.0,1829.2
733,C,False,2230.4,2194.3,2198.9,2209.5,2215.7
734,C,False,2554.9,2504.5,2509.5,2530.1,2476.1
735,C,False,137.07,134.53,134.23,131.23,128.4
736,C,False,464.8,473.43,479.78,480.22,482.84
737,C,False,1690.0,1718.0,1729.7,1737.4,1741.6
738,C,False,2364.3,2532.7,2410.9,2404.3,2467.8
739,C,False,769.9,767.18,769.26,774.9,799.89
740,C,False,993.54,995.77,992.76,1019.5,1013.9
741,C,False,1096.0,1100.4,1100.9,1079.8,1055.4
742,C,False,407.57,402.42,399.94,392.07,392.04
743,C,False,6918.5,6956.1,6965.8,7041.2,7014.8
744,C,False,1574.6,1557.2,1539.0,1542.8,1549.7
745,C,False,4370.6,4329.5,4343.0,5930.2,4400.8
746,C,False,1019.5,1002.2,996.88,1003.2,992.16
747,C,False,552.51,553.42,558.89,576.94,595.64
748,C,False,1199.2,1220.0,1240.6,1218.7,1213.3
749,C,False,4308.2,4343.0,4363.9,4328.1,4291.6
750,C,False,2406.6,2413.9,2438.2,2458.8,2450.8
751,C,False,3261.4,3263.5,3254.8,3253.4,3236.5
752,C,False,324.55,317.4,324.16,330.58,340.13
753,C,False,938.9,926.22,907.44,902.26,921.76
754,C,False,399.77,402.8,394.32,399.16,403.25
755,C,False,2520.2,2554.3,2571.1,2528.7,2477.1
756,C,False,8.4463,13.038,18.338,32.808,45.171
757,C,False,708.88,700.94,699.32,710.55,687.59
758,C,False,1906.3,1900.0,1911.1,1896.8,1894.2
759,C,False,1030.3,1036.5,1036.3,1061.6,1060.0
760,C,False,1980.5,2008.4,1996.0,1985.1,2000.7
761,C,False,0.0,0.0,0.0,0.0,0.0
762,C,False,103.02,100.63,98.872,100.18,98.023
763,C,False,1211.0,1241.6,1228.8,1243.8,1230.5
764,C,False,4813.1,4860.9,4868.9,4884.6,4833.7
765,C,False,121.63,125.4,126.89,128.58,125.01
766,C,False,1109.9,1125.4,1136.1,1138.8,1119.7
767,C,False,630.02,596.94,595.8,594.12,610.07
768,C,False,883.48,893.61,893.16,875.16,858.32
769,C,False,786.25,808.93,799.85,792.78,790.93
770,C,False,350.06,352.85,347.05,348.27,351.61
771,C,False,201.02,211.19,204.46,217.97,232.48
772,C,False,4078.9,4105.4,4152.4,4165.7,4201.3
773,C,False,551.34,532.41,517.95,497.73,524.8
774,C,False,2666.7,2679.5,2722.1,2765.1,2743.9
775,C,False,2470.0,2452.9,2440.8,2440.4,2413.7
776,C,False,269.2,260.72,274.68,272.66,277.73
777,C,False,4913.2,4911.1,4958.6,4972.2,4870.0
778,C,False,928.12,933.34,957.84,966.81,963.97
779,C,False,1.0967,2.8574,5.5255,9.2803,18.469
780,C,False,701.16,706.15,708.49,691.76,693.04
781,C,False,548.52,548.54,538.37,525.92,545.57
782,C,False,1654.7,1668.6,1647.6,1611.5,1616.2
783,C,False,1134.9,1126.1,1107.8,1122.3,1119.0
784,C,False,402.77,388.45,387.79,393.13,389.46
785,C,False,1162.8,1156.1,1162.6,1184.5,1199.9
786,C,False,343.03,335.37,335.05,330.64,334.61
787,C,False,0.0,0.0,0.2725,0.47821,0.76947
788,C,False,1563.5,1556.6,1546.6,1557.1,1565.4
789,C,False,1122.5,1112.8,1143.0,1140.0,1207.7
790,C,False,2001.2,2036.9,2002.7,1992.9,1990.3
791,C,True,1219.3,1214.5,1209.6,1235.8,1237.8
792,C,False,1120.2,1123.3,1124.6,1125.2,1140.5
793,C,False,1030.2,1030.8,1020.3,1019.5,1032.4
794,C,False,2555.3,2565.1,2540.9,2530.2,2550.8
795,C,False,2667.3,2684.8,2692.6,2653.4,2628.3
796,C,False,270.47,278.02,275.88,273.41,267.28
797,C,False,441.89,476.85,469.75,474.52,477.58
798,C,False,1634.1,1652.9,1646.1,1618.2,1643.4
799,C,False,2633.2,2638.9,2623.1,2657.2,2638.4
800,C,False,750.95,753.7,759.74,776.99,771.39
801,C,False,723.78,675.63,664.26,697.82,678.82
802,C,False,1290.0,1258.4,1260.6,1250.5,1223.1
803,C,False,2627.6,2660.7,2647.9,2611.2,2551.9
804,C,False,29.102,30.6,33.094,33.322,36.105
805,C,False,724.23,708.44,695.94,703.19,724.48
806,C,False,2105.8,2090.1,2051.5,2042.2,2037.7
807,C,False,261.97,252.05,248.73,243.19,232.57
808,C,False,349.15,396.44,341.37,369.62,412.89
809,C,False,3239.6,3273.5,3296.6,3294.9,3285.0
810,C,True,1378.8,1397.4,1316.8,1309.7,1323.3
811,C,False,1061.6,1046.7,1082.2,1090.5,1092.8
812,C,True,1035.9,999.07,1017.4,1021.7,1010.0
813,C,False,1397.5,1365.6,1370.9,1489.4,1370.6
814,C,False,0.0,0.0,0.0,0.0,0.0
815,C,False,254.89,253.9,277.72,280.39,286.18
816,C,False,785.75,782.0,755.19,737.07,742.25
817,C,False,812.27,841.0,871.43,869.64,881.79
818,C,False,761.1,777.73,799.06,775.37,791.43
819,C,False,1378.8,1397.4,1316.8,1309.7,1323.3
820,C,False,741.92,756.21,745.87,730.33,724.22
821,C,False,2658.4,2743.2,2813.4,2846.1,2872.2
822,C,False,2671.7,2707.1,2743.2,2730.3,2721.9
823,C,False,122.09,123.31,125.39,125.85,126.71
824,C,False,3010.7,3029.5,3019.7,3022.4,2995.6
825,C,False,3773.7,3804.3,3786.5,3809.8,3766.1
826,C,False,860.85,892.3,946.65,972.03,1026.2
827,C,False,70.802,70.64,73.261,71.836,69.746
828,C,False,621.36,639.27,647.76,658.68,631.26
829,C,False,2596.4,2615.9,2581.2,2595.9,2572.9
830,C,False,920.54,918.12,888.24,880.54,874.79
831,C,False,1257.5,1279.8,1287.8,1300.6,1300.4
832,C,False,1792.7,1779.5,1774.4,1785.6,1795.7
833,C,False,716.86,720.25,736.95,715.32,725.46
834,C,False,278.66,274.68,280.1,279.33,282.34
835,C,False,2937.7,2909.1,2902.0,2884.9,2896.7
836,C,False,451.59,452.26,465.34,443.22,447.28
837,C,False,399.69,420.88,438.89,451.67,465.35
838,C,False,1035.9,999.07,1017.4,1021.7,1010.0
839,C,False,945.25,939.55,952.35,953.48,948.31
840,C,False,1204.9,1203.2,1195.0,1187.1,1190.3
841,C,False,770.28,779.2,771.49,772.89,786.2
842,C,False,584.13,596.88,597.59,611.81,609.29
843,C,False,2590.2,2577.3,2593.1,2605.7,2613.6
844,C,False,2599.9,2560.5,2564.0,2546.4,2517.4
845,B,True,244.08,232.1,230.81,234.58,232.32
846,B,False,993.02,965.85,968.23,950.23,945.42
847,B,False,88.272,90.388,88.237,92.948,94.836
848,B,False,101.9,105.61,102.09,101.15,103.59
849,B,True,0.0,0.0,0.0,0.0,0.0
850,B,True,580.92,588.56,581.17,576.39,588.61
851,B,False,678.52,689.4,723.93,761.87,773.51
852,B,False,744.68,781.71,780.54,778.58,762.14
853,B,False,8.8546,22.032,35.32,40.506,46.498
854,B,False,343.95,345.77,339.85,349.26,340.59
855,B,True,891.98,901.0,865.98,869.53,868.91
856,B,False,451.78,447.29,450.72,445.47,424.24
857,B,True,564.33,546.53,535.28,542.21,553.32
858,B,False,272.59,272.34,277.25,279.37,282.86
859,B,False,385.9,367.55,369.05,379.91,375.41
860,B,True,477.27,472.7,472.1,473.48,477.02
861,B,True,855.87,851.11,842.24,854.97,857.57
862,B,True,349.0,327.24,308.08,310.11,311.94
863,B,True,559.94,575.9,567.19,569.62,570.53
864,B,False,428.64,431.64,435.25,456.49,433.98
865,B,False,297.33,327.74,327.71,333.64,335.16
866,B,True,598.31,587.75,580.89,584.57,585.65
867,B,True,419.52,410.6,406.0,387.78,386.07
868,B,False,356.18,363.86,373.51,376.82,381.44
869,B,True,222.04,220.24,222.0,220.07,215.65
870,B,True,402.36,401.35,398.49,393.36,388.06
871,B,True,365.95,378.22,367.91,382.96,382.44
872,B,True,493.37,499.13,491.07,493.73,485.12
873,B,True,251.66,257.05,255.29,253.05,254.98
874,B,True,422.75,422.1,425.39,429.5,438.63
875,B,True,664.93,673.97,676.23,679.64,708.88
876,B,True,75.737,75.546,64.994,68.092,70.507
877,B,False,1103.7,1096.8,1098.5,1069.6,1074.8
878,B,False,624.75,632.2,642.77,641.14,640.13
879,B,True,283.77,278.0,278.59,284.73,285.68
880,B,False,282.47,295.01,295.21,294.81,298.04
881,B,False,135.98,136.5,136.01,141.08,141.64
882,B,True,635.25,625.95,631.25,658.99,653.71
883,B,True,433.02,444.3,446.18,456.22,467.79
884,B,False,44.636,46.042,46.614,43.174,46.297
885,B,False,71.218,74.829,73.394,75.43,77.292
886,B,False,260.65,249.36,257.04,259.79,261.38
887,B,True,566.41,559.65,570.15,566.06,585.4
888,B,False,475.84,460.07,468.38,482.31,477.37
889,B,True,272.58,267.84,283.18,272.03,273.25
890,B,True,124.5,116.47,117.73,118.51,110.75
891,B,True,3.08,7.309,9.9948,16.072,31.362
892,B,True,401.39,407.52,400.64,414.42,424.53
893,B,False,244.63,232.19,226.79,222.74,222.46
894,B,False,488.66,491.83,498.76,498.12,508.53
895,B,False,53.565,53.316,53.226,54.375,52.812
896,B,False,945.3,968.86,960.69,941.89,952.14
897,B,False,217.31,239.31,228.57,250.37,160.41
898,B,False,785.49,788.71,778.01,760.98,767.41
899,B,False,264.69,261.34,273.57,277.17,265.46
900,B,False,1160.3,1167.0,1163.9,1136.6,1141.7
901,B,True,170.7,173.77,169.56,168.4,169.78
902,B,True,116.09,120.07,112.99,110.58,108.79
903,B,False,329.49,330.52,336.76,333.53,333.93
904,B,False,483.1,482.39,467.38,460.19,444.69
905,B,True,1229.6,1217.2,1213.6,1206.0,1186.2
906,B,False,537.8,534.8,534.83,542.1,543.42
907,B,True,92.699,97.964,93.049,99.536,100.7
908,B,False,88.527,84.763,82.752,81.248,85.967
909,B,False,270.36,272.49,285.48,290.26,282.74
910,B,True,2.3219,8.1326,16.029,26.908,40.455
911,B,False,41.092,42.652,42.516,42.033,43.207
912,B,False,351.65,363.01,346.58,350.05,349.75
913,B,True,221.07,211.87,208.95,216.4,225.37
914,B,False,271.51,267.44,267.71,261.39,252.69
915,B,False,250.76,249.68,253.27,249.87,258.29
916,B,False,514.25,508.95,501.57,500.91,517.07
917,B,False,263.42,263.31,272.91,276.4,265.36
918,B,False,491.95,493.05,495.1,500.79,487.68
919,B,False,331.82,316.12,312.99,318.19,318.78
920,B,False,161.48,169.55,179.35,181.89,199.72
921,B,True,228.04,236.71,232.34,233.11,229.78
922,B,False,81.777,75.768,80.787,75.794,73.777
923,B,True,442.82,442.68,451.39,439.65,448.77
924,B,False,528.58,540.49,524.07,520.93,519.21
925,B,False,83.632,77.928,79.45,79.454,81.278
926,B,True,72.223,69.897,74.668,75.6,72.738
927,B,True,282.32,289.82,285.16,285.76,278.42
928,B,False,78.419,81.185,81.505,82.273,80.348
929,B,False,813.76,787.59,772.13,792.72,777.11
930,B,False,143.83,135.87,140.07,136.97,130.02
931,B,False,1204.8,1204.4,1188.9,1187.9,1209.5
932,B,True,547.31,531.61,545.7,534.56,530.2
933,B,False,260.59,261.03,264.91,261.62,258.2
934,B,True,506.72,502.17,507.51,497.37,487.16
935,B,False,67.228,65.298,64.442,66.992,59.457
936,B,False,217.06,214.05,213.41,212.43,211.74
937,B,False,1200.8,1188.1,1201.6,1203.1,1193.7
938,B,True,653.12,653.23,637.32,659.71,665.45
939,B,False,469.26,470.72,461.09,455.69,465.48
940,B,False,37.062,36.71,32.504,33.111,34.889
941,B,False,383.79,386.74,388.17,382.81,381.23
942,B,False,415.12,406.8,406.25,406.36,402.97
