,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5
1995,N,False,233.42,234.31,234.35,235.49,233.05
1996,N,False,149.71,149.56,149.0,148.29,148.4
1997,N,False,0.86966,15.326,15.987,19.742,22.451
1998,N,False,133.88,132.06,131.99,134.96,134.57
1999,N,False,157.73,158.16,157.39,157.53,156.77
2000,N,False,131.04,132.21,135.71,139.22,139.47
2001,N,False,20.176,19.829,19.434,18.635,19.033
2002,N,False,152.75,147.67,154.28,156.68,155.48
2003,N,False,38.731,37.46,37.895,37.043,38.639
2004,N,False,505.4,506.88,511.03,508.84,511.89
2005,N,False,240.85,241.39,237.66,238.24,239.45
2006,N,False,113.96,116.56,116.49,117.93,117.41
2007,N,False,235.72,234.72,234.44,230.64,231.43
2008,N,False,177.68,176.87,174.18,175.71,175.53
2009,N,False,33.08,33.646,33.387,33.639,34.394
2010,N,False,78.05,77.863,78.293,78.685,78.826
2011,N,False,54.095,53.83,54.665,54.744,54.874
2012,N,False,235.61,232.48,229.46,231.9,231.48
2013,N,False,461.47,463.45,469.3,465.36,463.61
2014,N,False,461.47,463.45,469.3,465.36,463.61
2015,N,False,63.058,60.846,61.26,61.308,62.509
2016,N,False,101.4,101.48,101.53,101.16,102.57
2017,N,False,384.62,386.35,384.4,388.61,388.9
2018,N,False,289.37,287.19,284.67,283.9,284.02
2019,N,False,397.25,397.36,399.94,401.76,404.47
2020,N,False,135.02,133.91,134.49,134.91,136.23
2021,N,False,2945.5,2945.6,2933.3,2918.8,2925.6
2022,N,False,135.02,133.91,134.49,134.91,136.23
2023,N,False,1529.0,1531.6,1538.5,1537.0,1542.7
2024,N,False,64.986,64.715,65.955,64.379,62.897
2025,N,False,94.302,91.482,91.136,91.66,91.41
2026,N,False,1593.1,1614.2,1610.3,1612.5,1626.8
2027,N,False,352.02,351.11,349.8,350.69,350.73
2028,N,False,286.4,283.45,285.1,285.29,289.41
2029,N,False,3200.8,3192.0,3185.9,3202.5,3208.9
2030,N,False,507.82,510.37,510.99,507.37,504.45
2031,N,False,73.093,72.332,73.536,73.603,72.472
2032,N,False,2120.1,2126.3,2121.7,2130.9,2130.4
2033,N,False,129.57,129.73,134.71,129.73,126.43
2034,N,False,134.93,133.54,134.42,135.2,134.56
2035,N,False,64.844,64.026,63.428,63.27,60.267
2036,N,False,113.66,113.91,124.3,128.65,140.77
2037,N,False,136.81,134.75,132.07,135.22,135.29
2038,N,False,26.945,25.522,25.55,23.978,23.624
2039,N,False,362.97,360.56,360.14,359.92,354.69
2040,N,False,115.16,114.45,114.79,112.94,113.04
2041,N,False,56.545,57.392,58.479,56.691,56.272
2042,N,False,461.75,461.25,460.21,460.57,456.28
2043,N,False,44.295,45.167,44.803,44.827,44.459
2044,N,False,181.59,182.65,184.88,184.0,182.83
2045,N,False,117.98,121.44,120.22,121.54,117.78
2046,N,False,17.523,18.461,17.542,17.61,16.918
2047,N,False,87.649,86.968,84.762,84.904,85.333
2048,N,False,67.845,69.813,68.62,69.136,70.667
2049,N,False,109.43,108.81,110.81,111.56,112.22
2050,N,False,102.16,99.832,100.8,101.51,101.39
2051,N,False,472.99,469.9,468.04,467.33,467.79
2052,N,False,29.971,29.678,28.923,29.426,29.276
2053,N,False,1082.0,1081.0,1080.2,1092.9,1096.9
2054,N,False,665.78,669.99,667.35,671.3,672.03
2055,N,False,1279.6,1280.9,1287.1,1292.2,1293.7
2056,N,False,119.91,118.28,118.82,119.8,117.63
2057,N,False,27.596,27.27,27.446,27.326,27.306
2058,N,False,53.17,53.309,52.677,52.125,51.606
2059,N,False,37.883,37.344,37.831,36.315,38.041
2060,N,False,352.77,356.31,353.11,345.99,343.08
2061,N,False,140.33,136.27,131.9,132.09,130.75
2062,N,False,293.78,291.71,296.58,297.67,294.17
2063,N,False,290.21,290.59,291.46,294.7,291.24
2064,N,False,115.49,117.68,114.75,116.76,117.07
2065,N,False,162.28,164.46,165.15,169.53,166.6
2066,N,False,217.57,217.57,218.49,218.02,215.25
2067,N,False,109.5,104.35,103.91,108.44,104.36
2068,N,False,146.84,145.16,144.75,143.8,144.25
2069,N,False,468.95,470.26,468.97,472.28,473.18
2070,N,False,74.551,74.409,75.343,75.386,76.596
2071,N,False,97.942,98.215,97.901,99.23,99.347
2072,N,False,1023.0,1022.4,1016.1,1019.8,1019.1
2073,N,False,23.873,23.24,22.707,22.267,21.929
2074,N,False,152.68,149.43,148.91,145.35,147.52
2075,N,False,138.53,137.48,135.75,134.43,134.77
2076,N,False,188.58,191.39,192.42,193.33,191.09
2077,N,False,246.8,243.43,240.19,243.88,242.75
2078,N,False,52.88,54.643,55.021,56.645,55.647
2079,N,False,141.36,139.89,142.22,144.29,143.76
2080,N,False,15.261,15.707,15.854,0.0,0.0
2081,N,False,57.718,58.039,56.603,57.865,56.958
2082,N,False,526.47,527.24,530.8,529.98,530.79
2083,N,False,203.34,201.27,198.59,197.88,199.76
2084,N,False,648.85,650.26,654.29,652.2,649.47
2085,N,False,102.87,106.19,101.7,102.15,102.63
2086,N,False,337.54,334.56,333.75,333.83,336.74
2087,N,False,69.087,69.343,71.006,71.717,73.303
2088,N,False,160.83,158.42,158.63,158.87,158.48
2089,N,False,1190.7,1182.7,1186.7,1184.8,1186.4
2090,N,False,134.45,135.49,137.53,138.01,138.28
2091,N,False,587.37,584.89,585.03,588.36,591.88
2092,N,False,587.37,584.89,585.03,588.36,591.88
2093,N,False,1152.4,1154.3,1160.4,1164.1,1160.4
2094,N,False,280.86,281.99,280.62,280.62,274.56
2095,N,False,61.764,63.376,62.995,61.047,59.354
2096,N,False,55.766,56.838,57.375,55.725,54.487
2097,N,False,2590.8,2577.1,2595.7,2591.7,2606.3
2098,N,False,52.139,52.489,53.741,54.417,54.097
2099,N,False,58.348,57.462,55.676,55.078,54.088
2100,N,False,42.226,41.574,41.888,40.477,39.932
2101,N,False,34.649,35.63,34.651,34.833,33.733
2102,N,False,243.87,243.69,242.41,239.09,239.41
2103,N,False,54.721,55.305,53.87,53.108,53.95
2104,N,False,710.92,710.89,706.17,705.28,712.29
2105,N,False,523.61,522.58,516.96,518.95,515.46
2106,N,False,137.95,138.95,135.37,133.97,133.84
2107,N,False,772.62,779.41,777.6,776.34,779.64
2108,N,False,71.894,72.308,72.718,71.65,72.16
2109,N,False,1016.7,1018.5,1019.1,1021.6,1022.1
2110,N,False,82.423,81.869,81.429,82.669,82.47
2111,N,False,851.68,851.27,850.74,853.94,855.66
2112,N,False,108.43,110.5,111.89,115.34,115.03
2113,N,False,269.68,272.42,267.66,266.39,257.7
2114,N,False,144.45,147.36,146.84,145.77,145.31
2115,N,False,62.312,60.865,59.089,59.114,59.987
2116,N,False,656.85,655.79,651.84,646.97,648.82
2117,N,False,107.9,107.79,108.94,100.25,99.434
2118,N,False,61.183,62.182,61.665,63.611,61.476
2119,N,False,192.83,193.58,192.07,193.63,194.88
2120,N,False,593.69,598.11,601.86,604.24,602.14
2121,N,False,303.1,305.9,307.2,302.49,308.21
2122,N,False,439.68,440.82,444.13,443.63,441.91
2123,N,False,53.962,52.989,53.292,52.851,52.619
2124,N,False,84.695,83.397,83.668,83.774,85.629
2125,N,False,218.4,221.37,216.91,219.22,219.79
2126,N,False,112.26,110.81,109.91,109.29,110.8
2127,N,False,102.07,101.29,101.91,102.27,100.43
2128,N,False,110.59,111.05,110.7,112.86,113.5
2129,N,False,226.65,227.74,230.13,225.57,224.3
2130,N,False,993.59,999.69,996.77,1004.1,1000.5
2131,N,False,769.6,767.42,767.25,763.87,763.95
2132,N,False,132.08,133.87,133.49,133.2,134.69
2133,N,False,185.55,186.74,187.06,185.96,185.88
2134,N,False,87.266,88.452,87.461,84.751,86.191
2135,N,False,1872.1,1868.2,1867.2,1872.9,1863.3
2136,N,False,609.89,613.36,610.25,610.16,612.92
2137,N,False,121.85,119.69,120.97,120.59,120.33
2138,N,False,154.89,158.18,154.58,152.85,152.94
2139,N,False,196.76,195.35,193.81,191.98,192.68
2140,N,False,139.71,142.56,142.21,144.88,145.61
2141,N,False,41.381,43.234,42.497,41.596,43.464
2142,N,False,526.18,527.1,525.08,523.26,519.23
2143,N,False,112.47,112.84,113.11,110.98,111.77
2144,N,False,78.388,80.509,82.872,81.241,81.302
2145,N,False,86.326,87.502,87.233,87.052,86.614
2146,N,False,1167.4,1168.6,1168.7,1170.0,1171.1
2147,N,False,57.563,58.214,57.116,59.874,59.324
2148,N,False,143.34,142.44,141.19,141.17,139.36
2149,N,False,101.73,100.9,101.36,102.32,102.26
2150,N,False,168.22,171.19,171.13,172.28,171.02
2151,N,False,2048.2,2041.8,2045.1,2045.9,2038.9
2152,N,False,118.18,120.0,120.3,119.95,116.77
2153,N,False,334.26,335.42,336.21,337.99,338.05
2154,N,False,577.16,575.41,572.43,569.43,568.95
2155,N,False,67.077,64.163,64.578,65.833,62.213
2156,N,False,24.374,22.832,28.463,26.966,28.749
2157,N,False,312.99,314.6,311.53,313.24,311.93
2158,N,False,24.221,22.962,23.582,22.562,22.96
2159,N,False,1431.9,1429.2,1434.0,1435.8,1451.8
2160,N,False,1879.1,1877.2,1875.5,1869.8,1871.1
2161,N,False,1178.0,1177.8,1181.8,1180.8,1180.0
2162,N,False,268.41,268.68,268.52,266.26,268.01
2163,N,False,4555.3,4551.4,4544.1,4547.2,4545.6
2164,N,False,109.02,107.53,106.67,107.47,107.04
2165,N,False,393.02,390.58,391.66,393.54,389.82
2166,N,False,548.22,550.48,549.76,547.4,543.39
2167,N,False,102.97,102.14,101.48,101.57,102.98
2168,N,False,405.22,402.74,400.37,401.14,403.33
2169,N,False,129.05,129.25,127.7,127.9,129.27
2170,N,False,1970.6,1970.1,1967.9,1970.6,1961.8
2171,N,False,90.379,91.024,90.714,89.956,91.364
2172,N,False,2491.1,2488.8,2486.6,2490.9,2481.0
2173,N,False,235.17,235.11,233.11,233.8,234.71
2174,N,False,255.53,254.8,255.49,255.17,253.13
2175,N,False,45.815,44.906,46.37,44.959,44.042
2176,N,False,247.89,248.38,245.53,245.55,245.14
2177,N,False,212.28,210.89,212.39,209.37,207.72
2178,N,False,2686.1,2681.5,2693.0,2699.4,2701.2
2179,N,False,2684.2,2694.8,2685.6,2686.1,2681.5
2180,N,False,93.291,92.836,98.265,101.0,99.398
2181,N,False,122.96,120.41,118.59,119.64,120.05
2182,N,False,160.52,161.95,161.23,155.68,158.15
2183,N,False,232.25,229.37,231.46,228.2,227.82
2184,N,False,279.96,262.17,263.27,271.69,281.76
2185,N,False,909.11,911.08,906.44,906.81,912.61
2186,N,False,1051.1,1046.2,1050.1,1047.9,1040.3
2187,N,False,85.871,91.138,89.641,91.201,90.304
2188,N,False,1863.0,1873.3,1872.9,1884.3,1889.0
2189,N,False,1709.5,1712.5,1706.3,1695.9,1685.4
2190,N,False,873.88,876.94,881.64,883.25,881.94
2191,N,False,83.215,83.242,82.754,84.524,84.34
2192,N,False,246.62,245.33,244.04,246.17,250.6
2193,N,False,79.034,77.22,76.632,76.343,74.13
2194,N,False,2814.3,2808.1,2806.8,2813.4,2805.9
2195,N,False,2903.2,2907.0,2911.8,2910.0,2918.1
2196,N,False,175.1,177.77,178.83,177.73,175.74
2197,N,False,155.52,157.82,157.18,155.39,156.89
2198,N,False,1829.5,1841.2,1849.1,1844.9,1834.0
2199,N,False,415.69,402.39,401.38,408.36,398.06
2200,N,False,896.16,891.19,895.74,894.69,891.49
2201,N,False,549.69,547.71,548.47,549.32,549.03
2202,N,False,133.09,134.87,135.97,138.99,138.69
2203,N,False,835.69,831.16,831.1,827.61,823.29
2204,N,False,188.95,191.39,190.78,191.21,189.63
2205,N,False,3048.4,3043.9,3047.0,3042.9,3035.2
2206,N,False,364.75,368.22,363.51,365.18,362.38
2207,N,False,143.11,150.29,149.43,149.02,152.18
2208,N,False,600.76,594.64,599.44,594.63,600.4
2209,N,False,212.24,212.59,211.97,208.85,209.56
2210,N,False,38.534,39.984,39.26,38.245,36.846
2211,N,False,212.59,211.97,208.85,209.56,207.7
2212,N,False,94.505,94.694,92.058,91.021,88.8
2213,N,False,118.02,115.39,113.25,112.56,111.6
2214,N,False,1721.9,1722.5,1726.4,1728.5,1738.1
2215,N,False,310.94,309.54,305.55,307.09,310.94
2216,N,False,52.697,51.78,54.276,53.363,52.582
2217,N,False,1254.1,1254.1,1248.6,1258.0,1253.2
2218,N,False,93.151,93.789,93.87,94.327,96.444
2219,N,False,952.62,947.44,944.21,942.98,940.48
2220,N,False,853.19,848.0,853.27,848.34,846.45
2221,N,False,729.46,732.65,728.58,736.68,734.59
2222,N,False,480.5,481.81,487.91,487.52,483.38
2223,N,False,143.37,143.41,145.9,145.87,147.33
2224,N,False,119.51,118.2,117.09,113.87,114.01
2225,N,False,130.42,130.43,127.45,127.49,125.07
2226,N,False,918.16,914.88,919.01,921.92,926.67
2227,N,False,361.93,366.25,365.24,361.12,361.55
2228,N,False,625.78,626.37,625.89,631.06,631.82
2229,N,False,104.33,105.01,105.83,103.86,103.64
2230,N,False,723.09,722.43,719.32,725.51,718.33
2231,N,False,38.847,38.952,37.253,35.294,36.025
2232,N,False,86.529,86.112,83.915,83.446,82.145
2233,N,False,468.61,470.59,465.76,473.79,470.72
2234,N,False,241.7,245.8,246.31,251.07,248.23
2235,N,False,189.64,190.03,191.02,192.95,192.8
2236,N,False,61.401,61.99,61.345,62.66,63.527
2237,N,False,1748.5,1741.6,1735.3,1731.7,1730.8
2238,N,False,89.056,90.024,91.987,90.08,91.357
2239,N,False,113.95,114.17,113.12,112.61,112.73
2240,N,False,5684.8,5676.0,5676.3,5673.6,5670.3
2241,N,False,72.914,71.636,71.796,71.641,71.873
2242,N,False,432.43,429.4,433.13,439.1,429.98
2243,N,False,345.97,350.16,351.53,347.43,343.76
2244,N,False,58.986,59.825,58.74,60.98,58.232
2245,N,False,42.141,40.818,40.328,41.782,40.186
2246,N,False,2827.9,2827.7,2820.9,2816.8,2803.4
2247,N,False,236.63,239.92,243.23,237.45,235.11
2248,N,False,97.564,98.495,98.693,98.351,99.102
2249,N,False,859.99,860.14,862.48,861.38,864.74
2250,N,False,334.72,338.7,340.17,338.08,341.37
2251,N,False,100.14,98.727,100.24,100.03,99.61
2252,N,False,846.55,846.68,840.61,846.39,844.51
2253,N,False,235.41,237.54,241.15,239.84,243.03
2254,N,False,796.45,794.7,785.91,785.65,786.16
2255,N,False,561.02,563.07,564.1,567.9,565.34
2256,N,False,123.15,123.6,122.69,123.04,122.39
2257,N,False,27.934,27.208,26.83,25.807,24.482
2258,N,False,833.42,839.49,842.56,840.81,839.66
2259,N,False,1462.6,1459.2,1452.9,1451.7,1448.3
2260,N,False,68.568,67.942,67.856,69.957,69.039
2261,N,False,292.98,290.87,290.62,288.51,290.45
2262,N,False,28.78,29.605,28.971,29.495,29.116
2263,N,False,148.81,150.64,151.16,152.12,149.99
2264,N,False,102.8,103.64,105.16,106.04,105.81
2265,N,False,86.673,87.425,86.536,87.503,89.946
2266,N,False,185.51,175.49,177.2,175.9,189.68
2267,N,False,1124.8,1121.8,1125.9,1123.3,1124.3
2268,N,False,445.88,442.95,447.89,446.14,450.51
2269,N,False,445.88,442.95,447.89,446.14,450.51
2270,N,False,98.45,100.4,103.49,103.31,106.96
2271,N,False,160.49,160.15,159.89,159.3,154.93
2272,N,False,104.85,105.01,101.57,102.33,101.77
2273,N,False,173.08,171.5,173.47,176.53,178.05
2274,N,False,211.63,211.5,216.9,219.21,219.14
2275,N,False,241.87,237.39,233.13,232.92,231.6
2276,N,False,122.83,123.16,124.7,125.42,125.24
2277,N,False,972.09,974.82,970.28,975.05,975.66
2278,N,False,188.72,189.59,189.1,186.19,188.85
2279,N,False,108.26,110.23,111.51,110.79,110.82
2280,N,False,328.72,326.93,324.99,322.55,324.22
2281,N,False,107.95,108.04,109.8,109.66,109.74
2282,N,False,31.658,30.356,31.275,31.463,31.084
2283,N,False,98.853,103.92,103.65,104.54,104.51
2284,N,False,148.47,149.87,152.25,150.13,148.7
2285,N,False,135.85,136.92,134.15,136.84,132.59
2286,N,False,208.45,207.63,208.78,211.94,212.99
2287,N,False,173.08,172.54,171.76,168.27,169.14
2288,N,False,207.46,206.48,206.67,210.23,208.45
2289,N,False,56.183,56.381,55.685,56.09,56.767
2290,N,False,526.29,533.53,533.96,530.66,536.09
2291,N,False,361.94,359.62,360.4,365.22,364.74
2292,N,False,63.794,64.349,63.444,66.928,63.87
2293,N,False,346.31,343.08,341.48,340.93,343.37
2294,N,False,47.126,50.104,52.228,53.44,56.559
2295,N,False,125.95,131.61,135.67,141.05,147.03
2296,N,False,614.78,613.12,613.28,615.24,614.85
2297,N,False,713.97,717.44,718.99,714.32,721.14
2298,N,False,414.43,417.32,422.05,420.31,416.23
2299,N,False,84.531,83.245,84.142,84.471,85.61
2300,N,False,65.863,66.666,68.25,67.923,68.508
2301,N,False,31.203,30.906,31.507,30.003,30.949
2302,N,False,1099.5,1096.1,1097.3,1109.7,1105.9
2303,N,False,48.098,46.673,47.34,48.264,48.684
2304,N,False,655.07,653.57,658.84,657.61,662.45
2305,N,False,109.97,109.7,109.87,106.71,108.26
2306,N,False,1128.4,1124.3,1129.2,1132.5,1132.0
2307,N,False,583.83,588.56,586.4,585.47,587.23
2308,N,False,114.64,115.84,114.7,114.71,111.71
2309,N,False,1587.0,1578.0,1573.3,1569.5,1572.7
2310,N,False,44.44,42.99,41.733,42.344,42.453
2311,N,False,867.1,866.82,870.45,871.75,876.37
2312,N,False,173.93,176.76,175.93,172.89,171.35
2313,N,False,40.161,39.956,40.813,39.547,39.696
2314,N,False,64.125,61.526,61.275,62.169,62.229
2315,N,False,66.139,66.84,65.887,65.424,65.546
2316,N,False,139.83,139.58,141.65,140.74,143.15
2317,N,False,62.841,63.07,64.679,64.138,63.006
2318,N,False,36.705,38.217,40.405,40.812,41.17
2319,N,False,51.895,53.815,52.699,53.24,53.49
2320,N,False,19.36,19.551,19.032,19.41,18.373
2321,N,False,95.383,94.404,95.295,93.406,92.91
2322,N,False,144.96,145.57,146.47,144.9,145.51
2323,N,False,45.052,45.259,43.422,44.112,43.564
2324,N,False,14.211,13.93,14.344,15.269,15.081
2325,N,False,103.4,103.49,102.32,103.65,99.812
2326,N,False,147.25,146.64,144.31,145.28,147.0
2327,N,False,291.27,296.21,296.45,294.97,292.42
2328,N,False,123.21,120.36,120.31,119.59,119.96
2329,N,False,227.8,229.2,221.03,220.63,219.49
2330,N,False,114.33,115.1,116.5,113.31,113.05
2331,N,False,1067.7,1071.6,1070.6,1074.7,1074.0
2332,N,False,1067.7,1071.6,1070.6,1074.7,1074.0
2333,N,False,1067.7,1071.6,1070.6,1074.7,1074.0
2334,N,False,465.18,463.16,455.71,455.27,454.83
2335,N,False,210.03,206.7,207.49,205.05,203.69
2336,N,False,1112.0,1117.4,1121.7,1119.1,1121.5
2337,N,False,295.55,301.17,306.89,311.92,314.93
2338,N,False,205.36,204.6,201.77,203.24,207.95
2339,N,False,169.42,169.39,169.31,169.12,166.96
2340,N,False,38.75,36.945,37.281,36.634,36.517
2341,N,False,47.272,44.769,47.379,47.709,48.511
2342,N,False,82.067,81.567,82.301,82.769,81.767
2343,N,False,55.446,59.24,58.703,60.321,58.74
2344,N,False,69.345,72.569,72.17,72.095,73.058
2345,N,False,94.798,93.559,94.464,94.678,93.526
2346,N,False,239.43,238.6,239.71,238.29,238.69
2347,N,False,96.22,94.82,95.09,94.422,95.447
2348,N,False,442.66,438.67,441.96,440.61,444.75
2349,N,False,53.669,52.927,54.196,53.459,51.939
2350,N,False,251.51,253.86,251.5,253.43,250.76
2351,N,False,253.29,253.97,250.93,251.88,254.08
2352,N,False,125.55,126.87,127.35,129.88,128.85
2353,N,False,15.874,16.845,17.337,17.442,18.369
2354,N,False,211.87,210.47,211.28,212.05,212.1
2355,N,False,1628.5,1635.6,1635.0,1639.6,1644.6
2356,N,False,33.014,36.506,38.741,37.104,36.274
2357,N,False,71.159,70.439,69.936,69.074,70.511
2358,N,False,60.877,57.843,56.595,56.062,54.157
2359,N,False,55.778,55.765,54.065,53.516,54.767
2360,N,False,36.67,38.131,38.863,38.201,38.991
2361,N,False,67.289,65.224,63.66,64.418,62.175
2362,N,False,36.445,36.194,35.619,36.584,35.425
2363,N,False,127.95,130.44,128.44,129.62,128.24
2364,N,False,245.94,243.59,251.56,251.34,248.44
2365,N,False,18.754,18.546,19.314,19.253,19.928
2366,N,False,96.912,97.807,98.212,99.008,97.814
2367,N,False,144.56,145.41,149.27,149.4,152.28
2368,N,False,22.643,23.392,25.28,24.22,24.305
2369,N,False,58.15,57.976,57.198,56.68,57.583
2370,N,False,90.254,91.524,89.927,89.947,89.629
2371,N,False,29.173,29.73,30.512,30.714,30.924
2372,N,False,71.615,71.588,72.736,70.672,70.315
2373,N,False,61.034,59.007,58.048,57.699,57.845
2374,N,False,101.08,102.65,102.16,105.64,105.52
2375,N,False,134.79,135.0,134.89,135.22,134.3
2376,N,False,35.622,36.351,35.653,36.668,36.307
2377,N,False,143.74,143.3,141.02,141.19,143.8
2378,N,False,183.79,182.86,184.04,179.69,183.85
2379,N,False,426.89,431.51,432.34,436.51,441.2
2380,N,False,59.649,58.934,59.064,58.648,60.167
2381,N,False,188.5,186.06,187.46,186.61,190.42
2382,N,False,92.875,95.131,93.903,94.601,95.737
2383,N,False,156.32,158.87,156.58,156.17,156.31
2384,N,False,39.314,38.387,39.358,39.461,39.994
2385,N,False,82.677,82.92,83.539,83.182,83.565
2386,N,False,68.625,67.865,69.005,66.69,66.074
2387,N,False,112.07,112.46,110.11,111.17,113.17
2388,N,False,125.36,126.91,125.55,123.82,120.32
2389,N,False,83.093,83.766,80.578,79.662,81.241
2390,N,False,0.7014,12.435,12.013,11.045,15.322
2391,N,False,55.35,55.929,57.367,58.493,56.745
2392,N,False,20.191,21.445,21.543,24.13,23.81
2393,N,False,67.224,69.777,69.54,69.59,69.466
2394,N,False,160.46,161.91,163.15,162.67,162.77
2395,N,False,38.781,39.51,38.891,39.589,39.689
2396,N,False,75.795,82.704,85.793,82.181,80.496
2397,N,False,199.4,200.4,202.45,198.22,197.96
2398,N,False,205.84,204.94,201.91,201.2,196.68
2399,N,False,416.89,417.27,416.68,412.67,415.54
2400,N,False,187.26,180.37,184.05,190.52,189.53
2401,N,False,72.969,71.295,70.65,72.506,71.534
2402,N,False,144.81,169.22,183.92,204.26,206.25
2403,N,False,52.714,51.582,52.928,51.709,51.697
2404,N,False,257.39,255.1,254.85,259.15,257.78
2405,N,False,199.51,200.69,197.99,200.29,197.43
2406,N,False,405.95,399.11,397.81,401.28,409.56
2407,N,False,236.94,237.93,234.05,236.14,235.9
2408,N,False,18.297,19.175,20.39,19.91,21.42
2409,N,False,17.875,17.382,16.116,16.444,15.311
2410,N,False,195.61,198.21,194.84,198.42,198.75
2411,N,False,1006.2,1010.4,1012.8,1015.7,1026.9
2412,N,False,52.513,51.358,54.918,53.699,51.65
2413,N,False,99.162,98.412,97.69,98.529,94.79
2414,N,False,149.62,148.93,148.52,148.75,147.35
2415,N,False,1829.4,1823.8,1828.2,1826.5,1822.6
2416,N,False,88.935,88.012,86.874,86.52,85.801
2417,N,False,73.371,72.281,72.956,71.959,71.973
2418,N,False,688.28,691.75,695.89,697.55,707.81
2419,N,False,135.63,134.39,137.36,137.58,136.96
2420,N,False,252.17,251.3,250.2,251.59,248.88
2421,N,False,214.7,216.08,213.58,212.41,220.3
2422,N,False,170.34,168.2,171.06,169.31,167.68
2423,N,False,656.08,653.09,652.87,660.63,665.33
2424,N,False,38.3,37.914,38.404,39.732,40.904
2425,N,False,252.3,255.87,259.68,257.93,258.58
