,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5
378,M,False,-0.002165,-0.0030639,-0.0030711,-0.0028555,-0.0022821
379,M,False,-0.002352,-0.0025752,-0.0024846,-0.0023377,-0.0026763
380,M,False,0.00098643,0.00071941,0.00064986,0.00030621,-0.000142
381,M,False,0.0049012,0.0046209,0.0046642,0.0041209,0.0045922
382,M,False,-0.0031111,-0.0022688,-0.0026509,-0.0023925,-0.0018011
383,M,False,-0.0030988,-0.00064619,-0.0021724,-0.0033315,-0.003767
384,M,False,-0.0018924,-0.0020914,-0.0023844,-0.0019325,-0.0013275
385,M,False,0.00070372,0.000661,0.00063214,0.00059916,0.000521
386,M,False,-0.0052101,-0.0055635,-0.0056813,-0.0058635,-0.0059095
387,M,False,-0.01552,-0.015515,-0.015087,-0.014817,-0.015013
388,M,True,0.00080127,0.0017139,-0.012592,-0.015871,-0.01585
389,M,True,-0.0073975,-0.0063677,-0.012924,-0.0075718,-0.0070526
390,M,True,-0.015205,-0.015824,-0.0078212,-0.0099499,-0.0098514
391,M,False,-0.017473,-0.016066,-0.018205,-0.018693,-0.017736
392,M,False,-0.010819,-0.011467,-0.011619,-0.011743,-0.012977
393,M,False,-0.018809,-0.017227,-0.015739,-0.016316,-0.017264
394,M,True,-0.0010165,-0.0012035,-0.00053547,-0.00078382,-0.0011878
395,M,False,-0.003627,-0.0038657,-0.0043289,-0.0050672,-0.005049
396,M,False,-0.0015825,-0.00044862,-0.0019304,-0.0011815,-0.0001615
397,M,True,-0.0066809,-0.0066458,-0.0079119,-0.0076245,-0.0080525
398,M,True,-0.0056916,-0.0072073,-0.0072319,-0.0053267,-0.0038751
399,M,False,-0.0073308,-0.0055025,-0.0070576,-0.003292,-0.0049593
400,M,False,0.01041,0.010522,0.0099328,0.01001,0.010438
401,M,False,-0.010478,-0.010886,-0.0053141,-0.010949,-0.0095868
402,M,True,0.0035559,0.0024409,0.0023761,0.0029185,0.0027587
403,M,False,0.003286,0.0042321,0.0045207,0.0043421,0.0050241
404,M,False,0.015252,0.014549,0.014238,0.015674,0.015718
405,M,False,-0.00051393,-0.00059383,-0.00034204,-8.0472e-05,-7.7943e-05
406,M,False,-0.007386,-0.0067255,-0.0067725,-0.0069555,-0.0067621
407,M,False,0.011496,0.011192,0.010724,0.010479,0.0098349
408,M,False,0.0031881,0.0035811,0.0032583,0.0034615,0.0030648
409,M,True,-0.0060442,-0.0043339,-0.0054248,-0.0046217,-0.0087886
410,M,False,-0.0060541,-0.0051148,-0.0048507,-0.0051126,-0.0050691
411,M,False,0.0026076,0.0020694,0.001971,0.0016037,0.0014335
412,M,False,0.0015461,0.0016021,-0.00061877,-0.00061586,-0.00062262
413,M,False,0.0014008,0.0014604,0.00094528,0.0010258,0.0008761
414,M,False,0.0035638,0.003516,0.0036978,0.0039975,0.0038592
415,M,True,0.019825,0.019533,0.020678,0.018264,0.018421
416,M,True,0.026729,0.027618,0.027052,0.026848,0.025926
417,M,True,0.024255,0.022378,0.021729,0.023468,0.02171
418,M,True,0.0060923,0.0060255,0.0056289,0.0056118,0.0053394
419,M,True,0.018476,0.02254,0.015938,0.022505,0.01976
420,M,False,0.017695,0.017409,0.020416,0.02229,0.017642
421,M,False,0.024874,0.02459,0.024489,0.024346,0.024077
422,M,False,0.02397,0.024753,0.02281,0.024115,0.022618
423,M,False,0.002862,0.0029522,0.0026356,0.0030839,0.0031774
424,M,False,0.022536,0.022475,0.022409,0.021888,0.022058
425,M,False,0.00092554,0.0011858,0.0014038,0.0011396,0.0016746
426,M,False,0.020665,0.02059,0.020081,0.020355,0.020674
427,M,False,0.0012721,0.0014776,0.0015322,0.0013084,0.0012072
428,M,True,0.0034812,0.0035407,0.0039986,0.0038278,0.0043625
429,M,False,0.0036111,0.0035009,0.004543,0.0038889,0.0040174
430,M,False,0.0010838,0.00072036,0.00061606,0.00089549,0.00071768
431,M,False,0.00046737,0.00077386,0.00066797,0.00027767,0.00053167
432,M,False,0.0010139,0.00080878,0.00053975,0.00064591,0.00089874
433,M,True,-0.00035021,-0.0007375,-0.00039486,5.8292e-05,7.1396e-05
434,M,False,-0.00039486,5.8292e-05,7.1396e-05,0.0001132,-0.0006001
435,M,False,0.0018738,0.0018206,0.0021774,0.0021594,0.0016872
436,M,True,-0.0024674,-0.00316,-0.0037302,-0.0028266,-0.0035508
437,M,True,-0.0049269,-0.0050651,-0.0046538,-0.0045183,-0.0047581
438,M,False,-0.0051996,-0.0052794,-0.0050981,-0.0047676,-0.004803
439,M,False,-0.0055913,-0.0054952,-0.0058834,-0.006279,-0.0061939
440,M,False,-0.0061939,-0.005509,-0.0059952,-0.0056918,-0.0055345
441,M,False,-0.0050433,-0.0053116,-0.0056471,-0.0054117,-0.0053381
442,M,True,-0.0054716,-0.0054044,-0.0056377,-0.0058602,-0.0059627
443,M,False,-0.006025,-0.0057497,-0.0052201,-0.0055597,-0.0053878
444,M,True,-0.0035848,-0.0037758,-0.0038598,-0.0039095,-0.0035326
445,M,True,-0.0027362,-0.0027526,-0.003092,-0.0030428,-0.0029405
446,M,True,-0.0016736,-0.0018111,-0.0018872,-0.0020692,-0.0020289
447,M,False,-0.0018872,-0.0020692,-0.0020289,-0.0021406,-0.0023872
448,M,False,-0.0024294,-0.0026673,-0.0029959,-0.0028908,-0.0030717
449,M,False,-0.002435,-0.002474,-0.0021151,-0.0024318,-0.0024577
450,M,False,-0.0024668,-0.0024952,-0.0025616,-0.0025079,-0.0027043
451,M,True,-0.002401,-0.0025944,-0.0023268,-0.0023001,-0.0021727
452,M,False,-0.00046214,-0.0004808,-0.00040122,-0.00050469,-0.00041873
453,M,False,0.00013125,3.5097e-05,7.3601e-05,-5.9493e-05,-0.00028411
454,M,False,0.00015405,0.00046357,-0.00016371,1.2209e-05,-0.00024239
455,M,False,-0.00036034,-0.00054891,-0.00055191,-0.00064647,-0.00062563
456,M,True,-0.00073223,-0.00087268,-0.00098352,-0.0010205,-0.0010717
457,M,True,8.4305e-05,7.8831e-05,0.00014112,0.00041277,0.00021433
458,M,False,-0.00044847,-0.0003514,-0.00055987,-0.00076615,-0.00057768
459,M,False,-8.7963e-05,-0.00030745,-0.0011243,-0.00082824,0.00032094
460,M,False,-0.001243,-0.0010031,-0.0009995,-0.00065078,-0.00084455
461,M,False,-0.00059989,-0.0012691,0.00029818,-0.00092466,-0.00074176
462,M,False,-0.0010806,0.0001295,0.00051564,-0.00088359,-0.00010535
463,M,False,-0.0013723,-0.00033442,-0.00047261,-0.00098445,-0.0002936
464,M,False,-0.0002936,-0.00011752,-0.0019202,-0.0003768,-0.0010007
465,M,False,-0.00071462,-0.0018614,-0.0030047,-0.0015571,-0.0015531
466,M,True,0.0018047,-0.0011194,-0.0011863,-0.0022165,0.0015257
467,M,False,0.003433,0.0030712,0.0031035,0.002974,0.0069286
468,M,True,0.012251,0.0099576,0.01267,0.011289,0.0069151
469,M,True,0.012324,0.011751,0.012522,0.011979,0.011896
470,M,True,0.021024,0.021028,0.020577,0.020312,0.019553
471,M,False,0.021571,0.021013,0.022434,0.022451,0.023471
472,M,False,0.025696,0.025687,0.024173,0.024987,0.024723
473,M,False,0.027609,0.027549,0.026438,0.026603,0.026255
474,M,False,0.026458,0.02634,0.026137,0.026147,0.025697
475,M,True,0.00016059,-0.00015355,0.0010035,0.0011729,-0.00027805
476,M,True,0.0013999,0.0023618,0.0024541,0.00090824,0.0019229
477,M,False,0.0038847,0.0037793,0.0037831,0.003435,0.003885
478,M,False,-0.0036436,-0.0042897,-0.0039033,-0.0038355,-0.0038757
479,M,True,-0.0034967,-0.0033236,-0.003604,-0.0037127,-0.0039583
480,M,True,-0.0022468,-0.0020223,-0.0019827,-0.0017554,-0.0017119
481,M,False,-0.0010287,-0.0014801,-0.0017619,-0.0016108,-0.0013936
482,M,False,-0.0035217,-0.0034221,-0.0036795,-0.0037683,-0.0036844
483,M,False,0.005263,0.0052004,0.0056155,0.0057924,0.0058617
484,M,True,0.0099892,0.0099962,0.0098175,0.0095102,0.0092712
485,M,True,0.012664,0.013182,0.013212,0.013088,0.0139
486,M,False,0.0092034,0.009257,0.0092797,0.0090239,0.0096309
487,M,True,0.010368,0.010244,0.010163,0.0099046,0.0096421
488,M,True,0.006443,0.0066521,0.0068976,0.0068641,0.0068811
489,M,False,0.015876,0.016052,0.016036,0.015687,0.015788
490,M,False,0.0045558,0.0047783,0.0042873,0.0044983,0.0043457
491,M,False,0.0010762,0.0015364,0.0015948,0.0010763,0.0018271
492,M,False,0.0017861,0.0019623,0.0017209,0.0018287,0.0017679
493,M,False,0.0049103,0.0048306,0.0049023,0.0049115,0.0052133
494,M,False,0.0014429,0.0018343,0.0012096,0.00098323,0.0011321
495,M,False,-0.0031518,-0.0033359,-0.003302,-0.0021746,-0.0027414
496,M,False,0.00082269,0.00075515,0.0012828,-0.0011336,-0.0012721
497,M,True,-0.0054212,-0.0065635,-0.0063633,-0.0063489,-0.0065841
498,M,False,-0.0063957,-0.006687,-0.0068409,-0.0064708,-0.0062615
499,M,False,-0.0048822,-0.0050431,-0.004998,-0.0056378,-0.0056897
500,M,False,0.0022622,0.0028963,0.0025328,0.0021895,0.0021607
501,M,False,-0.0072706,-0.0070961,-0.0071691,-0.0066614,-0.0073221
502,M,False,0.0039302,0.0037302,0.0039925,0.0039264,0.0026152
503,M,False,0.0058692,0.0059917,0.0053531,0.0023228,0.0040572
504,M,False,0.0056014,0.0052348,0.0053038,0.0055633,0.0063614
505,M,False,0.0044688,0.0014008,0.00067102,0.0018686,-7.5126e-05
506,M,False,0.013276,0.012917,0.013043,0.0045945,0.012607
507,M,True,0.017442,0.017862,0.018126,0.017609,0.017749
508,M,False,0.019475,0.020022,0.019204,0.017005,0.019817
509,M,True,0.020659,0.020628,0.01972,0.018835,0.018571
510,M,True,0.030609,0.031839,0.032619,0.03262,0.03318
511,M,False,0.046331,0.047211,0.047049,0.04751,0.047827
512,M,True,0.041043,0.040989,0.041618,0.041232,0.041187
513,M,True,0.044727,0.04613,0.046177,0.047077,0.047993
514,M,False,0.047077,0.047993,0.048313,0.047981,0.047769
515,M,False,0.04806,0.047946,0.047199,0.047136,0.045927
516,M,False,0.0583,0.058617,0.058569,0.060143,0.061647
517,M,False,0.062791,0.061871,0.060722,0.06047,0.059812
518,M,False,0.061948,0.060121,0.058657,0.057911,0.057056
519,M,True,0.046758,0.046385,0.045653,0.04506,0.045382
520,M,True,0.038565,0.039076,0.038858,0.039053,0.038288
521,M,False,0.030333,0.02954,0.02852,0.028239,0.027634
522,M,False,0.019554,0.019345,0.019441,0.018789,0.018726
523,M,False,0.0073354,0.0078749,0.0083981,0.0083901,0.0080698
524,M,False,-0.013662,-0.0030513,-0.0049228,-0.013329,-0.013728
525,M,True,-0.010684,-0.010515,-0.01066,-0.0097936,-0.010051
526,M,True,-0.013455,-0.012294,-0.011346,-0.01046,-0.0094837
527,M,False,-0.0095109,-0.009838,-0.0079101,-0.0076248,-0.0086865
528,M,False,-0.0078118,-0.0075307,-0.0060289,-0.0074567,-0.012553
529,M,False,-0.00054565,-0.00023013,0.0014213,0.00071768,-0.0018182
530,M,False,-0.0025021,-0.0065721,-0.0076341,-0.010187,0.0028755
531,M,True,0.0053863,0.0053068,0.0057269,0.0054166,0.0055723
532,M,False,0.0057969,0.0058018,0.0059891,0.0060997,0.0062012
533,M,False,-0.00028157,-0.0041533,-0.00022539,0.00018399,0.00077248
534,M,True,0.0012853,0.00151,0.002944,0.0024314,0.0024006
535,M,False,0.001038,0.0014647,0.00066718,0.0013256,0.00042909
536,M,False,0.0088493,0.0082273,0.0081283,0.0082472,0.0084582
537,M,False,-0.005414,-0.0054301,-0.0055607,-0.0056219,-0.0055577
538,M,True,-0.0099049,-0.0098869,-0.010059,-0.0097016,-0.0093705
539,M,False,-0.010827,-0.011644,-0.01187,-0.011669,-0.011863
540,M,False,-0.011024,-0.011279,-0.011058,-0.011469,-0.01122
541,M,True,0.0052786,0.005738,0.0055761,0.0058581,0.0051343
542,M,False,0.0044462,0.0043256,0.0037586,0.0036152,0.0032735
543,M,False,-0.016335,-0.01644,-0.016793,-0.016908,-0.017186
544,M,False,-0.008606,-0.0087204,-0.0095067,-0.0097525,-0.0094167
545,M,False,0.0080391,0.0075587,0.0078162,0.0088682,0.0084146
546,M,True,-0.00026537,-0.00044748,-9.9009e-05,0.00017043,0.00012616
547,M,False,-0.0046294,-0.0029819,-0.0036555,-0.0051857,-0.0027364
548,M,True,0.0005854,0.0023565,0.00072091,0.0018427,0.0032196
549,M,True,0.00058958,0.00067933,0.00032994,0.00069619,0.00064046
550,M,False,-0.0026171,-0.0024566,-0.0022275,-0.0018709,-0.0015838
551,M,True,-0.0028806,-0.0017656,-0.0025613,-0.0034644,-0.0028641
552,M,False,-0.0055589,-0.0051814,-0.0047464,-0.0049305,-0.00555
553,M,True,0.0034845,0.0036067,0.0039386,0.0039094,0.003817
554,M,False,0.0050092,0.005892,0.0056704,0.0059568,0.0062869
555,M,False,-0.0014877,-0.0018423,-0.001981,-0.0022049,-0.0017559
556,M,True,-0.0021448,-0.002147,-0.0014695,-0.0013603,-0.0010491
557,M,False,-0.0031198,-0.0033112,-0.0032212,-0.0034811,-0.0032543
558,M,False,0.0012372,0.00089994,0.00061419,0.00098039,0.0016724
559,M,False,-0.011437,-0.011723,-0.012154,-0.01171,-0.011526
560,M,False,-0.011638,-0.011677,-0.011692,-0.011454,-0.011282
561,M,True,-0.013669,-0.013182,-0.013073,-0.012518,-0.012333
562,M,True,-0.0099862,-0.010178,-0.010035,-0.0098007,-0.01017
563,M,True,0.0046346,0.0066693,0.003948,0.0030382,0.0020106
564,M,True,-0.012565,-0.012078,-0.012009,-0.012219,-0.01238
565,M,True,-0.014397,-0.014227,-0.014448,-0.014144,-0.013537
566,M,False,-0.013024,-0.012678,-0.012741,-0.012309,-0.012267
567,M,True,0.0074536,0.00087037,0.0035093,0.0051653,0.0085556
568,M,True,-0.016765,-0.016966,-0.016385,-0.016263,-0.016293
569,M,False,-0.015809,-0.015792,-0.015887,-0.016674,-0.016959
570,M,False,0.0095867,0.0049802,0.0055751,0.0062297,0.0088563
571,M,False,-0.016959,-0.018185,-0.018417,-0.018408,-0.018824
572,M,False,-0.018824,-0.019278,-0.019355,-0.019142,-0.019932
573,M,False,0.0046832,0.0026675,0.005253,0.0041868,0.002772
574,M,True,-0.016539,-0.016961,-0.017208,-0.01658,-0.01619
575,M,True,-0.011358,-0.012013,-0.011767,-0.011145,-0.011243
576,M,False,-0.011674,-0.010511,-0.010363,-0.011512,-0.011815
577,M,True,-0.010591,-0.010185,-0.010166,-0.0093823,-0.0097941
578,M,True,-0.0025122,-0.0023664,-0.0025413,-0.0024483,-0.0019599
579,M,True,9.318e-05,0.00014674,0.00022994,0.00063635,0.0017902
580,M,False,0.00047694,0.002117,0.0010277,0.0054456,0.0026351
581,M,False,0.0043119,0.0019012,-0.00035985,-0.00013515,0.0012301
582,M,False,-0.01222,-0.0090288,-0.009242,-0.0061351,-0.010983
583,M,True,0.0088617,0.0087823,0.008457,0.0088159,0.0083402
584,M,False,0.0073575,0.0076969,0.0077172,0.0077436,0.0079032
585,M,True,0.005564,0.005703,0.0059334,0.0060486,0.0051777
586,M,False,0.0059334,0.0060486,0.0051777,0.0048667,0.0044879
587,M,False,0.00094883,-0.00083018,-0.0012206,-1.8914e-05,-0.001329
588,M,True,0.0017851,0.0021654,0.002387,0.0026379,0.00079159
589,M,False,0.0064494,0.0074912,0.0065668,0.0070884,0.0062397
590,M,False,3.2891e-05,0.00016479,0.000855,0.0007579,0.00050361
591,M,False,-0.0032088,-0.0031181,-0.0027683,-0.0022784,-0.002155
592,M,False,-0.0048846,-0.0072662,-0.0060097,-0.0044345,-0.0078026
593,M,False,0.015883,0.016422,0.016199,0.016021,0.01575
594,M,False,0.0063244,0.006298,0.0063762,0.0061306,0.0058674
595,M,False,-0.0041493,-0.0039436,-0.0043985,-0.0041642,-0.0040778
596,M,False,-0.014338,-0.014843,-0.015003,-0.015201,-0.015091
597,M,True,-0.0042528,-0.004602,-0.0058517,-0.0061554,-0.0047385
598,M,False,-0.0025657,-0.00088717,-0.0020601,0.00035456,-0.0010753
599,M,False,-0.0066561,-0.0067623,-0.0068039,-0.006869,-0.0066607
600,M,True,-0.0035743,-0.0033394,-0.0036369,-0.003356,-0.0030227
601,M,False,-0.0030227,-0.0028604,-0.0035366,-0.0033751,-0.0033283
602,M,True,-0.0040368,-0.0038956,-0.0037898,-0.0039937,-0.0039373
603,M,False,-0.0043334,-0.0042781,-0.0039562,-0.0038946,-0.0040734
604,M,False,-0.0039562,-0.0038946,-0.0040734,-0.0041051,-0.0036161
605,M,True,-0.0039353,8.7202e-05,-0.0040907,-0.0035976,-0.0037899
606,M,False,-0.002908,-0.0030452,-0.00081097,-0.0020947,-0.0040025
607,M,True,-0.0052504,-0.0053201,-0.0057197,-0.0036963,-0.0035271
608,M,False,-0.0074185,-0.0085706,-0.0072535,-0.01077,-0.013036
609,M,True,0.0018614,0.0016766,0.0019262,0.0025369,0.0020977
610,M,True,0.0019937,0.0022434,0.0021784,0.0019244,0.0017102
611,M,False,0.0057502,0.006088,0.0063346,0.0055357,0.0059959
612,M,True,0.01093,0.010208,0.010809,0.011712,0.012321
613,M,False,0.0085075,0.0073451,0.0082398,0.0082292,0.0083398
614,M,False,0.0069613,0.0091156,0.0093962,0.0099665,0.0094655
615,M,False,0.0085039,0.0071362,0.0046566,0.0040784,0.0032972
616,M,False,-0.008383,-0.0074078,-0.0068006,-0.0061746,-0.0065409
617,M,False,-0.011051,-0.011239,-0.011114,-0.011041,-0.011279
618,M,True,-0.018364,-0.017253,-0.016982,-0.01661,-0.016927
619,M,True,-0.0202,-0.021299,-0.022058,-0.021757,-0.021619
620,M,False,-0.021619,-0.023551,-0.024164,-0.023416,-0.023154
621,M,False,-0.023199,-0.022621,-0.023407,-0.023644,-0.023413
622,M,False,-0.023407,-0.023644,-0.023413,-0.024139,-0.024301
623,M,False,-0.027615,-0.029235,-0.028717,-0.029312,-0.030572
624,M,False,-0.035196,-0.035666,-0.036125,-0.035533,-0.035844
625,M,False,-0.035021,-0.035081,-0.035592,-0.035421,-0.035481
626,M,False,-0.035481,-0.036219,-0.036793,-0.0371,-0.038089
627,M,True,-0.041336,-0.042939,-0.043098,-0.042916,-0.042868
628,M,True,-0.05476,-0.056097,-0.05086,-0.058037,-0.059604
629,M,False,-0.063228,-0.061809,-0.063179,-0.06297,-0.064776
630,M,True,-0.067799,-0.066295,-0.064916,-0.065185,-0.064327
631,M,True,-0.06669,-0.063798,-0.058049,-0.062185,-0.06152
632,M,False,-0.058049,-0.062185,-0.06152,-0.060434,-0.058946
633,M,True,-0.050791,-0.044389,-0.044255,-0.043931,-0.043545
634,M,False,-0.040161,-0.042895,-0.039803,-0.039594,-0.042573
635,M,False,-0.043027,-0.041231,-0.046583,-0.042316,-0.044895
636,M,True,-0.035782,-0.036709,-0.038159,-0.038322,-0.038954
637,M,True,-0.024018,-0.023854,-0.023865,-0.024229,-0.024389
638,M,False,-0.021587,-0.020632,-0.015759,-0.021143,-0.016836
639,M,False,-0.015436,-0.015055,-0.015897,-0.014797,-0.014362
640,M,True,-0.010398,-0.010544,-0.01011,-0.010877,-0.01095
641,M,False,-0.0082784,-0.0087315,-0.0088354,-0.009312,-0.0085038
642,M,True,-0.0038473,-0.0037654,-0.0040079,-0.00404,-0.0043404
643,M,False,-0.0053139,-0.0054614,-0.0056537,-0.0053449,-0.0056168
644,M,False,-0.0083555,-0.0084347,-0.0085105,-0.008399,-0.0087383
645,M,False,-0.008361,-0.0088175,-0.0073836,-0.0065238,-0.0081614
646,M,False,-0.012032,-0.0072405,-0.0096983,-0.010943,-0.010363
647,M,False,0.019676,0.019882,0.020517,0.021479,0.023767
648,M,False,0.027231,0.02696,0.027251,0.026829,0.026122
649,M,False,-0.013385,-0.012794,-0.012221,-0.012128,-0.011722
650,M,False,-0.016792,-0.016248,-0.016558,-0.017094,-0.017195
651,C,True,-0.0027406,-0.002363,-0.0025079,-0.0023546,-0.002325
652,C,True,-0.0028841,-0.0028334,-0.0019374,-0.0019507,-0.0031792
653,C,False,0.0027915,0.0028676,0.0026625,0.0024458,0.0025702
654,C,False,-0.0057754,-0.0032366,-0.0043885,-0.0022242,-0.0050845
655,C,False,-0.00067156,-0.00059874,-0.00050019,-0.00070178,-0.0005217
656,C,False,0.0016727,0.0020888,0.0011556,0.0015965,0.0015865
657,C,False,-0.00091722,0.0023524,0.0018357,0.00085196,-0.0010341
658,C,False,-0.0037041,-0.0020738,-0.000342,-0.001588,-0.0027828
659,C,False,-0.0030696,-0.0041164,-0.0040905,-0.0034554,-0.0044416
660,C,True,0.0045642,0.004364,0.0044579,0.0045851,0.0045126
661,C,False,-0.0073872,-0.0073469,-0.0075301,-0.0072298,-0.0070846
662,C,False,-0.0090027,-0.0089257,-0.0081395,-0.0078003,-0.007722
663,C,False,0.00032839,-0.0018356,0.00074067,0.00063987,0.00097323
664,C,False,0.0020736,0.0025064,0.0026617,0.002353,0.0025292
665,C,True,-0.0034282,-0.0045536,-0.0053372,-0.0043575,-0.0058576
666,C,True,-0.00088606,-0.00087498,2.419e-06,-0.00076682,-0.00062049
667,C,False,-0.001422,-0.001753,-0.0012194,-0.0014432,-0.0010292
668,C,False,0.00034718,0.0002087,-0.0001186,-0.00067549,-0.00070531
669,C,False,0.0040635,0.0042942,0.0039811,0.0035493,0.0039378
670,C,True,0.0088282,0.0088447,0.0088961,0.0085889,0.0081209
671,C,False,-0.003287,-0.0035357,-0.0035472,-0.0034083,-0.0033132
672,C,False,0.000799,0.00064933,0.00078843,0.00014739,0.00016116
673,C,False,-0.016095,-0.015446,-0.014998,-0.015371,-0.015553
674,C,False,-0.0036167,-0.0047864,-0.0053338,-0.005415,-0.0076862
675,C,False,-0.0070694,-0.0066871,-0.0073516,-0.0064911,-0.0066352
676,C,False,-0.00048051,-0.00048214,-0.0002796,-0.00053791,-0.00037105
677,C,True,-0.0067611,-0.0068854,-0.0069023,-0.0061751,-0.0065482
678,C,False,0.0031038,0.0029274,0.0031151,0.0030388,0.0030908
679,C,False,0.0029726,0.0021454,0.00264,0.0025608,0.0038597
680,C,False,-0.017685,-0.017857,-0.018485,-0.019611,-0.018482
681,C,False,0.0022252,0.002467,0.0020449,0.0024575,0.0024198
682,C,True,0.0064567,0.0059213,0.0059878,0.0059448,0.0048644
683,C,False,0.010352,0.011584,0.010978,0.010128,0.010842
684,C,False,-0.0019332,-0.0020705,-0.0014227,-0.0018818,-0.0022923
685,C,False,0.0088282,0.0088447,0.0088961,0.0085889,0.0081209
686,C,False,0.0,-0.0023703,0.014949,-0.0018296,-0.0022904
687,C,True,0.0077999,0.0076789,0.0074991,0.0077368,0.0074616
688,C,False,-0.0075134,-0.0078033,-0.0078784,-0.0065304,-0.010183
689,C,False,0.0047927,-0.0066757,-0.005548,0.00082548,0.0033763
690,C,False,0.0062601,0.011309,0.012029,0.0071634,0.010713
691,C,False,-0.024535,-0.024177,-0.024511,-0.026168,-0.028456
692,C,True,0.0,0.0,0.0,0.0,0.0
693,C,False,-0.0033388,-0.0024149,-0.0029017,-0.0028834,-0.0030643
694,C,False,0.01518,0.014802,0.015611,0.015332,0.015466
695,C,False,-0.0048835,-0.0054203,-0.0055642,-0.0049821,-0.0063518
696,C,False,0.0025361,0.002485,0.0018623,0.0026103,0.0030391
697,C,False,0.0091699,0.0092209,0.0088104,0.0089432,0.0092744
698,C,False,-0.0046473,-0.0045687,-0.0046413,-0.004555,-0.004281
699,C,False,0.0016056,0.0017773,0.0011257,0.0015248,0.0011385
700,C,False,0.0042769,0.0047534,0.0046907,0.0050732,0.0056155
701,C,False,0.0024829,0.0016669,0.0016903,0.0018053,0.0017419
702,C,True,-0.022304,-0.022992,-0.021566,-0.025324,-0.025368
703,C,False,0.00056147,0.0011323,0.0013257,0.0013988,0.0011136
704,C,False,0.0024588,0.0034909,0.0024841,0.0026775,0.0067258
705,C,False,0.011693,0.011492,0.011712,0.011523,0.011264
706,C,False,0.0072827,0.0076625,0.0065183,0.0077452,0.0072083
707,C,False,-0.00090097,-0.0019912,-0.001831,-0.0010856,-0.0018381
708,C,False,-0.001178,-0.001042,-0.00077801,-0.0009616,-0.0011029
709,C,False,0.0088209,0.0085666,0.0091874,0.0090629,0.0092372
710,C,True,-0.0035169,-0.0032375,-0.003275,-0.0031685,-0.0030834
711,C,False,-0.0011677,0.00018179,0.00097189,-0.00068547,4.271e-05
712,C,False,-0.0028146,-0.0025165,-0.0018027,-0.0017338,-0.0012536
713,C,False,-0.0098382,-0.0099252,-0.0097348,-0.0095208,-0.009261
714,C,False,-0.0024913,-0.0023268,-0.002229,-0.0024817,-0.002556
715,C,False,-0.0015029,-0.0018055,-0.0015788,-0.001924,-0.0025433
716,C,False,-0.013321,-0.01288,-0.01251,-0.012438,-0.012541
717,C,False,-0.006589,-0.006715,-0.0068387,-0.0070088,-0.0069709
718,C,True,0.00078981,0.0021998,0.00087065,0.0016753,0.00085129
719,C,False,9.2778e-05,-0.00037167,0.0014992,0.0015179,-0.00019782
720,C,False,0.0050562,0.0032008,0.0036333,0.0037246,0.0033054
721,C,False,0.0049897,0.0047766,0.005064,0.0046698,0.0033093
722,C,False,-0.0056036,-0.0065617,-0.0064584,-0.0062301,-0.0053147
723,C,False,0.0024829,6.5851e-06,0.0013413,0.001763,0.0011463
724,C,False,0.0068099,0.0037734,0.0049978,0.0058688,0.0059991
725,C,True,-0.00096412,-0.0031509,-0.0029979,-0.0010456,-0.006525
726,C,False,0.0020604,0.0020663,0.0016849,0.0017628,0.0017265
727,C,False,-0.00095861,-0.00071483,-0.0010622,-0.0012583,-0.0013878
728,C,False,0.0021371,0.0020365,0.0025588,0.0022511,0.0026506
729,C,False,-0.001391,-0.001571,-0.00067441,-0.0011951,-0.0012974
730,C,False,-0.00027524,-0.00013806,0.00032931,0.0011356,0.0019357
731,C,False,0.0067002,0.0059764,0.0054103,0.005529,0.0057816
732,C,False,0.014822,0.014257,0.015282,0.014698,0.014545
733,C,False,-0.00021151,-0.00025546,-0.0002087,-0.00021594,-0.00032387
734,C,False,0.00682,0.0075767,0.0075516,0.0071315,0.0079344
735,C,False,0.0020179,0.001912,0.0015405,0.0013968,0.001624
736,C,False,-0.0027406,-0.002363,-0.0025079,-0.0023546,-0.002325
737,C,False,-0.0010382,-0.0012667,-0.0017895,-0.0016308,-0.0017317
738,C,False,0.017506,0.0085731,0.012861,0.012841,0.013726
739,C,False,0.00040326,-0.00015227,0.0003632,0.00088528,-0.00048444
740,C,False,-0.0076724,-0.0060516,-0.0064547,-0.0071709,-0.0057658
741,C,False,-0.00047631,-0.00058532,-0.00046263,-0.00063578,-0.0006161
742,C,False,-0.016777,-0.017129,-0.017203,-0.015712,-0.015159
743,C,False,0.0011768,0.0010461,0.0012695,0.0013309,0.0013585
744,C,False,0.0086938,0.008381,0.011226,0.010352,0.010512
745,C,False,0.0047323,0.0048038,0.0046082,0.0028518,0.0045286
746,C,False,-0.0046493,-0.0047452,-0.0045869,-0.00493,-0.0048671
747,C,False,0.0051986,0.0049464,0.0045044,0.0053829,0.0059429
748,C,False,-0.00040802,-0.00067102,-0.00080605,-0.00031769,-0.00058184
749,C,False,0.0045642,0.004364,0.0044579,0.0045851,0.0045126
750,C,False,0.0030078,0.003001,0.0023992,0.0026148,0.0026588
751,C,False,0.0054764,0.0058828,0.0060145,0.0060293,0.0060333
752,C,False,-0.001442,-0.00099869,-0.0012309,-0.00039836,-0.0009555
753,C,False,-0.0016555,-0.0017244,-0.0014485,-0.0014011,-0.0019989
