,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2,ABSNJZH_3,AREA_ACR_3,MEANGAM_3,MEANGBH_3,MEANGBT_3,MEANGBZ_3,MEANJZD_3,MEANJZH_3,MEANPOT_3,MEANSHR_3,R_VALUE_3,SAVNCPP_3,SHRGT45_3,TOTPOT_3,TOTUSJH_3,TOTUSJZ_3,USFLUX_3,d_l_f_3,g_s_3,slf_3,ABSNJZH_4,AREA_ACR_4,MEANGAM_4,MEANGBH_4,MEANGBT_4,MEANGBZ_4,MEANJZD_4,MEANJZH_4,MEANPOT_4,MEANSHR_4,R_VALUE_4,SAVNCPP_4,SHRGT45_4,TOTPOT_4,TOTUSJH_4,TOTUSJZ_4,USFLUX_4,d_l_f_4,g_s_4,slf_4
39,X,True,479.36800000000005,7138.6,49.8174,54.46900000000001,92.8178,102.726,0.10788919999999999,-0.00201728,16368.6,44.812400000000004,5.4374199999999995,28267200000000.0,44.449,5.165960000000001e+24,12671.4,235842000000000.0,1.63488e+23,266.284,751336.0,5.5658199999999995,496.316,7131.94,49.5048,53.864,92.422,102.64000000000001,0.12326400000000001,-0.0020647999999999994,16114.0,44.5332,5.45012,24067400000000.0,43.9336,5.143880000000001e+24,12738.4,238514000000000.0,1.6487e+23,265.44,733834.0,5.580620000000001,522.354,7145.3,49.3178,54.085800000000006,92.5684,102.556,0.133266,-0.0021635,16043.6,44.3454,5.430680000000001,21046800000000.0,43.464600000000004,5.1443e+24,12841.4,240278000000000.0,1.6573e+23,267.64199999999994,755506.0,5.63152,472.826,7146.4,49.074,54.2712,92.98299999999999,102.90800000000002,0.1117004,-0.0019713400000000002,16161.8,44.1208,5.4433,25744800000000.0,43.0284,5.14786e+24,12964.2,239268000000000.0,1.6603e+23,267.32,791894.0,5.57264
40,X,True,54.0804,6820.8,44.4488,50.1704,89.89340000000001,98.68999999999998,0.064022,-0.00021777600000000004,15029.0,39.5728,5.47866,60871000000000.0,34.9974,4.9577e+24,13233.4,229538000000000.0,1.84252e+23,266.87199999999996,762758.0,5.70842,61.9534,6795.0199999999995,44.3702,50.89119999999999,91.0672,100.10379999999999,0.03768264,-0.00021338000000000005,15497.4,39.6074,5.4495000000000005,55200800000000.0,35.1556,4.9603e+24,13416.2,227182000000000.0,1.838e+23,270.01000000000005,726692.0,5.8078,89.1246,6785.139999999999,44.0812,50.443200000000004,90.3846,99.557,0.01925016,0.000367488,15652.2,39.4726,5.4549,57393000000000.0,34.779,5.0286e+24,13608.6,228534000000000.0,1.86116e+23,270.778,818914.0,5.824199999999999,72.82785,6763.825000000001,43.69,48.960499999999996,88.05149999999999,97.13675,0.030184000000000002,0.00029000175,15157.5,39.088499999999996,5.4567499999999995,51793000000000.0,33.97625000000001,5.1074e+24,13754.5,232080000000000.0,1.9111e+23,271.135,766850.0,5.829575
41,X,False,1553.8,1410.66,38.5658,47.74739999999999,92.0596,99.64399999999999,0.022373979999999998,0.021178600000000002,6420.620000000001,33.220000000000006,4.804060000000001,53584800000000.0,23.047200000000004,6.25608e+23,4028.84,72424400000000.0,4.7158e+22,207.92600000000002,27060.0,12.780800000000001,1599.4666666666665,1417.4666666666665,38.501,48.734,94.651,102.95333333333333,0.013643333333333332,0.023261,6755.2,32.99766666666667,4.819,55103000000000.0,23.210333333333335,6.171733333333333e+23,3998.1000000000004,68819666666666.664,4.5364e+22,207.81999999999996,27521.333333333332,12.493333333333334,1635.58,1423.78,38.342600000000004,50.7568,98.43939999999999,107.45800000000001,-0.0644258,0.0258264,7280.24,32.839,4.8464,54924200000000.0,23.280400000000004,6.12284e+23,4071.28,67533000000000.0,4.36532e+22,204.02400000000003,31727.4,12.2596,1674.5399999999997,1417.26,38.2248,53.076800000000006,102.28399999999999,111.744,-0.0604074,0.0283724,7827.9800000000005,32.9178,4.86172,57482000000000.0,23.6588,6.13636e+23,4199.26,67852400000000.0,4.25318e+22,202.416,36028.4,12.029599999999999
43,X,True,1681.08,1220.8200000000002,45.9836,56.8112,101.15620000000001,106.33,0.17181000000000002,0.038576599999999996,9908.14,39.61559999999999,4.875559999999999,58241200000000.0,34.1134,5.73472e+23,3029.4,51508000000000.0,2.6606600000000005e+22,99.28999999999999,29994.0,6.008979999999999,1693.7599999999998,1238.6399999999999,46.230399999999996,57.751,101.374,107.016,0.209084,0.040616599999999996,10427.2,39.685199999999995,4.9248,58212200000000.0,34.5998,5.77646e+23,3009.6,49672800000000.0,2.60024e+22,100.22279999999999,27200.2,5.994120000000001,1660.5,1247.1,46.495,62.781,109.16,116.57,0.18455,0.047211,12333.0,39.78,4.9144,56217000000000.0,35.149,5.7611e+23,2962.2,46471000000000.0,2.4412e+22,97.68,30096.0,5.7682,1642.5800000000004,1254.26,45.9178,62.8404,110.22200000000001,118.66599999999998,0.1314358,0.0469768,12663.8,39.2396,4.907500000000001,56307800000000.0,34.632600000000004,5.8818e+23,3021.1,46928000000000.0,2.46148e+22,96.2388,31231.8,5.6311599999999995
45,X,True,2708.325,1490.5,56.67075,75.45625000000001,104.0375,122.0125,0.0028661549999999987,-0.05171425,19355.5,49.0975,5.24355,74062250000000.0,54.878,1.3462e+24,5806.099999999999,79966250000000.0,3.679225e+22,117.9175,179287.5,4.310124999999999,2717.1799999999994,1496.66,56.5228,74.36179999999999,104.298,122.578,0.06702002,-0.05098579999999999,19245.4,49.010999999999996,5.253359999999999,77749200000000.0,54.272000000000006,1.3622199999999998e+24,5894.14,81326800000000.0,3.72106e+22,118.352,193466.0,4.346300000000001,2653.58,1501.1799999999998,56.429199999999994,75.0386,106.524,125.22200000000001,0.055903400000000006,-0.04988940000000001,19383.2,49.02,5.2493,77182400000000.0,54.23159999999999,1.3694399999999998e+24,5949.0,82563200000000.0,3.7518599999999997e+22,108.042,194458.0,3.99606,2802.925,1510.725,56.02825000000001,74.95425,107.11500000000001,126.0925,0.069023475,-0.05311975,19804.5,48.73349999999999,5.2472,81458250000000.0,53.73275,1.3877e+24,6082.45,82711500000000.0,3.78815e+22,110.81750000000001,180890.0,4.107025
46,X,True,2802.925,1510.725,56.02825000000001,74.95425,107.11500000000001,126.0925,0.069023475,-0.05311975,19804.5,48.73349999999999,5.2472,81458250000000.0,53.73275,1.3877e+24,6082.45,82711500000000.0,3.78815e+22,110.81750000000001,180890.0,4.107025,2895.0199999999995,1538.4600000000003,56.021,74.01500000000001,105.054,124.18199999999999,0.0207646,-0.0538508,19689.6,48.806200000000004,5.2606,82778000000000.0,53.6832,1.4057799999999999e+24,6070.219999999999,83379800000000.0,3.822999999999999e+22,106.326,210926.0,3.8946600000000005,2923.6200000000003,1554.08,56.03679999999999,73.9118,103.43599999999999,121.91399999999999,0.00720172,-0.053284200000000004,19298.0,48.8624,5.23904,82059200000000.0,53.584,1.40614e+24,6124.76,83701200000000.0,3.86042e+22,108.9,208420.0,3.99026,2984.44,1563.74,55.7432,74.0444,102.15,119.71400000000001,-0.04187018,-0.0538084,19087.2,48.5236,5.256959999999999,81270000000000.0,52.964999999999996,1.406e+24,6170.999999999999,83527200000000.0,3.882100000000001e+22,109.492,204560.0,3.95548
47,X,False,3743.78,1727.02,49.7864,74.0088,106.86600000000001,120.00999999999999,-0.263788,-0.0587524,19993.6,43.42020000000001,5.29648,95962800000000.0,42.9602,1.6919600000000002e+24,7525.520000000001,97061200000000.0,4.86388e+22,103.822,198450.0,3.3805199999999997,3647.8199999999997,1754.48,49.6268,73.9666,108.226,122.76000000000002,-0.22055000000000002,-0.0578152,19932.8,43.2544,5.29144,94589000000000.0,42.7748,1.6703200000000002e+24,7402.38,94808000000000.0,4.91446e+22,104.374,219376.0,3.33208,3623.1400000000003,1779.6200000000001,49.419,74.5678,109.852,125.904,-0.318418,-0.059031999999999994,20519.2,42.9352,5.31456,90242400000000.0,42.3846,1.67264e+24,7613.32,93330200000000.0,4.97694e+22,105.894,236192.0,3.3733599999999995,3360.3,1793.475,48.776250000000005,73.38125,109.0975,125.4375,-0.3461325,-0.05537425,20314.25,42.731249999999996,5.289075,84744000000000.0,42.07425,1.63705e+24,7721.275,91470750000000.0,5.0499750000000005e+22,106.3575,244067.5,3.37635
51,M,False,256.59250000000003,168.9375,42.748000000000005,62.1785,112.36999999999999,125.105,-0.1391525,-0.02586025,5397.950000000001,34.9675,4.003825000000001,9831400000000.0,23.443749999999998,7.1119e+22,725.9475,13085250000000.0,6.102199999999999e+21,83.5855,2996.4750000000004,13.856499999999999,268.55333333333334,176.89666666666668,40.579,61.132000000000005,112.27666666666666,122.66000000000001,-0.141844,-0.027174,5476.200000000001,33.181000000000004,4.040933333333333,10215266666666.666,21.439000000000004,7.1865e+22,757.3666666666668,12556333333333.334,6.3915e+21,94.02833333333332,2906.8999999999996,14.832666666666666,246.64499999999998,180.175,39.7265,62.295,114.805,124.975,-0.141455,-0.026048500000000002,5684.7,32.147,4.0304,9786750000000.0,19.7505,7.1518000000000005e+22,765.4549999999999,12007000000000.0,6.4001e+21,100.885,4575.1,15.515,254.86599999999999,184.082,40.4572,64.55359999999999,117.604,127.176,-0.179334,-0.0281266,6082.44,33.053999999999995,4.04734,9163660000000.0,21.206400000000002,7.322559999999999e+22,752.998,11650200000000.0,6.38368e+21,110.67,2358.16,16.1692
55,M,False,12.0318,699.844,35.9328,60.5332,129.856,129.924,0.709204,0.00014974199999999996,3033.2400000000002,27.601000000000006,3.78166,6889240000000.0,12.015600000000001,7.49372e+22,856.01,18574200000000.0,1.10166e+22,92.88980000000001,756.662,15.385200000000001,10.093766666666665,692.32,36.67566666666667,62.00066666666667,130.35333333333332,130.14666666666665,0.5982333333333334,-0.00054152,3232.7666666666664,27.88566666666667,3.8440333333333334,5818666666666.667,12.602000000000002,7.988433333333332e+22,876.3233333333334,18804666666666.668,1.1066e+22,93.94633333333333,750.4900000000001,14.975,8.173884000000001,705.544,37.346799999999995,65.14160000000001,134.80800000000002,135.042,0.46264000000000005,-0.00014786299999999998,3454.22,28.455000000000002,3.9117399999999996,4261300000000.0,13.8068,8.078220000000002e+22,900.6120000000001,18652400000000.0,1.0902e+22,94.69359999999999,774.492,15.712,15.3114,701.502,37.602999999999994,65.54220000000001,135.676,137.52,0.501768,0.0009007879999999999,3695.16,28.7058,3.8715200000000003,4458200000000.0,14.741999999999999,8.33532e+22,927.878,18664000000000.0,1.0794e+22,90.34799999999998,1545.42,14.2216
61,M,True,10.303,302.09999999999997,53.99433333333334,77.859,119.85333333333334,117.98,0.2591866666666667,-0.0010384933333333335,5165.066666666667,41.26166666666666,3.5612,1317366666666.6667,35.23233333333334,6.7946999999999995e+22,493.1233333333333,11111333333333.334,5.467266666666667e+21,201.01333333333332,2983.3000000000006,24.01133333333333,10.624582,328.252,55.3162,79.8582,122.452,122.73400000000001,0.038434600000000006,-0.0007044810000000001,5686.839999999999,42.6382,3.5778399999999997,1323170600000.0,38.247,8.0094e+22,601.2459999999999,13319400000000.0,5.99072e+21,198.666,2704.84,22.284799999999997,28.486400000000003,354.23999999999995,54.99059999999999,79.50699999999999,124.22,126.71400000000001,0.08173902,0.0024097999999999997,6025.9800000000005,42.379,3.6936999999999998,797212000000.0,38.159400000000005,9.256780000000001e+22,720.4060000000001,15167800000000.0,6.665399999999999e+21,192.60399999999998,4280.0,20.2654,79.715,367.45599999999996,56.852,76.6908,117.36200000000001,119.756,0.09986157999999999,0.0056693,6140.24,44.412,3.6788200000000004,1385686000000.0,41.0218,1.14068e+23,780.1800000000001,17071200000000.0,7.53892e+21,165.00799999999998,5447.58,16.0076
62,M,True,761.7049999999999,841.8275000000001,60.15275,79.7845,105.17,114.0875,0.031448000000000004,0.024745000000000003,14247.5,50.4225,4.82005,21239750000000.0,55.229749999999996,5.825575000000001e+23,2679.025,45924000000000.0,1.88505e+22,168.2125,88017.75,8.50095,782.8725000000001,863.35,59.79975,80.702,108.51,119.2075,0.03059075,0.025438500000000003,14935.25,50.049,4.84835,17317000000000.0,54.494499999999995,6.104975e+23,2800.575,47507750000000.0,1.9615500000000003e+22,169.015,85621.75,8.612475,778.758,885.0959999999999,59.561800000000005,78.925,107.22999999999999,119.806,0.028332399999999997,0.0244968,15009.8,50.0322,4.84938,17123200000000.0,54.362399999999994,6.333780000000001e+23,2849.0600000000004,48100400000000.0,2.02096e+22,169.06400000000002,79274.8,8.54632,792.4860000000001,894.0380000000001,60.0938,76.418,102.90799999999999,114.23599999999999,0.08251499999999999,0.0238638,14732.2,50.9024,4.8392800000000005,16393800000000.0,55.89200000000001,6.497859999999999e+23,2765.5,47479400000000.0,2.04222e+22,172.79799999999997,77536.0,8.70202
64,M,False,1015.4799999999999,1098.56,58.323,66.87039999999999,92.4688,100.38119999999999,0.182434,0.0243046,14956.0,50.778999999999996,4.870839999999999,30795800000000.0,57.4418,8.29884e+23,3015.3399999999997,52649200000000.0,2.61596e+22,184.942,82741.6,8.37002,1101.1,1099.7600000000002,58.2096,67.70539999999998,93.3222,101.602,0.147986,0.026496000000000002,15004.0,50.6062,4.87926,35720800000000.0,57.14020000000001,8.281179999999999e+23,3059.62,53072200000000.0,2.6426200000000004e+22,183.028,80067.8,8.291979999999999,1116.16,1100.1599999999999,58.0616,68.8226,94.9394,104.176,0.202338,0.027050400000000002,15163.0,50.421800000000005,4.86974,37701400000000.0,57.010000000000005,8.308800000000001e+23,3133.6400000000003,53580600000000.0,2.6779e+22,181.424,81771.6,8.12852,1056.55,1107.6750000000002,57.500750000000004,69.38975,96.44225,107.04,0.18693749999999998,0.02602075,15369.75,49.89175,4.8453,33400500000000.0,56.363749999999996,8.288325e+23,3192.375,53622500000000.0,2.6953999999999997e+22,183.0225,70757.0,8.237300000000001
65,M,True,847.7560000000001,1106.7,48.6946,62.2568,100.78,110.704,-0.0995576,0.019059,10900.6,41.724000000000004,4.989,28900800000000.0,38.923,6.439e+23,3019.4,52777200000000.0,3.13842e+22,205.664,34088.6,10.511,812.844,1123.6,48.631,62.754000000000005,101.47,111.35799999999999,-0.0634458,0.018162600000000004,10986.0,41.577,5.0057,27173600000000.0,38.6574,6.53024e+23,3106.16,53563000000000.0,3.15798e+22,205.35,37413.8,10.375,761.874,1122.42,48.25699999999999,61.8404,100.66799999999999,110.104,-0.079537,0.0166888,10865.8,41.144600000000004,5.007079999999999,25754600000000.0,37.8852,6.588200000000001e+23,3116.2599999999998,53419000000000.0,3.2094800000000004e+22,207.834,36525.8,10.3824,732.3399999999999,1121.6599999999999,47.687200000000004,61.915,101.08,110.652,-0.0272106,0.016051199999999998,10970.0,40.721199999999996,5.00808,26106800000000.0,36.938599999999994,6.64736e+23,3157.82,53194600000000.0,3.25238e+22,206.86999999999998,37108.8,10.209399999999999
67,M,False,732.3399999999999,1121.6599999999999,47.687200000000004,61.915,101.08,110.652,-0.0272106,0.016051199999999998,10970.0,40.721199999999996,5.00808,26106800000000.0,36.938599999999994,6.64736e+23,3157.82,53194600000000.0,3.25238e+22,206.86999999999998,37108.8,10.209399999999999,733.8279999999999,1130.0000000000002,47.5118,62.321799999999996,101.148,111.16,-0.05325919999999999,0.016109599999999998,11242.8,40.5598,4.977580000000001,27487800000000.0,36.5512,6.80158e+23,3213.56,53565000000000.0,3.2842599999999998e+22,206.336,38544.6,10.0959,778.84,1129.9199999999998,47.2842,63.39019999999999,102.46200000000002,112.83,-0.0214162,0.017263599999999997,11631.4,40.5558,4.97928,27256400000000.0,36.6552,6.96872e+23,3292.6,53775200000000.0,3.30588e+22,204.82200000000003,36749.8,10.01264,793.08,1138.84,47.2986,63.8726,102.29799999999999,113.072,-0.09558320000000001,0.0178438,12072.0,40.73700000000001,4.970560000000001,26660600000000.0,36.7934,7.12536e+23,3278.16,53422600000000.0,3.30304e+22,205.49,41074.6,9.945899999999998
71,M,False,519.8340000000001,593.9060000000001,33.1356,40.7894,77.4682,83.28359999999999,-0.185568,0.014944600000000002,4968.879999999999,27.475800000000003,4.432779999999999,26419000000000.0,14.225,2.2958999999999997e+23,1536.8799999999997,27864000000000.0,2.46122e+22,177.81,3608.38,19.484,505.2299999999999,599.8499999999999,32.955799999999996,40.6532,78.099,83.04820000000001,-0.16926339999999998,0.014561399999999999,4878.280000000001,27.426,4.394119999999999,24836600000000.0,14.0288,2.24792e+23,1519.8799999999999,27605600000000.0,2.45932e+22,193.964,3613.8,21.314799999999998,480.61800000000005,599.0539999999999,33.0924,40.738800000000005,78.369,82.98600000000002,-0.16748000000000002,0.0136432,4873.04,27.552,4.437599999999999,23919600000000.0,14.1146,2.28036e+23,1524.6,27958400000000.0,2.4907e+22,211.798,3742.4600000000005,23.0928,487.44800000000004,602.6479999999999,33.102199999999996,40.654399999999995,79.5892,83.9392,-0.13340259999999998,0.013288,4748.900000000001,27.481,4.461119999999999,23881000000000.0,14.399200000000002,2.31314e+23,1571.2599999999998,28796000000000.0,2.573e+22,197.90800000000002,3318.94,21.1672
72,M,True,752.6599999999999,2068.8599999999997,45.6198,57.9966,99.84079999999999,109.43999999999998,-0.0170544,0.01008052,11923.0,39.587599999999995,4.99516,52249400000000.0,36.1726,1.1822399999999999e+24,4411.0599999999995,82333600000000.0,5.3971600000000006e+22,186.962,73023.4,8.36888,711.23,2080.4,44.469,54.61599999999999,95.79133333333334,105.33,0.03651733333333333,0.0090593,11339.666666666666,38.52733333333333,5.0242,46191333333333.336,34.260666666666665,1.1827666666666667e+24,4249.900000000001,79508333333333.33,5.5503e+22,185.12666666666667,67923.66666666667,8.232933333333333,700.0980000000001,2102.1800000000003,44.269600000000004,53.095000000000006,93.451,103.256,0.055884,0.00860986,10976.4,38.452,5.060899999999999,44908400000000.0,33.8388,1.18536e+24,4247.08,80817800000000.0,5.64628e+22,183.676,66966.4,8.18032,639.392,2114.46,44.65599999999999,53.75939999999999,93.8654,104.03600000000002,0.038879559999999994,0.00798656,11234.0,39.0438,5.07556,40329000000000.0,34.70399999999999,1.1941800000000001e+24,4288.379999999999,82089800000000.0,5.62768e+22,185.226,54684.6,8.272599999999999
73,M,True,287.75200000000007,914.9960000000001,38.7686,53.3812,99.2062,107.894,-0.177278,-0.00694772,5396.139999999999,31.595799999999997,4.53498,8577260000000.0,21.699400000000004,2.97118e+23,2135.08,38726200000000.0,2.96972e+22,201.70600000000002,4870.660000000001,21.8868,171.73200000000003,933.316,38.391200000000005,53.3592,100.04560000000001,107.94800000000001,-0.17887400000000003,-0.00421138,5705.32,31.6504,4.518860000000001,4556940000000.0,21.754200000000004,3.09026e+23,2140.9,38063600000000.0,3.0289199999999996e+22,203.99600000000004,4775.66,21.9544,206.252,957.0840000000001,37.925200000000004,53.05999999999999,99.99960000000002,108.076,-0.27718799999999993,-0.00520916,5936.38,31.2966,4.42192,6098560000000.0,21.269799999999996,3.12136e+23,2128.8399999999997,37209800000000.0,3.02174e+22,178.356,5293.9,18.491400000000002,248.5325,983.8675000000001,38.0375,51.73825,98.87549999999999,107.0,-0.28108,-0.006159525,5768.05,31.332000000000004,4.467625,6446025000000.0,21.54225,3.0911500000000005e+23,2143.175,37097750000000.0,3.0638499999999997e+22,169.3675,5661.025,17.603
74,M,False,650.8620000000001,2115.16,44.4668,53.5894,93.68820000000001,103.68199999999999,0.053993200000000005,0.0080485,11115.2,38.8606,5.0784199999999995,41324200000000.0,34.3704,1.19346e+24,4294.859999999999,82318600000000.0,5.66348e+22,184.81199999999998,56488.8,8.229319999999998,601.4939999999999,2114.68,45.1346,55.09100000000001,95.6892,106.476,-0.0064961,0.007971859999999999,11785.4,39.4482,5.0587399999999985,37403200000000.0,35.681200000000004,1.1804599999999998e+24,4215.4,79235000000000.0,5.44238e+22,185.56400000000002,65996.8,8.25436,560.494,2129.7,44.5876,55.036199999999994,96.18539999999999,106.088,0.01756146,0.007562379999999999,11725.0,38.903,5.0438,33664000000000.0,34.9776,1.1540200000000001e+24,4115.3,76912400000000.0,5.389960000000001e+22,186.796,71794.8,8.298939999999998,590.516,2127.2,44.008399999999995,53.7146,95.012,104.33399999999999,0.0615426,0.007675619999999999,11170.2,30.4488,5.02862,31712600000000.0,33.6448,1.1410600000000001e+24,4118.96,76749600000000.0,5.508959999999999e+22,187.33800000000002,77030.4,8.3477
75,M,False,580.3399999999999,2120.94,44.995400000000004,55.476200000000006,96.207,106.68200000000002,-0.01225886,0.007827919999999999,11877.6,39.3078,5.05366,35854200000000.0,35.586,1.16934e+24,4162.660000000001,77875400000000.0,5.39224e+22,185.834,69436.8,8.24794,568.316,2129.92,44.409,54.5018,95.83000000000001,105.68199999999999,0.04291906,0.007577100000000001,11536.2,30.955600000000004,5.04584,33002600000000.0,34.5576,1.1486600000000001e+24,4107.0599999999995,76705600000000.0,5.42392e+22,187.352,73991.0,8.3345,596.7900000000001,2130.38,43.4644,53.2186,94.5278,103.396,0.0537428,0.007638439999999999,10908.2,37.598,4.99838,31161400000000.0,32.6258,1.1316400000000002e+24,4145.0199999999995,76788400000000.0,5.58376e+22,186.47000000000003,79918.2,8.2821,577.302,2135.06,43.4034,52.1056,92.69500000000001,101.63399999999999,0.01698606,0.007180799999999999,10648.6,37.507999999999996,5.00936,30436200000000.0,32.3472,1.13724e+24,4099.86,76980600000000.0,5.65616e+22,186.048,82160.4,8.28896
76,M,False,62.64639999999999,961.842,50.919000000000004,56.0028,92.43039999999999,97.3792,0.12804980000000002,-0.0019095000000000002,10883.0,43.6256,4.33638,2881060000000.0,44.2986,4.740340000000001e+23,1594.06,32894600000000.0,2.2272600000000004e+22,262.788,8328.34,15.573400000000001,81.36479999999999,958.766,50.788399999999996,56.5126,93.76019999999998,98.43379999999999,0.10897599999999999,-0.00243694,10701.4,43.495799999999996,4.27904,3842960000000.0,43.87820000000001,4.73756e+23,1619.94,33582200000000.0,2.25558e+22,261.96799999999996,7363.6,15.507799999999998,82.314,950.4959999999999,51.246399999999994,56.073800000000006,93.0376,96.59219999999999,0.15958,-0.00229332,10028.820000000002,43.818799999999996,4.23198,3083000000000.0,43.8926,4.77832e+23,1625.0400000000002,35396800000000.0,2.31926e+22,261.85,9532.179999999998,15.440000000000001,92.4644,943.1700000000001,51.125800000000005,55.856399999999994,93.3256,95.9496,0.164996,-0.00253426,9796.7,43.674,4.292140000000001,3767180000000.0,43.724000000000004,4.746320000000001e+23,1621.6,34761600000000.0,2.3315e+22,261.118,9498.56,15.335399999999998
77,M,False,615.01,1950.3200000000002,41.1742,49.2466,90.7734,99.3428,-0.069212,0.00744774,9876.0,28.713,4.8563,34569600000000.0,29.244999999999997,1.0832399999999998e+24,4204.58,75881600000000.0,6.05898e+22,192.632,43150.4,9.100159999999999,576.332,1903.44,41.211600000000004,50.8154,93.1584,101.252,-0.098146,0.007214819999999999,9991.439999999999,36.31,4.75864,32942600000000.0,29.407,1.0601599999999999e+24,4276.5,77261200000000.0,6.008159999999999e+22,193.268,28334.6,9.31432,534.298,1872.72,41.5536,49.34499999999999,90.35439999999998,98.0586,-0.038251999999999994,0.0063542799999999995,9496.02,36.598200000000006,4.70566,30243400000000.0,29.5154,1.0608799999999999e+24,4150.54,77715600000000.0,6.06838e+22,194.19400000000002,24030.4,9.57996,541.138,1853.5399999999997,40.8648,47.1246,86.7808,94.20060000000001,-0.02370668,0.0062251,9070.320000000002,35.534000000000006,4.69318,31080400000000.0,27.642200000000003,1.0471400000000001e+24,4037.9199999999996,74558800000000.0,6.14596e+22,194.392,23589.0,9.817699999999999
84,M,True,105.34279999999998,1336.92,59.5566,66.77439999999999,91.6488,97.52420000000001,0.24633,0.0020504999999999994,12720.8,51.3658,4.8702,6570780000000.0,57.271,8.687580000000001e+23,2845.0,58727600000000.0,2.9360399999999997e+22,212.752,67192.6,9.323920000000001,84.86359999999999,1340.6,59.553399999999996,67.7896,93.1132,99.4528,0.305694,0.0016572,13062.4,41.1528,4.83356,8101460000000.0,56.937400000000004,8.87328e+23,2949.88,60468800000000.0,2.9610799999999996e+22,215.798,69990.4,9.47812,37.805600000000005,1348.4,59.450199999999995,69.0194,94.6724,101.40400000000001,0.351024,0.0007497859999999999,13400.8,51.3316,4.89526,9176800000000.0,56.9904,8.97772e+23,2989.04,61481800000000.0,2.9641999999999997e+22,220.17399999999998,68089.0,9.709320000000002,54.43240000000001,1362.46,59.384800000000006,69.19120000000001,94.8906,102.21799999999999,0.30311,0.001076788,13392.0,51.27239999999999,4.940040000000001,7931360000000.0,56.8556,8.98136e+23,3041.9,62017600000000.0,2.9755200000000002e+22,219.26,70113.4,9.57782
85,M,False,47.424800000000005,1359.76,59.355399999999996,69.27239999999999,94.95239999999998,102.28800000000001,0.31965,0.000941312,13418.6,51.248599999999996,4.9259,8341900000000.0,56.8626,8.975e+23,3033.96,61972600000000.0,2.97332e+22,220.22599999999997,68818.6,9.650360000000001,76.3982,1368.22,59.477,68.9668,94.22080000000001,101.058,0.312752,0.00149047,13283.2,51.402400000000014,4.9585,8296300000000.0,57.3798,9.02986e+23,3022.48,62061600000000.0,2.98412e+22,216.152,75666.0,9.44708,101.69239999999999,1383.56,59.529399999999995,68.68560000000001,92.8494,99.727,0.34555800000000003,0.0019845600000000002,13269.8,51.3516,4.98638,9174700000000.0,57.72240000000001,9.03092e+23,2952.2799999999997,61049800000000.0,2.97676e+22,219.19,81046.8,9.59036,88.4272,1396.6799999999998,59.587,69.97819999999999,93.91159999999999,100.0298,0.311344,0.0017876199999999997,13632.4,51.3162,4.94238,7973460000000.0,57.78099999999999,8.94756e+23,2947.3600000000006,59958400000000.0,2.9335e+22,223.734,76382.2,9.87516
87,M,True,687.6700000000001,914.36,42.68580000000001,55.968,106.19800000000001,112.16600000000001,-0.023612940000000002,-0.020627399999999997,8688.920000000002,36.032399999999996,4.5659600000000005,27862000000000.0,28.8116,3.848080000000001e+23,1857.6200000000001,33930400000000.0,2.2974e+22,60.0446,18788.2,4.0827,735.702,908.5780000000001,42.532599999999995,58.840599999999995,110.018,116.89000000000001,-0.03572182,-0.023382,9254.039999999999,36.043,4.513400000000001,28234000000000.0,28.888599999999997,3.86722e+23,1955.1,34866800000000.0,2.2630000000000003e+22,56.1364,17759.2,3.85332,727.1479999999999,898.4959999999999,41.7356,57.13720000000001,108.47999999999999,115.066,0.0393256,-0.022287999999999995,8988.4,35.6578,4.43566,27968000000000.0,28.084000000000003,3.8958799999999995e+23,1982.52,35741400000000.0,2.32054e+22,55.96659999999999,14746.2,3.88238,662.73,879.5120000000001,41.0434,54.61559999999999,104.694,111.27799999999999,0.12439959999999999,-0.0196056,8627.679999999998,34.6774,4.43716,26891200000000.0,26.582600000000003,3.87328e+23,1876.9600000000003,33856400000000.0,2.35218e+22,57.940200000000004,12883.9,4.0343
