,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2
2531,N,False,19.46,294.78200000000004,38.3712,58.622800000000005,127.724,129.066,0.48391599999999996,0.00377728,1727.1,27.018,2.46682,1523420000000.0,12.9162,1.1838800000000002e+22,233.60600000000005,5821560000000.0,2.63462e+21,0.0,0.0,0.0,8.806439999999998,294.166,36.6282,61.399,135.066,136.204,0.690294,0.0020819780000000004,1814.1799999999998,24.989200000000004,0.8239000000000001,1431408000000.0,9.97894,9.94264e+21,192.012,4363400000000.0,2.3035400000000001e+21,0.0,0.0,0.0
2532,N,False,34.6546,291.64,61.346199999999996,60.8524,88.6618,87.7028,0.205878,0.00469756,10378.8,49.439,3.38602,1196896000000.0,57.6638,1.0150600000000002e+23,301.11199999999997,7249360000000.0,3.8791400000000004e+21,40.098,72.238,5.0676000000000005,36.5978,295.46799999999996,61.0394,60.162400000000005,88.5554,88.0728,0.2450628,0.0049248,10184.6,49.3666,3.3707000000000003,1353092000000.0,57.545399999999994,1.0043799999999999e+23,307.53200000000004,7146500000000.0,3.85302e+21,0.0,0.0,0.0
2533,N,False,1.95666,116.35,28.695,49.8814,128.31799999999998,125.042,0.709776,0.00045626799999999996,1714.7400000000002,22.9184,0.0,955770000000.0,2.68664,6.03136e+21,113.758,2664940000000.0,1.53976e+21,0.0,0.0,0.0,3.7156399999999996,116.826,29.2554,46.968,123.898,121.518,0.693178,0.001224076,1579.7199999999998,23.549799999999998,0.0,1071118000000.0,3.9732,6.376739999999999e+21,119.902,2977340000000.0,1.6621399999999999e+21,0.0,0.0,0.0
2534,N,False,21.922,165.60399999999998,31.775599999999997,52.41959999999999,123.276,122.85999999999999,0.245756,0.00375652,2715.86,25.115199999999998,0.0,1487900000000.0,6.075999999999999,2.10456e+22,234.308,4810500000000.0,3.8473e+21,65.664,41.452,15.703399999999998,25.2714,168.5,32.001999999999995,52.9268,123.67,122.95599999999999,0.213936,0.0043455,2785.2400000000002,25.1878,0.0,1694900000000.0,6.40132,2.1510799999999997e+22,239.43800000000002,4873580000000.0,3.8574e+21,65.262,49.406,14.5334
2535,N,False,49.388999999999996,217.38000000000002,42.2332,51.86120000000001,104.6,103.352,0.323284,-0.00671702,7552.9400000000005,34.809,1.46692,1359920000000.0,28.9872,7.3735000000000004e+22,268.64,6106520000000.0,4.81552e+21,0.0,0.0,0.0,47.60540000000001,215.41,42.87779999999999,53.29880000000001,104.024,102.65799999999999,0.29282,-0.0068409,7980.0,35.702600000000004,0.0,1231562000000.0,30.717000000000002,7.3772e+22,268.882,6011960000000.0,4.6251e+21,3.6056,0.0,0.54078
2536,N,False,30.6834,106.112,30.273200000000003,43.3538,94.3966,94.772,-0.19630399999999998,-0.00382968,2623.3,24.012,3.22932,818044000000.0,6.35122,2.7923e+22,281.718,5520540000000.0,5.413320000000001e+21,131.31,62.8436,42.665000000000006,26.0298,112.674,30.0714,42.32979999999999,92.8696,93.669,-0.10654649999999999,-0.0032281799999999998,2515.1400000000003,22.916800000000002,3.0839,713240000000.0,5.24744,2.6959199999999997e+22,272.518,5268800000000.0,5.459159999999999e+21,134.24,62.8198,43.1364
2537,N,False,72.4478,144.95999999999998,51.057199999999995,90.03920000000001,136.106,139.26799999999997,0.1209258,-0.020537400000000004,5792.98,37.545,3.52718,2425360000000.0,29.0362,2.7239e+22,273.232,5033340000000.0,2.1243400000000001e+21,77.8152,542.882,15.4446,74.2692,146.3,49.285000000000004,93.24280000000002,145.058,151.622,0.1734434,-0.022572599999999998,6360.9400000000005,36.025600000000004,3.7300400000000002,1995700000000.0,26.8662,2.79324e+22,277.3,5047800000000.0,2.1698799999999997e+21,81.9724,521.396,17.2526
2539,N,False,10.19106,75.25699999999999,30.9698,63.82360000000001,143.504,143.53199999999998,0.47827200000000003,0.00762448,2118.92,22.7928,0.3877,495732000000.0,3.9446800000000004,3.7715799999999996e+21,75.14160000000001,1428520000000.0,9.019019999999999e+20,0.0,0.0,0.0,4.588679999999999,74.763,31.101999999999997,62.299,140.79000000000002,140.698,0.7631999999999999,0.00343084,1945.92,22.9408,0.0,549910000000.0,3.2794399999999997,3.4517999999999997e+21,70.1486,1395600000000.0,8.65246e+20,0.0,0.0,0.0
2540,N,False,5.317633333333333,98.50133333333332,29.173,46.52166666666667,118.85000000000001,118.25999999999999,-0.028380799999999998,-0.0019711533333333334,1570.6999999999998,23.568,2.1267666666666667,250226666666.66666,3.0626999999999995,5.4731e+21,93.24366666666667,2232566666666.6665,1.4841666666666666e+21,0.0,0.0,0.0,3.5554,99.5988,28.720799999999997,50.0426,123.7,124.862,-0.269722,-0.0017271559999999999,1705.3399999999997,23.143400000000003,2.32782,288040000000.0,3.77316,4.762320000000001e+21,92.57000000000001,2099260000000.0,1.2805000000000001e+21,0.0,0.0,0.0
2542,N,False,0.755138,22.803199999999997,29.2428,46.135999999999996,118.362,119.506,0.057210000000000004,-0.00137191,1358.0,23.4958,0.0,58316600000.0,4.9961,8.070900000000001e+20,17.3998,436018000000.0,2.44208e+20,0.0,0.0,0.0,0.7964738,21.5982,28.538400000000003,45.1652,113.668,116.25399999999999,-0.08308,-0.001307122,1267.94,22.074,0.0,41872400000.0,4.49688,6.77604e+20,16.4104,404460000000.0,2.29384e+20,0.0,0.0,0.0
2543,N,False,50.7094,148.778,42.6828,72.19359999999999,132.358,132.088,8.247999999999502e-05,-0.012539600000000001,4601.3,31.6062,0.32086000000000003,1365280000000.0,22.228600000000004,2.47212e+22,214.11399999999998,4135100000000.0,2.8256800000000005e+21,131.48999999999998,274.072,31.9104,44.819199999999995,145.87800000000001,42.1896,68.1524,129.018,129.768,-0.08287821999999997,-0.01091414,4357.92,31.57,1.01448,1198528000000.0,21.979400000000002,2.3754400000000003e+22,211.902,4357320000000.0,2.82612e+21,133.1,249.77599999999998,34.7478
2544,N,False,66.117,135.91,45.16266666666667,68.658,114.06666666666666,113.28666666666668,0.33150666666666667,-0.011239666666666667,8127.7,35.614,3.5894999999999997,1463666666666.6667,29.092333333333332,6.349533333333334e+22,329.5233333333333,5543066666666.667,4.4543e+21,154.16,822.2766666666666,20.976333333333333,80.7292,133.552,46.3388,67.8686,111.47200000000001,109.97999999999999,0.400636,-0.0131996,8292.7,36.6958,3.6019000000000005,1686420000000.0,31.3294,6.7416e+22,335.63800000000003,5665360000000.0,4.5573399999999996e+21,155.084,849.348,20.687599999999996
2545,N,False,19.4078,191.36200000000002,42.626,63.553599999999996,121.66799999999998,124.98799999999999,-0.1283404,0.00311722,4842.08,34.266200000000005,2.83282,553256000000.0,21.2166,4.0046799999999995e+22,302.244,6165980000000.0,4.3125999999999997e+21,103.976,353.27599999999995,19.4578,18.576333333333334,188.51666666666665,43.31,60.675666666666665,114.12666666666667,116.44666666666666,-0.22978333333333334,0.002744166666666667,4469.433333333333,35.053666666666665,1.1343333333333332,812583333333.3334,22.371333333333336,4.022433333333334e+22,293.67,6234333333333.333,4.4166666666666665e+21,104.83999999999999,315.72666666666663,19.493
2546,N,False,3.8563199999999993,243.41000000000003,35.717999999999996,76.42699999999999,156.404,162.51600000000002,1.0451540000000001,0.001792142,2091.38,21.476599999999998,1.52144,1181540000000.0,4.50368,6.0003e+21,133.77,2507040000000.0,1.4036599999999999e+21,0.0,0.0,0.0,7.49032,242.808,35.5158,74.3102,155.06799999999998,161.8,1.40744,0.00359924,1932.6600000000003,21.0006,0.8468,1531920000000.0,4.47592,5.32896e+21,134.878,2452160000000.0,1.3424400000000003e+21,0.0,0.0,0.0
2547,N,False,2.50414,54.967200000000005,42.8426,95.03219999999999,163.10999999999999,162.944,0.16910799999999998,-0.0019516199999999998,2803.1400000000003,26.1504,0.0,216274600000.0,10.082780000000001,3.8087400000000004e+21,69.10620000000002,1313400000000.0,6.421220000000001e+20,9.908,0.0,6.98616,4.2648,55.7958,44.24400000000001,101.3722,164.16,160.878,0.48488300000000006,-0.00426016,3097.5,27.274399999999996,0.0,314328000000.0,9.84712,4.1648199999999993e+21,71.4442,1339180000000.0,6.33362e+20,61.8168,10.764399999999998,47.512
2548,N,False,70.5,142.304,54.81700000000001,78.68299999999999,120.38799999999999,125.46199999999999,0.44861400000000007,0.0224746,6642.339999999999,40.483000000000004,2.97468,1476220000000.0,38.187799999999996,2.76718e+22,198.20800000000003,4012780000000.0,1.88044e+21,16.2334,0.0,3.12018,72.6594,145.01400000000004,54.8694,82.65020000000001,124.81799999999998,129.08800000000002,0.5667,0.023205999999999997,6745.8,39.589999999999996,2.85188,1941760000000.0,36.0492,2.80564e+22,199.55599999999998,3963520000000.0,1.90668e+21,5.4037999999999995,0.0,1.03856
2549,N,False,0.5480692,9.3644,17.708199999999998,30.9236,79.55,78.648,0.620186,0.0020245000000000003,855.8199999999999,12.996,0.0,89788400000.0,1.53956,3.14722e+20,5.92568,143694000000.0,9.1176e+19,0.0,0.0,0.0,0.049808000000000005,2.9952,5.9214,9.8504,24.03,23.826,0.16325,0.00020004,284.46,4.6335999999999995,0.0,21290000000.0,0.32128,9.4064e+19,1.7047999999999999,45816000000.0,2.5902e+19,0.0,0.0,0.0
2550,N,False,1.154494,57.4366,30.260199999999998,57.9366,128.73600000000002,130.51600000000002,-0.18283502000000001,-0.0010608280000000002,2394.6,22.7124,0.0,247556000000.0,2.2877400000000003,3.48704e+21,58.5616,1211440000000.0,7.489760000000001e+20,0.0,0.0,0.0,1.8548820000000004,55.9918,30.3632,56.411199999999994,129.386,131.374,0.02144980000000001,0.0002995000000000001,2233.96,22.9264,0.0,251584000000.0,3.2099599999999997,3.3718199999999996e+21,58.1528,1252020000000.0,7.53984e+20,0.0,0.0,0.0
2551,N,False,6.08052,529.0559999999999,31.763800000000003,56.38719999999999,128.454,130.378,0.795798,-0.000990814,1603.0800000000004,22.15,2.3950199999999997,2579000000000.0,3.5590800000000002,1.3133799999999998e+22,270.01599999999996,6107320000000.0,3.62094e+21,0.0,0.0,0.0,5.06388,528.156,32.2414,60.5578,134.33599999999996,134.848,0.7378020000000001,-0.000517072,1725.6799999999998,22.102999999999998,1.7162400000000002,2279780000000.0,3.1893000000000002,1.33948e+22,258.36800000000005,5792920000000.0,3.4899e+21,0.0,0.0,0.0
2554,N,False,9.53398,103.10799999999999,31.001600000000003,43.2616,96.9158,98.2036,-0.08809075999999999,-0.00163898,2388.6400000000003,24.647999999999996,3.2905,510460000000.0,6.583240000000001,1.8435800000000002e+22,214.32799999999997,4070860000000.0,3.94642e+21,86.7504,42.0506,40.1784,10.602525,104.13499999999999,30.6265,42.905,99.63275000000002,101.05525,-0.0620836,-0.0018101999999999999,2352.625,23.8515,2.9249,676532500000.0,5.7987,1.829775e+22,216.9975,4113625000000.0,4.03155e+21,44.62475,28.02375,18.386499999999998
2557,N,False,23.456,159.046,30.7194,52.0878,122.57199999999997,119.93199999999999,1.0917459999999999,-0.00869852,1605.48,23.863999999999997,0.93864,1685760000000.0,5.5933399999999995,5.7475e+21,105.676,2611500000000.0,1.45834e+21,0.0,0.0,0.0,26.793600000000005,158.68200000000002,30.730400000000003,52.2394,123.29400000000001,120.782,1.19638,-0.009645019999999999,1588.42,24.008599999999998,2.0179199999999997,1896460000000.0,5.91372,5.862600000000001e+21,112.38799999999999,2780940000000.0,1.49828e+21,0.0,0.0,0.0
2559,N,False,20.186,136.752,36.0972,58.625800000000005,130.346,132.496,-0.0670162,-0.00454274,2743.4800000000005,28.892600000000005,3.1591,500866000000.0,13.1918,1.6161199999999996e+22,216.68,4664860000000.0,2.8753e+21,0.0,0.0,0.0,18.429,141.64333333333335,37.26366666666667,56.905,126.88,128.62333333333333,0.021916376666666664,-0.003674,2772.6666666666665,29.695999999999998,3.1894666666666667,446980000000.0,14.258333333333335,1.8541666666666667e+22,236.30666666666664,5149500000000.0,3.152166666666667e+21,0.0,0.0,0.0
2563,N,False,59.602599999999995,279.73,48.9966,61.1324,101.574,102.242,0.351582,-0.0060967799999999996,9450.52,40.0972,3.50398,2021780000000.0,38.10699999999999,1.2263199999999998e+23,452.788,9135920000000.0,6.8875e+21,156.81199999999998,998.016,18.4722,57.3532,274.06,49.053200000000004,60.622,101.78599999999999,102.71399999999998,0.26716799999999996,-0.00592628,9331.78,40.147000000000006,3.5030200000000002,1512480000000.0,38.2646,1.1994400000000001e+23,440.75,9011380000000.0,6.802659999999999e+21,156.58599999999998,1429.2599999999998,18.4622
2564,N,False,10.1448,62.2955,28.436249999999998,51.2795,129.78,130.0625,1.2320475,-0.01035995,1652.8000000000002,22.467000000000002,0.0,654787500000.0,3.4280999999999997,2.17595e+21,46.788000000000004,1045967500000.0,6.0074e+20,0.0,0.0,0.0,13.873999999999999,60.266999999999996,28.734750000000002,51.337999999999994,130.3825,129.24,1.422875,-0.011961250000000001,1633.1499999999999,22.14225,0.0,893240000000.0,2.4109,2.5177e+21,49.277249999999995,1097500000000.0,6.963925e+20,0.0,0.0,0.0
2565,N,False,11.04462,56.038199999999996,29.2358,50.766,135.262,134.542,-0.15905600000000003,0.00578386,1947.6599999999999,23.882399999999997,0.0,710040000000.0,4.210579999999999,4.94924e+21,86.1124,1905660000000.0,1.18484e+21,0.0,0.0,0.0,11.0873,55.3572,29.034999999999997,50.697199999999995,137.47199999999998,136.586,-0.0355254,0.00594724,1877.3600000000001,23.640399999999996,0.0,755482000000.0,3.56244,4.64046e+21,81.39280000000001,1798880000000.0,1.1516600000000001e+21,0.0,0.0,0.0
2567,N,False,5.152375,53.686,31.759,61.06425,138.6525,140.4625,0.5768725,0.00467605,2460.2749999999996,24.336750000000002,0.0,368247500000.0,6.04265,3.6140499999999997e+21,63.275499999999994,1223275000000.0,7.9052e+20,0.0,0.0,0.0,1.349316,54.5692,33.9768,60.5604,134.326,137.318,0.509044,-0.00035412999999999997,2414.34,26.255599999999998,0.35866,452632000000.0,8.11152,4.2697e+21,72.9336,1550820000000.0,8.65442e+20,0.0,0.0,0.0
2568,N,False,15.097399999999999,56.130399999999995,28.4024,48.311600000000006,129.41199999999998,129.446,0.30903939999999996,0.0091211,1794.14,22.6186,1.15228,712660000000.0,2.441304,3.93422e+21,68.80619999999999,1415200000000.0,1.0505800000000001e+21,0.0,0.0,0.0,14.018200000000002,55.264199999999995,28.7432,48.095600000000005,126.95,127.326,0.563872,0.008653039999999999,1798.2,23.431800000000003,2.0209799999999998,789330000000.0,3.5199399999999996,3.85792e+21,65.5136,1387020000000.0,1.008862e+21,0.0,0.0,0.0
2569,N,False,4.91718,41.21939999999999,34.8788,67.6644,145.94,144.27,0.87836,0.0037338000000000002,3161.7599999999998,24.825400000000002,1.6888800000000004,628572000000.0,5.74736,5.53558e+21,75.11019999999999,1342700000000.0,9.54786e+20,0.0,0.0,0.0,2.05274,38.7592,34.824200000000005,68.3642,147.124,145.82399999999998,0.3797458000000001,0.001606036,3032.38,25.8028,0.0,376968000000.0,7.30758,5.16994e+21,71.365,1301060000000.0,9.08126e+20,1.07704,0.0,0.56172
2570,N,False,7.70314,27.119999999999997,34.897000000000006,58.08320000000001,140.406,139.594,1.73462,0.012706600000000002,1847.0400000000002,27.037,0.7096,600324000000.0,12.830359999999999,1.48468e+21,25.230600000000003,615522000000.0,3.3347799999999993e+20,0.0,0.0,0.0,4.71128,27.2632,33.5376,62.9708,152.766,152.792,0.820524,0.008256900000000001,2197.1,25.602800000000002,2.20094,342546000000.0,9.80964,1.6659e+21,27.2902,604692000000.0,3.45992e+20,0.0,0.0,0.0
2571,N,False,1.526658,34.699200000000005,27.1762,46.5856,115.59999999999998,114.63,-0.40167,-5.7744e-05,2081.5199999999995,22.433600000000002,0.0,438036000000.0,1.83296,4.818460000000001e+21,72.045,1379300000000.0,1.24212e+21,0.0,0.0,0.0,6.232900000000001,34.5492,27.444799999999997,45.7448,115.1,114.88400000000001,-0.37675000000000003,-0.00351978,1996.8799999999999,22.138399999999997,0.0,360190000000.0,1.47734,4.674919999999999e+21,69.2548,1332760000000.0,1.24948e+21,0.0,0.0,0.0
2572,N,False,4.365600000000001,241.69400000000002,31.990199999999998,64.8222,140.394,142.75,0.19564399999999998,0.00251715,1502.42,19.7326,0.0,485118000000.0,1.5610000000000002,3.44394e+21,80.8648,1763080000000.0,1.05274e+21,0.0,0.0,0.0,3.03472,237.67399999999998,32.21220000000001,68.3936,147.71599999999998,150.27400000000003,0.337543172,0.0017115099999999999,1562.7800000000002,19.7358,0.0,325532040000.0,2.57482,3.69168e+21,90.4374,1862480000000.0,1.1157399999999999e+21,0.0,0.0,0.0
2573,N,False,13.11848,54.1908,35.2252,72.107,151.47600000000003,151.494,-0.267052,-0.008778779999999998,3322.06,26.1736,0.0,339158000000.0,8.54986,6.611420000000001e+21,86.91780000000001,1558800000000.0,1.13184e+21,85.538,24.9004,49.07299999999999,13.353,55.09439999999999,34.4728,71.4332,148.622,145.836,-0.50996,-0.00879138,3103.84,25.7298,0.0,456052000000.0,7.27266,6.252680000000001e+21,84.28659999999999,1558340000000.0,1.1113e+21,17.4264,5.0124,9.8666
2579,N,False,0.015035,25.593,28.13,47.701,132.4,131.4,0.14229,-2.5226e-05,1510.5,21.585,0.0,45946000000.0,1.5101,1.1956e+21,20.833,476390000000.0,3.5611e+20,0.0,0.0,0.0,0.7412411999999999,26.537600000000005,27.4012,46.5668,130.382,128.84,0.153056,-0.000886508,1534.5400000000002,21.704,0.0,101505400000.0,2.1256399999999998,1.23988e+21,21.9214,502696000000.0,3.59352e+20,0.0,0.0,0.0
2583,N,False,2.1812899999999997,82.172,36.188599999999994,73.314,149.844,150.834,0.10737319999999999,0.001205146,3049.1800000000003,26.642000000000003,1.87234,163260600000.0,8.64382,7.314940000000001e+21,102.58800000000001,1932700000000.0,1.2833199999999997e+21,133.25799999999998,22.7168,67.6034,2.45749,81.352,36.964800000000004,73.58900000000001,146.41,144.43800000000002,0.09112319999999999,-0.001185668,2916.5199999999995,27.266399999999997,0.76292,144086600000.0,9.1158,7.4106e+21,101.63360000000002,1999280000000.0,1.29114e+21,26.82,2.9312,15.759
2587,N,False,49.499399999999994,145.946,28.867400000000004,40.79260000000001,96.18879999999999,97.22399999999999,-0.12174,0.00549274,2636.3599999999997,23.752,3.4584199999999994,2880740000000.0,4.08808,3.1541599999999997e+22,317.244,6338880000000.0,5.9697e+21,12.369,0.0,4.0861,52.2592,145.1,29.212799999999998,40.1284,95.2534,95.9466,-0.11706240000000001,0.00560946,2531.68,23.9858,3.38786,3166160000000.0,4.80382,3.13646e+22,319.82599999999996,6404680000000.0,6.0778e+21,6.64466,0.0,2.6341200000000002
2588,N,False,12.5442,60.2734,39.94539999999999,74.7236,153.45600000000002,156.048,0.8751260000000001,-0.015223400000000002,2487.88,26.862599999999997,2.36736,385078000000.0,12.324160000000001,2.7273e+21,55.3128,1108240000000.0,5.0366e+20,0.0,0.0,0.0,12.786,62.825199999999995,42.114999999999995,73.54220000000001,142.394,143.31599999999997,0.31060459999999995,-0.015621200000000002,2607.84,28.346399999999996,2.21866,407780000000.0,13.988399999999999,2.83496e+21,49.927,1052380000000.0,4.6951e+20,0.0,0.0,0.0
2589,N,False,15.478100000000001,652.054,54.255599999999994,62.522400000000005,102.27799999999999,102.40599999999999,0.176704,-0.000673116,9312.779999999999,44.4022,3.9931599999999996,5029120000000.0,45.9676,2.00268e+23,782.058,17844400000000.0,9.310100000000001e+21,70.06480000000002,3541.66,6.82812,33.8598,644.278,54.68920000000001,61.1374,99.838,99.06980000000001,0.251966,-0.0019266599999999997,8653.64,44.965799999999994,3.93744,6220920000000.0,46.938199999999995,2.01914e+23,778.5200000000001,18377000000000.0,9.515960000000001e+21,69.3992,3758.7599999999998,6.80736
2592,N,False,8.42734,62.023399999999995,33.96320000000001,54.130399999999995,114.30199999999999,113.18400000000001,-0.10672353999999999,-0.00247764,2996.76,27.205400000000004,1.49188,283736000000.0,10.04506,1.3530000000000002e+22,131.894,2660540000000.0,2.25236e+21,115.376,86.0128,34.5008,7.27584,61.370799999999996,33.8584,53.416999999999994,114.05,112.742,0.03254028,-0.0021062599999999996,3018.2200000000003,27.7238,2.26334,470324000000.0,10.323680000000001,1.3872199999999999e+22,131.074,2705480000000.0,2.27494e+21,118.28000000000002,84.8528,35.0976
2593,N,False,96.3776,193.398,60.848800000000004,69.33739999999999,98.5976,97.9588,0.21206400000000003,0.013977,7616.92,48.7,3.1262599999999994,4121140000000.0,53.622,6.981960000000001e+22,323.62199999999996,6969100000000.0,3.5879000000000007e+21,93.1342,1960.2599999999998,12.379399999999999,91.128,195.06666666666663,60.19,68.08800000000001,99.67733333333332,99.972,0.19333666666666668,0.013129666666666666,7435.233333333334,47.92666666666667,3.5176999999999996,3208133333333.3335,52.166666666666664,6.853066666666666e+22,317.03999999999996,6889500000000.0,3.6741000000000004e+21,95.13533333333334,1692.0666666666666,12.667333333333334
2596,N,False,12.841299999999999,442.034,29.6512,49.0994,124.652,123.24000000000001,0.36966,0.001249224,1667.92,23.5446,0.81242,2017060000000.0,4.12698,2.28884e+22,388.12399999999997,9095300000000.0,6.03574e+21,0.0,0.0,0.0,10.227866666666667,447.91333333333336,29.563000000000002,52.388666666666666,130.67333333333332,128.61333333333332,0.4357533333333334,0.00111587,1877.8999999999999,23.489,0.0,2162600000000.0,3.8751666666666664,2.2960333333333335e+22,392.78000000000003,8804133333333.334,5.651733333333333e+21,0.0,0.0,0.0
2598,N,False,3.1197999999999997,84.35700000000001,36.727666666666664,56.90033333333334,116.5,115.17666666666666,-0.05073866666666666,-0.0009204866666666666,3826.033333333333,29.076000000000004,0.0,276853333333.3333,11.976999999999999,1.7233333333333335e+22,131.77,2884566666666.6665,2.1319666666666666e+21,6.7,0.0,1.5005999999999997,1.0795234,84.90899999999999,37.040800000000004,60.333600000000004,120.582,120.43199999999999,-0.16772800000000002,-0.00019564299999999998,4257.860000000001,28.912799999999997,0.0,363332000000.0,12.1604,1.7005399999999998e+22,132.32600000000002,2765520000000.0,2.0252399999999997e+21,10.1388,0.0,2.30586
2600,N,False,23.6302,219.138,28.2574,44.3822,124.74000000000001,125.75,0.539242,-0.00437928,1573.94,23.639000000000003,0.0,1535080000000.0,4.7058800000000005,1.1276399999999998e+22,200.07,4796780000000.0,3.1074e+21,0.0,0.0,0.0,22.220399999999998,213.66400000000004,28.406200000000002,44.5456,125.28599999999999,126.10600000000002,0.564008,-0.00404264,1631.58,24.1364,0.0,1634860000000.0,5.462059999999999,1.19298e+22,204.78199999999998,4890320000000.0,3.1741999999999997e+21,0.0,0.0,0.0
2601,N,False,3.57752,110.614,36.176,81.15459999999999,163.91,164.318,0.891424,0.0014635800000000001,2617.9200000000005,24.842800000000004,0.8565999999999999,797144000000.0,9.27566,5.90928e+21,113.898,2143060000000.0,1.1094600000000001e+21,4.92438,0.0,2.6285,6.51434,106.548,35.4054,81.1708,164.704,163.326,0.7133220000000001,0.00389466,2528.96,23.962,0.38354,652822000000.0,6.90678,5.57472e+21,105.838,2055500000000.0,1.09722e+21,1.41422,0.0,0.76098
2602,N,False,20.838,101.594,28.154200000000003,47.3022,126.024,125.59400000000001,0.024454960000000005,0.00556392,1754.8799999999999,23.6902,0.0,1576960000000.0,3.5988599999999997,8.774260000000001e+21,140.656,3230140000000.0,2.3083600000000003e+21,0.0,0.0,0.0,23.961,97.5384,27.7254,49.7804,132.82,133.666,-0.0722566,0.00801278,1907.28,22.874000000000002,0.0,1842380000000.0,2.6463600000000005,7.63084e+21,131.132,2830460000000.0,1.9751200000000003e+21,0.0,0.0,0.0
2604,N,False,5.810266666666666,228.17333333333332,38.061,78.87066666666666,153.12333333333333,152.80999999999997,0.3188766666666667,0.0004941166666666668,3111.433333333333,26.474999999999998,0.0,829520000000.0,9.910066666666667,1.8299666666666668e+22,258.49333333333334,5096666666666.667,2.9469999999999997e+21,129.62333333333333,166.29999999999998,30.766000000000002,6.751779999999999,222.648,36.3408,74.4022,150.47,152.82600000000002,0.013309599999999994,-0.001386698,2941.6800000000003,26.1478,1.0843399999999999,555394000000.0,10.518620000000002,1.72282e+22,260.236,5088800000000.0,2.9772e+21,132.784,174.416,30.516
2606,N,False,2.8036799999999995,63.35880000000001,25.3834,34.92,110.03800000000001,109.58,0.1385552,0.0009665199999999999,1327.72,22.2956,0.0,211290000000.0,1.5802,5.108259999999999e+21,78.08279999999999,1907240000000.0,1.6409399999999996e+21,0.0,0.0,0.0,2.9142040000000002,58.9202,25.223800000000004,34.6502,110.256,110.04400000000001,0.08582286,0.001038886,1316.42,21.985599999999998,0.0,145987400000.0,1.48222,4.89898e+21,76.0292,1856680000000.0,1.60748e+21,0.0,0.0,0.0
2608,N,False,30.798800000000007,133.46600000000004,58.56840000000001,53.415,80.408,80.3562,0.12410360000000002,0.0054610399999999995,12961.2,49.031600000000005,2.7250799999999997,1551020000000.0,59.18879999999999,9.70336e+22,183.384,4421880000000.0,3.53124e+21,0.0,0.0,0.0,30.051000000000005,134.762,58.896800000000006,54.21400000000001,80.5076,80.37819999999999,0.203188,0.0054198200000000005,13246.8,48.863,2.46948,1402104000000.0,59.8198,9.747800000000001e+22,185.95999999999998,4424320000000.0,3.50098e+21,0.0,0.0,0.0
2609,N,False,7.21422,186.238,49.528200000000005,79.00160000000001,133.362,133.25799999999998,0.225272,0.001740216,3494.7599999999998,35.495,3.1733599999999997,881672000000.0,27.139,1.95114e+22,219.97999999999996,4625900000000.0,2.3277200000000003e+21,128.094,249.052,32.5596,2.9694399999999996,191.50799999999998,49.940799999999996,74.96399999999998,131.804,132.65,0.392048,-0.00025176399999999997,3269.2599999999998,36.34499999999999,3.2916,989986000000.0,29.1812,2.0165e+22,245.23199999999997,5398920000000.0,2.4889800000000004e+21,142.566,221.36000000000004,38.2032
2610,N,False,19.969,86.82420000000002,35.6466,71.52520000000001,142.426,140.97,-0.598556,0.0064299000000000005,4435.219999999999,26.7308,3.1573,1039314000000.0,8.57302,1.83124e+22,178.538,3000320000000.0,2.46718e+21,128.81799999999998,170.88000000000002,26.734199999999998,28.680666666666667,84.77033333333333,35.25233333333333,69.68533333333333,142.21333333333334,141.00333333333333,-0.6557700000000001,0.0093899,4380.933333333333,26.491,3.0631,1148400000000.0,8.300299999999998,1.7800999999999998e+22,175.99,2975200000000.0,2.438866666666667e+21,135.46,173.60999999999999,29.22266666666667
2613,N,False,5.919760000000001,120.686,35.8452,71.9034,149.71599999999998,147.726,1.110854,-0.002133022,2463.62,26.0192,1.8051400000000002,1598500000000.0,8.42758,9.05442e+21,144.21999999999997,3029400000000.0,1.69224e+21,36.3416,0.0,14.208599999999999,3.351608,117.758,35.57000000000001,72.51820000000001,151.86399999999998,150.22600000000003,1.0608119999999999,-0.00102153,2500.2799999999997,25.802799999999998,0.8991,1427220000000.0,8.40342,8.60164e+21,143.662,2987020000000.0,1.5972599999999999e+21,35.367599999999996,0.0,14.136200000000002
