,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1
1349,B,False,118.71399999999998,481.74799999999993,46.2054,45.55120000000001,93.02559999999998,94.47219999999999,0.23323,-0.0065496600000000006,11967.4,39.5452,3.7904400000000003,2150120000000.0,37.837,2.8812000000000002e+23,709.46,14392000000000.0,1.21708e+22,118.79400000000001,1441.96,9.897200000000002
1350,B,False,,,,,,,,,,,,,,,,,,,,
1351,B,False,,,,,,,,,,,,,,,,,,,,
1352,B,True,,,,,,,,,,,,,,,,,,,,
1353,B,True,,,,,,,,,,,,,,,,,,,,
1354,B,True,4.415225,323.32,40.3805,61.41075,123.29249999999999,122.98250000000002,0.3861425,-0.0004915575,3327.125,31.9615,2.818675,1843900000000.0,20.646250000000002,3.97585e+22,451.89250000000004,9136775000000.0,5.671175e+21,107.36000000000001,357.765,27.00525
1355,B,False,,,,,,,,,,,,,,,,,,,,
1356,B,False,,,,,,,,,,,,,,,,,,,,
1357,B,True,13.9298,80.9462,42.2574,82.06819999999999,155.204,154.062,-0.41242039999999996,0.008143939999999999,3377.1799999999994,28.7284,2.94582,774056000000.0,14.4442,7.68024e+21,106.852,2136280000000.0,1.12192e+21,10.7572,0.0,4.838240000000001
1358,B,True,16.44518,201.678,31.9356,41.2718,103.76399999999998,105.34,-0.15352459999999998,0.001132638,2623.2799999999997,25.856,3.5528799999999996,2554680000000.0,10.453619999999999,5.06218e+22,506.02200000000005,10591400000000.0,9.143760000000001e+21,9.8082,0.0,1.99022
1359,B,False,,,,,,,,,,,,,,,,,,,,
1360,B,True,,,,,,,,,,,,,,,,,,,,
1361,B,False,,,,,,,,,,,,,,,,,,,,
1362,B,True,,,,,,,,,,,,,,,,,,,,
1363,B,False,29.334,320.6333333333333,33.70766666666667,40.77466666666667,98.322,98.13766666666668,-0.11239333333333333,0.0017588666666666667,3811.9,27.944666666666667,3.423433333333333,1031110000000.0,13.231333333333334,8.4623e+22,525.2033333333334,11938333333333.334,1.0378333333333333e+22,79.53333333333333,0.0,11.599333333333334
1364,B,False,,,,,,,,,,,,,,,,,,,,
1365,B,False,14.190199999999999,210.72799999999998,38.998599999999996,64.36699999999999,133.376,132.572,0.46590999999999994,0.0030365599999999998,3186.22,30.3702,0.0,1141864000000.0,17.692200000000003,1.97688e+22,260.588,5476140000000.0,2.9001599999999995e+21,64.72319999999999,108.4686,22.5182
1366,B,True,,,,,,,,,,,,,,,,,,,,
1367,B,False,,,,,,,,,,,,,,,,,,,,
1368,B,False,,,,,,,,,,,,,,,,,,,,
1369,B,False,,,,,,,,,,,,,,,,,,,,
1370,B,False,,,,,,,,,,,,,,,,,,,,
1371,B,False,17.9085,75.58224999999999,36.899249999999995,83.21600000000001,160.67249999999999,161.7675,0.18889525000000001,-0.013854499999999999,2630.6000000000004,24.9985,2.121825,354865000000.0,8.309474999999999,4.503025e+21,87.30725,1565775000000.0,8.723525e+20,0.0,0.0,0.0
1372,B,True,,,,,,,,,,,,,,,,,,,,
1373,B,False,94.7512,378.37,46.0624,48.069,99.1502,99.45779999999999,-0.021227799999999998,0.00719264,8811.36,38.9556,3.4576599999999997,4605740000000.0,35.4462,1.54264e+23,499.258,11651200000000.0,8.036459999999999e+21,0.0,0.0,0.0
1374,B,True,61.296400000000006,460.84399999999994,47.345000000000006,68.58579999999999,118.99600000000001,117.56599999999999,0.0766622,0.00550858,4746.72,36.177,3.62062,3541840000000.0,28.9988,7.00874e+22,547.734,12025800000000.0,6.43678e+21,200.606,1518.04,27.725800000000003
1375,B,False,,,,,,,,,,,,,,,,,,,,
1376,B,False,,,,,,,,,,,,,,,,,,,,
1377,B,False,,,,,,,,,,,,,,,,,,,,
1378,B,False,29.449599999999997,325.918,49.2248,73.50619999999999,120.566,122.66799999999998,-0.015435860000000001,0.00356946,6804.24,37.799800000000005,3.6119999999999997,1272382000000.0,31.938799999999997,7.46302e+22,483.216,9857060000000.0,5.06534e+21,81.893,1793.1799999999998,9.38842
1379,B,False,,,,,,,,,,,,,,,,,,,,
1380,B,True,184.174,469.968,52.278,65.97080000000001,110.70599999999999,111.64000000000001,0.09361782000000002,-0.0153034,8374.220000000001,41.1844,3.63726,6558940000000.0,39.501,1.3383599999999999e+23,629.314,13331600000000.0,7.114679999999999e+21,91.5644,2889.3399999999997,10.5154
1381,B,True,,,,,,,,,,,,,,,,,,,,
1382,B,False,,,,,,,,,,,,,,,,,,,,
1383,B,False,6.818534,373.33599999999996,50.430600000000005,62.37239999999999,111.176,114.21200000000002,0.52168,-0.0007628968,9207.5,40.47959999999999,2.9093599999999995,2415360000000.0,39.1362,1.08552e+23,456.04200000000003,9325520000000.0,5.6315e+21,29.924400000000002,0.0,3.7742999999999993
1384,B,False,16.6976,204.578,31.641999999999996,40.8738,103.46199999999999,104.92,-0.165412,0.001148156,2602.9800000000005,25.7078,3.51676,2324260000000.0,9.66448,5.02526e+22,512.25,10608400000000.0,9.17712e+21,39.27759999999999,0.0,7.90258
1385,B,True,,,,,,,,,,,,,,,,,,,,
1386,B,False,36.047666666666665,464.9166666666667,42.89533333333333,68.908,128.58666666666667,129.54333333333332,0.4988666666666666,0.004309166666666667,3735.033333333333,31.209000000000003,2.9704,2534033333333.3335,19.025000000000002,4.1422e+22,409.52666666666664,8592500000000.0,5.0142e+21,233.03333333333333,364.32666666666665,39.02833333333333
1387,B,False,112.275,208.115,49.189499999999995,85.6985,140.95,140.515,0.27414,0.0310325,4716.15,34.632000000000005,3.59905,3439600000000.0,24.64,2.266e+22,250.225,4525600000000.0,2.14155e+21,69.53999999999999,371.515,19.668
1388,B,True,,,,,,,,,,,,,,,,,,,,
1389,B,True,,,,,,,,,,,,,,,,,,,,
1390,B,False,,,,,,,,,,,,,,,,,,,,
1391,B,True,,,,,,,,,,,,,,,,,,,,
1392,B,True,,,,,,,,,,,,,,,,,,,,
1393,B,True,6.28302,17.2678,46.073600000000006,93.87480000000001,161.79000000000002,168.28000000000003,0.8705659999999998,-0.0235734,3037.3,28.707800000000002,1.3682599999999998,280258000000.0,15.295600000000002,1.0879160000000001e+21,20.5974,337540000000.0,1.8162e+20,91.313,41.13399999999999,41.66359999999999
1394,B,False,,,,,,,,,,,,,,,,,,,,
1395,B,False,21.185799999999997,86.2834,33.5006,59.79979999999999,141.726,141.86800000000002,0.2324754,0.00732762,2735.7599999999998,26.7472,2.1293200000000003,759224000000.0,9.595600000000001,1.0511800000000001e+22,151.238,2998160000000.0,1.9646e+21,0.0,0.0,0.0
1396,B,False,,,,,,,,,,,,,,,,,,,,
1397,B,False,,,,,,,,,,,,,,,,,,,,
1398,B,False,27.100299999999997,449.19399999999996,43.67999999999999,65.6648,124.176,124.348,0.612886,0.002733574,3284.04,33.1434,3.49912,3479940000000.0,22.207600000000003,4.2783e+22,459.78000000000003,10919600000000.0,5.2384e+21,101.0154,193.946,20.3424
1399,B,False,,,,,,,,,,,,,,,,,,,,
1400,B,True,23.635399999999997,141.832,31.986400000000003,30.064600000000002,69.7946,71.0036,-0.189922,-0.00192416,3421.54,24.516399999999997,3.46984,1220444000000.0,11.956,5.5845999999999994e+22,316.374,6314540000000.0,7.755720000000001e+21,0.0,0.0,0.0
1401,B,False,44.64399999999999,500.342,52.96319999999999,57.6176,94.0144,95.3904,0.153416,-0.0032762399999999997,10483.0,43.5082,3.56438,1251664000000.0,45.9228,1.89572e+23,533.234,12579600000000.0,8.4626e+21,190.468,1086.014,17.7328
1402,B,True,,,,,,,,,,,,,,,,,,,,
1403,B,False,35.036199999999994,496.21000000000004,51.9428,68.293,114.22,114.33200000000002,0.35591799999999996,-0.0027844600000000003,4299.24,39.647000000000006,2.78852,2456240000000.0,33.6526,7.18342e+22,555.332,11890000000000.0,6.785399999999999e+21,151.602,2081.18,18.840600000000002
1404,B,True,,,,,,,,,,,,,,,,,,,,
1405,B,False,,,,,,,,,,,,,,,,,,,,
1406,B,False,,,,,,,,,,,,,,,,,,,,
1407,B,False,70.0128,384.64799999999997,39.745799999999996,35.464600000000004,68.9958,71.2976,0.058526,-0.00326614,9203.28,33.7162,3.7355000000000005,804956000000.0,28.6598,2.6189599999999998e+23,834.958,14558400000000.0,1.50528e+22,0.0,0.0,0.0
1408,B,True,,,,,,,,,,,,,,,,,,,,
1409,B,False,,,,,,,,,,,,,,,,,,,,
1410,B,True,145.95333333333335,1096.4333333333334,34.34466666666667,50.05866666666666,115.52,114.84333333333332,0.13188233333333335,0.004651533333333333,3414.1,28.313333333333333,3.2929666666666666,6626933333333.333,11.911333333333333,1.4227e+23,1205.533333333333,26886333333333.332,1.9903000000000002e+22,477.1166666666666,220.73000000000002,67.614
1411,B,False,42.507600000000004,89.01180000000001,24.723000000000003,29.6008,81.5806,81.826,-0.038722049999999994,0.00494814,1177.3200000000002,20.702199999999998,0.0,2292060000000.0,2.16198,1.34288e+22,217.112,5033980000000.0,5.16278e+21,0.0,0.0,0.0
1412,B,False,20.8926,264.3,26.4852,32.530199999999994,98.73760000000001,98.96880000000002,-0.127948,0.00139348,1614.6399999999999,22.9918,0.51342,1093760000000.0,2.3308799999999996,3.21818e+22,421.5,9663220000000.0,9.317279999999999e+21,0.0,0.0,0.0
1413,B,False,,,,,,,,,,,,,,,,,,,,
1414,B,False,17.858800000000002,166.756,53.6774,76.19800000000001,122.03,120.446,-0.034483700000000006,-0.00545468,6664.040000000001,38.907399999999996,2.9305999999999996,501290000000.0,37.3968,2.89678e+22,179.50799999999998,3725160000000.0,1.9744400000000003e+21,97.06320000000001,218.456,20.7738
1415,B,False,56.15259999999999,195.468,45.8788,66.7514,117.148,126.224,0.20705,0.0057534,7635.0599999999995,38.2836,4.0185200000000005,4226240000000.0,31.9,9.882220000000001e+22,642.2379999999999,11241600000000.0,6.928600000000001e+21,149.19199999999998,2607.3,16.0834
1416,B,False,,,,,,,,,,,,,,,,,,,,
1417,B,True,6.81938,90.97120000000001,25.8178,31.8302,105.776,106.694,-0.258358,0.001570502,1502.6399999999999,22.795800000000003,0.0,602730000000.0,2.06856,8.640579999999999e+21,132.882,3108360000000.0,2.60018e+21,0.0,0.0,0.0
1418,B,False,0.6098039999999999,21.1368,26.875199999999996,36.7136,96.76759999999999,95.7606,0.05644060000000001,0.000448579,1433.92,21.4396,0.0,78413000000.0,0.492182,2.60374e+21,40.61300000000001,920644000000.0,8.24312e+20,0.0,0.0,0.0
1419,B,False,,,,,,,,,,,,,,,,,,,,
1420,B,False,40.196000000000005,369.73,43.349599999999995,52.422000000000004,111.86800000000001,113.51399999999998,-0.044008599999999995,0.0034546400000000006,5892.3,35.714800000000004,2.9177999999999997,1461300000000.0,28.761000000000003,9.104519999999999e+22,491.71400000000006,10584200000000.0,6.80932e+21,26.9224,0.0,3.6742599999999994
1421,B,False,,,,,,,,,,,,,,,,,,,,
1422,B,False,,,,,,,,,,,,,,,,,,,,
1423,B,False,9.3942,24.71466666666667,46.00233333333333,73.83533333333334,135.45000000000002,136.4,-0.7644299999999999,-0.010701066666666667,3295.133333333333,35.195,2.853766666666667,769053333333.3334,25.312,3.840466666666666e+21,46.169333333333334,1063250000000.0,4.941866666666667e+20,0.0,0.0,0.0
1424,B,False,,,,,,,,,,,,,,,,,,,,
1425,B,False,13.55582,251.72400000000002,35.71939999999999,60.617000000000004,130.002,130.07200000000003,0.40251000000000003,-0.00239966,3191.24,28.919399999999996,2.67082,1218540000000.0,14.671600000000002,2.37502e+22,324.11199999999997,6841920000000.0,3.52958e+21,17.2058,0.0,4.9325600000000005
1426,B,False,16.061799999999998,325.12399999999997,45.4346,64.95160000000001,117.71199999999999,118.10799999999999,-0.0786954,-0.00163294,4628.36,35.2608,3.05646,977100000000.0,27.7584,6.06314e+22,499.4339999999999,10788200000000.0,5.92802e+21,125.2,1074.538,20.692600000000002
1427,B,True,,,,,,,,,,,,,,,,,,,,
1428,B,True,,,,,,,,,,,,,,,,,,,,
1429,B,False,,,,,,,,,,,,,,,,,,,,
1430,B,False,,,,,,,,,,,,,,,,,,,,
1431,B,False,,,,,,,,,,,,,,,,,,,,
1432,B,False,,,,,,,,,,,,,,,,,,,,
1433,B,False,22.3374,215.848,36.087199999999996,64.729,132.922,133.452,0.5617240000000001,-0.00607184,3266.44,26.837200000000003,0.40384000000000003,1148684000000.0,10.49458,1.60954e+22,184.04000000000002,3797140000000.0,2.38188e+21,4.409000000000001,0.0,1.2064
1434,B,True,65.788,292.544,41.6154,38.3648,79.365,82.60079999999999,-0.0259826,-0.00549,9044.08,36.022000000000006,3.9007599999999996,521364000000.0,32.8078,1.43906e+23,426.448,8513480000000.0,8.295859999999999e+21,0.0,0.0,0.0
1435,B,False,16.825666666666667,95.56733333333334,22.594666666666665,27.587333333333333,85.303,85.457,-0.042038,0.00143203,999.0099999999999,18.707333333333334,0.0,956373333333.3334,0.21431333333333333,1.5691999999999999e+22,259.0266666666667,6126000000000.0,7.121166666666667e+21,0.0,0.0,0.0
1436,B,False,12.8212,212.404,55.788,42.10600000000001,64.1658,65.8528,-0.248374,0.0017201399999999998,18657.2,49.0022,3.8813599999999995,979504000000.0,56.59659999999999,1.84816e+23,280.70200000000006,4674600000000.0,5.75308e+21,0.0,0.0,0.0
1437,B,False,39.552800000000005,859.008,59.92380000000001,48.101,71.9992,75.95920000000001,0.1538718,-0.0017134379999999999,21198.4,52.4794,3.789319999999999,2265380000000.0,62.0366,6.505880000000001e+23,791.324,18381400000000.0,1.5739000000000003e+22,0.0,0.0,0.0
1438,B,False,,,,,,,,,,,,,,,,,,,,
1439,B,False,,,,,,,,,,,,,,,,,,,,
1440,B,False,9.320440000000001,191.624,26.955000000000002,37.62140000000001,115.79400000000001,115.434,0.10367420000000001,-0.0010302099999999997,1542.2,22.7832,0.0,486596000000.0,3.2301,1.8571e+22,279.012,6397400000000.0,5.48936e+21,0.0,0.0,0.0
1441,B,False,,,,,,,,,,,,,,,,,,,,
1442,B,True,,,,,,,,,,,,,,,,,,,,
1443,B,False,177.90666666666667,356.5833333333333,38.24133333333333,47.455666666666666,105.46,107.45,-0.23944333333333334,0.0102468,5615.033333333333,32.38,3.807766666666667,9710333333333.334,21.179999999999996,1.2951333333333333e+23,740.5600000000001,15034000000000.0,1.1232333333333333e+22,90.908,1476.1000000000001,10.881
1444,B,False,,,,,,,,,,,,,,,,,,,,
1445,B,False,87.5068,633.798,36.36,55.07959999999999,113.47200000000001,115.83,0.081154,0.00362652,4100.140000000001,29.8,3.35822,5180560000000.0,14.4642,1.31414e+23,1085.54,21950200000000.0,1.6512200000000003e+22,166.81599999999997,1250.22,22.401000000000003
1446,B,True,63.237,198.63600000000002,38.7042,48.8234,108.056,107.186,-0.06776439999999999,0.00762772,4632.5199999999995,32.414,3.3863600000000007,2301720000000.0,22.8444,5.10184e+22,302.696,6830920000000.0,4.923000000000001e+21,18.3724,0.0,3.4504600000000005
1447,B,False,11.2354,118.465,33.0475,47.26349999999999,92.45349999999999,94.76400000000001,-0.33077999999999996,0.0015213499999999999,3727.15,26.0275,3.535,1820350000000.0,10.7325,3.64095e+22,280.695,4800900000000.0,5.4697e+21,66.5925,26.403,25.038800000000002
1448,B,False,230.954,292.89399999999995,45.5794,65.87540000000001,122.924,123.84200000000001,0.05426679999999999,0.0213866,5725.68,36.0644,3.64046,9414500000000.0,26.944799999999997,8.21118e+22,573.124,11958600000000.0,6.39134e+21,90.77659999999999,2306.208,12.0742
1449,B,True,,,,,,,,,,,,,,,,,,,,
1450,B,True,,,,,,,,,,,,,,,,,,,,
1451,B,True,,,,,,,,,,,,,,,,,,,,
1452,B,False,,,,,,,,,,,,,,,,,,,,
1453,B,False,12.51498,276.312,29.040399999999998,44.631600000000006,121.282,118.652,0.262372,-0.001420888,1705.22,24.274,1.6689,1257540000000.0,4.932779999999999,1.99204e+22,308.12600000000003,7320080000000.0,4.93552e+21,0.0,0.0,0.0
1454,B,False,23.788999999999998,128.116,34.3918,33.605199999999996,78.5686,79.7738,-0.148956,-0.002404,4038.6400000000003,29.0576,3.2542999999999997,772054000000.0,15.818800000000001,5.30814e+22,277.0400000000001,6074400000000.0,5.98202e+21,0.0,0.0,0.0
1455,B,False,,,,,,,,,,,,,,,,,,,,
1456,B,True,,,,,,,,,,,,,,,,,,,,
1457,B,False,,,,,,,,,,,,,,,,,,,,
1458,B,True,,,,,,,,,,,,,,,,,,,,
1459,B,False,,,,,,,,,,,,,,,,,,,,
1460,B,False,117.59,493.55,46.536199999999994,57.868399999999994,105.886,103.15799999999999,0.553082,-0.012029000000000001,7105.579999999999,36.3176,2.26624,2777820000000.0,32.3094,9.23348e+22,422.47799999999995,9119800000000.0,5.67728e+21,0.0,0.0,0.0
1461,B,False,,,,,,,,,,,,,,,,,,,,
1462,B,False,,,,,,,,,,,,,,,,,,,,
1463,B,True,,,,,,,,,,,,,,,,,,,,
1464,B,True,,,,,,,,,,,,,,,,,,,,
1465,B,True,55.87233333333333,389.9566666666667,40.141999999999996,62.34033333333333,119.43333333333334,122.09666666666665,0.024388833333333332,0.004777,5472.900000000001,32.05833333333333,3.5817666666666668,2741366666666.6665,22.958,8.570799999999999e+22,646.3133333333334,12562333333333.334,8.406366666666667e+21,159.47333333333333,1161.6733333333334,21.752
1466,B,False,,,,,,,,,,,,,,,,,,,,
1467,B,False,,,,,,,,,,,,,,,,,,,,
1468,B,False,7.5936,416.93999999999994,39.1905,50.3855,111.9025,108.845,-0.0540015,4.5917500000000036e-05,5456.425000000001,32.466,0.0,865030000000.0,21.448500000000003,8.99235e+22,481.7325,11427250000000.0,7.383175e+21,33.62175,0.0,4.9631
1469,B,False,4.2879,410.13800000000003,51.4578,66.01020000000001,112.42999999999999,113.806,0.16045086,0.000377276,7436.9800000000005,40.8518,2.86246,1471580000000.0,40.735,9.95386e+22,485.162,10457600000000.0,6.16862e+21,257.664,736.012,30.773199999999996
1470,B,False,,,,,,,,,,,,,,,,,,,,
1471,B,False,,,,,,,,,,,,,,,,,,,,
1472,B,False,13.842533333333334,58.036,27.566333333333336,39.80233333333333,101.651,104.91666666666667,0.13258999999999999,-0.0039245,1903.3999999999999,22.601666666666663,3.1697333333333333,348900000000.0,6.4131,8.868066666666666e+21,143.2733333333333,2936266666666.6665,2.2854333333333334e+21,0.0,0.0,0.0
1473,B,False,,,,,,,,,,,,,,,,,,,,
1474,B,False,39.308400000000006,268.01800000000003,45.2384,66.9072,121.08200000000002,120.474,-0.13735519999999998,0.0049017999999999996,6136.58,35.6964,1.57688,1245158000000.0,28.732800000000005,6.53248e+22,383.29,8096280000000.0,5.31462e+21,149.14600000000002,1231.1680000000001,21.603
1475,B,True,,,,,,,,,,,,,,,,,,,,
1476,B,True,169.7425,463.01250000000005,52.13375,65.83800000000001,107.135,105.86500000000001,0.15267,-0.015324250000000001,8207.825,41.36575,3.8397,6666600000000.0,40.8845,1.2078e+23,495.7425,10715000000000.0,6.526375e+21,90.28775,2962.05,10.517499999999998
1477,B,True,,,,,,,,,,,,,,,,,,,,
1478,B,False,,,,,,,,,,,,,,,,,,,,
1479,B,False,34.648199999999996,110.75,26.647199999999998,36.182,84.7616,85.44679999999998,0.008841459999999999,0.00340224,1568.94,19.277800000000003,3.1465400000000003,1817540000000.0,2.6913,2.1245199999999997e+22,318.76200000000006,5973180000000.0,6.714380000000001e+21,0.0,0.0,0.0
1480,B,False,111.018,272.21999999999997,28.4464,37.454,93.59639999999999,94.39380000000001,-0.48818,0.00720464,2442.52,23.671799999999998,3.3360399999999997,4172120000000.0,6.910819999999999,4.998240000000001e+22,556.484,11740000000000.0,9.93418e+21,38.802200000000006,0.0,7.802379999999999
1481,B,False,34.7844,172.51000000000002,58.02479999999999,77.7898,108.09,111.01400000000001,-0.11196244,-0.0050208200000000005,9064.36,45.4106,3.7571399999999997,620914000000.0,45.15920000000001,8.334960000000001e+22,384.88,7878280000000.0,4.1505000000000004e+21,105.696,3367.5199999999995,12.479800000000001
1482,B,False,,,,,,,,,,,,,,,,,,,,
1483,B,False,,,,,,,,,,,,,,,,,,,,
1484,B,False,,,,,,,,,,,,,,,,,,,,
1485,B,False,10.0297,277.40000000000003,30.9818,56.45739999999999,132.548,130.20200000000003,0.145821,0.0022165600000000002,1766.6,23.282399999999996,0.9498,1507820000000.0,4.46948,1.0615e+22,197.05599999999998,4487440000000.0,2.62778e+21,0.0,0.0,0.0
1486,B,False,6.582325,312.35999999999996,35.6275,53.828,114.9025,117.265,0.0518379,0.00046586749999999997,3528.7,28.636,4.04,2025875000000.0,14.09075,6.61955e+22,655.76,12941250000000.0,9.565075e+21,75.0085,455.6275,12.722750000000001
1487,B,False,12.79932,82.5068,33.3198,53.54600000000001,121.394,122.926,-0.534104,0.0030191,2873.7,26.1282,3.0882600000000004,1172840000000.0,8.67934,1.6170400000000001e+22,207.55600000000004,4082740000000.0,2.8467e+21,18.4272,0.0,8.66394
1488,B,False,,,,,,,,,,,,,,,,,,,,
1489,B,True,16.0856,95.1714,22.6262,29.6796,93.38380000000001,92.9586,-0.268328,-0.0019397799999999999,1177.0,19.212,0.0,1193780000000.0,0.272608,1.29622e+22,223.76799999999997,5032580000000.0,5.186339999999999e+21,0.0,0.0,0.0
1490,B,False,,,,,,,,,,,,,,,,,,,,
1491,B,True,18.3718,464.76000000000005,32.09060000000001,60.009,133.27,128.926,-0.2088868,0.0020302799999999998,2092.84,24.7258,1.6206599999999998,1759816000000.0,5.48654,2.51934e+22,390.996,8809640000000.0,5.48436e+21,0.0,0.0,0.0
1492,B,True,10.81484,258.766,32.1332,62.4972,141.834,143.48000000000002,0.627416,0.00426714,1434.7,20.5394,2.21918,814584000000.0,3.67592,4.832080000000001e+21,109.09200000000001,2394900000000.0,1.5098000000000003e+21,0.0,0.0,0.0
1493,B,False,,,,,,,,,,,,,,,,,,,,
1494,B,False,1.6968561999999998,57.0096,35.980000000000004,76.001,149.638,145.184,0.1455152,-6.421419999999995e-05,3118.44,26.922000000000004,0.44211999999999996,202737600000.0,9.237319999999999,7.167860000000001e+21,92.3868,1763160000000.0,1.184e+21,86.7218,58.970400000000005,34.806200000000004
1495,B,True,,,,,,,,,,,,,,,,,,,,
1496,B,False,63.937599999999996,458.706,63.309400000000004,50.8654,70.494,72.526,0.1069388,0.00530466,21175.8,54.3226,2.70662,766552000000.0,65.952,3.3899e+23,459.54400000000004,10417800000000.0,8.000139999999999e+21,9.4548,0.0,0.709
1497,B,False,,,,,,,,,,,,,,,,,,,,
1498,B,False,105.70800000000001,590.842,54.8712,71.3732,107.46199999999999,110.888,-0.10050180000000002,0.00536252,9257.580000000002,45.8706,4.25448,9174460000000.0,47.2302,2.4246199999999994e+23,1021.2999999999998,22512400000000.0,1.2208e+22,153.828,9465.18,11.9876
1499,B,False,,,,,,,,,,,,,,,,,,,,
1500,B,True,,,,,,,,,,,,,,,,,,,,
1501,B,False,,,,,,,,,,,,,,,,,,,,
1502,B,False,64.2628,200.096,45.587,67.0844,117.418,125.43800000000002,0.248494,0.00649526,7404.3,38.117200000000004,4.0225,4614500000000.0,31.596600000000002,9.704319999999999e+22,640.7439999999999,11263800000000.0,7.044919999999999e+21,149.404,3308.1600000000008,16.116600000000002
1503,B,False,59.638999999999996,606.0260000000001,42.8076,49.450199999999995,92.2664,97.7958,0.22981600000000002,-0.00244224,6721.44,36.195,4.079859999999999,3894740000000.0,29.417600000000004,2.1798e+23,985.3299999999999,20944400000000.0,1.6015599999999998e+22,137.0,4114.3,12.771199999999999
1504,B,True,92.51559999999999,608.614,32.5382,35.6994,95.1842,95.9076,-0.20722199999999996,-0.00316682,5089.68,28.047800000000002,3.82032,3185980000000.0,14.794999999999998,1.97424e+23,837.86,18626200000000.0,1.89464e+22,0.0,0.0,0.0
1505,B,False,45.330799999999996,295.62,48.2456,66.0064,117.492,115.85799999999999,0.029243659999999998,0.0042461,6872.12,37.784200000000006,3.50172,2468060000000.0,32.4576,9.747619999999999e+22,470.892,10446800000000.0,6.6944e+21,241.446,954.528,28.5448
1506,B,True,,,,,,,,,,,,,,,,,,,,
1507,B,False,,,,,,,,,,,,,,,,,,,,
1508,B,True,,,,,,,,,,,,,,,,,,,,
1509,B,True,,,,,,,,,,,,,,,,,,,,
1510,B,False,186.404,359.26800000000003,38.313599999999994,48.8978,108.58599999999998,110.502,-0.3276720000000001,0.0114578,5881.639999999999,32.3824,3.8620599999999996,9327000000000.0,21.647599999999997,1.2719799999999999e+23,735.748,14664800000000.0,1.0868799999999998e+22,93.83520000000001,1956.8600000000001,11.173599999999999
1511,B,False,,,,,,,,,,,,,,,,,,,,
1512,B,False,,,,,,,,,,,,,,,,,,,,
1513,B,False,,,,,,,,,,,,,,,,,,,,
1514,B,False,5.636080000000001,314.07,37.120000000000005,57.6786,118.452,121.16000000000001,-0.050425399999999995,-0.00036590399999999996,3807.3799999999997,29.9306,3.8941600000000003,1108772000000.0,16.238999999999997,6.907300000000001e+22,707.644,13521600000000.0,9.57446e+21,81.7234,665.62,15.6374
1515,B,True,47.7418,276.942,53.891,69.6906,113.68199999999999,113.402,0.19155799999999998,0.005368019999999999,8687.08,41.3098,2.5260000000000002,1760706000000.0,41.0714,1.0260399999999999e+23,438.18,9067840000000.0,5.7013e+21,253.07600000000002,956.3039999999999,29.958799999999997
1516,B,False,22.679,133.47199999999998,32.0954,57.237,143.984,144.19400000000002,0.9451320000000001,-0.00944316,2027.8,24.1608,0.8349399999999999,1213720000000.0,7.4717,6.47098e+21,126.17999999999999,2659280000000.0,1.4904200000000001e+21,0.0,0.0,0.0
1517,B,False,,,,,,,,,,,,,,,,,,,,
1518,B,False,20.771800000000002,118.67,33.244,50.6826,95.5798,98.21700000000001,-0.299802,0.00289788,3852.56,26.8936,3.48974,1194586000000.0,10.714339999999998,3.6693400000000002e+22,280.68199999999996,4800660000000.0,5.36396e+21,107.444,162.2332,34.6772
1519,B,False,,,,,,,,,,,,,,,,,,,,
1520,B,False,,,,,,,,,,,,,,,,,,,,
1521,B,False,0.445765,23.565200000000004,25.916800000000002,38.574200000000005,119.582,117.93800000000002,0.1672142,0.000429714,1508.98,22.509800000000002,0.0,159488000000.0,2.33342,2.0782e+21,32.672000000000004,753132000000.0,6.09568e+20,0.0,0.0,0.0
1522,B,False,,,,,,,,,,,,,,,,,,,,
1523,B,False,4.37358,76.9828,57.87539999999999,80.858,120.38799999999999,119.55799999999999,0.9587939999999999,-0.00156222,4146.2,41.2608,1.4457999999999998,1075038000000.0,35.2642,1.16608e+22,125.878,2624540000000.0,1.02496e+21,42.4082,59.178,11.88986
1524,B,True,3.5602199999999997,165.64600000000002,28.1236,43.806200000000004,103.75999999999999,105.076,-0.0083508,0.00027342,2405.3,22.3656,2.91282,872240000000.0,3.2968800000000003,2.9161200000000003e+22,383.276,7349640000000.0,6.46856e+21,194.00799999999998,52.2078,69.39939999999999
1525,B,False,,,,,,,,,,,,,,,,,,,,
1526,B,False,,,,,,,,,,,,,,,,,,,,
1527,B,False,,,,,,,,,,,,,,,,,,,,
1528,B,False,49.3318,427.06000000000006,36.9284,49.8004,109.516,111.742,-0.231818,0.00312864,4579.74,30.195999999999998,3.84516,3139900000000.0,17.571199999999997,9.6025e+22,658.3259999999999,14005600000000.0,1.02688e+22,29.883,0.0,4.1122
1529,B,False,,,,,,,,,,,,,,,,,,,,
1530,B,False,,,,,,,,,,,,,,,,,,,,
