,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2,ABSNJZH_3,AREA_ACR_3,MEANGAM_3,MEANGBH_3,MEANGBT_3,MEANGBZ_3,MEANJZD_3,MEANJZH_3,MEANPOT_3,MEANSHR_3,R_VALUE_3,SAVNCPP_3,SHRGT45_3,TOTPOT_3,TOTUSJH_3,TOTUSJZ_3,USFLUX_3,d_l_f_3,g_s_3,slf_3,ABSNJZH_4,AREA_ACR_4,MEANGAM_4,MEANGBH_4,MEANGBT_4,MEANGBZ_4,MEANJZD_4,MEANJZH_4,MEANPOT_4,MEANSHR_4,R_VALUE_4,SAVNCPP_4,SHRGT45_4,TOTPOT_4,TOTUSJH_4,TOTUSJZ_4,USFLUX_4,d_l_f_4,g_s_4,slf_4,ABSNJZH_5,AREA_ACR_5,MEANGAM_5,MEANGBH_5,MEANGBT_5,MEANGBZ_5,MEANJZD_5,MEANJZH_5,MEANPOT_5,MEANSHR_5,R_VALUE_5,SAVNCPP_5,SHRGT45_5,TOTPOT_5,TOTUSJH_5,TOTUSJZ_5,USFLUX_5,d_l_f_5,g_s_5,slf_5,ABSNJZH_6,AREA_ACR_6,MEANGAM_6,MEANGBH_6,MEANGBT_6,MEANGBZ_6,MEANJZD_6,MEANJZH_6,MEANPOT_6,MEANSHR_6,R_VALUE_6,SAVNCPP_6,SHRGT45_6,TOTPOT_6,TOTUSJH_6,TOTUSJZ_6,USFLUX_6,d_l_f_6,g_s_6,slf_6,ABSNJZH_7,AREA_ACR_7,MEANGAM_7,MEANGBH_7,MEANGBT_7,MEANGBZ_7,MEANJZD_7,MEANJZH_7,MEANPOT_7,MEANSHR_7,R_VALUE_7,SAVNCPP_7,SHRGT45_7,TOTPOT_7,TOTUSJH_7,TOTUSJZ_7,USFLUX_7,d_l_f_7,g_s_7,slf_7,ABSNJZH_8,AREA_ACR_8,MEANGAM_8,MEANGBH_8,MEANGBT_8,MEANGBZ_8,MEANJZD_8,MEANJZH_8,MEANPOT_8,MEANSHR_8,R_VALUE_8,SAVNCPP_8,SHRGT45_8,TOTPOT_8,TOTUSJH_8,TOTUSJZ_8,USFLUX_8,d_l_f_8,g_s_8,slf_8,ABSNJZH_9,AREA_ACR_9,MEANGAM_9,MEANGBH_9,MEANGBT_9,MEANGBZ_9,MEANJZD_9,MEANJZH_9,MEANPOT_9,MEANSHR_9,R_VALUE_9,SAVNCPP_9,SHRGT45_9,TOTPOT_9,TOTUSJH_9,TOTUSJZ_9,USFLUX_9,d_l_f_9,g_s_9,slf_9,ABSNJZH_10,AREA_ACR_10,MEANGAM_10,MEANGBH_10,MEANGBT_10,MEANGBZ_10,MEANJZD_10,MEANJZH_10,MEANPOT_10,MEANSHR_10,R_VALUE_10,SAVNCPP_10,SHRGT45_10,TOTPOT_10,TOTUSJH_10,TOTUSJZ_10,USFLUX_10,d_l_f_10,g_s_10,slf_10
2825,N,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,N,False,4.68618,108.902,41.113,82.3742,161.94,164.23399999999998,0.5892,-0.0039748,1715.5399999999997,22.422000000000004,0.55126,471888000000.0,8.67144,2.65366e+21,67.3656,1283880000000.0,7.1668e+20,0.0,0.0,0.0,8.40908,106.43199999999999,38.684599999999996,84.8398,171.622,174.498,0.43585840000000003,-0.0073716400000000005,1695.52,21.1096,0.0,485634000000.0,6.743519999999999,2.57342e+21,71.9218,1324320000000.0,7.50076e+20,0.0,0.0,0.0,7.149600000000001,108.71600000000001,37.0296,86.274,172.316,176.276,0.794916,-0.0063710600000000004,1707.2199999999998,19.3198,0.0,457792000000.0,4.707380000000001,2.5327199999999995e+21,72.8922,1330940000000.0,7.47548e+20,0.0,0.0,0.0,6.86318,108.77800000000002,36.8474,87.96099999999998,177.506,181.32200000000003,0.98583,-0.006202740000000001,1725.28,19.1958,0.0,563300000000.0,4.75856,2.5433e+21,78.5274,1415820000000.0,7.47868e+20,0.0,0.0,0.0,6.5405,106.72,37.517399999999995,86.6856,178.204,182.06599999999997,1.120936,-0.006531780000000001,1585.36,19.1646,0.0,576410000000.0,5.7858600000000004,2.09344e+21,68.4716,1234900000000.0,6.526459999999999e+20,0.0,0.0,0.0,6.955620000000001,102.824,35.392,94.348,192.722,196.682,0.8398479999999999,-0.00888378,1619.42,16.235999999999997,0.42444,371130000000.0,1.9177600000000001,1.65078e+21,59.4098,992252000000.0,5.4951199999999993e+20,0.0,0.0,0.0,5.66624,101.0898,34.757600000000004,96.3798,191.88,196.56799999999998,0.5777586,-0.00884304,1602.02,15.925799999999999,0.0,284800000000.0,1.493338,1.3682799999999997e+21,48.433400000000006,801378000000.0,4.71034e+20,0.0,0.0,0.0,3.7085,100.008,34.831599999999995,91.47139999999999,187.854,195.33200000000002,0.192015,-0.00583174,1528.12,15.849399999999997,0.0,133806400000.0,1.221686,1.2936e+21,47.07860000000001,779090000000.0,4.6782999999999993e+20,0.0,0.0,0.0,3.2584400000000002,99.3022,33.254999999999995,85.90360000000001,189.894,201.922,0.6026431999999999,-0.004271240000000001,1475.6799999999998,15.3286,0.0,266194000000.0,1.7534800000000001,1.13468e+21,47.2062,772220000000.0,4.4211e+20,0.0,0.0,0.0,2.4096466666666667,99.42366666666668,33.59966666666667,81.54166666666667,181.45000000000002,189.79999999999998,1.8022666666666665,0.0050260999999999995,1436.3666666666668,16.599666666666668,1.4467666666666668,452586666666.6667,3.8312333333333335,9.420933333333334e+20,40.53633333333334,703083333333.3334,3.586333333333334e+20,0.0,0.0,0.0
2827,N,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,N,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,N,False,7.553400000000001,114.32000000000001,29.686799999999998,60.400800000000004,140.38799999999998,138.76399999999998,0.3015938,-0.00443804,1632.92,20.8152,0.0,403464000000.0,2.1473999999999998,3.68868e+21,76.293,1646300000000.0,1.0656199999999999e+21,0.0,0.0,0.0,7.58152,112.66600000000001,29.9058,58.6202,138.202,137.44400000000002,0.375102,-0.00441514,1530.9,20.582,0.0,374256000000.0,2.26022,3.4826000000000003e+21,74.8844,1625400000000.0,1.0504199999999999e+21,0.0,0.0,0.0,7.62954,114.20599999999999,29.814799999999998,57.25,135.594,135.49200000000002,0.359434,-0.004173359999999999,1543.64,21.334600000000002,0.0,502982000000.0,3.08654,3.7762199999999996e+21,81.6772,1837380000000.0,1.1053600000000001e+21,0.0,0.0,0.0,6.85702,112.63399999999999,29.438200000000002,55.9524,135.6,136.40200000000002,0.31600239999999996,-0.00399028,1594.2,21.295,0.0,409298000000.0,3.1074200000000003,3.6499800000000007e+21,75.82079999999999,1680100000000.0,1.0578999999999999e+21,0.0,0.0,0.0,8.04255,111.02,29.989749999999997,56.74675,134.35,135.04999999999998,0.5057125,-0.0047399,1515.275,21.029249999999998,0.0,484365000000.0,3.047425,3.4075749999999996e+21,74.3985,1656500000000.0,1.03115e+21,0.0,0.0,0.0,5.0136,113.18,29.797,56.125,134.92,135.03,0.39751,-0.0027042,1480.6,21.572,0.0,375360000000.0,3.1823,3.6454e+21,79.26,1792800000000.0,1.083e+21,0.0,0.0,0.0,5.1742,114.14666666666666,29.953666666666663,58.66833333333333,140.01,139.3033333333333,0.26623376666666665,-0.003082733333333334,1519.2,20.74833333333333,0.0,317389333333.3333,2.134,3.398333333333334e+21,74.236,1643066666666.6667,1.01254e+21,0.0,0.0,0.0,4.606,114.29,30.244799999999998,59.7356,141.15400000000002,139.692,0.1498536,-0.0029092399999999996,1584.78,21.2344,1.62384,165278600000.0,2.2985599999999997,3.3549e+21,71.29120000000002,1572920000000.0,9.592059999999999e+20,0.0,0.0,0.0,1.53604525,113.83500000000001,30.5135,63.7415,144.8125,142.3875,-0.04967725,-0.0010473599999999998,1747.15,21.08625,2.01075,104391500000.0,1.9397,3.4093249999999997e+21,69.81174999999999,1526225000000.0,9.227875000000001e+20,0.0,0.0,0.0,2.9416,112.5175,30.242,71.11325,154.845,153.8675,-0.23686,-0.0023346,1947.525,20.632749999999998,0.54335,149051500000.0,1.5921750000000001,3.2320749999999995e+21,70.81025000000001,1399550000000.0,8.425050000000001e+20,0.0,0.0,0.0
2830,N,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,N,False,7.1100200000000005,42.792,29.167399999999997,57.11279999999999,141.802,142.75799999999998,1.042754,0.00798606,2178.5000000000005,23.151999999999997,0.0,482686000000.0,3.73154,2.58546e+21,55.9524,1104060000000.0,6.09456e+20,0.0,0.0,0.0,7.7801,42.3786,30.1214,52.5654,133.456,132.81,0.9716400000000001,0.00701716,1903.8399999999997,24.0424,0.0,550280000000.0,4.7990200000000005,2.8077000000000004e+21,56.7312,1253560000000.0,6.72354e+20,0.0,0.0,0.0,5.760260000000001,42.1604,29.2862,47.980399999999996,124.28400000000002,122.80999999999999,0.6195999999999999,0.00514002,1590.44,23.2022,0.0,354412000000.0,3.0064800000000003,2.37688e+21,48.0466,1111264000000.0,6.475039999999999e+20,0.0,0.0,0.0,6.25952,45.1024,28.6798,50.5426,128.916,127.002,0.8030619999999999,0.006343499999999999,1656.72,21.991200000000003,0.0,403188000000.0,1.6642800000000002,2.16694e+21,42.4828,936412000000.0,5.91704e+20,0.0,0.0,0.0,5.03308,43.72180000000001,29.006999999999998,48.969800000000006,126.34999999999998,124.31400000000001,0.652032,0.00531382,1665.7,22.7828,0.0,315024000000.0,2.43682,2.0967799999999999e+21,39.5044,897622000000.0,5.60092e+20,0.0,0.0,0.0,8.20686,45.3618,28.889,49.6178,130.558,129.28799999999998,1.164366,0.00841762,1617.48,22.1598,0.0,578474000000.0,2.96058,2.0890999999999999e+21,41.2928,957410000000.0,5.74628e+20,0.0,0.0,0.0,5.53034,49.452999999999996,28.880599999999998,47.519,124.80999999999999,124.06400000000001,0.704868,0.0052285199999999995,1556.34,22.855400000000003,0.0,379550000000.0,2.91276,2.19354e+21,44.26219999999999,1065100000000.0,6.006279999999999e+20,0.0,0.0,0.0,8.420960000000001,49.587,29.749000000000002,49.7056,126.652,126.94200000000001,1.3454599999999999,0.008062380000000001,1564.4399999999998,23.1718,0.0,718682000000.0,3.8540800000000006,2.1642000000000003e+21,47.0788,1160940000000.0,5.8565399999999993e+20,0.0,0.0,0.0,7.3258,50.713,28.715000000000003,53.65866666666667,132.95333333333335,134.21333333333334,1.6935333333333331,0.0095641,1797.7666666666664,22.492,0.0,660366666666.6666,3.348366666666667,1.8395666666666666e+21,45.055,1013006666666.6666,4.7884e+20,0.0,0.0,0.0,2.245636,55.0364,28.232399999999995,60.0168,144.738,146.224,0.5611079999999999,0.0033764999999999997,1999.3200000000002,21.0252,0.0,190412000000.0,1.8220599999999998,1.7694800000000003e+21,43.3024,872054000000.0,4.5821e+20,0.0,0.0,0.0
2832,N,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,N,False,7.138859999999999,174.172,37.5308,66.14219999999999,138.78400000000002,137.794,1.2170580000000002,0.00245072,2213.4199999999996,26.587,2.04364,1870420000000.0,11.791400000000001,8.80054e+21,158.224,3493780000000.0,1.6734999999999999e+21,0.0,0.0,0.0,10.080499999999999,175.618,37.867,71.7216,142.642,141.44600000000003,1.047192,0.00392958,2492.6400000000003,26.896200000000004,2.62112,1381040000000.0,11.5182,8.4605e+21,140.248,2979060000000.0,1.506e+21,35.383,14.923399999999997,16.988400000000002,9.88484,173.188,35.534,76.7606,152.124,153.3,0.8368439999999999,0.00443022,2421.16,24.1406,2.55258,953388000000.0,7.45116,7.0789e+21,138.128,2705040000000.0,1.4219799999999999e+21,89.3332,32.106199999999994,45.7062,5.879899999999999,166.372,34.2726,75.3442,155.72,159.15,1.031704,0.0005924600000000003,2231.8599999999997,23.054399999999998,2.42658,1105708000000.0,6.59242,6.16794e+21,141.452,2664480000000.0,1.3799799999999999e+21,18.0056,5.5358,9.6888,11.153020000000001,169.63,35.355199999999996,70.38919999999999,148.402,152.08,0.90378,-0.00502732,2223.7000000000003,24.9446,2.33362,1033762000000.0,10.059880000000001,6.561739999999999e+21,144.034,2912940000000.0,1.39778e+21,0.0,0.0,0.0,9.84206,176.138,37.419,69.04760000000002,140.834,143.666,0.975704,-0.00416986,2152.7599999999998,26.2634,0.9183199999999999,1197368000000.0,11.65382,6.80548e+21,144.12800000000001,3079080000000.0,1.40092e+21,0.0,0.0,0.0,2.354312,183.824,40.1626,70.02,136.666,139.56,0.826494,0.0005493354000000001,2326.4200000000005,27.7426,1.7030999999999998,1020832000000.0,14.3058,7.43112e+21,139.406,2938320000000.0,1.40324e+21,0.0,0.0,0.0,5.619820000000001,189.456,40.563,72.888,141.674,141.35399999999998,0.763854,0.002181488,2485.96,28.193600000000004,1.4435600000000002,1026370000000.0,14.208000000000002,8.483280000000001e+21,139.776,2993140000000.0,1.50504e+21,0.0,0.0,0.0,5.7873399999999995,189.39600000000002,40.8262,72.55019999999999,141.07800000000003,140.42000000000002,1.102172,0.0020573419999999998,2460.92,28.225600000000004,2.48474,1580900000000.0,14.4542,9.165000000000001e+21,152.46200000000002,3241880000000.0,1.6204399999999997e+21,0.0,0.0,0.0,9.338466666666667,196.15333333333334,44.391,64.66666666666667,125.45,124.70333333333333,0.7073466666666667,0.0025254333333333333,2251.9,31.732333333333333,2.3793666666666664,1323666666666.6667,20.483333333333334,1.09291e+22,174.90333333333334,4166466666666.6665,1.8110666666666668e+21,7.3146666666666675,0.0,4.672533333333333
2834,N,False,1.5333280000000002,40.0346,27.788,49.608,134.76800000000003,133.796,-0.0883554,0.0013078039999999999,1769.4399999999998,22.254199999999997,0.0,138880000000.0,2.257,2.74674e+21,44.9682,994070000000.0,7.54758e+20,0.0,0.0,0.0,1.0583690000000001,39.3388,27.300599999999996,44.3544,124.47200000000001,122.888,-0.059826460000000005,0.0004146192,1523.88,22.1876,0.0,146086400000.0,1.7506999999999997,2.66846e+21,46.156600000000005,1094300000000.0,7.80586e+20,0.0,0.0,0.0,3.2244600000000005,39.7726,26.7332,41.1558,119.828,118.35999999999999,0.010180399999999996,0.00232826,1444.7999999999997,21.986200000000004,0.3274,252126000000.0,1.569642,2.65726e+21,44.5686,1064368000000.0,8.0064e+20,0.0,0.0,0.0,1.4875160000000003,36.7548,26.714799999999997,41.1526,117.976,116.66,-0.034887800000000004,0.001125276,1427.1,22.1012,0.0,97715600000.0,1.3062719999999999,2.5319200000000005e+21,40.4878,985998000000.0,7.695880000000001e+20,0.0,0.0,0.0,1.5540260000000001,34.34440000000001,26.8248,41.763400000000004,116.23799999999999,114.394,-0.10773700000000001,0.0012196544,1457.16,22.2312,0.0,128392000000.0,0.9734,2.49826e+21,40.3818,974972000000.0,7.41214e+20,0.0,0.0,0.0,1.9536000000000002,34.473600000000005,26.650799999999997,42.5276,116.35999999999999,114.42999999999999,-0.33871799999999996,0.0014567059999999999,1522.52,22.181600000000003,0.0,214968000000.0,1.2327559999999997,2.47518e+21,40.5224,965610000000.0,7.22718e+20,0.0,0.0,0.0,4.601920000000001,35.4096,25.8702,42.480399999999996,118.76199999999999,118.766,-0.677646,0.004047919999999999,1631.6599999999999,21.7716,0.0,396384000000.0,1.778924,2.46288e+21,41.9228,941026000000.0,7.18922e+20,0.0,0.0,0.0,4.497400000000001,34.7995,26.23875,40.7995,116.7925,117.525,-0.37908749999999997,0.0034611250000000007,1545.275,22.08875,0.0,349810000000.0,1.6592500000000001,2.682875e+21,46.045249999999996,1061000000000.0,8.0865e+20,0.0,0.0,0.0,2.0871,34.46725000000001,25.785,37.8095,111.7675,112.26,-0.16728549999999998,0.0012816975,1347.3000000000002,21.8555,0.0,307580000000.0,1.0060075,2.8447e+21,44.555749999999996,1071870000000.0,9.3238e+20,0.0,0.0,0.0,1.9626360000000003,34.0818,25.719,40.464,119.80199999999999,119.73800000000001,-0.446976,0.001129254,1449.6999999999998,21.8186,0.9370799999999999,391354000000.0,1.207238,2.7486e+21,47.033,1081080000000.0,8.694020000000001e+20,0.0,0.0,0.0
2835,N,False,27.449,62.2648,27.7084,43.079600000000006,98.0006,96.5322,-0.0406898,0.0047069,1840.8399999999997,19.8242,2.49406,1091762000000.0,2.2482200000000003,1.4265199999999998e+22,213.402,3821640000000.0,3.9773000000000004e+21,0.0,0.0,0.0,27.4608,59.697799999999994,27.7488,43.0246,97.95700000000001,97.267,0.003783579999999999,0.0047142,1779.52,19.5212,2.55038,965326000000.0,2.3524599999999998,1.377e+22,203.8,3708420000000.0,3.98618e+21,0.0,0.0,0.0,27.412600000000005,65.2602,28.047199999999997,41.4196,96.7088,96.49980000000001,-0.03297219999999999,0.0044514,1755.6199999999997,19.615799999999997,2.69228,1051540000000.0,3.10122,1.4353399999999997e+22,217.12999999999997,3994840000000.0,4.1633000000000004e+21,0.0,0.0,0.0,21.817,69.0008,27.671799999999998,40.4684,95.4816,95.2554,0.005082600000000001,0.0034675200000000004,1737.6399999999999,19.2596,2.63728,988732000000.0,2.7404400000000004,1.4511199999999999e+22,221.56599999999997,4045160000000.0,4.3052199999999993e+21,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,N,False,4.1918999999999995,65.96719999999999,48.6982,92.4678,140.558,136.44,0.23501398,-0.00300354,6072.92,33.099000000000004,0.0,253266000000.0,21.1918,1.1308e+22,83.3822,1478780000000.0,1.0051720000000001e+21,153.73000000000002,67.539,46.0776,0.858465,66.37150000000001,50.41075,86.90275,129.04500000000002,124.985,0.4471425,-0.0004231625,5764.575,34.352500000000006,0.0,359180000000.0,24.00125,1.180925e+22,77.71900000000001,1450025000000.0,1.0072500000000001e+21,155.585,75.35900000000001,43.8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55575,58.403,50.8765,94.12700000000001,133.82,128.475,0.6763349999999999,-0.0038917,6696.55,33.6225,0.0,418430000000.0,20.773000000000003,1.03875e+22,60.971999999999994,1175850000000.0,8.1412e+20,165.68,86.977,42.567,2.91242,63.104,49.3516,89.29479999999998,135.022,130.56,0.432336,-0.0022956400000000003,6127.039999999999,33.2444,0.0,289202000000.0,20.659,1.0340280000000001e+22,62.87179999999999,1219920000000.0,8.615479999999999e+20,0.0,0.0,0.0,5.77642,62.4918,49.724000000000004,83.745,131.72199999999998,127.68800000000002,0.5327339999999999,-0.00424188,5529.6,33.258799999999994,0.0,371648000000.0,21.233799999999995,1.001822e+22,67.9574,1410540000000.0,8.697160000000001e+20,0.0,0.0,0.0,5.18442,63.0924,47.9276,81.13999999999999,134.474,133.09,0.3918952,-0.00379554,5319.18,31.7026,0.0,395556000000.0,19.2676,9.682819999999998e+21,72.6556,1493840000000.0,8.98532e+20,0.0,0.0,0.0,2.6208560000000007,63.6872,45.9324,80.39320000000001,137.078,137.01399999999998,0.704288,-0.001309952,4986.06,30.082600000000003,0.0,506090000000.0,16.823999999999998,8.625759999999999e+21,70.79819999999998,1386540000000.0,8.74012e+20,0.0,0.0,0.0
2837,N,False,4.31444,140.99,42.4608,92.4614,152.894,152.122,-0.0043074000000000055,0.0015924239999999998,4409.44,27.5086,3.00032,574982000000.0,9.780339999999999,1.57174e+22,163.14600000000002,3061100000000.0,1.92986e+21,206.382,327.566,39.93820000000001,3.6385065,145.4275,43.20925,84.11025000000001,142.355,142.3,0.2131725,0.001158671,3831.8500000000004,28.265,3.013925,679030000000.0,11.9795,1.545075e+22,165.98250000000002,3273200000000.0,1.9923e+21,210.66750000000002,365.4675,41.803749999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6257649999999995,151.64,42.6475,87.521,150.01999999999998,149.345,0.5519149999999999,0.0013835100000000001,3296.2,26.8595,2.6182499999999997,803840000000.0,10.17325,1.222e+22,161.47,3136600000000.0,1.81625e+21,107.095,16.661,38.6118,5.7887,151.19,42.421,81.2126,141.91800000000003,142.002,0.6220100000000001,0.001885332,2967.96,27.506600000000002,1.58178,962360000000.0,12.3652,1.18166e+22,164.814,3345500000000.0,1.84656e+21,124.1377,21.9778,43.6908,9.90666,156.182,42.1028,80.9884,144.38600000000002,144.46800000000002,0.823366,0.0031916600000000002,2880.42,28.0836,2.68582,1355378000000.0,13.850800000000001,1.1973e+22,185.302,3808880000000.0,1.8871e+21,98.41908,0.0,33.5939,8.35242,160.07800000000003,41.736000000000004,80.3498,146.722,147.284,0.780732,0.0027548400000000006,2913.46,28.651,2.74678,1226102000000.0,14.8464,1.17908e+22,193.82600000000002,3939420000000.0,1.8615e+21,91.0318,29.22,29.553800000000003,8.95818,162.88799999999998,41.6142,79.1528,144.478,145.708,0.394528,0.0029411800000000003,2913.7,28.5902,2.82348,980134000000.0,15.1264,1.17754e+22,192.56599999999997,3885720000000.0,1.8593399999999999e+21,4.93372,0.0,1.63294
2838,N,False,3.32984,63.546800000000005,29.7694,38.2834,96.42,96.35919999999999,-0.149896,0.00075053,1888.58,24.5088,1.6987,361672000000.0,5.66414,1.11578e+22,126.19200000000001,2803360000000.0,2.6019199999999995e+21,50.4152,33.3774,28.359199999999998,3.251038,63.895799999999994,28.505399999999998,38.5642,99.0418,98.94740000000002,0.0018945999999999998,0.0007597939999999999,1775.1399999999999,23.3738,1.1314199999999999,302016000000.0,3.60658,1.0087840000000001e+22,119.21,2633060000000.0,2.5506199999999996e+21,14.601400000000002,4.4406,9.326600000000001,1.72074,64.09,27.843600000000002,39.0762,101.238,101.176,-0.0553922,-0.000354404,1715.5399999999997,22.7798,0.0,191317800000.0,2.20834,9.65914e+21,117.39000000000001,2557320000000.0,2.57052e+21,0.0,0.0,0.0,6.742439999999999,65.1194,28.439600000000002,40.0886,102.77000000000001,102.704,-0.23892000000000002,-0.0015660359999999998,1796.9,23.4838,0.33832,626264000000.0,3.1696999999999997,1.02408e+22,126.946,2784960000000.0,2.61168e+21,0.0,0.0,0.0,1.79393,66.7332,27.456,45.151799999999994,114.13200000000002,113.88399999999999,-0.27329860000000006,-0.00019615220000000002,2077.1400000000003,22.845,2.15784,529504000000.0,2.62286,1.0318999999999998e+22,132.826,2744320000000.0,2.51614e+21,0.0,0.0,0.0,1.2040005666666669,67.89399999999999,26.810666666666666,47.79066666666666,120.11333333333334,119.37333333333333,-0.5974100000000001,0.0001509658,2154.233333333333,21.921000000000003,0.0,1086266666666.6666,1.5529666666666666,1.0016800000000001e+22,131.32333333333332,2643066666666.6665,2.4809000000000004e+21,74.52766666666666,21.328666666666667,47.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92379,64.789,25.867666666666665,43.657999999999994,114.62666666666667,115.0,-0.6057633333333334,0.0006514899999999999,1889.3333333333333,20.74566666666667,0.0,1085946666666.6666,1.6777333333333335,8.687266666666666e+21,126.56333333333335,2550600000000.0,2.4289e+21,0.0,0.0,0.0
