,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40
308,M,False,0.17904,0.16616,0.1757,0.16484,0.16922,0.18359,0.13025,0.12712,0.14326,0.12356,0.16241,0.13524,0.17549,0.14787,0.14325,0.20843,0.1955,0.15955,0.13604,0.19017,0.21256,0.14164,0.14334,0.17361,0.21077,0.18588,0.25167,0.1934,0.18889,0.22224,0.15711,0.17336,0.17657,0.17093,0.17493,0.19844,0.11957,0.19213,0.15827,0.16141
309,M,False,0.17361,0.21077,0.18588,0.25167,0.1934,0.18889,0.22224,0.15711,0.17336,0.17657,0.17093,0.17493,0.19844,0.11957,0.19213,0.15827,0.16141,0.21381,0.2218,0.15849,0.19009,0.20122,0.16977,0.23485,0.30362,0.21082,0.17013,0.27883,0.24805,0.21454,0.27025,0.20153,0.23341,0.23343,0.2061,0.27548,0.18824,0.19808,0.24687,0.26312
310,M,False,0.18107,0.22192,0.18776,0.15128,0.13301,0.11688,0.13587,0.13477,0.061158,0.15282,0.22317,0.13249,0.13622,0.076291,0.094547,0.03032,0.050296,0.14649,0.16618,0.10497,0.039913,0.20595,0.17996,0.21731,0.29394,0.21259,0.15936,0.16562,0.13104,0.1898,0.23877,0.21241,0.30514,0.191,0.20523,0.18115,0.16458,0.16855,0.1574,0.15011
311,M,False,0.19009,0.20122,0.16977,0.23485,0.30362,0.21082,0.17013,0.27883,0.24805,0.21454,0.27025,0.20153,0.23341,0.23343,0.2061,0.27548,0.18824,0.19808,0.24687,0.26312,0.19288,0.27231,0.23798,0.24749,0.19653,0.21015,0.23736,0.19118,0.24955,0.25024,0.34514,0.2593,0.27046,0.25605,0.28095,0.26967,0.25692,0.23911,0.31546,0.34448
312,M,False,0.19808,0.24687,0.26312,0.19288,0.27231,0.23798,0.24749,0.19653,0.21015,0.23736,0.19118,0.24955,0.25024,0.34514,0.2593,0.27046,0.25605,0.28095,0.26967,0.25692,0.23911,0.31546,0.34448,0.24845,0.29748,0.25207,0.26967,0.24182,0.21338,0.19383,0.27116,0.25092,0.21474,0.25709,0.23545,0.20707,0.20888,0.22727,0.13612,0.20463
313,M,False,0.13694,0.18546,0.11407,0.19233,0.22341,0.16757,0.15493,0.14955,0.20423,0.097015,0.1058,0.072488,0.065745,-0.091482,0.0018415,0.03439,0.15933,0.0664,0.09173,0.02155,0.087271,0.057451,0.15169,0.11923,0.15866,0.13995,0.13905,0.17026,0.19563,0.26998,0.2829,0.14079,0.23393,0.308,0.24522,0.13621,0.18863,0.17785,0.18418,0.23149
314,M,True,0.14506,0.12318,0.13983,0.13262,0.20844,0.1933,0.1758,0.18854,0.14304,0.2287,0.23407,0.25247,0.19564,0.20155,0.1655,0.16936,0.18563,0.15991,0.20661,0.19281,0.2604,0.22878,0.22864,0.17803,0.19854,0.24679,0.19313,0.13582,0.19184,0.23631,0.11796,0.14942,0.18182,0.11982,0.1832,0.19013,0.16944,0.15034,0.23112,0.24473
315,M,False,0.19184,0.23631,0.11796,0.14942,0.18182,0.11982,0.1832,0.19013,0.16944,0.15034,0.23112,0.24473,0.19675,0.19492,0.2482,0.18558,0.22734,0.23421,0.24033,0.28642,0.27483,0.29201,0.21834,0.21339,0.23859,0.26901,0.19582,0.22521,0.25396,0.27105,0.25788,0.25205,0.24707,0.24667,0.20003,0.22075,0.23498,0.21967,0.22163,0.19379
316,M,False,0.27105,0.25788,0.25205,0.24707,0.24667,0.20003,0.22075,0.23498,0.21967,0.22163,0.19379,0.11748,0.20811,0.16972,0.17659,0.17284,0.21074,0.20977,0.28286,0.25384,0.34923,0.23008,0.28791,0.34663,0.32082,0.30336,0.30312,0.26084,0.21276,0.19003,0.22555,0.17895,0.23764,0.20383,0.15245,0.22053,0.11788,0.23734,0.24864,0.2285
317,M,False,0.17939,0.27436,0.24105,0.1749,0.17429,0.26011,0.1326,0.19436,0.083701,0.18854,0.17628,0.1759,0.25787,0.23824,0.25985,0.22454,0.29509,0.26981,0.34339,0.23251,0.28182,0.19498,0.30301,0.28776,0.24861,0.20594,0.21497,0.29555,0.24451,0.23848,0.25653,0.26787,0.22935,0.28044,0.29484,0.27571,0.39332,0.35531,0.38739,0.40157
318,M,True,0.23172,0.27473,0.24598,0.27823,0.24868,0.30016,0.30121,0.2581,0.30822,0.28374,0.27761,0.29404,0.31896,0.2663,0.265,0.30823,0.31997,0.26637,0.2792,0.30429,0.29829,0.27606,0.26564,0.27948,0.21377,0.22013,0.24191,0.23176,0.15628,0.17963,0.10189,0.10993,0.097135,0.04202,0.075083,0.07291,0.066397,0.0735,0.064004,0.10345
319,M,False,0.17963,0.10189,0.10993,0.097135,0.04202,0.075083,0.07291,0.066397,0.0735,0.064004,0.10345,0.094244,0.055917,0.092062,0.11559,0.13978,0.15866,0.098462,0.12379,0.12208,0.098693,0.044162,0.010549,0.019068,-0.046141,-0.038276,-0.064185,-0.087354,-0.081675,-0.043214,-0.065762,-0.067109,-0.10333,-0.060743,-0.047774,-0.013032,-0.0056815,-0.06557,0.010689,-0.01594
320,M,False,-0.052657,-0.093411,-0.081408,-0.077715,-0.10225,-0.054604,-0.084361,-0.13293,-0.048803,-0.069076,-0.059532,-0.015187,-0.061347,-0.036623,-0.030425,-0.061611,-0.053636,-0.064721,-0.056811,-0.073999,-0.05768,-0.053983,-0.048434,-0.092123,-0.056346,-0.066596,-0.074346,-0.10568,-0.088856,-0.14604,-0.099889,-0.11451,-0.11159,-0.077637,-0.048963,-0.069616,-0.068496,-0.059947,-0.052684,-0.042871
321,M,True,0.12888,0.12648,0.15354,0.15211,0.15842,0.19708,0.16777,0.11392,0.17152,0.26307,0.25227,0.19865,0.31787,0.28543,0.18107,0.17983,0.27481,0.16865,0.1107,0.0054771,0.010387,-0.0063884,-0.091869,0.099693,0.026856,0.016441,0.022714,0.018533,-0.0067619,-0.010562,-0.086225,0.060802,-0.065814,0.019668,0.1091,0.076759,0.15063,0.12373,0.039722,0.12447
322,M,True,0.17045,0.12924,0.16735,0.04954,0.054921,0.068024,0.08585,0.16982,0.165,0.18258,0.12991,0.13878,0.13594,0.21614,0.27492,0.21953,0.29429,0.30947,0.24114,0.35896,0.26201,0.25743,0.33025,0.2643,0.18502,0.19385,0.26006,0.18147,0.22486,0.24158,0.18055,0.17051,0.15186,0.13823,0.29441,0.23791,0.28819,0.2989,0.30402,0.31493
323,M,True,0.29429,0.30947,0.24114,0.35896,0.26201,0.25743,0.33025,0.2643,0.18502,0.19385,0.26006,0.18147,0.22486,0.24158,0.18055,0.17051,0.15186,0.13823,0.29441,0.23791,0.28819,0.2989,0.30402,0.31493,0.28697,0.28732,0.33445,0.20547,0.35409,0.40746,0.3315,0.35053,0.39113,0.40109,0.30371,0.23751,0.32094,0.22613,0.29959,0.3976
324,M,True,0.32733,0.26529,0.26933,0.25177,0.17543,0.17789,0.23869,0.21555,0.34682,0.27667,0.25139,0.23678,0.16057,0.13756,0.11643,0.19665,0.14989,0.14367,0.2132,0.17603,0.18101,0.20171,0.28184,0.2282,0.17473,0.18153,0.17152,0.20545,0.26248,0.30529,0.28851,0.27601,0.32905,0.15377,0.20171,0.18917,0.22645,0.17166,0.10953,0.11694
325,M,True,0.17789,0.23869,0.21555,0.34682,0.27667,0.25139,0.23678,0.16057,0.13756,0.11643,0.19665,0.14989,0.14367,0.2132,0.17603,0.18101,0.20171,0.28184,0.2282,0.17473,0.18153,0.17152,0.20545,0.26248,0.30529,0.28851,0.27601,0.32905,0.15377,0.20171,0.18917,0.22645,0.17166,0.10953,0.11694,0.052021,-0.024557,0.058626,0.058711,0.11004
326,M,True,0.14519,0.20341,0.16468,0.1871,0.23441,0.24539,0.18394,0.2007,0.26955,0.11231,0.22831,0.16049,0.14268,0.11313,0.10104,0.060191,0.12409,0.088451,0.089554,0.13999,0.068976,0.12633,0.08387,0.087934,0.1779,0.096649,0.11728,0.077058,0.12548,0.017568,0.069228,0.051944,0.001488,-0.033519,-0.0054475,0.033662,0.031485,0.017479,-0.015961,-0.059967
327,M,False,0.062029,0.10262,0.090422,0.075933,0.043428,0.031967,0.075912,0.049439,0.099003,0.071962,0.078784,0.087733,0.099184,0.092339,0.11288,0.14202,0.067584,0.072346,0.086388,0.063024,0.021481,-0.023737,0.012365,-0.0052217,0.015351,-0.027646,-0.010063,0.030271,0.023575,0.052183,0.094794,0.1743,0.18358,0.17864,0.11851,0.12443,0.12356,0.12037,0.11907,0.11036
328,M,False,0.031967,0.075912,0.049439,0.099003,0.071962,0.078784,0.087733,0.099184,0.092339,0.11288,0.14202,0.067584,0.072346,0.086388,0.063024,0.021481,-0.023737,0.012365,-0.0052217,0.015351,-0.027646,-0.010063,0.030271,0.023575,0.052183,0.094794,0.1743,0.18358,0.17864,0.11851,0.12443,0.12356,0.12037,0.11907,0.11036,0.098864,0.15319,0.15301,0.15952,0.14902
329,M,False,-0.023737,0.012365,-0.0052217,0.015351,-0.027646,-0.010063,0.030271,0.023575,0.052183,0.094794,0.1743,0.18358,0.17864,0.11851,0.12443,0.12356,0.12037,0.11907,0.11036,0.098864,0.15319,0.15301,0.15952,0.14902,0.15908,0.17767,0.15506,0.14748,0.2107,0.18954,0.1894,0.29052,0.24145,0.22181,0.18348,0.18486,0.14093,0.16378,0.15744,0.19095
330,M,False,0.29223,0.33971,0.31212,0.29334,0.307,0.34415,0.3711,0.30351,0.26465,0.25169,0.33549,0.37394,0.28749,0.32969,0.38659,0.4145,0.45326,0.37279,0.36882,0.31311,0.34264,0.44056,0.43565,0.36105,0.37704,0.34618,0.3411,0.37262,0.4469,0.43452,0.40751,0.44737,0.40388,0.39285,0.39704,0.39691,0.37192,0.28214,0.34228,0.43222
331,M,False,-0.22621,-0.25947,-0.22716,-0.1506,-0.19259,-0.18165,-0.27608,-0.22375,-0.26814,-0.30488,-0.27086,-0.36553,-0.34858,-0.42555,-0.38324,-0.3582,-0.40426,-0.34219,-0.33769,-0.3706,-0.31998,-0.26198,-0.25562,-0.33364,-0.33688,-0.25728,-0.36035,-0.37274,-0.29802,-0.24039,-0.30748,-0.24283,-0.28315,-0.18173,-0.32873,-0.27021,-0.23464,-0.25161,-0.28468,-0.24628
332,M,False,-0.056006,-0.093776,-0.041844,-0.041502,-0.056954,-0.098048,-0.12206,-0.073344,-0.15724,-0.17001,-0.18494,-0.1685,-0.19947,-0.13746,-0.045968,-0.016257,0.0077081,0.0546,0.074992,0.066867,0.060344,0.066443,0.087769,0.053115,0.057253,0.044045,0.047005,0.0075693,0.0042024,-0.021045,-0.073637,-0.0011156,-0.0028558,0.03144,0.082445,0.090807,0.096302,0.078564,0.10162,0.10155
333,M,False,-0.09324,-0.13652,-0.13589,-0.1502,-0.11009,-0.15845,-0.14363,-0.12785,-0.14175,-0.16342,-0.12513,-0.12033,-0.13616,-0.1803,-0.12869,-0.13478,-0.11103,-0.17034,-0.17372,-0.15154,-0.14763,-0.08892,-0.034818,-0.1607,-0.15001,-0.096296,-0.095545,-0.084466,-0.093815,-0.18971,-0.16196,-0.16912,-0.13308,-0.22195,-0.17812,-0.098779,-0.12881,-0.16159,-0.10915,-0.14249
334,M,False,0.28313,0.33541,0.31582,0.28781,0.24465,0.22494,0.32194,0.40574,0.2641,0.24201,0.28986,0.29434,0.32394,0.34332,0.35261,0.28985,0.37275,0.31728,0.30661,0.20891,0.23805,0.24935,0.17663,0.18236,0.20611,0.10543,0.17322,0.1666,0.149,0.19434,0.2523,0.23836,0.24758,0.2716,0.22044,0.28596,0.25783,0.3485,0.23151,0.26525
335,M,True,-0.16509,-0.18448,-0.24526,-0.33385,-0.32639,-0.33459,-0.284,-0.28233,-0.12138,-0.16502,-0.18385,-0.16927,-0.14046,-0.12708,-0.10566,-0.13638,-0.10208,-0.039861,-0.033874,-0.14915,-0.12892,-0.11783,-0.11567,-0.16855,-0.22423,-0.30607,-0.31774,-0.37523,-0.1926,-0.20809,-0.068173,-0.19744,-0.10381,-0.15949,-0.22105,-0.16491,-0.23562,-0.036747,-0.10845,-0.13359
336,M,True,-0.10381,-0.15949,-0.22105,-0.16491,-0.23562,-0.036747,-0.10845,-0.13359,0.029266,0.030644,0.072373,0.0016088,-0.03035,-0.11164,-0.023449,-0.18159,-0.079483,-0.0063634,0.026,0.0183,0.029997,-0.099929,-0.0016663,0.012248,0.087042,0.001435,-0.03921,-0.047526,-0.11759,-0.11606,-0.23423,-0.024776,0.024466,0.066074,0.024782,-0.045728,-0.093958,-0.083827,-0.13091,-0.1324
337,M,False,-0.061147,-0.1341,-0.20599,-0.14252,0.035655,-0.10693,-0.05155,-0.093894,-0.073572,-0.055262,-0.097089,-0.058291,-0.19334,-0.17185,-0.1424,-0.057948,-0.11134,-0.11904,-0.16095,-0.20359,-0.13255,0.015474,0.039464,-0.056705,-0.16462,-0.091169,0.0028899,0.0057249,-0.053989,-0.16966,-0.10079,-0.0034492,-0.14593,-0.044489,-0.0033424,-0.10343,-0.12206,-0.10511,0.0099511,-0.043139
338,M,False,-0.11796,-0.11222,-0.25624,-0.093074,-0.19873,-0.30426,-0.22671,-0.27027,-0.11122,-0.30185,-0.23079,-0.35609,-0.42355,-0.294,-0.38127,-0.28007,-0.26716,-0.26786,-0.28978,-0.17002,-0.16017,-0.312,-0.26533,-0.14727,-0.11674,-0.13081,-0.12903,-0.05198,-0.059659,0.1231,0.025387,0.033515,0.079931,0.09984,-0.016003,-0.091167,-0.047812,-0.042898,0.0091724,0.11584
339,M,True,-0.21937,-0.22959,-0.21192,-0.21369,-0.24124,-0.18973,-0.21721,-0.19789,-0.17505,-0.20902,-0.26822,-0.22047,-0.18825,-0.24129,-0.2462,-0.21859,-0.21806,-0.23475,-0.21921,-0.24808,-0.2491,-0.16324,-0.22234,-0.22521,-0.21644,-0.22884,-0.18731,-0.13557,-0.11637,-0.13696,-0.15209,-0.21575,-0.12948,-0.15269,-0.1569,-0.15684,-0.11915,-0.14225,-0.12829,-0.12478
340,M,True,-0.089446,-0.017676,-0.030107,-0.057451,-0.0092169,-0.05821,-0.088753,-0.092049,-0.062823,-0.077889,-0.031175,-0.087787,-0.10701,-0.047926,-0.079841,-0.097894,-0.0035647,-0.016969,-0.023969,-0.012624,-0.060714,-0.018215,-0.047849,-0.057251,-0.032612,-0.040342,-0.040568,0.0016496,-0.025416,0.00099599,-0.054693,-0.063784,-0.063907,-0.071026,-0.067416,-0.092299,-0.045933,-0.063528,-0.14837,-0.080196
341,M,False,-0.055658,-0.098802,-0.066417,-0.089813,-0.068425,-0.15783,-0.021433,0.18956,-0.05039,-0.049972,-0.096204,-0.046647,0.00616,0.011416,-0.015274,0.052234,-0.061864,0.0090501,-0.081489,0.021872,-0.050548,-0.017821,-0.064608,0.021504,-0.089213,-0.028458,-0.06179,-0.039951,-0.010488,-0.025,-0.061624,-0.037966,-0.17182,-0.091793,-0.13754,0.013381,0.026003,0.12569,0.029383,0.0085865
342,M,False,-0.11049,-0.10212,-0.19514,-0.091322,-0.15571,-0.16599,-0.11442,-0.063369,-0.12974,-0.17369,-0.18827,-0.24569,-0.21761,-0.25565,-0.15915,-0.33225,-0.29748,-0.1943,-0.19143,-0.21026,-0.24866,-0.23477,-0.28698,-0.33732,-0.24908,-0.25532,-0.22057,-0.22654,-0.1596,-0.18046,-0.24931,-0.12634,-0.16383,-0.15869,-0.12247,-0.176,-0.23762,-0.27166,-0.23363,-0.2853
343,M,False,0.090986,0.051871,0.069914,0.16916,0.095925,-0.081401,0.14264,0.13264,0.15808,0.17205,0.1176,0.14594,0.22336,0.20362,0.08278,0.094248,0.13069,0.11131,0.080452,0.10493,0.22925,0.098243,0.094225,0.070069,0.027184,0.11247,0.18068,0.15057,0.1505,0.037865,0.23571,0.15369,0.16827,0.19807,0.2341,0.16608,0.28773,0.2686,0.1702,0.1007
344,M,False,0.20629,0.17848,0.24149,0.24797,0.32169,0.21119,0.31114,0.29546,0.19561,0.21713,0.3218,0.28609,0.092685,0.19721,0.094004,0.05217,0.04038,0.046576,-0.030693,-0.072202,-0.16427,0.01282,0.064579,-0.079066,0.016516,0.10152,-0.096474,0.19486,0.24433,0.21865,0.10367,0.06527,0.11803,0.055336,0.084552,0.079292,0.065658,0.024213,0.012204,0.076408
345,M,False,-0.11497,-0.11358,-0.12241,-0.14517,-0.11114,-0.13905,-0.22361,-0.14532,-0.23531,-0.21029,-0.26501,-0.29312,-0.28088,-0.27303,-0.26323,-0.29346,-0.25526,-0.2307,-0.26293,-0.24591,-0.25958,-0.21693,-0.17791,-0.28018,-0.21788,-0.28099,-0.29223,-0.29462,-0.28668,-0.28641,-0.2636,-0.29549,-0.32685,-0.36123,-0.33118,-0.29697,-0.30022,-0.32739,-0.30485,-0.30466
346,M,False,-0.052682,0.00067003,-0.11374,-0.07129,-0.04906,0.035669,0.019722,-0.03167,-0.046427,-0.0085344,0.019946,-0.024792,-0.0065144,0.036571,0.012466,0.057197,0.075421,-0.021957,0.059557,0.048384,0.042324,0.077073,0.023289,0.037952,0.0030332,0.0035937,0.019486,-0.014612,0.022496,0.015259,-0.030388,0.047517,0.02756,0.034885,0.012275,0.10301,0.12213,0.053193,0.088566,0.13048
347,M,False,0.16513,0.11424,0.15653,0.10629,0.14364,0.1414,0.15519,0.15365,0.14902,0.16998,0.14999,0.15706,0.17402,0.18083,0.15652,0.187,0.12358,0.14673,0.1568,0.16148,0.083442,0.11086,0.11965,0.10548,0.14835,0.13519,0.1006,0.16403,0.1691,0.13621,0.19497,0.13819,0.18126,0.17173,0.1884,0.16675,0.18384,0.16651,0.17438,0.11804
348,M,False,0.10148,0.12116,0.10947,0.11818,0.085531,0.19862,0.17189,0.15109,0.047883,0.021266,0.040318,0.020182,0.066665,0.071136,0.06779,0.042577,0.052641,0.039152,-0.0065629,0.016399,0.067059,0.10834,0.16813,0.11051,0.10171,0.18346,0.15472,0.10287,0.16061,0.14595,0.075768,0.044556,0.0083759,0.095125,0.064965,0.045372,0.006871,0.034623,0.1002,0.11661
349,M,True,-0.21949,-0.24447,-0.23167,-0.26502,-0.26783,-0.23844,-0.23124,-0.18799,-0.27948,-0.27776,-0.25176,-0.19004,-0.28769,-0.27324,-0.26403,-0.2777,-0.27385,-0.26347,-0.22998,-0.26931,-0.27247,-0.2932,-0.26251,-0.22748,-0.28507,-0.29773,-0.2841,-0.27836,-0.26265,-0.23665,-0.20206,-0.23264,-0.22507,-0.23976,-0.17981,-0.18135,-0.14505,-0.16103,-0.11439,-0.09985
350,M,False,-0.13599,-0.14345,-0.098239,-0.12631,-0.098223,-0.10345,-0.039564,-0.1134,-0.049698,-0.048702,-0.12829,-0.082928,-0.12776,-0.08722,-0.10152,-0.083507,-0.090153,-0.11346,-0.10827,-0.12356,-0.18622,-0.15551,-0.14166,-0.1507,-0.18732,-0.15929,-0.13894,-0.24475,-0.20218,-0.19174,-0.22584,-0.20493,-0.25536,-0.29561,-0.26854,-0.29159,-0.28882,-0.38107,-0.35483,-0.34995
351,M,False,-0.071246,-0.034297,-0.015783,-0.021241,0.041367,-0.019252,0.012516,0.062099,-0.021899,-0.04341,-0.07739,-0.015883,-0.10218,-0.059566,-0.062667,-0.066778,-0.042191,-0.074193,-0.082441,-0.067384,-0.083255,-0.031907,-0.070513,-0.045013,-0.038981,-0.016647,-0.0049357,-0.057067,-0.052738,-0.017767,-0.040471,-0.020103,-0.061062,-0.047058,-0.078107,-0.054966,-0.046676,-0.019663,-0.010705,-0.037903
352,M,False,0.11227,0.17711,0.047016,0.088523,0.06937,0.056674,0.11085,-0.025441,-0.0094664,0.058958,0.079268,-0.081462,-0.078714,0.0018281,-0.067228,-0.094175,-0.13343,-0.055954,0.052209,-0.040729,0.0048274,-0.047676,-0.041726,-0.03883,-0.0026203,0.00070462,-0.011222,-0.059828,-0.065672,-0.038066,-0.07271,-0.031188,-0.078236,-0.11018,-0.097796,-0.13337,-0.16263,-0.17216,-0.10759,-0.15683
353,M,False,0.14202,0.1363,0.12554,0.11757,0.14238,0.12759,0.10904,0.15223,0.16375,0.17285,0.12634,0.1171,0.10756,0.095364,0.079266,0.091441,0.04986,0.031604,0.023559,0.060368,0.006755,0.0080556,0.023215,-0.021163,0.022797,0.040395,0.031883,0.020469,0.074973,0.052274,0.039183,0.069066,0.02107,0.077459,0.056873,0.087414,0.10048,0.098736,0.10263,0.094992
354,M,True,0.80138,0.60788,0.5512,0.49344,0.55602,0.47934,0.5576,0.6568,0.60961,0.4609,0.45168,0.44165,0.37677,0.3715,0.089552,0.18856,0.27343,0.39926,0.3732,0.51876,0.14988,0.44153,0.51257,0.56659,0.28125,0.4515,0.45759,0.38624,0.59356,0.34419,0.41341,0.58883,0.43112,0.51458,0.3902,0.36687,0.4111,0.40164,0.53999,0.35944
355,M,True,0.52209,0.61691,0.55878,0.56648,0.52528,0.62503,0.53047,0.50435,0.43479,0.47029,0.37835,0.35143,0.42283,0.38987,0.44557,0.3722,0.35589,0.28529,0.23752,0.23042,0.2682,0.40724,0.33291,0.37698,0.31052,0.25687,0.19871,0.221,0.22302,0.29966,0.33763,0.35133,0.27784,0.2968,0.41415,0.16952,0.37658,0.33198,0.20458,0.25774
356,M,True,0.33198,0.20458,0.25774,0.4295,0.40102,0.3998,0.34962,0.39858,0.3271,0.31218,0.38786,0.30915,0.28629,0.30365,0.29367,0.33169,0.28783,0.22107,0.27483,0.29303,0.20985,0.19189,0.23993,0.19016,0.22952,0.23932,0.27278,0.22311,0.2904,0.32129,0.33225,0.10732,0.12979,0.066892,0.039679,0.053463,0.21328,0.1553,0.16117,0.17915
357,M,True,-0.12797,-0.11301,-0.13788,-0.11886,-0.11307,-0.13159,-0.15543,-0.15126,-0.15437,-0.21193,-0.20267,-0.13488,-0.14098,-0.18571,-0.14922,-0.13201,-0.12845,-0.12916,-0.11192,-0.17657,-0.14535,-0.17312,-0.14115,-0.13259,-0.16061,-0.14273,-0.15253,-0.18019,-0.1183,-0.14394,-0.17391,-0.15693,-0.16082,-0.14848,-0.12191,-0.11635,-0.065402,-0.088789,-0.081028,-0.053042
358,M,True,0.33225,0.10732,0.12979,0.066892,0.039679,0.053463,0.21328,0.1553,0.16117,0.17915,0.20938,0.21202,0.24141,0.24229,0.23508,0.21916,0.25893,0.20663,0.24041,0.18489,0.24501,0.24391,0.19051,0.24779,0.23594,0.18854,0.21604,0.21191,0.24609,0.17644,0.22048,0.22612,0.13608,0.13838,0.1094,0.19524,0.12872,0.11606,0.14247,0.11442
359,M,False,0.16573,0.054805,0.29939,0.3837,0.088918,0.27817,-0.012632,0.18665,0.14245,0.34545,0.07804,0.13872,0.16983,0.17758,0.038202,0.29811,0.050712,0.012373,-0.10284,0.063923,0.087937,-0.066416,0.19714,-0.19244,-0.063222,0.074731,-0.031021,-0.038073,0.16749,0.12535,-0.10269,-0.23061,0.26539,-0.12218,-0.10499,-6.9178e-05,-0.069006,0.099138,0.019808,0.0047604
360,M,False,0.28727,0.25866,0.27284,0.1954,0.17139,0.18907,0.15531,0.27934,0.26835,0.23553,0.2287,0.21263,0.21355,0.24923,0.19434,0.18525,0.20817,0.16774,0.16538,0.23057,0.16555,0.094296,0.15024,0.21076,0.21997,0.28339,0.24254,0.22675,0.19936,0.15913,0.19577,0.19979,0.13485,0.19161,0.16611,0.23524,0.20252,0.17315,0.24926,0.22919
361,M,False,-0.10215,-0.081898,-0.14424,-0.16186,-0.1138,-0.17121,-0.18076,-0.15135,-0.12359,-0.095837,-0.14359,-0.071789,-0.13147,-0.07018,-0.08713,-0.079089,-0.14436,-0.12309,-0.11172,-0.099891,-0.11093,-0.1219,-0.14996,-0.1466,-0.10601,-0.15677,-0.11419,-0.17631,-0.11061,-0.15674,-0.17782,-0.18687,-0.18209,-0.20694,-0.22082,-0.17685,-0.14895,-0.16713,-0.13159,-0.12337
362,M,False,0.19093,0.19175,0.17399,0.18422,0.201,0.23842,0.21812,0.22863,0.23265,0.20199,0.22162,0.21996,0.21849,0.24792,0.2552,0.21963,0.25784,0.22984,0.20643,0.25682,0.27658,0.27831,0.24721,0.26027,0.25997,0.23905,0.22243,0.22823,0.20772,0.20374,0.19141,0.27449,0.20987,0.22202,0.2062,0.22974,0.18749,0.17462,0.14374,0.19154
363,M,False,-0.056338,0.014365,0.0078158,-0.0029394,-0.11646,-0.15882,-0.012303,-0.022929,-0.19874,-0.06993,-0.20055,-0.13342,-0.15382,-0.14042,-0.16976,-0.16325,-0.14184,-0.15614,-0.099679,-0.15184,-0.085224,-0.092645,-0.097621,-0.067113,-0.01061,-0.058475,0.10245,-0.038065,0.12931,-0.035545,0.044454,-0.023495,-0.085154,-0.00077967,0.019322,-0.020624,0.0047764,0.0078582,-0.026414,-0.014604
364,M,False,0.65944,0.68382,0.63306,0.64383,0.57448,0.60045,0.60977,0.62797,0.67703,0.64031,0.55056,0.65008,0.63754,0.639,0.6964,0.68043,0.60889,0.67116,0.66672,0.61058,0.70049,0.71126,0.70873,0.71894,0.74663,0.75709,0.75392,0.75416,0.76112,0.79095,0.79912,0.83602,0.85526,0.89339,0.81136,0.75938,0.81985,0.82554,0.87738,0.90227
365,M,False,0.020829,-0.053214,-0.058923,-0.032914,-0.029349,-0.036469,-0.016347,-0.014468,-0.034918,-0.018654,-0.027745,-0.013037,-0.073753,-0.011756,-0.006207,-0.029902,-0.021506,-0.005293,-0.019847,-0.0019879,0.042113,0.0023371,-0.011354,-0.061883,0.0069852,-0.064852,-0.022416,-0.041503,-0.093598,-0.072878,0.0079738,0.027483,-0.015388,-0.03508,0.026375,0.011203,0.023166,0.036331,0.071157,0.059203
366,M,True,0.078599,0.063988,0.011644,-0.058277,0.061648,-0.050336,-0.11475,0.044751,-0.093143,-0.10187,-0.04987,-0.041144,-0.10248,-0.10273,-0.11375,-0.10704,-0.022716,-0.090899,-0.11554,-0.098482,-0.21227,-0.17633,-0.14402,-0.11766,-0.15423,-0.22903,-0.24956,-0.28559,-0.28374,-0.46584,-0.39565,-0.25736,-0.40823,-0.39701,-0.49584,-0.31779,-0.33301,-0.30422,-0.38623,-0.38079
367,M,False,-0.22721,-0.32574,-0.2397,-0.28384,-0.26151,-0.13688,-0.1699,-0.25913,-0.24338,-0.22143,-0.25616,-0.22193,-0.10771,-0.155,-0.1355,-0.17883,-0.36538,-0.34118,-0.28804,-0.28068,-0.39492,-0.24081,-0.2679,-0.19618,-0.23838,-0.17853,-0.28708,-0.23519,-0.1748,-0.21365,-0.214,-0.1636,-0.16233,-0.20957,-0.17293,-0.1895,-0.082317,-0.1145,-0.09347,-0.028347
368,M,False,-0.16716,-0.19874,-0.23413,-0.19982,-0.14947,-0.14345,-0.15583,-0.16592,-0.15438,-0.17378,-0.19636,-0.17511,-0.14853,-0.13121,-0.091316,-0.12608,-0.12425,-0.11055,-0.12596,-0.10729,-0.12933,-0.13198,-0.11785,-0.12198,-0.1237,-0.169,-0.11904,-0.1128,-0.17616,-0.1708,-0.19331,-0.20931,-0.19912,-0.17187,-0.20377,-0.18696,-0.17562,-0.19397,-0.17929,-0.13147
