,FLARE_TYPE,COINCIDENCE,MEANGAM_1,MEANGAM_2,MEANGAM_3,MEANGAM_4,MEANGAM_5,MEANGAM_6,MEANGAM_7,MEANGAM_8,MEANGAM_9,MEANGAM_10,MEANGAM_11,MEANGAM_12,MEANGAM_13,MEANGAM_14,MEANGAM_15,MEANGAM_16,MEANGAM_17,MEANGAM_18,MEANGAM_19,MEANGAM_20,MEANGAM_21,MEANGAM_22,MEANGAM_23,MEANGAM_24,MEANGAM_25,MEANGAM_26,MEANGAM_27,MEANGAM_28,MEANGAM_29,MEANGAM_30,MEANGAM_31,MEANGAM_32,MEANGAM_33,MEANGAM_34,MEANGAM_35,MEANGAM_36,MEANGAM_37,MEANGAM_38,MEANGAM_39,MEANGAM_40
79,M,True,51.963,51.928,51.528,51.599,51.545,51.572,51.553,51.56,51.358,51.641,51.495,51.54,51.549,51.537,51.427,51.217,50.812,50.758,50.486,50.274,50.189,50.2,50.387,51.096,51.499,51.822,52.304,52.362,52.656,52.816,53.071,53.262,53.332,53.471,53.161,53.304,53.019,52.631,52.522,52.473
80,M,True,45.942,46.092,46.089,46.421,46.576,46.883,46.733,46.467,46.405,46.547,46.573,46.611,46.364,45.909,45.78,45.964,45.786,45.331,44.972,47.189,44.764,44.714,44.661,44.567,44.689,44.961,44.654,44.67,44.896,45.006,44.963,45.069,45.414,45.373,45.479,44.913,44.549,43.81,43.652,43.406
81,M,False,42.316,42.584,42.255,42.152,42.407,42.26,42.823,42.643,42.894,42.783,42.835,43.125,43.284,43.461,43.577,43.608,43.325,43.672,43.008,43.085,43.132,43.288,43.628,43.369,43.636,43.501,43.367,43.616,43.42,43.392,43.402,43.552,43.614,43.404,43.323,43.064,43.302,43.297,43.247,43.098
82,M,False,37.786,37.664,38.11,37.735,38.083,37.565,37.72,37.916,37.518,37.615,37.382,37.346,37.791,37.893,37.999,37.755,37.522,37.31,37.7,37.606,37.493,37.312,37.125,37.231,37.34,37.018,36.814,37.125,37.042,36.563,36.419,36.891,36.498,36.349,36.21,36.694,36.219,36.189,36.556,36.154
83,M,False,32.005,32.137,32.019,31.814,31.637,31.592,31.466,31.466,31.663,31.552,31.632,31.459,31.257,31.415,31.477,31.564,31.361,31.099,31.252,31.193,30.82,30.614,30.869,31.227,30.981,31.142,31.611,31.877,32.422,32.278,32.508,32.912,32.833,32.692,32.642,32.259,32.154,31.79,31.546,31.496
84,M,True,35.368,35.158,35.379,35.236,35.181,35.072,35.191,35.215,35.391,35.251,35.183,35.31,35.341,35.299,35.087,35.171,35.069,35.39,35.207,35.251,35.386,35.468,35.96,36.091,35.724,35.681,36.545,35.829,35.734,35.643,35.913,36.406,36.014,35.558,35.297,35.729,35.687,36.0,35.54,35.448
85,M,False,45.934,46.099,45.54,46.268,45.926,46.362,46.601,46.287,46.708,45.782,46.146,46.318,46.084,46.217,46.352,46.426,46.643,46.945,46.51,46.677,46.613,46.559,46.482,46.425,46.368,46.281,46.438,46.882,46.803,46.707,46.968,47.419,46.675,47.797,47.427,47.45,47.169,47.877,46.922,47.115
86,M,False,36.031,36.027,35.995,36.181,35.821,35.907,36.024,35.868,35.891,35.927,36.11,35.99,36.35,36.281,36.227,36.12,36.251,35.978,35.984,35.707,35.686,36.184,36.248,36.26,36.065,36.345,37.017,37.138,37.701,37.473,37.889,38.121,37.801,38.015,37.766,38.078,37.877,38.306,38.16,38.016
87,M,True,46.368,46.281,46.438,46.882,46.803,46.707,46.968,47.419,46.675,47.797,47.427,47.45,47.169,47.877,46.922,47.115,47.018,47.739,48.149,47.64,47.688,47.388,47.411,47.811,47.922,47.473,47.651,47.444,47.91,47.489,47.499,47.705,47.751,47.477,48.298,48.078,47.768,48.449,48.729,48.457
88,M,False,46.882,46.803,46.707,46.968,47.419,46.675,47.797,47.427,47.45,47.169,47.877,46.922,47.115,47.018,47.739,48.149,47.64,47.688,47.388,47.411,47.811,47.922,47.473,47.651,47.444,47.91,47.489,47.499,47.705,47.751,47.477,48.298,48.078,47.768,48.449,48.729,48.457,48.321,48.126,48.075
89,M,False,47.797,47.427,47.45,47.169,47.877,46.922,47.115,47.018,47.739,48.149,47.64,47.688,47.388,47.411,47.811,47.922,47.473,47.651,47.444,47.91,47.489,47.499,47.705,47.751,47.477,48.298,48.078,47.768,48.449,48.729,48.457,48.321,48.126,48.075,48.286,48.213,48.136,48.162,48.535,48.471
90,M,False,47.115,47.018,47.739,48.149,47.64,47.688,47.388,47.411,47.811,47.922,47.473,47.651,47.444,47.91,47.489,47.499,47.705,47.751,47.477,48.298,48.078,47.768,48.449,48.729,48.457,48.321,48.126,48.075,48.286,48.213,48.136,48.162,48.535,48.471,48.559,48.658,48.837,48.855,48.575,48.759
91,M,True,50.893,51.209,51.397,50.78,50.883,51.053,51.443,51.065,50.458,50.81,51.075,51.033,50.906,50.897,50.675,50.571,50.833,50.813,51.151,50.843,50.991,50.738,50.651,50.885,51.161,50.901,51.114,51.103,50.857,50.846,50.717,50.799,50.512,50.584,50.311,50.223,50.504,50.349,50.163,50.303
92,M,False,43.36,42.913,42.745,42.767,42.142,41.987,42.949,43.491,43.848,44.891,45.732,45.388,46.284,46.324,45.821,45.869,46.023,46.6,46.648,46.952,46.622,46.555,46.562,46.639,46.47,46.678,46.224,45.891,45.988,45.728,45.584,45.638,45.556,45.434,45.265,44.626,44.225,44.881,44.615,44.466
93,M,False,53.643,53.875,53.91,54.091,54.186,54.143,54.255,54.097,54.13,53.834,53.994,53.862,53.795,53.831,53.969,54.016,54.074,53.875,53.971,54.095,53.979,53.92,54.01,53.925,54.043,54.061,54.133,54.19,54.115,54.145,53.907,53.841,53.726,53.684,53.635,53.571,53.541,53.528,53.629,53.751
94,M,False,60.933,60.929,60.984,60.86,60.993,60.837,60.786,60.729,60.764,60.561,60.413,60.401,60.235,60.146,60.084,60.086,60.184,60.285,60.467,60.763,61.014,61.119,61.118,61.07,61.147,61.074,61.228,61.106,61.058,61.18,60.873,60.51,60.268,59.935,59.935,60.21,60.521,60.709,60.898,60.978
95,M,True,57.483,57.782,57.671,57.68,57.315,57.248,56.726,56.454,56.624,56.692,57.365,56.896,57.048,56.674,56.419,56.37,56.361,56.66,56.25,56.473,56.957,56.452,56.634,56.237,56.234,56.023,56.141,56.068,56.273,56.822,56.731,56.992,56.764,56.743,57.22,57.08,57.026,57.45,57.575,57.378
96,M,True,59.46,58.952,59.368,60.357,59.745,59.849,60.711,60.709,60.831,61.072,61.237,61.162,61.205,60.75,60.905,60.965,61.23,60.877,60.822,60.875,60.815,61.024,61.214,61.39,61.411,61.403,61.838,61.481,61.151,61.425,61.383,61.027,60.806,60.599,60.279,59.697,59.907,60.198,60.291,60.686
97,M,False,48.278,48.188,48.562,48.455,48.403,47.921,47.745,47.804,47.598,47.897,47.579,47.891,47.865,47.794,47.918,48.193,47.711,47.901,48.072,48.109,48.284,48.015,48.054,48.19,48.003,48.247,47.903,48.286,48.082,47.558,47.682,48.154,47.648,47.468,47.107,47.283,47.361,47.412,47.496,47.33
98,M,False,35.618,35.683,35.601,35.462,35.668,35.494,35.303,35.489,35.474,35.528,35.387,35.434,35.454,35.517,35.438,35.552,35.132,35.315,35.2,35.156,35.089,35.048,34.948,35.157,35.038,34.855,34.808,34.889,35.012,34.788,34.918,34.806,34.804,34.767,34.785,34.745,34.928,35.045,35.076,35.149
99,M,False,36.614,36.515,36.409,36.577,36.611,36.665,36.735,36.729,36.797,36.993,36.814,37.152,37.01,37.252,37.269,37.221,37.29,37.429,37.402,37.596,37.439,37.635,37.611,37.889,37.759,37.862,37.735,37.467,37.341,37.248,37.378,37.379,37.138,37.206,37.355,37.371,37.197,37.572,37.605,37.398
100,M,True,53.589,53.32,52.993,52.756,52.455,52.397,52.102,51.728,51.646,51.407,51.368,51.362,51.208,51.202,50.924,51.037,51.418,50.774,50.688,50.461,50.932,50.828,50.635,50.899,51.084,50.798,50.872,51.071,50.853,50.854,50.647,50.456,50.725,51.093,50.83,51.104,51.013,50.862,51.05,50.566
101,M,True,49.381,49.047,49.279,49.267,48.357,48.246,48.498,48.533,48.274,48.508,48.27,48.317,48.317,48.44,48.412,48.022,48.322,47.898,47.876,47.799,47.723,47.495,47.702,47.367,47.37,47.587,47.575,47.499,47.519,47.472,47.446,47.334,47.505,47.446,47.491,47.234,47.341,47.509,47.95,47.598
102,M,True,45.55,45.584,45.863,45.376,45.488,45.396,45.349,45.495,45.6,45.55,45.825,45.432,45.497,45.469,45.377,45.441,45.439,45.557,45.567,45.928,45.957,46.212,45.981,46.096,46.222,46.541,46.459,46.347,46.403,46.455,46.169,45.946,45.951,46.182,46.472,45.86,45.672,45.674,45.179,45.391
103,M,True,45.834,45.775,45.975,45.534,45.407,45.518,45.407,45.863,45.368,45.701,45.737,45.691,45.53,45.329,45.292,45.023,45.199,45.249,45.328,44.977,44.752,44.829,44.825,44.894,45.119,44.965,45.137,45.104,45.204,45.152,45.052,45.179,45.282,45.251,45.3,45.512,45.598,45.743,45.763,45.773
104,M,True,45.251,45.3,45.512,45.598,45.743,45.763,45.773,45.837,45.828,45.861,45.813,45.852,45.984,45.978,45.917,45.984,45.97,45.741,45.586,45.66,45.559,45.376,45.309,45.162,45.237,45.249,45.357,45.428,45.449,45.483,45.463,45.592,45.591,45.582,45.284,45.556,45.724,45.754,45.614,45.613
105,M,True,45.561,45.544,45.612,45.569,45.479,45.4,45.523,45.391,45.419,45.492,45.413,45.289,45.23,45.346,45.199,45.359,45.48,45.383,45.251,45.371,45.438,45.349,45.472,45.309,45.41,45.571,45.597,45.688,45.728,45.694,45.804,45.841,45.915,45.937,45.942,46.076,45.997,45.953,45.8,45.924
106,M,False,45.751,45.819,45.807,45.888,45.892,45.924,45.814,46.03,46.085,46.045,46.037,46.013,46.07,46.047,46.032,46.101,46.049,46.046,46.099,46.187,46.14,46.177,46.266,46.325,46.59,46.599,46.602,46.607,46.617,46.553,46.54,46.596,46.683,46.701,46.612,46.734,46.809,46.973,47.033,47.134
107,M,False,46.177,46.266,46.325,46.59,46.599,46.602,46.607,46.617,46.553,46.54,46.596,46.683,46.701,46.612,46.734,46.809,46.973,47.033,47.134,47.082,47.099,47.107,47.156,47.138,47.197,47.176,47.297,47.295,47.39,47.554,47.627,47.627,47.543,47.718,47.674,47.705,47.56,47.516,47.605,47.561
108,M,False,47.295,47.39,47.554,47.627,47.627,47.543,47.718,47.674,47.705,47.56,47.516,47.605,47.561,47.473,47.607,47.775,47.849,47.878,47.671,47.9,47.869,47.931,47.977,47.995,48.215,48.184,48.143,48.029,48.231,48.104,48.216,48.083,48.075,48.15,48.106,48.126,48.088,48.39,48.414,48.274
109,M,False,39.153,38.903,38.793,38.892,38.842,38.729,38.728,38.888,38.725,38.916,38.852,38.824,38.67,38.674,38.628,38.779,38.909,38.937,38.899,38.577,38.676,42.047,38.607,38.302,38.352,38.544,38.517,38.41,38.31,38.174,38.163,37.968,37.962,37.95,38.218,38.455,38.315,38.409,38.718,38.69
110,M,True,37.444,37.326,37.053,37.155,37.331,37.495,37.367,37.399,37.436,37.337,37.453,36.884,36.531,36.679,36.36,36.486,36.452,36.153,36.041,36.174,36.566,35.701,35.678,36.208,36.014,35.842,35.806,35.599,35.572,36.095,36.129,35.633,35.715,35.717,36.244,36.612,36.425,36.452,36.184,35.802
111,M,False,32.263,32.026,32.208,32.156,32.172,32.096,31.993,32.485,32.251,32.343,32.656,32.714,32.495,32.563,32.576,32.634,32.533,32.405,32.335,32.268,32.282,32.546,32.753,32.306,32.284,32.391,32.44,32.319,32.328,32.206,32.348,32.297,32.646,32.837,32.673,32.78,32.866,32.958,32.86,32.938
112,M,False,35.159,34.922,34.847,34.65,34.711,34.587,34.813,34.104,34.544,34.89,34.921,35.422,35.643,36.359,36.507,36.382,35.493,36.805,36.646,36.975,37.287,36.913,36.503,36.834,37.371,36.781,37.553,37.475,37.814,38.145,38.423,39.04,38.804,39.228,39.683,38.523,38.827,39.68,39.401,38.995
113,M,True,46.647,45.797,45.613,46.207,46.309,46.173,45.962,47.1,47.289,47.117,46.112,46.636,47.823,48.143,47.063,47.41,48.147,48.233,48.67,48.103,48.982,49.748,50.305,49.766,50.602,49.295,49.535,49.354,49.728,49.468,49.119,49.446,48.933,48.414,50.099,51.806,51.095,51.095,51.718,51.869
114,M,False,50.728,51.252,51.244,50.549,50.843,50.819,50.353,51.062,50.674,50.908,51.356,50.987,51.586,51.193,51.038,50.457,50.488,50.038,50.57,50.239,49.648,50.464,50.423,51.059,50.733,50.568,49.328,50.434,50.781,50.738,51.489,50.899,51.042,50.974,50.636,51.39,51.955,50.623,50.667,50.711
115,M,True,34.888,35.13,34.7,35.176,35.209,35.124,34.7,34.718,34.834,34.882,34.765,34.618,34.852,34.532,34.726,34.599,34.996,35.119,34.946,34.648,35.11,34.882,34.594,34.462,34.59,34.328,34.609,34.847,34.713,34.565,34.468,34.601,34.786,34.535,34.806,34.236,34.192,34.077,34.237,34.209
116,M,False,34.077,34.067,34.039,33.879,34.131,34.282,33.962,33.643,33.952,34.148,34.311,33.917,33.944,33.993,34.208,33.97,34.102,34.245,34.204,34.275,33.885,34.281,33.866,34.006,34.152,34.235,34.085,34.518,34.313,34.111,34.027,34.191,34.388,34.174,34.142,34.322,34.435,34.562,34.663,34.662
117,M,False,34.085,34.518,34.313,34.111,34.027,34.191,34.388,34.174,34.142,34.322,34.435,34.562,34.663,34.662,34.67,34.78,34.903,34.988,34.785,34.888,34.727,34.739,34.598,34.613,34.793,34.619,34.786,34.676,34.878,34.696,34.811,34.651,34.846,34.806,34.595,34.809,34.8,34.79,34.665,34.423
118,M,True,37.342,37.439,37.552,37.533,37.562,37.605,37.528,37.72,37.693,37.622,37.899,37.75,37.902,37.755,37.926,38.16,38.058,38.046,38.119,37.925,38.092,37.687,37.727,37.957,37.798,37.964,38.267,37.898,37.952,37.865,37.561,37.61,37.689,37.825,37.836,37.777,37.639,37.948,38.134,38.076
119,M,False,38.16,38.058,38.046,38.119,37.925,38.092,37.687,37.727,37.957,37.798,37.964,38.267,37.898,37.952,37.865,37.561,37.61,37.689,37.825,37.836,37.777,37.639,37.948,38.134,38.076,38.319,38.296,38.2,38.29,38.26,38.531,38.334,38.272,38.435,38.516,38.549,38.628,38.339,38.632,38.36
120,M,False,41.561,41.453,41.635,41.501,41.544,41.652,41.716,41.641,41.929,41.954,41.898,41.983,41.893,41.913,41.929,42.059,42.061,42.051,42.082,42.012,41.895,41.844,41.811,41.741,41.716,41.767,41.742,41.312,41.358,41.224,41.074,41.099,41.043,40.876,40.881,40.857,40.872,40.819,40.901,40.799
121,M,False,42.736,44.622,44.269,42.778,42.501,42.811,42.834,42.94,42.732,42.847,42.769,42.886,42.746,42.701,42.755,42.773,42.675,42.726,42.694,42.62,42.412,42.484,42.246,42.484,42.41,42.427,42.45,42.646,42.626,42.378,42.449,42.345,42.234,42.269,42.25,42.111,42.281,42.142,42.295,42.253
122,M,False,34.555,34.745,34.745,35.067,35.429,35.079,35.435,35.869,35.757,35.99,36.415,36.607,36.505,37.125,36.591,36.695,36.834,36.742,36.835,36.65,36.629,36.143,35.701,35.994,36.171,35.893,35.957,35.577,35.633,35.826,35.993,36.097,36.042,35.845,35.865,36.445,36.361,36.171,36.099,36.12
123,M,True,50.642,51.378,50.347,50.716,50.883,50.312,50.383,50.689,50.343,50.161,49.569,50.021,49.347,49.749,49.501,49.146,49.9,49.816,49.756,49.953,49.853,49.448,49.164,48.574,48.265,48.63,48.791,48.901,48.611,48.911,48.354,48.8,49.527,49.886,49.904,50.002,49.799,50.302,49.967,50.214
124,M,True,47.384,47.801,47.572,47.288,47.356,47.145,47.44,47.192,47.986,47.91,48.093,48.051,48.482,48.159,48.311,48.037,48.097,47.98,47.923,48.432,48.401,48.528,48.849,48.77,48.81,48.865,48.274,48.157,48.213,47.945,48.086,48.512,48.236,48.312,48.62,48.768,48.916,48.853,48.798,49.159
125,M,False,47.801,47.572,47.288,47.356,47.145,47.44,47.192,47.986,47.91,48.093,48.051,48.482,48.159,48.311,48.037,48.097,47.98,47.923,48.432,48.401,48.528,48.849,48.77,48.81,48.865,48.274,48.157,48.213,47.945,48.086,48.512,48.236,48.312,48.62,48.768,48.916,48.853,48.798,49.159,48.858
126,M,False,48.097,47.98,47.923,48.432,48.401,48.528,48.849,48.77,48.81,48.865,48.274,48.157,48.213,47.945,48.086,48.512,48.236,48.312,48.62,48.768,48.916,48.853,48.798,49.159,48.858,48.927,48.916,48.959,48.857,49.148,49.204,48.864,48.779,49.232,49.04,48.601,48.819,49.215,48.875,48.838
127,M,True,48.274,48.157,48.213,47.945,48.086,48.512,48.236,48.312,48.62,48.768,48.916,48.853,48.798,49.159,48.858,48.927,48.916,48.959,48.857,49.148,49.204,48.864,48.779,49.232,49.04,48.601,48.819,49.215,48.875,48.838,49.443,49.323,48.928,49.295,49.471,49.281,49.322,49.187,49.604,49.225
128,M,False,48.236,48.312,48.62,48.768,48.916,48.853,48.798,49.159,48.858,48.927,48.916,48.959,48.857,49.148,49.204,48.864,48.779,49.232,49.04,48.601,48.819,49.215,48.875,48.838,49.443,49.323,48.928,49.295,49.471,49.281,49.322,49.187,49.604,49.225,49.833,49.844,49.821,50.068,49.342,49.039
129,M,False,48.857,49.148,49.204,48.864,48.779,49.232,49.04,48.601,48.819,49.215,48.875,48.838,49.443,49.323,48.928,49.295,49.471,49.281,49.322,49.187,49.604,49.225,49.833,49.844,49.821,50.068,49.342,49.039,48.95,48.923,49.15,49.373,49.3,48.949,49.15,48.853,49.173,49.291,49.07,49.051
130,M,False,49.187,49.604,49.225,49.833,49.844,49.821,50.068,49.342,49.039,48.95,48.923,49.15,49.373,49.3,48.949,49.15,48.853,49.173,49.291,49.07,49.051,49.226,49.296,49.304,49.36,49.362,49.132,49.068,49.402,49.227,49.076,49.363,49.797,49.499,49.722,49.443,49.16,49.186,49.52,49.342
131,M,False,49.304,49.36,49.362,49.132,49.068,49.402,49.227,49.076,49.363,49.797,49.499,49.722,49.443,49.16,49.186,49.52,49.342,49.639,49.593,49.498,49.62,49.621,50.159,50.205,50.262,49.862,50.348,50.178,50.161,50.316,50.089,49.861,50.123,50.36,50.364,50.447,50.331,50.427,50.2,50.181
132,M,False,50.295,50.47,50.425,50.997,51.005,51.238,51.12,51.085,51.177,51.43,51.252,51.237,51.243,51.013,51.202,51.129,51.182,51.151,51.26,51.149,51.051,51.086,51.448,51.392,51.16,51.314,50.803,51.141,51.197,51.176,51.321,51.46,51.361,51.487,51.144,51.403,51.379,51.161,51.318,51.335
133,M,False,51.613,51.184,51.168,51.09,50.695,50.891,50.737,50.77,50.964,51.124,51.096,50.896,50.827,50.633,50.672,50.562,50.683,50.604,50.5,50.37,50.537,50.696,50.457,50.473,50.076,49.896,49.79,49.781,49.773,49.67,49.622,49.549,49.664,49.549,49.806,49.774,49.768,49.845,49.726,49.684
134,M,False,39.927,39.857,39.74,39.758,39.729,39.598,39.799,39.657,39.766,39.699,39.677,39.705,39.67,39.602,39.544,39.455,39.724,39.421,39.627,39.664,39.621,39.906,39.835,39.637,39.984,39.801,39.766,39.805,39.44,39.209,39.533,39.53,39.343,39.652,39.746,39.591,39.506,39.411,39.466,39.771
135,M,True,41.636,41.745,42.19,42.139,43.019,42.036,41.676,41.638,42.11,42.076,41.986,41.795,42.083,41.683,40.728,41.054,40.387,39.875,39.869,39.397,39.627,38.973,39.77,41.25,41.563,41.873,42.052,41.873,41.263,41.135,41.106,41.43,41.465,41.008,41.902,41.477,41.127,41.74,42.086,41.962
136,M,False,42.442,42.58,43.343,43.885,43.538,43.696,43.226,42.407,41.867,42.176,43.397,41.95,41.956,41.89,41.659,41.939,41.602,41.17,43.449,42.169,41.747,42.26,42.647,42.81,41.865,42.938,43.656,44.432,43.534,42.144,42.401,42.763,42.094,42.313,42.662,43.428,42.057,42.387,41.993,42.624
137,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.992,47.688,35.099,28.717,31.054,35.3,36.495,30.1,36.828,26.172,35.749,27.893,30.495,35.962,47.433,33.132,42.803,49.413,55.899,54.465,58.992,57.449,59.971,56.96,58.638
138,M,False,44.463,44.458,44.441,44.329,44.276,44.163,43.905,43.741,43.814,43.332,43.257,43.569,43.536,43.582,43.294,43.208,43.209,43.085,42.99,42.915,42.932,42.724,43.01,42.893,42.881,42.718,43.259,43.123,42.859,42.796,42.867,42.82,42.571,42.529,42.525,42.906,42.542,42.373,42.514,42.498
139,M,True,45.479,45.203,45.395,45.564,45.111,44.682,45.437,45.423,45.514,45.778,45.939,45.888,46.013,45.709,45.853,45.853,46.027,45.775,46.066,45.569,45.772,45.684,45.626,45.818,45.618,45.49,45.654,45.892,46.289,46.114,45.629,45.71,45.614,46.015,46.093,45.936,45.63,45.624,45.906,45.953
140,M,True,48.195,48.303,48.397,48.223,48.082,48.123,47.968,48.058,47.978,48.221,47.73,47.99,48.104,48.082,48.246,48.159,48.014,48.29,48.155,48.042,48.176,48.117,47.995,48.185,48.241,48.273,48.34,48.249,48.361,48.443,48.25,48.373,48.178,48.291,48.403,48.768,48.769,48.674,48.644,48.597
141,M,False,47.978,48.221,47.73,47.99,48.104,48.082,48.246,48.159,48.014,48.29,48.155,48.042,48.176,48.117,47.995,48.185,48.241,48.273,48.34,48.249,48.361,48.443,48.25,48.373,48.178,48.291,48.403,48.768,48.769,48.674,48.644,48.597,48.479,48.537,48.369,48.401,48.22,48.436,48.449,48.208
142,M,False,49.155,49.07,49.05,49.115,49.28,49.438,49.526,49.564,49.634,49.675,49.698,49.539,49.857,49.917,50.02,50.113,50.218,50.262,50.297,50.254,50.165,50.366,50.357,50.232,50.214,50.144,50.231,50.235,50.32,50.469,50.417,50.505,50.414,50.459,50.384,50.422,50.393,50.402,50.444,50.522
143,M,False,35.325,35.567,35.465,35.28,35.431,35.251,34.949,35.254,35.031,35.246,34.783,34.77,34.697,34.545,34.377,34.429,34.282,34.382,34.818,34.746,34.957,34.872,34.991,35.082,34.967,35.179,35.106,35.164,34.974,35.077,34.964,35.158,34.878,34.872,34.619,34.737,34.545,34.602,34.369,34.466
144,M,False,32.372,32.349,32.341,32.143,31.925,32.118,32.126,32.194,32.013,31.907,32.061,31.897,31.967,31.733,31.969,32.033,31.803,31.89,32.121,31.91,32.216,32.037,31.975,32.077,32.068,31.982,32.011,31.901,31.975,32.11,32.196,32.134,31.764,31.831,31.978,31.957,31.763,31.894,31.981,31.839
145,M,True,0.0,0.0,0.0,0.0,0.0,16.085,22.555,15.382,27.826,17.709,20.03,19.193,23.308,23.597,23.619,27.751,28.121,30.933,27.408,33.762,34.842,34.235,42.611,41.464,39.395,42.161,44.587,45.916,44.744,42.091,41.817,42.291,41.322,40.104,41.354,42.039,40.082,40.853,38.342,37.779
146,M,False,44.587,45.916,44.744,42.091,41.817,42.291,41.322,40.104,41.354,42.039,40.082,40.853,38.342,37.779,37.412,38.168,37.12,37.32,36.346,36.514,36.053,38.137,36.312,37.76,35.448,35.194,35.117,36.343,36.609,36.308,36.556,39.656,38.331,39.56,38.171,38.094,39.243,39.551,40.417,41.74
147,M,False,40.14,39.706,39.149,40.537,39.839,39.973,40.589,40.959,41.749,41.234,41.632,41.376,41.769,41.296,40.847,40.411,39.48,39.968,39.829,39.833,40.126,40.011,39.801,40.052,40.091,39.645,40.172,40.737,41.056,40.609,40.64,40.865,39.964,40.875,40.197,40.284,39.123,40.551,40.314,39.83
148,M,False,50.856,51.044,51.285,51.582,51.487,51.168,51.543,52.027,51.158,51.61,51.647,51.731,52.084,52.322,51.92,52.1,52.17,52.456,52.404,52.49,52.704,52.85,52.832,52.872,53.012,53.112,52.935,52.889,52.631,52.716,52.624,52.588,52.545,52.751,52.685,52.733,52.612,52.511,52.54,52.744
149,M,True,39.219,39.147,39.406,39.211,39.03,39.779,39.353,39.439,40.238,40.112,39.894,39.515,39.252,39.324,39.445,39.077,39.173,39.16,39.133,39.581,39.067,39.423,39.267,39.353,39.355,38.859,38.973,39.078,38.977,39.408,39.232,39.351,39.579,39.405,39.252,39.247,39.062,39.268,39.26,39.881
150,M,True,35.629,35.655,35.635,35.804,35.847,36.09,36.146,35.997,36.339,36.534,36.362,36.358,36.491,36.93,36.804,36.986,36.783,36.864,36.905,37.051,37.134,37.147,37.344,37.111,37.213,36.922,36.927,36.914,37.003,36.809,36.89,36.771,36.687,36.706,37.007,37.309,37.307,37.018,36.976,37.328
151,M,False,37.003,36.809,36.89,36.771,36.687,36.706,37.007,37.309,37.307,37.018,36.976,37.328,36.956,37.006,37.086,36.951,36.904,37.048,37.244,37.245,37.581,37.567,37.812,37.554,37.326,37.372,37.476,37.396,37.367,37.534,37.44,37.723,38.088,37.892,37.759,37.595,37.466,37.619,38.066,37.874
152,M,True,41.013,41.006,41.227,41.343,41.652,41.741,42.189,41.924,42.202,43.061,43.003,43.497,44.02,44.039,44.244,43.939,43.786,43.851,43.812,43.901,43.971,43.772,43.997,43.835,43.976,43.938,43.98,44.073,44.028,44.452,44.589,44.491,44.245,44.165,44.678,44.453,44.814,45.253,45.063,45.052
153,M,False,43.98,44.073,44.028,44.452,44.589,44.491,44.245,44.165,44.678,44.453,44.814,45.253,45.063,45.052,45.636,45.6,45.906,46.127,46.109,46.242,46.185,46.877,46.686,46.655,46.306,46.777,46.346,45.609,46.102,46.151,46.162,45.549,45.755,45.758,45.857,46.132,45.942,45.966,46.223,46.362
154,M,True,53.24,53.693,53.787,53.792,53.677,53.813,53.736,53.702,53.638,53.827,53.684,53.498,53.746,53.711,53.612,53.594,53.515,53.814,53.826,53.823,53.768,53.756,53.834,54.056,54.213,54.201,54.258,54.139,54.051,54.191,54.318,54.074,54.151,54.305,54.251,54.368,54.418,54.305,54.189,54.134
155,M,False,54.122,53.938,53.915,54.088,53.949,54.087,54.102,54.324,54.267,54.198,54.312,54.415,54.254,54.172,54.201,54.39,54.446,54.449,54.22,54.346,54.431,54.564,54.599,54.703,54.579,54.474,54.512,54.566,54.575,54.531,54.594,54.772,54.607,54.609,54.665,54.73,54.741,54.758,54.9,54.892
