index,nar,time_start,xray_class,time_peak,time_end,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
14,11136,2010-12-26 12:48:00,NULL,not applicable,not applicable,2.8043034482758616e+21,31.94341379310345,117.45741379310346,119.32896551724136,54.260482758620704,-0.3508522586206896,3200555172413.793,0.005739298275862,179.7810344827586,21.30429310344828,915147586206.8966,3135.137931034483,1.580019827586207e+22,24.96724137931035,8.67648275862069,3.235335555555555,72.8983275862069,67.05250000000001,17.942928301886795,41.0961283018868
15,11137,2010-12-27 21:12:00,NULL,not applicable,not applicable,8.369218644067797e+20,33.398305084745765,152.0552542372881,151.1549152542373,71.10854237288135,1.3163393220338986,1624357627118.644,-0.0073210128813559,79.90023728813561,8.38035186440678,916261016949.1526,2021.4237288135596,3.534488135593221e+21,23.15957627118644,4.927099999999999,1.97620625,91.56554237288135,,,
16,11143,2011-01-09 20:24:00,NULL,not applicable,not applicable,9.709054237288138e+20,31.729525423728816,146.56508474576273,146.19966101694914,64.58877966101696,0.8681786440677965,1670659322033.8982,-0.000804735779661,78.4471186440678,3.0173649661016944,713772203389.8306,1847.115254237288,3.8609610169491527e+21,22.036050847457627,3.536835593220339,,133.61796610169492,,,
17,11144,2011-01-10 12:48:00,NULL,not applicable,not applicable,5.0196677966101696e+20,29.437627118644063,168.4138983050848,164.95050847457628,70.7491186440678,-0.5530626220338984,731971525423.7288,-0.0034812402033898,39.81616949152542,2.7566575932203388,234130050847.45764,2757.1694915254234,2.494535593220339e+21,21.91281355932203,3.0073279661016943,1.971170588235294,28.81803389830508,,,
18,11148,2011-01-19 06:36:00,NULL,not applicable,not applicable,2.7970122807017545e+21,35.55959649122807,133.24719298245614,134.3119298245614,65.95282456140352,-0.0127965614035087,3127049122807.0176,-0.0007539547543859,165.95929824561404,4.40951701754386,480157236842.1053,4289.122807017544,2.067952631578948e+22,27.02729824561403,9.536729824561409,2.529088888888889,94.2157894736842,422.4019298245614,21.278438596491227,116.82456140350877
19,11151,2011-01-28 22:36:00,NULL,not applicable,not applicable,9.575128813559324e+20,28.732440677966103,139.59050847457627,140.08389830508472,52.40776271186441,-0.2174872779661016,1271150847457.6272,-0.0064867044067796,68.24767796610169,8.754569491525425,331914627118.64404,2219.122033898305,3.936072881355931e+21,22.424084745762716,4.005818983050848,2.550886206896552,28.894542372881357,,,
20,11154,2011-02-09 11:48:00,NULL,not applicable,not applicable,9.478194736842106e+20,30.763842105263155,123.2619298245614,120.76526315789474,57.49184210526315,0.3239344385964912,1040454210526.3158,-0.0024546039122807,55.512228070175446,3.423482842105264,290165035087.7193,2878.550877192983,5.08911403508772e+21,23.755122807017543,2.590346315789473,,26.167175438596487,,3.725308333333333,6.911833333333334
21,11155,2011-02-10 05:48:00,NULL,not applicable,not applicable,1.6710894444444444e+20,31.380185185185184,162.28129629629632,156.97629629629628,70.13761111111111,1.1803362592592592,374603148148.1481,-0.0017613681666666,18.08167037037037,1.3874293333333332,210037366666.66663,2419.62962962963,8.899951851851853e+20,24.369981481481485,6.475205660377357,1.7892933333333332,15.17725925925926,,,
22,11167,2011-03-07 03:00:00,NULL,not applicable,not applicable,1.9446864406779656e+21,37.8913559322034,148.87881355932203,147.61898305084745,75.95698305084747,0.7608688135593221,3667181355932.204,-0.0028361972881355,174.75983050847458,9.065481355932205,1239787796610.1694,2614.650847457627,1.079627288135593e+22,26.469559322033906,10.045416949152544,2.4602578947368423,171.86542372881357,11.4085,47.901153846153846,79.25046153846155
23,11168,2011-03-05 13:48:00,NULL,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,
24,11174,2011-03-20 13:36:00,NULL,not applicable,not applicable,3.5118857142857145e+20,47.53357142857143,79.49800000000002,87.13814285714285,37.74285714285715,-1.7210142857142858,450265714285.7143,0.0091365714285714,20.84971428571428,5.239642857142857,552407142857.1428,2002.3571428571431,1.6797985714285713e+21,33.293,23.83414285714286,,7.265542857142856,,,
25,11177,2011-03-27 01:00:00,NULL,not applicable,not applicable,4.930961363636365e+21,32.67845454545454,129.55750000000003,128.68568181818182,54.16781818181817,0.6087595454545455,7874413636363.637,-0.0044803568181818,367.5618181818182,35.371545454545455,2498636363636.364,2426.05,2.537920454545454e+22,26.793977272727272,8.496006818181819,2.593377142857143,262.1461363636364,115.52705882352942,13.312920454545456,47.06816363636364
26,11179,2011-03-24 21:24:00,NULL,not applicable,not applicable,9.172295555555556e+20,41.2876,149.698,148.404,71.72222222222221,-0.1549749288888889,1765521555555.5557,-0.002354754,83.58315555555555,5.308234888888889,411184511111.1111,2708.733333333333,5.681322222222221e+21,30.01322222222223,18.86262222222222,2.8165714285714287,61.66804444444446,24.605,27.157,31.401
27,11187,2011-04-11 21:24:00,NULL,not applicable,not applicable,1.9038135593220343e+21,34.43372881355932,141.74271186440677,141.11203389830507,65.33901694915254,0.4126940847457627,3296666101694.915,0.0103190949152542,161.40118644067798,30.496237288135596,1630547796610.1694,2445.471186440678,9.654405084745763e+21,26.35172881355933,8.325540677966101,2.809342857142857,146.0035593220339,,29.340666666666664,39.13133333333334
28,11188,2011-04-09 03:24:00,NULL,not applicable,not applicable,1.0768984745762712e+21,45.79596610169492,145.00386440677968,142.8972372881356,83.90455932203389,0.8289637966101694,2150791525423.7288,-0.0021880784745762,107.65545762711864,7.97610745762712,775967966101.695,3277.938983050848,7.901077966101695e+21,31.82733898305085,18.793472881355928,2.1535545454545453,78.73469491525424,111.6223888888889,18.209023255813957,50.47074418604652
29,11189,2011-04-10 23:12:00,NULL,not applicable,not applicable,1.942077966101695e+22,40.61089830508474,120.63491525423728,120.74067796610169,60.42533898305084,0.2150341016949152,33009813559322.035,-0.0005499086440677,1534.74406779661,50.42658474576271,3647898813559.322,3458.3033898305084,1.482477966101695e+23,31.97422033898305,18.536389830508472,3.6969593220338983,1190.440677966102,2036.4193220338984,48.885677966101696,417.4354237288135
