,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tss,validation_tss,loss,validation_loss,hss,validation_hss
169,44.0,,,,,,,0.8040140271186829,0.7740614414215088,1.6173728704452517,1.6045076847076416,0.7386859655380249,0.6978160738945007
170,45.0,,,,,,,0.798580527305603,0.781813383102417,1.7702090740203855,1.594159483909607,0.7056741714477539,0.7081530690193176
171,46.0,,,,,,,0.8047210574150085,0.7649509310722351,1.534895896911621,1.6864434480667114,0.7309327125549316,0.7328028678894043
172,47.0,,,,,,,0.8117033243179321,0.7649509310722351,1.4340280294418335,1.6864434480667114,0.7530047297477722,0.7328028678894043
173,48.0,,,,,,,0.8300091028213501,0.7649509310722351,1.3354154825210571,1.6864434480667114,0.777794599533081,0.7328028678894043
174,49.0,,,,,,,0.8215552568435669,0.8030461668968201,1.4092360734939575,1.509652614593506,0.771460235118866,0.7626011967658997
0,,,,,,,,0.443040132522583,0.7129213213920593,2.4491751194000244,1.2136505842208862,0.3558866083621979,0.6512768864631653
1,,,,,,,,0.5479773283004761,0.484037846326828,1.8995434045791626,1.6651681661605835,0.5479592680931091,0.45980778336524963
2,,,,,,,,0.33744168281555176,0.4676307439804077,2.730881452560425,2.1679913997650146,0.37300345301628113,0.4872625172138214
3,,,,,,,,0.3643512427806854,0.495959609746933,2.7765514850616455,2.27299165725708,0.38920602202415466,0.5665122866630554
4,,,,,,,,0.44003063440322876,0.5499681234359741,2.328437566757202,1.8002744913101196,0.45690813660621643,0.5847461819648743
5,,,,,,,,0.5383341908454895,0.5739622116088867,1.8916916847229004,1.6040596961975098,0.5329102277755737,0.6041085124015808
6,,,,,,,,0.6617413759231567,0.5904321074485779,1.542535424232483,1.4781818389892578,0.6569687128067017,0.620026171207428
7,,,,,,,,0.7206207513809204,0.757551372051239,1.2851696014404297,0.9588101506233215,0.6984810829162598,0.7145710587501526
8,,,,,,,,0.7616685032844543,0.7808239459991455,1.1303433179855347,0.9495494365692139,0.7302367091178894,0.7455834746360779
9,,,,,,,,0.7183898687362671,0.510798990726471,1.1951918601989746,2.0485987663269043,0.7069822549819946,0.56972736120224
10,,,,,,,,0.3715880513191223,0.472334623336792,2.5421247482299805,2.320535898208618,0.41176873445510864,0.5380298495292664
