index,time_start,time_peak,time_end,nar,xray_class,COINCIDENCE
433,2015-04-23 07:12:00,not applicable,not applicable,12330,N,False
434,2015-04-25 08:00:00,not applicable,not applicable,12332,N,False
435,2015-05-01 14:00:00,not applicable,not applicable,12334,N,False
436,2015-05-06 20:00:00,not applicable,not applicable,12336,N,False
437,2015-05-08 02:00:00,not applicable,not applicable,12337,N,False
438,2015-05-12 08:48:00,not applicable,not applicable,12340,N,False
439,2015-05-13 18:00:00,not applicable,not applicable,12341,N,False
440,2015-05-14 18:00:00,not applicable,not applicable,12343,N,False
441,2015-05-20 00:12:00,not applicable,not applicable,12348,N,False
442,2015-05-21 00:12:00,not applicable,not applicable,12350,N,False
443,2015-05-25 02:12:00,not applicable,not applicable,12354,N,False
444,2015-05-27 15:48:00,not applicable,not applicable,12355,N,False
445,2015-06-01 13:24:00,not applicable,not applicable,12357,N,False
446,2015-06-04 05:48:00,not applicable,not applicable,12359,N,False
447,2015-06-07 10:12:00,not applicable,not applicable,12363,N,False
448,2015-06-17 01:24:00,not applicable,not applicable,12370,N,False
449,2015-06-30 07:36:00,not applicable,not applicable,12374,N,False
450,2015-07-04 07:36:00,not applicable,not applicable,12375,N,False
451,2015-07-08 01:48:00,not applicable,not applicable,12379,N,False
452,2015-07-05 19:48:00,not applicable,not applicable,12380,N,False
453,2015-07-06 23:48:00,not applicable,not applicable,12382,N,False
454,2015-07-12 17:48:00,not applicable,not applicable,12383,N,False
455,2015-08-02 09:48:00,not applicable,not applicable,12392,N,False
456,2015-08-06 01:12:00,not applicable,not applicable,12397,N,False
457,2015-08-12 01:12:00,not applicable,not applicable,12398,N,False
458,2015-08-13 09:00:00,not applicable,not applicable,12399,N,False
459,2015-08-18 22:36:00,not applicable,not applicable,12402,N,False
460,2015-08-24 04:36:00,not applicable,not applicable,12404,N,False
461,2015-09-01 05:24:00,not applicable,not applicable,12406,N,False
462,2015-09-08 19:00:00,not applicable,not applicable,12411,N,False
463,2015-09-11 13:00:00,not applicable,not applicable,12412,N,False
464,2015-09-08 16:12:00,not applicable,not applicable,12413,N,False
465,2015-09-13 12:24:00,not applicable,not applicable,12417,N,False
466,2015-09-24 13:48:00,not applicable,not applicable,12424,N,False
467,2015-09-26 19:48:00,not applicable,not applicable,12425,N,False
468,2015-09-27 19:00:00,not applicable,not applicable,12426,N,False
469,2015-10-11 03:12:00,not applicable,not applicable,12429,N,False
470,2015-10-13 09:12:00,not applicable,not applicable,12430,N,False
471,2015-10-15 03:00:00,not applicable,not applicable,12433,N,False
472,2015-10-29 21:00:00,not applicable,not applicable,12439,N,False
473,2015-10-31 20:12:00,not applicable,not applicable,12441,N,False
474,2015-10-29 20:12:00,not applicable,not applicable,12442,N,False
475,2015-10-31 08:12:00,not applicable,not applicable,12444,N,False
476,2013-04-29 22:24:00,not applicable,not applicable,11735,N,False
477,2013-07-16 15:12:00,not applicable,not applicable,11794,N,False
478,2013-07-21 07:24:00,not applicable,not applicable,11798,N,False
479,2013-11-23 10:48:00,not applicable,not applicable,11903,N,False
480,2014-01-20 21:12:00,not applicable,not applicable,11961,N,False
481,2014-02-28 05:00:00,not applicable,not applicable,11988,N,False
482,2014-03-27 06:48:00,not applicable,not applicable,12018,N,False
483,2014-04-01 04:24:00,not applicable,not applicable,12025,N,False
484,2014-05-17 05:00:00,not applicable,not applicable,12061,N,False
485,2014-06-11 06:24:00,not applicable,not applicable,12086,N,False
486,2014-12-11 11:12:00,not applicable,not applicable,12233,N,False
487,2015-09-12 18:24:00,not applicable,not applicable,12416,N,False
488,2015-09-20 00:24:00,not applicable,not applicable,12418,N,False
489,2015-10-24 03:00:00,not applicable,not applicable,12438,N,False
490,2015-11-06 08:12:00,not applicable,not applicable,12447,N,False
491,2015-11-11 15:00:00,not applicable,not applicable,12451,N,False
492,2015-11-15 09:00:00,not applicable,not applicable,12453,N,False
493,2015-11-19 07:24:00,not applicable,not applicable,12456,N,False
494,2015-11-28 07:48:00,not applicable,not applicable,12460,N,False
495,2015-12-18 09:12:00,not applicable,not applicable,12471,N,False
496,2015-12-20 01:36:00,not applicable,not applicable,12474,N,False
497,2015-12-24 21:24:00,not applicable,not applicable,12475,N,False
498,2016-01-23 16:12:00,not applicable,not applicable,12486,N,False
499,2016-02-16 20:48:00,not applicable,not applicable,12502,N,False
500,2016-02-23 10:12:00,not applicable,not applicable,12504,N,False
501,2016-02-27 22:12:00,not applicable,not applicable,12507,N,False
502,2016-03-01 04:12:00,not applicable,not applicable,12508,N,False
503,2016-03-02 04:12:00,not applicable,not applicable,12509,N,False
504,2016-03-08 00:24:00,not applicable,not applicable,12517,N,False
505,2016-03-13 14:48:00,not applicable,not applicable,12520,N,False
506,2016-03-18 23:48:00,not applicable,not applicable,12525,N,False
507,2016-04-03 23:48:00,not applicable,not applicable,12527,N,False
508,2016-04-12 22:36:00,not applicable,not applicable,12530,N,False
509,2016-04-26 05:48:00,not applicable,not applicable,12533,N,False
510,2016-04-26 13:12:00,not applicable,not applicable,12534,N,False
511,2016-04-29 20:48:00,not applicable,not applicable,12538,N,False
512,2016-05-18 16:12:00,not applicable,not applicable,12547,N,False
513,2016-06-20 11:00:00,not applicable,not applicable,12557,N,False
514,2016-07-09 18:00:00,not applicable,not applicable,12560,N,False
515,2016-07-13 05:48:00,not applicable,not applicable,12563,N,False
516,2016-07-17 10:12:00,not applicable,not applicable,12566,N,False
517,2016-07-18 02:36:00,not applicable,not applicable,12568,N,False
518,2016-07-21 14:36:00,not applicable,not applicable,12569,N,False
519,2016-08-02 07:48:00,not applicable,not applicable,12570,N,False
520,2016-08-13 10:48:00,not applicable,not applicable,12573,N,False
521,2016-08-13 10:48:00,not applicable,not applicable,12575,N,False
522,2016-08-13 10:48:00,not applicable,not applicable,12577,N,False
523,2016-08-29 19:24:00,not applicable,not applicable,12581,N,False
524,2016-09-03 20:24:00,not applicable,not applicable,12584,N,False
525,2016-09-06 02:00:00,not applicable,not applicable,12587,N,False
526,2016-09-12 04:36:00,not applicable,not applicable,12590,N,False
527,2016-09-22 01:00:00,not applicable,not applicable,12594,N,False
528,2016-09-24 07:12:00,not applicable,not applicable,12596,N,False
529,2016-10-12 15:12:00,not applicable,not applicable,12600,N,False
530,2016-11-07 01:24:00,not applicable,not applicable,12606,N,False
531,2016-11-11 22:36:00,not applicable,not applicable,12608,N,False
532,2016-11-14 22:48:00,not applicable,not applicable,12609,N,False
533,2016-12-15 13:12:00,not applicable,not applicable,12618,N,False
534,2017-02-01 18:48:00,not applicable,not applicable,12630,N,False
535,2017-02-03 18:48:00,not applicable,not applicable,12633,N,False
536,2017-02-23 18:48:00,not applicable,not applicable,12637,N,False
537,2017-02-26 12:48:00,not applicable,not applicable,12639,N,False
538,2017-03-03 23:48:00,not applicable,not applicable,12642,N,False
539,2017-04-01 17:36:00,not applicable,not applicable,12649,N,False
540,2017-06-18 16:12:00,not applicable,not applicable,12662,N,False
541,2017-07-15 05:36:00,not applicable,not applicable,12666,N,False
542,2017-07-24 06:24:00,not applicable,not applicable,12668,N,False
543,2017-07-30 06:36:00,not applicable,not applicable,12669,N,False
544,2017-09-04 19:24:00,not applicable,not applicable,12675,N,False
545,2017-09-09 16:24:00,not applicable,not applicable,12678,N,False
546,2017-09-05 04:24:00,not applicable,not applicable,12679,N,False
547,2017-10-17 15:24:00,not applicable,not applicable,12684,N,False
548,2017-12-12 19:00:00,not applicable,not applicable,12691,N,False
549,2018-01-04 14:12:00,not applicable,not applicable,12693,N,False
550,2018-01-10 08:12:00,not applicable,not applicable,12694,N,False
551,2018-01-11 02:00:00,not applicable,not applicable,12695,N,False
552,2018-02-06 20:12:00,not applicable,not applicable,12698,N,False
553,2018-03-19 01:48:00,not applicable,not applicable,12702,N,False
554,2018-04-22 18:48:00,not applicable,not applicable,12707,N,False
555,2018-05-08 18:48:00,not applicable,not applicable,12708,N,False
556,2018-05-12 13:48:00,not applicable,not applicable,12709,N,False
557,2018-07-21 15:36:00,not applicable,not applicable,12716,N,False
558,2018-08-05 03:36:00,not applicable,not applicable,12717,N,False
559,2018-09-10 10:00:00,not applicable,not applicable,12721,N,False
560,2018-09-13 16:00:00,not applicable,not applicable,12722,N,False
561,2018-10-01 22:00:00,not applicable,not applicable,12723,N,False
562,2018-10-16 08:00:00,not applicable,not applicable,12725,N,False
563,2018-11-13 19:48:00,not applicable,not applicable,12726,N,False
564,2018-11-17 13:48:00,not applicable,not applicable,12727,N,False
565,2018-12-13 08:24:00,not applicable,not applicable,12730,N,False
566,2019-04-04 17:00:00,not applicable,not applicable,12737,N,False
567,2019-04-19 10:24:00,not applicable,not applicable,12739,N,False
568,2020-01-11 08:36:00,not applicable,not applicable,12755,N,False
569,2020-03-11 08:36:00,not applicable,not applicable,12758,N,False
570,2020-04-29 08:36:00,not applicable,not applicable,12760,N,False
571,2020-04-29 08:36:00,not applicable,not applicable,12761,N,False
572,2020-06-04 01:36:00,not applicable,not applicable,12764,N,False
573,2020-07-10 08:36:00,not applicable,not applicable,12766,N,False
574,2020-07-27 08:36:00,not applicable,not applicable,12767,N,False
575,2020-08-02 08:36:00,not applicable,not applicable,12768,N,False
576,2020-08-14 15:24:00,not applicable,not applicable,12771,N,False
577,2020-10-12 03:24:00,not applicable,not applicable,12775,N,False
578,2020-11-24 05:12:00,not applicable,not applicable,12784,N,False
579,2020-12-02 20:24:00,not applicable,not applicable,12789,N,False
580,2021-02-19 04:12:00,not applicable,not applicable,12802,N,False
581,2021-03-13 03:24:00,not applicable,not applicable,12809,N,False
582,2021-04-05 12:12:00,not applicable,not applicable,12813,N,False
583,2021-05-26 23:12:00,not applicable,not applicable,12825,N,False
584,2021-07-23 00:48:00,not applicable,not applicable,12848,N,False
585,2021-08-07 23:00:00,not applicable,not applicable,12852,N,False
586,2021-08-11 19:12:00,not applicable,not applicable,12854,N,False
587,2021-08-15 03:12:00,not applicable,not applicable,12855,N,False
588,2021-08-14 19:12:00,not applicable,not applicable,12856,N,False
589,2021-09-01 04:12:00,not applicable,not applicable,12867,N,False
590,2021-09-10 23:48:00,not applicable,not applicable,12870,N,False
591,2021-09-22 22:36:00,not applicable,not applicable,12874,N,False
592,2021-09-29 02:48:00,not applicable,not applicable,12878,N,False
593,2021-09-30 11:00:00,not applicable,not applicable,12881,N,False
594,2021-10-11 19:24:00,not applicable,not applicable,12883,N,False
595,2021-10-30 07:48:00,not applicable,not applicable,12886,N,False
596,2021-10-30 13:48:00,not applicable,not applicable,12888,N,False
597,2021-10-30 13:48:00,not applicable,not applicable,12889,N,False
598,2021-10-31 01:48:00,not applicable,not applicable,12890,N,False
599,2021-10-31 07:48:00,not applicable,not applicable,12892,N,False
600,2021-10-31 20:24:00,not applicable,not applicable,12893,N,False
601,2021-12-16 23:48:00,not applicable,not applicable,12905,N,False
602,2021-12-18 11:48:00,not applicable,not applicable,12906,N,False
603,2021-12-18 17:48:00,not applicable,not applicable,12910,N,False
604,2021-12-20 05:48:00,not applicable,not applicable,12911,N,False
605,2021-12-22 05:48:00,not applicable,not applicable,12912,N,False
606,2021-12-25 06:24:00,not applicable,not applicable,12913,N,False
607,2021-12-25 19:12:00,not applicable,not applicable,12914,N,False
608,2021-12-26 01:12:00,not applicable,not applicable,12915,N,False
609,2021-12-26 01:12:00,not applicable,not applicable,12916,N,False
610,2021-12-26 01:12:00,not applicable,not applicable,12919,N,False
611,2022-01-31 05:24:00,not applicable,not applicable,12934,N,False
612,2022-01-31 05:24:00,not applicable,not applicable,12935,N,False
613,2022-01-31 05:24:00,not applicable,not applicable,12937,N,False
614,2022-02-02 17:24:00,not applicable,not applicable,12938,N,False
615,2022-02-07 16:00:00,not applicable,not applicable,12942,N,False
616,2022-02-10 22:00:00,not applicable,not applicable,12943,N,False
617,2022-02-07 04:00:00,not applicable,not applicable,12944,N,False
618,2022-02-12 16:00:00,not applicable,not applicable,12945,N,False
619,2022-02-15 02:00:00,not applicable,not applicable,12946,N,False
620,2017-09-04 13:00:00,not applicable,not applicable,12676,N,False
621,2021-09-06 13:12:00,not applicable,not applicable,12865,N,False
622,2021-09-24 12:24:00,not applicable,not applicable,12876,N,False
623,2021-10-11 07:24:00,not applicable,not applicable,12884,N,False
624,2021-12-26 01:12:00,not applicable,not applicable,12920,N,False
625,2016-04-04 19:25:00,2016-04-04 19:39:00.0,2016-04-04 19:49:00.0,12528,B,False
626,2017-12-23 20:33:00,2017-12-23 20:36:00.0,2017-12-23 20:43:00.0,12692,B,False
627,2021-02-18 13:25:00,2021-02-18 13:29:00.0,2021-02-18 13:37:00.0,12803,B,False
628,2021-02-19 14:40:00,2021-02-19 14:47:00.0,2021-02-19 14:51:00.0,12803,B,False
629,2011-08-13 14:25:00,2011-08-13 14:31:00.0,2011-08-13 14:35:00.0,11269,B,False
630,2016-11-27 19:13:00,2016-11-27 19:18:00.0,2016-11-27 19:24:00.0,12613,B,False
631,2020-11-03 21:16:00,2020-11-03 21:20:00.0,2020-11-03 21:26:00.0,12780,B,False
632,2021-07-21 02:01:00,2021-07-21 02:09:00.0,2021-07-21 02:15:00.0,12847,B,False
633,2021-09-03 09:36:00,2021-09-03 09:42:00.0,2021-09-03 09:46:00.0,12863,B,False
634,2021-04-19 00:17:00,2021-04-19 00:24:00.0,2021-04-19 00:28:00.0,12016,B,False
635,2017-12-25 07:11:00,2017-12-25 07:16:00.0,2017-12-25 07:28:00.0,12692,B,False
636,2017-01-16 01:41:00,2017-01-16 01:44:00.0,2017-01-16 01:48:00.0,12626,B,False
637,2020-01-25 07:11:00,2020-01-25 07:14:00.0,2020-01-25 07:18:00.0,12757,B,False
638,2011-08-11 22:54:00,2011-08-11 23:09:00.0,2011-08-11 23:24:00.0,11266,B,False
639,2016-01-08 11:23:00,2016-01-08 11:31:00.0,2016-01-08 11:41:00.0,12482,B,False
640,2019-04-08 22:20:00,2019-04-08 22:25:00.0,2019-04-08 22:29:00.0,12738,B,False
641,2016-04-01 03:38:00,2016-04-01 03:41:00.0,2016-04-01 03:44:00.0,12526,B,False
642,2016-04-27 13:14:00,2016-04-27 13:21:00.0,2016-04-27 13:26:00.0,12532,B,False
643,2021-02-18 19:56:00,2021-02-18 20:47:00.0,2021-02-18 21:09:00.0,12803,B,True
644,2018-04-14 00:09:00,2018-04-14 00:12:00.0,2018-04-14 00:15:00.0,12704,B,False
645,2013-08-08 17:56:00,2013-08-08 19:24:00.0,2013-08-08 19:32:00.0,11810,B,False
646,2017-04-10 21:17:00,2017-04-10 21:22:00.0,2017-04-10 21:26:00.0,12650,B,False
647,2016-03-26 23:12:00,2016-03-26 23:17:00.0,2016-03-26 23:27:00.0,12526,B,False
648,2021-09-15 01:00:00,2021-09-15 01:15:00.0,2021-09-15 01:23:00.0,12869,B,False
649,2018-01-18 08:08:00,2018-01-18 08:13:00.0,2018-01-18 08:16:00.0,12696,B,False
650,2017-04-11 03:45:00,2017-04-11 04:00:00.0,2017-04-11 04:12:00.0,12650,B,True
651,2012-02-14 23:07:00,2012-02-14 23:24:00.0,2012-02-14 23:37:00.0,11417,B,False
652,2011-02-09 19:57:00,2011-02-09 20:04:00.0,2011-02-09 20:11:00.0,11157,B,False
653,2013-03-25 13:04:00,2013-03-25 13:08:00.0,2013-03-25 13:13:00.0,11704,B,False
654,2021-01-01 04:35:00,2021-01-01 04:42:00.0,2021-01-01 04:46:00.0,12795,B,False
655,2017-05-06 11:10:00,2017-05-06 11:14:00.0,2017-05-06 11:20:00.0,12655,B,False
656,2012-09-14 23:24:00,2012-09-14 23:41:00.0,2012-09-14 23:51:00.0,11566,B,False
657,2010-06-21 19:08:00,2010-06-21 19:12:00.0,2010-06-21 19:14:00.0,11082,B,False
658,2018-06-17 13:12:00,2018-06-17 14:29:00.0,2018-06-17 15:02:00.0,12713,B,False
659,2011-06-29 00:20:00,2011-06-29 00:32:00.0,2011-06-29 00:57:00.0,11240,B,False
660,2021-04-24 04:44:00,2021-04-24 05:02:00.0,2021-04-24 05:16:00.0,12820,B,False
661,2017-06-18 21:30:00,2017-06-18 21:40:00.0,2017-06-18 21:48:00.0,12663,B,False
662,2017-01-26 16:26:00,2017-01-26 16:33:00.0,2017-01-26 16:39:00.0,12629,B,False
663,2019-04-08 13:55:00,2019-04-08 14:00:00.0,2019-04-08 14:08:00.0,12738,B,False
664,2018-06-19 02:23:00,2018-06-19 02:26:00.0,2018-06-19 02:28:00.0,12714,B,False
665,2016-10-07 00:36:00,2016-10-07 00:40:00.0,2016-10-07 00:44:00.0,12598,B,False
666,2021-09-03 15:59:00,2021-09-03 16:06:00.0,2021-09-03 16:27:00.0,12863,B,True
667,2021-08-18 18:14:00,2021-08-18 18:23:00.0,2021-08-18 18:27:00.0,12858,B,False
668,2021-03-07 07:31:00,2021-03-07 07:38:00.0,2021-03-07 07:42:00.0,12806,B,False
669,2017-11-23 09:06:00,2017-11-23 09:14:00.0,2017-11-23 09:22:00.0,12687,B,False
670,2021-05-14 00:38:00,2021-05-14 01:04:00.0,2021-05-14 01:31:00.0,12823,B,False
671,2017-12-21 23:25:00,2017-12-21 23:30:00.0,2017-12-21 23:34:00.0,12692,B,False
672,2021-09-03 00:39:00,2021-09-03 00:47:00.0,2021-09-03 00:58:00.0,12863,B,False
673,2010-11-25 00:27:00,2010-11-25 00:31:00.0,2010-11-25 00:35:00.0,11128,B,False
674,2012-05-22 04:00:00,2012-05-22 04:04:00.0,2012-05-22 04:10:00.0,11485,B,False
675,2015-02-15 00:46:00,2015-02-15 00:51:00.0,2015-02-15 00:56:00.0,12283,B,False
676,2011-06-27 12:13:00,2011-06-27 12:16:00.0,2011-06-27 12:20:00.0,11241,B,False
677,2018-10-10 08:15:00,2018-10-10 08:22:00.0,2018-10-10 08:31:00.0,12724,B,False
678,2016-03-25 14:55:00,2016-03-25 15:00:00.0,2016-03-25 15:02:00.0,12526,B,False
679,2017-04-01 01:38:00,2017-04-01 01:47:00.0,2017-04-01 01:53:00.0,12647,B,False
680,2021-09-14 04:25:00,2021-09-14 04:29:00.0,2021-09-14 04:34:00.0,12869,B,False
681,2016-01-17 10:36:00,2016-01-17 10:49:00.0,2016-01-17 11:12:00.0,12485,B,False
682,2010-10-03 21:43:00,2010-10-03 21:46:00.0,2010-10-03 21:49:00.0,11111,B,False
683,2017-07-03 09:43:00,2017-07-03 09:50:00.0,2017-07-03 10:04:00.0,12664,B,False
684,2017-08-02 00:02:00,2017-08-02 00:11:00.0,2017-08-02 00:18:00.0,12670,B,False
685,2021-04-24 20:02:00,2021-04-24 20:09:00.0,2021-04-24 20:16:00.0,12820,B,False
686,2010-06-25 10:17:00,2010-06-25 10:21:00.0,2010-06-25 10:25:00.0,11082,B,False
687,2018-12-07 19:51:00,2018-12-07 19:55:00.0,2018-12-07 20:02:00.0,12729,B,False
688,2011-05-06 03:08:00,2011-05-06 03:12:00.0,2011-05-06 03:15:00.0,11206,B,False
689,2020-10-18 18:36:00,2020-10-18 18:42:00.0,2020-10-18 18:51:00.0,12777,B,False
690,2013-03-01 06:05:00,2013-03-01 06:08:00.0,2013-03-01 06:12:00.0,11683,B,False
691,2012-08-22 01:32:00,2012-08-22 01:45:00.0,2012-08-22 01:56:00.0,11552,B,False
692,2012-04-14 08:05:00,2012-04-14 08:11:00.0,2012-04-14 08:18:00.0,11455,B,False
693,2011-02-05 00:03:00,2011-02-05 00:07:00.0,2011-02-05 00:11:00.0,11152,B,False
694,2021-08-06 19:12:00,2021-08-06 19:21:00.0,2021-08-06 19:35:00.0,12850,B,False
695,2014-01-24 05:16:00,2014-01-24 05:19:00.0,2014-01-24 05:22:00.0,11957,B,False
696,2010-08-10 04:45:00,2010-08-10 04:51:00.0,2010-08-10 04:55:00.0,11096,B,False
697,2020-12-10 12:47:00,2020-12-10 12:57:00.0,2020-12-10 13:03:00.0,12791,B,False
698,2010-06-18 17:49:00,2010-06-18 17:54:00.0,2010-06-18 17:59:00.0,11082,B,False
699,2018-06-17 06:53:00,2018-06-17 06:57:00.0,2018-06-17 07:06:00.0,12713,B,False
700,2021-04-29 17:59:00,2021-04-29 18:05:00.0,2021-04-29 18:17:00.0,12821,B,False
701,2016-03-30 16:04:00,2016-03-30 16:11:00.0,2016-03-30 16:16:00.0,12526,B,False
702,2011-02-04 01:37:00,2011-02-04 01:43:00.0,2011-02-04 01:57:00.0,11152,B,False
703,2016-09-10 19:15:00,2016-09-10 19:22:00.0,2016-09-10 19:28:00.0,12591,B,False
704,2011-08-27 04:42:00,2011-08-27 04:46:00.0,2011-08-27 04:52:00.0,11275,B,False
705,2016-08-22 09:35:00,2016-08-22 09:38:00.0,2016-08-22 09:46:00.0,12580,B,False
706,2019-03-18 18:32:00,2019-03-18 18:35:00.0,2019-03-18 18:38:00.0,12735,B,False
707,2022-01-06 09:39:00,2022-01-06 09:46:00.0,2022-01-06 09:50:00.0,12924,B,False
708,2011-05-03 03:54:00,2011-05-03 03:59:00.0,2011-05-03 04:08:00.0,11200,B,False
709,2021-09-11 07:15:00,2021-09-11 07:28:00.0,2021-09-11 07:38:00.0,12869,B,False
710,2010-08-30 15:15:00,2010-08-30 15:22:00.0,2010-08-30 15:30:00.0,11102,B,False
711,2021-04-24 11:13:00,2021-04-24 11:16:00.0,2021-04-24 11:20:00.0,12820,B,True
712,2017-11-18 17:48:00,2017-11-18 17:53:00.0,2017-11-18 17:58:00.0,12687,B,False
713,2010-10-23 17:29:00,2010-10-23 17:38:00.0,2010-10-23 17:44:00.0,11115,B,False
714,2014-08-15 10:31:00,2014-08-15 10:36:00.0,2014-08-15 10:43:00.0,12141,B,False
715,2018-04-18 18:20:00,2018-04-18 18:28:00.0,2018-04-18 18:35:00.0,12706,B,False
716,2021-09-07 06:24:00,2021-09-07 06:28:00.0,2021-09-07 06:33:00.0,12863,B,False
717,2018-04-15 12:37:00,2018-04-15 12:40:00.0,2018-04-15 12:43:00.0,12705,B,False
718,2010-09-11 08:10:00,2010-09-11 08:14:00.0,2010-09-11 08:18:00.0,11106,B,False
719,2016-01-19 08:49:00,2016-01-19 09:00:00.0,2016-01-19 09:06:00.0,12485,B,False
720,2021-06-06 02:39:00,2021-06-06 02:47:00.0,2021-06-06 02:52:00.0,12828,B,False
721,2015-08-11 16:56:00,2015-08-11 17:00:00.0,2015-08-11 17:09:00.0,12400,B,False
722,2016-10-25 00:54:00,2016-10-25 01:05:00.0,2016-10-25 01:13:00.0,12603,B,False
723,2011-02-04 07:29:00,2011-02-04 07:40:00.0,2011-02-04 07:49:00.0,11152,B,True
724,2012-04-13 14:34:00,2012-04-13 14:38:00.0,2012-04-13 14:47:00.0,11455,B,False
725,2016-10-26 05:34:00,2016-10-26 05:40:00.0,2016-10-26 05:46:00.0,12603,B,False
726,2010-05-11 08:39:00,2010-05-11 08:43:00.0,2010-05-11 08:47:00.0,11068,B,False
727,2018-04-03 14:13:00,2018-04-03 14:17:00.0,2018-04-03 14:32:00.0,12703,B,False
728,2012-03-25 14:37:00,2012-03-25 14:58:00.0,2012-03-25 15:25:00.0,11438,B,False
729,2018-01-22 02:37:00,2018-01-22 02:57:00.0,2018-01-22 03:20:00.0,12696,B,False
730,2019-03-18 12:09:00,2019-03-18 12:13:00.0,2019-03-18 12:16:00.0,12735,B,False
731,2021-04-26 10:48:00,2021-04-26 10:52:00.0,2021-04-26 10:56:00.0,12820,B,False
732,2021-07-21 10:54:00,2021-07-21 11:00:00.0,2021-07-21 11:07:00.0,12847,B,True
733,2010-12-09 03:17:00,2010-12-09 03:20:00.0,2010-12-09 03:24:00.0,11131,B,False
734,2010-12-31 19:28:00,2010-12-31 19:34:00.0,2010-12-31 19:39:00.0,11140,B,False
735,2016-03-08 03:26:00,2016-03-08 03:30:00.0,2016-03-08 03:37:00.0,12510,B,False
736,2020-10-19 06:47:00,2020-10-19 06:54:00.0,2020-10-19 06:58:00.0,12776,B,False
737,2017-04-08 13:23:00,2017-04-08 13:28:00.0,2017-04-08 13:35:00.0,12650,B,False
738,2011-02-04 12:13:00,2011-02-04 12:20:00.0,2011-02-04 12:26:00.0,11152,B,True
739,2018-04-01 12:51:00,2018-04-01 13:08:00.0,2018-04-01 13:19:00.0,12703,B,False
740,2013-05-29 16:58:00,2013-05-29 17:01:00.0,2013-05-29 17:04:00.0,11754,B,False
741,2018-04-20 22:12:00,2018-04-20 22:19:00.0,2018-04-20 22:25:00.0,12706,B,False
742,2011-03-18 11:40:00,2011-03-18 11:45:00.0,2011-03-18 11:50:00.0,11173,B,False
743,2017-07-11 01:09:00,2017-07-11 01:13:00.0,2017-07-11 01:17:00.0,12655,B,False
744,2011-04-14 18:56:00,2011-04-14 18:59:00.0,2011-04-14 19:01:00.0,11186,B,False
745,2018-12-15 13:49:00,2018-12-15 13:53:00.0,2018-12-15 13:58:00.0,12731,B,False
746,2012-05-26 21:26:00,2012-05-26 21:29:00.0,2012-05-26 21:32:00.0,11490,B,False
747,2016-01-06 00:14:00,2016-01-06 00:25:00.0,2016-01-06 00:37:00.0,12476,B,False
748,2010-11-28 04:05:00,2010-11-28 04:08:00.0,2010-11-28 04:10:00.0,11129,B,False
749,2011-01-01 00:49:00,2011-01-01 00:53:00.0,2011-01-01 00:57:00.0,11140,B,True
750,2021-09-06 16:57:00,2021-09-06 17:01:00.0,2021-09-06 17:05:00.0,12863,B,False
751,2017-03-04 10:12:00,2017-03-04 10:18:00.0,2017-03-04 10:27:00.0,12641,B,False
752,2021-04-16 17:57:00,2021-04-16 18:10:00.0,2021-04-16 18:15:00.0,12814,B,False
753,2017-12-22 06:28:00,2017-12-22 06:31:00.0,2017-12-22 06:36:00.0,12692,B,True
754,2017-12-22 02:43:00,2017-12-22 02:50:00.0,2017-12-22 03:06:00.0,12692,B,False
755,2021-03-20 14:29:00,2021-03-20 14:36:00.0,2021-03-20 14:47:00.0,12811,B,False
756,2011-02-10 20:49:00,2011-02-10 20:53:00.0,2011-02-10 20:57:00.0,11156,B,False
757,2013-08-10 08:44:00,2013-08-10 09:27:00.0,2013-08-10 10:04:00.0,11810,B,False
758,2021-06-04 05:04:00,2021-06-04 05:11:00.0,2021-06-04 05:18:00.0,12829,B,False
759,2019-04-12 11:19:00,2019-04-12 11:22:00.0,2019-04-12 11:27:00.0,12738,B,False
760,2021-05-01 19:50:00,2021-05-01 19:59:00.0,2021-05-01 20:16:00.0,12820,B,False
761,2017-09-27 13:51:00,2017-09-27 14:06:00.0,2017-09-27 14:29:00.0,12682,B,False
762,2020-12-28 17:09:00,2020-12-28 17:16:00.0,2020-12-28 17:20:00.0,12795,B,False
763,2012-12-17 07:31:00,2012-12-17 07:37:00.0,2012-12-17 07:43:00.0,11634,B,False
764,2017-01-26 05:23:00,2017-01-26 05:28:00.0,2017-01-26 05:33:00.0,12629,B,False
765,2021-04-29 19:41:00,2021-04-29 19:54:00.0,2021-04-29 20:02:00.0,12820,B,False
766,2019-04-08 09:49:00,2019-04-08 09:52:00.0,2019-04-08 09:54:00.0,12738,B,False
767,2016-11-23 14:54:00,2016-11-23 15:01:00.0,2016-11-23 15:09:00.0,12612,B,False
768,2010-09-04 07:00:00,2010-09-04 07:03:00.0,2010-09-04 07:06:00.0,11103,B,False
769,2021-09-21 23:51:00,2021-09-21 23:55:00.0,2021-09-21 23:59:00.0,12872,B,False
770,2015-05-21 05:22:00,2015-05-21 05:37:00.0,2015-05-21 05:53:00.0,12346,B,False
771,2017-07-03 10:31:00,2017-07-03 10:51:00.0,2017-07-03 11:03:00.0,12664,B,False
772,2016-08-22 21:48:00,2016-08-22 21:52:00.0,2016-08-22 21:57:00.0,12579,B,False
773,2016-07-17 18:59:00,2016-07-17 19:15:00.0,2016-07-17 19:26:00.0,12657,B,False
774,2021-03-25 21:42:00,2021-03-25 21:49:00.0,2021-03-25 21:56:00.0,12812,B,False
