name,tss,parameter,coincidence,label
LR,0.5057427536231884,ABSNJZH_R_VALUE,all,0-12h Time-series
LR,0.5289085144927536,ABSNJZH_R_VALUE,all,6h-18h Time-series
LR,0.4948641304347826,ABSNJZH_R_VALUE,all,13-24h Time-series
RFC,0.7757880434782609,ABSNJZH_R_VALUE,all,24h Time-series
RFC,0.7584148550724638,ABSNJZH_R_VALUE,all,0-12h Time-series
RFC,0.7740670289855073,ABSNJZH_R_VALUE,all,6h-18h Time-series
RFC,0.784759963768116,ABSNJZH_R_VALUE,all,13-24h Time-series
SVM,0.6612409420289855,ABSNJZH_R_VALUE,all,24h Time-series
SVM,0.5998867753623187,ABSNJZH_R_VALUE,all,0-12h Time-series
SVM,0.6348188405797103,ABSNJZH_R_VALUE,all,6h-18h Time-series
SVM,0.6433695652173912,ABSNJZH_R_VALUE,all,13-24h Time-series
KNN,0.603233695652174,ABSNJZH_SAVNCPP,all,24h Time-series
KNN,0.5597282608695653,ABSNJZH_SAVNCPP,all,0-12h Time-series
KNN,0.5720878623188405,ABSNJZH_SAVNCPP,all,6h-18h Time-series
KNN,0.5806657608695651,ABSNJZH_SAVNCPP,all,13-24h Time-series
LR,0.07860054347826087,ABSNJZH_SAVNCPP,all,24h Time-series
LR,0.13501358695652177,ABSNJZH_SAVNCPP,all,0-12h Time-series
LR,0.11768115942028982,ABSNJZH_SAVNCPP,all,6h-18h Time-series
LR,0.10258152173913043,ABSNJZH_SAVNCPP,all,13-24h Time-series
RFC,0.7572690217391304,ABSNJZH_SAVNCPP,all,24h Time-series
RFC,0.7147599637681158,ABSNJZH_SAVNCPP,all,0-12h Time-series
RFC,0.7316893115942028,ABSNJZH_SAVNCPP,all,6h-18h Time-series
RFC,0.7396286231884058,ABSNJZH_SAVNCPP,all,13-24h Time-series
SVM,0.7094746376811594,ABSNJZH_SAVNCPP,all,24h Time-series
SVM,0.64325634057971,ABSNJZH_SAVNCPP,all,0-12h Time-series
SVM,0.6592798913043478,ABSNJZH_SAVNCPP,all,6h-18h Time-series
SVM,0.6693840579710144,ABSNJZH_SAVNCPP,all,13-24h Time-series
KNN,0.5759465579710146,ABSNJZH_SHRGT45,all,24h Time-series
KNN,0.5465760869565217,ABSNJZH_SHRGT45,all,0-12h Time-series
KNN,0.5723958333333333,ABSNJZH_SHRGT45,all,6h-18h Time-series
KNN,0.586046195652174,ABSNJZH_SHRGT45,all,13-24h Time-series
LR,0.481653079710145,ABSNJZH_SHRGT45,all,24h Time-series
LR,0.4935824275362319,ABSNJZH_SHRGT45,all,0-12h Time-series
LR,0.5101539855072464,ABSNJZH_SHRGT45,all,6h-18h Time-series
LR,0.490955615942029,ABSNJZH_SHRGT45,all,13-24h Time-series
RFC,0.7364492753623187,ABSNJZH_SHRGT45,all,24h Time-series
RFC,0.7037228260869566,ABSNJZH_SHRGT45,all,0-12h Time-series
RFC,0.7482608695652174,ABSNJZH_SHRGT45,all,6h-18h Time-series
RFC,0.721082427536232,ABSNJZH_SHRGT45,all,13-24h Time-series
SVM,0.6535688405797102,ABSNJZH_SHRGT45,all,24h Time-series
SVM,0.6062092391304348,ABSNJZH_SHRGT45,all,0-12h Time-series
SVM,0.6318750000000001,ABSNJZH_SHRGT45,all,6h-18h Time-series
SVM,0.6334510869565216,ABSNJZH_SHRGT45,all,13-24h Time-series
KNN,0.6317663043478261,ABSNJZH_TOTPOT,all,24h Time-series
KNN,0.6392028985507247,ABSNJZH_TOTPOT,all,0-12h Time-series
KNN,0.6084239130434782,ABSNJZH_TOTPOT,all,6h-18h Time-series
KNN,0.6357155797101448,ABSNJZH_TOTPOT,all,13-24h Time-series
LR,0.0,ABSNJZH_TOTPOT,all,24h Time-series
LR,0.0,ABSNJZH_TOTPOT,all,0-12h Time-series
