name,tss,parameter,coincidence,label
SVM,0.6653804347826088,SAVNCPP,all,13-24h Time-series
KNN,0.37552083333333325,SHRGT45,all,24h Time-series
KNN,0.3507563405797101,SHRGT45,all,0-12h Time-series
KNN,0.3443840579710145,SHRGT45,all,6h-18h Time-series
KNN,0.3639221014492754,SHRGT45,all,13-24h Time-series
LR,0.0455072463768116,SHRGT45,all,24h Time-series
LR,0.07909420289855072,SHRGT45,all,0-12h Time-series
LR,0.10133605072463768,SHRGT45,all,6h-18h Time-series
LR,0.08346014492753623,SHRGT45,all,13-24h Time-series
RFC,0.32374547101449275,SHRGT45,all,24h Time-series
RFC,0.2997735507246376,SHRGT45,all,0-12h Time-series
RFC,0.3028215579710144,SHRGT45,all,6h-18h Time-series
RFC,0.29540760869565214,SHRGT45,all,13-24h Time-series
SVM,0.09518115942028986,SHRGT45,all,24h Time-series
SVM,0.0698143115942029,SHRGT45,all,0-12h Time-series
SVM,0.06414855072463768,SHRGT45,all,6h-18h Time-series
SVM,0.05757699275362319,SHRGT45,all,13-24h Time-series
KNN,0.6281929347826086,TOTPOT,all,24h Time-series
KNN,0.6391666666666668,TOTPOT,all,0-12h Time-series
KNN,0.6078170289855073,TOTPOT,all,6h-18h Time-series
KNN,0.6425769927536231,TOTPOT,all,13-24h Time-series
LR,0.0,TOTPOT,all,24h Time-series
LR,0.0,TOTPOT,all,0-12h Time-series
LR,0.0,TOTPOT,all,6h-18h Time-series
LR,0.0,TOTPOT,all,13-24h Time-series
RFC,0.6782608695652174,TOTPOT,all,24h Time-series
RFC,0.6675090579710145,TOTPOT,all,0-12h Time-series
RFC,0.6484646739130434,TOTPOT,all,6h-18h Time-series
RFC,0.6724139492753624,TOTPOT,all,13-24h Time-series
SVM,0.6375996376811593,TOTPOT,all,24h Time-series
SVM,0.6029166666666668,TOTPOT,all,0-12h Time-series
SVM,0.6348143115942031,TOTPOT,all,6h-18h Time-series
SVM,0.6180208333333332,TOTPOT,all,13-24h Time-series
KNN,0.6960778985507245,TOTUSJH,all,24h Time-series
KNN,0.6816259057971014,TOTUSJH,all,0-12h Time-series
KNN,0.6643161231884058,TOTUSJH,all,6h-18h Time-series
KNN,0.6827173913043477,TOTUSJH,all,13-24h Time-series
LR,0.1123731884057971,TOTUSJH,all,24h Time-series
LR,0.12464221014492753,TOTUSJH,all,0-12h Time-series
LR,0.14482789855072464,TOTUSJH,all,6h-18h Time-series
LR,0.13542572463768116,TOTUSJH,all,13-24h Time-series
RFC,0.7483514492753625,TOTUSJH,all,24h Time-series
RFC,0.7332971014492753,TOTUSJH,all,0-12h Time-series
RFC,0.7157880434782609,TOTUSJH,all,6h-18h Time-series
RFC,0.7244157608695654,TOTUSJH,all,13-24h Time-series
SVM,0.7427853260869565,TOTUSJH,all,24h Time-series
SVM,0.7129030797101451,TOTUSJH,all,0-12h Time-series
SVM,0.7232291666666667,TOTUSJH,all,6h-18h Time-series
SVM,0.7252445652173913,TOTUSJH,all,13-24h Time-series
KNN,0.7023233695652172,TOTUSJZ,all,24h Time-series
KNN,0.6351585144927537,TOTUSJZ,all,0-12h Time-series
KNN,0.6629664855072464,TOTUSJZ,all,6h-18h Time-series
KNN,0.6802581521739129,TOTUSJZ,all,13-24h Time-series
LR,0.10236413043478262,TOTUSJZ,all,24h Time-series
LR,0.12630434782608696,TOTUSJZ,all,0-12h Time-series
LR,0.11847373188405799,TOTUSJZ,all,6h-18h Time-series
LR,0.1098958333333333,TOTUSJZ,all,13-24h Time-series
RFC,0.7501902173913044,TOTUSJZ,all,24h Time-series
RFC,0.7106974637681159,TOTUSJZ,all,0-12h Time-series
RFC,0.7245108695652174,TOTUSJZ,all,6h-18h Time-series
RFC,0.7236231884057972,TOTUSJZ,all,13-24h Time-series
SVM,0.6900452898550724,TOTUSJZ,all,24h Time-series
SVM,0.6735960144927537,TOTUSJZ,all,0-12h Time-series
SVM,0.6805615942028985,TOTUSJZ,all,6h-18h Time-series
SVM,0.6765942028985508,TOTUSJZ,all,13-24h Time-series
