name,tss,parameter,coincidence,label
KNN,0.7034057971014492,"('d_l_f', 'SHRGT45')",all,24h Time-series
KNN,0.6276086956521739,"('d_l_f', 'SHRGT45')",all,0-12h Time-series
KNN,0.6296422101449274,"('d_l_f', 'SHRGT45')",all,6h-18h Time-series
KNN,0.6227264492753622,"('d_l_f', 'SHRGT45')",all,13-24h Time-series
LR,0.08615942028985508,"('d_l_f', 'SHRGT45')",all,24h Time-series
LR,0.0,"('d_l_f', 'SHRGT45')",all,0-12h Time-series
LR,0.0,"('d_l_f', 'SHRGT45')",all,6h-18h Time-series
LR,0.0,"('d_l_f', 'SHRGT45')",all,13-24h Time-series
RFC,0.8234873188405796,"('d_l_f', 'SHRGT45')",all,24h Time-series
RFC,0.798215579710145,"('d_l_f', 'SHRGT45')",all,0-12h Time-series
RFC,0.8129166666666667,"('d_l_f', 'SHRGT45')",all,6h-18h Time-series
RFC,0.8156295289855071,"('d_l_f', 'SHRGT45')",all,13-24h Time-series
SVM,0.7599048913043478,"('d_l_f', 'SHRGT45')",all,24h Time-series
SVM,0.6309148550724638,"('d_l_f', 'SHRGT45')",all,0-12h Time-series
SVM,0.6355298913043479,"('d_l_f', 'SHRGT45')",all,6h-18h Time-series
SVM,0.6274728260869565,"('d_l_f', 'SHRGT45')",all,13-24h Time-series
KNN,0.6992753623188406,"('d_l_f', 'AREA_ACR')",all,24h Time-series
KNN,0.6237454710144926,"('d_l_f', 'AREA_ACR')",all,0-12h Time-series
KNN,0.6361050724637682,"('d_l_f', 'AREA_ACR')",all,6h-18h Time-series
KNN,0.6227672101449275,"('d_l_f', 'AREA_ACR')",all,13-24h Time-series
LR,0.07558876811594202,"('d_l_f', 'AREA_ACR')",all,24h Time-series
LR,0.0,"('d_l_f', 'AREA_ACR')",all,0-12h Time-series
LR,0.0,"('d_l_f', 'AREA_ACR')",all,6h-18h Time-series
LR,0.0,"('d_l_f', 'AREA_ACR')",all,13-24h Time-series
RFC,0.8130525362318842,"('d_l_f', 'AREA_ACR')",all,24h Time-series
RFC,0.7910869565217392,"('d_l_f', 'AREA_ACR')",all,0-12h Time-series
RFC,0.812884963768116,"('d_l_f', 'AREA_ACR')",all,6h-18h Time-series
RFC,0.816268115942029,"('d_l_f', 'AREA_ACR')",all,13-24h Time-series
SVM,0.7498867753623188,"('d_l_f', 'AREA_ACR')",all,24h Time-series
SVM,0.6398958333333334,"('d_l_f', 'AREA_ACR')",all,0-12h Time-series
SVM,0.6409646739130435,"('d_l_f', 'AREA_ACR')",all,6h-18h Time-series
SVM,0.6319021739130435,"('d_l_f', 'AREA_ACR')",all,13-24h Time-series
KNN,0.6387726449275363,"('d_l_f', 'TOTPOT')",all,24h Time-series
KNN,0.663161231884058,"('d_l_f', 'TOTPOT')",all,0-12h Time-series
KNN,0.6483016304347825,"('d_l_f', 'TOTPOT')",all,6h-18h Time-series
KNN,0.6672463768115942,"('d_l_f', 'TOTPOT')",all,13-24h Time-series
LR,0.0,"('d_l_f', 'TOTPOT')",all,24h Time-series
LR,0.0,"('d_l_f', 'TOTPOT')",all,0-12h Time-series
LR,0.0,"('d_l_f', 'TOTPOT')",all,6h-18h Time-series
LR,0.0,"('d_l_f', 'TOTPOT')",all,13-24h Time-series
RFC,0.811929347826087,"('d_l_f', 'TOTPOT')",all,24h Time-series
RFC,0.7981159420289855,"('d_l_f', 'TOTPOT')",all,0-12h Time-series
RFC,0.8076222826086956,"('d_l_f', 'TOTPOT')",all,6h-18h Time-series
RFC,0.8150452898550724,"('d_l_f', 'TOTPOT')",all,13-24h Time-series
SVM,0.6600679347826086,"('d_l_f', 'TOTPOT')",all,24h Time-series
SVM,0.6012364130434782,"('d_l_f', 'TOTPOT')",all,0-12h Time-series
SVM,0.6241032608695652,"('d_l_f', 'TOTPOT')",all,6h-18h Time-series
SVM,0.6347509057971013,"('d_l_f', 'TOTPOT')",all,13-24h Time-series
KNN,0.6995742753623188,"('d_l_f', 'R_VALUE')",all,24h Time-series
KNN,0.6324411231884057,"('d_l_f', 'R_VALUE')",all,0-12h Time-series
KNN,0.6352355072463768,"('d_l_f', 'R_VALUE')",all,6h-18h Time-series
KNN,0.6442300724637681,"('d_l_f', 'R_VALUE')",all,13-24h Time-series
LR,0.06543478260869566,"('d_l_f', 'R_VALUE')",all,24h Time-series
LR,0.0,"('d_l_f', 'R_VALUE')",all,0-12h Time-series
