,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25
561,M,True,3867.2,3717.8,3706.4,3636.4,3541.6,3555.5,4087.7,3542.8,3471.7,3744.5,3587.5,3565.4,4588.5,4639.5,4869.4,4595.6,5463.3,4028.5,2989.8,4564.3,3518.1,2502.9,3754.4,4005.1,4403.0
562,M,False,3587.5,3565.4,4588.5,4639.5,4869.4,4595.6,5463.3,4028.5,2989.8,4564.3,3518.1,2502.9,3754.4,4005.1,4403.0,5042.3,5912.1,5884.5,5000.5,4461.6,4894.7,6991.0,6501.8,6263.9,4668.0
563,M,False,6263.9,4668.0,6032.3,5071.4,5777.6,6673.9,5536.9,6203.9,5466.7,6000.2,5837.6,5663.0,5866.4,5606.8,5508.2,7696.0,7281.3,7323.7,6348.4,5803.4,6880.1,5982.5,7535.5,7369.8,7472.7
564,M,False,30657.0,32425.0,32300.0,31573.0,32868.0,34455.0,34399.0,39438.0,33733.0,33432.0,32976.0,31670.0,30699.0,33482.0,30651.0,25626.0,23011.0,26057.0,23642.0,23798.0,23155.0,24213.0,24358.0,29756.0,22101.0
565,M,False,22873.0,22265.0,22121.0,22949.0,20214.0,24989.0,30716.0,26682.0,26296.0,28032.0,26879.0,26257.0,21373.0,28312.0,29879.0,28617.0,25355.0,26140.0,26935.0,34735.0,31862.0,31371.0,27440.0,30555.0,26308.0
566,M,False,28396.0,30102.0,34418.0,33404.0,32877.0,34260.0,29714.0,36864.0,31275.0,31580.0,29857.0,28306.0,27855.0,32015.0,34826.0,34071.0,26496.0,29339.0,25005.0,32017.0,30016.0,27339.0,27668.0,34209.0,40385.0
567,M,True,25478.0,26711.0,30482.0,32340.0,31510.0,31237.0,38484.0,37435.0,30612.0,33862.0,34158.0,32564.0,34022.0,34263.0,40235.0,37362.0,45378.0,46751.0,50736.0,50271.0,49473.0,52460.0,55119.0,56239.0,61255.0
568,M,True,40235.0,37362.0,45378.0,46751.0,50736.0,50271.0,49473.0,52460.0,55119.0,56239.0,61255.0,60842.0,61664.0,71802.0,71960.0,64661.0,64804.0,62427.0,63384.0,80753.0,78596.0,82171.0,84120.0,87694.0,93500.0
569,M,False,50736.0,50271.0,49473.0,52460.0,55119.0,56239.0,61255.0,60842.0,61664.0,71802.0,71960.0,64661.0,64804.0,62427.0,63384.0,80753.0,78596.0,82171.0,84120.0,87694.0,93500.0,94774.0,93016.0,96698.0,111990.0
570,M,False,61255.0,60842.0,61664.0,71802.0,71960.0,64661.0,64804.0,62427.0,63384.0,80753.0,78596.0,82171.0,84120.0,87694.0,93500.0,94774.0,93016.0,96698.0,111990.0,107370.0,104420.0,98068.0,111840.0,108880.0,113730.0
571,M,False,61664.0,71802.0,71960.0,64661.0,64804.0,62427.0,63384.0,80753.0,78596.0,82171.0,84120.0,87694.0,93500.0,94774.0,93016.0,96698.0,111990.0,107370.0,104420.0,98068.0,111840.0,108880.0,113730.0,99470.0,108580.0
572,M,False,82171.0,84120.0,87694.0,93500.0,94774.0,93016.0,96698.0,111990.0,107370.0,104420.0,98068.0,111840.0,108880.0,113730.0,99470.0,108580.0,122730.0,101530.0,115820.0,112180.0,121390.0,110220.0,114690.0,111340.0,103470.0
573,M,False,99470.0,108580.0,122730.0,101530.0,115820.0,112180.0,121390.0,110220.0,114690.0,111340.0,103470.0,113310.0,104440.0,114790.0,111380.0,118680.0,111720.0,101160.0,99940.0,111570.0,123880.0,125420.0,115500.0,121590.0,112940.0
574,M,True,164210.0,169870.0,163950.0,174640.0,158190.0,183170.0,199070.0,211550.0,223770.0,199880.0,179680.0,231860.0,212830.0,208880.0,222140.0,226860.0,226130.0,176890.0,219000.0,217540.0,203650.0,186840.0,209090.0,213290.0,203170.0
575,M,True,189070.0,196550.0,180240.0,184070.0,170430.0,162770.0,157460.0,153530.0,169530.0,165200.0,168660.0,174820.0,165270.0,207490.0,183760.0,192820.0,191870.0,182040.0,200250.0,192030.0,182430.0,187490.0,204030.0,213780.0,203600.0
576,M,False,200250.0,192030.0,182430.0,187490.0,204030.0,213780.0,203600.0,203100.0,197870.0,198950.0,174480.0,190680.0,200050.0,189300.0,152020.0,151670.0,185750.0,172660.0,207900.0,192060.0,184040.0,154680.0,186870.0,176510.0,181550.0
577,M,True,188310.0,190900.0,190350.0,212400.0,200280.0,206100.0,223110.0,210370.0,227930.0,208060.0,215270.0,215770.0,206350.0,208260.0,212580.0,220760.0,217390.0,218370.0,240870.0,206490.0,184790.0,197040.0,190490.0,180320.0,189270.0
578,M,False,190350.0,212400.0,200280.0,206100.0,223110.0,210370.0,227930.0,208060.0,215270.0,215770.0,206350.0,208260.0,212580.0,220760.0,217390.0,218370.0,240870.0,206490.0,184790.0,197040.0,190490.0,180320.0,189270.0,204910.0,227260.0
579,M,True,140520.0,147050.0,139470.0,160030.0,154390.0,157060.0,158560.0,160190.0,158460.0,156160.0,158980.0,159110.0,155660.0,148410.0,146930.0,144090.0,148440.0,146270.0,132490.0,145510.0,143770.0,150860.0,130470.0,126850.0,127290.0
580,M,True,107730.0,124270.0,96980.0,100380.0,116790.0,125690.0,119010.0,100850.0,92210.0,105030.0,95183.0,103680.0,100720.0,72260.0,89420.0,95395.0,89013.0,106860.0,120940.0,132640.0,111320.0,100740.0,99439.0,109610.0,72004.0
581,M,True,75163.0,71411.0,67005.0,79510.0,88971.0,72757.0,79795.0,71414.0,63628.0,73015.0,76929.0,71444.0,60396.0,61522.0,61705.0,69833.0,75172.0,64299.0,79133.0,83223.0,77065.0,65912.0,74113.0,73577.0,76513.0
582,M,False,71473.0,68007.0,55907.0,70130.0,56743.0,60141.0,51498.0,53853.0,56532.0,54926.0,55229.0,52195.0,59005.0,49094.0,45202.0,50756.0,47850.0,47303.0,48637.0,49885.0,52957.0,49534.0,48830.0,46147.0,46915.0
583,M,True,19789.0,19661.0,21456.0,24417.0,22622.0,19595.0,16449.0,16630.0,16188.0,14664.0,14335.0,19103.0,15672.0,13275.0,14532.0,15450.0,14780.0,18490.0,16677.0,15383.0,17032.0,13594.0,16562.0,21240.0,13803.0
584,M,False,2186.6,1888.8,2170.2,1482.6,1788.6,1767.8,1792.1,1729.7,1399.1,1374.9,1396.9,1776.5,1815.7,1765.1,1415.4,1417.1,1709.7,1716.9,1735.8,2093.0,1533.5,1518.1,1658.9,1327.3,1490.4
585,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.9,2378.5
587,M,False,2144.5,5324.0,5311.9,5296.0,5270.8,5246.4,7436.2,3100.5,5392.1,5473.9,5470.9,5461.9,5433.6,7207.1,5278.0,5303.3,5094.4,5131.5,7290.7,7404.1,7228.2,7251.0,7646.6,7473.1,12713.0
588,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,M,False,16861.0,15788.0,17645.0,16972.0,19281.0,19696.0,16896.0,17795.0,15125.0,16364.0,17300.0,16659.0,16759.0,16924.0,16674.0,16139.0,15329.0,12242.0,16062.0,14561.0,14604.0,15626.0,12826.0,15061.0,13448.0
591,M,False,5821.7,5721.5,6252.3,5592.7,5561.6,5925.7,5775.9,5288.2,5458.6,5483.7,6328.0,6908.7,7131.8,5584.5,5655.6,5515.7,5571.2,6075.0,6160.0,5319.6,6388.1,5050.0,4997.8,4347.5,4490.3
592,M,False,16393.0,19677.0,19286.0,20477.0,20386.0,19891.0,19972.0,17083.0,10755.0,16430.0,16575.0,16351.0,13827.0,12977.0,7592.5,7606.4,7594.1,7509.1,7611.8,13364.0,10751.0,13320.0,10343.0,10603.0,10617.0
593,M,False,4385.3,4417.1,4685.1,4592.6,4392.1,4841.0,5884.0,4458.8,4646.9,4682.8,4985.1,5088.0,5230.0,5497.1,5385.7,5993.9,5250.3,5853.3,6878.1,6614.7,6882.1,6228.1,5593.4,6221.6,6143.0
594,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,C,True,824.28,793.45,817.89,814.11,794.32,766.97,867.25,812.59,755.13,685.75,666.5,813.55,791.05,962.35,327.83,323.22,336.66,327.17,0.0,575.84,264.71,265.55,339.54,343.79,319.81
596,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.059,22.758,27.904,20.86,13.886,0.0,0.0,15.116,0.0,40.129,49.988,140.23
597,C,False,7693.9,10742.0,9747.0,10266.0,9018.5,14959.0,21059.0,17402.0,3932.9,8592.7,13575.0,4021.0,3645.3,8263.8,6866.8,9196.6,7763.2,4612.2,3742.1,1995.5,5823.1,6138.1,1594.2,3482.7,3074.5
598,C,False,218.21,211.18,207.67,213.72,204.18,207.42,205.26,208.76,206.55,201.03,195.63,197.8,202.61,192.67,197.97,199.88,204.79,211.18,206.63,205.17,203.98,203.12,207.85,199.15,195.74
599,C,False,46109.0,60054.0,67547.0,94475.0,93346.0,58565.0,63862.0,37132.0,21276.0,24236.0,41538.0,0.0,26868.0,0.0,10760.0,17853.0,9897.1,0.0,0.0,5584.9,17377.0,0.0,39524.0,8813.6,19176.0
600,C,False,2165.6,2383.0,123.87,544.67,551.14,61.137,325.83,343.84,370.86,523.34,601.35,214.74,464.7,92.764,108.36,131.99,157.32,183.67,2687.8,258.15,288.85,342.1,335.58,4498.1,440.53
601,C,False,0.0,0.0,0.0,0.0,54.084,43.899,88.725,153.39,175.19,201.02,190.74,167.92,188.05,185.06,186.81,197.85,189.14,176.1,176.79,183.43,177.46,183.96,185.27,165.4,223.27
602,C,False,6704.3,6895.1,6480.4,12975.0,12497.0,12228.0,10945.0,11561.0,10984.0,10713.0,12169.0,11908.0,11462.0,12066.0,12960.0,13318.0,10933.0,9097.3,11700.0,12079.0,11808.0,13971.0,9363.0,13882.0,12295.0
603,C,True,62012.0,55477.0,58277.0,62173.0,65302.0,66401.0,66115.0,61252.0,64011.0,59415.0,68736.0,56657.0,59176.0,58378.0,59235.0,56920.0,58311.0,65478.0,60853.0,63420.0,63432.0,62872.0,72857.0,74009.0,71877.0
604,C,False,10124.0,10710.0,9658.3,10049.0,9585.3,9797.7,9341.3,9857.9,9674.4,9262.5,10053.0,9908.3,9977.3,10598.0,9339.9,8655.5,9107.3,8529.3,8765.1,8613.9,6693.0,7720.2,8149.9,6256.8,6241.6
605,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,C,False,11344.0,12249.0,9747.2,10941.0,13942.0,14496.0,14419.0,14842.0,11151.0,10563.0,9916.6,10208.0,10403.0,11152.0,10710.0,12560.0,12370.0,11593.0,10247.0,10657.0,10874.0,11146.0,11529.0,10117.0,9281.5
608,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,C,True,2379.5,2372.6,2394.2,2390.9,2543.8,1760.2,1827.6,2580.0,2650.1,2651.1,2743.0,3325.2,3259.9,3279.0,2625.3,2628.4,3256.1,3381.8,2617.9,2691.4,2648.3,2700.7,2616.5,2652.2,1932.2
610,C,False,7943.9,9142.9,8382.4,8089.4,6940.2,7738.9,8621.8,8569.2,8634.2,7793.3,7788.5,8413.6,7724.1,7040.7,7167.7,7082.1,6857.3,6929.8,6546.9,7831.9,7191.5,7893.4,7071.5,8798.7,9021.2
611,C,False,766.62,595.88,636.69,604.24,618.41,583.56,594.12,617.24,502.82,740.07,641.44,705.35,664.76,526.45,695.65,737.66,614.56,641.29,439.95,559.88,793.0,857.61,935.79,857.44,762.5
612,C,False,133.32,126.28,135.14,137.05,138.56,135.56,129.24,128.92,130.07,128.54,132.55,110.21,112.99,110.78,109.49,106.35,107.9,106.72,101.33,99.129,109.72,113.55,119.07,112.68,112.9
613,C,False,2826.0,2728.9,3026.7,3001.1,2875.3,2116.5,2012.0,1679.6,1609.7,2035.9,2043.5,1996.3,2017.8,1989.1,2316.9,2025.2,2021.7,1630.5,1906.2,1735.4,2065.3,2376.6,1982.1,2411.3,2479.1
614,C,False,25014.0,28395.0,29888.0,33286.0,28104.0,25783.0,24815.0,26513.0,25386.0,26365.0,26813.0,26244.0,24998.0,21928.0,19325.0,18820.0,21360.0,26289.0,25721.0,22221.0,21343.0,20836.0,17163.0,18839.0,21022.0
615,C,False,34.921,49.167,31.381,0.0,0.0,0.0,102.39,0.0,0.0,0.0,0.0,41.921,0.0,0.0,0.0,93.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.547
616,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,C,False,2579.7,3056.2,2728.8,3049.1,2743.7,2908.9,3739.8,3110.6,3138.1,3054.9,3555.7,3454.2,3154.8,3215.6,3838.0,4001.9,3100.3,3072.5,3374.9,3526.9,3379.8,2826.3,2523.6,2389.8,2707.7
618,C,False,6161.8,6898.6,7136.9,6897.2,7324.9,7981.1,10050.0,10868.0,10325.0,11369.0,10494.0,9567.8,9617.3,8389.0,8090.7,9552.1,9508.7,10225.0,10343.0,10715.0,10682.0,9992.5,10623.0,9961.7,9357.4
619,C,True,2254.8,923.01,695.98,699.07,0.0,0.0,692.95,0.0,697.73,686.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,840.86,851.39
620,C,False,4459.4,5385.6,4577.0,4430.6,4170.9,5079.8,7295.1,5983.5,16149.0,15699.0,11930.0,14662.0,18982.0,24859.0,9183.4,28518.0,26967.0,28972.0,22413.0,28627.0,41142.0,53995.0,39784.0,30191.0,39142.0
621,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,C,False,9134.1,11131.0,13887.0,14968.0,9104.5,9257.2,8214.2,7496.8,5248.2,5039.7,5508.4,6923.9,9275.9,12598.0,5057.7,10652.0,5267.6,5538.1,4732.7,8856.0,3255.5,9975.7,5374.4,5468.4,6724.1
623,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,C,True,0.0,1222.1,1203.5,1204.1,1212.9,1210.9,1240.3,1229.1,0.0,0.0,1274.7,1213.5,1215.3,1220.1,1232.2,1200.2,1162.4,1209.7,1192.9,1200.8,1206.6,0.0,0.0,0.0,0.0
625,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,C,False,31886.0,31824.0,37624.0,35795.0,33894.0,34881.0,33890.0,35927.0,36239.0,32295.0,31296.0,33140.0,27335.0,29895.0,39697.0,36988.0,39588.0,27516.0,36083.0,42442.0,43063.0,43709.0,47218.0,49140.0,48089.0
627,C,False,9543.7,4394.7,879.6,4737.7,3739.6,3438.2,6349.3,5291.1,0.0,3450.6,4076.4,6784.3,20782.0,16068.0,11656.0,10128.0,6570.3,2702.1,17494.0,21229.0,25137.0,23672.0,18182.0,19044.0,9442.6
628,C,True,81614.0,79236.0,76098.0,74559.0,73697.0,74165.0,77279.0,79418.0,78983.0,83693.0,81199.0,79123.0,77292.0,80485.0,78640.0,79994.0,86979.0,79179.0,89306.0,81110.0,81894.0,78073.0,72657.0,75805.0,77847.0
629,C,False,459.07,520.43,373.75,379.04,587.69,645.9,437.54,632.01,800.17,843.6,916.08,913.37,708.59,533.51,882.72,821.15,634.4,628.63,832.14,650.93,637.58,553.29,606.0,402.12,394.95
630,C,False,42595.0,39272.0,40525.0,26413.0,47360.0,38451.0,36949.0,99611.0,60251.0,101100.0,117360.0,110300.0,137370.0,87089.0,113350.0,80987.0,61274.0,60545.0,107540.0,55963.0,100010.0,63468.0,44435.0,46070.0,40634.0
631,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,C,True,792.43,504.42,380.41,874.45,189.96,0.0,538.41,1281.3,0.0,0.0,0.0,414.16,1994.1,0.0,827.42,0.0,311.03,159.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,C,False,1862.4,1801.5,1301.6,1263.9,701.74,727.36,695.84,1411.0,1350.5,791.18,765.94,1356.3,1304.3,1304.3,1305.6,1306.5,1302.5,1268.7,634.73,636.97,596.91,610.01,627.03,566.84,929.42
634,C,False,17340.0,18561.0,18935.0,20400.0,19229.0,20184.0,17784.0,22332.0,20249.0,21797.0,20264.0,20783.0,17272.0,16152.0,20615.0,24003.0,24513.0,23649.0,22147.0,21292.0,25942.0,23683.0,24610.0,26111.0,31525.0
635,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,C,False,47600.0,44167.0,40283.0,43974.0,44520.0,47987.0,47552.0,48415.0,51306.0,47873.0,47307.0,45370.0,45507.0,46762.0,48120.0,46253.0,57680.0,55913.0,50973.0,49173.0,50572.0,50061.0,46388.0,49680.0,46730.0
637,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,C,False,3236.4,4767.1,4457.1,4529.9,4912.3,3749.5,7697.2,6741.0,4781.5,4147.3,10923.0,13152.0,30256.0,27471.0,9968.2,21640.0,33151.0,56019.0,23381.0,16121.0,26967.0,78877.0,61186.0,100760.0,40454.0
641,C,True,2200.6,9536.0,11899.0,3718.2,10603.0,13241.0,9534.4,7716.6,1492.4,1656.4,5385.1,2028.4,1425.9,2381.6,2220.6,1765.0,1420.7,4292.5,6415.3,4858.6,1268.8,661.12,1454.8,2978.5,2892.6
642,C,False,10691.0,10369.0,9921.6,12532.0,10415.0,8819.8,10006.0,8820.3,9425.9,9046.8,9992.7,8447.0,7906.2,7301.2,10771.0,8057.0,8331.4,8548.3,8271.4,8531.4,8534.8,8252.6,8193.1,8365.2,8569.0
643,C,False,14.323,14.589,0.0,0.0,0.0,0.0,0.0,13.227,17.17,23.134,20.591,25.97,21.02,24.257,27.133,20.727,23.707,23.746,0.0,49.67,55.7,59.751,57.95,70.594,81.269
644,C,False,28499.0,30891.0,31118.0,31598.0,27406.0,30770.0,32176.0,30359.0,30423.0,29524.0,31754.0,33369.0,28625.0,32679.0,29746.0,30630.0,34416.0,32288.0,35966.0,33233.0,35159.0,35340.0,36760.0,36374.0,37775.0
645,C,False,2386.7,1433.8,1027.6,1277.9,1127.2,1281.3,1299.6,1673.0,2032.3,1114.5,1129.9,1161.0,1615.2,2274.2,2326.3,2316.7,1742.4,1701.9,2049.3,1956.2,2025.5,2079.4,2003.7,1972.3,1752.7
646,C,False,266.32,268.4,326.32,278.69,300.83,291.7,306.43,301.19,308.49,307.5,299.26,297.99,291.92,290.57,284.86,285.36,290.08,302.23,296.47,298.05,296.34,308.24,308.75,293.23,284.01
647,C,False,3051.9,2975.0,1930.2,2259.6,2585.2,2560.8,2225.2,2102.7,2064.3,1780.3,2070.5,2136.0,2127.7,2269.9,1879.3,1948.8,1968.3,1996.8,2016.5,2296.6,2816.0,1964.7,2372.9,1667.8,2050.6
648,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,C,True,2439.8,4794.7,4815.0,4828.2,4824.6,4717.7,5908.2,4797.1,4780.1,5862.9,6149.4,6201.4,6324.1,6196.4,3960.8,3857.0,2871.6,3948.0,3963.3,4023.9,4613.0,4682.2,4588.2,4187.1,4623.1
650,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,C,False,43527.0,43631.0,41766.0,38590.0,44123.0,45508.0,41551.0,43297.0,43636.0,43863.0,39431.0,41259.0,42492.0,42313.0,42707.0,43950.0,40866.0,46389.0,44687.0,44905.0,42442.0,44315.0,46142.0,45317.0,47256.0
652,C,False,23115.0,36926.0,32884.0,32880.0,33820.0,34061.0,32273.0,31543.0,31769.0,37150.0,39242.0,39605.0,38387.0,40796.0,39072.0,42313.0,42008.0,40953.0,43766.0,41613.0,38012.0,39150.0,46244.0,45335.0,50714.0
653,C,False,3117.9,3055.0,2879.4,2891.2,2871.9,2894.5,3825.8,3855.1,4082.2,4266.9,4289.1,5652.9,5413.5,5796.8,4844.6,4523.2,6633.4,6393.4,6494.6,6793.1,6716.4,7619.9,7332.1,7889.8,7913.5
654,C,False,8514.8,8666.5,8486.3,8479.4,9074.3,8986.3,9271.8,7867.0,9441.1,10510.0,9403.8,10260.0,9620.6,11163.0,12051.0,11263.0,12383.0,9574.4,10256.0,10025.0,10507.0,10729.0,11970.0,9957.8,11406.0
655,C,False,9295.1,9121.9,8378.3,8220.1,6876.5,7107.1,7065.4,6533.5,6666.9,5919.1,5581.3,5424.0,5824.1,5284.0,6138.9,5219.5,4890.4,4762.1,4688.4,4670.0,4354.5,4929.3,3938.8,4556.7,3788.8
656,C,False,1827.3,1806.9,1790.7,1833.6,2331.1,2390.0,2343.1,2302.7,2344.4,2276.7,1768.4,1789.2,1822.0,1802.6,1839.8,2897.2,2962.2,2941.6,2906.0,2821.0,2797.6,2844.3,2860.3,2751.4,2698.8
657,C,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,C,False,162.44,150.7,152.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,C,False,16634.0,4704.4,17814.0,43587.0,40390.0,8516.2,16588.0,61294.0,73530.0,34319.0,61003.0,30844.0,38994.0,25628.0,38186.0,51175.0,43673.0,67089.0,48732.0,46457.0,31111.0,59208.0,64135.0,50760.0,56294.0
662,C,False,1133.7,901.03,685.56,793.26,875.7,863.54,1733.1,770.82,1715.9,1852.9,1814.4,1848.0,1819.2,1598.3,2123.3,1639.8,1815.3,1649.3,2045.2,2509.0,2974.4,2383.3,2591.7,2811.2,2879.2
663,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,C,True,2951.6,0.0,2791.2,0.0,1232.2,5111.3,0.0,8250.4,0.0,0.0,2598.9,8109.0,3093.2,5998.1,19967.0,28863.0,29442.0,22591.0,47227.0,58910.0,70678.0,81069.0,25866.0,30670.0,27850.0
665,C,False,4917.4,7825.0,4854.3,8632.7,5572.8,5415.5,5928.7,9051.4,9149.1,9540.4,9390.1,9740.9,6126.3,5933.6,6171.5,6765.3,6300.6,6015.3,6093.2,6098.8,6732.1,6934.6,6708.0,6655.3,7294.3
666,C,False,7408.8,7220.0,8312.8,8148.4,7441.0,8255.5,6819.0,6387.6,6874.8,7057.1,7742.0,6074.5,7182.6,7829.5,7585.9,6024.3,6660.0,6166.8,6233.6,6013.2,7160.8,6008.5,6025.2,5551.1,6838.4
667,C,False,0.0,585.13,566.11,557.77,571.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,C,False,149.92,402.18,387.39,665.72,1024.7,749.84,1079.1,891.63,899.83,858.8,824.49,821.32,979.06,1038.2,1359.4,1588.7,1919.9,1752.5,2084.5,2017.4,2003.7,1841.1,2304.9,2380.4,1938.5
669,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,C,False,5476.0,4637.4,5258.0,4553.0,4602.9,4305.0,3670.3,3637.7,4402.9,4698.1,4899.9,5485.9,4931.9,3683.1,5242.5,5192.5,3858.8,3960.6,3386.3,3016.3,3035.5,3081.8,3534.4,4135.2,4179.6
671,C,False,57475.0,7955.6,7350.9,7794.3,7161.9,7324.5,7454.4,7275.9,7501.0,7275.5,6609.3,6610.8,6310.3,6556.6,6323.3,6508.1,6489.1,6645.3,6642.1,6615.4,7270.7,6612.8,6563.8,6548.7,6560.8
672,C,False,41515.0,38791.0,38616.0,39629.0,38971.0,37948.0,37468.0,34839.0,31149.0,34423.0,40622.0,39909.0,36646.0,34783.0,33859.0,33709.0,34186.0,34839.0,34076.0,34184.0,33007.0,30079.0,31898.0,31202.0,32236.0
673,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
