,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20,MEANPOT_21,MEANPOT_22,MEANPOT_23,MEANPOT_24,MEANPOT_25,MEANPOT_26,MEANPOT_27,MEANPOT_28,MEANPOT_29,MEANPOT_30,MEANPOT_31,MEANPOT_32,MEANPOT_33,MEANPOT_34,MEANPOT_35,MEANPOT_36,MEANPOT_37,MEANPOT_38,MEANPOT_39,MEANPOT_40,MEANPOT_41,MEANPOT_42,MEANPOT_43,MEANPOT_44,MEANPOT_45,MEANPOT_46,MEANPOT_47,MEANPOT_48,MEANPOT_49,MEANPOT_50,MEANPOT_51,MEANPOT_52,MEANPOT_53,MEANPOT_54,MEANPOT_55,MEANPOT_56,MEANPOT_57,MEANPOT_58,MEANPOT_59,MEANPOT_60,MEANPOT_61,MEANPOT_62,MEANPOT_63,MEANPOT_64,MEANPOT_65,MEANPOT_66,MEANPOT_67,MEANPOT_68,MEANPOT_69,MEANPOT_70,MEANPOT_71,MEANPOT_72,MEANPOT_73,MEANPOT_74,MEANPOT_75,MEANPOT_76,MEANPOT_77,MEANPOT_78,MEANPOT_79,MEANPOT_80,MEANPOT_81,MEANPOT_82,MEANPOT_83,MEANPOT_84,MEANPOT_85,MEANPOT_86,MEANPOT_87,MEANPOT_88,MEANPOT_89,MEANPOT_90,MEANPOT_91,MEANPOT_92,MEANPOT_93,MEANPOT_94,MEANPOT_95,MEANPOT_96,MEANPOT_97,MEANPOT_98,MEANPOT_99,MEANPOT_100,MEANPOT_101,MEANPOT_102,MEANPOT_103,MEANPOT_104,MEANPOT_105,MEANPOT_106,MEANPOT_107,MEANPOT_108,MEANPOT_109,MEANPOT_110
23,M,False,6323.4,6283.0,6295.1,6334.7,6289.2,6362.6,6394.2,6491.2,6646.0,6747.8,6884.3,7012.0,7183.0,7311.4,7547.6,7614.5,7652.7,7712.2,7820.8,7658.3,7637.8,7474.4,7389.1,7268.9,7182.7,7007.0,6794.2,6746.1,6616.3,6616.1,6613.1,6564.3,6573.4,6472.2,6450.8,6564.8,6573.5,6547.1,6612.4,6601.0,6678.2,6694.9,6783.0,6783.9,6794.6,6807.9,6912.8,6907.1,6940.0,7140.0,7215.0,7463.6,7486.6,7645.2,7812.3,8031.7,8092.6,8229.9,8347.4,8294.3,8292.8,8257.0,8250.7,8200.7,8119.2,7975.0,7810.2,7756.0,7532.6,7532.0,7362.0,7260.2,7110.7,7124.2,7177.9,7256.7,7269.2,7383.5,7471.2,7383.3,7440.6,7548.6,7788.3,8055.4,8161.3,8350.9,8554.6,8718.3,8707.8,8903.9,8879.6,8865.4,8957.4,8911.9,8935.5,8903.6,8877.4,8882.9,8842.7,8814.2,8951.1,8966.3,9005.9,9013.1,9136.6,9036.4,9100.2,9059.5,8928.0,8856.7
24,M,False,3740.5,3373.1,3783.2,3786.0,3889.5,3872.6,3752.3,3849.6,3895.1,3872.8,3852.9,3873.4,3916.2,3979.4,3971.2,4127.7,4108.8,4228.2,4210.1,4680.2,4681.7,4921.2,4947.0,5034.2,5133.6,5242.0,5424.5,5492.6,5535.3,5525.6,5572.9,4822.5,4816.2,4750.7,4810.6,5272.1,4778.0,4690.7,4754.0,4853.9,5437.1,5060.4,5128.1,5216.2,5385.8,5421.8,5590.5,5739.3,5855.2,6103.6,6136.6,6135.7,6253.7,6257.9,6345.8,6293.1,6263.5,6207.6,6408.8,6241.8,6363.7,6478.7,6538.0,6655.8,6639.6,6604.7,6730.2,6939.5,7166.7,7170.7,7174.8,7217.3,7449.9,7377.7,7515.3,8110.6,7448.5,7287.6,7432.4,7468.2,7559.1,7370.0,7610.8,7427.2,7649.2,7559.7,7961.6,7790.4,7927.3,7770.0,7746.7,8109.2,8288.2,8396.2,8544.7,8356.3,8586.8,8511.6,8334.0,7995.4,9245.6,8139.9,7770.4,8647.3,8049.8,7981.8,7892.2,7866.8,9043.3,7963.7
25,M,True,5043.7,5202.9,5248.6,5283.3,5421.9,5539.5,5651.0,5699.7,5668.9,5875.1,6037.3,6055.1,6122.9,6012.7,5901.9,6000.7,6089.9,6106.7,6181.3,6322.6,6532.9,6515.7,6534.3,6591.9,6627.8,6656.1,6839.4,6970.9,7035.3,7178.0,7485.3,7749.0,7860.6,7950.6,8214.0,8379.9,8392.4,8429.4,8527.3,8661.2,8779.0,8975.2,9171.6,9200.5,9455.1,9654.1,9759.0,9899.0,9969.9,10102.0,10121.0,10133.0,10245.0,10317.0,10251.0,10001.0,9982.4,9872.6,9832.9,9818.9,9642.8,9586.9,9663.4,9715.0,9623.0,9624.3,9577.0,9610.1,9575.1,9712.6,9832.1,10138.0,10322.0,10398.0,10641.0,10746.0,10826.0,10949.0,11156.0,11089.0,11130.0,11204.0,11287.0,11210.0,11279.0,11483.0,11493.0,11600.0,11653.0,11852.0,11925.0,12126.0,12177.0,12284.0,12413.0,12475.0,12485.0,12609.0,12577.0,12661.0,12817.0,12819.0,12811.0,13064.0,13098.0,13017.0,12986.0,13215.0,13341.0,13498.0
26,M,True,14078.0,14204.0,14522.0,14796.0,14824.0,14803.0,14898.0,14992.0,15048.0,15204.0,15140.0,15012.0,14897.0,14796.0,14656.0,14770.0,14698.0,14788.0,14749.0,14714.0,14819.0,14918.0,14962.0,14962.0,15097.0,15112.0,15173.0,15199.0,15169.0,15358.0,15529.0,15432.0,15529.0,15540.0,15587.0,15475.0,15622.0,15523.0,15514.0,15432.0,15539.0,15505.0,15349.0,15533.0,15759.0,15681.0,15720.0,15735.0,15749.0,15710.0,15815.0,15832.0,15739.0,15651.0,15552.0,15571.0,15584.0,15604.0,15551.0,15556.0,15360.0,15299.0,15244.0,15153.0,15145.0,15140.0,15177.0,15198.0,15345.0,15434.0,15480.0,15506.0,15638.0,15852.0,15930.0,16032.0,16007.0,15908.0,15835.0,15812.0,15785.0,15778.0,15587.0,15410.0,15343.0,15465.0,15534.0,15524.0,15443.0,15515.0,15370.0,15301.0,15084.0,15143.0,15087.0,15049.0,15075.0,15181.0,15264.0,15436.0,15387.0,15401.0,15326.0,15372.0,15327.0,15435.0,15357.0,15400.0,15431.0,15542.0
27,M,False,3865.8,3735.9,3636.3,3699.3,3632.9,3618.7,3747.3,3824.5,3849.8,3868.1,3921.9,3917.5,3968.0,4097.6,4363.2,4444.0,4799.9,4873.2,4829.3,5153.2,5219.0,5318.8,5294.5,5285.4,5262.6,5244.9,5243.5,5270.2,5407.1,5402.6,5394.4,5468.8,5514.7,5507.5,5573.3,5669.8,5739.8,5776.6,5770.8,5892.2,6027.1,6072.2,6242.1,6208.1,6229.3,6188.3,6220.6,6222.3,6117.0,6114.5,6271.3,6210.6,6180.6,6200.1,6380.0,6640.1,6839.9,7089.8,7082.7,7189.2,7544.6,7778.3,7784.4,8009.1,8173.6,8297.5,8204.3,8055.4,8032.3,7906.7,7821.7,7819.4,7883.4,7747.3,7563.1,7682.8,7717.7,7722.3,7687.9,7839.1,7844.7,7912.2,7901.1,7896.2,7948.3,8095.3,8217.9,8332.7,8427.2,8403.3,8395.8,8491.1,8481.2,8614.5,8617.5,8651.2,8627.9,8608.4,8642.0,8573.5,8501.6,8571.9,8610.8,8600.3,8546.6,8613.9,8713.2,8863.0,8817.8,8968.1
28,M,False,14985.0,15015.0,15064.0,14828.0,14932.0,14896.0,15036.0,15117.0,15039.0,14974.0,15033.0,15243.0,15232.0,15333.0,15337.0,15354.0,15400.0,15388.0,15343.0,15261.0,15114.0,14978.0,14787.0,14603.0,14425.0,14326.0,14301.0,14285.0,14426.0,14274.0,14306.0,14485.0,14530.0,14549.0,14718.0,14767.0,14972.0,15050.0,15210.0,15249.0,15233.0,15238.0,15172.0,15234.0,15105.0,14984.0,14914.0,14768.0,14612.0,14414.0,14410.0,14275.0,14260.0,14280.0,14290.0,14179.0,14231.0,14157.0,14235.0,14268.0,14371.0,14395.0,14443.0,14333.0,14322.0,14341.0,14462.0,14355.0,14351.0,14496.0,14446.0,14532.0,14530.0,14673.0,14432.0,14337.0,14218.0,13998.0,13870.0,13673.0,13544.0,13501.0,13431.0,13313.0,13288.0,13297.0,13127.0,13151.0,13174.0,13237.0,13326.0,13363.0,13425.0,13621.0,13748.0,13765.0,13734.0,13800.0,13726.0,13613.0,13468.0,13304.0,13260.0,13103.0,12947.0,12861.0,12842.0,12674.0,12604.0,12538.0
29,M,True,10860.0,10896.0,11025.0,10930.0,10965.0,11006.0,10999.0,10976.0,10984.0,10968.0,10810.0,10859.0,10810.0,10882.0,10934.0,10909.0,10960.0,11046.0,11001.0,11088.0,11174.0,11195.0,11293.0,11464.0,11598.0,11509.0,11606.0,11669.0,11775.0,11873.0,12004.0,12064.0,12144.0,12275.0,12183.0,12115.0,12138.0,11847.0,11967.0,11633.0,11533.0,11450.0,11323.0,11139.0,11175.0,11276.0,11351.0,11189.0,11197.0,11266.0,11379.0,11484.0,11645.0,11679.0,11641.0,11662.0,11663.0,11759.0,11546.0,11555.0,11309.0,11323.0,11088.0,11087.0,10994.0,11005.0,10952.0,10862.0,11006.0,11002.0,10941.0,10966.0,10968.0,11010.0,11075.0,11008.0,10896.0,10930.0,10961.0,11058.0,11033.0,11014.0,10979.0,10966.0,10844.0,10740.0,10698.0,10767.0,10652.0,10637.0,10655.0,10644.0,10736.0,10564.0,10762.0,11181.0,11070.0,11260.0,11239.0,11346.0,11371.0,10809.0,11210.0,10740.0,11049.0,10884.0,10840.0,10695.0,10708.0,10707.0
30,M,True,8984.4,9006.5,8916.8,8858.3,8812.6,8941.9,8979.5,9014.5,9158.5,9264.2,9229.5,9295.9,9308.5,9393.5,9487.9,9630.3,9579.0,9596.0,9615.0,9608.0,9628.8,9480.7,9466.5,9442.8,9298.6,9191.0,9103.9,9093.6,9098.2,9020.9,9048.0,9061.1,9211.0,9190.5,9222.3,9381.8,9559.1,9763.1,9945.7,10033.0,10235.0,10373.0,10464.0,10543.0,10715.0,10490.0,10343.0,9894.4,9202.6,9086.2,8619.7,8452.6,8353.3,8282.0,8253.4,8182.4,8101.5,8127.2,8216.4,8304.6,8400.3,8422.9,8517.9,8525.7,8693.1,8823.3,8925.6,8934.9,8924.9,8948.9,9113.0,8996.3,8885.0,8724.0,8718.4,8831.7,8828.9,8938.1,8958.0,9011.5,9071.3,9097.7,9104.9,9137.0,9129.1,8971.2,8960.9,9013.7,8963.6,8916.1,8912.1,8907.5,8892.8,8746.0,8691.8,8649.3,8558.9,8721.6,8680.1,8597.6,8568.0,8507.0,8511.2,8575.4,8698.4,9025.9,9436.6,9766.3,10069.0,10108.0
31,M,False,10909.0,10960.0,11046.0,11001.0,11088.0,11174.0,11195.0,11293.0,11464.0,11598.0,11509.0,11606.0,11669.0,11775.0,11873.0,12004.0,12064.0,12144.0,12275.0,12183.0,12115.0,12138.0,11847.0,11967.0,11633.0,11533.0,11450.0,11323.0,11139.0,11175.0,11276.0,11351.0,11189.0,11197.0,11266.0,11379.0,11484.0,11645.0,11679.0,11641.0,11662.0,11663.0,11759.0,11546.0,11555.0,11309.0,11323.0,11088.0,11087.0,10994.0,11005.0,10952.0,10862.0,11006.0,11002.0,10941.0,10966.0,10968.0,11010.0,11075.0,11008.0,10896.0,10930.0,10961.0,11058.0,11033.0,11014.0,10979.0,10966.0,10844.0,10740.0,10698.0,10767.0,10652.0,10637.0,10655.0,10644.0,10736.0,10564.0,10762.0,11181.0,11070.0,11260.0,11239.0,11346.0,11371.0,10809.0,11210.0,10740.0,11049.0,10884.0,10840.0,10695.0,10708.0,10707.0,10457.0,10445.0,10521.0,10417.0,10322.0,10539.0,10472.0,10613.0,10543.0,10687.0,10605.0,10167.0,10729.0,10826.0,10824.0
32,M,False,9615.0,9608.0,9628.8,9480.7,9466.5,9442.8,9298.6,9191.0,9103.9,9093.6,9098.2,9020.9,9048.0,9061.1,9211.0,9190.5,9222.3,9381.8,9559.1,9763.1,9945.7,10033.0,10235.0,10373.0,10464.0,10543.0,10715.0,10490.0,10343.0,9894.4,9202.6,9086.2,8619.7,8452.6,8353.3,8282.0,8253.4,8182.4,8101.5,8127.2,8216.4,8304.6,8400.3,8422.9,8517.9,8525.7,8693.1,8823.3,8925.6,8934.9,8924.9,8948.9,9113.0,8996.3,8885.0,8724.0,8718.4,8831.7,8828.9,8938.1,8958.0,9011.5,9071.3,9097.7,9104.9,9137.0,9129.1,8971.2,8960.9,9013.7,8963.6,8916.1,8912.1,8907.5,8892.8,8746.0,8691.8,8649.3,8558.9,8721.6,8680.1,8597.6,8568.0,8507.0,8511.2,8575.4,8698.4,9025.9,9436.6,9766.3,10069.0,10108.0,10179.0,10233.0,10180.0,10097.0,10015.0,9900.6,9881.1,9739.7,9605.1,9522.7,9433.9,9429.5,9375.9,9411.5,9232.0,9167.8,9107.4,8973.3
33,M,False,8282.0,8253.4,8182.4,8101.5,8127.2,8216.4,8304.6,8400.3,8422.9,8517.9,8525.7,8693.1,8823.3,8925.6,8934.9,8924.9,8948.9,9113.0,8996.3,8885.0,8724.0,8718.4,8831.7,8828.9,8938.1,8958.0,9011.5,9071.3,9097.7,9104.9,9137.0,9129.1,8971.2,8960.9,9013.7,8963.6,8916.1,8912.1,8907.5,8892.8,8746.0,8691.8,8649.3,8558.9,8721.6,8680.1,8597.6,8568.0,8507.0,8511.2,8575.4,8698.4,9025.9,9436.6,9766.3,10069.0,10108.0,10179.0,10233.0,10180.0,10097.0,10015.0,9900.6,9881.1,9739.7,9605.1,9522.7,9433.9,9429.5,9375.9,9411.5,9232.0,9167.8,9107.4,8973.3,9009.7,9129.7,9137.8,9234.4,9327.4,9262.3,9216.2,9293.8,9207.5,9241.3,9274.1,9281.5,9338.4,9414.7,9539.6,9632.4,9516.4,9657.3,9883.5,10013.0,9977.4,10081.0,10156.0,10170.0,10244.0,10137.0,10762.0,10840.0,10788.0,11020.0,11132.0,11223.0,11276.0,11332.0,11346.0
34,M,False,4816.1,5376.1,4869.4,4864.0,4918.8,4899.1,4921.3,4848.7,4848.5,4873.8,4898.1,4892.3,4873.2,4830.8,4870.8,4804.8,4799.6,4771.2,4729.6,4639.3,4553.3,4466.0,4342.2,4330.2,4280.8,4373.1,4360.8,4420.6,4326.7,4475.3,4493.3,4643.0,4698.9,4820.2,4814.5,4868.8,5001.8,4940.3,5000.7,4943.9,4940.6,4903.8,4792.5,4666.1,4584.3,4480.6,4414.6,4360.7,4334.7,4274.0,4261.9,4320.7,4361.3,4390.8,4436.3,4488.0,4485.3,4543.8,4545.8,4599.6,4673.3,4671.5,4702.2,4657.1,4703.9,4704.2,4717.2,4732.3,4776.0,4741.2,4654.6,4702.8,4686.6,4645.0,4620.6,4569.1,4586.4,4557.4,4611.9,4576.0,4541.0,4660.6,4711.3,4723.2,4858.2,4846.8,4914.4,4948.4,5069.1,5199.6,5093.8,5165.1,5201.4,5220.7,5184.5,5173.9,5192.5,5192.1,5061.8,4988.9,4943.4,4879.5,4845.1,4900.6,4896.5,4909.4,4948.0,5066.9,5104.0,5235.9
35,M,True,11836.0,11872.0,12014.0,11972.0,11921.0,11893.0,11573.0,11489.0,11329.0,11201.0,11138.0,10942.0,10928.0,10886.0,10988.0,10890.0,10984.0,11215.0,11499.0,11582.0,11713.0,11898.0,11835.0,11899.0,11982.0,11774.0,11749.0,11575.0,11545.0,11476.0,11336.0,11197.0,10927.0,10915.0,10781.0,10721.0,10726.0,10795.0,10648.0,10565.0,10509.0,10504.0,10580.0,10626.0,10589.0,10536.0,10515.0,10578.0,10663.0,10585.0,10701.0,10809.0,10938.0,10812.0,10949.0,10848.0,11035.0,10986.0,11099.0,11000.0,10945.0,10848.0,10789.0,10337.0,10265.0,9956.2,9791.0,9897.6,9774.8,9799.0,9704.6,9580.4,9614.7,9629.6,9875.8,9963.0,9912.4,9999.2,9953.5,10103.0,10032.0,9929.5,9939.2,9626.1,9580.4,9583.8,9470.9,9218.9,9189.5,9136.0,9035.8,8929.0,9061.3,9022.4,8813.8,8779.7,8749.6,8942.4,8735.2,8820.1,8773.6,8773.8,8585.0,8616.2,8721.1,8775.7,8631.8,8641.1,8718.5,8630.1
36,M,True,5339.2,5381.1,5449.9,5329.4,5481.1,5591.4,5643.4,5666.7,5776.3,5848.8,5908.1,5916.5,5996.4,5956.2,5904.7,5812.9,5768.3,5707.8,5783.2,5743.4,5674.9,5754.1,6088.3,6198.0,6147.6,6145.8,6054.8,6060.5,5932.5,5516.5,5531.9,5587.7,6025.6,6016.3,6064.3,5982.9,5676.3,6016.8,6065.0,6200.4,6414.2,6326.0,6311.9,6339.0,6416.9,6230.9,6146.0,6119.7,6107.3,6051.4,6058.8,6056.2,5974.1,6130.3,6081.4,6385.0,6254.5,6402.3,6660.3,6760.9,6923.7,7084.7,7047.7,7048.7,6978.8,6877.8,6719.0,6702.6,6484.1,6659.6,6491.2,6510.5,6482.4,6504.8,6593.0,6512.1,6559.6,6640.4,6660.1,6581.3,6820.0,6995.4,7065.5,7162.8,7172.6,7280.0,7247.8,7268.7,7287.8,7382.4,7428.3,7581.9,7382.2,7481.2,7504.6,7572.8,7771.5,7559.5,7562.0,7640.9,7745.9,7660.4,7894.9,7769.3,7757.3,7847.1,7957.0,8005.8,7998.6,8302.0
37,M,False,10890.0,10984.0,11215.0,11499.0,11582.0,11713.0,11898.0,11835.0,11899.0,11982.0,11774.0,11749.0,11575.0,11545.0,11476.0,11336.0,11197.0,10927.0,10915.0,10781.0,10721.0,10726.0,10795.0,10648.0,10565.0,10509.0,10504.0,10580.0,10626.0,10589.0,10536.0,10515.0,10578.0,10663.0,10585.0,10701.0,10809.0,10938.0,10812.0,10949.0,10848.0,11035.0,10986.0,11099.0,11000.0,10945.0,10848.0,10789.0,10337.0,10265.0,9956.2,9791.0,9897.6,9774.8,9799.0,9704.6,9580.4,9614.7,9629.6,9875.8,9963.0,9912.4,9999.2,9953.5,10103.0,10032.0,9929.5,9939.2,9626.1,9580.4,9583.8,9470.9,9218.9,9189.5,9136.0,9035.8,8929.0,9061.3,9022.4,8813.8,8779.7,8749.6,8942.4,8735.2,8820.1,8773.6,8773.8,8585.0,8616.2,8721.1,8775.7,8631.8,8641.1,8718.5,8630.1,8603.5,8750.7,8693.9,8475.6,8435.4,8596.2,8684.1,8947.0,8964.9,8888.4,9091.8,9134.2,9168.5,9193.1,9310.0
38,M,False,11898.0,11835.0,11899.0,11982.0,11774.0,11749.0,11575.0,11545.0,11476.0,11336.0,11197.0,10927.0,10915.0,10781.0,10721.0,10726.0,10795.0,10648.0,10565.0,10509.0,10504.0,10580.0,10626.0,10589.0,10536.0,10515.0,10578.0,10663.0,10585.0,10701.0,10809.0,10938.0,10812.0,10949.0,10848.0,11035.0,10986.0,11099.0,11000.0,10945.0,10848.0,10789.0,10337.0,10265.0,9956.2,9791.0,9897.6,9774.8,9799.0,9704.6,9580.4,9614.7,9629.6,9875.8,9963.0,9912.4,9999.2,9953.5,10103.0,10032.0,9929.5,9939.2,9626.1,9580.4,9583.8,9470.9,9218.9,9189.5,9136.0,9035.8,8929.0,9061.3,9022.4,8813.8,8779.7,8749.6,8942.4,8735.2,8820.1,8773.6,8773.8,8585.0,8616.2,8721.1,8775.7,8631.8,8641.1,8718.5,8630.1,8603.5,8750.7,8693.9,8475.6,8435.4,8596.2,8684.1,8947.0,8964.9,8888.4,9091.8,9134.2,9168.5,9193.1,9310.0,9239.4,9304.8,9150.2,9087.3,9016.8,8898.1
39,M,False,10973.0,10809.0,10817.0,10790.0,10914.0,10776.0,10690.0,10644.0,10483.0,10420.0,10121.0,9964.9,9832.9,9805.3,9868.0,9780.1,9727.2,9798.6,9809.6,9963.1,10143.0,10244.0,10433.0,10500.0,10772.0,10997.0,11060.0,11188.0,11268.0,11352.0,11314.0,11138.0,10780.0,10408.0,10177.0,10088.0,10019.0,10122.0,10167.0,10302.0,10397.0,10492.0,10604.0,10638.0,10774.0,10892.0,10937.0,11112.0,11130.0,11281.0,11288.0,11360.0,11391.0,11440.0,11471.0,11691.0,11736.0,11644.0,11630.0,11597.0,11667.0,11564.0,11573.0,11588.0,11579.0,11570.0,11375.0,11338.0,11426.0,11283.0,11200.0,10962.0,10779.0,10711.0,10750.0,10599.0,10489.0,10337.0,10277.0,10165.0,10145.0,10193.0,10489.0,10731.0,11024.0,11351.0,11513.0,11578.0,11739.0,11504.0,11431.0,11432.0,11221.0,11076.0,10886.0,10725.0,10688.0,10607.0,10469.0,10428.0,10492.0,10492.0,10516.0,10444.0,10574.0,10627.0,10752.0,10849.0,10933.0,10965.0
40,M,False,9875.8,9963.0,9912.4,9999.2,9953.5,10103.0,10032.0,9929.5,9939.2,9626.1,9580.4,9583.8,9470.9,9218.9,9189.5,9136.0,9035.8,8929.0,9061.3,9022.4,8813.8,8779.7,8749.6,8942.4,8735.2,8820.1,8773.6,8773.8,8585.0,8616.2,8721.1,8775.7,8631.8,8641.1,8718.5,8630.1,8603.5,8750.7,8693.9,8475.6,8435.4,8596.2,8684.1,8947.0,8964.9,8888.4,9091.8,9134.2,9168.5,9193.1,9310.0,9239.4,9304.8,9150.2,9087.3,9016.8,8898.1,8880.5,8811.0,8649.0,8644.5,8717.2,8714.0,8779.0,8833.6,8890.8,8978.0,9122.5,9228.6,9276.8,9374.3,9377.6,9333.0,9278.9,9240.0,9241.8,9169.9,9155.3,9015.5,8969.7,8892.1,8972.4,8909.0,8754.3,8740.9,8733.8,8780.8,8743.0,8747.2,8788.6,8857.2,8725.4,8771.1,8806.2,8782.6,8811.8,8946.5,8879.8,8967.2,9012.3,9074.1,9027.5,9018.5,9028.6,8996.9,8942.3,8852.3,8784.3,8550.5,8436.4
41,M,True,6491.2,6510.5,6482.4,6504.8,6593.0,6512.1,6559.6,6640.4,6660.1,6581.3,6820.0,6995.4,7065.5,7162.8,7172.6,7280.0,7247.8,7268.7,7287.8,7382.4,7428.3,7581.9,7382.2,7481.2,7504.6,7572.8,7771.5,7559.5,7562.0,7640.9,7745.9,7660.4,7894.9,7769.3,7757.3,7847.1,7957.0,8005.8,7998.6,8302.0,8284.0,8449.4,8546.2,8643.5,8423.6,8646.5,8522.5,8532.3,8397.3,8243.0,8191.8,7921.7,8091.3,8287.5,8119.1,7957.5,8132.6,8187.3,8276.7,8395.1,8347.9,8379.9,8370.3,8484.8,8509.8,8684.7,8777.5,8713.6,8703.1,8566.9,8473.1,8556.0,8601.8,8618.2,8774.1,8781.4,8923.7,8741.9,8830.7,8478.5,8581.5,8660.5,8695.4,8718.6,8708.5,8688.4,8654.9,8741.9,8826.6,8818.6,8803.3,8744.8,8648.4,8736.3,8784.1,8722.7,8772.3,8807.3,8822.9,8826.4,8836.4,9122.1,8981.1,9051.6,9204.0,9211.0,9041.1,9306.8,9481.1,9432.7
42,M,False,7481.2,7504.6,7572.8,7771.5,7559.5,7562.0,7640.9,7745.9,7660.4,7894.9,7769.3,7757.3,7847.1,7957.0,8005.8,7998.6,8302.0,8284.0,8449.4,8546.2,8643.5,8423.6,8646.5,8522.5,8532.3,8397.3,8243.0,8191.8,7921.7,8091.3,8287.5,8119.1,7957.5,8132.6,8187.3,8276.7,8395.1,8347.9,8379.9,8370.3,8484.8,8509.8,8684.7,8777.5,8713.6,8703.1,8566.9,8473.1,8556.0,8601.8,8618.2,8774.1,8781.4,8923.7,8741.9,8830.7,8478.5,8581.5,8660.5,8695.4,8718.6,8708.5,8688.4,8654.9,8741.9,8826.6,8818.6,8803.3,8744.8,8648.4,8736.3,8784.1,8722.7,8772.3,8807.3,8822.9,8826.4,8836.4,9122.1,8981.1,9051.6,9204.0,9211.0,9041.1,9306.8,9481.1,9432.7,9666.9,9665.8,9492.6,9327.2,9486.4,9568.8,9352.1,9481.0,9461.8,9653.9,9677.8,10113.0,9604.9,8878.6,10024.0,10378.0,10085.0,10343.0,10417.0,10818.0,10762.0,10519.0,10312.0
43,M,False,8509.8,8684.7,8777.5,8713.6,8703.1,8566.9,8473.1,8556.0,8601.8,8618.2,8774.1,8781.4,8923.7,8741.9,8830.7,8478.5,8581.5,8660.5,8695.4,8718.6,8708.5,8688.4,8654.9,8741.9,8826.6,8818.6,8803.3,8744.8,8648.4,8736.3,8784.1,8722.7,8772.3,8807.3,8822.9,8826.4,8836.4,9122.1,8981.1,9051.6,9204.0,9211.0,9041.1,9306.8,9481.1,9432.7,9666.9,9665.8,9492.6,9327.2,9486.4,9568.8,9352.1,9481.0,9461.8,9653.9,9677.8,10113.0,9604.9,8878.6,10024.0,10378.0,10085.0,10343.0,10417.0,10818.0,10762.0,10519.0,10312.0,11061.0,10984.0,10283.0,10683.0,10617.0,11323.0,10831.0,10647.0,10730.0,10290.0,10756.0,9983.8,10750.0,10223.0,10183.0,10726.0,10517.0,10261.0,10592.0,10694.0,10516.0,10313.0,10834.0,10861.0,10787.0,10679.0,10596.0,10503.0,10344.0,10482.0,10744.0,10700.0,10924.0,10813.0,11014.0,10968.0,10569.0,10784.0,10734.0,10854.0,10498.0
44,M,False,8981.1,9051.6,9204.0,9211.0,9041.1,9306.8,9481.1,9432.7,9666.9,9665.8,9492.6,9327.2,9486.4,9568.8,9352.1,9481.0,9461.8,9653.9,9677.8,10113.0,9604.9,8878.6,10024.0,10378.0,10085.0,10343.0,10417.0,10818.0,10762.0,10519.0,10312.0,11061.0,10984.0,10283.0,10683.0,10617.0,11323.0,10831.0,10647.0,10730.0,10290.0,10756.0,9983.8,10750.0,10223.0,10183.0,10726.0,10517.0,10261.0,10592.0,10694.0,10516.0,10313.0,10834.0,10861.0,10787.0,10679.0,10596.0,10503.0,10344.0,10482.0,10744.0,10700.0,10924.0,10813.0,11014.0,10968.0,10569.0,10784.0,10734.0,10854.0,10498.0,10149.0,10379.0,9823.7,10254.0,9751.1,9743.3,9857.3,9450.1,9504.0,9217.4,9061.1,9227.2,9106.5,8883.3,8853.2,8888.1,8921.5,8546.7,8867.8,8430.7,8682.9,8715.0,8641.2,8615.4,8692.0,8365.4,8484.7,7973.5,8420.6,8667.1,8145.1,8792.0,8617.7,8408.4,8296.1,8408.2,8470.6,8140.0
45,M,False,9666.9,9665.8,9492.6,9327.2,9486.4,9568.8,9352.1,9481.0,9461.8,9653.9,9677.8,10113.0,9604.9,8878.6,10024.0,10378.0,10085.0,10343.0,10417.0,10818.0,10762.0,10519.0,10312.0,11061.0,10984.0,10283.0,10683.0,10617.0,11323.0,10831.0,10647.0,10730.0,10290.0,10756.0,9983.8,10750.0,10223.0,10183.0,10726.0,10517.0,10261.0,10592.0,10694.0,10516.0,10313.0,10834.0,10861.0,10787.0,10679.0,10596.0,10503.0,10344.0,10482.0,10744.0,10700.0,10924.0,10813.0,11014.0,10968.0,10569.0,10784.0,10734.0,10854.0,10498.0,10149.0,10379.0,9823.7,10254.0,9751.1,9743.3,9857.3,9450.1,9504.0,9217.4,9061.1,9227.2,9106.5,8883.3,8853.2,8888.1,8921.5,8546.7,8867.8,8430.7,8682.9,8715.0,8641.2,8615.4,8692.0,8365.4,8484.7,7973.5,8420.6,8667.1,8145.1,8792.0,8617.7,8408.4,8296.1,8408.2,8470.6,8140.0,9937.3,7867.8,9240.2,7313.8,8254.1,6924.3,6514.9,6203.5
