,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20,ABSNJZH_21,ABSNJZH_22,ABSNJZH_23,ABSNJZH_24,ABSNJZH_25,ABSNJZH_26,ABSNJZH_27,ABSNJZH_28,ABSNJZH_29,ABSNJZH_30,ABSNJZH_31,ABSNJZH_32,ABSNJZH_33,ABSNJZH_34,ABSNJZH_35,ABSNJZH_36,ABSNJZH_37,ABSNJZH_38,ABSNJZH_39,ABSNJZH_40,ABSNJZH_41,ABSNJZH_42,ABSNJZH_43,ABSNJZH_44,ABSNJZH_45,ABSNJZH_46,ABSNJZH_47,ABSNJZH_48,ABSNJZH_49,ABSNJZH_50,ABSNJZH_51,ABSNJZH_52,ABSNJZH_53,ABSNJZH_54,ABSNJZH_55,ABSNJZH_56,ABSNJZH_57,ABSNJZH_58,ABSNJZH_59,ABSNJZH_60,ABSNJZH_61,ABSNJZH_62,ABSNJZH_63,ABSNJZH_64,ABSNJZH_65,ABSNJZH_66,ABSNJZH_67,ABSNJZH_68,ABSNJZH_69,ABSNJZH_70,ABSNJZH_71,ABSNJZH_72,ABSNJZH_73,ABSNJZH_74,ABSNJZH_75,ABSNJZH_76,ABSNJZH_77,ABSNJZH_78,ABSNJZH_79,ABSNJZH_80,ABSNJZH_81,ABSNJZH_82,ABSNJZH_83,ABSNJZH_84,ABSNJZH_85,ABSNJZH_86,ABSNJZH_87,ABSNJZH_88,ABSNJZH_89,ABSNJZH_90,ABSNJZH_91,ABSNJZH_92,ABSNJZH_93,ABSNJZH_94,ABSNJZH_95,ABSNJZH_96,ABSNJZH_97,ABSNJZH_98,ABSNJZH_99,ABSNJZH_100,ABSNJZH_101,ABSNJZH_102,ABSNJZH_103,ABSNJZH_104,ABSNJZH_105,ABSNJZH_106,ABSNJZH_107,ABSNJZH_108,ABSNJZH_109,ABSNJZH_110
15,X,False,1.6745,0.1672,0.21835,3.0554,1.8223,1.2221,3.3764,2.6865,0.35711,1.2024,5.9404,3.8301,3.5387,3.8804,6.9579,10.325,6.5677,14.939,15.173,4.3119,7.8357,3.2741,1.8834,5.4006,6.1689,1.5119,2.3438,8.7967,7.5905,24.892,6.7566,24.411,0.48822,19.572,15.137,3.9467,18.222,15.908,17.586,23.346,22.332,11.797,3.4311,20.176,11.71,8.9308,12.819,3.9928,19.451,25.797,1.0308,43.902,47.42,59.789,83.445,101.68,0.32533,47.662,77.962,121.88,86.332,104.96,135.33,229.71,173.59,33.95,155.19,61.347,73.961,394.75,374.71,392.23,157.86,333.56,212.0,348.12,324.52,107.12,171.44,407.05,161.75,400.42,170.25,240.46,195.41,447.46,445.81,436.1,195.17,411.2,491.65,429.2,535.67,463.52,322.03,288.68,551.49,317.03,304.46,372.61,419.05,273.45,420.8,645.7,644.06,535.9,516.65,441.22,344.62,347.82
16,X,False,232.47,189.32,254.52,239.4,254.84,258.24,250.96,229.34,215.96,237.73,126.94,209.78,189.72,155.13,80.459,152.18,152.97,122.23,52.436,45.524,131.11,15.824,90.016,135.35,140.19,179.09,140.77,149.9,134.7,143.33,131.61,138.68,142.3,149.89,162.98,157.1,128.37,132.8,158.02,144.84,158.21,157.16,136.83,140.34,123.89,141.05,134.51,145.95,165.01,168.62,174.35,167.85,167.42,159.89,169.15,162.04,157.56,177.02,158.99,135.18,122.1,137.97,138.72,140.68,141.58,132.95,144.67,131.72,141.24,128.99,136.17,150.02,118.61,129.54,111.07,111.43,107.99,102.49,113.26,114.28,104.26,112.79,100.96,97.527,102.88,122.21,123.52,117.54,119.78,117.55,115.83,141.15,134.13,152.75,142.42,130.01,123.06,129.05,125.53,121.71,122.78,116.28,111.23,101.33,105.06,93.597,78.641,88.256,84.448,89.21
17,X,False,422.15,442.4,522.0,480.06,462.69,487.05,483.14,537.68,531.85,514.13,458.2,499.19,484.99,531.28,502.7,429.82,555.37,671.23,627.89,542.71,647.25,691.07,732.58,675.02,720.28,682.62,695.22,710.6,665.4,782.2,733.13,771.31,822.42,776.11,839.19,822.52,801.09,782.82,799.85,811.05,845.13,859.95,869.51,877.16,872.8,883.5,881.84,924.76,912.69,920.23,938.75,728.15,923.98,912.56,923.22,903.39,905.92,719.34,851.53,695.16,713.49,713.03,706.56,708.11,722.44,845.65,759.41,773.51,764.31,762.44,769.65,751.37,752.96,742.76,745.67,748.0,889.22,763.89,772.48,760.15,734.91,757.3,734.69,822.26,815.03,763.95,838.06,832.25,719.34,787.97,882.66,776.39,870.25,866.7,907.28,867.48,846.73,772.59,750.72,801.18,744.87,726.58,702.97,792.01,763.75,1005.6,994.3,918.12,720.68,746.09
18,X,False,968.66,23.432,926.41,121.04,916.09,890.41,836.74,918.83,180.94,85.408,840.23,820.95,797.1,810.57,773.69,816.56,811.72,763.09,855.81,890.52,883.61,10.992,847.84,884.95,969.24,891.08,939.37,953.95,891.24,864.85,908.83,908.85,969.35,949.88,972.18,825.8,929.86,1012.0,972.73,901.16,993.74,903.0,896.44,869.0,907.33,925.49,953.66,796.6,839.89,863.39,885.79,938.43,943.15,952.89,943.06,954.87,939.61,933.29,943.71,941.56,999.99,950.54,953.31,988.46,987.39,1010.6,1003.7,1042.7,1039.1,1005.8,1050.5,1008.5,1071.6,1095.8,1077.0,1051.1,1078.8,1065.8,1071.2,1044.6,1091.7,1030.7,1099.4,1134.0,1154.9,1078.7,1159.7,1045.9,1125.3,1053.8,1041.5,1024.8,1048.4,1072.3,1053.0,1078.6,1075.1,1060.3,1075.0,1096.1,1105.7,1093.9,1118.0,1091.0,1095.2,1096.1,1028.7,1043.7,1039.2,1013.7
19,X,True,63.304,20.848,74.588,53.178,58.484,53.519,72.628,62.954,94.599,26.067,58.192,90.907,57.124,107.39,132.01,143.79,104.92,33.53,9.0714,19.216,15.633,75.047,82.559,132.15,114.16,154.49,196.71,241.01,214.0,199.42,220.95,222.01,246.18,215.57,187.76,94.234,83.308,134.24,149.63,126.18,38.692,50.753,11.753,10.235,88.727,96.813,127.19,98.211,141.64,105.99,186.22,187.72,233.53,157.21,175.28,256.26,247.23,103.46,124.39,97.562,39.342,117.73,41.462,3.0878,61.138,41.322,91.533,139.28,141.31,166.11,161.67,167.0,140.31,167.83,32.875,0.86491,10.704,5.3921,48.879,42.661,21.084,72.695,101.14,171.09,90.813,81.981,51.384,27.207,28.639,8.125,76.844,49.503,59.771,74.237,134.23,144.23,152.63,84.623,108.71,167.59,130.81,140.95,159.98,177.95,153.84,111.86,221.0,189.9,221.34,266.6
20,X,False,1567.2,1583.0,1522.5,1538.4,1557.9,1562.7,1551.7,1583.6,1618.3,1617.4,1647.8,1657.4,1612.1,1610.1,1650.5,1649.9,1670.8,1670.2,1659.0,1722.8,1683.8,1677.7,1734.7,1657.4,1730.5,1768.2,1750.4,1717.9,1802.9,1764.5,1772.7,1730.7,1668.6,1678.9,1717.0,1739.0,1724.6,1750.3,1746.6,1798.1,1774.9,1713.6,1694.8,1705.6,1773.1,1709.6,1710.9,1802.7,1820.6,1795.0,1880.2,1838.2,1955.8,1991.9,1914.8,1937.6,1868.6,1848.4,1865.1,1908.4,1813.0,1814.8,1860.8,1742.2,1704.9,1656.3,1642.0,1639.9,1623.5,1610.0,1604.5,1567.0,1525.8,1524.8,1525.5,1521.9,1537.8,1517.3,1528.8,1510.9,1502.0,1524.8,1485.0,1468.9,1452.7,1411.2,1372.0,1396.5,1389.7,1398.6,1368.1,1333.2,1312.9,1348.9,1324.4,1323.8,1314.7,1331.3,1319.0,1344.5,1314.4,1310.3,1290.5,1269.7,1294.3,1279.6,1292.8,1301.0,1324.6,1325.2
21,M,False,249.61,240.63,264.96,271.17,274.89,278.53,274.77,280.7,267.34,257.62,259.54,245.44,247.85,235.59,253.7,251.7,246.62,247.08,250.45,278.48,273.04,272.77,286.18,289.21,286.71,283.62,291.04,273.48,273.79,290.41,298.58,283.42,297.6,282.77,290.93,278.63,297.69,284.48,276.58,289.12,299.52,305.09,303.79,323.53,321.61,333.63,292.84,312.15,315.59,320.68,339.09,346.86,337.35,346.39,340.2,328.29,328.18,328.4,326.61,332.97,333.31,328.64,335.34,333.83,321.53,338.11,324.76,345.08,335.7,350.05,351.75,384.95,381.5,365.2,351.08,366.81,363.84,339.39,360.44,345.91,344.48,348.24,354.51,346.87,340.17,332.78,326.81,341.67,334.93,327.66,333.87,334.33,331.47,323.35,374.2,384.69,383.84,407.74,403.58,413.02,395.01,395.43,392.78,379.87,378.5,365.4,358.48,355.09,355.92,347.17
22,M,False,20.74,19.354,20.222,35.544,19.716,23.584,43.421,17.09,18.843,14.497,14.945,13.509,15.205,11.176,6.4055,2.152,33.12,12.028,25.026,9.3464,50.805,1.2963,47.278,24.004,39.195,39.64,14.782,31.574,22.949,23.128,32.359,34.557,25.317,33.911,52.086,21.768,48.896,25.249,11.188,13.623,59.615,20.008,7.8265,26.87,33.264,26.27,1.971,15.355,4.9525,8.9576,39.257,24.266,43.741,25.589,1.7469,31.453,13.8,10.328,14.726,64.16,31.277,49.812,25.413,45.792,115.36,92.16,103.4,91.677,122.65,59.305,94.989,98.418,99.265,56.564,46.507,105.53,79.91,0.7267,17.696,19.801,17.833,8.6231,81.202,9.9021,9.1189,3.7725,17.422,25.239,6.234,14.495,15.189,50.88,65.03,1.3921,83.329,104.92,15.172,118.91,24.827,27.529,36.046,67.931,50.19,84.956,9.5916,15.087,50.885,38.038,102.07,6.7022
23,M,False,132.15,143.69,142.55,144.08,151.55,151.13,154.36,146.02,146.75,147.01,142.98,137.06,126.43,133.04,127.78,122.11,118.94,115.31,103.05,108.11,99.298,109.19,102.09,105.29,108.22,101.68,106.88,106.4,110.07,110.3,111.46,120.16,125.83,131.44,123.55,126.69,135.02,133.58,139.88,134.61,123.25,126.23,130.98,125.23,131.55,129.2,132.14,131.48,130.07,132.61,116.34,128.94,133.11,122.44,110.39,120.8,123.78,123.63,117.48,120.56,126.22,127.53,116.99,125.29,146.84,137.8,144.12,142.95,132.56,139.26,140.04,138.82,148.11,137.47,140.46,122.23,137.19,135.3,119.54,126.55,127.26,117.24,118.35,120.65,116.18,120.47,122.85,112.68,124.9,118.77,122.74,125.02,125.62,123.07,133.69,129.99,132.23,124.35,118.24,118.83,126.84,125.45,121.5,121.45,130.41,126.63,126.59,134.65,131.25,124.52
24,M,False,55.622,35.038,46.33,49.428,34.691,31.41,67.38,25.23,33.315,17.072,41.535,51.437,36.476,64.718,55.567,33.285,35.551,33.352,37.523,39.745,36.621,41.833,26.339,29.233,48.165,24.02,6.5903,4.8933,14.855,11.28,12.066,47.957,13.401,52.371,69.118,100.59,84.528,14.412,39.474,63.37,110.66,68.438,88.097,85.58,90.515,109.73,115.44,119.3,107.37,120.25,134.62,136.9,142.89,144.96,170.01,167.8,165.3,165.97,178.4,192.17,178.17,174.26,187.42,194.04,185.82,164.59,186.55,184.87,146.45,137.25,166.63,172.73,167.09,171.09,154.02,262.01,189.54,170.36,188.84,182.05,171.58,160.07,173.87,156.72,156.41,152.98,149.67,174.28,160.56,142.16,140.13,181.51,164.62,170.73,152.9,178.42,189.39,178.35,173.82,135.67,64.123,144.86,168.89,157.78,153.19,147.63,126.88,126.52,34.213,101.59
25,M,True,3.039,15.378,12.492,0.13985,3.053,6.7281,0.63501,19.87,23.425,2.4648,19.15,16.473,23.139,39.086,44.584,52.797,69.059,80.428,93.151,103.14,99.058,104.27,107.38,117.93,122.39,126.92,136.2,153.9,160.61,171.49,193.51,211.73,241.45,269.4,288.97,302.72,315.39,318.43,351.43,468.13,494.08,528.3,594.28,543.16,594.53,625.0,659.43,649.93,641.57,615.88,629.7,625.04,639.07,659.74,687.6,678.23,659.11,617.51,601.4,619.83,613.3,589.5,611.72,652.18,656.88,665.6,684.17,695.05,664.7,622.0,607.75,626.16,621.86,669.98,634.08,675.37,683.65,683.12,678.41,680.25,657.61,659.9,661.38,656.83,653.11,654.65,706.63,751.39,765.83,777.2,775.5,767.59,799.43,815.91,782.06,802.03,807.44,763.22,802.68,786.6,793.97,783.83,791.16,790.91,791.04,778.98,768.88,791.43,770.71,768.83
26,M,True,736.12,738.51,834.2,840.25,835.09,803.44,800.52,780.4,747.13,742.15,765.96,771.5,765.94,848.24,803.89,796.95,784.88,781.5,795.21,780.58,794.61,782.05,783.25,802.12,772.09,770.64,788.96,787.59,768.9,754.65,766.6,779.55,772.11,760.73,761.94,750.67,738.78,737.49,735.39,732.06,751.45,764.51,764.14,745.29,769.27,796.42,833.26,807.49,823.0,838.58,848.0,829.88,866.7,872.58,860.06,867.4,848.23,841.44,848.64,828.53,818.45,828.21,812.3,808.52,809.8,819.73,799.24,793.95,812.98,789.51,797.36,795.91,780.3,761.33,733.78,736.71,745.64,745.17,750.03,730.12,741.92,708.42,693.79,734.77,730.57,755.25,663.98,651.0,689.87,647.52,654.27,648.22,664.06,679.84,661.02,651.29,646.09,643.17,622.68,583.28,585.15,562.45,570.66,558.12,545.61,504.75,482.89,465.46,469.15,481.63
27,M,False,126.98,141.61,137.36,156.06,151.38,166.75,171.95,185.06,201.48,195.81,194.17,193.2,197.93,208.77,233.87,211.9,201.69,205.79,199.43,217.7,222.7,209.9,210.71,201.27,191.69,193.39,183.72,189.76,186.23,198.51,185.89,203.85,196.1,183.81,188.97,192.11,176.86,197.08,201.25,195.56,204.42,220.21,240.12,245.87,251.22,256.33,266.76,244.06,243.14,264.17,271.7,273.65,281.72,274.73,287.83,293.2,281.95,289.18,300.1,302.13,303.1,299.39,298.8,291.74,307.42,305.16,305.59,306.48,310.67,314.18,319.3,306.36,290.76,303.87,307.56,310.12,303.1,302.97,298.35,286.4,300.31,301.04,303.82,307.15,313.66,313.61,311.7,300.51,321.87,301.47,317.77,311.61,317.81,298.41,312.79,321.35,341.86,317.04,335.72,334.45,303.37,291.37,300.59,296.8,298.27,302.0,321.5,319.53,311.56,308.35
28,M,False,1001.4,1019.0,1027.8,1025.2,1042.5,1115.0,1112.6,1111.3,1124.1,1128.3,1119.3,1128.4,1113.1,1091.7,1065.2,1053.0,1036.6,1071.4,1063.6,1016.6,1025.6,1047.4,1037.4,1029.7,1026.9,1043.1,1050.7,1035.8,1021.8,1051.8,1058.7,1010.7,1008.4,984.94,988.28,1002.2,997.11,981.43,992.05,1023.2,953.2,1010.3,1022.4,1053.9,1027.8,1037.4,1020.7,1025.6,1018.6,1046.6,1005.9,994.27,985.78,990.95,1007.9,997.41,998.52,1021.5,1040.8,1083.1,1092.5,1075.5,1100.1,1077.2,1062.2,1050.0,1033.4,1010.8,971.7,994.38,1006.7,1011.7,1033.2,1031.3,1026.6,1027.4,1007.1,995.43,996.69,961.74,966.74,972.87,964.2,971.14,972.88,954.22,925.61,937.02,939.0,921.63,948.09,922.66,891.41,868.01,867.17,889.13,891.26,848.71,844.76,854.99,861.98,864.58,857.37,814.96,825.16,834.82,820.89,850.04,845.98,834.59
29,M,True,846.62,864.71,845.27,820.21,829.3,800.35,816.99,814.36,803.22,784.74,770.84,755.88,740.73,757.18,741.32,707.05,728.14,740.43,744.76,750.54,733.16,719.99,728.45,737.0,747.58,790.01,797.31,773.99,785.31,774.09,830.56,814.5,769.08,777.17,762.6,749.66,748.42,746.74,765.55,786.58,779.45,783.55,799.06,800.65,792.08,793.67,790.34,791.36,755.64,744.29,749.21,767.34,770.02,772.26,775.26,766.93,755.23,765.76,792.46,779.37,798.38,780.42,765.77,745.59,784.38,772.07,780.42,773.97,718.52,688.95,689.75,693.02,708.56,724.35,701.47,691.36,671.92,682.3,644.13,658.07,640.59,655.07,692.95,673.36,696.74,694.14,670.04,675.04,668.01,688.83,694.1,705.97,686.19,659.03,676.47,561.82,523.7,539.54,516.45,516.33,509.08,710.71,510.43,688.44,515.44,587.53,497.28,632.14,556.11,472.41
30,M,True,161.97,172.32,174.45,169.94,172.6,172.62,166.72,162.47,167.48,179.7,174.27,168.63,161.74,181.06,182.71,182.33,170.68,197.43,201.99,190.02,191.13,195.92,188.95,182.36,175.51,201.25,181.03,170.81,182.64,162.08,163.91,168.24,166.01,169.65,170.08,167.16,149.42,160.71,177.16,166.8,170.79,158.57,170.09,173.41,168.35,168.77,187.19,163.29,160.29,129.76,138.89,136.53,136.67,129.91,153.23,158.6,147.12,131.18,104.2,124.19,111.57,121.75,115.28,103.45,105.62,93.58,111.1,140.28,129.44,122.05,143.42,117.85,110.59,103.33,110.84,87.754,78.426,98.009,77.932,95.169,51.139,41.68,59.796,64.311,49.568,28.259,30.31,35.735,62.781,50.766,65.874,90.964,80.054,101.67,118.91,97.793,112.2,133.26,133.39,140.83,108.69,102.64,104.87,110.92,109.39,125.76,126.87,148.71,163.86,197.11
31,M,False,707.05,728.14,740.43,744.76,750.54,733.16,719.99,728.45,737.0,747.58,790.01,797.31,773.99,785.31,774.09,830.56,814.5,769.08,777.17,762.6,749.66,748.42,746.74,765.55,786.58,779.45,783.55,799.06,800.65,792.08,793.67,790.34,791.36,755.64,744.29,749.21,767.34,770.02,772.26,775.26,766.93,755.23,765.76,792.46,779.37,798.38,780.42,765.77,745.59,784.38,772.07,780.42,773.97,718.52,688.95,689.75,693.02,708.56,724.35,701.47,691.36,671.92,682.3,644.13,658.07,640.59,655.07,692.95,673.36,696.74,694.14,670.04,675.04,668.01,688.83,694.1,705.97,686.19,659.03,676.47,561.82,523.7,539.54,516.45,516.33,509.08,710.71,510.43,688.44,515.44,587.53,497.28,632.14,556.11,472.41,469.19,471.89,491.12,624.32,611.14,520.25,571.35,539.95,495.21,494.67,507.09,664.7,690.97,520.3,530.54
32,M,False,201.99,190.02,191.13,195.92,188.95,182.36,175.51,201.25,181.03,170.81,182.64,162.08,163.91,168.24,166.01,169.65,170.08,167.16,149.42,160.71,177.16,166.8,170.79,158.57,170.09,173.41,168.35,168.77,187.19,163.29,160.29,129.76,138.89,136.53,136.67,129.91,153.23,158.6,147.12,131.18,104.2,124.19,111.57,121.75,115.28,103.45,105.62,93.58,111.1,140.28,129.44,122.05,143.42,117.85,110.59,103.33,110.84,87.754,78.426,98.009,77.932,95.169,51.139,41.68,59.796,64.311,49.568,28.259,30.31,35.735,62.781,50.766,65.874,90.964,80.054,101.67,118.91,97.793,112.2,133.26,133.39,140.83,108.69,102.64,104.87,110.92,109.39,125.76,126.87,148.71,163.86,197.11,197.48,192.74,173.72,125.85,114.56,102.97,135.39,134.2,120.4,85.343,102.14,148.29,191.3,210.22,198.02,219.5,186.21,215.7
33,M,False,129.91,153.23,158.6,147.12,131.18,104.2,124.19,111.57,121.75,115.28,103.45,105.62,93.58,111.1,140.28,129.44,122.05,143.42,117.85,110.59,103.33,110.84,87.754,78.426,98.009,77.932,95.169,51.139,41.68,59.796,64.311,49.568,28.259,30.31,35.735,62.781,50.766,65.874,90.964,80.054,101.67,118.91,97.793,112.2,133.26,133.39,140.83,108.69,102.64,104.87,110.92,109.39,125.76,126.87,148.71,163.86,197.11,197.48,192.74,173.72,125.85,114.56,102.97,135.39,134.2,120.4,85.343,102.14,148.29,191.3,210.22,198.02,219.5,186.21,215.7,216.69,239.26,230.35,261.78,265.31,294.9,280.28,274.88,289.99,321.32,320.87,371.97,447.97,485.58,506.18,507.76,533.86,525.61,574.46,588.68,603.42,628.0,629.61,609.71,639.46,495.73,418.05,465.34,457.19,498.05,525.3,520.11,551.07,549.15,550.52
34,M,False,542.82,456.77,524.3,534.25,541.03,524.76,517.22,515.37,495.51,473.29,499.77,481.75,481.2,467.9,472.47,475.97,481.02,501.37,476.43,502.45,507.01,491.68,488.42,400.07,405.62,367.34,378.19,451.37,446.0,386.05,472.23,470.92,485.75,502.53,492.28,492.52,512.03,523.05,512.7,418.05,474.3,416.16,418.76,505.89,452.09,494.55,475.03,477.85,478.2,479.16,463.34,457.58,474.86,462.36,469.88,475.21,454.11,466.22,478.2,496.72,496.54,503.59,507.45,502.78,507.67,503.75,510.09,519.28,500.31,507.43,503.16,494.77,494.34,492.43,481.13,492.1,487.7,473.48,469.77,492.07,472.59,501.77,513.58,513.22,516.78,539.19,580.52,519.56,523.23,506.16,547.85,569.49,573.78,574.26,552.84,561.77,513.62,531.58,560.56,508.95,538.95,555.81,568.69,570.97,570.42,534.06,512.58,529.01,520.62,511.9
35,M,True,774.17,738.51,759.58,744.76,746.28,753.19,730.48,734.87,696.82,702.0,711.32,691.95,704.11,705.38,687.73,662.75,631.9,624.15,647.78,630.38,613.07,602.93,588.2,572.89,565.05,572.63,537.88,552.86,574.05,580.12,596.67,579.67,607.52,588.6,591.51,616.65,633.77,571.44,559.98,543.1,578.22,561.16,565.18,580.56,557.17,549.17,543.78,494.36,539.95,547.93,593.97,562.3,582.95,561.84,545.49,588.47,591.27,578.96,577.88,605.06,650.69,613.67,615.12,602.41,584.48,580.96,576.26,603.75,613.72,611.95,598.85,590.99,610.95,604.88,620.52,619.77,615.01,614.87,597.9,610.67,572.1,545.78,555.21,535.28,545.96,544.04,540.69,505.52,567.29,518.72,553.53,550.59,515.56,500.49,467.95,438.18,420.19,448.02,401.08,397.32,392.74,382.35,326.59,358.47,424.69,438.47,357.04,406.72,354.6,328.87
36,M,True,322.87,302.3,269.48,269.69,274.42,169.28,170.98,158.63,184.3,175.47,227.51,199.46,193.58,182.11,228.6,253.23,245.38,249.38,246.14,251.79,260.68,253.98,194.43,269.14,263.41,221.58,226.8,170.18,172.95,207.62,251.93,237.75,190.87,185.75,205.16,198.59,232.34,220.54,203.87,185.3,173.19,201.49,217.37,110.12,75.022,149.92,84.756,80.39,53.627,56.425,40.528,64.145,102.85,43.003,96.097,3.5746,67.356,60.502,18.755,26.244,42.994,69.594,70.45,102.26,131.09,57.62,67.93,79.995,97.961,204.52,77.451,34.183,41.161,2.6772,5.9336,235.81,28.036,66.779,63.853,237.92,260.07,262.87,108.29,115.17,171.7,172.25,189.08,110.31,263.72,234.73,328.49,332.25,461.89,519.12,536.96,435.94,565.51,603.09,607.25,560.45,483.45,637.26,573.01,631.41,600.12,620.12,617.93,626.46,571.94,716.59
37,M,False,662.75,631.9,624.15,647.78,630.38,613.07,602.93,588.2,572.89,565.05,572.63,537.88,552.86,574.05,580.12,596.67,579.67,607.52,588.6,591.51,616.65,633.77,571.44,559.98,543.1,578.22,561.16,565.18,580.56,557.17,549.17,543.78,494.36,539.95,547.93,593.97,562.3,582.95,561.84,545.49,588.47,591.27,578.96,577.88,605.06,650.69,613.67,615.12,602.41,584.48,580.96,576.26,603.75,613.72,611.95,598.85,590.99,610.95,604.88,620.52,619.77,615.01,614.87,597.9,610.67,572.1,545.78,555.21,535.28,545.96,544.04,540.69,505.52,567.29,518.72,553.53,550.59,515.56,500.49,467.95,438.18,420.19,448.02,401.08,397.32,392.74,382.35,326.59,358.47,424.69,438.47,357.04,406.72,354.6,328.87,376.22,400.52,322.16,275.36,277.16,317.62,257.84,299.29,302.23,342.87,275.87,291.13,255.05,255.98,244.6
38,M,False,602.93,588.2,572.89,565.05,572.63,537.88,552.86,574.05,580.12,596.67,579.67,607.52,588.6,591.51,616.65,633.77,571.44,559.98,543.1,578.22,561.16,565.18,580.56,557.17,549.17,543.78,494.36,539.95,547.93,593.97,562.3,582.95,561.84,545.49,588.47,591.27,578.96,577.88,605.06,650.69,613.67,615.12,602.41,584.48,580.96,576.26,603.75,613.72,611.95,598.85,590.99,610.95,604.88,620.52,619.77,615.01,614.87,597.9,610.67,572.1,545.78,555.21,535.28,545.96,544.04,540.69,505.52,567.29,518.72,553.53,550.59,515.56,500.49,467.95,438.18,420.19,448.02,401.08,397.32,392.74,382.35,326.59,358.47,424.69,438.47,357.04,406.72,354.6,328.87,376.22,400.52,322.16,275.36,277.16,317.62,257.84,299.29,302.23,342.87,275.87,291.13,255.05,255.98,244.6,195.21,231.09,241.91,217.84,240.24,213.62
39,M,False,61.021,63.813,52.046,77.609,63.441,73.743,88.928,89.125,91.587,79.995,79.816,83.471,78.084,90.204,84.822,103.53,92.749,86.5,94.721,100.82,111.11,112.72,106.21,97.013,104.13,124.91,124.53,113.29,123.19,110.77,114.8,106.2,122.8,146.57,123.67,135.9,145.31,144.88,129.51,140.05,137.68,142.55,139.4,150.3,156.54,163.12,157.96,150.68,158.04,169.77,156.19,153.73,170.25,151.35,164.56,179.59,178.97,195.08,194.88,187.26,172.07,163.74,169.56,189.32,186.15,177.31,199.84,212.11,186.31,181.58,174.3,180.64,193.04,199.17,193.91,174.29,176.54,182.93,185.82,172.06,153.81,143.21,104.7,118.27,129.81,86.051,104.31,118.6,136.86,109.16,106.03,120.34,150.67,142.54,149.92,162.33,127.2,125.28,138.97,141.08,121.78,104.94,99.494,94.662,93.766,93.245,72.575,61.642,49.333,39.212
40,M,False,620.52,619.77,615.01,614.87,597.9,610.67,572.1,545.78,555.21,535.28,545.96,544.04,540.69,505.52,567.29,518.72,553.53,550.59,515.56,500.49,467.95,438.18,420.19,448.02,401.08,397.32,392.74,382.35,326.59,358.47,424.69,438.47,357.04,406.72,354.6,328.87,376.22,400.52,322.16,275.36,277.16,317.62,257.84,299.29,302.23,342.87,275.87,291.13,255.05,255.98,244.6,195.21,231.09,241.91,217.84,240.24,213.62,248.45,256.34,320.85,325.66,240.89,255.08,288.07,250.19,251.67,239.87,228.21,229.53,227.25,208.13,215.95,216.99,219.86,251.26,219.96,246.52,277.87,287.46,300.46,299.99,304.02,306.52,328.71,301.23,324.62,318.09,309.15,312.91,288.0,328.63,304.03,300.17,302.14,317.67,300.51,335.23,373.07,351.21,328.68,336.7,355.45,343.17,338.04,344.99,348.14,311.92,316.5,346.69,346.46
41,M,True,77.451,34.183,41.161,2.6772,5.9336,235.81,28.036,66.779,63.853,237.92,260.07,262.87,108.29,115.17,171.7,172.25,189.08,110.31,263.72,234.73,328.49,332.25,461.89,519.12,536.96,435.94,565.51,603.09,607.25,560.45,483.45,637.26,573.01,631.41,600.12,620.12,617.93,626.46,571.94,716.59,606.15,551.42,592.37,522.24,551.09,512.86,463.41,480.04,498.34,408.65,347.45,384.74,516.05,449.46,495.63,409.18,459.18,454.12,450.4,453.63,423.88,365.87,362.66,435.47,376.46,377.57,470.59,485.8,483.43,500.52,473.83,419.01,436.86,491.03,521.25,502.7,500.3,563.3,611.0,544.43,551.83,575.37,573.95,611.57,626.52,633.95,640.95,684.69,714.92,686.5,692.11,752.26,780.5,744.38,755.8,738.73,751.52,836.31,747.84,779.26,749.68,730.67,682.81,661.66,760.8,845.54,844.33,846.62,836.3,902.47
42,M,False,519.12,536.96,435.94,565.51,603.09,607.25,560.45,483.45,637.26,573.01,631.41,600.12,620.12,617.93,626.46,571.94,716.59,606.15,551.42,592.37,522.24,551.09,512.86,463.41,480.04,498.34,408.65,347.45,384.74,516.05,449.46,495.63,409.18,459.18,454.12,450.4,453.63,423.88,365.87,362.66,435.47,376.46,377.57,470.59,485.8,483.43,500.52,473.83,419.01,436.86,491.03,521.25,502.7,500.3,563.3,611.0,544.43,551.83,575.37,573.95,611.57,626.52,633.95,640.95,684.69,714.92,686.5,692.11,752.26,780.5,744.38,755.8,738.73,751.52,836.31,747.84,779.26,749.68,730.67,682.81,661.66,760.8,845.54,844.33,846.62,836.3,902.47,910.91,986.1,946.26,963.36,1065.4,964.45,915.66,934.37,899.24,1034.9,1043.7,1008.5,1030.0,867.86,946.18,879.99,835.45,831.05,908.45,785.83,619.22,615.51,696.59
