,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15
1047,B,True,13737.0,8989.6,12233.0,12607.0,7368.4,6117.7,5527.7,4229.1,3639.2,10582.0,4310.3,984.18,2525.9,2742.1,0.0
1048,B,False,305.58,666.27,737.9,798.85,895.63,1143.1,1217.6,1028.9,985.26,952.44,1050.4,1082.5,1088.8,1202.8,1266.4
1049,B,False,1210.9,1246.7,806.91,920.9,635.1,536.37,497.02,645.74,703.02,639.89,607.69,625.83,654.56,1011.7,1018.4
1050,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,B,True,1881.4,1892.6,1888.8,1554.4,1526.8,1542.2,1541.0,1531.5,1555.9,1562.8,1547.9,1527.8,1534.3,1517.7,1541.5
1053,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,B,False,0.0,0.0,0.0,0.0,0.0,153.21,0.0,159.55,144.92,162.71,364.75,349.26,500.67,531.22,624.14
1057,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,B,True,323.3,408.58,448.69,456.69,369.15,388.93,389.24,256.9,167.36,247.65,139.7,66.064,61.974,124.35,62.83
1059,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.87,523.73
1060,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,B,False,1422.2,1464.5,1476.0,1455.9,1391.2,1394.0,1384.9,1383.3,1377.9,1387.8,1370.9,1368.3,1360.7,1353.7,1356.8
1063,B,False,7252.8,7191.5,7212.9,7406.2,7281.6,7440.3,7032.6,4579.6,6878.4,7135.6,6670.5,6589.4,6367.5,6535.4,6471.5
1064,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,B,True,395.96,336.2,341.68,357.22,421.49,439.59,472.36,442.82,387.96,400.69,296.73,470.5,364.21,330.99,188.89
1067,B,False,755.66,846.47,924.79,927.52,1007.1,1239.5,1028.7,1019.3,988.72,1294.8,1273.4,1342.8,1358.4,1416.6,1471.2
1068,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,B,True,5468.1,5483.1,5998.2,1594.2,1623.0,1953.6,1934.3,1230.0,1235.2,886.86,887.87,1159.9,872.78,873.94,1162.1
1072,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,B,False,102.77,102.6,116.36,130.48,94.855,96.231,98.592,96.413,99.555,96.61,0.0,0.0,0.0,141.8,153.26
1075,B,True,31.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.203
1076,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,B,False,10806.0,11127.0,24733.0,28159.0,20697.0,13492.0,22499.0,23088.0,20825.0,7614.8,8832.3,12748.0,34095.0,20092.0,15732.0
1078,B,False,501.72,416.81,500.5,418.87,382.64,319.98,306.46,312.03,243.69,256.54,317.59,431.97,341.88,346.17,366.85
1079,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,B,True,1557.0,1203.5,1834.7,1527.5,1450.2,1622.2,1550.6,1283.2,1114.5,1115.4,1454.9,1530.8,1532.1,1475.2,1398.2
1082,B,False,42350.0,23363.0,81328.0,65756.0,22499.0,51276.0,57523.0,20618.0,24537.0,33459.0,40114.0,72181.0,35715.0,32486.0,39614.0
1083,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,B,False,1763.7,1762.3,1717.9,1974.5,2011.0,2025.4,1766.6,1770.2,1677.6,1621.7,1602.0,1581.1,1607.7,1681.9,1560.4
1085,B,False,443.3,445.57,445.66,433.01,742.51,708.02,408.99,694.94,395.52,408.47,407.28,413.63,396.45,388.9,408.64
1086,B,True,2888.1,2947.6,2991.7,3188.2,2431.1,2458.6,2522.9,2524.6,3294.0,3622.9,3518.4,3011.7,2281.5,2434.8,2903.5
1087,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,B,False,380.19,720.57,692.47,686.74,709.88,823.97,823.88,841.38,849.36,1254.4,1197.6,1192.0,1221.5,1228.5,1219.6
1089,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,B,False,312.64,317.79,348.69,308.77,471.57,309.72,303.94,312.66,322.42,290.5,386.68,182.81,229.27,262.45,203.88
1092,B,False,573.06,395.11,347.92,377.66,287.37,282.52,407.7,389.45,430.45,436.9,560.22,439.35,424.67,163.51,316.9
1093,B,True,9835.9,9324.2,9895.4,8991.6,9508.7,10380.0,9992.6,9826.1,10335.0,9707.1,9689.4,10456.0,9992.7,9842.3,8427.9
1094,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,B,True,1460.2,1630.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,B,True,44.688,46.07,40.092,32.962,31.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,B,False,5390.3,5465.0,5205.9,5100.9,5401.5,5355.8,5180.1,5228.9,3803.6,3823.2,3457.1,3275.8,3422.7,5045.7,5206.6
1099,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,B,False,155.58,165.02,153.19,342.17,376.07,328.92,306.45,431.69,411.99,252.22,260.34,273.06,292.9,312.04,621.73
1102,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,B,True,25024.0,50695.0,25986.0,24741.0,12851.0,24785.0,33201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,B,False,1799.1,1873.6,2524.9,2348.9,2241.0,2176.6,2033.3,2088.5,2235.3,2153.3,2084.7,2347.4,1873.7,1640.6,1585.4
1106,B,False,5972.8,5787.2,6322.6,7860.1,6721.5,5361.4,6188.2,6172.1,6335.5,6130.6,6762.5,6013.3,6034.3,5443.6,5502.9
1107,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,B,True,211.81,119.78,218.11,224.35,219.73,217.26,125.85,135.06,132.34,132.66,132.16,230.63,128.69,268.86,281.09
1110,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,B,False,4907.3,3520.1,1927.0,5332.0,2329.2,5773.7,2523.4,521.33,4997.7,1342.7,3292.4,3753.2,716.72,3280.0,12224.0
1113,B,False,218.34,215.74,226.42,216.45,225.08,219.55,219.59,210.87,210.35,204.45,195.53,196.64,198.38,195.35,187.96
1114,B,False,2161.8,2227.4,2399.8,2642.2,3605.3,3405.1,3520.8,3367.4,3312.8,2986.8,3214.3,2275.3,2216.4,2141.9,2997.4
1115,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,B,False,3501.3,0.0,1960.4,628.72,0.0,1086.7,436.62,1052.1,2162.8,388.53,1321.2,1157.6,1796.8,375.51,1183.5
1119,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,B,False,1056.9,1133.3,1013.6,1222.1,946.79,1175.6,715.92,517.35,867.9,1019.6,975.27,957.17,970.89,1127.0,881.43
1123,B,True,423.9,421.81,353.32,309.72,314.28,202.52,202.35,331.82,343.73,330.87,192.45,184.94,205.62,206.24,185.71
1124,B,False,0.0,0.0,0.0,0.0,0.0,1088.4,1035.3,489.39,524.84,522.35,544.11,556.54,1093.1,548.51,561.26
1125,B,False,193.03,211.75,236.76,254.12,255.08,259.71,240.42,241.57,224.13,229.37,235.73,227.56,248.07,201.35,211.01
1126,B,False,17788.0,9454.4,6431.4,14483.0,2348.2,8238.0,2655.4,0.0,1975.0,573.47,1947.6,3775.3,6810.7,6678.0,222.78
1127,B,False,281.31,685.1,420.51,441.44,628.37,660.66,670.9,997.87,1013.6,1036.6,1029.8,1025.7,775.43,749.56,766.37
1128,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4320.4,4185.4,4237.2,4360.3
1132,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,B,False,2161.1,1785.8,2376.0,1670.4,1351.0,1301.2,1269.9,1298.0,1585.4,1604.5,1587.3,1621.1,1669.9,1262.3,1290.8
1137,B,True,5165.3,4435.4,5668.4,4969.5,5460.4,5517.0,5236.0,5182.3,5356.5,5288.9,5159.0,4569.4,5055.6,5241.5,5217.4
1138,B,False,1480.4,1491.2,1465.7,1492.1,1629.6,1575.3,1717.8,1938.5,1749.3,1651.9,1701.0,2299.9,1699.5,2631.9,2464.2
1139,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.24,0.0,69.808,66.137,73.878,61.711,62.629,57.353
1140,B,False,1497.6,1304.1,1101.0,1059.0,988.96,1302.8,1131.9,785.71,859.04,1044.3,489.25,493.66,736.64,482.02,542.52
1141,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,B,False,52.806,0.0,0.0,0.0,46.381,22.989,25.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,B,False,3808.9,2593.5,977.63,950.71,926.62,2941.1,1808.7,1804.2,1823.1,2194.0,1467.6,1367.6,1355.6,835.18,811.2
1144,B,True,4057.4,3837.8,4302.2,4155.0,4087.5,4058.8,4131.2,4192.3,4281.7,4322.5,4427.5,4447.4,4365.9,4435.7,4428.6
1145,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,B,False,1300.1,0.0,0.0,0.0,0.0,1159.8,0.0,1168.1,2517.9,0.0,0.0,0.0,0.0,0.0,0.0
1151,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,B,True,1214.7,1238.5,986.59,901.62,1368.7,1353.8,1347.0,1469.0,1858.6,1260.2,872.02,892.07,1272.3,1728.8,1723.8
1154,B,False,4016.9,3919.1,3978.0,3769.9,3808.8,3784.9,3696.4,3521.4,3682.1,3432.4,6405.7,6415.4,3398.6,3303.2,3260.4
1155,B,False,514.08,841.78,563.33,568.97,842.6,535.6,850.26,901.57,852.17,335.82,332.88,322.39,331.62,320.11,508.67
1156,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,B,False,706.76,730.51,803.44,705.7,733.65,807.8,698.18,689.74,708.49,688.67,718.06,795.01,831.5,610.41,801.29
1158,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,B,False,5678.9,5161.5,2367.8,5538.7,1855.1,1828.5,1470.5,1884.3,1865.5,1524.2,2353.8,2358.4,2342.6,2372.7,2306.2
1160,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,B,False,991.54,1323.8,1346.2,1167.5,1291.4,1431.7,1031.1,1373.8,1064.7,769.04,1316.3,1271.7,1201.9,1231.1,713.26
1163,B,True,2770.2,3173.6,2454.1,3086.9,2638.3,2928.8,2557.2,2626.0,2790.6,2728.3,2676.5,2311.6,2598.3,2651.5,2199.3
1164,B,True,2969.7,2993.2,3066.6,2818.7,2548.3,3121.1,2987.5,3096.2,2232.5,2342.7,2148.3,2377.7,3194.0,3272.4,2330.2
1165,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,B,False,2752.7,3269.0,3192.7,3318.9,4304.3,4002.2,4341.6,4799.8,3884.2,3976.7,3680.5,4100.3,3491.2,4121.6,4034.2
1170,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,B,False,655.33,844.42,817.09,537.13,387.89,675.5,343.51,353.1,380.53,350.45,375.37,362.61,375.33,588.5,985.33
1172,B,False,431.14,398.63,389.09,390.35,396.98,374.2,458.22,382.81,483.79,475.81,671.22,614.06,644.26,557.01,581.59
1173,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,B,False,363.66,339.62,219.52,607.11,656.26,637.06,613.57,747.96,749.19,872.0,931.1,901.14,782.73,586.66,567.77
1175,B,False,0.0,0.0,0.0,0.0,0.0,57.584,66.384,56.153,46.785,43.593,48.721,33.421,45.947,48.72,55.325
1176,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,B,False,40514.0,35165.0,27219.0,34403.0,54971.0,58927.0,56627.0,37111.0,30598.0,30049.0,27129.0,31414.0,16172.0,13844.0,29546.0
1178,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,B,False,443.53,527.23,386.14,376.09,423.9,421.81,353.32,309.72,314.28,202.52,202.35,331.82,343.73,330.87,192.45
1181,B,False,67.055,68.293,63.865,37.365,39.381,39.242,27.798,26.828,21.322,29.181,0.0,0.0,0.0,0.0,0.0
1182,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,B,False,8979.2,10806.0,10285.0,9099.0,7534.8,9649.0,13383.0,11569.0,11276.0,12321.0,11432.0,11834.0,11011.0,11200.0,10007.0
1186,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,B,False,520.68,531.89,513.58,612.85,351.13,348.6,339.36,511.21,316.59,537.23,534.79,537.39,499.11,502.73,286.02
1188,B,False,2642.2,3605.3,3405.1,3520.8,3367.4,3312.8,2986.8,3214.3,2275.3,2216.4,2141.9,2997.4,2182.2,1946.6,3556.9
1189,B,False,4618.1,4168.0,3999.5,3856.5,3929.4,4405.4,3793.5,3753.3,3442.5,3538.8,3804.9,3421.4,3678.5,3457.8,3550.8
1190,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,B,False,1022.5,1008.0,867.77,1023.4,850.97,855.82,864.96,834.76,779.23,779.53,785.19,773.43,719.64,689.69,763.39
1192,B,True,0.0,614.73,203.47,857.7,0.0,163.51,144.66,422.4,0.0,160.55,0.0,0.0,0.0,0.0,0.0
1193,B,False,43.57,52.732,55.993,59.576,53.766,52.045,38.983,31.651,30.782,56.769,51.64,61.355,53.311,63.386,58.713
1194,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,B,False,1998.4,2333.3,2029.7,1966.2,1456.7,1480.4,1491.2,1465.7,1492.1,1629.6,1575.3,1717.8,1938.5,1749.3,1651.9
1196,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,B,False,782.73,586.66,567.77,697.59,693.35,618.33,811.28,683.21,981.82,654.46,690.74,1097.7,268.84,281.06,291.37
1199,B,True,1044.3,1075.9,879.99,909.95,924.35,923.65,896.16,935.78,956.51,680.76,1229.4,1300.4,1563.8,1313.1,1297.8
1200,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,B,False,3987.0,3936.1,3783.3,5790.9,4919.7,6018.8,6097.4,5016.0,5020.0,4942.5,6037.0,6854.7,6868.5,3891.2,4923.3
1202,B,False,63.376,136.68,217.33,200.03,193.75,131.6,98.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.806
1203,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,B,False,151.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,B,True,45.288,49.653,56.011,58.179,51.908,52.594,57.219,52.63,57.618,52.586,50.595,59.396,55.243,56.989,68.848
1207,B,False,142.57,139.32,145.84,143.03,131.33,155.27,151.46,148.98,155.46,0.0,0.0,0.0,0.0,0.0,0.0
1208,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,B,False,781.64,790.23,781.24,783.89,617.55,1712.1,794.47,584.98,559.92,543.05,560.53,587.51,567.43,1440.3,1401.9
1211,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,B,False,11.094,32.261,0.0,0.0,0.0,67.41,826.73,1376.3,0.0,2743.8,1563.7,2062.1,0.0,397.82,362.54
1213,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.05,137.7
1215,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,B,False,1249.0,1271.0,1137.4,1165.2,1149.2,1578.2,1569.8,1516.4,1595.6,1970.7,1566.4,1517.5,1725.6,1593.8,1653.1
1217,B,True,0.0,0.0,0.0,0.0,0.0,210.7,241.84,225.87,0.0,249.13,269.86,270.73,268.42,267.16,263.54
1218,B,True,955.74,933.81,921.56,1630.0,1600.8,1653.7,1684.6,1648.5,1637.9,1621.3,1625.4,2297.3,2284.5,1620.1,1593.8
1219,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2887.8,2904.8,2878.7,2935.3,2996.8
1221,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,B,False,7874.9,9061.9,7847.5,7744.7,8500.0,8555.3,8024.0,8156.8,8005.3,7851.2,8821.4,9120.9,7595.4,8167.8,8229.6
1224,B,False,421.6,418.11,418.3,128.09,125.9,140.99,134.16,130.6,116.9,135.44,133.54,127.12,116.23,117.14,142.91
1225,B,False,0.0,0.0,0.0,0.0,0.0,0.0,1181.2,488.45,551.87,560.35,562.27,607.63,632.82,612.9,661.72
1226,B,False,4321.0,2692.9,733.74,661.31,557.67,3159.4,2318.1,3059.4,159.79,1255.0,0.0,815.3,1093.3,293.38,146.81
1227,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,B,False,195.53,196.64,198.38,195.35,187.96,186.47,183.99,183.2,186.43,180.99,181.43,182.88,173.38,178.93,176.32
1231,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,B,False,1587.9,1845.3,2139.1,1813.7,1941.4,2142.1,1279.9,1091.4,1125.1,898.29,677.97,1322.2,777.58,566.03,1018.9
1233,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,B,False,1632.7,1526.4,1180.7,1217.1,1199.6,1432.5,1179.3,1274.8,1327.2,1055.0,1163.4,1076.0,1196.5,1098.8,1047.6
1241,B,False,4271.4,3939.4,4357.1,3948.9,4249.7,3466.1,4323.7,3816.6,3884.0,3763.4,3477.9,3034.4,3023.6,2947.3,3291.4
1242,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
