,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15
1935,N,False,0.45387,0.62948,0.35965,0.31185,0.23906,0.4373,0.34987,0.42718,0.3424,0.30244,0.34393,0.45036,0.36222,0.23528,0.083374
1936,N,False,-0.10781,-0.036908,-0.065888,-0.043136,-0.11163,-0.047574,-0.15195,-0.057376,-0.060239,-0.081747,-0.16385,-0.09584,0.0024994,-0.021479,-0.043025
1937,N,False,1.3939,0.97961,1.4727,1.2023,1.355,1.1621,1.1715,0.75519,1.2572,1.7503,1.1589,0.98414,0.86851,0.74948,0.57492
1938,N,False,0.54693,0.40352,-0.020485,-0.063905,0.25319,0.28745,0.73185,0.44031,0.77338,0.54369,0.46299,0.61459,0.45599,0.53514,0.45417
1939,N,False,0.12308,0.15772,0.13106,0.052746,0.10909,0.1724,0.13838,0.1381,0.23873,0.18309,0.093182,0.14077,0.13763,0.18165,0.191
1940,N,False,0.49176,0.34907,0.25817,0.36954,0.21905,0.41541,0.38311,0.51611,0.51273,0.45911,0.37294,0.38627,0.45427,0.41314,0.37241
1941,N,False,0.25923,0.33827,0.35035,0.42219,0.45593,0.35199,0.51133,0.39908,0.40661,0.40009,0.42028,0.35194,0.35752,0.35425,0.43609
1942,N,False,0.064883,0.0048793,0.068599,0.070699,0.066282,0.097466,0.070107,0.057781,0.060908,0.063453,0.073741,0.067212,0.050449,0.069599,0.062446
1943,N,False,0.84972,0.90743,0.72366,0.66972,0.72919,0.83773,0.59599,0.73318,0.47799,0.41956,0.41411,0.5945,0.48365,0.90893,0.80839
1944,N,False,-0.14422,-0.049633,-0.16491,-0.24739,-0.31068,-0.3145,-0.2188,-0.16717,-0.12927,-0.17115,-0.18669,-0.13744,-0.13586,-0.037315,-0.26008
1945,N,False,0.23114,0.26181,0.26245,0.27808,0.2586,0.25969,0.24683,0.25951,0.24524,0.26273,0.23152,0.24711,0.25497,0.1499,0.11759
1946,N,False,-0.1555,-0.21268,-0.22477,-0.31442,-0.23027,-0.3332,-0.20818,-0.34944,-0.35625,-0.22287,-0.13564,-0.2882,-0.35337,-0.34858,-0.26301
1947,N,False,-0.37195,-0.071536,-0.13572,-0.24819,-0.21547,-0.14576,-0.16593,-0.42946,-0.35927,-0.48709,-0.33961,-0.87392,-0.27835,-0.14336,-0.94221
1948,N,False,0.29514,0.59876,0.6809,0.60497,0.43555,0.58136,1.1052,0.43162,1.1461,0.53247,0.63444,0.41339,0.61714,0.47407,0.59738
1949,N,False,-0.63483,-0.49034,-0.54524,-0.37973,-0.19922,-0.14897,-0.24692,-0.2963,-0.37114,-0.2513,-0.26239,-0.37993,-0.054665,-0.32736,-0.21597
1950,N,False,0.63946,0.66297,0.52551,0.52561,0.29499,0.68561,0.72649,0.59341,0.37015,0.82031,0.64059,0.564,0.34058,0.431,0.34726
1951,N,False,0.87047,1.1278,0.76639,1.1733,1.1275,0.80644,1.1074,0.83057,0.87461,0.60774,0.58715,0.62439,1.8561,1.239,0.96665
1952,N,False,0.085637,0.25778,0.15729,0.29114,0.29253,0.44469,0.44338,0.51214,0.40179,0.4367,0.51108,0.52363,0.51634,0.68672,0.56051
1953,N,False,1.1908,1.2077,1.1253,1.1808,1.0879,1.0182,1.1904,1.0258,0.82917,1.0954,0.64747,0.9187,0.9251,0.75537,0.87153
1954,N,False,-0.25149,0.064458,0.30739,0.17623,0.1121,-0.055264,0.24262,-0.012727,-0.27663,-0.028304,-0.41239,0.015607,-0.35726,-0.48866,-0.10609
1955,N,False,-0.090594,-0.062854,-0.081514,-0.043566,-0.12408,-0.048706,-0.11408,-0.015076,-0.012497,-0.042838,-0.096442,-0.057106,-0.075848,0.038692,0.052267
1956,N,False,-0.16905,-0.34764,-0.43037,-0.2627,-0.22908,-0.15376,-0.30919,-0.2935,-0.21396,-0.19693,-0.28266,-0.3148,-0.2583,-0.37489,-0.38576
1957,N,False,-0.26165,-0.25649,-0.0094758,-0.048975,-0.078368,0.025119,0.088636,0.25119,0.13746,0.19974,0.090772,0.11417,0.13744,0.14015,-0.065919
1958,N,False,1.5267,0.76545,0.65869,0.13463,-0.45362,-0.99977,0.68307,0.91684,-0.30628,1.0448,1.5503,-1.2547,-0.62416,-1.3715,-0.27815
1959,N,False,-0.1421,-0.46953,-0.39586,-0.20053,-0.643,-0.33021,-0.060621,0.12753,0.26493,0.38803,0.19641,0.5599,-0.18146,-0.15747,-0.079331
1960,N,False,-0.57882,-0.80925,-1.0007,-0.98227,-1.0477,-0.65794,-0.63428,-0.63224,-0.70213,-0.13774,-0.47251,-0.6782,-0.50936,-0.68311,-0.42445
1961,N,False,0.41965,0.55164,0.68294,0.5325,0.6792,0.36101,0.14029,0.15388,0.050784,0.19593,0.31521,0.38512,0.78246,0.84024,0.80462
1962,N,False,0.47028,0.56009,0.99635,0.72284,0.97675,0.6317,0.77803,0.78378,1.3765,0.9213,1.2297,0.92564,1.0727,1.0863,0.85033
1963,N,False,0.20496,0.1951,0.19553,0.2173,0.1035,-0.03347,-0.041156,-0.031962,-0.070596,0.062497,0.095857,0.15513,0.024406,-0.015972,0.037647
1964,N,False,0.56874,0.32683,0.89996,-0.013326,0.43964,0.0088422,0.5309,0.19846,0.37726,0.52874,-0.14557,0.49335,0.67702,0.68895,0.98938
1965,N,False,-0.056411,-0.061586,-0.050026,-0.050134,-0.13416,-0.0060822,-0.05415,-0.088061,-0.091054,-0.10052,-0.17537,-0.14321,-0.081721,0.0055609,-0.068034
1966,N,False,-0.074916,-0.078989,-0.07605,-0.12811,-0.052124,-0.056484,-0.1137,-0.070301,-0.12311,-0.066284,-0.042527,-0.090045,-0.10167,-0.038172,-0.022938
1967,N,False,0.066372,0.08977,0.081634,0.041325,0.10044,0.065696,0.021757,0.0096041,0.023839,0.0591,0.067119,0.068896,0.039782,0.072412,0.14079
1968,N,False,0.19381,0.28788,-0.056095,0.0014495,-0.083273,-0.026429,-0.24184,-0.22941,-0.122,-0.017738,0.05363,-0.23855,-0.11962,-0.008589,0.18998
1969,N,False,0.1059,0.11506,0.3819,0.34091,0.58084,1.0456,0.95183,0.69486,0.59182,1.223,0.41676,1.2281,1.0054,1.5042,1.3746
1970,N,False,0.71623,0.28155,0.066743,-0.34074,0.14613,0.19442,0.29707,0.14267,-0.12101,-0.027698,-0.79911,-0.71357,-0.37438,-0.32402,-0.56449
1971,N,False,0.27342,0.77548,0.76781,0.63749,0.46036,0.21659,0.73868,0.32978,0.42905,0.31676,0.021343,0.2284,-0.087266,-0.33782,0.86416
1972,N,False,-0.40704,-0.36983,-0.37761,-0.46131,-0.40074,-0.36111,-0.40293,-0.34062,-0.29613,-0.29386,-0.28718,-0.25825,-0.25589,-0.2485,-0.24237
1973,N,False,-0.074896,-0.14665,-0.061355,-0.11022,-0.079393,-0.075042,-0.159,-0.072655,-0.077084,-0.11628,-0.18936,-0.1555,-0.024809,-0.14075,-0.28878
1974,N,False,0.40929,0.36549,0.44305,0.57805,0.6237,0.3497,0.77341,0.83746,0.73986,0.75104,1.2132,0.84902,0.62371,0.6003,0.76391
1975,N,False,0.27626,0.25313,0.18067,0.11037,0.20896,0.41808,0.1519,0.37217,0.079024,0.20414,0.0095338,-0.060534,0.19692,0.18989,0.20553
1976,N,False,0.84441,0.46159,0.94394,0.84893,0.45001,0.60361,0.90072,0.66548,0.70044,0.59564,0.90062,0.82284,0.92683,0.77725,0.86591
1977,N,False,0.10441,0.24469,0.26816,0.30903,0.30249,0.16415,0.15295,0.25151,0.27528,0.22579,0.35339,0.24287,0.14854,0.065996,0.24934
1978,N,False,0.34089,0.39082,0.28033,0.36212,0.24226,0.30017,0.36385,0.28265,0.14934,0.36809,0.31572,0.27211,0.23809,0.11187,0.2048
1979,N,False,-0.14404,-0.24782,-0.20602,-0.18133,-0.20231,-0.25043,-0.094174,-0.047915,0.0058165,-0.14603,-0.10567,-0.0268,-0.0092955,-0.032706,-0.084576
1980,N,False,-0.067243,-0.011548,0.23744,0.30285,0.14313,0.38366,0.003155,-0.012208,0.23866,0.25395,0.27046,0.32505,0.3236,0.072401,0.4182
1981,N,False,0.52499,0.3918,0.67031,0.36513,0.54355,0.50919,0.54604,0.56631,0.42143,0.54498,0.5113,0.45128,0.47288,0.30575,0.33279
1982,N,False,0.44759,0.4473,0.61365,0.27231,0.61051,1.2946,0.80022,0.64565,0.72469,0.35084,1.1204,1.0195,0.70254,0.45432,0.90871
1983,N,False,-0.0042374,0.062985,0.26244,0.2427,-0.14389,-0.21209,-0.19901,-0.15813,-0.19025,-0.58913,0.049819,0.24893,-0.2079,-0.099894,0.0090574
1984,N,False,0.134,0.21666,0.1826,0.17512,0.21859,0.14554,0.20012,0.13787,0.062236,0.077797,0.12801,0.13073,-0.034259,0.085761,0.12955
1985,N,False,0.22355,0.18094,-0.28401,0.35779,-0.19222,-0.11908,-0.20245,0.13601,0.17114,-0.40102,0.85775,0.82441,-0.52863,-0.32598,-0.29819
1986,N,False,0.084344,0.22794,-0.10287,-0.21646,0.0074584,-0.17877,-0.0091191,-0.27512,-0.063182,0.1118,-0.080286,-0.36322,-0.36143,-0.22999,-0.10201
1987,N,False,0.3097,0.43115,0.48484,0.37102,0.3138,0.37205,0.43928,0.5338,0.40441,0.25364,0.30409,0.31971,0.17752,0.46235,0.31915
1988,N,False,-0.19022,-0.10396,0.041358,-0.12889,-0.25999,-0.179,-0.1483,-0.14343,-0.24312,-0.26723,-0.09394,-0.19088,-0.047769,-0.22784,-0.076532
1989,N,False,0.96087,1.0064,1.0114,1.1394,1.1077,1.7051,1.0123,1.31,1.3621,1.6477,1.5925,1.4342,1.1465,1.0682,1.1399
1990,N,False,-0.11318,0.42284,-0.31136,0.02413,0.82311,-0.072395,-0.15267,0.65932,1.4254,0.56476,0.60904,1.0086,0.97993,1.4505,1.0491
1991,N,False,0.63418,0.47485,0.31064,0.15867,0.66473,0.474,0.43969,0.51659,0.6659,0.73732,0.93275,0.5202,0.56301,0.3179,0.61746
1992,N,False,1.4397,1.1409,0.52033,0.0,0.0,0.0,0.0,0.0,0.0,0.81625,-1.1038,-0.084495,0.57398,-1.5207,-0.78683
1993,N,False,-0.56077,-0.20462,-0.6255,0.47307,0.0036449,-0.2638,-0.129,-0.071851,0.28599,0.28591,0.27359,0.23256,0.2265,-0.12565,0.079759
1994,N,False,0.798,0.55687,0.7595,0.99099,0.87363,0.80278,0.89641,0.8695,0.62619,0.49413,0.64441,0.52174,0.43055,0.61779,0.37469
1995,N,False,0.33435,0.54285,0.5917,0.67009,0.72365,0.59288,0.37401,0.39381,0.40716,0.61897,0.68251,0.40673,0.30854,0.44685,0.38729
1996,N,False,0.38786,0.35515,0.37393,0.264,0.38973,0.40917,0.45415,0.48849,0.47183,0.47497,0.47148,0.55454,0.5209,0.3325,0.37443
1997,N,False,-0.023671,-0.16432,-0.10147,-0.16064,0.0096472,-0.0212,-0.0093584,-0.16703,-0.050746,0.048958,-0.06682,-0.072006,0.026852,-0.12682,-0.14884
1998,N,False,0.19975,0.16736,0.15043,0.16504,0.17017,0.10058,0.25436,0.16554,0.20229,0.23711,0.1235,0.17112,0.1949,0.26965,0.27397
1999,N,False,1.1827,0.9825,0.88893,1.0439,1.3607,1.1881,1.277,1.0877,1.3391,1.09,0.97567,1.2384,1.4192,0.9335,1.0284
2000,N,False,-0.040009,-0.0037802,0.065677,0.02267,-0.013272,0.038096,-0.011947,0.030449,-0.067393,0.037625,0.070255,0.062723,0.042652,0.037959,0.072962
2001,N,False,-0.17459,-0.24463,0.0563,0.059784,-0.031945,-0.14099,0.0049376,-0.14702,0.20723,-0.00049087,-0.060637,-0.06695,0.024762,0.074592,0.08706
2002,N,False,0.25107,0.20249,0.039246,0.39653,0.34316,0.19157,0.23525,0.30701,0.38677,0.30012,0.30936,0.25046,0.22018,0.19473,0.41856
2003,N,False,0.25107,0.20249,0.039246,0.39653,0.34316,0.19157,0.23525,0.30701,0.38677,0.30012,0.30936,0.25046,0.22018,0.19473,0.41856
2004,N,False,-0.013893,-0.034751,-0.00077932,-0.12464,-0.08745,-0.075791,-0.04739,-0.017429,0.026579,0.0096352,-0.081485,-0.003379,-0.055491,0.025751,-0.037849
2005,N,False,0.4266,0.42545,0.50274,0.12684,0.27628,0.30321,0.20902,0.21975,0.23593,0.36793,0.39085,0.28645,0.48317,0.32383,0.33481
2006,N,False,1.2882,1.7206,1.187,0.73239,0.9108,1.3176,1.4186,1.3338,1.6089,1.3302,1.3345,1.0171,1.6867,1.1004,0.87495
2007,N,False,-0.34128,-0.55932,-0.1428,0.13838,0.10974,0.08716,0.021913,-0.23153,0.05356,-0.10873,-0.045148,0.050348,0.089831,0.12942,0.022606
2008,N,False,0.1815,0.18511,0.2066,0.14078,0.12822,0.1581,0.080823,0.18348,0.24011,0.21169,0.19622,0.22505,0.16868,0.16238,0.17114
2009,N,False,-0.064181,0.4603,0.65689,0.53952,0.65078,0.80082,0.85289,0.18246,0.12484,0.58421,-0.12285,0.34083,0.32525,-0.10336,0.16433
2010,N,False,0.58944,0.5861,0.52186,-0.097988,-0.054215,0.24339,0.29882,0.68197,0.65607,0.93911,0.68611,0.24311,0.21358,-0.022409,0.14176
2011,N,False,0.94366,0.94559,1.154,0.53838,0.81017,0.54088,0.93649,0.50712,0.079019,-0.16478,0.18123,0.08011,0.37829,0.011216,0.11087
2012,N,False,-0.53602,-0.36726,-0.44402,-0.48649,-0.17456,-0.29611,-0.62278,-0.29917,-0.27194,-0.39375,-0.44054,-0.25259,-0.072124,-0.21393,-0.20708
2013,N,False,-0.31112,0.37725,0.54049,-0.19921,0.57081,-0.00042414,0.19973,0.57553,0.53231,0.38057,0.42321,0.37399,0.010213,0.7132,1.0796
2014,N,False,-0.35325,-0.21805,-0.38585,-0.24457,-0.13354,-0.93594,-0.46522,-0.21711,-0.23982,-0.69171,-0.36036,-0.42523,-0.28375,-0.28975,0.06602
2015,N,False,0.73422,0.63381,0.71342,0.69647,0.72164,0.62567,0.62673,0.57879,0.66305,0.78882,0.57157,0.68758,0.77752,0.6944,0.71825
2016,N,False,0.31363,0.18232,0.30986,0.27679,-0.13093,0.38408,0.30893,0.16061,0.22239,0.16789,0.18654,0.2725,0.21149,0.1668,0.34937
2017,N,False,1.3262,0.74933,0.12177,0.69229,0.92113,0.0087227,0.57935,0.51428,0.069191,0.52497,0.42947,0.31493,0.30652,-0.29141,0.37334
2018,N,False,0.32965,0.22266,0.22919,0.22059,0.22502,0.34003,0.31919,0.32153,0.34886,0.30683,0.32746,0.36284,0.28853,0.33003,0.31907
2019,N,False,0.61962,1.3321,0.92339,0.59365,0.7989,1.2208,1.2531,1.121,1.928,1.5022,1.6244,0.33535,0.80466,0.73646,-0.37498
2020,N,False,0.16788,0.16146,0.16428,0.2133,0.080799,0.084258,0.13346,0.12182,0.042432,0.043856,0.14412,0.085707,0.081531,0.087413,0.013052
2021,N,False,0.023073,0.35879,-0.014237,-0.05047,0.21971,0.10424,0.058619,0.040437,0.1185,0.13382,0.31135,0.28559,0.20961,0.23606,0.087992
2022,N,False,0.28993,0.41513,0.42565,0.41093,0.35451,0.35143,0.36403,0.36215,0.3232,0.32537,0.2284,0.29869,0.17845,0.24183,0.34614
2023,N,False,-0.12488,0.077095,0.024843,0.21882,0.42892,0.31833,0.32229,0.34964,0.037859,0.17454,0.17242,0.2497,0.32588,0.15172,0.40468
2024,N,False,-0.40078,-0.43146,-0.3822,-0.38358,-0.22851,-0.22405,-0.24943,-0.27648,-0.28702,-0.2888,-0.30784,-0.40553,-0.25407,-0.28098,-0.34664
2025,N,False,-0.16374,-0.11006,-0.14099,-0.11953,-0.07438,-0.040812,-0.16744,-0.1501,-0.17486,-0.0521,-0.12753,-0.069657,-0.092575,-0.079187,-0.057192
2026,N,False,0.66309,0.83453,0.64771,1.1627,1.0676,0.71593,-0.02193,0.30656,-0.067127,0.61959,0.7425,0.71793,0.57991,0.52574,1.3796
2027,N,False,0.06405,0.16661,0.16865,0.20867,0.27554,0.25345,0.11957,0.29451,0.34673,0.24557,0.27394,0.36743,0.14346,0.1799,0.22997
2028,N,False,0.16756,0.22111,0.28816,0.1515,0.051463,0.18995,0.15534,0.043567,-0.01833,0.13058,0.10669,0.17082,0.16677,0.1509,0.047464
2029,N,False,-0.068894,-0.0020537,-0.13,-0.2178,-0.11487,0.058116,0.04783,0.0351,0.0047614,0.016894,-0.1726,-0.29901,-0.12161,-0.060321,-0.17049
2030,N,False,0.40649,0.53118,0.47421,0.47086,0.54611,0.53378,0.3005,0.41657,0.40823,0.47277,0.49134,0.68347,0.60779,0.50828,0.59198
2031,N,False,0.29762,0.4203,0.40663,0.34178,0.38197,0.52586,0.63562,0.49649,0.45832,0.32308,0.35657,0.42216,0.15124,0.15444,0.075458
2032,N,False,0.15793,0.45416,-0.21693,0.12585,0.39024,0.097375,0.34026,-0.05012,0.012911,0.39142,0.37494,-0.046523,0.14432,0.25362,0.4024
2033,N,False,0.060796,0.10556,0.041778,-0.15043,-0.043564,-0.20781,-0.16707,-0.15233,-0.20832,-0.10311,0.02619,0.26898,0.13036,-0.1081,-0.021021
2034,N,False,0.51002,0.37933,0.47317,0.77824,0.55545,0.59226,0.66919,0.50618,0.61047,0.44194,0.61871,0.52765,0.43664,0.39164,0.48303
2035,N,False,0.87104,0.97987,0.82167,1.0223,0.76224,1.4652,0.37118,0.41591,0.56707,0.74725,0.88882,1.1356,0.91858,1.0462,1.2904
2036,N,False,-0.17789,-0.0069552,0.081725,0.20617,0.019225,-0.012982,-0.15237,-0.051683,-0.060569,-0.083679,0.015898,-0.16331,0.0043063,-0.14211,-0.099711
2037,N,False,-0.31311,-0.48387,-0.76182,-0.5333,-0.83605,-0.47682,-0.49577,-0.65308,-0.81756,-0.90398,-0.61239,-0.73991,-0.87826,-0.62307,-0.56489
2038,N,False,0.3421,0.1989,0.41563,0.02284,-0.072893,-0.10584,-0.21284,0.1552,0.18158,0.048448,-0.0079484,-0.15502,-0.28833,-0.11745,0.070279
2039,N,False,0.00058923,0.066358,0.027276,0.11373,0.12049,0.10765,0.041956,0.014076,0.037855,0.12469,0.059345,0.098133,0.057369,0.052039,0.055334
2040,N,False,1.4277,1.5087,1.3031,1.5357,1.4028,1.4629,1.4025,1.5457,1.2097,1.3319,1.2449,1.1598,1.2506,1.2194,1.2684
2041,N,False,0.22522,0.10262,0.084378,0.09597,0.11233,0.10713,0.12298,0.25585,0.25086,0.27912,0.1134,0.17644,0.1345,0.18626,0.2515
2042,N,False,-0.1367,0.32375,0.2157,0.26919,0.45442,0.32159,0.38529,0.34011,0.47711,0.43614,0.35106,0.45901,0.39616,0.77182,0.47875
2043,N,False,-0.48214,-0.48041,-0.80435,-0.41917,-0.80671,-0.3747,-0.51536,-0.66649,-0.53567,-0.76515,-0.45516,-0.69228,-0.83087,-0.55373,-0.74085
2044,N,False,0.89169,0.83264,0.62981,0.76818,0.95522,0.76115,0.8319,0.90111,0.77981,0.90211,0.47305,0.75133,0.73872,0.54546,0.53515
2045,N,False,1.196,1.056,0.94197,1.0681,1.2922,1.1945,1.1641,0.83366,1.0219,1.0899,0.79952,1.2979,0.98034,1.3667,1.1103
2046,N,False,0.10472,-0.076041,0.033863,-0.048185,-0.0028107,-0.073287,0.042203,0.12762,0.30855,0.37642,0.056669,0.11724,0.2039,-6.0697e-05,0.098361
2047,N,False,0.019357,-0.059175,0.14471,0.3147,0.38246,0.34794,0.36594,0.61579,0.26361,0.39122,0.13646,0.29571,0.46004,0.14421,0.43433
2048,N,False,0.029967,-0.10199,-0.31618,-0.27529,0.16389,0.15298,-0.1994,0.049491,-0.040048,0.021794,0.20144,0.094044,0.35327,0.16533,0.30218
2049,N,False,0.29758,0.25605,0.32782,0.21364,0.25407,0.23877,0.26554,0.24949,0.20715,0.33251,0.28651,0.23881,0.21889,0.28019,0.15924
2050,N,False,0.23297,0.22129,0.31607,0.62649,0.60718,0.53226,0.40432,0.36737,0.38948,0.28363,0.37033,0.15228,0.33072,0.486,0.26341
2051,N,False,-0.55537,-0.19642,-0.2865,0.2272,-0.10015,-0.16166,-0.50878,-0.51159,-0.69226,-0.42647,-0.45964,-0.41845,-0.95389,-1.0486,-1.4433
2052,N,False,0.06298,-0.20384,0.039069,0.34952,0.37422,0.19707,-0.10872,-0.10855,0.80169,0.19817,0.24959,0.68026,0.79649,1.139,1.24
2053,N,False,0.18257,0.17718,0.28139,0.20912,0.21942,0.29457,0.31416,0.31187,0.31266,0.26375,0.24,0.31369,0.34215,0.30726,0.33807
2054,N,False,0.43574,0.92864,0.15102,0.78235,1.0492,0.34477,0.56822,0.67448,0.38061,0.26116,-0.23315,-0.33879,-0.4893,-0.052835,-0.32389
2055,N,False,0.12349,0.5202,0.6158,0.3019,0.39475,0.50844,0.6214,0.14164,0.31424,0.65742,0.31207,0.30591,0.39436,-0.14117,0.03094
2056,N,False,0.098816,0.12989,0.23454,0.1557,0.15952,0.23707,0.24613,0.14186,0.17278,0.037892,0.096309,0.20459,0.078866,0.14848,0.091594
2057,N,False,0.42183,0.38078,0.37627,0.4206,0.36467,0.41153,0.38391,0.37265,0.40317,0.39566,0.39622,0.42003,0.3535,0.32458,0.36352
2058,N,False,0.16269,-0.16798,-0.15318,-0.112,0.1816,0.061535,0.036104,0.024587,-0.024566,0.26186,-0.034567,0.27883,0.016709,-0.028864,-0.079625
2059,N,False,-0.32144,-0.31632,-0.21148,-0.2293,-0.21832,-0.21884,-0.26945,-0.13792,-0.088944,-0.26665,-0.20263,-0.22091,-0.36057,-0.2449,-0.41699
2060,N,False,0.26855,0.49493,0.69633,0.5078,0.23882,0.4712,0.73582,0.63747,0.70387,0.60707,0.67398,0.75859,0.49416,0.49209,0.44999
2061,N,False,0.047412,0.060614,0.13342,-0.070935,0.052607,-0.035587,-0.030079,-0.10544,-0.089929,0.093842,0.080654,-0.13377,-0.14656,0.044014,0.13848
2062,N,False,0.92613,0.56575,0.33973,0.46473,0.62715,0.34007,0.78586,0.82523,0.9297,0.61694,0.79819,0.65973,0.46737,0.51098,0.31542
2063,N,False,0.11746,0.0033521,-0.08572,0.013912,0.03276,0.36138,0.33062,0.44408,0.81157,0.69327,0.50045,0.25839,0.061015,-0.26426,-0.27331
2064,N,False,-0.53638,0.33971,-0.25612,-0.49014,-0.19924,-0.14633,-0.68465,-0.53482,-0.062191,0.29838,-0.10717,-0.11597,0.35106,-0.69375,-0.9326
2065,N,False,0.0052374,0.068359,0.16504,0.19511,0.11436,0.090711,0.077702,0.098693,0.072769,0.087966,0.09879,0.10014,0.071898,0.13515,0.090775
2066,N,False,0.13466,0.16578,0.21778,0.13864,0.22219,0.1721,0.24091,0.29781,0.39563,0.32413,0.39311,0.36025,0.3923,0.42868,0.37074
2067,N,False,0.48889,0.44503,0.39556,0.42327,0.50718,0.44466,0.43284,0.44499,0.425,0.34585,0.39892,0.40186,0.36217,0.4054,0.31943
2068,N,False,1.2414,1.1093,1.1353,0.94086,0.8999,1.0179,1.0875,1.2346,0.99861,1.0811,1.1424,1.0941,0.96209,0.76847,1.1689
2069,N,False,0.18024,0.18232,0.19931,0.19413,0.16372,0.18621,0.18994,0.20608,0.19843,0.1938,0.19995,0.17046,0.19537,0.19073,0.21186
2070,N,False,0.87908,0.94104,0.46787,0.26538,0.30329,0.040823,0.41042,0.28569,1.1531,0.9923,0.022095,-0.072237,0.50719,-0.1526,0.044738
2071,N,False,0.57856,0.44097,0.46456,0.52221,0.53373,0.60392,0.31834,0.51872,0.55708,0.55883,0.61127,0.64508,0.65564,0.66145,0.5801
2072,N,False,-0.042968,-0.053062,-0.11145,-0.070389,-0.13983,-0.12336,-0.11464,-0.13017,-0.1838,-0.18918,-0.13043,-0.27113,-0.24946,-0.25651,-0.24768
2073,N,False,-0.41195,-0.26663,-0.39307,-0.41445,-0.38571,-0.76526,-0.70957,-0.36518,-0.37544,-0.28452,-0.19465,-0.24096,-0.40139,-0.71655,-0.38047
2074,N,False,0.1459,0.10232,0.17265,0.15801,0.043996,0.069585,-0.01714,-0.064368,0.09366,-0.02254,0.084613,0.057405,0.0077193,0.039851,0.034153
2075,N,False,1.1363,1.218,0.68263,0.67543,1.1986,0.83722,0.87102,0.781,1.2053,0.96656,1.0099,0.83332,0.88354,0.68264,1.0648
2076,N,False,-0.10612,-0.13905,-0.13645,-0.094592,-0.084997,-0.10057,-0.11011,-0.12181,-0.13809,-0.13121,-0.071283,-0.11897,-0.11782,-0.080219,-0.032244
2077,N,False,0.28972,0.16728,0.21908,-0.025779,-0.13961,-0.093378,0.058936,0.11461,0.26048,0.20073,0.33373,0.27581,0.40391,0.023309,0.0077009
2078,N,False,0.30031,0.26319,0.34447,0.34867,0.31463,0.37553,0.3775,0.36465,0.33502,0.31856,0.36208,0.31075,0.39284,0.37668,0.38263
2079,N,False,0.91165,0.79,0.63357,1.3411,0.88017,0.99288,0.86969,0.83385,1.4368,1.2625,0.97988,1.1038,1.4131,1.2258,0.8809
2080,N,False,1.3481,1.6388,1.5352,1.4025,1.1077,1.5732,1.5268,1.4088,1.471,1.6325,1.4802,1.2106,1.5098,1.2565,1.45
2081,N,False,0.27254,0.35925,0.86072,0.84784,0.67708,0.69205,0.42032,-0.021804,-0.32375,0.39928,0.68803,0.40915,0.5251,0.47464,0.79741
2082,N,False,-0.031974,-0.0053667,0.12924,-0.058768,-0.0064081,0.0018691,-0.30635,0.031464,-0.14331,0.020719,-0.33832,-0.29261,-0.33667,-0.56534,-0.052275
2083,N,False,-0.05861,0.045854,0.002818,-0.01178,0.074809,-0.16069,-0.0083408,-0.14067,-0.0014638,-0.088936,0.032674,0.043688,-0.096057,0.11005,-0.030734
2084,N,False,0.12901,0.14841,0.10045,0.10944,0.14299,0.19185,0.15476,0.15419,0.17836,0.1696,0.16038,0.22919,0.17842,0.218,0.18802
2085,N,False,0.13554,0.14925,0.12764,0.12901,0.14841,0.10045,0.10944,0.14299,0.19185,0.15476,0.15419,0.17836,0.1696,0.16038,0.22919
2086,N,False,-0.00058479,-0.38338,-0.01508,0.1355,0.1648,0.20826,-0.33879,0.026838,0.038091,0.032177,0.12161,0.018017,0.12184,-0.0020684,0.26847
2087,N,False,0.014167,0.2555,0.26654,0.40166,0.25757,0.12349,0.16533,0.26117,0.11713,0.086596,0.19044,0.37313,0.50469,0.11654,0.45611
2088,N,False,-0.022249,-0.13901,-0.093028,0.021258,0.24206,0.11643,-0.036781,0.047426,0.066116,0.27473,0.19912,0.22203,0.21272,0.057865,0.19853
2089,N,False,0.19402,0.12064,0.27734,0.087436,0.07151,0.2128,0.15644,0.17465,0.22065,0.088927,0.13592,0.096353,-0.064413,-0.087207,-0.097308
2090,N,False,0.46481,0.42358,0.5241,0.55478,0.64633,0.30473,0.63957,0.33936,0.43983,0.55941,0.72461,0.34693,0.77319,0.69951,0.82773
2091,N,False,0.70001,0.73188,0.79885,0.67362,0.72898,0.74644,0.67533,0.64578,0.65605,0.61575,0.61323,0.64215,0.58118,0.59885,0.68023
2092,N,False,0.41602,0.45761,0.16131,0.46777,0.65433,0.66159,0.34673,0.86579,0.80117,0.40105,0.49018,0.38786,0.33,0.0011548,0.31322
2093,N,False,0.48433,0.38419,0.38064,0.4306,0.54864,0.40795,0.39393,0.40918,0.3925,0.38766,0.4608,0.42231,0.49302,0.46155,0.44061
2094,N,False,0.28267,0.26709,0.24941,0.27099,0.21829,0.24363,0.18054,0.15431,0.12066,0.12237,0.058915,0.07289,0.026702,0.066562,-0.0026684
