,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15
490,M,False,1386.0,1385.0,1380.3,1374.9,1382.7,1372.1,1371.3,1360.4,1362.5,1367.4,1360.3,1357.4,1346.3,1345.0,1340.7
491,M,True,1431.4,1428.3,1427.3,1434.0,1435.1,1443.8,1440.0,1437.2,1431.5,1435.8,1442.1,1437.9,1439.5,1442.6,1446.5
492,M,True,1417.8,1411.8,1417.3,1412.2,1411.6,1419.1,1411.3,1404.5,1400.0,1403.6,1404.9,1392.2,1391.6,1391.7,1389.5
493,M,False,1410.7,1406.4,1400.4,1402.5,1406.0,1397.9,1394.0,1389.4,1387.6,1383.0,1391.4,1393.9,1392.5,1399.4,1402.5
494,M,False,1047.9,1043.8,1035.3,1032.6,1026.4,1014.7,1021.4,1014.0,1010.3,1006.6,1002.9,1004.6,992.35,1000.9,1006.2
495,M,False,1249.0,1251.9,1249.0,1241.6,1241.8,1249.2,1248.8,1249.5,1247.6,1244.7,1249.1,1250.8,1260.3,1266.6,1253.2
496,M,False,1249.9,1270.6,1284.1,1309.4,1314.3,1322.5,1334.8,1332.4,1357.9,1361.9,1377.3,1401.4,1430.4,1455.5,1472.3
497,M,True,151.19,151.32,145.64,154.56,152.7,152.71,159.51,163.27,159.87,167.09,176.4,176.51,175.78,178.83,185.98
498,M,True,249.22,252.86,251.78,270.55,263.32,281.65,295.54,302.54,309.55,313.54,318.84,342.23,332.17,331.31,330.96
499,M,False,377.35,373.59,371.49,384.56,386.78,404.54,403.27,405.94,407.46,415.43,416.02,424.46,424.17,442.95,459.43
500,M,False,407.46,415.43,416.02,424.46,424.17,442.95,459.43,465.87,481.67,484.96,500.22,501.68,495.88,503.39,512.17
501,M,False,552.33,552.49,568.76,571.64,573.02,573.18,575.42,575.09,572.37,601.79,610.92,624.45,623.98,613.44,615.23
502,M,False,808.27,808.2,802.65,807.09,826.26,825.81,829.65,836.35,846.71,848.27,848.7,845.88,851.73,866.35,849.18
503,M,True,1241.2,1245.4,1245.5,1247.3,1251.7,1246.6,1245.2,1251.2,1243.3,1252.8,1255.6,1263.4,1262.4,1260.8,1259.3
504,M,False,1259.3,1263.8,1266.9,1264.1,1260.1,1276.9,1281.0,1279.2,1283.4,1288.7,1294.1,1287.7,1287.9,1285.4,1279.9
505,M,False,1464.0,1507.0,1528.2,1512.7,1543.9,1541.9,1579.2,1610.7,1630.8,1650.4,1644.5,1660.3,1666.4,1674.7,1670.3
506,M,True,1631.6,1633.0,1637.8,1634.8,1633.7,1639.9,1632.4,1636.4,1635.3,1641.7,1635.1,1641.9,1651.8,1666.9,1661.8
507,M,False,1561.8,1557.1,1541.3,1547.6,1555.3,1546.6,1554.4,1566.2,1579.1,1553.3,1579.6,1571.5,1565.1,1571.6,1585.4
508,M,False,215.74,213.96,213.14,216.92,220.68,216.74,213.09,211.44,210.0,214.29,214.95,217.8,217.89,215.33,217.31
509,M,True,1854.4,1853.0,1852.1,1848.0,1851.1,1843.9,1848.0,1848.1,1849.2,1834.9,1828.3,1835.3,1829.4,1834.0,1840.7
510,M,False,1834.9,1835.3,1842.6,1844.1,1855.3,1858.9,1856.6,1847.9,1849.3,1847.2,1848.6,1846.4,1846.2,1841.2,1844.5
511,M,False,1856.6,1847.9,1849.3,1847.2,1848.6,1846.4,1846.2,1841.2,1844.5,1848.9,1843.1,1844.5,1854.3,1856.8,1851.9
512,M,True,1714.1,1728.6,1729.4,1720.0,1713.2,1719.1,1708.1,1696.8,1699.5,1697.9,1692.6,1695.8,1701.0,1706.9,1706.9
513,M,False,1615.9,1616.3,1610.4,1609.6,1605.2,1612.7,1620.7,1600.8,1602.7,1596.2,1588.9,1585.3,1580.7,1571.0,1573.8
514,M,False,1810.2,1811.4,1804.4,1803.3,1801.7,1794.8,1794.5,1795.7,1803.7,1803.5,1802.5,1801.0,1791.1,1794.4,1793.3
515,M,False,1755.9,1754.9,1754.2,1745.2,1738.9,1734.5,1731.5,1729.5,1729.6,1727.4,1728.8,1736.3,1727.9,1735.2,1734.6
516,M,False,387.77,381.3,372.6,373.27,362.02,367.17,366.93,373.17,362.26,371.25,376.17,389.53,388.32,390.35,380.16
517,M,True,375.76,375.84,378.0,378.21,385.59,389.55,400.0,404.06,409.7,406.45,417.05,430.27,429.96,427.85,433.78
518,M,False,642.43,650.27,644.36,660.68,663.48,662.78,643.98,663.84,670.56,678.05,682.68,690.49,697.11,697.78,702.63
519,M,True,1071.7,1072.5,1077.1,1080.3,1079.0,1085.1,1092.8,1106.2,1100.6,1102.5,1115.9,1135.5,1133.0,1127.6,1142.8
520,M,True,1257.5,1261.7,1266.6,1255.5,1264.8,1269.4,1268.7,1280.2,1291.1,1283.9,1283.9,1276.6,1279.0,1282.6,1278.0
521,M,False,1351.3,1346.0,1358.1,1350.1,1357.1,1357.9,1370.4,1382.4,1381.7,1380.0,1385.8,1386.9,1384.8,1379.4,1377.2
522,M,True,1514.9,1515.3,1518.0,1514.7,1531.2,1546.4,1538.8,1538.8,1535.7,1540.1,1543.0,1555.1,1559.1,1556.3,1560.7
523,M,False,1796.7,1798.5,1799.5,1810.2,1806.2,1798.7,1803.7,1812.4,1826.3,1821.5,1831.6,1841.0,1836.1,1839.7,1852.6
524,M,True,2198.4,2202.3,2197.9,2196.4,2200.2,2214.2,2212.5,2199.8,2207.5,2217.9,2218.0,2220.6,2219.7,2226.0,2226.8
525,M,False,2333.0,2331.0,2336.4,2340.2,2350.5,2353.4,2361.8,2356.8,2359.7,2358.8,2362.5,2360.6,2366.8,2367.6,2362.7
526,M,True,2248.8,2234.1,2226.2,2230.2,2226.1,2223.6,2218.3,2213.7,2207.2,2192.9,2196.4,2195.9,2199.0,2189.9,2197.6
527,M,False,2127.9,2126.8,2115.7,2113.6,2111.9,2103.9,2092.0,2094.8,2084.9,2071.7,2080.9,2081.4,2080.0,2082.3,2072.7
528,M,False,1571.8,1566.3,1563.5,1564.8,1567.2,1567.2,1558.9,1571.2,1570.2,1567.1,1539.9,1541.2,1536.9,1544.4,1530.0
529,M,False,797.96,799.89,797.93,796.11,793.7,790.45,791.83,788.43,785.19,787.52,792.5,791.06,788.7,788.23,792.54
530,M,False,790.18,788.66,785.4,791.45,789.33,796.99,795.82,796.04,790.94,786.29,793.31,794.19,790.92,792.21,781.08
531,M,True,1085.8,1090.0,1092.0,1093.0,1085.3,1090.7,1086.9,1084.6,1086.3,1088.8,1090.9,1092.0,1088.6,1094.0,1089.7
532,M,True,1220.8,1208.2,1213.4,1221.6,1224.5,1221.8,1221.9,1227.7,1232.7,1231.9,1230.8,1230.7,1235.0,1231.5,1229.0
533,M,True,178.28,181.03,191.3,191.37,198.11,204.38,210.41,208.06,212.39,212.23,216.03,214.47,210.46,209.43,218.7
534,M,True,1239.0,1243.9,1252.2,1252.1,1255.7,1245.6,1250.2,1246.5,1249.1,1247.4,1247.1,1245.4,1244.4,1238.5,1236.1
535,M,True,1272.1,1281.0,1287.5,1276.8,1279.4,1290.9,1290.1,1293.3,1300.7,1301.3,1302.0,1306.4,1308.9,1309.5,1313.7
536,M,False,1301.3,1302.0,1306.4,1308.9,1309.5,1313.7,1315.2,1321.4,1317.2,1322.6,1327.5,1328.3,1326.1,1333.3,1335.1
537,M,True,664.16,672.68,673.59,662.25,677.73,679.85,681.73,677.69,682.26,694.94,687.81,690.86,689.28,705.73,709.04
538,M,True,1436.1,1436.1,1443.3,1451.7,1450.8,1455.3,1454.1,1461.8,1468.9,1467.5,1467.7,1478.2,1484.9,1484.6,1486.7
539,M,False,1461.8,1468.9,1467.5,1467.7,1478.2,1484.9,1484.6,1486.7,1502.1,1507.1,1499.0,1501.4,1509.8,1507.7,1504.1
540,M,False,689.28,705.73,709.04,710.9,708.04,711.86,710.69,711.32,714.21,716.63,725.76,726.47,727.52,728.04,726.34
541,M,False,1478.2,1484.9,1484.6,1486.7,1502.1,1507.1,1499.0,1501.4,1509.8,1507.7,1504.1,1509.5,1518.4,1519.4,1518.0
542,M,False,1502.1,1507.1,1499.0,1501.4,1509.8,1507.7,1504.1,1509.5,1518.4,1519.4,1518.0,1525.1,1532.1,1534.8,1528.5
543,M,False,719.27,717.11,725.42,717.29,718.19,731.32,728.1,731.79,720.27,733.23,722.93,726.37,721.1,727.14,707.11
544,M,True,1572.6,1571.2,1564.9,1571.4,1577.5,1584.1,1588.2,1590.2,1591.5,1590.0,1596.4,1599.9,1611.1,1612.0,1616.4
545,M,True,1706.7,1702.7,1699.6,1692.4,1689.6,1693.5,1696.5,1689.1,1691.6,1697.0,1697.8,1707.9,1699.8,1701.2,1704.0
546,M,False,1989.2,1989.8,1998.9,2000.0,2006.4,2006.4,2018.3,2009.8,1997.0,1999.9,2006.5,2007.7,2003.2,2006.7,2006.5
547,M,True,2006.7,2006.5,2014.3,2013.7,2020.7,2016.8,2019.9,2020.7,2024.0,2029.6,2034.4,2043.1,2052.0,2053.4,2052.5
548,M,True,1911.2,1896.2,1894.9,1899.1,1900.5,1908.0,1892.2,1894.6,1902.5,1903.5,1912.1,1892.3,1902.7,1905.6,1917.0
549,M,True,1788.7,1802.0,1806.0,1808.9,1828.8,1818.8,1818.6,1831.3,1832.3,1841.2,1860.4,1884.0,1862.1,1863.8,1861.1
550,M,False,1800.5,1790.9,1781.6,1774.0,1773.2,1771.7,1783.7,1783.1,1794.1,1779.9,1788.0,1774.7,1788.8,1804.2,1810.0
551,M,False,1815.4,1825.2,1816.7,1821.3,1804.8,1791.1,1806.5,1795.7,1801.4,1805.3,1808.4,1823.1,1821.7,1835.1,1809.6
552,M,False,1189.4,1182.4,1193.1,1180.9,1199.4,1174.1,1160.0,1168.0,1143.0,1132.2,1123.5,1120.7,1082.6,1098.2,1086.6
553,M,True,713.56,720.43,718.66,730.66,732.09,732.14,738.79,743.57,746.73,748.63,754.86,758.23,758.12,752.23,754.63
554,M,False,804.36,810.39,812.55,813.84,819.67,833.81,833.57,848.52,837.12,838.98,850.81,861.32,860.5,866.68,865.83
555,M,True,79.798,85.508,86.295,91.185,84.318,87.767,85.396,87.931,87.364,88.593,87.36,89.097,88.486,85.729,84.465
556,M,False,86.295,91.185,84.318,87.767,85.396,87.931,87.364,88.593,87.36,89.097,88.486,85.729,84.465,83.556,84.603
557,M,False,1442.3,1464.7,1455.9,1455.4,1458.0,1463.5,1474.4,1459.0,1467.7,1465.9,1474.3,1474.7,1468.8,1482.9,1470.0
558,M,True,594.8,592.37,591.25,594.03,589.26,589.17,596.75,607.04,608.81,609.43,608.52,615.6,618.4,612.43,615.35
559,M,False,653.76,656.03,649.04,650.8,655.36,666.79,658.06,667.85,668.41,663.61,658.06,657.81,660.69,661.63,657.7
560,M,False,2160.0,2151.4,2148.9,2143.1,2150.8,2147.8,2146.8,2156.3,2154.3,2152.1,2150.1,2154.4,2151.3,2153.2,2156.8
561,M,False,684.9,682.81,706.01,699.43,698.17,697.6,707.4,709.14,704.49,704.28,703.61,707.57,715.63,713.37,714.8
562,M,False,651.31,657.25,663.14,665.13,680.39,682.43,689.33,704.27,725.94,737.98,736.58,737.64,755.25,765.88,775.86
563,M,False,1052.9,1070.5,1076.5,1078.2,1091.1,1098.6,1092.8,1091.5,1105.7,1121.1,1130.1,1125.3,1136.3,1132.2,1143.3
564,M,False,876.35,883.5,884.95,891.97,901.41,892.07,899.72,908.83,898.14,893.78,907.88,895.72,899.83,908.12,916.0
565,M,False,1684.2,1678.2,1691.2,1687.7,1671.9,1670.5,1673.0,1677.1,1676.0,1674.2,1677.4,1674.2,1681.1,1668.4,1670.3
566,M,False,1727.3,1726.6,1726.6,1730.0,1719.4,1720.1,1719.7,1715.8,1713.2,1709.5,1698.8,1693.8,1689.9,1696.2,1690.1
567,M,True,1530.6,1532.1,1519.2,1520.0,1521.0,1514.1,1508.2,1511.8,1511.9,1495.5,1493.7,1480.4,1485.4,1476.1,1469.4
568,M,False,1371.1,1386.9,1369.0,1378.1,1363.7,1362.5,1359.1,1349.9,1347.8,1355.1,1334.6,1334.2,1325.1,1323.8,1329.0
569,M,False,1914.2,1908.8,1905.5,1912.3,1901.5,1908.5,1907.0,1899.6,1908.7,1917.4,1929.5,1937.0,1931.9,1936.8,1949.7
570,M,True,1467.5,1469.8,1477.5,1475.7,1480.8,1479.8,1476.8,1481.2,1479.4,1487.2,1492.6,1498.5,1509.4,1505.5,1517.6
571,M,False,1480.8,1479.8,1476.8,1481.2,1479.4,1487.2,1492.6,1498.5,1509.4,1505.5,1517.6,1516.8,1512.4,1514.2,1515.8
572,M,True,1373.3,1374.4,1376.2,1363.3,1378.9,1391.8,1384.7,1377.6,1390.6,1400.2,1386.6,1398.6,1406.0,1400.7,1409.2
573,M,False,1418.0,1411.1,1410.6,1422.7,1429.4,1428.4,1420.6,1426.5,1419.1,1425.2,1431.2,1422.1,1416.2,1422.2,1418.9
574,M,False,1410.6,1422.7,1429.4,1428.4,1420.6,1426.5,1419.1,1425.2,1431.2,1422.1,1416.2,1422.2,1418.9,1410.8,1419.3
575,M,True,1312.9,1302.1,1317.5,1302.1,1307.8,1317.8,1328.0,1317.0,1309.8,1322.9,1311.6,1322.2,1310.2,1305.5,1328.3
576,M,False,1534.3,1528.5,1542.4,1515.4,1528.5,1530.8,1540.0,1563.1,1565.2,1574.3,1578.1,1570.9,1562.6,1552.8,1546.1
577,M,True,48.762,46.788,51.926,50.327,46.492,47.086,48.921,46.971,47.712,54.289,50.526,49.052,45.891,51.067,47.592
578,M,False,64.994,69.756,75.653,76.896,77.74,78.133,76.411,82.832,73.792,79.178,80.315,84.929,87.979,97.986,95.795
579,M,True,426.03,427.89,425.83,431.47,432.11,437.09,431.59,432.61,430.98,430.48,430.3,430.18,433.73,438.44,439.13
580,M,True,520.25,514.76,521.46,525.84,524.96,530.81,530.82,537.61,539.12,542.14,545.32,545.46,548.23,553.97,549.03
581,M,False,568.08,571.57,567.4,565.77,566.85,581.35,589.55,605.5,614.71,608.03,611.42,625.1,634.72,654.3,670.87
582,M,True,747.4,749.72,761.06,768.96,773.36,775.03,776.06,788.58,797.08,800.57,796.75,798.76,793.14,794.77,790.26
583,M,False,796.75,798.76,793.14,794.77,790.26,783.64,801.63,804.54,804.66,814.77,816.54,813.71,809.76,822.55,835.3
584,M,False,872.69,865.98,888.2,900.17,896.64,911.84,919.01,930.73,923.79,922.63,946.27,975.19,991.04,972.3,979.13
585,M,False,1364.1,1359.3,1377.0,1386.9,1389.2,1390.1,1406.3,1410.2,1424.4,1424.2,1426.9,1432.4,1439.8,1448.5,1444.5
586,M,False,943.6,945.58,939.28,946.43,945.24,943.85,948.96,946.88,955.21,956.35,955.74,961.96,963.18,965.3,977.85
587,M,False,1263.6,1263.5,1281.5,1281.5,1274.3,1275.1,1279.3,1281.1,1278.7,1285.0,1285.3,1283.7,1294.2,1303.2,1299.6
588,M,True,572.76,577.62,590.51,594.07,603.83,606.54,615.24,624.03,627.65,634.63,643.01,661.78,668.03,675.21,680.53
589,M,True,680.53,688.35,702.4,708.96,711.82,716.13,725.84,738.27,743.61,758.33,765.31,772.39,779.52,785.72,799.72
590,M,False,711.82,716.13,725.84,738.27,743.61,758.33,765.31,772.39,779.52,785.72,799.72,809.3,815.39,826.34,833.61
591,M,False,765.31,772.39,779.52,785.72,799.72,809.3,815.39,826.34,833.61,843.82,858.08,868.94,873.24,881.51,895.31
592,M,False,779.52,785.72,799.72,809.3,815.39,826.34,833.61,843.82,858.08,868.94,873.24,881.51,895.31,897.66,906.93
593,M,False,868.94,873.24,881.51,895.31,897.66,906.93,919.18,923.05,930.88,938.42,938.98,948.54,952.46,958.52,961.84
594,M,False,961.84,969.13,971.17,981.78,988.43,989.08,998.37,1009.9,1016.8,1024.1,1024.6,1027.0,1024.4,1028.5,1034.6
595,M,True,1335.8,1330.0,1322.2,1324.8,1323.8,1322.4,1318.7,1325.4,1327.4,1328.7,1332.1,1330.1,1331.8,1328.7,1325.5
596,M,True,1560.7,1558.1,1570.0,1574.1,1571.4,1572.4,1573.0,1580.7,1587.5,1580.8,1575.6,1574.5,1568.6,1571.7,1570.7
597,M,False,1562.5,1556.7,1554.4,1552.5,1543.5,1536.7,1536.1,1532.3,1530.2,1535.4,1534.5,1531.2,1535.1,1543.0,1555.7
598,M,True,1695.5,1700.5,1702.9,1718.1,1728.1,1724.1,1727.8,1730.0,1729.9,1730.0,1732.6,1717.9,1705.2,1689.7,1684.6
599,M,False,1702.9,1718.1,1728.1,1724.1,1727.8,1730.0,1729.9,1730.0,1732.6,1717.9,1705.2,1689.7,1684.6,1690.2,1687.9
600,M,True,1741.4,1733.6,1736.5,1742.4,1747.5,1748.0,1757.7,1756.0,1758.9,1757.3,1764.9,1773.8,1774.9,1767.4,1771.9
601,M,False,1767.4,1771.9,1767.3,1759.4,1774.0,1779.5,1790.2,1798.6,1797.9,1807.6,1811.4,1822.3,1829.9,1839.0,1850.6
602,M,True,1899.7,1897.1,1901.4,1905.8,1913.1,1904.2,1905.4,1895.4,1888.9,1895.2,1900.5,1897.6,1896.8,1896.2,1901.6
603,M,True,1841.3,1837.0,1821.9,1815.5,1827.5,1835.1,1831.8,1822.3,1829.1,1825.4,1822.3,1840.9,1843.3,1854.2,1834.4
604,M,False,1860.0,1862.4,1858.7,1858.2,1861.3,1862.8,1871.1,1862.1,1870.5,1869.4,1867.7,1871.5,1873.8,1870.3,1856.7
605,M,True,1806.1,1811.2,1805.4,1799.8,1794.9,1782.3,1784.5,1769.4,1754.9,1741.7,1742.2,1732.5,1732.2,1735.1,1719.3
606,M,False,350.06,348.26,352.14,345.05,343.12,346.16,345.59,346.06,344.37,343.61,345.49,344.38,345.71,348.08,351.54
607,M,True,600.6,597.4,606.17,604.48,608.69,609.9,616.14,619.76,614.52,611.06,612.85,606.46,606.99,607.82,605.56
608,M,False,620.52,617.44,617.79,627.72,626.41,632.87,632.59,634.05,638.59,650.02,643.6,647.01,648.73,639.01,641.42
609,M,False,710.82,717.2,718.36,721.09,722.5,722.3,728.23,728.28,732.28,733.77,736.82,737.83,733.08,739.01,735.13
610,M,False,33.467,34.57,37.882,36.429,39.717,45.659,49.506,67.067,72.476,84.365,93.241,96.02,102.75,109.18,120.86
611,M,False,303.16,299.28,301.97,307.35,304.01,300.89,289.3,286.6,281.87,288.31,296.21,298.67,282.65,271.93,272.26
612,M,False,735.51,734.42,744.01,747.1,750.59,755.43,753.71,752.81,762.72,759.21,759.89,749.33,752.32,751.78,753.9
613,M,False,582.76,581.09,579.6,581.28,587.29,587.3,591.07,588.77,589.37,595.7,587.71,595.34,590.49,591.4,589.59
614,M,False,650.59,653.87,648.97,647.9,652.07,655.44,655.51,661.17,658.13,657.24,659.22,658.41,661.34,663.47,662.13
615,M,False,634.16,629.36,625.53,638.65,629.2,627.0,627.49,625.94,624.98,615.63,611.51,618.05,613.89,614.86,618.54
616,C,True,284.07,277.52,277.93,281.89,278.13,277.43,280.09,273.72,272.65,271.23,265.53,268.21,266.73,271.8,274.88
617,C,True,86.944,90.918,91.274,92.608,92.636,93.341,96.708,95.055,93.46,92.99,93.28,93.546,96.523,96.677,101.29
618,C,False,578.09,578.13,575.77,569.38,575.12,570.54,567.91,567.36,560.55,558.43,566.18,565.32,567.5,564.91,558.82
619,C,False,759.36,761.56,760.14,784.33,776.09,788.31,790.13,811.48,803.96,819.2,809.03,837.15,825.58,863.59,856.97
620,C,False,444.35,446.21,441.65,439.49,442.48,444.27,442.66,439.27,445.29,440.33,431.51,424.41,427.81,427.36,428.96
621,C,False,104.43,121.55,136.35,156.04,158.81,170.77,201.6,219.02,229.02,243.04,261.75,275.61,298.78,321.15,331.56
622,C,False,748.42,748.87,741.57,755.83,736.41,735.6,766.04,775.89,786.78,789.99,805.56,800.3,801.62,795.89,782.72
623,C,False,90.204,91.204,94.48,94.504,94.547,95.213,97.364,100.1,103.8,105.68,104.41,108.18,112.6,114.96,114.51
624,C,False,737.61,745.84,742.17,736.29,737.23,727.04,740.63,747.45,748.22,750.96,755.23,764.85,767.93,771.47,777.66
625,C,True,2784.0,2788.4,2788.1,2786.2,2780.5,2783.9,2775.3,2781.0,2778.1,2775.5,2774.4,2776.8,2776.4,2784.1,2780.9
626,C,False,2639.3,2646.9,2635.6,2637.1,2625.5,2630.0,2616.2,2603.2,2609.7,2605.8,2606.5,2599.7,2592.5,2592.2,2588.3
627,C,False,526.8,520.02,523.26,521.01,523.46,518.72,517.23,518.59,517.01,523.26,518.25,519.4,518.65,519.23,515.84
628,C,False,208.05,210.76,201.03,201.45,197.07,196.14,194.05,194.18,186.36,184.9,186.77,187.55,201.63,195.23,185.14
629,C,False,2055.3,2050.6,2046.4,2046.7,2049.2,2046.8,2041.4,2038.7,2046.9,2026.0,2031.2,2026.4,2014.4,2009.2,2013.3
630,C,True,35.305,32.814,32.768,34.229,34.418,33.359,33.995,34.906,37.223,38.606,40.937,40.358,42.613,42.953,47.116
631,C,True,769.18,766.77,770.52,759.07,749.6,752.29,748.95,743.81,743.07,748.12,751.53,751.9,754.32,759.12,760.95
632,C,False,1080.8,1071.4,1080.4,1074.4,1072.7,1071.4,1062.1,1053.9,1060.7,1069.9,1063.1,1070.3,1074.2,1082.5,1083.9
633,C,False,1476.9,1474.1,1472.0,1482.1,1473.5,1473.8,1474.5,1474.4,1471.1,1465.0,1474.6,1476.7,1468.4,1471.8,1469.9
634,C,False,233.74,236.17,237.41,241.9,238.94,242.62,245.8,245.09,244.25,245.39,248.04,246.06,250.85,255.29,254.49
635,C,True,250.99,252.09,255.23,253.91,250.22,250.79,251.45,250.93,248.91,248.24,242.81,242.95,245.01,244.56,246.71
636,C,False,459.81,455.85,458.23,461.17,460.93,458.17,454.35,450.84,450.49,447.33,442.14,443.63,445.31,446.56,448.6
637,C,False,1722.7,1727.4,1727.4,1723.2,1728.9,1735.0,1732.4,1742.5,1745.2,1740.1,1734.9,1729.6,1732.0,1729.3,1722.1
638,C,False,284.19,282.55,281.77,276.64,282.31,283.16,279.27,280.5,277.51,278.06,277.1,274.49,276.05,273.85,278.34
639,C,False,152.38,151.79,146.94,148.09,150.93,152.23,155.28,153.41,154.01,155.01,158.89,158.59,158.67,158.25,158.84
640,C,False,1704.6,1710.3,1707.5,1711.7,1702.0,1711.3,1711.1,1718.4,1713.9,1718.3,1721.4,1721.4,1722.8,1725.7,1725.8
641,C,False,1967.7,1963.4,1950.1,1948.6,1950.7,1937.7,1944.3,1936.2,1930.3,1927.7,1920.2,1912.9,1929.5,1924.3,1916.0
642,C,True,740.07,742.47,743.96,738.71,743.77,747.21,747.68,741.52,747.72,746.88,758.39,756.33,759.06,756.39,757.61
643,C,False,1117.1,1113.7,1115.9,1115.6,1117.9,1115.2,1113.8,1118.0,1116.3,1117.1,1109.1,1098.1,1101.9,1106.4,1097.1
644,C,False,286.08,292.02,294.97,295.74,297.35,296.94,297.68,294.48,297.78,298.54,300.1,299.27,296.3,294.46,298.46
645,C,False,133.01,138.27,135.33,137.37,137.56,141.34,141.18,139.92,144.28,144.55,142.82,142.12,143.27,150.28,145.6
646,C,False,982.47,975.24,986.04,985.89,975.53,982.7,977.1,975.83,976.88,968.92,959.82,959.44,955.4,948.57,944.19
647,C,True,684.31,679.43,681.25,679.96,684.64,678.14,681.86,682.59,690.47,688.57,696.16,704.92,706.05,701.34,702.39
648,C,False,112.73,112.19,111.45,112.07,110.8,110.12,110.6,109.35,106.8,108.44,111.27,109.7,108.86,111.09,109.58
649,C,False,1174.9,1177.0,1186.0,1190.1,1200.9,1208.0,1208.0,1202.3,1206.5,1200.7,1213.9,1210.5,1216.2,1212.7,1215.1
650,C,False,250.99,252.09,255.23,253.91,250.22,250.79,251.45,250.93,248.91,248.24,242.81,242.95,245.01,244.56,246.71
651,C,False,38.546,52.625,55.275,53.171,55.705,54.708,51.88,50.851,50.441,65.962,70.212,70.251,70.409,80.763,79.486
652,C,True,2802.5,2810.6,2814.1,2803.0,2799.2,2806.4,2816.6,2811.4,2813.4,2808.4,2797.9,2800.2,2800.6,2810.9,2804.7
653,C,False,102.42,104.86,104.76,105.11,106.54,108.35,112.28,111.56,115.54,113.13,113.92,116.75,118.03,118.49,119.36
654,C,False,195.61,193.49,187.53,193.3,196.73,218.28,230.4,239.25,257.0,259.09,274.08,283.95,299.58,303.94,315.59
655,C,False,948.76,972.37,980.57,1000.6,1018.1,1041.5,1050.0,1070.3,1056.2,1071.5,1069.8,1065.4,1068.8,1063.5,1070.2
656,C,False,90.286,92.106,90.465,88.609,90.331,87.982,88.157,89.193,86.845,87.244,86.189,82.416,80.122,82.713,83.939
657,C,True,72.784,77.186,85.835,94.751,95.927,104.91,107.61,120.91,120.6,126.83,135.69,143.11,151.62,146.34,160.96
658,C,False,1000.1,1001.1,993.7,995.01,991.33,990.95,984.46,985.34,990.64,981.57,981.1,982.31,975.62,972.77,972.98
659,C,False,1811.7,1816.0,1820.1,1830.4,1835.1,1840.2,1845.3,1853.8,1867.2,1869.7,1862.1,1863.0,1873.3,1872.9,1884.3
660,C,False,64.159,63.833,60.909,64.282,65.772,64.962,60.105,61.502,61.719,58.669,58.908,57.283,56.033,52.023,49.696
661,C,False,1526.2,1531.4,1524.9,1536.3,1531.6,1536.9,1537.3,1547.3,1553.7,1547.7,1553.4,1551.7,1560.5,1562.1,1557.8
662,C,False,583.26,580.36,578.99,581.06,582.46,583.84,581.07,578.04,574.49,573.06,569.68,567.33,562.7,563.15,564.02
663,C,False,244.71,240.57,236.37,228.73,236.13,234.52,235.15,232.02,234.75,233.51,227.51,227.17,223.63,221.92,221.62
664,C,False,450.37,446.48,448.75,448.84,447.61,449.19,447.07,442.46,441.83,436.32,441.3,441.32,440.5,438.35,438.85
665,C,False,559.96,555.96,542.23,535.22,543.55,532.85,527.13,526.13,519.35,517.18,513.86,507.97,500.94,493.89,490.27
666,C,True,174.11,193.06,195.28,202.56,197.02,208.95,208.21,210.38,219.51,228.19,219.73,223.55,230.43,248.03,255.85
667,C,False,1601.2,1596.9,1600.7,1592.6,1597.4,1601.6,1602.1,1600.5,1597.8,1598.7,1598.8,1595.1,1596.8,1598.7,1598.3
668,C,False,118.05,116.31,113.43,114.26,114.53,113.37,116.17,118.64,115.38,120.79,129.89,133.0,136.76,134.07,141.41
669,C,False,1157.3,1158.3,1165.3,1170.6,1184.8,1188.7,1194.3,1204.1,1201.5,1209.3,1206.3,1198.5,1195.8,1202.5,1204.5
670,C,False,825.59,812.08,808.32,821.51,824.87,815.5,813.68,810.43,805.22,813.87,811.57,820.5,836.07,845.91,847.28
671,C,False,173.76,178.01,179.31,177.02,176.11,175.11,177.27,184.04,181.76,182.98,187.1,191.65,192.65,189.93,193.27
672,C,False,1324.1,1334.6,1328.3,1320.9,1331.1,1328.7,1333.6,1331.7,1333.1,1330.7,1326.9,1329.8,1333.4,1341.5,1333.8
673,C,False,99.028,104.06,104.21,103.68,100.52,99.68,100.99,101.82,101.25,100.03,100.16,103.39,100.67,103.41,103.97
674,C,True,1379.8,1378.7,1375.7,1374.4,1377.5,1372.8,1373.3,1371.3,1364.5,1354.6,1350.7,1354.7,1349.0,1346.6,1344.7
675,C,False,600.23,578.35,587.18,602.31,600.56,585.1,601.36,603.39,587.98,577.54,581.79,574.01,579.39,591.53,590.42
676,C,False,2943.5,2951.5,2941.3,2940.6,2925.6,2932.4,2937.3,2929.3,2939.5,2946.3,2940.2,2942.5,2939.5,2937.1,2929.2
677,C,False,881.22,876.97,876.24,874.19,876.51,879.4,883.61,888.26,889.81,892.67,897.11,893.0,892.24,894.12,895.06
