,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15
1699,B,False,-0.0020751,-0.0017615,-0.0018503,-0.0021814,-0.0018937,-0.0020207,-0.0021472,-0.0021647,-0.0021937,-0.0023767,-0.0015714,-0.0021047,-0.0019806,-0.0028019,-0.0023906
1700,B,False,0.0012645,0.001389,0.0013635,0.001295,0.0021474,0.0026504,0.0034485,0.0033058,0.003608,0.0023483,0.0027961,0.0027429,0.0024092,0.001768,0.0020903
1701,B,False,-0.0038053,-0.0042608,-0.0031493,-0.0023902,-0.0033969,-0.0035274,-0.0024443,-0.0034263,-0.0027223,-0.0032293,-0.0039617,-0.0047631,-0.0053148,-0.0049823,-0.0052839
1702,B,False,0.0041527,0.0038832,0.0041713,0.0039066,0.0050902,0.0047955,0.0047952,0.0049227,0.0046676,0.0045124,0.004783,0.0041093,0.0033617,0.0036617,0.0032251
1703,B,False,-0.0045327,-0.0038369,-0.0028451,-0.0039887,-0.0049902,-0.0065536,-0.0058987,-0.00341,-0.0039272,-0.00013138,-0.0037179,-0.0021045,-2.9996e-05,-0.0032787,-0.0027153
1704,B,False,-0.0041722,-0.0039726,-0.0037765,-0.0039575,-0.0039359,-0.0037477,-0.0036923,-0.0037623,-0.0037288,-0.0034383,-0.0034265,-0.003568,-0.0035827,-0.0037687,-0.0036198
1705,B,False,0.017272,0.016404,0.018026,0.018853,0.017388,0.0179,0.022279,0.016989,0.014807,0.013197,0.017033,0.011619,0.011374,0.011924,0.013036
1706,B,False,0.0026313,0.0018717,0.0027119,0.0047091,0.0044455,0.0040804,0.0030654,0.0032238,0.0025241,0.0028871,0.0026969,0.0026848,0.0033616,0.0028991,0.0024061
1707,B,False,0.0,0.0,0.00039823,-0.00024636,-0.0023516,-0.005245,-0.003213,-0.0096995,-0.0075456,-0.010155,-0.010856,-0.011919,-0.0023491,-0.0038001,-0.0073976
1708,B,False,0.0016486,0.001351,0.0017337,0.00099604,7.9963e-05,0.00080827,0.0013932,0.0018785,0.0013479,0.0011232,0.0011332,0.0015804,0.0019979,0.0015981,0.0015134
1709,B,False,0.0024493,0.0025022,0.0025487,0.003487,0.0048335,0.0046441,0.0050232,0.0056488,0.0051609,0.0054493,0.0061033,0.0056486,0.005346,0.0047536,0.0039213
1710,B,False,0.0078686,0.0089249,0.0079322,0.0088784,0.0088269,0.010146,0.010466,0.0093552,0.0093955,0.010152,0.0086086,0.0086616,0.0087793,0.0085667,0.0080536
1711,B,False,-0.0061762,-0.0059867,-0.013112,-0.0030428,-0.011305,-0.0041293,-0.0070995,-0.0032141,-0.011056,-0.010857,-0.010294,-0.0044902,-0.011886,-0.010994,-0.01289
1712,B,False,-0.0011982,-0.0018507,-0.001819,-0.00093179,-0.002141,-0.0051542,-0.0046802,-0.0040423,-0.0049134,-0.0034821,-0.0012242,-0.0038567,-0.0040213,-0.0014333,-0.0035005
1713,B,False,-0.0083964,-0.0069031,-0.0069095,-0.0088828,-0.0082261,-0.0072391,-0.0077499,-0.0068593,-0.0058728,-0.0058378,-0.0053441,-0.0057149,-0.0054793,-0.0050426,-0.0040553
1714,B,False,0.004933,0.0068529,0.0057598,0.0040117,0.0042736,0.0045057,0.0031321,0.004224,0.0040064,0.0048692,0.0078264,0.0060002,0.0060426,0.0058825,0.0043776
1715,B,False,-0.0018126,-0.0017524,-0.0021421,-0.0022198,-0.0027969,-0.0022593,-0.0022514,-0.0022025,-0.0020753,-0.0012737,-0.0011113,-0.00029196,-0.000685,-0.00049564,-5.2579e-05
1716,B,False,0.0033407,0.0023185,0.0020516,0.0023132,0.0026262,0.0040398,0.0031227,0.0021798,0.0018923,0.0017073,0.0035331,0.0028561,0.0043787,0.0066699,0.0038077
1717,B,True,0.0042235,0.0027511,0.0044651,0.0029012,0.0029022,0.005419,0.0049482,0.0051395,0.0029865,0.0035509,0.0015234,0.0021147,-0.00095138,0.0025211,0.0022765
1718,B,False,-0.0057294,-0.0053412,-0.0044718,-0.0046285,-0.0045069,-0.0044862,-0.0042288,-0.00459,-0.0036213,-0.0037056,-0.0039778,-0.0039097,-0.0036022,-0.0040592,-0.004031
1719,B,False,0.00018109,-0.00088472,-0.0022715,-0.0031362,-0.0029212,-0.00029123,-0.0021814,-0.00087015,-0.0007204,-0.00038677,-0.00088907,-0.0010981,-0.00035893,-0.0004664,-0.0012266
1720,B,False,0.0032147,0.0040507,0.0031257,0.0033832,0.0031624,0.0033331,0.0028465,0.0028097,0.0026849,0.002518,0.0025762,0.0026326,0.0029631,0.0026105,0.0030018
1721,B,False,-0.0022688,-0.0014023,-0.0019077,-0.0012305,-0.0015035,-0.0016502,-0.0014087,-0.0022858,-0.0014609,-0.0014209,-0.001514,-0.0015842,-0.0023408,-0.002412,-0.0015747
1722,B,False,-0.018953,-0.018455,-0.016639,-0.016277,-0.015561,-0.015875,-0.014269,-0.013088,-0.01249,-0.013711,-0.010579,-0.012558,-0.01252,-0.012148,-0.011819
1723,B,False,-0.0032802,-0.0031547,-0.0041999,-0.0035604,-0.0036026,-0.003579,-0.0039795,-0.0033814,-0.0031608,-0.0028064,-0.0029161,-0.0023248,-0.0028595,-0.0028393,-0.0029039
1724,B,False,-0.0052554,-0.0055115,-0.00539,-0.0050799,-0.005152,-0.0048719,-0.0052579,-0.0049935,-0.00505,-0.005362,-0.0051648,-0.004832,-0.0042382,-0.0043197,-0.0041229
1725,B,False,0.003313,0.0030438,0.0034132,0.0031056,0.0038122,0.0043328,0.0043941,0.0037973,0.003524,0.0035277,0.0037461,0.0038005,0.0047793,0.0043761,0.0043305
1726,B,False,0.0013383,0.0027402,-0.0059682,-0.0024132,-0.00067161,-0.00081668,-0.0053733,-0.0021391,-0.0013875,-0.0031637,-0.0010739,-0.0038951,-0.0014712,-0.0021381,-0.00036647
1727,B,False,0.0011691,0.0015175,0.00063271,0.001143,0.0011312,0.0023395,0.0018341,0.0016469,0.0018843,0.0029788,0.0031593,0.0017155,0.0011913,0.00086604,0.002431
1728,B,False,-0.00079136,-0.00018993,-0.00034178,-0.00027527,-0.00034229,2.7527e-05,0.00052599,0.00074236,0.00057721,2.4797e-05,-9.8142e-05,0.00075673,0.00085485,0.00030232,-0.00019649
1729,B,False,-0.0014014,-0.0013734,-0.0013065,-0.0009774,-0.00058246,-0.00056586,-0.00066667,-0.00033827,-0.00043986,-0.00083724,-0.0012081,-0.000914,-0.00042566,-0.00075512,-0.00074643
1730,B,False,-0.0022562,-0.0024726,-0.0021856,-0.0019166,-0.0022365,-0.0016779,-0.0023109,-0.0017483,-0.0022897,-0.0021699,-0.0024641,-0.0027433,-0.0025688,-0.0025355,-0.0027581
1731,B,False,0.012864,0.013651,0.0090771,0.0083909,0.010536,0.010399,0.01012,0.010173,0.011173,0.012435,0.009473,0.0071219,0.0083598,0.0087223,0.0066142
1732,B,False,-0.0091993,-0.0052535,-0.0047329,-0.0064352,-0.0062772,-0.0053471,-0.005287,-0.0047407,-0.0044535,-0.0038775,-0.003209,-0.0033481,-0.0037565,-0.0039249,-0.0039878
1733,B,False,-0.0018412,-0.0013337,-0.0025312,-0.0030648,-0.0027466,-0.0041885,-0.0027646,-0.0033707,-0.0034091,-0.001254,-0.0019065,0.0042186,-0.0022281,-0.0026065,-0.0014857
1734,B,False,0.00082996,0.00016862,0.00054568,0.00027506,0.00058354,-3.7111e-05,0.00094932,0.00072868,0.00011253,-0.00090265,-0.00056098,-0.00010046,-0.00037796,-0.00028654,-0.0021964
1735,B,False,-0.00017175,-4.0245e-05,-0.000265,-0.00051094,-0.00053262,-4.2438e-05,0.00038748,-2.56e-05,-0.00033522,-0.00042001,-0.00022631,0.00047661,0.00034297,0.00049663,-0.00012288
1736,B,False,0.00037947,0.00041754,0.0015566,0.0003037,-0.0013099,0.00099225,-7.024e-05,0.00020192,0.0013905,7.169e-05,0.00046927,0.00021735,0.0014751,0.0010544,0.0010041
1737,B,True,-0.0012494,-0.0010657,-0.0013806,-0.0014334,-0.0011689,-0.0010896,-0.0015592,-0.0011894,-0.0010566,-0.0011121,-0.0010599,-0.0009258,-0.0014654,-0.0012565,-0.0012589
1738,B,False,0.00028419,0.00048181,0.00064702,0.00076677,0.00077596,0.00063131,0.00085066,0.00061146,0.00063564,0.00057369,0.00066417,0.00087906,0.00046722,0.00040892,0.00052832
1739,B,False,0.014355,0.015569,0.015852,0.015119,0.014517,0.014845,0.01407,0.016103,0.014503,0.013211,0.014386,0.017218,0.012839,0.012206,0.010991
1740,B,False,0.0005616,0.00039848,0.0011423,0.00058605,0.00051885,0.00088141,0.00044508,0.00043757,-3.7895e-05,0.00026814,0.00073654,2.1516e-05,-0.00022971,-0.0002983,0.00059238
1741,B,False,-0.015934,-0.016589,-0.016671,-0.017884,-0.017842,-0.018422,-0.018953,-0.018455,-0.016639,-0.016277,-0.015561,-0.015875,-0.014269,-0.013088,-0.01249
1742,B,False,0.0023243,0.0017105,0.0021504,0.0020574,0.0021935,0.0023288,0.0019817,0.0023252,0.0027307,0.0021759,0.0020778,0.0018828,0.0021411,0.0020858,0.0024882
1743,B,False,0.0074298,0.0075961,0.0081004,0.0078241,0.0078163,0.0081734,0.0087848,0.0078856,0.0077716,0.0074994,0.0080114,0.0068151,0.0068693,0.0069908,0.0068453
1744,B,False,0.00093981,0.00076744,0.0012163,0.00044696,0.00035425,0.00077111,-0.00027113,-8.7463e-05,0.00076353,0.00055636,0.00043105,8.45e-05,-0.00016835,3.742e-05,0.0001405
1745,B,False,0.0003037,8.814e-06,-0.00015678,0.00024548,0.00056779,0.00031719,0.00029563,0.00024864,0.00094865,0.0014707,0.0012346,0.0014737,0.0019187,0.0016536,0.0019897
1746,B,False,0.00038223,-0.0017328,-0.0017143,-0.0010998,-0.0012415,-0.00039357,-0.0021139,-0.002307,-0.00040442,-0.00079899,-0.00076877,-0.0013114,0.00086841,-0.00031606,0.00031659
1747,B,False,0.01283,0.012455,0.010476,0.0090484,0.0079664,0.0059915,0.0063229,0.0052619,0.0053331,0.0054145,0.0060804,0.0083871,0.0083496,0.0077994,0.0076922
1748,B,False,0.0030399,0.0014149,0.00089972,0.0010521,0.001272,0.0013577,0.0014184,0.0014974,0.0014257,0.0032937,0.0037273,0.0027648,0.0028525,0.0025584,0.0023869
1749,B,False,0.0045406,0.0064155,0.0050626,0.0049215,0.0036221,0.0032943,0.0045345,0.0043835,0.0033283,0.0027371,0.0046609,0.0035706,0.0044498,0.004221,0.0040967
1750,B,False,0.0017206,0.0015347,0.001584,0.0014125,0.0013402,0.0015032,0.001731,0.0018114,0.0022668,0.0016465,0.0013158,0.0016287,0.001609,0.0015865,0.0017883
1751,B,False,0.0013445,0.0017098,0.0021159,0.0018516,0.0014238,0.0015007,0.0017095,0.0021076,0.0023561,0.001908,0.0026275,0.0027371,0.0023717,0.0020856,0.0019043
1752,B,False,-0.002087,-0.0034768,-0.0015685,-0.0023552,-0.0024727,-0.0025859,-0.0011748,0.00039975,-0.0001498,-0.00064267,-0.00055845,-0.00035279,-0.00047858,-0.002,-0.0021734
1753,B,False,-0.0022414,-0.002781,-0.0023881,-0.0017498,-0.0018994,-0.0026418,-0.0025811,-0.0015313,-0.0015492,-0.0023138,-0.0011777,-0.0013363,-0.002171,-0.0018354,-0.0019492
1754,B,False,-0.0010236,-0.00084699,-0.00058756,-0.00083854,-0.00084069,-0.0010248,-0.0011565,-0.0010045,-0.0016338,-0.0017414,-0.0015484,-0.0012496,-0.0018137,-0.0015962,-0.001417
1755,B,False,-0.0045284,-0.0042709,-0.004889,-0.0050111,-0.0037016,-0.003657,-0.0030098,-0.0030069,-0.0030587,-0.0037862,-0.0041819,-0.0036311,-0.0024811,-0.0034584,-0.0036647
1756,B,False,0.012188,0.011777,0.013326,0.015766,0.016639,0.017179,0.015864,0.017007,0.014738,0.014823,0.014418,0.014397,0.014829,0.014576,0.013852
1757,B,False,-0.013503,-0.013221,-0.012713,-0.012399,-0.012892,-0.013031,-0.011748,-0.010985,-0.011451,-0.011429,-0.010657,-0.010238,-0.010056,-0.010415,-0.010022
1758,B,False,0.00097079,0.00068483,0.00064448,0.00091767,0.0012879,0.0012812,0.0012784,0.0013348,0.0010778,0.0010914,0.0010318,0.00090904,0.00077132,0.00083609,0.0010243
1759,B,False,0.00017435,0.00078441,-6.045e-05,-0.0004024,0.0018228,0.00052654,-0.00071671,-0.0011034,-0.0012161,-0.00098363,-0.0015172,-0.0024963,-0.0019508,-0.0015622,-0.0023638
1760,B,False,-0.0074758,-0.0064343,-0.0076823,-0.0087755,-0.0079044,-0.0078107,-0.0062502,-0.0076768,-0.0076019,-0.0084824,-0.0078788,-0.0076881,-0.0071934,-0.0072105,-0.0065499
1761,B,False,-0.00071093,-0.001476,-0.00040324,-0.00080163,0.00082464,-0.00011771,-0.00042937,-0.0017397,-0.0012083,-0.00055107,-0.0004718,-0.0018114,0.0002637,-0.0030912,-0.0023608
1762,B,False,-0.0071378,-0.0044131,-0.0048994,-0.005588,-0.0058389,-0.0038945,-0.0056956,-0.0051114,-0.0080913,-0.010535,-0.0065654,-0.0082765,-0.0073701,-0.0062439,-0.0038344
1763,B,False,0.0016291,0.0014959,0.0016264,0.0018887,0.0016179,0.0016256,0.0014499,0.0013381,0.0014259,0.0012078,0.0017157,0.0018918,0.00162,0.0013855,0.00123
1764,B,False,-0.0029404,-0.0033738,-0.0026506,-0.0030098,-0.0029941,-0.0037926,-0.0041407,-0.0041506,-0.0038328,-0.0041596,-0.0043435,-0.003824,-0.0033171,-0.0032425,-0.0029608
1765,B,False,0.0017975,0.0017328,0.0020027,0.0029525,0.0032055,0.0028875,0.0037501,0.0029135,0.0029668,0.0028334,0.0030964,0.0031512,0.0024745,0.0023619,0.0033502
1766,B,False,0.0074771,0.0065114,0.0088243,0.0099811,0.0081408,0.0092805,0.0080321,0.0065095,0.0062556,0.0062662,0.0066864,0.0052854,0.0034787,0.0042537,0.0035709
1767,B,False,0.0012937,0.00083035,-0.00054116,-0.00058729,0.00099851,0.00072229,0.00051778,0.00060333,0.00038076,0.00059615,0.0012918,0.00013949,0.0003075,-1.0175e-05,-0.00057172
1768,B,False,0.0025833,0.0025358,0.0023776,0.0025809,0.0026228,0.0025816,0.0025363,0.0023614,0.0023014,0.0024975,0.0023924,0.0023339,0.002715,0.0028149,0.0024598
1769,B,False,0.0042537,0.0035709,0.0036442,0.00212,0.0033407,0.0023185,0.0020516,0.0023132,0.0026262,0.0040398,0.0031227,0.0021798,0.0018923,0.0017073,0.0035331
1770,B,False,0.0080321,0.0065095,0.0062556,0.0062662,0.0066864,0.0052854,0.0034787,0.0042537,0.0035709,0.0036442,0.00212,0.0033407,0.0023185,0.0020516,0.0023132
1771,B,False,0.01119,0.010335,0.010244,0.010339,0.0098246,0.010073,0.0098436,0.010032,0.0095141,0.0092954,0.0083817,0.0079763,0.0087216,0.0078038,0.0079938
1772,B,False,0.0036775,0.0037762,0.0037927,0.0034028,0.0032644,0.0030316,0.0035132,0.0031279,0.002901,0.0030306,0.0030063,0.004756,0.0035856,0.0027054,0.0027442
1773,B,False,0.0096477,0.0092979,0.0093304,0.0093429,0.0094038,0.0093014,0.0092642,0.0090356,0.0091917,0.0085928,0.0091397,0.0092482,0.008968,0.0087822,0.0086837
1774,B,False,0.0045388,0.0050407,0.0058849,0.0053985,0.0039257,0.0030657,0.0043127,0.0039141,0.0032217,0.0032841,0.0028528,0.00066696,0.00016295,-0.00048853,-0.0016416
1775,B,False,0.0018511,-0.001754,0.003268,0.0020211,0.00012566,0.0036154,-0.0010777,0.0011001,-0.00052026,0.0013777,-0.0013706,0.0014608,-0.0015558,0.00094166,-0.0019842
1776,B,False,-0.017845,-0.017042,-0.017425,-0.017532,-0.017894,-0.014962,-0.013358,-0.013558,-0.013645,-0.013189,-0.01353,-0.014448,-0.013433,-0.012232,-0.012924
1777,B,False,-0.0016681,-0.0022716,-0.0026921,-0.0031235,-0.0033975,-0.0030529,-0.0038454,-0.0045482,-0.0046773,-0.0041928,-0.0038382,-0.0033844,-0.0030915,-0.0030409,-0.002928
1778,B,False,0.0020692,0.0023752,0.0027971,0.0029132,0.0022973,0.0021543,0.0022302,0.0021206,0.0019548,0.0017357,0.0015822,0.0015979,0.0014003,0.0013182,0.0014544
1779,B,False,-0.014391,-0.013935,-0.015171,-0.014309,-0.014245,-0.014819,-0.013941,-0.013664,-0.013312,-0.011127,-0.012481,-0.01218,-0.01343,-0.014083,-0.015873
1780,B,False,-0.0060395,-0.00559,-0.0058945,-0.005721,-0.0055237,-0.0058925,-0.0057119,-0.0053317,-0.0054215,-0.0053167,-0.0050846,-0.0049376,-0.004706,-0.004574,-0.0046647
1781,B,False,-0.002891,-0.0026851,-0.0026105,-0.003036,-0.0026314,-0.0027819,-0.0028171,-0.0027969,-0.0025245,-0.0027479,-0.0030678,-0.0033502,-0.0027879,-0.0027859,-0.0022173
1782,B,False,-0.0028517,-0.002731,-0.0035435,-0.003328,-0.0035697,-0.0039987,-0.0036025,-0.0038116,-0.0038964,-0.0044709,-0.0047515,-0.0049643,-0.0048074,-0.0046747,-0.004356
1783,B,False,0.0080221,0.0081573,0.0078091,0.0080955,0.0075297,0.0074065,0.0066999,0.0062031,0.0062592,0.0055823,0.0055119,0.0053665,0.0054091,0.0055529,0.0050036
1784,B,False,0.0027003,0.0085301,-0.0057071,0.0,0.0022527,0.0043153,0.0025038,0.0052204,0.00028477,0.00058626,-0.0040926,-0.0082799,-0.011158,-0.010817,-0.041743
1785,B,False,0.00086801,0.0012286,0.0016103,0.0017228,-0.00055142,3.5414e-05,-0.00058732,0.00048714,0.00015587,0.00014991,-0.00039193,0.0007501,0.00073779,-0.0014575,-0.0018917
1786,B,False,0.0033504,0.0022063,0.0036596,0.0018634,-0.00040059,0.0019091,0.0024124,0.0015531,0.0015667,0.0018043,0.0022399,0.0017812,0.0019337,0.0019128,0.00072484
1787,B,False,0.00075405,0.00067859,0.0015695,0.0016627,0.0014861,0.0010043,0.0010456,0.0014498,0.0012299,0.0010695,0.0012441,0.0013128,0.0014491,0.0011954,0.00139
1788,B,False,0.00811,0.0085458,0.0083493,0.0091412,0.010169,0.0099158,0.008923,0.009357,0.010202,0.0096742,0.009935,0.0097706,0.0093961,0.0091339,0.0099466
1789,B,False,0.0035844,0.003575,0.0038758,0.0039791,0.0039855,0.004114,0.0046727,0.0042782,0.0052534,0.0046388,0.0056466,0.0055647,0.0050072,0.0047617,0.0045025
1790,B,False,0.0066784,0.0052248,0.0055132,0.005213,0.005371,0.0049581,0.00547,0.0054052,0.0056129,0.005338,0.0057429,0.0055858,0.0050072,0.005384,0.0043692
1791,B,False,0.00049259,-0.00014321,0.0014624,0.0012208,0.0012965,0.000593,0.00085233,0.00029341,0.00013321,0.0010949,-0.00043828,-0.0012587,0.0011858,0.001633,0.00011763
1792,B,False,0.0055925,0.0069141,0.0060163,0.0063073,0.0069497,0.006233,0.0058737,0.0050269,0.0054133,0.0056361,0.0048092,0.0046011,0.0038388,0.0042788,0.0047911
1793,B,False,0.0091365,0.0088659,0.009556,0.0090967,0.0089859,0.0095688,0.0098138,0.010211,0.010589,0.010446,0.010454,0.010448,0.010107,0.010145,0.01019
1794,B,False,-0.00015873,-0.0024737,-0.0024181,-0.00053181,-0.00018497,-8.9385e-05,-0.0004379,-0.0032407,-0.0028499,-0.0030766,-0.00044926,-0.00079181,-0.00053734,-0.00020195,-0.00032278
1795,B,False,0.00021798,8.9827e-05,0.00095966,0.0006754,0.0010036,0.00067718,0.0012072,0.001016,0.00098909,0.001501,0.0016386,0.0018222,0.001521,0.0017813,0.00094462
1796,B,False,0.0010079,0.00086794,0.00065655,0.0016115,0.0014728,0.0010544,0.0013101,0.00099688,0.0012804,0.001099,0.001899,0.0016304,0.0016146,0.0012037,0.0022463
1797,B,False,0.0036944,0.0055098,0.004829,0.0055703,0.0047354,0.0052413,0.005725,0.0052487,0.0049257,0.0042477,0.0046012,0.0037761,0.0040698,0.0040213,0.0039847
1798,B,False,0.011362,0.012573,0.010785,0.011445,0.010207,0.008485,0.0084827,0.011095,0.0075658,0.0093597,0.0099783,0.010914,0.0090072,0.010934,0.009279
1799,B,False,-0.0026017,-0.0037108,-0.0040094,-0.0030499,-0.0020443,-0.002768,-0.0033046,-0.003003,-0.0030989,-0.0019883,-0.0015355,-0.0014738,-0.0020087,-0.0015674,-0.0008875
1800,B,False,0.02241,0.00086704,0.015135,0.02963,0.027229,0.020527,0.0088071,0.0098961,0.010306,0.0050844,0.0071274,0.002647,0.00088309,0.0034478,-0.001276
1801,B,False,0.0049482,0.0051395,0.0029865,0.0035509,0.0015234,0.0021147,-0.00095138,0.0025211,0.0022765,0.00093725,-0.0028884,-0.0026178,-0.0013189,-0.0052813,-0.0052372
1802,B,False,0.012548,0.010667,0.013319,0.010755,0.0098054,0.0090471,0.008605,0.010794,0.010592,0.0087953,0.0082131,0.0062289,0.005206,0.0049718,0.0066361
1803,B,False,0.014032,0.014615,0.013543,0.011043,0.014688,0.013046,0.011149,0.0082981,0.011724,0.013423,0.01175,0.012807,0.015098,0.0162,0.018957
1804,B,False,-0.0036276,-0.0033123,-0.0034991,-0.0017897,-0.0018328,-0.0017127,-0.0014013,-0.001746,-0.0022585,-0.0022688,-0.0014023,-0.0019077,-0.0012305,-0.0015035,-0.0016502
1805,B,False,0.0041187,-0.0058504,-0.0018915,-0.0088288,-0.0092899,-0.0092394,-0.0084121,-0.0091873,-0.0083252,-0.0063612,-0.0092245,-0.0072598,-0.0067801,-0.0083381,-0.0081116
1806,B,False,0.0011086,0.00063464,0.00081325,0.00039565,0.0011504,0.00089854,0.0010151,0.0014278,0.001937,0.0013971,0.0018955,0.001936,0.0033043,0.0027578,0.0032907
1807,B,False,0.0073375,0.0072164,0.0072137,0.0078895,0.0080221,0.0081573,0.0078091,0.0080955,0.0075297,0.0074065,0.0066999,0.0062031,0.0062592,0.0055823,0.0055119
1808,N,False,-0.0037651,-0.004309,-0.0028963,-0.0038984,-0.0031694,-0.0012319,-0.0014843,-0.001402,-0.0014623,-0.0024364,-0.0041343,-0.0032628,-0.0025904,-0.0023486,-0.0021311
1809,N,False,-0.017219,-0.023599,-0.023892,-0.022645,-0.021688,-0.019193,-0.025646,-0.01753,-0.01788,-0.015784,-0.01513,-0.010977,-0.010687,-0.013741,-0.011953
1810,N,False,-0.0019117,0.00049291,0.0035646,0.0021975,-0.00034168,-0.0010708,0.0005715,-0.0002179,0.0015763,-0.00012245,-0.002036,-0.00098549,-0.00035351,0.0017621,0.00097326
1811,N,False,-0.0013551,-0.0013269,-0.0027925,-0.0011132,-0.00098834,-0.0030227,-0.0020811,-0.0026783,-0.002363,-0.001957,-0.0016043,-0.0027328,-0.004229,-0.0034045,-0.0020928
1812,N,False,-0.010991,-0.0066762,-0.012463,-0.014131,-0.014296,-0.010142,-0.012399,-0.010402,-0.010699,-0.010968,-0.010361,-0.011365,-0.010631,-0.011187,-0.014004
1813,N,False,0.010464,0.0085147,0.0028546,0.0070525,0.0015644,0.0092346,0.009327,0.004522,0.006684,0.0027059,0.0044208,0.0018624,0.0060066,0.0030701,0.004238
1814,N,False,0.0074834,0.0072707,0.0089179,0.0083926,0.0073854,0.0067281,0.0072806,0.0064968,0.0051711,0.007677,0.0065683,0.0087852,0.0065223,0.0079548,0.0092763
1815,N,False,-0.00137,0.00080512,-0.00068816,-0.00131,-0.0011138,-0.00016398,0.00040436,0.00040166,0.00053788,0.00088979,0.00053132,0.0011869,-7.394e-05,-0.00074375,-8.6304e-06
1816,N,False,0.0059965,0.0059486,0.0033539,0.0061076,0.004124,0.0055341,0.0043317,0.0014207,0.0028523,0.0026336,0.0029902,0.0032415,0.0026527,0.0032572,0.0027035
1817,N,False,0.0021524,0.0028213,0.0017748,-0.00060057,0.002442,-5.3189e-05,0.0024275,-0.00012656,-0.0029457,-0.0021201,-0.00024667,-0.0009545,-0.00046105,0.0014178,0.0035783
1818,N,False,-0.026597,-0.031823,-0.031395,-0.032475,-0.033622,-0.033246,-0.027533,-0.024914,-0.026001,-0.02682,-0.028793,-0.02963,-0.022497,-0.024727,-0.023958
1819,N,False,0.0042291,0.0033602,0.0040634,0.0046182,0.0028539,0.0031341,0.0028401,0.0032201,0.003897,0.0032356,0.0028951,0.0051364,0.0067865,0.005608,0.0036873
1820,N,False,-0.0093163,-0.0085886,-0.0054784,-0.0040377,-0.0046289,-0.0069705,-0.0052039,-0.0055443,-0.0056006,-0.0068085,-0.003408,-0.004861,-0.0056324,-0.0081746,-0.0069649
1821,N,False,0.00093169,0.0014197,0.0024437,0.0024583,0.0028382,0.0023517,0.0017208,0.0024935,0.0016532,0.0011849,0.0050029,0.0038849,0.0038884,0.0060125,0.0054764
1822,N,False,-0.0021572,0.0012227,-0.0010712,-0.0018986,-0.0017518,-0.00030814,-0.00055514,-0.0015503,-0.0072738,-0.0059954,-0.0043692,-0.0014564,-0.0029028,-0.0046823,-0.0071731
1823,N,False,-0.00055899,-0.0029085,-0.0028447,-0.0018015,-0.003145,-0.0031337,-0.0017939,-0.0043509,-0.0044396,-0.0036579,-0.0023384,-0.0019404,-0.0040956,-0.0031181,-0.0026114
1824,N,False,0.00041692,-0.0031264,-0.0053983,-0.0019597,-0.0026673,-0.0035209,-0.0027768,-0.00085116,-0.00099782,0.00063551,0.0023679,-0.00059664,-0.0029349,-0.0011325,-0.001856
1825,N,False,-0.0011607,-0.0015576,-0.0021826,-0.0024306,-0.0020002,-0.0027837,-0.0039942,-0.0031313,-0.0039093,-0.0039255,-0.0023526,-0.0027148,-0.0043806,-0.0018005,-0.00089713
1826,N,False,0.0015309,0.0008254,0.00075054,-0.0024726,-0.0039176,-0.0021587,-0.0054043,-0.0048528,-0.00081371,-0.0010644,-0.0017744,-0.0011324,-0.0012668,1.8857e-05,0.0013976
1827,N,False,-0.009759,-0.003156,-0.0092792,-0.0069324,-0.007667,-0.00067676,-0.0086648,-0.017343,-0.0076492,-0.0039561,-0.0010958,-0.012213,-0.011699,-0.0053762,-0.0088407
1828,N,False,-0.0038275,-0.0041477,-0.0028342,-0.0054228,0.00044788,-0.0018802,-0.0033104,-0.0027247,-0.0022635,-0.00013448,-0.00076334,0.00039958,0.00065087,0.0010755,-0.00062455
1829,N,False,-0.0046313,-0.0035722,-0.0028195,-0.0041186,-0.0039718,-0.0041247,-0.003579,-0.0041267,-0.0047257,-0.0033264,-0.0051058,-0.0037337,-0.0036881,-0.0045858,-0.005511
1830,N,False,0.0076876,0.0085649,0.0080934,0.011089,0.010912,0.0091614,0.011115,0.011364,0.011308,0.011461,0.011205,0.011038,0.013809,0.013708,0.011105
1831,N,False,0.010088,0.013641,0.0067561,0.0064003,0.0067493,0.010207,0.0075175,0.0049536,0.0072382,0.0052781,0.004047,0.0045188,0.0038883,0.0026496,0.0023946
1832,N,False,0.0020555,0.0017467,0.002127,0.0025222,0.0024262,0.0018719,0.0019231,0.0023001,0.0033047,0.0028783,0.002628,0.0024369,0.0023249,0.0014482,0.00082673
1833,N,False,-0.0095023,-0.0089059,-0.0086041,-0.0076984,-0.0072543,-0.0069436,-0.0070241,-0.0070692,-0.0071858,-0.0071201,-0.0062089,-0.0069612,-0.0081333,-0.0089708,-0.0083857
1834,N,False,-0.00034196,-0.0011095,-0.0012035,-0.00058712,0.0017551,-0.0006059,-0.00082341,0.00036843,0.0013174,0.0013166,-0.00019758,-0.00052157,-0.00087684,0.0016832,0.001541
