,FLARE_TYPE,COINCIDENCE,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30,TOTUSJZ_31,TOTUSJZ_32,TOTUSJZ_33,TOTUSJZ_34,TOTUSJZ_35,TOTUSJZ_36,TOTUSJZ_37,TOTUSJZ_38,TOTUSJZ_39,TOTUSJZ_40,TOTUSJZ_41,TOTUSJZ_42,TOTUSJZ_43,TOTUSJZ_44,TOTUSJZ_45,TOTUSJZ_46,TOTUSJZ_47,TOTUSJZ_48,TOTUSJZ_49,TOTUSJZ_50,TOTUSJZ_51,TOTUSJZ_52,TOTUSJZ_53,TOTUSJZ_54,TOTUSJZ_55,TOTUSJZ_56,TOTUSJZ_57,TOTUSJZ_58,TOTUSJZ_59,TOTUSJZ_60,TOTUSJZ_61,TOTUSJZ_62,TOTUSJZ_63,TOTUSJZ_64,TOTUSJZ_65,TOTUSJZ_66,TOTUSJZ_67,TOTUSJZ_68,TOTUSJZ_69,TOTUSJZ_70,TOTUSJZ_71,TOTUSJZ_72,TOTUSJZ_73,TOTUSJZ_74,TOTUSJZ_75,TOTUSJZ_76,TOTUSJZ_77,TOTUSJZ_78,TOTUSJZ_79,TOTUSJZ_80,TOTUSJZ_81,TOTUSJZ_82,TOTUSJZ_83,TOTUSJZ_84,TOTUSJZ_85,TOTUSJZ_86,TOTUSJZ_87,TOTUSJZ_88,TOTUSJZ_89,TOTUSJZ_90,TOTUSJZ_91,TOTUSJZ_92,TOTUSJZ_93,TOTUSJZ_94,TOTUSJZ_95,TOTUSJZ_96,TOTUSJZ_97,TOTUSJZ_98,TOTUSJZ_99,TOTUSJZ_100
1625,N,False,778420000000.0,785170000000.0,765730000000.0,757850000000.0,765490000000.0,711000000000.0,748460000000.0,813500000000.0,715390000000.0,697720000000.0,668850000000.0,687530000000.0,629750000000.0,569260000000.0,590970000000.0,576730000000.0,493730000000.0,540080000000.0,618050000000.0,506250000000.0,480690000000.0,526070000000.0,494470000000.0,514670000000.0,498760000000.0,541500000000.0,482370000000.0,473590000000.0,565760000000.0,455900000000.0,506810000000.0,525360000000.0,485780000000.0,413710000000.0,508530000000.0,442820000000.0,522630000000.0,508680000000.0,629910000000.0,706370000000.0,837910000000.0,843840000000.0,766410000000.0,689100000000.0,704140000000.0,616520000000.0,553470000000.0,523180000000.0,497730000000.0,499220000000.0,514740000000.0,479840000000.0,468420000000.0,471300000000.0,505550000000.0,496410000000.0,435560000000.0,382630000000.0,438270000000.0,440080000000.0,451390000000.0,411180000000.0,527810000000.0,470440000000.0,496540000000.0,453830000000.0,489220000000.0,464250000000.0,472890000000.0,537780000000.0,538650000000.0,526900000000.0,485480000000.0,476210000000.0,567390000000.0,472000000000.0,494010000000.0,530800000000.0,522260000000.0,475900000000.0
1626,N,False,1427400000000.0,1481400000000.0,1560100000000.0,1479100000000.0,1521800000000.0,1536200000000.0,1626600000000.0,1672400000000.0,1742300000000.0,1783700000000.0,1879600000000.0,2017900000000.0,1991800000000.0,2001000000000.0,1867400000000.0,2044600000000.0,1892100000000.0,1933600000000.0,1936800000000.0,1866800000000.0,1906600000000.0,1842100000000.0,2132700000000.0,1993000000000.0,1863400000000.0,1881200000000.0,1870400000000.0,2023100000000.0,2220000000000.0,2219800000000.0,2094100000000.0,2002300000000.0,2099600000000.0,2036800000000.0,1876900000000.0,1937900000000.0,2091200000000.0,2507700000000.0,2518700000000.0,2537800000000.0,2503100000000.0,2601100000000.0,2546200000000.0,2568300000000.0,2453000000000.0,2246700000000.0,2024900000000.0,1970700000000.0,1972100000000.0,2049400000000.0,1914300000000.0,1897600000000.0,1990000000000.0,1846400000000.0,1963700000000.0,2028300000000.0,1872500000000.0,1717400000000.0,1789100000000.0,1703700000000.0,1619600000000.0,1724000000000.0,1703400000000.0,1559600000000.0,1608700000000.0,1561500000000.0,1587000000000.0,1467900000000.0,1695200000000.0,1560100000000.0,1447400000000.0,1646000000000.0,1555100000000.0,1609700000000.0,1490600000000.0,1452100000000.0,1555200000000.0,1391400000000.0,1371700000000.0,1390700000000.0
1627,N,False,102900000000000.0,104680000000000.0,104900000000000.0,105180000000000.0,105760000000000.0,105880000000000.0,106700000000000.0,107830000000000.0,107990000000000.0,106010000000000.0,106110000000000.0,106090000000000.0,106700000000000.0,105940000000000.0,107070000000000.0,106080000000000.0,106010000000000.0,105940000000000.0,106160000000000.0,105250000000000.0,104550000000000.0,104690000000000.0,103150000000000.0,102160000000000.0,101480000000000.0,100590000000000.0,99861000000000.0,99001000000000.0,98179000000000.0,97362000000000.0,96109000000000.0,95971000000000.0,96588000000000.0,96340000000000.0,96672000000000.0,96577000000000.0,95772000000000.0,95105000000000.0,95725000000000.0,96323000000000.0,96162000000000.0,96811000000000.0,98949000000000.0,101240000000000.0,102380000000000.0,105130000000000.0,107210000000000.0,108260000000000.0,108820000000000.0,108430000000000.0,107180000000000.0,105840000000000.0,104020000000000.0,102690000000000.0,102610000000000.0,101390000000000.0,100770000000000.0,101170000000000.0,100860000000000.0,100380000000000.0,99075000000000.0,99904000000000.0,100410000000000.0,100510000000000.0,100620000000000.0,100160000000000.0,100960000000000.0,101440000000000.0,101880000000000.0,102470000000000.0,101870000000000.0,101700000000000.0,102060000000000.0,101990000000000.0,102510000000000.0,102170000000000.0,102130000000000.0,102700000000000.0,102390000000000.0,101530000000000.0
1628,N,False,4163600000000.0,4227000000000.0,4200000000000.0,4162400000000.0,4093600000000.0,4248100000000.0,4449500000000.0,4421300000000.0,4282000000000.0,4602300000000.0,4401200000000.0,4525600000000.0,4809800000000.0,4611400000000.0,4767000000000.0,4800600000000.0,4661000000000.0,4635400000000.0,4619100000000.0,4698600000000.0,4685100000000.0,4752000000000.0,4632700000000.0,4731300000000.0,4705600000000.0,4605700000000.0,4440000000000.0,4394500000000.0,4585000000000.0,4602900000000.0,4749700000000.0,4745100000000.0,4915300000000.0,5121900000000.0,4794000000000.0,4908500000000.0,4843800000000.0,4838100000000.0,4879600000000.0,4752000000000.0,6529100000000.0,6976900000000.0,4977700000000.0,4945700000000.0,5105000000000.0,5175200000000.0,4925300000000.0,4827600000000.0,4823100000000.0,4913600000000.0,4905000000000.0,5034400000000.0,5046400000000.0,5076800000000.0,5009300000000.0,5161100000000.0,5122800000000.0,5298300000000.0,5336400000000.0,5299100000000.0,5412200000000.0,5535500000000.0,5574500000000.0,5482400000000.0,5561400000000.0,5366700000000.0,5461000000000.0,5673800000000.0,5349600000000.0,5130600000000.0,5187100000000.0,5135600000000.0,5353200000000.0,5064700000000.0,5025000000000.0,4977600000000.0,5011200000000.0,4961600000000.0,4949100000000.0,4765900000000.0
1629,N,False,110250000000000.0,109090000000000.0,107410000000000.0,105360000000000.0,104560000000000.0,103610000000000.0,102430000000000.0,100720000000000.0,99599000000000.0,98521000000000.0,97557000000000.0,96893000000000.0,97095000000000.0,97016000000000.0,96798000000000.0,96548000000000.0,97454000000000.0,97238000000000.0,96762000000000.0,97158000000000.0,97046000000000.0,96325000000000.0,97154000000000.0,97733000000000.0,97934000000000.0,97876000000000.0,96205000000000.0,96642000000000.0,97535000000000.0,96455000000000.0,96704000000000.0,95543000000000.0,96334000000000.0,96376000000000.0,97060000000000.0,96559000000000.0,97504000000000.0,97672000000000.0,97773000000000.0,97112000000000.0,97336000000000.0,97413000000000.0,97491000000000.0,97904000000000.0,98053000000000.0,99429000000000.0,99274000000000.0,99964000000000.0,101370000000000.0,102840000000000.0,104690000000000.0,104120000000000.0,105310000000000.0,103970000000000.0,103920000000000.0,103400000000000.0,101700000000000.0,99866000000000.0,98569000000000.0,97674000000000.0,97418000000000.0,96562000000000.0,95363000000000.0,95235000000000.0,96842000000000.0,95215000000000.0,96007000000000.0,95812000000000.0,96907000000000.0,97683000000000.0,97288000000000.0,98148000000000.0,99334000000000.0,99523000000000.0,100400000000000.0,100460000000000.0,100680000000000.0,100650000000000.0,101720000000000.0,102060000000000.0
1630,N,False,8353200000000.0,8144400000000.0,8278100000000.0,8430600000000.0,8236000000000.0,8593400000000.0,8312000000000.0,8360500000000.0,8317000000000.0,8291100000000.0,8484900000000.0,8271200000000.0,8185700000000.0,8155200000000.0,8155600000000.0,8305900000000.0,8364500000000.0,8183300000000.0,8012200000000.0,8262500000000.0,8515400000000.0,8411000000000.0,8581300000000.0,8587200000000.0,8433200000000.0,8475800000000.0,8476300000000.0,8560900000000.0,8312200000000.0,8389200000000.0,8478500000000.0,8459100000000.0,8418500000000.0,8321000000000.0,7964600000000.0,8100900000000.0,8072300000000.0,8133500000000.0,7877100000000.0,7924200000000.0,8157200000000.0,8397700000000.0,7697900000000.0,7642400000000.0,7353500000000.0,7525400000000.0,7805200000000.0,7512500000000.0,7432000000000.0,7421900000000.0,7471600000000.0,7111500000000.0,7317800000000.0,7228100000000.0,7209800000000.0,7432500000000.0,7599900000000.0,7373600000000.0,7602400000000.0,7694000000000.0,7516900000000.0,7476500000000.0,7495100000000.0,7796400000000.0,8193400000000.0,7976600000000.0,7970100000000.0,8045600000000.0,7942200000000.0,7806600000000.0,7631800000000.0,7648000000000.0,7271600000000.0,7202100000000.0,7128700000000.0,7296600000000.0,7540700000000.0,7617500000000.0,7410600000000.0,7432200000000.0
1631,N,False,4445000000000.0,4579600000000.0,4482400000000.0,4510100000000.0,4661400000000.0,4748400000000.0,4878200000000.0,4751000000000.0,4711700000000.0,4818300000000.0,4995400000000.0,4951800000000.0,4861800000000.0,4684900000000.0,4751800000000.0,4682000000000.0,4314900000000.0,4456100000000.0,4282000000000.0,4220300000000.0,3999300000000.0,4047700000000.0,3989700000000.0,3900500000000.0,3701100000000.0,3798500000000.0,3963500000000.0,4022100000000.0,3940400000000.0,3887600000000.0,3997100000000.0,3920700000000.0,3980900000000.0,3875900000000.0,3850200000000.0,3826800000000.0,3872000000000.0,3770300000000.0,3785800000000.0,3585900000000.0,3775300000000.0,3635500000000.0,3567700000000.0,3575500000000.0,3545200000000.0,3510500000000.0,3654200000000.0,3518100000000.0,3435300000000.0,3421700000000.0,3477800000000.0,3573500000000.0,3553400000000.0,3413000000000.0,3480200000000.0,3214700000000.0,3007800000000.0,2964400000000.0,2800000000000.0,2673100000000.0,2701500000000.0,2613800000000.0,2585600000000.0,2591800000000.0,2381700000000.0,2378900000000.0,2266700000000.0,2230900000000.0,2449400000000.0,2259000000000.0,2305200000000.0,2313800000000.0,2246200000000.0,2287500000000.0,2326700000000.0,2298800000000.0,2212500000000.0,2217400000000.0,2106800000000.0,2144200000000.0
1632,N,False,1599900000000.0,1632800000000.0,1662900000000.0,1519700000000.0,1412200000000.0,1497200000000.0,1309500000000.0,1171800000000.0,1186000000000.0,1085400000000.0,1028800000000.0,980500000000.0,1018800000000.0,1133100000000.0,1100000000000.0,1045100000000.0,1057400000000.0,990620000000.0,951650000000.0,940660000000.0,901780000000.0,967610000000.0,929380000000.0,964240000000.0,845910000000.0,902070000000.0,873500000000.0,845520000000.0,916790000000.0,915590000000.0,1007800000000.0,1002100000000.0,1087900000000.0,1010400000000.0,957990000000.0,940770000000.0,863500000000.0,844590000000.0,737630000000.0,781220000000.0,756620000000.0,794400000000.0,816650000000.0,831840000000.0,781350000000.0,797600000000.0,802600000000.0,756050000000.0,747030000000.0,789990000000.0,708620000000.0,764810000000.0,777480000000.0,804400000000.0,824870000000.0,827040000000.0,824800000000.0,962580000000.0,904730000000.0,865640000000.0,820780000000.0,858470000000.0,795050000000.0,749830000000.0,743040000000.0,708270000000.0,784640000000.0,778840000000.0,745490000000.0,764850000000.0,753190000000.0,714290000000.0,770870000000.0,768100000000.0,700170000000.0,710580000000.0,745680000000.0,683670000000.0,689770000000.0,677270000000.0
1633,N,False,4682700000000.0,4514400000000.0,4442400000000.0,4374900000000.0,4509700000000.0,4578800000000.0,4459400000000.0,4420700000000.0,4378800000000.0,4426700000000.0,4493300000000.0,4483300000000.0,4636900000000.0,4695400000000.0,4589600000000.0,4703100000000.0,4998200000000.0,4927300000000.0,4911100000000.0,4974800000000.0,4942800000000.0,4825100000000.0,4970200000000.0,4709400000000.0,4648000000000.0,4613500000000.0,4635100000000.0,4632100000000.0,4643600000000.0,4503800000000.0,4424800000000.0,4553700000000.0,4718000000000.0,4857300000000.0,4947500000000.0,4828100000000.0,4875300000000.0,4891600000000.0,4948800000000.0,4965800000000.0,4638600000000.0,4806600000000.0,4847500000000.0,4682000000000.0,4530700000000.0,4647800000000.0,4434500000000.0,4494400000000.0,4321000000000.0,4449600000000.0,4375900000000.0,4281000000000.0,4322900000000.0,4356800000000.0,4183400000000.0,4162800000000.0,4104000000000.0,4182800000000.0,4172000000000.0,4304000000000.0,4277900000000.0,4441100000000.0,4610500000000.0,4512700000000.0,4762800000000.0,4846200000000.0,4743000000000.0,4859200000000.0,5044100000000.0,5124400000000.0,5149200000000.0,4881600000000.0,4855900000000.0,4628300000000.0,4640100000000.0,4362300000000.0,4373500000000.0,4351000000000.0,4382100000000.0,4330500000000.0
1634,N,False,4000500000000.0,4099300000000.0,4277900000000.0,4604200000000.0,4723000000000.0,4812600000000.0,4776800000000.0,4550100000000.0,4603000000000.0,4249600000000.0,4203400000000.0,4178700000000.0,3982600000000.0,3945800000000.0,3860900000000.0,3991600000000.0,3823400000000.0,3915900000000.0,3910800000000.0,3615000000000.0,3748700000000.0,3757500000000.0,3647000000000.0,3530200000000.0,3376600000000.0,3421900000000.0,3490000000000.0,3295900000000.0,3462100000000.0,3349500000000.0,3611600000000.0,3541500000000.0,3487500000000.0,3574100000000.0,3665900000000.0,3739800000000.0,3551400000000.0,3497900000000.0,3676700000000.0,3465900000000.0,3374400000000.0,3367200000000.0,3596200000000.0,3383700000000.0,3292400000000.0,3556400000000.0,3536200000000.0,3475100000000.0,3521800000000.0,3705300000000.0,3655100000000.0,3928400000000.0,3904100000000.0,4296800000000.0,4313600000000.0,4770000000000.0,4743300000000.0,4418100000000.0,4133500000000.0,3823300000000.0,3686300000000.0,3569800000000.0,3477300000000.0,3462000000000.0,3473200000000.0,3377400000000.0,3285500000000.0,3519400000000.0,3588500000000.0,3327500000000.0,3388300000000.0,3376300000000.0,3472400000000.0,3617700000000.0,3961800000000.0,3807000000000.0,3702800000000.0,3786000000000.0,3968600000000.0,4197500000000.0
1635,N,False,3315500000000.0,3367000000000.0,3297500000000.0,3380300000000.0,3478700000000.0,3446400000000.0,3873300000000.0,3715100000000.0,3753600000000.0,3668000000000.0,3745500000000.0,3419800000000.0,3527700000000.0,3243900000000.0,3290400000000.0,3406400000000.0,3285100000000.0,3082400000000.0,3123600000000.0,3147000000000.0,3255900000000.0,3250800000000.0,3219300000000.0,3314000000000.0,3474500000000.0,3748100000000.0,3966300000000.0,4007800000000.0,4104400000000.0,4039600000000.0,3525900000000.0,3390900000000.0,3543500000000.0,3324600000000.0,3531800000000.0,3677000000000.0,3632600000000.0,3644000000000.0,3528500000000.0,3506300000000.0,3573100000000.0,3489800000000.0,3534800000000.0,3552200000000.0,3683800000000.0,3622000000000.0,3724600000000.0,3968800000000.0,3889200000000.0,3852000000000.0,3468200000000.0,3701100000000.0,3533400000000.0,3625000000000.0,3649800000000.0,3406300000000.0,3514400000000.0,3587800000000.0,3553900000000.0,3389600000000.0,3364800000000.0,3206300000000.0,3171000000000.0,3018900000000.0,3216600000000.0,3166700000000.0,3128600000000.0,3304500000000.0,3314500000000.0,3418500000000.0,3369100000000.0,3267000000000.0,3246300000000.0,3236400000000.0,3179400000000.0,3299700000000.0,3220500000000.0,3108000000000.0,2983900000000.0,3154500000000.0
1636,N,False,2904200000000.0,2748200000000.0,2722800000000.0,2848700000000.0,2791700000000.0,2974800000000.0,3134200000000.0,3170200000000.0,3226000000000.0,3316100000000.0,3223700000000.0,3118500000000.0,3191600000000.0,3270900000000.0,3305800000000.0,3281700000000.0,3018200000000.0,2810300000000.0,2891400000000.0,2867400000000.0,2579900000000.0,2734300000000.0,2741600000000.0,2616300000000.0,2506000000000.0,2476600000000.0,2606400000000.0,2583200000000.0,2462600000000.0,2634100000000.0,2553100000000.0,2632600000000.0,2586400000000.0,2753700000000.0,2963800000000.0,3124300000000.0,3169400000000.0,3408900000000.0,3416400000000.0,3690900000000.0,3389400000000.0,3166500000000.0,3044700000000.0,2659400000000.0,2878600000000.0,2894800000000.0,2865100000000.0,3388700000000.0,2989000000000.0,3071100000000.0,3238200000000.0,3264200000000.0,3482800000000.0,3616600000000.0,3565900000000.0,4051000000000.0,3997600000000.0,4124300000000.0,4201600000000.0,4280600000000.0,4534200000000.0,4584800000000.0,4773800000000.0,4802400000000.0,4817300000000.0,4571400000000.0,4784100000000.0,4806400000000.0,4850600000000.0,4860400000000.0,4735600000000.0,4880600000000.0,5131600000000.0,4651500000000.0,4797100000000.0,4807200000000.0,4996000000000.0,4997600000000.0,4997900000000.0,4862600000000.0
1637,N,False,4512400000000.0,4643100000000.0,4483000000000.0,4551700000000.0,4275500000000.0,4082700000000.0,3960600000000.0,3685800000000.0,3514100000000.0,3391200000000.0,3377600000000.0,3275300000000.0,3238500000000.0,3544100000000.0,3423700000000.0,3361700000000.0,3377100000000.0,3580200000000.0,3787100000000.0,3688600000000.0,3912400000000.0,4033100000000.0,4021900000000.0,4200000000000.0,4145600000000.0,4058100000000.0,3880100000000.0,4036100000000.0,4053000000000.0,4069400000000.0,3813400000000.0,3751400000000.0,3776400000000.0,3695100000000.0,3450500000000.0,3481100000000.0,3326400000000.0,3265700000000.0,3398300000000.0,3357700000000.0,3316000000000.0,3580100000000.0,3641900000000.0,3503700000000.0,3293800000000.0,3481000000000.0,3570300000000.0,3559900000000.0,3455800000000.0,3507800000000.0,3646900000000.0,3582800000000.0,3590400000000.0,3541100000000.0,3375800000000.0,3488600000000.0,3284100000000.0,3203900000000.0,3122500000000.0,3098600000000.0,3028100000000.0,2948700000000.0,2813500000000.0,2681400000000.0,2647900000000.0,10218000000000.0,2600000000000.0,2852700000000.0,2766700000000.0,21354000000000.0,12566000000000.0,3020100000000.0,8479900000000.0,4639300000000.0,10422000000000.0,10064000000000.0,3145700000000.0,2841100000000.0,8607200000000.0,2765700000000.0
1638,N,False,799220000000.0,778180000000.0,732580000000.0,767200000000.0,845540000000.0,884370000000.0,995380000000.0,925010000000.0,904700000000.0,816150000000.0,794100000000.0,832260000000.0,771840000000.0,779000000000.0,762610000000.0,745950000000.0,710880000000.0,691810000000.0,706380000000.0,697750000000.0,623110000000.0,565740000000.0,626270000000.0,523820000000.0,524640000000.0,475420000000.0,518230000000.0,551010000000.0,605040000000.0,504400000000.0,627230000000.0,562460000000.0,599630000000.0,540390000000.0,561040000000.0,498660000000.0,600710000000.0,725620000000.0,619470000000.0,592190000000.0,561890000000.0,571410000000.0,531990000000.0,532800000000.0,535890000000.0,632450000000.0,540650000000.0,504760000000.0,488480000000.0,500710000000.0,482180000000.0,550420000000.0,450170000000.0,484440000000.0,444000000000.0,453630000000.0,408000000000.0,421710000000.0,472110000000.0,493320000000.0,447420000000.0,474730000000.0,484510000000.0,471280000000.0,497900000000.0,519760000000.0,531050000000.0,472690000000.0,540070000000.0,616350000000.0,548500000000.0,536430000000.0,512100000000.0,521530000000.0,529290000000.0,424230000000.0,460120000000.0,404090000000.0,431130000000.0,401910000000.0
1639,N,False,1769700000000.0,1814600000000.0,1732600000000.0,1706400000000.0,1685200000000.0,1756700000000.0,1695000000000.0,1716100000000.0,1743500000000.0,1651600000000.0,1698700000000.0,1626900000000.0,1526100000000.0,1441900000000.0,1566200000000.0,1510400000000.0,1515800000000.0,1477400000000.0,1579800000000.0,1485400000000.0,1443100000000.0,1378100000000.0,1353500000000.0,1357500000000.0,1406500000000.0,1397700000000.0,1381600000000.0,1478700000000.0,1478700000000.0,1652900000000.0,1662700000000.0,1701000000000.0,1761000000000.0,1814900000000.0,1725500000000.0,1568400000000.0,1497900000000.0,1496700000000.0,1459100000000.0,1447700000000.0,1300300000000.0,1285500000000.0,1320900000000.0,1344900000000.0,1254200000000.0,1400000000000.0,1238000000000.0,1314800000000.0,1309900000000.0,1215100000000.0,1272600000000.0,1267100000000.0,1295700000000.0,1341900000000.0,1363900000000.0,1497900000000.0,1492400000000.0,1394400000000.0,1450000000000.0,1392100000000.0,1448600000000.0,1472600000000.0,1493800000000.0,1390500000000.0,1400600000000.0,1420900000000.0,1381700000000.0,1428400000000.0,1451800000000.0,1398800000000.0,1364300000000.0,1340900000000.0,1375400000000.0,1361400000000.0,1348000000000.0,1281400000000.0,1248700000000.0,1263300000000.0,1175700000000.0,1188200000000.0
1640,N,False,1785900000000.0,1785800000000.0,1697700000000.0,1821800000000.0,1800000000000.0,1848900000000.0,1952600000000.0,1902100000000.0,2052600000000.0,1967300000000.0,2054500000000.0,2069000000000.0,2059700000000.0,1996200000000.0,2083600000000.0,1985500000000.0,1768500000000.0,1711600000000.0,1775200000000.0,1862800000000.0,1811800000000.0,1618800000000.0,1713400000000.0,1735500000000.0,1723600000000.0,1655800000000.0,1702500000000.0,1692100000000.0,1515500000000.0,1569200000000.0,1623100000000.0,1607500000000.0,1575200000000.0,1572500000000.0,1560800000000.0,1592200000000.0,1599700000000.0,1533800000000.0,1550700000000.0,1647100000000.0,1671100000000.0,1568700000000.0,1601400000000.0,1575100000000.0,1561700000000.0,1587300000000.0,1614900000000.0,1654100000000.0,1613300000000.0,1664800000000.0,1684000000000.0,1603100000000.0,1651600000000.0,1622800000000.0,1521700000000.0,1385600000000.0,1314200000000.0,1370800000000.0,1214400000000.0,1216700000000.0,1242200000000.0,1198600000000.0,1160800000000.0,1293800000000.0,1295400000000.0,1330200000000.0,1320000000000.0,1377500000000.0,1437800000000.0,1456400000000.0,1390100000000.0,1382100000000.0,1369900000000.0,1338300000000.0,1412100000000.0,1478100000000.0,1628900000000.0,1556700000000.0,1605700000000.0,1491900000000.0
1641,N,False,5482800000000.0,5523700000000.0,5689900000000.0,5471100000000.0,5365700000000.0,5333200000000.0,5026800000000.0,4742300000000.0,4758000000000.0,4703700000000.0,4800900000000.0,4767200000000.0,4795600000000.0,4842200000000.0,4823500000000.0,4912700000000.0,4838500000000.0,4912400000000.0,4909800000000.0,4827300000000.0,4824700000000.0,4757100000000.0,4928700000000.0,5052500000000.0,5146000000000.0,5318700000000.0,5281300000000.0,5151300000000.0,5074800000000.0,5154900000000.0,5063500000000.0,5009100000000.0,4945000000000.0,5180600000000.0,4917000000000.0,5027700000000.0,4857000000000.0,5021600000000.0,4852300000000.0,4733800000000.0,4918300000000.0,4731400000000.0,4905900000000.0,4980900000000.0,4727000000000.0,4461900000000.0,4578700000000.0,4212400000000.0,4327800000000.0,4254800000000.0,4125800000000.0,4058000000000.0,3946200000000.0,4124200000000.0,4065900000000.0,4109000000000.0,3928900000000.0,3966200000000.0,3897300000000.0,4002000000000.0,3968400000000.0,3987300000000.0,4270000000000.0,4215300000000.0,4455800000000.0,4855800000000.0,4878400000000.0,4791000000000.0,4814200000000.0,4588100000000.0,4641700000000.0,4582500000000.0,4187400000000.0,4363500000000.0,4300000000000.0,4156900000000.0,4164900000000.0,4198700000000.0,4394000000000.0,4281100000000.0
1642,N,False,12154000000000.0,12006000000000.0,12379000000000.0,12660000000000.0,12300000000000.0,12477000000000.0,12543000000000.0,12200000000000.0,12220000000000.0,12221000000000.0,12383000000000.0,12181000000000.0,12350000000000.0,12619000000000.0,12292000000000.0,12591000000000.0,12566000000000.0,12530000000000.0,12416000000000.0,12608000000000.0,12361000000000.0,12650000000000.0,12637000000000.0,12820000000000.0,12961000000000.0,12763000000000.0,12417000000000.0,12756000000000.0,12782000000000.0,12068000000000.0,12017000000000.0,11634000000000.0,11632000000000.0,11061000000000.0,10987000000000.0,11344000000000.0,11158000000000.0,11267000000000.0,11274000000000.0,11330000000000.0,11246000000000.0,11206000000000.0,11525000000000.0,11579000000000.0,11608000000000.0,11836000000000.0,11778000000000.0,11772000000000.0,11810000000000.0,11910000000000.0,11915000000000.0,11858000000000.0,12131000000000.0,12416000000000.0,12321000000000.0,12191000000000.0,12193000000000.0,12421000000000.0,12404000000000.0,12313000000000.0,12211000000000.0,12205000000000.0,12430000000000.0,12659000000000.0,12339000000000.0,12219000000000.0,12261000000000.0,12016000000000.0,12161000000000.0,12417000000000.0,12038000000000.0,11982000000000.0,11853000000000.0,11974000000000.0,11542000000000.0,11589000000000.0,11517000000000.0,11234000000000.0,11235000000000.0,10960000000000.0
1643,N,False,12154000000000.0,12006000000000.0,12379000000000.0,12660000000000.0,12300000000000.0,12477000000000.0,12543000000000.0,12200000000000.0,12220000000000.0,12221000000000.0,12383000000000.0,12181000000000.0,12350000000000.0,12619000000000.0,12292000000000.0,12591000000000.0,12566000000000.0,12530000000000.0,12416000000000.0,12608000000000.0,12361000000000.0,12650000000000.0,12637000000000.0,12820000000000.0,12961000000000.0,12763000000000.0,12417000000000.0,12756000000000.0,12782000000000.0,12068000000000.0,12017000000000.0,11634000000000.0,11632000000000.0,11061000000000.0,10987000000000.0,11344000000000.0,11158000000000.0,11267000000000.0,11274000000000.0,11330000000000.0,11246000000000.0,11206000000000.0,11525000000000.0,11579000000000.0,11608000000000.0,11836000000000.0,11778000000000.0,11772000000000.0,11810000000000.0,11910000000000.0,11915000000000.0,11858000000000.0,12131000000000.0,12416000000000.0,12321000000000.0,12191000000000.0,12193000000000.0,12421000000000.0,12404000000000.0,12313000000000.0,12211000000000.0,12205000000000.0,12430000000000.0,12659000000000.0,12339000000000.0,12219000000000.0,12261000000000.0,12016000000000.0,12161000000000.0,12417000000000.0,12038000000000.0,11982000000000.0,11853000000000.0,11974000000000.0,11542000000000.0,11589000000000.0,11517000000000.0,11234000000000.0,11235000000000.0,10960000000000.0
1644,N,False,9479800000000.0,9010400000000.0,8638700000000.0,8256700000000.0,8216800000000.0,8142400000000.0,8011100000000.0,7996200000000.0,7902200000000.0,7936000000000.0,8294700000000.0,8337800000000.0,8454200000000.0,8187600000000.0,8204200000000.0,8182900000000.0,8219400000000.0,8276900000000.0,8449300000000.0,8518800000000.0,8851300000000.0,8672800000000.0,8791200000000.0,8975200000000.0,9010000000000.0,9104200000000.0,9320300000000.0,9397600000000.0,9303000000000.0,9307800000000.0,9468300000000.0,9220700000000.0,9335700000000.0,9170700000000.0,9582200000000.0,9359400000000.0,9332200000000.0,9352200000000.0,9280100000000.0,9345000000000.0,9125900000000.0,9004900000000.0,9057800000000.0,9123300000000.0,8943500000000.0,8674000000000.0,8527200000000.0,8459100000000.0,8314500000000.0,8208100000000.0,8301300000000.0,8177300000000.0,8007300000000.0,8211100000000.0,8439000000000.0,8437600000000.0,8423000000000.0,8304900000000.0,8677800000000.0,23019000000000.0,8776200000000.0,8368700000000.0,8605400000000.0,8525200000000.0,9005300000000.0,9364500000000.0,9913500000000.0,10663000000000.0,10718000000000.0,10057000000000.0,9886300000000.0,9691500000000.0,9256600000000.0,8800500000000.0,8530200000000.0,8745300000000.0,8642900000000.0,8399100000000.0,8388400000000.0,8276500000000.0
