,FLARE_TYPE,COINCIDENCE,MEANGAM_21,MEANGAM_22,MEANGAM_23,MEANGAM_24,MEANGAM_25,MEANGAM_26,MEANGAM_27,MEANGAM_28,MEANGAM_29,MEANGAM_30,MEANGAM_31,MEANGAM_32,MEANGAM_33,MEANGAM_34,MEANGAM_35,MEANGAM_36,MEANGAM_37,MEANGAM_38,MEANGAM_39,MEANGAM_40,MEANGAM_41,MEANGAM_42,MEANGAM_43,MEANGAM_44,MEANGAM_45,MEANGAM_46,MEANGAM_47,MEANGAM_48,MEANGAM_49,MEANGAM_50,MEANGAM_51,MEANGAM_52,MEANGAM_53,MEANGAM_54,MEANGAM_55,MEANGAM_56,MEANGAM_57,MEANGAM_58,MEANGAM_59,MEANGAM_60,MEANGAM_61,MEANGAM_62,MEANGAM_63,MEANGAM_64,MEANGAM_65,MEANGAM_66,MEANGAM_67,MEANGAM_68,MEANGAM_69,MEANGAM_70,MEANGAM_71,MEANGAM_72,MEANGAM_73,MEANGAM_74,MEANGAM_75,MEANGAM_76,MEANGAM_77,MEANGAM_78,MEANGAM_79,MEANGAM_80,MEANGAM_81,MEANGAM_82,MEANGAM_83,MEANGAM_84,MEANGAM_85,MEANGAM_86,MEANGAM_87,MEANGAM_88,MEANGAM_89,MEANGAM_90,MEANGAM_91,MEANGAM_92,MEANGAM_93,MEANGAM_94,MEANGAM_95,MEANGAM_96,MEANGAM_97,MEANGAM_98,MEANGAM_99,MEANGAM_100
38,M,False,57.115,57.029,57.118,57.11,57.149,57.324,57.257,57.122,57.143,56.776,56.812,56.937,56.823,56.874,56.753,56.745,56.64,56.596,56.498,56.553,56.644,56.65,56.679,56.515,56.634,56.599,56.6,56.533,56.238,56.256,56.407,56.192,56.221,56.075,56.066,55.844,55.962,55.907,55.802,55.796,55.707,55.748,56.08,55.775,55.722,55.688,55.899,55.851,55.8,55.652,55.947,55.91,55.892,55.89,55.687,55.682,55.822,55.527,55.64,55.811,55.512,55.722,55.776,55.623,55.557,55.572,55.686,55.714,55.623,55.633,55.663,55.422,55.193,55.267,55.154,55.167,55.159,54.96,55.302,55.197
39,M,True,47.378,47.612,47.51,47.345,47.393,47.497,47.492,47.042,46.997,47.074,47.479,47.204,47.278,47.458,47.33,46.988,47.089,46.756,47.091,46.813,46.796,46.837,46.903,46.941,47.054,47.099,47.409,47.393,47.107,46.98,46.953,47.178,47.038,47.162,47.174,47.059,47.06,47.056,46.976,47.101,47.193,47.167,46.791,47.0,47.13,47.424,46.788,46.798,46.6,46.428,46.719,46.544,46.539,46.448,46.434,46.345,45.986,46.052,46.021,45.843,45.647,45.907,45.919,45.983,45.646,45.559,45.222,45.53,45.654,45.598,45.587,45.694,45.808,45.719,45.952,45.922,45.783,46.017,45.755,45.448
40,M,True,49.923,50.292,50.117,49.925,50.019,49.997,49.841,49.606,50.012,49.886,50.1,50.192,50.185,49.879,49.915,49.686,49.971,49.974,49.722,49.438,49.52,49.394,49.187,49.359,48.754,48.977,49.218,49.885,49.886,49.961,49.767,51.007,50.572,51.099,51.352,51.328,51.48,51.867,51.523,51.845,52.291,51.99,52.046,52.17,51.084,51.339,51.682,51.632,51.794,51.83,51.729,51.902,51.71,51.858,52.45,52.857,52.249,52.186,52.018,52.177,52.8,52.791,52.696,52.838,52.645,52.317,52.519,52.26,52.141,52.396,52.155,52.433,52.099,52.249,52.18,52.283,52.737,52.384,52.054,52.319
41,M,False,46.988,47.089,46.756,47.091,46.813,46.796,46.837,46.903,46.941,47.054,47.099,47.409,47.393,47.107,46.98,46.953,47.178,47.038,47.162,47.174,47.059,47.06,47.056,46.976,47.101,47.193,47.167,46.791,47.0,47.13,47.424,46.788,46.798,46.6,46.428,46.719,46.544,46.539,46.448,46.434,46.345,45.986,46.052,46.021,45.843,45.647,45.907,45.919,45.983,45.646,45.559,45.222,45.53,45.654,45.598,45.587,45.694,45.808,45.719,45.952,45.922,45.783,46.017,45.755,45.448,45.284,45.125,45.401,45.283,45.205,45.017,44.773,44.707,44.846,44.468,44.223,44.296,44.468,44.613,44.13
42,M,False,49.722,49.438,49.52,49.394,49.187,49.359,48.754,48.977,49.218,49.885,49.886,49.961,49.767,51.007,50.572,51.099,51.352,51.328,51.48,51.867,51.523,51.845,52.291,51.99,52.046,52.17,51.084,51.339,51.682,51.632,51.794,51.83,51.729,51.902,51.71,51.858,52.45,52.857,52.249,52.186,52.018,52.177,52.8,52.791,52.696,52.838,52.645,52.317,52.519,52.26,52.141,52.396,52.155,52.433,52.099,52.249,52.18,52.283,52.737,52.384,52.054,52.319,52.459,52.498,52.86,52.881,52.677,52.484,52.15,51.968,52.136,52.613,52.288,52.439,52.575,52.245,52.443,53.025,53.028,52.993
43,M,False,51.858,52.45,52.857,52.249,52.186,52.018,52.177,52.8,52.791,52.696,52.838,52.645,52.317,52.519,52.26,52.141,52.396,52.155,52.433,52.099,52.249,52.18,52.283,52.737,52.384,52.054,52.319,52.459,52.498,52.86,52.881,52.677,52.484,52.15,51.968,52.136,52.613,52.288,52.439,52.575,52.245,52.443,53.025,53.028,52.993,53.432,53.087,53.021,52.992,53.201,53.337,53.454,53.472,53.45,53.523,53.483,53.343,53.525,53.667,53.483,53.714,53.647,53.486,53.425,53.348,53.136,53.47,53.358,53.617,53.864,53.495,53.836,53.828,53.716,53.97,54.237,54.214,54.485,54.509,54.639
44,M,False,33.349,33.139,33.342,33.075,33.07,33.266,33.554,33.775,33.399,33.435,33.449,33.69,33.621,33.639,33.587,33.549,33.624,33.583,33.348,33.295,33.175,33.253,33.047,32.982,32.734,33.263,33.141,32.86,32.98,32.944,33.1,33.047,33.14,32.937,32.963,33.327,33.154,33.501,33.143,33.001,33.0,33.327,33.452,33.387,33.461,33.411,33.535,33.434,33.597,33.76,33.691,33.486,33.403,33.306,33.474,33.511,33.632,34.001,33.973,33.849,34.028,34.041,34.086,34.374,34.267,34.391,34.823,34.82,35.372,34.914,34.835,34.861,34.791,34.919,34.744,35.121,35.389,35.625,35.499,35.301
45,M,True,45.218,45.245,44.993,45.042,45.15,44.547,44.484,44.299,44.458,44.534,44.27,44.148,43.677,43.413,43.126,42.958,43.291,43.561,43.451,43.412,43.302,43.237,43.517,43.468,43.235,43.092,43.178,43.083,42.999,42.778,43.103,43.005,42.96,42.717,42.936,42.645,42.901,42.675,42.726,42.502,42.414,42.46,42.441,41.721,41.769,41.178,40.983,41.494,41.121,41.335,41.544,41.136,40.975,40.921,41.114,41.421,41.15,41.265,40.926,41.176,41.233,41.281,41.442,41.191,41.393,41.825,42.017,41.342,41.377,40.988,40.842,40.276,40.841,40.798,40.333,40.421,40.058,40.608,40.077,40.031
46,M,True,37.701,37.83,38.182,39.153,38.906,39.2,39.059,38.923,39.206,38.186,38.487,39.125,39.647,39.246,39.321,38.329,38.18,38.225,38.933,38.204,38.686,38.87,38.627,38.97,39.398,39.309,39.057,38.85,38.712,39.22,39.156,39.315,39.414,39.28,39.549,40.146,39.974,40.149,40.291,40.045,39.965,40.001,40.102,40.026,39.818,40.085,40.127,40.162,40.172,40.305,40.311,40.336,40.144,40.107,40.56,40.652,39.985,40.389,40.278,40.364,39.864,40.381,40.726,40.792,40.804,40.598,40.436,40.303,40.34,40.262,40.423,40.627,39.96,40.08,39.965,40.206,40.339,39.892,40.036,39.993
47,M,False,42.958,43.291,43.561,43.451,43.412,43.302,43.237,43.517,43.468,43.235,43.092,43.178,43.083,42.999,42.778,43.103,43.005,42.96,42.717,42.936,42.645,42.901,42.675,42.726,42.502,42.414,42.46,42.441,41.721,41.769,41.178,40.983,41.494,41.121,41.335,41.544,41.136,40.975,40.921,41.114,41.421,41.15,41.265,40.926,41.176,41.233,41.281,41.442,41.191,41.393,41.825,42.017,41.342,41.377,40.988,40.842,40.276,40.841,40.798,40.333,40.421,40.058,40.608,40.077,40.031,39.843,40.127,39.818,39.756,40.066,40.115,40.124,40.105,40.01,39.966,39.875,40.037,40.158,39.73,39.697
48,M,False,43.237,43.517,43.468,43.235,43.092,43.178,43.083,42.999,42.778,43.103,43.005,42.96,42.717,42.936,42.645,42.901,42.675,42.726,42.502,42.414,42.46,42.441,41.721,41.769,41.178,40.983,41.494,41.121,41.335,41.544,41.136,40.975,40.921,41.114,41.421,41.15,41.265,40.926,41.176,41.233,41.281,41.442,41.191,41.393,41.825,42.017,41.342,41.377,40.988,40.842,40.276,40.841,40.798,40.333,40.421,40.058,40.608,40.077,40.031,39.843,40.127,39.818,39.756,40.066,40.115,40.124,40.105,40.01,39.966,39.875,40.037,40.158,39.73,39.697,39.98,40.249,40.409,40.742,40.409,40.8
49,M,False,51.055,51.137,51.438,51.13,51.059,50.856,50.934,50.899,50.667,50.437,50.889,50.764,51.069,51.5,51.348,51.167,51.321,51.733,51.826,51.551,51.235,51.676,51.424,51.303,51.823,51.713,51.701,51.833,51.952,52.152,52.195,52.173,51.987,52.192,52.507,52.225,52.402,52.28,52.485,52.764,53.094,53.365,53.522,53.203,53.676,53.515,53.901,53.709,53.76,53.748,54.205,54.371,54.314,54.209,54.389,54.613,54.512,54.791,55.054,55.124,55.449,55.629,55.352,55.192,55.066,55.164,54.951,55.149,55.296,55.634,55.679,55.754,56.196,56.399,56.311,56.399,56.196,56.349,56.483,56.52
50,M,False,40.333,40.421,40.058,40.608,40.077,40.031,39.843,40.127,39.818,39.756,40.066,40.115,40.124,40.105,40.01,39.966,39.875,40.037,40.158,39.73,39.697,39.98,40.249,40.409,40.742,40.409,40.8,40.632,40.514,40.288,40.197,40.148,40.33,39.949,39.992,39.992,39.787,39.804,39.559,39.152,38.963,39.288,39.556,39.75,39.602,39.696,39.723,39.876,40.03,39.608,39.792,39.833,39.816,39.779,39.78,39.901,39.912,39.758,39.776,39.864,39.639,39.736,39.764,39.726,39.83,39.579,39.617,39.739,39.649,39.736,39.791,39.532,39.674,39.573,39.466,39.251,39.682,39.513,39.338,39.414
51,M,True,40.423,40.627,39.96,40.08,39.965,40.206,40.339,39.892,40.036,39.993,40.075,39.975,40.631,40.276,39.787,40.012,39.912,40.017,39.862,39.693,39.452,39.508,39.611,39.656,39.234,39.612,39.38,39.324,39.317,39.237,39.373,39.231,39.479,39.582,39.387,39.179,39.861,39.958,39.975,39.986,40.021,39.904,39.542,39.318,39.664,40.123,40.187,40.546,40.661,40.394,40.271,40.617,40.482,40.955,41.114,41.078,41.328,41.477,41.472,40.894,41.071,41.07,40.988,40.638,40.978,40.998,41.081,41.541,41.572,41.738,41.744,41.343,41.015,41.513,41.526,41.376,41.781,41.736,42.29,42.204
52,M,False,39.656,39.234,39.612,39.38,39.324,39.317,39.237,39.373,39.231,39.479,39.582,39.387,39.179,39.861,39.958,39.975,39.986,40.021,39.904,39.542,39.318,39.664,40.123,40.187,40.546,40.661,40.394,40.271,40.617,40.482,40.955,41.114,41.078,41.328,41.477,41.472,40.894,41.071,41.07,40.988,40.638,40.978,40.998,41.081,41.541,41.572,41.738,41.744,41.343,41.015,41.513,41.526,41.376,41.781,41.736,42.29,42.204,42.307,42.292,42.305,42.459,42.074,42.005,41.767,41.976,41.968,41.491,41.645,41.682,41.698,41.965,42.15,42.231,42.475,42.212,41.727,41.943,41.642,41.854,41.822
53,M,False,40.978,40.998,41.081,41.541,41.572,41.738,41.744,41.343,41.015,41.513,41.526,41.376,41.781,41.736,42.29,42.204,42.307,42.292,42.305,42.459,42.074,42.005,41.767,41.976,41.968,41.491,41.645,41.682,41.698,41.965,42.15,42.231,42.475,42.212,41.727,41.943,41.642,41.854,41.822,45.03,41.787,42.584,42.163,42.254,41.678,42.236,41.879,41.397,41.317,41.399,41.124,41.028,41.142,41.037,42.214,42.035,41.433,41.584,41.695,41.556,40.916,41.774,41.242,41.461,41.956,41.858,41.482,42.079,42.438,42.261,42.005,41.96,41.752,41.861,41.753,41.709,41.848,42.058,42.126,42.374
54,M,False,41.822,45.03,41.787,42.584,42.163,42.254,41.678,42.236,41.879,41.397,41.317,41.399,41.124,41.028,41.142,41.037,42.214,42.035,41.433,41.584,41.695,41.556,40.916,41.774,41.242,41.461,41.956,41.858,41.482,42.079,42.438,42.261,42.005,41.96,41.752,41.861,41.753,41.709,41.848,42.058,42.126,42.374,41.962,42.009,41.629,42.091,42.389,42.448,42.605,42.336,43.121,42.72,42.365,42.914,42.391,43.0,42.506,42.441,42.71,41.715,42.629,41.767,41.915,41.586,41.067,40.919,41.264,40.997,40.642,40.394,41.332,40.668,41.371,41.354,41.551,42.784,41.985,42.182,42.534,41.882
55,M,False,41.879,41.397,41.317,41.399,41.124,41.028,41.142,41.037,42.214,42.035,41.433,41.584,41.695,41.556,40.916,41.774,41.242,41.461,41.956,41.858,41.482,42.079,42.438,42.261,42.005,41.96,41.752,41.861,41.753,41.709,41.848,42.058,42.126,42.374,41.962,42.009,41.629,42.091,42.389,42.448,42.605,42.336,43.121,42.72,42.365,42.914,42.391,43.0,42.506,42.441,42.71,41.715,42.629,41.767,41.915,41.586,41.067,40.919,41.264,40.997,40.642,40.394,41.332,40.668,41.371,41.354,41.551,42.784,41.985,42.182,42.534,41.882,42.708,42.802,42.754,43.635,43.803,44.119,43.95,43.6
56,M,True,59.495,59.482,59.358,59.355,59.551,59.551,59.607,59.583,59.586,59.552,59.727,59.528,59.542,59.456,59.273,59.517,59.358,59.329,59.254,59.182,58.867,58.901,58.896,59.004,58.832,58.941,58.933,59.092,59.233,59.169,58.964,58.804,58.892,58.856,58.895,58.914,58.993,58.882,58.868,58.875,58.68,58.488,58.316,58.046,58.109,57.919,57.67,57.611,57.61,57.571,57.417,57.358,57.464,57.545,57.4,57.301,57.258,57.291,57.23,57.523,57.711,57.717,57.784,57.913,58.169,58.202,58.195,58.287,58.283,58.258,58.361,58.306,58.39,58.311,58.367,58.414,58.276,58.437,58.494,58.46
57,M,False,59.456,59.273,59.517,59.358,59.329,59.254,59.182,58.867,58.901,58.896,59.004,58.832,58.941,58.933,59.092,59.233,59.169,58.964,58.804,58.892,58.856,58.895,58.914,58.993,58.882,58.868,58.875,58.68,58.488,58.316,58.046,58.109,57.919,57.67,57.611,57.61,57.571,57.417,57.358,57.464,57.545,57.4,57.301,57.258,57.291,57.23,57.523,57.711,57.717,57.784,57.913,58.169,58.202,58.195,58.287,58.283,58.258,58.361,58.306,58.39,58.311,58.367,58.414,58.276,58.437,58.494,58.46,58.457,58.211,58.141,58.103,58.197,58.122,58.011,58.006,58.171,58.105,58.232,58.431,58.576
58,M,False,53.594,53.554,54.616,53.494,53.579,53.63,53.545,53.549,53.358,53.439,53.316,53.509,53.416,53.309,53.151,53.196,53.245,53.234,53.083,53.141,53.2,53.154,53.092,52.926,52.881,52.88,52.777,52.754,52.666,52.568,52.567,52.525,52.424,52.356,52.168,52.004,52.169,52.02,52.297,52.204,52.023,51.859,51.778,51.753,51.597,51.576,51.487,51.377,51.454,51.174,51.079,51.086,51.191,50.964,50.996,50.945,51.116,51.242,51.157,51.261,51.336,51.199,51.288,51.043,51.028,50.807,50.759,50.834,50.823,50.606,50.293,50.166,49.974,49.759,49.668,49.773,49.82,49.695,49.608,49.402
59,M,False,48.919,48.519,47.992,47.896,47.598,47.319,47.168,47.295,47.348,47.266,47.251,47.586,47.77,47.65,47.74,47.784,47.481,47.39,47.169,47.135,46.863,47.002,46.747,46.504,46.511,46.373,46.109,45.923,45.713,45.909,45.936,46.468,46.358,46.585,46.984,47.215,47.418,47.582,47.482,47.256,46.936,47.098,47.228,46.975,46.885,47.016,46.843,46.83,47.006,46.708,46.517,46.385,46.307,46.095,45.923,46.003,46.015,46.213,46.149,46.486,46.594,46.778,47.015,46.974,46.881,46.863,46.914,46.927,46.801,46.7,46.908,46.981,46.952,46.593,46.526,46.445,46.534,46.371,46.383,46.294
60,M,True,34.161,34.062,33.988,34.051,34.015,33.876,33.586,33.517,33.692,33.716,33.678,33.633,33.491,33.6,33.749,33.78,33.486,33.181,33.717,33.623,34.05,33.591,33.803,33.801,33.561,33.714,33.525,33.647,33.862,33.788,33.974,34.176,34.507,34.525,34.727,34.763,34.824,34.689,34.498,34.909,34.663,34.9,34.406,34.684,34.271,34.489,34.413,34.365,34.958,34.658,34.223,34.208,34.621,34.91,34.842,34.914,35.009,35.076,35.004,34.905,34.926,34.98,35.074,35.027,34.966,34.857,35.037,34.784,35.013,35.14,35.087,35.187,35.419,35.523,35.388,35.477,35.891,35.816,35.893,35.782
61,M,False,35.009,35.076,35.004,34.905,34.926,34.98,35.074,35.027,34.966,34.857,35.037,34.784,35.013,35.14,35.087,35.187,35.419,35.523,35.388,35.477,35.891,35.816,35.893,35.782,35.78,35.985,35.973,36.157,36.152,35.971,35.911,36.182,36.167,36.059,35.949,36.186,36.162,36.196,36.113,36.395,36.454,36.584,36.719,36.597,36.88,36.945,37.095,37.412,37.43,37.574,37.483,37.699,37.489,37.505,37.918,38.085,38.224,38.318,38.192,38.503,38.586,38.622,38.65,38.503,38.485,38.455,38.515,38.555,38.703,38.893,38.878,38.95,38.84,38.985,39.207,39.219,39.299,39.096,39.119,39.202
62,M,True,45.966,45.78,45.83,45.509,45.026,45.487,45.23,45.08,45.71,45.342,45.078,45.159,44.68,45.018,45.021,45.009,44.767,45.289,44.736,44.932,45.519,45.296,46.076,45.545,46.032,45.61,45.406,45.232,45.732,45.62,45.961,46.036,46.168,46.023,46.036,45.741,45.701,45.296,45.059,45.323,45.206,45.322,45.103,45.353,45.573,45.326,44.924,44.871,44.245,45.065,44.194,44.113,44.242,44.789,44.819,44.626,44.787,45.071,44.808,44.547,45.153,44.679,44.603,44.241,44.968,44.27,44.677,44.621,44.94,45.146,45.604,45.244,45.328,45.305,46.242,45.649,45.665,45.629,45.917,45.029
63,M,False,44.27,44.677,44.621,44.94,45.146,45.604,45.244,45.328,45.305,46.242,45.649,45.665,45.629,45.917,45.029,45.505,45.291,45.062,44.508,45.18,44.634,44.532,44.389,44.297,44.32,44.622,44.296,44.66,44.513,44.388,44.099,43.826,44.864,44.707,44.93,44.434,44.323,43.678,43.96,43.748,43.792,44.194,44.071,44.572,44.442,44.146,44.401,44.243,44.456,44.53,44.597,44.382,44.281,44.695,45.073,45.012,44.789,45.329,45.145,45.304,45.462,45.323,45.199,45.241,45.454,45.294,45.558,45.239,45.331,45.147,45.301,45.253,45.233,45.087,45.576,45.15,45.068,44.921,45.221,45.267
64,M,False,33.458,33.443,33.489,33.35,32.997,33.044,32.894,32.999,32.972,32.916,32.881,32.923,32.572,32.774,32.743,32.965,32.75,32.79,32.697,32.58,32.488,32.331,32.488,32.185,32.095,31.793,31.762,31.726,31.898,31.526,31.552,31.297,31.408,31.247,31.201,31.336,31.477,31.441,31.219,31.347,31.131,30.881,31.113,31.203,30.927,30.907,30.79,30.873,30.86,30.767,30.667,30.414,30.389,30.699,30.347,30.267,30.236,30.336,30.189,30.312,30.579,30.515,30.02,30.222,30.476,30.315,30.696,30.721,30.583,30.369,30.476,30.341,30.093,29.87,30.297,30.027,29.955,29.938,29.817,29.937
65,M,False,46.519,46.597,46.388,46.82,45.968,46.98,47.024,46.163,47.347,46.98,46.866,47.277,47.007,47.222,46.25,46.933,46.541,45.264,46.334,45.768,45.834,45.746,45.361,45.523,46.146,45.933,46.221,45.813,46.285,46.298,46.208,45.4,46.169,46.135,46.087,46.638,46.798,46.706,46.252,46.122,46.228,46.576,45.668,46.43,46.38,46.24,46.529,45.354,46.311,45.335,45.901,46.274,44.618,44.33,44.251,43.809,42.924,43.235,44.039,43.897,42.757,43.773,43.525,43.555,43.222,42.778,42.989,42.807,42.647,42.835,43.078,42.893,42.677,42.054,42.028,41.652,41.645,41.698,41.831,41.455
66,M,False,38.433,38.514,38.343,38.645,38.474,38.678,38.885,38.778,38.942,39.181,38.521,38.659,38.896,39.255,39.551,39.845,40.171,40.285,40.581,40.546,40.35,39.985,40.052,40.067,40.226,40.174,39.887,39.841,39.538,39.701,39.654,40.083,40.533,41.04,41.477,41.557,41.796,41.54,41.947,42.713,42.386,42.374,42.203,41.942,41.945,42.221,42.146,41.982,41.698,41.904,42.345,41.832,41.912,42.182,41.835,41.998,41.628,42.248,41.747,41.657,42.164,41.772,42.529,42.963,43.154,43.702,43.397,43.46,43.893,43.73,44.163,44.524,44.665,45.158,45.43,45.197,45.054,45.057,45.315,45.268
67,M,False,44.722,44.928,44.787,44.745,44.451,44.642,44.701,45.018,44.74,44.805,44.977,44.849,45.21,45.132,44.99,45.03,45.295,45.3,45.267,44.67,44.818,44.621,44.228,44.34,44.304,44.311,44.674,44.315,44.653,44.336,44.389,44.573,44.778,44.763,44.86,44.952,44.822,45.226,45.062,45.076,45.232,45.387,45.224,45.142,45.121,45.215,45.363,45.374,45.524,45.236,45.167,45.287,45.173,45.067,45.378,45.167,44.994,44.965,44.878,44.855,44.995,44.905,44.892,45.074,45.002,45.034,44.955,45.24,45.044,44.885,44.856,44.906,44.745,44.948,44.666,44.844,45.257,45.164,45.126,45.487
68,M,True,57.065,57.014,56.975,57.126,56.897,56.536,56.303,56.073,55.862,55.923,55.695,55.651,55.419,55.41,55.388,55.326,55.119,55.162,55.185,55.223,55.02,55.095,55.0,55.033,54.854,54.941,55.189,55.091,55.244,55.242,55.319,55.26,55.506,55.563,55.655,55.624,55.877,56.123,56.169,56.006,56.139,56.217,56.043,55.939,56.048,55.845,55.589,55.504,55.764,55.308,55.376,55.396,55.251,55.017,54.838,54.478,54.281,54.431,54.529,54.786,54.799,55.155,55.212,55.447,55.251,55.17,55.285,55.569,55.446,55.339,55.53,55.618,55.605,55.487,55.858,55.692,55.469,55.478,55.671,55.459
69,M,True,53.424,53.752,53.748,53.968,54.077,54.215,54.346,54.263,54.34,54.394,54.533,54.558,54.808,54.81,54.879,54.981,54.88,54.714,54.374,54.351,54.3,54.008,53.947,53.841,53.59,53.578,53.463,53.176,53.191,53.187,53.338,53.361,53.284,53.27,53.22,53.326,53.171,53.212,53.29,53.283,53.252,53.439,53.743,54.141,53.843,54.015,54.21,54.404,54.712,54.621,54.285,54.168,54.347,54.272,54.194,54.152,54.106,54.104,54.0,53.791,53.848,53.203,53.093,52.571,52.405,52.246,52.488,52.359,52.235,52.332,52.704,52.49,52.588,52.766,52.609,52.583,52.662,52.842,52.85,52.886
70,M,False,61.524,61.669,61.746,61.711,61.621,61.609,61.693,61.6,61.655,61.635,61.555,61.519,61.463,61.482,61.456,61.289,61.415,61.625,61.611,61.677,61.833,61.708,61.654,61.778,61.919,61.767,61.784,61.663,61.558,61.74,61.706,61.551,61.68,61.73,61.498,61.435,61.322,61.425,61.39,61.303,61.376,61.389,61.496,61.529,61.563,61.765,61.962,61.9,62.075,62.043,62.072,61.847,61.856,61.718,61.84,61.807,61.738,61.829,61.813,61.626,61.699,61.496,61.353,61.083,61.243,61.176,61.251,61.516,61.719,61.721,61.849,61.806,61.911,61.882,62.029,62.168,62.063,61.935,62.028,62.136
71,M,True,54.285,54.168,54.347,54.272,54.194,54.152,54.106,54.104,54.0,53.791,53.848,53.203,53.093,52.571,52.405,52.246,52.488,52.359,52.235,52.332,52.704,52.49,52.588,52.766,52.609,52.583,52.662,52.842,52.85,52.886,52.868,52.735,52.845,52.785,52.921,53.075,52.746,52.795,52.945,52.735,52.571,52.796,52.625,52.421,52.531,52.537,52.638,52.344,52.533,52.321,52.064,51.977,52.036,51.903,51.866,51.731,51.624,51.639,51.61,51.216,51.299,51.406,51.12,51.143,50.976,50.928,50.619,50.447,50.621,50.706,50.38,50.253,50.468,50.786,50.604,50.585,50.614,50.805,50.492,50.476
72,M,True,47.229,47.215,47.101,46.936,47.03,46.828,47.431,47.386,47.169,47.151,46.907,46.962,47.015,46.587,46.836,46.406,46.322,46.315,45.928,46.306,46.357,46.238,45.91,45.734,45.45,45.43,45.292,45.531,45.418,45.377,45.401,45.359,45.227,45.387,45.525,45.265,44.96,45.033,44.92,44.769,44.785,44.557,44.402,44.736,44.368,44.316,44.141,44.384,44.49,44.545,44.628,44.86,44.816,44.704,44.465,44.52,44.492,44.475,44.515,44.527,44.599,44.661,44.57,44.814,44.975,44.731,44.846,44.984,44.946,44.613,44.85,44.804,44.59,44.484,44.778,44.855,44.877,44.791,44.858,44.923
73,M,False,44.384,44.49,44.545,44.628,44.86,44.816,44.704,44.465,44.52,44.492,44.475,44.515,44.527,44.599,44.661,44.57,44.814,44.975,44.731,44.846,44.984,44.946,44.613,44.85,44.804,44.59,44.484,44.778,44.855,44.877,44.791,44.858,44.923,44.538,44.832,44.721,44.747,44.753,44.825,44.572,44.27,44.414,44.239,43.831,43.848,43.758,43.698,43.557,43.414,43.326,43.151,43.38,43.221,43.284,43.386,43.349,43.214,43.128,43.099,43.138,43.006,43.145,42.923,42.81,42.693,42.775,43.08,42.801,43.272,43.453,43.063,43.234,43.259,43.284,43.255,43.44,43.259,43.209,43.13,43.057
74,M,True,35.058,34.824,34.666,34.694,34.684,34.701,34.837,35.307,35.271,35.273,35.249,35.244,34.913,34.882,34.863,34.795,34.825,34.665,34.571,34.279,34.109,34.006,33.717,33.715,33.781,33.589,33.607,33.61,33.634,33.643,33.758,33.874,34.051,34.282,34.126,34.214,34.367,34.205,34.343,33.983,33.823,33.828,33.811,33.908,33.81,33.808,33.455,33.397,33.216,33.303,33.472,33.454,33.52,33.426,33.572,33.3,33.334,33.249,33.216,33.2,33.227,33.341,33.097,33.22,32.979,32.828,32.682,32.516,32.371,32.387,32.267,32.033,32.178,32.025,31.722,31.877,31.844,31.816,31.99,31.961
75,M,False,32.057,31.824,31.755,31.734,31.844,31.769,31.983,31.913,31.878,31.912,31.639,31.745,31.806,31.582,31.609,31.667,31.964,31.939,31.642,31.636,31.69,31.727,31.814,31.9,31.939,31.893,31.656,31.615,31.571,31.821,31.867,31.925,31.981,31.844,31.944,31.879,31.725,31.97,31.983,31.789,31.677,31.692,31.644,31.532,31.423,31.15,31.11,31.08,30.935,31.12,31.008,31.102,30.717,30.789,30.588,30.761,30.685,30.626,30.66,30.724,30.834,30.78,30.707,30.657,30.869,31.037,31.152,31.261,31.234,31.31,31.455,31.512,31.355,31.455,30.945,31.08,30.989,30.96,31.042,30.754
76,M,False,31.964,31.939,31.642,31.636,31.69,31.727,31.814,31.9,31.939,31.893,31.656,31.615,31.571,31.821,31.867,31.925,31.981,31.844,31.944,31.879,31.725,31.97,31.983,31.789,31.677,31.692,31.644,31.532,31.423,31.15,31.11,31.08,30.935,31.12,31.008,31.102,30.717,30.789,30.588,30.761,30.685,30.626,30.66,30.724,30.834,30.78,30.707,30.657,30.869,31.037,31.152,31.261,31.234,31.31,31.455,31.512,31.355,31.455,30.945,31.08,30.989,30.96,31.042,30.754,30.986,30.779,30.864,30.698,30.742,30.581,30.719,30.628,30.904,31.042,31.246,31.032,31.031,30.613,30.602,30.826
77,M,True,50.189,50.2,50.387,51.096,51.499,51.822,52.304,52.362,52.656,52.816,53.071,53.262,53.332,53.471,53.161,53.304,53.019,52.631,52.522,52.473,52.036,51.938,51.715,51.561,51.739,51.626,51.816,52.051,52.374,52.574,52.812,52.703,53.221,53.089,53.235,53.587,53.702,54.011,53.872,53.661,53.715,53.448,53.475,53.121,53.102,53.046,52.904,52.911,52.724,52.671,52.658,52.69,52.787,53.052,53.026,53.058,53.457,53.444,53.913,54.43,54.54,55.289,55.253,55.287,54.782,54.765,54.707,54.649,54.396,54.309,54.108,53.398,52.979,52.564,52.874,52.793,52.885,53.197,53.659,54.062
