,FLARE_TYPE,COINCIDENCE,d_l_f_21,d_l_f_22,d_l_f_23,d_l_f_24,d_l_f_25,d_l_f_26,d_l_f_27,d_l_f_28,d_l_f_29,d_l_f_30,d_l_f_31,d_l_f_32,d_l_f_33,d_l_f_34,d_l_f_35,d_l_f_36,d_l_f_37,d_l_f_38,d_l_f_39,d_l_f_40,d_l_f_41,d_l_f_42,d_l_f_43,d_l_f_44,d_l_f_45,d_l_f_46,d_l_f_47,d_l_f_48,d_l_f_49,d_l_f_50,d_l_f_51,d_l_f_52,d_l_f_53,d_l_f_54,d_l_f_55,d_l_f_56,d_l_f_57,d_l_f_58,d_l_f_59,d_l_f_60,d_l_f_61,d_l_f_62,d_l_f_63,d_l_f_64,d_l_f_65,d_l_f_66,d_l_f_67,d_l_f_68,d_l_f_69,d_l_f_70,d_l_f_71,d_l_f_72,d_l_f_73,d_l_f_74,d_l_f_75,d_l_f_76,d_l_f_77,d_l_f_78,d_l_f_79,d_l_f_80,d_l_f_81,d_l_f_82,d_l_f_83,d_l_f_84,d_l_f_85,d_l_f_86,d_l_f_87,d_l_f_88,d_l_f_89,d_l_f_90,d_l_f_91,d_l_f_92,d_l_f_93,d_l_f_94,d_l_f_95,d_l_f_96,d_l_f_97,d_l_f_98,d_l_f_99,d_l_f_100
38,M,False,181.23,180.68,180.28,179.16,180.95,182.01,180.54,179.59,181.09,180.41,179.57,179.6,180.16,182.33,181.61,182.72,181.82,180.62,181.33,182.69,182.06,181.82,182.93,184.91,185.08,185.56,183.67,185.34,185.48,186.29,185.14,185.63,184.19,185.01,185.17,185.43,185.76,186.15,186.55,187.15,188.75,189.42,191.17,190.3,190.25,192.06,191.76,191.77,192.11,191.21,191.57,192.83,192.77,192.27,194.35,194.09,194.84,195.11,194.58,194.27,193.19,193.2,192.54,191.46,191.64,192.49,190.41,190.88,191.36,190.38,190.94,191.84,192.23,193.6,192.89,192.91,193.88,195.89,195.7,195.49
39,M,True,208.17,207.07,204.86,204.33,205.01,204.61,204.07,204.81,205.61,206.17,204.71,204.74,205.51,206.32,208.66,208.34,207.57,206.83,204.58,204.41,205.42,206.77,207.11,206.08,204.83,206.29,207.45,207.72,207.3,207.24,207.11,206.22,207.3,209.61,208.44,209.7,209.4,209.46,209.59,210.31,210.43,209.78,208.25,216.19,218.71,218.42,217.95,217.88,216.24,214.32,215.89,216.55,218.05,218.62,219.8,218.95,217.66,216.75,215.15,214.32,215.7,214.74,216.73,215.15,214.0,214.73,215.54,217.29,217.97,218.09,218.48,218.49,222.56,223.24,224.86,223.59,220.07,220.16,217.44,216.37
40,M,True,207.01,207.39,208.76,206.2,206.55,205.51,206.45,206.08,206.8,206.47,210.77,211.78,209.68,209.83,211.48,213.49,213.46,214.35,215.48,217.95,219.86,220.69,220.55,220.03,221.08,222.22,223.22,223.75,223.59,223.41,225.31,225.36,224.77,225.76,226.22,224.04,224.92,226.53,229.82,231.18,230.69,228.47,229.13,231.57,234.02,235.52,236.82,238.24,239.13,240.38,233.55,234.44,236.47,237.57,236.94,237.29,239.67,236.65,240.85,243.2,244.81,246.59,246.22,248.41,251.75,250.16,253.46,255.74,255.17,248.64,257.7,252.75,245.61,245.75,244.85,245.68,242.64,245.89,247.8,243.3
41,M,False,208.34,207.57,206.83,204.58,204.41,205.42,206.77,207.11,206.08,204.83,206.29,207.45,207.72,207.3,207.24,207.11,206.22,207.3,209.61,208.44,209.7,209.4,209.46,209.59,210.31,210.43,209.78,208.25,216.19,218.71,218.42,217.95,217.88,216.24,214.32,215.89,216.55,218.05,218.62,219.8,218.95,217.66,216.75,215.15,214.32,215.7,214.74,216.73,215.15,214.0,214.73,215.54,217.29,217.97,218.09,218.48,218.49,222.56,223.24,224.86,223.59,220.07,220.16,217.44,216.37,215.72,217.09,218.01,219.12,217.65,215.92,214.72,213.57,214.86,213.4,214.58,216.72,218.53,215.94,217.03
42,M,False,215.48,217.95,219.86,220.69,220.55,220.03,221.08,222.22,223.22,223.75,223.59,223.41,225.31,225.36,224.77,225.76,226.22,224.04,224.92,226.53,229.82,231.18,230.69,228.47,229.13,231.57,234.02,235.52,236.82,238.24,239.13,240.38,233.55,234.44,236.47,237.57,236.94,237.29,239.67,236.65,240.85,243.2,244.81,246.59,246.22,248.41,251.75,250.16,253.46,255.74,255.17,248.64,257.7,252.75,245.61,245.75,244.85,245.68,242.64,245.89,247.8,243.3,246.91,250.37,252.15,258.44,255.95,254.48,254.32,257.74,255.72,256.68,256.99,261.24,262.17,262.25,262.28,264.28,262.54,259.73
43,M,False,237.57,236.94,237.29,239.67,236.65,240.85,243.2,244.81,246.59,246.22,248.41,251.75,250.16,253.46,255.74,255.17,248.64,257.7,252.75,245.61,245.75,244.85,245.68,242.64,245.89,247.8,243.3,246.91,250.37,252.15,258.44,255.95,254.48,254.32,257.74,255.72,256.68,256.99,261.24,262.17,262.25,262.28,264.28,262.54,259.73,259.27,253.63,249.04,247.83,240.15,244.86,242.53,242.19,241.24,238.0,246.61,242.3,239.98,240.66,240.98,234.12,236.54,230.61,218.68,225.8,225.36,225.03,224.22,228.28,224.96,225.39,222.8,222.41,220.97,216.81,216.93,217.96,224.02,223.22,217.89
44,M,False,134.15,134.07,136.44,136.68,134.12,134.57,137.22,137.59,137.14,140.21,139.1,137.03,139.22,139.57,138.32,139.17,140.48,143.12,144.68,151.7,147.32,150.24,150.39,153.05,151.52,146.46,142.09,147.43,153.53,152.54,150.39,108.94,109.82,110.69,109.81,112.16,111.73,112.91,110.87,112.34,153.67,156.99,118.7,118.52,116.06,114.5,113.37,112.08,113.15,115.04,116.81,114.76,118.49,118.56,118.17,119.17,119.45,116.77,116.79,117.13,117.2,114.21,118.95,115.64,114.21,111.38,109.38,108.1,107.51,108.44,103.72,102.56,103.87,107.66,112.02,109.76,110.71,113.61,115.62,113.68
45,M,True,185.97,185.11,185.94,185.41,185.17,187.54,187.62,187.37,186.28,187.0,188.49,188.21,186.66,186.33,186.21,184.94,186.59,185.49,183.76,186.74,187.66,188.5,184.98,184.63,185.26,187.05,188.17,188.95,188.18,187.84,187.91,188.44,186.63,186.16,185.47,187.27,186.64,188.42,189.68,190.43,189.54,190.08,190.34,190.0,190.36,190.89,189.88,190.53,190.25,189.95,191.76,191.37,191.18,191.57,192.84,193.34,192.98,192.43,193.55,193.63,192.35,193.43,193.38,193.9,193.1,195.13,194.53,194.31,194.28,194.96,193.84,194.59,194.29,194.51,194.04,193.4,192.6,192.82,195.02,193.84
46,M,True,165.56,167.94,167.19,166.28,165.75,170.56,167.91,168.57,174.1,174.2,173.62,168.47,167.86,168.43,171.41,167.71,172.3,175.05,175.57,175.04,175.32,177.57,180.36,182.8,183.16,184.76,184.27,186.63,190.48,190.86,189.61,188.75,185.69,188.69,181.78,184.52,186.46,187.13,187.12,190.72,189.43,194.94,196.43,195.85,199.36,197.48,194.73,196.36,198.5,204.26,203.3,207.4,212.06,213.07,216.62,220.01,224.44,219.74,226.82,231.41,235.67,231.22,232.26,208.48,215.61,234.55,234.35,207.51,215.32,206.72,206.5,206.47,208.45,211.96,219.33,216.65,226.55,219.41,224.32,226.23
47,M,False,184.94,186.59,185.49,183.76,186.74,187.66,188.5,184.98,184.63,185.26,187.05,188.17,188.95,188.18,187.84,187.91,188.44,186.63,186.16,185.47,187.27,186.64,188.42,189.68,190.43,189.54,190.08,190.34,190.0,190.36,190.89,189.88,190.53,190.25,189.95,191.76,191.37,191.18,191.57,192.84,193.34,192.98,192.43,193.55,193.63,192.35,193.43,193.38,193.9,193.1,195.13,194.53,194.31,194.28,194.96,193.84,194.59,194.29,194.51,194.04,193.4,192.6,192.82,195.02,193.84,193.61,191.6,192.58,191.16,190.75,191.55,188.54,191.05,191.44,191.25,193.22,191.21,190.91,189.84,191.25
48,M,False,188.5,184.98,184.63,185.26,187.05,188.17,188.95,188.18,187.84,187.91,188.44,186.63,186.16,185.47,187.27,186.64,188.42,189.68,190.43,189.54,190.08,190.34,190.0,190.36,190.89,189.88,190.53,190.25,189.95,191.76,191.37,191.18,191.57,192.84,193.34,192.98,192.43,193.55,193.63,192.35,193.43,193.38,193.9,193.1,195.13,194.53,194.31,194.28,194.96,193.84,194.59,194.29,194.51,194.04,193.4,192.6,192.82,195.02,193.84,193.61,191.6,192.58,191.16,190.75,191.55,188.54,191.05,191.44,191.25,193.22,191.21,190.91,189.84,191.25,192.49,192.99,192.64,193.05,195.16,195.81
49,M,False,260.34,259.79,259.63,259.95,260.46,260.77,260.13,259.71,259.22,260.08,260.01,258.55,258.68,259.81,262.07,261.51,261.75,261.36,260.94,261.12,260.62,261.45,262.3,262.62,263.43,263.65,262.86,261.42,261.44,259.32,258.59,257.43,257.91,257.83,257.65,257.38,256.19,256.84,255.96,256.35,255.2,255.55,253.56,254.17,253.63,255.12,255.44,252.33,253.76,251.79,252.04,253.12,251.26,251.64,250.83,252.05,250.72,251.56,252.03,252.22,249.94,249.38,251.12,252.43,253.97,253.42,251.63,250.67,251.29,250.89,249.85,249.01,248.24,247.49,247.55,245.74,245.65,246.46,246.03,246.36
50,M,False,194.04,193.4,192.6,192.82,195.02,193.84,193.61,191.6,192.58,191.16,190.75,191.55,188.54,191.05,191.44,191.25,193.22,191.21,190.91,189.84,191.25,192.49,192.99,192.64,193.05,195.16,195.81,193.67,191.64,192.01,192.55,192.55,193.35,193.58,194.12,193.23,192.94,191.53,190.23,189.85,189.85,191.35,191.75,192.01,191.57,191.87,192.14,193.15,192.46,192.15,192.55,190.3,189.97,190.27,191.59,193.87,196.15,196.55,194.74,196.23,196.18,196.6,194.41,192.83,193.9,193.82,195.3,195.78,198.37,198.84,198.15,198.02,199.66,198.92,198.28,198.74,196.19,196.04,196.15,197.37
51,M,True,206.5,206.47,208.45,211.96,219.33,216.65,226.55,219.41,224.32,226.23,237.13,230.72,236.5,229.89,221.9,220.81,217.91,214.88,215.51,216.49,221.81,218.28,214.79,222.83,219.19,218.46,226.6,226.45,225.26,221.9,217.18,214.86,213.57,208.41,204.32,205.72,204.9,181.88,181.29,195.09,178.63,177.24,179.06,180.37,179.79,176.54,173.97,161.67,157.93,161.35,168.81,175.42,160.15,154.94,151.64,147.09,148.11,150.07,153.5,152.63,150.58,149.26,153.58,158.92,162.48,176.08,174.27,175.44,182.47,176.47,158.74,159.68,161.55,159.05,161.83,168.75,157.95,155.17,144.51,142.32
52,M,False,222.83,219.19,218.46,226.6,226.45,225.26,221.9,217.18,214.86,213.57,208.41,204.32,205.72,204.9,181.88,181.29,195.09,178.63,177.24,179.06,180.37,179.79,176.54,173.97,161.67,157.93,161.35,168.81,175.42,160.15,154.94,151.64,147.09,148.11,150.07,153.5,152.63,150.58,149.26,153.58,158.92,162.48,176.08,174.27,175.44,182.47,176.47,158.74,159.68,161.55,159.05,161.83,168.75,157.95,155.17,144.51,142.32,145.51,134.35,129.73,289.92,243.12,186.48,113.52,180.46,526.23,522.36,519.75,513.85,450.06,514.18,521.04,515.01,513.82,511.43,510.15,503.47,500.05,499.26,500.06
53,M,False,162.48,176.08,174.27,175.44,182.47,176.47,158.74,159.68,161.55,159.05,161.83,168.75,157.95,155.17,144.51,142.32,145.51,134.35,129.73,289.92,243.12,186.48,113.52,180.46,526.23,522.36,519.75,513.85,450.06,514.18,521.04,515.01,513.82,511.43,510.15,503.47,500.05,499.26,500.06,493.28,473.35,471.76,470.65,472.18,459.92,457.72,449.0,448.85,446.97,462.85,457.24,450.29,445.66,442.65,449.82,438.6,441.87,436.93,430.33,431.01,434.56,428.64,413.7,413.95,415.66,413.87,407.19,404.29,402.79,406.55,399.86,394.06,385.52,384.25,382.97,373.78,366.46,365.19,353.89,348.29
54,M,False,500.06,493.28,473.35,471.76,470.65,472.18,459.92,457.72,449.0,448.85,446.97,462.85,457.24,450.29,445.66,442.65,449.82,438.6,441.87,436.93,430.33,431.01,434.56,428.64,413.7,413.95,415.66,413.87,407.19,404.29,402.79,406.55,399.86,394.06,385.52,384.25,382.97,373.78,366.46,365.19,353.89,348.29,344.89,335.92,335.16,327.29,326.72,319.39,317.23,309.11,295.22,298.16,291.54,287.67,267.36,231.41,243.62,234.3,213.63,205.01,202.33,192.55,183.1,190.38,202.03,205.35,211.8,232.84,160.78,217.81,199.81,166.39,153.27,213.65,213.96,203.23,184.63,156.23,159.39,125.21
55,M,False,449.0,448.85,446.97,462.85,457.24,450.29,445.66,442.65,449.82,438.6,441.87,436.93,430.33,431.01,434.56,428.64,413.7,413.95,415.66,413.87,407.19,404.29,402.79,406.55,399.86,394.06,385.52,384.25,382.97,373.78,366.46,365.19,353.89,348.29,344.89,335.92,335.16,327.29,326.72,319.39,317.23,309.11,295.22,298.16,291.54,287.67,267.36,231.41,243.62,234.3,213.63,205.01,202.33,192.55,183.1,190.38,202.03,205.35,211.8,232.84,160.78,217.81,199.81,166.39,153.27,213.65,213.96,203.23,184.63,156.23,159.39,125.21,121.66,108.76,137.77,153.63,188.76,39.742,38.392,180.11
56,M,True,215.83,216.99,215.52,217.43,219.5,219.84,219.59,219.59,220.34,222.5,223.15,225.94,226.74,225.9,225.51,226.54,227.96,225.54,225.13,224.27,223.03,224.21,225.59,226.29,225.39,225.85,225.75,225.84,225.6,224.69,227.64,225.03,224.51,225.88,226.28,226.91,228.63,228.4,226.67,224.95,225.61,228.71,228.3,228.15,226.86,227.39,226.86,226.08,225.68,228.28,228.57,227.66,228.28,228.78,229.43,228.79,227.79,228.46,229.55,228.94,228.67,227.78,230.13,230.81,229.08,230.46,232.01,230.46,228.97,228.84,229.1,228.82,230.79,230.6,232.57,231.29,230.87,230.33,229.09,227.92
57,M,False,225.9,225.51,226.54,227.96,225.54,225.13,224.27,223.03,224.21,225.59,226.29,225.39,225.85,225.75,225.84,225.6,224.69,227.64,225.03,224.51,225.88,226.28,226.91,228.63,228.4,226.67,224.95,225.61,228.71,228.3,228.15,226.86,227.39,226.86,226.08,225.68,228.28,228.57,227.66,228.28,228.78,229.43,228.79,227.79,228.46,229.55,228.94,228.67,227.78,230.13,230.81,229.08,230.46,232.01,230.46,228.97,228.84,229.1,228.82,230.79,230.6,232.57,231.29,230.87,230.33,229.09,227.92,227.12,226.19,228.97,227.32,227.32,227.2,228.18,228.74,229.72,229.19,229.03,228.85,227.75
58,M,False,253.27,254.09,255.06,255.55,255.31,255.93,255.66,256.3,255.88,254.42,254.09,254.23,254.03,254.07,254.27,254.05,255.81,255.39,255.51,255.19,256.67,255.21,256.97,255.69,255.48,255.34,255.84,255.93,256.19,255.14,253.92,257.46,255.87,257.88,257.53,256.97,256.68,256.51,258.62,258.64,257.67,258.06,257.31,256.64,257.61,256.52,257.21,256.56,258.07,257.09,256.71,257.06,255.31,255.86,254.66,255.08,253.98,255.79,258.04,258.26,258.62,258.33,257.5,257.09,257.18,257.29,255.45,254.18,253.78,255.79,255.16,254.95,255.16,255.54,255.87,256.74,257.07,254.91,254.27,253.92
59,M,False,230.81,230.29,228.61,232.27,230.85,229.25,222.25,226.59,223.34,225.95,219.34,225.87,219.94,213.51,211.41,207.5,206.34,200.06,196.02,199.05,190.12,193.59,186.91,191.98,188.93,181.26,185.42,186.26,190.77,191.64,191.29,187.21,184.59,181.76,182.58,180.0,179.63,203.73,200.26,198.5,196.07,193.88,189.67,176.0,175.45,168.99,185.18,187.7,184.84,182.78,178.26,174.99,164.78,157.76,162.71,159.64,158.41,157.95,158.81,156.57,158.85,166.68,160.32,153.39,149.64,146.22,152.41,149.72,144.98,142.32,141.49,143.25,139.55,141.83,139.83,138.13,140.51,139.13,137.12,138.16
60,M,True,265.32,251.45,260.4,261.79,274.87,202.23,206.69,192.71,310.77,183.89,173.76,151.72,192.02,208.57,203.56,189.5,195.06,209.05,186.46,208.8,205.19,211.52,216.7,225.04,225.93,235.04,329.63,333.06,343.69,343.01,335.89,330.97,327.28,321.88,333.12,330.05,343.48,358.18,371.87,380.63,403.79,415.75,406.63,428.13,427.53,412.74,416.82,414.71,398.23,410.62,392.19,366.8,373.21,366.24,344.07,353.03,369.44,357.4,343.95,304.25,297.98,321.44,328.97,315.7,299.38,325.53,380.63,381.0,377.24,321.76,314.49,327.18,338.27,329.67,323.23,303.33,337.59,360.38,351.35,378.91
61,M,False,369.44,357.4,343.95,304.25,297.98,321.44,328.97,315.7,299.38,325.53,380.63,381.0,377.24,321.76,314.49,327.18,338.27,329.67,323.23,303.33,337.59,360.38,351.35,378.91,370.55,343.13,342.63,344.94,345.99,338.92,337.38,334.78,343.23,362.85,341.24,343.73,337.72,323.44,320.03,324.4,322.35,329.28,341.78,347.22,331.55,329.1,324.0,332.56,322.07,323.62,304.11,297.84,299.88,306.46,317.92,309.87,305.05,296.77,318.93,315.65,310.63,310.71,302.24,298.05,293.41,294.85,298.22,290.88,293.44,279.95,282.91,282.55,276.56,274.44,275.94,273.7,255.7,262.65,247.84,235.12
62,M,True,443.56,423.81,456.3,432.11,411.97,458.0,457.81,465.23,467.97,471.09,465.69,463.21,461.69,461.65,461.03,474.43,470.4,469.69,472.98,477.32,482.89,483.91,475.55,477.72,484.42,492.84,486.43,480.04,491.15,499.38,499.23,496.88,499.78,499.61,495.95,501.49,500.16,504.42,505.57,500.76,511.19,518.27,524.87,444.07,525.42,525.68,539.06,538.83,536.01,540.8,540.74,544.19,547.78,550.6,546.69,563.16,562.63,564.42,567.32,568.18,576.02,573.97,574.42,581.28,583.47,585.32,476.43,491.6,600.27,601.2,600.46,599.01,598.42,596.36,589.86,588.8,583.46,583.38,586.96,591.98
63,M,False,585.32,476.43,491.6,600.27,601.2,600.46,599.01,598.42,596.36,589.86,588.8,583.46,583.38,586.96,591.98,586.92,586.55,584.28,583.39,575.85,566.99,567.92,585.36,583.11,587.33,593.16,599.22,602.32,610.08,601.71,593.16,582.63,598.1,601.29,624.86,618.97,616.29,606.4,599.27,610.74,602.69,531.23,594.26,617.27,602.93,479.27,645.36,640.6,636.3,666.06,669.01,669.96,680.72,692.94,701.42,688.52,702.69,703.87,629.27,721.6,724.33,707.64,611.64,703.16,725.01,711.56,702.26,733.3,705.01,744.92,735.02,734.39,761.02,741.53,745.59,686.47,780.93,785.11,699.06,773.82
64,M,False,506.0,511.63,509.73,511.31,509.74,512.67,508.15,504.96,505.53,517.43,523.46,526.5,522.08,523.82,522.25,536.92,537.56,526.95,522.88,525.01,525.81,525.86,534.25,540.27,538.49,545.32,541.01,549.04,540.8,551.45,553.09,549.08,546.77,548.86,550.5,552.75,560.72,566.8,566.24,564.52,561.72,565.63,565.3,562.41,567.5,564.72,566.34,567.48,568.86,571.41,574.5,574.21,575.85,572.34,575.41,573.96,577.13,578.65,581.43,579.88,575.27,577.86,582.03,581.29,574.4,578.79,577.37,580.49,574.21,573.47,568.63,564.7,564.22,568.43,568.38,575.93,582.03,581.2,582.1,583.41
65,M,False,231.35,249.49,234.2,265.33,295.84,298.58,303.52,313.04,326.31,334.98,345.85,349.13,349.97,353.26,355.47,362.04,362.58,369.48,372.2,370.09,370.7,374.97,373.7,373.85,376.81,378.81,390.39,396.3,401.41,405.33,411.28,413.11,415.61,420.99,426.48,432.67,436.29,441.0,438.7,442.45,450.63,451.63,454.35,457.93,463.8,464.79,469.02,477.89,480.71,477.39,481.78,484.38,503.04,193.9,499.58,499.61,517.6,525.19,520.23,519.6,537.02,561.73,314.14,538.45,533.2,535.4,540.51,547.18,547.36,562.9,564.46,561.82,560.56,565.84,570.14,571.65,573.72,577.46,581.71,585.83
66,M,False,157.02,155.18,155.28,155.74,156.04,155.4,154.34,154.3,154.73,154.06,153.87,155.87,157.09,155.02,154.76,156.71,156.36,158.2,161.16,164.04,164.3,166.76,167.23,166.39,169.33,170.23,170.74,170.18,167.56,166.34,171.35,171.37,174.12,174.5,173.34,175.31,176.16,177.63,179.17,177.28,177.26,178.69,182.52,180.79,182.32,185.05,188.9,196.71,197.37,196.79,199.64,198.87,192.77,190.07,195.13,191.6,193.75,194.99,196.37,193.0,190.76,189.75,191.24,193.93,193.25,193.54,194.28,194.56,193.57,189.44,192.76,194.75,195.65,194.33,197.38,197.37,194.28,192.38,195.29,191.93
67,M,False,130.86,131.61,131.21,131.48,132.65,132.53,131.96,132.07,133.67,132.31,132.72,134.71,132.85,132.76,131.12,132.28,132.95,130.05,130.59,132.81,134.14,134.16,131.71,131.56,132.26,132.32,133.17,134.22,132.4,132.33,131.12,128.48,127.0,123.97,123.25,123.29,121.19,122.41,120.17,122.24,123.44,122.74,123.56,123.01,119.83,119.89,120.45,117.38,116.39,117.33,116.51,116.5,116.36,116.97,116.98,117.51,116.13,114.99,117.35,118.67,118.42,117.92,117.96,118.42,118.85,119.27,118.72,118.64,119.72,116.91,114.43,112.92,113.54,114.89,113.61,113.47,114.82,114.12,112.62,115.35
68,M,True,127.03,126.09,127.75,127.51,128.71,108.46,109.84,130.96,111.43,109.24,125.47,129.65,129.56,129.25,132.0,131.14,132.44,134.58,137.38,136.41,135.74,136.16,134.43,134.92,133.89,134.84,134.15,136.98,136.09,134.74,136.22,134.86,139.08,117.91,115.43,131.35,116.3,115.52,136.94,116.32,139.02,143.03,142.79,141.41,139.84,140.65,142.23,138.77,138.1,138.12,138.93,139.42,140.25,141.23,140.57,140.29,140.66,139.87,140.43,140.54,142.5,142.26,142.6,143.7,143.49,143.88,144.14,143.64,145.11,145.52,144.2,144.85,143.93,144.38,143.7,144.82,144.92,145.01,146.66,144.57
69,M,True,149.43,150.97,150.4,151.53,152.08,151.97,151.89,153.43,155.16,153.49,153.51,152.68,154.3,155.42,155.95,155.66,156.46,156.08,156.69,159.8,159.14,160.75,160.17,159.64,161.36,162.16,162.87,162.09,163.43,164.04,162.8,163.47,163.96,163.42,163.12,162.61,162.43,163.15,163.59,164.52,164.48,163.45,164.01,165.51,166.36,165.65,165.0,164.06,163.65,164.67,163.26,163.63,162.07,162.33,162.51,162.81,162.29,162.4,163.86,163.75,163.96,164.96,165.76,168.1,168.86,170.29,170.23,171.15,170.83,171.97,173.19,173.28,174.34,174.8,174.87,175.66,177.53,177.41,175.93,176.87
70,M,False,179.72,180.76,179.59,180.65,179.1,179.5,178.77,179.0,179.07,179.14,178.48,178.15,179.18,178.37,178.16,178.13,178.42,178.36,177.56,177.57,177.71,177.81,178.9,177.61,178.43,177.46,177.69,177.46,177.93,177.7,177.58,176.04,177.3,176.73,177.22,177.18,177.11,177.68,177.6,177.24,177.68,178.81,178.6,177.79,176.98,177.74,178.56,178.52,178.56,178.62,178.51,178.95,178.68,179.1,179.09,178.63,178.09,177.22,177.48,177.36,176.42,176.46,177.11,177.35,176.13,176.33,176.38,176.77,176.71,176.53,176.84,176.08,177.1,176.46,176.36,176.1,176.46,175.76,175.43,176.01
71,M,True,163.26,163.63,162.07,162.33,162.51,162.81,162.29,162.4,163.86,163.75,163.96,164.96,165.76,168.1,168.86,170.29,170.23,171.15,170.83,171.97,173.19,173.28,174.34,174.8,174.87,175.66,177.53,177.41,175.93,176.87,177.22,177.01,178.46,179.62,179.44,179.21,180.44,181.75,181.14,181.08,180.58,181.2,180.65,181.21,182.21,181.7,180.22,181.15,182.21,181.25,182.83,183.32,183.19,182.64,183.72,183.57,183.29,183.13,183.39,182.95,182.26,182.71,182.76,182.08,181.76,181.77,182.91,182.95,183.43,183.53,183.29,182.85,183.25,182.85,183.0,182.7,182.31,182.78,183.38,183.34
72,M,True,268.69,266.31,268.03,265.8,268.49,268.99,269.95,269.2,269.9,270.58,270.51,270.88,271.37,271.23,272.98,271.07,272.85,271.61,274.71,274.48,273.93,274.99,275.3,274.54,273.24,273.5,276.03,277.28,277.91,278.18,278.39,277.87,279.41,279.95,279.95,280.86,282.34,282.33,281.67,281.07,281.28,285.45,283.9,286.71,290.06,287.91,288.34,285.56,282.99,284.27,280.42,282.42,282.18,279.68,277.97,278.89,280.16,281.48,282.27,284.34,285.71,285.13,284.87,284.79,287.22,285.61,285.65,282.32,285.7,282.91,286.2,283.21,284.44,282.21,282.57,281.27,276.21,277.62,277.13,278.22
73,M,False,285.56,282.99,284.27,280.42,282.42,282.18,279.68,277.97,278.89,280.16,281.48,282.27,284.34,285.71,285.13,284.87,284.79,287.22,285.61,285.65,282.32,285.7,282.91,286.2,283.21,284.44,282.21,282.57,281.27,276.21,277.62,277.13,278.22,275.51,277.05,276.32,278.85,277.7,274.42,271.18,272.56,267.98,267.94,270.93,268.44,267.72,269.42,268.94,266.08,266.5,269.25,268.13,266.41,266.0,265.88,263.93,264.17,265.37,264.17,266.35,266.1,265.88,268.41,268.63,267.17,267.31,267.14,267.86,266.74,267.07,269.55,271.48,269.48,273.29,272.53,270.62,271.52,272.12,272.74,273.63
74,M,True,275.13,269.96,264.4,259.99,265.46,264.89,261.87,262.49,260.91,261.66,253.36,257.1,257.37,257.47,260.43,255.94,249.19,250.89,255.8,248.94,247.56,254.69,252.83,262.48,256.56,254.01,262.76,254.59,253.09,252.88,248.96,254.21,244.98,233.44,235.16,234.68,235.33,233.4,235.14,249.08,237.17,246.23,235.6,236.76,235.77,235.85,233.14,230.46,233.17,230.79,231.05,232.21,232.94,230.31,230.36,230.4,231.04,231.17,230.44,230.87,232.07,231.58,232.1,231.45,231.37,231.88,232.72,232.65,233.38,233.63,233.27,234.75,235.03,234.84,235.44,237.0,237.0,237.0,237.0,237.0
75,M,False,238.6,238.6,238.6,238.6,238.6,239.4,239.4,239.4,239.4,240.0,240.0,240.0,240.2,239.4,239.4,239.4,239.4,240.8,240.2,239.61,239.61,239.61,239.61,239.61,240.42,240.42,240.42,239.61,239.61,240.42,240.42,240.42,240.64,239.83,239.02,239.02,240.42,240.42,240.42,241.22,241.22,242.03,242.03,241.45,241.45,241.45,242.03,241.45,241.45,240.87,240.87,240.87,240.87,240.87,240.87,241.45,241.45,240.87,240.87,240.29,241.1,241.1,241.1,241.1,240.29,240.29,240.53,239.71,240.53,240.53,240.53,241.1,241.1,240.53,241.35,240.53,241.35,241.92,241.92,241.92
76,M,False,239.4,240.8,240.2,239.61,239.61,239.61,239.61,239.61,240.42,240.42,240.42,239.61,239.61,240.42,240.42,240.42,240.64,239.83,239.02,239.02,240.42,240.42,240.42,241.22,241.22,242.03,242.03,241.45,241.45,241.45,242.03,241.45,241.45,240.87,240.87,240.87,240.87,240.87,240.87,241.45,241.45,240.87,240.87,240.29,241.1,241.1,241.1,241.1,240.29,240.29,240.53,239.71,240.53,240.53,240.53,241.1,241.1,240.53,241.35,240.53,241.35,241.92,241.92,241.92,241.1,240.53,241.35,240.78,242.17,242.17,242.17,241.35,242.17,242.17,242.17,242.17,242.42,242.42,242.42,242.42
77,M,True,140.9,139.37,137.92,108.84,107.57,106.47,107.47,104.76,101.58,103.82,101.3,100.87,101.31,103.67,105.42,100.75,100.54,104.42,104.33,104.3,103.4,102.61,103.01,101.31,101.13,104.61,101.41,99.865,96.731,95.743,95.645,89.945,89.94,87.736,86.64,86.782,85.428,84.084,86.451,85.581,87.909,90.692,87.341,80.12,81.721,79.316,82.518,83.079,82.335,80.065,79.665,81.743,80.072,78.908,79.03,77.646,74.792,69.99,74.721,79.244,80.874,77.191,78.253,79.936,80.708,81.751,77.526,73.947,75.856,77.578,79.414,78.131,82.512,82.629,82.391,80.735,79.863,81.54,80.591,82.855
