index,nar,time_start,xray_class,time_peak,time_end,COINCIDENCE,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
30,11192,2011-04-16 04:48:00,N,not applicable,not applicable,False,2.9391677966101697e+22,45.97350847457627,118.79813559322034,126.66050847457626,68.96067796610168,0.13349298305084745,54155847457627.12,-0.00896691525423729,3093.7694915254237,404.5059322033899,16461288135593.22,9434.661016949152,5.6530033898305087e+23,38.1665254237288,31.630830508474574,4.778013559322033,1657.7406779661014,39053.15254237288,7.9045135593220355,138.5242033898305
31,11194,2011-04-15 10:48:00,N,not applicable,not applicable,False,1.7020578947368422e+21,31.871912280701757,138.75631578947366,136.47859649122807,59.5259649122807,0.1513172842105263,2216301754385.965,0.004855352807017544,118.8517192982456,11.891132807017547,927477456140.3508,2554.51052631579,8.234273684210526e+21,24.161421052631578,5.6971842105263155,1.078122807017544,62.61628070175439,0.0,3.621419298245614,7.528645614035088
32,11197,2011-04-25 14:12:00,N,not applicable,not applicable,False,3.1910677966101697e+22,44.007949152542366,112.16830508474575,114.27406779661017,57.545237288135596,0.447895593220339,53029355932203.39,0.008013077966101694,2529.8847457627116,411.69322033898305,22421338983050.848,7418.081355932202,5.0782508474576266e+23,36.156322033898306,28.754542372881357,4.119220338983051,2326.7796610169485,11699.43220338983,17.949983050847457,276.85508474576267
33,11198,2011-04-23 14:12:00,N,not applicable,not applicable,False,2.437679661016949e+21,26.313322033898306,116.37983050847457,115.10067796610169,43.108474576271185,0.03327056101694915,2629508474576.271,0.002154986440677966,132.52474576271186,7.946103389830509,517142542372.88135,1718.5457627118642,8.47596440677966e+21,20.67533898305085,1.0258896610169492,0.22511525423728815,63.39559322033899,0.0,0.0,0.0
34,11205,2011-05-05 09:12:00,N,not applicable,not applicable,False,1.936983018867924e+22,45.07818867924528,110.13207547169813,110.86094339622642,59.013528301886794,0.2549877358490566,30508830188679.246,-0.0058632943396226414,1415.9566037735851,181.36999999999998,5254967924528.302,7459.441509433964,3.070250943396227e+23,36.9531320754717,31.11930188679245,3.8893452830188684,1153.854716981132,1810.3550943396226,37.24162264150944,460.097358490566
35,11207,2011-05-08 21:12:00,N,not applicable,not applicable,False,3.1148525423728814e+21,29.516338983050847,131.14237288135595,129.6413559322034,53.96879661016949,1.0881911864406781,4960937288135.593,-0.002704533677966102,223.65355932203386,13.186645593220337,2936145762711.8643,1817.6644067796612,1.2207694915254234e+22,22.82303389830508,2.947093220338983,0.07268474576271187,287.4252542372882,0.0,0.0,0.0
36,11209,2011-05-10 12:48:00,N,not applicable,not applicable,False,1.4881232142857142e+21,32.66710714285715,144.05607142857144,143.2525,61.649607142857135,-0.2790567125,2102219642857.1428,-0.0069577125,109.67142857142858,14.864382142857142,552170571428.5714,2585.269642857143,7.296744642857142e+21,25.176303571428573,6.702683928571429,0.4397428571428571,68.98821428571429,3.497982142857143,18.213482142857142,30.430892857142858
37,11211,2011-05-11 05:12:00,N,not applicable,not applicable,False,5.931068421052632e+20,30.634122807017544,143.25859649122808,141.7417543859649,60.28505263157895,-0.03809361754385964,870908421052.6316,0.0001864742105263158,42.03871929824562,1.5613942105263159,216635228070.17545,2031.1350877192979,2.4273929824561403e+21,22.66366666666667,3.3675468421052632,0.20070526315789475,42.608210526315794,0.0,0.0,0.0
38,11212,2011-05-14 17:12:00,N,not applicable,not applicable,False,3.924691228070176e+20,28.31545614035087,124.54701754385965,124.27649122807016,49.47063157894737,0.2179300215789474,617527192982.4562,-0.0017662894210526314,26.73731578947368,1.841666192982456,160354491228.0702,1542.1070175438595,1.349640350877193e+21,22.231473684210524,2.6545066666666663,0.0,38.02970175438596,0.0,0.0,0.0
39,11215,2011-05-16 11:12:00,N,not applicable,not applicable,False,3.6155403846153844e+20,26.313211538461545,133.10326923076926,132.9419230769231,45.944519230769224,-0.6537851730769232,489427307692.3077,-0.00855154275,23.466865384615385,4.92472601923077,269468942307.69232,1664.525,1.2308619230769232e+21,21.40963461538462,3.126355961538461,0.42451538461538463,15.199961538461535,0.0,0.0,0.0
40,11219,2011-05-26 22:12:00,N,not applicable,not applicable,False,5.423730508474577e+20,29.653745762711864,144.54525423728816,144.38474576271187,61.953694915254225,1.068543220338983,898889152542.3729,-0.008133551186440676,42.328898305084756,6.323172542372881,494056779661.01697,1562.6966101694914,1.7863235593220338e+21,20.10835593220339,1.6963186440677966,0.02308135593220339,68.72350847457628,0.0,0.0,0.0
41,11221,2011-05-23 06:00:00,N,not applicable,not applicable,False,1.494759152542373e+21,33.834423728813555,122.95271186440678,124.52745762711868,57.17955932203389,-0.5582193440677966,1763172881355.9321,-0.007391931864406779,97.11999999999999,15.099810169491525,682156440677.9661,3005.298305084746,8.053262711864408e+21,26.469779661016947,8.521652542372882,0.6015389830508474,36.30713559322034,10.760033898305087,15.29023559322034,30.73166949152542
42,11222,2011-05-29 12:00:00,N,not applicable,not applicable,False,3.71412e+20,53.718,90.8596,116.23299999999999,56.0818,-1.235852,717468000000.0,-0.0029214598,36.257,1.6573406,389448000000.0,5544.780000000001,4.2591600000000013e+21,45.203599999999994,41.013999999999996,1.3780000000000001,13.516200000000001,0.0,0.0,0.0
43,11225,2011-05-31 09:00:00,N,not applicable,not applicable,False,2.1215864406779662e+21,51.71642372881357,101.2537627118644,97.84581355932204,59.13161016949152,0.08312659999999998,2790933898305.085,-0.008662644067796607,127.33999999999999,29.09727118644068,288791864406.77966,9119.322033898305,4.076572881355933e+22,41.18537288135593,42.4141186440678,0.8307813559322034,97.47122033898306,0.0,0.0,0.0
44,11230,2011-06-03 18:00:00,N,not applicable,not applicable,False,1.1605591525423726e+22,40.384542372881356,113.80932203389831,113.43644067796609,54.66505084745762,0.48601203389830505,16955271186440.678,-0.0008735862271186442,770.6022033898305,16.11056277966102,4984484745762.712,5048.386440677967,1.2593474576271187e+23,32.70037288135593,22.517322033898306,3.0594271186440674,699.3447457627118,0.0,52.386457627118645,407.0989830508475
45,11231,2011-06-05 06:00:00,N,not applicable,not applicable,False,6.92310701754386e+20,32.939245614035094,129.0440350877193,129.2340350877193,54.69017543859649,0.7042637719298246,1281282105263.158,-0.0017889694736842104,54.986192982456146,4.38165596491228,500288315789.4737,1827.7105263157891,3.0067122807017544e+21,26.28343859649123,8.14828947368421,2.382849122807017,55.23875438596491,0.0,0.0,0.0
46,11233,2011-06-06 16:00:00,N,not applicable,not applicable,False,2.230274137931035e+22,36.270172413793105,118.16344827586208,119.36017241379311,53.90777586206896,0.03356614629310345,32110775862068.965,0.011099396551724136,1593.6758620689654,375.7920689655172,19951275862068.965,4509.349999999999,2.0320189655172416e+23,29.350879310344826,16.33451724137931,4.167425862068965,1036.4003448275862,2416.0827586206897,52.70031034482759,487.14258620689657
47,11238,2011-06-20 21:24:00,N,not applicable,not applicable,False,2.654994736842105e+20,31.733298245614034,157.00017543859647,156.38192982456144,71.30863157894736,1.1713545614035086,456474912280.7018,-0.011630324649122809,22.452929824561398,4.849763175438598,318062421052.6316,1831.6754385964912,1.0248849122807016e+21,20.335421052631578,2.0882612280701753,0.0,32.566649122807014,0.0,0.0,0.0
48,11246,2011-07-05 17:00:00,N,not applicable,not applicable,False,4.689374137931034e+20,31.67963793103448,155.1636206896552,158.42137931034483,69.53155172413794,1.4630084482758619,843274482758.6207,0.0032090868620689656,42.67113793103447,3.6644916896551725,602958620689.6552,1571.6724137931033,1.5321886206896552e+21,18.627672413793107,2.0409058620689655,0.4174965517241379,101.06075862068965,0.0,0.0,0.0
49,11248,2011-07-12 04:12:00,N,not applicable,not applicable,False,4.675727586206896e+20,28.94606896551724,118.55172413793103,116.17310344827587,46.645155172413794,0.3746839051724138,775580000000.0,0.0022513258620689655,31.018482758620692,2.045278448275862,181798113793.10345,1697.5672413793102,1.9035206896551726e+21,24.11703448275862,3.8622103448275866,0.30319482758620686,37.815448275862074,0.0,0.0,0.0
50,11250,2011-07-15 15:48:00,N,not applicable,not applicable,False,6.448076271186442e+21,51.45477966101695,101.2508813559322,102.40950847457627,59.02869491525424,0.3303571186440678,9176847457627.12,0.008739877966101695,437.7094915254238,87.22101694915254,2980935593220.339,10279.938983050846,1.3659271186440679e+23,42.76005084745763,44.00050847457627,3.5450406779661017,300.8513559322033,371.73881355932195,8.528855932203388,77.62523728813561
51,11251,2011-07-16 11:36:00,N,not applicable,not applicable,False,2.0324035087719297e+22,34.9331052631579,104.98771929824562,104.80350877192983,44.09278947368421,0.25229526315789474,29433403508771.93,-0.001098821754385965,1302.2912280701753,36.57049649122807,4755487719298.246,4363.10350877193,1.9675035087719297e+23,29.515736842105262,15.467333333333334,3.0929701754385963,1021.750350877193,129.18087719298245,98.46887719298245,920.5491228070176
52,11252,2011-07-16 11:36:00,N,not applicable,not applicable,False,2.0324035087719297e+22,34.9331052631579,104.98771929824562,104.80350877192983,44.09278947368421,0.25229526315789474,29433403508771.93,-0.001098821754385965,1302.2912280701753,36.57049649122807,4755487719298.246,4363.10350877193,1.9675035087719297e+23,29.515736842105262,15.467333333333334,3.0929701754385963,1021.750350877193,129.18087719298245,98.46887719298245,920.5491228070176
53,11253,2011-07-16 12:48:00,N,not applicable,not applicable,False,4.6437362318840575e+20,28.05636231884058,131.4921739130435,130.26449275362322,53.368144927536235,-0.00823444637681159,526382173913.04346,-0.008571488695652173,27.43475072463768,6.333962043478261,264376476811.5942,2201.579710144928,1.9860760869565217e+21,22.105579710144923,2.058128260869566,0.0,16.714797101449275,0.0,0.0,0.0
54,11256,2011-07-22 06:48:00,N,not applicable,not applicable,False,1.1722048904109589e+22,29.83883561643836,105.6806712328767,105.62416438356163,38.818684931506844,0.1553910008219178,13643859178082.191,-0.005492091780821918,619.4736068493152,81.20429780821918,1738250246575.3425,3170.2876712328766,8.923177863013698e+22,25.03768493150685,9.187637534246575,3.1208493150684933,482.37450821917815,0.0,0.0,0.0
55,11258,2011-07-17 18:48:00,N,not applicable,not applicable,False,1.4244915254237287e+21,33.28403389830508,144.9313559322034,144.05389830508474,66.4004745762712,0.8097466101694916,2424264406779.661,-0.007548016949152543,111.5288813559322,17.475877966101695,1028710000000.0,1958.230508474576,6.00306779661017e+21,23.388576271186444,5.314549152542373,0.7829796610169492,184.63372881355932,0.0,0.0,0.0
56,11264,2011-07-29 08:48:00,N,not applicable,not applicable,False,2.7742571428571434e+21,27.882071428571425,99.51035714285715,102.10147619047618,43.13838095238095,-0.31553372142857145,2824473809523.8096,0.011038290476190475,165.93071428571432,41.47530952380952,1821197619047.6191,2238.6333333333337,1.134877142857143e+22,21.249095238095236,3.358586904761905,2.4511214285714287,53.11761904761904,0.0,0.0,0.0
57,11268,2011-08-09 08:12:00,N,not applicable,not applicable,False,1.7010101694915255e+21,34.02066101694915,130.17016949152543,129.3808474576271,60.94618644067796,0.8492116949152541,3248469491525.424,-0.006416872881355931,140.8713559322034,18.841220338983057,1381652203389.8306,1960.9305084745758,7.761635593220338e+21,25.229915254237287,7.509286440677966,0.0,230.78457627118647,0.0,0.0,0.0
58,11270,2011-08-15 07:00:00,N,not applicable,not applicable,False,7.681432203389832e+20,29.495694915254237,125.21135593220339,125.28949152542371,50.165694915254235,0.8878594915254238,1520508474576.2712,-5.9129661016949174e-05,62.3078813559322,2.170760084745763,663594406779.661,1600.2881355932207,2.909823728813559e+21,23.20128813559322,3.6924186440677964,0.20768474576271187,94.83894915254237,0.0,0.0,0.0
59,11273,2011-08-19 01:48:00,N,not applicable,not applicable,False,1.880818644067797e+21,37.03579661016949,152.43152542372883,149.9822033898305,74.80808474576271,0.2915701525423729,3228079661016.949,-0.004699079152542373,162.85169491525423,13.675466101694914,681046440677.9661,2550.2033898305085,9.890659322033898e+21,26.23813559322034,9.694927118644069,1.5872322033898307,130.6023728813559,51.71586440677966,14.724022033898306,32.63944067796611
60,11276,2011-08-26 01:48:00,N,not applicable,not applicable,False,2.2383377358490567e+21,31.193075471698116,127.27358490566036,127.02301886792453,55.378169811320774,1.1333111320754716,4222369811320.755,0.0003565214716981132,179.91415094339624,6.781581886792454,2313635849056.604,1766.1377358490568,9.064132075471696e+21,23.53554716981132,4.136873584905661,0.07085660377358491,311.6562264150944,0.0,0.0,0.0
61,11278,2011-08-25 09:48:00,N,not applicable,not applicable,False,2.5231836363636366e+22,40.336472727272735,114.1632727272727,116.61109090909089,57.49205454545455,-0.13853820363636365,41189672727272.73,-0.013132436363636363,2076.445454545454,513.4394545454544,27756854545454.547,6818.058181818182,3.551392727272728e+23,32.54843636363637,23.629909090909088,4.554263636363636,1267.96,12390.394545454546,13.218672727272724,172.66509090909088
62,11280,2011-08-30 22:24:00,N,not applicable,not applicable,False,2.1836172413793104e+21,31.65358620689655,132.0896551724138,133.11827586206897,57.06786206896552,0.5653831120689655,3817375862068.9653,-0.004963991379310345,162.60224137931036,17.9594,1650643103448.276,1593.1551724137928,7.991862068965517e+21,22.94439655172414,5.196670689655172,1.8886931034482761,306.01310344827596,0.0,0.0,0.0
63,11282,2011-08-31 10:24:00,N,not applicable,not applicable,False,7.694833928571429e+21,53.981964285714284,90.331375,90.55499999999999,54.42053571428572,0.3695919642857143,12585571428571.428,0.0017774687857142857,551.8335714285714,24.981664285714285,3131810714285.7144,9813.555357142857,1.7619482142857146e+23,43.770857142857146,48.048339285714285,3.0042017857142858,730.0514285714286,47.779999999999994,30.403017857142856,319.9619642857142
64,11284,2011-08-30 07:36:00,N,not applicable,not applicable,False,,,,,,,,,,,,,,,,,,,,
65,11285,2011-08-31 02:00:00,N,not applicable,not applicable,False,8.97874827586207e+20,36.5383448275862,138.91396551724137,136.31724137931036,62.64513793103448,-0.3317389482758621,1724311896551.724,-0.004974613965517241,71.67150000000001,7.237139310344828,499160655172.4138,2185.298275862069,4.882353448275862e+21,27.49101724137931,11.784275862068966,0.1126844827586207,53.107896551724146,1.8847931034482759,1.9392586206896552,3.6583448275862067
66,11288,2011-09-08 13:48:00,N,not applicable,not applicable,False,2.840142857142857e+20,33.3925,149.3255357142857,152.3444642857143,73.07351785714286,1.348965357142857,471847321428.5714,-0.014709389285714287,23.903946428571427,6.2668517857142865,342975464285.7143,1881.794642857143,1.0757748214285715e+21,21.23275,2.7031680357142855,0.8728553571428571,32.30844642857143,0.0,0.0,0.0
67,11293,2011-09-15 02:00:00,N,not applicable,not applicable,False,2.25758947368421e+22,54.419842105263136,97.16207894736843,101.9978947368421,59.48213157894738,0.17607073684210528,37124315789473.69,-0.014285421052631581,1812.9605263157894,498.858947368421,5824728947368.421,14962.921052631578,6.934073684210526e+23,46.525263157894734,47.867552631578945,4.373560526315789,1221.992105263158,5773.442105263159,20.793578947368427,403.2031578947368
68,11294,2011-09-15 14:00:00,N,not applicable,not applicable,False,4.530672727272728e+21,41.87418181818182,135.18454545454546,134.42927272727275,71.32796363636363,0.22761598181818185,7674301818181.818,-0.0018081065454545451,368.944,15.245791818181816,1030587454545.4546,3688.189090909091,3.537772727272727e+22,31.307545454545455,18.126090909090905,2.7405090909090912,304.5089090909091,76.14236363636364,10.23624727272727,45.44530909090908
69,11298,2011-09-19 08:36:00,N,not applicable,not applicable,False,2.8209877192982458e+22,52.46331578947368,108.39087719298246,111.09508771929825,66.78896491228069,0.48874701754385963,57051649122807.016,0.0019819378947368424,2650.975438596491,100.53489473684209,12880005263157.895,7820.09298245614,5.154950877192982e+23,42.54949122807018,40.54266666666666,4.494433333333332,2212.342105263158,32515.614035087718,23.528087719298245,427.7217543859649
70,11299,2011-09-19 02:36:00,N,not applicable,not applicable,False,8.148178947368421e+21,42.51157894736842,133.1442105263158,133.9244736842105,70.94442105263158,0.04332848684210526,14980657894736.842,0.006811471052631579,690.8928947368422,91.20028947368421,6633834210526.315,3846.2947368421055,6.874455263157896e+22,32.3712105263158,19.111973684210525,3.7403921052631577,501.63052631578955,1782.4289473684207,19.822394736842107,148.3755263157895
