,FLARE_TYPE,COINCIDENCE,slf_1,slf_2,slf_3,slf_4,slf_5,slf_6,slf_7,slf_8,slf_9,slf_10,slf_11,slf_12,slf_13,slf_14,slf_15,slf_16,slf_17,slf_18,slf_19,slf_20,slf_21,slf_22,slf_23,slf_24,slf_25,slf_26,slf_27,slf_28,slf_29,slf_30,slf_31,slf_32,slf_33,slf_34,slf_35
383,M,False,149.97,121.32,235.97,144.3,183.21,143.39,134.77,126.42,250.55,131.09,116.96,158.03,146.66,239.99,111.75,237.25,240.92,87.08,87.454,69.109,60.375,52.349,57.915,53.994,49.619,57.374,65.149,81.684,70.342,71.548,64.418,57.002,64.828,64.227,63.271
384,M,True,3.1907,3.8771,1.1685,4.3261,1.507,1.7029,1.6262,1.3002,1.6685,1.565,1.7687,1.7042,1.8112,1.9714,2.374,2.4441,2.551,2.623,2.6766,2.7912,2.905,2.9126,2.9476,3.051,3.1025,3.1846,3.2273,3.263,3.3837,3.39,3.4609,3.5274,3.5668,3.6071,3.6785
385,M,True,6.7644,6.942,7.0022,6.6322,6.9962,6.9638,7.0252,6.9865,6.8803,6.9534,6.8849,6.8403,6.5497,6.9411,6.4496,6.4667,6.5489,6.4294,6.3893,6.2797,6.2017,6.3478,6.3606,6.4617,6.423,6.1163,6.0318,5.6897,5.6002,5.9716,5.9398,5.9627,5.7666,5.7125,5.6903
386,M,False,5.604,5.4761,5.4983,5.388,5.2917,5.2646,5.3456,5.4519,5.3704,5.3799,5.4121,5.3882,5.3092,5.3205,5.326,5.4018,5.3169,5.432,5.36,5.3876,5.3037,5.3703,5.276,5.2546,5.1632,5.2762,5.1538,5.1779,5.1785,5.1814,5.0769,5.0454,5.1505,5.169,5.1667
387,M,False,5.4018,5.3169,5.432,5.36,5.3876,5.3037,5.3703,5.276,5.2546,5.1632,5.2762,5.1538,5.1779,5.1785,5.1814,5.0769,5.0454,5.1505,5.169,5.1667,5.1865,5.0179,5.0836,5.1836,5.1829,5.2165,4.9278,5.1333,5.1147,4.9876,5.1194,5.0908,5.0368,4.9026,4.9829
388,M,False,5.3876,5.3037,5.3703,5.276,5.2546,5.1632,5.2762,5.1538,5.1779,5.1785,5.1814,5.0769,5.0454,5.1505,5.169,5.1667,5.1865,5.0179,5.0836,5.1836,5.1829,5.2165,4.9278,5.1333,5.1147,4.9876,5.1194,5.0908,5.0368,4.9026,4.9829,4.8275,4.9588,4.8076,4.868
389,M,False,5.1667,5.1865,5.0179,5.0836,5.1836,5.1829,5.2165,4.9278,5.1333,5.1147,4.9876,5.1194,5.0908,5.0368,4.9026,4.9829,4.8275,4.9588,4.8076,4.868,4.9219,4.8673,4.852,4.9127,4.8009,4.8177,4.843,4.7269,4.735,4.7447,4.7861,4.6886,4.6473,4.6703,4.7799
390,M,True,4.458,4.3415,4.4294,4.3684,4.3415,4.3173,4.332,4.3119,4.304,4.325,4.298,4.3158,4.4209,4.4062,4.353,4.3543,4.2962,4.3387,4.2848,4.2985,4.2451,4.315,4.2255,4.3076,4.2549,4.272,4.3325,4.2759,4.2809,4.328,4.4308,4.3814,4.4082,4.381,4.4211
391,M,False,4.2451,4.315,4.2255,4.3076,4.2549,4.272,4.3325,4.2759,4.2809,4.328,4.4308,4.3814,4.4082,4.381,4.4211,4.3824,4.4329,4.4169,4.3841,4.4468,4.4861,4.5174,4.4936,4.5309,4.5395,4.5298,4.4855,4.5393,4.5179,4.5106,4.4896,4.5595,4.5441,4.5124,4.5225
392,M,True,4.7976,4.7487,4.8167,4.7991,4.7967,4.7868,4.8102,4.7806,4.765,4.8321,4.7927,4.7942,4.8084,4.8031,4.8321,4.7759,4.7864,4.7928,4.7643,4.7597,4.7504,4.7381,4.7633,4.7583,4.7164,4.7807,4.7254,4.7286,4.6492,4.6489,4.6364,4.6632,4.6748,4.6838,4.6739
393,M,True,5.564,5.656,5.6358,5.7172,5.724,5.6613,5.6303,5.6096,5.5942,5.6707,5.7489,5.6241,5.643,5.6854,5.7044,5.7043,5.7361,5.6269,5.6786,5.73,5.7371,5.7792,5.7227,5.7333,5.6965,5.7201,5.6388,5.6792,5.6829,5.7502,5.6441,5.6492,5.7274,5.6908,5.7083
394,M,False,5.6358,5.7172,5.724,5.6613,5.6303,5.6096,5.5942,5.6707,5.7489,5.6241,5.643,5.6854,5.7044,5.7043,5.7361,5.6269,5.6786,5.73,5.7371,5.7792,5.7227,5.7333,5.6965,5.7201,5.6388,5.6792,5.6829,5.7502,5.6441,5.6492,5.7274,5.6908,5.7083,5.6452,5.6635
395,M,False,5.5942,5.6707,5.7489,5.6241,5.643,5.6854,5.7044,5.7043,5.7361,5.6269,5.6786,5.73,5.7371,5.7792,5.7227,5.7333,5.6965,5.7201,5.6388,5.6792,5.6829,5.7502,5.6441,5.6492,5.7274,5.6908,5.7083,5.6452,5.6635,5.6164,5.6611,5.7028,5.6864,5.6014,5.6004
396,M,False,5.6854,5.687,5.744,5.6988,5.7095,5.7275,5.7392,5.6385,5.6463,5.7221,5.7757,5.7989,5.8378,5.7359,5.7676,5.7966,5.7684,5.7465,5.7908,5.6787,5.7039,5.6907,5.6809,5.7182,5.7204,5.7319,5.7619,5.7682,5.8048,5.8835,5.8206,5.8097,5.8389,5.8606,5.7737
397,M,False,5.8343,5.7876,5.8513,5.8018,5.8442,5.9009,5.8377,5.8999,5.8469,5.927,5.9602,5.9052,5.8513,5.9141,5.9362,5.8774,5.8902,5.9562,5.9684,5.9641,5.9678,6.0027,5.8982,5.9478,6.0138,6.0352,6.0622,5.9482,6.0008,6.0079,6.0197,6.0746,6.0643,6.0782,6.1675
398,M,False,6.0175,5.7228,6.0019,6.012,5.9502,6.0087,5.9444,6.0,6.0093,5.9448,5.9423,5.8856,5.9507,5.8832,5.8761,5.8839,5.8316,5.8466,5.8404,5.8641,5.729,5.7887,5.75,5.698,5.7283,5.7257,5.7438,5.726,5.7447,5.6407,5.66,5.6309,5.5891,5.2991,5.3775
399,M,False,5.9444,6.0,6.0093,5.9448,5.9423,5.8856,5.9507,5.8832,5.8761,5.8839,5.8316,5.8466,5.8404,5.8641,5.729,5.7887,5.75,5.698,5.7283,5.7257,5.7438,5.726,5.7447,5.6407,5.66,5.6309,5.5891,5.2991,5.3775,5.3008,5.4527,5.3294,4.4634,4.6405,5.6073
400,M,True,5.9147,5.9332,5.9778,6.0106,5.3836,5.4045,5.3157,5.2839,5.3957,5.2555,5.2563,5.5008,5.2076,5.2736,5.4334,5.4603,5.4316,5.5345,5.5662,5.6126,5.5228,5.4034,4.572,4.5477,4.4428,4.3081,4.3678,4.5526,4.6517,4.6732,4.6525,4.6991,4.6917,3.9808,4.7452
401,M,True,6.4311,6.4361,4.2277,4.209,4.1422,4.1838,6.3393,4.1998,4.2093,4.1515,4.1601,4.0963,4.0647,4.0934,4.0217,4.0997,4.2135,4.1691,4.1672,4.1487,4.1697,3.9737,3.9315,4.1212,4.843,5.0959,5.2669,5.5375,5.1447,8.075,5.5103,8.0353,8.4574,7.9374,8.1609
402,M,False,4.1697,3.9737,3.9315,4.1212,4.843,5.0959,5.2669,5.5375,5.1447,8.075,5.5103,8.0353,8.4574,7.9374,8.1609,9.3554,10.833,8.7217,9.8378,12.008,13.187,12.039,9.5364,13.597,14.208,13.201,12.869,13.966,13.621,14.696,14.845,16.286,14.605,16.756,17.05
403,M,False,9.5364,13.597,14.208,13.201,12.869,13.966,13.621,14.696,14.845,16.286,14.605,16.756,17.05,16.55,16.9,16.178,15.562,16.101,15.832,15.907,13.197,12.315,13.773,13.61,15.112,14.242,15.527,16.868,16.567,13.266,12.808,14.732,13.498,14.903,15.472
404,M,False,16.286,14.605,16.756,17.05,16.55,16.9,16.178,15.562,16.101,15.832,15.907,13.197,12.315,13.773,13.61,15.112,14.242,15.527,16.868,16.567,13.266,12.808,14.732,13.498,14.903,15.472,16.325,16.191,14.242,17.239,14.336,13.411,14.606,14.744,15.38
405,M,False,13.773,13.61,15.112,14.242,15.527,16.868,16.567,13.266,12.808,14.732,13.498,14.903,15.472,16.325,16.191,14.242,17.239,14.336,13.411,14.606,14.744,15.38,16.027,16.115,16.298,13.333,12.506,13.632,13.613,13.595,14.08,14.818,13.293,14.984,15.015
406,M,False,16.325,16.191,14.242,17.239,14.336,13.411,14.606,14.744,15.38,16.027,16.115,16.298,13.333,12.506,13.632,13.613,13.595,14.08,14.818,13.293,14.984,15.015,13.036,12.593,13.831,14.327,14.196,14.427,14.317,14.551,12.673,12.899,13.708,13.255,13.865
407,M,False,13.595,14.08,14.818,13.293,14.984,15.015,13.036,12.593,13.831,14.327,14.196,14.427,14.317,14.551,12.673,12.899,13.708,13.255,13.865,13.877,14.467,14.379,12.977,12.628,13.141,12.911,13.329,13.195,13.691,13.551,12.436,12.499,12.315,12.871,13.019
408,M,False,14.984,15.015,13.036,12.593,13.831,14.327,14.196,14.427,14.317,14.551,12.673,12.899,13.708,13.255,13.865,13.877,14.467,14.379,12.977,12.628,13.141,12.911,13.329,13.195,13.691,13.551,12.436,12.499,12.315,12.871,13.019,13.164,13.131,13.177,13.073
409,M,False,13.865,13.877,14.467,14.379,12.977,12.628,13.141,12.911,13.329,13.195,13.691,13.551,12.436,12.499,12.315,12.871,13.019,13.164,13.131,13.177,13.073,12.353,12.144,12.62,12.19,12.677,12.596,12.572,12.637,11.858,12.825,12.064,12.033,12.52,12.266
410,M,True,67.001,70.762,75.971,76.785,76.693,88.433,83.65,87.882,78.971,79.316,79.33,83.543,86.079,74.424,76.294,81.06,84.58,86.02,74.05,78.361,83.893,78.85,86.28,80.059,86.849,88.126,80.256,82.758,81.241,81.793,85.322,87.046,87.924,79.27,76.98
411,M,False,66.416,62.732,67.977,61.483,62.158,64.512,62.986,63.408,63.493,62.933,61.02,59.644,57.03,60.996,58.548,57.153,64.265,65.237,61.383,56.88,60.886,53.142,40.342,39.652,34.55,51.447,51.26,48.993,36.723,45.97,46.739,38.41,38.607,49.705,48.558
412,M,True,38.607,49.705,48.558,57.505,47.871,35.361,32.764,46.673,33.595,46.345,57.313,57.489,45.35,21.902,21.5,20.797,20.757,20.493,20.741,21.111,21.041,20.644,20.914,20.711,20.688,20.848,20.437,20.319,20.623,20.34,20.512,20.484,20.436,20.608,20.653
413,M,True,57.489,45.35,21.902,21.5,20.797,20.757,20.493,20.741,21.111,21.041,20.644,20.914,20.711,20.688,20.848,20.437,20.319,20.623,20.34,20.512,20.484,20.436,20.608,20.653,20.348,20.52,20.728,20.735,20.986,21.437,21.707,22.717,20.868,20.779,20.524
414,M,True,14.48,14.971,14.977,14.742,14.938,15.415,15.432,15.022,15.013,15.128,15.194,15.362,15.204,14.939,14.969,14.733,14.394,14.433,14.141,14.338,14.077,13.584,13.28,13.493,13.461,13.289,12.965,13.03,12.885,12.598,12.949,12.679,12.541,12.643,12.405
415,M,False,13.584,13.28,13.493,13.461,13.289,12.965,13.03,12.885,12.598,12.949,12.679,12.541,12.643,12.405,12.433,12.846,12.798,12.481,12.752,12.661,12.448,12.429,12.222,12.093,12.425,12.278,11.98,11.854,12.465,12.435,12.598,12.781,12.693,12.908,12.978
416,M,False,12.541,12.643,12.405,12.433,12.846,12.798,12.481,12.752,12.661,12.448,12.429,12.222,12.093,12.425,12.278,11.98,11.854,12.465,12.435,12.598,12.781,12.693,12.908,12.978,12.788,12.773,12.835,13.028,13.191,13.52,13.414,13.5,13.676,13.461,13.423
417,M,False,13.414,13.5,13.676,13.461,13.423,13.322,13.535,13.527,13.307,13.24,13.375,13.463,13.461,13.648,13.664,13.559,13.5,13.584,13.593,13.517,13.179,13.292,13.43,12.979,12.902,12.633,12.69,12.867,13.208,12.897,12.809,13.25,12.962,12.86,12.739
418,M,False,10.309,10.318,10.244,10.165,10.248,10.33,10.127,10.027,10.133,10.338,10.28,10.199,10.109,10.103,10.161,10.089,10.209,10.142,10.044,9.9816,10.048,10.169,10.112,10.1,10.12,10.104,10.139,10.211,10.085,9.9729,9.8615,9.7514,9.702,9.701,9.7305
419,M,True,20.19,22.848,22.487,21.94,21.715,21.313,21.495,20.803,20.233,20.149,20.356,22.654,21.521,21.99,21.586,21.357,21.306,20.933,20.526,20.45,19.987,22.133,21.683,20.703,21.232,20.856,20.263,19.408,14.665,19.208,15.47,16.057,20.504,18.368,21.183
420,M,True,20.546,18.782,24.302,24.323,16.539,17.05,16.396,16.944,18.342,20.686,18.476,19.708,17.58,17.502,18.516,18.897,16.475,16.096,18.305,21.525,21.622,20.967,22.075,21.709,21.113,18.955,19.307,20.133,17.793,17.563,20.094,22.082,23.895,22.887,22.125
421,M,False,18.88,18.661,16.986,17.157,16.807,17.059,17.039,16.743,16.785,16.897,16.886,16.9,16.906,16.751,16.732,16.732,16.66,16.728,16.319,16.373,16.388,16.114,16.303,16.105,16.228,16.296,16.195,16.197,16.326,16.266,16.128,16.356,16.36,16.059,16.272
422,M,False,12.359,12.549,12.444,12.482,12.346,12.419,12.364,12.293,12.402,12.45,12.453,12.382,12.409,12.508,12.586,12.632,12.825,12.789,12.85,12.79,12.839,12.844,12.913,12.861,12.862,13.025,13.016,13.17,13.148,13.04,13.133,13.175,13.261,13.236,13.342
423,M,True,10.874,10.767,10.786,10.7,10.879,10.966,11.26,11.299,11.336,11.376,11.415,11.57,11.507,11.428,11.636,11.7,11.412,11.385,11.296,11.346,11.293,11.511,11.384,11.342,11.434,11.348,11.395,11.362,11.545,11.612,11.35,11.378,11.387,11.239,11.186
424,M,False,11.449,11.354,11.453,11.146,11.229,11.053,11.262,11.316,11.612,11.51,11.735,11.755,11.731,11.51,11.638,11.574,11.334,11.411,11.465,11.285,11.376,11.079,11.25,10.974,10.969,9.7387,9.6243,9.8626,11.185,11.052,10.024,11.195,11.37,11.256,11.331
425,M,False,11.45,11.475,10.821,11.435,11.368,11.018,10.751,11.13,10.78,10.945,11.12,10.892,11.281,10.9,10.864,10.349,9.7791,9.4322,9.4868,9.7964,9.6639,9.7268,9.806,9.7285,9.5848,9.3166,9.4454,9.2545,9.0375,8.9339,8.7621,8.7968,8.9528,8.9094,9.1275
426,M,False,46.212,46.538,46.807,47.462,48.281,48.831,48.496,49.285,49.24,49.72,49.353,49.501,49.78,49.983,49.757,49.279,49.063,49.589,49.25,50.019,49.881,49.763,50.072,50.1,50.157,50.526,50.414,50.471,50.884,51.014,51.154,51.46,51.051,50.627,51.577
427,M,True,32.528,32.22,32.248,32.081,31.655,31.761,31.903,32.288,32.152,32.993,33.428,33.239,33.099,33.676,33.325,33.283,33.062,33.275,33.402,33.205,33.221,33.861,33.735,34.297,33.955,33.744,33.556,33.352,33.677,33.44,33.524,33.407,33.177,33.74,34.216
428,M,True,17.183,17.225,17.065,16.751,17.402,17.01,17.59,17.479,18.415,18.427,18.381,18.611,18.781,18.39,18.832,18.476,18.3,18.269,17.705,17.59,17.587,17.49,17.007,17.148,17.311,17.58,17.425,17.223,17.251,16.465,16.12,15.446,15.57,15.558,15.367
429,M,False,33.275,33.402,33.205,33.221,33.861,33.735,34.297,33.955,33.744,33.556,33.352,33.677,33.44,33.524,33.407,33.177,33.74,34.216,34.154,32.947,33.196,33.083,33.411,33.771,33.094,20.551,20.559,20.389,33.317,33.276,20.496,20.516,20.288,20.488,21.154
430,M,True,18.008,18.217,18.226,18.427,18.506,18.439,18.133,18.324,17.973,17.837,17.804,18.089,17.877,17.942,18.219,18.251,18.141,18.246,18.371,18.107,18.492,18.321,18.525,18.761,18.592,18.59,18.677,18.722,18.522,18.555,18.768,18.703,18.8,18.815,18.841
431,M,True,26.695,26.813,26.855,26.965,27.087,26.882,28.909,28.351,27.099,27.74,28.987,28.624,28.29,28.055,27.288,27.388,28.011,27.897,27.612,28.513,27.655,27.745,27.769,27.277,24.689,25.282,25.534,25.156,25.479,24.099,23.814,25.1,24.76,24.786,24.885
432,M,False,11.277,11.206,11.276,11.226,11.207,11.243,11.267,11.355,11.336,11.279,11.296,11.317,11.406,11.273,11.266,11.273,11.357,11.494,11.47,11.378,11.463,11.477,11.466,11.579,11.555,11.659,11.571,11.698,11.635,11.581,11.62,11.573,11.536,11.548,11.553
433,M,False,32.076,32.945,31.118,28.915,33.553,41.205,43.205,39.052,43.348,39.537,41.407,34.962,41.214,40.674,40.164,39.053,32.431,29.396,28.566,29.269,28.253,30.674,28.45,28.871,28.915,28.332,28.931,29.589,28.301,27.334,27.928,26.781,28.094,27.859,27.796
434,M,False,11.097,11.093,11.091,11.197,11.326,11.133,10.975,10.62,10.522,10.461,10.331,10.381,9.9465,10.007,9.9554,10.264,10.238,10.165,10.375,10.274,10.04,9.9219,10.206,9.9931,10.104,9.8163,9.6999,9.7877,9.7028,9.7388,9.2263,9.1847,9.7792,9.7518,9.511
435,M,False,11.179,11.267,11.324,11.288,11.281,11.157,11.176,11.269,11.28,11.347,11.267,11.312,11.232,11.284,11.364,11.273,11.315,11.455,11.507,11.291,11.508,11.449,11.386,11.614,11.418,11.623,11.731,11.812,11.886,11.9,11.744,11.918,11.804,11.871,11.957
436,M,False,13.125,13.016,13.055,13.193,13.096,13.173,13.194,13.255,13.408,13.182,13.194,13.234,13.116,13.082,13.178,13.186,13.228,13.185,13.376,13.176,13.12,13.208,12.981,13.096,13.116,12.868,13.046,13.199,13.219,13.204,13.061,13.208,13.195,13.358,13.158
437,M,False,25.052,24.884,24.896,24.53,24.479,24.628,24.854,24.692,24.882,25.032,24.759,24.792,24.843,24.8,24.769,24.824,24.79,24.723,24.682,24.398,24.391,24.212,24.617,24.438,24.295,24.475,24.442,24.537,24.547,24.651,24.9,24.743,24.568,24.52,24.445
438,M,False,20.774,20.925,21.14,20.97,21.143,21.467,21.388,21.275,21.382,21.227,21.231,21.211,21.131,21.411,21.5,21.563,21.408,21.292,21.371,21.742,21.468,21.686,21.846,21.705,21.599,21.591,21.663,21.467,21.509,21.631,21.361,21.424,21.308,21.598,21.669
439,M,False,7.0222,6.683,5.1499,11.443,4.8617,9.3709,10.505,11.403,10.6,21.942,20.428,12.46,24.696,39.101,12.084,21.561,30.174,24.975,13.652,6.1975,12.248,12.406,13.321,13.155,14.585,17.898,13.715,15.292,13.96,11.53,9.588,12.825,8.8443,11.014,11.033
440,M,False,20.016,19.81,20.124,19.961,19.865,19.983,19.996,19.914,20.071,19.832,19.977,20.017,19.991,19.996,20.038,19.872,19.857,19.879,19.837,19.497,19.302,19.447,19.408,19.705,19.833,19.778,19.769,19.794,19.625,19.78,19.474,19.305,19.223,19.256,19.043
441,M,False,19.833,19.778,19.769,19.794,19.625,19.78,19.474,19.305,19.223,19.256,19.043,19.101,19.176,19.2,18.898,18.971,18.844,18.935,18.836,18.625,18.887,18.803,18.791,18.782,18.838,18.988,19.084,19.332,19.1,19.145,18.924,18.961,18.692,18.871,18.894
442,M,False,51.452,52.54,52.48,52.613,52.593,52.541,53.046,52.312,52.297,52.382,52.825,52.397,52.934,53.113,53.007,52.095,52.032,51.874,52.106,52.976,52.661,53.606,52.967,52.259,52.258,51.551,52.588,51.508,51.57,51.269,51.105,50.679,50.758,50.732,51.353
443,M,False,73.232,72.787,69.883,73.423,79.427,80.242,83.357,82.933,81.814,80.379,88.173,84.993,90.576,93.157,92.928,91.808,0.0,90.846,91.98,87.856,74.047,83.507,90.557,91.001,96.459,95.548,88.704,97.682,86.662,0.0,93.113,90.25,91.772,91.007,89.751
444,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.39,125.93,32.583,14.336,22.655,31.484,21.393,24.164,29.44,14.789,17.595,18.985,26.319,26.256,21.421,17.136,22.296,27.967,42.999
445,M,False,31.484,21.393,24.164,29.44,14.789,17.595,18.985,26.319,26.256,21.421,17.136,22.296,27.967,42.999,20.288,25.028,21.788,26.819,16.356,21.886,26.206,21.798,18.647,23.55,22.485,13.884,21.799,16.219,19.712,15.597,28.172,28.219,17.364,16.119,15.943
446,M,False,21.245,23.055,26.532,23.268,25.171,24.979,25.998,26.787,26.417,27.347,29.146,28.664,28.779,29.962,29.196,30.532,30.448,31.496,29.567,31.243,28.941,32.307,31.447,30.907,29.388,28.184,26.404,29.019,27.64,29.739,29.684,29.524,27.466,28.867,29.047
447,M,True,15.075,14.287,14.504,13.844,14.167,14.467,14.395,13.896,13.969,13.662,13.742,14.088,13.975,13.631,13.368,13.515,13.749,13.428,13.629,13.442,13.076,12.993,13.249,13.059,13.281,13.431,13.771,13.724,13.394,13.271,13.297,13.121,12.719,12.474,12.783
448,M,False,12.387,12.453,12.527,12.448,12.428,12.517,11.994,11.834,11.432,11.5,11.326,10.879,10.626,10.479,10.503,10.669,10.822,10.655,10.739,10.56,10.155,9.9976,10.22,10.028,10.045,10.267,10.252,10.283,10.426,10.306,10.312,10.081,9.9102,10.18,9.891
449,M,False,5.8933,5.7682,5.6541,5.6731,5.5966,5.6118,5.6202,5.6158,5.6167,5.4994,5.5353,5.5194,5.523,5.5018,5.4868,5.4928,5.5247,5.5264,5.5453,5.5279,5.6102,5.638,5.7172,5.7326,5.7115,5.735,5.7762,5.7339,5.6939,5.5929,5.6053,5.5364,5.5029,5.3928,5.4104
450,M,False,5.931,5.9125,5.8343,5.8598,5.854,5.9422,5.9163,5.9794,5.9944,5.9725,5.9686,6.0118,6.0402,6.0493,6.0498,6.0746,6.0653,6.0083,6.0563,6.0211,6.0824,6.0863,6.1074,6.1412,6.1221,6.1606,6.1124,6.16,6.2018,6.2246,6.2776,6.3286,6.3166,6.2599,6.2547
451,M,True,10.662,10.759,10.599,10.604,10.539,10.455,10.561,10.497,10.499,10.541,10.496,10.574,10.544,10.733,10.543,10.633,10.447,10.484,10.466,10.545,10.643,10.618,10.587,10.555,10.534,10.446,10.545,10.57,10.469,10.484,10.481,10.612,10.537,10.639,10.578
452,M,True,11.636,11.918,11.89,12.182,12.046,12.129,11.869,12.298,12.392,12.613,12.749,13.108,13.154,12.921,12.857,13.083,12.989,12.744,12.843,13.14,12.932,12.886,12.942,13.059,12.948,12.944,12.904,12.944,12.998,12.966,13.019,13.001,13.106,13.13,13.024
453,M,False,12.821,12.951,12.856,12.964,12.974,12.825,12.819,12.988,13.01,12.982,13.202,13.147,13.24,13.304,13.264,13.358,13.388,13.571,13.582,13.527,13.238,13.301,13.404,13.554,13.417,13.425,13.5,13.428,13.461,13.497,13.255,13.172,13.35,13.343,13.201
454,M,False,14.456,14.689,14.389,14.51,14.732,15.05,14.64,15.035,15.041,15.299,15.49,15.921,16.207,16.337,16.256,16.414,16.208,16.146,16.013,15.836,16.132,16.224,15.973,15.688,15.564,15.264,15.403,15.148,15.242,15.006,15.048,15.3,15.185,15.049,14.985
455,M,False,15.619,8.5592,17.013,16.996,16.024,17.303,18.086,13.254,17.603,18.671,16.369,15.986,19.716,20.95,17.677,17.926,19.966,21.901,23.063,22.422,22.821,18.88,22.969,22.952,23.962,25.336,21.673,22.412,24.919,25.513,26.597,25.575,25.432,27.094,28.949
456,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.513,33.435,32.388,31.656,45.796,43.65,43.608,33.535,32.939,34.392,29.306,30.214,31.225,26.745
457,M,True,32.388,31.656,45.796,43.65,43.608,33.535,32.939,34.392,29.306,30.214,31.225,26.745,30.865,29.847,24.65,25.641,27.05,27.759,25.645,25.604,25.659,27.249,32.136,30.404,31.32,32.307,33.609,34.778,37.438,34.492,35.138,35.77,39.932,41.853,41.396
458,M,False,25.645,25.604,25.659,27.249,32.136,30.404,31.32,32.307,33.609,34.778,37.438,34.492,35.138,35.77,39.932,41.853,41.396,41.898,39.429,43.214,41.612,39.917,36.558,32.606,35.446,33.779,29.948,26.331,25.6,25.426,25.725,28.815,39.024,41.778,29.386
459,M,False,33.609,34.778,37.438,34.492,35.138,35.77,39.932,41.853,41.396,41.898,39.429,43.214,41.612,39.917,36.558,32.606,35.446,33.779,29.948,26.331,25.6,25.426,25.725,28.815,39.024,41.778,29.386,20.371,18.738,22.71,21.153,16.687,19.5,17.877,23.776
460,M,False,28.815,39.024,41.778,29.386,20.371,18.738,22.71,21.153,16.687,19.5,17.877,23.776,23.437,25.057,27.313,31.192,27.451,21.414,24.9,24.395,31.584,68.976,97.274,80.757,101.29,94.362,83.68,91.775,78.556,81.581,78.869,77.937,65.001,63.915,69.238
461,M,False,34.255,39.045,40.435,40.48,42.316,40.496,37.815,22.117,27.254,23.906,40.462,29.048,28.423,33.511,39.869,45.78,49.149,54.445,53.348,47.389,49.447,48.45,50.163,67.333,80.307,64.687,3.3655,3.0657,4.0743,114.53,0.0,3.9083,0.0,147.09,190.75
462,M,True,12.07,12.232,12.266,12.253,12.407,12.291,12.544,12.327,12.52,12.434,12.4,12.262,12.4,12.487,12.581,12.497,12.598,12.695,12.513,12.546,12.444,12.681,12.516,12.359,12.386,12.472,12.456,12.486,12.409,12.175,12.308,12.5,12.412,12.654,12.406
463,M,False,12.581,12.497,12.598,12.695,12.513,12.546,12.444,12.681,12.516,12.359,12.386,12.472,12.456,12.486,12.409,12.175,12.308,12.5,12.412,12.654,12.406,12.344,12.302,12.514,12.568,12.494,12.571,12.579,12.59,12.362,12.53,12.729,12.642,12.587,12.593
464,M,True,16.735,16.61,16.242,16.938,16.71,17.803,17.621,17.983,18.198,18.885,18.466,18.178,18.435,18.148,17.212,16.911,17.422,17.31,17.402,17.387,17.204,16.714,16.67,16.934,17.027,17.122,17.185,16.679,16.826,16.608,16.227,17.413,16.563,16.971,16.411
465,M,False,42.874,43.694,41.561,41.899,41.935,41.446,44.171,43.432,46.023,44.274,41.491,44.484,44.198,42.371,43.63,43.383,45.977,45.75,42.391,40.706,42.741,42.568,41.485,43.422,39.829,41.455,40.481,39.149,38.537,38.725,38.838,41.014,41.838,36.336,40.753
466,M,False,2.1622,0.0,0.0,0.0,0.0,0.0,0.0,2.6863,2.6905,3.2766,3.5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2978,0.0,0.0,0.0,0.0,0.0,0.0,1.8741,0.0,0.0,0.0,0.0,0.0
467,M,True,9.0242,8.9429,9.0727,9.093,9.0736,9.0588,9.1512,9.1662,9.118,9.1856,9.2151,9.1946,9.3367,9.2593,9.2118,9.2278,9.3,9.2857,9.3351,9.2607,9.3028,9.276,9.2753,9.3517,9.3276,9.2973,9.2578,9.3739,9.3557,9.3029,9.2034,9.3149,9.3316,9.2245,9.3288
468,M,False,9.5862,9.5755,9.5838,9.5556,9.5779,9.5765,9.6574,9.5841,9.5725,9.6057,9.565,9.5721,9.5426,9.6038,9.5542,9.5707,9.5391,9.532,9.6442,9.6296,9.6241,9.6487,9.6299,9.5913,9.5639,9.6821,9.6244,9.5959,9.6514,9.5055,9.4859,9.5459,9.5264,9.5619,9.6517
469,M,False,9.6574,9.5841,9.5725,9.6057,9.565,9.5721,9.5426,9.6038,9.5542,9.5707,9.5391,9.532,9.6442,9.6296,9.6241,9.6487,9.6299,9.5913,9.5639,9.6821,9.6244,9.5959,9.6514,9.5055,9.4859,9.5459,9.5264,9.5619,9.6517,9.6327,9.6101,9.6971,9.73,9.7201,9.6802
470,M,True,5.3,5.4808,5.4815,5.4491,5.2661,5.1098,5.1958,5.3207,5.4958,5.5634,5.6494,5.3258,5.3729,6.0051,5.5482,5.767,5.7472,5.5824,5.8046,5.7896,6.0489,5.9842,6.1296,6.119,6.0156,6.008,6.0045,6.2371,6.0887,6.267,6.0028,6.0363,6.105,6.175,6.2367
