,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20
1758,B,False,6944.9,6995.3,7137.3,7149.5,7201.5,7271.3,7293.9,7341.7,7412.4,7407.6,7355.3,7302.0,7262.3,7297.8,7187.1,7124.1,7043.9,7068.6,7027.5,6963.2
1759,B,False,2113.2,2410.6,2630.4,2272.0,2219.6,2285.6,2293.7,2739.4,2755.6,2792.6,2381.5,2408.3,2361.7,2440.7,2359.7,2837.5,2817.2,2764.6,2878.7,2904.0
1760,B,False,4294.7,4192.0,4178.5,4175.8,4157.9,4130.0,4207.5,4228.7,4240.1,4276.4,4308.0,4288.7,4380.3,4451.1,4419.5,4414.5,4412.1,4448.7,4476.4,4473.5
1761,B,False,2643.4,2643.8,2635.2,2616.4,2570.4,2650.6,2555.8,2604.6,2600.6,2603.3,2551.8,2585.1,2609.8,2667.7,2722.6,2741.9,2759.8,2796.8,2840.7,2804.8
1762,B,False,3934.7,2488.5,2600.0,2662.8,2642.6,2437.1,2377.7,2373.7,2350.2,2389.8,2401.2,2310.1,2225.0,2306.9,2348.3,2111.4,2298.3,2498.6,2085.1,2181.5
1763,B,False,2210.0,2254.9,2271.3,2245.6,2336.0,2299.0,2330.9,2344.6,2429.8,2311.9,2373.0,2430.3,2313.7,2317.0,2365.8,2241.5,2266.1,2243.4,2183.6,2195.6
1764,B,False,2050.8,2056.1,2093.0,2047.4,1992.2,1964.8,1847.7,1863.3,1831.9,1873.8,1775.8,1726.4,1721.3,1712.7,1717.4,1723.1,1748.4,1743.0,1723.8,1666.5
1765,B,False,14556.0,14443.0,16158.0,17837.0,19143.0,19513.0,19913.0,21242.0,21733.0,21534.0,22073.0,21626.0,23240.0,24259.0,23275.0,24180.0,24556.0,24157.0,23699.0,24290.0
1766,B,False,2809.8,2693.3,2606.5,2669.2,2647.8,2549.3,2513.7,2587.2,2683.1,2739.6,2870.5,2996.3,3255.2,3049.6,3155.2,3140.4,3062.2,3114.9,3276.0,3053.9
1767,B,False,2806.2,2696.4,2751.1,2635.6,2603.9,2427.0,2390.5,2291.6,2300.3,2162.3,2181.1,2085.1,2075.6,2052.6,2072.8,2035.1,2037.7,1969.1,1963.4,1939.0
1768,B,False,4170.3,4217.0,3983.5,3901.5,3774.2,3974.4,3839.1,3829.1,3915.2,4050.4,4021.1,3940.0,4188.8,4313.9,4392.2,4465.0,4548.4,4465.4,4447.2,4478.6
1769,B,False,1771.9,1759.4,1689.1,1633.9,1622.6,1610.2,1659.1,1693.1,1733.4,1792.2,1756.7,1811.9,1767.2,1743.8,1747.6,1740.4,1782.7,1731.2,1698.8,1694.6
1770,B,False,9269.8,7633.1,9624.6,8543.0,8974.6,9257.9,9330.1,9894.6,9673.1,10264.0,9622.6,9716.8,9755.3,9540.2,9639.7,9292.3,9603.6,9366.8,9317.2,9363.2
1771,B,False,9084.0,9157.1,9172.1,9230.6,9385.2,9271.5,9229.5,9469.9,9450.6,9569.5,9706.4,9676.8,9750.5,9688.0,9657.4,9708.3,9796.5,9897.2,9912.0,10059.0
1772,B,False,2298.8,2256.3,2301.2,2337.2,2409.0,2413.7,2459.4,2482.6,2449.1,2384.4,2281.8,2247.6,2236.2,2120.7,2097.6,2040.0,2039.9,2056.5,2070.6,2099.4
1773,N,False,1870.9,1901.4,1822.6,1871.6,1771.9,1777.6,1729.4,1725.5,1742.6,1700.8,1666.2,1629.2,1613.5,1617.5,1596.7,1637.7,1657.0,1641.1,1653.4,1734.4
1774,N,False,4192.7,4069.5,3917.9,3938.4,3667.6,3680.0,3747.3,3667.8,3704.2,3451.2,3072.4,3215.7,3159.4,2996.4,2954.6,2730.9,2896.1,2916.7,3100.7,3335.7
1775,N,False,3509.4,3364.6,3232.2,3134.7,3335.0,3178.1,2961.8,2940.7,2963.6,3001.4,2945.9,2897.0,2958.2,3101.9,3167.4,3170.5,3048.4,2926.9,2856.0,2754.6
1776,N,False,2289.1,2365.8,2410.4,2458.9,2532.6,2434.3,2398.7,2404.9,2463.2,2528.4,2523.2,2503.0,2565.9,2478.4,2390.1,2273.3,2293.9,2132.6,2186.0,2198.0
1777,N,False,1508.1,1505.6,1462.8,1511.4,1490.5,1562.1,1662.5,1730.5,1482.1,1451.5,1423.3,1440.8,1484.6,1462.1,1519.4,1527.0,1541.6,1766.1,1613.7,1619.8
1778,N,False,1857.9,1729.2,1737.3,1739.4,1622.9,1599.2,1630.4,1599.3,1543.5,1542.5,1478.4,1527.0,1639.7,1528.6,1608.0,1635.6,1590.6,1651.6,1565.3,1682.9
1779,N,False,2525.6,2422.0,2540.1,2486.7,2389.8,2417.2,2526.2,2384.9,2392.4,2351.4,2418.2,2366.0,2311.5,2270.9,2384.8,2369.6,2445.6,2450.2,2494.9,2429.6
1780,N,False,1644.6,1644.8,1588.4,1519.1,1492.0,1494.8,1481.8,1480.8,1495.9,1451.2,1475.6,1456.1,1422.3,1464.6,1410.8,1447.7,1484.0,1580.6,1616.0,1599.8
1781,N,False,1803.5,1824.9,1871.2,1875.6,1897.1,1917.5,1902.6,1977.6,1946.3,1892.8,1865.9,1887.2,1848.1,1792.5,1701.5,1632.6,1647.1,1653.7,1652.8,1677.7
1782,N,False,2678.5,2780.7,2705.4,2677.6,2647.0,2679.1,2506.1,2528.6,2514.8,2591.8,2687.6,2628.3,2694.0,2559.6,2573.4,2470.9,2359.4,2401.0,2317.8,2281.5
1783,N,False,4309.8,4586.7,4650.8,5014.9,4728.1,4641.4,5004.3,4842.6,4852.7,4642.1,4582.0,5014.5,4535.8,4704.4,4370.9,4513.2,4678.0,4254.5,4384.2,4461.6
1784,N,False,1757.5,1679.7,1668.5,1593.1,1593.3,1603.3,1583.2,1543.4,1589.7,1659.0,1701.7,1724.0,1740.5,1746.1,1783.4,1749.3,1827.5,1811.1,1845.0,1851.7
1785,N,False,7208.0,7102.4,7204.0,7592.8,8150.4,7671.1,7436.8,7135.0,7584.6,7632.7,7422.9,7145.3,7117.6,7130.7,7163.8,7485.4,7299.6,6932.7,7207.0,7121.8
1786,N,False,2198.3,2169.3,2088.8,2162.3,2232.9,2154.3,2206.5,2194.4,2276.8,2238.2,2236.1,2243.3,2226.8,2186.5,2229.6,2239.8,2282.3,2296.7,2353.0,2456.2
1787,N,False,2183.7,2167.7,2114.0,2195.8,2113.2,2138.6,2171.5,2082.4,2084.4,2086.6,2061.6,1934.5,2043.8,2046.6,1966.2,2156.2,2105.9,2046.9,1995.9,2024.3
1788,N,False,1976.7,1948.2,1968.4,1937.0,1978.3,1939.0,1904.5,1851.0,1850.9,1916.3,1931.3,1898.2,1919.4,2014.6,1940.1,1932.2,1923.8,1985.6,2029.1,2031.8
1789,N,False,2983.5,3313.8,3151.0,3184.7,3075.7,3111.4,3042.0,3133.6,3358.4,3265.5,3332.0,3272.6,3246.6,3044.8,3046.0,3174.7,2899.5,2878.5,2847.3,2934.5
1790,N,False,5396.3,5306.3,5140.3,5079.3,5096.7,5007.5,5144.4,4975.0,5020.3,5148.7,5022.6,4914.3,4992.7,4779.9,4814.2,4988.5,4823.5,4978.4,4993.3,4962.7
1791,N,False,4874.0,4679.0,4406.3,4587.3,4658.1,4526.0,4466.8,4371.1,4168.0,4076.3,4317.6,4176.6,4151.2,4242.2,4056.0,4134.5,4246.8,4065.9,4276.0,4360.8
1792,N,False,2356.8,2479.5,2564.1,2591.5,2733.6,2651.4,2633.4,2913.6,3050.0,3358.4,3277.5,3188.1,3149.1,3396.9,3366.9,3454.8,2936.7,3249.6,2997.1,2782.9
1793,N,False,2802.1,2815.2,2861.2,2935.7,2976.4,3006.6,3004.1,3044.1,3041.1,2984.8,2989.5,2859.2,2857.2,2761.4,2741.9,2813.5,2765.8,2686.6,2614.7,2614.6
1794,N,False,2812.5,2872.9,2871.6,2826.5,2851.4,2830.8,2778.8,2741.0,2735.2,2680.8,2684.1,2659.1,2594.0,2586.2,2536.8,2484.2,2473.0,2450.1,2446.6,2441.3
1795,N,False,2613.9,2591.6,2594.2,2670.0,2684.9,2642.5,2626.3,2746.9,2789.7,2747.8,2776.2,2824.5,2773.7,2808.9,2748.5,2760.5,2734.2,2720.1,2707.5,2738.6
1796,N,False,2424.4,2566.0,2537.8,2451.0,2250.2,2372.9,1905.4,2286.1,2157.5,2114.3,2329.3,2235.4,2570.6,2584.0,2232.5,2486.3,2537.9,2618.5,2774.7,2913.0
1797,N,False,3520.7,3532.8,3544.8,3557.7,3256.4,3473.1,3430.2,3455.5,3446.7,3453.7,3467.7,3512.6,3501.6,3471.7,3457.2,3478.4,3501.5,3504.7,3496.9,3491.7
1798,N,False,8370.1,8292.6,8175.2,8047.5,7934.5,7876.1,7832.2,7815.6,7862.1,7814.4,7809.0,7797.2,7938.7,8211.6,8420.7,8675.9,8880.1,9003.9,9113.9,9322.6
1799,N,False,2871.3,2915.9,2974.9,3028.9,2873.1,2893.2,2802.7,2833.3,2764.8,2748.7,2772.5,2799.2,2815.5,2726.5,2828.5,2793.2,2775.8,2803.8,2928.8,2866.2
1800,N,False,6481.9,6456.6,6469.3,6518.8,6549.7,6576.1,6622.5,6631.2,6730.9,6841.6,6958.7,7074.7,7162.1,7245.9,7439.4,7473.5,7589.2,7608.3,7537.8,7445.5
1801,N,False,2401.2,2462.8,2447.6,2477.1,2391.4,2387.6,2468.4,2406.0,2402.5,2314.9,2255.5,2215.8,2141.2,2046.8,1978.7,1902.7,1900.6,1932.3,1953.5,1941.0
1802,N,False,6733.9,6697.6,6747.5,6689.9,6773.2,6694.9,6799.2,6757.5,6842.9,6822.3,6893.8,6896.3,6924.3,6976.6,6964.1,7002.6,6982.4,6982.7,7046.8,7080.5
1803,N,False,1842.0,1839.0,1857.1,1859.7,1868.1,1881.5,1915.4,1914.3,1904.4,1877.8,1898.7,1917.9,1881.3,1909.4,1927.3,1891.9,1887.2,1885.2,1878.9,1891.1
1804,N,False,2736.9,2694.1,2707.9,2801.2,2742.5,2685.7,2793.6,2832.8,2800.2,2822.5,2877.1,2775.9,2892.5,3004.0,2987.8,2997.1,2999.2,2927.3,3031.1,2992.4
1805,N,False,2034.4,1985.4,2040.0,1923.8,2075.2,2067.9,1988.4,2008.7,2098.2,2087.2,2011.8,2207.5,2234.9,2254.5,2295.1,2306.9,2126.4,2158.5,2204.3,2146.7
1806,N,False,1900.0,1933.9,1936.6,1968.5,1911.2,1856.4,1812.7,1769.9,1765.2,1698.5,1675.3,1588.0,1580.1,1563.6,1600.5,1546.6,1509.0,1452.3,1393.5,1426.6
1807,N,False,1715.6,1782.1,1720.3,1681.5,1702.1,1696.5,1753.7,1647.8,1632.5,1655.7,1644.7,1634.4,1670.6,1654.6,1682.0,1671.5,1735.6,1763.6,1739.9,1722.5
1808,N,False,3335.8,3343.0,3261.9,3118.8,2847.6,2780.9,2907.8,2779.0,2861.5,3102.6,3047.3,2956.5,2904.9,2893.5,2998.5,2854.3,2840.2,2838.1,2692.4,2768.2
1809,N,False,8393.4,8402.8,8485.9,8181.3,8423.3,8371.1,8608.0,8651.4,8435.4,8598.5,8824.7,8892.1,8925.6,8898.4,8606.7,8884.0,8828.1,9013.1,9122.2,8970.2
1810,N,False,5810.0,5838.5,5936.5,5890.8,5858.5,5727.7,5596.9,5522.5,5354.7,5260.7,5085.5,5031.5,4991.2,4905.2,4818.7,4773.8,4842.7,4828.5,4848.2,4830.4
1811,N,False,2556.0,2531.7,2402.1,2489.4,2476.9,2456.2,2341.4,2314.2,2296.1,2093.1,2139.6,2025.3,2009.8,2010.7,2048.5,1997.2,2010.2,2003.8,1859.6,1947.2
1812,N,False,5116.4,5078.4,5037.4,4945.1,4886.0,4790.6,4739.3,4700.8,4650.3,4618.9,4584.3,4590.5,4535.6,4568.5,4590.3,4548.0,4610.8,4663.9,4691.0,4714.7
1813,N,False,2325.0,2336.2,2364.4,2338.9,2418.2,2498.5,2368.1,2340.0,2295.2,2120.1,2240.0,2515.7,2250.0,2183.1,2226.5,2479.3,2526.5,2394.7,2263.9,2305.7
1814,N,False,2544.4,2440.7,2588.0,2509.3,2410.5,2381.2,2165.5,2260.9,2257.2,2277.4,1996.7,1921.7,2151.3,1899.9,1998.5,1753.2,1753.9,1658.4,1675.6,1594.0
1815,N,False,1892.3,1829.2,1831.5,1789.9,1785.2,1908.5,1886.4,1851.1,1853.5,1809.1,1874.5,1888.4,1867.6,1819.8,1776.2,1905.4,1772.9,1725.9,1777.5,1823.9
1816,N,False,8960.8,9119.1,9138.1,9315.9,9346.7,9543.1,9618.0,9470.9,9759.5,9837.3,10159.0,10047.0,10294.0,10407.0,10550.0,10591.0,10818.0,10810.0,10472.0,10469.0
1817,N,False,4266.7,4314.1,4372.6,4399.5,4402.5,4450.8,4499.5,4501.3,4542.3,4528.1,4533.5,4558.0,4508.1,4504.3,4472.9,4425.5,4446.2,4378.5,4302.0,4256.8
1818,N,False,4266.7,4314.1,4372.6,4399.5,4402.5,4450.8,4499.5,4501.3,4542.3,4528.1,4533.5,4558.0,4508.1,4504.3,4472.9,4425.5,4446.2,4378.5,4302.0,4256.8
1819,N,False,1821.7,1791.0,1674.3,1701.6,1662.5,1628.2,1613.8,1582.5,1582.9,1583.1,1586.9,1654.4,1695.6,1760.2,1845.4,1873.8,1955.4,1959.3,2008.5,1986.2
1820,N,False,2373.6,2339.8,2294.9,2263.2,2262.5,2202.4,2113.8,2100.8,2018.2,2088.2,1991.0,1988.6,1958.6,1863.2,1865.0,1905.6,1822.0,1869.4,1950.9,1923.7
1821,N,False,1722.1,1768.6,1755.9,1746.1,1647.3,1693.9,1732.3,1681.4,1590.1,1559.6,1607.3,1675.7,1597.2,1582.6,1488.0,1526.0,1472.5,1487.4,1533.9,1592.3
1822,N,False,3253.7,3187.0,3152.9,3177.1,3030.6,3119.7,3151.5,3153.4,3220.3,3210.5,3176.3,3136.8,3165.1,3152.2,3143.4,3150.9,3115.3,2863.1,2810.6,2700.8
1823,N,False,1747.0,1715.7,1711.0,1703.8,1670.6,1662.6,1696.1,1696.7,1657.5,1669.5,1627.4,1612.6,1600.8,1595.9,1611.3,1592.0,1591.4,1588.6,1660.5,1697.2
1824,N,False,7488.5,7388.1,7336.6,7183.4,7104.4,7046.2,7053.9,6953.0,6755.9,6704.1,6629.9,6517.7,6495.6,6488.9,6532.2,6569.3,6578.4,6525.8,6568.2,6659.6
1825,N,False,1647.4,1724.1,1654.3,1585.2,1671.3,1574.2,1583.3,1623.4,1621.7,1570.3,1571.3,1576.3,1565.2,1515.6,1517.7,1538.1,1565.9,1566.6,1546.5,1533.6
1826,N,False,9788.3,10042.0,10247.0,10435.0,10494.0,10405.0,10505.0,10571.0,10508.0,10694.0,10749.0,10630.0,10679.0,10587.0,10637.0,10555.0,10649.0,10693.0,10653.0,10593.0
1827,N,False,1976.5,2024.8,2307.4,2079.8,2112.3,2242.3,2133.3,2123.8,1982.0,2086.7,1957.0,2001.4,2066.0,1859.6,1873.4,1738.2,1809.2,1767.2,1708.4,1773.5
1828,N,False,1569.0,1693.4,1901.3,1941.3,1834.8,1739.8,1634.7,1571.3,1622.4,1588.4,1617.3,1551.5,1831.4,1570.0,1609.9,1615.1,1683.8,1707.9,1763.0,1648.8
1829,N,False,17807.0,17683.0,17586.0,17531.0,17121.0,16888.0,17012.0,16842.0,16795.0,16625.0,16601.0,16256.0,16147.0,15966.0,15959.0,15953.0,15574.0,15450.0,15185.0,14686.0
1830,N,False,4125.5,4008.4,3927.3,3947.6,3975.2,3953.6,3898.2,3773.4,3708.2,3673.9,3643.9,3701.2,3602.4,3589.7,3616.3,3719.7,3807.1,3887.4,3936.2,4015.7
1831,N,False,7489.8,7547.8,7668.3,7172.9,7413.7,7562.2,7547.5,7607.6,7429.7,7605.0,7394.6,7218.5,6950.8,6930.8,6570.3,6465.5,6355.3,6433.9,6412.1,6394.6
1832,N,False,3728.8,5472.1,5446.8,3870.1,5615.7,5802.0,6038.4,6094.5,6026.6,6063.1,6267.5,6217.7,5981.6,6135.3,6125.6,6155.9,6143.7,6141.4,6141.3,6063.8
1833,N,False,1456.9,1483.3,1518.1,1593.2,1643.7,1653.6,1680.7,1698.4,1728.1,1763.4,1773.6,1739.1,1724.6,1713.3,1632.0,1620.6,1611.4,1581.8,1523.3,1512.1
1834,N,False,3186.1,3117.2,3007.6,2920.4,2973.2,2978.2,3041.7,3066.5,3121.0,3161.6,3320.4,3311.8,3384.5,3433.1,3349.9,3395.7,3347.0,3194.0,3186.4,3012.1
1835,N,False,7996.6,8227.9,8179.9,8175.7,8021.8,8366.4,8154.0,7886.7,7905.4,7482.1,7570.0,7570.5,7362.5,7420.3,7149.0,6932.9,6754.8,6876.6,6691.1,6565.1
1836,N,False,4034.2,4055.9,4052.5,3992.6,4021.4,3964.7,4002.0,4010.0,4042.1,4009.8,4033.3,3993.4,4090.5,4152.7,4275.5,4291.1,4323.5,4314.6,4242.9,4158.6
1837,N,False,4218.1,4143.2,4097.2,4231.1,4277.4,4315.0,4410.5,4323.6,4313.7,4393.3,4319.5,4369.8,4320.5,4294.8,4155.5,4148.3,4119.7,4060.1,4048.5,4051.3
1838,N,False,1771.7,1761.9,1751.8,1715.7,1715.7,1693.1,1712.3,1733.7,1765.5,1795.0,1842.9,1846.4,1883.8,1902.8,1944.4,1977.8,2004.6,2019.0,2040.8,2087.9
1839,N,False,3088.2,3229.6,3117.9,3071.6,3085.4,3054.8,3267.9,3211.6,3350.6,3429.6,3548.5,3556.9,3636.7,3611.2,3509.3,3457.1,3355.6,3432.0,3451.7,3368.0
1840,N,False,8768.3,8856.3,8887.9,8941.3,8784.3,8832.5,8908.8,8680.7,8761.4,8886.7,8912.2,8956.3,8834.0,8746.7,8673.8,8787.9,8664.1,8616.2,8647.0,8458.0
1841,N,False,1975.2,1979.5,1990.8,1977.6,1937.2,1929.7,1863.6,1822.7,1767.5,1705.0,1642.6,1549.2,1477.1,1471.2,1497.6,1531.3,1600.1,1673.0,1706.7,1728.6
1842,N,False,5344.9,5258.4,5327.8,5372.5,5338.5,5205.6,5079.8,4886.9,4736.0,4752.6,4772.7,4804.8,4828.8,4858.8,4932.0,4941.3,4935.9,4949.1,5077.9,5124.9
1843,N,False,4577.6,4738.6,4606.2,4624.9,4890.6,5023.7,5307.5,5447.2,5657.1,5746.5,5620.8,5905.5,5799.3,6115.2,6051.0,6588.6,6594.2,6358.3,6417.0,6199.4
1844,N,False,7438.4,7323.3,6945.0,6727.5,6585.1,6156.3,6101.2,5939.0,5852.9,5561.2,5457.1,5386.6,5428.2,5509.1,5446.8,5278.5,5403.5,5499.6,5612.9,5550.6
1845,N,False,2716.2,2693.1,2694.9,2696.4,2720.8,2666.0,2612.6,2530.6,2410.7,2356.5,2262.0,2245.8,2231.4,2182.5,2169.4,2177.1,2184.8,2227.5,2238.3,2253.2
1846,N,False,2716.2,2693.1,2694.9,2696.4,2720.8,2666.0,2612.6,2530.6,2410.7,2356.5,2262.0,2245.8,2231.4,2182.5,2169.4,2177.1,2184.8,2227.5,2238.3,2253.2
1847,N,False,13621.0,13258.0,13256.0,13299.0,13174.0,12857.0,12833.0,12465.0,12268.0,12321.0,12329.0,12076.0,11954.0,11935.0,11765.0,11889.0,11936.0,11705.0,11793.0,12035.0
1848,N,False,8437.4,8873.3,9144.3,9362.9,9428.3,9175.3,9197.5,9058.9,8827.7,8808.9,8637.6,8480.1,8353.8,8106.2,7976.3,7839.2,7874.9,7731.5,7774.6,7674.4
1849,N,False,4255.4,4249.0,4265.2,4289.8,4333.3,4342.2,4369.1,4389.6,4477.1,4409.8,4408.0,4405.3,4370.1,4361.7,4295.0,4240.8,4213.6,4194.8,4118.0,4104.6
1850,N,False,4023.8,4000.6,4018.3,3910.1,4071.2,4148.3,4110.7,4177.7,3995.2,4137.5,4143.0,4117.7,4058.7,3983.3,4004.6,4039.9,4058.6,4013.5,4059.0,4117.8
1851,N,False,3030.6,3080.2,2995.9,2953.8,2951.9,3040.5,3023.7,3044.9,3075.9,3053.7,3101.5,3251.3,3336.4,3336.1,3360.4,3317.5,3321.6,3350.6,3327.7,3268.9
1852,N,False,3763.1,3769.3,3909.4,3939.3,3922.6,3966.0,3995.3,4025.2,3998.3,4050.1,4040.9,4027.6,4027.2,4030.8,4040.0,3987.4,3983.8,4021.2,3985.9,4047.7
1853,N,False,6694.1,6719.9,6759.9,6810.4,6815.2,6831.9,6826.1,6843.2,6866.4,6822.8,6838.7,6852.6,6854.8,6809.0,6752.1,6707.6,6747.1,6714.6,6699.9,6636.6
1854,N,False,3311.6,3337.1,3289.2,3349.3,3373.0,3402.3,3452.9,3490.6,3541.3,3585.2,3594.6,3616.1,3679.8,3722.5,3767.9,3816.7,3831.4,3838.7,3858.7,3833.9
1855,N,False,2366.1,2450.3,2457.5,2473.6,2565.0,2546.8,2605.7,2646.0,2557.8,2618.1,2671.4,2725.9,2703.4,2706.6,2552.2,2516.4,2663.2,2657.5,2594.2,2535.1
1856,N,False,3563.4,3532.0,3520.1,3530.3,3524.3,3532.8,3542.8,3524.0,3568.1,3596.5,3577.8,3593.7,3601.0,3641.2,3680.3,3701.0,3730.9,3736.9,3730.1,3772.6
1857,N,False,3563.4,3532.0,3520.1,3530.3,3524.3,3532.8,3542.8,3524.0,3568.1,3596.5,3577.8,3593.7,3601.0,3641.2,3680.3,3701.0,3730.9,3736.9,3730.1,3772.6
1858,N,False,1517.0,1498.3,1491.7,1490.5,1495.3,1496.9,1513.8,1523.3,1481.6,1506.9,1502.9,1516.4,1525.0,1510.3,1555.3,1578.0,1616.4,1599.6,1646.6,1657.5
1859,N,False,12184.0,12035.0,12018.0,12137.0,12158.0,12139.0,12078.0,12154.0,12095.0,12047.0,12044.0,12127.0,12100.0,12153.0,12160.0,12278.0,12353.0,12435.0,12641.0,12867.0
1860,N,False,2936.7,2955.3,3123.2,3128.4,3073.0,3182.2,3249.5,3319.1,3327.7,3511.7,3533.6,3569.8,3602.3,3638.5,3547.2,3584.6,3757.9,3723.6,3744.0,3842.7
1861,N,False,7542.9,7596.6,7607.0,7743.6,7778.2,7907.7,8055.6,8157.1,8266.4,8401.9,8532.0,8577.9,8602.0,8709.2,8707.3,8678.4,8607.8,8446.6,8397.9,8248.5
1862,N,False,8729.9,8689.5,8705.5,8768.4,8880.2,8947.6,9068.9,9182.8,9280.2,9331.1,9408.9,9497.2,9444.3,9469.6,9529.2,9663.3,9680.1,9663.1,9727.6,9539.5
1863,N,False,2270.5,2253.7,2282.0,2275.3,2274.6,2208.3,2204.6,2173.5,2074.0,2070.4,1993.4,1950.6,1802.7,1774.2,1655.2,1679.7,1740.8,1770.9,1763.1,1833.8
1864,N,False,1518.0,1579.4,1530.2,1481.3,1428.1,1842.4,1917.1,1639.2,1945.0,1909.9,1887.8,1910.3,1921.7,1905.8,1918.5,1736.1,1701.8,1542.9,1475.4,1465.2
1865,N,False,2494.0,2610.5,2712.8,2856.8,2822.4,2990.0,2882.9,3052.4,2986.7,3161.1,3169.7,3058.6,3164.6,3133.0,3018.3,3154.6,2984.6,2858.9,2675.5,2639.7
1866,N,False,3712.8,3411.7,3266.4,3424.6,3258.3,3354.1,3509.8,3597.2,3801.9,3975.2,3817.2,3805.6,3922.2,4090.9,3768.8,3601.6,3462.7,3491.7,3406.0,3518.7
1867,N,False,10578.0,10801.0,10896.0,11037.0,11127.0,10961.0,10898.0,10859.0,10734.0,10615.0,10509.0,10399.0,10309.0,10230.0,10103.0,9978.6,9959.4,9850.2,9796.2,9673.9
1868,N,False,4161.0,4114.9,4107.3,4024.9,3861.0,3838.7,3926.6,4037.4,3929.9,4010.7,4018.5,3954.2,3943.0,3987.5,3959.7,3869.0,3884.2,3846.7,3721.2,3802.6
1869,N,False,6650.7,6659.7,6527.6,6554.3,6453.9,6408.7,6325.1,6282.7,6172.5,6111.7,6037.1,5954.4,5901.6,5853.3,5807.1,5819.8,5858.8,5827.8,5865.9,5896.1
1870,N,False,3699.7,3712.8,3814.5,3815.8,3915.2,3865.3,3821.3,3720.5,3693.1,3632.5,3577.3,3595.7,3516.3,3554.3,3570.8,3462.3,3506.0,3498.6,3408.8,3385.9
1871,N,False,1329.1,1388.7,1406.3,1414.6,1424.9,1466.5,1498.0,1502.9,1515.5,1506.8,1519.2,1506.2,1466.6,1444.3,1426.3,1394.2,1312.8,1283.6,1255.9,1241.1
1872,N,False,4557.1,4539.1,4341.6,4038.7,4398.2,4166.6,4363.4,4145.2,4241.8,4224.1,4425.0,4677.1,4592.4,4485.9,4476.7,5040.3,4966.1,4804.0,4864.6,4949.6
1873,N,False,2938.2,2784.1,2808.7,2703.1,2700.5,2643.1,2500.9,2519.3,2542.5,2507.2,2525.1,2476.2,2465.3,2447.2,2397.8,2417.0,2361.1,2348.1,2350.7,2350.0
1874,N,False,3550.2,3599.6,3562.9,3577.4,3684.3,3774.8,3714.1,3811.3,3956.0,3883.1,3969.6,4050.7,4028.5,4084.7,4142.0,4234.1,4223.5,4317.7,4300.9,4304.4
1875,N,False,2010.9,2097.1,2033.9,1989.7,1967.9,2027.7,2067.5,1978.7,1949.9,1973.4,1983.1,1941.2,1954.3,2000.2,1945.1,1876.6,1859.2,1837.9,1757.1,1729.6
1876,N,False,1320.9,1315.4,1257.3,1354.7,1338.4,1290.7,1378.2,1470.5,1575.6,1608.6,1508.0,1543.6,1825.1,1623.3,1468.3,1413.3,1271.3,1247.8,1365.6,1447.7
1877,N,False,4917.9,5338.8,4997.6,5441.5,5270.4,5402.9,5475.4,5480.6,5001.8,5527.2,5510.3,5427.3,5481.3,5094.6,5159.6,6347.3,5211.0,5730.3,6719.6,5922.2
1878,N,False,1527.3,1529.8,1640.6,1615.7,1661.1,1675.4,1658.7,1672.7,1690.6,1656.2,1659.6,1661.1,1746.9,1808.6,1904.3,1915.0,1869.4,1823.4,1821.5,1787.4
1879,N,False,2923.3,3072.1,3119.0,3214.7,3314.8,3219.4,3264.9,3234.8,3291.1,3277.2,3247.5,3177.6,3137.5,3133.4,3131.2,3037.1,3057.5,2958.6,2959.3,2933.7
1880,N,False,1852.8,1842.8,1831.7,1844.2,1849.0,1834.6,1848.4,1801.1,1793.4,1800.3,1846.9,1873.1,1925.8,1975.1,2017.5,2064.7,2044.3,2085.2,2030.7,2056.2
1881,N,False,3657.0,3731.9,3666.4,3575.2,3713.0,3477.5,3563.5,3428.9,3508.5,3550.7,3504.3,3429.9,3437.9,3381.6,3446.1,3638.3,3619.8,3596.7,3471.0,3443.0
1882,N,False,1658.3,1682.9,1579.6,1544.0,1545.9,1527.0,1554.4,1595.5,1684.5,1705.1,1709.2,1671.0,1682.2,1760.7,1906.8,1813.6,1847.2,1927.1,2045.2,2088.8
1883,N,False,2050.1,2056.4,2033.3,2033.0,2021.7,1993.6,1923.6,1925.1,1882.1,1897.4,1947.5,1863.1,1858.4,1883.8,1941.4,1824.6,1804.7,1834.6,1818.5,1863.9
1884,N,False,2793.6,2744.0,2678.2,2591.9,2803.8,2619.5,2779.4,2987.1,2920.1,2915.0,2873.1,2955.2,2729.9,2892.1,2818.2,2757.3,2913.2,2993.1,2893.8,3051.6
1885,N,False,2107.9,1979.5,1905.4,1817.3,1785.9,1817.9,1780.6,1910.4,1864.6,1818.1,1857.4,1849.0,1833.8,1748.3,1733.0,1788.3,1729.2,1787.1,1809.2,1947.8
