,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20
1696,B,False,15.307,15.5,14.58,10.853,6.3517,6.3993,7.4814,3.7873,5.0171,9.6333,13.812,10.363,4.7789,8.5751,8.466,7.477,6.6851,6.8913,5.0433,0.69915
1697,B,False,17.691,19.815,17.855,15.611,18.323,14.294,19.686,15.086,19.458,18.303,21.056,23.235,22.158,21.516,22.832,17.865,27.48,22.927,24.913,20.742
1698,B,False,47.121,48.352,33.268,30.602,38.507,38.101,37.857,40.184,43.844,47.562,38.82,31.151,34.559,38.134,30.948,26.566,20.459,29.017,33.612,41.865
1699,B,False,17.607,10.985,12.144,17.073,18.48,17.138,18.288,17.398,16.803,15.176,13.166,13.804,15.773,16.869,16.155,14.088,14.45,14.14,15.521,19.087
1700,B,False,11.663,2.3918,7.8954,3.9906,8.5092,0.54245,13.678,10.4,1.5677,12.531,7.7113,1.3579,5.0125,3.7591,28.518,24.952,28.21,27.109,15.346,28.538
1701,B,False,1.4994,0.3515,2.2888,4.4717,4.6956,0.36866,3.5056,0.22656,2.9198,3.6541,1.9182,3.9916,2.8614,4.0907,0.99929,1.9789,2.8294,0.72887,3.6742,0.2958
1702,B,False,1.4021,1.6238,6.245,1.2606,5.3221,4.0514,0.30021,0.91228,6.4604,0.34899,2.3614,1.098,7.3753,5.3098,5.1229,7.1219,3.5839,2.4982,2.3239,4.8119
1703,B,True,29.599,25.25,32.406,33.442,27.506,25.237,36.126,27.444,24.51,25.998,24.298,21.334,33.838,28.939,28.887,30.901,14.601,12.563,17.373,17.893
1704,B,False,9.9974,17.167,23.366,27.749,27.833,22.331,30.229,21.407,22.117,19.86,22.4,29.609,15.628,13.684,17.5,31.647,31.953,26.579,26.398,33.459
1705,B,False,283.86,301.85,303.37,290.49,281.9,285.12,272.82,311.3,280.27,259.75,282.32,337.85,257.07,249.82,223.04,238.74,294.75,283.82,276.03,281.58
1706,B,False,13.892,9.799,28.155,14.25,12.314,21.096,10.591,10.177,0.87588,6.1371,16.451,0.48222,5.1717,6.7001,13.35,15.581,14.634,16.233,3.2447,5.643
1707,B,False,83.542,85.817,85.472,88.509,85.854,88.26,91.543,93.606,93.545,94.976,99.436,109.16,97.87,93.111,94.824,106.33,85.985,103.41,103.18,103.77
1708,B,False,19.313,14.228,17.788,16.492,17.67,18.367,15.909,19.106,22.176,18.369,17.378,15.887,17.007,16.589,19.072,20.481,17.543,16.949,17.126,15.15
1709,B,False,60.248,60.48,63.491,61.568,62.616,64.3,69.497,61.311,62.6,61.592,65.157,56.0,57.345,58.352,57.617,61.498,57.945,64.048,58.457,66.71
1710,B,False,10.093,8.4349,13.747,5.0846,4.0778,9.0767,3.1801,1.0451,9.1265,6.8294,5.1843,1.0064,2.0174,0.44316,1.635,12.88,20.487,22.316,20.595,22.477
1711,B,False,7.1304,0.20782,3.719,5.7697,13.476,7.4987,6.961,5.8174,22.001,32.894,26.914,31.28,38.927,32.965,39.349,45.491,43.065,34.291,29.487,34.889
1712,B,False,1.5278,6.9626,6.876,4.6697,5.2045,1.6349,8.6331,9.6986,1.7629,3.5339,3.421,5.6641,3.7376,1.3998,1.4079,0.55991,2.6521,3.4997,4.6104,0.19033
1713,B,False,119.43,114.33,94.71,83.091,73.849,56.026,59.46,51.251,52.451,53.81,62.373,86.714,86.853,83.04,82.861,75.623,85.241,108.98,83.271,94.234
1714,B,False,27.645,13.672,8.837,10.773,13.429,14.211,15.263,16.179,15.301,34.913,37.485,28.138,27.835,24.172,21.533,17.899,12.882,15.859,10.832,1.4218
1715,B,False,32.796,44.735,34.998,34.022,24.829,23.91,34.15,33.393,26.064,22.34,37.455,28.444,34.718,32.578,30.692,25.831,27.732,19.119,26.795,29.547
1716,B,False,29.454,26.137,26.701,23.702,22.456,25.602,28.663,29.888,37.562,27.329,21.706,26.288,26.159,25.649,28.51,26.583,33.616,33.513,27.148,31.349
1717,B,False,16.398,20.733,25.169,22.173,17.097,18.078,20.43,25.474,27.967,22.522,31.354,33.037,28.781,25.021,22.672,21.014,18.064,12.142,22.442,20.519
1718,B,False,19.764,31.726,14.496,21.724,22.944,23.985,11.0,3.6653,1.3821,5.9389,5.164,3.2516,4.3685,18.266,19.946,25.432,20.236,22.341,14.374,23.831
1719,B,False,13.128,16.344,13.775,10.037,10.946,15.137,14.816,8.9226,9.0089,13.302,6.8047,7.6958,12.637,10.732,11.343,10.306,12.812,14.604,12.01,15.301
1720,B,False,36.401,30.563,20.952,29.97,29.786,36.142,40.181,35.365,56.457,59.885,52.833,42.121,60.758,52.498,46.283,37.749,31.282,28.571,29.721,30.818
1721,B,False,28.071,26.826,29.735,29.676,22.243,22.461,17.782,17.768,17.563,21.79,23.214,19.928,13.664,18.62,19.47,9.8642,16.396,14.243,17.468,18.311
1722,B,False,134.73,130.94,147.67,175.81,179.14,188.61,173.57,183.0,156.12,159.98,157.61,153.29,159.28,160.45,148.37,148.25,148.52,129.26,123.79,118.75
1723,B,False,268.03,268.99,256.6,248.42,257.8,261.86,241.52,230.01,243.58,243.92,231.65,223.35,220.62,232.05,222.97,231.14,237.97,249.5,246.66,234.53
1724,B,False,31.077,22.18,20.995,29.906,42.729,44.247,44.741,47.203,38.314,38.704,36.69,32.36,27.833,30.418,37.485,33.83,48.059,44.219,48.214,40.838
1725,B,False,2.4882,11.221,0.86286,5.7273,25.714,7.3795,9.8748,15.484,16.748,13.549,20.768,34.035,26.748,21.274,32.623,23.297,22.53,32.92,41.913,33.318
1726,B,False,70.541,60.63,71.46,81.665,72.23,70.883,57.639,70.896,69.505,77.199,72.99,70.3,66.072,67.108,60.646,53.988,57.138,53.083,54.254,60.612
1727,B,False,1.638,3.6028,0.98149,2.0658,2.2372,0.30875,1.0773,4.2519,2.8625,1.2895,1.046,3.9126,0.54322,5.9661,4.3415,1.6243,5.9034,4.0837,9.0625,8.7317
1728,B,False,51.107,32.807,37.74,46.124,50.378,34.023,47.912,40.692,61.105,74.724,45.944,57.761,53.499,44.937,28.57,38.049,30.63,39.191,41.405,41.627
1729,B,False,23.114,21.336,22.983,26.64,22.354,22.367,19.428,18.071,18.94,15.965,22.977,24.903,21.595,18.458,16.101,21.776,19.28,17.478,18.003,15.615
1730,B,False,45.461,51.676,39.957,44.037,42.228,54.128,58.215,56.668,51.057,55.447,56.925,50.446,44.694,44.062,40.32,43.38,38.505,40.533,42.806,38.36
1731,B,False,39.04,38.559,44.491,66.578,71.915,64.383,85.656,66.658,68.142,67.136,74.164,73.893,58.629,54.573,77.955,6.4532,67.244,84.877,72.477,26.435
1732,B,False,48.878,43.639,60.888,69.698,61.39,72.304,65.879,54.68,52.147,54.504,58.981,46.787,30.595,38.19,31.431,33.05,18.751,30.003,20.189,18.042
1733,B,False,7.2926,4.6989,3.0629,3.31,5.7325,4.2745,3.1812,3.6592,2.3554,3.813,8.6962,0.94001,2.1356,0.06974,3.99,2.7336,3.6362,2.7859,2.0691,3.0664
1734,B,False,25.794,24.686,23.391,25.807,26.047,24.851,25.036,22.851,22.745,24.446,23.749,22.863,26.862,27.836,24.238,31.476,33.817,30.938,27.481,25.59
1735,B,False,38.19,31.431,33.05,18.751,30.003,20.189,18.042,20.213,22.945,34.722,27.804,20.348,17.39,15.849,34.409,28.812,46.559,72.802,41.728,65.442
1736,B,False,65.879,54.68,52.147,54.504,58.981,46.787,30.595,38.19,31.431,33.05,18.751,30.003,20.189,18.042,20.213,22.945,34.722,27.804,20.348,17.39
1737,B,False,77.806,72.301,71.063,73.159,70.717,73.802,73.531,76.066,73.287,72.151,67.925,64.281,71.718,64.085,63.943,65.171,68.909,69.618,71.837,65.289
1738,B,False,45.59,46.293,46.798,41.164,39.575,36.197,42.38,37.203,34.354,37.083,36.752,57.995,43.953,33.236,34.039,37.772,35.725,34.664,36.373,29.255
1739,B,False,61.562,60.501,61.711,61.822,61.51,61.287,61.292,60.475,61.364,56.953,60.121,60.668,58.4,56.856,57.26,57.223,57.033,56.179,57.973,54.36
1740,B,False,54.843,61.059,72.484,67.072,50.061,39.352,56.841,53.227,44.337,44.303,38.71,9.1961,2.2216,6.6631,22.281,11.612,20.712,11.229,33.534,29.65
1741,B,False,2.9636,2.6608,4.7745,2.7042,0.16248,4.3854,1.2803,1.3938,0.69246,1.8778,1.9202,2.0481,2.2513,1.4012,3.1073,0.64329,2.2111,1.6605,4.9994,4.882
1742,B,False,216.81,202.74,209.85,210.75,220.68,190.76,176.1,183.52,185.79,187.41,186.27,195.12,177.54,159.02,161.29,150.21,146.12,163.53,163.2,166.68
1743,B,False,28.646,39.192,46.687,53.975,59.969,55.392,70.393,85.169,90.669,86.364,80.626,70.862,66.096,66.562,64.357,67.72,56.508,46.079,38.735,32.623
1744,B,False,18.95,21.173,24.734,25.977,20.313,19.639,20.339,19.779,18.17,16.328,14.906,15.373,13.642,12.948,14.18,13.698,14.368,14.895,10.447,9.6773
1745,B,False,73.77,72.603,76.068,73.661,73.462,78.495,74.934,73.402,70.966,58.738,64.99,63.825,68.938,70.119,80.522,91.11,87.23,88.985,86.899,86.098
1746,B,False,155.72,144.5,152.82,147.19,142.31,152.27,147.17,139.11,141.21,141.08,136.86,136.46,131.3,130.51,136.07,130.44,130.73,132.56,127.73,124.56
1747,B,False,41.263,38.005,36.284,41.696,36.061,37.406,38.027,37.193,33.429,35.773,39.442,43.446,36.586,36.025,29.113,32.008,26.413,35.293,35.05,41.344
1748,B,False,86.535,88.025,83.479,90.022,89.822,92.885,88.935,85.714,87.197,79.453,78.336,77.246,78.324,79.562,70.065,79.016,79.397,83.931,95.364,95.653
1749,B,False,0.051307,0.1706,0.057071,0.0,0.25004,0.14672,0.29295,1.0284,0.10252,0.3283,2.6766,6.1851,9.3952,11.509,49.34,8.959,14.006,17.607,10.985,12.144
1750,B,False,4.866,6.6354,8.7601,9.6511,3.1712,0.2013,3.3865,2.8259,0.90638,0.87996,2.1988,4.1735,4.1457,8.1969,10.696,1.9767,3.6959,4.2292,19.421,27.35
1751,B,False,11.958,7.9031,13.266,6.9934,1.4738,7.4094,9.722,6.2203,6.4767,7.7098,9.8423,7.7802,8.3305,8.116,2.987,5.0766,8.0025,7.0722,3.2007,6.0951
1752,B,False,15.015,13.277,30.215,31.969,28.502,19.034,19.548,26.854,23.086,20.454,24.239,25.733,28.635,24.129,28.252,30.892,30.522,26.005,23.956,21.55
1753,B,False,63.988,66.692,64.607,69.427,76.199,73.436,65.691,68.053,73.534,70.051,72.585,71.325,69.268,68.321,71.218,71.163,70.842,72.269,71.031,72.631
1754,B,False,67.641,68.036,72.849,73.275,74.425,76.64,85.857,76.204,91.829,80.901,97.285,92.825,85.663,81.288,77.533,73.016,78.135,80.372,79.267,77.424
1755,B,False,105.51,82.797,89.903,86.609,90.142,84.382,94.625,94.138,98.248,93.35,99.955,96.645,87.746,95.016,76.287,79.45,73.106,70.916,63.844,71.448
1756,B,False,3.287,0.98455,9.7861,8.1083,8.4698,3.7407,5.2358,1.7338,0.7429,5.9955,2.2694,6.5768,6.1876,8.4097,0.62967,3.0535,2.0838,2.005,0.24784,4.1923
1757,B,False,66.87,81.656,69.861,74.306,82.035,74.87,72.17,62.56,68.516,72.925,63.905,60.799,51.858,57.815,65.815,58.998,61.518,54.04,66.783,70.464
1758,B,False,431.0,416.06,437.6,415.57,409.38,430.59,439.52,459.86,476.49,473.87,479.31,483.03,472.08,473.6,485.32,480.43,483.9,477.53,463.8,464.63
1759,B,False,2.876,44.301,43.568,9.4051,3.2317,1.5302,7.4372,53.501,46.966,49.531,7.0839,12.241,8.2078,3.0142,4.7317,35.095,50.262,37.186,28.03,43.129
1760,B,False,5.3352,2.2488,24.429,17.286,25.707,17.483,30.859,25.948,25.078,37.855,41.29,45.531,37.809,44.296,23.42,28.514,18.342,19.571,13.553,11.444
1761,B,False,14.598,12.591,9.6099,23.243,21.52,15.262,19.216,14.414,18.579,16.017,27.191,23.693,23.286,17.183,32.313,39.178,40.459,42.935,48.16,58.599
1762,B,False,26.714,40.806,35.362,40.296,34.346,38.896,42.543,41.045,39.164,37.138,39.805,33.777,37.719,37.382,38.217,31.954,31.816,26.716,31.201,35.144
1763,B,False,22.304,24.743,20.923,22.113,19.168,16.088,16.219,20.836,14.019,17.858,19.069,20.235,17.006,20.655,17.25,20.774,15.629,17.02,15.288,17.08
1764,B,False,9.751,13.875,14.638,11.773,8.0648,11.006,13.222,11.826,12.306,7.9891,6.3125,6.0307,8.3802,6.4248,3.6281,3.0231,0.9257,4.2169,5.7137,2.4445
1765,B,False,83.097,3.665,69.847,155.83,150.11,122.22,57.845,68.026,76.463,41.798,61.816,24.111,8.3823,35.057,13.643,28.992,46.36,61.42,55.973,46.18
1766,B,False,21.594,22.141,13.185,15.23,6.5264,8.9239,3.9368,9.9332,9.2424,3.7696,11.611,11.05,5.5974,21.373,20.839,29.86,24.257,27.298,32.983,31.493
1767,B,False,23.867,20.864,24.894,21.531,19.385,18.574,18.647,23.293,22.847,18.989,17.781,14.246,11.828,11.216,15.197,14.722,8.2291,9.799,10.556,11.118
1768,B,False,36.961,37.56,37.46,30.666,41.169,35.72,31.24,24.206,35.173,37.718,33.099,36.141,41.097,42.428,50.635,46.988,44.149,46.049,35.86,36.74
1769,B,False,17.195,16.035,17.874,9.3169,9.9227,9.324,7.4255,9.4844,12.11,12.487,7.8054,9.9313,6.8,8.492,9.2116,7.9675,13.301,8.3316,8.2884,8.4587
1770,B,False,25.45,41.38,13.511,67.249,71.699,75.282,72.025,80.48,77.958,59.35,91.47,75.219,71.381,88.343,83.744,96.678,98.261,103.16,105.28,93.892
1771,B,False,10.31,5.9402,7.6088,3.6542,10.564,8.2909,9.282,12.856,17.462,12.416,16.695,16.987,28.804,24.244,28.682,19.718,20.757,30.623,29.613,27.339
1772,B,False,81.256,79.835,78.096,83.368,86.535,88.025,83.479,90.022,89.822,92.885,88.935,85.714,87.197,79.453,78.336,77.246,78.324,79.562,70.065,79.016
1773,N,False,5.0942,5.9939,4.0171,5.4032,4.4308,1.7911,2.1507,2.0441,2.037,3.2428,5.6599,4.7083,3.681,3.483,3.1668,1.838,3.9227,6.7235,7.2647,5.2753
1774,N,False,12.656,17.487,18.54,17.233,16.981,15.47,19.362,13.586,12.873,12.532,13.814,9.8355,9.5752,12.312,10.232,9.9204,9.5665,7.944,10.086,11.943
1775,N,False,1.6574,0.46087,3.0406,2.0679,0.31024,0.99584,0.55721,0.2118,1.4675,0.11829,1.9668,0.94213,0.32099,1.5982,0.83311,0.6349,0.04206,2.0206,1.3424,2.3663
1776,N,False,3.9798,3.8468,8.0703,3.3563,2.8731,8.8867,6.0769,7.7404,6.7133,5.3642,4.3428,7.6545,11.782,9.7334,6.0775,10.61,4.2327,11.081,12.059,9.9999
1777,N,False,7.8802,4.5398,9.3347,10.655,10.694,7.2213,8.7535,7.8539,7.7034,7.765,7.4911,7.9099,7.282,7.0367,8.7805,6.3277,9.1841,10.076,12.581,11.898
1778,N,False,10.496,9.5535,3.1943,7.6449,1.7083,11.451,11.584,6.4167,9.7119,4.0372,6.9761,2.8755,9.5625,4.7463,6.0645,4.9299,6.1264,3.0549,3.4596,1.3663
1779,N,False,8.9801,8.8048,10.077,9.6347,8.4563,7.5758,7.7538,7.3998,5.9674,8.7978,7.1003,9.4968,7.018,8.7582,9.5361,9.5377,12.128,10.477,6.0041,6.1555
1780,N,False,2.7743,1.5845,1.4754,2.9318,2.5629,0.38355,0.92761,0.96479,1.2414,2.0803,1.2141,2.6171,0.15697,1.6333,0.018512,0.27222,0.11186,1.9554,2.2963,0.63083
1781,N,False,13.828,13.051,7.0969,12.417,8.0625,10.415,8.2866,2.7704,5.5677,5.391,6.1508,6.8202,5.5681,7.2082,5.9882,10.054,8.9627,10.053,11.951,12.743
1782,N,False,3.7259,4.6438,2.9001,0.93988,3.7924,0.083932,3.9059,0.20818,4.5923,3.2311,0.37222,1.4699,0.66944,2.2019,5.5106,7.5735,5.0162,2.5114,3.1397,5.1411
1783,N,False,21.331,22.881,21.599,23.447,25.452,24.369,18.392,17.539,18.357,18.56,19.032,17.719,14.78,15.108,15.644,17.017,19.203,19.172,16.085,17.573
1784,N,False,7.1007,5.8971,6.9077,8.0033,5.1484,5.6883,5.1605,5.9379,7.0263,5.7206,5.3703,8.5316,10.77,8.8607,5.3245,6.2188,7.6882,6.4282,6.5605,4.7492
1785,N,False,22.462,21.162,13.46,9.9004,10.836,17.587,13.769,14.792,13.576,16.143,8.0905,12.23,13.929,20.052,17.433,9.1942,7.3943,6.7457,9.6106,13.573
1786,N,False,2.6208,3.9526,6.7518,6.871,7.5581,6.5614,4.901,6.9094,4.4074,3.1389,13.283,10.396,10.771,16.486,14.912,14.106,15.263,17.02,17.179,19.363
1787,N,False,4.0103,2.2106,1.9271,3.3454,3.127,0.52384,0.88268,2.4418,11.202,9.3768,6.7635,2.5312,4.778,7.871,11.577,11.081,12.487,6.4544,6.0459,3.2554
1788,N,False,1.1185,6.0498,5.8716,3.749,6.4252,6.2516,3.785,8.9455,9.2345,7.3049,4.6465,3.9138,8.2076,5.6968,5.04,5.3115,4.1385,3.2978,1.2207,2.2162
1789,N,False,0.29726,2.0259,3.5845,1.364,1.9231,2.5491,1.9521,0.60007,0.6396,0.42706,1.6149,0.40691,1.9458,0.77686,1.2992,1.6856,0.44591,1.1691,2.0675,2.2921
1790,N,False,4.9957,6.8051,9.6581,10.571,8.7147,12.17,17.139,13.728,16.646,15.832,9.5067,11.112,17.299,7.2147,3.419,2.9674,5.4979,3.0692,1.5095,4.8967
1791,N,False,2.0331,1.0805,1.0793,3.4271,5.418,2.9423,7.6038,6.6823,1.1294,1.456,2.3741,1.514,1.7039,0.024552,1.856,2.1504,2.4509,0.95133,0.83518,3.7036
1792,N,False,5.7578,1.7579,4.7602,3.6118,3.7262,0.31063,3.2493,6.3823,2.3866,1.1552,0.30244,3.6516,3.7321,1.5591,2.6699,1.4278,1.0174,0.099618,0.11556,3.0917
1793,N,False,11.039,12.696,8.2616,15.683,1.3065,5.2835,9.5803,8.2503,6.8426,0.39712,2.3259,1.2563,2.0873,3.545,2.0735,1.9608,5.2638,3.7133,11.479,1.2275
1794,N,False,38.862,29.403,23.486,34.308,31.778,32.956,28.764,33.17,38.364,27.047,41.572,29.624,29.756,36.874,45.389,38.03,45.836,43.462,46.383,36.159
1795,N,False,28.352,30.448,30.083,39.079,37.418,30.691,36.813,35.943,36.671,37.098,35.151,34.692,43.622,41.208,34.08,40.086,28.704,35.55,40.588,43.976
1796,N,False,6.9302,10.981,6.3102,6.6115,7.6875,11.595,9.021,6.4694,10.437,8.6561,6.7585,7.6141,7.4228,5.111,4.825,2.991,8.3163,8.6279,6.2373,3.0514
1797,N,False,59.857,50.811,61.775,72.849,80.025,54.966,56.763,66.168,96.976,84.039,76.175,70.555,67.658,42.248,23.975,44.614,31.169,17.363,32.284,32.583
1798,N,False,417.09,395.62,389.13,352.74,337.91,327.64,333.9,339.09,346.84,349.41,303.73,337.8,388.22,413.94,372.52,364.48,379.51,381.41,379.68,333.78
1799,N,False,0.84703,2.8782,3.064,1.4185,4.4703,1.5341,2.1022,0.96418,3.4924,3.4113,0.50087,1.3118,2.1009,4.2315,3.8324,4.1845,4.305,6.757,5.5217,8.5836
1800,N,False,349.19,348.01,338.94,341.45,337.63,345.22,325.72,329.33,350.97,330.9,340.38,359.72,365.89,377.8,374.61,372.26,380.66,377.11,371.37,374.71
1801,N,False,11.094,11.966,12.305,11.678,12.616,9.9687,13.998,15.873,11.866,10.063,10.355,12.057,7.2292,6.5677,10.005,7.8375,4.83,4.9792,2.1856,1.6801
1802,N,False,195.62,195.05,191.71,195.16,201.31,203.99,198.61,198.06,168.3,187.36,191.38,182.17,188.59,189.24,185.68,173.16,175.45,174.27,180.22,174.89
1803,N,False,1.4017,7.2062,3.0082,2.0781,0.23998,0.88567,0.74292,6.6575,0.17577,9.4525,6.7881,7.3907,0.24479,10.49,10.915,13.353,12.364,17.374,9.1459,18.788
1804,N,False,10.451,15.024,12.852,12.501,12.788,15.505,12.241,15.372,17.831,16.368,18.279,17.464,12.657,13.731,8.1575,6.2085,7.9972,12.365,12.85,12.775
1805,N,False,0.077934,1.7356,2.2395,1.9687,0.52936,1.332,0.93802,0.88717,0.72059,0.54216,0.60408,0.46018,0.92455,1.7564,0.32381,2.1002,0.47704,4.1278,2.6901,0.57442
1806,N,False,2.4055,1.4499,0.22001,1.6119,0.0099298,2.2781,2.7711,0.96285,0.96516,2.1669,3.9076,2.1144,2.8886,0.42317,3.7925,3.5163,1.4159,2.6325,2.6826,2.6195
1807,N,False,3.4479,6.3382,4.1735,0.59704,2.7014,2.0983,8.1771,6.0638,6.8077,8.1324,8.3612,7.0159,7.9446,5.5139,7.0636,8.4568,6.0957,6.4143,7.8742,5.159
1808,N,False,19.95,15.185,12.546,12.074,9.4793,6.2576,5.5478,7.0793,9.9234,10.733,10.309,4.6208,6.0041,1.2043,3.8703,1.6986,4.6769,6.3613,13.212,13.349
1809,N,False,23.944,24.786,25.124,27.117,25.215,25.885,26.791,26.128,25.496,26.596,27.62,26.137,26.185,31.9,31.193,26.484,29.986,30.047,32.986,32.524
1810,N,False,18.093,7.8958,14.294,14.341,7.1738,1.6733,7.1631,5.5685,8.323,4.8595,6.3531,10.633,3.8294,7.1566,5.7777,5.8919,0.059794,0.84801,2.1731,2.4977
1811,N,False,17.326,18.81,15.253,16.861,16.721,19.126,14.298,14.414,14.004,14.122,13.05,12.977,13.378,15.786,10.8,10.442,5.4531,5.9946,5.5471,10.559
1812,N,False,325.88,322.69,333.99,333.62,314.68,345.79,334.92,328.65,323.01,334.98,344.27,337.76,334.89,329.06,342.39,337.92,345.71,350.74,326.71,327.56
1813,N,False,6.4971,7.981,8.431,7.7079,6.9425,6.5145,6.0775,9.9477,7.7112,7.7528,5.8493,7.9851,5.1937,4.1709,5.5771,5.185,4.8289,4.5557,5.1489,5.0143
1814,N,False,1.1522,2.0392,6.6823,0.71477,3.5716,1.6914,4.1698,5.0896,2.8044,0.77588,2.5676,2.0531,3.2362,4.7508,1.4364,4.7462,1.5233,1.3333,2.2665,1.959
1815,N,False,1.7495,3.1601,2.636,3.2847,3.2,1.5651,1.3239,1.2392,1.1922,1.2969,0.27146,0.06078,0.65024,0.4805,0.2461,0.24255,1.8788,1.3451,1.3742,0.54593
1816,N,False,69.928,71.553,77.226,73.238,75.521,81.508,80.409,81.708,80.378,78.076,79.217,77.793,80.016,88.175,87.783,81.904,82.608,94.754,94.959,85.124
1817,N,False,18.069,27.564,16.391,8.5341,19.951,26.585,29.436,16.028,18.344,13.378,6.5774,19.522,16.731,13.581,18.311,8.7312,6.9907,11.522,13.379,12.607
1818,N,False,18.069,27.564,16.391,8.5341,19.951,26.585,29.436,16.028,18.344,13.378,6.5774,19.522,16.731,13.581,18.311,8.7312,6.9907,11.522,13.379,12.607
1819,N,False,19.935,12.4,19.405,16.478,12.797,21.495,20.5,18.753,12.501,18.766,19.139,18.266,25.473,19.924,19.163,15.524,14.266,18.261,14.169,18.557
1820,N,False,17.675,14.871,13.127,15.893,12.499,11.257,12.48,13.655,12.235,16.959,12.938,15.086,17.564,22.057,17.369,12.339,22.929,21.036,22.679,21.675
1821,N,False,2.0322,1.3318,2.5971,4.1133,4.5118,2.1804,3.5459,3.7653,5.841,5.6694,1.7426,0.2249,2.5875,7.2512,2.4281,6.1847,1.6492,2.7241,3.309,1.6587
1822,N,False,4.9752,0.063522,7.7249,12.622,18.416,17.972,19.252,20.901,22.098,20.178,23.525,19.634,15.055,13.725,14.277,14.743,13.196,13.159,18.79,16.258
1823,N,False,1.7581,1.3291,5.5094,3.6535,1.4606,0.62324,1.4858,3.3877,2.0788,1.9453,4.6883,2.1227,4.4435,14.25,6.946,9.2004,10.813,13.493,13.467,9.2252
1824,N,False,334.52,347.1,342.86,347.57,362.41,380.89,389.12,407.26,400.79,415.65,418.71,431.76,435.43,447.96,463.24,456.34,458.94,464.23,466.09,479.75
1825,N,False,8.8787,14.649,18.88,20.715,12.41,12.747,20.858,29.508,24.507,20.221,21.239,18.045,24.784,22.383,20.567,21.116,21.423,18.964,17.982,18.155
1826,N,False,29.808,26.3,26.359,15.341,15.047,20.806,16.96,1.3683,0.91198,1.8193,9.6621,5.5677,6.427,6.0364,1.1291,1.8269,2.4626,4.878,6.5013,4.2932
1827,N,False,3.4601,4.0498,0.87313,0.53194,1.8679,2.1029,3.0406,4.9833,7.7112,5.1398,5.1798,3.0883,1.6603,2.668,3.7533,1.4423,1.8837,0.31253,1.3426,1.6756
1828,N,False,8.1348,6.894,5.7046,8.1445,9.1518,8.2528,5.6316,5.178,8.5668,8.3915,8.1618,7.6011,8.2277,8.0895,7.7252,5.929,5.4563,5.9119,5.9394,6.0625
1829,N,False,497.04,496.6,495.48,493.05,495.02,486.68,501.16,511.56,521.01,481.33,493.05,493.67,485.13,480.87,475.2,471.36,461.84,469.82,472.71,468.85
1830,N,False,5.5759,16.649,18.018,3.2212,8.5581,13.196,8.548,10.245,11.413,0.095594,3.2974,9.6487,13.683,0.45487,2.941,7.723,7.7286,3.8311,10.094,7.1171
1831,N,False,157.15,145.93,143.77,151.31,131.63,135.61,139.45,121.65,136.29,132.42,146.15,145.44,151.55,143.99,143.67,147.41,132.83,140.0,143.42,140.89
1832,N,False,89.861,79.439,75.909,82.656,79.824,78.916,80.509,77.222,76.344,68.316,75.578,74.11,63.93,67.804,63.99,57.87,57.557,55.478,55.009,58.776
1833,N,False,26.769,26.997,21.213,25.005,24.209,24.672,21.706,22.548,31.881,24.429,24.03,20.314,25.08,15.707,13.983,15.466,16.035,12.862,15.937,13.515
1834,N,False,0.35348,2.8304,6.6003,6.8514,2.9615,2.3032,6.7327,6.0638,5.6421,6.8317,8.4062,7.4858,4.454,0.53788,8.9677,1.1137,0.13197,1.1656,1.7956,4.4147
1835,N,False,19.434,19.57,20.043,27.976,25.681,28.735,26.281,23.517,23.691,22.433,22.465,21.018,19.751,25.703,23.455,22.513,24.244,26.011,21.702,18.246
1836,N,False,18.723,10.797,17.126,22.862,29.376,26.826,34.422,20.389,23.088,22.642,28.765,27.987,30.731,38.86,44.423,36.204,11.394,32.325,43.325,51.208
1837,N,False,92.369,97.179,93.778,107.48,110.74,116.59,118.86,107.11,106.87,100.74,91.484,84.338,77.132,83.817,84.241,90.06,89.338,83.984,82.177,76.784
1838,N,False,27.885,25.067,29.591,38.634,26.155,11.422,18.422,12.352,14.66,15.957,32.552,35.994,26.231,33.53,45.392,42.645,41.778,43.827,16.96,39.832
1839,N,False,12.455,12.637,8.0819,10.516,6.7915,5.0754,7.5074,4.5843,4.6927,3.6278,7.6078,3.6157,5.6316,8.7216,2.9077,5.9737,9.1646,6.4199,5.9923,6.3127
1840,N,False,56.904,57.051,53.533,42.481,49.874,55.73,60.239,56.367,63.916,68.076,60.246,60.793,57.489,64.355,69.808,85.358,68.879,71.645,71.726,63.521
1841,N,False,16.791,19.252,21.505,17.732,13.918,26.911,31.743,33.867,32.261,27.227,30.931,4.6858,1.6846,1.9814,18.125,3.1573,2.2404,1.851,7.6486,0.26851
1842,N,False,30.063,22.718,30.481,24.584,25.621,47.352,51.338,41.268,34.669,45.772,45.614,40.155,37.673,50.478,67.701,86.744,79.101,79.887,93.717,97.737
