,FLARE_TYPE,COINCIDENCE,SHRGT45_1,SHRGT45_2,SHRGT45_3,SHRGT45_4,SHRGT45_5,SHRGT45_6,SHRGT45_7,SHRGT45_8,SHRGT45_9,SHRGT45_10,SHRGT45_11,SHRGT45_12,SHRGT45_13,SHRGT45_14,SHRGT45_15,SHRGT45_16,SHRGT45_17,SHRGT45_18,SHRGT45_19,SHRGT45_20,SHRGT45_21,SHRGT45_22,SHRGT45_23,SHRGT45_24,SHRGT45_25,SHRGT45_26,SHRGT45_27,SHRGT45_28,SHRGT45_29,SHRGT45_30
106,M,True,45.328,44.591,44.868,44.735,42.94,43.452,42.842,42.446,42.269,43.26,42.596,42.528,42.308,42.049,42.439,41.611,42.754,42.25,42.43,41.542,41.914,40.998,41.711,41.542,41.113,41.377,41.472,40.961,40.948,41.09
107,M,True,37.556,37.604,38.235,37.296,37.653,37.292,37.363,37.49,37.935,37.758,38.256,37.648,37.634,37.753,37.418,37.84,38.002,37.952,37.801,38.41,38.603,38.765,38.309,38.572,38.555,38.727,38.377,38.287,38.267,38.14
108,M,True,38.202,38.016,38.301,37.586,37.239,37.396,37.057,37.941,37.044,37.628,37.629,37.45,37.134,36.791,36.962,36.114,36.331,36.418,36.523,35.972,35.648,35.9,36.02,36.253,36.525,36.201,36.807,36.624,36.833,36.778
109,M,True,37.111,37.286,37.69,37.582,37.748,37.614,37.587,37.646,37.56,37.667,37.46,37.435,37.744,37.787,37.515,37.423,37.316,37.128,36.911,37.165,36.906,36.716,36.702,36.639,36.836,36.803,37.113,37.28,37.291,37.239
110,M,True,37.023,36.926,37.237,37.235,37.186,37.106,37.15,36.888,37.033,37.044,36.909,36.776,36.836,37.002,36.603,36.809,37.184,37.165,36.846,36.935,36.878,36.716,36.702,36.488,36.313,36.586,36.643,36.567,36.727,36.592
111,M,False,37.55,37.571,37.57,37.837,37.76,37.668,37.393,37.513,37.692,37.591,37.472,37.364,37.645,37.459,37.474,37.62,37.535,37.736,37.761,37.949,37.909,37.718,38.093,38.082,38.504,38.691,38.813,38.751,38.768,38.737
112,M,False,37.718,38.093,38.082,38.504,38.691,38.813,38.751,38.768,38.737,38.669,38.685,39.075,39.061,39.009,39.108,39.231,39.669,39.473,39.713,39.456,39.274,39.109,39.361,39.408,39.229,39.285,39.426,39.212,39.45,39.621
113,M,False,39.212,39.45,39.621,39.725,39.693,39.322,39.693,39.571,39.848,39.579,39.613,39.944,40.062,39.803,39.983,40.347,40.496,40.696,40.325,40.542,40.68,40.922,40.967,40.868,41.154,41.239,41.143,40.711,41.197,40.996
114,M,False,23.12,22.802,22.589,22.821,22.847,22.886,22.417,22.367,21.932,22.278,21.87,21.735,21.66,21.395,21.378,21.483,21.6,21.839,21.899,21.305,21.299,29.512,21.695,21.18,21.355,21.722,22.127,21.779,21.713,21.82
115,M,True,21.848,21.775,21.354,20.895,21.237,21.827,20.969,21.352,20.926,20.599,20.696,20.153,19.774,19.642,19.784,20.153,19.382,19.03,19.087,19.3,20.229,18.589,18.274,19.231,18.981,19.457,19.138,19.126,19.365,19.486
116,M,False,11.27,11.203,11.289,11.22,11.208,11.176,11.202,12.069,11.51,11.707,12.245,12.034,11.775,11.751,11.566,11.731,11.717,11.352,11.269,11.128,11.037,11.302,11.668,11.19,11.393,11.674,11.95,11.88,11.977,12.133
117,M,False,17.579,17.135,16.194,16.484,16.728,16.946,17.203,16.523,16.129,16.398,16.172,16.378,17.379,18.359,18.056,17.658,16.873,20.332,19.667,19.8,20.314,19.22,19.154,19.901,19.578,19.791,20.351,20.048,20.669,20.892
118,M,True,24.022,23.374,22.738,24.158,24.879,23.68,24.289,25.406,27.071,26.585,24.947,27.053,28.63,28.679,27.991,28.59,29.801,31.504,31.658,30.93,32.666,33.934,34.684,34.519,35.863,34.727,34.804,35.095,34.416,33.345
119,M,False,39.103,39.655,38.888,38.669,38.873,38.727,37.898,39.481,38.775,39.078,40.017,39.628,40.112,39.459,39.017,38.783,39.232,37.302,38.094,36.839,36.353,36.95,37.292,38.165,37.937,37.121,35.331,36.57,37.219,37.362
120,M,True,20.292,20.185,19.097,19.644,19.248,19.473,18.606,18.3,17.973,18.987,18.486,17.885,18.281,17.888,18.198,18.03,18.106,18.162,17.919,17.635,18.977,18.918,18.415,18.119,18.295,17.671,17.912,18.187,18.077,18.229
121,M,False,17.853,17.934,18.241,17.827,18.839,18.464,18.009,17.007,17.748,17.927,18.035,17.605,17.806,17.518,18.134,17.315,17.622,17.957,17.77,17.753,17.2,17.921,17.009,17.452,17.808,18.054,17.612,18.347,17.915,17.852
122,M,False,17.612,18.347,17.915,17.852,17.642,17.836,17.846,17.518,17.726,17.916,17.95,17.911,18.211,17.683,17.464,17.961,18.35,18.091,17.717,17.976,17.528,17.382,17.388,17.053,17.41,16.724,17.023,17.243,17.213,16.936
123,M,True,20.541,20.532,20.861,20.547,20.575,20.576,20.437,20.774,20.633,20.552,21.021,20.726,20.965,20.916,21.142,21.419,21.223,21.059,21.156,20.836,21.051,20.547,20.609,21.143,20.948,21.46,21.746,21.211,21.552,21.26
124,M,False,21.419,21.223,21.059,21.156,20.836,21.051,20.547,20.609,21.143,20.948,21.46,21.746,21.211,21.552,21.26,20.683,20.975,21.251,21.451,21.518,21.325,21.212,21.753,22.034,22.005,22.032,22.201,22.145,22.008,22.012
125,M,False,28.528,28.313,28.655,28.603,28.821,28.563,28.648,28.058,28.628,28.338,28.316,28.429,28.357,28.266,28.411,28.422,28.409,28.212,28.213,28.113,27.895,27.625,27.648,27.731,27.827,27.776,27.613,26.943,27.161,26.984
126,M,False,30.166,34.403,34.105,30.526,30.264,30.755,30.805,31.124,30.839,31.205,31.007,31.067,30.774,30.572,30.653,30.634,30.303,30.378,30.392,29.969,29.697,29.871,29.336,29.721,29.599,29.69,29.756,29.857,29.964,29.596
127,M,False,32.191,31.963,31.68,31.38,31.586,31.539,31.329,31.261,31.109,31.236,31.053,30.93,30.584,30.67,30.504,30.001,30.489,30.673,30.714,30.898,30.87,30.644,30.622,30.661,30.581,30.559,30.469,30.509,30.704,30.343
128,M,False,16.039,16.571,16.696,17.192,17.698,17.112,17.556,18.219,17.839,18.216,18.75,19.145,18.956,20.187,19.656,19.046,19.271,19.409,19.305,18.847,19.087,18.461,17.739,18.246,18.604,18.216,18.013,17.451,17.568,17.786
129,M,True,48.208,51.374,48.12,48.826,49.392,48.249,48.452,48.99,48.909,47.958,47.494,47.697,45.687,47.39,45.809,45.606,46.986,47.099,46.636,46.745,46.846,46.429,45.317,43.825,43.341,44.037,44.286,45.027,43.758,43.962
130,M,True,37.518,38.485,38.211,37.003,37.491,37.118,37.869,37.507,38.702,38.577,38.793,39.079,39.868,39.025,39.301,38.845,38.966,38.83,38.425,39.355,39.443,39.493,39.864,39.838,39.711,39.925,39.271,39.041,38.998,38.614
131,M,False,38.485,38.211,37.003,37.491,37.118,37.869,37.507,38.702,38.577,38.793,39.079,39.868,39.025,39.301,38.845,38.966,38.83,38.425,39.355,39.443,39.493,39.864,39.838,39.711,39.925,39.271,39.041,38.998,38.614,38.865
132,M,False,38.966,38.83,38.425,39.355,39.443,39.493,39.864,39.838,39.711,39.925,39.271,39.041,38.998,38.614,38.865,39.485,39.212,39.294,39.66,40.032,40.406,40.295,40.067,40.534,40.078,40.128,39.952,39.955,39.695,39.883
133,M,True,39.271,39.041,38.998,38.614,38.865,39.485,39.212,39.294,39.66,40.032,40.406,40.295,40.067,40.534,40.078,40.128,39.952,39.955,39.695,39.883,40.296,39.412,39.648,40.39,40.088,39.064,39.802,40.417,39.881,39.686
134,M,False,39.212,39.294,39.66,40.032,40.406,40.295,40.067,40.534,40.078,40.128,39.952,39.955,39.695,39.883,40.296,39.412,39.648,40.39,40.088,39.064,39.802,40.417,39.881,39.686,40.599,40.562,39.941,40.636,40.919,40.67
135,M,False,39.695,39.883,40.296,39.412,39.648,40.39,40.088,39.064,39.802,40.417,39.881,39.686,40.599,40.562,39.941,40.636,40.919,40.67,40.997,40.611,41.143,40.581,41.654,41.745,41.71,41.998,40.649,40.227,40.134,40.103
136,M,False,40.611,41.143,40.581,41.654,41.745,41.71,41.998,40.649,40.227,40.134,40.103,40.486,40.772,40.847,40.211,40.729,40.289,41.067,41.12,40.785,40.974,41.186,41.494,41.305,41.601,41.422,41.046,40.728,41.529,41.376
137,M,False,41.305,41.601,41.422,41.046,40.728,41.529,41.376,40.984,41.722,42.365,42.173,42.521,42.29,41.368,41.321,41.955,41.627,42.491,42.421,42.014,42.309,42.468,43.237,43.278,43.38,42.597,43.607,43.688,43.647,44.027
138,M,False,44.474,44.821,44.729,45.559,45.503,45.937,45.871,45.651,45.66,46.562,46.167,46.158,46.386,45.643,46.15,46.067,46.381,46.257,46.581,46.288,46.072,45.94,46.541,46.268,45.855,46.197,45.638,45.919,46.119,46.016
139,M,False,46.644,45.953,45.753,45.79,44.967,45.41,45.077,45.044,45.063,45.148,45.058,44.742,44.636,44.386,44.587,44.543,44.807,44.588,44.664,44.379,44.598,44.684,44.582,44.408,43.563,43.399,43.277,43.401,43.205,42.912
140,M,False,26.248,25.919,25.599,25.653,25.496,25.105,25.665,25.491,25.816,25.831,25.744,25.862,25.978,26.042,26.09,25.986,26.267,25.927,26.098,25.918,25.776,25.906,25.859,25.286,25.649,25.136,25.058,25.174,24.62,24.362
141,M,True,21.203,21.286,22.093,22.025,23.044,21.752,20.87,20.612,20.978,20.982,21.013,20.285,21.037,20.464,18.952,19.514,18.635,18.042,18.593,17.538,18.159,17.272,19.174,20.892,21.339,21.768,22.045,21.606,20.638,20.557
142,M,False,18.16,19.128,19.432,19.569,20.15,19.611,18.279,18.348,18.18,18.586,19.488,18.422,18.121,18.585,18.145,19.081,18.271,17.611,21.541,18.544,16.479,18.402,19.671,20.057,18.188,21.371,21.53,22.913,21.219,19.192
143,M,False,41.266,40.546,40.76,40.683,40.568,40.886,40.146,40.472,40.921,41.72,41.639,41.21,41.054,40.587,40.152,40.001,39.427,39.587,39.745,40.002,40.148,40.73,40.79,40.16,39.794,40.148,40.288,39.624,38.795,38.77
144,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.765,54.545,16.564,17.857,25.0,28.177,32.104,24.663,36.791,11.258,19.335,16.304,25.535,32.096,42.213
145,M,False,29.871,29.501,29.546,29.219,29.756,29.726,29.187,29.02,28.668,28.417,28.106,28.567,28.337,29.278,28.246,27.892,27.947,27.327,26.94,26.93,26.864,26.195,27.095,26.405,26.9,26.664,27.462,26.982,26.807,26.532
146,M,True,35.746,35.431,35.415,35.956,34.955,34.539,35.525,35.547,35.416,35.835,36.061,35.826,35.951,35.505,35.663,35.861,36.445,35.716,36.049,35.441,36.045,35.864,35.758,36.254,36.085,35.731,36.22,36.481,37.299,37.107
147,M,True,39.603,39.496,39.753,39.556,39.181,39.452,39.157,39.317,39.115,39.596,38.558,39.057,38.933,39.019,39.344,39.304,39.129,39.423,39.337,39.102,39.512,39.665,39.334,39.851,39.959,40.095,40.25,40.189,40.31,40.538
148,M,False,39.115,39.596,38.558,39.057,38.933,39.019,39.344,39.304,39.129,39.423,39.337,39.102,39.512,39.665,39.334,39.851,39.959,40.095,40.25,40.189,40.31,40.538,40.503,40.555,40.076,40.31,40.495,41.073,40.886,40.521
149,M,False,41.413,41.434,41.312,41.756,42.156,42.391,42.493,42.313,42.428,42.311,42.352,41.738,42.207,42.389,42.29,42.429,42.744,42.632,42.763,42.808,42.909,43.237,43.01,42.8,42.445,42.384,42.607,42.64,42.817,43.041
150,M,False,18.045,18.507,18.227,17.934,18.407,17.812,17.869,18.449,18.261,18.459,17.561,17.924,17.981,17.709,17.078,17.422,17.541,17.877,17.978,17.994,17.938,18.131,18.028,17.985,17.755,18.049,17.641,17.985,17.648,17.847
151,M,False,11.633,11.537,11.687,11.494,11.303,11.465,11.765,11.857,11.699,11.578,11.818,11.591,11.785,11.577,11.894,11.925,11.504,11.659,12.05,11.766,12.216,11.816,11.793,11.863,11.931,11.856,11.669,11.479,11.575,11.736
152,M,True,0.0,0.0,0.0,0.0,0.0,0.0,35.417,34.694,17.021,15.06,6.6298,15.882,13.737,17.768,11.86,19.309,17.889,23.212,16.434,8.5731,20.17,16.074,30.916,25.827,23.451,25.439,29.139,33.133,33.102,25.945
153,M,False,29.139,33.133,33.102,25.945,25.712,24.424,22.48,23.632,25.976,23.546,23.841,23.997,22.769,19.229,19.985,22.411,21.921,22.603,19.033,18.073,19.013,26.858,19.269,19.564,16.488,16.278,17.598,18.732,20.383,19.699
154,M,False,23.883,24.511,23.321,25.243,23.272,23.378,24.066,24.762,25.763,24.618,25.108,25.089,26.428,25.737,24.497,24.012,22.622,23.766,22.571,22.888,23.187,23.765,23.895,23.81,23.498,22.662,24.315,24.534,25.32,25.35
155,M,False,43.042,43.464,43.753,44.162,44.076,43.412,44.082,44.63,43.825,44.486,44.592,44.739,45.343,45.457,45.086,45.261,45.68,45.588,45.678,45.658,46.348,46.215,46.025,45.984,46.04,46.844,46.194,46.004,45.792,46.166
156,M,True,23.374,23.7,23.817,23.659,23.056,24.942,23.506,23.648,25.468,24.455,23.958,23.939,23.328,23.105,23.492,22.585,23.434,23.591,23.392,24.107,23.605,23.748,23.705,23.48,24.662,24.492,23.877,24.446,23.995,23.905
157,M,True,17.272,17.195,17.313,17.359,17.691,17.95,17.815,17.441,17.974,18.176,18.209,18.169,18.176,18.989,18.847,18.89,18.5,18.519,18.758,19.108,19.383,19.52,19.769,19.413,19.514,18.992,19.051,19.158,19.177,18.954
158,M,False,19.177,18.954,19.586,19.389,19.515,19.934,20.39,21.114,20.733,20.081,19.885,20.663,20.08,20.274,20.271,20.164,19.894,20.11,20.078,20.384,20.425,20.569,20.909,20.408,20.003,19.98,19.898,20.042,20.128,20.059
159,M,True,24.634,24.947,24.964,25.286,25.772,26.208,26.956,26.198,26.928,27.75,27.925,28.312,29.372,29.329,29.712,28.655,28.06,28.373,27.938,28.157,28.364,27.64,28.045,27.799,28.366,28.622,28.654,28.645,28.557,29.161
160,M,False,28.654,28.645,28.557,29.161,29.576,29.064,28.617,28.225,29.497,28.865,29.348,29.904,29.414,29.549,30.352,30.458,30.781,31.335,31.291,31.409,31.638,32.768,32.314,32.283,31.583,32.607,32.034,30.706,31.148,31.183
161,M,True,45.962,46.48,46.465,46.182,46.707,46.714,46.634,46.625,46.591,46.549,46.391,46.377,46.468,46.198,46.257,45.861,46.065,46.199,46.415,46.487,46.617,46.78,47.168,47.402,47.47,47.603,47.651,47.621,47.57,48.055
162,M,False,47.818,47.854,47.841,47.786,47.727,47.893,48.065,48.556,48.459,48.286,48.418,48.044,48.004,47.942,48.013,48.482,48.821,48.705,48.518,48.463,48.665,49.073,49.181,49.239,48.894,48.525,48.714,48.795,48.729,48.924
163,M,False,48.463,48.665,49.073,49.181,49.239,48.894,48.525,48.714,48.795,48.729,48.924,48.982,49.192,48.676,48.785,48.695,49.029,48.948,49.159,49.743,49.54,49.202,49.509,49.304,49.273,49.42,49.345,49.421,49.179,49.429
164,M,True,50.942,50.846,50.742,50.735,51.073,50.858,50.853,50.667,50.472,50.201,49.954,49.478,48.758,49.372,48.892,48.642,49.179,49.456,49.787,49.541,49.673,49.74,50.252,50.479,50.606,50.884,50.848,50.835,50.904,50.817
165,M,True,50.835,50.904,50.817,50.734,50.908,50.621,50.806,51.009,51.121,50.902,51.304,51.63,51.501,51.147,51.376,51.3,50.998,50.781,50.825,51.214,51.311,50.92,50.739,51.264,50.782,50.99,51.27,50.944,50.727,50.615
166,M,True,51.501,51.147,51.376,51.3,50.998,50.781,50.825,51.214,51.311,50.92,50.739,51.264,50.782,50.99,51.27,50.944,50.727,50.615,50.802,50.712,50.616,50.496,50.583,50.834,50.473,50.396,50.247,50.314,50.281,50.021
167,M,True,51.104,50.609,50.58,50.936,50.795,50.524,50.476,49.965,50.329,50.507,50.173,50.204,50.199,50.214,50.422,50.434,50.045,50.645,50.238,50.153,49.954,50.037,49.567,49.708,49.952,50.099,49.915,49.824,50.34,49.985
168,M,False,50.507,50.173,50.204,50.199,50.214,50.422,50.434,50.045,50.645,50.238,50.153,49.954,50.037,49.567,49.708,49.952,50.099,49.915,49.824,50.34,49.985,49.693,49.885,49.692,49.59,49.246,49.024,48.867,48.781,48.566
169,M,False,50.434,50.045,50.645,50.238,50.153,49.954,50.037,49.567,49.708,49.952,50.099,49.915,49.824,50.34,49.985,49.693,49.885,49.692,49.59,49.246,49.024,48.867,48.781,48.566,48.981,48.805,48.847,49.144,49.583,49.365
170,M,True,49.708,49.952,50.099,49.915,49.824,50.34,49.985,49.693,49.885,49.692,49.59,49.246,49.024,48.867,48.781,48.566,48.981,48.805,48.847,49.144,49.583,49.365,49.08,49.004,48.818,48.612,48.399,48.47,48.909,48.72
171,M,True,49.824,50.34,49.985,49.693,49.885,49.692,49.59,49.246,49.024,48.867,48.781,48.566,48.981,48.805,48.847,49.144,49.583,49.365,49.08,49.004,48.818,48.612,48.399,48.47,48.909,48.72,48.774,48.777,48.729,49.188
172,M,False,49.365,49.08,49.004,48.818,48.612,48.399,48.47,48.909,48.72,48.774,48.777,48.729,49.188,49.111,49.167,49.372,49.344,49.034,48.846,49.109,49.106,49.251,48.558,48.94,49.056,48.73,48.76,48.616,48.152,48.208
173,M,False,14.272,15.19,17.783,18.885,25.186,22.863,23.227,24.222,23.866,23.873,25.678,28.174,23.937,30.333,27.702,29.246,31.765,27.162,28.182,26.645,27.246,29.278,26.821,26.942,25.177,25.403,24.782,25.109,23.373,24.283
174,M,True,49.106,49.251,48.558,48.94,49.056,48.73,48.76,48.616,48.152,48.208,47.774,47.613,47.804,47.923,47.655,48.198,47.954,48.284,48.227,48.221,47.978,47.487,47.593,47.504,47.702,47.333,47.345,47.811,47.842,47.608
175,M,False,49.056,48.73,48.76,48.616,48.152,48.208,47.774,47.613,47.804,47.923,47.655,48.198,47.954,48.284,48.227,48.221,47.978,47.487,47.593,47.504,47.702,47.333,47.345,47.811,47.842,47.608,47.022,47.306,47.044,47.12
176,M,False,47.613,47.804,47.923,47.655,48.198,47.954,48.284,48.227,48.221,47.978,47.487,47.593,47.504,47.702,47.333,47.345,47.811,47.842,47.608,47.022,47.306,47.044,47.12,46.984,46.645,46.171,46.176,46.359,45.855,46.232
177,M,True,46.329,46.097,46.541,46.215,46.278,46.223,46.315,45.683,45.943,46.263,46.028,45.923,45.577,45.39,45.401,45.633,45.207,45.394,45.547,45.225,44.957,44.97,45.275,45.204,45.571,45.399,45.25,45.281,44.844,44.434
178,M,False,45.683,45.943,46.263,46.028,45.923,45.577,45.39,45.401,45.633,45.207,45.394,45.547,45.225,44.957,44.97,45.275,45.204,45.571,45.399,45.25,45.281,44.844,44.434,44.358,44.019,44.196,44.112,44.021,44.34,43.985
179,M,True,45.281,44.844,44.434,44.358,44.019,44.196,44.112,44.021,44.34,43.985,43.782,44.195,44.193,43.751,43.716,43.307,43.367,43.589,43.07,43.036,42.688,42.661,42.164,42.004,42.062,41.851,41.802,42.047,41.904,41.643
180,M,False,44.112,44.021,44.34,43.985,43.782,44.195,44.193,43.751,43.716,43.307,43.367,43.589,43.07,43.036,42.688,42.661,42.164,42.004,42.062,41.851,41.802,42.047,41.904,41.643,41.393,41.556,41.438,41.256,41.454,41.778
181,M,True,41.256,41.454,41.778,41.402,41.663,41.084,40.772,41.3,41.217,41.364,41.421,41.254,41.66,41.921,41.657,41.249,40.788,40.847,40.593,40.359,40.114,39.66,39.743,39.816,39.158,38.976,39.172,38.981,38.649,38.979
182,M,False,41.254,41.66,41.921,41.657,41.249,40.788,40.847,40.593,40.359,40.114,39.66,39.743,39.816,39.158,38.976,39.172,38.981,38.649,38.979,38.663,38.242,38.018,38.219,38.066,38.071,38.545,38.151,37.826,37.977,38.22
183,M,True,39.172,38.981,38.649,38.979,38.663,38.242,38.018,38.219,38.066,38.071,38.545,38.151,37.826,37.977,38.22,38.118,37.904,38.262,37.633,37.731,37.561,37.45,37.232,36.957,36.51,36.647,36.708,36.58,36.525,36.215
184,M,False,36.58,36.525,36.215,36.298,35.742,35.736,35.397,35.354,35.181,35.231,35.978,35.305,35.037,35.299,35.747,35.851,35.523,35.392,35.482,35.271,35.733,35.976,36.217,36.195,36.963,37.059,35.946,36.081,36.618,36.616
185,M,False,35.515,36.427,36.345,36.036,35.671,36.0,36.762,36.248,36.479,35.771,35.843,35.177,35.191,35.33,35.531,35.08,34.477,33.9,34.071,34.223,34.101,33.788,33.72,34.081,34.255,33.613,33.388,33.719,34.1,33.704
186,M,False,25.42,24.506,25.256,26.752,25.495,27.268,26.361,26.112,27.197,26.618,26.527,26.487,26.976,26.504,27.519,26.74,26.967,27.167,26.704,26.819,25.699,26.327,26.814,27.13,26.502,27.212,26.481,26.943,26.714,26.341
187,M,True,34.381,34.164,33.794,33.972,34.178,33.838,34.186,33.873,34.016,33.471,33.289,33.668,33.687,33.737,33.555,33.424,33.381,33.926,33.156,33.709,33.459,34.0,33.945,33.507,33.755,33.952,33.823,33.74,33.681,33.487
188,M,True,30.431,29.451,29.615,29.193,29.531,29.194,28.956,29.63,29.839,29.024,29.947,30.663,31.786,29.34,29.687,28.931,29.23,29.384,29.181,29.221,28.84,29.037,29.0,28.493,28.862,29.281,28.181,29.26,29.6,28.51
189,M,False,29.037,29.0,28.493,28.862,29.281,28.181,29.26,29.6,28.51,28.185,28.838,28.553,29.263,28.884,28.874,28.9,29.122,29.449,29.609,29.387,29.309,29.134,29.323,29.122,29.158,28.679,28.246,28.78,28.878,28.822
190,M,False,29.263,28.884,28.874,28.9,29.122,29.449,29.609,29.387,29.309,29.134,29.323,29.122,29.158,28.679,28.246,28.78,28.878,28.822,28.676,28.609,28.58,28.237,28.037,28.146,27.902,27.665,27.274,27.662,27.593,27.386
191,M,True,33.049,32.956,33.499,33.159,33.664,33.285,33.606,33.501,33.577,33.362,33.48,33.701,33.864,34.057,34.181,34.331,34.358,34.227,34.085,35.061,34.971,35.179,35.278,35.501,35.508,35.741,35.965,35.654,36.527,36.61
192,M,False,36.867,36.708,37.05,36.988,37.221,37.184,37.098,37.378,37.524,37.838,37.561,37.71,37.778,37.412,37.448,37.678,37.891,37.616,37.648,37.68,37.396,37.593,37.764,37.82,37.922,37.976,37.853,37.927,38.05,38.375
193,M,False,37.184,37.098,37.378,37.524,37.838,37.561,37.71,37.778,37.412,37.448,37.678,37.891,37.616,37.648,37.68,37.396,37.593,37.764,37.82,37.922,37.976,37.853,37.927,38.05,38.375,38.15,38.329,38.238,38.519,38.334
194,M,False,43.259,42.995,42.74,42.682,42.45,42.315,42.424,42.402,41.627,41.744,41.633,41.601,41.509,41.628,41.733,41.695,41.81,41.8,42.007,41.92,41.908,42.222,42.87,42.975,42.884,43.187,43.383,42.885,43.411,43.021
195,M,False,25.014,25.248,25.458,25.261,25.128,25.139,24.857,24.87,24.836,24.844,24.275,24.563,24.633,24.667,24.499,24.419,24.222,24.26,24.292,24.183,24.044,23.999,24.11,24.141,24.018,24.087,24.0,23.693,23.336,23.807
196,M,False,24.238,23.22,23.665,24.104,23.265,23.36,23.644,23.305,23.426,23.866,23.141,23.196,23.852,23.595,23.939,24.059,24.49,24.68,24.175,23.973,25.097,25.381,24.831,24.892,24.859,25.478,26.014,24.232,25.286,24.991
197,M,True,17.628,17.86,17.903,18.256,18.624,18.29,18.439,18.717,18.547,18.411,18.627,18.313,18.302,18.23,18.331,18.163,18.408,18.608,18.702,18.058,18.335,18.504,18.705,18.935,18.998,18.909,18.943,18.772,18.897,18.897
198,M,False,20.105,20.017,20.412,20.004,19.736,19.947,19.464,19.87,19.846,19.73,19.363,19.537,19.571,19.625,19.259,19.667,19.796,19.845,19.881,20.015,20.231,20.698,20.429,20.559,20.712,20.783,20.675,20.194,20.76,20.474
199,M,False,25.287,25.241,25.312,25.159,24.768,24.685,24.644,24.411,24.515,24.757,24.709,24.515,24.702,24.95,25.129,25.141,25.56,25.313,25.329,25.661,25.709,25.654,25.868,26.325,26.266,26.496,26.71,26.747,26.652,26.562
200,M,False,14.013,13.953,13.774,13.441,13.748,13.202,13.321,13.388,13.385,13.399,13.261,13.348,13.315,13.068,13.036,13.165,13.416,12.935,12.682,12.874,12.719,12.732,12.79,12.809,12.764,12.798,12.754,12.798,13.343,12.888
201,M,False,1.2853,12.577,14.167,14.3,11.957,19.922,25.667,18.885,21.895,16.148,20.256,20.077,14.491,17.269,11.517,15.725,11.002,13.503,18.989,11.945,13.137,11.722,17.475,15.466,20.659,13.133,13.74,20.42,23.318,20.927
202,M,False,14.167,14.3,11.957,19.922,25.667,18.885,21.895,16.148,20.256,20.077,14.491,17.269,11.517,15.725,11.002,13.503,18.989,11.945,13.137,11.722,17.475,15.466,20.659,13.133,13.74,20.42,23.318,20.927,23.426,22.735
203,M,False,24.242,24.414,23.686,23.639,23.324,23.406,23.643,23.99,22.998,23.165,23.192,23.212,23.699,23.332,23.555,23.316,23.06,23.055,22.797,22.439,21.99,22.863,22.507,22.732,22.069,22.145,20.984,21.474,21.614,21.272
204,M,False,20.125,19.762,34.899,19.311,19.311,18.966,18.837,19.124,19.482,20.054,20.462,20.941,20.643,20.523,20.504,20.816,20.265,20.438,20.298,20.621,20.317,20.323,20.516,20.294,20.128,20.563,20.133,19.296,19.691,20.143
205,M,False,15.62,15.231,15.277,15.464,15.706,15.868,15.508,15.484,15.633,15.027,14.912,14.989,15.737,15.215,15.293,14.961,15.021,15.028,14.846,14.806,15.176,14.669,14.689,14.707,14.587,14.477,14.454,14.184,13.349,12.926
