,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20,MEANPOT_21,MEANPOT_22,MEANPOT_23,MEANPOT_24,MEANPOT_25,MEANPOT_26,MEANPOT_27,MEANPOT_28,MEANPOT_29,MEANPOT_30
1616,B,False,11787.0,11763.0,11716.0,11588.0,11910.0,11819.0,11989.0,11973.0,12273.0,12251.0,12370.0,12449.0,12595.0,12375.0,12396.0,12337.0,12344.0,12341.0,12314.0,12264.0,12302.0,12163.0,12183.0,12122.0,11984.0,11896.0,12005.0,11895.0,11715.0,11918.0
1617,B,False,5079.6,4824.9,5304.1,5611.9,5757.0,5747.5,5860.7,5712.1,6142.1,6406.0,6644.4,6314.6,6477.0,6374.2,6340.6,6466.9,6086.3,5851.9,5889.2,5811.1,5533.3,5832.9,5565.9,5610.0,5501.4,5777.3,5701.1,5342.9,5336.6,5007.2
1618,B,False,5433.1,5630.7,5694.1,5725.9,5838.3,5863.0,5767.4,5907.5,5706.0,5580.7,5584.8,5604.8,5733.8,5551.9,5484.1,5422.5,5343.7,5148.7,5190.9,5204.8,5061.4,5007.5,5151.9,5143.5,5229.2,5314.2,5295.3,5472.7,5600.8,5592.6
1619,B,False,0.0,0.0,456.61,846.68,1036.5,1628.6,1585.9,2631.0,2187.3,2378.5,2878.9,3217.5,4066.9,3422.4,5415.9,4913.5,5056.5,3968.9,5172.2,5009.2,5145.4,5401.9,5223.4,5176.9,5277.9,5636.0,5290.1,3964.0,4879.6,5069.4
1620,B,False,3371.5,3386.0,3395.2,3344.0,3453.1,3416.6,3444.6,3412.9,3444.6,3410.1,3529.1,3566.9,3600.6,3685.8,3687.5,3851.5,3943.4,4039.5,4072.5,4079.1,4149.9,4141.7,4258.6,4292.6,4244.4,4290.0,4212.3,4047.2,4085.0,4159.0
1621,B,False,1904.1,1953.0,1989.9,2000.3,2009.5,1977.4,1982.9,1952.7,1893.8,1922.2,1918.5,1913.5,1880.2,1902.2,1876.4,1872.2,1868.7,1897.6,1877.8,1897.7,1863.6,1958.0,1911.4,1926.4,1944.3,1978.8,1982.9,1951.1,1989.4,1989.5
1622,B,False,6596.6,6488.1,6555.7,6655.7,6552.6,6395.8,6523.7,6564.0,6619.8,6630.6,6542.4,6407.3,6441.5,6345.0,6299.1,6280.6,6344.9,6350.6,6231.0,6148.7,6163.1,6027.7,5999.8,5912.2,5844.0,5677.3,5573.8,5498.1,5380.7,5297.4
1623,B,False,1390.8,1255.5,1337.2,1443.6,1376.3,1331.3,1388.8,1351.8,1405.5,1305.5,1265.7,1341.2,1432.1,1495.4,1378.6,1356.6,1258.8,1235.3,1299.5,1335.5,1375.9,1359.2,1340.5,1308.6,1401.8,1281.5,1163.7,1187.4,1149.3,1084.5
1624,B,False,1551.6,1533.8,1541.1,1707.7,1614.1,1778.7,1863.4,1843.2,1737.1,1810.6,2054.8,1922.0,1992.5,1852.3,1876.5,1816.0,1763.5,1749.1,2024.0,2040.9,2086.5,2000.4,1971.6,2032.8,2070.5,1988.8,2010.0,1805.6,1816.2,1952.7
1625,B,False,2206.3,2181.7,2173.3,2135.6,2146.5,2062.6,2131.5,2064.0,1987.6,2014.5,1981.1,1977.3,1954.3,1951.1,1929.1,1945.2,2009.6,1974.0,1950.8,1931.8,1956.4,1981.6,1941.4,1902.7,1988.3,2019.3,2079.1,2103.1,2055.5,2129.7
1626,B,False,3007.6,2941.3,2841.4,2938.6,2852.0,2894.9,2887.3,2906.1,2851.3,2781.2,2873.8,2706.9,2724.3,2738.7,2710.8,2757.5,2786.1,2737.9,2787.2,2797.5,2789.0,2778.4,2841.0,2815.9,2805.8,2844.0,2800.9,2768.2,2745.2,2655.4
1627,B,False,1809.9,1830.6,1848.2,1882.7,1931.2,1963.3,1990.7,1990.8,2033.9,2062.9,2055.0,2072.1,2077.0,2088.5,2063.4,2054.8,2014.9,1987.6,1951.8,1943.5,1967.3,1934.9,1907.6,1882.4,1878.5,1884.4,1828.6,1846.0,1858.0,1869.6
1628,B,False,6498.6,6710.8,6810.2,6964.6,7007.4,7469.9,7574.7,7343.5,7477.5,7342.4,7440.6,7478.6,7065.5,7275.2,7395.4,7712.2,7356.1,7554.6,7838.3,7867.0,8277.3,8172.1,8463.8,8474.7,8597.4,8672.8,8663.2,8673.4,8865.8,8870.1
1629,B,True,3227.3,2959.8,2886.5,2728.3,2698.2,2805.0,2809.8,2693.3,2606.5,2669.2,2647.8,2549.3,2513.7,2587.2,2683.1,2739.6,2870.5,2996.3,3255.2,3049.6,3155.2,3140.4,3062.2,3114.9,3276.0,3053.9,2935.2,3138.4,2985.2,3185.2
1630,B,False,7281.7,7173.0,7069.0,6889.8,6801.8,6717.9,6588.0,6510.9,6421.2,6334.8,6325.6,6404.0,6311.0,6384.5,6391.4,6389.3,6461.0,6422.7,6293.4,6382.0,6462.7,6540.9,6608.6,6548.7,6588.5,6714.7,6542.5,6668.4,6687.7,6631.2
1631,B,False,1801.3,1799.7,1745.8,1759.4,1668.5,1606.0,1512.5,1433.1,1443.7,1382.9,1354.9,1419.7,1404.6,1464.8,1441.2,1489.6,1412.9,1419.8,1448.4,1439.3,1468.8,1473.5,1467.7,1460.8,1468.1,1461.9,1511.7,1562.5,1537.6,1520.6
1632,B,False,3578.1,3574.1,3555.1,3524.4,3512.4,3492.9,3418.5,3401.4,3305.6,3331.5,3342.6,3324.8,3314.6,3165.6,3151.5,3093.5,3089.4,3011.0,3035.2,3032.1,3056.1,3067.8,3120.7,3103.6,3156.0,3199.3,3330.9,3355.8,3421.8,3454.3
1633,B,False,1792.2,1756.7,1811.9,1767.2,1743.8,1747.6,1740.4,1782.7,1731.2,1698.8,1694.6,1729.6,1747.0,1727.2,1630.3,1624.5,1611.8,1562.9,1597.4,1617.0,1530.5,1481.3,1523.9,1556.5,1516.0,1532.3,1403.0,1421.1,1490.4,1558.8
1634,B,False,9910.6,9728.6,9038.7,8967.3,8613.8,8128.1,7998.7,7843.2,7659.2,7619.0,7346.9,7251.2,7348.0,7193.4,7359.0,7144.8,7120.7,7083.3,7357.0,7279.2,7346.6,7257.2,7611.6,7845.6,7907.2,8134.4,8051.1,8153.6,8782.3,8832.4
1635,B,False,8755.7,8795.6,8864.1,8783.2,9045.3,8818.1,8859.7,8774.2,8767.0,8537.0,8288.3,8239.7,7944.5,7835.6,7743.4,7617.7,7596.0,7550.7,7588.2,7632.6,7783.0,7766.8,7838.7,7919.5,7848.4,8044.3,8001.8,7973.3,7903.9,7931.5
1636,B,False,8241.1,8225.0,8068.8,8203.3,8201.5,8313.4,8367.8,8354.7,8325.8,8297.5,8460.3,8497.9,8570.5,8713.1,8643.1,8730.0,8708.8,8817.9,8813.3,8729.6,8882.9,8975.2,9037.3,8781.0,8875.8,8707.1,8698.9,8764.7,8709.3,8806.4
1637,B,False,2024.5,1954.8,2003.3,2040.9,2136.4,2092.8,2155.9,2184.8,2142.3,2211.8,2194.2,2228.2,2234.2,2143.5,2138.2,2013.7,2124.2,2036.3,2105.6,2094.6,2066.7,2025.4,1998.6,2128.9,2086.6,2090.0,2062.4,1985.1,2022.7,2015.9
1638,B,False,1773.3,1714.4,1677.1,1922.0,1434.7,1442.5,1679.0,1498.6,1667.9,1597.3,1496.8,1674.8,1647.3,1745.9,1980.5,1610.4,1568.9,1598.7,1507.3,1389.9,1435.3,1479.1,1700.5,1552.9,1570.7,1761.6,1440.3,1456.4,1645.0,1353.9
1639,B,False,1830.1,1815.9,1824.3,1836.5,1831.9,1855.8,1874.5,1850.2,1822.3,1879.7,1861.1,1802.5,1790.6,1783.4,1793.1,1720.9,1676.1,1629.3,1695.4,1673.1,1685.9,1657.1,1667.1,1687.9,1747.0,1778.8,1834.6,1837.4,1890.6,2034.2
1640,B,False,1830.6,1917.8,1960.0,2036.8,2108.2,2137.2,2165.8,2175.0,2174.4,2186.9,2180.8,2137.7,2136.1,2115.9,2091.2,2076.0,2021.3,2040.1,2004.3,1982.0,1981.4,1994.4,1985.1,1980.7,1982.2,1951.3,1979.8,1980.1,1996.8,2019.2
1641,B,False,1836.6,1795.3,1792.0,1696.1,1684.9,1668.3,1711.9,1728.6,1689.5,1677.4,1742.9,1630.6,1777.0,1667.9,1713.7,1761.9,1660.1,1662.0,1641.4,1642.8,1612.0,1607.6,1633.9,1647.1,1651.8,1674.8,1607.2,1572.6,1896.8,1658.8
1642,B,False,11832.0,11615.0,11437.0,11639.0,11563.0,11292.0,11159.0,11070.0,11226.0,11220.0,11113.0,11318.0,11171.0,11297.0,11483.0,11254.0,11302.0,11455.0,11435.0,11388.0,11248.0,11307.0,11577.0,11741.0,11681.0,11522.0,11839.0,11903.0,11788.0,11756.0
1643,B,False,4269.9,4428.0,4291.4,4351.3,4564.5,4610.0,4568.7,4579.3,4614.3,4699.1,4786.4,4649.3,4860.8,4659.7,4667.1,4588.0,4633.5,4724.8,4684.5,4694.2,4694.3,4861.9,4946.1,4935.0,4886.2,5170.9,5314.9,5204.7,5350.0,5680.1
1644,B,False,9314.7,10305.0,9943.2,10694.0,11118.0,11339.0,11613.0,11592.0,11535.0,11389.0,11215.0,11183.0,10913.0,10861.0,11187.0,11194.0,11369.0,11121.0,10935.0,11007.0,11338.0,11263.0,11353.0,11507.0,10825.0,10610.0,10162.0,10190.0,10296.0,10696.0
1645,B,False,3523.7,3538.0,3465.7,3469.9,3538.5,3596.8,3556.7,3550.8,3641.0,3704.8,3782.5,3932.0,3976.6,4070.9,4068.6,3993.0,4132.8,4062.6,4167.4,3967.8,4136.3,4085.6,4092.2,3889.9,3811.1,3906.7,3858.3,3818.7,3808.5,3734.2
1646,B,False,2258.0,2267.3,2381.2,2294.1,2283.3,2276.1,2280.5,2294.1,2315.3,2352.7,2398.1,2383.1,2397.6,2422.0,2437.5,2420.4,2448.2,2438.9,2434.3,2410.6,2444.2,2371.1,2264.4,2188.2,2209.5,2124.1,2065.8,2018.9,2020.3,1977.4
1647,B,False,2893.0,2826.9,2774.7,2710.5,2816.3,2912.6,3036.7,2954.2,2896.6,2727.8,2983.4,3026.3,2783.2,2761.7,2837.8,2680.2,2708.0,2718.4,2737.4,2662.9,2596.2,2830.8,2892.7,2913.8,2873.9,3013.0,3067.6,3135.3,3321.3,3608.9
1648,B,True,11598.0,11614.0,11504.0,11931.0,11785.0,11565.0,11588.0,12019.0,11556.0,11493.0,11680.0,11651.0,11544.0,11674.0,11811.0,12014.0,12293.0,12491.0,12493.0,12552.0,12535.0,12632.0,12673.0,12450.0,12360.0,12536.0,12298.0,12061.0,11794.0,11525.0
1649,B,False,3881.5,3784.2,3708.3,3668.0,3712.0,3727.1,3690.6,3732.0,3742.3,3710.5,3793.4,3817.9,3834.2,3873.6,3877.8,3924.7,3902.9,3895.1,3886.0,3921.0,3879.4,3911.3,3854.0,3838.1,3866.6,3784.3,3769.6,3751.0,3742.4,3685.2
1650,B,False,7598.9,7368.6,7784.7,8100.9,7317.4,7586.8,7471.7,7882.0,7526.7,7330.3,7379.3,7707.3,7144.1,6935.1,6588.5,6561.9,6558.4,6610.8,6551.4,6632.9,6384.5,6391.3,6336.4,6249.8,6833.9,6383.4,6336.4,6379.3,6433.3,6494.0
1651,B,False,3788.5,3807.3,3828.9,3836.0,3889.6,3936.2,3994.2,4131.4,4116.6,4131.7,4209.8,4190.2,4202.1,4213.4,4234.4,4195.3,4141.4,4144.9,4163.3,4123.4,4082.7,4121.2,4082.3,4021.1,4049.3,4033.8,4039.8,4047.4,4010.1,4003.2
1652,B,False,9081.3,9297.6,9495.5,9816.6,9944.8,9955.0,9910.6,9728.6,9038.7,8967.3,8613.8,8128.1,7998.7,7843.2,7659.2,7619.0,7346.9,7251.2,7348.0,7193.4,7359.0,7144.8,7120.7,7083.3,7357.0,7279.2,7346.6,7257.2,7611.6,7845.6
1653,B,False,4174.9,4198.2,4184.7,4397.3,4430.0,4430.4,4404.4,4248.0,4260.2,4173.1,4167.7,4018.5,4131.4,4099.8,4238.9,4326.1,4404.8,4641.5,4620.9,4715.0,5012.4,5084.5,5326.5,5131.0,5448.7,5539.7,5460.3,5606.5,5623.9,5618.5
1654,B,False,6203.0,6168.8,6293.9,6249.5,6207.7,6391.1,6254.0,6436.5,6159.8,6062.6,6148.8,6064.1,5868.1,5916.9,5839.4,5765.5,5689.2,5530.2,5524.4,5363.5,5472.3,5536.6,5476.4,5389.5,5411.0,5424.4,5497.1,5604.3,5629.1,5652.8
1655,B,False,3119.9,3146.7,3067.3,3051.8,2979.4,2927.6,3005.9,2871.2,2805.9,2767.2,2770.6,2804.7,2812.8,2765.3,2753.9,2776.2,2760.4,2824.8,2880.3,2916.2,2930.0,2928.1,2852.7,2907.7,2897.9,2885.3,2937.4,2891.0,2871.8,2823.4
1656,B,False,12038.0,12017.0,12041.0,12090.0,12035.0,12091.0,12287.0,12287.0,12376.0,12863.0,13204.0,13576.0,13994.0,14170.0,14206.0,14328.0,14301.0,14182.0,14152.0,14059.0,13685.0,13381.0,12840.0,12504.0,12319.0,11949.0,11774.0,11740.0,11587.0,11582.0
1657,B,False,2119.3,2045.4,2033.9,1997.7,2026.6,1963.2,1968.0,1955.9,1896.3,1871.6,1872.8,1836.5,1838.8,1842.6,1829.5,1902.1,1919.9,1927.2,1933.0,1938.4,1935.1,2024.4,2058.4,2101.6,2156.5,2187.0,2237.0,2324.6,2317.9,2355.4
1658,B,False,8703.4,8668.9,8176.3,8338.2,8347.6,8310.0,8597.7,8476.2,8548.0,8654.6,8346.1,8415.8,8482.9,8401.7,8367.6,8378.9,8542.7,8705.8,8392.4,8292.4,8417.2,8568.9,8507.8,8556.6,8521.9,8475.4,8583.5,8592.7,8778.0,8540.1
1659,B,False,2077.1,1988.2,1928.7,1853.5,1806.7,1799.9,1800.7,1809.9,1797.3,1825.4,1858.4,1899.9,1955.2,2017.0,2111.6,2094.8,2116.2,2145.8,2128.9,2128.7,2034.0,1958.3,1919.9,1836.6,1781.7,1736.1,1735.8,1778.2,1756.6,1775.9
1660,B,False,3488.5,3543.8,3628.8,3675.7,3590.5,3354.8,3249.4,3166.1,3057.8,2960.9,2911.1,2834.1,2839.9,2880.1,2867.1,2865.6,2893.5,2921.2,3018.4,3056.1,3061.5,3116.0,3106.9,3109.9,3220.6,3298.3,3297.0,3256.3,3299.0,3366.5
1661,B,False,7351.4,7408.5,7464.2,7559.2,7596.6,7467.4,7682.5,7667.7,7603.4,7649.4,7653.0,7808.8,7753.5,7813.7,7881.1,7925.3,8009.9,8125.2,8140.6,8100.3,8257.4,8453.6,8517.4,8664.4,8598.0,8702.9,8804.4,8706.2,8701.2,8664.3
1662,B,False,5154.4,5120.4,5089.7,5099.7,5048.8,4967.2,4880.2,4835.5,4856.1,4869.9,4835.1,4726.2,4689.3,4736.7,4674.7,4609.6,4611.4,4701.5,4681.6,4724.3,4803.2,4771.5,4829.4,4900.0,4959.2,5119.0,5263.7,5282.4,5349.3,5277.7
1663,B,False,5077.0,5220.3,5137.4,5338.7,5292.6,5353.1,5398.3,5443.3,5319.4,5222.4,5188.5,5159.0,5199.5,5133.0,5018.4,5087.6,5170.3,5042.7,5029.7,5035.8,4975.9,4889.3,4842.9,4803.6,4669.8,4587.9,4549.2,4531.3,4585.4,4627.9
1664,B,False,3201.6,3239.2,3256.9,3290.7,3223.1,3080.2,3073.4,3076.4,3014.5,2986.4,3017.6,3006.1,2976.3,2966.4,2902.3,2852.0,2814.6,2758.4,2800.4,2782.7,2786.8,2836.5,2928.0,2937.7,2926.1,2969.1,3012.9,3107.2,3142.0,3201.0
1665,B,False,3625.5,3619.2,3683.3,3710.7,3804.8,3794.9,3800.1,3817.9,3957.6,3958.9,4131.5,4127.0,4248.0,4294.5,4154.4,4212.2,4190.5,4181.7,4118.7,4153.2,4298.9,4221.0,4201.7,4164.6,4178.2,4293.0,4341.9,4531.6,4374.2,4503.9
1666,B,False,5544.4,5457.0,5618.9,5767.7,5736.7,5715.6,5814.2,5793.0,5918.6,6133.6,6226.4,6248.6,6188.8,6239.2,6251.2,6247.3,6254.3,6298.7,6361.6,6266.3,6251.5,6137.6,6253.2,6265.5,6135.7,6256.7,6254.8,6278.4,6093.9,5973.6
1667,B,False,5106.3,5198.1,5417.7,5495.8,5535.3,5538.7,5522.0,5472.7,5440.1,5455.4,5523.0,5605.3,5697.4,5703.3,5777.1,5856.1,5890.0,5723.4,5836.9,5860.3,5988.0,6047.8,6111.7,6039.7,6178.8,6381.3,6320.4,6398.4,6312.5,6375.7
1668,B,False,9559.0,9364.9,9331.0,9392.1,9388.6,9348.9,9155.1,9035.4,9005.2,8979.1,8890.2,8958.0,9015.1,8853.9,8905.0,8820.8,8845.8,8933.1,9157.9,9295.4,9557.6,9861.9,9984.3,10188.0,10293.0,10424.0,10361.0,10417.0,10154.0,10120.0
1669,B,False,15393.0,15127.0,15017.0,14915.0,14750.0,14236.0,14087.0,13914.0,13840.0,13856.0,13820.0,13773.0,13611.0,13522.0,13462.0,13596.0,13577.0,13710.0,13754.0,13938.0,13992.0,14144.0,14216.0,14302.0,14431.0,14565.0,14527.0,14651.0,14680.0,14803.0
1670,B,False,8812.2,8881.4,8845.3,9043.1,9350.9,9172.5,9543.6,9433.2,9639.3,9480.5,9386.3,9464.1,9557.6,9458.4,9417.8,9486.8,9257.6,9033.0,8928.8,8790.0,8923.1,8884.0,8909.5,8600.3,8757.8,8857.8,9035.2,9202.7,9137.6,8909.9
1671,B,False,8862.5,8763.8,8651.7,8683.8,8705.4,8784.6,8625.6,8791.1,8853.9,9038.0,8892.7,8899.1,8834.0,8813.4,8815.0,8830.0,8946.6,8954.6,8895.2,8874.2,9149.1,9156.0,9245.0,9483.8,9453.9,9582.5,9795.9,9852.9,9962.9,10044.0
1672,B,False,1638.4,1596.4,1610.1,1601.7,1606.4,1614.9,1669.7,1635.5,1529.7,1576.7,1634.6,1652.7,1683.4,1673.9,1723.2,1654.1,1693.6,1734.4,1803.8,1765.7,1795.8,1782.9,1732.8,1741.5,1730.6,1703.2,1809.1,1730.5,1754.0,1690.4
1673,B,False,4639.1,4487.1,4409.8,4317.6,4193.6,4254.6,4270.5,4326.5,4427.1,4732.6,4724.3,4736.3,4648.4,4718.1,4775.9,4765.5,4734.4,4780.6,4787.9,4793.5,4828.7,4709.4,4545.6,4430.4,4535.7,4476.7,4418.5,4530.8,4664.9,4601.6
1674,B,False,2913.5,2892.4,2871.3,2864.9,2971.6,2984.7,3010.7,2982.7,2992.3,3071.8,3052.8,3051.4,3050.4,2993.7,3019.4,3036.4,3104.2,3016.3,3051.6,3067.2,3003.4,3071.0,3079.4,3096.3,2982.4,2988.1,2918.3,2897.8,2939.2,2886.6
1675,B,False,10017.0,10073.0,10237.0,10549.0,10817.0,10732.0,11082.0,11282.0,11480.0,11319.0,11522.0,11541.0,11315.0,11090.0,10958.0,10982.0,10924.0,10844.0,10699.0,10664.0,10642.0,10484.0,10310.0,10164.0,10067.0,10087.0,9892.1,9800.8,9893.4,9785.5
1676,B,False,4423.2,4716.8,4996.7,5166.9,5452.5,5854.9,5456.6,5464.4,5557.9,5638.1,5671.1,6039.8,5975.0,6309.3,6417.8,6371.4,6583.1,6498.6,6710.8,6810.2,6964.6,7007.4,7469.9,7574.7,7343.5,7477.5,7342.4,7440.6,7478.6,7065.5
1677,B,False,1968.6,1875.1,1874.0,2012.6,2052.8,2095.2,2183.8,2244.5,2198.3,2091.3,2111.2,2068.2,2060.6,2072.7,2072.7,2052.7,2030.5,2026.7,1996.2,1977.8,1916.2,1963.2,1860.1,1909.6,1915.6,1880.2,1914.9,1874.8,1860.5,1851.5
1678,B,False,2095.6,2120.8,2087.0,2064.6,2057.0,2071.7,2068.4,2026.3,2029.0,2007.3,2025.6,2020.7,2007.7,1995.1,1982.4,1975.9,1939.6,1962.8,1959.5,1926.8,1953.6,1974.7,1962.6,1994.5,2002.5,2037.7,2036.8,2062.8,2102.8,2109.3
1679,B,False,6309.3,6417.8,6371.4,6583.1,6498.6,6710.8,6810.2,6964.6,7007.4,7469.9,7574.7,7343.5,7477.5,7342.4,7440.6,7478.6,7065.5,7275.2,7395.4,7712.2,7356.1,7554.6,7838.3,7867.0,8277.3,8172.1,8463.8,8474.7,8597.4,8672.8
1680,B,False,5456.6,5464.4,5557.9,5638.1,5671.1,6039.8,5975.0,6309.3,6417.8,6371.4,6583.1,6498.6,6710.8,6810.2,6964.6,7007.4,7469.9,7574.7,7343.5,7477.5,7342.4,7440.6,7478.6,7065.5,7275.2,7395.4,7712.2,7356.1,7554.6,7838.3
1681,B,False,12627.0,12586.0,12746.0,12497.0,12350.0,12229.0,12019.0,11803.0,11555.0,11510.0,11016.0,11068.0,10799.0,10801.0,11177.0,11010.0,11096.0,11097.0,11249.0,11360.0,11693.0,12453.0,12861.0,13339.0,13722.0,13706.0,13635.0,13693.0,13713.0,13233.0
1682,B,False,5852.0,5877.2,5919.5,5848.8,5783.7,5893.6,5919.5,5896.0,5890.4,5797.6,5760.4,5720.9,5753.0,5730.9,5826.7,5767.5,5712.3,5645.8,5741.4,5656.5,5642.1,5655.9,5672.9,5750.0,5705.5,5724.0,5759.5,5815.6,5845.5,5983.5
1683,B,False,22720.0,22188.0,22101.0,22122.0,22393.0,22251.0,22020.0,21828.0,21770.0,21778.0,22041.0,22055.0,22059.0,22173.0,21788.0,21552.0,21622.0,22314.0,22426.0,22959.0,22633.0,22179.0,22247.0,21956.0,21903.0,21629.0,21977.0,22055.0,21679.0,22184.0
1684,B,False,6598.5,6605.5,6627.3,6882.7,6989.7,6940.9,6856.5,6838.8,6858.7,7015.1,6887.3,6687.7,6851.2,6775.8,6915.5,7064.5,6931.9,7005.2,7007.9,7065.2,7052.8,7062.0,7354.7,7574.0,7518.1,7709.8,7826.7,7786.5,7718.7,7764.6
1685,B,False,1961.3,2105.4,2029.8,2172.4,2052.6,2162.5,2119.2,2228.0,2235.2,2123.5,2035.9,2119.0,2184.8,2051.5,2006.2,1971.5,1923.0,1928.2,1870.9,1899.9,1865.9,1821.4,1778.4,1698.1,1708.3,1690.0,1759.9,1680.8,1759.4,1721.7
1686,B,False,9999.9,10103.0,9991.3,9985.0,9764.7,9572.4,9338.1,9200.0,9141.0,8944.6,9236.6,9357.0,9528.0,9791.9,10234.0,10639.0,10678.0,10820.0,10781.0,10748.0,10809.0,10634.0,10330.0,10262.0,10040.0,9895.4,9753.1,9491.6,9490.3,9462.4
1687,B,False,3317.7,3290.9,3217.1,3233.8,3196.6,3136.7,3162.7,3227.6,3111.4,3002.1,2984.0,2982.9,2940.3,2977.4,3071.3,3115.2,3223.3,3179.6,3294.5,3449.0,3460.1,3583.5,3671.4,3710.3,3743.2,3713.1,3638.1,3650.2,3680.5,3588.0
1688,B,False,1510.1,1542.4,1583.6,1574.6,1562.5,1532.6,1485.6,1437.8,1425.2,1408.7,1390.1,1327.7,1292.7,1292.1,1280.7,1257.2,1232.9,1236.8,1215.8,1231.5,1243.0,1222.0,1215.1,1220.7,1223.4,1240.3,1253.8,1240.0,1229.3,1222.4
1689,B,False,5538.3,5267.1,5351.2,5245.9,5200.9,5146.1,5051.5,4958.4,4881.0,4860.5,4922.5,4797.9,4843.8,5023.1,5021.0,5166.5,5049.8,5112.9,4955.6,4936.6,5036.9,4927.6,4929.8,4917.4,4655.1,4817.5,4807.0,4815.9,4913.1,4907.5
1690,B,False,5362.1,5353.9,5326.0,5391.7,5378.1,5337.5,5332.1,5284.6,5333.3,5186.9,5176.5,5127.2,5024.9,4898.6,4784.7,4651.4,4546.2,4454.1,4385.5,4364.1,4333.2,4288.3,4297.8,4284.7,4274.9,4321.4,4390.7,4414.4,4469.8,4521.6
1691,B,False,2276.5,2271.6,2299.1,2328.7,2325.1,2329.3,2316.5,2389.8,2432.4,2421.9,2393.3,2392.7,2374.9,2399.5,2382.3,2396.2,2453.9,2457.8,2410.8,2374.5,2402.1,2362.6,2303.1,2296.6,2321.0,2267.6,2295.0,2250.5,2297.1,2306.6
1692,B,False,2409.0,2413.7,2459.4,2482.6,2449.1,2384.4,2281.8,2247.6,2236.2,2120.7,2097.6,2040.0,2039.9,2056.5,2070.6,2099.4,2111.4,2247.0,2349.2,2354.1,2473.6,2488.7,2515.4,2608.3,2654.7,2678.3,2667.7,2613.4,2520.0,2436.1
1693,B,False,50.501,314.23,219.06,0.0,1495.7,1074.2,1633.2,1536.9,3557.5,1989.3,2669.5,3740.4,4651.9,5108.9,9825.9,7599.4,8707.7,9314.7,10305.0,9943.2,10694.0,11118.0,11339.0,11613.0,11592.0,11535.0,11389.0,11215.0,11183.0,10913.0
1694,B,False,3304.9,3376.8,3412.4,3446.0,3343.1,3387.6,3363.8,3407.3,3417.3,3340.9,3373.9,3376.6,3364.7,3503.4,3533.6,3532.4,3538.1,3516.4,3671.4,3779.4,4005.8,4218.5,4391.1,4442.6,4544.4,4436.9,4276.2,4145.9,4096.4,4062.0
1695,B,False,4490.6,4329.0,4345.0,4232.6,4167.4,4054.9,3836.8,3705.2,3612.4,3504.1,3413.8,3359.5,3391.4,3490.1,3500.2,3491.3,3537.5,3735.2,3710.1,3802.1,3872.8,3881.6,3915.5,3922.0,3992.5,3881.9,3914.5,3761.2,3828.5,3735.6
1696,B,False,6853.9,6999.9,7104.4,7170.8,7233.2,7334.6,7454.4,7542.1,7496.4,7374.4,7249.1,7277.0,7350.5,7248.6,7241.0,7120.1,7097.1,7125.4,7083.4,7159.5,7082.7,7158.1,7119.7,7122.4,7137.3,7160.8,7139.6,7210.3,7273.5,7278.2
1697,B,False,4904.6,4914.3,4926.4,4996.8,5081.8,5032.7,5026.7,5137.6,5175.3,5204.5,5101.4,5080.8,4991.4,4958.4,5143.5,4949.4,4968.2,4912.8,4770.6,4818.7,4683.8,4668.7,4581.8,4611.5,4715.8,4593.9,4502.2,4470.2,4365.9,4401.8
1698,B,False,2747.2,2712.4,2717.6,2816.5,2811.4,2780.8,2796.5,2798.1,2878.4,2818.1,2909.8,2904.4,2827.9,2818.5,2765.1,2684.5,2647.4,2568.2,2549.1,2525.1,2504.8,2470.7,2455.9,2384.7,2364.0,2371.5,2390.1,2393.6,2340.4,2343.7
1699,B,False,6086.7,6077.0,5974.4,5899.8,5849.2,5794.1,5754.9,5747.3,5720.8,5743.2,5762.5,5792.3,5761.2,5740.3,5809.4,5832.8,5806.6,5842.1,5970.8,5973.6,6134.4,6199.7,6191.1,6169.5,6161.7,6083.8,6074.4,6130.5,6235.2,6071.9
1700,B,False,2715.6,2680.0,2685.5,2700.8,2694.6,2788.0,2796.2,2858.5,2881.5,2963.5,3121.6,3120.0,3138.7,3168.0,3122.8,3135.6,3135.8,3083.2,3040.4,3047.4,3027.3,2934.8,2986.7,2876.4,2851.5,2776.6,2759.6,2711.9,2631.9,2654.4
1701,B,False,4939.1,4855.3,4991.6,4994.7,4988.7,4907.2,4875.1,4923.4,4748.4,4705.0,4716.2,4573.0,4509.2,4502.1,4438.7,4469.3,4308.2,4483.9,4358.3,4362.9,4391.9,4403.2,4444.9,4445.1,4404.4,4522.5,4663.3,4626.2,4656.1,4621.2
1702,B,False,6944.9,6995.3,7137.3,7149.5,7201.5,7271.3,7293.9,7341.7,7412.4,7407.6,7355.3,7302.0,7262.3,7297.8,7187.1,7124.1,7043.9,7068.6,7027.5,6963.2,6932.6,6888.2,6868.0,6931.3,6853.2,6847.2,6892.9,6884.9,6894.7,6956.7
