,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10
1853,N,False,-0.010991,-0.0066762,-0.012463,-0.014131,-0.014296,-0.010142,-0.012399,-0.010402,-0.010699,-0.010968
1854,N,False,0.010464,0.0085147,0.0028546,0.0070525,0.0015644,0.0092346,0.009327,0.004522,0.006684,0.0027059
1855,N,False,0.0074834,0.0072707,0.0089179,0.0083926,0.0073854,0.0067281,0.0072806,0.0064968,0.0051711,0.007677
1856,N,False,-0.00137,0.00080512,-0.00068816,-0.00131,-0.0011138,-0.00016398,0.00040436,0.00040166,0.00053788,0.00088979
1857,N,False,0.0059965,0.0059486,0.0033539,0.0061076,0.004124,0.0055341,0.0043317,0.0014207,0.0028523,0.0026336
1858,N,False,0.0021524,0.0028213,0.0017748,-0.00060057,0.002442,-5.3189e-05,0.0024275,-0.00012656,-0.0029457,-0.0021201
1859,N,False,-0.026597,-0.031823,-0.031395,-0.032475,-0.033622,-0.033246,-0.027533,-0.024914,-0.026001,-0.02682
1860,N,False,0.0042291,0.0033602,0.0040634,0.0046182,0.0028539,0.0031341,0.0028401,0.0032201,0.003897,0.0032356
1861,N,False,-0.0093163,-0.0085886,-0.0054784,-0.0040377,-0.0046289,-0.0069705,-0.0052039,-0.0055443,-0.0056006,-0.0068085
1862,N,False,0.00093169,0.0014197,0.0024437,0.0024583,0.0028382,0.0023517,0.0017208,0.0024935,0.0016532,0.0011849
1863,N,False,-0.0021572,0.0012227,-0.0010712,-0.0018986,-0.0017518,-0.00030814,-0.00055514,-0.0015503,-0.0072738,-0.0059954
1864,N,False,-0.00055899,-0.0029085,-0.0028447,-0.0018015,-0.003145,-0.0031337,-0.0017939,-0.0043509,-0.0044396,-0.0036579
1865,N,False,0.00041692,-0.0031264,-0.0053983,-0.0019597,-0.0026673,-0.0035209,-0.0027768,-0.00085116,-0.00099782,0.00063551
1866,N,False,-0.0011607,-0.0015576,-0.0021826,-0.0024306,-0.0020002,-0.0027837,-0.0039942,-0.0031313,-0.0039093,-0.0039255
1867,N,False,0.0015309,0.0008254,0.00075054,-0.0024726,-0.0039176,-0.0021587,-0.0054043,-0.0048528,-0.00081371,-0.0010644
1868,N,False,-0.009759,-0.003156,-0.0092792,-0.0069324,-0.007667,-0.00067676,-0.0086648,-0.017343,-0.0076492,-0.0039561
1869,N,False,-0.0038275,-0.0041477,-0.0028342,-0.0054228,0.00044788,-0.0018802,-0.0033104,-0.0027247,-0.0022635,-0.00013448
1870,N,False,-0.0046313,-0.0035722,-0.0028195,-0.0041186,-0.0039718,-0.0041247,-0.003579,-0.0041267,-0.0047257,-0.0033264
1871,N,False,0.0076876,0.0085649,0.0080934,0.011089,0.010912,0.0091614,0.011115,0.011364,0.011308,0.011461
1872,N,False,0.010088,0.013641,0.0067561,0.0064003,0.0067493,0.010207,0.0075175,0.0049536,0.0072382,0.0052781
1873,N,False,0.0020555,0.0017467,0.002127,0.0025222,0.0024262,0.0018719,0.0019231,0.0023001,0.0033047,0.0028783
1874,N,False,-0.0095023,-0.0089059,-0.0086041,-0.0076984,-0.0072543,-0.0069436,-0.0070241,-0.0070692,-0.0071858,-0.0071201
1875,N,False,-0.00034196,-0.0011095,-0.0012035,-0.00058712,0.0017551,-0.0006059,-0.00082341,0.00036843,0.0013174,0.0013166
1876,N,False,0.0059639,0.0059122,0.0058013,0.0058987,0.0058714,0.006046,0.005758,0.0058233,0.006281,0.0060238
1877,N,False,0.0038901,0.0042705,0.0043633,0.0040352,0.0044785,0.0035076,0.0048604,0.0052112,0.0039356,0.0031967
1878,N,False,-0.0059251,-0.0058508,-0.0057571,-0.0058127,-0.0060327,-0.0060042,-0.0059887,-0.0058887,-0.0050862,-0.0056828
1879,N,False,0.00023134,-0.0011935,-0.00050917,0.00035953,4.162e-05,-0.00015609,-0.00013222,-0.0011946,-3.2714e-05,-0.0016946
1880,N,False,-0.0041373,-0.0059432,-0.0050697,-0.0050795,-0.0051629,-0.0062446,-0.004986,-0.0066951,-0.0077527,-0.0073334
1881,N,False,-7.4435e-05,0.0016312,0.0021513,0.0018061,0.00047476,0.0012277,-0.00083528,0.00082835,-0.00066231,0.00050015
1882,N,False,0.0029588,0.0017769,0.00028536,0.0021016,1.3455e-05,0.0030334,0.0035942,0.0011657,-0.0012186,-0.0026621
1883,N,False,-0.0029672,-0.0052382,-0.0035219,-0.0005116,-0.0022531,-0.0017873,-0.0068716,-0.00495,-0.0056402,-0.006777
1884,N,False,-0.023037,-0.015901,-0.012673,-0.011666,-0.0082573,-0.0049743,-0.0042447,-0.0051561,-0.0071443,-0.0089297
1885,N,False,-0.0061776,-0.0064363,-0.0066152,-0.0068322,-0.0067203,-0.0067799,-0.0071481,-0.0069048,-0.0065342,-0.0070268
1886,N,False,-0.0010489,-0.00046383,-0.00084659,-0.00084296,-0.0004191,-9.4414e-05,-0.0003904,-0.00029613,-0.00042335,-0.00024437
1887,N,False,-0.011302,-0.012718,-0.0097714,-0.01092,-0.011275,-0.012339,-0.0092542,-0.0085542,-0.0081512,-0.007885
1888,N,False,0.010127,0.0099243,0.010085,0.0098545,0.0091444,0.0098627,0.0094294,0.0090549,0.0087666,0.0090701
1889,N,False,-0.010828,-0.014176,-0.014461,-0.013989,-0.012785,-0.012724,-0.012454,-0.019659,-0.014744,-0.014996
1890,N,False,-0.0019596,-0.0030481,-0.0096426,-0.0010285,-0.0054363,-0.0025549,-0.006495,-0.0083573,-0.0044942,-0.0012867
1891,N,False,0.0020438,0.0041254,0.0031721,0.0042275,0.0041776,0.002343,-0.0020431,0.0020688,0.0018954,0.0022913
1892,N,False,0.0064766,0.0067242,0.0072965,0.006985,0.00722,0.0078441,0.0079143,0.0079051,0.0080178,0.0078453
1893,N,False,-0.00048098,-0.00074404,-0.00045228,-0.00023884,-0.00056833,-0.00077027,-0.00086158,-0.00047011,-0.00054527,-0.00039618
1894,N,False,-0.00048098,-0.00074404,-0.00045228,-0.00023884,-0.00056833,-0.00077027,-0.00086158,-0.00047011,-0.00054527,-0.00039618
1895,N,False,-0.012328,-0.0066454,-0.0092363,-0.0074594,-0.0052232,-0.0081022,-0.0077681,-0.0069895,-0.0046802,-0.0071381
1896,N,False,-0.0055079,-0.0045913,-0.0041886,-0.0048323,-0.0038306,-0.0033887,-0.003675,-0.0039193,-0.0034739,-0.0049938
1897,N,False,-0.0013485,-0.00091468,-0.0017489,-0.0027868,-0.002926,0.0013568,0.0022585,0.0023741,0.0035551,0.003491
1898,N,False,-0.0018298,-2.3099e-05,-0.002751,-0.0045798,-0.0064122,-0.0064325,-0.0066755,-0.0068865,-0.0073857,-0.0067259
1899,N,False,-0.00035712,-0.00026138,-0.0010973,-0.00071205,0.00028455,0.00011974,0.00029775,0.00068913,0.00040192,0.00037438
1900,N,False,-0.0093393,-0.0094867,-0.0093098,-0.0092838,-0.0095321,-0.0099656,-0.010158,-0.010397,-0.0099797,-0.010319
1901,N,False,-0.0030786,-0.0053719,-0.0066525,-0.0074542,-0.0045409,-0.0043109,-0.0072802,-0.0099757,-0.0084072,-0.0067925
1902,N,False,0.0021522,0.001938,0.0019909,0.0011825,0.0011749,0.0016187,0.0013444,0.00010855,7.1849e-05,0.00014601
1903,N,False,-0.0072997,-0.0084547,-0.0018696,0.0011564,-0.0039159,-0.004503,-0.0056621,-0.010191,-0.013411,-0.0093113
1904,N,False,-0.018701,-0.015492,-0.01388,-0.019484,-0.022106,-0.021107,-0.012917,-0.012945,-0.022845,-0.020467
1905,N,False,-0.016962,-0.01677,-0.016662,-0.01647,-0.016102,-0.015562,-0.016182,-0.016279,-0.016547,-0.015172
1906,N,False,0.00083547,0.0025422,0.0027412,0.0004833,0.0012766,0.0019546,0.001245,0.0014425,0.0015007,1.2563e-05
1907,N,False,0.0072925,0.005717,0.005307,0.0045708,0.0051234,0.0044682,0.0028769,0.0043767,0.0047439,0.0046213
1908,N,False,0.014553,0.013716,0.013697,0.01439,0.012476,0.013249,0.013426,0.011695,0.012894,0.01218
1909,N,False,-0.010933,-0.017169,-0.016764,-0.01149,-0.018884,-0.019519,-0.020465,-0.019918,-0.019742,-0.018044
1910,N,False,0.0051316,0.0048997,0.005002,0.0050579,0.0043276,0.005352,0.0062462,0.0063462,0.0041357,0.0040349
1911,N,False,0.0031804,0.0032839,0.002656,0.0033027,0.0033646,0.003515,0.0032257,0.0033061,0.0046994,0.0036148
1912,N,False,6.481e-05,-0.00050443,-0.001139,0.0011951,-0.00053264,-0.00042401,-0.0012744,-0.0011283,-0.0011109,-0.0013813
1913,N,False,0.00398,0.0040602,0.004125,0.0056839,0.0051351,0.006019,0.0052458,0.0045762,0.004628,0.0042414
1914,N,False,-0.00080725,-0.00045772,-0.00072217,-0.00093566,-0.0012248,-0.0010892,-0.0014289,-0.00083935,-0.00095724,-0.00095
1915,N,False,-0.0081361,-0.0084101,-0.0080746,-0.0094389,-0.0096811,-0.010236,-0.01073,-0.0096303,-0.0097582,-0.0092191
1916,N,False,0.0018383,0.0016015,0.0018377,0.0024313,0.0016882,0.0007512,0.0012565,0.00087936,0.0010826,0.0011636
1917,N,False,0.0049562,0.0050852,0.0030765,0.0040369,0.0024634,0.0018584,0.0028621,0.0016367,0.0018563,0.0015644
1918,N,False,-0.0030726,-0.0031225,-0.0029404,-0.0023546,-0.0027122,-0.0030596,-0.0033368,-0.0030385,-0.0035103,-0.0037805
1919,N,False,-0.0025444,-0.0029038,-0.0031827,-0.0026239,-0.002132,-0.0040657,-0.004923,-0.0052176,-0.00474,-0.0035369
1920,N,False,-0.0023077,-0.0017108,-0.0022647,-0.0017942,-0.0018378,-0.0032916,-0.0033925,-0.0025862,-0.0020816,-0.002769
1921,N,False,0.010081,0.010648,0.012407,0.0095863,0.010128,0.011742,0.011461,0.012637,0.013569,0.012559
1922,N,False,-0.0014419,-0.0013256,-0.00079596,-0.00068997,-0.0015126,-0.0014899,-0.0015775,-0.001035,-0.001168,-0.0014198
1923,N,False,0.00096408,0.0017273,0.0018147,0.0019718,0.0026185,0.0023941,0.0035919,0.002536,0.0028713,0.0032162
1924,N,False,0.00096408,0.0017273,0.0018147,0.0019718,0.0026185,0.0023941,0.0035919,0.002536,0.0028713,0.0032162
1925,N,False,0.010163,0.009709,0.0089324,0.0086792,0.0093114,0.0079094,0.0081552,0.0075038,0.0078578,0.0072797
1926,N,False,-0.0056136,-0.0069507,-0.0072075,-0.0076746,-0.0075621,-0.0080886,-0.0083648,-0.0074433,-0.0074647,-0.0066155
1927,N,False,9.4255e-05,0.00012994,0.00025519,-4.3889e-05,-9.4919e-05,0.00013598,-0.00021657,-0.00019465,9.3417e-05,0.00027253
1928,N,False,-0.007866,-0.0069069,-0.0050735,-0.0076678,-0.0031062,-0.0030807,-0.0045054,-0.0028006,-0.0023406,-0.00053978
1929,N,False,-0.0011358,4.7696e-05,0.00043807,-0.00056155,0.00071364,0.00033584,-0.00045464,0.00072653,0.0006591,0.00077679
1930,N,False,-0.00079278,-0.00044803,-0.00059581,-0.00020975,-7.7474e-05,0.00036852,0.00043196,0.00032156,3.4067e-05,0.00044768
1931,N,False,-0.0063625,-0.0062459,-0.006162,-0.0062184,-0.0059483,-0.0063078,-0.0063623,-0.0060606,-0.0063046,-0.005954
1932,N,False,0.0027918,0.0028832,0.0026458,0.0022737,0.0018028,0.0021433,0.0017658,0.0014632,0.0014162,0.0015907
1933,N,False,-0.006514,-0.0064759,-0.0018381,-0.0043585,-0.0044883,-0.00488,-0.0044476,-0.0028654,-0.0024111,-0.0023281
1934,N,False,0.0018144,0.0023087,0.0020869,0.0025831,0.0024361,0.0025279,0.0022224,0.0025552,0.002695,0.0025916
1935,N,False,0.0018144,0.0023087,0.0020869,0.0025831,0.0024361,0.0025279,0.0022224,0.0025552,0.002695,0.0025916
1936,N,False,-0.0059805,-0.0038329,-0.0052015,-0.0055742,-0.0046332,-0.0049231,-0.0043635,-0.0053925,-0.004525,-0.0034655
1937,N,False,-0.0059805,-0.0038329,-0.0052015,-0.0055742,-0.0046332,-0.0049231,-0.0043635,-0.0053925,-0.004525,-0.0034655
1938,N,False,0.001781,0.0018263,-1.8668e-05,0.00090817,0.00072371,0.0013811,0.00035433,0.0009011,0.00086088,0.00031865
1939,N,False,0.0019927,0.0018335,0.001842,0.0019672,0.0021084,0.0016555,0.0018914,0.0022072,0.0023049,0.0022667
1940,N,False,-0.0028161,-0.0026295,-0.0032963,-0.004438,-0.0040865,-0.005398,-0.0053783,-0.0064737,-0.0077272,-0.006246
1941,N,False,0.0030765,0.0032386,0.0036794,0.003581,0.0031386,0.003808,0.0041162,0.0038568,0.0039926,0.0038939
1942,N,False,-0.0052069,-0.0059504,-0.005914,-0.0057367,-0.0055112,-0.0053103,-0.0052368,-0.0056294,-0.0058094,-0.0052884
1943,N,False,0.0088959,0.007907,0.0070423,0.010358,0.012231,0.01239,0.012412,0.012413,0.010522,0.0077429
1944,N,False,0.0023207,-0.0011974,6.5569e-05,-0.0019914,-0.0030814,0.0011527,0.0008678,0.0027353,0.00058438,-0.00026858
1945,N,False,-0.0073187,-0.0097164,-0.0082038,-0.01293,-0.011726,-0.011939,-0.0091403,-0.0091128,-0.0075794,-0.0049792
1946,N,False,0.0032298,0.0016312,0.0023378,0.00032549,0.0014827,0.0010742,0.0019004,0.0015775,0.0061159,0.011699
1947,N,False,-0.0093513,-0.0093722,-0.0097408,-0.01022,-0.01078,-0.010511,-0.010389,-0.010847,-0.01049,-0.010221
1948,N,False,0.0038639,0.0030895,0.0014594,0.00072604,0.0010622,0.00043688,-0.00040219,-0.00078528,-1.2939e-05,-0.00052753
1949,N,False,-0.012725,-0.012967,-0.012518,-0.012554,-0.01199,-0.011766,-0.011514,-0.011389,-0.011136,-0.011402
1950,N,False,-0.018402,-0.019188,-0.019934,-0.019201,-0.016987,-0.019545,-0.01897,-0.018154,-0.01794,-0.0188
1951,N,False,0.00013676,-0.00028897,0.00039144,0.00074344,0.00075776,0.00021161,0.00058382,3.8974e-05,0.00046638,0.00022854
1952,N,False,-0.0006766,0.002893,-0.0014794,-0.0068337,-0.0027211,-0.0034303,-0.0037456,0.001453,0.0039454,0.0041132
1953,N,False,0.0013025,-0.00084948,-0.00043568,-2.0294e-05,-0.00094677,-0.00053564,-8.4087e-05,0.00012926,0.00079311,-0.0006525
1954,N,False,0.0045055,0.0034374,0.0028325,0.002748,0.0019645,0.0016982,0.0034831,0.0011754,0.0027192,0.0024264
1955,N,False,0.011128,0.010976,0.011343,0.010699,0.0075684,0.0088142,0.011138,0.00967,0.0097878,0.0082931
1956,N,False,0.008554,0.0071788,0.0078118,0.0043917,0.0061641,0.005295,0.010768,0.014319,0.014007,0.013403
1957,N,False,0.0034686,0.0039545,0.002817,0.0044541,0.0040021,0.0045054,0.0031328,0.0033922,0.0032212,0.0029449
1958,N,False,-0.0021618,-0.0037439,-0.0023022,-0.00077575,-0.0019524,-0.0026122,-0.0021646,-0.0017379,-0.0017541,-0.0024664
1959,N,False,-0.014815,-0.015662,-0.016826,-0.016398,-0.016747,-0.015716,-0.016236,-0.016824,-0.017172,-0.017318
1960,N,False,0.0070167,0.0064553,0.0058548,0.0045311,0.0047202,0.0050967,0.0061749,0.0066069,0.0055428,0.0060327
1961,N,False,0.00116,0.00053964,-0.0010154,-0.0039404,-0.0055097,-0.00010605,-0.0012126,-0.0023818,-0.00010139,-0.00048984
1962,N,False,0.00073293,0.0018459,0.0017186,0.0021327,0.0018816,0.0023989,0.0038094,0.0030128,0.00081298,0.0032596
1963,N,False,0.0091909,0.0085446,0.0081715,0.0073205,0.006722,0.0064869,0.0058583,0.0076149,0.0063629,0.0069658
1964,N,False,-0.0058485,-0.0058852,-0.0027339,-0.0054766,-0.0015013,-0.0040184,-0.0067927,-0.00081038,0.00023982,0.0010826
1965,N,False,-0.004948,-0.0030082,-0.0025453,-0.0040676,-0.002331,-0.0029299,-0.00015725,-0.0024908,-0.0032738,-0.0017557
1966,N,False,0.0023223,0.0011234,0.0025454,0.0016008,0.0018598,0.00053325,-0.00053965,0.00010137,0.00067416,0.0019815
1967,N,False,-0.00031235,0.00048459,0.00011179,-0.00066533,0.00077791,-0.00081435,-5.4677e-05,0.00040715,0.00071852,0.00015009
1968,N,False,0.0059763,0.0056675,0.0058036,0.0049735,0.0051,0.0053108,0.0055138,0.005516,0.0051897,0.0047866
1969,N,False,0.0059763,0.0056675,0.0058036,0.0049735,0.0051,0.0053108,0.0055138,0.005516,0.0051897,0.0047866
1970,N,False,0.01789,0.0046779,0.0086417,0.0074434,0.0018166,0.0057759,0.0039585,0.0061375,0.0013783,0.0076939
1971,N,False,9.5482e-05,-0.00072043,5.0864e-05,-5.9005e-06,0.0017244,0.0011555,0.0015015,0.0020666,0.0015066,0.0023857
1972,N,False,-0.0042936,-0.0046436,-0.0038081,-0.0041345,-0.0044417,-0.0035762,-0.0043412,-0.0037083,-0.0047019,-0.0040423
1973,N,False,0.0034657,0.0025483,0.0037983,0.0062858,0.0078588,0.0069014,0.0086495,0.0092889,0.0092614,0.010344
1974,N,False,-0.0002906,0.00028243,0.00063381,0.00094049,0.0010022,-0.00061991,-0.00080318,-0.00027122,-0.00078316,6.8923e-05
1975,N,False,-0.011101,-0.010126,-0.012007,-0.013145,-0.014306,-0.014533,-0.016885,-0.016346,-0.016364,-0.015992
1976,N,False,-0.0055516,-0.0058799,-0.0059913,-0.0060121,-0.0057388,-0.0062037,-0.0060035,-0.0065006,-0.0065637,-0.0065849
1977,N,False,-0.011101,-0.010126,-0.012007,-0.013145,-0.014306,-0.014533,-0.016885,-0.016346,-0.016364,-0.015992
1978,N,False,0.0086952,0.0088939,0.0089401,0.0080511,0.0086051,0.0085521,0.009007,0.00879,0.0090196,0.0093628
1979,N,False,-0.0047259,-0.0034911,-0.0034153,-0.0024897,-0.0054993,-0.0034472,-0.0052621,-0.0018654,-0.0050902,-0.0075147
1980,N,False,-0.020524,-0.016301,-0.013344,-0.016264,-0.013905,-0.010226,-0.0098498,-0.011957,-0.012027,-0.017338
1981,N,False,-0.0059986,-0.0050997,-0.004637,-0.0042789,-0.004938,-0.0044234,-0.0048604,-0.0043319,-0.0047386,-0.0049243
1982,N,False,-0.0028061,-0.0017423,-0.0010409,-0.0019072,-0.0012133,-0.0006884,-0.0006872,-0.00086653,-0.0013951,-0.0015219
1983,N,False,0.0011855,0.00066342,0.00029868,0.001627,0.0017409,0.00089372,0.00052061,-0.00025135,-0.00087567,-0.00049297
1984,N,False,0.00050359,0.00052072,0.00018404,7.1677e-05,0.00011512,0.00015271,4.5935e-05,0.00018734,0.00011172,3.3035e-05
1985,N,False,0.0061819,0.0058359,0.0062003,0.0056111,0.0058857,0.0058745,0.0056702,0.0050415,0.0046801,0.0055984
1986,N,False,-0.0055422,-0.0056471,-0.0054567,-0.0059457,-0.0061766,-0.0065305,-0.0068453,-0.0059725,-0.0067157,-0.0062223
1987,N,False,0.0021586,0.0018497,0.0021189,0.0023678,0.0022795,0.0021475,0.0024962,0.0027478,0.0026054,0.002844
1988,N,False,0.010896,0.010246,0.010668,0.010406,0.010356,0.0093909,0.009102,0.0089792,0.0080578,0.0082838
1989,N,False,-0.0034189,-0.0016751,-0.0010606,-0.0033454,-0.0040339,-0.004234,-0.0063313,-0.0074336,-0.0051065,-0.010954
1990,N,False,0.0028481,0.003942,0.0035355,0.0014257,0.00054982,0.00037684,0.0022781,-0.0016241,0.00071057,-0.00099677
1991,N,False,-0.0061119,-0.0063467,-0.0065133,-0.0060768,-0.005814,-0.0058722,-0.0061947,-0.00526,-0.0053628,-0.0047228
1992,N,False,-0.0054637,-0.0041837,-0.0060148,-0.0049683,-0.0060002,-0.0036218,-0.0039394,-0.004244,-0.0067569,-0.0070758
1993,N,False,0.00028834,-0.00085826,0.0013709,0.0044612,0.003821,0.0040924,0.0056359,0.0082854,0.0049432,0.0086983
1994,N,False,0.0010588,0.0013127,0.00079239,0.0015288,0.0013209,0.0010538,0.0015353,0.0018815,0.0020595,0.0024015
1995,N,False,0.0024938,0.0046953,0.0033764,0.0037298,0.0037879,0.003121,0.0035017,0.0039285,0.0052755,0.0062167
1996,N,False,0.0017602,-0.0011683,-0.0016974,-0.0024383,-0.0011036,5.6427e-06,0.00021013,-0.0017845,-0.0022587,-0.0049505
1997,N,False,0.0058855,0.0061846,0.0061963,0.0059077,0.0062336,0.0058536,0.006076,0.0058227,0.0054158,0.0062086
1998,N,False,0.0094313,0.010559,0.010063,0.0094451,0.0091319,0.0096611,0.0099426,0.0096241,0.0088437,0.0086946
1999,N,False,0.0029287,0.003424,0.0039787,0.0030912,0.0038223,0.0040354,0.0046737,0.0046259,0.0045343,0.0049121
2000,N,False,0.0056101,0.0086845,-0.0013494,-0.0048431,-0.0048485,-0.003008,0.00027435,-0.00051976,-0.010113,1.1701e-05
2001,N,False,-0.0064743,-0.0075469,-0.0035262,-0.0040562,-0.0085155,-0.0060907,-0.0085724,-0.0076075,-0.0061413,-0.0078296
2002,N,False,0.01224,0.013402,0.012967,0.014988,0.013228,0.012475,0.01222,0.012751,0.0081975,0.0087294
2003,N,False,-0.014268,-0.010409,-0.013309,-0.011233,-0.010149,-0.011153,-0.012856,-0.01356,-0.012219,-0.014995
2004,N,False,0.014219,0.012852,0.0088176,0.011665,0.011458,0.0096117,0.0090859,0.0099848,0.010832,0.0090095
2005,N,False,0.00049758,0.00089348,0.0014374,0.001057,0.0024996,0.002799,0.0021467,0.0020253,0.0030905,0.0032504
2006,N,False,-0.0054291,-0.0062019,-0.0053577,-0.0045977,-0.0059306,-0.0040947,-0.0029622,-0.0035385,-0.0046063,-0.0022032
2007,N,False,0.01249,0.012594,0.013898,0.014277,0.014767,0.015597,0.015991,0.016106,0.016848,0.01646
2008,N,False,0.0018714,0.0014409,0.0011384,0.00067426,0.00045093,0.00048375,0.00093685,0.00041354,0.00014394,-0.00013466
2009,N,False,0.0031448,0.0033838,0.0030964,0.0026543,0.0022955,0.0023259,0.0027046,0.0024204,0.0027027,0.0026137
2010,N,False,-0.0037828,-0.0041625,-0.0026995,-0.0049045,-0.0027446,-0.0026198,-0.0034273,-0.0020854,-0.0019473,-0.0011959
2011,N,False,-0.022133,-0.024409,-0.015194,-0.019512,-0.018056,-0.021357,-0.014942,-0.021047,-0.01984,-0.018158
2012,N,False,0.0036728,0.0026815,0.0035253,0.0045594,0.0040126,0.0043919,0.0017267,0.0020972,0.00042153,-0.00020513
2013,N,False,-0.0054615,-0.0029633,-0.0048875,-0.0092362,-0.0059975,-0.0025908,-0.0071757,-0.0031579,-0.0020772,-0.00016051
2014,N,False,0.0029382,0.002804,0.0025843,0.0029281,0.0030829,0.0030426,0.0031621,0.0029117,0.0028393,0.002501
2015,N,False,-0.00024098,-0.00023402,-0.0012207,-0.0010328,-0.00087405,-0.0013073,-0.001695,-0.0017128,-0.001402,-0.00098894
2016,N,False,0.0033547,0.0042973,0.0033372,0.0034812,0.004416,0.0022677,0.0035257,0.0022136,0.00057769,0.0018252
2017,N,False,0.0046234,0.0041627,0.0041996,0.0053808,0.0051213,0.0054874,0.004947,0.0048861,0.0052524,0.0040511
2018,N,False,0.0005217,-0.00070302,0.0013484,0.00056319,0.00055107,0.0017951,0.0014525,0.00055922,0.00055256,0.001761
2019,N,False,0.0039056,0.0037018,0.0037614,0.0035359,0.0038779,0.0039923,0.0045896,0.0045226,0.0038108,0.0048122
2020,N,False,-0.0066384,-0.0068501,-0.0065244,-0.006639,-0.0069332,-0.0067056,-0.0072722,-0.006813,-0.006063,-0.0073507
2021,N,False,-0.0044026,-0.003825,-0.003642,-0.0036547,-0.0036241,-0.0032345,-0.0033088,-0.003665,-0.0034736,-0.002459
2022,N,False,-0.01706,-0.017925,-0.020511,-0.022807,-0.024384,-0.022036,-0.018124,-0.021795,-0.024239,-0.026669
2023,N,False,0.0032163,0.0037736,0.0036642,0.0031297,0.0041491,0.0035613,0.0038875,0.0042056,0.004122,0.0040697
2024,N,False,0.0050001,0.0067816,0.0072963,0.010513,0.0085314,0.0012411,0.0020308,0.0047378,0.0046419,0.0045026
2025,N,False,-0.0030909,-0.0019425,-0.0016218,-0.0018322,-0.00088006,-0.00088598,-0.0012619,-0.0024587,-0.0014602,-0.002569
2026,N,False,0.0025813,0.0028841,0.0032572,0.0037927,0.0038395,0.0038254,0.0042662,0.0046122,0.0048434,0.0050914
2027,N,False,-0.0013897,-0.001648,0.00076855,-0.0032151,-0.0013753,-0.0030661,0.0016036,-0.0017938,-0.0031156,-0.00016371
2028,N,False,-0.012136,-0.011599,-0.012924,-0.013018,-0.013021,-0.010711,-0.011365,-0.01119,-0.011306,-0.0099987
2029,N,False,-0.010839,-0.010662,-0.010557,-0.010781,-0.012099,-0.012456,-0.013605,-0.01421,-0.013541,-0.012186
2030,N,False,0.0032661,0.0028744,0.0037398,0.0029825,0.0027233,0.0024521,0.0028512,0.003008,0.0034445,0.0023359
2031,N,False,0.0006879,0.0030621,0.00093541,0.0013241,0.0029512,0.0050993,0.0016837,0.0028506,0.0037747,0.0045879
2032,N,False,0.0013224,-0.0007521,-0.0013881,-0.0040772,-0.0048631,-0.0027459,-0.0015121,-0.0062122,-0.0050042,-0.0058264
2033,N,False,0.022015,0.020326,0.023563,0.024031,0.022438,0.023475,0.021826,0.023928,0.023239,0.023562
2034,N,False,0.0070051,0.0028929,0.0002245,0.0,0.0,0.0,0.0,0.0,0.0,0.0010002
2035,N,False,-0.0010191,-0.00047218,-0.0018234,-0.0018426,-0.00014686,-0.0007162,0.0020276,0.0027699,-0.0013098,-0.001274
2036,N,False,-0.00080736,-0.00091897,-0.00045804,-0.0014531,-0.0013166,-0.0012015,-0.0012432,-0.00056125,-0.00043831,0.0008589
2037,N,False,-0.015199,-0.015392,-0.015949,-0.015623,-0.016527,-0.016544,-0.016879,-0.017108,-0.017482,-0.018435
2038,N,False,0.0032947,0.0034935,0.0029197,0.00293,0.0038841,0.0041386,0.0029384,0.0028918,0.0034328,0.0028017
2039,N,False,-0.0012799,-0.0014949,-0.0021153,-0.0019659,-0.0013389,-0.0014801,-0.0019412,-0.001982,-0.0018375,-0.0015925
2040,N,False,0.0015073,0.0011113,0.00083099,0.0016432,0.0014725,0.0018495,0.0018472,0.0019124,0.001143,0.00090273
2041,N,False,-0.0091224,-0.0086134,-0.0080653,-0.0077934,-0.0098981,-0.0097321,-0.0096852,-0.0087981,-0.010756,-0.0092537
2042,N,False,0.0051418,0.0054101,0.0052281,0.005462,0.0056297,0.0049663,0.0047212,0.0047301,0.0050177,0.0046654
2043,N,False,-0.0047003,-0.0034888,-0.0048343,-0.0048083,-0.004882,-0.004119,-0.0027513,-0.0014646,-0.0033497,-0.0035533
2044,N,False,0.0052253,0.0038498,0.0041546,0.0047518,0.003496,0.0025604,0.0037101,0.0023667,0.0011174,0.0017322
2045,N,False,0.0052253,0.0038498,0.0041546,0.0047518,0.003496,0.0025604,0.0037101,0.0023667,0.0011174,0.0017322
2046,N,False,0.007244,0.0082294,0.0079729,0.0066324,0.0070361,0.006491,0.0065235,0.0072318,0.0067629,0.0071252
2047,N,False,-0.0062224,-0.0053606,-0.0055574,-0.0067835,-0.00656,-0.0060765,-0.0058617,-0.0070675,-0.0052345,-0.0053912
2048,N,False,-0.011991,-0.012642,-0.010266,-0.0065408,-0.0081949,-0.011805,-0.012455,-0.011324,-0.012665,-0.011401
2049,N,False,0.00486,0.0061197,0.0052682,0.0064557,0.0062157,0.0060789,0.0048631,0.0072124,0.0071972,0.0043846
2050,N,False,0.0043204,0.0041871,0.0040787,0.00412,0.0039116,0.0038114,0.0040295,0.0039973,0.0039346,0.0039114
