,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10
810,C,False,0.21224,0.23961,0.18714,0.19053,0.27613,0.12249,0.27153,0.28384,0.26796,0.26586
811,C,False,-0.077959,-0.036519,-0.026022,-0.04398,0.040199,-0.045765,0.071175,0.010275,0.033622,0.036364
812,C,False,-0.05519,-0.062842,-0.0025923,0.11231,0.099649,-0.04487,0.073237,0.035615,0.087157,0.1194
813,C,False,-0.45434,-0.2864,-0.34891,-0.42599,-0.80363,-0.5358,-0.50604,-0.53872,-0.3151,-0.43137
814,C,False,0.19343,0.18728,0.19131,0.21329,0.18176,0.14098,0.19247,0.14616,0.18219,0.14424
815,C,False,0.096096,0.10376,-0.082125,-0.012912,0.025584,-0.059688,0.032534,-0.057808,0.014147,0.041829
816,C,False,-0.05121,-0.22456,-0.42515,-0.259,-0.20681,-0.24243,0.048362,-0.22385,-0.21755,-0.17073
817,C,False,-0.25589,-0.28386,-0.19193,-0.28655,-0.1812,-0.19455,-0.1317,-0.11217,-0.18801,-0.16287
818,C,False,0.071388,0.066158,0.10095,0.066996,0.063933,0.031152,0.0025383,0.024856,0.041724,-0.033767
819,C,False,0.18003,0.13231,0.15692,0.17393,0.15204,0.20722,0.1281,0.085725,0.096326,0.1886
820,C,False,0.030202,0.036511,0.028427,0.0065346,0.034557,0.0694,0.023376,0.098501,0.058811,0.031479
821,C,False,0.26653,0.35534,0.45202,0.30068,0.32126,0.50814,0.51385,0.49384,0.53738,0.31265
822,C,False,0.35252,0.32612,0.29142,0.27002,0.26387,0.30616,0.28266,0.37034,0.32651,0.31375
823,C,False,-0.046417,-0.019386,-0.03639,-0.013374,-0.043192,0.002923,0.0038977,0.064395,0.035248,0.055922
824,B,True,0.68527,0.48288,0.73193,0.44511,0.6819,0.55865,0.69575,0.85402,0.49552,-0.051542
825,B,False,0.072659,0.023249,0.10719,0.27207,0.15822,0.25016,0.35142,0.2319,0.24264,0.32628
826,B,False,0.81632,0.62442,0.90171,1.0552,0.91984,1.2195,1.159,0.8299,1.0008,0.78029
827,B,False,-0.85888,-0.68914,-0.78206,-0.62135,-0.7265,-0.60367,-0.53468,-0.55649,-0.48934,-0.41975
828,B,True,0.0,0.0,0.0,0.0,0.0,0.37033,0.0,-0.44824,1.1312,1.214
829,B,True,-0.12679,-0.076394,-0.1653,-0.14465,-0.25623,-0.090352,-0.20693,-0.19638,-0.47045,-0.095973
830,B,False,0.23077,0.21714,0.28934,0.26557,0.2023,0.14449,0.13189,0.13231,0.056714,0.15062
831,B,False,-0.0173,-0.006772,-0.057767,0.051773,0.028103,0.014364,0.074233,0.0051688,-0.010085,0.028387
832,B,False,-0.47085,-0.13842,1.2876,2.2887,1.0391,1.1831,-0.080884,0.046374,0.65891,0.45544
833,B,False,-0.0096895,0.16662,0.16723,0.24417,0.12158,0.20991,0.089233,0.22475,0.18512,0.18123
834,B,True,0.064793,0.11293,0.10389,0.014417,0.1278,0.076287,0.015345,0.17279,0.036791,-0.0081223
835,B,False,-0.016786,0.055008,-0.026192,-0.026032,-0.034615,0.012087,0.10559,0.11642,0.073333,0.095188
836,B,True,-0.24272,-0.24599,-0.29391,-0.22156,-0.18489,-0.15601,-0.14163,-0.12383,-0.17253,-0.151
837,B,False,-0.096134,0.1312,0.01795,0.048163,-0.018513,0.033898,0.14473,0.01738,-0.038678,0.022556
838,B,False,0.47756,0.49008,0.37726,0.25448,0.40891,-0.26795,0.098049,0.43799,0.48033,0.39602
839,B,True,-0.034553,0.019981,-0.0068549,-0.026366,-0.051332,0.042061,-0.041879,-0.016537,-0.08353,0.015932
840,B,True,-0.077332,-0.033261,-0.017988,-0.098025,-0.042259,-0.081809,-0.091866,-0.078049,-0.12748,-0.097896
841,B,True,0.38761,0.38388,0.27675,0.023676,0.38629,0.026623,0.21472,0.47344,0.22884,0.22753
842,B,True,-0.058173,-0.11925,-0.12148,-0.11894,-0.12554,-0.15778,-0.11008,-0.1182,-0.095458,-0.061838
843,B,False,0.52165,0.45948,0.34418,0.43063,0.48031,0.5304,0.63124,0.58207,0.62957,0.47243
844,B,False,0.032055,0.023919,0.32566,0.15441,0.24757,0.048209,-0.11105,0.064762,0.11356,0.040142
845,B,True,-0.30752,-0.2874,-0.36855,-0.35579,-0.27291,-0.31003,-0.34804,-0.32883,-0.28418,-0.31932
846,B,True,0.26781,0.39657,0.47826,0.14666,0.13963,0.1413,0.10714,0.03188,0.18723,0.18375
847,B,False,-0.1151,-0.078957,-0.0198,0.059716,-0.049425,-0.15959,0.1132,-0.050758,0.040363,-0.20029
848,B,True,0.17233,0.086167,0.10762,0.10045,0.024121,-0.041389,0.12293,0.36622,0.12102,0.18392
849,B,True,0.66617,0.66992,0.68164,0.60052,0.62899,0.4692,0.61696,0.34975,0.41804,0.64801
850,B,True,0.65234,0.70229,0.5961,0.81669,0.52672,0.43814,0.65389,0.5802,0.50607,0.5079
851,B,True,0.10068,0.098495,-0.091071,0.029776,0.10869,0.011312,0.18296,0.014308,0.14697,0.22824
852,B,True,0.28217,0.17142,0.36367,0.42791,0.15977,0.16308,0.19764,0.25105,0.17605,0.25822
853,B,True,0.16481,0.25852,0.13474,0.14818,0.21381,0.13856,0.22022,0.20775,0.23629,0.38038
854,B,True,0.049281,0.038982,0.051201,0.062786,0.10577,0.094682,0.070624,0.039273,0.10652,0.16209
855,B,True,1.4567,1.5061,0.34304,1.2333,0.41747,0.70895,0.68725,0.29851,-0.15769,0.50577
856,B,False,0.34041,0.26463,0.28234,0.32234,0.3176,0.29078,0.29653,0.24557,0.31975,0.3124
857,B,False,0.12073,-0.15388,-0.14868,-0.077589,0.17256,0.083371,0.24739,0.26684,0.29432,0.28358
858,B,True,0.053006,0.076323,0.05443,-0.041956,-0.16324,-0.18808,-0.36691,-0.37379,-0.45739,-0.42695
859,B,False,-0.071092,-0.088223,-0.078219,0.046505,-0.033286,-0.038352,0.0086905,0.1678,0.066344,0.25316
860,B,False,-0.74553,-0.70123,-0.36279,-0.59001,-0.66683,-0.69629,-0.62302,-0.54951,-0.62833,-0.49186
861,B,True,0.10386,-0.014233,0.039879,0.018747,0.0021131,0.0087092,0.038232,0.025088,0.03465,0.063504
862,B,True,0.066938,-0.032997,0.0050684,0.19946,0.061768,-0.020114,0.24664,0.16347,0.25952,0.16751
863,B,False,0.82302,-0.37705,0.92981,-0.32034,0.41508,0.24741,0.14498,0.045023,0.49331,0.32605
864,B,False,0.78969,0.53417,0.72502,0.55775,0.41517,0.29645,0.44072,0.25816,0.31382,0.35933
865,B,False,-0.0016514,0.019615,-0.11237,-0.11545,0.29085,-0.025562,0.0074223,0.38261,0.15415,0.044709
866,B,True,-0.12789,-0.071252,-0.10387,-0.096193,-0.23364,-0.15769,-0.1008,-0.092476,-0.13205,-0.12332
867,B,False,0.26078,0.33748,0.261,0.33856,0.35801,0.15353,0.27238,0.32775,0.25256,0.21213
868,B,True,0.49228,0.61429,0.42432,0.55307,0.61659,0.69617,0.42516,0.57125,0.26611,0.65
869,B,True,-0.21504,-0.025407,-0.13455,-0.086119,-0.10627,-0.25015,-0.24321,-0.082798,-0.22026,-0.19298
870,B,True,-0.38735,0.11544,-0.33267,-0.12608,-0.48544,-0.073759,-0.20353,-0.089684,0.013664,-0.45248
871,B,True,0.3225,0.58238,0.57624,0.44142,0.29414,0.48614,0.26987,0.14626,0.47562,0.54771
872,B,False,-0.21983,-0.087363,-0.19001,-0.1851,-0.20349,-0.31329,-0.35827,-0.37665,-0.1341,-0.17366
873,B,False,-0.15174,-0.1463,-0.14727,-0.26076,-0.13354,-0.019708,-0.078843,-0.20358,-0.30434,-0.040089
874,B,False,-0.051734,-0.1347,-0.65123,-0.52118,-0.2527,-0.21495,-0.299,-0.26994,-0.045777,-0.038592
875,B,False,-0.23945,-0.28446,-0.1868,-0.30098,-0.24316,-0.21308,-0.20966,-0.27063,-0.14868,-0.22405
876,B,False,-0.18272,-0.044428,-0.18069,-0.0020701,-0.24117,-0.21763,-0.06812,-0.11868,-0.44574,-0.30516
877,B,False,0.078526,0.043951,0.15147,0.13947,0.12097,0.20923,0.1424,0.25919,0.20477,0.24668
878,B,False,0.098552,-0.010848,0.21735,0.10971,0.060424,-0.086059,-0.19028,-0.03385,0.053325,0.27574
879,B,False,-0.094223,-0.10776,-0.057808,0.080789,-0.043518,-0.18789,-0.064712,-0.0082791,-0.017439,-0.024975
880,B,True,0.50312,0.24443,0.44171,0.052657,-0.0021138,0.77452,0.0869,0.017004,0.071792,0.35313
881,B,True,0.75876,0.91537,0.68143,0.6485,1.0933,0.94939,0.7141,1.0211,1.0038,1.2903
882,B,False,0.40204,0.35158,0.27745,0.35059,0.30267,0.16757,0.30854,0.16809,0.13701,0.13995
883,B,False,0.31977,0.28383,-0.084964,-0.16532,-0.096161,0.084021,-0.018054,0.13672,0.17183,0.25358
884,B,True,0.093756,0.063384,0.039924,0.068166,0.090138,0.068361,0.067215,0.03661,0.042037,0.026547
885,B,False,0.20774,0.22219,0.22493,0.21242,0.15134,0.2197,0.26845,0.26162,0.17578,0.24376
886,B,True,0.56621,0.55907,0.67907,-0.26297,-0.091782,0.013637,0.67582,0.68902,1.1792,0.93356
887,B,False,-0.023823,-0.052312,-0.033313,0.26515,0.1014,0.39573,0.52902,0.09002,0.5718,0.59204
888,B,False,0.57447,0.52457,0.46361,0.34538,0.57253,0.639,0.59037,0.8907,0.52556,0.95548
889,B,True,-0.86748,2.1549,2.1724,1.1214,1.4602,2.9238,1.1246,0.76544,0.96033,0.75614
890,B,False,-0.37252,-0.022236,0.047748,0.6118,0.57221,0.4769,-0.16533,-0.54056,0.61929,-0.69771
891,B,False,-0.27001,-0.43464,-0.4757,-0.45571,-0.47439,-0.38139,-0.4658,-0.60602,-0.47921,-0.558
892,B,True,0.17418,0.24711,-0.0811,-0.16761,-0.12074,-0.082313,0.10114,0.12184,-0.015104,0.26028
893,B,False,0.26311,0.283,0.014988,0.12433,0.13432,0.093714,0.16671,0.10321,0.14443,0.21869
894,B,False,0.2272,0.33217,0.32109,0.22886,0.33759,0.25482,0.36542,0.39512,0.42137,0.37704
895,B,False,0.22252,0.13299,0.23896,0.1033,0.066215,-0.0075268,-0.00078972,0.014624,-0.18567,-0.16797
896,B,False,-0.11217,-0.19573,-0.3597,-0.41452,-0.18493,-0.26189,-0.31412,-0.24565,-0.26841,-0.32114
897,B,False,0.19671,0.18066,0.096716,0.0053625,-0.14205,0.10052,0.17734,-0.057626,0.082347,0.068577
898,B,False,0.39093,0.17538,0.37847,0.57184,0.51188,0.58536,0.58325,0.48107,0.75443,0.54933
899,B,False,-0.6642,-0.61521,-0.597,-0.42422,-0.36918,-0.25444,-0.17316,-0.092826,-0.13154,-0.090232
900,B,True,0.24993,0.017566,-0.044318,0.27474,0.10572,0.23819,0.35757,0.24372,0.34772,0.32515
901,B,False,0.088202,1.3333,0.18654,-0.70589,0.2858,1.2814,0.99065,0.75335,0.51021,0.39456
902,B,True,-0.17237,-0.064885,0.042104,-0.10038,0.041587,0.0269,0.014991,-0.21782,-0.24422,-0.29038
903,B,False,0.11037,0.099257,0.11891,0.061384,0.059931,0.15088,0.25788,0.2321,0.11706,-0.12404
904,B,False,-0.083133,0.5983,0.11632,0.10554,0.16934,0.77804,0.66792,0.69934,0.59293,0.36402
905,B,True,-0.13993,-0.41802,-0.31019,-0.23394,-0.32653,-0.12427,0.10741,0.0057385,-0.18558,-0.10393
906,B,True,0.52918,0.54403,0.6013,0.57651,0.47657,0.49092,0.55741,0.70691,0.39486,0.44284
907,B,False,-0.15417,-0.29206,-0.086289,-0.019426,0.006375,0.14325,-0.056642,0.051543,-0.064283,0.028798
908,B,False,0.38246,0.34052,0.4761,0.4196,0.29562,0.20562,0.16331,0.25129,0.15311,0.1355
909,B,False,0.2182,-0.088192,0.10379,0.02614,0.13406,0.20049,0.16531,0.097865,0.22191,0.03973
910,B,False,0.072647,0.03453,0.085193,0.056763,0.015315,0.07499,0.041932,0.025789,0.022767,0.073905
911,B,True,0.49355,0.27228,0.43827,0.26076,0.31834,0.4105,0.40954,0.4269,0.36145,0.33314
912,B,False,0.58343,1.0222,0.6927,0.52041,0.60881,0.6925,0.58695,0.8529,0.65335,0.97933
913,B,True,-0.065763,-0.014665,-0.067476,-0.080982,-0.010249,-0.072896,-0.10843,0.052514,0.069739,-0.018106
914,B,False,1.7133,1.3211,0.91968,1.8108,1.5489,1.1796,1.0504,1.3494,1.1868,0.57013
915,B,False,-0.35044,-0.31986,-0.34506,-0.4974,-0.45968,-0.39628,-0.48395,-0.42386,-0.398,-0.39779
916,B,False,0.072123,0.080944,0.085361,0.11064,0.082292,0.060698,0.1143,0.1568,0.12543,0.16279
917,B,True,-0.047368,-0.066859,-0.093473,-0.071705,-0.086561,-0.0055671,-0.067188,-0.043437,-0.094766,-0.0038072
918,B,False,0.19577,0.25493,0.50148,0.39666,0.50446,0.48852,0.42459,0.30078,0.51789,0.57656
919,B,False,-0.79581,-1.5531,-1.5871,-1.2232,-1.7057,-1.0316,-1.0318,-0.73854,-0.30891,-0.57795
920,B,False,0.029259,0.096684,0.38692,-0.022028,0.068503,0.19868,0.038159,0.11126,0.21271,0.037144
921,B,False,0.37176,0.30663,0.31356,0.50386,0.52639,0.29148,0.34898,0.46247,0.42872,0.61437
922,B,True,0.21284,0.14068,0.13227,0.16712,0.21665,0.23188,0.24689,0.24509,0.1309,0.16813
923,B,False,0.26239,-0.058957,-0.0096,-0.1151,-0.14517,-0.14805,-0.17189,-0.17047,0.034801,0.042643
924,B,True,0.4534,0.45602,0.54106,0.52333,0.59241,0.42004,0.67811,0.66011,0.50459,0.73011
925,B,False,0.45515,0.41272,0.5116,0.483,0.39646,0.37306,0.45047,0.51366,0.3388,0.11009
926,B,True,-0.018138,0.037707,0.14311,-0.11129,0.071668,0.050028,-0.017522,-0.014735,0.0019501,0.082664
927,B,False,0.030127,0.027778,0.013006,-0.043346,0.010427,-0.0024248,0.047549,-0.051468,-0.045113,-0.001015
928,B,False,0.33649,0.58793,0.41142,0.38244,0.18516,0.47824,0.50327,0.12754,0.38682,0.35406
929,B,False,-0.28176,-0.17537,-0.25224,-0.3179,-0.27935,-0.095938,0.062874,0.123,0.099231,-0.05801
930,B,True,-0.2322,-0.13128,-0.22826,-0.17523,-0.24994,-0.4128,-0.35715,-0.32307,-0.3308,-0.32645
931,B,True,-0.089916,-0.12084,-0.093363,-0.060366,-0.081943,-0.051417,-0.045905,-0.04887,-0.025372,-0.073055
932,B,False,-0.14475,-0.073138,-0.1498,-0.10539,-0.063016,-0.07728,-0.077815,-0.062471,-0.10031,-0.076968
933,B,False,-0.20448,-0.22493,-0.2336,-0.23001,-0.24451,-0.26412,-0.27185,-0.29583,-0.33694,-0.32959
934,B,False,-0.077883,-0.082241,-0.054723,0.087315,-0.015719,-0.016156,0.028615,0.062693,-0.006047,-0.1259
935,B,False,-0.05088,0.044352,0.063345,0.061887,0.10367,0.10138,0.1079,0.046908,0.055165,0.088413
936,B,True,-0.34671,-0.27865,-0.46989,-0.48187,-0.48592,-0.41084,-0.50027,-0.50395,-0.39608,-0.3984
937,B,False,0.16586,0.19625,0.12422,0.043156,-0.05278,0.0021057,-0.072968,-0.090212,0.067489,0.0097899
938,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,B,False,-0.24972,-0.13895,-0.26115,-0.21603,-0.166,-0.063483,-0.26156,-0.29236,-0.1596,-0.27503
940,B,True,0.015815,-0.041267,-0.013002,-0.15255,-0.046213,-0.2338,-0.034886,-0.086629,-0.11936,-0.030037
941,B,True,-0.11642,-0.16138,-0.12902,-0.1116,-0.082527,-0.077236,-0.064653,-0.049567,-0.055065,-0.047931
942,B,False,-0.10627,-0.25015,-0.24321,-0.082798,-0.22026,-0.19298,-0.15159,-0.065937,-0.051842,-0.16203
943,B,True,0.0078891,0.031353,0.017589,0.1227,0.0051149,-0.0018441,-0.03818,-0.12632,-0.056118,-0.094422
944,B,True,0.38581,0.28856,0.34003,0.31963,0.49138,0.24063,0.32927,0.37125,0.4648,0.14645
945,B,True,-0.12376,-0.16096,-0.19045,-0.21458,-0.2459,-0.26148,-0.31971,-0.33845,-0.25776,-0.21734
946,B,True,0.18034,-0.042699,-0.055442,-0.047473,0.024284,-0.032013,-0.060248,0.031051,0.1759,0.029445
947,B,False,-0.074587,0.22299,0.47077,-0.045638,0.16037,-0.37252,-0.022236,0.047748,0.6118,0.57221
948,B,False,-0.216,-0.073142,-0.1195,0.015999,-0.078781,-0.13959,-0.20597,-0.23755,-0.19329,-0.11233
949,B,True,-0.020426,-0.2413,0.0089322,-0.48317,-0.1974,-0.232,0.1126,-0.34009,-0.12238,-0.13297
950,B,False,0.46036,0.48597,0.37043,0.30445,0.40992,0.33612,0.37381,0.30084,0.32516,0.34193
951,B,False,0.020894,0.15082,0.022359,0.016295,0.070009,-0.010923,0.26481,0.10105,0.10605,0.28663
952,B,False,1.0805,0.92246,0.83842,0.99811,1.1301,0.95536,0.98053,0.98608,1.1072,0.95201
953,B,True,0.18327,0.10691,0.071497,0.11441,0.16716,0.029098,0.12059,0.16681,0.21028,0.23048
954,B,True,0.041924,0.0064612,-0.013498,-0.076092,-0.04445,0.0059716,-0.07333,-0.02748,-0.076776,-0.12351
955,B,False,0.068177,-0.011018,0.13814,0.053843,0.00073453,0.1126,0.035351,-0.065988,-0.098576,-0.048488
956,B,False,-0.31322,-0.26453,-0.30508,-0.30455,-0.29484,-0.32659,-0.26198,-0.35841,-0.35381,-0.35761
957,B,False,-0.13629,-0.24329,-0.15508,-0.22399,-0.14539,-0.26275,-0.16324,-0.21926,-0.1753,-0.19765
958,B,True,0.31225,0.35211,0.53388,0.598,0.68281,0.7506,0.55153,0.51966,0.56713,0.53003
959,B,False,-0.49899,-1.2475,-0.50799,-0.92864,-0.94835,-0.76575,-0.39854,-0.49057,-0.33544,-0.26206
960,B,False,0.53079,0.30438,0.18925,0.23713,-0.17723,0.08794,0.26409,0.064667,0.17621,-0.11233
961,B,False,-0.018384,0.10744,-0.0051053,-0.091109,-0.034027,-0.040649,0.025106,-0.047639,0.0065053,-0.028892
962,B,True,0.0033952,-0.0028365,-0.0096761,-0.022875,-0.016861,-0.044906,-0.056557,0.0089059,0.012666,-0.0017888
963,B,False,0.32665,0.19418,0.19706,0.1154,0.10848,0.032241,0.073244,0.30958,0.28715,0.22641
964,B,False,-0.0063769,0.00050853,-0.0059,0.030215,-0.10766,-0.059774,-0.045834,0.0082639,-0.014709,0.090819
965,B,True,0.10205,0.5912,0.30737,0.56893,0.32277,0.41125,0.90771,0.64449,1.0123,1.2967
966,B,True,0.27174,0.23325,-0.1272,-0.24418,-0.045722,-0.221,-0.06494,0.10385,0.014248,-0.20125
967,B,False,-0.044982,-0.059839,-0.097344,-0.070818,-0.064556,-0.072308,-0.026204,-0.054723,-0.18441,-0.12392
968,B,False,-0.71041,-0.90351,-0.73574,-0.38584,-0.36037,-0.443,-0.68824,-0.82395,-0.45253,-0.52812
969,B,False,0.27947,0.3977,0.31734,0.23451,0.2478,0.18879,0.092323,0.078266,0.2139,0.16479
970,B,False,0.06054,0.031864,-0.066877,-0.027845,0.043007,0.024967,0.027669,0.023005,-0.064325,-0.0029041
971,B,False,-0.03225,-0.10147,-0.090516,-0.059121,-0.10258,-0.014472,-0.049021,-0.27096,-0.25375,-0.13853
972,B,False,0.043574,0.034549,0.0065445,0.079607,0.079286,0.080623,0.056463,-0.049255,-0.072386,-0.091613
973,B,True,-0.071276,0.074281,0.050734,-0.0329,-0.040357,0.021258,0.25487,0.14533,0.1285,0.17065
974,B,False,-0.048878,-0.082106,-0.11844,-0.078063,-0.15858,0.030038,-0.013744,-0.026235,-0.096589,-0.066245
975,B,False,0.029458,0.029375,-0.0076837,0.024527,-0.023742,0.049271,0.034627,-0.024902,-0.041894,0.029773
976,B,True,0.069422,-0.013029,-0.0013489,0.015227,0.072975,0.027658,0.053867,0.020269,0.091334,0.11901
977,B,True,0.14949,0.28635,0.14499,0.23516,0.20823,0.35227,0.22293,0.35597,0.3263,0.3377
978,B,True,0.20073,0.25969,0.21778,0.17133,0.21946,0.17229,0.17558,0.17469,0.1625,0.15987
979,B,False,0.28111,-0.023823,-0.052312,-0.033313,0.26515,0.1014,0.39573,0.52902,0.09002,0.5718
980,B,False,-0.07218,0.46113,0.026632,0.18448,-0.24218,0.52226,-0.24331,0.10187,-0.21389,-0.51154
981,B,False,-0.11037,-0.23144,-0.20372,-0.17507,-0.1226,-0.095056,-0.14078,-0.16218,-0.18805,-0.052945
982,B,True,0.45182,0.44841,0.44981,0.29849,0.37124,0.45016,0.34646,0.3473,0.48417,0.38573
983,B,False,0.67788,0.52273,0.81536,0.59083,1.0063,0.58392,0.46867,0.78602,0.23429,0.78883
984,B,True,-0.23032,-0.26459,-0.1916,-0.21828,-0.16577,-0.14279,-0.02335,-0.012347,-0.054726,-0.098633
985,B,False,0.68903,0.63658,0.6533,0.66247,0.74778,0.54825,0.58347,0.67365,0.51319,0.5285
986,B,True,0.058355,0.051105,-0.039092,0.054685,0.012881,0.0045367,-0.11019,-0.058849,-0.061007,-0.07459
987,B,False,0.047852,0.063782,0.11195,0.13831,0.041159,0.053642,0.078395,0.079278,0.059134,0.023268
988,B,False,0.29781,0.30499,0.088656,0.26237,0.22996,0.31381,0.34346,0.34782,0.34089,0.20185
989,B,False,0.059095,-0.10585,-0.38731,0.15003,-0.47157,-0.17313,-0.50288,-0.26912,-0.24448,-0.33226
990,B,False,0.16798,0.12423,0.10783,-0.016786,0.055008,-0.026192,-0.026032,-0.034615,0.012087,0.10559
991,B,True,0.25037,0.060614,0.034931,0.048874,-0.23865,-0.28159,-0.41359,-0.51377,-0.3035,-0.21305
992,B,True,0.15796,0.076996,-0.10612,-0.35973,-0.30079,-0.23536,-0.10698,-0.19715,0.036417,0.0030171
993,B,False,-0.48547,-0.18547,-0.15309,-0.14317,0.026319,-0.023107,-0.077457,0.15789,0.13452,0.19036
994,B,False,-0.062077,0.0037373,0.094764,-0.11392,-0.046296,-0.19462,-0.16323,-0.022631,-0.034514,0.07776
995,B,True,-0.057606,0.13253,-0.10351,0.04846,0.064096,0.051878,-0.061025,-0.07205,-0.03562,-0.048034
996,B,False,0.20113,0.23693,0.19547,0.24588,0.2483,0.20024,0.2756,0.2351,0.25535,0.27019
997,B,True,0.2405,0.25512,0.25062,0.10287,0.0045592,0.014574,-0.04807,0.11415,0.062734,0.20825
998,B,True,0.11165,0.14069,0.042313,0.136,0.066964,0.058582,0.10816,0.072138,0.07399,0.11851
999,B,True,0.23964,0.22261,0.24313,0.25432,0.13602,0.22678,0.04584,0.19632,0.29556,0.27145
1000,B,True,1.2397,1.1672,1.4354,1.0819,1.1691,1.1646,1.2253,1.3907,1.8206,1.5322
1001,B,False,0.030124,0.14253,0.13741,-0.049397,-0.10307,-0.091412,-0.067365,-0.023883,-0.10787,-0.089186
1002,B,False,-0.29111,0.15389,-0.15135,-0.13854,-0.22831,-0.44844,-0.22813,-0.35165,-0.11735,0.17751
1003,B,True,-0.082291,-0.037806,0.027138,-0.011074,0.01638,0.0045879,-0.095733,-0.069735,-0.14885,-0.0532
1004,B,False,-0.30079,-0.23536,-0.10698,-0.19715,0.036417,0.0030171,0.11954,-0.1277,-0.14066,-0.019249
1005,B,False,-0.063868,-0.28422,-0.11839,0.036434,-0.05587,-0.21332,-0.17823,-0.27669,-0.15472,-0.13326
1006,B,False,0.56645,0.52202,0.34138,0.4912,0.53266,0.43626,0.47014,0.46019,0.42371,0.4866
1007,B,False,0.35099,0.29081,0.11474,0.5252,0.18798,0.3629,0.14259,0.42797,0.14977,0.095428
1008,B,True,-0.23396,-0.071034,-0.13195,-0.10299,-0.1214,-0.04381,-0.1018,-0.14951,-0.14107,-0.32381
1009,B,True,0.1459,0.18121,0.064207,-0.016264,0.021326,-0.067335,-0.059106,-0.097012,-0.036767,-0.088569
1010,B,True,-0.16335,-0.1423,-0.20683,-0.1604,-0.23048,-0.24604,-0.2773,-0.2141,-0.34766,-0.35012
1011,B,True,0.04318,0.11656,0.096261,-0.0028913,0.070426,0.078956,0.094824,0.14335,0.23513,0.096147
1012,B,False,0.059324,-0.086646,-0.25799,-0.057205,-0.15754,-0.34534,-0.2636,-0.26028,-0.16478,-0.25503
1013,B,False,-0.22921,-0.2547,-0.1979,-0.20937,-0.20304,-0.19923,-0.20076,-0.27794,-0.24591,-0.35003
1014,B,False,-0.30811,-0.37523,-0.31791,-0.31928,-0.33198,-0.37419,-0.46256,-0.44157,-0.3478,-0.43202
1015,B,True,-0.29335,-0.083035,0.05225,-0.13415,-0.028602,-0.19924,-0.074894,-0.22837,-0.15567,-0.12567
1016,B,True,-0.23029,-0.12989,-0.17476,-0.12927,-0.12193,-0.25856,-0.2015,-0.19225,-0.17796,-0.20917
1017,B,False,-0.1116,-0.082527,-0.077236,-0.064653,-0.049567,-0.055065,-0.047931,-0.043685,-0.0091463,0.028605
1018,B,True,0.30017,0.21949,0.25899,0.22316,0.22038,0.14845,0.13718,0.22118,0.19065,0.20474
1019,B,False,-0.042305,-0.034454,-0.063474,-0.12861,-0.099741,-0.14071,-0.091206,-0.14219,-0.081828,-0.12762
1020,B,False,0.15333,0.14127,0.019016,-0.12886,-0.080838,-0.11002,0.00047266,-0.04816,-0.072056,-0.13764
1021,B,False,0.49119,0.49208,0.70849,0.57753,0.30635,0.51502,0.29129,0.46408,0.38887,0.52091
1022,B,False,0.39412,0.33399,0.35864,0.49252,0.35607,0.44064,0.48508,0.3368,0.4656,0.52643
1023,B,False,0.53876,0.55834,0.41849,0.27531,-0.0016294,0.12444,-0.030883,-0.11167,0.41973,0.43548
1024,B,False,0.21598,0.23786,0.20009,0.11153,0.099755,0.088724,0.022187,-0.049681,0.016696,-0.14314
1025,B,False,-0.43017,-0.46535,-0.51884,-0.38346,-0.27139,-0.21024,-0.021073,-0.1428,0.22296,0.18494
1026,B,False,0.23506,0.28031,0.33691,0.43691,0.39707,0.3985,0.34155,0.31042,0.31094,0.35116
1027,B,False,0.37772,0.63746,0.30557,0.42538,0.56553,0.44327,0.51632,0.49536,0.28891,0.21898
1028,B,True,-0.097993,-0.11371,-0.12591,-0.18131,-0.18177,-0.24513,-0.25467,-0.30672,-0.36863,-0.3537
1029,B,False,-0.35811,0.010957,-0.12039,-0.0078881,-0.10013,0.099373,-0.13486,0.089482,-0.11071,-0.071936
1030,B,False,0.858,0.85789,0.78826,0.62818,0.46689,0.5196,0.66075,0.64592,0.83157,0.88679
1031,B,False,0.22312,0.099573,0.032521,-0.055626,0.044417,0.10501,0.07955,0.01703,0.11557,0.12476
1032,B,False,0.28337,0.15675,0.18109,0.1087,0.1475,0.15086,0.089751,0.12741,0.12202,0.17035
1033,B,True,-0.20385,-0.38063,-0.28657,-0.3032,-0.22129,-0.2036,-0.36242,-0.25619,-0.33067,-0.28593
1034,B,False,0.57999,-0.15832,0.055879,0.37261,0.92797,0.89972,0.60402,0.40127,0.75588,0.011762
1035,B,False,-0.56,-0.38373,-0.40404,-0.4178,-0.32179,-0.3119,-0.3682,-0.048835,-0.30523,-0.19
1036,B,False,-0.054993,-0.16673,-0.10688,-0.08711,-0.071092,-0.11571,-0.13413,-0.097977,-0.15078,-0.11334
1037,B,False,0.79403,0.6777,0.69067,0.55269,0.63939,0.72649,0.55274,0.4056,0.24374,0.28743
1038,B,False,0.85254,0.77165,0.74215,0.66057,0.44688,0.57069,0.48917,0.38464,0.60614,0.34549
