,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10
248,M,False,8455.2,8490.0,8407.2,8321.7,8157.2,8138.0,8170.2,8267.5,8388.1,8705.0
249,M,False,4718.6,4623.9,4448.8,4403.1,4299.0,4287.2,4302.1,4332.2,4363.3,4348.1
250,M,False,4453.2,4460.8,4597.3,4627.1,4650.4,4758.6,4883.3,4809.0,4968.8,5014.2
251,M,True,6469.2,6401.5,6273.1,6416.2,6438.2,6353.2,6423.3,6381.0,6416.8,6274.1
252,M,False,5901.8,5929.4,5966.2,5998.1,6005.9,6001.6,6043.7,6107.7,6121.1,6159.5
253,M,False,2971.9,2945.2,2930.5,2944.6,2876.8,2881.5,2885.0,2871.1,2859.4,2837.1
254,M,False,2199.2,2260.8,2253.4,2289.9,2269.3,2321.0,2354.8,2285.7,2294.2,2262.8
255,M,False,8869.0,8978.9,9058.9,9127.1,9170.0,9179.7,9200.8,9211.6,9149.4,9110.6
256,M,False,5598.9,5730.3,5675.2,5581.6,5590.2,5626.3,5645.8,5716.0,5674.1,5720.7
257,M,False,15945.0,15431.0,15276.0,14882.0,15124.0,15454.0,15022.0,14921.0,14806.0,14749.0
258,M,False,4511.2,4489.8,4481.1,4408.1,4310.6,4430.8,4496.4,4432.0,4444.9,4534.6
259,M,False,8103.7,8218.1,8208.5,7940.2,8227.0,7853.5,8240.4,7808.0,7714.0,7812.9
260,M,False,6060.1,6139.9,6178.0,6451.4,6435.0,6582.3,6583.3,6633.9,6560.8,6570.7
261,M,True,15302.0,15419.0,15478.0,15607.0,15882.0,15664.0,15799.0,15453.0,14991.0,14716.0
262,M,False,15607.0,15882.0,15664.0,15799.0,15453.0,14991.0,14716.0,14638.0,14584.0,14646.0
263,M,False,3878.3,3654.5,3725.9,3671.5,3793.2,3801.5,3908.5,4178.7,4143.6,4206.2
264,M,False,7353.3,7334.9,7287.2,7263.2,7340.2,7216.3,7336.5,7332.3,7326.6,7436.8
265,M,True,6448.5,6458.3,6425.4,6525.5,6507.1,6513.3,6635.3,6719.7,6829.0,6782.7
266,M,False,7451.3,7445.9,7443.6,7431.7,7351.2,7386.9,7415.0,7231.1,7121.5,7200.7
267,M,True,4441.6,4488.3,4571.5,4577.8,4586.9,4667.5,4680.0,4717.8,4725.7,4734.7
268,M,False,8015.5,7987.3,7869.0,7647.6,7492.7,7498.5,7342.6,7320.8,7358.3,7376.3
269,M,True,8103.6,8095.9,8135.5,8196.7,8236.5,8207.4,8211.6,8143.7,8153.2,8202.8
270,M,True,11229.0,11502.0,11612.0,11655.0,11845.0,11910.0,12006.0,12194.0,12273.0,12333.0
271,M,False,13045.0,13251.0,13277.0,13358.0,13429.0,13727.0,13869.0,13984.0,14059.0,14076.0
272,M,False,13277.0,13358.0,13429.0,13727.0,13869.0,13984.0,14059.0,14076.0,14038.0,14066.0
273,M,False,10906.0,10883.0,10914.0,10856.0,10893.0,10925.0,10986.0,10875.0,10959.0,10903.0
274,M,False,15157.0,15494.0,15592.0,15727.0,15650.0,15950.0,16006.0,16063.0,16045.0,16152.0
275,M,False,15727.0,15650.0,15950.0,16006.0,16063.0,16045.0,16152.0,16136.0,16068.0,16134.0
276,M,True,0.0,0.0,0.0,0.0,0.0,83.669,101.27,1120.9,206.06,1822.2
277,M,True,9819.9,9189.1,9319.2,9099.6,9408.1,9033.5,9217.6,8985.1,9060.8,9004.1
278,M,True,16983.0,16136.0,16118.0,16329.0,16001.0,15970.0,15858.0,16151.0,15995.0,15577.0
279,M,False,13867.0,14372.0,13775.0,13606.0,14131.0,13616.0,14329.0,13967.0,13412.0,14325.0
280,M,False,14843.0,14385.0,14739.0,14637.0,14251.0,14381.0,13908.0,14369.0,13996.0,13706.0
281,M,False,13996.0,13706.0,13733.0,14438.0,13898.0,13359.0,13533.0,14206.0,13711.0,13983.0
282,M,False,14931.0,15041.0,15580.0,15611.0,15172.0,14515.0,14066.0,14442.0,14876.0,13855.0
283,M,True,11030.0,10972.0,11057.0,11093.0,11154.0,11205.0,11098.0,11167.0,11280.0,11444.0
284,M,False,10031.0,9980.8,10024.0,9810.3,9813.4,9762.1,9704.1,9734.9,9766.4,9922.5
285,M,False,8677.4,8674.5,8620.1,8660.2,8639.4,8595.2,8614.1,8641.3,8713.0,8704.7
286,M,False,10415.0,10553.0,10887.0,10862.0,10730.0,10913.0,11069.0,11000.0,11025.0,10967.0
287,M,True,14852.0,14752.0,14619.0,14475.0,14537.0,14133.0,14051.0,13836.0,13814.0,13613.0
288,M,False,14619.0,14475.0,14537.0,14133.0,14051.0,13836.0,13814.0,13613.0,13632.0,13594.0
289,M,False,10776.0,10873.0,10699.0,10580.0,10534.0,10363.0,10456.0,10378.0,10292.0,10267.0
290,M,False,5459.2,5448.8,5538.3,5643.7,5655.7,5611.1,6610.1,5787.7,6786.4,6817.6
291,M,False,10705.0,10539.0,10382.0,10374.0,10268.0,10307.0,10287.0,10261.0,10191.0,10239.0
292,M,True,9716.7,9779.9,9841.6,9878.4,9783.5,9865.4,9881.0,9926.8,9950.1,9937.5
293,M,False,10577.0,10717.0,10850.0,10870.0,10749.0,10640.0,10602.0,10327.0,10180.0,10132.0
294,M,True,10340.0,10452.0,10438.0,10370.0,10511.0,10380.0,10303.0,10339.0,10511.0,10345.0
295,M,True,10063.0,10031.0,10276.0,10474.0,10552.0,10653.0,10966.0,11003.0,11085.0,11138.0
296,M,True,11996.0,12142.0,12244.0,12126.0,12262.0,12144.0,12173.0,12072.0,11881.0,11607.0
297,M,True,12984.0,13104.0,13001.0,12934.0,12818.0,12801.0,12633.0,12538.0,12445.0,12310.0
298,M,True,12777.0,12562.0,12381.0,12200.0,12006.0,11727.0,11543.0,11385.0,11369.0,11229.0
299,M,False,9340.2,9547.0,9525.0,9405.8,9700.9,9618.7,9657.8,9521.0,9607.0,9755.5
300,M,False,5606.0,5564.3,5868.9,5755.3,5671.4,5849.5,5581.3,5546.7,5461.2,5644.9
301,M,False,7343.2,7316.2,7181.4,7104.8,7008.7,6924.0,6826.4,6725.7,6671.7,6649.9
302,M,False,14148.0,13990.0,13943.0,13947.0,13953.0,13915.0,13684.0,13638.0,13487.0,13474.0
303,M,True,10810.0,10847.0,11072.0,11206.0,11561.0,11651.0,11811.0,11918.0,11940.0,11835.0
304,M,True,11578.0,11445.0,11317.0,11283.0,11263.0,11201.0,11185.0,11075.0,11088.0,10921.0
305,M,False,9501.0,9588.5,9576.6,9509.2,9621.9,9656.0,9738.2,9903.0,9934.2,9849.3
306,M,False,11385.0,11359.0,10391.0,11866.0,11977.0,10645.0,11961.0,11702.0,11610.0,11805.0
307,M,True,17950.0,17936.0,17704.0,17471.0,17270.0,17009.0,16915.0,16602.0,16420.0,16117.0
308,M,False,14886.0,14939.0,14955.0,15097.0,15173.0,15150.0,15223.0,15256.0,10066.0,9851.2
309,M,False,5755.7,5862.2,5930.3,5979.3,5992.6,6064.2,6137.5,6134.3,6126.1,6045.9
310,M,True,15081.0,14827.0,15559.0,14977.0,15139.0,14898.0,14970.0,15019.0,14716.0,15011.0
311,M,False,15028.0,15083.0,15246.0,15014.0,15278.0,15128.0,15045.0,14840.0,14910.0,14943.0
312,M,True,8633.6,8740.5,8947.7,8869.2,8975.3,8934.8,8951.9,8922.3,9024.8,8920.2
313,M,False,8869.2,8975.3,8934.8,8951.9,8922.3,9024.8,8920.2,9021.9,9081.7,9190.8
314,M,False,6554.9,6418.8,6392.7,6400.1,6379.9,6344.5,6280.3,6226.0,6183.3,6147.0
315,M,True,9184.5,9222.5,9297.5,9351.5,9311.6,9356.1,9331.7,9360.9,9335.2,9168.8
316,M,False,8796.0,8829.2,8843.8,8933.2,8936.4,8855.6,8919.3,9012.9,9007.5,8735.7
317,M,False,8605.0,8693.0,8490.2,8523.1,8320.5,8497.6,8488.1,8467.0,8459.8,8517.6
318,M,False,8798.0,8861.4,8886.5,9068.4,9143.9,9118.1,9282.6,9460.3,9564.2,9530.1
319,M,False,5440.8,5331.3,5213.5,5218.2,5122.6,5024.5,4990.7,4889.1,4934.7,4854.1
320,M,True,9266.5,9384.6,9484.9,9541.8,9506.0,9549.4,9603.2,9644.6,9576.3,9561.7
321,M,False,7938.8,7899.9,7767.1,7659.4,7612.6,7543.6,7559.7,7619.9,7581.5,7629.7
322,M,True,2555.5,2586.1,2331.2,2323.4,2343.4,2322.0,2339.0,2343.2,2288.2,2335.4
323,M,True,12537.0,12429.0,12263.0,12409.0,12417.0,12006.0,12123.0,12028.0,12018.0,11944.0
324,M,True,10216.0,10493.0,10296.0,10564.0,10474.0,10405.0,10409.0,10357.0,10343.0,10358.0
325,M,False,10756.0,10864.0,10949.0,10998.0,10980.0,10983.0,10966.0,10892.0,10775.0,10760.0
326,M,False,10222.0,10313.0,10497.0,10607.0,10771.0,10892.0,10972.0,11074.0,11159.0,11269.0
327,M,False,5380.1,5208.8,5178.0,5002.9,4982.0,4965.3,4827.9,4628.7,4595.7,4508.6
328,M,False,10325.0,10146.0,10089.0,10211.0,10290.0,10290.0,10183.0,10286.0,10441.0,10783.0
329,M,True,15385.0,15288.0,15302.0,15291.0,15305.0,15367.0,15411.0,15455.0,15555.0,15633.0
330,M,False,3058.0,3030.5,3080.8,3068.4,3013.0,3037.6,3043.2,3091.9,3224.9,3233.0
331,M,False,11130.0,11004.0,10905.0,10812.0,10678.0,10515.0,10520.0,10499.0,10387.0,10267.0
332,M,False,1792.4,1937.7,2593.9,3550.9,4032.6,4349.8,5898.4,8232.4,7601.2,9948.5
333,M,False,10706.0,9293.9,9303.7,9097.1,9467.8,9540.2,10132.0,9924.9,10333.0,10224.0
334,M,False,9847.0,9564.8,9674.9,9658.0,9396.7,9377.7,9951.7,9102.1,9179.4,8913.2
335,M,False,9377.7,9951.7,9102.1,9179.4,8913.2,8999.9,9017.7,8559.9,8521.4,8344.9
336,M,False,7359.4,7808.6,7400.4,7700.8,7389.1,7517.7,7869.8,7947.8,7953.4,8111.3
337,M,False,7939.0,7923.0,7566.5,7356.0,7435.5,7496.7,7309.7,7299.9,7190.0,7074.1
338,M,True,15619.0,15453.0,15414.0,15275.0,14903.0,14911.0,14761.0,14788.0,14576.0,14213.0
339,M,False,14788.0,14576.0,14213.0,14205.0,14123.0,14062.0,13961.0,13944.0,13916.0,13928.0
340,M,False,15365.0,15141.0,14853.0,15010.0,14889.0,14633.0,14410.0,14222.0,14388.0,14055.0
341,M,True,13194.0,13150.0,13175.0,13104.0,12839.0,12985.0,12991.0,13237.0,13261.0,13005.0
342,M,False,14500.0,14294.0,14121.0,14017.0,13633.0,13364.0,12978.0,12940.0,12861.0,12662.0
343,M,True,5042.5,5264.1,5389.4,5589.7,5675.1,5672.4,5661.7,5625.7,5528.6,5409.2
344,M,True,19006.0,19019.0,18914.0,18850.0,18687.0,18510.0,18228.0,18188.0,18032.0,17704.0
345,M,False,17562.0,17529.0,17455.0,17428.0,17286.0,17290.0,17422.0,17421.0,17617.0,17770.0
346,M,False,20017.0,20001.0,20130.0,20293.0,20349.0,20119.0,20014.0,20026.0,19808.0,19607.0
347,M,False,5327.2,5278.0,5333.2,5336.9,5436.6,5473.9,5524.8,5660.4,5814.9,5985.3
348,M,False,19650.0,19779.0,19935.0,20268.0,20387.0,20917.0,21311.0,21317.0,21767.0,22060.0
349,M,False,21019.0,21174.0,21008.0,21054.0,21096.0,21110.0,21228.0,21457.0,21325.0,21451.0
350,M,False,8112.0,7985.0,7970.9,7865.6,7813.0,7824.6,7949.6,7873.0,7929.2,7890.0
351,M,True,25132.0,24760.0,24708.0,24675.0,24434.0,24358.0,24126.0,23967.0,23891.0,23943.0
352,M,False,24040.0,24043.0,23751.0,23666.0,23578.0,23666.0,23644.0,23550.0,23618.0,23705.0
353,M,False,23744.0,23756.0,23832.0,23529.0,23493.0,23587.0,23454.0,23612.0,23638.0,23561.0
354,M,False,20883.0,21292.0,21603.0,21128.0,21403.0,21207.0,21376.0,21631.0,21563.0,21816.0
355,M,True,16757.0,16591.0,16488.0,16205.0,16244.0,16014.0,15955.0,15957.0,15937.0,15942.0
356,M,False,16037.0,16057.0,16187.0,16452.0,16562.0,16471.0,16397.0,16349.0,15962.0,15772.0
357,M,False,9524.6,9471.7,9439.2,9387.4,9320.7,9263.7,9189.4,9089.9,8943.3,8942.0
358,M,True,7841.4,7742.2,7784.0,7665.9,7643.7,7561.8,7613.4,7632.0,7716.9,7822.5
359,M,True,8181.8,8154.1,8223.5,8309.2,8469.8,8500.3,8622.2,8709.5,8920.2,9206.6
360,M,True,10892.0,10926.0,10750.0,10965.0,10772.0,10757.0,10771.0,10672.0,10638.0,10540.0
361,M,True,10388.0,10578.0,10792.0,11052.0,11007.0,11029.0,10950.0,10916.0,10934.0,10733.0
362,M,True,10115.0,9967.3,9911.5,9894.3,9912.4,9966.0,9946.9,9975.5,9958.3,9881.3
363,M,True,10083.0,10168.0,10215.0,10194.0,10222.0,10098.0,10305.0,10306.0,10277.0,10265.0
364,M,True,10098.0,10305.0,10306.0,10277.0,10265.0,10261.0,10224.0,10329.0,10335.0,10346.0
365,M,False,10084.0,10237.0,10134.0,10058.0,10089.0,9980.4,10079.0,10072.0,10143.0,10242.0
366,M,False,10626.0,10857.0,10872.0,11002.0,10820.0,10645.0,10605.0,10473.0,10438.0,10337.0
367,M,True,13298.0,13411.0,13581.0,13505.0,13741.0,13785.0,13896.0,14016.0,14120.0,13989.0
368,M,False,12473.0,12422.0,12482.0,12456.0,12438.0,12385.0,12290.0,12220.0,12311.0,12455.0
369,M,False,12385.0,12290.0,12220.0,12311.0,12455.0,12454.0,12472.0,12582.0,12444.0,12536.0
370,M,False,12833.0,12876.0,12921.0,13004.0,13174.0,13286.0,13411.0,13230.0,13210.0,12982.0
371,M,False,7680.9,7554.3,7496.8,7374.4,7385.7,7454.0,7442.0,7524.7,7711.0,7858.2
372,M,False,6351.8,6243.7,6135.2,6070.2,6002.5,5926.6,5939.5,5925.6,6030.7,6084.0
373,M,False,5762.9,5780.8,5830.4,5851.5,5924.3,5945.5,5927.0,5973.3,6010.2,6028.4
374,M,False,9815.7,9780.2,9848.4,10033.0,10040.0,10136.0,10028.0,10188.0,10067.0,10149.0
375,M,False,2462.4,2546.1,2509.9,2559.0,2617.9,2652.1,2581.4,2644.4,2506.4,2628.9
376,M,False,805.74,800.38,799.07,794.6,797.58,796.67,808.07,814.46,819.86,822.93
377,M,False,4242.9,4257.4,4298.8,4344.8,4360.1,4301.0,4332.5,4343.5,4262.8,4190.3
378,M,False,10547.0,10604.0,10576.0,10648.0,10702.0,10712.0,10766.0,10699.0,10711.0,10630.0
379,M,True,3521.9,3323.6,3406.7,3385.4,3231.0,2855.5,2877.9,3004.4,3150.0,3254.4
380,M,True,3525.5,3550.7,3288.5,3856.3,3754.6,3538.8,3578.4,3687.6,3682.6,3676.5
381,M,True,3917.4,3909.3,4057.0,3789.6,3708.2,3868.6,3613.2,3508.5,3461.6,3639.7
382,M,False,4263.0,4214.1,4194.4,4370.6,4519.1,4517.8,4414.9,4450.9,4486.2,4528.5
383,M,False,5268.5,5420.3,5583.2,5720.3,6092.8,6189.0,5981.0,5716.0,5739.7,5311.3
384,M,False,5753.8,5714.7,5719.4,5611.6,5733.2,5621.5,5672.6,5694.6,5616.7,5595.6
385,M,True,4514.0,4527.6,4412.4,4522.9,4491.8,4427.5,4478.4,4470.0,4410.7,4437.9
386,M,False,4319.3,4319.2,4389.5,4496.5,4621.3,4671.9,4770.9,4888.6,4953.5,4939.2
387,M,False,2792.6,2938.0,2702.6,2883.2,2529.7,3075.0,2805.4,2531.4,2541.0,2181.8
388,M,True,6627.0,6512.2,6475.2,6388.6,6394.6,6377.4,6225.6,6267.9,6227.0,6219.5
389,M,True,5595.2,5647.6,5601.7,5637.0,5853.3,5854.4,5904.6,5954.5,5928.9,5926.6
390,M,False,6071.9,6069.2,5853.7,6049.5,5998.2,5492.0,5386.0,5828.0,5318.1,5016.6
391,M,False,3963.6,3982.1,3926.2,4042.3,4076.4,4148.1,4213.3,4246.8,4393.2,4429.4
392,M,False,13885.0,14340.0,14151.0,14285.0,14361.0,14161.0,14095.0,14294.0,14539.0,14569.0
393,M,True,6123.1,6323.9,6342.3,6308.0,6369.0,6280.4,6404.9,6553.3,6676.1,6758.0
394,M,False,6353.5,6429.7,6402.4,6315.8,6385.4,6421.6,6626.0,6472.4,6572.0,6572.5
395,M,False,6974.6,7014.9,6932.4,6951.1,6952.5,6897.5,6886.2,6920.1,6909.4,7024.5
396,M,False,4786.6,4767.6,4750.0,4810.0,4841.8,4847.7,4950.2,5024.0,5083.4,5182.9
397,M,False,8073.6,8098.4,8079.7,8013.1,8026.7,7959.7,8030.6,7947.1,7819.0,7616.0
398,M,False,5450.4,5397.1,5361.3,5336.6,5298.1,5280.6,5257.6,5306.7,5371.3,5305.5
399,M,False,9888.5,9862.2,9813.3,9793.2,9802.6,9779.5,9701.1,9716.7,9805.0,9862.9
400,M,True,7020.2,7250.6,7117.5,7370.8,6961.8,7187.5,7392.4,7392.7,7528.1,7506.1
401,M,False,5883.5,5798.6,5775.4,5710.0,5792.3,5731.8,5727.6,5648.6,5648.2,5632.8
402,M,False,9481.2,9499.8,9530.8,9554.8,9667.3,9569.8,9737.7,9709.9,9819.0,10134.0
403,M,False,10168.0,10372.0,10161.0,10313.0,10395.0,10724.0,10829.0,10903.0,10649.0,10636.0
404,M,False,2660.8,2712.1,2768.3,2781.2,2830.8,2829.9,2853.3,2895.9,2906.4,2949.7
405,M,False,11613.0,11528.0,11523.0,11483.0,11393.0,11368.0,11321.0,11406.0,11403.0,11511.0
406,M,True,10939.0,10679.0,10652.0,10342.0,10506.0,9947.8,9668.1,9442.2,9570.1,9579.4
407,M,True,9662.1,9726.1,9608.4,9653.2,9484.8,9461.3,9163.7,9425.5,9324.9,9308.2
408,M,True,8131.2,8457.8,8172.4,8221.3,8383.9,8243.4,8279.4,7979.3,7972.1,7438.5
409,M,True,10709.0,10660.0,10817.0,10797.0,10818.0,10744.0,10782.0,10754.0,10679.0,10721.0
410,M,True,6455.4,6632.7,6489.8,6937.6,6584.2,6801.9,6684.5,6891.7,6845.3,6905.2
411,M,False,6385.4,6246.8,6121.0,6075.2,6006.7,6034.3,6015.8,5981.2,6054.8,5993.6
412,M,False,6451.9,6698.6,6579.1,6683.3,6621.7,6571.8,6546.7,6320.2,6462.5,6403.7
413,M,False,9771.8,9890.4,9783.8,9969.9,10092.0,9900.4,9778.9,9756.0,9725.9,9645.3
414,M,False,5721.0,5740.7,5749.7,5702.2,5667.2,5664.9,5675.7,5660.8,5663.9,5620.1
415,M,False,6558.7,6563.2,6461.4,6263.9,6226.3,6049.8,6005.0,5727.1,5568.0,5398.5
416,M,False,5185.0,5234.3,5197.1,5177.6,5218.4,5185.9,5197.5,5257.1,5312.8,5322.5
417,M,False,1807.1,1818.0,1831.9,1844.5,1866.9,1849.6,1891.1,1872.3,1860.1,1847.4
418,M,True,4767.2,4633.0,4618.8,4562.4,4504.5,4439.0,4338.8,4281.7,4184.6,4116.7
419,M,False,4247.9,4179.8,4119.0,4142.4,4162.2,4109.6,4061.4,4072.9,3959.8,4023.8
420,M,False,2728.7,2702.9,2728.8,2688.8,2664.5,2611.8,2584.3,2527.1,2503.1,2466.4
421,M,False,7154.5,7115.6,7111.6,7267.9,7220.2,7043.7,7082.2,6961.2,6921.5,6968.6
422,M,False,5675.3,5556.3,5544.2,5543.2,5574.0,5576.9,5706.8,5745.8,5825.2,5959.4
423,M,True,2556.9,2533.3,2526.9,2524.7,2513.7,2505.1,2525.6,2522.7,2498.5,2521.3
424,M,False,2526.9,2524.7,2513.7,2505.1,2525.6,2522.7,2498.5,2521.3,2550.6,2509.7
425,M,False,2827.2,2817.8,2744.6,2739.2,2699.6,2642.7,2608.3,2569.8,2554.8,2554.5
426,M,True,4693.4,4761.6,5101.4,4861.8,4943.8,5220.7,4945.5,5044.9,5095.2,5086.3
427,M,True,14219.0,14303.0,14153.0,14005.0,13896.0,13924.0,13731.0,13733.0,13731.0,13693.0
428,M,False,13922.0,13743.0,13492.0,13384.0,13252.0,13259.0,13244.0,13227.0,13290.0,13349.0
429,M,False,14535.0,14726.0,14959.0,15205.0,15384.0,15458.0,15544.0,15748.0,15560.0,15591.0
430,M,False,15384.0,15458.0,15544.0,15748.0,15560.0,15591.0,15447.0,15310.0,15187.0,15058.0
431,M,False,14822.0,14795.0,14729.0,14730.0,14701.0,14742.0,14823.0,14838.0,14801.0,14812.0
432,M,True,17035.0,17085.0,17240.0,17257.0,17311.0,17391.0,17473.0,17672.0,17837.0,17925.0
433,M,False,18254.0,17962.0,17734.0,17596.0,17451.0,17327.0,17130.0,17046.0,16861.0,16838.0
434,M,True,20200.0,20343.0,20627.0,20643.0,20599.0,20667.0,20758.0,20792.0,20782.0,20807.0
435,M,True,19821.0,19751.0,19666.0,19616.0,19569.0,19515.0,19531.0,19513.0,19706.0,19743.0
436,M,True,16164.0,16040.0,15922.0,15745.0,15793.0,15888.0,15905.0,15965.0,16083.0,16158.0
437,M,False,15922.0,15745.0,15793.0,15888.0,15905.0,15965.0,16083.0,16158.0,16253.0,16276.0
438,M,False,16083.0,16158.0,16253.0,16276.0,16278.0,16393.0,16415.0,16437.0,16469.0,16433.0
439,M,False,15901.0,15860.0,15912.0,15969.0,15912.0,15918.0,15922.0,15975.0,15978.0,16029.0
440,M,False,15978.0,16029.0,16086.0,16061.0,16068.0,16004.0,15966.0,15866.0,15797.0,15706.0
441,M,True,15706.0,15644.0,15556.0,15447.0,15311.0,15249.0,15213.0,15163.0,15170.0,15199.0
442,M,False,15171.0,15004.0,14987.0,15067.0,15010.0,14880.0,14807.0,14659.0,14677.0,14639.0
443,M,False,15091.0,14936.0,14790.0,14680.0,14569.0,14454.0,14483.0,14499.0,14470.0,14529.0
444,M,False,14725.0,14789.0,14762.0,14808.0,14800.0,14643.0,14581.0,14556.0,14431.0,14374.0
445,M,False,14581.0,14556.0,14431.0,14374.0,14340.0,14128.0,14045.0,13978.0,13955.0,13821.0
446,M,True,13369.0,13422.0,13596.0,13553.0,13569.0,13714.0,13770.0,13811.0,13852.0,13928.0
447,M,True,12926.0,12937.0,13020.0,13076.0,13248.0,13280.0,13368.0,13559.0,13550.0,13540.0
448,M,False,13113.0,13054.0,13014.0,12993.0,12981.0,12987.0,12939.0,13121.0,13059.0,12977.0
449,M,False,13541.0,13465.0,13470.0,13675.0,13800.0,13719.0,13711.0,13854.0,13743.0,13749.0
450,M,False,13749.0,13632.0,13499.0,13443.0,13435.0,13353.0,13394.0,13247.0,13212.0,13287.0
451,M,False,13421.0,13351.0,13602.0,13539.0,13515.0,13629.0,13952.0,13840.0,13712.0,13881.0
452,M,False,13737.0,13640.0,13737.0,13302.0,13608.0,13687.0,13717.0,13595.0,13647.0,13653.0
453,M,False,14055.0,14217.0,14402.0,14475.0,14416.0,14548.0,14464.0,14558.0,14793.0,15068.0
454,M,False,14416.0,14548.0,14464.0,14558.0,14793.0,15068.0,15083.0,15205.0,15418.0,15414.0
455,M,False,15824.0,15443.0,15706.0,15873.0,15675.0,15729.0,15722.0,15578.0,15731.0,15640.0
456,M,True,5160.8,5004.9,5080.6,5517.1,5052.3,5014.8,5153.0,5564.4,5602.9,5282.8
457,M,False,5765.5,5750.5,5768.3,5906.1,6321.4,6175.8,6441.5,6051.9,6163.7,6656.2
458,M,True,6382.4,6021.4,6595.3,6710.1,6778.7,6896.5,6748.3,6648.1,6786.5,6888.6
459,M,True,6580.9,6625.2,6558.9,6284.2,6202.1,6392.3,6342.9,6276.3,6084.9,6100.9
460,M,True,6872.7,6874.1,6894.8,6776.0,6688.7,6646.3,6633.8,6528.0,6563.8,6451.6
461,M,False,6982.5,6925.2,7114.0,7158.9,7259.7,7206.9,7227.3,7201.2,7236.2,7242.0
462,M,False,7315.2,7232.1,7087.3,7080.7,6939.3,6869.3,6875.1,6765.1,6741.4,6789.2
463,M,False,7370.9,7409.8,7337.1,7354.3,7263.9,7298.6,7310.4,7206.9,7211.1,7163.4
464,M,False,8247.4,8138.1,8084.2,8032.7,8028.9,8081.6,8087.9,8177.4,8359.8,8500.8
465,M,True,8533.0,8653.9,8342.5,8317.5,8502.3,8468.9,8390.7,8742.9,8603.6,8758.5
466,M,True,9168.7,9019.3,9070.0,9221.2,9400.8,9114.6,9074.8,8978.5,8836.5,8944.7
467,M,False,7645.3,7686.9,7832.3,7967.7,7979.0,8105.4,8246.1,8404.9,8539.4,8595.8
468,M,False,16877.0,16686.0,16567.0,16334.0,16235.0,16057.0,15921.0,15846.0,15728.0,15699.0
469,M,True,16466.0,16286.0,16047.0,15991.0,15872.0,15740.0,15694.0,15620.0,15514.0,15337.0
470,M,False,14770.0,14763.0,14734.0,14754.0,14782.0,14742.0,14784.0,14865.0,14997.0,15047.0
471,M,False,14045.0,14032.0,13936.0,13978.0,13975.0,13920.0,13870.0,13980.0,14005.0,13964.0
472,M,False,4025.7,4095.9,4161.0,4242.0,4264.2,4302.8,4341.8,4332.5,4381.3,4414.2
473,M,True,9622.7,9644.1,9662.8,9656.6,9710.4,9683.0,9655.2,9652.1,9630.8,9599.1
474,M,True,7595.5,7653.1,7640.6,7627.9,7609.0,7659.0,7733.6,7798.2,7781.1,7866.3
475,M,False,9490.3,9596.4,9663.4,9593.2,9729.7,9783.0,9779.1,9841.9,9899.5,9816.2
476,M,True,10555.0,10544.0,10563.0,10571.0,10589.0,10518.0,10389.0,10315.0,10316.0,10270.0
477,M,True,7093.1,7195.4,7226.2,7267.6,7329.4,7352.2,7470.3,7478.6,7567.6,7628.4
478,M,False,15363.0,15381.0,15435.0,15342.0,15316.0,15405.0,15381.0,15409.0,15414.0,15559.0
479,M,False,6868.1,6837.0,6802.2,6889.1,6866.5,6907.4,6917.6,6961.4,6972.3,7041.4
480,M,False,5386.0,5438.0,5497.3,5556.4,5664.3,5746.3,5757.0,5781.9,5929.2,5963.8
481,M,False,10931.0,10837.0,10905.0,10994.0,11015.0,11169.0,11243.0,11431.0,11562.0,11777.0
482,M,False,13372.0,13290.0,13199.0,13034.0,13000.0,12881.0,12927.0,12967.0,13094.0,13074.0
483,M,False,9944.8,9794.9,9557.5,9484.8,9449.3,9373.5,9356.2,9351.9,9451.3,9631.0
484,M,False,12100.0,12051.0,11977.0,11945.0,11938.0,11713.0,11737.0,11675.0,11782.0,11698.0
485,M,False,2111.4,2123.4,2747.7,1834.7,2182.7,2477.9,2450.2,2377.3,2442.0,2512.3
486,M,True,12654.0,12627.0,12617.0,12633.0,12721.0,12697.0,12719.0,12852.0,12842.0,12626.0
487,M,False,13651.0,13682.0,13574.0,13549.0,13410.0,13426.0,13381.0,13166.0,13254.0,13178.0
488,M,False,12153.0,11940.0,11862.0,11755.0,11460.0,11295.0,11218.0,11177.0,11095.0,11033.0
489,M,False,6236.9,6210.8,6194.0,6182.2,6206.2,6185.4,6118.9,6101.1,6089.5,6039.4
490,M,False,6682.9,6656.7,6600.5,6565.0,6559.6,6428.2,6610.9,6634.7,6506.3,6547.9
491,M,False,8856.4,8873.8,8878.0,8917.5,8301.0,8264.0,8144.8,7997.1,8139.4,8062.1
492,M,False,6225.5,6194.2,6107.3,6336.3,6165.1,6339.1,6395.9,6274.1,6198.3,5624.3
493,M,False,7081.3,7100.5,6951.3,6907.7,6904.6,6896.7,6010.2,6937.6,7137.5,7046.1
494,M,False,4766.7,4956.4,4861.0,4992.0,6339.4,4941.4,5229.2,5497.9,5811.4,5990.5
495,M,False,6911.4,7066.2,6859.5,7084.6,6854.0,6706.4,6555.6,6697.2,6637.8,6639.0
