,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10
911,B,True,27.598,27.993,27.886,27.452,28.445,28.385,27.42,27.362,27.574,28.199
912,B,False,69.212,70.291,70.017,71.959,72.183,73.528,72.498,72.061,71.364,69.695
913,B,True,55.623,55.761,54.477,53.963,52.31,51.864,52.077,51.896,51.226,51.866
914,B,False,95.031,95.392,88.364,89.767,89.411,89.725,89.994,86.176,84.29,78.976
915,B,False,31.53,31.609,32.204,32.526,32.99,33.693,34.296,34.678,34.654,34.597
916,B,False,45.614,45.029,44.799,44.399,44.364,43.99,43.663,43.776,43.651,44.473
917,B,True,31.462,31.533,31.312,31.014,31.046,30.924,31.447,31.71,31.672,32.257
918,B,False,65.033,64.133,64.556,64.36,64.951,65.17,65.456,66.351,65.871,66.72
919,B,False,49.722,48.517,52.659,52.828,53.372,49.945,47.663,49.072,50.611,50.719
920,B,False,51.649,52.187,51.556,51.735,51.947,51.801,52.249,52.113,51.908,52.029
921,B,False,69.641,70.855,72.431,71.597,72.457,71.234,71.514,71.622,70.87,70.771
922,B,True,29.72,29.179,28.98,29.321,28.851,29.796,29.496,28.771,29.071,29.005
923,B,False,59.902,62.399,63.431,65.733,66.18,65.648,64.272,63.997,62.934,60.773
924,B,True,66.223,64.217,63.362,62.127,60.57,61.255,60.962,60.381,60.387,60.959
925,B,False,60.341,60.207,59.845,60.358,61.795,61.673,61.55,63.403,64.866,66.681
926,B,True,61.163,60.542,61.697,61.244,59.466,59.734,58.969,59.469,59.561,58.34
927,B,False,53.285,54.816,54.544,54.357,54.982,55.586,56.464,57.277,57.595,58.393
928,B,False,78.936,77.122,78.646,76.285,74.11,73.229,72.547,70.893,70.153,71.784
929,B,False,43.562,43.396,42.696,42.913,42.87,42.69,41.711,40.823,40.497,40.697
930,B,True,43.573,44.508,45.163,45.299,46.074,46.269,47.132,47.999,48.008,48.973
931,B,True,39.417,39.659,40.339,40.105,40.391,40.442,40.579,40.537,40.215,40.43
932,B,False,29.05,29.268,28.86,28.825,28.987,29.63,29.539,29.462,28.758,28.37
933,B,False,32.919,32.937,33.177,33.194,33.451,33.895,34.455,34.436,34.683,34.85
934,B,False,53.614,53.844,53.296,53.562,53.849,54.653,55.775,57.004,58.442,60.11
935,B,False,36.721,36.952,36.987,37.336,37.911,38.308,38.515,38.425,38.462,38.642
936,B,True,56.787,57.486,57.624,56.949,57.981,57.862,57.949,59.036,58.345,57.48
937,B,False,33.335,33.169,34.251,33.816,34.064,33.789,32.931,32.791,31.596,30.9
938,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,B,False,44.013,42.649,43.201,43.759,44.619,46.24,45.616,45.844,45.732,45.511
940,B,True,50.911,50.774,51.081,51.588,51.303,52.028,52.088,51.659,51.024,50.932
941,B,True,43.135,42.635,42.267,41.474,41.167,40.181,39.881,39.366,38.46,38.295
942,B,False,32.556,32.643,32.313,34.13,34.839,33.641,34.6,35.113,34.378,34.5
943,B,True,33.602,33.521,33.611,33.223,33.541,33.003,33.135,33.519,33.583,34.297
944,B,True,70.413,68.773,69.596,70.25,69.096,69.118,67.205,67.444,66.887,67.004
945,B,True,70.555,72.409,72.996,74.424,74.154,74.656,76.526,76.904,77.153,77.449
946,B,True,32.911,32.408,32.701,31.038,31.601,31.882,31.412,32.098,31.031,31.397
947,B,False,64.038,64.827,68.218,69.102,73.808,74.453,75.287,70.154,69.727,71.539
948,B,False,32.068,33.172,32.596,33.662,31.563,31.632,31.688,32.568,32.83,32.402
949,B,True,74.886,72.863,71.661,71.051,71.487,71.129,70.895,65.75,65.081,65.773
950,B,False,58.472,58.43,58.525,58.605,59.083,58.747,59.052,58.885,59.728,59.999
951,B,False,67.286,67.711,65.628,65.6,64.497,64.116,63.753,63.521,62.586,62.189
952,B,False,58.437,59.31,57.292,57.117,58.281,58.617,57.417,58.927,58.91,59.086
953,B,True,43.524,43.945,45.071,44.51,44.488,44.339,43.222,41.956,40.987,41.944
954,B,True,47.251,47.481,47.964,48.511,49.141,49.564,49.989,50.729,50.521,51.03
955,B,False,44.089,44.081,45.519,45.911,46.496,47.011,48.381,48.564,49.508,49.471
956,B,False,28.942,28.599,28.443,28.537,28.693,29.095,28.985,29.31,29.371,29.229
957,B,False,30.163,29.938,30.07,30.83,30.504,30.301,31.121,32.492,33.008,31.949
958,B,True,67.165,65.006,63.449,63.754,64.288,63.105,62.285,61.101,60.199,58.476
959,B,False,55.108,55.628,54.162,55.297,53.961,53.227,54.933,56.481,57.091,56.949
960,B,False,42.371,44.201,46.397,49.229,51.207,51.921,52.947,56.356,57.028,57.32
961,B,False,33.793,33.675,32.741,32.992,33.284,33.488,33.055,32.321,31.865,32.502
962,B,True,31.663,31.498,31.207,31.305,31.014,31.008,31.328,31.263,31.642,31.628
963,B,False,49.799,50.165,50.773,50.853,50.81,51.245,51.748,52.108,51.193,52.298
964,B,False,40.552,40.699,40.537,40.107,39.971,40.162,39.745,38.619,38.501,38.287
965,B,True,65.587,65.43,66.101,64.585,62.841,65.231,66.442,64.656,61.134,60.755
966,B,True,62.38,63.604,65.782,66.535,69.082,68.864,68.305,69.561,69.181,68.444
967,B,False,46.227,46.701,46.337,46.288,46.25,46.787,47.428,46.98,47.769,48.112
968,B,False,85.945,86.515,86.265,87.109,88.473,85.68,84.745,87.296,84.681,85.038
969,B,False,79.446,79.854,79.97,80.328,79.974,80.225,79.993,80.143,80.229,81.284
970,B,False,38.235,38.701,38.953,39.635,38.882,39.83,39.922,39.184,40.206,40.712
971,B,False,37.044,36.428,36.636,37.891,37.88,37.026,37.66,37.826,38.125,37.915
972,B,False,37.807,38.258,38.865,39.144,39.636,39.396,39.975,40.453,40.721,40.87
973,B,True,70.613,70.021,69.438,68.398,67.947,67.332,67.042,65.247,66.209,65.469
974,B,False,58.283,57.914,59.2,59.6,59.998,59.285,59.961,60.194,60.683,60.021
975,B,False,23.39,23.67,23.51,23.853,23.421,23.534,23.304,22.763,22.845,22.636
976,B,True,40.576,40.717,40.711,40.948,40.839,40.663,40.397,40.289,39.803,39.429
977,B,True,68.896,69.393,68.202,68.033,67.534,67.381,67.255,66.926,66.414,66.497
978,B,True,40.918,40.855,41.167,41.665,41.529,41.7,42.141,42.566,42.858,43.253
979,B,False,46.159,48.545,50.877,51.298,50.905,50.079,49.505,47.423,46.775,46.295
980,B,False,91.574,89.515,92.267,93.842,93.125,93.644,95.686,93.208,93.202,91.057
981,B,False,40.081,40.928,41.298,41.22,41.588,40.434,42.415,42.188,41.58,41.909
982,B,True,70.83,68.791,68.287,69.245,70.354,70.469,69.765,70.409,71.337,70.94
983,B,False,61.969,63.092,61.252,62.533,61.917,61.961,62.755,61.42,59.963,61.501
984,B,True,42.96,42.475,42.947,42.083,42.996,42.175,41.073,41.334,41.641,41.925
985,B,False,55.951,55.811,56.073,56.223,56.033,56.192,56.623,55.836,55.979,56.439
986,B,True,74.772,75.333,74.321,73.966,73.823,72.363,73.058,72.356,72.948,72.835
987,B,False,38.769,39.356,39.503,39.443,39.356,39.127,39.074,39.034,39.219,38.878
988,B,False,59.342,58.928,58.653,58.423,57.926,57.855,57.667,58.077,56.374,57.296
989,B,False,53.799,53.157,53.699,57.54,56.676,54.191,52.143,52.974,53.916,54.17
990,B,False,50.272,50.507,51.573,51.671,50.836,51.97,51.015,50.735,49.948,50.438
991,B,True,49.913,50.383,50.761,51.956,53.739,56.363,57.623,58.543,59.327,59.929
992,B,True,69.288,68.521,69.225,67.91,68.039,67.253,65.786,64.972,65.326,65.273
993,B,False,73.456,73.643,73.63,71.289,70.631,69.555,69.305,68.413,68.93,69.042
994,B,False,60.355,60.683,61.68,62.05,62.873,62.742,63.155,61.642,61.884,60.087
995,B,True,37.81,37.327,36.376,36.768,37.125,36.515,35.726,34.959,35.536,35.023
996,B,False,32.675,32.597,32.561,32.406,32.261,32.113,32.525,32.019,31.755,32.376
997,B,True,59.781,59.688,59.693,60.775,62.276,62.094,60.959,60.914,59.775,59.75
998,B,True,31.143,32.211,31.838,31.536,31.722,31.531,32.132,32.284,31.739,32.42
999,B,True,70.138,69.877,70.375,70.236,69.809,69.264,69.608,68.305,69.09,68.39
1000,B,True,68.18,70.186,69.687,71.022,70.048,69.712,68.631,68.149,68.618,68.151
1001,B,False,35.301,34.4,34.067,33.144,32.404,32.076,32.498,32.039,31.362,32.228
1002,B,False,70.328,69.259,69.245,68.637,66.093,68.294,68.787,68.555,67.516,66.384
1003,B,True,29.699,28.982,29.442,29.163,29.492,29.469,29.384,29.488,29.063,28.846
1004,B,False,68.039,67.253,65.786,64.972,65.326,65.273,66.343,67.035,64.828,65.702
1005,B,False,41.824,41.079,40.969,41.642,42.502,42.275,40.626,41.363,41.641,41.591
1006,B,False,64.844,65.456,65.752,65.235,66.466,65.625,65.86,66.258,66.929,66.957
1007,B,False,37.452,35.926,33.458,35.736,32.936,33.779,31.459,33.917,33.138,30.02
1008,B,True,62.265,62.528,62.268,63.1,63.283,63.55,63.148,63.427,63.075,62.893
1009,B,True,32.597,32.598,33.167,33.206,33.213,33.385,33.46,32.751,33.399,32.731
1010,B,True,30.698,30.996,31.104,31.514,31.782,32.419,32.885,32.917,33.349,33.725
1011,B,True,51.421,52.28,52.782,52.691,53.17,52.715,52.489,52.477,52.799,52.642
1012,B,False,48.673,48.451,49.402,50.491,50.444,48.787,47.431,46.634,44.652,43.886
1013,B,False,40.859,41.066,41.884,42.066,42.449,42.155,42.099,42.686,43.405,43.648
1014,B,False,39.558,39.611,39.761,39.848,39.799,40.439,40.097,39.62,39.883,40.145
1015,B,True,66.606,66.473,66.856,66.971,67.064,66.294,67.176,67.369,66.633,65.252
1016,B,True,33.527,33.959,35.124,35.25,35.145,35.656,36.013,36.792,36.44,36.447
1017,B,False,41.474,41.167,40.181,39.881,39.366,38.46,38.295,37.505,36.894,37.105
1018,B,True,35.999,36.396,36.082,36.461,35.999,36.482,36.379,36.411,36.473,36.842
1019,B,False,39.891,40.871,40.242,40.526,40.795,40.795,41.492,41.278,40.15,40.184
1020,B,False,29.93,29.762,30.091,29.926,29.447,29.603,30.171,30.318,30.666,30.595
1021,B,False,66.855,65.703,66.222,67.472,66.169,67.296,67.122,68.03,68.853,69.329
1022,B,False,39.841,40.984,41.275,40.78,40.974,41.048,40.735,41.252,41.552,40.874
1023,B,False,82.942,83.528,81.537,79.61,80.088,81.161,82.098,82.806,83.676,81.114
1024,B,False,56.005,57.644,58.745,59.501,60.248,60.379,60.94,61.03,60.535,60.047
1025,B,False,36.905,37.749,39.542,38.409,40.646,40.361,39.961,41.419,41.603,40.482
1026,B,False,60.965,59.984,59.412,58.903,57.98,57.899,58.062,57.685,56.941,56.908
1027,B,False,54.9,56.621,54.089,53.895,55.378,57.052,58.181,59.811,62.033,62.742
1028,B,True,33.396,33.876,33.465,33.586,33.847,34.095,34.247,34.01,33.506,32.795
1029,B,False,73.363,75.735,77.062,76.684,77.015,76.043,75.608,75.707,74.411,73.791
1030,B,False,67.577,69.392,71.302,72.252,71.14,72.457,71.303,71.047,70.903,71.567
1031,B,False,54.723,53.427,52.102,51.945,51.479,52.178,51.735,51.244,50.816,52.699
1032,B,False,54.418,53.808,53.558,53.148,52.889,52.872,53.012,52.751,52.61,52.546
1033,B,True,50.683,50.439,50.176,49.964,49.104,48.719,48.123,47.587,46.816,47.026
1034,B,False,94.196,88.377,87.885,86.93,89.843,87.391,91.619,87.875,93.374,90.569
1035,B,False,52.384,52.756,52.1,51.921,51.198,51.349,50.499,50.388,50.404,49.8
1036,B,False,30.945,31.075,30.89,30.831,30.774,30.954,31.821,31.802,31.55,31.264
1037,B,False,58.13,57.831,60.083,61.728,61.414,61.548,61.21,61.684,62.634,63.272
1038,B,False,81.983,80.054,80.194,78.267,81.007,81.817,81.755,82.775,79.366,78.285
1039,B,False,70.044,68.599,68.333,68.475,69.327,69.056,69.99,70.405,68.801,68.023
1040,B,False,68.773,69.596,70.25,69.096,69.118,67.205,67.444,66.887,67.004,67.21
1041,B,False,48.98,48.196,48.592,48.233,46.962,45.491,45.475,45.404,44.205,43.764
1042,B,False,31.975,31.667,31.442,31.665,31.363,31.753,31.717,31.282,31.45,31.786
1043,B,False,29.292,28.76,28.517,29.664,28.869,29.528,29.525,28.93,28.222,27.796
1044,B,False,68.676,69.45,68.228,67.196,67.107,67.621,65.703,63.313,64.912,64.847
1045,B,False,32.056,31.857,32.083,32.167,32.323,32.339,32.91,32.892,32.359,31.975
1046,B,False,33.242,33.246,33.203,34.388,33.854,33.819,33.638,33.812,33.601,34.183
1047,B,True,36.81,36.599,37.441,37.653,38.193,38.807,38.877,39.342,39.89,40.255
1048,B,False,65.47,66.123,65.732,65.477,66.409,64.942,64.617,65.494,63.688,63.75
1049,B,True,47.158,46.658,46.844,46.56,46.128,46.156,45.948,45.371,45.933,45.663
1050,B,True,70.528,70.115,69.4,67.203,65.093,63.018,61.591,59.984,59.644,60.218
1051,B,False,83.198,83.512,83.61,83.17,81.741,81.866,80.823,80.98,79.794,77.944
1052,B,False,31.44,31.246,31.345,31.136,31.278,31.293,31.067,31.066,31.33,31.173
1053,B,False,68.319,68.842,68.601,68.902,70.21,72.387,74.094,73.756,75.894,76.234
1054,B,False,70.017,69.384,69.787,70.624,70.247,70.016,70.427,70.404,70.613,70.021
1055,B,True,55.026,56.059,57.093,57.817,58.77,59.218,58.857,59.314,59.421,58.895
1056,B,True,43.812,44.297,44.162,43.831,43.467,43.087,43.349,45.078,45.004,45.037
1057,B,False,59.807,60.351,61.453,62.524,63.181,63.885,64.954,65.454,66.235,65.545
1058,B,True,45.653,45.242,45.481,45.356,44.673,44.482,44.477,44.635,44.249,44.356
1059,B,True,81.324,81.484,80.664,81.311,81.3,81.227,81.452,79.989,79.881,79.377
1060,B,True,30.888,31.801,31.231,32.457,32.394,31.611,31.565,31.002,31.259,31.165
1061,B,False,47.359,47.696,46.928,47.207,46.647,47.221,46.815,46.407,46.66,46.848
1062,B,False,57.264,57.686,58.12,58.628,58.791,59.643,60.405,60.982,61.422,62.113
1063,B,True,59.764,59.548,58.902,58.468,58.716,58.54,59.182,58.747,59.689,61.005
1064,B,False,30.127,29.784,29.61,29.618,30.088,29.775,29.874,29.866,29.778,29.849
1065,B,False,60.81,60.882,60.701,62.264,61.432,61.083,61.872,62.158,61.716,60.337
1066,B,False,46.381,46.249,46.713,46.955,45.667,45.234,45.754,44.894,44.723,44.189
1067,B,False,37.865,37.412,36.251,36.587,35.932,35.422,36.38,36.365,36.618,37.481
1068,B,False,59.283,58.96,60.077,61.169,60.868,61.514,61.676,63.479,64.599,65.163
1069,B,True,70.502,71.829,73.183,73.896,75.205,76.832,77.826,78.21,79.991,80.233
1070,B,False,36.562,36.219,36.182,35.865,36.25,35.892,35.79,36.217,36.152,35.965
1071,B,False,35.4,35.632,35.675,35.908,36.02,36.586,36.633,37.637,37.217,35.755
1072,B,False,63.47,62.542,61.718,59.786,58.703,59.15,62.642,59.92,59.302,59.428
1073,B,False,69.476,70.749,70.804,71.435,70.345,70.512,68.701,68.686,66.774,65.953
1074,B,False,71.226,70.691,70.046,69.38,68.957,69.932,70.749,71.234,71.184,70.55
1075,B,True,31.437,31.529,32.402,32.84,30.834,29.827,31.302,30.739,31.951,31.658
1076,B,False,67.189,65.824,66.701,65.253,64.56,66.435,66.689,68.283,67.291,66.799
1077,B,False,54.325,54.134,53.81,53.983,53.558,53.683,53.979,53.734,54.428,55.456
1078,B,False,30.29,30.178,30.608,30.486,30.282,30.085,29.792,29.382,29.996,30.105
1079,B,False,60.573,60.961,61.393,62.213,61.663,62.607,61.763,60.59,61.712,63.357
1080,B,True,54.575,54.443,54.594,55.229,55.173,55.757,55.926,55.265,54.472,55.292
1081,B,True,37.901,37.022,37.679,37.789,37.989,39.378,38.77,38.721,37.552,38.126
1082,B,False,47.196,46.413,46.262,46.066,46.491,45.735,45.545,44.973,44.942,44.579
1083,B,False,65.693,65.504,64.069,61.157,61.339,62.09,64.376,64.189,66.502,69.594
1084,B,False,61.415,62.338,63.921,64.049,63.671,65.828,68.286,67.121,64.831,66.655
1085,B,False,43.617,47.557,45.01,49.305,54.905,56.867,55.822,56.094,60.044,57.548
1086,B,True,34.88,35.172,35.439,35.069,35.113,35.046,34.62,34.426,34.329,34.356
1087,B,False,55.833,57.856,57.896,57.855,58.39,58.712,57.824,57.314,58.705,56.852
1088,B,False,48.342,47.393,48.096,48.353,47.613,46.499,46.537,46.64,45.861,46.514
1089,B,False,46.863,46.872,47.655,47.969,47.639,47.674,48.29,48.665,49.168,48.588
1090,B,False,45.618,45.54,45.31,45.859,45.429,45.181,45.504,45.521,46.134,45.867
1091,B,False,29.174,29.564,30.012,29.44,29.936,29.558,30.034,29.844,29.54,29.373
1092,B,False,49.487,49.058,47.38,44.763,44.948,45.873,47.409,49.06,50.064,49.544
1093,B,True,35.543,35.973,35.904,35.764,36.595,36.267,35.85,35.121,34.568,34.664
1094,B,True,62.073,60.849,61.193,61.528,60.341,60.207,59.845,60.358,61.795,61.673
1095,B,False,49.359,50.768,51.418,51.536,52.872,54.55,54.299,53.806,53.488,52.847
1096,B,True,81.506,83.758,80.922,83.57,84.545,81.323,78.124,77.645,77.425,78.618
1097,B,True,41.531,41.153,40.74,41.17,40.916,40.994,40.743,40.546,40.685,40.995
1098,B,False,48.721,49.425,48.068,48.063,48.229,46.848,47.554,47.744,47.488,47.712
1099,B,True,59.852,59.097,60.423,57.662,57.247,57.613,57.126,57.278,58.782,59.874
1100,B,False,41.004,40.752,40.509,40.431,40.889,41.411,42.608,42.893,43.264,43.592
1101,B,False,41.444,39.644,41.646,41.286,41.983,42.648,41.645,42.221,44.203,43.929
1102,B,False,65.42,64.821,62.948,63.212,63.808,62.28,62.613,62.276,61.229,62.299
1103,B,True,58.83,57.743,58.275,58.265,58.468,57.927,58.731,57.76,57.872,57.519
1104,B,False,34.607,32.219,32.44,32.894,31.81,31.764,31.396,32.676,32.68,32.556
1105,B,False,53.155,53.369,52.588,52.901,52.839,52.502,52.963,53.084,54.156,53.721
1106,B,False,25.576,13.542,19.741,17.597,19.758,21.156,25.052,28.154,33.126,32.804
1107,B,False,39.648,39.534,39.952,39.835,40.197,40.269,40.729,40.805,41.079,41.189
1108,B,False,85.464,83.357,80.256,88.632,78.111,74.474,76.279,74.933,78.516,74.098
1109,B,False,47.887,48.303,48.152,48.484,48.368,47.561,47.62,47.413,47.329,46.879
1110,B,True,68.97,68.575,68.133,68.111,69.36,68.313,68.228,67.887,67.906,66.993
1111,B,False,30.758,30.716,31.726,30.354,30.08,30.953,32.113,31.381,31.401,30.33
1112,B,False,29.565,29.557,29.478,29.614,29.922,30.274,30.284,30.725,30.958,31.101
1113,B,False,73.966,73.823,72.363,73.058,72.356,72.948,72.835,73.152,72.814,71.354
1114,B,False,58.466,58.09,57.291,48.936,57.961,58.119,58.445,58.056,58.245,58.525
1115,B,True,64.475,64.92,66.146,66.636,67.677,67.964,69.535,70.499,71.038,71.062
1116,B,True,38.503,37.966,38.834,39.867,41.634,40.38,39.964,40.947,39.708,38.806
1117,B,False,57.707,57.201,56.162,55.879,55.473,54.945,54.856,53.932,54.524,54.207
1118,B,False,63.568,61.822,61.698,61.577,61.392,59.976,59.241,59.504,59.448,58.899
1119,B,False,40.916,40.994,40.743,40.546,40.685,40.995,40.998,41.473,42.061,42.182
1120,B,False,69.064,68.141,67.971,69.025,68.635,68.161,68.316,66.696,69.382,70.322
1121,B,False,73.159,85.92,85.477,83.066,80.903,82.873,83.553,78.213,82.671,84.078
1122,B,True,79.558,79.373,78.514,77.302,76.139,74.94,73.693,73.168,71.974,71.363
1123,B,True,34.095,35.572,35.938,35.663,34.651,33.631,33.673,32.201,32.75,32.788
1124,B,True,55.918,54.875,61.641,59.164,59.48,52.262,52.379,54.438,50.836,54.275
1125,B,True,32.239,32.786,32.568,32.664,33.026,32.287,32.096,32.009,32.076,31.215
1126,B,True,88.733,90.127,106.22,108.49,116.23,109.48,117.86,115.85,107.63,101.18
1127,B,False,60.616,60.217,59.997,59.773,59.016,58.367,51.738,57.673,57.172,56.366
1128,B,False,62.527,61.338,59.628,58.82,56.686,57.381,57.115,56.29,54.933,54.07
1129,B,False,58.217,58.764,58.612,60.318,60.561,61.008,61.337,60.754,60.244,59.728
1130,B,False,66.108,65.574,66.108,65.335,66.704,66.375,65.817,65.973,66.235,67.758
1131,B,False,43.177,43.512,43.011,42.586,42.09,40.521,41.182,38.556,38.177,40.874
1132,B,True,30.581,30.067,29.786,29.935,29.954,29.79,30.024,29.294,29.145,29.205
1133,B,False,57.35,57.083,57.513,58.529,58.778,58.878,58.307,57.89,58.032,56.931
1134,B,True,31.433,34.238,49.836,29.13,37.754,40.614,42.527,27.325,42.263,28.313
1135,B,False,68.813,68.252,68.048,67.465,69.049,71.273,72.205,75.008,77.649,80.688
1136,B,False,69.797,69.805,69.788,69.526,69.591,69.832,69.712,70.636,70.564,69.49
1137,B,False,35.46,35.075,35.85,35.609,36.247,35.907,36.301,36.366,36.395,36.257
1138,B,False,36.241,34.751,34.36,34.612,35.75,35.333,35.15,34.953,35.097,34.089
1139,B,True,50.363,50.382,50.114,49.951,50.111,50.409,50.611,50.722,51.096,50.637
1140,B,False,29.441,30.006,30.063,30.27,30.571,31.126,31.038,31.238,31.334,31.106
1141,B,False,33.485,33.241,32.629,31.929,31.367,30.92,30.268,29.85,29.399,28.828
1142,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.876,33.863,25.514
1143,B,False,75.325,77.026,74.476,77.494,76.741,77.085,78.137,76.13,75.403,73.229
1144,B,False,65.257,66.484,66.598,67.257,68.161,67.404,66.791,65.809,65.158,64.918
1145,B,True,31.741,31.517,32.134,31.768,32.828,33.029,33.363,34.09,34.092,35.195
1146,B,False,36.369,36.132,37.046,38.146,38.75,38.723,40.352,40.941,40.938,40.32
1147,B,False,53.963,52.31,51.864,52.077,51.896,51.226,51.866,53.047,53.091,53.852
1148,B,False,30.784,30.588,30.02,30.235,30.285,30.523,33.745,30.636,30.923,30.707
1149,B,False,72.934,74.852,73.72,80.12,75.258,81.03,86.07,82.503,86.593,92.778
1150,B,False,32.983,32.644,32.707,32.827,32.636,33.205,34.317,31.726,31.735,32.159
1151,B,False,59.595,61.182,62.45,61.369,62.198,61.63,62.35,63.63,62.749,64.049
1152,B,False,65.694,65.704,64.597,64.917,63.846,64.572,65.231,65.75,65.499,64.502
1153,B,True,74.349,73.346,73.794,73.854,74.054,72.853,72.925,73.255,74.542,75.775
1154,B,False,60.629,61.213,61.051,61.867,61.582,62.08,62.902,62.814,63.217,63.634
1155,B,False,35.153,35.32,35.165,35.477,35.569,35.746,36.386,36.305,36.509,36.843
1156,B,False,29.935,29.61,30.489,30.163,29.938,30.07,30.83,30.504,30.301,31.121
1157,B,False,39.139,39.538,39.517,39.498,39.981,40.114,39.839,39.947,40.061,40.431
1158,B,False,67.615,65.038,64.269,64.343,62.38,61.758,61.007,61.116,61.345,60.368
1159,B,True,37.919,38.293,38.287,38.698,38.945,39.016,38.808,38.695,39.472,40.377
1160,B,False,27.535,27.948,28.393,28.194,28.318,28.35,28.843,28.403,28.243,28.236
1161,B,False,42.515,42.557,41.453,41.603,40.962,41.145,41.165,42.088,41.899,40.961
1162,B,False,46.878,47.804,48.261,48.766,48.796,49.564,49.416,49.389,49.407,49.459
1163,B,False,38.732,38.352,39.092,39.267,38.589,38.705,38.181,38.26,38.193,38.743
1164,B,False,33.36,34.234,35.037,36.552,35.8,36.684,37.308,37.081,37.099,37.57
1165,B,False,38.048,38.0,37.853,37.15,37.056,36.936,37.343,37.066,37.409,37.623
1166,B,False,52.56,52.982,53.109,53.537,53.55,53.453,52.878,53.09,53.632,53.043
1167,B,True,70.696,71.322,71.591,73.335,72.83,75.15,75.069,76.334,77.274,78.459
