,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10
251,M,True,1892.1,1916.1,1939.2,1904.7,1895.5,1895.5,1856.7,1845.5,1851.2,1887.6
252,M,False,1784.6,1821.5,1851.6,1862.3,1867.2,1881.5,1871.5,1853.0,1864.0,1853.4
253,M,False,1123.6,1108.7,1119.0,1134.3,1129.7,1130.3,1122.3,1128.3,1121.5,1104.4
254,M,False,421.23,417.46,418.53,430.55,446.26,440.65,447.12,460.14,467.98,461.67
255,M,False,2263.8,2254.4,2267.5,2262.7,2256.7,2280.7,2277.8,2317.4,2279.6,2256.7
256,M,False,1437.5,1451.6,1445.9,1417.4,1479.4,1472.6,1405.0,1377.0,1373.7,1353.8
257,M,False,405.37,429.54,422.39,465.37,460.12,444.99,470.02,461.2,462.67,468.15
258,M,False,301.07,303.01,312.35,325.47,324.25,335.11,370.94,364.38,360.86,376.06
259,M,False,1844.5,1897.2,1914.7,1962.1,2036.0,1917.8,1938.5,1971.8,1956.1,1998.8
260,M,False,1206.0,1209.8,1215.6,1186.3,1170.9,1161.6,1158.8,1156.8,1151.3,1188.7
261,M,True,1534.0,1529.9,1543.1,1539.6,1568.2,1581.3,1585.1,1600.4,1633.1,1612.0
262,M,False,1539.6,1568.2,1581.3,1585.1,1600.4,1633.1,1612.0,1608.9,1603.0,1604.3
263,M,False,323.68,324.22,329.25,332.0,336.63,348.56,344.75,368.88,356.69,374.45
264,M,False,1704.1,1708.4,1711.2,1714.6,1706.1,1734.3,1729.0,1729.6,1741.2,1717.0
265,M,True,1518.8,1535.2,1574.4,1552.7,1543.8,1545.5,1561.1,1549.1,1502.5,1506.4
266,M,False,1645.6,1615.6,1616.0,1607.9,1595.5,1583.8,1581.9,1605.2,1608.5,1566.2
267,M,True,1806.5,1816.2,1827.1,1851.2,1899.7,1907.3,1927.6,1932.1,1965.6,2006.5
268,M,False,2475.3,2489.1,2486.4,2515.2,2533.3,2530.3,2528.5,2538.2,2516.7,2518.1
269,M,True,2687.4,2626.2,2653.5,2618.3,2587.0,2549.3,2546.2,2532.6,2498.8,2519.5
270,M,True,3525.1,3546.8,3535.1,3563.5,3543.1,3606.8,3596.5,3562.6,3572.1,3650.1
271,M,False,3889.9,3904.7,3905.5,3953.2,3987.9,4022.1,4059.0,4113.1,4053.9,4035.8
272,M,False,3905.5,3953.2,3987.9,4022.1,4059.0,4113.1,4053.9,4035.8,4037.0,4023.5
273,M,False,2536.7,2530.6,2521.1,2529.7,2553.9,2570.3,2566.1,2602.1,2575.4,2567.1
274,M,False,4171.3,4147.2,4169.5,4183.0,4148.3,4103.0,4127.4,4138.1,4185.3,4176.3
275,M,False,4183.0,4148.3,4103.0,4127.4,4138.1,4185.3,4176.3,4156.4,4144.6,4150.7
276,M,True,0.0,0.0,0.0,0.0,0.0,0.17707,0.15131,0.55783,0.88381,1.8007
277,M,True,202.51,198.84,199.57,204.3,199.0,206.38,205.37,197.87,195.24,201.18
278,M,True,1636.1,1747.1,1732.8,1789.3,1853.8,1826.3,1814.8,1884.7,1905.3,1908.0
279,M,False,1919.8,1984.7,2118.4,2063.5,1957.0,2016.9,2119.5,2070.2,1896.8,1930.3
280,M,False,2122.4,2010.4,2087.0,2090.2,2043.4,2224.9,2253.8,2192.2,2122.0,2151.4
281,M,False,2122.0,2151.4,2134.7,2085.4,2114.2,2137.4,2070.4,1995.1,2062.5,1993.7
282,M,False,2256.0,2235.9,2094.1,2071.8,2202.3,2128.2,2174.9,2298.5,2357.0,2441.0
283,M,True,3225.6,3215.3,3198.9,3234.2,3185.5,3258.3,3297.9,3314.9,3306.2,3331.4
284,M,False,3646.0,3624.7,3580.2,3626.6,3635.1,3618.4,3624.3,3622.0,3640.3,3644.0
285,M,False,2206.4,2238.3,2262.6,2250.0,2252.9,2246.9,2241.9,2247.2,2248.8,2222.5
286,M,False,3529.5,3553.2,3491.7,3530.8,3513.6,3523.8,3466.8,3554.7,3531.4,3565.0
287,M,True,2304.6,2341.2,2324.8,2376.3,2460.0,2403.2,2353.6,2361.7,2398.3,2409.1
288,M,False,2324.8,2376.3,2460.0,2403.2,2353.6,2361.7,2398.3,2409.1,2413.4,2405.2
289,M,False,3771.8,3799.1,3777.5,3844.8,3835.8,3788.7,3747.3,3725.0,3716.8,3707.8
290,M,False,1269.6,1253.6,1257.7,1266.0,1247.2,1282.2,1344.9,1267.6,1358.8,1341.6
291,M,False,3007.3,2983.0,2961.6,2940.2,2918.0,2892.3,2881.5,2873.0,2869.2,2844.2
292,M,True,2608.6,2614.0,2613.7,2587.6,2640.7,2614.4,2597.1,2588.3,2568.1,2582.9
293,M,False,2462.0,2456.6,2435.6,2381.8,2363.6,2354.5,2318.7,2302.2,2288.7,2271.8
294,M,True,4456.7,4383.2,4346.7,4325.3,4296.9,4327.7,4263.3,4231.3,4205.0,4243.2
295,M,True,4851.1,4915.9,4840.1,4921.8,4972.6,5000.8,4915.5,4993.5,5100.8,5092.0
296,M,True,5294.4,5284.9,5286.2,5301.1,5387.0,5357.3,5328.0,5348.4,5372.3,5333.9
297,M,True,5373.8,5377.9,5328.3,5314.6,5301.2,5331.2,5302.5,5245.3,5207.6,5147.2
298,M,True,4931.5,4903.2,4853.5,4896.3,4861.4,4817.5,4805.7,4754.8,4714.2,4660.8
299,M,False,795.4,803.66,819.54,800.93,809.61,825.88,829.54,829.02,840.39,827.5
300,M,False,568.06,559.49,586.28,601.13,605.56,632.84,605.78,615.82,635.84,662.31
301,M,False,4078.1,4135.7,4249.0,4288.4,4258.9,4279.9,4275.5,4311.6,4245.6,4228.0
302,M,False,2608.9,2694.9,2681.8,2634.8,2624.0,2591.9,2633.3,2611.3,2632.0,2639.8
303,M,True,2297.7,2297.3,2267.5,2299.6,2314.7,2278.5,2282.4,2243.5,2247.1,2257.1
304,M,True,2197.6,2175.3,2145.7,2149.6,2110.0,2087.8,2091.3,2063.7,2049.4,2025.3
305,M,False,2598.6,2625.0,2620.7,2649.8,2629.9,2643.9,2664.8,2672.2,2691.0,2703.5
306,M,False,1128.9,1114.9,1067.7,1043.9,984.8,966.66,921.19,879.12,815.26,747.65
307,M,True,2994.7,3028.7,3077.0,3040.8,3161.1,3071.3,3108.9,3145.8,3181.4,3215.3
308,M,False,3422.3,3408.5,3407.9,3329.9,3333.7,3332.2,3311.1,3313.0,4232.2,4436.9
309,M,False,930.74,941.27,940.19,940.16,932.98,922.8,907.72,910.04,912.59,925.91
310,M,True,515.52,536.11,543.16,515.2,554.36,548.87,531.24,534.96,530.01,528.2
311,M,False,528.02,521.7,521.71,539.2,528.8,535.77,544.54,565.3,581.86,564.67
312,M,True,3032.8,3009.0,2956.1,3017.2,3013.7,3020.8,3028.2,3047.7,3019.0,3055.2
313,M,False,3017.2,3013.7,3020.8,3028.2,3047.7,3019.0,3055.2,3032.5,3043.1,2999.1
314,M,False,2409.6,2447.7,2486.1,2488.0,2509.2,2522.3,2541.8,2538.5,2610.1,2613.7
315,M,True,3162.5,3154.3,3140.7,3141.8,3161.3,3172.6,3179.5,3161.7,3196.0,3223.0
316,M,False,3288.5,3297.8,3348.6,3319.6,3308.6,3353.9,3370.8,3379.4,3359.3,3328.2
317,M,False,3351.4,3411.8,3357.9,3433.2,3390.8,3453.0,3404.4,3374.0,3397.4,3404.6
318,M,False,3562.5,3554.0,3547.2,3539.3,3586.0,3590.7,3507.5,3436.0,3405.4,3387.9
319,M,False,1445.3,1442.2,1430.8,1413.4,1427.2,1395.4,1362.9,1375.3,1352.9,1349.6
320,M,True,2576.7,2570.5,2600.6,2625.0,2621.6,2644.7,2670.2,2686.0,2685.0,2705.8
321,M,False,2966.1,2969.9,2972.3,2983.2,2978.7,2973.2,2940.2,2931.9,2926.2,2883.9
322,M,True,548.99,564.55,537.6,533.81,535.43,527.88,535.06,537.41,532.41,534.01
323,M,True,3803.4,3869.3,3839.8,3932.8,3996.1,4102.7,3990.4,4060.8,4104.0,4127.4
324,M,True,5756.4,5785.8,5746.1,5860.8,5831.5,5807.7,5776.7,5800.0,5823.8,5825.1
325,M,False,6414.3,6503.4,6513.1,6580.4,6687.3,6668.5,6720.2,6778.1,6871.5,6831.8
326,M,False,7412.9,7543.0,7526.8,7571.8,7479.4,7412.8,7462.5,7464.0,7416.7,7352.1
327,M,False,2201.4,2235.2,2263.3,2204.3,2226.7,2206.3,2216.9,2144.1,2107.1,2073.2
328,M,False,840.09,843.18,855.37,851.07,860.93,890.91,894.99,911.57,946.69,946.44
329,M,True,7426.7,7329.2,7430.5,7358.6,7391.2,7387.5,7396.8,7327.0,7415.9,7341.7
330,M,False,213.29,211.95,220.26,223.51,227.59,223.23,229.19,228.17,226.15,227.59
331,M,False,4571.2,4632.3,4597.1,4591.1,4581.0,4595.8,4603.7,4581.1,4530.4,4526.7
332,M,False,15.074,16.018,21.558,22.909,32.087,43.73,61.707,87.325,102.87,134.74
333,M,False,345.87,327.47,336.82,346.55,357.6,387.86,441.89,409.21,407.49,432.77
334,M,False,450.76,474.32,471.04,455.36,479.79,481.6,511.52,499.86,498.79,502.92
335,M,False,481.6,511.52,499.86,498.79,502.92,502.7,527.94,520.48,534.26,544.1
336,M,False,1071.8,1079.2,1101.4,1107.6,1107.3,1121.3,1113.6,1156.1,1191.2,1243.2
337,M,False,1427.2,1466.4,1543.5,1575.3,1615.0,1675.5,1703.1,1744.8,1778.7,1818.4
338,M,True,7236.6,7225.9,7221.8,7309.3,7392.6,7354.9,7345.7,7280.8,7391.0,7379.0
339,M,False,7280.8,7391.0,7379.0,7400.9,7562.5,7589.5,7595.8,7602.9,7572.7,7563.3
340,M,False,7506.1,7408.0,7395.0,7615.5,7723.1,7816.6,7912.1,8011.8,8156.7,7994.7
341,M,True,7628.6,7642.1,7627.8,7712.3,7711.2,7739.5,7445.9,7651.7,7708.4,7639.3
342,M,False,8047.2,8028.4,7983.8,8033.8,7754.9,7812.8,7748.2,7625.7,7653.0,7588.0
343,M,True,2234.2,2205.3,2216.8,2182.1,2148.4,2105.7,2071.9,2031.1,2016.0,2008.6
344,M,True,9940.9,9934.3,10052.0,9948.1,9857.6,9773.3,9645.0,9526.9,9363.3,9272.6
345,M,False,9282.3,9267.3,9327.7,9346.7,9307.4,9218.1,9326.4,9436.5,9328.1,9339.0
346,M,False,9546.1,9399.7,9514.2,9434.6,9440.4,9548.4,9546.7,9637.9,9677.8,9612.2
347,M,False,2141.7,2147.1,2097.6,2087.4,2049.8,2094.4,2058.3,2057.7,2043.7,2046.4
348,M,False,9948.1,9999.5,10077.0,10113.0,10294.0,10408.0,10529.0,10653.0,10671.0,10732.0
349,M,False,10557.0,10506.0,10580.0,10410.0,10381.0,10295.0,10336.0,10303.0,10272.0,10262.0
350,M,False,2330.6,2315.3,2293.0,2268.9,2250.4,2230.2,2189.9,2177.5,2195.7,2226.1
351,M,True,10216.0,10144.0,10107.0,10139.0,10202.0,10144.0,10021.0,10102.0,10110.0,10074.0
352,M,False,9836.6,9626.7,9534.9,9595.3,9443.4,9577.4,9543.1,9634.6,9471.7,9546.0
353,M,False,9523.1,9429.3,9404.7,9501.1,9503.7,9433.6,9383.7,9347.0,9436.4,9426.1
354,M,False,9643.3,9584.8,9652.2,9673.7,9724.0,9626.5,9963.4,9858.4,10109.0,10032.0
355,M,True,8162.1,8123.9,8090.5,8049.6,7976.3,8003.5,7985.4,7910.9,7985.4,7980.7
356,M,False,8180.6,8160.2,8153.1,8165.2,8250.7,8354.3,8258.7,8290.9,8283.5,8361.7
357,M,False,4445.9,4482.8,4468.4,4460.7,4461.0,4471.2,4487.9,4483.5,4483.0,4461.5
358,M,True,1726.3,1735.3,1709.5,1738.5,1750.5,1742.1,1779.7,1779.3,1799.8,1858.9
359,M,True,1813.2,1792.8,1803.4,1819.1,1775.7,1766.3,1792.2,1821.6,1826.6,1878.2
360,M,True,2692.5,2709.9,2716.7,2670.0,2651.5,2610.2,2663.4,2668.4,2674.7,2692.1
361,M,True,2865.1,2940.1,2911.3,2880.0,2877.1,2874.0,2789.4,2743.1,2745.3,2728.8
362,M,True,3118.2,3077.8,3108.0,3093.3,3100.7,3084.1,3114.5,3137.3,3170.4,3187.1
363,M,True,3788.1,3838.7,3854.0,3846.7,3842.0,3896.3,3872.6,3855.8,3838.7,3813.2
364,M,True,3896.3,3872.6,3855.8,3838.7,3813.2,3776.4,3754.6,3681.5,3699.1,3709.2
365,M,False,3574.5,3604.4,3617.1,3630.5,3649.9,3737.4,3822.0,3899.7,3980.4,4041.4
366,M,False,4086.8,4013.0,3982.9,3931.8,3905.4,3907.4,3833.5,3830.1,3832.8,3823.9
367,M,True,4980.0,4982.4,4981.8,4993.2,5052.6,5075.8,5000.9,5015.9,5050.3,5059.9
368,M,False,4403.6,4393.3,4424.0,4448.6,4426.9,4405.0,4414.8,4419.8,4455.6,4457.8
369,M,False,4405.0,4414.8,4419.8,4455.6,4457.8,4436.3,4450.7,4454.3,4435.6,4436.7
370,M,False,4737.6,4832.3,4866.2,4959.4,5015.0,5070.0,5071.9,5122.6,5105.2,5206.5
371,M,False,1723.2,1734.3,1737.8,1762.0,1756.7,1769.7,1792.5,1791.3,1834.9,1837.0
372,M,False,1423.7,1423.4,1419.5,1429.9,1431.4,1416.6,1424.5,1460.1,1443.9,1440.3
373,M,False,4499.0,4537.5,4573.9,4551.6,4602.1,4604.2,4638.4,4633.4,4676.4,4714.3
374,M,False,1074.2,1103.0,1092.0,1093.1,1093.6,1106.8,1112.4,1089.8,1140.6,1126.9
375,M,False,2180.8,2163.9,2145.2,2150.0,2082.1,2045.9,2052.3,2031.6,2011.1,2053.2
376,M,False,504.11,505.18,498.3,495.31,487.39,487.21,482.93,486.66,481.99,483.92
377,M,False,2685.2,2645.9,2647.2,2710.8,2730.3,2720.8,2751.4,2786.6,2820.6,2839.2
378,M,False,1765.3,1768.1,1756.2,1769.0,1766.6,1742.8,1750.7,1760.2,1720.6,1715.6
379,M,True,383.28,387.69,395.68,395.91,396.36,411.69,412.81,376.9,377.05,390.9
380,M,True,514.89,514.91,491.57,546.86,538.54,525.19,538.97,535.19,534.97,525.94
381,M,True,596.66,609.97,664.41,668.34,649.69,608.66,637.53,632.93,639.77,603.97
382,M,False,625.09,619.72,629.35,634.82,631.31,630.78,649.07,652.87,649.1,691.26
383,M,False,829.21,825.33,839.92,849.06,859.47,874.45,858.19,894.65,899.47,873.44
384,M,False,1130.5,1147.1,1154.0,1203.0,1227.0,1238.2,1251.1,1278.6,1277.7,1296.2
385,M,True,1431.2,1413.4,1441.5,1429.1,1452.1,1436.1,1425.9,1440.3,1472.3,1449.3
386,M,False,1688.2,1679.8,1685.2,1689.8,1698.7,1740.5,1779.4,1813.9,1797.6,1766.6
387,M,False,286.74,267.0,294.84,299.26,288.27,286.42,299.71,300.25,270.95,273.88
388,M,True,2336.2,2336.8,2257.0,2276.9,2256.7,2220.2,2205.7,2189.4,2184.7,2206.3
389,M,True,2209.2,2199.3,2220.7,2210.2,2208.2,2084.1,2091.4,2120.3,2095.3,2104.9
390,M,False,1930.9,1995.8,1969.6,1896.2,1962.4,1942.3,1951.9,2006.6,1843.0,1832.7
391,M,False,1940.5,1960.7,1971.9,1962.0,1962.7,2012.4,2018.4,2067.4,2092.1,2104.5
392,M,False,1283.3,1398.2,1422.6,1385.3,1417.7,1432.4,1378.4,1421.2,1419.2,1376.8
393,M,True,938.35,914.82,892.25,897.28,889.59,905.96,899.44,890.85,899.13,924.02
394,M,False,965.21,948.8,946.79,951.55,965.05,979.48,969.32,967.54,1000.2,1013.7
395,M,False,1231.7,1218.9,1206.9,1228.2,1209.6,1225.4,1224.9,1219.7,1213.7,1213.2
396,M,False,1403.1,1424.1,1420.1,1435.4,1427.6,1451.1,1444.1,1461.3,1434.2,1449.8
397,M,False,891.25,902.23,896.53,910.13,925.07,934.17,943.02,971.59,998.85,1015.5
398,M,False,3266.8,3239.7,3224.5,3211.1,3181.4,3199.6,3181.7,3197.5,3158.8,3219.5
399,M,False,2468.2,2489.8,2495.7,2461.3,2497.2,2486.6,2477.7,2480.9,2511.7,2521.3
400,M,True,2703.8,2597.8,2676.9,2575.7,2654.4,2545.6,2594.2,2574.9,2520.2,2499.0
401,M,False,2206.2,2203.5,2171.5,2157.4,2143.8,2134.9,2030.4,2086.9,2054.7,2079.5
402,M,False,3916.1,3966.1,3990.1,3999.6,3986.9,4032.5,4095.2,4065.3,4083.0,4152.8
403,M,False,4633.7,4585.6,4538.9,4470.8,4441.3,4457.0,4440.1,4449.1,4363.0,4361.1
404,M,False,1476.3,1476.4,1478.8,1510.7,1525.3,1512.8,1506.8,1520.0,1537.1,1530.5
405,M,False,4832.6,4874.6,4851.5,4830.5,4899.0,4869.3,4868.4,4884.4,4935.6,4915.1
406,M,True,1091.7,1077.7,1078.1,1104.8,1113.8,1100.0,1141.7,1175.4,1154.1,1173.2
407,M,True,1372.5,1366.5,1366.0,1387.4,1418.6,1399.1,1518.5,1457.3,1524.4,1519.1
408,M,True,1843.2,1839.9,1850.1,1873.5,1828.0,1836.7,1892.7,1910.6,1936.3,2028.5
409,M,True,4742.9,4761.0,4718.0,4717.9,4627.2,4663.8,4615.8,4618.4,4602.8,4580.0
410,M,True,2430.0,2486.2,2434.6,2499.2,2448.1,2556.6,2462.8,2544.0,2584.1,2635.0
411,M,False,539.64,533.84,530.93,540.05,524.18,515.85,519.73,497.23,489.79,493.65
412,M,False,2905.3,2956.7,3020.8,3055.7,3091.1,3154.4,3148.8,3177.5,3186.3,3166.0
413,M,False,5090.6,5069.5,5157.9,5121.7,5035.8,5137.1,5179.2,5203.9,5211.2,5228.6
414,M,False,3030.8,3124.7,3114.8,3124.0,3113.1,3135.7,3124.6,3145.1,3136.0,3147.3
415,M,False,2866.6,2901.3,2774.6,2671.3,2688.6,2593.9,2622.2,2508.2,2421.5,2375.0
416,M,False,1686.7,1660.9,1666.5,1669.1,1650.9,1656.9,1662.5,1649.5,1637.5,1638.0
417,M,False,1625.4,1612.9,1632.3,1622.2,1610.6,1620.3,1594.1,1581.8,1595.3,1598.1
418,M,True,366.1,382.88,394.32,403.42,409.21,410.52,413.98,425.19,418.36,412.32
419,M,False,688.07,710.84,713.47,705.41,704.75,732.95,743.57,736.22,750.71,754.54
420,M,False,1505.7,1519.8,1515.1,1513.1,1507.1,1500.0,1474.0,1468.1,1478.3,1454.8
421,M,False,3158.9,3154.7,3171.8,3105.0,3119.7,3140.0,3161.7,3180.8,3121.4,3086.8
422,M,False,4519.7,4457.3,4468.6,4445.9,4433.3,4442.3,4439.3,4470.5,4454.3,4521.5
423,M,True,1482.0,1482.1,1449.5,1458.4,1460.2,1452.3,1436.1,1433.9,1455.4,1440.5
424,M,False,1449.5,1458.4,1460.2,1452.3,1436.1,1433.9,1455.4,1440.5,1460.8,1484.5
425,M,False,1499.3,1480.7,1445.6,1456.4,1456.4,1469.4,1463.7,1483.6,1459.5,1481.6
426,M,True,1869.0,1848.9,1952.3,1842.7,1859.3,2064.6,1877.5,1922.9,1925.0,1941.8
427,M,True,8299.3,8233.5,8212.4,8257.5,8355.9,8265.0,8382.6,8358.3,8264.7,8328.6
428,M,False,9258.5,9158.2,9264.1,9268.6,9220.5,9344.2,9263.6,9362.5,9335.6,9241.0
429,M,False,9673.2,9633.2,9745.8,9891.0,9932.8,10059.0,10235.0,10378.0,10509.0,10345.0
430,M,False,9932.8,10059.0,10235.0,10378.0,10509.0,10345.0,10484.0,10635.0,10593.0,10486.0
431,M,False,10660.0,10680.0,10667.0,10802.0,10920.0,10851.0,10827.0,10804.0,10726.0,10755.0
432,M,True,12032.0,12206.0,12138.0,12319.0,12355.0,12260.0,12373.0,12479.0,12618.0,12701.0
433,M,False,11889.0,11611.0,11525.0,11348.0,11296.0,11306.0,11211.0,11442.0,11525.0,11409.0
434,M,True,11449.0,11406.0,11405.0,11346.0,11394.0,11411.0,11411.0,11414.0,11360.0,11334.0
435,M,True,10980.0,11079.0,11015.0,11108.0,11151.0,11082.0,11077.0,11134.0,11127.0,11198.0
436,M,True,13559.0,13428.0,13237.0,13188.0,13087.0,13271.0,13138.0,13089.0,13214.0,13095.0
437,M,False,13237.0,13188.0,13087.0,13271.0,13138.0,13089.0,13214.0,13095.0,13129.0,13081.0
438,M,False,13214.0,13095.0,13129.0,13081.0,12945.0,13048.0,13065.0,13076.0,12996.0,13091.0
439,M,False,13123.0,13085.0,13100.0,13101.0,13186.0,13184.0,13266.0,13113.0,13195.0,13148.0
440,M,False,13195.0,13148.0,13109.0,13201.0,13189.0,13205.0,13289.0,13279.0,13230.0,13339.0
441,M,True,13339.0,13238.0,13261.0,13188.0,13213.0,13181.0,13240.0,13266.0,13253.0,13423.0
442,M,False,13104.0,13078.0,13044.0,13100.0,12961.0,13023.0,13089.0,13137.0,13107.0,13146.0
443,M,False,13771.0,13779.0,13847.0,13737.0,13737.0,13734.0,13714.0,13790.0,13685.0,13656.0
444,M,False,14169.0,14171.0,14074.0,14157.0,14132.0,14085.0,13935.0,13812.0,13749.0,13537.0
445,M,False,13935.0,13812.0,13749.0,13537.0,13601.0,13767.0,13563.0,13633.0,13785.0,13910.0
446,M,True,13052.0,13130.0,12924.0,13034.0,13005.0,12786.0,12743.0,12836.0,12730.0,12654.0
447,M,True,12161.0,12062.0,12028.0,12157.0,11988.0,12046.0,12021.0,11938.0,11895.0,11843.0
448,M,False,11538.0,11431.0,11508.0,11603.0,11437.0,11419.0,11437.0,11412.0,11529.0,11342.0
449,M,False,11434.0,11476.0,11475.0,11474.0,11509.0,11329.0,11377.0,11572.0,11501.0,11470.0
450,M,False,11470.0,11638.0,11459.0,11527.0,11470.0,11455.0,11346.0,11454.0,11403.0,11354.0
451,M,False,11365.0,11384.0,11221.0,11304.0,11158.0,11001.0,10932.0,11343.0,11246.0,11272.0
452,M,False,11271.0,11046.0,11001.0,11360.0,11107.0,11004.0,11161.0,11073.0,10880.0,10999.0
453,M,False,10476.0,10557.0,10516.0,10506.0,10417.0,10570.0,10536.0,10569.0,10505.0,10284.0
454,M,False,10417.0,10570.0,10536.0,10569.0,10505.0,10284.0,10249.0,10112.0,10101.0,9990.2
455,M,False,9781.5,10188.0,9813.9,9681.0,9467.8,9463.9,9490.4,9515.5,9435.2,9038.2
456,M,True,1247.3,1339.7,1234.4,1284.6,1327.3,1294.6,1330.5,1372.4,1388.5,1390.2
457,M,False,2049.6,2105.5,2090.7,2103.9,2119.9,2179.4,2178.9,2227.7,2179.1,2207.3
458,M,True,2711.5,2686.7,2671.8,2673.2,2750.7,2669.6,2617.9,2621.1,2663.6,2704.2
459,M,True,2733.1,2762.3,2706.1,2707.8,2746.2,2621.0,2676.9,2683.3,2728.3,2759.1
460,M,True,3837.6,3866.1,3914.2,3915.8,3906.0,3886.0,3947.2,3928.6,3905.0,3907.3
461,M,False,4082.0,4109.7,4072.5,4086.4,4107.8,4099.7,4058.2,4112.7,4189.9,4240.7
462,M,False,4235.2,4235.2,4199.0,4237.6,4243.6,4220.3,4202.9,4238.6,4256.8,4198.8
463,M,False,4008.4,3983.4,4003.0,3873.5,3848.9,3805.9,3828.9,3777.6,3833.5,3830.7
464,M,False,3551.3,3545.1,3531.7,3528.9,3483.5,3493.7,3466.5,3414.1,3360.0,3377.0
465,M,True,5117.2,5140.3,5204.9,5199.1,5127.4,5257.0,5324.7,5246.0,5247.9,5317.8
466,M,True,5858.6,5932.7,5982.2,6011.4,6294.0,6127.4,6159.2,6196.9,6218.3,6243.2
467,M,False,7775.2,7714.8,7650.5,7578.7,7630.2,7628.2,7624.0,7587.0,7586.2,7697.2
468,M,False,2705.2,2679.6,2655.5,2646.8,2577.4,2579.9,2554.8,2542.3,2577.2,2519.3
469,M,True,2844.2,2856.3,2844.4,2858.0,2829.5,2791.8,2783.5,2735.0,2754.8,2760.7
470,M,False,2761.2,2748.9,2709.3,2723.8,2711.1,2754.8,2755.6,2696.5,2755.0,2752.8
471,M,False,2491.5,2498.3,2502.5,2501.0,2496.8,2496.2,2517.6,2494.8,2508.8,2513.5
472,M,False,3483.7,3476.9,3469.5,3478.1,3531.9,3601.5,3656.1,3659.6,3666.9,3683.6
473,M,True,5292.0,5291.7,5276.2,5301.9,5315.2,5342.0,5366.6,5371.8,5339.8,5350.7
474,M,True,1645.8,1678.0,1701.2,1725.9,1751.9,1776.1,1779.5,1773.0,1771.0,1775.0
475,M,False,5412.1,5413.2,5413.5,5462.2,5444.2,5485.7,5530.3,5503.9,5478.9,5489.4
476,M,True,7541.7,7463.1,7415.8,7471.8,7390.0,7361.1,7326.7,7230.0,7263.6,7284.7
477,M,True,6898.3,6927.8,6897.6,6925.0,6942.4,6977.2,6952.2,6951.4,6928.9,6897.8
478,M,False,2181.9,2178.1,2192.4,2180.1,2168.9,2151.3,2144.9,2150.7,2168.5,2163.6
479,M,False,5814.3,5753.0,5754.6,5756.6,5753.9,5685.3,5651.2,5657.0,5605.3,5566.5
480,M,False,1154.0,1161.8,1169.4,1149.6,1162.9,1169.0,1186.3,1191.9,1198.4,1196.0
481,M,False,3171.0,3195.7,3140.0,3145.3,3150.5,3179.8,3190.1,3195.8,3183.1,3211.4
482,M,False,3038.1,3029.5,2990.4,2964.2,3001.1,2968.2,2959.6,2934.7,2880.5,2861.2
483,M,False,1868.8,1855.4,1879.0,1874.3,1873.1,1885.1,1883.7,1890.2,1879.3,1880.0
484,M,False,2168.3,2152.4,2161.1,2163.0,2148.0,2178.2,2208.3,2201.3,2232.5,2269.4
485,M,False,223.91,245.5,313.83,306.86,351.1,336.38,349.13,406.76,469.21,430.0
486,M,True,1804.4,1826.8,1828.9,1849.6,1862.9,1871.0,1880.8,1893.8,1899.6,1903.8
487,M,False,2038.8,2011.6,2037.3,2052.2,2043.8,2020.7,2025.8,2060.3,2032.3,2035.6
488,M,False,1972.9,1959.2,1957.8,1966.4,1977.5,1962.1,1973.7,2017.3,2057.8,2121.4
489,M,False,3801.5,3824.8,3804.3,3782.5,3756.4,3757.0,3751.8,3796.8,3788.5,3766.1
490,M,False,2199.3,2203.5,2170.0,2146.4,2135.1,2193.3,2136.8,2094.8,2135.9,2143.4
491,M,False,414.37,416.67,410.18,421.4,485.69,496.99,511.73,516.88,529.04,534.06
492,M,False,776.81,760.17,769.41,816.75,823.3,824.88,831.98,827.04,835.19,855.41
493,M,False,848.75,878.01,886.11,899.72,888.04,860.91,906.08,864.42,884.43,870.49
494,M,False,377.7,362.3,368.82,396.24,422.38,338.91,330.64,330.66,326.04,327.37
495,M,False,1734.1,1824.5,1818.5,1827.8,1802.0,1774.3,1730.5,1739.8,1721.4,1752.9
496,M,True,1852.0,1875.2,1863.6,1873.9,1879.9,1894.1,1958.5,1981.1,2016.0,2012.6
497,M,False,2255.2,2231.4,2226.3,2180.4,2283.2,2332.6,2335.0,2351.3,2388.2,2294.0
498,M,True,2280.8,2236.4,2211.5,2203.8,2245.4,2214.1,2268.5,2287.7,2276.2,2328.4
499,M,True,2795.8,2773.9,2836.9,2851.8,2874.1,2877.2,2932.2,2953.0,2951.8,2929.7
500,M,False,2988.7,2962.2,2989.5,3026.1,3026.1,3017.0,3046.8,3044.1,3018.6,3030.4
501,M,True,3076.8,3116.8,3165.9,3200.7,3223.6,3213.4,3198.4,3207.1,3231.5,3202.2
502,M,False,3200.7,3223.6,3213.4,3198.4,3207.1,3231.5,3202.2,3277.1,3321.8,3307.4
503,M,False,3321.8,3307.4,3361.8,3377.0,3407.3,3441.2,3409.7,3437.4,3452.7,3499.9
504,M,False,3895.0,3913.8,3934.0,3965.8,3940.5,3931.0,3968.2,3980.5,4034.3,3997.2
