,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10
1207,B,False,431.94,428.37,429.47,430.9,418.97,425.88,421.68,418.32,411.51,414.93
1208,B,True,466.22,465.56,463.6,461.79,466.63,465.7,466.73,468.62,470.04,474.13
1209,B,True,259.5,256.18,258.54,257.2,256.67,260.97,256.4,257.2,252.93,252.95
1210,B,False,154.32,156.61,158.44,156.08,156.14,156.32,156.78,155.61,157.3,155.08
1211,B,False,58.068,57.999,55.4,56.282,56.413,58.154,57.346,57.187,56.038,56.301
1212,B,True,415.37,413.76,416.82,418.34,420.55,422.97,424.15,427.63,430.61,428.47
1213,B,False,460.13,457.12,457.13,456.86,462.29,466.46,463.27,466.22,465.11,462.08
1214,B,False,130.09,126.3,123.49,122.69,122.8,119.08,124.46,128.88,130.87,128.3
1215,B,False,588.53,590.98,589.36,598.03,595.29,594.79,593.36,597.14,596.68,598.39
1216,B,False,32.253,31.694,32.787,32.244,30.523,30.761,32.541,32.631,33.516,31.196
1217,B,False,872.41,862.84,860.53,855.13,855.48,855.39,856.11,842.9,846.34,846.15
1218,B,False,198.06,196.75,197.11,203.32,205.24,212.4,209.4,207.25,207.88,212.09
1219,B,False,610.82,606.17,603.75,603.33,606.06,607.53,606.92,603.69,597.36,601.13
1220,B,True,606.85,608.99,607.49,605.21,599.38,598.24,600.43,601.85,593.38,596.99
1221,B,False,297.4,295.07,293.78,295.85,296.0,296.91,299.23,300.41,297.98,295.79
1222,B,True,291.07,294.91,268.83,257.84,263.5,285.28,285.08,279.77,295.32,295.81
1223,B,False,150.65,149.2,151.38,150.57,149.69,151.0,152.52,149.92,153.6,153.26
1224,B,True,151.44,148.01,138.69,137.41,141.52,136.45,128.92,134.54,139.83,126.95
1225,B,False,353.74,360.79,361.16,361.65,359.0,357.08,353.67,354.98,366.61,367.99
1226,B,False,344.77,346.08,343.51,345.97,351.7,347.86,345.26,344.34,347.68,357.33
1227,B,False,154.46,153.22,146.37,149.37,148.81,150.33,155.27,151.84,154.92,154.89
1228,B,False,317.66,316.24,312.48,309.12,314.85,317.01,317.24,322.51,323.07,318.49
1229,B,True,276.58,276.92,276.66,278.58,281.66,279.06,281.17,283.86,283.72,282.46
1230,B,False,132.78,132.94,131.75,133.51,134.55,134.86,133.1,133.7,135.08,134.18
1231,B,False,623.44,618.6,619.78,616.3,617.68,621.78,617.88,621.23,618.11,623.19
1232,B,False,120.56,119.43,118.68,117.37,117.31,120.52,121.37,120.78,117.49,117.84
1233,B,False,485.31,481.16,481.9,484.88,486.21,492.14,489.05,495.48,493.62,496.87
1234,B,False,23.325,23.009,23.739,23.734,24.019,24.72,23.393,22.764,21.579,20.009
1235,B,False,76.671,76.41,78.136,79.667,81.391,81.545,82.023,84.858,84.783,85.859
1236,B,True,160.81,162.01,165.17,169.37,170.87,171.51,176.86,171.6,171.79,173.91
1237,B,False,75.749,75.775,76.288,77.122,79.41,80.281,80.326,79.355,81.171,84.014
1238,B,False,33.796,33.15,33.266,36.34,37.648,37.746,39.143,37.154,38.82,39.909
1239,B,False,435.71,432.72,429.17,421.3,416.4,414.35,416.07,406.12,406.88,410.93
1240,B,False,87.103,88.498,90.213,91.155,89.052,89.751,91.805,90.742,88.777,91.09
1241,B,False,207.79,210.73,213.56,213.39,209.92,204.13,197.37,196.34,197.61,198.08
1242,B,False,115.52,116.71,117.21,119.65,117.94,120.79,120.78,116.04,114.54,112.64
1243,B,False,179.46,180.79,184.74,186.27,187.64,189.77,192.43,192.82,197.58,194.45
1244,B,False,167.18,166.27,172.66,175.36,168.26,165.92,165.12,170.9,171.83,165.75
1245,B,False,49.502,48.298,48.028,47.81,47.893,31.196,47.509,30.872,31.899,33.342
1246,B,False,138.47,141.96,141.48,140.18,136.85,139.52,143.36,144.34,138.99,142.64
1247,B,True,209.72,204.99,206.82,203.15,201.06,200.98,203.3,201.56,205.35,204.03
1248,B,True,506.73,502.01,504.46,509.0,514.1,506.99,511.76,509.73,515.17,514.65
1249,B,False,62.897,62.407,62.368,61.721,58.957,59.207,55.59,55.217,55.33,52.863
1250,B,False,736.92,735.62,733.06,735.13,731.98,733.36,739.04,746.51,738.23,742.78
1251,B,False,33.443,32.887,33.001,34.309,33.858,34.181,34.285,37.476,38.2,38.725
1252,B,False,250.31,245.47,248.1,245.13,244.96,244.01,246.63,247.3,249.99,251.63
1253,B,False,702.65,703.03,708.9,714.41,721.85,724.13,727.39,730.25,727.9,730.6
1254,B,False,53.285,55.021,54.643,56.558,55.43,57.057,57.303,56.614,55.342,56.148
1255,B,False,83.336,85.259,87.295,87.353,87.956,88.293,89.369,92.169,91.331,91.172
1256,B,False,72.617,72.036,70.762,70.804,68.702,68.603,68.808,72.562,69.74,68.812
1257,B,True,74.249,74.469,77.893,77.493,78.346,78.902,82.007,79.807,80.665,80.785
1258,B,False,269.09,281.25,270.41,265.48,260.18,259.99,262.66,262.09,263.2,269.79
1259,B,False,608.57,612.78,604.4,605.74,610.73,609.94,604.48,600.37,609.3,604.86
1260,B,False,179.19,177.03,176.81,176.9,174.65,178.74,177.35,179.56,179.77,180.48
1261,B,True,88.73,88.604,86.965,82.763,84.933,83.825,83.634,81.938,83.21,82.281
1262,B,False,291.96,291.91,288.61,290.88,292.28,294.27,292.83,293.64,292.14,295.24
1263,B,False,305.64,306.91,307.27,312.84,307.42,313.17,310.5,304.59,300.44,301.05
1264,B,False,68.814,67.211,67.443,67.563,69.637,71.117,70.2,68.104,67.469,68.835
1265,B,False,381.25,385.98,381.3,383.89,385.4,385.43,383.9,386.93,386.52,381.82
1266,B,False,68.397,69.084,68.944,69.709,66.607,67.766,68.581,64.897,63.149,61.89
1267,B,True,621.29,621.47,620.82,622.85,621.0,622.49,620.66,621.88,616.15,619.05
1268,B,False,69.74,69.18,70.838,72.636,74.001,75.459,78.264,79.273,81.027,84.106
1269,B,False,352.21,354.81,353.7,351.39,352.24,350.61,351.38,346.23,350.2,347.71
1270,B,False,376.64,376.04,373.94,376.17,379.44,380.1,381.32,383.4,381.17,387.21
1271,B,False,658.67,655.69,659.46,663.94,661.63,662.24,661.91,661.07,665.29,662.33
1272,B,False,115.59,113.8,116.27,114.7,114.42,114.64,113.46,112.36,114.51,115.26
1273,B,True,76.549,78.615,76.117,79.711,74.772,79.087,81.822,82.26,79.558,76.507
1274,B,False,288.43,287.09,282.81,286.33,284.06,281.07,276.86,277.28,272.52,274.09
1275,B,False,206.21,203.3,205.32,205.58,205.35,205.86,207.43,207.07,213.17,209.54
1276,B,False,311.78,313.27,309.93,313.19,310.71,309.35,307.39,306.48,307.0,313.0
1277,B,False,80.778,80.947,80.882,79.994,79.608,81.093,81.669,82.284,82.853,82.213
1278,B,False,174.56,172.06,168.88,167.62,171.28,168.35,166.19,164.14,162.13,160.68
1279,B,True,201.92,203.56,203.99,206.67,210.36,209.21,211.96,216.01,216.28,216.2
1280,B,False,282.33,282.05,283.55,279.39,281.1,281.98,283.79,281.19,278.76,277.69
1281,B,False,411.99,413.01,411.64,416.09,414.51,415.66,414.27,418.32,418.29,415.84
1282,B,False,541.11,544.11,551.99,537.4,536.66,553.58,552.44,542.7,551.63,563.17
1283,B,False,42.142,44.077,42.341,36.877,43.629,44.273,48.712,54.294,52.628,52.813
1284,B,False,202.84,206.32,205.77,211.3,212.71,219.39,227.84,228.69,234.79,233.15
1285,B,False,384.94,396.21,397.13,394.14,391.77,396.55,399.69,400.96,404.27,403.88
1286,B,True,788.11,787.21,788.37,785.6,787.42,789.39,787.93,789.77,796.12,799.77
1287,B,False,90.467,90.44,93.972,93.168,91.112,91.911,93.746,94.276,93.589,94.145
1288,B,False,196.69,197.79,199.37,200.25,199.95,203.25,207.08,206.77,206.51,206.95
1289,B,False,35.46,35.129,36.455,36.053,36.086,35.116,34.708,32.256,31.694,31.284
1290,B,False,53.894,53.686,54.664,56.608,57.338,58.558,58.454,59.132,57.4,58.249
1291,B,False,115.42,114.6,115.63,117.72,117.77,114.18,113.87,112.21,114.94,113.62
1292,B,False,465.35,467.0,466.06,467.25,467.31,469.24,472.79,474.26,473.07,476.79
1293,B,False,78.346,78.902,82.007,79.807,80.665,80.785,82.658,81.882,81.891,84.749
1294,B,False,410.5,410.15,406.14,407.58,406.71,406.35,410.64,414.43,418.69,401.19
1295,B,False,113.84,110.07,108.47,107.46,109.08,107.91,107.65,107.62,105.66,107.23
1296,B,False,70.276,71.86,72.211,71.044,71.697,71.527,73.575,73.671,73.485,75.691
1297,B,False,101.78,106.34,104.82,106.46,112.27,112.42,112.84,115.86,117.83,121.63
1298,B,False,432.6,430.77,426.59,427.49,429.41,425.71,430.02,432.31,435.48,438.04
1299,B,False,216.05,213.81,213.56,218.28,214.83,211.82,209.2,208.01,207.31,201.55
1300,B,False,31.479,32.386,31.914,34.307,37.525,44.843,48.721,51.362,53.174,56.453
1301,B,False,345.67,348.72,348.28,346.82,348.11,350.79,355.16,355.08,360.66,359.61
1302,B,False,375.93,377.52,376.37,381.85,383.79,385.5,388.52,390.54,393.59,396.38
1303,B,False,218.82,220.05,217.46,214.56,216.69,215.13,218.77,219.96,222.38,222.98
1304,B,False,220.51,220.6,219.88,221.5,223.04,223.29,226.42,229.93,230.0,232.68
1305,B,False,25.693,24.742,24.596,22.911,22.609,23.811,24.113,22.985,21.253,20.873
1306,B,True,611.44,613.14,611.39,611.27,614.07,603.03,599.83,597.25,598.05,599.7
1307,B,True,96.311,95.446,93.592,93.715,95.266,96.98,97.767,95.506,97.578,95.636
1308,B,True,5.3503,6.123,5.4416,6.6804,7.4305,8.0062,8.4201,9.3149,10.04,9.3747
1309,B,False,340.93,343.68,347.19,347.88,351.76,351.62,356.95,359.6,362.53,366.17
1310,B,False,393.31,390.72,395.09,404.08,398.86,392.65,397.22,397.37,400.13,396.85
1311,B,False,251.97,248.78,255.57,254.15,255.18,257.4,257.78,264.12,262.83,272.8
1312,B,False,796.33,788.11,787.21,788.37,785.6,787.42,789.39,787.93,789.77,796.12
1313,B,False,129.6,131.46,132.56,135.21,136.01,139.67,140.87,142.91,142.92,144.4
1314,B,False,80.125,78.385,80.148,82.381,81.455,80.289,77.7,78.559,74.152,76.026
1315,B,False,224.43,217.54,220.75,214.88,214.24,213.1,216.33,216.05,213.17,213.49
1316,B,False,144.73,145.67,147.65,152.31,154.63,152.66,153.43,155.41,157.05,154.71
1317,B,False,1133.8,1145.0,1146.6,1149.2,1146.2,1153.0,1157.4,1150.1,1152.5,1148.1
1318,B,False,90.785,89.257,90.581,91.252,89.446,90.437,89.975,91.081,90.721,91.817
1319,B,False,83.333,85.107,85.56,86.546,87.103,88.498,90.213,91.155,89.052,89.751
1320,B,False,429.75,424.44,427.64,434.16,435.16,428.34,428.03,422.33,409.62,408.51
1321,B,False,193.42,197.36,197.58,198.74,196.32,196.63,193.08,192.44,194.18,199.98
1322,B,False,356.29,352.06,359.07,361.86,363.68,365.98,364.9,365.1,364.91,366.61
1323,B,False,492.1,487.36,483.08,481.43,482.44,478.58,484.52,475.91,472.23,466.79
1324,B,False,185.53,187.9,191.63,192.37,195.61,199.8,202.27,204.56,210.98,212.7
1325,B,False,425.47,422.92,428.72,423.93,424.92,425.36,425.46,430.9,432.38,433.63
1326,B,False,38.292,37.572,39.06,36.088,37.207,36.905,37.798,38.698,39.971,40.087
1327,B,False,58.476,61.758,63.833,62.234,70.306,75.219,76.993,72.13,73.257,77.928
1328,B,False,268.92,265.34,267.35,267.16,262.47,262.79,262.85,260.65,259.97,256.65
1329,B,False,308.93,305.96,306.69,307.15,302.58,300.84,297.48,295.5,293.03,298.81
1330,B,False,211.62,203.13,205.0,201.7,198.78,197.62,198.04,200.33,199.77,192.71
1331,B,False,144.38,142.19,141.65,140.41,142.14,140.94,139.47,137.25,139.9,140.08
1332,B,False,487.45,490.6,488.02,484.5,485.48,480.89,479.65,483.09,479.68,479.38
1333,B,False,36.199,38.562,36.588,36.752,38.915,41.735,40.116,43.648,41.231,47.255
1334,B,True,158.91,163.29,153.4,156.63,163.03,159.94,159.14,159.41,162.45,166.09
1335,B,False,107.34,105.51,100.36,102.03,101.7,101.97,102.68,106.31,105.55,106.34
1336,B,False,158.24,161.71,165.63,159.92,163.05,167.94,161.79,162.24,158.92,156.73
1337,B,True,196.65,198.26,204.43,204.91,196.26,193.97,189.54,183.28,178.19,164.46
1338,B,False,46.629,47.054,45.083,41.271,42.247,43.607,43.655,44.918,42.851,45.664
1339,B,False,18.115,19.954,20.671,22.167,17.508,18.923,21.508,20.895,21.118,25.06
1340,B,False,246.31,250.76,245.56,242.75,246.24,248.96,249.03,255.93,253.59,257.58
1341,B,False,385.81,388.68,382.41,383.2,388.47,388.48,392.05,393.95,395.07,395.14
1342,B,False,117.82,108.1,98.13,90.273,89.513,88.187,76.755,71.603,65.165,66.353
1343,B,True,280.07,283.6,288.71,289.02,291.05,297.28,298.2,303.23,310.48,310.63
1344,B,False,272.85,268.29,265.71,266.86,265.36,263.09,264.31,261.54,259.51,260.91
1345,B,False,127.96,123.96,126.21,124.67,123.68,126.77,124.51,123.21,122.37,119.44
1346,B,False,404.4,409.27,400.46,392.74,387.27,395.21,396.36,398.63,407.17,407.32
1347,B,True,41.257,40.681,40.198,40.316,39.55,40.437,41.754,40.227,41.002,41.731
1348,B,True,47.006,49.554,52.109,54.947,60.804,61.605,62.927,66.535,72.054,74.356
1349,B,False,35.628,36.835,36.991,38.303,38.872,38.292,37.572,39.06,36.088,37.207
1350,B,False,286.46,294.63,294.65,292.91,294.34,296.2,304.67,314.67,315.08,314.26
1351,B,False,338.14,331.09,333.33,332.57,331.03,331.4,336.95,337.97,342.84,341.38
1352,B,True,95.996,96.867,96.047,97.148,97.612,101.03,99.357,98.228,100.24,99.702
1353,B,False,372.26,384.56,375.66,377.72,385.47,389.5,388.63,388.23,393.02,398.4
1354,B,False,436.68,433.67,432.25,431.7,432.78,431.54,436.78,434.88,437.08,437.6
1355,B,False,330.81,327.99,326.93,328.83,328.11,326.5,326.07,326.06,323.77,329.33
1356,B,False,41.273,44.236,44.284,46.448,48.045,49.872,51.7,53.256,55.56,60.435
1357,B,True,263.25,267.68,264.67,267.66,271.09,274.58,266.96,271.49,271.01,278.57
1358,B,True,26.36,30.022,32.609,25.222,24.635,29.433,26.437,28.399,27.975,27.303
1359,B,True,56.251,57.678,50.889,50.414,53.762,59.855,56.282,58.709,61.8,66.0
1360,B,True,901.48,897.02,902.68,901.49,899.32,899.7,902.83,905.89,903.9,900.93
1361,B,False,141.7,140.73,137.02,135.71,135.17,137.92,136.79,132.16,134.01,129.83
1362,B,False,82.184,88.344,89.432,89.577,89.247,91.891,91.126,97.241,95.989,89.716
1363,B,False,131.67,135.16,143.53,147.44,145.2,146.14,149.06,147.74,145.26,149.29
1364,B,False,424.39,427.2,429.4,442.56,450.78,452.08,454.65,458.4,461.38,458.91
1365,B,True,546.26,539.0,525.92,526.89,534.51,533.85,536.62,546.07,535.73,536.39
1366,B,False,189.87,189.48,191.34,192.06,194.11,195.29,197.13,202.38,205.22,203.25
1367,B,False,516.48,512.84,514.21,515.13,515.64,511.59,516.48,520.01,521.39,516.85
1368,B,False,126.35,126.3,129.6,129.12,127.91,129.73,133.15,132.82,135.74,138.43
1369,B,False,25.671,25.45,27.485,23.769,26.033,23.678,23.589,23.543,25.264,20.71
1370,B,True,122.62,121.82,120.21,125.3,128.88,136.63,143.68,144.95,145.49,149.25
1371,B,False,400.76,402.27,404.28,405.3,409.7,415.4,414.17,416.76,416.53,416.23
1372,B,False,12.938,20.365,20.969,26.803,30.516,32.68,33.796,33.15,33.266,36.34
1373,B,False,384.24,388.22,390.69,392.17,390.13,393.13,393.86,393.71,389.72,389.99
1374,B,False,126.59,126.62,129.37,127.88,125.84,127.89,132.79,124.33,126.26,121.48
1375,B,False,178.99,179.68,182.85,182.2,178.3,187.36,178.18,177.07,178.77,176.57
1376,B,False,662.27,666.63,660.08,656.5,656.4,652.02,650.3,645.87,645.1,642.74
1377,B,True,191.13,190.82,189.22,191.87,190.28,187.99,189.28,193.95,195.46,196.46
1378,B,False,550.04,550.56,556.77,559.89,556.12,560.43,553.15,539.19,543.64,553.57
1379,B,True,104.88,102.38,102.87,105.48,105.1,102.8,100.64,102.63,104.5,102.67
1380,B,False,144.31,137.8,144.05,149.64,148.52,152.58,155.87,158.28,160.41,164.86
1381,B,False,67.715,67.566,66.824,66.829,66.412,66.313,67.173,67.207,67.336,67.612
1382,B,False,289.09,290.42,288.88,290.3,288.87,286.48,288.13,287.17,286.5,283.37
1383,B,False,52.166,53.206,51.864,52.07,52.488,50.458,48.089,47.303,47.643,47.233
1384,B,False,151.87,153.92,153.78,151.16,155.55,156.34,154.7,163.1,166.51,167.49
1385,B,False,259.5,256.18,258.54,257.2,256.67,260.97,256.4,257.2,252.93,252.95
1386,B,False,207.19,206.39,213.64,218.17,220.52,226.2,222.1,228.31,227.87,228.24
1387,B,False,59.606,59.506,59.149,60.037,61.397,59.99,59.936,59.815,59.828,58.9
1388,B,False,222.67,223.4,223.21,226.33,222.97,223.13,220.71,217.42,219.61,217.32
1389,B,False,429.26,428.55,429.37,426.16,422.65,425.65,424.07,423.61,430.86,429.69
1390,B,False,35.141,36.164,34.467,35.053,35.205,34.558,33.533,33.522,30.618,29.672
1391,B,False,71.021,70.358,71.235,71.805,69.967,69.794,72.479,74.91,73.062,71.756
1392,B,False,528.17,522.55,524.69,522.3,522.12,523.02,521.48,521.54,516.13,515.53
1393,B,False,227.34,229.82,232.9,228.81,226.23,220.24,221.53,218.1,217.27,215.99
1394,B,False,225.15,226.09,228.02,219.29,219.6,220.94,220.44,219.46,218.08,217.07
1395,B,False,486.18,481.07,481.83,479.43,480.98,479.41,477.26,478.3,477.39,476.51
1396,B,True,56.844,56.893,57.746,61.709,65.102,63.486,66.669,70.24,70.55,70.91
1397,B,False,371.09,370.75,362.29,359.66,366.39,364.6,368.25,368.2,372.93,382.05
1398,B,True,92.942,95.548,95.715,98.432,99.964,103.18,103.4,104.54,104.3,107.92
1399,B,True,264.87,262.75,266.89,262.41,259.5,256.18,258.54,257.2,256.67,260.97
1400,B,True,227.48,228.01,228.32,222.75,221.12,221.47,225.95,224.36,225.11,224.81
1401,B,False,13.26,12.568,12.343,12.852,13.725,14.671,14.881,14.999,13.954,14.522
1402,B,False,317.26,314.58,317.66,316.24,312.48,309.12,314.85,317.01,317.24,322.51
1403,B,False,108.07,111.33,108.27,105.12,108.55,105.68,103.59,105.7,105.08,104.94
1404,B,False,405.49,398.05,402.8,396.67,411.25,410.93,416.18,412.45,415.51,416.35
1405,B,False,37.89,38.742,42.691,48.507,46.841,39.534,41.281,39.058,38.67,38.467
1406,B,False,516.26,518.44,519.49,530.72,518.33,510.11,500.81,495.25,492.37,489.0
1407,B,False,154.06,154.88,154.94,154.8,151.58,153.44,153.52,154.87,151.77,156.23
1408,B,False,1554.1,1545.5,1551.8,1548.3,1554.2,1549.0,1545.3,1542.1,1535.7,1545.3
1409,B,False,10.137,11.604,12.194,13.223,15.284,15.155,15.687,16.034,17.882,17.311
1410,B,False,655.47,645.41,644.73,642.78,646.48,640.93,644.35,642.96,641.4,637.88
1411,B,False,620.21,617.92,614.61,608.28,601.4,604.37,605.73,613.76,623.94,631.86
1412,B,False,294.27,292.83,293.64,292.14,295.24,292.72,296.39,296.8,297.86,296.2
1413,B,False,199.98,195.08,193.47,188.98,194.0,193.64,194.8,196.4,192.26,192.51
1414,B,False,235.11,237.47,240.06,240.1,244.41,242.48,241.79,241.85,243.35,240.49
1415,B,False,635.56,636.33,629.42,620.68,622.22,628.29,628.92,629.97,630.86,626.53
1416,B,False,656.28,656.23,659.65,656.19,653.97,660.21,658.33,661.35,656.76,658.1
1417,B,False,54.791,54.98,56.341,56.893,57.311,57.894,55.136,55.112,53.229,54.704
1418,B,False,366.53,372.07,371.94,370.93,366.16,367.36,368.43,368.45,366.65,371.36
1419,B,False,268.63,270.08,271.02,267.82,266.78,261.63,264.63,263.46,263.32,264.65
1420,B,False,203.26,205.59,203.58,204.84,207.24,206.88,210.49,217.66,224.86,224.25
1421,B,False,61.087,56.819,51.636,53.347,47.477,44.257,39.43,35.386,32.92,19.281
1422,B,False,104.21,103.7,98.858,98.575,96.982,96.282,96.989,96.048,96.33,96.447
1423,B,False,931.68,936.93,937.03,930.06,939.12,937.06,939.3,938.14,941.41,937.17
1424,B,False,436.01,433.43,432.27,434.12,438.65,435.22,432.16,431.7,431.73,427.68
1425,B,False,1138.2,1136.6,1135.2,1133.5,1132.3,1136.3,1133.9,1133.4,1136.9,1141.0
1426,B,False,399.35,404.74,406.84,406.5,404.58,406.68,406.14,404.67,408.79,405.84
1427,B,False,89.062,93.775,98.341,96.906,99.769,101.61,105.4,107.02,111.0,114.16
1428,B,False,71.235,71.805,69.967,69.794,72.479,74.91,73.062,71.756,68.016,66.7
1429,B,False,203.15,204.8,204.19,207.99,206.92,203.19,205.03,200.91,202.14,207.68
1430,B,False,69.794,72.479,74.91,73.062,71.756,68.016,66.7,64.066,66.159,62.945
1431,B,False,82.143,81.763,80.308,79.008,79.082,79.191,79.1,77.739,77.914,78.929
1432,B,False,194.78,199.05,202.54,205.24,206.44,200.48,206.8,205.12,205.72,210.02
1433,B,False,215.79,212.78,213.1,213.39,212.6,214.4,217.35,215.91,213.68,216.95
1434,B,False,165.8,161.05,162.86,164.09,167.24,166.67,167.18,168.5,169.74,168.73
1435,B,False,77.802,79.501,80.488,81.773,84.933,83.038,83.886,85.296,84.57,85.061
1436,B,False,541.68,542.72,536.88,547.6,545.53,545.28,545.05,549.66,550.99,548.5
1437,B,False,34.014,34.228,39.994,40.521,44.828,38.149,36.529,37.057,36.572,40.353
1438,B,False,52.777,52.029,54.007,53.694,54.062,53.959,54.618,52.151,51.566,51.276
1439,B,False,6.3962,10.467,14.612,23.22,22.886,26.775,28.488,30.02,31.311,34.348
1440,B,False,121.31,126.6,125.96,125.54,128.36,131.03,125.88,125.8,127.41,128.55
1441,B,False,963.91,968.29,967.05,969.85,971.39,975.3,970.06,976.99,988.9,984.55
1442,B,False,439.86,431.65,440.69,441.52,431.89,433.85,441.62,442.0,447.37,447.37
1443,B,False,268.22,271.0,270.36,273.28,272.16,270.77,266.95,272.3,270.64,274.39
1444,B,False,235.01,239.81,237.05,237.91,243.45,244.83,247.08,254.38,259.16,264.51
1445,B,True,493.49,492.99,490.98,488.96,486.46,483.57,480.79,482.44,479.53,480.69
1446,B,False,206.32,207.53,206.51,205.38,201.36,201.08,200.58,199.92,199.72,200.47
1447,B,False,15.414,16.058,19.869,38.83,44.558,39.03,32.365,38.45,34.652,37.89
1448,B,True,43.887,43.72,43.885,44.127,46.611,48.836,49.048,47.536,49.793,47.565
1449,B,False,391.41,386.37,386.34,384.35,387.53,385.38,388.08,387.87,388.28,383.52
1450,B,False,463.6,461.79,466.63,465.7,466.73,468.62,470.04,474.13,472.57,469.45
1451,B,False,39.209,39.024,39.429,36.303,34.285,42.044,36.97,40.247,39.515,38.347
1452,B,True,509.81,504.22,500.13,503.3,499.19,498.44,490.89,488.23,487.38,485.54
1453,B,False,196.71,196.95,196.71,197.69,197.16,192.43,190.92,189.31,189.65,187.91
1454,B,False,879.21,886.33,879.95,882.25,886.94,882.0,877.86,879.91,883.56,882.4
1455,B,False,213.98,211.38,214.8,220.4,223.44,230.47,236.31,236.15,235.45,241.48
1456,B,False,900.83,902.01,899.63,893.05,885.92,889.05,889.56,882.22,875.68,874.01
1457,B,False,576.94,584.68,581.28,581.59,585.59,581.2,580.18,582.08,583.09,581.1
1458,B,False,193.47,197.22,193.71,194.12,194.06,198.23,194.69,199.3,195.76,194.49
1459,B,True,202.39,201.33,200.09,197.47,199.11,198.73,197.56,200.21,200.15,200.74
1460,B,False,168.97,166.45,166.42,166.05,164.79,166.93,166.76,167.43,166.3,167.93
1461,B,False,379.85,389.7,395.81,403.6,407.71,416.03,416.75,421.73,421.82,421.88
1462,B,False,88.569,89.925,94.358,94.099,94.01,93.129,94.594,95.091,94.456,94.623
1463,B,False,910.96,912.49,913.74,911.92,914.79,918.36,915.87,920.22,922.19,933.03
1464,B,False,217.93,218.78,213.18,212.48,213.41,216.84,215.68,215.28,217.13,217.28
1465,B,False,19.773,18.584,21.148,20.689,21.582,23.049,22.07,21.364,21.612,20.218
1466,B,True,173.99,185.43,190.07,191.6,192.58,187.67,195.34,194.52,195.37,191.55
1467,B,False,242.95,237.7,241.45,240.86,241.03,243.3,241.51,238.83,245.47,240.93
1468,B,False,138.97,142.12,140.49,138.94,145.22,142.35,142.83,140.25,137.54,139.6
1469,B,False,353.47,353.16,357.95,358.24,359.52,359.04,358.29,358.44,362.63,362.52
1470,B,False,78.169,77.311,79.189,81.156,80.836,82.718,83.735,84.226,84.377,84.811
1471,B,False,170.8,165.71,169.66,169.59,173.25,174.27,174.81,165.69,163.52,169.3
1472,B,False,195.68,196.57,197.85,197.3,197.67,197.91,195.6,195.92,196.12,198.01
1473,B,False,260.7,264.99,265.67,261.27,260.73,265.33,264.46,265.59,262.41,262.89
1474,B,False,456.05,450.79,453.55,453.17,450.45,449.15,447.68,443.64,446.39,446.49
1475,B,True,197.51,191.3,194.25,191.88,192.06,188.59,187.09,188.05,188.96,191.62
1476,B,False,322.49,321.61,321.51,315.8,317.79,320.32,321.5,322.88,326.31,324.58
1477,B,False,542.84,544.69,544.55,537.99,532.8,532.23,529.39,540.59,537.19,528.21
1478,B,False,496.29,497.61,502.46,507.94,506.52,505.61,505.87,502.98,498.67,504.2
1479,B,False,906.96,917.43,921.48,910.38,906.23,909.38,916.53,906.97,906.07,907.88
1480,B,False,509.01,509.63,509.81,507.19,508.71,500.96,507.44,507.8,512.39,520.0
1481,B,True,209.95,208.23,216.72,219.0,210.97,214.94,204.95,206.32,211.01,211.6
1482,B,False,321.39,318.06,316.03,312.93,314.14,311.7,308.45,308.29,311.08,311.82
1483,B,False,228.51,233.66,233.56,228.96,229.09,237.01,230.8,228.39,227.12,218.73
1484,B,False,40.706,42.886,42.454,44.783,45.474,47.153,48.468,48.253,51.262,48.281
1485,B,False,187.49,186.64,190.48,187.84,188.92,187.36,190.52,196.06,201.38,206.22
1486,B,False,59.046,62.793,59.333,57.207,56.613,57.037,54.564,51.512,50.083,50.431
1487,B,False,50.342,60.52,59.019,61.605,66.631,76.838,79.473,76.044,70.1,68.385
1488,B,False,59.422,59.963,60.227,59.676,61.403,61.865,62.092,61.767,62.102,61.884
1489,B,False,511.96,507.98,505.2,503.84,502.86,501.38,495.03,490.94,487.37,488.75
1490,B,False,53.05,54.246,55.565,55.219,56.405,58.836,60.433,61.979,63.018,62.75
1491,B,False,307.15,302.58,300.84,297.48,295.5,293.03,298.81,297.35,300.14,300.35
1492,B,False,1029.1,1033.7,1034.9,1036.7,1034.6,1028.3,1034.3,1029.3,1027.7,1024.2
1493,B,False,132.02,133.67,135.68,135.27,134.67,134.83,138.06,141.59,139.25,137.78
1494,B,False,186.05,186.53,179.17,182.63,180.85,189.47,189.75,193.65,198.92,197.11
1495,B,False,16.083,15.583,15.317,15.896,15.318,16.911,17.668,17.097,17.614,17.742
1496,B,False,342.26,343.64,344.95,347.83,347.52,348.39,347.88,346.97,343.5,339.76
1497,B,False,419.13,426.58,424.71,432.74,424.17,415.34,412.13,414.45,415.11,413.76
1498,B,False,293.49,297.86,293.42,304.22,307.52,311.13,313.92,313.63,310.12,312.92
1499,B,True,43.336,45.824,33.585,46.49,42.626,52.02,49.52,49.569,42.15,45.79
1500,B,False,610.56,608.37,607.22,611.15,611.18,607.96,601.19,607.47,603.37,601.67
