,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10
764,C,False,540.25,975.62,1014.2,1020.7,998.62,537.01,939.92,509.13,516.6,471.57
765,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,C,False,324.43,352.66,352.95,239.46,309.27,388.16,241.64,355.05,351.74,258.39
767,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,C,False,4332.7,3804.1,2877.4,2846.7,2862.7,2872.5,2883.5,4120.2,3782.3,4114.9
770,C,False,245.66,0.0,0.0,0.0,0.0,0.0,392.21,383.26,390.37,0.0
771,C,False,6606.9,5916.0,6883.2,5851.5,6193.9,6327.1,6979.3,8090.6,8121.6,7310.0
772,C,True,1538.6,1200.8,1305.2,1405.4,1451.1,1129.7,1368.2,1119.0,1163.5,1109.1
773,C,False,1620.0,1718.0,1717.3,1827.2,1838.1,1840.1,1770.1,1771.6,1795.9,1721.8
774,C,False,931.61,556.43,524.03,506.3,508.3,1365.5,496.86,544.1,884.11,1265.3
775,C,False,6474.9,6857.9,7046.2,7672.4,6008.6,4888.9,7713.3,7493.6,7270.7,6381.6
776,C,False,3025.7,3003.6,2941.8,2948.6,4358.1,4252.4,4259.7,6161.0,2590.5,4441.1
777,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,C,False,982.98,423.74,2065.0,864.21,2129.9,845.14,110.63,172.92,193.87,266.47
779,C,False,3867.7,3507.7,4341.1,4443.4,4466.6,4365.1,4154.8,4935.0,4645.8,4572.4
780,C,False,25857.0,25430.0,35786.0,47993.0,43710.0,57438.0,48935.0,40103.0,39593.0,30868.0
781,C,False,3203.7,3142.2,3192.2,3214.8,3252.2,3289.0,3257.4,3339.4,3295.9,3279.4
782,C,False,928.27,1575.8,1673.3,1798.4,0.0,0.0,0.0,0.0,0.0,0.0
783,C,False,1565.2,1545.4,1548.1,1536.3,1554.9,1589.5,1533.9,1579.6,1378.6,1391.0
784,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,C,False,7420.4,8067.5,7852.2,8740.7,8172.6,8066.7,8312.3,8457.4,8619.7,9586.9
786,C,False,17908.0,17547.0,16409.0,16961.0,16639.0,15568.0,18090.0,17358.0,15237.0,15961.0
787,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,C,False,11899.0,3718.2,10603.0,13241.0,9534.4,7716.6,1492.4,1656.4,5385.1,2028.4
789,C,False,2874.9,3130.3,2755.9,2740.5,2761.6,3486.7,2936.0,3157.1,3498.8,3969.9
790,C,True,1016.7,1007.2,1008.1,4734.6,4627.8,4178.4,532.22,4157.8,563.69,559.06
791,C,False,4799.3,4927.2,4955.7,5071.6,4651.2,4498.5,5259.2,5266.4,5995.0,6668.3
792,C,True,3171.8,2854.1,2907.0,2776.0,3828.3,4306.9,3628.1,4493.1,3867.9,3785.6
793,C,False,8143.5,6409.1,2037.4,5829.0,3737.1,4789.7,8620.3,6827.5,6616.6,1344.1
794,C,False,115780.0,98531.0,61920.0,62595.0,67382.0,71821.0,52977.0,62545.0,50151.0,89096.0
795,C,False,824.28,793.45,817.89,814.11,794.32,766.97,867.25,812.59,755.13,685.75
796,C,False,5972.2,6428.2,7770.6,9756.6,8373.4,8630.7,6215.3,7551.2,7081.8,8866.7
797,C,False,27.109,25.235,24.681,21.357,16.789,17.875,17.996,11.587,7.7789,0.0
798,C,False,1418.1,1406.1,1390.1,1409.0,1470.3,1223.2,1428.5,1401.8,1069.3,1500.6
799,C,False,1016.7,1007.2,1008.1,4734.6,4627.8,4178.4,532.22,4157.8,563.69,559.06
800,C,False,3312.5,3533.3,3357.7,3483.7,3260.7,3321.3,3332.4,3358.0,3382.4,3363.0
801,C,False,45280.0,42803.0,44766.0,45511.0,47620.0,46479.0,45779.0,44162.0,43702.0,47148.0
802,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,C,False,37883.0,38696.0,37395.0,37981.0,36709.0,39795.0,38617.0,36960.0,40293.0,38744.0
804,C,False,15056.0,26326.0,25480.0,26905.0,14634.0,20082.0,43631.0,30929.0,16266.0,17385.0
805,C,False,55100.0,43645.0,41240.0,47355.0,36295.0,61104.0,43351.0,77895.0,82252.0,50984.0
806,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,C,False,16948.0,21243.0,19594.0,14221.0,15734.0,18241.0,20675.0,19357.0,19579.0,20944.0
809,C,False,229.76,203.35,210.2,212.47,190.94,205.56,212.63,203.51,210.43,201.14
810,C,False,4191.9,4206.1,4102.8,4179.5,4038.4,4088.0,4259.7,4095.7,3967.8,3886.0
811,C,False,3467.1,3230.5,2908.3,3803.8,3162.3,3456.5,3735.0,3511.5,3116.5,3121.1
812,C,False,2313.2,2200.2,2641.5,2476.0,2721.4,2772.5,2456.4,2265.8,2266.2,2100.2
813,C,False,666.5,813.55,791.05,962.35,327.83,323.22,336.66,327.17,0.0,575.84
814,C,False,30065.0,28386.0,32812.0,31298.0,28167.0,26893.0,24672.0,29503.0,31662.0,30274.0
815,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,C,False,2111.7,2928.7,3031.0,2974.9,2357.4,2580.4,2544.6,2540.6,2467.3,2617.2
817,C,False,3171.8,2854.1,2907.0,2776.0,3828.3,4306.9,3628.1,4493.1,3867.9,3785.6
818,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,C,False,696.62,482.66,638.01,624.35,627.75,781.77,1071.2,916.79,1122.0,889.05
820,C,False,2254.8,923.01,695.98,699.07,0.0,0.0,692.95,0.0,697.73,686.15
821,C,False,365.17,369.63,254.21,402.82,243.54,361.91,227.63,216.04,230.47,206.46
822,C,False,4833.6,3648.1,3544.7,4019.1,4937.2,4904.9,4981.9,5161.6,5499.1,4885.6
823,C,False,2439.8,4794.7,4815.0,4828.2,4824.6,4717.7,5908.2,4797.1,4780.1,5862.9
824,B,True,307.25,241.9,191.37,370.86,296.21,169.7,277.16,266.78,328.22,182.46
825,B,False,3774.2,2487.4,3070.8,3836.0,4047.5,3827.7,3638.4,3873.8,3958.5,3680.5
826,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,B,True,2710.3,0.0,2338.7,0.0,0.0,5031.3,4981.1,0.0,2188.9,6507.1
829,B,True,3219.7,3194.1,3528.3,2802.8,2763.0,2757.5,3743.4,3886.4,3785.0,4815.5
830,B,False,1542.1,1630.5,1892.1,1612.3,1998.7,2068.3,1752.6,2589.1,2682.3,2950.5
831,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,B,True,80352.0,113530.0,96559.0,107830.0,100590.0,100500.0,60272.0,97379.0,66378.0,71567.0
835,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,B,False,132.76,135.82,147.92,92.244,115.54,120.58,93.384,102.97,144.48,105.85
838,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,B,True,521.11,531.47,458.1,578.57,466.98,568.62,512.0,464.92,573.06,395.11
842,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,B,False,88.568,83.367,88.701,85.895,79.068,97.437,104.46,104.05,106.02,107.69
845,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,B,True,632.32,716.36,540.5,555.86,516.39,510.02,424.32,516.37,499.63,378.91
847,B,False,2046.2,2037.4,1837.4,2012.6,1945.2,1508.7,1433.6,1394.6,1369.9,1378.9
848,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,B,True,296.13,479.1,477.87,455.04,592.65,592.74,628.98,650.07,625.92,620.23
850,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,B,True,61.571,60.286,64.548,56.924,52.071,49.867,58.782,60.068,59.425,55.903
852,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,B,True,789.78,713.75,724.09,763.3,848.69,928.55,1080.7,908.44,889.93,1111.7
854,B,True,17560.0,19803.0,11135.0,21116.0,25221.0,25903.0,47390.0,56516.0,45891.0,33663.0
855,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,B,False,4240.1,5093.7,4749.5,5234.7,4980.0,5645.3,5421.3,5456.7,4439.0,4371.1
857,B,False,3769.1,3073.3,2990.6,3966.8,3062.4,3703.1,4133.9,3557.8,5115.6,4451.6
858,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,B,True,673.94,598.63,271.82,265.72,290.32,288.31,299.88,507.09,261.83,330.61
862,B,True,0.0,228.18,0.0,486.74,517.78,1109.7,573.47,647.63,934.65,685.48
863,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,B,False,39.691,0.0,33.023,27.921,26.982,27.24,27.991,35.177,28.045,25.797
866,B,True,3752.9,3818.3,3829.7,3836.2,4027.9,4145.7,4358.9,6481.7,4399.5,4543.8
867,B,False,243.22,218.81,287.65,188.11,156.12,132.13,147.66,152.66,131.09,126.68
868,B,True,0.0,141.8,153.26,150.1,259.96,249.14,279.32,330.57,171.73,159.63
869,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,B,True,110000.0,105380.0,113100.0,87885.0,130850.0,95891.0,144020.0,72849.0,156440.0,151490.0
871,B,True,0.0,497.87,523.73,260.82,253.91,274.05,290.66,306.76,360.9,662.14
872,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,B,False,622.7,615.09,612.91,597.75,613.26,596.17,589.04,684.86,614.41,624.51
874,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,B,False,0.0,66.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,B,False,5629.2,8711.1,9814.6,8188.8,7939.7,8221.0,8419.3,8790.8,8975.3,8176.7
878,B,False,727.96,754.18,742.18,770.92,757.46,768.9,785.3,761.37,1338.5,1379.2
879,B,False,6656.5,7072.4,8058.5,6387.3,7226.7,7283.8,7843.1,9227.0,8813.7,8458.8
880,B,True,0.0,0.0,0.0,0.0,0.0,0.0,8.8724,0.0,0.0,0.0
881,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,B,True,1845.9,1992.1,1713.3,1768.4,1563.9,1582.7,1543.4,1318.6,1295.4,1212.3
885,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,B,True,0.0,22.691,27.221,30.026,25.551,27.179,24.506,22.571,20.128,18.287
887,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,B,False,163.42,0.0,0.0,157.06,150.4,0.0,0.0,150.32,156.49,155.17
889,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,B,False,0.0,41.533,44.753,47.778,64.266,60.838,58.07,56.694,54.518,55.339
891,B,False,309.31,305.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,B,False,1501.3,1370.9,1349.3,1318.2,1381.8,1837.2,1695.0,1677.9,1687.2,1607.9
894,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,B,False,3522.7,3780.7,3810.7,3794.3,3694.5,3767.7,3723.0,3656.1,3648.1,3570.8
898,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,B,False,0.0,28.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,B,True,1373.3,1317.7,1563.2,1446.5,1478.6,1810.1,1881.8,2456.0,2440.6,2455.3
903,B,False,1246.7,806.91,920.9,635.1,536.37,497.02,645.74,703.02,639.89,607.69
904,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,B,False,5303.4,5045.0,5332.1,5741.6,5424.5,5381.5,5116.3,5064.4,4607.5,4635.2
909,B,False,0.0,396.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,B,True,8343.2,6215.4,7408.3,12574.0,9799.9,14900.0,6998.3,14505.0,11825.0,12353.0
912,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,B,False,474.47,459.22,470.26,444.65,447.42,458.67,228.5,238.8,234.34,237.8
917,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,B,False,0.0,0.0,203.87,0.0,197.08,0.0,0.0,0.0,0.0,191.27
919,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,B,False,154.07,175.2,123.93,141.71,125.73,85.76,139.35,97.088,91.48,103.97
921,B,False,394.82,566.7,535.42,453.18,368.27,347.74,347.0,416.18,354.35,469.07
922,B,True,2694.2,2573.3,2991.4,3042.8,2732.0,5653.7,2873.8,3292.4,3878.0,2931.9
923,B,False,543.49,539.38,532.06,535.23,522.49,515.49,529.96,528.28,0.0,0.0
924,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,B,False,421.49,439.59,472.36,442.82,387.96,400.69,296.73,470.5,364.21,330.99
926,B,True,268.84,281.06,291.37,298.38,636.94,587.76,632.64,633.09,540.71,537.69
927,B,False,613.57,747.96,749.19,872.0,931.1,901.14,782.73,586.66,567.77,697.59
928,B,False,315.15,325.11,380.22,297.29,301.04,276.67,369.21,341.02,370.12,289.43
929,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,B,False,953.53,955.39,948.58,958.27,981.48,955.39,1272.9,1283.7,1311.2,1330.1
935,B,False,1434.5,1439.5,1422.7,4430.8,4907.0,1375.5,1380.4,4409.9,4488.7,4960.1
936,B,True,1865.5,1524.2,2353.8,2358.4,2342.6,2372.7,2306.2,2382.3,2428.7,2717.3
937,B,False,22108.0,29149.0,35164.0,29858.0,39204.0,13438.0,16848.0,36945.0,23726.0,23107.0
938,B,True,55566.0,26800.0,9766.9,4491.2,12313.0,49846.0,16882.0,63782.0,56352.0,58270.0
939,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,B,True,1060.6,1064.3,1118.2,1340.6,966.83,964.92,884.57,911.18,953.82,1026.7
945,B,True,4485.9,4182.4,4495.7,4635.6,4339.3,4375.2,4308.9,4564.0,4160.3,4327.4
946,B,True,0.0,520.08,2345.6,431.31,417.04,4150.8,383.83,548.08,345.16,590.15
947,B,False,0.0,0.0,0.0,20.655,28.223,0.0,41.533,44.753,47.778,64.266
948,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,B,False,4121.0,4061.9,3129.5,2607.9,2723.1,2692.0,2195.4,2920.4,2879.4,2536.0
952,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,B,True,3300.1,3288.4,3254.0,3200.2,3167.1,3142.6,3190.8,3179.5,3205.3,6265.1
955,B,False,409.57,405.11,590.1,779.69,814.96,769.53,801.87,801.15,812.78,809.9
956,B,False,5585.7,5369.2,5161.9,5061.7,5078.7,5035.3,4877.4,5634.6,4974.7,5340.2
957,B,False,14483.0,2348.2,8238.0,2655.4,0.0,1975.0,573.47,1947.6,3775.3,6810.7
958,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.62,0.0
968,B,False,221.1,208.69,229.13,223.25,220.94,210.09,227.83,230.67,229.93,224.84
969,B,False,1190.5,935.57,885.8,816.99,697.09,722.22,1020.7,709.94,999.04,866.85
970,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,B,True,717.55,725.06,704.18,702.44,728.91,717.54,695.96,696.36,793.33,653.15
974,B,False,256.01,472.88,468.73,228.03,497.04,563.47,562.19,552.07,519.02,266.78
975,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,B,True,344.76,180.06,174.54,185.64,190.91,189.63,355.13,190.97,189.41,185.73
977,B,True,1404.5,1228.7,1506.8,1232.3,1788.3,1652.4,1454.4,1304.3,1393.5,1005.3
978,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,B,False,108.79,103.63,97.62,107.04,95.935,94.324,118.32,91.766,89.725,84.676
981,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,B,True,1137.9,1112.3,1035.9,1035.7,901.22,888.63,878.43,1114.5,1365.0,1188.2
983,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,B,True,1995.9,1803.4,1747.5,1763.7,1762.3,1717.9,1974.5,2011.0,2025.4,1766.6
987,B,False,7288.7,9824.5,16375.0,9646.9,9648.2,10015.0,16336.0,16387.0,16346.0,16544.0
988,B,False,1083.0,520.06,1063.0,1083.2,546.16,538.77,540.61,0.0,529.24,533.33
989,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,B,True,551.72,580.13,1529.4,1684.6,1695.6,1489.1,1625.4,1710.2,1324.5,1321.0
993,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,B,False,5775.3,0.0,104.97,5569.5,462.8,0.0,0.0,0.0,0.0,0.0
997,B,True,1651.6,1724.8,1943.7,2289.5,2078.7,2130.2,2164.6,2453.4,2364.0,3058.7
998,B,True,10329.0,14524.0,26512.0,19398.0,13101.0,9352.3,20585.0,18515.0,11118.0,16546.0
999,B,True,1982.6,1980.1,2092.4,1881.9,2081.5,2142.6,2244.7,2368.8,2152.5,1806.0
1000,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,B,False,1695.6,1489.1,1625.4,1710.2,1324.5,1321.0,1892.3,1611.9,1617.5,1457.3
1005,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,B,False,173.27,169.12,165.42,164.45,172.36,162.74,160.29,164.13,167.94,161.09
1007,B,False,29410.0,25943.0,30514.0,40953.0,36457.0,37697.0,43987.0,25769.0,27428.0,21146.0
1008,B,True,645.91,675.4,804.78,586.86,580.67,583.29,597.21,576.27,558.05,566.3
1009,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,B,True,4377.6,2922.8,2964.3,3568.4,3613.6,3679.6,2922.1,3259.4,3905.8,3596.5
1012,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,B,False,7.4774,7.3998,11.061,11.061,8.1734,9.4404,0.0,0.0,0.0,0.0
1014,B,False,0.0,0.0,0.0,219.98,339.62,142.88,742.22,741.0,722.87,1169.3
1015,B,True,1167.4,1348.7,1017.7,1006.0,1326.8,991.54,1323.8,1346.2,1167.5,1291.4
1016,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,B,False,16.416,0.0,10.948,0.0,10.831,0.0,0.0,0.0,0.0,5.0335
1020,B,False,0.0,0.0,0.0,0.0,0.0,18622.0,11395.0,6732.9,3474.7,6759.9
1021,B,False,1022.2,1150.4,1099.0,927.92,1007.6,1259.2,1076.2,834.54,1083.7,1236.4
1022,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,B,False,180.37,181.96,161.62,116.46,139.87,136.54,127.73,131.41,183.71,227.67
1024,B,False,991.73,1044.1,1004.5,1940.3,1971.9,1015.4,1017.6,1007.5,1959.2,956.0
1025,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,B,False,1111.6,1164.9,1300.3,1271.5,1079.5,1109.7,1227.7,1066.9,1027.5,925.62
1027,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,B,False,173.83,183.54,246.02,260.84,179.4,200.31,235.94,155.61,147.88,162.58
1030,B,False,273.48,270.21,266.11,292.02,288.35,296.8,288.64,562.63,281.01,507.9
1031,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.84
1032,B,False,1244.9,1062.8,1324.8,1034.3,1055.0,1033.6,1473.9,1465.6,1650.3,1472.3
1033,B,True,1402.6,1383.2,1647.2,1310.5,1242.1,1157.2,1196.8,1200.4,959.22,1062.3
1034,B,False,17.656,14.276,15.701,0.0,0.0,0.0,15.592,14.624,13.761,11.692
1035,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,B,False,4994.7,4825.1,5008.1,5002.8,4922.4,4821.1,4807.1,4798.5,4678.0,4583.7
1037,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,B,False,189.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.68,0.0
1039,B,False,60.623,58.602,58.277,54.992,52.829,56.26,53.116,53.084,53.116,51.296
1040,B,False,1064.3,1118.2,1340.6,966.83,964.92,884.57,911.18,953.82,1026.7,1076.3
1041,B,False,131.24,137.69,139.05,138.19,132.35,137.81,137.33,136.19,131.81,133.18
1042,B,False,91.431,81.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,B,False,4178.6,1157.0,1017.3,3163.4,5491.6,4886.4,878.6,7647.4,9707.8,19661.0
1044,B,False,349.1,495.24,407.49,396.37,406.33,424.09,383.79,448.22,423.92,340.17
1045,B,False,123.03,123.65,119.66,114.94,118.06,109.92,112.89,111.0,103.26,91.431
