,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10
879,B,False,36.869,37.181,37.469,37.687,37.751,37.945,37.777,37.715,37.879,38.476
880,B,True,35.565,35.913,36.251,34.569,35.664,35.417,35.128,35.284,36.611,37.47
881,B,True,20.649,20.265,20.245,20.658,20.458,20.956,20.916,21.31,20.933,22.05
882,B,False,24.945,24.463,24.321,24.422,24.384,24.411,25.164,25.22,24.567,25.126
883,B,False,25.719,25.777,25.29,25.625,25.165,25.287,25.472,25.663,26.109,26.277
884,B,True,30.973,30.846,30.688,30.809,30.846,30.778,30.572,30.589,30.52,30.662
885,B,False,52.436,52.726,52.513,52.659,52.692,52.482,52.825,52.357,52.358,51.765
886,B,True,31.723,31.983,30.587,31.188,31.752,30.476,30.652,29.302,26.689,26.419
887,B,False,23.153,23.203,23.162,23.216,23.654,23.623,23.763,23.722,24.149,24.112
888,B,False,27.406,27.957,27.148,27.329,25.874,26.032,24.821,25.295,26.192,26.254
889,B,True,30.602,32.665,32.774,32.549,34.877,38.011,33.461,35.305,37.795,35.909
890,B,False,30.918,30.582,30.345,31.913,27.585,28.808,34.065,29.148,29.691,31.585
891,B,False,30.128,30.383,30.651,31.045,31.555,31.317,31.155,31.608,31.744,30.891
892,B,True,25.367,26.007,25.544,25.535,25.547,26.679,25.319,25.123,25.654,25.804
893,B,False,39.38,39.899,40.046,39.747,39.838,39.842,38.928,39.561,40.592,41.285
894,B,False,39.251,39.035,37.982,38.096,38.534,38.177,38.315,38.706,38.794,38.638
895,B,False,29.625,28.79,29.742,29.622,29.075,29.575,29.025,28.796,29.172,29.226
896,B,False,53.979,53.84,53.787,53.909,53.865,54.404,54.038,53.976,53.755,53.545
897,B,False,44.229,44.179,43.538,43.595,41.905,41.782,41.859,41.845,42.064,42.462
898,B,False,27.189,27.026,27.137,27.565,27.79,27.455,27.407,27.609,27.417,27.996
899,B,False,22.632,22.864,23.105,22.836,22.78,22.647,22.821,22.564,22.305,21.738
900,B,True,31.205,31.156,30.151,30.859,30.7,29.806,30.788,30.942,31.262,31.135
901,B,False,27.239,24.213,24.515,25.152,24.333,23.593,25.837,26.093,29.515,26.696
902,B,True,40.051,40.982,41.595,42.211,42.153,41.59,41.996,41.501,42.19,41.89
903,B,False,30.292,30.474,30.631,30.087,30.878,30.695,29.898,30.707,30.218,29.903
904,B,False,27.607,27.878,27.671,28.25,27.652,27.386,26.399,27.114,27.425,26.223
905,B,True,24.702,24.036,24.494,24.96,26.635,25.427,26.63,26.571,26.603,27.251
906,B,True,30.292,31.111,31.097,30.485,30.734,31.266,31.098,30.63,30.901,30.555
907,B,False,24.67,23.988,24.579,23.999,24.243,24.246,23.953,24.199,24.546,24.533
908,B,False,43.032,43.238,42.971,43.239,43.026,42.966,43.389,43.399,43.763,43.642
909,B,False,31.062,29.545,30.235,32.993,29.476,30.874,30.314,31.249,26.568,36.089
910,B,False,48.868,48.8,49.036,48.781,48.76,48.897,48.712,49.034,48.956,49.335
911,B,True,48.383,49.513,48.99,50.531,50.459,48.747,49.766,51.012,49.443,50.157
912,B,False,23.252,23.479,23.028,23.291,23.933,23.982,24.192,24.3,24.177,24.611
913,B,True,35.776,35.468,35.385,35.578,35.531,35.882,35.9,35.683,36.331,36.391
914,B,False,26.598,28.493,32.418,31.403,30.296,30.142,31.145,32.92,32.158,32.236
915,B,False,21.743,21.789,21.948,21.958,21.95,21.917,22.033,21.976,21.861,21.497
916,B,False,29.638,29.618,29.513,29.724,29.668,29.62,29.361,29.17,29.458,29.44
917,B,True,22.532,0.0,22.41,22.191,22.491,22.382,22.189,22.219,22.257,22.529
918,B,False,29.667,30.413,29.854,30.096,30.257,30.41,30.437,30.68,30.565,29.33
919,B,False,20.848,19.981,19.879,20.168,19.503,19.043,19.861,18.721,19.375,18.686
920,B,False,26.916,27.366,27.003,26.455,27.389,28.177,27.892,27.371,27.015,26.572
921,B,False,29.134,28.963,28.497,28.403,28.961,28.356,28.301,28.149,28.478,28.78
922,B,True,45.897,46.666,46.928,46.834,46.383,45.392,45.889,45.38,45.627,45.486
923,B,False,42.091,42.03,41.392,41.094,40.885,41.241,41.421,41.901,42.456,42.616
924,B,True,24.909,25.37,24.841,25.03,25.717,25.923,25.588,25.612,25.965,25.452
925,B,False,32.265,32.327,32.583,32.25,32.144,31.911,32.205,32.229,31.809,31.456
926,B,True,31.832,32.549,32.715,32.236,33.06,33.088,33.254,32.44,32.569,32.56
927,B,False,29.393,29.364,30.139,30.985,30.011,29.381,29.354,29.484,30.123,30.392
928,B,False,27.753,28.336,28.807,30.767,31.363,30.717,30.901,31.543,31.658,30.784
929,B,False,21.877,22.337,21.635,21.183,21.389,21.736,21.341,21.454,20.782,21.217
930,B,True,26.365,26.114,26.066,25.549,25.868,26.115,25.536,25.696,25.359,25.468
931,B,True,42.314,42.492,42.503,42.545,42.528,42.52,42.406,42.481,42.568,42.758
932,B,False,19.858,19.88,19.599,19.318,19.461,19.641,19.606,19.233,18.898,19.135
933,B,False,30.747,30.056,30.235,30.66,30.613,30.482,30.56,30.338,30.603,31.575
934,B,False,43.119,42.832,42.602,42.444,42.683,42.537,42.232,42.701,43.019,42.374
935,B,False,33.123,33.283,33.402,33.36,33.822,33.9,33.672,33.532,33.407,33.145
936,B,True,37.082,36.722,36.94,37.357,38.065,37.57,37.384,37.976,38.631,37.637
937,B,False,53.144,53.417,52.567,52.705,52.707,53.235,52.597,52.278,52.084,51.838
938,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,B,False,23.401,23.383,22.932,22.851,22.31,22.359,22.214,21.969,22.182,22.104
940,B,True,27.995,27.503,27.747,27.104,27.062,27.226,27.455,27.04,27.044,26.907
941,B,True,23.467,23.376,23.358,23.541,23.479,23.235,23.273,23.106,23.474,23.557
942,B,False,28.689,29.545,28.771,29.637,32.425,31.118,32.476,34.984,36.079,37.048
943,B,True,29.214,29.102,29.129,29.111,29.764,29.207,29.373,29.896,29.96,29.34
944,B,True,42.224,41.434,41.073,40.118,39.55,39.619,39.63,38.793,37.965,40.163
945,B,True,45.897,45.744,45.763,45.306,45.14,45.18,44.772,44.394,44.073,43.722
946,B,True,38.459,38.74,40.837,38.539,42.834,39.699,44.14,41.593,43.428,40.533
947,B,False,33.807,33.53,31.485,34.174,32.132,30.918,30.582,30.345,31.913,27.585
948,B,False,40.067,40.092,38.74,38.977,39.709,39.489,39.757,40.394,40.853,39.402
949,B,True,27.152,27.775,29.179,29.617,31.097,30.727,29.296,31.094,31.313,31.89
950,B,False,32.864,32.812,32.86,33.299,32.996,33.336,33.148,33.409,33.183,33.11
951,B,False,41.872,41.874,42.18,42.095,42.031,42.411,42.586,42.166,42.339,41.99
952,B,False,31.973,31.196,31.941,32.334,32.201,31.372,31.427,31.14,31.071,30.264
953,B,True,22.863,22.763,23.199,23.62,23.793,22.842,23.536,22.938,22.581,22.829
954,B,True,51.52,51.717,51.865,51.704,51.337,51.386,51.049,50.845,51.055,50.936
955,B,False,29.273,29.346,29.695,29.39,28.493,29.624,29.851,29.101,29.528,29.912
956,B,False,47.021,46.977,46.973,47.215,47.812,47.685,48.152,47.748,47.689,47.486
957,B,False,52.344,50.976,50.836,51.021,51.5,50.958,50.794,48.706,49.24,49.2
958,B,True,29.336,30.194,30.33,29.812,29.687,29.085,28.883,29.331,29.46,29.371
959,B,False,21.695,21.79,23.192,22.376,22.279,23.0,22.5,21.444,21.693,21.651
960,B,False,37.722,34.504,32.627,31.337,31.648,36.757,34.697,32.119,32.796,33.528
961,B,False,19.807,20.172,20.489,20.345,19.849,19.917,19.72,20.154,20.63,20.362
962,B,True,34.568,34.656,34.303,33.95,33.852,34.216,33.921,34.033,0.0,34.445
963,B,False,38.507,38.838,37.949,37.863,37.796,37.46,37.595,36.963,37.352,37.577
964,B,False,37.091,36.577,36.882,36.701,36.646,37.075,36.771,36.206,36.501,36.439
965,B,True,31.318,32.485,31.724,31.811,32.873,30.082,28.895,30.698,31.412,30.963
966,B,True,32.801,31.244,30.125,29.798,28.308,28.35,28.646,27.964,28.864,29.184
967,B,False,31.423,31.369,31.037,31.021,30.769,30.755,30.425,30.336,30.219,30.082
968,B,False,31.109,30.8,30.202,30.758,30.565,31.735,32.033,31.594,32.014,32.633
969,B,False,36.548,36.331,36.37,36.455,36.276,36.178,36.333,36.299,35.883,35.394
970,B,False,19.661,19.274,19.225,19.414,19.657,19.921,19.854,19.963,19.909,19.832
971,B,False,25.457,25.648,25.604,25.958,25.981,26.009,26.228,26.263,26.325,26.666
972,B,False,37.619,37.572,38.202,38.449,38.889,38.953,38.79,38.882,38.837,38.129
973,B,True,40.876,41.171,41.379,41.969,42.244,42.15,42.018,42.151,42.13,42.412
974,B,False,35.424,34.666,36.041,35.849,36.291,36.148,35.791,35.632,35.237,36.02
975,B,False,19.033,19.216,19.018,19.069,19.268,19.309,19.024,18.991,18.945,18.891
976,B,True,26.269,26.235,26.124,25.758,25.7,25.852,25.823,25.851,25.731,25.686
977,B,True,31.989,31.685,31.872,31.71,31.983,32.261,32.08,31.435,32.012,32.196
978,B,True,35.888,36.481,36.587,36.629,36.508,36.657,36.548,36.901,36.618,36.877
979,B,False,23.155,23.153,23.203,23.162,23.216,23.654,23.623,23.763,23.722,24.149
980,B,False,28.9,29.074,28.439,28.133,28.967,28.41,27.914,27.874,27.483,28.093
981,B,False,24.839,24.402,25.593,25.061,24.819,23.43,25.459,24.719,24.24,25.38
982,B,True,33.834,34.469,34.406,34.306,34.0,33.957,34.126,34.126,34.439,34.63
983,B,False,24.164,24.506,23.999,24.809,24.363,25.187,25.9,26.505,26.445,26.303
984,B,True,22.156,21.67,21.848,21.872,21.966,21.394,21.369,21.54,21.526,21.844
985,B,False,23.537,24.194,23.747,24.221,24.621,24.209,24.622,24.849,25.551,24.998
986,B,True,37.851,37.761,37.67,37.707,37.765,37.796,38.061,37.715,37.697,38.092
987,B,False,39.774,39.674,39.168,39.607,39.257,39.282,39.002,39.14,39.16,39.143
988,B,False,42.675,42.33,42.427,42.178,42.535,42.898,42.077,42.365,42.818,42.418
989,B,False,26.831,26.646,26.408,24.716,24.994,25.246,25.522,24.322,25.318,25.643
990,B,False,54.386,54.21,54.201,54.536,54.13,54.126,54.069,54.263,54.182,54.153
991,B,True,25.387,25.069,25.114,25.008,24.863,24.707,24.31,24.303,24.507,24.952
992,B,True,33.385,34.368,35.206,34.843,35.431,35.003,35.551,36.602,36.086,35.827
993,B,False,25.945,25.904,25.88,25.881,25.725,25.756,25.638,25.2,25.24,25.122
994,B,False,45.012,44.285,44.943,44.481,44.946,44.297,44.492,44.304,43.611,44.387
995,B,True,21.954,21.361,21.22,20.967,21.124,21.131,21.124,21.022,20.723,20.416
996,B,False,28.617,28.733,28.344,27.999,27.902,27.672,27.335,27.234,27.042,27.571
997,B,True,35.977,36.386,37.073,37.015,36.687,36.965,37.298,35.759,36.093,37.301
998,B,True,39.182,39.13,39.212,39.443,39.714,39.182,39.642,39.476,39.279,38.756
999,B,True,34.532,34.385,33.963,33.973,34.296,34.464,33.684,34.329,33.677,34.129
1000,B,True,27.472,26.961,27.826,26.015,26.501,27.408,27.593,26.385,26.234,25.958
1001,B,False,19.527,19.228,20.298,20.44,20.778,21.199,21.798,21.098,21.05,21.136
1002,B,False,29.119,29.496,29.634,29.95,30.667,29.952,29.337,30.495,32.481,32.884
1003,B,True,19.815,20.07,19.541,19.578,19.69,20.069,19.848,20.176,19.666,19.533
1004,B,False,35.431,35.003,35.551,36.602,36.086,35.827,35.489,34.712,34.348,33.784
1005,B,False,24.575,24.703,24.777,25.006,24.805,25.017,25.452,24.923,24.992,24.918
1006,B,False,30.234,29.853,30.363,30.323,30.521,30.669,30.8,30.544,31.407,30.54
1007,B,False,40.085,39.865,37.127,39.181,39.191,37.381,36.133,38.686,36.724,34.013
1008,B,True,32.504,32.518,32.451,32.361,32.209,32.513,32.319,32.175,32.427,32.589
1009,B,True,26.519,26.562,26.895,26.507,26.94,26.883,27.44,26.98,26.711,26.751
1010,B,True,22.482,22.846,22.669,22.682,22.962,23.018,22.98,22.697,22.641,22.643
1011,B,True,36.376,36.443,36.561,36.377,36.224,36.115,35.783,36.029,36.223,35.935
1012,B,False,24.727,23.446,24.668,24.558,23.267,23.214,23.141,22.866,23.217,23.268
1013,B,False,25.669,25.631,25.589,25.606,25.318,25.228,25.647,25.661,25.207,25.158
1014,B,False,27.073,27.584,27.39,27.02,26.863,26.864,27.084,27.324,27.276,27.193
1015,B,True,35.49,35.827,35.595,35.675,35.385,35.719,35.648,35.623,36.107,35.408
1016,B,True,20.621,20.748,21.066,21.14,20.779,20.612,20.533,20.843,21.328,21.617
1017,B,False,23.541,23.479,23.235,23.273,23.106,23.474,23.557,23.633,23.767,23.531
1018,B,True,38.43,38.47,37.912,38.678,39.223,39.658,40.01,39.87,39.204,39.42
1019,B,False,26.25,26.038,26.461,26.385,26.427,26.504,26.888,26.887,27.277,26.772
1020,B,False,26.355,25.768,26.974,27.0,25.287,26.048,26.717,27.21,27.307,28.069
1021,B,False,36.614,36.305,36.433,36.084,36.457,35.736,36.251,35.505,36.174,36.162
1022,B,False,34.852,34.974,35.387,35.405,35.169,35.519,34.918,35.133,35.499,35.228
1023,B,False,29.076,30.175,29.574,29.239,31.018,30.869,29.323,29.55,28.308,30.254
1024,B,False,37.203,37.441,37.699,37.831,38.057,37.936,38.097,37.502,37.016,36.754
1025,B,False,22.131,20.485,20.802,21.334,21.248,20.622,21.018,20.838,21.534,20.286
1026,B,False,28.938,28.731,29.112,29.548,29.769,29.84,30.047,30.171,30.044,29.733
1027,B,False,40.132,39.858,40.694,41.163,40.168,41.144,41.916,41.575,40.896,41.775
1028,B,True,22.244,21.909,21.942,22.191,22.165,21.887,21.687,21.894,21.415,21.508
1029,B,False,30.19,30.01,29.397,30.314,31.09,30.396,31.603,30.791,30.636,31.158
1030,B,False,29.751,29.812,30.871,31.01,32.567,32.788,32.585,33.462,32.56,31.361
1031,B,False,26.78,27.255,27.708,28.152,28.577,28.319,28.548,28.951,29.418,29.972
1032,B,False,40.464,40.927,40.703,41.347,40.227,40.546,40.337,40.202,40.122,40.168
1033,B,True,31.446,31.427,31.102,31.02,30.555,31.071,30.441,30.267,30.386,30.488
1034,B,False,29.796,30.69,29.637,29.505,27.969,28.816,28.483,29.281,25.882,26.704
1035,B,False,47.639,47.356,47.753,46.831,46.532,46.105,46.38,46.513,46.574,47.026
1036,B,False,37.401,36.496,37.133,37.187,37.048,37.317,36.955,37.224,37.184,37.63
1037,B,False,23.53,23.292,23.125,23.162,23.208,23.018,23.522,23.557,23.275,23.576
1038,B,False,27.342,28.025,28.908,28.796,27.412,27.4,27.975,28.016,28.429,27.538
1039,B,False,29.074,29.152,29.703,29.449,29.26,29.311,28.785,28.716,28.76,29.162
1040,B,False,41.434,41.073,40.118,39.55,39.619,39.63,38.793,37.965,40.163,40.094
1041,B,False,29.978,29.88,29.668,29.847,29.75,29.96,29.596,29.66,29.705,29.326
1042,B,False,23.679,23.676,23.42,23.393,23.374,23.178,23.412,23.519,23.584,23.916
1043,B,False,25.2,24.813,25.187,27.001,26.726,26.162,27.187,25.502,25.499,25.911
1044,B,False,27.979,27.597,27.869,27.921,27.907,28.203,28.249,28.757,28.269,28.041
1045,B,False,23.637,23.809,23.737,24.182,23.61,23.434,23.793,23.924,23.623,23.679
1046,B,False,28.922,28.496,28.812,28.631,29.052,29.35,28.912,28.424,28.401,28.232
1047,B,True,24.635,0.0,24.772,24.685,24.876,24.804,24.409,24.169,24.125,24.16
1048,B,False,30.227,30.478,30.036,30.255,29.714,30.608,29.979,29.466,29.522,29.548
1049,B,True,28.353,27.83,27.746,27.521,27.823,28.032,27.684,27.19,26.833,27.254
1050,B,True,26.688,27.207,26.943,26.987,27.384,27.683,27.906,28.623,28.092,27.963
1051,B,False,38.965,39.09,38.542,38.606,39.552,39.689,39.72,39.783,39.552,40.353
1052,B,False,35.285,0.0,35.102,34.864,34.624,34.895,35.188,35.368,35.092,35.044
1053,B,False,44.349,44.591,43.732,42.513,42.826,43.357,41.904,41.07,41.033,40.925
1054,B,False,41.878,42.074,41.963,41.799,41.439,41.508,41.497,41.191,40.876,41.171
1055,B,True,36.52,36.239,35.646,35.988,35.285,35.79,35.419,35.274,35.114,35.508
1056,B,True,25.041,24.463,24.766,24.315,25.436,25.376,24.982,24.807,24.924,25.101
1057,B,False,34.944,35.06,34.465,34.308,34.621,34.791,34.463,34.309,34.212,34.155
1058,B,True,35.185,35.078,35.21,34.9,35.368,35.547,35.599,35.582,35.677,35.606
1059,B,True,42.503,42.475,42.185,41.913,42.402,42.345,42.598,42.544,43.027,42.984
1060,B,True,38.731,39.142,37.26,36.932,38.068,37.319,37.868,37.522,37.142,37.407
1061,B,False,26.267,26.048,26.398,26.489,26.541,25.882,26.203,26.134,25.904,25.651
1062,B,False,38.845,38.939,39.037,38.754,38.781,38.464,38.669,38.714,38.398,38.507
1063,B,True,39.084,37.822,37.155,37.302,37.621,37.699,37.227,36.857,36.235,35.606
1064,B,False,38.506,38.553,38.635,38.355,38.182,38.017,37.81,37.47,37.949,37.718
1065,B,False,30.641,30.246,30.379,29.925,30.448,31.238,31.03,30.964,31.259,30.997
1066,B,False,28.658,28.817,29.05,28.369,28.215,28.256,28.989,28.656,28.267,28.427
1067,B,False,24.196,24.221,25.0,24.744,24.474,24.626,24.748,24.633,24.447,24.496
1068,B,False,27.535,27.038,26.753,26.734,26.687,26.673,26.744,26.564,26.64,26.807
1069,B,True,44.362,43.77,43.756,43.601,43.249,42.625,42.418,42.581,42.144,41.584
1070,B,False,22.211,22.578,21.892,22.16,21.726,22.123,21.618,22.101,21.596,21.326
1071,B,False,40.583,41.464,41.305,41.438,41.313,42.019,41.481,42.157,42.998,41.481
1072,B,False,27.999,28.881,29.112,29.635,29.005,30.038,28.494,29.052,28.86,27.522
1073,B,False,27.84,27.659,28.027,28.259,28.601,28.377,28.011,27.611,27.932,27.647
1074,B,False,43.652,44.256,43.584,43.739,44.42,44.63,44.632,44.416,44.215,44.372
1075,B,True,23.431,22.591,23.276,24.864,23.522,23.209,23.589,22.026,22.989,23.434
1076,B,False,28.851,31.106,30.906,31.623,30.488,30.205,30.804,30.367,30.086,29.9
1077,B,False,30.19,30.292,30.474,30.631,30.087,30.878,30.695,29.898,30.707,30.218
1078,B,False,20.967,20.634,20.077,20.096,19.995,20.084,19.746,19.271,19.826,20.084
1079,B,False,26.13,27.025,27.244,26.693,27.069,26.996,27.821,27.574,27.561,27.894
1080,B,True,39.842,39.668,39.983,39.638,40.084,39.566,39.954,39.888,40.239,39.854
1081,B,True,29.027,28.615,29.708,29.181,29.779,28.121,29.461,29.735,29.257,0.0
1082,B,False,31.79,31.534,31.503,31.592,31.321,31.473,31.423,31.434,31.559,31.793
1083,B,False,22.109,21.628,22.751,22.986,22.306,21.988,21.1,20.717,20.319,20.749
1084,B,False,43.568,42.677,42.367,43.937,43.822,44.296,42.785,44.336,44.966,43.25
1085,B,False,29.914,26.363,33.809,33.234,31.341,32.665,36.6,34.802,34.73,35.092
1086,B,True,25.577,25.556,25.445,25.455,25.562,25.126,25.029,25.275,25.088,25.237
1087,B,False,38.155,38.046,37.985,38.307,38.313,40.137,41.639,41.706,42.899,42.428
1088,B,False,45.804,46.182,46.167,45.776,45.642,46.197,46.107,46.094,46.559,46.556
1089,B,False,31.254,31.37,31.256,32.005,32.164,31.94,32.298,31.819,32.412,32.095
1090,B,False,39.692,39.433,39.619,39.378,39.604,39.819,39.934,40.022,40.129,39.978
1091,B,False,43.349,44.109,43.719,41.942,43.052,41.695,43.937,42.625,41.883,42.254
1092,B,False,23.678,21.943,25.404,27.854,26.749,26.436,22.828,22.317,22.609,22.176
1093,B,True,25.179,25.28,25.212,25.165,25.226,24.785,24.857,25.059,25.371,25.404
1094,B,True,31.869,31.835,31.888,32.254,32.265,32.327,32.583,32.25,32.144,31.911
1095,B,False,31.622,31.5,31.357,31.695,31.549,31.049,31.868,32.009,31.406,32.377
1096,B,True,29.866,28.203,27.95,27.061,26.432,27.299,27.33,28.8,29.08,28.135
1097,B,True,26.264,25.734,25.615,25.651,25.411,25.777,25.87,25.83,25.231,25.543
1098,B,False,26.857,26.449,27.174,26.948,25.916,26.334,26.979,26.867,26.799,26.607
1099,B,True,34.275,33.641,32.297,35.2,34.47,33.996,34.499,35.981,35.076,35.29
1100,B,False,28.225,28.273,28.115,27.893,27.716,28.132,27.724,27.545,27.529,27.861
1101,B,False,22.648,21.678,21.31,21.552,21.829,20.793,21.308,21.62,22.468,22.206
1102,B,False,30.515,30.439,30.391,29.639,31.853,30.564,32.554,32.968,31.865,32.891
1103,B,True,30.601,30.448,29.603,28.736,28.543,30.135,29.861,29.69,29.515,30.055
1104,B,False,26.498,25.688,26.182,26.892,26.545,28.632,27.539,28.055,27.321,28.689
1105,B,False,39.928,40.214,40.753,40.812,40.638,40.115,40.067,41.364,41.868,41.242
1106,B,False,39.191,30.919,21.174,30.723,19.61,31.102,28.369,26.399,29.177,23.812
1107,B,False,30.711,30.819,30.903,30.626,30.704,30.651,31.086,31.17,30.971,30.817
1108,B,False,24.511,24.603,25.447,20.819,23.237,24.439,23.211,24.962,23.615,25.428
1109,B,False,39.112,39.341,38.559,39.232,39.42,39.644,39.66,39.796,39.503,39.402
1110,B,True,36.034,36.324,36.322,35.766,35.158,34.834,34.941,34.697,34.827,34.814
1111,B,False,38.584,38.208,37.922,39.346,38.746,39.178,39.442,38.332,37.924,37.321
1112,B,False,22.663,22.864,23.085,23.002,22.946,22.932,22.953,23.087,23.27,23.223
1113,B,False,37.707,37.765,37.796,38.061,37.715,37.697,38.092,37.657,36.977,37.872
1114,B,False,28.457,28.619,28.762,42.545,28.638,28.771,28.708,28.927,29.249,29.262
1115,B,True,41.528,41.156,41.332,41.454,40.452,40.906,40.508,40.784,40.25,40.955
1116,B,True,30.942,30.552,30.216,31.721,33.616,30.124,30.655,31.691,31.455,30.965
1117,B,False,38.367,38.663,38.824,37.861,37.885,37.943,38.023,37.593,37.934,37.441
1118,B,False,40.715,40.479,40.315,40.284,40.193,40.023,40.91,40.362,40.313,39.966
1119,B,False,25.411,25.777,25.87,25.83,25.231,25.543,25.654,25.801,25.881,26.42
1120,B,False,32.122,31.716,31.371,30.977,30.528,31.123,30.055,30.731,29.868,29.501
1121,B,False,42.327,34.195,35.069,35.304,36.027,34.818,35.312,36.818,33.971,33.306
1122,B,True,40.333,40.303,40.265,40.341,40.692,40.882,41.602,41.681,41.638,41.763
1123,B,True,25.177,25.819,25.532,25.5,25.161,24.925,25.226,25.929,25.983,26.09
1124,B,True,27.376,28.637,28.708,30.798,29.699,37.047,40.44,44.134,41.808,38.917
1125,B,True,34.374,35.045,35.266,35.861,36.444,37.055,36.543,36.43,36.392,35.845
1126,B,True,30.945,27.079,25.852,24.543,21.423,22.841,24.557,26.654,27.196,29.852
1127,B,False,40.462,40.4,40.542,40.253,40.489,39.917,45.442,40.133,39.699,39.98
1128,B,False,26.673,26.11,25.889,27.338,27.726,26.962,26.755,26.532,26.995,27.718
1129,B,False,48.166,47.82,47.08,46.148,46.047,45.842,45.398,45.258,45.106,44.998
1130,B,False,32.465,33.115,33.833,34.684,34.666,34.972,35.107,34.852,35.505,35.93
1131,B,False,25.298,25.174,25.445,23.333,25.769,23.037,24.518,23.167,22.73,24.238
1132,B,True,24.679,24.376,24.477,24.187,24.863,24.603,24.368,24.084,24.635,24.571
1133,B,False,43.32,43.647,43.75,43.488,43.126,43.522,43.445,43.397,43.548,43.633
1134,B,True,39.761,35.86,47.008,30.443,42.94,41.803,38.14,29.823,39.136,30.494
1135,B,False,38.992,39.362,40.173,40.932,40.746,39.597,39.078,38.944,37.558,36.053
1136,B,False,37.342,37.018,36.883,36.458,36.661,36.441,35.973,35.814,35.937,35.913
