,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105
1307,N,False,133.05,132.51,132.39,132.77,124.23,131.37,132.48,133.15,131.6,132.91,133.08,132.94,131.28,131.7,132.3,131.54,131.04,130.8,129.9,128.6,126.11,125.21,124.49,122.82,122.03,122.13,121.67,119.29,118.68,117.62,117.4,117.93,117.57,117.53,118.68,120.41,121.63,123.41,124.9,125.2,126.58,125.96,125.79,124.62,124.43,123.67,122.35,120.35,118.39,117.93,116.4,114.49,113.8,113.26,113.24,112.07,112.37,112.4,112.07,112.13,112.79,113.51,114.32,114.34,115.14,115.45,116.01,114.34,114.74,115.66,116.3,116.59,116.33,114.61,114.34,115.06,114.57,114.96,114.95,115.15,116.75,117.57,117.39,117.57,119.34,121.02,124.2,124.18,124.69,125.77,126.11,126.49,125.97,125.27,123.29,121.73,120.75,118.98,117.96,117.29,117.15,116.23,116.36,116.6,118.24
1308,N,False,127.88,127.3,124.99,123.79,122.89,122.37,121.72,121.63,122.37,121.86,123.38,124.22,125.77,127.25,128.55,130.32,132.19,133.07,133.58,134.25,133.22,132.2,131.4,130.48,129.78,128.24,127.36,127.39,126.06,125.72,124.93,124.36,123.69,124.0,124.74,124.17,124.41,124.32,124.47,123.63,124.3,124.66,124.72,124.17,123.53,123.93,124.25,124.56,124.39,125.62,125.65,126.13,126.53,127.89,128.97,129.33,129.81,129.98,129.16,129.39,128.28,127.29,125.68,125.11,123.38,122.88,122.21,121.29,121.11,122.09,123.03,124.13,125.31,126.06,127.83,128.75,130.82,131.52,131.97,132.87,131.62,131.65,129.72,127.4,125.79,124.41,122.8,121.97,121.27,120.21,120.22,119.67,119.12,118.22,118.3,117.63,117.18,117.39,117.43,117.53,117.58,116.79,117.97,117.71,118.17
1309,N,False,152.66,148.18,149.46,152.3,148.47,146.76,144.53,141.17,139.05,136.92,139.09,139.7,140.98,141.49,145.76,143.6,143.38,145.53,148.97,146.99,143.46,147.8,146.37,144.45,148.32,148.94,146.87,144.8,145.4,145.69,143.48,141.45,140.21,139.18,138.97,137.67,138.93,135.25,135.58,133.33,132.58,131.3,133.35,135.34,135.61,142.17,141.97,144.52,147.17,143.23,141.49,137.7,135.71,134.12,129.9,127.7,129.19,130.45,129.42,127.09,124.79,123.27,120.88,124.15,124.75,122.58,120.87,118.03,115.3,116.52,115.32,112.37,113.44,114.42,110.22,111.38,110.94,111.93,110.34,112.13,115.17,113.51,115.91,119.28,117.21,122.32,121.75,122.8,123.73,120.96,122.26,121.48,121.09,119.69,118.64,115.08,112.15,115.56,113.35,110.78,111.18,112.98,114.35,114.54,113.8
1310,N,False,107.23,106.98,106.86,106.72,106.96,107.14,106.92,106.98,108.0,109.29,109.58,109.98,110.26,111.48,112.85,113.23,113.87,114.46,114.03,113.55,112.1,111.51,110.86,110.79,110.67,110.31,110.01,109.82,109.82,110.28,110.31,110.18,111.35,112.13,112.66,113.04,114.64,115.51,115.93,116.51,117.43,117.14,117.41,117.29,116.77,117.44,117.63,117.82,118.44,118.91,119.01,118.95,118.57,118.43,118.71,118.5,118.05,118.06,117.75,117.28,116.74,115.56,114.86,114.56,113.48,112.83,112.13,112.06,111.04,111.76,111.49,111.75,110.77,110.81,111.68,111.37,111.51,111.47,111.92,111.75,112.42,112.2,113.26,113.66,114.22,113.91,112.92,112.6,112.23,112.5,111.52,111.48,110.07,108.16,108.31,107.98,106.89,107.01,107.29,107.93,107.55,107.11,106.56,107.2,107.13
1311,N,False,140.14,140.65,140.89,137.27,138.45,134.58,131.65,129.58,130.08,129.87,127.46,127.78,126.05,124.81,119.43,117.26,118.69,117.19,120.19,118.55,119.74,119.32,120.79,123.55,123.02,124.49,126.32,126.12,125.3,125.02,125.46,121.7,118.27,115.31,117.34,116.74,115.9,115.74,114.58,113.89,113.15,116.26,114.52,112.8,113.79,113.82,113.45,113.96,111.05,109.23,109.22,110.28,106.14,104.86,106.26,106.68,108.12,107.17,108.18,108.7,105.76,106.64,104.57,106.93,104.69,106.03,108.76,109.31,113.43,113.23,116.23,117.29,118.15,114.06,111.5,113.55,109.92,107.9,106.4,105.97,103.34,101.28,98.772,97.062,98.873,101.18,100.34,99.246,99.333,101.98,102.93,102.79,102.72,105.17,105.02,106.48,109.25,108.75,108.77,108.03,106.86,105.88,107.91,106.45,103.94
1312,N,False,130.16,130.68,133.2,132.61,132.08,133.55,134.96,134.8,135.69,135.44,135.5,134.87,133.21,134.54,135.91,134.69,135.76,135.92,133.78,135.23,132.33,132.9,133.1,133.74,132.82,132.1,131.86,132.21,132.75,129.5,130.9,128.86,127.06,126.17,126.17,126.25,125.02,125.83,122.34,125.21,124.78,126.01,127.25,129.36,131.94,132.66,132.47,131.12,134.13,133.82,131.09,130.58,131.36,131.32,132.14,133.2,133.55,131.39,130.13,128.47,126.96,128.67,125.87,123.72,124.84,125.14,123.37,120.21,120.35,120.31,120.7,119.82,119.64,117.68,117.65,118.73,120.35,119.45,119.42,117.81,118.32,121.31,121.98,119.53,121.87,123.17,122.93,124.14,126.19,124.51,126.77,127.51,130.12,131.13,132.39,132.56,132.69,133.73,135.1,132.63,132.75,131.48,130.13,128.97,125.48
1313,N,False,127.62,128.14,127.9,130.32,129.9,130.87,131.88,136.0,133.6,132.82,138.43,137.97,139.35,143.16,144.75,143.55,145.77,143.17,147.69,147.03,148.31,142.27,138.96,136.36,135.85,137.04,137.21,135.34,128.39,123.34,131.04,133.96,131.77,131.4,131.57,130.92,136.71,132.65,136.74,145.56,148.69,147.47,144.75,149.43,145.41,152.82,145.58,146.8,152.42,153.7,156.55,152.58,147.84,154.5,150.44,149.66,151.43,149.01,153.03,151.02,149.52,115.82,148.58,144.06,148.86,142.1,144.48,144.85,145.34,141.78,143.83,139.31,140.67,136.58,133.46,129.92,129.04,127.89,127.29,129.39,128.03,125.45,122.95,121.63,124.01,124.26,121.63,122.55,123.41,127.97,128.19,132.74,133.9,134.24,132.25,130.07,129.75,129.29,128.96,129.44,133.19,134.83,131.91,129.56,128.32
1314,N,False,144.9,142.23,141.3,140.99,144.74,146.54,144.54,150.99,148.86,148.49,144.56,148.03,149.2,156.09,158.79,152.23,144.88,149.34,149.22,151.9,150.69,147.57,149.13,143.67,145.69,146.35,136.59,144.56,140.35,139.77,139.05,143.08,142.22,146.67,142.33,143.35,138.66,142.77,142.63,140.56,133.68,134.53,137.19,139.44,139.54,142.57,143.75,140.52,140.29,139.83,135.35,142.75,140.18,137.83,130.17,132.91,128.48,132.14,132.42,133.42,132.59,135.88,141.29,137.81,139.06,134.09,138.41,137.06,140.71,137.75,136.87,135.68,137.46,143.65,150.43,146.16,147.86,144.28,142.63,131.08,133.08,130.75,130.43,130.0,135.84,134.36,138.1,135.95,136.59,136.1,135.21,139.28,134.11,134.46,135.41,138.39,134.34,125.21,125.4,131.03,133.13,132.05,128.77,135.18,137.29
1315,N,False,132.04,133.11,134.37,133.41,133.53,132.68,127.63,128.94,130.2,126.3,128.45,128.42,128.37,134.1,134.22,138.33,134.44,127.61,126.99,123.9,120.7,121.44,121.34,121.82,124.76,125.74,123.67,133.87,133.13,130.14,131.44,129.03,126.98,126.82,131.88,134.12,132.42,132.95,127.53,132.48,136.37,137.35,135.25,128.65,127.92,120.79,120.23,114.36,117.99,118.91,115.35,117.13,111.32,110.35,108.16,111.77,110.96,106.25,111.39,110.4,113.06,111.85,117.35,120.41,118.87,118.74,119.84,118.75,121.26,123.68,124.48,123.19,125.75,120.16,122.82,118.5,121.75,121.66,115.71,121.09,121.19,118.89,125.29,126.74,125.05,126.09,117.36,118.75,116.54,115.74,119.42,118.49,121.0,122.95,125.6,118.68,117.78,118.51,124.07,123.44,117.37,111.18,113.07,109.49,108.94
1316,N,False,123.18,120.63,129.84,128.26,116.75,117.29,112.94,115.59,116.66,128.53,127.32,121.61,121.97,116.63,120.69,116.54,119.22,122.61,123.21,123.76,130.98,128.96,131.43,135.1,129.86,135.6,128.09,127.21,129.82,123.56,123.84,124.86,129.68,130.34,128.62,124.68,121.88,125.35,123.48,121.82,126.83,126.99,124.89,124.09,125.55,122.11,123.79,120.68,120.15,122.95,125.93,122.04,121.21,118.84,116.95,117.97,117.9,119.84,118.96,119.7,119.63,121.71,120.69,124.87,125.63,126.84,127.96,127.89,131.06,127.41,128.68,127.63,124.29,122.23,123.71,120.72,120.0,117.82,115.01,114.16,110.66,111.2,111.9,111.75,109.3,112.97,111.91,113.0,108.7,109.4,109.03,108.28,110.12,109.02,109.03,106.75,107.73,106.26,105.16,101.92,104.68,107.44,103.99,102.63,101.92
1317,N,False,96.807,95.609,97.558,94.864,95.716,94.092,93.773,93.132,91.807,92.881,93.899,94.395,94.776,93.298,93.354,97.137,97.746,95.972,96.08,96.292,95.894,95.958,95.724,99.787,98.48,97.289,96.173,96.163,94.653,94.817,97.761,97.94,96.839,95.822,97.609,99.235,101.04,100.08,98.599,97.946,97.728,100.91,102.65,101.52,100.68,102.84,101.37,101.33,101.43,98.485,101.02,101.33,97.628,99.617,96.546,99.269,99.105,98.08,97.588,97.729,97.825,97.619,99.08,100.82,99.89,97.481,98.939,97.697,95.287,98.096,96.766,98.239,98.3,98.068,98.702,99.939,99.72,99.458,99.148,98.004,100.16,98.754,99.888,98.912,100.94,101.22,99.766,96.481,98.575,98.084,98.983,99.096,97.959,99.538,97.814,99.956,96.728,97.999,99.68,101.06,103.25,104.9,103.65,103.35,105.54
1318,N,False,117.82,117.62,117.33,117.76,116.86,115.31,114.73,115.99,113.52,113.06,112.44,111.51,111.03,110.4,109.14,109.42,109.39,110.08,110.8,111.72,110.99,111.92,112.66,112.91,113.5,112.07,111.72,112.47,111.77,112.74,112.56,113.07,113.53,114.28,113.23,113.05,113.36,113.18,113.16,111.66,111.9,112.42,113.56,112.64,112.11,113.21,112.61,112.29,111.16,111.3,111.75,113.04,114.22,114.42,115.82,117.18,117.86,118.72,118.24,119.16,118.77,118.4,117.06,118.14,118.16,117.06,117.7,115.41,115.87,115.4,114.58,113.58,113.56,111.92,110.78,110.48,110.42,110.28,111.58,111.02,111.44,111.58,109.86,108.58,107.85,107.83,108.28,108.5,108.94,108.46,109.3,107.68,109.31,110.4,108.71,107.93,108.2,108.14,106.88,107.11,107.54,109.26,108.53,109.7,109.63
1319,N,False,142.3,139.39,135.32,136.92,139.61,139.05,134.41,133.73,129.02,128.07,132.61,127.6,128.76,123.72,126.81,128.21,127.7,128.15,123.4,126.77,126.67,130.73,127.3,131.51,131.19,129.7,129.64,129.88,130.46,131.06,134.64,129.54,128.26,129.03,127.42,127.33,123.62,125.59,125.59,127.68,127.43,131.19,130.55,128.1,127.23,129.71,132.39,130.15,126.21,125.5,125.0,123.7,125.65,128.88,130.31,128.53,132.7,129.77,138.69,128.72,138.11,145.44,132.67,136.92,128.57,131.47,133.6,129.81,132.82,133.97,138.0,134.6,134.0,137.55,132.43,135.36,136.19,133.78,121.17,126.61,128.26,119.96,124.72,127.5,130.23,130.66,133.49,121.95,131.38,121.89,124.26,117.52,122.68,129.62,134.22,135.17,130.06,133.8,133.87,135.08,135.23,134.37,125.34,126.12,124.92
1320,N,False,119.42,119.28,118.22,117.89,116.64,115.83,116.19,114.94,114.85,114.04,114.24,114.93,114.89,115.46,115.63,116.25,117.2,118.08,117.87,118.07,119.59,120.36,121.79,123.67,123.04,123.21,123.38,124.28,123.65,123.18,122.17,121.28,121.49,121.07,120.45,119.7,118.81,119.72,119.61,118.67,118.66,119.03,118.26,119.06,118.02,118.83,119.19,119.01,118.49,119.49,119.11,118.54,120.03,120.21,120.95,121.99,121.75,121.83,120.68,119.86,119.79,119.23,119.14,118.13,116.75,116.02,114.84,115.06,114.53,113.84,112.11,112.7,110.7,110.94,110.77,111.39,111.19,112.31,111.72,112.01,112.24,112.94,113.17,113.29,113.19,112.12,113.12,114.1,113.56,114.49,114.83,115.78,115.07,115.13,115.91,115.46,115.22,114.93,115.05,114.81,115.28,116.08,116.67,117.22,116.71
1321,N,False,164.86,171.1,165.69,168.92,174.34,179.27,175.49,172.37,165.81,163.0,165.94,167.02,166.7,159.16,162.58,168.98,171.73,166.55,162.97,167.12,158.1,157.14,153.91,155.47,151.76,147.39,149.6,158.07,155.56,153.38,158.0,164.3,158.33,149.06,143.43,140.55,140.16,145.15,145.84,143.82,160.6,152.99,155.75,165.51,156.34,156.95,150.65,157.85,167.62,170.03,159.98,162.29,157.45,157.69,163.33,162.48,158.91,156.9,161.29,158.33,158.46,156.0,156.68,160.06,156.2,151.63,145.32,141.88,140.9,146.51,148.94,151.99,147.41,149.73,147.24,143.95,136.82,143.93,145.0,147.98,137.2,129.1,122.75,119.0,126.04,134.24,142.76,142.61,147.61,141.77,149.6,152.88,153.9,150.97,146.6,144.35,135.45,138.22,132.24,132.8,138.23,130.9,138.31,142.4,139.9
1322,N,False,166.66,164.36,160.36,160.01,168.79,166.65,170.71,178.95,178.55,187.03,171.26,177.17,176.29,179.98,173.68,166.26,163.99,156.42,148.7,149.79,154.51,157.81,164.88,163.66,158.27,167.0,169.34,166.29,168.93,167.78,161.91,153.47,156.21,159.3,159.99,163.3,163.82,159.42,158.47,159.95,159.26,166.23,163.62,162.41,161.62,156.1,152.3,154.07,156.46,156.0,153.3,156.03,155.83,157.24,159.79,159.39,154.93,153.02,154.22,149.3,144.99,144.91,148.32,143.67,140.17,140.7,135.86,136.22,145.18,152.03,147.45,153.61,157.36,160.48,159.24,158.32,158.15,159.8,160.15,159.31,158.1,158.83,154.71,150.9,150.12,150.04,152.06,155.9,151.32,147.61,153.82,154.17,154.26,152.14,154.24,151.95,148.57,145.08,145.94,148.7,143.43,146.59,143.15,146.39,143.7
1323,N,False,127.44,121.69,125.45,125.76,126.58,132.37,128.71,124.28,127.18,125.56,128.03,130.6,130.08,129.24,121.75,122.1,123.29,113.01,114.21,122.34,113.09,109.89,110.08,104.07,103.65,106.99,105.39,109.73,107.55,104.36,105.39,103.29,109.56,114.45,112.99,107.05,105.56,109.58,114.47,120.48,118.34,115.18,113.38,106.45,111.91,117.01,112.03,108.66,115.0,118.87,114.57,119.07,122.56,119.33,122.88,119.54,118.31,119.35,118.98,118.74,123.07,121.99,121.4,129.86,128.43,124.7,124.63,122.88,126.68,126.96,132.03,137.83,136.46,136.62,130.55,129.34,123.81,123.51,123.61,125.93,123.05,126.03,128.42,128.02,128.89,134.77,134.67,129.67,129.84,130.92,130.61,130.78,132.16,131.32,128.29,128.78,124.43,131.42,130.62,122.95,124.98,125.35,126.45,127.61,125.56
1324,N,False,95.499,95.757,96.004,95.769,97.326,96.48,97.62,96.739,97.069,97.989,98.171,97.127,100.45,101.62,100.76,101.16,102.69,103.46,102.15,102.72,101.9,101.37,102.56,102.57,100.74,102.54,102.01,101.46,101.43,100.76,102.49,102.06,103.19,103.7,103.26,104.43,105.92,105.32,105.39,104.29,103.59,104.99,104.04,102.76,104.13,103.64,104.85,105.04,105.39,105.3,103.8,103.8,104.52,102.19,102.44,104.75,103.46,102.8,101.62,101.49,101.18,100.94,98.807,98.498,98.955,99.877,100.07,100.24,99.86,100.18,98.833,99.275,100.33,100.47,100.61,99.571,100.86,100.98,100.23,99.188,100.06,99.495,99.417,100.89,100.96,99.91,99.591,100.69,99.486,99.874,99.574,99.687,99.391,98.676,97.769,94.781,95.756,93.928,93.337,94.934,95.318,96.187,95.388,95.59,95.425
1325,N,False,100.05,100.75,100.51,100.62,100.69,101.21,100.88,100.78,101.23,101.24,100.77,101.77,101.7,101.5,101.69,101.14,101.28,102.02,102.32,102.09,102.37,102.67,102.62,102.58,102.66,102.22,102.7,103.01,102.39,102.12,101.82,102.1,101.81,102.29,103.01,103.54,103.99,104.88,105.05,105.63,106.26,107.81,107.83,107.75,107.51,107.57,108.79,108.78,108.26,107.95,107.85,108.78,107.83,107.83,107.85,107.33,106.63,106.09,105.51,106.29,104.84,105.59,105.72,105.57,106.23,106.11,105.8,105.97,106.11,106.16,106.28,105.71,106.3,106.81,107.56,107.71,107.3,107.16,107.13,107.64,106.93,107.27,107.22,107.24,107.25,107.94,108.06,109.37,109.16,110.06,110.07,111.28,112.57,112.23,111.78,111.34,110.43,110.7,110.41,109.91,110.38,109.92,109.98,108.88,107.82
1326,N,False,100.05,100.75,100.51,100.62,100.69,101.21,100.88,100.78,101.23,101.24,100.77,101.77,101.7,101.5,101.69,101.14,101.28,102.02,102.32,102.09,102.37,102.67,102.62,102.58,102.66,102.22,102.7,103.01,102.39,102.12,101.82,102.1,101.81,102.29,103.01,103.54,103.99,104.88,105.05,105.63,106.26,107.81,107.83,107.75,107.51,107.57,108.79,108.78,108.26,107.95,107.85,108.78,107.83,107.83,107.85,107.33,106.63,106.09,105.51,106.29,104.84,105.59,105.72,105.57,106.23,106.11,105.8,105.97,106.11,106.16,106.28,105.71,106.3,106.81,107.56,107.71,107.3,107.16,107.13,107.64,106.93,107.27,107.22,107.24,107.25,107.94,108.06,109.37,109.16,110.06,110.07,111.28,112.57,112.23,111.78,111.34,110.43,110.7,110.41,109.91,110.38,109.92,109.98,108.88,107.82
1327,N,False,151.65,145.82,142.4,141.92,137.82,137.22,139.31,141.65,139.74,138.83,137.31,138.65,138.3,140.15,138.66,142.93,143.1,143.72,144.66,145.55,145.73,144.07,145.41,148.63,146.13,146.46,148.69,148.46,143.42,142.53,146.56,146.17,144.6,148.24,148.29,149.25,152.22,151.49,152.5,155.17,154.08,153.32,152.08,152.48,149.84,149.38,146.53,145.52,145.94,145.73,145.31,143.83,141.98,139.91,140.85,141.8,139.1,139.53,136.02,134.53,131.44,133.47,133.24,134.08,135.72,135.6,139.8,139.88,140.45,145.19,144.13,145.83,139.93,140.74,139.86,140.08,142.43,143.82,141.57,138.12,145.59,144.14,144.58,142.69,144.27,142.44,143.24,141.3,139.53,137.59,135.77,135.1,138.18,133.91,136.72,135.43,138.26,137.61,136.36,139.11,137.36,132.79,132.39,134.31,137.18
1328,N,False,135.58,133.74,134.02,133.76,135.42,133.85,134.52,133.84,134.47,134.08,133.45,132.71,132.38,130.43,129.16,127.22,125.65,123.81,128.14,127.79,125.1,127.58,129.64,127.74,129.42,128.37,129.32,128.6,130.17,124.53,125.38,127.54,125.43,122.45,124.59,125.19,123.99,120.76,120.36,125.19,126.17,126.73,127.56,127.94,126.29,127.73,122.94,124.19,126.25,131.71,136.41,133.45,134.79,133.54,136.74,140.64,138.58,138.01,137.03,140.27,138.14,135.66,135.04,133.02,132.1,131.58,130.29,129.55,129.39,128.83,128.93,131.92,131.38,131.63,131.98,136.88,137.63,136.68,135.07,139.39,142.69,142.7,142.04,142.86,138.68,137.9,139.65,137.8,139.07,140.01,139.66,135.86,137.71,134.35,135.09,134.39,135.17,137.49,137.54,137.38,133.29,136.41,138.08,137.17,135.91
1329,N,False,127.95,132.29,132.95,129.97,126.49,128.48,131.68,129.45,124.4,124.32,123.67,127.84,124.79,124.92,125.88,124.19,121.11,121.06,123.69,122.83,128.37,121.66,125.05,127.18,123.1,121.06,122.56,123.63,123.54,120.88,121.9,124.07,126.69,126.22,121.89,123.09,119.74,121.96,119.91,117.7,115.84,117.7,115.41,115.9,118.42,121.64,120.84,120.64,119.53,122.38,124.07,124.24,127.39,125.83,126.6,129.54,127.53,135.01,134.07,127.6,126.21,132.29,134.19,131.02,130.53,135.24,137.36,140.86,139.83,136.69,134.57,127.43,124.44,125.42,126.55,126.99,128.1,125.84,127.61,130.43,131.92,129.13,127.38,131.02,127.44,128.02,132.62,131.7,129.26,131.21,131.81,135.72,136.97,134.88,135.01,138.59,137.33,130.19,139.28,141.23,140.93,137.63,141.65,138.93,135.43
1330,N,False,160.54,157.75,156.63,158.52,153.45,152.74,149.97,154.02,154.22,152.87,153.73,153.04,152.13,155.44,154.11,152.88,151.85,152.13,150.61,149.87,153.12,155.4,155.78,157.61,162.75,162.45,163.13,169.37,168.06,173.78,172.39,166.89,169.96,167.75,166.06,166.21,161.41,158.0,153.61,153.97,148.93,146.74,143.78,148.51,146.0,139.78,136.5,133.51,134.46,129.61,132.74,137.93,135.9,134.26,136.85,136.82,137.84,143.23,139.88,146.15,141.9,145.98,144.84,143.24,146.33,145.34,147.88,148.22,143.03,138.57,141.89,139.55,138.7,141.42,140.84,142.82,144.12,144.46,146.12,143.21,144.55,147.63,149.49,152.14,152.95,156.77,158.35,154.41,151.14,152.44,145.66,142.62,142.67,142.08,141.19,136.57,141.3,143.54,145.79,144.96,147.67,146.29,146.55,148.84,146.6
1331,N,False,117.66,117.46,116.87,116.08,114.85,115.67,115.79,114.81,114.41,114.35,113.94,113.54,113.44,113.89,114.53,114.34,114.22,113.58,113.2,114.0,114.69,115.0,113.86,114.47,113.95,113.73,113.58,113.65,114.62,115.25,115.48,115.54,116.16,117.56,120.2,120.94,120.7,120.59,120.7,120.74,121.24,120.88,120.57,120.66,119.38,118.38,117.38,116.43,105.64,114.75,115.37,114.22,113.99,114.04,115.04,115.22,116.93,118.33,118.69,118.98,119.96,118.93,120.29,119.68,118.73,119.05,118.65,117.24,117.7,116.44,116.38,114.56,114.39,113.68,113.73,113.93,114.3,114.78,113.15,112.99,112.95,112.72,113.21,112.64,113.87,113.82,114.31,114.37,115.31,115.38,114.82,115.38,115.77,116.27,114.94,114.08,114.35,114.13,113.15,110.26,109.16,108.49,107.41,107.0,105.6
1332,N,False,140.02,140.48,141.71,140.69,140.9,138.09,144.6,142.44,141.96,137.92,139.18,144.16,141.51,139.81,141.56,140.72,141.11,144.91,143.48,139.5,144.03,141.9,136.85,137.92,137.29,137.26,134.2,135.31,134.23,137.6,134.92,132.49,131.72,129.67,129.23,130.56,128.48,127.84,126.32,127.08,122.72,124.77,125.89,127.21,129.51,130.39,130.29,132.7,131.85,133.19,131.84,133.15,131.61,133.7,133.39,132.05,131.39,129.95,129.2,128.59,126.82,128.46,127.27,125.37,128.08,129.39,129.58,130.44,129.4,128.47,128.47,128.24,127.49,128.59,126.32,126.23,125.45,127.12,126.65,126.3,126.75,128.06,126.22,125.6,126.76,126.41,127.0,128.16,127.77,129.43,128.54,129.52,129.81,132.32,130.68,133.29,134.24,135.81,136.71,135.54,134.3,135.27,134.34,129.81,128.95
1333,N,False,92.589,91.588,91.558,90.137,89.131,87.553,88.556,89.445,87.226,88.081,87.819,88.845,88.051,87.392,87.749,87.383,87.233,87.203,87.281,87.873,88.481,89.027,89.065,88.39,88.135,88.889,89.497,89.396,90.286,90.707,90.434,89.673,89.615,89.977,89.782,89.016,88.801,87.581,88.618,88.313,89.19,88.496,89.3,89.831,87.875,89.129,88.473,89.354,91.58,92.723,94.311,95.245,94.543,94.397,93.422,92.479,92.886,93.196,92.471,92.912,93.59,93.38,92.772,93.061,93.327,93.45,92.197,91.602,92.393,92.618,92.773,93.027,92.903,92.612,91.383,92.573,93.495,93.332,92.481,94.228,91.706,93.418,92.573,93.133,92.045,92.44,92.268,91.495,92.356,92.905,92.276,92.18,92.099,93.012,93.302,93.475,96.337,95.254,95.739,94.787,94.666,93.127,92.04,93.109,93.268
1334,N,False,156.2,156.84,161.35,157.16,149.3,153.46,151.64,159.1,157.02,160.43,157.38,155.15,160.47,158.44,158.94,154.43,149.32,149.23,146.21,141.81,145.66,138.21,140.11,134.61,133.6,138.08,142.4,139.48,144.18,153.4,147.75,151.31,149.24,158.07,157.71,157.51,146.51,135.6,139.91,138.99,141.65,138.9,139.73,134.37,139.45,137.36,142.38,139.59,135.12,137.81,134.34,133.82,135.21,126.67,120.95,126.09,119.82,125.42,122.72,111.6,108.88,111.97,114.24,115.03,115.78,114.0,115.5,114.58,120.01,126.54,125.97,126.36,126.74,129.29,130.15,128.68,130.08,131.14,136.13,137.33,139.89,143.93,146.38,141.05,142.27,138.78,134.13,133.67,131.29,129.64,128.24,134.81,132.11,128.11,125.86,124.67,126.34,130.09,133.22,133.72,128.45,137.62,139.4,141.8,140.07
1335,N,False,141.0,147.82,147.43,150.62,147.01,145.24,138.97,143.38,146.0,151.24,157.58,144.42,150.58,145.0,145.44,151.59,149.54,147.43,150.85,150.02,156.08,152.69,150.44,149.38,144.33,158.19,152.27,152.27,81.385,157.33,151.96,150.82,155.92,148.68,147.34,146.59,146.45,144.67,142.77,149.19,149.48,150.82,160.35,158.76,159.76,162.41,163.2,166.06,165.91,160.18,158.63,162.0,159.62,158.25,157.4,159.25,156.55,156.84,153.87,163.2,152.56,147.57,144.84,140.1,140.77,136.1,144.87,144.28,146.52,153.47,155.52,160.48,161.75,156.31,157.19,148.93,143.41,146.36,137.92,145.35,150.49,161.71,166.71,170.98,168.4,172.55,163.68,173.98,162.42,156.79,154.12,164.14,156.51,148.97,158.67,165.94,160.94,154.91,155.44,166.03,162.64,148.05,150.82,159.47,160.91
1336,N,False,117.2,117.12,118.31,121.26,123.35,125.58,125.2,126.21,126.42,127.2,125.36,122.7,123.57,122.7,120.89,119.75,118.43,118.99,118.35,117.85,120.03,120.86,120.97,119.48,120.89,120.75,120.98,119.74,119.94,119.89,119.41,120.38,122.44,123.31,123.52,123.38,122.09,121.0,119.89,118.39,118.64,118.17,118.68,119.17,119.8,118.81,120.04,118.38,119.15,120.15,119.56,121.21,121.69,121.7,122.35,123.41,124.79,124.11,125.15,128.43,127.34,128.21,126.64,125.65,125.29,125.83,123.93,122.37,121.87,120.6,119.1,117.7,117.69,118.19,119.63,120.72,120.43,122.2,121.89,122.02,122.48,125.59,126.01,126.73,126.24,126.53,125.4,125.17,127.44,126.48,127.94,128.93,130.11,129.89,128.21,128.85,130.25,131.0,129.68,129.16,128.13,129.81,128.41,128.27,128.72
