T_REC,NOAA_AR,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45,EPSZ,TOTBSQ,TOTFZ,TOTABSTWIST
2014.10.26_13:48:00.000_TAI,12192,13130.025,4.9686e+24,230770000000000.0,9.516,61393000000000.0,1.8458e+23,6823.6,14738.0,5.4901,34.935,-0.2108659781493142,240432310344.9111,-26789.95762500193,22524.19215090804
2014.10.28_08:24:00.000_TAI,12192,11812.092,4.4138e+24,184870000000000.0,31.942,10431000000000.0,1.9622e+23,5580.4,13605.0,5.233,27.655,-0.2243026220991913,234500498745.16223,-27793.98447621649,20314.991323739585
2014.10.23_13:00:00.000_TAI,12192,11537.965,5.2406e+24,223620000000000.0,486.9,12903000000000.0,1.3737e+23,6857.7,20234.0,5.3577,52.192,-0.223714669183357,230059536577.2669,-27196.1506850186,19868.40722952225
2014.10.28_16:24:00.000_TAI,12192,11638.328,4.3747e+24,179960000000000.0,242.39,6659300000000.0,1.9483e+23,5388.2,13632.0,5.2293,27.795,-0.2264868865568017,230763229044.1296,-27617.36970347717,19810.029942650068
2015.01.30_07:24:00.000_TAI,12277,3914.222,7.6935e+23,74574000000000.0,11.838,7104600000000.0,6.9022e+22,2088.0,5909.5,4.6785,18.799,-0.4002581449140149,43630141913.65376,-9227.827703145142,7618.615516288061
2014.11.06_02:48:00.000_TAI,12205,4107.798,6.1694e+23,65772000000000.0,1501.9,49055000000000.0,4.8279e+22,1359.0,7259.7,4.812,20.408,-0.3818417372573632,43646506386.26369,-8806.543417088593,7565.471559588947
2014.11.06_04:12:00.000_TAI,12205,4235.187,6.2275e+23,65800000000000.0,1647.2,53993000000000.0,4.7439e+22,1351.7,7315.2,4.8177,19.999,-0.3699642320145495,42988830694.9662,-8404.039497767471,7550.873270829726
2014.11.06_17:24:00.000_TAI,12205,4016.138,6.2533e+23,71981000000000.0,1538.4,52294000000000.0,4.7105e+22,1404.9,6418.7,4.8145,22.757,-0.3263362596274572,40277343572.996544,-6945.425157140843,7698.350619502736
2014.11.08_15:36:00.000_TAI,12205,3545.107,5.7218e+23,66377000000000.0,1394.4,59143000000000.0,3.1028e+22,1625.6,8138.1,4.7462,34.274,-0.1769398130899282,31193598716.73424,-2916.5120745499767,6995.145125424253
2014.11.14_12:00:00.000_TAI,12209,5204.915,1.6278e+24,94007000000000.0,147.44,4448800000000.0,1.0625e+23,3197.0,8342.5,4.5854,21.112,-0.3097917891469588,98994190961.71196,-16205.12256844408,12423.139926508147
2014.11.14_20:48:00.000_TAI,12209,5932.746,1.7944e+24,107220000000000.0,353.81,16831000000000.0,1.1078e+23,3399.7,9019.3,4.9397,21.376,-0.3026975399031789,108390848757.36118,-17337.010744729323,14012.828213565988
2014.11.15_17:48:00.000_TAI,12209,7714.840999999998,1.9991e+24,153080000000000.0,740.07,39532000000000.0,1.3149e+23,4466.3,7686.9,4.8451,19.481,-0.3050256865808255,122629688221.89664,-19765.356782876628,18547.296959470517
2014.11.30_06:36:00.000_TAI,12222,2679.638,1.1315e+24,52907000000000.0,219.03,3445000000000.0,3.5845e+22,1410.9,16686.0,4.7712,51.688,-0.1366535305351424,56612311900.38303,-4087.939070254344,4472.941451801071
2014.12.03_08:00:00.000_TAI,12222,2844.1740000000004,1.1001e+24,53883000000000.0,175.9,7285800000000.0,3.388e+22,1531.5,16466.0,4.747,53.583,-0.0958069527608044,52514511227.51672,-2658.5759473635744,4494.577255498518
2012.09.08_04:36:00.000_TAI,11564,2773.765,3.346e+23,61247000000000.0,124.07,1328600000000.0,3.9931e+22,2042.0,3817.4,4.1084,20.856,-0.1201478412521003,53636318391.55865,-3405.2392862951965,4614.893184096596
2015.06.25_07:36:00.000_TAI,12371,2761.178,9.5247e+23,56156000000000.0,524.46,20765000000000.0,4.3191e+22,1578.1,10881.0,4.6867,38.378,-0.1181737529506019,54002185755.90331,-3372.134746221989,4707.1608592299735
2021.10.27_10:00:00.000_TAI,12887,2496.812,4.3106e+23,49728000000000.0,629.35,33804000000000.0,2.7415e+22,1338.4,7325.8,4.5938,34.234,-0.1415319055020952,49164825446.4988,-3676.8972543862,4529.443008324824
2013.10.28_11:00:00.000_TAI,11875,3476.876,1.3351e+24,60728000000000.0,1098.5,51466000000000.0,6.4877e+22,1999.7,11122.0,4.5789,30.043,-0.4294233068128507,39226951861.1957,-8901.080928919959,10452.960231289468
2014.12.16_01:00:00.000_TAI,12242,5292.031,1.2191e+24,105890000000000.0,952.91,40495000000000.0,5.9325e+22,4467.5,9622.7,5.0113,34.068,-0.1614718798822293,65488098575.17735,-5587.684599652043,11289.251086282664
2013.08.12_01:12:00.000_TAI,11817,1677.986,2.4936e+23,29574000000000.0,486.86,18373000000000.0,1.6946e+22,692.97,7328.3,4.5215,30.298,-0.3097451401274696,21337870722.7096,-3492.4343702524443,3301.606578766086
2014.12.16_04:48:00.000_TAI,12242,5413.451999999998,1.2301e+24,108540000000000.0,889.49,36062000000000.0,6.0063e+22,4560.8,9663.4,5.001,34.32,-0.1666805913809396,66609700010.848335,-5866.716456666385,11624.729813786427
2013.10.17_01:12:00.000_TAI,11861,2299.756,5.8512e+23,43187000000000.0,138.75,4154000000000.0,3.5519e+22,1069.4,8560.6,4.4433,31.166,-0.1836089505898183,32245481062.080364,-3128.4940042618823,4436.794436395949
2013.04.21_13:12:00.000_TAI,11726,3419.161,7.0957e+23,59047000000000.0,924.78,27914000000000.0,2.539e+22,1049.0,13323.0,4.9684,50.46,-0.0709212318565159,49576073238.594696,-1857.8944514813115,5463.3930428652175
2014.12.18_09:48:00.000_TAI,12242,7463.121,1.8791e+24,143600000000000.0,1374.6,68754000000000.0,8.7664e+22,4800.8,10544.0,5.2263,33.591,-0.151386617499924,97201498083.98048,-7775.583591383189,15742.889224637142
2014.12.19_00:24:00.000_TAI,12242,7527.092,1.7677e+24,152540000000000.0,1176.2,56145000000000.0,9.7938e+22,4591.7,8724.6,5.1692,29.926,-0.2058047894270044,97739319475.84988,-10629.122598690472,17116.804205583372
2014.12.20_07:36:00.000_TAI,12242,6927.821999999999,1.5395e+24,139240000000000.0,1071.7,57030000000000.0,1.0342e+23,3651.2,7195.4,5.1259,25.365,-0.2879242987632984,93378695764.88658,-14206.879579694352,15931.743604567557
2015.05.05_01:36:00.000_TAI,12335,2168.919,4.5543e+23,46011000000000.0,171.82,7277600000000.0,2.4801e+22,1311.6,8314.8,4.31,42.267,-0.0462993855202129,41294255404.99019,-1010.2700791319812,3543.891991329929
2014.12.21_01:48:00.000_TAI,12242,5753.036,1.2703e+24,119650000000000.0,668.48,47834000000000.0,9.3928e+22,2994.4,6837.0,5.0083,22.905,-0.3423262983415621,83721953852.87947,-15144.407584713656,13934.167863909024
2014.12.15_13:36:00.000_TAI,12241,1161.795,1.8962e+23,21288000000000.0,208.27,6180900000000.0,1.5892e+22,503.99,6615.5,4.2447,24.519,-0.3547315855288266,15011237791.23439,-2813.772279244358,2929.81663920357
2015.01.02_09:48:00.000_TAI,12253,3195.711,9.6151e+23,70989000000000.0,131.1,10175000000000.0,4.071e+22,1606.6,10837.0,4.8759,49.211,-0.1487488668987409,49542779828.56927,-3894.095652624865,6333.144644923052
2013.11.14_14:48:00.000_TAI,11899,3029.516,1.2775e+24,55261000000000.0,287.04,15973000000000.0,4.782e+22,1299.8,13971.0,4.485,31.899,-0.0580539712517149,49374000558.226166,-1514.617143930572,5690.169309823123
2015.01.24_19:12:00.000_TAI,12268,1978.587,6.2135e+23,42407000000000.0,81.4,3094700000000.0,3.679e+22,1177.7,8322.2,4.2311,31.182,-0.288347566187256,31007280678.068005,-4724.464571835945,3606.076642394229
2013.12.21_01:00:00.000_TAI,11934,2018.188,5.0671e+23,39701000000000.0,81.787,8725900000000.0,4.189e+22,952.26,6441.1,4.2914,17.629,-0.2861477926982754,31339639242.22965,-4738.67551836843,3750.141736190915
2013.05.05_17:36:00.000_TAI,11739,1868.783,2.3012e+23,36072000000000.0,578.27,28686000000000.0,2.3597e+22,798.71,4753.8,4.5502,15.358,-0.2173514122353388,34082246793.338795,-3914.383381995016,4301.114890119994
2014.05.06_03:36:00.000_TAI,12051,2152.403,4.6353e+23,38289000000000.0,1.5354,6492700000000.0,4.2136e+22,1012.4,5819.3,4.2067,20.192,-0.1320269931066425,37315512672.500015,-2603.3034574035,4235.610042412896
2015.01.28_11:48:00.000_TAI,12268,1826.831,6.6837e+23,41431000000000.0,261.61,8235400000000.0,2.3838e+22,1629.4,12627.0,4.3916,51.054,-0.0933121950745401,33353440441.14648,-1644.567235750679,3391.2902313208106
2014.03.12_16:36:00.000_TAI,11996,2011.612,4.0385e+23,30988000000000.0,183.44,7462700000000.0,3.8123e+22,1049.5,6058.2,4.4712,20.581,-0.0801239660030034,35823917443.41399,-1516.7293582721663,3616.816289969626
2013.01.12_04:24:00.000_TAI,11652,1959.15,2.646e+23,40028000000000.0,371.22,12597000000000.0,2.2606e+22,1556.7,5560.2,4.2384,24.045,-0.0801475260483348,35038087382.66884,-1483.895082644177,3738.841463261596
2014.03.11_22:36:00.000_TAI,11996,2199.324,4.0835e+23,36873000000000.0,392.4,11898000000000.0,3.8229e+22,932.75,5647.6,4.3602,19.567,-0.2783923114894497,24702829204.80038,-3633.929514810814,5304.534991341842
2014.01.31_14:00:00.000_TAI,11968,1875.221,2.5463e+23,40052000000000.0,39.839,7506500000000.0,2.5025e+22,1275.1,4941.6,4.2022,20.843,-0.3700442903918645,26489367925.112373,-5179.621217995161,4242.379154851338
2013.05.04_22:36:00.000_TAI,11739,2226.28,2.5572e+23,37503000000000.0,1034.4,43829000000000.0,2.9509e+22,678.36,4486.9,4.621,10.868,-0.3594084401185636,29855880944.686607,-5670.101562703698,4607.746154457133
2011.03.23_20:36:00.000_TAI,11176,2280.8,5.9861e+23,42858000000000.0,411.36,10803000000000.0,4.1576e+22,986.48,7596.9,4.4657,26.496,-0.3266085726798526,30162930621.6619,-5205.635806562019,4629.655903683032
2015.06.20_20:12:00.000_TAI,12367,2773.889,4.2037e+23,57610000000000.0,214.0,13569000000000.0,4.8311e+22,1588.9,4306.9,4.3334,14.988,-0.2353412807205149,31589306460.65161,-3928.356226272782,5058.495808983402
2015.03.10_16:24:00.000_TAI,12297,3028.825,5.7392e+23,51750000000000.0,1678.9,58707000000000.0,2.6659e+22,1218.6,9854.1,4.8632,33.951,-0.1701834582873563,30111878847.24621,-2707.8707855345456,5090.722986243816
2015.03.10_18:48:00.000_TAI,12297,2962.243,5.7611e+23,46471000000000.0,1660.5,56217000000000.0,2.4412e+22,1247.1,12333.0,4.9144,35.149,-0.166539938350614,30072351789.505,-2646.418033962591,4790.764895007372
2015.11.03_18:36:00.000_TAI,12443,2933.521,7.3867e+23,57889000000000.0,108.16,5961600000000.0,3.0852e+22,2170.5,11465.0,4.4583,43.948,-0.0969768474922313,32828178827.36113,-1682.238047902894,4751.827124980539
2011.03.24_19:48:00.000_TAI,11176,3116.8459999999995,6.6722e+23,63322000000000.0,521.37,13356000000000.0,5.0268e+22,1418.9,6753.9,4.5379,24.321,-0.0695703263666803,34155174615.56956,-1255.605566165044,4924.015322006542
2011.10.20_12:24:00.000_TAI,11319,3200.725,8.4597e+23,66035000000000.0,116.39,5753600000000.0,7.0847e+22,2096.2,5826.2,4.522,18.284,-0.0678556128535121,34474494995.107834,-1236.1077680008389,4903.160402162472
2015.03.11_14:00:00.000_TAI,12297,3307.401,7.7451e+23,52574000000000.0,1675.2,61297000000000.0,2.3964e+22,1371.1,16692.0,4.9735,44.19,-0.0576651774606702,35386987321.22645,-1078.2759390980775,4914.072603822236
2015.03.11_21:48:00.000_TAI,12297,3894.999,8.9759e+23,56104000000000.0,2078.3,66095000000000.0,2.5434e+22,1386.0,18960.0,5.0636,44.39,-0.034918165718692,40845006636.56073,-753.6385875731186,5132.309815104232
2013.11.04_11:00:00.000_TAI,11890,4241.828,1.2086e+24,75533000000000.0,564.75,18393000000000.0,6.5846e+22,2216.3,10091.0,4.8709,31.221,-0.0105010401582304,43708865446.16831,-242.535053875668,5121.608330587795
2015.03.12_06:12:00.000_TAI,12297,4468.779,1.0204e+24,59898000000000.0,2310.0,66757000000000.0,2.6753e+22,1427.0,20408.0,5.1694,46.643,-0.0078241792259717,44815220241.3353,-185.2836424285437,5308.145622023744
2014.12.13_05:00:00.000_TAI,12242,3571.7790000000005,4.71e+23,74598000000000.0,535.9,25643000000000.0,5.7698e+22,2727.8,4019.3,4.195,11.081,-0.0091957799180227,37770601254.69783,-183.53345581779817,4409.318803458289
2014.11.05_11:48:00.000_TAI,12205,3055.749000000001,5.2441e+23,49718000000000.0,1147.5,40290000000000.0,4.4759e+22,1233.4,6474.5,4.5705,19.212,-0.0791358206059914,34128243974.976624,-1427.1175432886257,4241.637356867762
2014.07.30_09:12:00.000_TAI,12130,3397.321,7.4371e+23,70933000000000.0,13.796,2344300000000.0,5.581e+22,1594.3,6411.4,0.0,25.174,-0.1166835432494828,35691019304.173164,-2200.601000263494,5166.887042483388
2015.03.15_11:00:00.000_TAI,12297,2877.018,6.7008e+23,49227000000000.0,1204.9,36209000000000.0,2.7722e+22,1400.4,11942.0,4.8229,39.13,-0.1437848661545529,34114878701.36042,-2591.968442979241,4957.992041185528
2015.03.16_23:36:00.000_TAI,12297,2750.498,5.6511e+23,44903000000000.0,1029.0,31442000000000.0,3.593e+22,1026.4,7743.1,4.4815,19.19,-0.2862164085360789,33849915311.766136,-5119.468233713926,5138.1838982304935
2013.10.30_09:48:00.000_TAI,11877,1475.78,3.5814e+23,27697000000000.0,132.47,9601800000000.0,3.6022e+22,856.34,4844.9,4.1978,20.147,-0.2650486257470888,13667750136.016338,-1914.2352809545464,3658.478217049497
2015.04.20_07:24:00.000_TAI,12322,436.3,4.0017e+22,8628300000000.0,129.06,5841900000000.0,8.3884e+21,151.32,2454.8,3.6276,9.9389,-0.6370308821470886,5348545987.147787,-1800.399562074314,1062.3175574878833
2015.03.10_11:48:00.000_TAI,12297,3003.038,5.5403e+23,47081000000000.0,1655.6,57005000000000.0,2.4729e+22,1229.3,11810.0,4.8413,32.634,-0.4091198473185309,36390842788.0044,-7867.113977461922,8383.417521858972
2015.04.20_22:00:00.000_TAI,12325,758.635,3.3212e+23,16896000000000.0,81.613,1231100000000.0,1.0495e+22,775.79,15226.0,3.2931,55.89,-0.0717980948889329,16001681484.777044,-607.0875437651371,1340.3389561771962
2015.05.04_14:24:00.000_TAI,12335,2207.644,4.6288e+23,49073000000000.0,239.63,8684700000000.0,2.6491e+22,1241.2,7834.2,4.561,39.427,-0.2171097638895395,27545589467.73595,-3160.124610993173,4863.370693342582
2012.11.27_11:00:00.000_TAI,11620,2233.84,5.0502e+23,43987000000000.0,51.606,8591900000000.0,2.5613e+22,1058.8,10059.0,4.7604,39.571,-0.2181984327917556,27126843977.007587,-3127.689581812135,4814.61274714291
2015.06.12_07:24:00.000_TAI,12360,2835.275,4.4899e+23,56539000000000.0,111.48,1703500000000.0,5.6997e+22,1631.6,3897.8,4.4622,12.1,-0.4884542415062559,39055432537.29635,-10080.40974241154,7136.514145954903
2015.06.19_06:48:00.000_TAI,12371,3790.262,1.5861e+24,66952000000000.0,644.16,23575000000000.0,5.0303e+22,1852.1,18649.0,4.9947,51.975,-0.1218254626096446,76855211353.72067,-4947.482064424814,6007.656947033411
2015.06.20_01:48:00.000_TAI,12371,3774.024,1.692e+24,72844000000000.0,850.6,32188000000000.0,4.9891e+22,1855.3,17768.0,4.9333,57.097,-0.0711758549721512,77013224380.46234,-2896.4819928594115,6240.38723880796
2015.10.31_04:48:00.000_TAI,12443,3866.555,1.0087e+24,67895000000000.0,148.84,6340000000000.0,5.4048e+22,1548.0,10410.0,4.7163,32.789,-0.0702446548800044,77435197503.76349,-2874.2491838415986,6256.204730552165
2015.06.20_09:48:00.000_TAI,12367,2990.72,4.4286e+23,58574000000000.0,358.68,21335000000000.0,4.3412e+22,1728.6,5334.5,4.5325,18.022,-0.4193315866750017,34941012933.11874,-7742.227577175447,7212.896997684931
2016.07.22_09:36:00.000_TAI,12567,2896.809,8.9583e+23,51780000000000.0,205.36,5049900000000.0,4.8691e+22,1392.0,9421.8,4.6148,36.159,-0.459060256585185,36373329605.400055,-8823.188992646797,7341.344189262701
2015.06.21_18:12:00.000_TAI,12371,3355.54,1.652e+24,64867000000000.0,1034.6,36614000000000.0,4.1648e+22,1803.3,20327.0,4.7674,62.906,-0.0114264933569465,70918776066.73323,-428.2003473100467,5183.452723636203
2012.07.06_10:12:00.000_TAI,11520,3049.16,9.4509e+23,53229000000000.0,621.41,30192000000000.0,6.435e+22,2529.5,7699.0,4.852,26.618,-0.126939236482777,56684497180.92448,-3802.1831926195055,5870.139619826984
2011.06.13_22:12:00.000_TAI,11236,763.5039999999997,2.3896e+23,8364400000000.0,6.9827,3020200000000.0,1.021e+22,606.47,14598.0,4.8782,40.394,-0.4536136085364976,9717752727.44342,-2329.296506160377,1747.7748800811853
2015.07.05_20:36:00.000_TAI,12381,1573.484,3.177e+23,27463000000000.0,104.69,2044700000000.0,1.7032e+22,642.43,10579.0,4.7052,41.793,-0.2880218082789935,20673253464.29601,-3146.350293429408,2411.4016611215598
2013.06.04_11:00:00.000_TAI,11762,2294.664,4.9263e+23,41502000000000.0,675.96,26802000000000.0,2.8736e+22,1097.4,9002.8,4.6681,29.255,-0.3817293816947392,26954460093.19038,-5436.995717780411,4910.4987486055925
2012.08.10_23:48:00.000_TAI,11540,2513.204,2.9997e+23,50638000000000.0,88.738,4474800000000.0,4.3114e+22,1516.8,3441.6,4.2528,11.565,-0.3635245530288273,28993775417.588573,-5569.437753540213,5239.472123236636
2015.08.20_20:36:00.000_TAI,12403,2668.222,4.6883e+23,50383000000000.0,81.41,4136500000000.0,3.3148e+22,1382.4,7908.7,4.8508,27.941,-0.3410741211185026,32423588517.11666,-5843.62897941572,5420.121318621244
2015.08.21_06:48:00.000_TAI,12403,3130.372000000001,5.7696e+23,61924000000000.0,89.719,8942700000000.0,3.5179e+22,1515.3,8549.4,4.943,33.952,-0.2847792564031829,36259254757.98698,-5456.322655938534,6259.563489043188
2015.08.21_21:24:00.000_TAI,12403,3565.9640000000004,8.4085e+23,72384000000000.0,330.34,9611500000000.0,3.8919e+22,1796.7,10654.0,5.0347,41.737,-0.1911739491436936,46171150089.14602,-4664.147101130038,6855.733168573538
2011.03.25_09:36:00.000_TAI,11176,4353.468,7.3682e+23,124850000000000.0,479.26,8280700000000.0,5.9549e+22,1767.4,4724.1,4.5585,31.76,-0.1226771375167436,62524657774.297714,-4053.1036255704175,7387.678822667282
2015.08.23_17:48:00.000_TAI,12403,4524.604,1.4273e+24,91384000000000.0,449.53,32476000000000.0,4.8698e+22,2331.0,14086.0,5.0043,51.57,-0.0914641888774669,69014517119.7365,-3335.525932377262,8048.437142424341
2015.08.26_05:48:00.000_TAI,12403,4755.31,1.721e+24,90844000000000.0,153.18,6805400000000.0,6.2709e+22,2466.5,14596.0,4.997,44.487,-0.1455205749068683,85152243833.20613,-6547.768491815305,8645.487012220525
2015.08.27_13:12:00.000_TAI,12403,4435.045999999999,1.4864e+24,82175000000000.0,205.97,10700000000000.0,6.88e+22,2234.1,11666.0,4.8277,34.911,-0.2265434721728009,82047213389.68933,-9821.73431214064,8266.604868646667
2013.11.04_12:12:00.000_TAI,11890,4432.824000000001,1.2279e+24,80312000000000.0,623.08,21794000000000.0,6.7127e+22,2241.4,9943.4,4.8568,30.934,-0.2416631776420105,83924972250.34883,-10717.030791734924,8586.718289108785
2014.03.29_15:48:00.000_TAI,12014,1542.63,3.1588e+23,30826000000000.0,58.535,5919600000000.0,2.9433e+22,989.99,5701.0,4.1583,15.158,-0.2167901123698984,16645414265.70868,-1906.807756104136,2981.363403842068
2011.07.27_14:48:00.000_TAI,11260,1465.486,1.9582e+23,28268000000000.0,10.55,661500000000.0,1.3269e+22,608.4,7164.3,4.3893,29.454,-0.3061599162221966,20459844027.78424,-3309.965202686567,3049.9481706773995
2012.05.15_05:36:00.000_TAI,11476,2627.157,6.5187e+23,52299000000000.0,414.96,23290000000000.0,4.6785e+22,1470.3,7065.3,4.6726,22.128,-0.1068375825811465,43311551969.38799,-2445.122291336505,4122.469240592027
2015.03.16_11:00:00.000_TAI,12297,2809.288,5.9792e+23,45257000000000.0,951.44,26710000000000.0,3.1317e+22,1252.8,10015.0,4.8358,26.645,-0.1000112365379816,48289421563.04357,-2551.9581824856728,4708.247559509126
2015.09.27_04:00:00.000_TAI,12423,593.131,5.1172e+22,10417000000000.0,64.039,4348700000000.0,7.0383e+21,181.03,4012.9,3.7864,12.268,-0.5127961135369615,5526856551.0076,-1497.5995617675846,1236.202431935955
2015.09.27_07:36:00.000_TAI,12422,2707.895,1.057e+24,51884000000000.0,560.63,16047000000000.0,3.1826e+22,1243.9,17147.0,4.7753,58.127,-0.0917832431502293,50580927933.4067,-2453.143767100057,4186.470851751934
2014.04.16_17:24:00.000_TAI,12036,2843.65,7.8658e+23,57591000000000.0,111.03,5280600000000.0,2.7903e+22,1480.8,12783.0,4.6717,55.731,-0.0883794969591983,51382688933.57324,-2399.612688354165,4330.190710746862
2015.09.28_03:48:00.000_TAI,12422,3684.992,1.2585e+24,67342000000000.0,955.3,27124000000000.0,3.9182e+22,1436.1,16829.0,4.9065,55.532,-0.0915324183359489,59860454311.71465,-2895.2608160996288,5750.0361985031495
2015.09.28_05:12:00.000_TAI,12422,3836.629,1.2844e+24,70086000000000.0,944.6,27871000000000.0,4.0384e+22,1468.9,16169.0,4.9651,54.988,-0.0938816971543849,61328021076.158966,-3042.3739461152345,5811.783136019147
2015.09.28_06:00:00.000_TAI,12422,3879.507,1.2792e+24,68360000000000.0,1032.1,28490000000000.0,3.9987e+22,1484.9,16970.0,4.9779,55.362,-0.1011262738549669,61538741236.6665,-3288.406065455823,5705.369657388115
2015.09.28_06:48:00.000_TAI,12422,3929.532,1.2702e+24,67324000000000.0,1049.3,27718000000000.0,3.9438e+22,1507.1,17574.0,4.9877,55.343,-0.1011010277692392,61112122233.155525,-3264.792748499641,5686.015023083799
2015.09.28_11:12:00.000_TAI,12422,4142.374,1.3265e+24,73772000000000.0,995.52,20308000000000.0,4.1477e+22,1572.6,16593.0,5.0281,54.829,-0.0974062229819723,63508246096.370026,-3268.809021590241,6080.387536414201
2015.09.28_19:24:00.000_TAI,12422,4673.254,1.4602e+24,82575000000000.0,762.71,9449600000000.0,4.6979e+22,1706.7,16372.0,5.1453,51.055,-0.1071628547813037,70436982872.21475,-3988.574673316509,7113.52836978322
2015.09.29_11:00:00.000_TAI,12422,5350.558000000001,1.5106e+24,93742000000000.0,799.78,3619800000000.0,5.4959e+22,1989.8,14948.0,5.1495,44.84,-0.1541282107160868,76374929707.30153,-6220.2191912242615,8479.592283592947
2015.09.29_13:24:00.000_TAI,12422,5620.895,1.5236e+24,96935000000000.0,834.57,10470000000000.0,5.6879e+22,2006.7,14559.0,5.1626,44.378,-0.1649929477312104,77729229009.75716,-6776.7675098133,8686.74129410097
2015.09.30_13:12:00.000_TAI,12422,5421.722,1.3835e+24,88860000000000.0,195.43,12815000000000.0,6.2532e+22,1896.2,12614.0,5.0875,35.714,-0.2224265799586817,76927804724.39229,-9041.547079481332,8706.441418819633
2015.10.01_00:12:00.000_TAI,12422,5224.97,1.2966e+24,85632000000000.0,8.2022,17645000000000.0,6.6436e+22,1788.7,11091.0,4.9486,31.987,-0.2660127584858764,76577028808.50023,-10764.003139622804,8645.14054033076
2014.06.11_20:00:00.000_TAI,12085,4918.991,1.4747e+24,101800000000000.0,383.98,16961000000000.0,7.751e+22,3062.6,9621.8,4.8139,34.176,-0.3060337552480928,69948136116.35077,-11311.449646657593,8107.633671142978
2013.01.13_07:48:00.000_TAI,11652,1945.786,2.4544e+23,41382000000000.0,459.65,15830000000000.0,2.3047e+22,1450.5,4884.0,4.2452,19.855,-0.5234829538083791,26307416223.18964,-7277.018311619196,4947.182208644124
2014.07.31_00:12:00.000_TAI,12130,3653.292,7.4161e+23,71937000000000.0,44.663,4343600000000.0,5.7099e+22,1790.9,6448.0,4.9488,23.784,-0.3263708786173277,57050145647.80367,-9838.770632567062,6927.95046369695
2011.09.07_17:48:00.000_TAI,11283,1406.4979999999994,3.0554e+23,27854000000000.0,223.87,11272000000000.0,1.5999e+22,1112.5,9230.5,4.4033,34.283,-0.3087986346158197,25158825617.99963,-4105.239292910221,2782.3353832042217
2015.11.03_12:00:00.000_TAI,12445,1471.023,3.6655e+23,25533000000000.0,197.02,8577400000000.0,2.3241e+22,653.76,9034.9,4.5234,27.448,-0.3289982560603004,24904005413.097355,-4329.477457300746,2792.5612844361376
2015.11.03_13:36:00.000_TAI,12443,3118.44,7.8479e+23,64319000000000.0,1.8007,11136000000000.0,3.3053e+22,2160.0,10793.0,4.5571,43.843,-0.1119163079802203,41010070720.56885,-2425.2501035656005,5867.4494830295325
2015.11.08_13:12:00.000_TAI,12449,1422.378,2.5039e+23,26960000000000.0,94.907,4671800000000.0,2.4401e+22,706.01,5499.3,4.1312,20.669,-0.4270547016075584,20309150850.79471,-4582.9795743576005,3216.27408740568
2017.07.12_01:12:00.000_TAI,12665,2317.648,9.7382e+23,48361000000000.0,558.45,16758000000000.0,2.8452e+22,1329.9,16115.0,4.0863,56.75,-0.2466557526639129,40081439844.302826,-5224.047470324012,3802.936014067429
2016.01.01_00:12:00.000_TAI,12473,1804.161,2.7732e+23,36707000000000.0,299.88,16145000000000.0,3.4343e+22,892.07,4007.5,4.0245,13.703,-0.4888229603949624,24999102486.57412,-6457.265953783397,4637.571223936299
2014.12.26_21:24:00.000_TAI,12249,1754.031,3.1502e+23,31772000000000.0,15.741,4243800000000.0,2.317e+22,725.39,7021.1,4.4644,24.262,-0.3010381515375546,17054418210.164171,-2712.8834082434278,4291.468416722619
2016.02.12_15:24:00.000_TAI,12497,2643.507,3.2014e+23,50059000000000.0,644.65,21466000000000.0,2.6121e+22,1726.6,5550.1,4.6175,20.65,-0.2937237845777962,22167725272.55257,-3440.5897376430357,5690.115491797809
2016.02.13_19:24:00.000_TAI,12497,3776.38,4.308e+23,62663000000000.0,243.84,6268300000000.0,3.7045e+22,1530.6,5657.4,4.8239,13.882,-0.3338799169585955,30708430069.636467,-5417.770433560495,7159.55021958467
2016.02.14_11:00:00.000_TAI,12497,3645.888,4.5417e+23,60373000000000.0,111.58,10260000000000.0,3.7942e+22,1369.0,6313.7,4.9078,12.979,-0.3334970292961083,33089729687.481407,-5831.199688247899,7197.892524244859
2015.06.24_10:24:00.000_TAI,12371,2942.148,1.1008e+24,57578000000000.0,540.0,15377000000000.0,3.942e+22,1727.9,14566.0,4.6146,48.577,-0.1602563559103944,69980979078.14886,-5926.08732614513,6008.989210205848
2016.07.20_00:48:00.000_TAI,12567,2778.955,1.14e+24,55655000000000.0,198.43,3831600000000.0,3.5953e+22,1467.5,15463.0,4.6503,56.773,-0.0900245898010226,54355076356.77548,-2585.676033020105,4345.456918221925
2016.07.20_01:48:00.000_TAI,12567,2804.228,1.1535e+24,55637000000000.0,160.31,2528800000000.0,3.6337e+22,1479.8,15498.0,4.6215,56.123,-0.0881285073696868,54788430557.63586,-2551.39738389492,4420.286782842964
2016.07.22_02:12:00.000_TAI,12567,2963.8990000000013,9.1612e+23,53897000000000.0,278.92,9294700000000.0,4.799e+22,1376.2,9372.6,4.5821,37.308,-0.2545879779876307,53028292782.10725,-7133.757471788554,5197.2039457471
2016.07.22_05:00:00.000_TAI,12567,2902.794000000001,9.2158e+23,52721000000000.0,302.92,8772000000000.0,4.7341e+22,1418.0,9927.2,4.4961,38.023,-0.2538047002513626,53215430793.105,-7136.906520990611,5164.353823726712
