,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,AR_class,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
1809,2013-04-29 22:24:00,2013-04-29 22:24:00,not applicable,11735,N,1.0,False,0,52.111,526.29,35.895,46.925,108.04,107.79,0.25656,0.0025304,2069.9,30.922,3.6792,4520000000000.0,16.179,5.6611e+22,741.49,19944000000000.0,1.0082e+22,278.85,0.0,60.136
1810,2013-07-16 15:12:00,2013-07-16 15:12:00,not applicable,11794,N,1.0,False,0,153.53,361.94,38.522,47.285,86.625,93.913,-0.46662,0.0094792,6957.5,30.448,4.1948,4694000000000.0,19.578,1.4966e+23,772.59,12354000000000.0,1.277e+22,124.04,2957.7,18.027
1811,2013-07-21 07:24:00,2013-07-21 07:24:00,not applicable,11798,N,1.0,False,0,20.425,63.794,31.961,70.564,157.32,158.87,1.4818,0.015323,3003.4,23.528,2.3105,1257800000000.0,4.4261,5.3168e+21,78.761,1488600000000.0,9.8933e+20,0.0,0.0,0.0
1812,2013-11-23 10:48:00,2013-11-23 10:48:00,not applicable,11903,N,1.0,False,0,64.148,346.31,55.316,50.53,82.194,85.922,0.23613,0.0060193,12951.0,47.528,3.1127,2615700000000.0,52.627,1.8332e+23,409.91,9910000000000.0,6.4688e+21,26.249,0.0,2.5108
1813,2014-01-20 21:12:00,2014-01-20 21:12:00,not applicable,11961,N,1.0,False,0,12.035,47.126,55.602,72.182,123.87,120.86,0.35514,0.0083987,2733.7,38.324,0.0,459390000000.0,33.775,5.2025e+21,62.719,1586700000000.0,6.4342e+20,0.0,0.0,0.0
1814,2014-02-28 05:00:00,2014-02-28 05:00:00,not applicable,11988,N,1.0,False,0,44.638,125.95,58.1,77.974,115.57,117.09,-0.004136,0.0081028,6472.9,46.911,3.0302,1979000000000.0,45.435,4.7357e+22,317.58,7301600000000.0,2.9741e+21,118.84,648.93,16.546
1815,2014-03-27 06:48:00,2014-03-27 06:48:00,not applicable,12018,N,1.0,False,0,77.428,614.78,48.367,71.217,120.5,121.46,0.39204,0.0048946,7519.5,37.597,3.6296,4244900000000.0,32.96,1.5797e+23,906.36,18152000000000.0,1.0619e+22,237.98,2559.3,22.764
1816,2014-04-01 04:24:00,2014-04-01 04:24:00,not applicable,12025,N,1.0,False,0,57.95,713.97,31.285,55.244,128.62,128.73,0.7037,0.0036831,2087.8,24.152,0.60945,5814400000000.0,4.6905,4.3625e+22,669.0,14502000000000.0,9.8447e+21,279.0,147.11,69.899
1817,2014-05-17 05:00:00,2014-05-17 05:00:00,not applicable,12061,N,1.0,False,0,25.668,414.43,46.906,53.411,99.291,100.03,0.42947,0.0021084,8342.7,38.646,3.5061,2812100000000.0,35.666,1.3488e+23,493.52,10916000000000.0,7.609e+21,0.0,0.0,0.0
1818,2014-06-11 06:24:00,2014-06-11 06:24:00,not applicable,12086,N,1.0,False,0,3.8853,84.531,33.929,76.49,155.33,158.55,0.92428,0.0033639,2173.3,22.147,0.0,578920000000.0,3.7229,3.3337e+21,77.368,1498400000000.0,7.8749e+20,0.0,0.0,0.0
1819,2014-12-11 11:12:00,2014-12-11 11:12:00,not applicable,12233,N,1.0,False,0,7.0636,65.863,32.307,71.839,158.74,161.06,1.1167,-0.013455,1279.5,18.099,0.0,299120000000.0,1.7143,8.9208e+20,30.148,623060000000.0,3.1631e+20,0.0,0.0,0.0
1820,2015-09-12 18:24:00,2015-09-12 18:24:00,not applicable,12416,N,1.0,False,0,21.537,31.203,38.224,77.536,141.4,145.9,-0.30389,-0.01942,3088.1,29.198,2.4065,320220000000.0,14.157,4.5481e+21,79.047,1453200000000.0,7.8894e+20,40.447,101.4,17.491
1821,2015-09-20 00:24:00,2015-09-20 00:24:00,not applicable,12418,N,1.0,False,0,163.04,1099.5,47.274,53.422,99.307,99.774,-0.032178,0.0061308,12389.0,39.621,3.4191,682520000000.0,36.42,4.3758e+23,1150.8,24426000000000.0,1.7478e+22,25.02,0.0,1.7737
1822,2015-10-24 03:00:00,2015-10-24 03:00:00,not applicable,12438,N,1.0,False,0,6.6672,48.098,33.317,76.144,163.65,161.87,0.51316,-0.0055933,2599.2,22.462,0.0,446050000000.0,3.1879,4.1147e+21,64.082,1174100000000.0,8.92e+20,0.0,0.0,0.0
1824,2015-11-11 15:00:00,2015-11-11 15:00:00,not applicable,12451,N,1.0,False,0,35.567,655.07,47.604,69.818,121.54,122.18,0.24465,-0.0040755,4783.1,34.955,3.5204,2242000000000.0,28.36,5.5435e+22,408.37,9221900000000.0,5.0287e+21,17.881,0.0,2.759
1825,2015-11-15 09:00:00,2015-11-15 09:00:00,not applicable,12453,N,1.0,False,0,2.5243,109.97,39.089,90.569,171.13,172.73,0.5054,-0.0023995,1872.0,21.1,2.7563,273890000000.0,6.8441,2.6154e+21,65.709,1233000000000.0,6.8503e+20,0.0,0.0,0.0
1826,2015-11-19 07:24:00,2015-11-19 07:24:00,not applicable,12456,N,1.0,False,0,21.937,1128.4,38.58,72.122,139.64,138.19,0.76663,-0.0014918,3189.8,26.896,2.7688,5797400000000.0,10.377,6.2293e+22,799.93,16318000000000.0,9.1903e+21,148.55,717.74,21.462
1827,2015-11-28 07:48:00,2015-11-28 07:48:00,not applicable,12460,N,1.0,False,0,35.901,583.83,46.397,67.181,117.27,114.85,0.28307,-0.0028278,6392.6,35.874,2.8269,1841400000000.0,29.222,1.0778e+23,600.0,13001000000000.0,7.7489e+21,41.031,902.89,4.6232
1828,2015-12-18 09:12:00,2015-12-18 09:12:00,not applicable,12471,N,1.0,False,0,5.8952,114.64,29.556,61.804,144.15,142.33,0.072919,-0.0036891,1716.6,20.851,0.0,289220000000.0,2.378,3.643e+21,74.087,1569900000000.0,1.0258e+21,0.0,0.0,0.0
1829,2015-12-20 01:36:00,2015-12-20 01:36:00,not applicable,12474,N,1.0,False,0,140.5,1587.0,54.302,56.314,93.468,96.626,0.24729,-0.0035086,15195.0,45.742,3.8158,5043800000000.0,48.432,8.082e+23,1770.7,36912000000000.0,2.6512e+22,392.5,5940.4,19.88
1830,2015-12-24 21:24:00,2015-12-24 21:24:00,not applicable,12475,N,1.0,False,0,8.1646,44.44,28.816,57.626,145.24,146.93,0.94074,0.0092569,2253.3,22.996,0.0,461920000000.0,4.3084,2.6393e+21,60.759,1157000000000.0,6.1814e+20,0.0,0.0,0.0
1831,2016-01-23 16:12:00,2016-01-23 16:12:00,not applicable,12486,N,1.0,False,0,62.983,867.1,39.894,58.276,118.8,119.68,0.24104,0.0031909,3293.7,30.832,2.8736,3220000000000.0,18.614,8.6338e+22,874.1,20042000000000.0,1.1187e+22,149.01,1116.8,20.106
1832,2016-02-16 20:48:00,2016-02-16 20:48:00,not applicable,12502,N,1.0,False,0,6.1641,173.93,37.706,63.126,135.26,134.49,1.2,0.0018087,2099.3,27.208,2.4908,2098200000000.0,13.435,9.5043e+21,174.36,4043100000000.0,1.8119e+21,0.0,0.0,0.0
1833,2016-02-23 10:12:00,2016-02-23 10:12:00,not applicable,12504,N,1.0,False,0,2.5334,40.161,29.206,49.747,134.72,134.43,-0.44416,0.0022301,1918.8,24.323,0.0,259750000000.0,5.1937,2.8948e+21,45.339,980300000000.0,7.3742e+20,0.0,0.0,0.0
1834,2016-02-27 22:12:00,2016-02-27 22:12:00,not applicable,12507,N,1.0,False,0,24.617,64.125,27.656,43.979,99.464,97.524,-0.041068,0.0042175,1892.3,19.994,2.1856,978810000000.0,1.9188,1.4668e+22,215.4,3888700000000.0,3.9905e+21,0.0,0.0,0.0
1835,2016-03-01 04:12:00,2016-03-01 04:12:00,not applicable,12508,N,1.0,False,0,5.2317,66.139,47.429,94.338,147.19,144.05,0.51127,-0.0038869,6452.2,32.001,0.0,355400000000.0,19.168,1.1534e+22,86.191,1443300000000.0,1.0186e+21,152.41,62.92,46.124
1836,2016-03-02 04:12:00,2016-03-02 04:12:00,not applicable,12509,N,1.0,False,0,1.2646,139.83,43.061,93.516,152.49,152.81,-0.088531,0.00048694,4591.0,28.018,3.1357,530190000000.0,11.629,1.5834e+22,159.06,2960700000000.0,1.8974e+21,206.91,378.68,39.685
1837,2016-03-08 00:24:00,2016-03-08 00:24:00,not applicable,12517,N,1.0,False,0,1.2033,62.841,30.017,37.805,96.792,96.829,-0.1563,0.00026546,1901.4,24.792,0.0,367020000000.0,5.7578,1.1446e+22,126.23,2805500000000.0,2.6338e+21,60.083,41.474,32.331
1838,2016-03-13 14:48:00,2016-03-13 14:48:00,not applicable,12520,N,1.0,False,0,1.0613,36.705,33.142,77.474,151.77,155.69,-0.083,0.0015493,2118.9,22.468,0.0,537220000000.0,3.0657,1.9276e+21,41.845,817710000000.0,4.7808e+20,0.0,0.0,0.0
1839,2016-03-18 23:48:00,2016-03-18 23:48:00,not applicable,12525,N,1.0,False,0,1.049,51.895,33.897,84.368,166.0,167.5,0.098805,0.0014964,2926.7,23.188,0.0,128160000000.0,6.7047,2.7246e+21,45.736,855260000000.0,5.0054e+20,0.0,0.0,0.0
1840,2016-04-03 23:48:00,2016-04-03 23:48:00,not applicable,12527,N,1.0,False,0,0.70555,19.36,29.846,50.541,120.48,122.73,-0.026794,-0.0023133,1528.3,23.187,1.5706,27697000000.0,4.918,6.1903e+20,12.593,310610000000.0,1.7404e+20,0.0,0.0,0.0
1841,2016-04-12 22:36:00,2016-04-12 22:36:00,not applicable,12530,N,1.0,False,0,28.725,95.383,48.318,72.757,121.54,119.66,-0.31416,0.011095,7214.0,35.742,0.0,1210500000000.0,29.278,2.4804e+22,127.16,2609000000000.0,1.7912e+21,0.0,0.0,0.0
1842,2016-04-26 05:48:00,2016-04-26 05:48:00,not applicable,12533,N,1.0,False,0,67.512,144.96,66.852,48.8,64.462,63.871,-0.13595,0.010032,21398.0,57.511,1.2803,585580000000.0,73.477,1.9125e+23,218.28,4673300000000.0,4.3966e+21,0.0,0.0,0.0
1843,2016-04-26 13:12:00,2016-04-26 13:12:00,not applicable,12534,N,1.0,False,0,1.0142,14.751,26.964,36.626,115.29,116.1,-0.62303,0.0014763,1511.6,23.669,0.0,227910000000.0,3.639,1.3791e+21,23.993,593500000000.0,3.8571e+20,0.0,0.0,0.0
1844,2016-04-29 20:48:00,2016-04-29 20:48:00,not applicable,12538,N,1.0,False,0,3.0009,45.052,32.008,68.854,158.76,156.6,0.55021,0.0037003,2260.4,22.747,2.4437,341590000000.0,5.1788,2.4345e+21,45.05,876490000000.0,5.3737e+20,0.0,0.0,0.0
1845,2016-05-18 16:12:00,2016-05-18 16:12:00,not applicable,12547,N,1.0,False,0,0.27949,14.211,28.701,54.267,136.37,142.32,0.86514,0.0052734,953.15,16.368,0.0,24667000000.0,0.0,6.7088e+19,1.7318,43544000000.0,2.9341e+19,0.0,0.0,0.0
1846,2016-06-20 11:00:00,2016-06-20 11:00:00,not applicable,12557,N,1.0,False,0,3.1855,103.4,37.205,90.708,172.27,176.59,1.3286,-0.0044428,1975.6,18.929,1.7415,517500000000.0,3.2078,1.8812e+21,47.294,846960000000.0,5.0283e+20,0.0,0.0,0.0
1847,2016-07-09 18:00:00,2016-07-09 18:00:00,not applicable,12560,N,1.0,False,0,7.3732,147.25,29.781,52.564,127.46,126.3,0.44112,-0.0032582,1389.3,21.528,0.0,542570000000.0,3.049,4.1755e+21,93.827,2229300000000.0,1.242e+21,0.0,0.0,0.0
1848,2016-07-13 05:48:00,2016-07-13 05:48:00,not applicable,12563,N,1.0,False,0,31.734,291.27,36.691,62.752,139.24,138.74,0.87906,-0.005289,2567.9,26.714,2.7776,2868300000000.0,10.883,2.0462e+22,298.27,6169900000000.0,3.6978e+21,0.0,0.0,0.0
1849,2016-07-17 10:12:00,2016-07-17 10:12:00,not applicable,12566,N,1.0,False,0,5.6325,123.21,31.957,57.187,136.2,137.56,0.86596,-0.004864,1403.9,21.952,0.0,545090000000.0,5.0086,2.1591e+21,51.08,1154500000000.0,6.6315e+20,0.0,0.0,0.0
1851,2016-07-21 14:36:00,2016-07-21 14:36:00,not applicable,12569,N,1.0,False,0,35.67,227.8,39.665,69.873,139.41,140.49,0.84992,-0.011263,3434.3,26.195,2.1548,1461600000000.0,10.262,1.4444e+22,168.6,3375500000000.0,1.9409e+21,0.0,0.0,0.0
1852,2016-08-02 07:48:00,2016-08-02 07:48:00,not applicable,12570,N,1.0,False,0,4.2497,114.33,33.681,60.982,139.69,137.05,0.43484,-0.0021638,2147.3,24.568,0.0,463000000000.0,7.5356,5.6007e+21,98.966,2152600000000.0,1.1992e+21,0.0,0.0,0.0
1853,2016-08-13 10:48:00,2016-08-13 10:48:00,not applicable,12573,N,1.0,False,0,149.1,1067.7,51.488,62.942,104.67,106.73,0.2373,-0.0055604,9945.7,42.315,4.0699,6799400000000.0,42.836,3.542e+23,1392.8,29228000000000.0,1.7001e+22,364.16,5870.9,24.537
1854,2016-08-13 10:48:00,2016-08-13 10:48:00,not applicable,12575,N,1.0,False,0,149.1,1067.7,51.488,62.942,104.67,106.73,0.2373,-0.0055604,9945.7,42.315,4.0699,6799400000000.0,42.836,3.542e+23,1392.8,29228000000000.0,1.7001e+22,364.16,5870.9,24.537
1855,2016-08-13 10:48:00,2016-08-13 10:48:00,not applicable,12577,N,1.0,False,0,149.1,1067.7,51.488,62.942,104.67,106.73,0.2373,-0.0055604,9945.7,42.315,4.0699,6799400000000.0,42.836,3.542e+23,1392.8,29228000000000.0,1.7001e+22,364.16,5870.9,24.537
1856,2016-08-29 19:24:00,2016-08-29 19:24:00,not applicable,12581,N,1.0,False,0,82.263,465.18,55.446,64.887,104.05,107.6,0.71,-0.0081271,11777.0,44.839,3.8934,3854100000000.0,48.079,1.5832e+23,509.09,10844000000000.0,6.3943e+21,60.489,339.87,6.5998
1857,2016-09-03 20:24:00,2016-09-03 20:24:00,not applicable,12584,N,1.0,False,0,14.797,210.03,28.816,46.385,123.26,124.89,0.40804,0.0036864,1632.4,23.558,2.0697,1675300000000.0,4.6089,8.7021e+21,175.47,4153500000000.0,2.3105e+21,0.0,0.0,0.0
1858,2016-09-06 02:00:00,2016-09-06 02:00:00,not applicable,12587,N,1.0,False,0,166.47,1112.0,57.72,54.249,85.909,87.691,-0.027135,-0.0045888,13502.0,49.369,3.3484,1832300000000.0,56.083,6.5055e+23,1414.5,31992000000000.0,2.2144e+22,293.92,6389.3,15.528
1859,2016-09-12 04:36:00,2016-09-12 04:36:00,not applicable,12590,N,1.0,False,0,1.771,14.793,28.63,54.391,149.2,148.14,0.65695,-0.0041768,2025.9,22.432,1.5398,148530000000.0,2.5943,1.1408e+21,17.455,380880000000.0,2.799e+20,0.0,0.0,0.0
1860,2016-09-22 01:00:00,2016-09-22 01:00:00,not applicable,12594,N,1.0,False,0,45.312,295.55,54.053,78.214,126.65,127.21,0.21847,-0.0048348,4160.2,41.242,3.1376,2060700000000.0,36.929,5.1779e+22,533.96,12661000000000.0,4.6748e+21,160.95,846.73,27.126
1861,2016-09-24 07:12:00,2016-09-24 07:12:00,not applicable,12596,N,1.0,False,0,3.6888,205.36,41.232,48.443,88.85,92.515,-0.19571,-0.00038912,6964.0,34.181,3.7607,982930000000.0,27.321,8.7676e+22,407.63,6944900000000.0,7.1553e+21,114.77,329.45,19.374
1862,2016-10-12 15:12:00,2016-10-12 15:12:00,not applicable,12600,N,1.0,False,0,52.513,169.42,63.572,52.793,73.691,69.994,-0.073122,-0.0086784,19861.0,54.166,0.0,1368600000000.0,66.722,1.5963e+23,182.19,4579200000000.0,3.9955e+21,0.0,0.0,0.0
1863,2016-11-07 01:24:00,2016-11-07 01:24:00,not applicable,12606,N,1.0,False,0,17.343,38.75,35.156,61.759,128.24,128.34,0.48406,-0.011663,3434.5,27.196,0.0,372050000000.0,9.4822,6.7825e+21,63.98,1313700000000.0,1.045e+21,0.0,0.0,0.0
1864,2016-11-11 22:36:00,2016-11-11 22:36:00,not applicable,12608,N,1.0,False,0,10.154,47.272,31.188,58.923,140.0,137.34,0.35552,0.0049728,2529.4,24.865,1.9729,638230000000.0,6.8037,6.8628e+21,103.24,2000100000000.0,1.4311e+21,0.0,0.0,0.0
1865,2016-11-14 22:48:00,2016-11-14 22:48:00,not applicable,12609,N,1.0,False,0,5.1412,82.067,51.339,92.875,134.02,131.67,0.33147,0.0020345,6075.1,36.293,3.1125,518680000000.0,25.208,2.0388e+22,151.69,2897900000000.0,1.7027e+21,94.204,508.41,16.268
1866,2016-12-15 13:12:00,2016-12-15 13:12:00,not applicable,12618,N,1.0,False,0,9.2289,55.446,39.042,68.725,133.87,132.5,0.044749,-0.0057429,3550.4,29.126,0.0,47983000000.0,14.561,7.5772e+21,84.808,1661700000000.0,1.0506e+21,0.0,0.0,0.0
1867,2017-02-01 18:48:00,2017-02-01 18:48:00,not applicable,12630,N,1.0,False,0,9.2721,69.345,25.561,31.816,106.73,106.76,-0.062809,0.0020794,1288.0,22.224,0.0,708140000000.0,2.5118,7.6271e+21,125.68,3108300000000.0,2.47e+21,0.0,0.0,0.0
1868,2017-02-03 18:48:00,2017-02-03 18:48:00,not applicable,12633,N,1.0,False,0,16.655,94.798,31.829,48.899,115.65,114.58,-0.056368,0.0032397,2391.0,24.715,2.1033,1384900000000.0,5.0768,1.6325e+22,199.56,3961200000000.0,3.4711e+21,0.0,0.0,0.0
1869,2017-02-23 18:48:00,2017-02-23 18:48:00,not applicable,12637,N,1.0,False,0,3.823,239.43,29.738,51.269,132.32,130.87,0.40118,0.00075524,1899.1,24.115,2.3365,1045100000000.0,5.0178,1.2767e+22,229.26,5218900000000.0,2.9908e+21,0.0,0.0,0.0
1870,2017-02-26 12:48:00,2017-02-26 12:48:00,not applicable,12639,N,1.0,False,0,18.698,96.22,39.138,67.647,130.68,128.4,-0.29312,-0.005294,4835.3,30.089,3.2815,787870000000.0,15.317,2.2681e+22,196.67,3595300000000.0,2.5617e+21,11.705,0.0,2.2731
1871,2017-03-03 23:48:00,2017-03-03 23:48:00,not applicable,12642,N,1.0,False,0,68.438,442.66,39.39,63.865,129.97,131.3,0.054868,-0.0066226,2663.2,30.268,3.1443,1658300000000.0,17.418,3.655e+22,506.25,11296000000000.0,6.0423e+21,375.81,290.52,84.87
1872,2017-04-01 17:36:00,2017-04-01 17:36:00,not applicable,12649,N,1.0,False,0,3.1335,53.669,28.945,48.291,129.79,129.61,1.2052,0.003191,1779.0,23.347,0.0,621220000000.0,6.11,2.32e+21,44.126,1006200000000.0,5.7816e+20,0.0,0.0,0.0
1873,2017-06-18 16:12:00,2017-06-18 16:12:00,not applicable,12662,N,1.0,False,0,30.405,251.51,49.279,46.142,91.756,90.372,0.10821,0.0034892,9133.9,41.547,0.0,1809800000000.0,41.806,1.057e+23,266.62,6579200000000.0,5.0811e+21,0.0,0.0,0.0
1874,2017-07-15 05:36:00,2017-07-15 05:36:00,not applicable,12666,N,1.0,False,0,81.543,253.29,41.329,80.989,147.45,144.86,0.45169,0.013588,3624.9,30.585,3.3053,4915500000000.0,15.931,2.8889e+22,366.24,7456300000000.0,3.7502e+21,162.79,459.18,36.053
1875,2017-07-24 06:24:00,2017-07-24 06:24:00,not applicable,12668,N,1.0,False,0,2.0307,125.55,30.612,55.736,139.61,148.94,1.4679,-0.0040777,849.28,15.546,0.0,397050000000.0,1.4056,5.6168e+20,26.359,565680000000.0,3.0122e+20,0.0,0.0,0.0
1876,2017-07-30 06:36:00,2017-07-30 06:36:00,not applicable,12669,N,1.0,False,0,2.3658,15.874,47.854,43.405,92.778,90.731,1.1621,0.0071908,1662.7,35.947,0.0,207410000000.0,31.307,7.2648e+20,8.6054,258580000000.0,1.2971e+20,0.0,0.0,0.0
1878,2017-09-09 16:24:00,2017-09-09 16:24:00,not applicable,12678,N,1.0,False,0,6.2132,211.87,51.969,81.559,127.76,125.93,0.52792,-0.0011357,5462.7,37.358,3.2279,1540900000000.0,28.825,3.9691e+22,311.54,6171800000000.0,3.2503e+21,101.09,922.69,16.424
1879,2017-09-05 04:24:00,2017-09-05 04:24:00,not applicable,12679,N,1.0,False,0,80.68,1628.5,60.87,53.921,80.478,84.993,0.035696,-0.0013708,16146.0,52.405,4.159,2886700000000.0,59.542,1.2621e+24,2307.0,48822000000000.0,3.6487e+22,448.94,29487.0,17.856
1880,2017-10-17 15:24:00,2017-10-17 15:24:00,not applicable,12684,N,1.0,False,0,0.54187,33.014,31.071,48.34,129.62,127.24,0.38718,0.00042903,1663.8,24.632,0.0,255480000000.0,8.2344,2.7907e+21,46.614,1096100000000.0,6.9998e+20,0.0,0.0,0.0
1881,2017-12-12 19:00:00,2017-12-12 19:00:00,not applicable,12691,N,1.0,False,0,13.964,71.159,39.781,74.441,147.2,145.14,-0.023556,0.0058771,3418.9,29.256,2.531,204700000000.0,12.921,1.0788e+22,140.27,2593400000000.0,1.6295e+21,81.597,74.717,29.645
1882,2018-01-04 14:12:00,2018-01-04 14:12:00,not applicable,12693,N,1.0,False,0,1.5351,11.163,28.768,58.262,147.65,143.81,0.96468,-0.0083427,1999.6,21.613,0.0,93839000000.0,0.54348,4.8862e+20,8.3773,175840000000.0,1.1732e+20,0.0,0.0,0.0
1883,2018-01-10 08:12:00,2018-01-10 08:12:00,not applicable,12694,N,1.0,False,0,17.58,60.877,35.597,78.362,164.38,165.53,0.38999,0.012898,3660.3,25.236,0.0,448550000000.0,7.0433,6.6257e+21,89.718,1570400000000.0,1.0289e+21,0.0,0.0,0.0
1884,2018-01-11 02:00:00,2018-01-11 02:00:00,not applicable,12695,N,1.0,False,0,6.125,55.778,34.868,64.196,143.03,141.28,0.40418,0.0036502,2338.0,27.745,0.0,585010000000.0,11.74,5.2102e+21,85.225,1845100000000.0,1.0784e+21,75.24,11.332,62.52
1885,2018-02-06 20:12:00,2018-02-06 20:12:00,not applicable,12698,N,1.0,False,0,8.7437,36.67,28.343,44.803,135.22,136.46,0.61175,0.0088054,1950.4,23.956,0.0,464420000000.0,5.3374,2.572e+21,47.661,1035600000000.0,6.2248e+20,0.0,0.0,0.0
1886,2018-03-19 01:48:00,2018-03-19 01:48:00,not applicable,12702,N,1.0,False,0,11.619,67.289,30.779,47.443,109.79,111.36,-0.4185,-0.002854,2310.1,24.572,3.1147,887800000000.0,6.3621,1.249e+22,152.66,3203900000000.0,2.6787e+21,0.0,0.0,0.0
1887,2018-04-22 18:48:00,2018-04-22 18:48:00,not applicable,12707,N,1.0,False,0,12.725,36.445,31.757,66.867,151.63,149.52,1.0742,0.013984,2404.3,22.656,0.0,685070000000.0,4.7253,2.9056e+21,47.137,946280000000.0,6.2055e+20,0.0,0.0,0.0
1888,2018-05-08 18:48:00,2018-05-08 18:48:00,not applicable,12708,N,1.0,False,0,6.3782,127.95,39.69,77.481,159.85,163.11,0.48837,-0.0031083,2732.4,25.346,2.4924,536590000000.0,10.136,7.4461e+21,136.46,2584200000000.0,1.3525e+21,93.915,22.854,53.174
1889,2018-05-12 13:48:00,2018-05-12 13:48:00,not applicable,12709,N,1.0,False,0,2.4843,245.94,29.716,41.693,113.28,113.11,0.24754,0.00028743,1816.6,25.374,0.0,1148000000000.0,6.0974,2.0852e+22,282.85,7112000000000.0,4.7394e+21,0.0,0.0,0.0
1890,2018-07-21 15:36:00,2018-07-21 15:36:00,not applicable,12716,N,1.0,False,0,17.61,18.754,45.305,73.779,146.6,147.93,2.6414,-0.04359,3291.5,34.824,0.0,757480000000.0,27.475,1.766e+21,30.435,650570000000.0,2.0976e+20,0.0,0.0,0.0
1891,2018-08-05 03:36:00,2018-08-05 03:36:00,not applicable,12717,N,1.0,False,0,9.499,153.46,31.417,59.729,128.39,133.55,1.0042,0.0054311,1285.2,20.384,0.0,950690000000.0,2.5729,2.9852e+21,83.178,1890000000000.0,1.0047e+21,0.0,0.0,0.0
1892,2018-09-10 10:00:00,2018-09-10 10:00:00,not applicable,12721,N,1.0,False,0,9.6943,96.912,38.631,82.975,152.26,148.85,0.74929,0.0057945,3610.4,26.354,2.4327,669260000000.0,9.0855,8.0217e+21,102.3,1805000000000.0,1.1818e+21,0.0,0.0,0.0
1893,2018-09-13 16:00:00,2018-09-13 16:00:00,not applicable,12722,N,1.0,False,0,5.6357,62.534,41.639,74.866,149.16,150.33,1.0035,0.00581,1921.6,24.707,2.3453,518380000000.0,12.68,2.4754e+21,51.334,1024200000000.0,5.7142e+20,4.4721,0.0,3.8678
1894,2018-10-01 22:00:00,2018-10-01 22:00:00,not applicable,12723,N,1.0,False,0,80.998,144.56,54.69,90.789,128.0,128.53,-0.11763,0.019117,10517.0,39.896,3.8266,2050400000000.0,35.591,5.9178e+22,277.85,4968000000000.0,3.0066e+21,134.06,1195.0,16.027
1895,2018-10-16 08:00:00,2018-10-16 08:00:00,not applicable,12725,N,1.0,False,0,2.6771,22.643,28.255,51.518,134.18,132.57,-0.74476,-0.0020114,2345.6,23.265,0.0,518740000000.0,3.1555,4.1462e+21,57.767,1147100000000.0,8.8854e+20,0.0,0.0,0.0
1896,2018-11-13 19:48:00,2018-11-13 19:48:00,not applicable,12726,N,1.0,False,0,9.7987,58.15,50.999,81.564,164.78,164.19,0.43744,0.018079,1699.7,31.166,0.0,425660000000.0,27.675,1.2235e+21,44.001,824780000000.0,2.6959e+20,0.0,0.0,0.0
1897,2018-11-17 13:48:00,2018-11-17 13:48:00,not applicable,12727,N,1.0,False,0,12.584,90.254,44.941,84.838,145.17,142.25,0.24282,-0.0059981,3118.0,31.081,2.4334,549920000000.0,19.971,8.6874e+21,104.45,2169400000000.0,1.311e+21,0.0,0.0,0.0
1898,2018-12-13 08:24:00,2018-12-13 08:24:00,not applicable,12730,N,1.0,False,0,0.8092,29.173,35.049,92.382,177.97,179.55,0.13008,-0.0032629,1692.0,21.013,0.0,150570000000.0,6.0484,5.5726e+20,14.471,291310000000.0,1.6225e+20,0.0,0.0,0.0
1899,2019-04-04 17:00:00,2019-04-04 17:00:00,not applicable,12737,N,1.0,False,0,30.558,299.07,37.127,83.459,156.12,155.85,0.37036,-0.0064185,3084.2,25.381,3.3145,927050000000.0,8.2738,1.9505e+22,326.89,5832400000000.0,3.3269e+21,112.92,33.897,44.421
1900,2019-04-19 10:24:00,2019-04-19 10:24:00,not applicable,12739,N,1.0,False,0,57.71,71.615,49.015,87.454,135.36,137.62,0.16423,0.023828,6751.2,34.308,0.0,1705400000000.0,22.13,2.1715e+22,162.51,2819500000000.0,1.8504e+21,88.891,655.62,16.776
1901,2020-01-11 08:36:00,2020-01-11 08:36:00,not applicable,12755,N,1.0,False,0,0.098779,61.034,23.765,31.88,108.12,108.55,-0.39687,2.8799e-05,1300.5,20.902,0.0,692700000000.0,1.5452,5.9242e+21,101.27,2319700000000.0,2.0998e+21,0.0,0.0,0.0
1902,2020-03-11 08:36:00,2020-03-11 08:36:00,not applicable,12758,N,1.0,False,0,3.0708,101.08,29.723,64.509,152.84,149.69,0.22418,0.0020176,1720.4,21.253,0.0,177120000000.0,2.5624,3.4775e+21,72.458,1540000000000.0,9.5671e+20,0.0,0.0,0.0
1903,2020-04-29 08:36:00,2020-04-29 08:36:00,not applicable,12760,N,1.0,False,0,11.261,134.79,36.249,77.583,171.2,175.78,1.2815,0.010933,1604.8,18.871,1.9296,704230000000.0,5.0485,2.1951e+21,72.235,1269000000000.0,6.7736e+20,0.0,0.0,0.0
1904,2020-04-29 08:36:00,2020-04-29 08:36:00,not applicable,12761,N,1.0,False,0,2.8605,35.622,35.142,102.82,197.58,192.88,0.64122,-0.0058737,3064.5,21.063,0.0,166600000000.0,2.2587,1.982e+21,40.658,676190000000.0,3.6761e+20,0.0,0.0,0.0
