,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40,MEANJZD_41,MEANJZD_42,MEANJZD_43,MEANJZD_44,MEANJZD_45,MEANJZD_46,MEANJZD_47,MEANJZD_48,MEANJZD_49,MEANJZD_50,MEANJZD_51,MEANJZD_52,MEANJZD_53,MEANJZD_54,MEANJZD_55,MEANJZD_56,MEANJZD_57,MEANJZD_58,MEANJZD_59,MEANJZD_60,MEANJZD_61,MEANJZD_62,MEANJZD_63,MEANJZD_64,MEANJZD_65,MEANJZD_66,MEANJZD_67,MEANJZD_68,MEANJZD_69,MEANJZD_70,MEANJZD_71,MEANJZD_72,MEANJZD_73,MEANJZD_74,MEANJZD_75,MEANJZD_76,MEANJZD_77,MEANJZD_78,MEANJZD_79,MEANJZD_80,MEANJZD_81,MEANJZD_82,MEANJZD_83,MEANJZD_84,MEANJZD_85,MEANJZD_86,MEANJZD_87,MEANJZD_88,MEANJZD_89,MEANJZD_90,MEANJZD_91,MEANJZD_92,MEANJZD_93,MEANJZD_94,MEANJZD_95,MEANJZD_96,MEANJZD_97,MEANJZD_98,MEANJZD_99,MEANJZD_100,MEANJZD_101,MEANJZD_102,MEANJZD_103,MEANJZD_104,MEANJZD_105,MEANJZD_106,MEANJZD_107,MEANJZD_108,MEANJZD_109,MEANJZD_110,MEANJZD_111,MEANJZD_112,MEANJZD_113,MEANJZD_114,MEANJZD_115,MEANJZD_116,MEANJZD_117,MEANJZD_118,MEANJZD_119
363,M,False,0.12134,0.10097,0.033998,0.10159,0.094642,0.17634,0.20163,0.13851,0.13115,0.14076,0.24726,0.16375,0.17469,0.13642,0.20179,0.14025,0.15632,0.22537,0.17018,0.1435,0.21883,0.17624,0.15988,0.15938,0.099266,0.12558,0.16444,0.14359,0.15496,0.11553,0.13741,0.11049,0.14505,0.097223,0.085397,0.15963,0.13895,0.10587,0.13096,0.14673,0.18709,0.12693,0.11752,0.1227,0.14516,0.1323,0.097931,0.20919,0.10542,0.15302,0.11148,0.12025,0.079462,0.065997,0.10444,0.12064,0.19074,0.11825,0.17248,0.11439,0.20057,0.13502,0.14137,0.18201,0.17615,0.14793,0.13485,0.14325,0.11532,0.17651,0.13956,0.14123,0.087378,0.174,0.1506,0.097428,0.15824,0.18615,0.12335,0.12153,0.11259,0.13665,0.15296,0.14621,0.1761,0.16643,0.11676,0.091223,0.11363,0.056303,0.15351,0.12463,0.15018,0.1223,0.11312,0.12039,0.16732,0.13007,0.10781,0.16015,0.11926,0.13268,0.15905,0.16149,0.162,0.16382,0.1243,0.1163,0.12879,0.13936,0.14639,0.15303,0.15131,0.13345,0.11389,0.12178,0.15222,0.036826,0.064232
364,M,True,0.30303,0.29297,0.30618,0.36377,0.32711,0.3581,0.3561,0.33272,0.35174,0.37638,0.3685,0.36041,0.37728,0.39542,0.38633,0.39021,0.3576,0.39348,0.38388,0.39465,0.3792,0.36773,0.40541,0.38401,0.36994,0.37576,0.3706,0.36689,0.36838,0.33488,0.32816,0.30988,0.3126,0.30897,0.28707,0.29515,0.28122,0.27016,0.28585,0.28731,0.29098,0.291,0.29985,0.27568,0.33974,0.31356,0.32658,0.3433,0.2949,0.3375,0.3563,0.3706,0.35876,0.36491,0.35542,0.33337,0.32145,0.30328,0.31296,0.28132,0.27356,0.26655,0.24798,0.25147,0.23553,0.26625,0.26663,0.23545,0.2399,0.2209,0.2422,0.24641,0.22819,0.21326,0.19875,0.21198,0.21443,0.19487,0.1817,0.18079,0.21317,0.18793,0.20279,0.18997,0.19492,0.17842,0.19499,0.19013,0.22452,0.20173,0.19721,0.19685,0.19841,0.22342,0.21221,0.2031,0.2051,0.21651,0.24433,0.22766,0.25235,0.25236,0.26552,0.26659,0.27892,0.27592,0.28757,0.28018,0.25293,0.25953,0.24486,0.24756,0.21223,0.20784,0.23617,0.21781,0.18501,0.20091,0.1944
365,M,True,0.19445,0.18678,0.17661,0.18928,0.18347,0.18679,0.18678,0.15935,0.17071,0.14301,0.13609,0.13521,0.12164,0.10198,0.096858,0.10241,0.11594,0.0981,0.083923,0.12114,0.13809,0.087163,0.1108,0.1239,0.082022,0.10221,0.10557,0.11058,0.11299,0.13649,0.11776,0.15385,0.13863,0.11584,0.14398,0.13449,0.12211,0.13815,0.11284,0.085084,0.090489,0.097893,0.10589,0.11113,0.10738,0.081906,0.079845,0.04792,0.082344,0.093046,0.070226,0.10391,0.10214,0.099788,0.13852,0.13689,0.13469,0.12851,0.17072,0.15412,0.13101,0.15848,0.13853,0.16292,0.17166,0.19586,0.17229,0.17346,0.17806,0.17135,0.17129,0.16227,0.13664,0.11372,0.13194,0.10993,0.067795,0.070439,0.050022,0.025509,0.018549,-0.019839,0.0058143,-0.015875,0.009012,0.02007,-0.0065505,0.034745,0.014357,0.0025925,0.027687,0.0053866,-0.013311,-0.019891,-0.038987,-0.024649,0.0099726,-0.00011536,0.011016,0.029589,0.014169,0.02183,0.031989,0.030648,0.044506,0.03095,0.019761,0.032224,0.045553,0.035727,0.07078,0.060875,0.078908,0.083822,0.10656,0.091104,0.10791,0.079491,0.1097
366,M,False,0.0087645,0.013024,0.029598,0.0095817,0.034275,0.051534,0.054151,-0.009928,-0.0035911,-0.0026522,-0.019876,0.029791,-0.036628,-0.0072065,0.0098365,-0.045924,-0.010523,-0.0054487,-0.0087931,0.0019173,-0.018826,-0.018991,-0.041947,-0.045463,-0.033352,-0.058112,-0.072659,-0.065935,-0.095441,-0.067071,-0.081455,-0.042794,-0.054778,-0.0026789,-0.068708,-0.0062462,0.01389,0.060493,0.013373,0.02428,0.070645,0.069313,0.032087,0.052343,0.016261,0.010334,0.0069717,-0.0095825,-0.047294,-0.084509,-0.0489,-0.03882,-0.047585,-0.045346,-0.054617,-0.039516,-0.045754,-0.039474,-0.07413,-0.092027,-0.017463,-0.057661,-0.041734,-0.031953,-0.084999,-0.10251,-0.065053,-0.084868,-0.10773,-0.067292,-0.11753,-0.1047,-0.11777,-0.14077,-0.14879,-0.10543,-0.078874,-0.02804,-0.094441,-0.073416,-0.071149,-0.035018,0.014098,0.0083766,-0.042812,-0.030977,-0.090415,-0.068581,-0.093516,-0.058587,-0.05485,-0.10345,-0.041588,-0.010713,-0.010331,-0.058745,-0.037483,-0.054662,-0.065234,-0.08484,-0.076508,-0.034808,-0.066473,-0.036855,-0.056715,-0.063575,-0.077735,-0.08957,-0.091233,-0.084494,-0.094463,-0.094017,-0.066913,-0.076222,-0.056461,-0.075918,-0.023863,-0.017199,0.015595
367,M,False,0.0053866,-0.013311,-0.019891,-0.038987,-0.024649,0.0099726,-0.00011536,0.011016,0.029589,0.014169,0.02183,0.031989,0.030648,0.044506,0.03095,0.019761,0.032224,0.045553,0.035727,0.07078,0.060875,0.078908,0.083822,0.10656,0.091104,0.10791,0.079491,0.1097,0.090956,0.055304,0.090186,0.052561,0.074963,0.035118,0.06342,0.076081,0.016341,0.033647,0.001691,-0.020275,-0.056507,-0.038018,-0.036653,-0.049196,0.004673,-0.020579,-0.05751,-0.017466,-0.019853,-0.024839,-0.012564,-0.049635,-0.0035757,0.018944,0.023129,0.074355,0.04809,0.041753,0.042837,0.014636,0.029554,0.012993,0.0096404,0.021775,-0.020114,-0.0061169,-0.015747,-0.083703,-0.057655,-0.069107,-0.080001,-0.09344,-0.090121,-0.10077,-0.13684,-0.15051,-0.13959,-0.10539,-0.096946,-0.058715,-0.069201,-0.073852,-0.074391,-0.013805,0.0083192,-0.013081,-0.02254,-0.024855,-0.026869,-0.018993,0.007051,-0.048896,-0.030594,-0.019516,0.0099449,0.0097976,-0.028353,-0.075286,-0.078592,-0.10469,-0.099199,-0.10343,-0.14736,-0.11419,-0.14355,-0.16016,-0.12239,-0.1383,-0.16319,-0.14989,-0.13242,-0.16189,-0.16178,-0.12509,-0.12503,-0.11767,-0.13667,-0.14334,-0.12336
368,M,False,-0.020498,-0.051756,-0.048293,-0.030019,-0.028396,0.035213,0.0041108,-0.0024031,-0.030069,-0.033293,-0.024017,0.035882,0.0053954,-0.0033787,-0.016467,-0.015374,-0.049313,-0.058535,-0.063313,-0.041433,-0.050648,-0.045297,-0.0058511,-0.028087,-0.017395,-0.044186,-0.004583,-0.022481,-0.033182,0.020663,0.050841,0.026122,0.050811,0.0013116,0.012459,0.027029,-0.031181,-0.0042977,0.017787,0.0024477,-0.047852,-0.026099,-0.04083,-0.020583,-0.050877,-0.043477,-0.085312,-0.056666,-0.073359,-0.0014502,-0.097706,-0.10379,-0.053307,-0.0075126,-0.056932,-0.056417,-0.025453,-0.0057927,-0.029344,-0.019834,-0.030746,0.010332,0.025682,0.022979,0.05776,0.051858,0.083951,0.041965,0.036388,0.051009,0.072041,0.097185,0.03323,0.033814,0.071517,0.027073,0.042957,0.043425,0.073062,0.07699,0.044837,0.042241,0.056327,0.072483,0.05649,0.044408,0.063155,0.070371,0.053885,0.093176,0.058783,0.073308,0.075256,0.049778,0.09772,0.062044,0.071264,0.075564,0.071785,0.072514,0.050585,0.023436,0.006855,0.045566,0.043227,0.00099053,0.010237,-0.049068,-0.043301,0.0084645,0.020867,0.017289,0.011707,0.036715,0.038339,0.0093905,0.011973,-0.0129,0.024678
369,M,False,0.031653,-0.0089128,0.029254,0.083305,0.054929,0.039232,0.059851,0.030831,0.016326,0.0084948,-0.00089244,0.030029,0.019462,-0.0056907,-0.025293,-0.01858,-0.034721,-0.036986,-0.018946,-0.05736,-0.04164,-0.037282,-0.069669,-0.049511,0.041656,0.0023456,0.0098634,0.0077957,0.07517,0.071473,0.11118,0.084938,0.092392,0.019812,0.068867,0.058056,0.035629,0.0045388,0.063074,0.027196,0.05662,0.04735,0.012722,0.007762,-0.0027766,-0.011945,-0.0092932,-0.0080813,0.0018237,-0.045984,-0.044483,0.0017113,-0.015383,-0.035956,-0.01651,-0.10343,-0.069771,-0.052376,-0.077028,-0.050756,-0.027285,-0.073375,-0.04475,-0.070416,-0.034568,-0.0041784,-0.025541,-0.0033056,0.0085297,0.021606,0.023277,0.025386,0.0027668,0.0010237,0.013718,0.10938,0.071219,0.090165,0.065066,0.030192,0.030028,-0.024473,-0.022556,0.023538,0.010659,-0.020784,-0.020986,0.0011261,0.029866,0.063306,0.033704,0.012946,0.041737,0.05587,-0.014168,0.031769,0.052435,0.052793,0.059464,0.053426,0.044786,-0.006038,0.026769,0.033815,0.020454,0.048108,0.050706,0.049071,0.038764,-0.010321,-0.0025923,0.069335,0.04259,0.018089,0.07292,0.057741,0.082966,0.03569,0.052039
370,M,False,0.025698,0.077322,0.068616,0.053905,0.080406,0.10673,0.069538,0.14629,0.10765,0.10255,0.092766,0.10949,0.13534,0.18159,0.17518,0.13964,0.12301,0.07093,0.084536,0.065405,0.050285,0.018153,0.16034,0.074369,0.079644,0.10911,0.15094,0.15448,0.25997,0.11951,0.25517,0.18292,0.19508,0.14662,0.17409,0.18966,0.17698,0.15963,0.1319,0.13111,0.088401,0.05411,0.075777,0.13329,0.15551,0.11233,0.12445,0.13043,0.1994,0.10706,0.11733,0.13645,0.10772,0.16346,0.12076,0.15798,0.18428,0.16809,0.14473,0.11971,0.14812,0.20289,0.15509,0.1459,0.13124,0.078648,0.080602,0.12604,-0.0073254,0.02768,-0.054064,-0.0020743,-0.057991,0.026448,0.035537,-0.067574,0.043649,0.063638,-0.009159,0.086835,0.081853,0.11738,0.12633,0.16896,0.17625,0.16278,0.16591,0.17145,0.17839,0.0791,0.11911,0.11988,0.17896,0.16451,0.13333,0.14218,0.11689,0.20441,0.073288,0.13955,0.14413,0.24041,0.22957,0.24922,0.17571,0.21495,0.18951,0.2247,0.24105,0.22925,0.31968,0.2699,0.36512,0.25941,0.23181,0.26634,0.2456,0.28055,0.19923
371,M,False,0.35873,0.38331,0.36706,0.36802,0.3833,0.33789,0.37714,0.33686,0.3668,0.31903,0.33286,0.29493,0.35624,0.33142,0.21386,0.34483,0.32387,0.31944,0.32599,0.29522,0.20128,0.25667,0.20879,0.28765,0.18409,0.17796,0.23957,0.26921,0.30337,0.2303,0.24678,0.25705,0.21015,0.24726,0.30231,0.2852,0.27267,0.25751,0.33728,0.33762,0.34433,0.30155,0.42181,0.47798,0.4191,0.37678,0.40703,0.40756,0.41606,0.37585,0.41388,0.44751,0.42043,0.37657,0.41864,0.3965,0.39335,0.32046,0.33226,0.36756,0.37138,0.31018,0.34475,0.35049,0.33727,0.25714,0.31821,0.26106,0.30545,0.32211,0.23358,0.29036,0.31458,0.32908,0.32773,0.31604,0.38558,0.3332,0.32633,0.35154,0.4262,0.34133,0.37435,0.35902,0.31517,0.35767,0.32214,0.35449,0.31123,0.30968,0.28109,0.28259,0.24682,0.26905,0.34076,0.25253,0.25445,0.25838,0.15026,0.21458,0.23949,0.12385,0.15844,0.23874,0.29369,0.25464,0.26797,0.16882,0.17634,0.27363,0.33119,0.26903,0.28657,0.26403,0.25525,0.21309,0.36136,0.28974,0.22379
372,M,False,0.4927,0.5432,0.4834,0.48068,0.49319,0.47576,0.49797,0.44202,0.3813,0.39566,0.4407,0.37573,0.27102,0.31848,0.36073,0.38538,0.34821,0.42539,0.36992,0.30628,0.44398,0.49058,0.46276,0.48048,0.5539,0.43762,0.47713,0.46153,0.53285,0.52441,0.46632,0.443,0.42398,0.42428,0.29908,0.33253,0.21779,0.26507,0.24155,0.29024,0.30933,0.3341,0.32254,0.35828,0.3637,0.44076,0.36555,0.41237,0.48297,0.48295,0.48438,0.46603,0.47246,0.48592,0.43877,0.47499,0.55287,0.49807,0.46749,0.52634,0.46765,0.48189,0.4174,0.45054,0.48359,0.35099,0.34872,0.39369,0.40347,0.36074,0.34591,0.42392,0.33891,0.31897,0.34083,0.37786,0.29124,0.23177,0.3116,0.2959,0.33706,0.35826,0.4017,0.46785,0.41469,0.46278,0.4137,0.44626,0.4762,0.39502,0.44737,0.43147,0.36326,0.31701,0.31591,0.27258,0.24231,0.21151,0.24877,0.18928,0.14098,0.19136,0.27049,0.24713,0.16702,0.29237,0.38068,0.33775,0.43143,0.38174,0.47697,0.37618,0.40327,0.38263,0.39647,0.46838,0.39325,0.44458,0.38843
373,M,False,-0.41428,-0.46105,-0.39693,-0.37798,-0.33106,-0.32756,-0.40238,-0.43055,-0.37574,-0.36234,-0.39114,-0.41548,-0.27018,-0.25085,-0.30886,-0.20959,-0.19763,-0.30648,-0.29178,-0.24801,-0.27564,-0.37449,-0.24033,-0.24785,-0.34559,-0.29114,-0.23639,-0.2119,-0.28126,-0.3096,-0.16953,-0.21219,-0.16574,-0.22563,-0.24864,-0.28956,-0.30167,-0.22498,-0.29426,-0.25734,-0.16464,-0.22062,-0.23333,-0.21063,-0.19698,-0.14443,-0.23812,-0.10267,-0.17576,-0.12367,-0.11037,-0.11298,-0.13379,-0.15059,-0.045112,-0.033922,-0.15077,-0.1065,-0.12837,-0.16799,-0.19628,-0.19031,-0.085602,-0.11242,-0.10184,-0.083732,-0.15469,-0.14259,-0.15179,-0.080669,-0.094677,-0.090386,-0.13407,-0.010102,-0.034926,-0.019635,-0.057051,-0.016964,-0.083468,0.034077,-0.025878,-0.098831,-0.063737,-0.07974,-0.018543,-0.11004,-0.11828,-0.15572,-0.12448,-0.14596,-0.11749,-0.088743,-0.11426,-0.069494,-0.10462,-0.10484,-0.055229,-0.12574,-0.11426,-0.066831,-0.11451,-0.10501,-0.12169,-0.14692,-0.11391,-0.18198,-0.14944,-0.10647,-0.097212,-0.14004,-0.12466,-0.18947,-0.18343,-0.1553,-0.13492,-0.11347,-0.10168,-0.11409,-0.069051
374,M,False,0.28648,0.22044,0.27491,0.30144,0.31404,0.36964,0.31128,0.26397,0.29552,0.24812,0.23548,0.16954,0.20821,0.21589,0.28156,0.13426,0.18761,0.21557,0.15491,0.13846,0.25388,0.23383,0.33743,0.36188,0.32493,0.37198,0.35323,0.41406,0.34753,0.29614,0.31084,0.29031,0.19366,0.32993,0.23949,0.33619,0.29474,0.28126,0.42061,0.53793,0.44017,0.41851,0.54416,0.5884,0.65622,0.6172,0.56741,0.55883,0.49651,0.60583,0.46997,0.52456,0.54947,0.53139,0.54123,0.49903,0.61446,0.57663,0.56445,0.60658,0.54131,0.58718,0.48321,0.53265,0.46665,0.49743,0.48992,0.40468,0.41185,0.44962,0.49021,0.54937,0.38869,0.53161,0.53653,0.4733,0.47281,0.52963,0.4802,0.40472,0.3499,0.33428,0.45247,0.50605,0.49702,0.47352,0.44356,0.44949,0.59166,0.46802,0.48244,0.40823,0.45114,0.42201,0.42745,0.50839,0.55062,0.48645,0.53284,0.56153,0.62721,0.57163,0.58152,0.55568,0.46188,0.53794,0.47437,0.40814,0.46542,0.57609,0.47438,0.512,0.47838,0.58129,0.46311,0.42466,0.47086,0.45582,0.54115
375,M,False,-0.3068,-0.13888,-0.1922,-0.31821,-0.36189,-0.36797,-0.33138,-0.21492,-0.1875,-0.27742,-0.22897,-0.19673,-0.12656,-0.11668,-0.047995,-0.25388,-0.25641,-0.17283,-0.13477,-0.24748,-0.27288,-0.30574,-0.23163,-0.21652,-0.25293,-0.13915,-0.088108,-0.1339,-0.12089,-0.095072,-0.1121,-0.048868,-0.10336,-0.12162,-0.053119,-0.089881,0.014658,-0.062034,-0.067837,-0.055997,-0.049798,-0.010096,0.046131,0.073243,-0.055737,-0.0013352,0.026093,-0.02578,0.041358,-0.080582,-0.012373,-0.021309,-0.021929,-0.077543,-0.092904,-0.021848,-0.0036319,-0.066952,-0.015392,-0.030241,-0.021894,-0.012869,0.059469,-0.10137,0.022578,0.012276,1.3359e-05,-0.070328,-0.039453,-0.021389,-0.055423,-0.031075,-0.0049082,0.035982,-0.015587,-0.042726,-0.026974,-0.025431,-0.0055207,-0.01824,-0.05403,-0.016811,0.0088382,-0.041523,-0.065138,-0.030868,-0.027465,-0.050108,-0.042987,-0.024513,-0.066986,-0.047766,-0.027685,-0.042239,-0.020191,-0.045745,-0.029333,-0.054736,-0.035508,-0.0042041,-0.025776,-0.071298,-0.071777,-0.039505,-0.047185,0.01725,-0.025042,-0.025256,-0.0041409,-0.011219,-0.032379,0.042416,0.036696,0.016359,0.049647,0.027931,0.0014495,-0.015715,-0.025089
376,M,True,-0.42984,-0.27653,-0.22634,-0.36531,-0.2345,-0.2549,-0.062407,-0.096265,-0.039453,-0.20187,-0.24546,-0.31498,-0.37634,-0.30821,-0.36121,-0.33496,-0.3453,-0.25278,-0.20521,-0.13668,-0.16806,-0.053538,-0.11785,-0.089226,-0.052205,-0.022998,-0.10542,-0.28898,-0.10293,-0.17961,-0.042641,-0.0029264,0.0075605,0.09149,0.095528,0.11373,0.067169,-0.025925,-0.1408,0.061171,0.070485,-0.023787,-0.077529,0.012291,0.018674,0.033111,0.03022,-0.035435,-0.055441,-0.0045721,0.049335,-0.08256,-0.085965,-0.10985,-0.010773,-0.051295,-0.12809,-0.15485,-0.048077,-0.04341,-0.080548,0.036138,-0.1318,-0.092931,-0.027293,-0.049873,-0.042772,-0.10499,-0.12893,-0.023063,0.04542,0.074918,-0.055306,-0.089746,-0.061908,0.041064,-0.14038,-0.084794,-0.11356,0.039433,-0.0065707,-0.079746,-0.022183,-0.068059,0.016358,-0.11145,-0.091461,-0.049579,-0.024859,0.023297,-0.095423,-0.018018,-0.13775,-0.11508,-0.046812,-0.1469,-0.068369,-0.043538,0.065056,-0.042455,-0.092522,-0.025587,-0.16163,0.0031962,-0.18987,-0.1284,-0.16593,-0.019509,-0.074091,-0.12383,-0.20359,-0.26916,-0.22782,-0.3782,-0.28931,-0.21086,-0.17746,-0.19851,-0.13416
377,M,True,-0.089226,-0.052205,-0.022998,-0.10542,-0.28898,-0.10293,-0.17961,-0.042641,-0.0029264,0.0075605,0.09149,0.095528,0.11373,0.067169,-0.025925,-0.1408,0.061171,0.070485,-0.023787,-0.077529,0.012291,0.018674,0.033111,0.03022,-0.035435,-0.055441,-0.0045721,0.049335,-0.08256,-0.085965,-0.10985,-0.010773,-0.051295,-0.12809,-0.15485,-0.048077,-0.04341,-0.080548,0.036138,-0.1318,-0.092931,-0.027293,-0.049873,-0.042772,-0.10499,-0.12893,-0.023063,0.04542,0.074918,-0.055306,-0.089746,-0.061908,0.041064,-0.14038,-0.084794,-0.11356,0.039433,-0.0065707,-0.079746,-0.022183,-0.068059,0.016358,-0.11145,-0.091461,-0.049579,-0.024859,0.023297,-0.095423,-0.018018,-0.13775,-0.11508,-0.046812,-0.1469,-0.068369,-0.043538,0.065056,-0.042455,-0.092522,-0.025587,-0.16163,0.0031962,-0.18987,-0.1284,-0.16593,-0.019509,-0.074091,-0.12383,-0.20359,-0.26916,-0.22782,-0.3782,-0.28931,-0.21086,-0.17746,-0.19851,-0.13416,-0.16628,-0.11091,-0.052226,-0.044396,-0.034093,-0.23893,-0.051124,-0.10413,-0.19527,-0.16854,-0.14578,-0.16915,-0.28399,-0.25183,-0.215,-0.26425,-0.3313,-0.28234,-0.29651,-0.30954,-0.12791,-0.33623,-0.32687
378,M,False,-0.023787,-0.077529,0.012291,0.018674,0.033111,0.03022,-0.035435,-0.055441,-0.0045721,0.049335,-0.08256,-0.085965,-0.10985,-0.010773,-0.051295,-0.12809,-0.15485,-0.048077,-0.04341,-0.080548,0.036138,-0.1318,-0.092931,-0.027293,-0.049873,-0.042772,-0.10499,-0.12893,-0.023063,0.04542,0.074918,-0.055306,-0.089746,-0.061908,0.041064,-0.14038,-0.084794,-0.11356,0.039433,-0.0065707,-0.079746,-0.022183,-0.068059,0.016358,-0.11145,-0.091461,-0.049579,-0.024859,0.023297,-0.095423,-0.018018,-0.13775,-0.11508,-0.046812,-0.1469,-0.068369,-0.043538,0.065056,-0.042455,-0.092522,-0.025587,-0.16163,0.0031962,-0.18987,-0.1284,-0.16593,-0.019509,-0.074091,-0.12383,-0.20359,-0.26916,-0.22782,-0.3782,-0.28931,-0.21086,-0.17746,-0.19851,-0.13416,-0.16628,-0.11091,-0.052226,-0.044396,-0.034093,-0.23893,-0.051124,-0.10413,-0.19527,-0.16854,-0.14578,-0.16915,-0.28399,-0.25183,-0.215,-0.26425,-0.3313,-0.28234,-0.29651,-0.30954,-0.12791,-0.33623,-0.32687,-0.1803,-0.20156,-0.12921,-0.038832,0.033304,-0.016267,-0.14027,-0.23887,-0.24702,-0.25846,-0.16464,-0.17153,-0.12491,-0.15034,-0.29391,-0.12218,-0.27159,-0.1407
379,M,False,-0.0045721,0.049335,-0.08256,-0.085965,-0.10985,-0.010773,-0.051295,-0.12809,-0.15485,-0.048077,-0.04341,-0.080548,0.036138,-0.1318,-0.092931,-0.027293,-0.049873,-0.042772,-0.10499,-0.12893,-0.023063,0.04542,0.074918,-0.055306,-0.089746,-0.061908,0.041064,-0.14038,-0.084794,-0.11356,0.039433,-0.0065707,-0.079746,-0.022183,-0.068059,0.016358,-0.11145,-0.091461,-0.049579,-0.024859,0.023297,-0.095423,-0.018018,-0.13775,-0.11508,-0.046812,-0.1469,-0.068369,-0.043538,0.065056,-0.042455,-0.092522,-0.025587,-0.16163,0.0031962,-0.18987,-0.1284,-0.16593,-0.019509,-0.074091,-0.12383,-0.20359,-0.26916,-0.22782,-0.3782,-0.28931,-0.21086,-0.17746,-0.19851,-0.13416,-0.16628,-0.11091,-0.052226,-0.044396,-0.034093,-0.23893,-0.051124,-0.10413,-0.19527,-0.16854,-0.14578,-0.16915,-0.28399,-0.25183,-0.215,-0.26425,-0.3313,-0.28234,-0.29651,-0.30954,-0.12791,-0.33623,-0.32687,-0.1803,-0.20156,-0.12921,-0.038832,0.033304,-0.016267,-0.14027,-0.23887,-0.24702,-0.25846,-0.16464,-0.17153,-0.12491,-0.15034,-0.29391,-0.12218,-0.27159,-0.1407,-0.32144,-0.40667,-0.20057,-0.35826,-0.37287,-0.40623,-0.2465,-0.14945
380,M,False,-0.055306,-0.089746,-0.061908,0.041064,-0.14038,-0.084794,-0.11356,0.039433,-0.0065707,-0.079746,-0.022183,-0.068059,0.016358,-0.11145,-0.091461,-0.049579,-0.024859,0.023297,-0.095423,-0.018018,-0.13775,-0.11508,-0.046812,-0.1469,-0.068369,-0.043538,0.065056,-0.042455,-0.092522,-0.025587,-0.16163,0.0031962,-0.18987,-0.1284,-0.16593,-0.019509,-0.074091,-0.12383,-0.20359,-0.26916,-0.22782,-0.3782,-0.28931,-0.21086,-0.17746,-0.19851,-0.13416,-0.16628,-0.11091,-0.052226,-0.044396,-0.034093,-0.23893,-0.051124,-0.10413,-0.19527,-0.16854,-0.14578,-0.16915,-0.28399,-0.25183,-0.215,-0.26425,-0.3313,-0.28234,-0.29651,-0.30954,-0.12791,-0.33623,-0.32687,-0.1803,-0.20156,-0.12921,-0.038832,0.033304,-0.016267,-0.14027,-0.23887,-0.24702,-0.25846,-0.16464,-0.17153,-0.12491,-0.15034,-0.29391,-0.12218,-0.27159,-0.1407,-0.32144,-0.40667,-0.20057,-0.35826,-0.37287,-0.40623,-0.2465,-0.14945,-0.29203,-0.35391,-0.42528,-0.43986,-0.47547,-0.69153,-0.72944,-0.66838,-0.57285,-0.58586,-0.23992,-0.13855,-0.15128,-0.70052,-0.48373,-0.59533,-0.73056,-0.61547,-0.23129,-0.73141,-0.23011,-0.30202,-0.64749
381,M,True,0.15421,0.12863,0.13054,0.14216,0.17423,0.1742,0.10867,0.13186,0.18,0.14545,0.13768,0.20365,0.12968,0.12645,0.092008,0.12419,0.094966,0.12216,0.21921,0.14316,0.13215,0.092546,0.0443,0.10302,0.17923,0.14543,0.19291,0.18747,0.15642,0.19287,0.27468,0.23073,0.27452,0.28893,0.25271,0.23493,0.22868,0.24721,0.20718,0.22482,0.24953,0.31943,0.27482,0.26637,0.23981,0.20051,0.20369,0.20269,0.24565,0.20941,0.21039,0.16414,0.21988,0.22788,0.22828,0.15206,0.2157,0.2389,0.26016,0.26064,0.18898,0.21694,0.21296,0.24939,0.28145,0.29962,0.31287,0.30394,0.3091,0.29232,0.22619,0.26396,0.26113,0.20668,0.29913,0.20385,0.19511,0.28518,0.25069,0.23798,0.25927,0.19814,0.20153,0.13017,0.18233,0.18101,0.098342,0.1625,0.17032,0.099251,0.13087,0.12891,0.089341,0.090057,0.14612,0.12266,0.13674,0.14468,0.18843,0.16035,0.15421,0.19209,0.16254,0.20826,0.20437,0.17166,0.1562,0.25148,0.19244,0.21825,0.19036,0.25889,0.18722,0.20657,0.19613,0.19281,0.20804,0.19916,0.21318
