,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60,MEANGBH_61,MEANGBH_62,MEANGBH_63,MEANGBH_64,MEANGBH_65,MEANGBH_66,MEANGBH_67,MEANGBH_68,MEANGBH_69,MEANGBH_70,MEANGBH_71,MEANGBH_72,MEANGBH_73,MEANGBH_74,MEANGBH_75,MEANGBH_76,MEANGBH_77,MEANGBH_78,MEANGBH_79,MEANGBH_80,MEANGBH_81,MEANGBH_82,MEANGBH_83,MEANGBH_84,MEANGBH_85,MEANGBH_86,MEANGBH_87,MEANGBH_88,MEANGBH_89,MEANGBH_90,MEANGBH_91,MEANGBH_92,MEANGBH_93,MEANGBH_94,MEANGBH_95,MEANGBH_96,MEANGBH_97,MEANGBH_98,MEANGBH_99,MEANGBH_100,MEANGBH_101,MEANGBH_102,MEANGBH_103,MEANGBH_104,MEANGBH_105,MEANGBH_106,MEANGBH_107,MEANGBH_108,MEANGBH_109,MEANGBH_110,MEANGBH_111,MEANGBH_112,MEANGBH_113,MEANGBH_114,MEANGBH_115,MEANGBH_116,MEANGBH_117,MEANGBH_118,MEANGBH_119
24,M,False,62.333,62.781,62.429,61.171,61.188,60.876,61.378,60.703,61.127,61.566,62.524,61.423,63.167,63.936,63.102,62.435,64.271,65.845,65.7,64.517,64.321,64.301,65.326,76.926,62.45,64.227,62.989,63.827,63.689,64.079,62.432,63.427,62.726,60.656,61.254,62.101,62.595,62.163,61.882,62.781,63.211,63.795,64.607,63.561,64.784,64.907,65.413,65.86,65.543,65.726,64.805,66.124,64.747,63.583,63.41,61.621,60.721,59.411,58.947,58.363,56.793,57.682,56.832,55.879,55.766,55.248,55.493,56.262,56.707,56.677,56.995,57.167,58.264,58.806,59.63,59.532,58.999,59.705,60.433,59.834,59.125,59.152,59.169,57.871,57.608,58.22,57.14,56.558,56.063,55.352,55.344,55.161,55.454,55.364,55.481,56.582,56.566,55.265,54.805,54.778,54.649,54.785,53.329,53.387,53.536,53.011,53.935,54.329,53.968,54.972,54.769,54.801,55.798,54.384,53.972,53.868,53.325,53.409,52.248
25,M,False,48.468,46.638,48.74,50.162,49.295,48.858,47.116,44.778,44.561,44.841,44.347,43.214,45.003,43.606,43.587,43.694,44.562,41.262,42.501,43.016,43.002,43.837,46.207,45.119,45.323,46.124,46.845,45.578,45.155,46.36,45.56,44.918,46.677,46.974,46.393,50.649,48.579,49.374,49.538,47.393,48.529,47.834,50.345,48.906,47.902,45.884,46.405,46.039,48.101,47.565,48.441,48.707,48.536,47.778,48.242,47.423,47.476,46.104,45.661,46.017,44.101,46.557,47.377,45.927,48.092,47.1,48.515,49.98,48.613,49.517,49.691,49.343,49.267,50.057,48.012,48.144,47.964,48.267,48.386,47.457,48.086,47.437,45.492,46.527,46.073,45.951,45.247,45.422,44.868,44.795,44.899,43.293,41.155,42.454,41.856,41.888,42.083,42.31,42.978,43.064,43.14,39.924,39.871,41.591,40.567,39.664,39.878,38.724,40.833,39.314,40.207,40.873,37.945,38.427,37.092,37.324,38.438,37.379,40.739
26,M,False,39.771,39.371,39.346,39.4,38.819,38.981,38.73,38.951,39.222,39.686,39.466,39.769,40.125,40.357,41.094,41.102,41.095,40.997,41.362,41.234,41.427,41.283,41.581,40.847,40.602,40.209,39.943,40.071,39.428,39.298,39.191,38.852,38.861,38.913,38.613,38.823,38.417,38.737,39.26,39.04,39.135,39.352,39.359,39.632,39.374,39.586,39.919,40.193,40.368,40.991,40.673,41.801,41.943,42.249,42.405,42.487,42.426,42.443,43.191,43.297,43.225,42.975,42.809,43.136,42.861,43.02,42.524,42.409,42.098,41.851,41.638,41.953,41.611,41.394,41.996,42.332,42.6,42.628,43.112,42.984,42.569,42.245,42.985,42.818,42.937,43.153,43.345,43.605,43.225,43.535,43.148,43.434,43.944,43.56,44.403,44.357,44.506,44.984,45.253,45.041,45.192,44.989,44.596,44.987,44.31,45.018,44.858,44.709,44.644,44.656,45.123,44.949,44.641,45.208,45.268,45.338,45.874,45.513,45.658
27,M,False,41.403,40.112,41.637,41.425,42.028,41.0,41.307,41.305,41.734,41.526,42.415,42.23,41.538,41.122,41.546,42.528,43.327,44.063,43.353,44.945,45.141,45.502,45.119,44.884,45.567,45.77,45.539,45.905,45.365,46.347,45.044,44.818,43.017,43.357,44.047,45.272,43.709,41.861,42.037,42.013,45.171,43.01,43.897,43.626,44.098,44.179,44.862,45.295,44.368,45.287,44.825,44.841,45.061,44.902,45.276,45.232,45.775,45.233,45.244,44.26,44.837,45.394,45.358,45.554,45.526,44.861,45.651,45.789,45.743,45.311,45.521,45.106,45.55,44.986,45.139,47.075,43.987,44.123,44.398,44.02,44.734,44.259,43.21,42.481,43.396,43.08,43.254,42.888,42.942,43.901,43.585,42.872,43.761,43.351,44.063,43.548,42.875,43.147,42.47,42.891,45.168,43.269,41.783,43.537,41.749,41.578,41.911,41.467,41.982,40.88,42.146,41.701,39.863,39.563,39.169,40.25,39.774,39.27,39.993
28,M,True,77.349,78.803,77.425,77.272,78.757,80.294,79.92,79.739,79.204,80.134,80.272,80.305,80.577,79.063,77.318,77.072,76.73,76.857,76.283,76.512,77.568,76.787,76.533,76.659,76.646,76.898,79.317,81.123,81.244,81.487,82.161,82.906,83.434,83.231,84.843,86.382,84.866,84.833,85.338,85.339,86.656,86.533,87.883,88.369,88.799,89.354,88.843,89.204,90.342,90.386,89.53,89.727,89.569,88.966,88.096,86.369,85.898,85.845,85.453,84.781,83.895,83.279,83.546,84.416,83.658,83.783,83.782,83.563,83.865,84.366,84.424,85.354,86.581,86.981,88.993,89.509,89.415,89.74,90.258,88.945,88.932,87.758,86.888,86.189,85.785,86.451,85.085,84.359,83.151,84.048,83.767,83.381,83.939,84.469,84.81,84.884,85.077,84.859,84.339,84.207,83.718,83.214,82.449,83.372,83.362,82.787,81.651,82.367,82.298,82.095,80.759,80.323,80.307,79.665,80.469,79.559,79.245,78.984,79.902
29,M,True,79.392,79.369,80.432,81.244,81.344,80.51,80.711,81.11,80.477,79.913,79.665,78.707,78.486,77.854,76.874,76.74,76.502,76.22,75.754,75.299,75.614,75.698,76.081,75.754,76.881,76.473,76.467,77.06,76.554,77.241,77.294,77.662,77.534,77.532,77.551,76.819,77.781,78.037,78.013,77.821,77.959,77.035,77.032,77.983,78.456,77.285,77.846,77.209,76.979,75.615,75.668,75.677,75.705,74.292,74.487,73.89,74.337,74.245,74.746,73.917,73.307,72.424,72.245,71.692,71.228,70.536,70.719,71.707,71.616,71.685,71.857,71.363,71.408,71.892,72.578,72.657,72.332,72.67,72.475,72.545,72.638,72.974,72.563,71.773,71.57,72.21,71.667,71.457,70.787,70.784,70.354,70.198,69.465,70.257,69.896,70.055,69.824,70.086,69.845,69.571,69.541,69.486,68.88,68.471,68.213,68.346,67.993,68.2,68.187,67.937,68.137,67.895,68.047,68.55,69.191,68.846,69.276,69.06,70.013
30,M,False,56.309,55.372,54.719,53.708,52.797,52.653,52.612,52.571,52.513,52.754,52.728,52.607,52.962,53.937,54.981,55.742,56.834,57.428,57.013,57.74,58.137,57.833,57.696,58.29,58.065,57.172,57.385,57.469,57.979,58.106,58.724,58.609,58.634,58.74,59.061,59.459,59.573,59.193,58.885,58.525,58.865,58.459,58.096,57.691,57.836,58.0,58.233,57.53,57.746,57.603,57.623,56.755,56.338,56.174,56.677,57.562,58.428,59.069,59.877,60.285,60.929,61.943,62.465,62.952,63.39,63.429,61.82,61.744,61.374,59.973,59.603,59.316,59.381,59.537,58.551,58.175,58.129,58.462,57.722,57.647,57.83,58.715,58.358,58.236,58.217,58.142,57.245,57.857,57.475,57.274,57.515,57.878,58.649,58.279,57.793,57.857,57.982,57.267,57.239,57.238,56.949,56.945,56.508,56.922,56.564,57.307,57.23,57.92,58.655,58.622,59.215,59.355,59.626,60.672,61.608,61.657,62.633,62.877,62.991
31,M,False,66.699,67.047,67.005,66.912,67.524,67.046,67.374,68.005,68.578,68.185,68.644,69.116,69.152,69.016,69.406,69.499,69.313,69.341,69.324,68.734,68.435,68.114,67.486,66.753,66.68,65.679,65.855,66.077,66.804,66.552,66.801,67.679,68.2,68.584,69.088,69.689,70.215,70.322,71.105,71.767,72.014,71.809,71.638,71.15,70.734,70.448,70.721,70.452,69.847,69.213,68.461,67.895,68.275,67.849,68.107,67.76,67.504,67.761,67.363,67.689,68.185,68.465,68.356,68.24,68.658,69.023,69.072,69.299,69.251,69.814,69.621,69.581,69.866,69.971,69.333,68.975,69.152,68.271,67.559,66.564,66.247,65.545,65.14,64.77,64.392,64.426,63.869,64.184,64.589,64.932,65.391,65.831,66.152,66.978,66.979,67.113,66.877,67.547,67.135,66.654,66.534,66.591,66.244,66.151,65.922,65.177,65.302,64.974,64.815,64.674,64.765,64.552,64.186,64.034,64.322,63.937,63.651,63.821,63.977
32,M,True,62.152,62.466,62.375,62.339,62.707,63.362,62.834,62.584,62.283,62.172,61.523,61.702,61.826,61.979,62.204,61.964,62.105,61.72,61.582,62.038,62.147,62.105,62.46,62.859,63.065,63.118,63.285,63.683,63.8,63.708,63.872,64.069,63.782,63.932,64.066,63.504,63.689,62.874,62.322,60.886,61.393,60.579,60.23,59.397,59.489,59.951,59.995,59.319,59.182,60.105,60.065,60.248,60.369,60.651,60.867,61.143,61.112,61.734,61.684,61.717,61.133,61.35,60.179,59.495,59.23,58.686,58.757,58.439,58.248,58.176,57.596,57.914,57.7,57.812,57.958,57.492,57.242,57.442,57.303,57.572,57.597,57.315,57.136,57.316,57.305,57.215,56.894,56.613,56.758,56.036,56.101,56.197,56.52,57.386,57.094,58.366,58.806,59.301,58.958,59.226,58.755,57.543,57.705,56.784,56.582,55.482,55.323,54.494,54.443,54.313,54.414,53.886,53.525,53.359,53.298,53.237,53.334,53.268,53.967
33,M,True,63.688,63.421,62.902,62.298,62.505,62.774,63.024,63.073,63.821,64.161,63.725,63.708,64.222,64.635,64.873,65.371,65.283,65.377,65.197,64.636,65.396,63.986,64.453,64.584,64.458,64.088,64.111,64.557,64.572,64.247,63.938,64.411,64.834,65.004,65.181,66.307,67.413,67.243,68.657,69.016,69.266,69.043,68.795,68.656,68.838,68.094,66.8,65.988,65.083,64.611,63.745,63.438,63.15,62.953,63.62,63.837,62.918,63.672,63.77,64.882,65.845,66.595,67.024,67.103,68.736,69.635,70.607,70.868,71.462,71.71,72.389,72.304,72.37,72.001,71.749,71.988,73.257,74.437,73.85,74.748,75.096,75.478,75.9,75.479,75.659,74.912,74.912,74.305,73.74,73.336,73.812,73.683,73.806,73.27,72.731,72.093,71.852,72.306,72.247,71.656,72.029,71.286,71.466,72.184,73.042,75.433,76.213,77.709,78.93,78.984,79.895,80.549,80.683,80.688,80.662,79.985,78.831,78.247,77.452
34,M,False,61.964,62.105,61.72,61.582,62.038,62.147,62.105,62.46,62.859,63.065,63.118,63.285,63.683,63.8,63.708,63.872,64.069,63.782,63.932,64.066,63.504,63.689,62.874,62.322,60.886,61.393,60.579,60.23,59.397,59.489,59.951,59.995,59.319,59.182,60.105,60.065,60.248,60.369,60.651,60.867,61.143,61.112,61.734,61.684,61.717,61.133,61.35,60.179,59.495,59.23,58.686,58.757,58.439,58.248,58.176,57.596,57.914,57.7,57.812,57.958,57.492,57.242,57.442,57.303,57.572,57.597,57.315,57.136,57.316,57.305,57.215,56.894,56.613,56.758,56.036,56.101,56.197,56.52,57.386,57.094,58.366,58.806,59.301,58.958,59.226,58.755,57.543,57.705,56.784,56.582,55.482,55.323,54.494,54.443,54.313,54.414,53.886,53.525,53.359,53.298,53.237,53.334,53.268,53.967,53.866,53.651,54.49,53.872,54.178,54.351,54.388,53.744,53.42,53.171,52.725,52.311,52.646,52.578,51.831
35,M,False,65.197,64.636,65.396,63.986,64.453,64.584,64.458,64.088,64.111,64.557,64.572,64.247,63.938,64.411,64.834,65.004,65.181,66.307,67.413,67.243,68.657,69.016,69.266,69.043,68.795,68.656,68.838,68.094,66.8,65.988,65.083,64.611,63.745,63.438,63.15,62.953,63.62,63.837,62.918,63.672,63.77,64.882,65.845,66.595,67.024,67.103,68.736,69.635,70.607,70.868,71.462,71.71,72.389,72.304,72.37,72.001,71.749,71.988,73.257,74.437,73.85,74.748,75.096,75.478,75.9,75.479,75.659,74.912,74.912,74.305,73.74,73.336,73.812,73.683,73.806,73.27,72.731,72.093,71.852,72.306,72.247,71.656,72.029,71.286,71.466,72.184,73.042,75.433,76.213,77.709,78.93,78.984,79.895,80.549,80.683,80.688,80.662,79.985,78.831,78.247,77.452,77.127,76.836,76.874,75.988,76.502,75.896,75.323,74.93,74.353,73.879,74.36,74.621,74.582,74.756,73.971,73.672,73.928,74.258
36,M,False,62.953,63.62,63.837,62.918,63.672,63.77,64.882,65.845,66.595,67.024,67.103,68.736,69.635,70.607,70.868,71.462,71.71,72.389,72.304,72.37,72.001,71.749,71.988,73.257,74.437,73.85,74.748,75.096,75.478,75.9,75.479,75.659,74.912,74.912,74.305,73.74,73.336,73.812,73.683,73.806,73.27,72.731,72.093,71.852,72.306,72.247,71.656,72.029,71.286,71.466,72.184,73.042,75.433,76.213,77.709,78.93,78.984,79.895,80.549,80.683,80.688,80.662,79.985,78.831,78.247,77.452,77.127,76.836,76.874,75.988,76.502,75.896,75.323,74.93,74.353,73.879,74.36,74.621,74.582,74.756,73.971,73.672,73.928,74.258,74.023,74.899,74.841,74.896,75.272,75.867,76.281,75.486,75.538,76.687,77.603,77.44,77.358,77.476,78.018,77.753,77.161,80.576,81.239,80.304,81.456,82.241,82.378,81.967,81.566,81.153,80.168,79.508,78.16,76.984,76.144,76.098,76.18,75.637,75.815
37,M,False,40.81,41.467,40.617,40.498,40.555,40.582,40.483,40.519,40.64,41.042,40.548,40.588,40.577,40.847,41.134,40.865,40.886,40.746,40.652,40.123,40.699,40.491,40.003,40.047,40.147,40.305,40.212,39.484,40.246,40.144,39.992,40.959,41.176,41.231,41.605,41.656,41.786,41.565,42.519,42.584,42.1,42.109,41.644,40.719,40.62,40.025,39.288,38.929,38.857,38.605,38.359,38.244,38.5,39.09,39.442,39.271,39.306,39.813,39.824,40.43,40.192,40.812,40.689,40.397,40.738,40.324,40.474,40.639,40.234,40.242,39.856,40.1,39.667,39.69,39.744,39.785,39.969,39.816,40.175,39.903,39.846,40.557,41.083,41.435,41.889,42.289,42.85,43.311,43.498,44.232,44.01,44.189,43.971,43.812,43.232,43.063,43.478,43.032,42.592,42.424,42.596,42.353,41.913,42.122,41.993,42.437,42.237,42.679,42.279,42.423,42.833,43.393,43.627,43.757,43.88,44.028,44.431,44.457,44.237
38,M,True,58.381,58.377,58.353,57.709,57.163,56.742,56.282,55.802,54.327,53.719,53.363,52.986,52.709,53.073,53.344,53.212,53.287,54.009,54.095,54.194,54.689,55.299,55.727,55.546,55.596,55.213,54.808,54.951,54.613,54.339,53.798,53.593,53.354,53.489,52.942,52.715,52.577,52.357,52.072,51.852,51.67,51.536,51.349,51.582,51.595,51.55,51.097,51.762,51.789,52.032,52.358,52.915,52.777,52.671,52.528,52.749,52.847,52.302,52.54,52.435,52.312,51.904,51.484,50.619,50.39,49.714,49.091,48.633,48.383,48.046,47.655,47.686,47.765,48.002,49.002,49.61,49.56,50.059,50.584,50.701,50.727,50.964,51.101,50.208,49.998,49.743,48.821,47.955,47.837,47.366,47.274,46.717,46.429,46.318,46.43,45.96,45.817,46.16,46.708,46.139,46.057,45.977,46.069,46.196,46.535,46.127,45.87,46.049,45.818,45.81,46.268,46.373,46.519,46.666,46.651,46.784,47.211,47.418,48.05
39,M,True,53.601,53.991,53.007,52.795,53.512,53.511,53.311,53.388,53.36,53.226,53.764,53.499,53.163,52.528,52.346,52.022,51.802,51.445,51.684,51.589,51.45,51.859,52.541,52.585,52.58,52.614,51.964,51.448,52.081,51.047,51.106,50.252,50.928,51.243,52.179,51.295,50.961,51.507,51.326,51.403,51.866,52.222,51.141,50.916,50.746,50.07,50.176,49.94,49.435,49.06,48.835,48.708,48.849,49.176,49.241,49.496,49.293,50.018,50.445,50.422,50.808,51.331,51.447,51.266,51.893,51.167,50.395,50.726,49.358,49.846,48.882,48.953,48.58,47.992,48.213,49.05,48.252,47.356,48.323,48.921,48.877,48.709,48.454,48.629,49.844,49.135,48.911,48.955,48.69,48.521,48.358,49.533,49.672,49.24,49.423,48.655,49.525,48.399,48.608,48.68,48.356,48.629,48.257,47.997,48.57,48.407,48.476,48.555,48.224,49.006,49.029,48.659,48.5,48.71,48.3,48.934,48.948,48.636,47.915
40,M,False,53.212,53.287,54.009,54.095,54.194,54.689,55.299,55.727,55.546,55.596,55.213,54.808,54.951,54.613,54.339,53.798,53.593,53.354,53.489,52.942,52.715,52.577,52.357,52.072,51.852,51.67,51.536,51.349,51.582,51.595,51.55,51.097,51.762,51.789,52.032,52.358,52.915,52.777,52.671,52.528,52.749,52.847,52.302,52.54,52.435,52.312,51.904,51.484,50.619,50.39,49.714,49.091,48.633,48.383,48.046,47.655,47.686,47.765,48.002,49.002,49.61,49.56,50.059,50.584,50.701,50.727,50.964,51.101,50.208,49.998,49.743,48.821,47.955,47.837,47.366,47.274,46.717,46.429,46.318,46.43,45.96,45.817,46.16,46.708,46.139,46.057,45.977,46.069,46.196,46.535,46.127,45.87,46.049,45.818,45.81,46.268,46.373,46.519,46.666,46.651,46.784,47.211,47.418,48.05,48.44,49.182,49.244,49.175,49.066,48.849,48.2,47.767,47.019,46.563,46.317,45.735,45.796,45.949,45.508
41,M,False,55.299,55.727,55.546,55.596,55.213,54.808,54.951,54.613,54.339,53.798,53.593,53.354,53.489,52.942,52.715,52.577,52.357,52.072,51.852,51.67,51.536,51.349,51.582,51.595,51.55,51.097,51.762,51.789,52.032,52.358,52.915,52.777,52.671,52.528,52.749,52.847,52.302,52.54,52.435,52.312,51.904,51.484,50.619,50.39,49.714,49.091,48.633,48.383,48.046,47.655,47.686,47.765,48.002,49.002,49.61,49.56,50.059,50.584,50.701,50.727,50.964,51.101,50.208,49.998,49.743,48.821,47.955,47.837,47.366,47.274,46.717,46.429,46.318,46.43,45.96,45.817,46.16,46.708,46.139,46.057,45.977,46.069,46.196,46.535,46.127,45.87,46.049,45.818,45.81,46.268,46.373,46.519,46.666,46.651,46.784,47.211,47.418,48.05,48.44,49.182,49.244,49.175,49.066,48.849,48.2,47.767,47.019,46.563,46.317,45.735,45.796,45.949,45.508,45.672,45.801,45.785,46.295,46.569,46.732
42,M,False,56.12,55.63,56.066,56.175,56.639,56.684,56.422,56.267,56.551,56.646,56.196,56.034,55.631,55.862,56.44,56.254,55.495,55.482,55.611,56.127,56.472,56.664,57.127,57.384,57.767,58.833,59.176,59.048,58.624,58.936,58.525,58.613,57.857,56.705,56.573,55.959,56.169,55.935,55.874,56.125,56.103,56.464,56.46,57.028,56.987,57.936,58.198,59.035,59.599,59.699,60.66,61.099,60.999,60.972,60.711,61.495,62.013,61.472,61.699,61.197,60.994,61.161,61.513,61.844,61.27,61.394,60.477,60.714,60.232,60.403,59.791,59.344,58.507,58.359,58.306,57.779,57.402,57.059,57.304,57.316,57.856,58.267,59.527,60.46,60.616,61.123,62.358,62.563,62.96,62.097,62.621,62.757,62.587,61.917,61.61,61.448,61.726,61.045,60.792,61.109,60.869,61.546,61.648,61.45,62.02,62.435,62.489,62.552,63.04,62.701,62.407,62.144,63.229,63.431,63.129,62.808,63.34,63.952,63.684
43,M,False,49.002,49.61,49.56,50.059,50.584,50.701,50.727,50.964,51.101,50.208,49.998,49.743,48.821,47.955,47.837,47.366,47.274,46.717,46.429,46.318,46.43,45.96,45.817,46.16,46.708,46.139,46.057,45.977,46.069,46.196,46.535,46.127,45.87,46.049,45.818,45.81,46.268,46.373,46.519,46.666,46.651,46.784,47.211,47.418,48.05,48.44,49.182,49.244,49.175,49.066,48.849,48.2,47.767,47.019,46.563,46.317,45.735,45.796,45.949,45.508,45.672,45.801,45.785,46.295,46.569,46.732,46.795,47.043,47.798,47.917,47.96,47.72,47.886,47.842,47.612,47.238,47.406,47.107,46.54,46.391,45.848,46.006,45.79,45.677,45.475,45.359,44.863,45.057,44.718,44.751,45.111,44.735,44.901,44.7,44.64,44.754,45.314,45.158,45.068,45.163,45.189,44.979,44.996,44.815,44.624,44.315,44.141,43.706,43.246,42.745,42.445,42.061,41.933,42.025,41.492,41.828,41.54,41.407,41.909
44,M,True,48.882,48.953,48.58,47.992,48.213,49.05,48.252,47.356,48.323,48.921,48.877,48.709,48.454,48.629,49.844,49.135,48.911,48.955,48.69,48.521,48.358,49.533,49.672,49.24,49.423,48.655,49.525,48.399,48.608,48.68,48.356,48.629,48.257,47.997,48.57,48.407,48.476,48.555,48.224,49.006,49.029,48.659,48.5,48.71,48.3,48.934,48.948,48.636,47.915,46.649,46.499,46.675,46.341,46.349,45.955,45.548,45.374,45.643,45.147,45.375,44.773,45.863,46.131,46.304,45.721,45.168,45.989,44.738,44.329,44.317,43.493,43.344,43.798,43.741,43.241,42.67,43.045,43.629,43.256,42.77,42.6,42.715,42.782,42.305,42.203,42.012,42.009,41.715,41.76,41.906,41.785,41.862,41.491,41.143,41.223,40.818,40.861,40.886,40.168,39.788,39.633,40.061,39.887,39.968,40.336,40.651,41.178,41.362,41.752,41.174,42.716,42.511,42.381,42.051,43.252,42.099,40.789,41.842,41.86
45,M,False,49.24,49.423,48.655,49.525,48.399,48.608,48.68,48.356,48.629,48.257,47.997,48.57,48.407,48.476,48.555,48.224,49.006,49.029,48.659,48.5,48.71,48.3,48.934,48.948,48.636,47.915,46.649,46.499,46.675,46.341,46.349,45.955,45.548,45.374,45.643,45.147,45.375,44.773,45.863,46.131,46.304,45.721,45.168,45.989,44.738,44.329,44.317,43.493,43.344,43.798,43.741,43.241,42.67,43.045,43.629,43.256,42.77,42.6,42.715,42.782,42.305,42.203,42.012,42.009,41.715,41.76,41.906,41.785,41.862,41.491,41.143,41.223,40.818,40.861,40.886,40.168,39.788,39.633,40.061,39.887,39.968,40.336,40.651,41.178,41.362,41.752,41.174,42.716,42.511,42.381,42.051,43.252,42.099,40.789,41.842,41.86,42.795,43.271,44.037,41.337,38.033,41.712,42.583,41.773,41.381,41.148,42.394,42.128,41.782,41.612,42.177,41.914,41.305,41.414,41.031,40.85,40.383,40.278,40.345
46,M,False,45.721,45.168,45.989,44.738,44.329,44.317,43.493,43.344,43.798,43.741,43.241,42.67,43.045,43.629,43.256,42.77,42.6,42.715,42.782,42.305,42.203,42.012,42.009,41.715,41.76,41.906,41.785,41.862,41.491,41.143,41.223,40.818,40.861,40.886,40.168,39.788,39.633,40.061,39.887,39.968,40.336,40.651,41.178,41.362,41.752,41.174,42.716,42.511,42.381,42.051,43.252,42.099,40.789,41.842,41.86,42.795,43.271,44.037,41.337,38.033,41.712,42.583,41.773,41.381,41.148,42.394,42.128,41.782,41.612,42.177,41.914,41.305,41.414,41.031,40.85,40.383,40.278,40.345,38.918,38.839,38.096,37.747,37.514,37.025,36.983,36.979,36.256,35.849,35.395,35.878,35.731,35.915,36.12,36.31,36.971,36.041,36.718,35.942,35.519,36.055,35.405,36.178,35.83,36.118,35.268,34.835,35.244,34.937,35.176,34.695,34.838,34.087,34.374,34.361,34.463,34.515,34.93,35.575,33.683
47,M,False,39.887,39.968,40.336,40.651,41.178,41.362,41.752,41.174,42.716,42.511,42.381,42.051,43.252,42.099,40.789,41.842,41.86,42.795,43.271,44.037,41.337,38.033,41.712,42.583,41.773,41.381,41.148,42.394,42.128,41.782,41.612,42.177,41.914,41.305,41.414,41.031,40.85,40.383,40.278,40.345,38.918,38.839,38.096,37.747,37.514,37.025,36.983,36.979,36.256,35.849,35.395,35.878,35.731,35.915,36.12,36.31,36.971,36.041,36.718,35.942,35.519,36.055,35.405,36.178,35.83,36.118,35.268,34.835,35.244,34.937,35.176,34.695,34.838,34.087,34.374,34.361,34.463,34.515,34.93,35.575,33.683,33.586,33.363,33.685,34.25,33.724,34.183,33.869,34.611,33.175,34.533,33.715,34.184,34.251,33.759,33.15,32.947,32.113,32.167,31.055,31.243,31.328,30.744,31.617,31.638,30.412,31.176,30.848,30.774,30.519,30.654,30.031,30.37,29.81,29.719,28.853,29.888,29.847,29.781
48,M,False,42.716,42.511,42.381,42.051,43.252,42.099,40.789,41.842,41.86,42.795,43.271,44.037,41.337,38.033,41.712,42.583,41.773,41.381,41.148,42.394,42.128,41.782,41.612,42.177,41.914,41.305,41.414,41.031,40.85,40.383,40.278,40.345,38.918,38.839,38.096,37.747,37.514,37.025,36.983,36.979,36.256,35.849,35.395,35.878,35.731,35.915,36.12,36.31,36.971,36.041,36.718,35.942,35.519,36.055,35.405,36.178,35.83,36.118,35.268,34.835,35.244,34.937,35.176,34.695,34.838,34.087,34.374,34.361,34.463,34.515,34.93,35.575,33.683,33.586,33.363,33.685,34.25,33.724,34.183,33.869,34.611,33.175,34.533,33.715,34.184,34.251,33.759,33.15,32.947,32.113,32.167,31.055,31.243,31.328,30.744,31.617,31.638,30.412,31.176,30.848,30.774,30.519,30.654,30.031,30.37,29.81,29.719,28.853,29.888,29.847,29.781,32.338,30.047,30.163,29.129,28.247,26.83,25.721,28.477
49,M,True,66.752,66.171,66.813,67.189,67.211,67.309,67.822,68.063,68.543,68.483,68.903,69.019,69.159,69.533,69.15,69.265,69.293,69.121,69.127,69.017,68.944,68.928,68.818,68.924,68.772,68.625,68.595,68.512,69.297,69.643,69.598,70.39,70.963,71.366,71.772,71.412,71.538,71.998,71.787,71.501,71.04,70.474,70.307,69.426,68.981,68.238,68.228,67.936,67.372,67.093,67.627,68.265,67.847,68.393,69.022,69.333,69.432,70.446,71.318,71.405,71.724,72.211,72.685,72.767,72.836,72.742,72.625,72.476,71.903,71.951,71.819,71.611,70.733,70.66,71.185,70.878,71.055,70.651,70.993,70.954,70.371,70.776,71.25,71.501,71.368,71.542,71.155,70.906,70.739,70.262,69.958,69.548,68.996,68.675,67.523,67.387,67.511,67.101,66.54,66.403,65.898,66.057,66.51,66.844,66.898,67.739,68.759,68.62,69.103,69.65,69.6,69.531,69.66,69.79,69.459,68.977,68.628,68.337,68.112
