,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105,MEANGBZ_106,MEANGBZ_107,MEANGBZ_108,MEANGBZ_109,MEANGBZ_110,MEANGBZ_111,MEANGBZ_112,MEANGBZ_113,MEANGBZ_114,MEANGBZ_115,MEANGBZ_116,MEANGBZ_117,MEANGBZ_118
638,C,False,99.057,98.74,99.512,100.28,100.87,101.11,101.52,101.78,101.85,101.7,101.41,102.32,102.0,102.58,103.05,102.26,101.79,101.8,101.88,101.28,100.86,99.465,99.749,99.835,99.445,99.049,98.289,97.466,96.481,96.413,96.506,95.414,94.653,94.856,95.678,96.3,98.522,99.098,99.554,99.605,100.52,102.07,102.41,102.66,103.34,103.89,105.04,106.75,106.25,106.7,107.22,108.09,107.27,107.47,106.48,106.77,106.1,106.16,106.27,105.52,105.57,104.87,104.89,105.15,104.21,104.31,104.29,104.0,105.54,105.65,105.99,105.89,107.26,106.3,106.05,106.75,107.76,107.78,108.9,109.39,109.51,111.1,112.28,112.77,112.56,113.81,114.38,114.84,115.37,116.63,116.65,117.42,118.31,118.4,118.3,117.38,116.71,116.39,115.64,115.63,113.74,112.2,111.49,110.33,109.61,109.01,108.88,108.7,109.12,108.01,108.62,108.77,109.33,109.51,110.32,110.88,111.02,112.3
639,C,False,113.82,113.58,113.35,112.15,111.05,110.41,110.93,110.31,110.64,110.43,111.17,111.68,111.2,112.56,113.6,115.12,116.76,117.73,118.13,118.23,118.21,119.35,119.06,119.14,118.2,117.95,116.79,117.19,116.07,114.81,114.14,113.21,113.0,114.12,112.64,111.37,111.27,110.06,109.66,110.45,110.67,110.51,110.43,109.15,109.72,109.24,109.12,109.81,109.55,109.69,109.41,109.4,109.29,110.08,109.88,110.46,110.65,111.2,111.67,112.29,112.62,114.31,115.78,117.15,116.12,116.23,116.79,116.52,117.05,118.69,118.46,118.12,117.89,117.27,117.41,116.62,115.78,115.22,114.64,114.64,113.46,111.99,111.91,112.71,112.7,113.53,114.53,115.94,116.46,116.66,117.9,118.45,119.07,120.4,120.86,121.43,120.8,121.03,121.23,121.16,121.3,121.44,121.89,123.45,123.74,123.53,123.86,122.83,123.17,123.67,123.27,123.85,122.67,123.12,124.39,122.53,123.08,122.81
640,C,False,97.212,95.489,95.272,94.945,95.356,94.702,96.444,94.706,94.021,93.79,95.664,98.433,99.521,102.0,103.47,103.53,102.9,102.82,103.17,101.99,101.25,98.824,97.969,97.311,96.484,96.876,95.946,96.437,95.326,96.318,96.653,96.721,97.646,98.941,100.47,100.12,101.32,102.55,103.73,105.46,108.51,107.7,108.08,107.93,107.38,107.95,107.88,107.12,107.02,106.52,105.47,105.09,105.43,104.7,104.4,103.23,102.65,103.18,101.4,99.957,98.603,98.671,99.212,98.732,99.174,99.569,99.123,100.71,102.5,104.17,106.55,108.07,108.14,108.29,108.0,107.52,105.89,105.66,104.22,100.81,98.849,98.211,99.503,98.067,97.705,98.583,97.866,98.905,98.699,99.847,99.748,101.79,101.73,100.91,100.87,101.11,102.72,103.74,103.58,103.64,102.2,102.32,103.32,104.25,102.69,102.68,104.02,103.61,104.45,104.19,103.57,105.71,105.23,105.62,104.28,103.82,104.16,103.44
641,C,False,114.26,114.21,113.0,113.82,114.63,115.08,115.65,116.07,117.39,117.8,119.55,120.37,121.18,120.53,121.52,123.9,123.82,124.97,124.01,123.9,123.57,122.28,122.16,121.88,123.06,123.18,123.77,124.08,124.55,124.17,123.55,125.2,123.55,123.94,126.99,129.62,129.08,131.95,131.62,131.76,135.45,136.88,139.3,139.39,142.7,144.33,143.53,141.51,142.37,140.81,139.08,136.68,133.28,134.8,131.07,131.43,130.86,128.44,129.32,127.33,127.24,125.81,126.94,127.68,128.63,128.35,129.08,129.93,130.02,131.66,130.42,130.85,130.96,130.5,133.74,133.28,133.3,134.79,130.75,130.56,130.96,132.94,131.28,131.41,130.44,130.03,130.61,131.1,131.11,132.39,132.2,133.79,136.26,137.73,137.52,139.88,143.28,145.98,150.53,148.41,148.72,147.74,146.8,145.99,146.2,145.17,143.2,140.47,141.47,139.28,138.31,135.54,137.57,134.94,135.03,134.53,135.55,136.3
642,C,False,112.35,112.03,112.32,112.31,112.48,112.17,112.16,112.77,112.39,112.77,112.38,112.48,112.61,112.12,112.4,112.14,112.01,111.96,112.2,112.64,112.64,112.6,113.25,113.55,113.81,114.25,114.76,114.46,115.65,116.51,117.15,117.89,118.76,118.52,119.37,120.01,120.52,120.53,119.64,119.75,119.24,119.12,118.37,117.81,116.57,115.15,113.94,112.2,111.71,110.69,110.16,110.28,110.35,109.39,109.25,109.01,109.58,109.93,110.88,111.39,111.37,111.23,112.01,112.03,112.08,112.57,112.51,112.08,113.08,112.69,112.73,111.94,112.05,111.6,111.25,111.08,110.42,110.29,111.33,111.08,109.71,109.47,109.47,109.04,108.73,109.21,109.23,109.87,110.58,111.16,111.7,112.12,112.97,113.88,114.57,115.39,116.82,117.63,117.53,117.94,118.72,119.04,119.65,119.61,118.77,118.4,117.12,115.93,114.59,113.33,111.98,111.69,111.39,110.32,110.13,110.0,110.01,109.79
643,C,False,94.783,94.345,93.843,93.226,92.204,91.251,90.182,89.637,89.322,88.667,88.18,87.522,87.673,88.08,89.256,89.778,90.506,91.126,92.153,93.036,93.61,94.375,94.75,94.925,95.235,95.594,95.981,96.425,95.894,95.988,95.695,95.457,95.546,95.897,95.236,95.609,95.768,95.839,95.55,95.549,95.895,96.546,96.282,96.351,96.095,95.58,95.431,94.832,94.943,94.944,93.582,92.48,91.754,91.453,90.356,90.535,89.611,88.475,87.888,87.585,87.092,87.615,87.62,88.32,88.919,90.184,90.948,91.215,91.42,91.584,91.554,90.888,90.552,89.578,88.52,87.279,86.084,85.574,85.036,83.564,84.06,82.793,82.512,81.744,81.332,81.239,80.799,80.381,79.807,79.919,79.819,79.445,79.251,79.56,79.021,79.015,79.283,78.994,79.552,78.976,79.854,80.408,80.982,80.551,81.191,81.473,82.348,82.417,82.913,83.214,84.604,85.556,86.149,86.766,88.537,87.697,88.564,88.177
644,B,True,141.9,142.51,141.6,142.98,144.78,142.06,145.46,143.31,149.25,149.57,148.57,149.88,148.75,143.61,148.42,160.23,160.82,158.44,153.99,148.27,147.55,144.3,144.87,142.28,136.69,136.51,131.1,137.91,140.07,147.75,150.29,145.58,143.68,147.31,146.38,149.57,144.7,136.26,142.16,136.7,138.91,135.01,135.32,136.3,134.29,131.03,127.98,122.81,124.67,126.36,127.28,126.57,127.52,125.37,123.25,122.74,128.65,128.29,131.42,128.4,132.89,140.02,135.72,132.05,129.62,129.37,125.01,126.68,125.83,119.9,119.68,121.63,118.04,116.23,114.88,112.32,114.96,113.51,113.85,113.41,116.92,118.31,118.78,119.53,117.26,116.55,115.53,115.52,113.38,113.61,115.71,115.33,113.63,113.56,112.1,117.41,116.18,117.01,114.89,113.44,116.68,119.87,118.45,122.16,118.9,122.85,122.58,128.32,131.28,126.68,127.75,124.94,122.37,118.37,117.46,111.03,108.34,106.68
645,B,False,132.61,131.39,130.48,128.21,128.43,127.94,125.78,124.52,123.13,122.55,122.08,121.43,120.72,119.23,118.75,118.39,117.53,117.06,117.43,116.29,117.05,116.64,116.2,117.17,115.99,114.31,115.24,115.23,114.66,114.37,114.17,113.78,113.37,114.07,114.51,116.05,116.63,115.02,116.1,115.71,116.93,117.32,117.49,116.8,117.4,119.11,118.45,120.48,120.5,121.94,123.57,125.91,126.8,126.72,126.82,127.46,128.19,126.24,123.39,121.64,120.35,119.11,118.85,118.35,116.0,115.29,115.06,115.61,115.08,115.83,115.39,116.74,115.83,113.19,112.99,115.18,117.43,116.29,116.23,117.31,116.54,116.57,117.32,117.13,117.42,115.09,114.33,116.31,115.39,115.56,114.12,114.26,115.59,114.83,112.97,114.51,113.37,109.62,109.71,108.33,109.97,109.62,108.26,107.58,107.57,108.71,110.71,113.26,114.77,115.92,117.68,120.47,121.93,123.9,124.81,126.17,126.01,124.91
646,B,False,148.38,149.23,149.78,147.73,143.72,149.27,144.61,137.98,134.89,130.98,130.48,129.99,126.74,131.38,129.48,130.84,136.85,140.4,142.26,145.83,147.65,145.46,147.97,148.05,151.39,149.99,151.4,149.84,143.2,144.8,146.45,140.82,135.3,137.74,136.52,142.27,144.7,147.69,144.93,145.68,146.82,144.17,141.22,142.65,140.63,136.85,141.37,141.2,138.09,141.64,141.1,143.67,142.32,140.61,139.52,138.42,135.79,135.63,136.2,135.69,138.53,140.18,136.21,142.21,139.33,140.01,141.59,140.16,140.29,137.63,136.67,139.72,137.88,140.24,142.15,139.05,138.49,139.4,140.17,142.88,144.22,145.55,143.69,146.63,148.56,147.72,149.01,147.68,147.41,149.14,152.58,147.89,145.49,145.93,145.97,144.84,147.87,141.46,135.39,131.76,133.02,133.08,128.07,129.11,133.67,135.7,139.42,133.85,132.79,137.7,134.16,132.75,132.98,131.74,135.27,137.95,139.62,140.22
647,B,False,99.354,99.486,100.24,101.43,100.28,97.997,97.358,98.093,97.402,98.587,97.239,96.785,97.588,97.011,97.759,96.588,96.736,96.243,94.228,94.225,96.542,95.757,96.789,94.544,94.659,95.14,95.935,97.693,100.96,101.94,98.819,98.288,100.06,103.26,100.93,101.19,98.475,99.353,99.889,98.913,97.061,96.397,98.19,98.016,98.989,98.972,99.725,98.013,98.693,97.225,96.796,97.975,98.074,98.496,97.701,96.085,101.12,97.902,98.677,98.805,99.296,101.57,103.09,109.89,109.19,110.77,111.88,112.77,112.57,112.37,115.88,113.51,114.43,111.34,111.24,113.99,117.04,113.95,113.35,113.3,112.33,115.49,117.91,115.82,114.62,114.89,114.08,115.63,115.04,113.32,112.55,111.87,110.19,114.14,114.73,115.1,115.61,110.78,109.27,110.4,107.52,110.33,110.52,111.89,108.65,108.41,107.62,111.7,108.14,109.6,115.0,112.75,114.04,117.14,117.78,121.1,118.19,119.78
648,B,True,0.0,0.0,0.0,0.0,0.0,8.146,0.0,20.341,61.376,96.7,86.62,87.813,73.455,58.591,77.167,74.705,122.54,114.93,64.326,131.51,154.0,147.96,167.59,78.438,132.44,124.34,137.99,124.64,120.88,109.29,61.501,97.445,91.968,105.42,105.48,94.641,100.34,88.671,97.492,83.213,103.27,85.884,109.33,81.521,83.891,81.732,82.017,79.951,75.491,80.711,71.785,75.173,68.941,89.459,66.631,75.768,84.63,90.715,82.44,79.882,88.524,80.155,79.662,82.699,79.017,79.766,71.427,85.957,79.824,85.472,68.493,82.474,82.423,77.454,71.511,80.672,69.253,74.114,67.682,67.15,75.179,74.133,67.831,63.021,61.285,64.772,60.018,63.327,71.716,74.082,70.667,78.57,72.071,72.179,72.74,71.117,88.772,83.64,81.041,79.433,69.94,83.977,82.841,74.218,76.91,76.054,70.009,72.53,72.168,73.905,73.491,71.219,76.151,76.17,75.23,71.48,70.824,74.983
649,B,True,132.05,132.8,134.46,132.46,131.53,133.04,131.12,129.89,128.73,128.28,125.22,124.4,123.74,121.96,120.09,118.0,118.8,120.8,117.92,121.07,117.26,120.71,120.65,123.35,123.3,122.53,123.27,125.31,125.38,125.7,123.65,124.92,122.62,123.05,119.8,118.23,116.38,116.06,114.02,111.81,111.66,110.63,111.73,113.63,113.93,113.32,117.19,117.64,120.88,124.62,125.31,126.72,127.59,124.39,124.16,121.53,118.84,117.46,116.47,115.82,114.66,114.42,112.33,110.95,110.45,110.87,112.75,110.57,111.42,110.39,109.47,109.07,107.15,107.92,108.84,108.15,108.8,108.1,106.66,107.09,106.53,106.25,105.96,105.38,104.39,104.14,105.0,104.53,103.52,103.62,104.51,104.47,104.47,104.17,106.72,109.54,109.59,110.77,112.18,113.86,113.53,117.32,117.26,116.57,115.43,113.41,112.49,111.04,109.36,107.7,106.22,105.85,105.96,105.71,106.7,106.41,108.31,110.39
650,B,False,125.33,125.77,131.39,132.79,134.75,134.86,134.26,135.37,138.18,134.04,131.37,129.19,127.78,123.83,122.76,121.63,119.47,118.03,117.08,115.7,115.79,115.26,115.69,114.54,115.7,115.62,116.27,115.39,116.45,115.45,115.02,113.32,112.89,114.1,114.69,114.83,114.97,116.34,113.0,113.07,114.04,114.06,113.88,114.18,114.82,115.27,114.11,114.57,114.35,115.41,115.86,118.04,118.24,119.78,121.89,122.7,122.34,123.62,123.89,124.32,123.66,122.57,119.96,117.61,117.05,116.17,113.79,113.7,111.35,109.93,109.37,109.75,108.55,107.28,107.29,108.73,107.88,108.56,107.99,109.83,111.24,111.44,114.23,111.96,113.61,113.61,115.08,114.6,117.06,118.59,117.97,118.11,118.63,119.71,120.44,120.1,119.76,120.07,118.09,118.85,118.15,116.4,115.72,117.19,117.56,115.19,115.15,113.58,113.55,113.05,113.24,112.22,112.22,112.16,112.65,112.24,113.32,111.83
651,B,False,82.231,82.699,82.889,82.834,82.899,83.196,83.085,82.929,82.892,84.211,83.486,85.152,84.973,85.678,86.718,87.518,87.859,87.78,88.39,88.127,87.522,87.221,87.525,87.268,87.125,86.931,86.228,86.396,87.282,86.15,85.688,86.245,85.271,84.106,83.154,83.45,83.693,83.432,83.742,83.957,84.744,85.19,84.514,85.289,86.689,87.195,86.357,86.554,86.118,84.669,84.729,85.044,85.388,86.232,85.27,85.508,86.882,85.678,85.699,85.032,85.009,84.492,85.689,84.512,85.476,84.461,84.409,85.892,85.247,86.106,87.119,86.54,85.742,86.568,85.021,86.007,85.796,85.5,84.854,84.682,84.832,83.333,83.989,83.663,84.39,85.636,86.86,85.821,86.612,87.247,89.485,89.423,89.387,90.326,90.743,90.666,90.9,90.276,89.597,89.261,89.318,89.199,88.967,87.885,87.812,87.404,86.711,87.355,87.136,88.119,88.413,88.739,88.087,89.136,88.431,89.008,89.766,89.811
652,B,False,113.86,131.88,135.89,147.91,138.38,144.22,149.65,155.18,149.21,133.1,136.66,137.54,141.91,135.53,142.42,140.19,143.26,139.69,139.67,139.9,141.05,147.83,157.16,150.64,147.13,158.19,154.88,157.1,158.82,164.8,159.13,161.3,157.25,159.12,163.63,166.08,168.7,164.0,165.61,166.39,162.79,163.24,168.82,168.62,167.37,163.22,166.02,172.22,163.2,159.71,156.9,158.63,153.15,149.92,147.65,152.3,156.88,161.81,168.53,165.58,167.79,167.52,168.76,169.63,171.19,172.7,161.83,160.79,157.01,149.72,142.01,145.62,142.83,144.21,145.33,150.18,151.41,147.0,143.69,138.2,136.31,137.84,132.12,136.66,137.96,140.04,137.44,136.5,142.03,147.6,150.4,154.18,150.15,153.58,146.41,152.56,151.88,146.21,154.57,150.88,147.97,147.9,150.61,143.72,143.53,149.76,154.79,153.98,153.86,156.14,147.2,148.16,157.04,152.87,165.9,159.9,156.14,167.84
653,B,False,135.03,135.55,134.21,132.18,132.27,133.04,131.41,129.22,129.41,127.4,127.35,125.28,125.52,123.9,123.76,123.54,123.43,124.74,125.89,124.46,124.38,123.97,124.66,126.61,125.1,124.92,124.24,125.75,122.88,122.72,120.65,118.59,117.9,116.92,114.75,112.65,111.11,110.2,109.91,108.77,107.91,107.71,107.34,107.77,108.54,108.99,110.47,111.63,113.58,116.17,116.35,117.33,116.58,116.03,117.0,114.28,113.53,114.23,113.24,112.09,111.56,109.0,108.68,107.66,108.07,107.63,105.8,105.71,105.06,105.5,104.89,103.53,102.45,102.97,103.44,103.14,102.49,101.24,102.59,102.95,103.13,102.06,102.32,102.19,104.14,103.76,105.47,107.17,106.63,105.13,106.16,105.62,105.66,105.23,104.51,104.56,102.08,100.78,99.006,97.728,96.309,94.687,93.466,92.084,93.038,93.706,93.688,94.055,95.931,98.029,97.861,99.31,101.22,100.14,99.589,100.46,101.51,102.11
654,B,True,61.504,62.097,53.97,58.962,57.106,54.054,56.059,58.178,55.307,55.313,57.486,58.259,59.241,57.759,54.568,56.105,52.962,55.035,56.308,54.079,53.574,55.681,53.076,55.342,55.457,57.228,56.469,57.599,56.982,58.393,57.638,57.442,58.296,58.803,57.16,58.351,58.218,57.53,57.956,57.277,59.026,60.506,58.758,60.206,59.668,57.796,57.782,57.867,59.813,58.402,58.22,56.713,57.67,58.369,58.729,59.96,59.799,60.144,60.203,60.233,60.871,60.756,60.634,62.438,62.886,63.419,62.643,62.858,62.137,63.956,63.062,62.824,63.343,64.423,65.094,63.08,64.493,65.106,66.058,65.98,67.224,66.081,66.534,66.054,66.063,65.879,65.692,66.752,67.077,67.145,65.989,65.945,65.587,66.453,66.32,67.169,67.499,67.794,68.315,67.006,67.064,66.899,66.823,67.352,68.163,66.547,67.811,68.142,67.339,68.877,68.188,65.759,66.304,66.25,65.727,64.698,64.171,64.034
655,B,True,90.106,89.155,88.99,88.009,87.818,85.606,83.933,83.586,83.445,83.724,82.322,81.506,82.145,83.218,81.852,83.055,83.733,82.416,81.718,82.703,83.91,84.527,86.02,85.239,84.846,84.888,85.91,86.837,87.526,85.575,85.02,85.139,85.136,84.033,83.768,83.523,82.5,79.917,80.374,79.813,81.084,78.106,77.562,77.078,77.391,77.877,79.193,76.609,77.984,77.403,75.666,76.321,76.992,74.528,74.876,72.984,72.001,72.645,74.849,74.095,73.521,73.336,74.432,75.462,75.935,77.465,74.029,73.109,76.094,80.16,76.572,75.598,78.658,83.827,84.699,82.889,85.547,84.207,87.089,84.672,85.719,87.372,87.182,81.917,83.516,81.78,81.645,84.035,85.95,82.738,80.618,85.11,84.317,87.651,86.681,81.288,87.556,84.943,82.365,80.069,84.181,80.408,84.505,77.453,74.105,78.999,79.415,81.172,79.138,78.385,88.302,82.521,83.541,83.575,78.033,82.46,82.643,94.273
656,B,False,110.7,110.75,107.92,108.79,109.02,111.02,112.32,110.48,109.74,109.48,110.01,112.08,112.93,113.12,114.71,114.32,116.93,116.29,117.06,116.92,115.0,116.9,118.35,118.09,117.03,116.88,120.83,121.33,121.7,118.78,117.9,117.43,117.16,115.03,116.24,117.3,114.63,115.76,117.3,115.71,115.29,114.64,115.64,114.9,117.59,119.67,120.75,122.37,124.23,122.81,123.92,126.5,127.35,123.6,124.53,125.05,126.11,122.4,124.58,123.48,123.08,123.71,124.52,125.39,125.9,128.4,130.05,126.75,125.46,125.45,124.38,122.22,120.9,120.02,120.73,120.96,121.97,120.94,120.46,118.23,118.18,119.17,118.9,121.33,122.15,124.6,122.81,124.56,124.1,124.98,130.22,130.95,128.0,127.43,125.59,126.12,123.01,123.16,122.8,120.88,121.38,121.17,122.58,122.85,120.8,123.19,120.91,120.32,122.64,125.07,127.88,127.67,129.42,128.5,127.74,127.7,127.59,128.0
657,B,False,134.98,134.46,136.14,134.64,135.75,105.62,103.27,135.32,133.32,131.21,128.82,128.18,128.61,127.05,126.45,125.62,125.48,127.73,128.21,128.96,129.01,128.53,133.69,135.13,136.77,136.31,138.83,136.94,133.75,135.16,135.73,137.24,133.78,135.62,137.97,138.93,138.67,136.87,135.63,136.29,137.04,135.72,136.71,138.68,139.36,141.77,138.02,137.52,137.12,138.6,138.54,136.06,135.66,133.86,132.87,131.19,127.65,128.85,128.39,126.3,124.25,122.58,121.44,123.17,124.19,123.58,125.76,125.62,126.89,126.01,128.29,132.3,129.73,132.1,129.59,130.91,130.17,129.8,128.0,127.55,124.8,123.36,121.09,123.09,120.16,120.48,121.82,122.4,122.28,122.07,120.54,120.77,120.67,122.2,119.45,118.5,118.31,119.13,121.08,119.71,120.99,119.87,120.37,120.79,119.72,119.71,120.58,119.42,120.02,119.46,118.56,118.77,120.55,121.18,125.62,126.23,129.35,129.89
658,B,True,69.238,65.399,65.774,66.651,67.253,66.2,66.12,64.745,64.019,65.226,65.276,64.78,65.474,64.945,67.332,66.802,65.731,64.824,65.251,65.315,65.533,65.205,66.51,66.639,66.956,68.276,67.918,67.048,68.293,69.528,68.81,70.881,71.463,72.941,74.058,74.301,74.15,76.229,75.608,77.34,78.802,77.271,76.008,75.667,76.275,76.159,78.676,76.094,75.829,76.386,76.785,76.799,76.018,76.821,76.72,77.264,76.911,77.412,78.281,78.499,79.458,79.767,79.346,79.23,78.956,80.058,79.962,80.613,79.785,78.695,78.662,79.512,78.961,78.932,79.064,78.791,77.842,77.802,78.797,76.844,77.939,78.3,79.091,79.464,79.924,80.15,80.686,81.225,82.341,81.999,81.815,80.928,80.612,79.949,80.272,79.582,79.532,79.56,80.005,79.8,80.803,81.667,82.336,84.67,85.96,86.838,87.373,87.609,89.052,89.083,90.025,90.813,89.606,89.654,89.723,88.075,87.869,86.185
659,B,True,67.62,67.138,67.21,67.984,68.466,68.469,68.934,68.071,69.286,69.417,70.783,70.484,72.163,71.792,71.173,70.832,72.183,72.141,72.687,72.898,73.589,73.552,74.015,74.229,73.833,74.165,74.93,75.436,75.811,77.218,76.992,77.533,80.152,79.072,79.835,79.375,79.507,77.544,77.294,77.291,76.322,75.521,75.698,75.487,75.667,76.495,76.768,77.737,77.497,77.898,78.303,78.124,78.703,79.403,79.926,78.854,79.502,79.643,79.554,79.319,79.5,79.518,78.294,78.228,78.892,78.69,78.773,78.866,78.441,77.99,78.209,78.355,78.981,80.585,82.424,80.903,80.335,81.286,82.37,83.218,82.931,82.167,81.654,81.361,80.858,80.5,79.912,79.579,79.826,79.773,80.122,81.925,82.737,84.497,85.264,86.215,86.849,87.347,88.163,87.6,87.678,87.104,87.19,86.119,86.98,87.308,86.593,85.454,84.213,83.394,83.499,83.399,83.052,83.685,84.056,83.616,83.138,83.57
660,B,True,72.941,74.058,74.301,74.15,76.229,75.608,77.34,78.802,77.271,76.008,75.667,76.275,76.159,78.676,76.094,75.829,76.386,76.785,76.799,76.018,76.821,76.72,77.264,76.911,77.412,78.281,78.499,79.458,79.767,79.346,79.23,78.956,80.058,79.962,80.613,79.785,78.695,78.662,79.512,78.961,78.932,79.064,78.791,77.842,77.802,78.797,76.844,77.939,78.3,79.091,79.464,79.924,80.15,80.686,81.225,82.341,81.999,81.815,80.928,80.612,79.949,80.272,79.582,79.532,79.56,80.005,79.8,80.803,81.667,82.336,84.67,85.96,86.838,87.373,87.609,89.052,89.083,90.025,90.813,89.606,89.654,89.723,88.075,87.869,86.185,84.642,84.539,84.538,83.548,83.104,83.347,83.74,83.991,84.225,83.278,84.908,85.748,85.029,84.519,84.604,84.687,84.318,84.736,84.701,84.023,84.915,85.035,85.82,86.125,86.935,87.072,86.878,86.608,87.277,86.253,87.393,87.325,87.529
661,B,False,124.93,125.52,127.39,126.5,126.96,127.99,128.36,130.27,129.22,129.42,129.15,128.74,128.3,128.94,128.14,130.52,131.04,131.46,132.4,131.52,131.3,130.89,128.76,129.21,129.95,127.44,127.58,127.81,125.25,125.55,123.73,123.56,121.28,121.45,118.91,119.49,119.04,121.58,122.97,123.49,125.83,127.28,128.03,128.53,129.65,127.88,128.21,126.38,125.78,125.66,123.09,122.16,121.22,120.22,120.53,120.32,118.54,117.86,117.37,116.45,117.97,119.39,120.35,119.83,120.68,120.07,122.01,122.8,122.84,122.17,120.71,123.34,124.38,122.95,123.01,122.78,123.49,124.23,123.14,123.32,122.63,121.77,121.26,122.42,121.02,121.97,122.73,123.51,125.55,126.12,126.49,127.82,129.7,130.59,131.13,134.25,134.17,134.22,134.19,131.83,132.35,130.89,129.9,130.03,128.04,126.74,125.31,124.57,125.57,126.92,126.92,127.76,128.78,127.75,128.58,131.13,131.68,133.81
662,B,False,122.9,125.08,124.83,123.75,122.28,121.77,120.19,119.52,117.17,118.27,117.66,117.51,117.33,115.41,116.06,115.85,113.98,112.53,114.72,115.13,115.78,115.66,117.15,118.8,119.78,118.25,119.3,118.02,120.34,119.26,118.55,117.72,118.6,118.73,117.89,117.55,115.83,114.9,117.43,117.76,115.57,115.97,114.49,114.68,115.3,114.66,114.81,116.63,115.93,115.55,119.27,119.23,121.68,124.7,125.06,125.06,124.96,126.28,125.62,124.26,125.27,125.51,123.87,122.01,119.94,117.97,116.33,114.79,113.69,112.77,112.32,112.32,111.61,112.82,112.97,111.84,111.54,110.57,112.09,112.42,113.91,113.81,116.17,115.19,117.44,116.16,116.24,119.03,118.72,118.36,121.3,119.72,118.93,118.94,118.69,119.3,120.22,119.6,118.87,118.18,118.03,117.43,117.37,116.84,116.1,119.16,121.95,120.09,117.82,120.26,120.59,123.29,123.41,127.74,129.92,132.3,133.54,134.83
663,B,True,66.03,66.213,66.627,65.587,65.814,65.999,65.773,66.035,67.988,66.93,67.195,67.389,67.867,66.304,67.025,67.108,68.052,67.07,67.776,67.868,67.87,67.173,66.671,66.304,67.283,67.76,68.426,68.232,68.692,69.465,69.34,70.015,70.215,69.951,70.692,71.807,71.991,71.226,71.328,70.642,69.637,70.277,69.761,69.121,69.944,69.711,70.38,70.466,70.962,71.513,71.152,71.56,73.103,73.673,73.902,74.742,73.814,75.289,74.901,74.929,76.368,75.228,75.621,75.5,75.316,74.048,74.394,73.687,72.727,72.058,72.192,72.787,72.973,72.947,73.744,74.284,74.518,74.911,76.584,76.607,77.536,77.249,77.453,78.975,79.033,79.732,79.339,79.437,76.207,79.054,78.441,77.152,77.759,77.731,77.72,77.706,78.212,77.738,79.517,79.635,79.617,80.554,81.059,82.14,83.139,82.426,82.307,82.181,83.11,83.068,82.495,82.094,82.642,82.7,83.41,83.151,84.24,84.434
