,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25,g_s_26,g_s_27,g_s_28,g_s_29,g_s_30,g_s_31,g_s_32,g_s_33,g_s_34,g_s_35,g_s_36,g_s_37,g_s_38,g_s_39,g_s_40,g_s_41,g_s_42,g_s_43,g_s_44,g_s_45,g_s_46,g_s_47,g_s_48,g_s_49,g_s_50,g_s_51,g_s_52,g_s_53,g_s_54,g_s_55,g_s_56,g_s_57,g_s_58,g_s_59,g_s_60,g_s_61,g_s_62,g_s_63,g_s_64,g_s_65,g_s_66,g_s_67,g_s_68,g_s_69,g_s_70,g_s_71,g_s_72,g_s_73,g_s_74,g_s_75,g_s_76,g_s_77,g_s_78,g_s_79,g_s_80,g_s_81,g_s_82,g_s_83,g_s_84,g_s_85,g_s_86,g_s_87,g_s_88,g_s_89,g_s_90,g_s_91,g_s_92,g_s_93,g_s_94,g_s_95,g_s_96,g_s_97,g_s_98,g_s_99,g_s_100,g_s_101,g_s_102,g_s_103,g_s_104,g_s_105,g_s_106,g_s_107,g_s_108,g_s_109,g_s_110,g_s_111,g_s_112,g_s_113,g_s_114,g_s_115,g_s_116,g_s_117,g_s_118
1267,B,False,0.0,0.0,62.635,54.831,56.026,53.815,51.949,51.656,43.919,42.296,42.766,42.295,44.505,41.862,39.571,44.543,45.499,44.303,41.731,41.393,41.276,31.923,50.318,54.961,49.265,48.331,37.732,38.856,51.728,56.626,48.854,47.652,52.281,45.093,47.91,51.288,55.017,60.232,57.671,62.669,67.67,72.131,72.131,63.916,68.545,67.946,73.737,77.346,81.561,75.648,79.199,76.89,90.726,0.0,92.825,85.873,0.0,85.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.107,183.32,179.47,180.53,170.82,158.74,165.41,160.45,96.789,92.178,92.838,93.669,100.4,126.37,195.25,256.38,198.96,169.11,181.41,194.27,201.65,203.84,210.72,217.77,228.34,231.29,234.23,356.77,234.6,226.85,641.55,439.83,580.97,588.83,680.73,576.06,620.18,952.93,468.44,676.82,684.99,510.84,561.99,549.66,509.54,533.78,547.47,950.51,266.96,362.28,394.2,362.75
1268,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.57,29.687,64.302,158.14,182.72,163.49,210.93,206.83,187.73,198.65,113.17,88.909,108.73,126.82,130.67,127.21,111.5,105.01,97.177,0.0,113.33,119.75,125.37,0.0,92.401,92.85,102.81,0.0,0.0,70.604,178.82,276.32,330.21,364.44,231.08,210.62,148.06,174.53,177.12,264.21,181.21,195.95,202.74,295.96,303.88,237.43,250.17,247.55,284.26,491.6,459.8,279.37,578.39,443.64,470.09,485.44,344.5,444.43,356.6,358.65,364.97,367.29,501.8,383.81,367.52,367.98,317.26,331.29,319.7,270.11,309.17,330.21,361.3,406.09,377.08,345.89,337.74,378.55,340.98,295.43,324.08,329.63,296.13,288.28,301.85,274.3,278.91
1270,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,B,False,2803.0,2781.4,2653.3,4044.1,3607.4,3079.8,3022.0,3218.9,2998.5,3005.8,2071.0,3785.5,3716.7,4365.5,4229.0,4193.2,4047.0,3421.6,3891.5,5097.7,4869.9,4311.8,4343.8,3549.5,3992.2,3539.8,4068.6,3055.4,3940.3,2600.2,4250.5,3133.7,3493.4,2514.2,2978.6,3126.8,3313.1,3236.6,3851.8,3210.7,3222.2,3267.0,4196.7,3223.9,3240.0,3710.1,4122.8,3787.5,3366.7,3617.1,3605.7,3507.4,3529.4,3542.0,3179.2,4161.0,2922.2,2920.3,2931.1,2938.2,3041.9,3061.5,3041.1,3054.5,4099.0,4114.8,4213.6,4769.6,4087.9,3039.7,3909.4,2897.5,3466.7,4921.9,3476.3,4243.3,3165.6,4618.2,3611.6,3537.1,3400.6,3986.3,4264.5,5230.6,3697.6,3686.3,3648.6,3076.7,4114.7,4398.8,4440.4,4679.1,4306.2,3176.7,3192.4,3143.0,3156.9,3145.9,3058.2,2978.3,2997.4,3214.5,4447.5,4494.2,3208.5,3201.3,3205.2,3178.7,4157.6,2947.7,4088.0,2999.6,2945.9,2952.1,2906.4,2972.5,4079.9,4124.8
1272,B,False,125.63,137.8,142.3,131.02,117.24,133.31,133.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,B,False,232.92,249.63,256.52,255.93,281.9,591.7,600.32,598.86,632.8,634.41,671.76,687.53,670.36,762.47,1072.8,1046.2,708.18,1041.9,762.33,1051.6,1126.5,1423.9,1561.1,2049.5,1327.9,1650.4,1367.3,1471.6,2030.5,1644.7,2006.3,1322.3,1156.3,1868.4,1903.6,1901.5,1345.7,1170.2,2144.2,1749.9,1468.1,1044.3,959.71,1499.3,1499.5,1166.9,1408.4,1732.3,1561.2,1919.4,2288.3,2602.2,2556.0,1982.5,2731.9,2555.4,2226.5,2342.7,3233.6,3460.8,2260.8,2031.4,2079.2,2168.1,2144.6,2094.8,2400.7,2187.8,2520.8,3452.1,2287.4,1750.8,1701.5,1723.4,2234.5,1465.9,2228.3,2330.6,2621.4,2018.4,2074.1,2006.0,2092.6,2002.5,2303.7,1458.0,1690.6,2160.9,2115.8,2395.4,3350.5,3833.4,3744.8,3719.0,3776.7,3885.1,5745.8,5052.0,5741.6,4290.1,4277.1,3895.1,3894.7,3866.1,3711.0,2384.5,3571.5,4358.7,4180.8,4113.7,3465.4,4282.1,4150.5,3945.9,3960.6,2142.9,1983.0,1983.8
1274,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,B,False,1266.0,1192.6,1201.8,1269.8,1267.2,1840.9,1836.4,1845.4,1865.4,1907.1,1939.5,1301.8,1309.7,1316.9,1287.3,1358.5,1552.0,1523.2,1518.9,1528.6,1593.1,1605.2,1917.7,1925.3,1923.9,2007.0,2670.7,2724.4,2749.1,3115.1,2027.5,1939.1,2651.4,2076.7,2043.8,1978.4,1950.1,2055.9,1999.9,2013.1,2611.0,2477.3,2075.8,2069.9,2471.2,2470.8,2918.8,2376.9,3366.2,3345.0,3331.4,3282.8,4040.1,4218.7,4201.2,3933.5,3451.9,3774.1,3057.4,4666.7,4555.1,5019.4,4859.0,5501.2,5852.7,5242.6,6188.6,5340.0,5385.0,5199.1,5424.6,5344.0,6141.5,6112.0,5382.8,5699.7,6130.9,8169.9,7664.0,6269.8,6232.9,7063.7,7681.1,8291.0,8391.0,7507.9,6952.8,6932.8,6606.2,6666.5,6591.0,6678.6,5411.7,5713.3,4846.0,5062.9,4854.9,5041.2,4427.8,4248.6,4206.5,4155.7,3995.8,3909.1,4380.3,5165.3,4435.4,5668.4,4969.5,5460.4,5517.0,5236.0,5182.3,5356.5,5288.9,5159.0,4569.4,5055.6
1276,B,False,2280.4,2682.3,3269.3,2733.0,2745.5,3117.8,2263.3,2281.4,2643.7,2622.5,2524.6,2481.5,2296.4,2358.4,2117.9,1678.4,2410.3,2439.7,2802.5,2418.9,2482.4,2541.9,2521.1,2756.9,3007.3,3394.1,3146.7,3552.7,3511.3,3101.3,2424.3,2501.3,2463.1,2102.3,2192.7,2662.4,2420.5,2719.4,2258.4,2413.8,1995.1,2883.4,1955.2,2098.7,1800.4,2402.5,2486.4,2176.1,2391.7,2050.8,1888.3,2080.7,2166.6,2127.7,2040.4,1999.5,1798.9,1773.2,2336.2,2132.7,1722.8,1727.3,1701.6,1628.7,2383.9,3015.1,2453.3,3639.8,3061.6,3572.3,3587.4,4125.2,3984.7,3922.1,4128.3,4378.5,4364.3,3941.8,3851.8,3431.7,2947.1,3143.7,2836.8,3287.8,3181.3,2949.5,3960.0,3938.3,2958.0,2902.8,3519.9,3060.5,2433.1,2740.7,2927.6,3077.6,3015.3,2757.5,2981.8,3243.7,3280.6,3107.9,2985.5,3055.2,2950.4,2979.6,2686.9,2736.7,3181.1,3005.1,3126.9,3089.9,3269.7,2963.9,3125.5,3196.3,3343.7,3216.2
1277,B,False,569.83,639.95,426.67,737.01,644.28,588.2,731.95,593.85,619.1,626.21,490.33,428.53,342.69,458.14,472.8,491.92,495.39,483.24,463.63,366.86,447.29,452.41,345.32,384.05,447.95,435.78,410.1,395.05,457.72,473.11,472.35,441.8,420.86,420.94,402.26,289.57,270.57,315.68,300.42,104.37,99.981,73.836,70.547,15.625,16.154,37.753,17.441,14.35,11.837,14.941,14.285,13.622,11.869,0.0,14.19,11.992,7.8615,7.7127,12.445,12.367,10.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,B,False,5395.7,5678.2,5761.1,5795.3,5108.0,5424.7,5957.0,6535.3,6012.6,6302.0,6035.1,5982.9,5833.6,5785.0,6228.8,5478.0,5486.4,5747.4,6982.7,5655.9,5155.5,5583.8,4623.1,4455.0,5013.9,5212.0,5247.2,5311.4,5211.3,5361.1,4841.9,5340.3,4860.6,4879.5,4521.8,4075.3,4139.9,4646.6,5115.8,5115.7,4824.2,4883.3,4919.5,4864.7,5211.6,5303.4,5045.0,5332.1,5741.6,5424.5,5381.5,5116.3,5064.4,4607.5,4635.2,4050.0,4837.3,5180.0,5100.4,4863.3,4880.8,4871.1,5477.2,5369.3,5650.8,6195.3,5739.7,6040.0,5275.0,5618.8,6250.8,5917.3,7249.2,8022.4,6847.4,4724.6,5796.4,5659.7,5098.8,4511.2,4652.8,4313.9,4805.8,5141.2,4538.6,5319.9,4556.6,4472.8,5658.1,5846.0,5662.2,6085.0,6659.2,5923.4,5962.7,6586.3,6435.4,6942.6,7046.2,7113.1,6635.1,5446.2,7261.6,7216.2,7638.2,8395.0,7838.5,7736.0,7926.1,7835.9,7589.2,7303.8,7459.5,7851.2,8483.1,9109.3,8955.6,8876.8
1279,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.84,440.79,491.98,483.76,801.1,392.8,433.49,469.53,785.77,727.66,787.79,664.69,600.13,317.98,447.81,480.28,355.23,381.43,391.49,717.69,591.4,662.49,633.35,562.47,649.63,671.02,530.37,662.4,624.32,539.5,718.12,524.74,337.35,373.96,556.34,393.43,424.25,419.75,513.33,526.06,548.18,573.38,577.85,554.92,529.97,552.02
1280,B,False,849.36,1254.4,1197.6,1192.0,1221.5,1228.5,1219.6,1171.7,1164.3,1180.3,1123.2,1108.3,1461.6,1034.0,1314.1,1063.6,1106.0,1155.6,1187.1,1105.2,1054.4,1042.9,1028.2,1091.6,1045.1,1080.7,1391.3,1477.9,1083.5,1318.2,1357.9,1362.8,1003.2,981.12,967.89,962.5,972.33,1005.1,945.71,1229.7,1030.0,1430.8,1328.3,1305.7,1165.5,974.03,972.12,982.14,874.86,1150.6,628.29,876.37,616.22,600.01,586.24,576.0,864.25,800.77,631.08,550.77,542.33,794.13,541.72,777.09,538.21,521.52,866.82,613.07,1164.1,1173.5,557.88,518.56,528.93,529.18,805.07,520.82,854.02,939.33,583.23,589.42,976.71,969.4,1019.4,1047.8,1020.0,980.74,986.39,641.62,934.09,889.3,644.01,667.28,685.61,695.16,699.35,676.27,393.42,386.97,390.26,393.61,382.51,711.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.149,0.0,0.0,0.0,58.405,0.0,256.14,261.55,0.0,0.0,90.167,101.64,101.03,114.83,135.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.71,250.3,263.52,259.88,0.0,280.05,0.0,0.0,265.39,0.0,268.45,272.89,266.65,281.88,0.0,247.35,240.32,0.0,223.68,0.0,0.0,0.0,0.0,0.0,0.0,203.97,0.0,0.0,190.2,190.61,208.07,0.0,207.84,208.75,200.95,208.08,212.5,202.82,215.48,198.0,191.95,184.84,166.95,160.19,153.73,162.05,169.81,169.97,376.19,144.26,140.68,138.99,139.55,294.81,134.62,138.55,135.4,116.82,124.12
1282,B,False,35882.0,51810.0,41690.0,26866.0,29159.0,37709.0,46925.0,35671.0,46140.0,25842.0,33958.0,23643.0,38396.0,39703.0,52803.0,38735.0,62829.0,33474.0,56688.0,55773.0,50018.0,93086.0,61339.0,58960.0,60955.0,58707.0,62478.0,68666.0,64279.0,59658.0,82258.0,69605.0,80352.0,113530.0,96559.0,107830.0,100590.0,100500.0,60272.0,97379.0,66378.0,71567.0,50360.0,39625.0,27182.0,23668.0,24100.0,27806.0,26848.0,31187.0,22053.0,17748.0,14775.0,15725.0,32535.0,18976.0,10156.0,24795.0,14733.0,11464.0,10120.0,10375.0,9378.1,9690.5,10788.0,8809.4,10329.0,14524.0,26512.0,19398.0,13101.0,9352.3,20585.0,18515.0,11118.0,16546.0,24593.0,18426.0,18483.0,15394.0,16876.0,24212.0,26704.0,5797.9,14186.0,17916.0,6330.3,14436.0,16008.0,14938.0,18607.0,10809.0,7209.6,18941.0,10027.0,11582.0,12391.0,5809.1,11484.0,11368.0,11807.0,5622.8,5353.9,1131.8,552.92,865.57,831.06,1126.1,1689.4,869.08,1145.4,5087.8,673.02,610.07,914.99,5699.6,5093.4,5357.9
1283,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.84,440.79,491.98,483.76,801.1,392.8,433.49,469.53,785.77,727.66,787.79,664.69,600.13,317.98,447.81,480.28,355.23,381.43,391.49,717.69,591.4,662.49,633.35,562.47,649.63,671.02,530.37,662.4,624.32,539.5,718.12,524.74,337.35,373.96,556.34,393.43,424.25,419.75
1284,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.438,43.214,54.817,52.392,52.45,71.144,61.973,85.901,102.38,111.57,213.25,179.32,193.95,215.46,196.16,226.71,238.95,229.45,243.94,229.12,279.7,442.5,332.34,361.05,372.02,388.37,414.48,406.05,411.34,472.32,480.51,1031.5,1104.3,1092.6,1141.4,1196.1,1173.6,1200.8,1230.0,1202.7,1127.5,1626.1,1537.1,1568.7,1538.8,1495.0,1432.6,1457.3,1742.3,1386.4,1366.4,1407.4,1446.3,1429.7,1754.6,1739.9,902.32,1239.9,1197.1,1120.6,1109.1,1765.7,1831.4,1375.4,1524.9,1106.5,1071.9,1417.8,1403.2,1389.0,1385.3,1328.6,1245.1,1224.0,1173.9,1291.0,1241.5,1260.8,1239.1,1259.7,1460.8,1585.9,1583.7,1556.7,1850.2,1539.1,1913.1,1909.9,1860.1,1838.8,1410.6,1445.0,1438.4,1690.7,1426.4,1557.6,1755.5,1522.5,1761.6,1688.1,2045.6,1984.3,1661.6,1810.0,1743.4,1484.5,1642.0,1205.4,1042.9
1285,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,B,False,3679.6,2922.1,3259.4,3905.8,3596.5,4117.0,4129.6,4062.3,3994.7,3916.7,4197.4,4113.6,3495.1,3512.4,4618.1,4168.0,3999.5,3856.5,3929.4,4405.4,3793.5,3753.3,3442.5,3538.8,3804.9,3421.4,3678.5,3457.8,3550.8,3244.7,3343.8,3898.0,3217.5,3341.6,4004.9,3377.7,3461.9,3646.7,3971.0,3827.0,3815.5,3716.3,3723.4,3080.1,3891.7,3279.0,3147.4,3083.2,3099.5,3336.3,3127.9,3116.9,4123.9,3454.6,2970.8,3575.8,3576.7,3163.2,3705.3,3644.8,3282.9,4245.3,3182.3,2935.5,3097.9,3120.8,2601.8,3068.8,3214.9,2725.4,3338.6,3198.2,2751.4,3187.7,3125.0,2685.0,3669.8,3335.3,3142.3,3613.8,3883.8,3469.1,3527.5,3559.9,3882.6,3442.3,3754.0,3740.9,3307.3,3569.9,3322.0,3422.5,3382.4,2985.6,3542.3,3266.2,3317.1,3841.2,3221.4,3029.6,2823.0,4459.7,4019.6,4570.1,4951.7,4816.5,5265.3,4050.8,3938.0,3436.5,3613.6,3573.2,4271.4,3939.4,4357.1,3948.9,4249.7,3466.1
1289,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.325,0.0,24.251,33.605,59.747,91.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.075,49.103,49.492,58.703,65.547,116.32,117.38,74.719,148.95,130.67,273.93,291.64,205.01,425.43,1538.5,1742.1,1234.9,1376.4,1311.6,1173.3,1214.3,1597.6,1445.9,1447.5,1355.7,1217.0,1081.4,1133.7,1029.9,1390.1,1437.6,1028.3,1138.1,1654.8,1198.6,1208.2,1284.5,1178.5,1032.8,1219.9,1260.2,1211.8,1175.1,1200.8,1061.4,1182.9,1163.5,1278.1,1243.1,1361.0,1292.4,1272.3,1168.9,1141.0,1266.3,1263.4,1294.5,1088.2,899.6,943.41,1002.5,1069.1
1290,B,False,0.0,0.0,3372.9,0.0,3326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3209.6,3282.4,3212.2,3295.1,3285.0,3203.9,3190.5,3248.9,3351.8,3236.7,3297.3,3419.0,3377.1,3348.8,3305.1,3280.2,3140.7,3309.4,3314.6,3493.7,3315.3,3230.4,3257.9,3203.0,3194.6,3187.3,3250.1,3224.5,3155.7,3242.9,3258.1,3238.8,3188.7,3171.5,3234.8,3244.2,3205.8,3169.6,3266.7,3294.3,3223.2,3275.9,3223.9,3355.8,3340.5,3334.2,3255.7,3244.9,3193.0,3202.9,3239.4,3262.3,3293.0,3261.0,3330.2,3337.3,3330.4,3412.9,3359.9,3313.5,3275.8,3308.0,3369.4,3403.2,3265.3,3249.0,3208.6,3231.5,3287.1,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
