,FLARE_TYPE,COINCIDENCE,MEANGAM_1,MEANGAM_2,MEANGAM_3,MEANGAM_4,MEANGAM_5,MEANGAM_6,MEANGAM_7,MEANGAM_8,MEANGAM_9,MEANGAM_10,MEANGAM_11,MEANGAM_12,MEANGAM_13,MEANGAM_14,MEANGAM_15,MEANGAM_16,MEANGAM_17,MEANGAM_18,MEANGAM_19,MEANGAM_20,MEANGAM_21,MEANGAM_22,MEANGAM_23,MEANGAM_24,MEANGAM_25,MEANGAM_26,MEANGAM_27,MEANGAM_28,MEANGAM_29,MEANGAM_30,MEANGAM_31,MEANGAM_32,MEANGAM_33,MEANGAM_34,MEANGAM_35,MEANGAM_36,MEANGAM_37,MEANGAM_38,MEANGAM_39,MEANGAM_40,MEANGAM_41,MEANGAM_42,MEANGAM_43,MEANGAM_44,MEANGAM_45,MEANGAM_46,MEANGAM_47,MEANGAM_48,MEANGAM_49,MEANGAM_50,MEANGAM_51,MEANGAM_52,MEANGAM_53,MEANGAM_54,MEANGAM_55,MEANGAM_56,MEANGAM_57,MEANGAM_58,MEANGAM_59,MEANGAM_60,MEANGAM_61,MEANGAM_62,MEANGAM_63,MEANGAM_64,MEANGAM_65,MEANGAM_66,MEANGAM_67,MEANGAM_68,MEANGAM_69,MEANGAM_70,MEANGAM_71,MEANGAM_72,MEANGAM_73,MEANGAM_74,MEANGAM_75,MEANGAM_76,MEANGAM_77,MEANGAM_78,MEANGAM_79,MEANGAM_80,MEANGAM_81,MEANGAM_82,MEANGAM_83,MEANGAM_84,MEANGAM_85,MEANGAM_86,MEANGAM_87,MEANGAM_88,MEANGAM_89,MEANGAM_90,MEANGAM_91,MEANGAM_92,MEANGAM_93,MEANGAM_94,MEANGAM_95,MEANGAM_96,MEANGAM_97,MEANGAM_98,MEANGAM_99,MEANGAM_100,MEANGAM_101,MEANGAM_102,MEANGAM_103,MEANGAM_104,MEANGAM_105,MEANGAM_106,MEANGAM_107,MEANGAM_108,MEANGAM_109,MEANGAM_110,MEANGAM_111,MEANGAM_112,MEANGAM_113,MEANGAM_114,MEANGAM_115,MEANGAM_116,MEANGAM_117
1871,N,False,46.397,46.184,46.088,46.22,46.151,45.79,45.856,45.558,46.353,46.36,46.337,45.823,45.355,45.707,46.112,46.195,45.805,46.24,46.232,46.127,46.671,46.13,46.418,46.299,46.456,46.386,46.476,46.463,46.379,46.329,46.599,46.767,47.081,46.964,47.064,47.646,47.702,47.861,47.648,47.656,47.948,47.9,48.017,47.878,47.94,48.513,48.817,48.868,48.71,48.525,48.718,48.755,48.094,48.357,48.824,48.376,48.198,47.558,47.918,48.095,48.612,48.224,48.778,49.536,48.992,48.898,49.16,49.645,49.46,49.243,49.493,49.53,49.612,50.091,50.334,50.548,50.762,51.339,50.574,50.94,50.992,50.882,51.065,51.31,51.158,51.074,51.408,50.952,50.91,51.247,51.584,51.057,50.968,51.192,51.247,50.665,51.035,50.778,50.789,50.772,50.927,50.689,50.647,50.329,51.085,51.269,51.231,51.284,51.039,50.716,50.829,50.413,50.195,49.91,49.719,49.981,49.839
1872,N,False,29.556,30.075,29.226,29.817,29.76,29.903,29.647,29.758,29.974,30.247,29.897,29.704,29.501,30.415,29.557,29.331,29.271,29.085,29.875,29.629,30.241,30.237,29.836,29.645,29.186,29.573,29.304,30.172,29.797,30.087,30.062,29.863,29.936,29.737,30.401,30.157,30.521,30.408,30.503,30.248,30.498,30.805,30.598,30.579,30.152,30.589,30.322,29.905,29.165,29.431,29.018,28.542,29.06,28.521,28.104,28.867,29.525,29.779,30.072,30.449,30.192,30.281,30.79,30.482,30.719,30.842,31.128,30.253,30.875,31.983,30.872,30.811,31.116,30.741,30.431,31.311,31.148,30.94,30.604,31.259,30.529,31.038,31.189,31.015,30.885,30.569,31.044,31.112,31.024,30.291,30.873,30.551,30.389,29.982,29.695,29.963,30.824,29.987,30.187,30.006,29.868,29.362,28.709,27.857,27.948,27.836,28.136,27.046,26.987,26.539,27.447,26.849,27.55,27.241,28.043,27.651,27.558
1873,N,False,54.302,54.353,54.602,54.432,54.423,54.449,54.27,54.184,54.253,54.173,53.987,53.621,53.583,53.293,53.209,53.219,53.245,53.32,53.139,52.993,53.158,53.216,53.247,53.31,53.255,53.303,53.095,53.236,53.122,52.715,53.075,53.061,53.165,53.294,53.366,53.619,53.418,53.674,53.654,53.622,53.732,53.757,53.776,53.828,53.674,53.564,53.3,53.507,53.354,53.09,53.208,53.156,53.038,53.212,53.136,53.064,52.956,52.817,53.016,53.033,52.874,52.841,52.841,52.989,53.134,53.208,53.135,53.347,53.138,53.263,53.423,53.525,53.786,53.49,53.525,53.647,53.683,53.748,53.653,53.589,53.52,53.271,53.34,53.523,53.189,53.168,53.031,52.97,52.592,52.774,52.785,52.844,52.847,52.733,52.688,52.671,52.401,52.65,52.686,52.702,52.678,52.551,52.789,53.08,53.043,53.237,53.129,53.297,53.237,53.161,53.354,53.513,53.439,53.433,53.415,53.351,53.308
1874,N,False,28.816,29.049,29.079,29.401,29.492,29.541,30.639,30.835,30.699,28.893,29.839,29.536,29.466,28.839,28.751,29.045,28.484,28.605,28.68,28.585,28.858,29.043,29.302,28.756,29.076,28.573,29.021,29.185,29.249,28.417,27.798,28.37,29.217,29.28,29.738,30.226,29.661,29.808,29.818,29.232,28.821,29.067,28.257,27.815,27.793,28.16,27.807,28.488,28.68,28.027,28.941,28.669,29.154,29.25,28.79,28.925,29.14,28.199,28.94,29.274,28.838,28.747,28.817,28.658,28.711,28.661,29.808,29.999,29.963,29.143,29.196,29.107,29.585,29.823,28.479,28.731,29.448,29.673,28.984,29.298,29.243,30.016,29.624,29.056,28.903,29.111,29.85,27.571,29.344,28.67,29.185,29.316,29.271,28.949,28.404,28.915,28.406,28.37,27.385,27.757,28.294,27.371,28.154,27.301,27.814,32.251,49.632,53.312,53.606,54.662,55.004,57.044,51.981,54.298,54.392,56.061,53.946
1875,N,False,39.894,39.761,39.375,39.173,39.226,39.074,38.894,39.279,39.595,39.5,39.347,39.011,39.058,38.917,38.152,38.475,37.618,37.309,37.32,37.521,37.435,38.072,38.297,39.189,39.26,39.226,38.972,38.708,38.666,38.758,38.769,38.283,38.421,38.5,38.538,38.542,38.56,38.76,38.982,39.247,38.908,38.771,38.984,39.047,38.773,38.619,39.051,39.208,39.485,39.589,39.428,39.338,39.421,39.201,39.446,39.114,39.742,39.325,39.298,39.222,39.834,39.84,39.77,39.733,39.881,39.541,39.4,39.539,39.542,39.51,39.472,39.862,39.733,40.375,40.042,39.559,38.56,38.578,38.178,37.842,37.779,38.399,38.623,39.565,39.907,40.776,41.153,41.259,41.533,41.574,41.626,41.952,41.161,40.887,41.157,40.752,40.696,40.675,40.309,39.871,39.697,39.588,39.999,39.529,39.238,38.852,39.179,39.276,39.237,39.217,38.811,39.039,39.142,39.489,39.438,39.388,38.955
1876,N,False,33.142,32.476,32.409,33.793,34.518,33.65,33.066,33.049,33.741,31.318,32.402,32.737,32.619,31.731,32.384,32.87,32.719,31.647,31.667,30.961,31.101,30.39,29.381,30.994,30.817,31.601,33.014,33.553,32.747,31.997,32.131,31.011,31.373,31.31,32.485,32.081,32.125,32.17,32.135,32.38,32.449,31.653,31.56,31.393,31.666,31.325,29.95,29.802,30.293,29.649,28.864,29.811,29.17,31.011,30.541,31.267,30.821,31.005,31.764,31.58,30.939,31.453,31.306,31.322,30.697,31.576,31.647,31.416,32.258,30.324,31.253,30.429,32.314,38.887,42.115,41.431,43.245,37.772,35.268,34.243,32.339,30.211,31.525,30.638,32.424,33.62,33.623,35.156,37.219,33.011,34.417,35.708,37.603,37.737,33.77,35.653,33.432,33.442,32.038,30.936,31.913,32.68,31.332,31.132,31.996,32.63,29.897,29.867,32.049,32.19,31.501,31.238,31.333,27.562,32.041,32.593,34.553
1877,N,False,33.897,32.5,32.859,32.216,31.746,31.865,31.802,32.27,30.894,31.58,31.755,31.32,32.038,31.649,31.423,33.552,35.333,34.197,34.375,33.814,33.716,33.861,33.76,33.189,32.171,32.472,34.264,32.651,34.039,34.063,34.576,33.93,33.976,32.822,31.892,32.234,31.663,31.561,32.143,32.244,32.878,32.301,32.852,33.448,32.011,33.221,32.678,32.77,32.668,31.599,30.797,31.987,32.362,31.389,31.718,32.461,31.885,33.679,34.135,32.186,32.306,32.776,33.403,33.684,33.454,32.506,32.996,33.444,33.225,32.931,34.282,34.645,34.043,33.762,33.381,33.015,32.64,32.489,32.776,32.326,33.354,31.876,32.96,33.184,32.468,32.26,32.721,32.308,32.127,33.658,32.645,31.503,30.072,30.585,30.185,30.792,30.35,31.482,32.587,31.678,31.509,31.929,32.475,32.35,32.58,32.632,32.074,31.975,32.46,32.384,32.142,31.835,32.158,32.138,32.273,32.444,32.778
1878,N,False,29.846,31.09,30.903,30.3,31.867,31.627,30.005,31.597,30.324,29.651,28.758,28.959,29.032,29.493,30.298,28.895,29.601,30.082,30.519,30.119,29.644,31.713,30.181,30.176,29.67,28.338,34.107,36.427,34.76,47.699,55.805,57.202,55.212,52.323,53.122,53.802,48.689,55.85,45.692,44.594,48.176,47.234,48.276,48.365,46.78,40.934,44.343,44.284,46.827,49.725,41.056,45.631,45.548,44.278,41.671,41.809,42.587,45.668,45.303,47.088,50.301,49.7,48.244,49.022,43.397,49.614,48.66,49.556,48.862,47.632,46.466,44.809,43.396,42.233,43.166,44.09,39.687,38.345,39.517,38.859,38.187,41.651,37.151,37.575,37.089,39.368,37.357,36.195,37.913,37.213,40.661,40.297,43.157,44.706,46.826,47.957,45.086,44.948,44.356,47.284,47.06,45.472,47.568,48.124,48.023,45.82,46.633,48.167,45.86,45.477,44.762,46.53,45.322,44.096,44.293,43.552,42.691
1879,N,False,48.318,48.069,47.364,47.446,47.493,48.217,46.456,47.085,47.587,46.889,46.562,48.315,48.853,48.178,49.131,48.127,49.149,47.919,47.581,47.386,47.286,47.945,47.379,47.832,48.811,47.975,49.939,49.04,48.257,48.72,49.472,49.062,50.422,50.564,50.239,49.731,51.349,51.844,52.028,50.308,50.716,49.141,49.988,50.558,50.207,49.826,49.411,49.62,48.567,49.116,49.348,47.761,47.852,47.869,47.945,47.779,46.347,47.603,47.465,47.594,47.336,46.049,47.013,47.711,47.859,47.923,48.627,49.075,48.617,47.713,48.839,46.865,47.118,46.456,47.059,48.908,47.863,47.567,47.493,47.111,44.976,44.293,45.583,44.89,44.029,43.305,43.598,42.45,42.519,43.1,43.482,42.755,43.293,44.394,44.357,43.795,44.167,42.797,44.196,43.347,42.413,42.776,41.902,42.048,41.981,42.249,43.354,42.813,42.948,41.512,42.827,42.667,40.86,39.969,40.797,40.463,39.121
1880,N,False,66.852,66.906,66.965,66.601,66.31,66.08,66.302,65.831,66.323,66.658,66.538,66.842,66.888,66.982,66.933,66.892,66.817,66.963,67.358,67.418,67.596,67.519,67.752,67.338,67.127,66.812,67.173,67.204,67.277,67.311,67.428,67.621,67.664,67.563,67.46,67.822,67.964,67.496,67.455,67.782,67.459,67.46,67.519,67.309,66.977,67.048,66.908,66.561,66.611,66.551,66.592,67.086,66.92,66.736,66.732,66.645,66.953,66.715,66.873,66.699,67.067,67.38,67.928,67.804,67.957,68.006,67.75,67.511,67.428,67.371,67.167,67.365,66.985,67.244,67.203,67.257,67.093,67.246,67.305,67.419,67.648,67.548,67.428,67.397,67.292,67.631,67.457,67.412,67.454,67.063,66.857,66.891,66.781,66.651,66.709,66.669,67.299,67.007,66.716,66.825,67.088,67.533,67.337,67.139,67.346,66.885,66.769,66.939,67.151,67.23,67.365,67.084,67.529,67.19,66.854,67.21,67.312
1881,N,False,32.008,32.737,32.653,32.836,33.217,35.05,34.115,36.303,33.625,33.88,32.243,33.392,32.315,32.292,31.993,32.589,32.907,33.57,32.419,36.813,41.786,39.566,42.706,48.332,45.892,50.54,48.365,50.322,52.637,52.229,51.502,51.946,55.24,54.89,54.93,54.077,51.752,55.048,54.958,52.261,51.394,53.757,52.551,53.357,50.561,47.507,47.735,47.235,47.549,48.06,45.796,43.516,41.033,40.049,38.179,38.709,38.711,39.108,39.92,40.052,38.527,40.036,38.647,38.798,37.141,38.208,36.243,36.682,35.7,35.841,33.969,34.437,33.951,32.743,33.418,33.633,34.334,33.723,32.77,34.033,31.519,32.343,31.754,32.351,32.615,32.68,33.498,33.768,33.4,33.548,34.441,32.241,34.327,33.727,32.505,33.551,32.75,33.745,32.899,31.439,32.323,33.95,32.15,32.219,32.32,31.43,32.501,31.665,32.402,30.749,32.3,34.123,32.812,33.679,35.213,36.257,37.533
1882,N,False,28.701,26.506,26.061,27.59,28.377,26.667,25.986,24.824,27.82,29.048,41.447,36.351,33.35,32.513,31.434,32.947,36.207,38.924,32.652,34.063,42.945,53.065,44.658,52.28,60.011,51.07,39.38,42.356,42.807,52.564,47.898,46.773,45.955,46.541,44.059,45.662,49.667,46.948,48.282,55.765,51.018,43.9,49.257,35.226,50.927,54.924,51.755,49.549,50.133,43.969,44.11,48.168,47.613,46.56,43.994,36.126,39.365,47.485,49.758,46.928,41.374,39.969,37.708,36.781,33.578,35.651,32.962,35.66,34.11,36.089,32.586,33.958,32.822,31.871,31.889,32.62,30.428,30.979,31.72,31.871,31.211,30.642,31.952,35.372,34.238,35.077,34.992,35.964,37.54,36.606,38.639,37.085,36.134,34.44,34.197,34.987,37.422,35.889,34.63,35.601,36.746,35.829,35.132,36.901,37.492,36.012,36.069,36.725,37.699,37.488,36.257,37.03,37.643,36.164,42.872,52.434,51.546
1883,N,False,37.205,37.936,37.664,34.649,38.373,39.211,39.266,38.467,39.575,41.591,38.478,36.247,35.321,34.532,35.726,37.968,37.777,38.414,38.37,44.254,46.992,42.366,46.366,43.859,42.363,39.737,41.276,38.613,39.204,37.601,40.094,37.426,40.147,38.944,34.631,36.575,36.586,36.011,34.656,34.777,34.674,32.234,32.354,32.831,34.24,34.134,35.497,34.128,34.432,37.225,36.919,37.877,36.028,38.021,38.694,36.447,37.997,35.884,34.57,36.0,34.697,42.478,43.5,38.187,39.018,37.387,37.556,35.073,35.305,36.057,37.224,38.351,35.494,34.304,32.898,33.851,32.813,30.844,32.404,32.324,31.456,33.593,34.08,32.648,36.264,42.823,42.187,42.75,40.789,41.993,42.29,43.045,42.373,39.231,38.306,34.88,33.062,34.815,35.853,34.993,34.023,32.567,33.584,32.09,31.822,33.668,34.29,31.748,32.822,33.099,34.587,34.256,34.123,33.82,33.04,33.575,34.317
1884,N,False,29.781,29.833,30.29,29.944,29.944,29.949,29.78,29.532,29.536,29.721,29.391,29.371,29.079,29.045,29.186,29.038,29.719,29.215,29.239,28.901,29.541,29.266,29.698,29.557,29.764,30.171,29.512,29.772,29.678,29.949,29.794,29.387,29.384,30.161,30.037,30.401,30.529,30.47,30.052,30.648,30.468,30.099,30.235,30.118,29.944,30.336,30.041,30.166,30.167,30.034,30.158,30.326,30.459,30.319,30.384,30.136,29.699,29.7,30.058,30.036,29.796,29.837,30.309,30.054,29.618,29.116,29.646,29.863,30.147,30.106,30.019,29.949,30.116,29.952,29.754,30.425,30.316,30.588,30.543,30.617,30.777,30.694,30.398,30.674,30.196,29.997,30.183,30.226,28.882,29.69,29.196,28.925,29.411,28.789,29.16,29.279,28.708,28.897,28.615,28.646,28.95,30.368,29.353,28.97,28.279,28.759,29.738,28.999,28.683,28.931,28.761,29.252,28.88,29.857,29.481,29.435,29.355
1885,N,False,36.691,36.218,36.75,35.997,36.022,35.965,35.815,35.347,35.376,37.067,36.466,36.395,36.559,36.683,36.35,36.684,36.224,35.734,36.916,36.536,36.964,35.675,35.934,35.985,35.952,36.256,35.526,35.112,35.835,35.474,35.01,35.186,35.331,35.551,36.056,35.038,34.436,34.542,34.423,34.13,34.008,34.132,34.009,34.314,34.182,34.142,34.017,33.689,34.14,33.742,33.322,33.332,35.03,34.521,34.0,35.175,36.2,36.539,37.533,35.906,36.403,36.403,36.188,37.559,36.458,35.084,36.049,35.805,33.89,34.45,33.432,34.265,34.164,33.782,33.95,34.436,34.286,34.412,34.462,35.192,34.302,35.031,35.497,35.053,34.356,34.88,35.224,35.242,34.857,35.667,35.705,34.828,34.905,35.294,35.372,35.032,34.719,35.7,35.79,36.018,35.328,36.054,35.315,35.181,35.271,35.509,35.747,35.7,35.851,36.068,35.696,35.595,35.089,34.633,34.815,34.698,34.686
1886,N,False,31.957,33.313,33.77,33.06,33.947,33.745,32.426,33.172,32.77,32.481,32.704,32.674,33.954,32.734,32.868,34.857,31.976,33.622,32.737,32.912,33.073,35.719,34.78,33.892,33.032,33.693,33.421,31.742,31.858,33.148,34.118,33.269,32.583,33.503,34.646,32.104,32.282,33.516,33.288,32.777,32.793,32.316,31.88,33.375,32.415,31.43,33.126,32.014,32.085,33.025,31.829,31.707,31.081,32.144,33.156,34.501,35.098,34.975,35.803,36.38,35.07,36.888,36.125,38.114,37.494,34.924,36.266,36.183,34.066,37.199,35.999,37.217,37.259,36.4,35.754,36.109,36.355,36.215,37.872,38.12,36.787,35.386,36.702,35.404,36.157,34.946,35.553,35.059,34.392,35.211,35.461,33.67,35.186,35.201,34.441,36.373,37.641,37.73,37.64,37.278,37.899,37.59,36.018,37.326,36.015,35.085,36.141,36.163,35.189,34.773,34.431,37.571,36.813,39.03,39.154,33.323,39.022
1887,N,False,33.681,34.587,34.411,33.373,36.789,36.083,35.099,34.982,36.821,37.55,36.165,36.342,35.823,36.047,36.309,36.915,38.387,38.258,37.801,38.873,38.192,38.01,39.561,38.332,38.389,39.04,38.208,38.294,37.646,37.073,36.801,36.784,37.653,37.281,37.285,37.121,36.915,37.253,36.985,36.557,36.762,36.991,36.731,37.423,38.235,36.559,37.3,37.98,38.717,37.639,37.812,38.107,39.434,39.266,39.088,38.901,39.565,39.392,39.264,40.553,39.671,38.975,39.025,39.056,39.081,39.942,40.561,41.68,40.703,41.13,41.378,41.605,42.801,42.733,42.287,41.854,41.194,41.496,41.2,40.718,41.718,40.918,40.928,40.525,40.46,40.332,39.948,39.741,41.095,40.609,42.046,40.462,41.115,40.975,39.224,39.844,40.027,40.588,40.671,40.518,40.959,40.094,39.208,39.345,40.35,39.701,38.996,38.978,39.733,39.485,40.255,40.928,40.508,40.211,39.018,39.594,39.547
1888,N,False,51.488,52.041,51.964,52.173,52.453,52.328,52.31,52.989,52.96,52.921,53.101,53.061,53.238,53.132,53.062,53.031,52.926,53.072,53.041,52.815,52.736,52.326,52.298,52.572,52.494,51.895,51.756,51.55,51.822,52.626,53.006,53.644,53.753,54.118,54.333,54.532,54.514,54.688,55.005,54.933,54.596,54.146,53.668,53.34,53.211,52.976,52.785,52.818,52.93,53.243,53.709,54.033,54.515,54.904,55.197,54.886,54.9,55.189,55.02,55.111,55.207,55.003,55.018,55.206,55.128,55.127,54.767,54.571,54.632,54.845,54.494,54.976,54.875,54.947,55.094,54.978,55.118,55.152,55.354,55.449,55.435,55.56,55.74,55.751,55.727,55.908,56.025,56.219,56.455,56.693,56.864,56.768,56.693,56.432,56.585,56.567,56.312,55.95,55.435,55.114,54.638,54.793,55.274,55.909,56.009,56.441,56.685,57.2,57.635,57.78,57.713,57.999,57.841,57.502,56.911,56.902,56.267
1889,N,False,51.488,52.041,51.964,52.173,52.453,52.328,52.31,52.989,52.96,52.921,53.101,53.061,53.238,53.132,53.062,53.031,52.926,53.072,53.041,52.815,52.736,52.326,52.298,52.572,52.494,51.895,51.756,51.55,51.822,52.626,53.006,53.644,53.753,54.118,54.333,54.532,54.514,54.688,55.005,54.933,54.596,54.146,53.668,53.34,53.211,52.976,52.785,52.818,52.93,53.243,53.709,54.033,54.515,54.904,55.197,54.886,54.9,55.189,55.02,55.111,55.207,55.003,55.018,55.206,55.128,55.127,54.767,54.571,54.632,54.845,54.494,54.976,54.875,54.947,55.094,54.978,55.118,55.152,55.354,55.449,55.435,55.56,55.74,55.751,55.727,55.908,56.025,56.219,56.455,56.693,56.864,56.768,56.693,56.432,56.585,56.567,56.312,55.95,55.435,55.114,54.638,54.793,55.274,55.909,56.009,56.441,56.685,57.2,57.635,57.78,57.713,57.999,57.841,57.502,56.911,56.902,56.267
1890,N,False,51.488,52.041,51.964,52.173,52.453,52.328,52.31,52.989,52.96,52.921,53.101,53.061,53.238,53.132,53.062,53.031,52.926,53.072,53.041,52.815,52.736,52.326,52.298,52.572,52.494,51.895,51.756,51.55,51.822,52.626,53.006,53.644,53.753,54.118,54.333,54.532,54.514,54.688,55.005,54.933,54.596,54.146,53.668,53.34,53.211,52.976,52.785,52.818,52.93,53.243,53.709,54.033,54.515,54.904,55.197,54.886,54.9,55.189,55.02,55.111,55.207,55.003,55.018,55.206,55.128,55.127,54.767,54.571,54.632,54.845,54.494,54.976,54.875,54.947,55.094,54.978,55.118,55.152,55.354,55.449,55.435,55.56,55.74,55.751,55.727,55.908,56.025,56.219,56.455,56.693,56.864,56.768,56.693,56.432,56.585,56.567,56.312,55.95,55.435,55.114,54.638,54.793,55.274,55.909,56.009,56.441,56.685,57.2,57.635,57.78,57.713,57.999,57.841,57.502,56.911,56.902,56.267
1891,N,False,54.053,54.21,53.864,54.073,54.503,54.733,53.967,54.455,54.261,52.979,54.809,55.175,54.998,55.803,55.423,55.279,55.365,55.505,54.558,53.668,53.965,53.863,53.957,53.448,53.905,53.641,53.777,53.262,52.39,52.052,51.409,52.008,52.105,52.904,53.301,53.75,53.865,54.328,54.235,54.843,55.103,54.748,54.733,54.123,53.648,54.114,53.866,54.211,53.913,53.9,53.355,53.337,52.817,50.542,51.412,52.442,52.567,52.022,51.668,49.53,49.17,49.448,49.373,50.625,49.367,49.503,49.3,48.803,48.082,49.185,47.995,48.245,48.279,48.044,47.911,47.912,47.487,47.304,46.693,47.293,46.932,46.902,46.531,46.481,45.87,45.746,47.036,47.118,46.867,47.337,47.082,47.396,46.554,46.734,46.728,46.402,47.248,46.594,46.512,45.96,46.298,46.331,46.797,46.277,45.41,45.749,45.843,45.761,45.96,45.587,45.572,45.447,46.041,45.899,45.523,45.009,45.408
1892,N,False,41.232,41.558,40.778,40.782,41.172,40.802,41.522,42.021,41.536,41.431,41.43,40.921,41.22,41.17,40.944,41.174,41.331,41.337,41.628,41.84,41.337,41.401,41.328,41.794,41.826,41.854,41.457,41.816,42.394,42.544,41.7,41.849,42.27,41.878,42.084,41.67,42.154,41.687,41.53,41.114,40.926,40.9,40.672,39.837,39.802,39.86,39.872,40.304,40.547,40.57,41.085,41.187,40.923,41.154,41.423,40.888,40.717,40.686,40.816,41.144,41.197,40.999,40.896,40.717,40.751,40.729,40.403,40.232,40.066,40.225,40.474,40.176,40.545,40.502,40.726,40.476,40.155,39.943,40.503,40.464,40.693,40.234,41.078,40.328,40.798,41.023,40.834,40.959,40.599,40.246,40.067,40.022,40.52,41.034,40.832,40.379,40.943,39.897,40.075,40.291,40.048,40.372,40.52,41.024,40.285,40.882,40.418,39.75,40.091,40.42,40.835,40.801,40.769,40.904,41.021,40.533,40.387
1893,N,False,63.572,63.717,63.652,64.156,64.421,64.696,64.543,64.623,65.138,65.078,65.245,65.077,64.875,64.91,64.637,64.234,64.052,63.881,64.004,63.852,63.738,64.243,64.407,64.938,64.624,64.551,65.42,64.908,65.161,64.854,64.782,65.002,64.968,65.158,65.054,65.157,65.169,65.007,65.02,64.938,65.369,65.351,64.824,65.229,65.467,65.4,65.354,65.396,65.135,65.343,65.479,65.214,65.057,65.434,65.707,65.645,66.038,66.068,66.172,65.769,65.923,66.371,66.153,66.188,66.34,66.394,66.584,66.15,66.012,65.692,65.804,65.981,65.945,65.995,66.632,66.601,66.742,67.037,66.853,66.763,66.803,66.867,67.134,67.106,66.993,66.939,66.657,66.697,66.138,66.144,65.698,65.444,65.215,64.794,64.739,64.862,64.433,64.161,64.47,65.078,65.036,64.605,64.546,65.189,64.92,65.355,65.64,64.877,65.329,64.771,64.912,65.023,65.027,65.12,65.053,65.128,65.478
1894,N,False,35.156,36.181,36.478,36.557,35.588,36.106,36.624,37.218,36.74,36.333,39.868,40.313,38.941,37.115,37.238,37.131,36.77,37.728,37.71,37.523,37.947,37.713,37.481,37.157,37.045,36.772,36.711,37.643,37.231,38.529,37.014,38.814,38.676,38.507,37.927,37.444,37.243,37.067,38.006,38.408,38.129,37.212,35.998,36.545,36.595,36.573,36.518,36.712,36.971,36.58,36.826,37.32,37.086,36.512,36.462,36.61,35.746,35.59,37.261,37.803,37.232,36.964,36.357,35.653,35.674,36.337,37.258,36.931,37.252,36.749,37.854,38.305,38.279,39.347,38.282,38.987,38.717,38.275,37.491,37.76,37.844,37.935,38.101,37.619,37.973,39.168,39.515,38.966,37.737,37.834,38.18,38.449,37.896,37.612,39.444,38.452,38.078,38.161,39.524,38.59,39.004,39.105,39.944,39.967,39.606,40.933,39.842,40.546,41.665,42.047,40.57,39.416,38.088,39.103,38.218,38.244,38.017
1895,N,False,31.188,31.33,31.885,34.049,32.942,30.898,31.409,32.892,30.574,30.934,31.337,30.34,31.548,31.838,32.651,34.377,33.107,32.141,32.864,34.136,32.668,34.15,32.799,32.12,33.367,33.506,33.179,33.458,33.09,33.379,33.024,32.678,32.413,31.804,32.621,32.12,32.965,33.028,32.394,33.386,33.429,34.667,33.633,34.204,33.866,34.121,32.932,33.977,33.703,32.849,32.816,32.453,32.199,32.11,33.09,33.051,32.892,33.447,33.27,33.167,34.463,33.454,33.722,32.941,33.365,32.731,32.839,32.79,32.856,32.687,32.695,32.437,33.86,34.247,33.716,32.855,32.853,32.766,33.283,33.626,32.416,32.587,33.403,33.568,32.366,32.901,33.74,33.057,33.038,33.377,32.779,32.682,32.174,32.457,32.076,32.371,32.559,31.632,32.315,32.45,32.733,33.086,33.04,33.403,33.075,34.195,35.502,34.87,34.67,35.152,33.48,33.894,34.79,34.281,33.599,32.587,34.104
1896,N,False,51.339,51.709,52.117,52.138,52.011,51.239,51.969,51.151,50.464,50.539,49.492,49.187,49.053,48.952,48.799,48.522,49.108,49.44,49.311,48.225,48.73,48.654,47.734,49.737,49.87,47.678,47.657,47.465,47.375,48.136,47.173,47.945,48.09,48.134,48.089,46.375,45.861,45.113,44.919,44.645,44.73,45.335,44.563,43.398,43.735,44.832,45.84,45.711,44.428,45.157,44.78,43.827,44.181,43.75,44.375,45.15,45.592,43.872,42.311,44.715,44.471,45.2,45.561,43.568,43.433,41.697,42.105,41.406,41.098,42.54,41.332,42.382,42.602,41.665,41.147,42.014,42.419,40.973,40.426,40.186,39.399,39.899,40.052,39.927,39.515,40.095,40.336,40.361,39.393,38.466,39.95,38.617,38.396,38.643,38.24,38.09,38.323,38.345,37.938,38.625,39.382,40.358,39.439,40.163,38.217,38.407,39.099,38.203,37.84,38.729,37.934,36.805,37.236,37.39,37.85,37.444,38.052
1897,N,False,39.042,39.192,38.541,38.97,37.856,37.533,36.603,35.434,35.919,36.668,35.569,35.345,35.945,37.004,36.775,36.52,35.388,35.324,34.105,35.478,33.659,33.509,33.027,33.588,34.631,34.362,33.716,33.657,33.843,34.327,34.648,34.852,34.589,34.288,33.849,33.585,34.998,34.204,33.843,33.842,33.459,33.901,34.501,34.584,34.809,34.138,34.648,34.493,35.025,34.805,34.158,33.668,33.329,33.038,33.743,33.878,34.071,34.312,35.259,35.327,35.163,34.666,34.872,35.192,34.532,35.557,35.314,36.216,37.164,35.721,35.827,37.363,36.591,37.568,35.797,35.275,35.115,34.082,34.776,34.933,34.94,34.088,35.113,34.426,35.365,34.124,34.216,34.016,34.855,35.318,35.108,34.75,34.208,34.699,34.343,35.684,33.979,34.62,34.205,33.053,33.995,32.678,32.786,34.238,34.497,35.321,33.603,34.104,34.198,34.314,32.827,33.104,33.186,33.165,33.237,32.437,33.014
