,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5,TOTPOT_6,TOTPOT_7,TOTPOT_8,TOTPOT_9,TOTPOT_10,TOTPOT_11,TOTPOT_12,TOTPOT_13,TOTPOT_14,TOTPOT_15,TOTPOT_16,TOTPOT_17,TOTPOT_18,TOTPOT_19,TOTPOT_20,TOTPOT_21,TOTPOT_22,TOTPOT_23,TOTPOT_24,TOTPOT_25,TOTPOT_26,TOTPOT_27,TOTPOT_28,TOTPOT_29,TOTPOT_30,TOTPOT_31,TOTPOT_32,TOTPOT_33,TOTPOT_34,TOTPOT_35,TOTPOT_36,TOTPOT_37,TOTPOT_38,TOTPOT_39,TOTPOT_40,TOTPOT_41,TOTPOT_42,TOTPOT_43,TOTPOT_44,TOTPOT_45,TOTPOT_46,TOTPOT_47,TOTPOT_48,TOTPOT_49,TOTPOT_50,TOTPOT_51,TOTPOT_52,TOTPOT_53,TOTPOT_54,TOTPOT_55,TOTPOT_56,TOTPOT_57,TOTPOT_58,TOTPOT_59,TOTPOT_60,TOTPOT_61,TOTPOT_62,TOTPOT_63,TOTPOT_64,TOTPOT_65,TOTPOT_66,TOTPOT_67,TOTPOT_68,TOTPOT_69,TOTPOT_70,TOTPOT_71,TOTPOT_72,TOTPOT_73,TOTPOT_74,TOTPOT_75,TOTPOT_76,TOTPOT_77,TOTPOT_78,TOTPOT_79,TOTPOT_80,TOTPOT_81,TOTPOT_82,TOTPOT_83,TOTPOT_84,TOTPOT_85,TOTPOT_86,TOTPOT_87,TOTPOT_88,TOTPOT_89,TOTPOT_90,TOTPOT_91,TOTPOT_92,TOTPOT_93,TOTPOT_94,TOTPOT_95,TOTPOT_96,TOTPOT_97,TOTPOT_98,TOTPOT_99,TOTPOT_100,TOTPOT_101,TOTPOT_102,TOTPOT_103,TOTPOT_104,TOTPOT_105,TOTPOT_106,TOTPOT_107,TOTPOT_108,TOTPOT_109,TOTPOT_110,TOTPOT_111,TOTPOT_112,TOTPOT_113,TOTPOT_114,TOTPOT_115,TOTPOT_116,TOTPOT_117,TOTPOT_118,TOTPOT_119
667,B,False,4.2645e+21,3.9866e+21,3.9654e+21,4.2248e+21,4.4566e+21,4.3082e+21,4.6755e+21,4.6176e+21,4.7462e+21,4.5141e+21,4.533e+21,4.2998e+21,4.0861e+21,4.1909e+21,4.1451e+21,4.0809e+21,4.0785e+21,4.2083e+21,4.0438e+21,3.8885e+21,4.0023e+21,3.736e+21,3.7222e+21,3.9459e+21,3.9712e+21,4.093e+21,4.4088e+21,4.1614e+21,3.8892e+21,4.3149e+21,4.4574e+21,4.5701e+21,4.5722e+21,4.7821e+21,4.6863e+21,4.97e+21,5.4457e+21,5.8711e+21,6.535e+21,6.4083e+21,6.896e+21,7.0453e+21,7.5781e+21,8.0881e+21,8.4496e+21,8.4755e+21,8.8405e+21,8.918e+21,9.6889e+21,9.797e+21,1.16e+22,1.2848e+22,1.417e+22,1.3356e+22,1.4293e+22,1.5718e+22,1.7181e+22,1.7013e+22,1.8239e+22,1.8151e+22,1.8782e+22,1.6383e+22,1.8524e+22,1.9891e+22,1.9711e+22,1.9929e+22,2.0854e+22,2.1034e+22,2.193e+22,2.2111e+22,2.1405e+22,2.1204e+22,2.2713e+22,2.2545e+22,2.2004e+22,2.2408e+22,2.2586e+22,2.2987e+22,2.417e+22,2.6597e+22,2.7078e+22,2.676e+22,2.5029e+22,2.6025e+22,2.6257e+22,2.6485e+22,2.6263e+22,2.6819e+22,2.6748e+22,2.6365e+22,2.8072e+22,2.6918e+22,2.6766e+22,2.6435e+22,2.6801e+22,2.5766e+22,2.5991e+22,2.6196e+22,2.7122e+22,2.7207e+22,2.7741e+22,2.7526e+22,2.8114e+22,2.7993e+22,2.7727e+22,2.7411e+22,2.761e+22,2.7721e+22,2.7246e+22,2.6812e+22,2.7677e+22,2.6464e+22,2.6332e+22,2.6583e+22,2.5231e+22,2.4638e+22,2.4196e+22,2.4936e+22,2.5476e+22
668,B,True,5.2279e+22,5.2894e+22,5.4748e+22,5.576e+22,5.6698e+22,5.6352e+22,5.811e+22,5.7666e+22,5.9182e+22,5.9343e+22,5.9057e+22,5.9241e+22,5.9461e+22,6.0325e+22,5.978e+22,5.9389e+22,6.0322e+22,6.3765e+22,6.7157e+22,7.0467e+22,7.0798e+22,7.0805e+22,7.2485e+22,7.5004e+22,7.6709e+22,7.6554e+22,7.7605e+22,7.769e+22,7.9398e+22,8.1014e+22,7.9705e+22,7.947e+22,8.0505e+22,8.1521e+22,8.1275e+22,8.1797e+22,8.12e+22,8.4361e+22,8.5881e+22,8.6207e+22,8.771e+22,8.7485e+22,8.7836e+22,8.8592e+22,8.8275e+22,8.843e+22,8.7508e+22,8.9086e+22,8.9497e+22,9.0901e+22,8.9059e+22,8.9522e+22,9.1535e+22,8.9605e+22,9.1575e+22,9.2555e+22,9.1171e+22,9.2519e+22,9.3192e+22,9.5218e+22,9.5703e+22,9.5492e+22,9.6263e+22,9.7576e+22,9.9043e+22,9.9695e+22,1.0163e+23,1.0064e+23,1.012e+23,1.0436e+23,1.06e+23,1.0693e+23,1.0544e+23,1.061e+23,1.0577e+23,1.06e+23,1.0681e+23,1.0668e+23,1.0752e+23,1.0849e+23,1.0762e+23,1.071e+23,1.0512e+23,1.0173e+23,1.0299e+23,1.0355e+23,1.0461e+23,1.0679e+23,1.0789e+23,1.0906e+23,1.1054e+23,1.0983e+23,1.1074e+23,1.1251e+23,1.1022e+23,1.1168e+23,1.1148e+23,1.1298e+23,1.128e+23,1.1203e+23,1.1275e+23,1.1134e+23,1.1203e+23,1.1136e+23,1.1278e+23,1.1313e+23,1.1112e+23,1.0993e+23,1.107e+23,1.0934e+23,1.0943e+23,1.0822e+23,1.0864e+23,1.0914e+23,1.1e+23,1.0955e+23,1.097e+23,1.1186e+23,1.105e+23
669,B,False,5.6172e+22,5.6539e+22,5.6572e+22,5.5287e+22,5.5988e+22,5.6726e+22,5.6156e+22,5.729e+22,5.692e+22,5.5857e+22,5.6745e+22,5.7635e+22,5.8283e+22,5.8314e+22,5.8456e+22,5.9341e+22,5.8921e+22,6.2346e+22,6.2745e+22,6.1977e+22,6.0985e+22,6.1916e+22,6.2673e+22,6.289e+22,6.3161e+22,6.3693e+22,6.5406e+22,6.7249e+22,6.9543e+22,6.8923e+22,6.9214e+22,6.85e+22,7.0501e+22,7.1215e+22,7.2049e+22,7.4342e+22,7.48e+22,7.6261e+22,7.6984e+22,7.7155e+22,7.8812e+22,7.8796e+22,8.1175e+22,7.9279e+22,7.9392e+22,7.7126e+22,7.7888e+22,7.8182e+22,7.8506e+22,7.9842e+22,7.8718e+22,7.9634e+22,8.1117e+22,8.117e+22,8.2999e+22,8.4178e+22,8.2535e+22,8.3072e+22,8.6102e+22,8.5736e+22,8.5834e+22,8.5531e+22,8.6222e+22,8.5806e+22,8.6168e+22,8.6723e+22,8.7071e+22,8.5954e+22,8.4249e+22,8.525e+22,8.6136e+22,8.6669e+22,8.6986e+22,8.6632e+22,8.5343e+22,8.5747e+22,8.5709e+22,8.6007e+22,8.5592e+22,8.424e+22,8.4406e+22,8.7154e+22,8.7962e+22,8.853e+22,8.7677e+22,8.772e+22,8.8754e+22,8.6811e+22,8.6872e+22,8.7879e+22,8.7446e+22,8.7473e+22,8.8532e+22,8.8018e+22,8.6722e+22,8.5301e+22,8.7997e+22,8.7948e+22,8.6722e+22,8.6384e+22,8.7843e+22,8.8466e+22,8.8848e+22,8.9092e+22,9.0826e+22,9.0792e+22,8.9567e+22,9.0985e+22,9.0759e+22,9.1121e+22,9.2945e+22,9.2345e+22,9.3253e+22,9.3286e+22,9.2506e+22,9.3038e+22,9.4315e+22,9.5407e+22,9.7023e+22
670,B,False,4.9351e+21,4.8552e+21,4.9497e+21,4.8495e+21,5.0523e+21,4.6967e+21,4.6729e+21,4.804e+21,4.8072e+21,4.7925e+21,4.8338e+21,4.6858e+21,5.3253e+21,5.1753e+21,4.9822e+21,4.767e+21,4.5141e+21,4.467e+21,4.1748e+21,4.4117e+21,4.3729e+21,4.1052e+21,4.0725e+21,3.9758e+21,4.4501e+21,4.1073e+21,4.215e+21,4.3965e+21,4.4248e+21,4.3719e+21,4.3726e+21,4.3863e+21,4.2978e+21,4.3064e+21,4.1499e+21,4.1894e+21,4.1428e+21,3.905e+21,3.7172e+21,4.0178e+21,4.09e+21,4.1599e+21,3.9025e+21,4.6257e+21,4.4445e+21,5.0316e+21,5.1938e+21,5.1342e+21,4.728e+21,5.0125e+21,4.7653e+21,4.6573e+21,4.9374e+21,4.7611e+21,4.5769e+21,4.782e+21,4.6687e+21,4.4772e+21,4.67e+21,4.639e+21,4.7891e+21,4.3105e+21,4.4058e+21,4.2541e+21,4.1261e+21,4.6351e+21,4.392e+21,4.5587e+21,4.1897e+21,4.2099e+21,4.4808e+21,4.3394e+21,4.2621e+21,4.3825e+21,4.2297e+21,4.2315e+21,4.0623e+21,4.0789e+21,3.9652e+21,3.8492e+21,4.3108e+21,4.021e+21,4.1222e+21,4.1412e+21,4.1107e+21,4.0379e+21,3.9037e+21,4.108e+21,4.1836e+21,4.2093e+21,4.0965e+21,4.0427e+21,4.33e+21,4.7255e+21,4.4804e+21,4.4673e+21,4.4036e+21,4.6757e+21,4.659e+21,4.373e+21,4.2707e+21,4.3977e+21,4.399e+21,4.4331e+21,4.2403e+21,4.6619e+21,4.8201e+21,4.9765e+21,5.1887e+21,5.1122e+21,4.8722e+21,4.7547e+21,4.6917e+21,4.3886e+21,4.171e+21,4.2197e+21,4.0432e+21,4.1605e+21,4.3238e+21
671,B,True,3.9326e+21,4.0243e+21,4.1399e+21,4.325e+21,4.3623e+21,4.4683e+21,4.3518e+21,4.4702e+21,4.463e+21,4.413e+21,4.3878e+21,4.139e+21,4.1258e+21,4.3422e+21,4.5289e+21,4.5992e+21,4.4254e+21,4.7648e+21,4.7164e+21,4.7057e+21,4.5606e+21,4.4025e+21,4.3668e+21,4.3786e+21,4.328e+21,4.2921e+21,4.4133e+21,4.4914e+21,4.5323e+21,4.5868e+21,4.5e+21,4.4275e+21,4.323e+21,4.5333e+21,4.3793e+21,4.3041e+21,4.35e+21,4.3771e+21,4.4797e+21,4.5545e+21,4.3996e+21,4.3599e+21,4.2782e+21,4.3067e+21,4.4213e+21,4.4003e+21,4.2308e+21,4.196e+21,4.0738e+21,4.0134e+21,3.6778e+21,3.9167e+21,3.8289e+21,3.7467e+21,3.7502e+21,3.7474e+21,3.9424e+21,3.7804e+21,3.764e+21,3.5545e+21,3.6734e+21,3.5507e+21,3.5755e+21,3.6472e+21,3.6758e+21,3.6706e+21,3.7623e+21,3.581e+21,3.3491e+21,3.3842e+21,3.287e+21,3.062e+21,2.9165e+21,2.8414e+21,2.76e+21,2.8842e+21,2.7947e+21,2.6257e+21,2.5213e+21,2.5696e+21,2.3363e+21,2.109e+21,1.8707e+21,1.8429e+21,1.8857e+21,1.993e+21,1.8542e+21,1.7441e+21,1.7475e+21,1.643e+21,1.4712e+21,1.5194e+21,1.632e+21,1.5463e+21,1.5585e+21,1.4555e+21,1.4035e+21,1.3509e+21,1.3853e+21,1.2927e+21,1.3708e+21,1.2967e+21,1.2664e+21,1.1526e+21,1.2144e+21,1.1113e+21,1.0821e+21,1.1094e+21,1.1312e+21,1.1749e+21,1.1202e+21,1.1e+21,1.2554e+21,1.141e+21,1.1496e+21,1.2385e+21,1.0905e+21,1.0401e+21,1.0289e+21
672,B,False,5.6185e+21,5.449e+21,5.5548e+21,5.5049e+21,5.6009e+21,5.5956e+21,5.5471e+21,5.6203e+21,5.6466e+21,5.566e+21,5.8167e+21,5.5668e+21,5.6772e+21,5.7595e+21,5.5884e+21,5.6939e+21,5.8026e+21,5.8062e+21,5.8504e+21,5.9122e+21,6.0789e+21,6.1414e+21,6.1182e+21,6.3623e+21,6.3768e+21,6.1985e+21,6.1786e+21,6.2781e+21,6.0762e+21,5.9269e+21,6.2595e+21,6.2643e+21,6.1867e+21,5.9372e+21,5.8842e+21,5.632e+21,5.4117e+21,5.3259e+21,5.1957e+21,5.3263e+21,5.2756e+21,5.2223e+21,5.2571e+21,5.496e+21,5.3023e+21,5.2701e+21,5.1072e+21,5.1923e+21,5.0539e+21,5.1205e+21,5.0706e+21,5.1034e+21,5.0556e+21,4.929e+21,5.0785e+21,5.0821e+21,4.9808e+21,4.8658e+21,4.8481e+21,4.8093e+21,4.7451e+21,4.5183e+21,4.3358e+21,4.4415e+21,4.3728e+21,4.277e+21,4.2622e+21,4.1545e+21,3.9406e+21,3.9923e+21,3.811e+21,3.7495e+21,3.7809e+21,3.957e+21,3.9282e+21,3.8777e+21,3.9362e+21,4.0302e+21,4.0311e+21,4.083e+21,4.0309e+21,3.9126e+21,3.7051e+21,3.7362e+21,3.7372e+21,3.66e+21,3.6123e+21,3.563e+21,3.7595e+21,3.877e+21,3.875e+21,3.7333e+21,3.7779e+21,3.7845e+21,3.8935e+21,3.8671e+21,3.5522e+21,3.5851e+21,3.5368e+21,3.394e+21,3.3513e+21,3.3101e+21,3.357e+21,3.1704e+21,2.9788e+21,2.8232e+21,2.7932e+21,2.816e+21,2.7855e+21,2.7728e+21,2.5673e+21,2.5773e+21,2.4993e+21,2.5779e+21,2.6652e+21,2.6218e+21,2.6428e+21,2.4652e+21,2.4993e+21
673,B,True,5.6456e+20,5.7576e+20,6.4425e+20,8.1903e+20,1.0256e+21,1.0587e+21,1.1513e+21,1.6657e+21,1.731e+21,1.6659e+21,2.0711e+21,2.6174e+21,2.6412e+21,2.5845e+21,2.9123e+21,2.8362e+21,3.3868e+21,3.4258e+21,3.4725e+21,3.3565e+21,2.8769e+21,3.2774e+21,3.3799e+21,3.273e+21,3.616e+21,3.5534e+21,3.4811e+21,3.6925e+21,4.0983e+21,3.8004e+21,3.7997e+21,3.7503e+21,3.6852e+21,3.7316e+21,3.5803e+21,3.6244e+21,3.9255e+21,3.748e+21,3.9306e+21,4.3021e+21,4.2108e+21,4.174e+21,4.2537e+21,4.3073e+21,4.3133e+21,4.3945e+21,4.5249e+21,4.6784e+21,4.7589e+21,4.7682e+21,4.756e+21,4.6398e+21,4.4824e+21,4.5468e+21,4.3649e+21,4.5247e+21,4.6164e+21,4.608e+21,5.0355e+21,5.4889e+21,5.8663e+21,6.4074e+21,6.0407e+21,6.1019e+21,5.9861e+21,5.9559e+21,6.3399e+21,6.0899e+21,6.214e+21,6.1288e+21,5.8011e+21,5.6565e+21,6.0469e+21,6.4697e+21,6.9329e+21,7.3495e+21,7.7223e+21,8.2568e+21,9.0652e+21,9.2561e+21,9.2775e+21,9.3356e+21,9.6709e+21,1.0245e+22,1.0444e+22,9.6144e+21,9.974e+21,9.5261e+21,9.8111e+21,1.0496e+22,1.1228e+22,1.1544e+22,1.2425e+22,1.2682e+22,1.3349e+22,1.3792e+22,1.373e+22,1.3442e+22,1.3416e+22,1.3956e+22,1.4184e+22,1.4115e+22,1.5396e+22,1.5812e+22,1.6345e+22,1.6472e+22,1.6733e+22,1.7119e+22,1.7562e+22,1.8213e+22,1.8475e+22,1.9789e+22,1.9941e+22,2.1024e+22,2.1607e+22,2.211e+22,2.2558e+22,2.321e+22,2.337e+22
674,B,False,1.678e+23,1.6546e+23,1.6483e+23,1.6632e+23,1.6737e+23,1.6874e+23,1.694e+23,1.7279e+23,1.7324e+23,1.7364e+23,1.7509e+23,1.7771e+23,1.783e+23,1.7948e+23,1.7834e+23,1.7832e+23,1.7945e+23,1.7759e+23,1.7799e+23,1.7736e+23,1.7932e+23,1.8098e+23,1.784e+23,1.7656e+23,1.7651e+23,1.7503e+23,1.7637e+23,1.7586e+23,1.8029e+23,1.7917e+23,1.7857e+23,1.7941e+23,1.7996e+23,1.8112e+23,1.8555e+23,1.8503e+23,1.8781e+23,1.889e+23,1.8983e+23,1.872e+23,1.8776e+23,1.9292e+23,1.9354e+23,1.9318e+23,1.9259e+23,1.9281e+23,1.946e+23,1.963e+23,1.9746e+23,2.0012e+23,2.0184e+23,2.0452e+23,2.0591e+23,2.085e+23,2.0977e+23,2.1185e+23,2.1547e+23,2.1959e+23,2.2164e+23,2.2507e+23,2.2938e+23,2.3344e+23,2.3624e+23,2.3766e+23,2.4125e+23,2.4208e+23,2.4484e+23,2.4477e+23,2.4311e+23,2.4754e+23,2.4974e+23,2.5424e+23,2.5639e+23,2.5575e+23,2.5998e+23,2.5831e+23,2.5816e+23,2.5851e+23,2.6046e+23,2.61e+23,2.5939e+23,2.6015e+23,2.5855e+23,2.5794e+23,2.5712e+23,2.5541e+23,2.5397e+23,2.5436e+23,2.52e+23,2.5303e+23,2.5014e+23,2.4993e+23,2.4933e+23,2.4951e+23,2.4997e+23,2.5126e+23,2.5439e+23,2.5449e+23,2.5664e+23,2.5953e+23,2.6266e+23,2.6199e+23,2.6313e+23,2.6533e+23,2.667e+23,2.6502e+23,2.6878e+23,2.6976e+23,2.6933e+23,2.6869e+23,2.6961e+23,2.7143e+23,2.7095e+23,2.6846e+23,2.685e+23,2.6758e+23,2.6679e+23,2.6784e+23,2.6745e+23
675,B,False,7.0124e+23,7.0235e+23,7.0207e+23,7.0095e+23,7.0247e+23,6.9932e+23,6.9797e+23,6.9689e+23,6.9582e+23,6.951e+23,6.9076e+23,6.8866e+23,6.8887e+23,6.8725e+23,6.8696e+23,6.8406e+23,6.8418e+23,6.8379e+23,6.8509e+23,6.8396e+23,6.8411e+23,6.8386e+23,6.8268e+23,6.8364e+23,6.8199e+23,6.8155e+23,6.8166e+23,6.8242e+23,6.8462e+23,6.8544e+23,6.8596e+23,6.8637e+23,6.8667e+23,6.8716e+23,6.8908e+23,6.8953e+23,6.8868e+23,6.8829e+23,6.8912e+23,6.8666e+23,6.8335e+23,6.8416e+23,6.8453e+23,6.8418e+23,6.8373e+23,6.837e+23,6.8339e+23,6.8236e+23,6.806e+23,6.7971e+23,6.7837e+23,6.7918e+23,6.7742e+23,6.7572e+23,6.7783e+23,6.7726e+23,6.7824e+23,6.7686e+23,6.774e+23,6.7739e+23,6.7519e+23,6.768e+23,6.7557e+23,6.7608e+23,6.7502e+23,6.7363e+23,6.7331e+23,6.7315e+23,6.7444e+23,6.7461e+23,6.7637e+23,6.7795e+23,6.769e+23,6.7696e+23,6.81e+23,6.8344e+23,6.8587e+23,6.89e+23,6.9262e+23,6.965e+23,6.9607e+23,6.9705e+23,6.9724e+23,6.9955e+23,6.9772e+23,6.9866e+23,6.9824e+23,6.9865e+23,6.9877e+23,6.9734e+23,6.9816e+23,6.9723e+23,6.9619e+23,6.9987e+23,6.9981e+23,6.9884e+23,6.9787e+23,6.9624e+23,6.9682e+23,6.9458e+23,6.9377e+23,6.9646e+23,6.9618e+23,6.9658e+23,6.9606e+23,6.9555e+23,6.9456e+23,6.9605e+23,6.9607e+23,6.9528e+23,6.9213e+23,6.9232e+23,6.9133e+23,6.929e+23,6.9616e+23,6.9645e+23,6.9318e+23,6.9102e+23,6.9213e+23
676,B,True,2.411e+23,2.5114e+23,2.4684e+23,2.5109e+23,2.6066e+23,2.5491e+23,2.5652e+23,2.6214e+23,2.5875e+23,2.5696e+23,2.5788e+23,2.5926e+23,2.6134e+23,2.6716e+23,2.6396e+23,2.6578e+23,2.6764e+23,2.6646e+23,2.6447e+23,2.638e+23,2.7171e+23,2.715e+23,2.6642e+23,2.6296e+23,2.7121e+23,2.687e+23,2.649e+23,2.683e+23,2.6996e+23,2.6933e+23,2.755e+23,2.6748e+23,2.6609e+23,2.6402e+23,2.6489e+23,2.6859e+23,2.654e+23,2.6615e+23,2.693e+23,2.6852e+23,2.6271e+23,2.6522e+23,2.6094e+23,2.6153e+23,2.6181e+23,2.6095e+23,2.6002e+23,2.5812e+23,2.5929e+23,2.6062e+23,2.5569e+23,2.5952e+23,2.6013e+23,2.5959e+23,2.5976e+23,2.6053e+23,2.6311e+23,2.5996e+23,2.6481e+23,2.6329e+23,2.5976e+23,2.5927e+23,2.5448e+23,2.5865e+23,2.5494e+23,2.5687e+23,2.5885e+23,2.5537e+23,2.5765e+23,2.5715e+23,2.5828e+23,2.5514e+23,2.575e+23,2.5809e+23,2.5514e+23,2.5787e+23,2.5252e+23,2.566e+23,2.5422e+23,2.5183e+23,2.5274e+23,2.5422e+23,2.5301e+23,2.501e+23,2.4761e+23,2.464e+23,2.4771e+23,2.4717e+23,2.4777e+23,2.4773e+23,2.4784e+23,2.4691e+23,2.4298e+23,2.47e+23,2.4657e+23,2.4764e+23,2.474e+23,2.483e+23,2.4766e+23,2.4885e+23,2.4963e+23,2.5e+23,2.5028e+23,2.4883e+23,2.4796e+23,2.5098e+23,2.4802e+23,2.5035e+23,2.5469e+23,2.5114e+23,2.4847e+23,2.4709e+23,2.4815e+23,2.4889e+23,2.4795e+23,2.4593e+23,2.4788e+23,2.4755e+23,2.4667e+23
677,B,True,9.2771e+22,9.0737e+22,9.128e+22,9.1632e+22,9.1493e+22,9.1165e+22,9.0521e+22,9.0415e+22,9.2349e+22,9.3424e+22,9.3643e+22,9.6831e+22,9.7899e+22,9.6539e+22,9.6776e+22,9.5661e+22,9.5129e+22,9.5159e+22,9.34e+22,9.253e+22,9.2031e+22,9.3352e+22,9.3567e+22,9.1019e+22,9.0983e+22,9.2323e+22,9.1516e+22,8.9729e+22,9.1615e+22,9.2855e+22,9.3773e+22,9.3047e+22,9.3126e+22,9.1997e+22,9.2346e+22,9.2601e+22,9.3561e+22,9.3669e+22,9.3346e+22,9.3531e+22,9.2735e+22,9.241e+22,9.1796e+22,8.9733e+22,9.007e+22,9.0084e+22,9.0414e+22,9.1201e+22,9.1473e+22,9.2187e+22,9.2644e+22,9.3402e+22,9.3315e+22,9.3989e+22,9.3534e+22,9.4603e+22,9.5612e+22,9.5894e+22,9.524e+22,9.5295e+22,9.5807e+22,9.7235e+22,9.7465e+22,9.7302e+22,9.8085e+22,9.8664e+22,9.9063e+22,9.9795e+22,9.9354e+22,9.7953e+22,9.7118e+22,9.6312e+22,9.5835e+22,9.4394e+22,9.4408e+22,9.6482e+22,9.6342e+22,9.4691e+22,9.5749e+22,9.5057e+22,9.5129e+22,9.3936e+22,9.5018e+22,9.5281e+22,9.512e+22,9.4452e+22,9.5334e+22,9.5307e+22,9.5507e+22,9.5133e+22,9.4883e+22,9.4482e+22,9.5234e+22,9.7046e+22,9.7158e+22,9.7194e+22,9.652e+22,9.6581e+22,9.828e+22,9.877e+22,9.8825e+22,1.0036e+23,1.0051e+23,1.0187e+23,1.0297e+23,1.0353e+23,1.0461e+23,1.0574e+23,1.066e+23,1.0747e+23,1.0671e+23,1.0763e+23,1.0916e+23,1.0845e+23,1.0907e+23,1.0975e+23,1.0999e+23,1.1194e+23,1.1043e+23
678,B,False,3.9712e+21,4.093e+21,4.4088e+21,4.1614e+21,3.8892e+21,4.3149e+21,4.4574e+21,4.5701e+21,4.5722e+21,4.7821e+21,4.6863e+21,4.97e+21,5.4457e+21,5.8711e+21,6.535e+21,6.4083e+21,6.896e+21,7.0453e+21,7.5781e+21,8.0881e+21,8.4496e+21,8.4755e+21,8.8405e+21,8.918e+21,9.6889e+21,9.797e+21,1.16e+22,1.2848e+22,1.417e+22,1.3356e+22,1.4293e+22,1.5718e+22,1.7181e+22,1.7013e+22,1.8239e+22,1.8151e+22,1.8782e+22,1.6383e+22,1.8524e+22,1.9891e+22,1.9711e+22,1.9929e+22,2.0854e+22,2.1034e+22,2.193e+22,2.2111e+22,2.1405e+22,2.1204e+22,2.2713e+22,2.2545e+22,2.2004e+22,2.2408e+22,2.2586e+22,2.2987e+22,2.417e+22,2.6597e+22,2.7078e+22,2.676e+22,2.5029e+22,2.6025e+22,2.6257e+22,2.6485e+22,2.6263e+22,2.6819e+22,2.6748e+22,2.6365e+22,2.8072e+22,2.6918e+22,2.6766e+22,2.6435e+22,2.6801e+22,2.5766e+22,2.5991e+22,2.6196e+22,2.7122e+22,2.7207e+22,2.7741e+22,2.7526e+22,2.8114e+22,2.7993e+22,2.7727e+22,2.7411e+22,2.761e+22,2.7721e+22,2.7246e+22,2.6812e+22,2.7677e+22,2.6464e+22,2.6332e+22,2.6583e+22,2.5231e+22,2.4638e+22,2.4196e+22,2.4936e+22,2.5476e+22,2.5335e+22,2.4187e+22,2.5549e+22,2.6653e+22,2.6401e+22,2.6665e+22,2.7026e+22,2.6736e+22,2.7182e+22,2.7689e+22,2.8252e+22,2.7768e+22,2.8168e+22,2.8281e+22,2.8476e+22,2.8677e+22,2.8689e+22,2.8488e+22,2.7999e+22,2.7811e+22,2.765e+22,2.7972e+22,2.7012e+22,2.6665e+22
679,B,False,1.5757e+22,1.5519e+22,1.5621e+22,1.5459e+22,1.5327e+22,1.5204e+22,1.5257e+22,1.5344e+22,1.5444e+22,1.5277e+22,1.5312e+22,1.5443e+22,1.5551e+22,1.5299e+22,1.5159e+22,1.4839e+22,1.4958e+22,1.5031e+22,1.5295e+22,1.5127e+22,1.4769e+22,1.4872e+22,1.4729e+22,1.4557e+22,1.4247e+22,1.4034e+22,1.4019e+22,1.4008e+22,1.4191e+22,1.3988e+22,1.3596e+22,1.3007e+22,1.2855e+22,1.3132e+22,1.3079e+22,1.2956e+22,1.2767e+22,1.3035e+22,1.3042e+22,1.3099e+22,1.252e+22,1.2632e+22,1.2373e+22,1.2583e+22,1.2901e+22,1.2514e+22,1.2198e+22,1.2184e+22,1.1993e+22,1.2445e+22,1.2327e+22,1.2213e+22,1.1921e+22,1.2068e+22,1.1865e+22,1.1754e+22,1.1917e+22,1.1422e+22,1.1548e+22,1.1442e+22,1.118e+22,1.149e+22,1.1203e+22,1.1239e+22,1.1356e+22,1.1376e+22,1.1016e+22,1.1179e+22,1.0956e+22,1.0779e+22,1.0691e+22,1.0697e+22,1.0416e+22,1.0465e+22,1.0448e+22,1.0347e+22,1.0766e+22,1.0513e+22,1.0551e+22,1.0548e+22,1.0491e+22,1.0363e+22,1.0024e+22,9.7355e+21,9.7518e+21,9.6081e+21,9.709e+21,9.763e+21,9.4511e+21,9.1005e+21,9.1324e+21,9.3952e+21,9.1908e+21,8.7539e+21,8.7122e+21,8.3886e+21,8.347e+21,8.5504e+21,8.3814e+21,8.3487e+21,8.2175e+21,8.3993e+21,8.3275e+21,8.4628e+21,8.7151e+21,8.5635e+21,8.2798e+21,8.2036e+21,8.2355e+21,7.9082e+21,7.8253e+21,8.0698e+21,7.7336e+21,7.6867e+21,7.7865e+21,7.4576e+21,7.4105e+21,7.5537e+21,7.4745e+21
