index,nar,time_start,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
35,11207,2011-05-08 21:12:00,2.715383333333333e+21,30.025533333333335,129.121,126.61433333333333,55.07083333333333,1.1793259999999999,4505830000000.0,-0.003430413333333333,199.26166666666668,15.363313333333336,2874870000000.0,1792.2266666666667,1.0768703333333333e+22,22.8239,2.676566666666667,1.9006,278.4836666666667,,,
36,11209,2011-05-10 12:48:00,1.498717857142857e+21,32.25992857142857,146.26500000000001,146.52214285714285,60.46975,-0.2951758571428571,2127942857142.8572,-0.006330907142857142,109.99125,13.137210714285713,530017500000.0,2438.960714285714,6.841032142857145e+21,24.873928571428568,7.093532142857144,1.6928,69.31375,,,
37,11211,2011-05-11 05:12:00,6.1443e+20,29.48088888888889,138.82555555555555,138.45740740740737,55.50844444444445,-0.1131172962962963,866642962962.963,0.0012622033333333333,41.24133333333334,1.6915614814814814,303228370370.37036,1944.0777777777778,2.4191037037037035e+21,22.375629629629632,3.058021111111111,,38.6162962962963,,,
38,11212,2011-05-14 17:12:00,3.351725925925926e+20,28.581629629629628,117.89592592592595,117.09444444444443,48.730000000000004,0.09524948999999999,542889259259.2593,-0.0004808321111111111,22.692555555555554,1.712113074074074,143974962962.96295,1526.788888888889,1.174774074074074e+21,22.534074074074073,2.4468844444444446,,38.11096296296296,,,
39,11215,2011-05-16 11:12:00,3.891048387096774e+20,26.531580645161288,130.05838709677417,130.9467741935484,44.22990322580645,-0.7588553870967741,556152580645.1613,-0.010760206451612903,25.932387096774193,6.628061290322581,344240000000.0,1594.8709677419358,1.3073483870967743e+21,21.77803225806452,4.708967741935483,2.2034875000000005,15.667225806451611,,,
40,11219,2011-05-26 22:12:00,3.693803225806452e+20,30.326677419354844,146.46838709677425,145.61612903225804,64.86383870967741,1.4216048387096776,669179354838.7097,-0.010580694193548387,30.867774193548385,6.25370258064516,494580967741.9355,1487.303225806452,1.182476451612903e+21,19.485741935483865,1.3109293548387098,1.3618,61.39735483870967,,,
41,11221,2011-05-23 06:00:00,1.6824379310344828e+21,31.054827586206894,123.48517241379311,123.05620689655173,58.03779310344826,-0.2955610793103448,1744448275862.0688,-0.006196689655172414,100.3891724137931,13.616965517241379,486210344827.5862,2840.0793103448277,8.301348275862069e+21,24.109655172413795,3.524965517241379,,36.64193103448276,35.269,40.18830454545454,80.90044545454545
42,11222,2011-05-29 12:00:00,,,,,,,,,,,,,,,,,,,,
43,11225,2011-05-31 09:00:00,2.0864758620689657e+21,51.84920689655173,101.68696551724136,98.68637931034483,59.01479310344827,0.09257650344827588,2762096551724.1377,-0.007914424137931034,123.24103448275861,26.250344827586208,223705034482.7586,9054.082758620689,3.9894379310344825e+22,41.18820689655172,42.92513793103449,1.7128,97.44527586206895,,,
44,11230,2011-06-03 18:00:00,1.0713962068965518e+22,41.316068965517246,115.50103448275861,114.85103448275864,57.50306896551724,0.48494103448275877,16483275862068.965,-0.0015017634482758619,743.791724137931,24.994982758620694,4625979310344.827,5237.172413793102,1.2069137931034483e+23,33.21148275862069,23.419862068965514,3.0468724137931043,703.8965517241378,320.87,50.364344827586216,397.53344827586204
45,11231,2011-06-05 06:00:00,4.592129629629629e+20,31.057074074074077,130.43111111111114,131.30407407407407,53.157074074074075,0.8553624074074073,864421111111.1111,0.0017778755555555555,36.49307407407407,2.188608888888889,375998296296.2963,1725.6296296296298,1.8301740740740737e+21,24.364999999999995,5.734277777777778,2.500095652173913,47.72937037037037,,,
46,11233,2011-06-06 16:00:00,2.255986206896552e+22,35.13700000000001,116.4158620689655,117.62379310344828,51.967034482758635,0.012896268965517241,31573206896551.723,0.011301627586206895,1564.1344827586208,388.3462068965518,19869379310344.83,4168.544827586206,1.9067172413793108e+23,29.069034482758624,14.710896551724137,4.092472413793104,993.38,2293.1827586206896,53.30620689655172,489.78862068965515
47,11238,2011-06-20 21:24:00,2.162129032258065e+20,30.580096774193542,155.32516129032257,154.98870967741934,70.7967741935484,1.1578545161290323,378969677419.35486,-0.011784254999999999,18.353354838709677,3.92320970967742,260408000000.0,1599.6451612903222,7.172377419354838e+20,18.986225806451607,1.471661923076923,,31.86341935483871,,,
48,11246,2011-07-05 17:00:00,3.906410344827587e+20,30.653931034482756,147.45758620689654,152.4113793103448,62.214172413793094,1.3845575862068962,714872413793.1034,0.008444024137931034,33.96203448275862,5.241613793103448,506624137931.0345,1274.0103448275863,1.0714327586206895e+21,17.74055172413793,1.5379803571428572,1.8331499999999998,109.38827586206895,,,
49,11248,2011-07-12 04:12:00,5.341713793103448e+20,29.615137931034486,125.35655172413793,122.73586206896552,51.19396551724138,0.41414831034482763,886963448275.862,0.002362650344827586,36.84131034482758,2.2785079310344827,210643862068.9655,1817.2655172413795,2.2338827586206897e+21,23.99165517241379,4.145555172413794,,43.492896551724144,,,
50,11250,2011-07-15 15:48:00,6.340924137931034e+21,51.686103448275865,101.16720689655172,101.83382758620688,58.69500000000001,0.3076431034482759,8929048275862.068,0.009167927586206897,414.3741379310345,90.04103448275862,3513100000000.0,10617.172413793103,1.3874517241379311e+23,43.0461724137931,44.64131034482757,3.657303448275862,297.2479310344828,,6.27613448275862,57.03889655172415
51,11251,2011-07-16 11:36:00,2.0321241379310343e+22,35.059034482758626,106.9396551724138,106.8651724137931,44.415068965517236,0.25567137931034484,29629413793103.45,-0.001171432068965517,1302.1551724137937,39.63979310344827,4874468965517.241,4321.355172413792,1.9678310344827585e+23,29.59048275862069,15.498758620689657,2.894248275862069,1046.7620689655173,113.23586206896552,98.07796551724138,923.4724137931033
52,11252,2011-07-16 11:36:00,2.0321241379310343e+22,35.059034482758626,106.9396551724138,106.8651724137931,44.415068965517236,0.25567137931034484,29629413793103.45,-0.001171432068965517,1302.1551724137937,39.63979310344827,4874468965517.241,4321.355172413792,1.9678310344827585e+23,29.59048275862069,15.498758620689657,2.894248275862069,1046.7620689655173,113.23586206896552,98.07796551724138,923.4724137931033
53,11253,2011-07-16 12:48:00,4.813388888888889e+20,26.452888888888893,129.61185185185187,128.18703703703702,49.324703703703705,-0.2751114074074074,567010000000.0,-0.007647503703703705,29.251148148148147,5.291492222222224,247995925925.92593,1932.0444444444443,1.751551851851852e+21,21.914666666666662,1.911381111111111,,13.79522222222222,,,
54,11256,2011-07-22 06:48:00,1.1384725128205128e+22,28.916794871794874,105.3415128205128,105.56487179487179,37.421179487179494,0.3449574615384616,12717588717948.719,-0.006307564102564102,571.5720948717949,70.34329230769231,1892887435897.4358,2881.266666666667,8.240653923076923e+22,24.40828205128205,8.462618108108106,3.490648484848485,411.0018153846153,,,
55,11258,2011-07-17 18:48:00,1.5939137931034482e+21,32.37458620689655,141.33379310344824,140.57827586206898,62.19648275862069,0.6923262413793104,2744765517241.3794,-0.007119120689655172,124.74172413793104,18.678941379310345,1040416896551.7241,1875.9689655172415,6.533220689655173e+21,23.519178571428572,5.921831034482759,1.8902809523809525,189.03000000000003,,,
56,11264,2011-07-29 08:48:00,2.52682e+21,26.98292,102.10984,103.20692000000003,42.02284,-0.36347280000000004,2466324000000.0,0.011552755999999999,149.2464,39.66228,1536584000000.0,2013.836,9.23962e+21,20.28348,2.4571368,2.4729875000000003,46.21196,,,
57,11268,2011-08-09 08:12:00,1.6875413793103453e+21,34.31486206896552,133.93344827586208,132.77517241379311,63.17913793103448,0.7114958620689656,3138689655172.4136,-0.006393034482758622,139.29275862068968,18.120241379310343,1119724827586.2068,1992.837931034483,7.613303448275862e+21,24.919241379310346,7.4784000000000015,,235.11275862068965,,,
58,11270,2011-08-15 07:00:00,7.807341379310345e+20,29.83206896551724,129.76,128.94689655172414,52.66299999999999,0.9708779310344828,1587596551724.138,-0.0002796241379310345,64.5573448275862,1.9759660344827588,740394482758.6207,1587.8034482758621,2.946465517241379e+21,23.11486206896552,4.227203448275862,,91.54593103448275,,,
59,11273,2011-08-19 01:48:00,1.8373612903225806e+21,37.6121935483871,143.63677419354835,140.19387096774193,69.7561612903226,0.2802960967741936,3318012903225.8066,-0.0034102971290322585,158.4606451612903,10.522712258064516,613138064516.129,2370.4290322580646,9.589974193548388e+21,27.308645161290322,11.302277419354835,1.9581333333333333,130.911935483871,,19.549999999999997,28.0835
60,11276,2011-08-26 01:48:00,1.8542850000000002e+21,31.394550000000002,125.4965,127.08650000000003,55.0963,1.3389555,3453665000000.0,-0.0017437550000000003,151.30149999999998,6.378193,2280965000000.0,1781.765,7.485105000000001e+21,23.1807,3.694175,1.8777,324.153,,,
61,11278,2011-08-25 09:48:00,2.588496296296296e+22,39.07425925925926,114.05592592592592,116.76037037037037,55.34007407407407,-0.18905611111111112,40736296296296.3,-0.013537592592592592,2068.2666666666664,536.1285185185186,27586777777777.777,6517.270370370369,3.42854074074074e+23,32.37442307692308,22.526518518518518,4.451907407407408,1204.2444444444445,10461.896296296296,14.556555555555553,177.8396296296296
62,11280,2011-08-30 22:24:00,2.418187096774193e+21,30.53103225806452,130.248064516129,129.7390322580645,56.47325806451613,0.6673510322580646,4116787096774.1934,-0.003617022580645161,173.23225806451615,14.516393548387095,1870220322580.6453,1556.9580645161288,8.639932258064517e+21,22.193677419354835,3.6465870967741933,2.2583181818181814,312.86225806451614,,,
63,11282,2011-08-31 10:24:00,7.947044827586206e+21,53.86400000000001,92.18372413793102,92.86827586206894,54.85162068965517,0.35929275862068966,12903931034482.758,0.0021649731034482757,568.7272413793104,30.707137931034485,3043613793103.448,9474.355172413794,1.7652241379310346e+23,43.37927586206897,47.31313793103447,3.167706896551724,772.7796551724139,660.912,30.899172413793103,332.86448275862074
64,11284,2011-08-30 07:36:00,,,,,,,,,,,,,,,,,,,,
65,11285,2011-08-31 02:00:00,1.2753367741935486e+21,40.832,127.85870967741936,124.9232258064516,59.79377419354838,-0.3330893870967742,2511432258064.516,-0.003500554193548387,100.71345161290324,8.139379032258065,651927741935.4839,2369.4193548387093,7.716251612903227e+21,31.455548387096773,17.921406451612903,2.1923999999999997,66.32245161290324,37.73725,37.16,71.1515
66,11288,2011-09-08 13:48:00,2.794319354838709e+20,33.773967741935486,151.10709677419354,154.66548387096773,76.37780645161288,1.2164106451612904,433954838709.6774,-0.0132274,22.988645161290318,5.369587096774193,285032838709.6774,1951.8645161290324,1.0653648387096775e+21,20.879322580645155,2.075648064516129,1.8489666666666664,29.576064516129033,,,
67,11293,2011-09-15 02:00:00,2.3081275862068966e+22,53.981344827586206,97.77058620689654,102.46827586206895,59.88558620689656,0.1990372413793103,37991241379310.34,-0.014250620689655174,1845.6137931034484,506.6024137931035,6066417241379.311,14601.965517241379,6.892479310344827e+23,46.19665517241379,47.04593103448276,4.4053896551724145,1248.2517241379312,7153.575862068966,20.828000000000003,404.3431034482759
68,11294,2011-09-15 14:00:00,4.486051612903226e+21,40.66329032258065,140.04419354838709,139.20709677419356,73.45835483870967,0.30490690322580644,7079600000000.0,-0.0031349709677419356,358.63225806451607,21.389396774193546,1141363548387.0967,3643.6580645161293,3.28793870967742e+22,29.982064516129036,15.861387096774193,2.6667285714285716,305.87838709677425,143.55999999999997,12.12404827586207,53.563
69,11298,2011-09-19 08:36:00,2.917058620689655e+22,52.09668965517242,110.1644827586207,113.47068965517241,67.1978275862069,0.4349168965517241,57818241379310.34,0.0019817072413793103,2732.0827586206897,101.77848275862067,11823200000000.0,7843.989655172414,5.289455172413793e+23,42.061620689655165,39.767344827586214,4.4993448275862065,2217.324137931035,33358.68965517241,23.45955172413793,427.7937931034483
70,11299,2011-09-19 02:36:00,8.099438709677418e+21,41.817419354838705,134.16580645161292,135.15645161290323,71.25793548387097,0.04820066129032259,14720290322580.645,0.008096570967741934,685.5674193548388,107.73406451612901,7569525806451.613,3872.087096774194,6.7757322580645156e+22,31.675903225806447,17.783645161290323,3.776283870967742,513.5077419354839,1444.051612903226,20.45861290322581,147.5567741935484
71,11300,2011-09-19 20:36:00,8.423500000000001e+21,38.34885714285714,98.71414285714286,100.9737142857143,46.844857142857144,-0.034332771428571426,10615428571428.572,0.006113428571428573,510.48142857142864,80.10642857142857,4022342857142.857,5260.542857142857,9.1556e+22,32.22571428571429,21.568142857142856,3.875385714285714,262.42285714285714,405.0071428571428,16.028428571428574,111.07500000000003
72,11304,2011-09-27 09:36:00,2.1242225806451608e+21,46.69606451612904,134.58193548387098,134.95322580645163,80.7524516129032,0.1821877193548387,3310793548387.0967,-0.013183967741935485,174.2341935483871,41.819709677419354,1370938387096.7742,4664.890322580645,1.9687967741935484e+22,32.56467741935484,19.52712903225807,2.4074838709677415,171.42709677419353,265.62,28.009161290322584,123.63000000000002
73,11306,2011-10-02 03:36:00,2.4544827586206897e+21,49.790862068965524,117.37000000000002,112.22206896551725,69.19689655172415,0.7478506896551724,3809124137931.0347,0.008399513793103447,189.44689655172417,31.550241379310343,1746024137931.0344,9509.579310344829,4.727917241379312e+22,37.2946551724138,34.865344827586206,1.9360285714285717,186.47655172413792,,,
74,11308,2011-10-05 17:48:00,4.3745034482758614e+21,27.90962068965517,122.25137931034483,121.89103448275861,44.286310344827584,0.28940344827586206,5992320689655.173,0.0017015082758620689,256.28172413793106,12.193258620689653,1278864827586.2068,1609.2034482758625,1.5629275862068965e+22,23.013620689655166,3.257362068965517,2.293846153846154,232.1648275862069,,,
75,11310,2011-10-06 15:36:00,3.509062068965518e+21,31.74686206896552,133.14620689655172,133.2913793103448,53.8441724137931,0.27591534482758623,4403175862068.966,0.00016741058620689653,213.63172413793103,3.0758617586206896,787394827586.2069,2825.9034482758625,1.9511482758620686e+22,24.980793103448274,7.453444827586208,2.875291304347826,151.1186206896552,,2.23355,7.8102
76,11311,2011-10-09 01:36:00,3.521419354838709e+21,44.9167741935484,104.44774193548388,102.23832258064515,54.4118064516129,0.13055151612903226,4872106451612.903,0.003659690322580645,209.80677419354836,21.183903225806453,609455225806.4517,6753.577419354839,5.1932483870967745e+22,36.51429032258064,32.84738709677419,3.1886548387096774,195.02774193548393,,1.9401666666666666,11.097666666666667
77,11320,2011-10-14 23:24:00,1.549190322580645e+22,34.119709677419365,101.87725806451616,103.49903225806453,43.38154838709677,-0.16916532258064518,18188419354838.71,-0.002154880645161291,838.5793548387097,53.419870967741936,2190061290322.5806,3302.3999999999996,1.0885387096774191e+23,28.572516129032255,13.225709677419355,3.9013548387096777,483.77870967741933,256.8074193548387,37.595935483870974,259.77290322580643
78,11322,2011-10-17 14:12:00,,,,,,,,,,,,,,,,,,,,
79,11323,2011-10-21 20:12:00,6.964082758620691e+21,36.41558620689655,129.95379310344828,129.70827586206897,63.058517241379306,1.079733448275862,14333862068965.518,0.0018992882758620687,643.3289655172414,23.40283103448276,6713455172413.793,2437.368965517241,3.884634482758621e+22,27.224827586206892,11.00696896551724,2.907210714285714,741.7793103448275,402.0596551724138,20.151862068965517,77.5528275862069
80,11326,2011-10-22 04:48:00,2.2071137931034477e+21,33.25706896551724,131.42689655172413,130.27172413793105,58.72051724137932,-0.12055896551724138,3092065517241.3794,0.0025786505862068964,160.5896551724138,7.937588275862068,697663793103.4482,2818.448275862069,1.1866896551724137e+22,26.490689655172414,9.390693103448278,2.4780620689655173,78.79303448275863,67.80766666666666,15.081618181818184,34.849909090909094
81,11327,2011-10-23 22:48:00,1.1523580645161291e+22,50.98870967741936,105.70161290322581,107.23612903225803,61.538129032258055,0.008749564516129031,18552032258064.516,-0.0030614838709677418,812.3661290322583,59.49358064516129,2646783548387.0967,7900.735483870969,2.0329290322580648e+23,42.22696774193549,39.198032258064515,3.6814967741935476,533.8264516129032,3554.1354838709676,15.849548387096771,177.94935483870972
82,11328,2011-10-23 16:48:00,5.129037931034483e+21,32.49627586206897,134.98931034482754,134.89689655172413,60.24934482758619,0.9538682758620689,9577255172413.793,-0.0029632437931034488,411.0106896551723,25.023268965517243,4513503448275.862,1730.2551724137932,2.0384793103448274e+22,23.31320689655172,5.695813793103449,2.9191137931034485,705.5210344827586,,,
