,Unnamed: 0,tss,validation_tss,hss,validation_hss,loss,validation_loss
32,,0.8047343492507935,0.8023715615272522,0.7837645411491394,0.7537007927894592,1.2960519790649414,1.345665454864502
33,,0.7983485460281372,0.8023715615272522,0.7742710113525391,0.7537007927894592,1.2686333656311035,1.5189063549041748
34,,0.7581177949905396,0.8023715615272522,0.7608224749565125,0.7537007927894592,1.3064743280410767,1.5889523029327393
35,,0.6979418992996216,0.788482666015625,0.716353714466095,0.7423766851425171,1.5519287586212158,1.514207363128662
36,,0.7009509801864624,0.788482666015625,0.7248417139053345,0.7423766851425171,1.5855549573898315,1.5993943214416504
37,,0.6937413811683655,0.788482666015625,0.7161878347396851,0.7423766851425171,1.5762660503387451,1.687626838684082
38,,0.7231780290603638,0.788482666015625,0.7382524013519287,0.7423766851425171,1.5095276832580566,1.687626838684082
39,,0.7545605897903442,0.788482666015625,0.7606521248817444,0.7423766851425171,1.4234331846237183,1.687626838684082
40,,0.7401140928268433,0.788482666015625,0.7501609325408936,0.7423766851425171,1.4019761085510254,1.687626838684082
41,,0.7752071022987366,0.788482666015625,0.7768483757972717,0.7423766851425171,1.3019367456436157,1.687626838684082
42,,0.7751930356025696,0.788482666015625,0.7757571935653687,0.7423766851425171,1.2808490991592407,1.687626838684082
43,,0.761975884437561,0.788482666015625,0.7658013105392456,0.7423766851425171,1.2691501379013062,1.687626838684082
44,,0.7959278225898743,0.7969367504119873,0.7773144841194153,0.7450019121170044,1.265364170074463,1.5941965579986572
45,,0.8114911317825317,0.8108257055282593,0.780498206615448,0.7561086416244507,1.3129258155822754,1.4329028129577637
46,,0.82591313123703,0.8247145414352417,0.7766140699386597,0.7670259475708008,1.362584114074707,1.3999441862106323
47,,0.8206966519355774,0.8108257055282593,0.773625373840332,0.7561086416244507,1.3748347759246826,1.5875192880630493
48,,0.8152721524238586,0.7830479145050049,0.7859591245651245,0.7337007522583008,1.289155125617981,1.6918716430664062
49,,0.777927577495575,0.8023715615272522,0.7636844515800476,0.7537007927894592,1.3533493280410767,1.590658187866211
