,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45
70,M,False,94.013,93.319,93.792,94.313,95.378,96.156,97.188,97.459,98.092,97.553,97.166,97.279,97.129,96.524,95.924,95.183,94.694,94.482,94.166,92.937,92.766,91.017,90.597,90.334,90.383,90.798,90.494,90.812,90.616,90.67,91.527,92.1,92.356,92.254,92.66,92.454,92.054,91.62,91.66,91.651,90.586,91.462,91.483,90.687,90.435
71,M,True,117.44,116.58,116.6,115.87,115.98,116.03,116.27,115.11,114.69,114.63,114.6,113.24,112.82,111.72,112.53,112.54,113.01,112.67,112.79,113.12,113.5,115.01,114.88,114.57,115.02,115.43,116.81,117.15,117.06,118.39,117.12,117.78,117.17,116.34,115.53,114.81,113.13,113.44,113.1,112.92,111.73,113.57,113.82,114.07,114.21
72,M,False,118.41,118.33,118.35,117.71,117.9,117.27,116.16,116.07,115.18,114.49,114.39,113.93,113.37,113.89,114.01,113.73,113.57,113.09,114.22,114.49,115.03,115.73,117.03,118.22,118.99,119.17,120.24,120.27,119.59,118.52,117.48,115.92,116.8,116.28,115.93,115.13,115.39,114.28,113.56,113.66,113.41,113.72,113.47,113.38,113.99
73,M,True,91.595,91.476,91.045,90.152,89.089,89.153,88.694,88.62,88.377,87.9,87.791,88.007,87.747,88.185,88.544,88.992,89.282,89.057,89.997,89.914,89.655,90.402,90.754,90.73,90.89,90.207,89.214,88.582,88.263,88.287,88.183,87.408,86.827,86.342,86.831,86.727,86.741,86.45,86.047,86.084,86.244,86.728,86.536,86.669,87.11
74,M,False,87.325,87.361,87.852,88.599,88.814,89.467,89.252,89.705,88.617,88.814,88.065,86.896,86.854,86.126,85.969,85.07,84.016,83.611,83.427,82.599,81.918,81.41,81.416,81.235,81.149,81.004,81.401,82.767,83.161,83.244,83.291,83.35,83.295,83.164,82.59,82.686,82.302,81.815,81.729,81.832,81.218,81.544,81.537,81.062,80.312
75,M,True,108.63,108.43,107.71,108.33,107.58,108.04,108.25,106.08,105.89,106.23,105.92,106.2,107.02,106.8,106.3,106.44,106.47,105.52,105.87,107.0,106.61,106.83,107.67,107.84,107.49,107.88,108.03,107.57,108.5,109.63,110.23,111.07,111.68,110.36,109.3,109.29,108.19,108.02,105.32,103.83,103.92,102.71,103.04,104.51,104.24
76,M,False,105.77,105.34,104.97,103.89,102.93,101.03,100.05,98.291,96.68,96.73,95.076,94.396,93.458,93.298,93.315,93.346,94.601,95.478,96.481,97.096,97.708,98.808,98.719,98.8,98.707,98.606,98.317,98.119,97.428,96.284,95.578,94.296,93.242,93.367,92.318,91.6,90.369,90.56,90.332,89.705,89.089,89.291,89.36,89.305,89.487
77,M,False,94.601,95.478,96.481,97.096,97.708,98.808,98.719,98.8,98.707,98.606,98.317,98.119,97.428,96.284,95.578,94.296,93.242,93.367,92.318,91.6,90.369,90.56,90.332,89.705,89.089,89.291,89.36,89.305,89.487,89.294,89.439,89.204,89.607,88.371,88.166,88.209,88.331,88.679,87.957,88.035,88.749,89.112,89.824,90.502,91.506
78,M,True,115.79,114.55,115.45,114.88,114.98,114.68,114.29,113.97,113.55,112.41,112.73,112.45,111.49,111.95,111.54,111.42,112.09,112.61,113.76,114.64,115.24,116.28,118.4,118.04,117.66,116.88,115.7,115.87,114.23,112.95,111.77,111.5,110.25,108.37,107.8,107.19,106.7,107.0,107.54,107.62,108.25,108.61,109.33,110.49,110.74
79,M,True,108.67,109.27,108.97,108.99,108.98,109.26,110.93,112.95,114.61,114.91,115.3,115.91,115.4,114.92,115.51,115.5,114.96,115.16,114.42,101.32,112.45,112.8,112.05,113.06,112.4,112.59,113.77,115.37,115.51,115.97,117.4,117.61,117.95,117.6,117.63,119.42,120.21,121.55,122.47,122.79,122.53,122.7,122.07,121.68,120.93
80,M,False,114.01,112.55,112.37,113.24,113.33,113.37,112.77,114.01,115.46,116.9,115.64,114.79,115.45,114.98,114.66,114.16,113.86,112.97,111.97,111.22,110.9,110.94,109.57,109.07,108.02,107.64,107.11,106.94,106.24,106.97,106.76,107.03,107.09,107.97,107.56,107.62,108.06,108.0,108.14,108.17,108.9,108.56,108.37,107.75,109.37
81,M,False,106.33,106.86,108.31,109.84,110.29,109.41,109.82,109.76,110.48,110.21,110.37,110.15,107.51,106.96,106.67,105.57,104.42,104.7,103.44,102.49,102.29,102.17,100.98,100.91,100.67,100.68,100.64,100.68,101.12,101.3,101.37,100.98,100.54,101.21,102.34,102.22,101.79,101.87,102.22,102.42,102.4,102.57,103.0,102.2,102.63
82,M,False,76.304,76.665,76.79,77.048,77.354,77.318,78.119,78.464,77.779,78.209,78.046,78.426,79.071,78.951,78.984,79.47,79.662,80.311,81.25,81.0,82.071,82.212,82.105,82.647,83.446,83.42,83.197,82.469,81.882,81.154,80.176,79.715,79.265,79.061,80.211,81.355,82.644,83.891,85.282,86.331,86.648,86.935,86.828,87.733,87.702
83,M,False,86.997,86.517,85.498,83.013,84.085,85.583,86.677,87.174,85.902,82.71,86.848,85.463,85.636,87.888,88.315,85.456,87.588,86.875,86.553,86.371,85.791,86.541,86.926,88.375,87.976,87.327,87.053,86.578,86.975,85.229,86.789,89.484,87.023,87.504,87.798,88.684,89.462,90.13,89.762,93.514,91.106,92.312,91.228,92.952,91.172
84,M,False,86.102,86.538,86.969,86.653,85.043,84.832,84.975,82.195,80.91,79.295,79.202,78.505,77.668,78.152,78.456,78.902,78.473,80.548,82.263,81.749,81.339,83.557,82.429,81.96,81.858,80.686,80.675,80.731,78.721,79.668,81.134,79.975,79.147,79.647,78.001,77.288,78.291,79.407,78.162,76.813,76.711,76.581,78.29,78.424,78.299
85,M,True,87.976,87.327,87.053,86.578,86.975,85.229,86.789,89.484,87.023,87.504,87.798,88.684,89.462,90.13,89.762,93.514,91.106,92.312,91.228,92.952,91.172,91.237,90.844,92.398,91.251,91.991,90.67,93.502,91.422,91.402,91.193,91.098,91.284,93.406,91.106,91.525,90.752,91.525,90.795,91.676,92.711,91.508,92.237,92.133,91.349
86,M,False,86.578,86.975,85.229,86.789,89.484,87.023,87.504,87.798,88.684,89.462,90.13,89.762,93.514,91.106,92.312,91.228,92.952,91.172,91.237,90.844,92.398,91.251,91.991,90.67,93.502,91.422,91.402,91.193,91.098,91.284,93.406,91.106,91.525,90.752,91.525,90.795,91.676,92.711,91.508,92.237,92.133,91.349,92.647,92.896,92.047
87,M,False,87.504,87.798,88.684,89.462,90.13,89.762,93.514,91.106,92.312,91.228,92.952,91.172,91.237,90.844,92.398,91.251,91.991,90.67,93.502,91.422,91.402,91.193,91.098,91.284,93.406,91.106,91.525,90.752,91.525,90.795,91.676,92.711,91.508,92.237,92.133,91.349,92.647,92.896,92.047,92.709,93.665,93.367,93.559,94.139,95.626
88,M,False,93.514,91.106,92.312,91.228,92.952,91.172,91.237,90.844,92.398,91.251,91.991,90.67,93.502,91.422,91.402,91.193,91.098,91.284,93.406,91.106,91.525,90.752,91.525,90.795,91.676,92.711,91.508,92.237,92.133,91.349,92.647,92.896,92.047,92.709,93.665,93.367,93.559,94.139,95.626,94.69,95.052,94.926,95.899,95.394,95.563
89,M,True,92.932,93.411,92.736,92.466,92.849,92.56,93.497,93.459,93.478,92.799,92.607,91.998,92.186,92.675,91.662,92.305,92.989,92.732,93.538,93.966,95.649,95.782,96.476,97.671,97.619,97.988,98.518,99.041,99.779,99.421,99.439,99.033,98.947,98.099,98.784,97.731,97.966,98.241,96.74,96.876,97.468,97.64,97.85,97.206,97.305
90,M,False,108.1,99.716,99.966,106.94,106.51,106.98,105.3,104.25,104.01,108.45,108.58,93.602,91.246,95.121,94.772,94.486,93.068,92.595,93.242,92.456,93.384,90.663,90.837,90.449,88.227,88.056,90.638,97.669,89.307,92.363,91.927,95.019,90.051,93.617,88.947,93.417,96.624,90.958,90.266,93.398,95.297,84.562,84.044,81.555,85.297
91,M,False,96.304,96.11,96.121,95.595,95.388,95.54,96.308,96.705,97.117,96.959,97.015,97.686,97.747,97.419,97.326,97.38,97.509,97.392,96.438,96.187,96.858,97.147,98.015,98.819,99.784,100.29,101.56,101.49,102.22,101.72,102.44,101.65,100.89,101.18,101.1,100.71,99.931,100.18,99.779,99.315,100.15,100.36,100.92,100.58,100.45
92,M,False,90.779,91.11,91.667,92.234,92.005,92.457,92.677,92.825,92.666,93.157,93.072,92.957,93.026,92.975,92.809,92.383,91.851,91.368,90.949,90.167,89.648,90.016,90.355,91.051,91.608,92.314,92.353,93.234,93.393,93.549,94.267,95.404,95.795,96.477,95.633,94.786,93.481,92.76,92.399,92.869,92.551,92.433,91.803,91.789,92.146
93,M,True,98.868,99.069,98.601,100.47,102.4,103.24,104.09,103.11,101.26,100.47,98.922,99.338,98.366,100.1,100.61,101.18,100.91,101.15,103.35,102.21,100.85,102.33,102.2,103.38,104.23,105.54,106.68,106.02,106.15,105.17,104.73,103.44,104.0,105.58,104.82,105.39,104.99,102.72,102.84,102.28,101.35,100.72,99.186,99.453,98.647
94,M,True,83.151,95.644,95.106,82.232,96.13,96.534,85.97,95.885,94.8,93.696,92.407,91.862,92.516,93.385,93.306,92.602,92.088,93.528,93.802,93.659,94.507,95.352,94.81,95.083,95.089,95.182,93.907,94.941,94.941,94.219,95.005,96.75,96.934,97.329,97.011,98.449,98.116,97.119,97.087,96.474,96.739,96.823,96.934,96.943,96.593
95,M,False,99.508,99.112,98.227,97.168,96.226,95.965,95.784,95.651,96.362,95.973,96.426,97.145,98.133,98.16,98.391,98.876,98.997,99.13,99.594,99.972,99.863,100.44,100.09,99.495,99.524,99.047,98.985,98.406,97.092,96.47,96.017,95.089,95.387,94.574,94.895,94.143,94.922,94.22,93.716,93.869,94.161,95.176,95.109,95.848,96.832
96,M,False,82.461,82.163,82.212,82.747,82.883,82.808,83.059,83.025,83.188,83.797,84.028,84.288,84.464,84.871,85.565,86.305,86.003,86.53,85.907,85.581,85.502,84.505,83.212,82.083,81.806,81.598,81.045,80.634,80.46,80.793,80.6,80.75,81.233,81.495,82.257,83.309,83.606,84.515,85.349,85.982,85.859,85.197,84.437,83.916,83.32
97,M,False,70.451,70.441,70.764,70.693,69.127,69.827,69.709,69.227,68.53,68.824,68.163,67.522,67.754,67.799,67.546,67.432,68.01,67.155,67.028,66.643,66.951,67.902,68.35,67.611,67.107,67.13,68.604,67.598,68.422,68.009,68.5,68.687,68.351,66.98,66.56,65.842,65.848,65.099,64.795,63.785,62.243,62.707,63.196,62.555,61.601
98,M,True,59.919,65.559,60.322,60.497,62.974,67.075,64.948,68.058,69.997,71.762,68.357,71.945,77.202,76.947,82.331,77.662,80.619,81.103,81.325,79.983,83.81,86.038,84.398,83.834,91.703,84.758,89.506,94.366,88.953,95.688,92.576,91.324,95.266,81.83,86.496,90.431,85.261,87.059,87.845,91.074,85.061,87.929,87.552,82.857,83.401
99,M,True,78.865,75.369,80.362,77.953,70.104,74.134,72.487,71.046,70.941,75.622,73.236,77.701,73.834,71.009,73.597,72.63,75.914,71.733,75.89,71.322,72.904,71.602,74.362,74.223,72.719,70.295,74.112,72.073,72.811,72.21,73.193,73.306,73.469,71.644,71.975,73.613,72.538,73.94,74.807,73.405,76.292,76.989,75.951,75.053,78.302
100,M,True,78.685,78.374,78.539,77.644,79.642,79.048,78.876,80.064,79.883,79.105,79.349,77.828,79.6,80.614,80.402,80.828,81.27,80.881,80.575,79.132,80.664,79.517,80.413,80.659,80.966,79.226,79.762,79.952,77.815,77.862,77.945,77.529,78.02,77.46,77.981,78.767,79.179,78.688,79.265,80.318,79.544,80.275,80.219,79.705,80.308
101,M,True,85.683,84.273,85.505,84.524,84.22,84.005,83.694,84.688,83.676,85.08,84.644,85.119,85.37,84.223,84.175,83.987,84.647,84.48,84.471,84.864,85.334,85.518,85.797,86.163,86.123,86.395,86.213,86.416,86.495,86.943,87.434,87.904,87.764,87.829,87.747,87.696,88.329,88.111,88.032,87.856,87.676,87.72,87.186,87.121,86.384
102,M,True,87.829,87.747,87.696,88.329,88.111,88.032,87.856,87.676,87.72,87.186,87.121,86.384,86.001,85.364,84.849,84.513,84.035,84.729,85.254,86.134,86.53,86.848,87.043,87.409,87.245,87.919,87.858,88.228,87.92,88.093,88.079,88.168,87.524,87.259,87.709,87.348,86.955,86.99,87.025,86.676,87.181,87.264,87.298,87.783,87.747
103,M,True,87.181,87.264,87.298,87.783,87.747,87.761,87.571,87.652,88.027,87.779,88.553,88.685,88.831,88.753,89.095,89.536,90.215,90.806,90.794,90.892,91.29,91.316,91.148,91.312,90.798,90.299,90.448,90.173,89.505,89.406,89.158,89.195,89.699,90.352,91.129,91.35,92.366,92.886,93.217,93.348,94.056,94.408,95.066,95.344,95.201
104,M,False,95.522,95.338,94.784,95.014,94.164,94.079,94.163,93.815,93.592,93.492,93.285,93.32,93.404,92.938,92.814,92.929,92.588,92.805,92.791,92.792,93.387,93.426,93.927,94.192,94.56,94.51,94.545,94.906,95.52,95.754,96.617,96.9,97.293,97.631,98.309,98.138,98.296,98.526,98.632,98.214,97.855,96.977,96.978,96.545,96.134
105,M,False,93.426,93.927,94.192,94.56,94.51,94.545,94.906,95.52,95.754,96.617,96.9,97.293,97.631,98.309,98.138,98.296,98.526,98.632,98.214,97.855,96.977,96.978,96.545,96.134,95.598,94.831,93.959,93.701,93.332,93.329,93.457,93.698,94.35,94.901,95.417,95.888,96.816,97.158,97.439,97.597,97.964,97.68,97.24,97.094,97.004
106,M,False,93.701,93.332,93.329,93.457,93.698,94.35,94.901,95.417,95.888,96.816,97.158,97.439,97.597,97.964,97.68,97.24,97.094,97.004,97.363,96.319,96.938,96.558,96.564,96.742,96.718,96.47,96.394,96.58,96.916,96.728,96.545,96.969,96.962,96.718,96.661,96.442,96.669,96.668,96.505,96.944,96.821,96.883,97.415,97.83,97.982
107,M,False,94.796,95.238,95.289,95.527,95.99,96.061,97.625,97.155,97.545,97.609,98.012,98.255,97.857,97.535,97.3,97.239,96.27,96.188,96.488,96.569,95.842,83.757,95.467,96.357,96.877,98.05,99.256,100.32,100.56,101.63,103.08,103.68,103.84,103.89,103.98,103.43,103.3,102.77,102.81,102.29,101.81,100.23,99.645,100.07,99.941
108,M,True,70.824,74.407,75.045,72.381,75.096,78.619,72.342,75.849,75.86,72.705,76.332,74.585,75.886,72.407,76.826,78.766,75.561,75.329,74.328,74.564,78.922,74.603,75.234,77.965,78.434,79.037,78.092,80.677,80.459,79.174,79.81,83.1,80.572,79.641,82.003,85.431,83.634,79.871,80.947,80.779,80.878,77.734,82.903,84.2,85.124
109,M,False,99.661,101.04,101.4,102.33,102.92,103.25,104.29,103.83,103.32,103.46,102.97,102.5,102.93,101.85,101.82,100.89,100.27,99.761,99.042,98.189,97.401,97.901,97.601,98.731,99.2,99.586,101.96,103.3,103.76,105.52,105.84,107.12,107.59,108.39,109.9,110.63,110.06,109.84,110.9,110.35,109.49,109.34,109.78,108.4,108.58
110,M,False,86.981,92.365,87.289,87.652,89.792,91.158,89.071,91.77,90.455,87.984,87.626,85.759,87.114,91.299,93.137,90.744,93.665,96.918,98.068,97.261,97.896,97.09,99.341,102.09,99.452,100.5,102.41,101.55,102.91,102.39,100.4,100.76,97.764,98.483,94.071,93.986,91.58,96.82,97.181,93.466,97.513,97.085,104.02,105.13,106.78
111,M,True,133.85,134.95,135.62,134.21,132.77,131.49,129.96,130.24,128.25,127.67,131.07,128.92,125.77,125.81,126.81,125.49,124.13,124.91,124.39,124.41,121.25,121.29,123.32,125.6,123.92,128.06,128.4,129.53,129.46,130.04,132.8,134.29,132.76,138.29,133.84,129.28,131.83,131.46,132.02,133.97,133.22,132.95,133.42,131.1,132.19
112,M,False,132.79,133.58,134.87,136.95,134.93,135.2,135.35,135.02,136.71,137.91,139.11,140.41,139.2,139.93,141.25,142.72,143.62,145.6,144.16,144.97,143.49,141.2,141.32,139.98,140.41,138.8,139.32,139.23,137.38,136.08,134.15,136.5,135.36,136.06,135.01,134.63,131.97,132.95,132.56,130.54,129.44,130.54,128.77,129.78,128.3
113,M,True,86.799,87.629,87.022,84.856,83.802,83.576,83.582,82.051,80.69,82.488,82.462,80.299,79.074,80.878,81.409,81.4,79.678,77.699,77.264,75.947,77.611,78.56,77.84,76.596,77.532,76.076,76.491,79.915,79.704,79.694,79.216,80.295,81.955,79.776,82.606,79.262,79.576,81.089,80.908,80.255,80.466,83.018,81.589,84.172,83.291
114,M,False,83.018,81.589,84.172,83.291,84.468,83.81,83.983,79.708,80.336,79.502,82.299,82.395,83.23,82.854,84.404,80.858,80.888,82.751,81.719,81.073,80.14,83.36,82.918,84.562,84.61,86.067,86.088,87.419,85.295,85.878,85.646,84.531,85.98,87.256,86.393,87.286,88.42,86.543,87.801,86.951,86.006,85.993,88.072,86.248,85.349
115,M,False,86.088,87.419,85.295,85.878,85.646,84.531,85.98,87.256,86.393,87.286,88.42,86.543,87.801,86.951,86.006,85.993,88.072,86.248,85.349,86.01,86.767,85.282,87.058,83.524,83.834,84.644,85.4,86.789,87.313,85.319,86.973,88.409,87.114,87.636,87.502,89.121,89.104,89.841,89.045,90.322,90.035,90.61,91.332,90.795,90.989
116,M,True,96.212,96.144,96.308,95.475,95.871,95.838,96.133,95.658,95.15,95.099,94.919,94.739,94.933,94.677,94.606,93.835,93.33,93.679,92.738,92.711,92.123,93.408,93.895,93.898,94.254,94.97,95.168,95.826,96.903,97.438,96.911,97.605,97.77,98.792,98.576,99.569,100.09,99.854,100.28,100.45,100.58,100.82,100.74,100.06,99.534
117,M,False,93.835,93.33,93.679,92.738,92.711,92.123,93.408,93.895,93.898,94.254,94.97,95.168,95.826,96.903,97.438,96.911,97.605,97.77,98.792,98.576,99.569,100.09,99.854,100.28,100.45,100.58,100.82,100.74,100.06,99.534,99.74,99.796,100.08,100.1,98.889,98.696,98.44,98.732,98.507,98.57,98.214,97.986,98.242,97.862,98.249
118,M,False,70.438,70.724,71.477,71.486,71.601,71.394,72.582,70.757,73.377,70.881,70.067,70.734,71.43,70.449,71.284,71.346,70.975,71.088,71.445,70.898,71.095,70.77,71.041,71.015,70.566,71.632,71.535,70.871,71.25,71.152,71.751,71.609,72.298,71.046,71.153,71.665,71.045,71.413,72.004,71.32,71.753,71.63,71.519,71.652,71.484
119,M,False,88.087,81.813,81.248,89.694,90.095,90.749,90.669,90.454,90.697,90.56,90.669,90.321,90.097,89.489,89.0,89.126,88.88,88.704,88.448,88.401,88.023,88.222,87.845,87.854,87.452,87.658,87.863,87.921,88.266,88.343,88.705,88.749,88.917,88.524,88.459,88.597,88.948,88.547,88.312,88.063,88.274,88.383,88.729,89.007,88.909
120,M,False,90.255,90.69,90.951,91.486,92.66,95.388,95.897,95.333,96.0,96.397,96.426,96.602,95.678,94.408,93.722,91.301,90.983,90.552,90.021,89.05,88.129,87.67,86.892,87.022,86.214,85.658,85.345,84.917,85.128,84.308,83.607,85.007,84.936,85.062,85.492,84.61,84.007,84.781,86.033,86.863,87.025,88.027,87.747,89.185,90.486
121,M,True,81.924,77.215,78.834,77.671,75.427,79.225,78.779,83.62,81.306,80.103,81.707,79.24,80.324,85.089,85.268,80.708,81.447,82.193,85.264,71.184,86.347,82.78,86.891,82.631,86.865,84.828,83.948,86.57,87.19,74.715,82.437,82.249,86.795,82.571,88.612,84.034,86.992,84.594,83.658,87.451,77.088,91.502,77.374,76.493,87.011
122,M,True,95.638,97.396,98.1,96.466,96.895,97.153,98.656,95.931,95.99,96.462,96.731,95.464,95.869,94.986,95.35,96.089,96.438,96.969,97.11,96.773,97.892,97.881,97.459,98.67,100.54,100.44,101.46,101.4,101.5,101.61,102.7,101.96,101.78,101.61,101.84,102.26,102.38,101.16,102.06,101.89,103.04,101.42,103.29,103.35,102.21
123,M,False,97.396,98.1,96.466,96.895,97.153,98.656,95.931,95.99,96.462,96.731,95.464,95.869,94.986,95.35,96.089,96.438,96.969,97.11,96.773,97.892,97.881,97.459,98.67,100.54,100.44,101.46,101.4,101.5,101.61,102.7,101.96,101.78,101.61,101.84,102.26,102.38,101.16,102.06,101.89,103.04,101.42,103.29,103.35,102.21,102.51
124,M,False,96.438,96.969,97.11,96.773,97.892,97.881,97.459,98.67,100.54,100.44,101.46,101.4,101.5,101.61,102.7,101.96,101.78,101.61,101.84,102.26,102.38,101.16,102.06,101.89,103.04,101.42,103.29,103.35,102.21,102.51,101.31,102.23,102.95,103.24,103.02,105.01,105.45,106.4,106.73,106.21,105.72,105.66,105.24,104.89,104.38
125,M,True,101.46,101.4,101.5,101.61,102.7,101.96,101.78,101.61,101.84,102.26,102.38,101.16,102.06,101.89,103.04,101.42,103.29,103.35,102.21,102.51,101.31,102.23,102.95,103.24,103.02,105.01,105.45,106.4,106.73,106.21,105.72,105.66,105.24,104.89,104.38,104.44,103.98,102.99,102.49,101.46,100.7,100.05,99.728,101.08,100.77
126,M,False,101.78,101.61,101.84,102.26,102.38,101.16,102.06,101.89,103.04,101.42,103.29,103.35,102.21,102.51,101.31,102.23,102.95,103.24,103.02,105.01,105.45,106.4,106.73,106.21,105.72,105.66,105.24,104.89,104.38,104.44,103.98,102.99,102.49,101.46,100.7,100.05,99.728,101.08,100.77,100.91,100.32,100.89,102.77,102.76,102.66
127,M,False,102.21,102.51,101.31,102.23,102.95,103.24,103.02,105.01,105.45,106.4,106.73,106.21,105.72,105.66,105.24,104.89,104.38,104.44,103.98,102.99,102.49,101.46,100.7,100.05,99.728,101.08,100.77,100.91,100.32,100.89,102.77,102.76,102.66,102.85,101.79,101.14,101.66,101.4,101.3,101.46,101.07,101.39,101.54,101.68,101.6
128,M,False,102.99,102.49,101.46,100.7,100.05,99.728,101.08,100.77,100.91,100.32,100.89,102.77,102.76,102.66,102.85,101.79,101.14,101.66,101.4,101.3,101.46,101.07,101.39,101.54,101.68,101.6,101.69,102.31,103.34,103.3,103.49,103.3,103.01,103.55,103.59,103.89,104.25,103.9,104.45,104.53,103.96,103.58,103.44,102.44,102.06
129,M,False,101.54,101.68,101.6,101.69,102.31,103.34,103.3,103.49,103.3,103.01,103.55,103.59,103.89,104.25,103.9,104.45,104.53,103.96,103.58,103.44,102.44,102.06,101.7,101.1,101.8,102.23,101.24,102.08,102.11,102.54,103.97,105.13,104.98,106.29,106.44,106.1,107.1,107.89,107.98,107.68,106.94,105.88,105.36,104.73,104.1
130,M,False,107.01,108.66,108.83,109.76,110.05,109.5,109.06,108.47,107.78,107.08,106.63,105.91,105.83,106.3,106.24,106.55,107.12,108.25,109.58,110.54,110.66,110.72,111.77,112.16,113.19,113.38,113.3,112.38,112.15,111.69,110.97,110.2,109.83,108.97,108.37,108.04,107.66,107.4,106.96,106.78,106.87,107.0,106.93,106.87,107.35
131,M,False,90.737,89.952,88.759,87.548,87.558,87.144,86.48,86.497,87.135,87.416,88.201,88.882,89.477,90.251,90.386,90.601,90.234,90.251,89.699,88.54,87.284,86.434,85.538,84.417,83.26,83.133,82.179,82.107,81.094,81.204,80.978,80.595,80.717,80.711,80.517,81.135,80.871,81.108,81.132,81.103,80.991,80.948,80.914,81.15,80.828
132,M,True,124.94,124.77,123.94,124.29,123.62,123.48,125.03,126.27,126.34,125.7,126.67,127.81,131.8,134.76,136.31,137.38,141.17,141.64,141.48,141.26,139.03,138.51,133.71,130.34,128.61,127.35,127.13,128.42,126.71,127.91,129.88,128.77,130.01,132.34,133.0,134.82,137.41,135.93,135.68,136.52,139.1,141.02,141.29,142.52,142.35
133,M,False,136.9,137.94,137.93,138.37,138.82,137.19,138.18,139.64,143.08,142.41,139.27,139.56,140.4,139.75,140.91,137.29,142.16,142.45,135.7,139.43,140.83,140.59,137.14,139.07,140.83,136.84,136.33,134.68,137.14,140.04,135.36,137.26,141.04,141.91,140.65,138.19,139.45,142.05,141.65,139.51,138.4,132.33,133.15,131.05,130.0
134,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.339,237.16,72.175,124.59,126.66,135.39,152.08,135.1,149.82,78.403,85.851,91.702,119.48,134.78,106.79,82.314,105.46,93.985,83.282,104.9,99.622,86.239,89.348,67.633,88.386,70.206,78.166,101.58,92.745,120.87
135,M,False,109.91,109.53,110.5,110.79,110.31,110.68,110.79,111.12,111.43,111.53,110.5,109.93,109.19,106.14,107.2,107.73,107.03,106.21,106.31,106.04,105.55,106.28,105.88,106.0,106.94,106.89,106.68,108.48,109.08,109.82,110.36,111.7,112.32,111.64,111.52,110.22,110.26,110.05,108.78,108.02,107.99,108.25,107.49,107.05,107.87
136,M,True,94.134,94.783,94.148,93.112,94.18,94.141,94.201,92.764,92.681,92.399,92.013,92.023,91.578,91.138,90.965,91.293,90.699,90.948,92.004,91.97,92.996,93.262,93.414,93.764,94.35,95.192,95.487,95.828,96.142,96.16,97.251,97.468,97.548,97.556,97.66,97.704,97.687,97.973,96.812,97.003,96.367,95.777,95.732,95.532,95.903
137,M,True,100.6,100.46,100.83,101.33,101.23,100.95,101.54,101.59,101.36,100.31,100.64,100.25,100.38,100.56,100.4,100.5,100.63,100.33,100.2,100.48,100.32,100.77,101.16,102.08,103.32,103.57,104.73,105.07,105.71,105.96,106.2,106.08,106.45,106.41,106.13,105.9,106.04,105.85,105.43,105.06,104.53,104.06,104.3,104.55,105.03
138,M,False,101.36,100.31,100.64,100.25,100.38,100.56,100.4,100.5,100.63,100.33,100.2,100.48,100.32,100.77,101.16,102.08,103.32,103.57,104.73,105.07,105.71,105.96,106.2,106.08,106.45,106.41,106.13,105.9,106.04,105.85,105.43,105.06,104.53,104.06,104.3,104.55,105.03,103.86,104.19,104.97,105.55,106.05,106.21,105.99,106.57
