,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45
1719,N,False,461.47,463.45,469.3,465.36,463.61,463.61,462.98,460.27,454.35,453.75,450.25,454.23,457.59,459.53,459.31,454.85,454.63,449.49,451.51,448.99,447.67,456.9,459.7,463.04,465.56,467.68,472.91,470.17,466.16,468.73,467.05,468.58,468.32,476.89,473.34,471.0,472.53,473.53,472.57,472.84,474.11,473.77,473.1,479.7,477.28
1720,N,False,63.058,60.846,61.26,61.308,62.509,61.91,60.437,59.056,58.872,58.277,58.095,57.453,56.901,56.397,58.335,57.366,57.602,56.038,57.891,58.172,58.542,58.084,58.778,59.153,58.006,58.009,58.244,57.33,56.457,57.344,56.147,56.937,58.376,56.168,55.622,55.81,54.015,51.439,52.233,55.008,55.706,54.885,55.769,57.394,56.384
1721,N,False,101.4,101.48,101.53,101.16,102.57,104.85,106.89,105.22,104.56,103.69,100.85,100.83,101.47,98.919,100.5,98.032,100.21,98.739,97.783,99.653,94.997,95.939,94.046,95.041,96.913,94.561,93.363,96.203,95.804,95.373,94.681,96.129,96.108,95.446,96.674,96.669,96.423,97.213,96.708,95.434,98.955,99.53,105.86,108.26,111.85
1722,N,False,384.62,386.35,384.4,388.61,388.9,390.41,390.72,387.4,385.56,385.7,389.22,395.68,394.0,388.86,384.46,387.45,388.89,390.96,389.0,390.66,392.33,389.94,387.62,389.38,387.41,387.68,387.94,383.69,385.59,382.71,386.86,384.31,385.41,386.57,390.54,392.03,391.16,394.4,392.66,394.67,395.3,394.23,396.54,395.74,397.85
1723,N,False,289.37,287.19,284.67,283.9,284.02,283.84,285.52,290.74,288.3,285.78,285.23,284.64,280.01,282.12,282.38,283.08,280.7,279.6,281.46,283.77,286.62,284.02,283.69,281.41,286.7,286.83,282.29,285.36,284.53,285.96,287.32,287.63,285.49,284.24,283.68,283.55,276.9,277.1,276.32,276.91,271.9,276.6,275.07,279.25,281.64
1724,N,False,397.25,397.36,399.94,401.76,404.47,405.69,405.24,407.96,405.3,406.45,407.78,407.23,407.55,411.56,411.93,412.36,410.58,412.88,415.69,412.72,412.41,412.7,414.2,411.62,412.61,415.39,418.9,419.37,420.92,419.55,423.24,421.82,427.72,424.75,423.64,423.06,427.34,426.07,425.1,421.41,423.98,417.71,419.25,423.27,420.1
1725,N,False,135.02,133.91,134.49,134.91,136.23,134.76,133.87,132.66,134.55,134.3,132.29,131.26,131.45,131.33,130.8,130.3,128.44,129.29,130.52,125.2,126.28,123.86,124.28,125.67,125.43,122.04,120.13,119.91,118.73,120.63,121.64,118.39,119.76,118.91,120.2,119.53,126.59,126.6,124.18,123.37,124.88,125.65,126.62,126.03,127.23
1726,N,False,135.02,133.91,134.49,134.91,136.23,134.76,133.87,132.66,134.55,134.3,132.29,131.26,131.45,131.33,130.8,130.3,128.44,129.29,130.52,125.2,126.28,123.86,124.28,125.67,125.43,122.04,120.13,119.91,118.73,120.63,121.64,118.39,119.76,118.91,120.2,119.53,126.59,126.6,124.18,123.37,124.88,125.65,126.62,126.03,127.23
1727,N,False,1529.0,1531.6,1538.5,1537.0,1542.7,1537.9,1538.7,1537.9,1540.0,1537.7,1549.9,1561.0,1554.5,1560.7,1564.8,1574.5,1577.0,1575.2,1575.9,1573.2,1572.9,1568.6,1574.8,1571.0,1571.1,1567.3,1568.5,1574.3,1572.3,1577.1,1578.6,1581.6,1586.2,1588.6,1593.1,1585.0,1596.2,1595.7,1598.8,1600.0,1600.7,1605.2,1604.7,1600.5,1599.1
1728,N,False,64.986,64.715,65.955,64.379,62.897,63.168,63.775,63.616,62.861,64.002,62.463,61.177,62.29,60.785,61.3,60.451,61.406,58.899,58.339,58.071,58.385,56.896,57.408,57.336,59.127,59.638,59.669,57.874,59.311,58.657,57.395,55.565,57.266,57.527,58.584,56.931,56.505,56.204,54.512,53.956,53.439,54.861,54.388,55.337,54.612
1729,N,False,94.302,91.482,91.136,91.66,91.41,91.592,91.625,90.821,88.802,90.526,91.086,90.602,90.997,91.95,92.671,92.572,91.839,91.93,90.827,92.27,94.635,95.661,98.176,96.837,96.346,97.709,95.489,97.356,96.47,96.807,94.75,93.015,92.698,92.475,91.694,91.208,90.429,90.781,89.868,88.817,90.304,89.629,87.44,89.166,88.526
1730,N,False,1593.1,1614.2,1610.3,1612.5,1626.8,1626.7,1631.0,1632.9,1633.0,1639.4,1639.6,1642.1,1642.3,1627.6,1626.7,1628.6,1633.5,1632.4,1621.4,1620.8,1634.5,1636.2,1640.0,1638.0,1632.9,1636.8,1636.2,1640.8,1647.5,1652.1,1653.0,1661.1,1669.9,1670.2,1678.3,1675.4,1675.2,1673.7,1676.4,1687.1,1684.0,1684.8,1678.9,1684.4,1689.0
1731,N,False,352.02,351.11,349.8,350.69,350.73,352.88,356.18,351.0,351.91,345.94,345.52,349.25,350.91,352.2,352.21,351.18,350.0,348.82,349.94,351.36,351.7,346.13,348.65,347.88,343.4,347.88,349.45,350.13,343.39,346.41,345.11,344.9,348.16,353.54,348.14,350.02,349.68,351.26,349.68,346.21,350.5,347.13,348.0,350.35,352.78
1732,N,False,286.4,283.45,285.1,285.29,289.41,286.47,284.81,282.63,285.46,284.76,283.38,280.81,280.1,281.54,282.95,280.29,278.47,277.92,280.4,280.87,276.6,274.26,274.01,275.47,276.34,275.81,274.84,277.81,278.91,279.31,282.97,279.13,277.02,279.67,282.27,281.71,282.45,283.63,282.99,283.01,285.25,286.85,284.57,285.88,282.66
1733,N,False,3200.8,3192.0,3185.9,3202.5,3208.9,3211.9,3209.7,3217.4,3227.9,3217.9,3221.7,3225.6,3222.8,3210.9,3209.6,3212.2,3208.1,3206.1,3180.4,3188.7,3195.3,3204.6,3204.2,3217.9,3216.7,3215.1,3227.5,3233.7,3241.4,3240.9,3238.1,3257.7,3264.3,3282.2,3278.6,3280.1,3284.3,3288.7,3289.8,3276.8,3298.9,3290.3,3286.8,3290.7,3298.2
1734,N,False,507.82,510.37,510.99,507.37,504.45,507.42,508.79,508.48,510.06,505.0,505.95,501.05,502.53,496.78,495.28,493.48,497.16,495.67,497.1,503.22,504.19,505.91,509.79,504.44,503.03,511.97,504.66,506.45,507.57,503.24,504.96,503.39,496.74,501.34,499.54,503.7,502.56,498.31,490.33,491.47,488.95,485.82,485.57,488.89,492.08
1735,N,False,73.093,72.332,73.536,73.603,72.472,72.868,73.243,74.576,74.615,74.624,74.341,73.207,74.73,74.972,74.461,74.225,75.237,74.116,76.385,75.449,74.334,74.429,73.731,74.213,75.916,76.498,77.86,78.442,77.783,75.682,76.827,76.787,75.29,76.755,77.094,80.193,79.263,79.509,78.869,78.272,78.981,81.609,80.402,81.21,81.921
1736,N,False,2120.1,2126.3,2121.7,2130.9,2130.4,2122.9,2131.8,2122.0,2122.1,2116.0,2124.3,2124.5,2115.4,2105.6,2105.3,2095.8,2100.0,2108.3,2112.2,2109.8,2115.7,2107.3,2108.8,2106.5,2104.5,2101.4,2107.6,2112.0,2121.6,2127.1,2123.5,2106.1,2110.8,2114.5,2105.4,2114.7,2120.1,2122.4,2112.5,2117.7,2132.1,2125.7,2135.1,2140.1,2136.8
1737,N,False,129.57,129.73,134.71,129.73,126.43,125.46,127.77,126.12,127.79,123.68,124.29,122.22,122.48,119.07,120.39,123.48,121.86,120.06,119.74,119.56,120.68,119.34,121.33,120.2,122.2,123.88,124.62,126.16,123.47,120.55,122.54,118.66,116.29,115.65,111.71,113.53,114.17,115.55,118.78,118.71,117.03,117.07,119.56,122.81,122.45
1738,N,False,134.93,133.54,134.42,135.2,134.56,135.21,135.51,135.51,134.41,130.75,129.3,129.44,128.99,128.99,129.09,128.4,127.83,125.7,128.13,127.07,125.99,125.59,123.88,124.62,124.72,125.83,126.72,127.78,127.21,125.67,125.83,124.38,123.27,121.98,120.08,121.64,119.8,120.77,118.79,119.44,122.69,122.79,123.35,120.02,121.0
1739,N,False,64.844,64.026,63.428,63.27,60.267,59.404,59.728,60.573,60.668,61.128,60.007,58.715,57.509,56.605,55.395,56.084,53.64,54.825,54.833,54.611,54.556,53.319,54.453,52.904,52.514,54.477,55.835,54.986,54.542,52.816,53.233,51.254,51.945,50.859,52.921,51.595,51.979,54.232,52.141,51.506,52.39,51.92,50.708,50.59,49.724
1740,N,False,113.66,113.91,124.3,128.65,140.77,133.38,133.54,135.91,142.49,150.41,151.8,157.05,164.96,169.59,172.49,167.7,165.92,165.4,167.15,170.19,169.91,168.82,174.88,179.09,174.99,181.16,178.98,186.13,185.18,188.3,179.17,181.04,177.33,174.64,174.68,179.23,179.56,175.62,182.32,179.07,177.07,184.65,181.91,177.67,182.85
1741,N,False,136.81,134.75,132.07,135.22,135.29,133.47,134.75,136.14,135.93,137.02,134.46,134.18,131.88,134.12,132.59,131.89,134.0,136.38,135.39,135.51,135.07,133.63,132.58,131.63,130.72,129.87,130.41,130.67,128.7,130.78,131.35,130.56,127.97,130.21,132.63,131.55,134.04,130.91,132.16,132.52,132.06,133.23,133.44,134.21,134.35
1742,N,False,26.945,25.522,25.55,23.978,23.624,24.169,23.146,23.173,22.602,23.798,23.604,24.062,24.202,24.664,26.116,26.609,28.308,28.123,26.094,24.707,24.921,24.531,23.326,23.359,24.688,24.655,25.61,26.378,26.311,26.292,26.516,26.033,26.021,25.617,25.006,25.135,24.522,24.151,25.47,24.564,26.035,25.121,24.911,24.976,26.018
1743,N,False,362.97,360.56,360.14,359.92,354.69,353.92,359.11,360.97,363.34,366.25,370.89,374.03,372.02,368.95,365.44,362.14,359.1,358.98,358.79,356.82,357.84,352.54,354.31,359.2,353.35,353.96,352.08,355.89,353.86,348.2,347.61,348.67,344.54,345.83,344.08,347.54,349.42,349.8,347.17,347.81,344.65,344.54,347.9,348.14,343.25
1744,N,False,115.16,114.45,114.79,112.94,113.04,113.19,112.1,112.63,110.83,107.26,108.54,110.34,109.92,111.34,108.17,109.74,108.31,107.66,107.86,106.86,107.52,104.64,106.64,103.03,102.57,102.39,101.93,103.09,100.05,101.06,101.4,105.6,103.71,102.45,101.7,103.37,102.48,101.83,99.895,101.96,101.31,103.46,102.87,103.36,104.43
1745,N,False,56.545,57.392,58.479,56.691,56.272,54.028,52.393,52.929,52.885,54.18,54.189,53.995,53.876,52.909,53.116,52.141,50.094,51.059,50.579,50.32,49.77,50.296,50.133,49.369,49.155,49.659,49.711,49.229,48.725,50.135,50.672,50.499,48.437,49.212,49.166,49.515,48.971,48.862,47.77,46.597,46.567,45.556,44.722,45.216,45.837
1746,N,False,44.295,45.167,44.803,44.827,44.459,43.562,44.712,45.627,45.288,43.462,41.12,42.425,38.009,34.67,35.572,34.317,32.579,33.405,32.363,33.518,32.576,31.389,30.369,30.553,30.676,29.798,29.533,30.823,28.584,28.702,27.928,24.812,26.281,25.365,26.627,27.443,28.781,27.143,24.413,26.44,28.006,26.225,27.586,25.74,24.433
1747,N,False,117.98,121.44,120.22,121.54,117.78,120.01,118.71,123.65,119.25,120.82,119.97,117.61,118.74,120.68,121.92,129.9,129.12,125.87,127.94,131.91,135.79,135.66,136.15,133.69,130.9,131.28,133.3,132.14,132.92,134.69,134.15,139.78,136.06,137.18,133.19,134.38,136.03,135.87,135.15,137.95,139.74,140.93,140.11,139.53,139.34
1748,N,False,17.523,18.461,17.542,17.61,16.918,17.43,17.165,17.498,17.783,17.04,18.397,17.625,19.299,19.356,19.461,19.883,20.447,20.461,19.816,19.454,19.363,20.535,20.355,19.66,18.928,18.842,19.183,18.486,17.611,17.771,17.687,17.131,16.067,15.699,15.437,15.727,16.679,16.632,17.358,17.413,17.282,18.477,18.728,18.929,19.507
1749,N,False,87.649,86.968,84.762,84.904,85.333,88.061,85.327,84.458,86.085,86.453,83.568,86.806,87.052,86.276,83.56,85.575,86.838,85.725,84.66,84.576,84.567,84.343,83.272,82.582,82.328,81.034,80.304,85.253,83.88,83.466,83.802,83.071,84.9,85.198,83.909,84.248,83.489,82.936,84.805,83.065,81.212,81.804,83.227,82.204,82.189
1750,N,False,109.43,108.81,110.81,111.56,112.22,110.58,109.74,111.47,113.3,112.37,112.52,113.19,111.95,112.13,112.61,112.45,109.87,111.22,113.08,111.61,112.4,113.12,114.61,115.87,117.05,116.26,116.58,113.89,114.35,115.99,114.84,118.41,118.8,119.08,116.67,114.34,113.05,110.68,109.26,109.31,105.53,107.32,108.99,111.91,112.66
1751,N,False,102.16,99.832,100.8,101.51,101.39,100.77,100.97,100.2,99.631,100.43,101.26,100.04,99.165,99.807,99.098,99.28,99.121,101.26,99.756,100.45,102.31,102.82,101.21,102.15,105.86,106.45,106.0,107.53,107.76,106.88,104.16,104.15,105.06,107.78,108.09,109.24,107.23,107.18,108.26,107.56,105.26,103.88,103.27,103.37,102.97
1752,N,False,472.99,469.9,468.04,467.33,467.79,469.91,475.39,474.59,473.88,476.13,473.68,474.3,477.42,474.19,465.98,472.36,473.39,473.31,472.63,467.99,466.62,469.72,474.21,476.12,480.88,480.33,483.96,486.4,488.36,489.54,488.58,485.42,494.64,493.41,491.44,484.71,492.15,490.46,490.59,492.33,494.97,492.34,488.1,489.98,493.53
1753,N,False,29.971,29.678,28.923,29.426,29.276,27.696,28.598,29.032,28.657,29.738,28.909,30.251,31.113,31.952,31.594,30.354,28.76,29.592,29.44,28.059,28.07,27.915,28.361,28.56,28.865,27.603,26.667,26.773,26.468,27.007,25.577,26.076,24.393,24.994,25.402,24.516,24.387,25.513,26.724,28.567,28.149,27.645,28.663,28.604,27.207
1754,N,False,1082.0,1081.0,1080.2,1092.9,1096.9,1104.3,1105.1,1111.2,1112.7,1115.3,1115.1,1116.0,1120.8,1123.2,1126.5,1126.6,1135.4,1135.2,1134.0,1139.2,1145.1,1149.9,1146.5,1152.3,1150.9,1160.3,1153.7,1155.9,1156.4,1151.5,1148.9,1147.4,1148.3,1146.7,1147.3,1143.1,1145.0,1149.7,1144.2,1150.5,1151.2,1150.0,1143.3,1149.8,1147.0
1755,N,False,665.78,669.99,667.35,671.3,672.03,671.92,677.94,674.94,669.97,666.21,665.64,671.57,670.53,667.39,664.42,660.46,669.08,667.04,667.07,670.1,671.1,665.83,665.44,667.89,665.29,664.03,666.78,662.37,667.05,665.5,668.85,664.87,668.12,666.66,664.41,671.8,666.67,662.32,657.63,660.96,664.54,661.94,662.3,658.46,659.55
1756,N,False,1279.6,1280.9,1287.1,1292.2,1293.7,1301.5,1309.5,1307.4,1315.6,1312.6,1313.8,1321.8,1319.6,1320.1,1325.4,1320.5,1315.6,1311.6,1311.7,1312.9,1304.6,1307.2,1299.5,1302.1,1302.1,1304.2,1305.1,1298.5,1297.5,1300.3,1299.3,1296.6,1302.4,1294.7,1292.7,1286.5,1290.8,1295.6,1289.4,1291.8,1287.8,1290.8,1285.2,1289.1,1290.3
1757,N,False,119.91,118.28,118.82,119.8,117.63,117.16,117.86,115.14,113.07,110.66,109.25,109.42,111.39,113.79,112.31,109.99,109.12,106.94,106.51,106.87,106.24,104.78,106.36,105.61,103.75,101.61,103.89,104.72,103.7,109.63,107.23,107.94,109.27,110.56,111.33,110.38,107.81,107.66,108.74,111.1,108.73,106.34,105.27,106.07,108.56
1758,N,False,27.596,27.27,27.446,27.326,27.306,27.524,26.956,26.632,25.915,25.597,24.929,25.061,26.127,25.765,26.679,27.252,26.638,27.548,26.983,27.654,26.696,26.382,26.652,27.216,27.784,27.807,27.055,26.444,25.742,25.49,25.669,25.601,25.532,25.708,25.16,25.429,25.942,27.035,28.567,29.271,32.697,32.001,31.64,32.25,33.436
1759,N,False,53.17,53.309,52.677,52.125,51.606,51.74,49.421,51.206,51.519,51.527,50.49,51.147,48.668,47.934,48.901,49.5,48.382,47.825,46.977,48.707,47.924,46.068,45.868,45.684,47.22,47.78,47.286,47.501,48.394,48.545,48.395,47.707,49.139,47.848,47.543,47.192,45.775,47.113,47.313,46.517,46.164,45.909,43.441,44.376,44.617
1760,N,False,37.883,37.344,37.831,36.315,38.041,37.594,37.104,35.67,35.085,36.106,36.458,35.211,35.698,35.296,35.424,35.643,34.483,34.79,32.829,33.315,33.713,32.55,31.927,32.951,33.748,33.75,33.785,32.76,32.181,31.775,31.507,31.994,31.413,33.145,32.434,29.957,29.297,29.03,27.963,29.426,28.934,28.532,29.999,29.775,28.976
1761,N,False,140.33,136.27,131.9,132.09,130.75,132.72,128.45,129.27,134.81,131.1,132.23,132.33,132.26,134.79,135.24,136.11,138.09,141.32,136.35,137.37,134.3,133.86,136.99,137.65,134.21,134.57,131.69,128.6,128.49,128.08,131.19,131.35,126.71,127.64,125.01,125.33,124.49,124.27,124.0,122.69,124.15,125.88,123.73,124.72,124.86
1762,N,False,293.78,291.71,296.58,297.67,294.17,295.43,292.46,293.86,294.09,294.99,292.26,293.41,293.98,290.51,288.58,292.02,286.44,289.92,293.52,288.43,291.27,292.02,290.6,290.65,289.99,287.76,290.88,289.68,288.71,284.76,285.42,284.14,284.89,286.36,283.05,280.65,279.34,278.89,275.85,278.04,277.54,275.08,278.93,277.91,280.33
1763,N,False,290.21,290.59,291.46,294.7,291.24,288.98,297.53,296.32,298.47,296.04,295.92,294.27,294.81,293.43,291.7,291.85,292.94,291.72,288.79,288.14,291.58,289.55,284.35,286.53,286.73,286.73,287.52,288.93,285.77,291.3,289.87,287.01,290.8,290.82,292.27,292.0,295.95,293.94,295.93,296.36,296.75,295.13,296.03,295.18,296.47
1764,N,False,115.49,117.68,114.75,116.76,117.07,116.99,116.36,116.33,116.95,117.5,120.1,119.63,124.02,130.51,129.48,129.76,129.63,130.66,129.83,132.11,131.8,132.01,130.25,129.19,126.3,128.39,130.64,132.8,130.62,131.7,127.46,124.02,124.23,125.15,123.79,124.77,125.3,125.48,126.82,124.61,121.76,118.73,119.45,120.13,120.87
1765,N,False,162.28,164.46,165.15,169.53,166.6,167.02,166.22,170.22,169.04,170.0,169.95,172.4,170.88,167.23,169.39,169.35,169.97,169.72,167.47,168.5,168.1,168.46,168.48,168.71,169.19,170.38,170.56,170.75,167.3,166.93,166.29,165.46,167.59,166.83,168.89,168.71,168.32,170.74,171.43,174.73,172.12,174.32,170.25,172.81,171.93
1766,N,False,217.57,217.57,218.49,218.02,215.25,216.0,217.73,215.35,214.63,213.34,212.6,211.56,213.18,212.81,211.65,213.97,212.01,213.09,213.11,218.15,216.48,217.68,215.14,214.11,211.15,210.83,213.7,217.36,216.24,217.54,217.07,216.88,218.95,220.29,218.19,216.72,214.67,211.82,211.24,208.53,210.89,212.0,213.33,212.46,216.09
1767,N,False,109.5,104.35,103.91,108.44,104.36,107.76,111.6,113.4,116.15,114.46,117.89,112.54,114.22,114.1,111.23,119.54,122.89,129.45,127.88,124.14,123.07,121.82,118.17,117.29,119.72,118.39,121.58,123.11,121.18,121.48,119.07,124.03,119.73,120.01,122.31,120.26,126.51,126.63,126.71,127.22,126.73,128.34,132.9,130.39,135.56
1768,N,False,146.84,145.16,144.75,143.8,144.25,145.7,145.79,146.62,148.99,144.4,146.0,147.16,147.76,147.27,146.71,146.99,147.63,147.6,148.01,149.3,149.84,148.84,152.25,150.45,145.92,144.07,142.29,140.5,141.29,142.89,145.47,142.74,140.53,141.2,138.91,140.77,142.37,140.32,140.29,139.06,141.07,140.15,142.48,140.37,141.67
1769,N,False,468.95,470.26,468.97,472.28,473.18,473.82,472.69,476.86,477.12,480.22,472.65,469.92,473.61,475.47,482.18,485.45,482.54,481.67,485.45,485.49,481.91,485.61,481.66,478.38,479.65,482.27,484.48,484.08,482.62,485.32,487.14,487.42,486.1,487.85,484.01,482.52,486.08,490.73,482.75,482.94,484.18,480.21,479.31,473.6,474.19
1770,N,False,74.551,74.409,75.343,75.386,76.596,76.183,75.093,74.11,75.41,73.019,72.27,73.699,74.17,74.007,70.334,71.237,68.473,68.77,68.957,68.446,67.485,66.286,65.319,63.727,64.973,67.414,65.354,63.787,63.887,62.729,60.271,58.441,58.606,57.307,56.744,56.285,54.402,51.996,49.229,48.859,49.615,49.423,49.105,46.73,47.016
1771,N,False,97.942,98.215,97.901,99.23,99.347,98.273,97.139,99.032,102.98,100.57,104.55,110.45,112.03,110.78,110.36,106.99,108.53,107.35,105.81,105.72,104.39,103.27,102.52,100.87,100.3,101.06,97.68,97.159,98.96,97.444,96.168,97.143,97.671,100.26,102.18,100.04,98.267,98.658,97.519,96.659,97.264,97.672,98.188,100.07,101.46
1772,N,False,1023.0,1022.4,1016.1,1019.8,1019.1,1018.0,1021.1,1019.6,1015.5,1019.0,1018.9,1009.2,1011.7,1015.6,1015.3,1009.0,1006.9,1005.5,1004.4,1004.7,1020.8,1023.3,1026.8,1030.6,1034.5,1041.2,1043.2,1050.0,1044.4,1039.9,1039.8,1049.8,1050.2,1054.0,1063.4,1066.9,1064.4,1067.5,1070.7,1064.0,1068.4,1068.9,1069.4,1070.4,1072.1
1773,N,False,152.68,149.43,148.91,145.35,147.52,145.05,145.55,145.52,146.56,146.71,148.9,148.88,148.06,147.43,147.03,147.27,146.21,146.75,148.96,148.86,147.28,145.78,146.69,148.51,149.36,147.59,151.25,152.49,153.51,155.29,154.47,155.63,155.31,155.68,156.11,155.62,154.51,155.19,155.56,155.75,158.46,156.22,157.06,156.66,155.61
1774,N,False,188.58,191.39,192.42,193.33,191.09,187.96,190.7,189.03,190.08,187.51,185.05,186.44,188.37,186.21,185.57,183.65,185.38,182.79,182.2,183.71,181.38,182.3,179.58,179.88,176.73,176.83,177.66,177.72,176.78,177.1,175.2,177.71,176.63,176.2,173.25,174.33,173.13,170.28,172.44,174.47,172.44,170.37,171.87,173.7,172.34
1775,N,False,246.8,243.43,240.19,243.88,242.75,241.47,241.87,245.25,242.58,242.87,243.57,244.06,245.46,244.9,246.26,251.08,255.0,254.54,256.5,257.43,261.42,260.93,262.15,261.51,263.29,264.38,266.31,265.81,268.06,270.72,265.26,269.25,265.29,266.49,265.63,271.36,270.64,268.74,267.81,264.86,265.22,265.32,264.23,260.78,263.98
1776,N,False,52.88,54.643,55.021,56.645,55.647,57.318,56.765,55.058,55.173,54.665,55.175,55.777,55.267,54.679,56.167,54.334,53.034,53.328,53.711,52.544,54.827,54.325,55.235,55.041,57.049,58.668,58.169,58.332,59.157,60.022,60.848,62.423,64.173,63.192,63.045,62.858,62.977,62.745,62.07,62.279,62.485,62.122,62.948,62.762,62.048
1777,N,False,141.36,139.89,142.22,144.29,143.76,143.93,144.63,145.77,145.06,145.68,146.78,148.33,148.36,152.33,150.04,152.99,152.81,155.5,156.6,156.78,156.78,157.44,156.79,157.71,160.32,160.76,161.79,166.06,164.22,161.58,160.44,159.65,161.65,164.39,165.94,166.08,166.54,169.89,171.05,173.8,173.2,175.72,178.38,181.97,181.32
1778,N,False,15.261,15.707,15.854,0.0,0.0,0.0,0.0,0.0,0.0,14.976,12.963,12.117,12.218,11.174,8.8548,0.0,8.9902,7.1602,0.0,0.0,0.0,0.0,8.1443,7.6499,8.9142,9.0503,10.212,11.438,11.439,12.109,12.791,12.678,15.121,15.604,15.349,15.888,15.497,17.409,18.333,19.262,19.305,19.554,18.622,18.376,17.787
1779,N,False,57.718,58.039,56.603,57.865,56.958,56.009,57.443,56.222,55.04,55.245,54.699,53.817,54.74,53.333,52.037,53.432,51.868,52.841,53.07,53.048,53.199,51.761,50.977,52.343,52.088,52.667,52.489,53.633,53.692,54.789,54.533,55.724,54.483,55.45,58.177,56.937,55.2,54.651,53.387,54.222,54.644,54.759,52.752,53.394,53.355
1780,N,False,526.47,527.24,530.8,529.98,530.79,531.5,531.7,527.64,527.91,522.03,522.15,518.92,522.35,525.07,522.37,526.44,522.29,520.44,512.5,515.95,505.89,502.33,504.18,503.52,498.42,496.48,496.01,495.16,499.19,495.68,493.25,487.88,493.04,490.18,489.38,492.15,492.19,485.14,489.28,492.03,493.13,498.48,500.48,498.81,505.35
1781,N,False,203.34,201.27,198.59,197.88,199.76,199.65,201.65,205.87,205.54,204.22,203.95,204.66,205.52,205.1,205.65,204.8,204.39,203.81,199.81,197.67,197.86,197.52,198.47,194.51,194.66,193.15,191.04,189.34,187.96,187.76,184.7,181.53,179.49,179.17,173.13,175.79,177.52,173.52,173.2,169.27,168.64,169.85,168.97,166.17,165.91
1782,N,False,648.85,650.26,654.29,652.2,649.47,648.85,646.4,648.87,648.63,647.53,643.51,645.81,651.32,649.17,660.4,660.41,664.44,666.16,665.99,665.55,667.08,666.65,668.07,669.38,671.28,670.42,669.56,673.01,680.48,678.44,678.56,680.41,679.81,674.91,676.44,667.98,671.86,673.47,673.2,675.81,680.87,686.8,683.62,684.4,683.37
1783,N,False,102.87,106.19,101.7,102.15,102.63,101.22,104.88,105.18,105.26,105.97,107.2,109.61,109.4,111.19,107.77,108.97,107.87,102.48,101.22,100.64,104.13,105.21,106.55,103.29,99.942,99.919,98.488,100.47,98.261,98.153,99.882,94.324,91.41,92.351,93.221,93.169,91.84,93.819,93.169,93.172,93.853,96.727,96.067,96.628,95.455
1784,N,False,337.54,334.56,333.75,333.83,336.74,343.59,345.57,347.92,349.52,349.61,354.71,356.78,354.25,354.32,354.34,358.48,359.79,359.69,362.88,361.94,358.04,357.03,359.1,359.03,364.49,365.62,361.76,371.54,367.58,366.51,366.72,365.35,363.07,363.19,366.99,373.7,377.37,379.22,382.04,385.95,387.69,387.64,386.79,381.75,386.07
1785,N,False,160.83,158.42,158.63,158.87,158.48,157.67,158.06,159.75,160.5,157.43,161.77,166.17,163.57,163.77,165.41,162.7,162.65,163.75,163.68,161.78,160.81,161.45,157.23,155.55,151.96,155.16,153.32,151.6,151.9,151.04,153.84,152.22,153.25,152.18,150.45,148.88,149.48,150.27,147.71,146.37,148.84,145.17,142.7,141.42,137.25
1786,N,False,1190.7,1182.7,1186.7,1184.8,1186.4,1189.7,1194.6,1198.9,1199.1,1203.4,1206.2,1207.6,1207.0,1219.9,1222.1,1229.2,1229.0,1233.4,1240.8,1242.4,1247.3,1243.6,1243.1,1245.7,1251.1,1254.7,1254.9,1260.8,1265.3,1264.9,1265.1,1273.4,1276.4,1276.6,1280.7,1287.1,1285.4,1280.0,1282.8,1288.3,1291.4,1292.3,1295.5,1300.1,1302.6
1787,N,False,587.37,584.89,585.03,588.36,591.88,590.1,593.09,596.13,595.51,595.17,598.04,604.14,604.05,610.86,608.34,605.02,606.39,607.65,604.67,613.49,613.38,611.23,607.74,605.22,609.31,606.92,600.26,600.41,604.86,614.54,614.5,617.15,618.57,620.01,622.8,625.58,625.28,627.46,629.82,633.28,641.69,640.13,637.24,638.59,649.31
1788,N,False,587.37,584.89,585.03,588.36,591.88,590.1,593.09,596.13,595.51,595.17,598.04,604.14,604.05,610.86,608.34,605.02,606.39,607.65,604.67,613.49,613.38,611.23,607.74,605.22,609.31,606.92,600.26,600.41,604.86,614.54,614.5,617.15,618.57,620.01,622.8,625.58,625.28,627.46,629.82,633.28,641.69,640.13,637.24,638.59,649.31
