,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15,MEANJZH_16,MEANJZH_17,MEANJZH_18,MEANJZH_19,MEANJZH_20,MEANJZH_21,MEANJZH_22,MEANJZH_23,MEANJZH_24,MEANJZH_25,MEANJZH_26,MEANJZH_27,MEANJZH_28,MEANJZH_29,MEANJZH_30,MEANJZH_31,MEANJZH_32,MEANJZH_33,MEANJZH_34,MEANJZH_35,MEANJZH_36,MEANJZH_37,MEANJZH_38,MEANJZH_39,MEANJZH_40,MEANJZH_41,MEANJZH_42,MEANJZH_43,MEANJZH_44,MEANJZH_45,MEANJZH_46,MEANJZH_47,MEANJZH_48,MEANJZH_49,MEANJZH_50,MEANJZH_51,MEANJZH_52,MEANJZH_53,MEANJZH_54,MEANJZH_55,MEANJZH_56,MEANJZH_57,MEANJZH_58,MEANJZH_59,MEANJZH_60
1513,B,False,0.0011086,0.00063464,0.00081325,0.00039565,0.0011504,0.00089854,0.0010151,0.0014278,0.001937,0.0013971,0.0018955,0.001936,0.0033043,0.0027578,0.0032907,0.0022683,0.0023889,0.0035712,0.0034469,0.0032224,0.0031389,0.0029064,0.0032876,0.0035369,0.0045326,0.0045396,0.0041278,0.0045279,0.00443,0.0051572,0.0034522,0.0026727,0.0021945,0.0010785,0.0009614,0.0018633,0.0031574,0.0028009,0.0033348,0.0029312,0.0025097,0.0023819,0.0028932,0.0028048,0.0030649,0.0027275,0.0018701,0.002835,0.0023418,0.0029473,0.0029481,0.0036919,0.0030952,0.0027761,0.0024734,0.0028123,0.0025947,0.0022458,0.0019213,0.0013513
1514,B,False,0.0073375,0.0072164,0.0072137,0.0078895,0.0080221,0.0081573,0.0078091,0.0080955,0.0075297,0.0074065,0.0066999,0.0062031,0.0062592,0.0055823,0.0055119,0.0053665,0.0054091,0.0055529,0.0050036,0.005755,0.0059229,0.0064742,0.0077218,0.007938,0.0076017,0.0078286,0.0086681,0.0093682,0.0090634,0.0082216,0.00787,0.0075401,0.0071461,0.0058009,0.0058537,0.0051843,0.0057111,0.0062773,0.0059166,0.0051027,0.0048753,0.0052891,0.0048018,0.0048326,0.0045635,0.0045565,0.0049721,0.0046885,0.0051927,0.0054329,0.0054457,0.0055161,0.0055101,0.0053707,0.0057785,0.0056319,0.0055746,0.0058088,0.0055499,0.0063413
1515,N,False,-0.0037651,-0.004309,-0.0028963,-0.0038984,-0.0031694,-0.0012319,-0.0014843,-0.001402,-0.0014623,-0.0024364,-0.0041343,-0.0032628,-0.0025904,-0.0023486,-0.0021311,-0.0012764,-0.0027979,-0.0045926,-0.0049285,-0.0038394,-0.0029727,-0.00219,-0.0031194,-0.0042361,-0.0034693,-0.003681,-0.0027486,-0.0017746,-0.0021921,-0.0039025,-0.0034836,-0.0028484,-0.0018042,-0.0016793,-0.0019105,-0.0019145,-0.0039867,-0.0031923,-0.0025338,-0.0042593,-0.0030703,-0.0016816,-0.0023755,-0.0022688,-0.0045975,-0.0017952,-0.0033803,-0.002769,-0.0038964,-0.0029407,-0.00072822,-0.00087095,0.00048763,0.0027758,0.0023183,0.0024449,-0.0022383,-0.00091697,0.00064457,-0.0023047
1516,N,False,-0.017219,-0.023599,-0.023892,-0.022645,-0.021688,-0.019193,-0.025646,-0.01753,-0.01788,-0.015784,-0.01513,-0.010977,-0.010687,-0.013741,-0.011953,-0.010206,-0.011085,-0.0090273,-0.011674,-0.013495,-0.012697,-0.013849,-0.013496,-0.015028,-0.01584,-0.020951,-0.019161,-0.016418,-0.018477,-0.019,-0.017696,-0.024015,-0.020424,-0.021564,-0.018434,-0.011914,-0.019418,-0.011761,-0.010999,-0.013481,-0.017237,-0.01627,-0.010151,-0.015096,-0.014804,-0.012968,-0.01303,-0.010539,-0.014881,-0.01676,-0.016358,-0.019905,-0.017396,-0.014382,-0.0152,-0.018491,-0.016243,-0.0145,-0.014177,-0.012588
1517,N,False,-0.0019117,0.00049291,0.0035646,0.0021975,-0.00034168,-0.0010708,0.0005715,-0.0002179,0.0015763,-0.00012245,-0.002036,-0.00098549,-0.00035351,0.0017621,0.00097326,0.00075764,-4.8124e-05,-0.0023912,0.0014932,0.0026004,0.0020632,0.0011591,0.0035253,0.0040539,0.0036893,0.0059173,0.0039028,0.0017664,0.00086448,-0.00016845,0.0072996,0.006322,0.002076,6.3217e-05,0.0013842,0.0033181,-0.00096952,-0.0026242,-0.00354,-0.0034718,-0.0021045,-0.0045057,0.00050904,0.0012163,0.0015317,0.0005235,-0.0013251,-0.0048539,0.00043533,-0.0051112,-0.0053824,-0.0056489,-0.0050535,-0.0085773,-0.0043239,-0.0055263,-0.0078851,-0.0074115,-0.0057381,-0.0047202
1518,N,False,-0.0013551,-0.0013269,-0.0027925,-0.0011132,-0.00098834,-0.0030227,-0.0020811,-0.0026783,-0.002363,-0.001957,-0.0016043,-0.0027328,-0.004229,-0.0034045,-0.0020928,-0.0036014,-0.0014471,-0.0035368,-0.0038356,-0.0030553,-0.0024973,-0.0015786,-0.0014518,-0.0025318,-0.0028263,-0.002265,-0.0030944,-0.002086,-0.0024259,-0.0018084,-0.00095087,-0.00074058,-0.0010899,-0.00057011,-0.00037205,-0.0014052,-0.0012632,-0.0023163,-0.0010024,-0.0013344,-0.0017039,-0.0021436,-0.002263,-0.0023666,-0.0022316,-0.0020233,-0.0016008,-0.0017649,-0.001373,-0.0017906,-0.0011961,-0.00044158,-0.00018435,-0.0017483,-0.00043089,0.00027761,0.00048357,-0.00038914,-0.00070743,-0.00050026
1519,N,False,-0.010991,-0.0066762,-0.012463,-0.014131,-0.014296,-0.010142,-0.012399,-0.010402,-0.010699,-0.010968,-0.010361,-0.011365,-0.010631,-0.011187,-0.014004,-0.0099492,-0.014861,-0.015743,-0.018722,-0.016734,-0.011479,-0.014669,-0.016345,-0.015538,-0.018095,-0.020034,-0.0218,-0.017391,-0.015747,-0.014377,-0.021091,-0.012613,-0.012314,-0.013311,-0.013226,-0.010415,-0.0098111,-0.014526,-0.012513,-0.014329,-0.012552,-0.016321,-0.013249,-0.013697,-0.018171,-0.020336,-0.018053,-0.015451,-0.012588,-0.01236,-0.0072856,-0.01248,-0.015577,-0.020939,-0.015387,-0.016355,-0.013049,-0.022823,-0.020735,-0.021214
1520,N,False,0.010464,0.0085147,0.0028546,0.0070525,0.0015644,0.0092346,0.009327,0.004522,0.006684,0.0027059,0.0044208,0.0018624,0.0060066,0.0030701,0.004238,0.0034548,0.0044685,0.0023073,0.0025992,0.00098435,0.0013244,0.0014824,0.0016846,0.0021447,0.0024373,0.0052842,0.0045517,0.0014736,0.0026096,0.0054776,0.0042649,0.0056013,0.006369,0.0061762,0.0038988,0.0041733,0.0022816,0.0022829,0.0040615,0.0037894,0.0056549,0.0051973,0.0059036,0.005988,0.0036154,0.0047944,0.0037897,0.0060284,0.0071131,0.0037253,0.0050135,0.0037044,0.0056911,0.0050019,0.0054454,0.0074799,0.0054474,0.0023565,0.0043954,0.0027462
1521,N,False,0.0074834,0.0072707,0.0089179,0.0083926,0.0073854,0.0067281,0.0072806,0.0064968,0.0051711,0.007677,0.0065683,0.0087852,0.0065223,0.0079548,0.0092763,0.0097126,0.013055,0.01129,0.0066638,0.0067347,0.0081199,0.0069004,0.0088295,0.011765,0.0097364,0.0099285,0.01132,0.011618,0.0078049,0.011603,0.009238,0.009528,0.011082,0.0081071,0.0082902,0.0088125,0.0077309,0.0074179,0.0088579,0.0052675,0.0060899,0.0063568,0.0060333,0.0066189,0.008376,0.0052331,0.0041258,0.0054725,0.0060181,0.0080807,0.0070873,0.010913,0.005727,0.0049777,0.0068385,0.0033276,0.0035544,0.0018899,0.0030888,0.0038129
1522,N,False,-0.00137,0.00080512,-0.00068816,-0.00131,-0.0011138,-0.00016398,0.00040436,0.00040166,0.00053788,0.00088979,0.00053132,0.0011869,-7.394e-05,-0.00074375,-8.6304e-06,0.00013727,-5.763e-05,0.0010148,-0.0011312,-0.00032839,-9.0971e-05,-0.00096068,-0.0010923,-0.00020973,0.0011947,0.00058893,0.0017445,0.0027661,0.00087577,0.0025103,0.0050174,0.0016442,0.0035054,0.0027221,0.003338,0.0030182,0.002489,0.0021049,0.0019767,0.0037539,0.0023506,0.0020665,0.0013696,0.002141,0.00037334,0.000921,-9.9316e-05,0.00021259,-0.0014059,-0.0017007,-0.001401,-0.00061392,-0.0014611,-0.00015126,-0.00064875,0.00043715,0.00066902,-0.00010291,0.00025834,-0.00077547
1523,N,False,0.0059965,0.0059486,0.0033539,0.0061076,0.004124,0.0055341,0.0043317,0.0014207,0.0028523,0.0026336,0.0029902,0.0032415,0.0026527,0.0032572,0.0027035,0.0041996,0.0038968,0.0042223,0.0050364,0.0054432,0.0066983,0.00462,0.004564,0.005593,0.0076985,0.010155,0.0076202,0.0072236,0.006863,0.0073919,0.005914,0.0065861,0.0066222,0.0061593,0.0082541,0.0037748,0.0036388,0.003459,0.0031257,0.0040735,0.0029209,0.0029203,0.0015811,0.0033068,0.0020691,0.0055662,0.0038785,0.004756,0.0050708,0.0030317,0.0055083,0.0065361,0.0063109,0.0067909,0.0060416,0.0067359,0.0066695,0.0068791,0.0061003,0.0064174
1524,N,False,-0.026597,-0.031823,-0.031395,-0.032475,-0.033622,-0.033246,-0.027533,-0.024914,-0.026001,-0.02682,-0.028793,-0.02963,-0.022497,-0.024727,-0.023958,-0.026221,-0.031793,-0.029541,-0.024482,-0.028027,-0.029517,-0.027372,-0.02603,-0.030363,-0.027736,-0.029596,-0.027487,-0.027491,-0.024364,-0.027209,-0.024214,-0.02242,-0.022133,-0.022701,-0.021398,-0.020387,-0.016933,-0.020326,-0.021084,-0.021413,-0.028186,-0.03056,-0.02813,-0.027586,-0.027338,-0.03313,-0.032225,-0.038476,-0.029589,-0.025576,-0.030486,-0.029559,-0.028397,-0.024169,-0.024809,-0.028094,-0.027878,-0.027317,-0.024723,-0.02288
1525,N,False,0.0042291,0.0033602,0.0040634,0.0046182,0.0028539,0.0031341,0.0028401,0.0032201,0.003897,0.0032356,0.0028951,0.0051364,0.0067865,0.005608,0.0036873,0.0045459,0.0060873,0.0051757,0.0050936,0.003925,0.0024791,0.0048915,0.0046516,0.0048385,0.0016229,0.0055747,0.0032498,0.0030592,0.0051538,0.0041429,0.0030978,0.0022605,0.0028667,0.0032578,0.0043885,0.003948,0.0057768,0.0038085,0.0050522,0.0036393,0.0068358,0.0049716,0.0051834,0.0038739,0.0046794,0.003845,0.0026125,0.0031914,0.0031562,0.00098241,0.001057,-0.00012557,0.00273,0.0029892,-0.00069516,0.00047558,-7.172e-05,0.00022601,-0.0012739,0.0012909
1526,N,False,-0.0093163,-0.0085886,-0.0054784,-0.0040377,-0.0046289,-0.0069705,-0.0052039,-0.0055443,-0.0056006,-0.0068085,-0.003408,-0.004861,-0.0056324,-0.0081746,-0.0069649,-0.0039025,-0.0030046,-0.0027489,-0.0041986,-0.0059847,-0.0027303,-0.0019962,-0.0032231,-0.0010247,-5.3772e-05,0.0018929,0.0010607,-0.00032287,0.0010781,0.0026598,0.0021393,0.0015477,0.0030584,0.0013083,-0.0012322,-0.00054027,0.0010263,0.0020248,0.00080385,0.00098569,0.00083479,0.00065643,0.00020522,0.0006123,-0.001556,9.3629e-05,0.0031242,0.0017138,0.0052616,0.00025405,-0.0031494,0.00026563,0.0013655,0.0043247,0.0016805,0.0030648,0.0027411,0.0038776,0.0069332,0.0036902
1527,N,False,0.00093169,0.0014197,0.0024437,0.0024583,0.0028382,0.0023517,0.0017208,0.0024935,0.0016532,0.0011849,0.0050029,0.0038849,0.0038884,0.0060125,0.0054764,0.0051559,0.0054803,0.0061332,0.0062882,0.0068204,0.0058065,0.0065267,0.0057852,0.0054303,0.0050427,0.0055339,0.0061529,0.0048261,0.0058662,0.0060659,0.0046623,0.0048532,0.0054949,0.0036027,0.00502,0.0046773,0.0047269,0.004901,0.0050768,0.0051151,0.0051762,0.0058613,0.0060006,0.0063257,0.0068091,0.0088607,0.0068312,0.0061245,0.0074596,0.0077426,0.0061725,0.0056372,0.004831,0.0055952,0.0067413,0.0075523,0.0058329,0.004859,0.0053347,0.0060849
1528,N,False,-0.0021572,0.0012227,-0.0010712,-0.0018986,-0.0017518,-0.00030814,-0.00055514,-0.0015503,-0.0072738,-0.0059954,-0.0043692,-0.0014564,-0.0029028,-0.0046823,-0.0071731,-0.0066512,-0.0073453,-0.0040265,-0.0036553,-0.0020132,-0.0041072,-0.00027032,-0.00099404,-0.0012403,-0.0007362,-0.0009401,-0.0012272,-0.0018167,-0.0014098,-0.0020449,-0.0028514,-0.0032806,-0.0038227,-0.0092753,-0.0044172,-0.0046113,-0.0067142,-0.0013705,-0.0003227,-0.0047963,-0.0068897,-0.0061494,-0.0054103,-0.0081206,-0.012279,-0.0093233,-0.013073,-0.016818,-0.015044,-0.014052,-0.018479,-0.013907,-0.012611,-0.01389,-0.014804,-0.016609,-0.012031,-0.012739,-0.014992,-0.014219
1529,N,False,-0.00055899,-0.0029085,-0.0028447,-0.0018015,-0.003145,-0.0031337,-0.0017939,-0.0043509,-0.0044396,-0.0036579,-0.0023384,-0.0019404,-0.0040956,-0.0031181,-0.0026114,-0.002778,-0.0021885,-0.001813,-0.00064586,-0.0012877,-0.0017167,-0.00013931,0.00056738,-0.0024521,-0.002717,-0.0015868,-0.0019511,-0.002379,4.1195e-05,0.0015808,0.0016927,0.00037778,8.9234e-05,-0.0021413,0.0005405,0.0022982,0.0019767,0.001519,0.00055561,0.001583,0.00062703,-0.00096047,-0.0024522,-0.00015938,-0.00059722,-0.0016652,-0.0011489,-0.0055123,-0.0038095,-0.0029158,-0.0051887,-0.0031606,-0.0027212,-0.0046035,-0.0015605,-0.0041256,-0.0038185,-0.0022137,-0.0017665,-0.00029605
1530,N,False,0.00041692,-0.0031264,-0.0053983,-0.0019597,-0.0026673,-0.0035209,-0.0027768,-0.00085116,-0.00099782,0.00063551,0.0023679,-0.00059664,-0.0029349,-0.0011325,-0.001856,0.0025309,-0.00065002,-0.0016654,-0.0027714,-0.0030684,0.0032844,-0.0031612,-0.0045384,-0.0018369,7.7918e-05,0.0011381,-0.0034144,-0.002152,-0.00095091,-0.0012623,-0.0050898,-0.00036549,-0.0036234,-0.0042631,-0.0015697,-0.0028826,-0.0032403,-0.003801,-0.006027,-0.00484,-0.0030232,-0.0042969,-0.00393,-0.0072665,-0.0063326,-0.0034265,-0.0073671,-0.0047855,-0.012843,-0.011026,-0.0083814,-0.0089916,-0.0044704,-0.010244,-0.0022323,-0.0042847,-0.0039838,-0.0070039,-0.007688,-0.00362
1531,N,False,-0.0011607,-0.0015576,-0.0021826,-0.0024306,-0.0020002,-0.0027837,-0.0039942,-0.0031313,-0.0039093,-0.0039255,-0.0023526,-0.0027148,-0.0043806,-0.0018005,-0.00089713,-0.00080922,0.001472,-0.00082818,-0.00041572,0.0014051,-0.0016854,-0.0015568,-0.002779,-0.0021848,-0.0031054,-0.0027413,-0.0014409,-0.0003001,9.9043e-05,7.6219e-05,0.0015515,0.00049639,0.00035474,0.0007728,-0.0002121,0.0010673,3.1965e-05,0.00036797,-0.00069491,-0.0001596,-0.00040832,-0.0018202,0.00014545,9.2972e-05,0.00026296,-0.0012971,-0.0010273,-0.0018827,-0.0012656,-0.00031814,-0.00020586,-0.0004314,0.0015137,0.00050241,0.0006219,0.0001553,-0.0008312,0.0012128,0.00081398,0.001624
1532,N,False,0.0015309,0.0008254,0.00075054,-0.0024726,-0.0039176,-0.0021587,-0.0054043,-0.0048528,-0.00081371,-0.0010644,-0.0017744,-0.0011324,-0.0012668,1.8857e-05,0.0013976,-0.0016906,-0.0019467,-0.00074908,-0.00069541,-0.0032431,-0.002133,-0.0012582,-0.003156,-0.00051475,-0.0042545,-0.002428,-0.0023425,-0.00050817,-0.0032529,-0.0040811,-0.0028713,-0.0044214,-0.0032294,-0.0040126,-0.0051319,-0.0033416,-0.0034849,-0.0025905,-0.0038517,-0.003697,-0.0050297,-0.0047442,-0.0036966,-0.0022997,-0.0029936,-0.0039714,-0.0010477,-0.0026203,-0.0012059,-0.00125,-0.0022673,-0.00057164,-0.0029763,-0.0022141,-0.001768,-0.0020686,-0.0023552,-0.0023924,-0.0023237,-0.0022134
1533,N,False,-0.0038275,-0.0041477,-0.0028342,-0.0054228,0.00044788,-0.0018802,-0.0033104,-0.0027247,-0.0022635,-0.00013448,-0.00076334,0.00039958,0.00065087,0.0010755,-0.00062455,0.00058707,0.0015831,0.0010396,-0.0032082,-0.00032909,-0.0026975,-0.0025567,0.00051928,0.00047834,-0.0037676,-0.0049471,-0.0049454,-0.0067191,-0.0093769,-0.0070839,-0.010093,-0.0058977,-0.0051001,-0.0054488,-0.0023691,-0.0029771,-0.005024,-0.0066852,-0.0018621,-0.0024546,-0.0028015,-0.0030358,-0.0055191,-0.0036652,-0.0034727,-0.0050078,-0.0043722,-0.0017268,-0.001655,-0.0017657,-0.0020271,-0.0027682,-0.0037897,-0.0029744,-0.0018637,0.00045133,0.0001822,-0.0020176,-0.0028515,-0.0012166
1534,N,False,0.0076876,0.0085649,0.0080934,0.011089,0.010912,0.0091614,0.011115,0.011364,0.011308,0.011461,0.011205,0.011038,0.013809,0.013708,0.011105,0.013393,0.009442,0.011986,0.013195,0.014195,0.012734,0.012356,0.011615,0.010535,0.01061,0.010618,0.010976,0.0095969,0.008821,0.0099555,0.0083085,0.0091447,0.0086259,0.0062524,0.0077438,0.0084429,0.0081203,0.0095363,0.0092189,0.0097388,0.0083828,0.011432,0.011134,0.010438,0.01284,0.014614,0.013598,0.013489,0.015473,0.012729,0.012501,0.0135,0.014959,0.011591,0.010534,0.010817,0.0094387,0.0094351,0.0079148,0.0069645
1535,N,False,0.010088,0.013641,0.0067561,0.0064003,0.0067493,0.010207,0.0075175,0.0049536,0.0072382,0.0052781,0.004047,0.0045188,0.0038883,0.0026496,0.0023946,0.0016728,0.004633,0.0056208,0.0045628,0.0020288,0.0073149,0.0050453,0.0043187,0.0038863,0.003718,0.0055076,0.0040795,0.00081764,-0.0014029,-0.0016723,-0.00032339,0.00040962,-0.0012099,-0.0023385,-0.0032366,-0.0059119,-0.0053925,-0.0045015,-0.0050961,-0.0056238,-0.0056503,-0.0057088,-0.0066015,-0.006291,-0.0072473,-0.0040649,-0.0048081,-0.0023979,-0.0053008,-0.0032562,-0.0022197,-0.0048834,-0.0036573,-0.0038438,-0.0035687,-0.0045173,-0.0046081,-0.0046171,-0.0065415,-0.006849
1536,N,False,0.0020555,0.0017467,0.002127,0.0025222,0.0024262,0.0018719,0.0019231,0.0023001,0.0033047,0.0028783,0.002628,0.0024369,0.0023249,0.0014482,0.00082673,0.0015437,0.0010707,0.00060049,0.0011166,0.0011183,0.0010871,0.00087879,0.00083789,0.00096706,0.0009081,0.00048584,0.0013468,0.00090512,0.0011308,0.0014094,0.0010548,0.0013818,0.0011249,0.00099394,0.00061037,-4.6532e-05,-0.00016499,-0.00060439,-0.00072379,-0.0017547,-0.0020488,-0.0015977,-0.0028688,-0.0016196,-0.0021937,-0.0020356,-0.0019162,-0.0025794,-0.0024498,-0.0013881,-0.0020114,-0.001568,-0.002241,-0.0021582,-0.0020216,-0.0017228,-0.002283,-0.0015214,-0.0017458,-0.0017095
1537,N,False,-0.0095023,-0.0089059,-0.0086041,-0.0076984,-0.0072543,-0.0069436,-0.0070241,-0.0070692,-0.0071858,-0.0071201,-0.0062089,-0.0069612,-0.0081333,-0.0089708,-0.0083857,-0.0084509,-0.0089807,-0.0090895,-0.0090853,-0.0080918,-0.0081597,-0.0088932,-0.008862,-0.0094381,-0.009515,-0.0091302,-0.0089782,-0.0091563,-0.0091768,-0.0093162,-0.0097595,-0.0093607,-0.0094212,-0.010025,-0.0096282,-0.0097916,-0.0097812,-0.0087625,-0.0087398,-0.0086848,-0.0081172,-0.0086432,-0.0098741,-0.0096946,-0.0093036,-0.0092158,-0.0086619,-0.0089508,-0.0080257,-0.0087122,-0.0084422,-0.008995,-0.0090618,-0.0097511,-0.0095491,-0.0092204,-0.0092386,-0.0094999,-0.0098662,-0.0093172
1538,N,False,-0.00034196,-0.0011095,-0.0012035,-0.00058712,0.0017551,-0.0006059,-0.00082341,0.00036843,0.0013174,0.0013166,-0.00019758,-0.00052157,-0.00087684,0.0016832,0.001541,0.0016853,0.0017165,0.0027378,0.0023094,0.0034808,0.0033554,0.0044516,0.0058177,0.0065359,0.0074959,0.0073292,0.0055546,0.0053894,0.0039296,0.0049986,0.0055571,0.0044988,0.0038739,0.004657,0.0046708,0.0038039,0.0042087,0.0047276,0.0061044,0.0052065,0.005262,0.005018,0.005519,0.0049151,0.0055595,0.004882,0.0040663,0.00699,0.0078298,0.0068603,0.006001,0.0035864,0.0048916,0.006172,0.0050131,0.0059794,0.005833,0.0051887,0.0059947,0.0065356
1539,N,False,0.0059639,0.0059122,0.0058013,0.0058987,0.0058714,0.006046,0.005758,0.0058233,0.006281,0.0060238,0.0062879,0.0067048,0.0068793,0.0071395,0.0072708,0.0072825,0.0075752,0.0075244,0.0073258,0.0073295,0.0073041,0.0071751,0.0069289,0.0069195,0.0064737,0.0062044,0.0061076,0.0062978,0.0064299,0.0063213,0.0064406,0.0070376,0.0073723,0.007062,0.007401,0.0075959,0.0079206,0.0083607,0.0085419,0.0086102,0.0092717,0.0083746,0.0085289,0.0084593,0.0083049,0.0086699,0.0085559,0.0089021,0.0090964,0.0090192,0.0093177,0.0089794,0.008868,0.0092433,0.0087558,0.0090254,0.0093846,0.0092403,0.0092098,0.0093957
1540,N,False,0.0038901,0.0042705,0.0043633,0.0040352,0.0044785,0.0035076,0.0048604,0.0052112,0.0039356,0.0031967,0.0031265,0.003622,0.0021212,0.0018781,0.0027032,0.0020522,0.0012856,0.0013141,0.00058206,0.00044469,0.0008442,0.0012991,0.0021478,0.0029006,0.0016215,0.0027692,0.0031213,0.0024232,0.0041143,0.0045854,0.0047193,0.0038497,0.0032936,0.0032246,0.0027429,0.0032945,0.0024778,0.00099937,0.0016503,0.0020438,0.0021665,0.0020241,0.0020208,0.0020232,0.0020179,0.00092258,0.00084871,0.0018408,0.0010569,0.0014783,0.0015499,0.0016165,0.0013612,0.0013847,0.0013966,0.00095662,0.0011718,0.0022889,0.0016883,0.0017407
1541,N,False,0.00023134,-0.0011935,-0.00050917,0.00035953,4.162e-05,-0.00015609,-0.00013222,-0.0011946,-3.2714e-05,-0.0016946,-0.001228,-0.0013499,-4.5307e-05,-0.0019535,-0.0020336,-0.0024265,-0.0022362,-0.0032433,-0.0017234,-0.003549,-0.0011706,-0.0019372,-0.0034271,-0.0022721,-0.002511,-0.0029983,-0.0026761,-0.0012204,-0.0016086,-0.00063735,-0.0017903,-0.002248,-0.0016141,-0.0014652,-0.0014077,-0.0014132,-0.00067549,-0.00098925,-0.00078879,-0.0034041,-0.0021286,-0.0014681,-0.0028564,-0.0031868,-0.0039392,-0.0034927,-0.0056904,-0.0052817,-0.0051034,-0.0066598,-0.005002,-0.006186,-0.0050288,-0.0039147,-0.0039959,-0.0034157,-0.0028807,-0.0030771,-0.002414,-0.0039833
1542,N,False,-0.0041373,-0.0059432,-0.0050697,-0.0050795,-0.0051629,-0.0062446,-0.004986,-0.0066951,-0.0077527,-0.0073334,-0.0083012,-0.0080259,-0.0059062,-0.0066916,-0.0039561,-0.0030888,-0.0040574,-0.0064202,-0.0069424,-0.0069091,-0.0067637,-0.0037016,-0.0046688,-0.0049317,-0.0071008,-0.0071005,-0.0056345,-0.0080936,-0.0068889,-0.0061746,-0.0089398,-0.0099924,-0.010653,-0.008878,-0.0087363,-0.0088421,-0.0082256,-0.0060356,-0.0078136,-0.0095263,-0.0066789,-0.0068276,-0.0056251,-0.0076182,-0.0079371,-0.010812,-0.0087671,-0.0081678,-0.009363,-0.0073833,-0.0082443,-0.0065846,-0.0087847,-0.0068709,-0.007973,-0.0069516,-0.0083214,-0.0099265,-0.0056533,-0.0061697
1543,N,False,-7.4435e-05,0.0016312,0.0021513,0.0018061,0.00047476,0.0012277,-0.00083528,0.00082835,-0.00066231,0.00050015,-0.00056509,0.00046156,-0.00093959,-0.0019602,-0.00038687,-0.0024506,-0.00052829,-0.0051727,-0.0033459,0.00071092,-0.0017902,-0.004665,-0.0028445,-0.0012116,0.0018074,0.0015688,0.00014716,-0.0021654,0.0008851,-0.0012651,-0.0016879,-0.0012412,-0.0031673,-0.0020536,-0.00019221,-0.0024125,0.00092915,0.0019814,0.001341,0.00044475,-0.0010347,0.002854,0.00096416,0.00020085,-0.0016428,0.00098415,0.0015393,0.0048957,0.0054614,0.0026153,0.0050959,0.0016041,0.0026241,0.00095016,0.0010749,0.00098653,0.002365,0.00028935,0.0036945,0.0013404
1544,N,False,0.0029588,0.0017769,0.00028536,0.0021016,1.3455e-05,0.0030334,0.0035942,0.0011657,-0.0012186,-0.0026621,-0.0048123,-0.0025943,-0.003708,-0.00053634,-0.0047645,-0.0045785,-0.0016956,-0.0032743,-0.0032243,-0.0030782,-0.0011635,-0.0029785,-0.0041579,-0.0011924,-0.0016448,-0.0025768,-0.0025212,-0.0063588,-0.0030497,-0.0021784,-0.0020824,-0.00022127,-0.00048427,-0.00066945,-0.0018583,-0.0016931,-0.0025967,-0.0020077,-0.0026788,-0.0025856,-0.0025412,-0.0041672,-0.0015674,-0.0058493,-0.0019774,-0.0013813,-0.0052257,-0.002162,-0.00071358,-0.003503,-0.0055741,-0.005879,-0.0050924,-0.0050254,0.00064269,-0.0020466,0.00034524,-1.6967e-05,0.0024522,-0.00025518
1545,N,False,-0.0029672,-0.0052382,-0.0035219,-0.0005116,-0.0022531,-0.0017873,-0.0068716,-0.00495,-0.0056402,-0.006777,-0.0071893,-0.0057602,-0.0071188,-0.0049364,-0.0063068,-0.0076393,-0.0057615,-0.0060626,-0.0072373,-0.0047158,-0.0030858,-0.0042615,-0.0058135,-0.0036959,-0.0042587,-0.004084,-0.0051981,-0.0041172,-0.0074975,-0.00558,-0.0041443,-0.0035476,-0.0058914,-0.0045941,-0.0080312,-0.0089852,-0.0076281,-0.0052773,-0.011043,-0.0084524,-0.0068343,-0.003806,-0.0079948,-0.0052109,-0.0073713,-0.0068121,-0.0062323,-0.011607,-0.00088232,-0.0094806,-0.0090215,-0.011058,-0.014017,-0.0090651,-0.014347,-0.013719,-0.013394,-0.010085,-0.017428,-0.01295
1546,N,False,-0.023037,-0.015901,-0.012673,-0.011666,-0.0082573,-0.0049743,-0.0042447,-0.0051561,-0.0071443,-0.0089297,-0.0076873,-0.0032291,-0.0039762,-0.00075318,-0.0024841,-0.0010428,-0.0027674,-0.0036728,-0.0066356,-0.0064331,-0.0077453,-0.0059687,-0.0070247,-0.0055347,-0.0076957,-0.0077849,-0.0070844,-0.0071513,-0.0090459,-0.0086481,-0.010298,-0.0091133,-0.011225,-0.013248,-0.01234,-0.0098014,-0.010422,-0.010989,-0.010052,-0.0094149,-0.010873,-0.011458,-0.011312,-0.012515,-0.011117,-0.011617,-0.010643,-0.0088939,-0.0086564,-0.0063702,-0.005912,-0.0071211,-0.0082827,-0.0068215,-0.0061414,-0.0048946,-0.0048547,-0.0055092,-0.0050349,-0.003642
