,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60
54,M,False,42.716,42.511,42.381,42.051,43.252,42.099,40.789,41.842,41.86,42.795,43.271,44.037,41.337,38.033,41.712,42.583,41.773,41.381,41.148,42.394,42.128,41.782,41.612,42.177,41.914,41.305,41.414,41.031,40.85,40.383,40.278,40.345,38.918,38.839,38.096,37.747,37.514,37.025,36.983,36.979,36.256,35.849,35.395,35.878,35.731,35.915,36.12,36.31,36.971,36.041,36.718,35.942,35.519,36.055,35.405,36.178,35.83,36.118,35.268,34.835
55,M,True,66.752,66.171,66.813,67.189,67.211,67.309,67.822,68.063,68.543,68.483,68.903,69.019,69.159,69.533,69.15,69.265,69.293,69.121,69.127,69.017,68.944,68.928,68.818,68.924,68.772,68.625,68.595,68.512,69.297,69.643,69.598,70.39,70.963,71.366,71.772,71.412,71.538,71.998,71.787,71.501,71.04,70.474,70.307,69.426,68.981,68.238,68.228,67.936,67.372,67.093,67.627,68.265,67.847,68.393,69.022,69.333,69.432,70.446,71.318,71.405
56,M,False,69.533,69.15,69.265,69.293,69.121,69.127,69.017,68.944,68.928,68.818,68.924,68.772,68.625,68.595,68.512,69.297,69.643,69.598,70.39,70.963,71.366,71.772,71.412,71.538,71.998,71.787,71.501,71.04,70.474,70.307,69.426,68.981,68.238,68.228,67.936,67.372,67.093,67.627,68.265,67.847,68.393,69.022,69.333,69.432,70.446,71.318,71.405,71.724,72.211,72.685,72.767,72.836,72.742,72.625,72.476,71.903,71.951,71.819,71.611,70.733
57,M,False,76.203,74.988,73.113,72.58,71.47,70.113,69.024,69.128,69.075,69.83,69.416,69.409,71.449,72.309,73.486,74.217,74.658,75.269,75.837,76.028,76.053,75.951,76.074,75.309,74.605,73.996,73.367,72.334,71.374,71.221,70.209,69.77,69.383,69.292,68.579,68.977,68.888,69.098,69.171,69.489,69.813,69.742,69.847,69.982,70.206,70.421,70.491,71.471,71.854,72.413,72.855,72.669,74.191,73.86,74.112,74.622,74.305,73.698,73.043,72.37
58,M,True,41.942,42.685,42.902,42.76,42.918,43.491,43.485,43.323,42.778,42.243,42.197,41.725,41.655,41.128,40.983,40.876,40.533,40.603,40.772,40.933,41.179,41.415,41.895,41.945,41.973,42.627,42.778,43.017,43.206,43.114,42.782,43.226,43.014,43.282,43.317,43.505,43.409,43.276,43.315,43.547,43.564,43.789,44.217,43.84,43.921,44.188,43.969,44.174,44.019,43.842,43.499,43.446,43.339,43.425,43.293,42.56,42.222,42.439,42.227,42.635
59,M,False,42.222,42.439,42.227,42.635,42.627,42.558,42.918,43.002,43.376,43.813,43.946,44.508,44.633,45.021,45.306,45.427,45.367,45.374,45.397,45.01,44.66,44.294,44.062,43.871,43.631,43.197,43.104,43.073,43.16,43.33,43.462,43.624,43.346,43.81,43.732,44.306,44.695,44.635,44.965,45.089,45.396,45.375,45.212,45.379,45.91,45.844,46.07,46.027,45.971,46.132,46.404,46.378,46.534,46.373,46.541,46.612,46.51,46.825,46.661,46.428
60,M,True,38.789,37.78,39.433,39.576,38.806,38.85,38.517,38.261,38.393,38.595,38.453,38.09,37.801,39.032,38.579,38.834,38.847,39.019,39.644,39.345,39.952,38.977,39.203,39.945,39.707,40.13,39.759,39.54,39.07,39.189,40.755,41.418,39.706,41.02,40.365,40.272,41.437,41.177,41.974,41.006,42.135,42.241,41.858,42.34,42.328,42.644,41.512,42.139,42.443,42.924,41.959,41.658,41.244,41.344,41.803,41.481,41.196,41.652,42.746,42.437
61,M,False,43.441,44.001,44.055,43.668,45.278,44.069,43.907,44.684,43.979,44.374,44.817,43.437,44.146,43.6,44.747,43.866,44.121,45.0,44.573,43.853,43.796,44.902,44.1,44.244,45.391,44.755,44.491,45.105,45.61,46.187,44.969,44.639,44.956,45.63,45.169,45.97,45.048,45.875,45.827,46.519,47.415,46.659,47.418,47.645,47.81,47.91,48.722,47.434,49.393,48.098,47.797,48.922,47.474,47.602,47.528,47.578,46.51,45.416,46.631,46.342
62,M,False,48.554,47.727,47.602,47.451,47.489,47.538,47.758,47.898,48.205,47.945,48.261,48.336,48.464,48.498,48.325,48.819,48.944,48.675,49.242,49.332,49.618,49.08,49.401,49.448,49.293,49.365,49.338,49.362,48.842,49.072,49.669,49.573,49.74,49.437,50.108,49.833,49.619,49.296,49.048,48.807,49.04,49.048,48.579,48.497,48.321,48.281,47.103,46.709,46.765,46.536,45.937,45.32,44.71,44.536,43.999,43.936,43.5,43.373,42.781,43.265
63,M,False,31.306,31.335,32.025,33.04,30.953,30.628,31.143,30.992,32.024,32.569,31.4,30.601,30.792,31.379,30.545,30.5,29.801,29.69,30.12,31.402,30.095,29.847,28.833,29.818,29.542,30.255,29.226,30.801,29.953,28.828,29.062,28.399,28.845,28.84,30.077,28.729,28.098,29.424,28.403,29.079,28.615,29.56,29.46,29.759,29.244,29.185,29.18,29.144,29.189,28.698,28.927,29.214,29.12,29.053,28.75,28.145,28.891,29.574,29.342,29.105
64,M,False,55.614,55.13,54.856,54.615,54.343,54.476,54.372,54.358,53.993,54.158,54.478,54.607,54.878,54.812,55.712,55.694,55.529,55.379,56.837,58.347,58.94,59.855,59.808,60.445,60.356,60.754,61.197,61.52,61.611,62.131,61.978,61.5,62.024,61.572,60.952,61.138,59.302,58.359,58.52,58.511,58.338,57.619,56.704,56.121,56.026,56.484,55.443,55.559,56.371,56.083,55.934,55.721,55.738,55.395,55.446,55.548,56.218,56.597,57.475,57.754
65,M,False,51.269,51.558,51.381,51.44,51.776,52.552,52.697,53.037,53.197,53.617,53.367,53.95,54.121,54.372,54.683,54.895,54.645,55.016,54.803,55.625,55.668,55.612,55.964,55.698,56.722,55.868,56.432,55.8,56.003,56.55,56.549,55.947,56.001,56.169,56.259,56.5,56.683,57.405,57.515,57.563,57.203,56.781,56.834,57.382,57.314,57.091,56.711,57.263,57.226,57.126,57.208,57.627,57.967,58.357,58.841,58.867,59.008,58.736,59.164,59.501
66,M,True,73.832,74.298,74.687,74.506,75.313,75.841,76.459,76.988,78.133,78.211,78.639,78.727,79.979,79.411,80.029,80.36,80.492,79.984,79.327,79.377,78.488,78.686,77.622,77.425,77.551,77.736,77.811,77.71,77.75,78.03,78.16,77.674,78.105,77.897,77.988,78.261,78.319,78.228,77.833,77.527,77.486,77.299,77.675,77.419,77.583,77.324,77.542,77.738,77.955,77.723,77.262,77.769,77.223,77.695,78.172,78.671,78.8,78.924,78.854,79.343
67,M,True,77.924,77.945,77.961,78.314,78.209,78.106,77.68,77.048,76.742,76.5,76.116,76.449,76.266,75.736,75.352,74.935,75.087,74.902,74.155,74.636,75.58,76.058,76.62,77.121,77.116,77.853,78.69,78.702,78.358,78.259,78.272,78.122,78.343,78.473,77.149,76.437,76.197,75.814,75.06,74.857,74.386,74.171,73.681,73.592,73.623,73.171,73.468,73.979,74.07,73.921,74.135,73.404,74.002,73.681,73.728,73.488,73.414,72.888,72.884,72.953
68,M,False,60.225,60.248,60.402,60.717,61.059,61.745,62.146,62.535,63.217,63.07,63.295,62.83,63.014,62.981,62.89,62.926,62.613,62.787,63.112,62.184,62.531,62.0,61.737,61.635,61.769,61.748,61.373,61.177,61.373,61.959,62.642,62.594,62.516,62.532,62.878,62.844,63.026,62.654,62.421,61.961,62.003,62.168,62.077,62.035,61.754,61.698,61.933,62.227,62.271,62.194,62.299,62.657,62.76,62.479,62.23,62.275,62.36,62.488,62.299,62.379
69,M,True,74.135,73.404,74.002,73.681,73.728,73.488,73.414,72.888,72.884,72.953,73.272,72.149,72.164,71.604,71.944,72.257,72.629,72.664,72.909,72.825,72.681,73.209,73.443,72.854,72.301,72.467,72.289,72.012,71.577,71.772,70.687,70.605,70.146,68.976,68.901,67.98,66.876,68.152,68.147,68.12,68.031,69.319,69.441,69.583,69.972,69.696,70.337,70.485,70.686,71.187,70.908,70.952,70.919,71.123,70.608,70.91,70.574,70.617,70.589,69.907
70,M,False,69.93,69.95,70.452,70.121,70.016,69.854,68.949,68.767,68.404,67.849,67.352,66.652,66.488,66.486,66.091,66.056,65.317,64.591,64.295,64.315,64.804,65.489,65.894,66.437,67.338,67.928,68.576,68.889,68.835,68.373,68.071,67.954,68.338,68.631,68.359,67.561,67.769,67.102,66.384,65.905,65.727,65.958,66.035,65.914,65.986,65.958,65.735,65.293,65.705,65.956,66.804,66.494,66.206,66.125,66.55,66.597,66.522,65.883,66.985,66.945
71,M,True,50.525,50.639,50.356,49.371,48.843,48.852,48.424,48.426,48.589,48.263,48.258,48.036,48.235,48.434,48.434,48.693,48.756,48.671,49.187,49.079,49.585,49.911,49.987,49.852,50.275,49.691,49.405,49.279,49.046,48.718,48.542,48.07,47.543,47.297,47.701,47.882,47.961,47.431,47.07,47.248,47.107,47.115,46.897,46.841,46.904,46.957,47.293,47.48,47.537,47.517,47.91,48.033,48.091,48.184,48.367,47.561,47.454,46.904,46.506,46.435
72,M,False,47.48,47.537,47.517,47.91,48.033,48.091,48.184,48.367,47.561,47.454,46.904,46.506,46.435,46.057,45.832,45.206,44.678,44.429,44.21,44.062,43.576,43.511,43.583,43.314,43.31,43.411,43.413,44.212,44.314,44.205,44.153,44.346,44.235,44.404,44.121,44.297,44.006,43.91,43.524,43.576,43.366,43.15,43.188,43.122,42.686,42.43,42.23,42.333,41.939,41.866,41.78,42.412,42.48,42.283,42.204,42.118,42.195,42.482,42.212,42.181
73,M,True,49.7,49.248,49.233,49.161,49.001,49.074,49.102,48.409,48.256,48.512,47.829,47.54,47.689,47.444,47.627,47.658,47.597,47.352,47.142,47.483,47.053,47.61,47.987,48.317,48.341,48.636,48.899,49.038,49.391,49.143,49.29,49.235,48.935,48.225,47.765,47.359,46.864,46.719,45.577,44.835,44.523,43.61,43.496,44.558,44.357,44.738,44.727,45.329,45.76,46.372,47.16,47.903,47.435,47.706,47.508,47.639,47.741,47.197,47.008,46.37
74,M,False,44.825,44.476,44.33,43.576,43.162,42.024,41.201,40.524,39.695,39.361,38.585,38.545,37.863,37.85,37.828,38.09,38.913,38.887,39.45,39.606,40.002,40.536,40.683,40.544,41.061,40.614,40.597,40.335,39.946,39.274,38.927,38.58,38.082,37.721,37.286,37.061,36.79,36.467,36.372,35.944,35.783,36.193,36.026,35.961,36.014,36.031,36.324,36.187,36.376,36.1,36.138,36.171,36.039,36.146,35.892,35.765,36.098,36.513,36.745,36.912
75,M,False,38.913,38.887,39.45,39.606,40.002,40.536,40.683,40.544,41.061,40.614,40.597,40.335,39.946,39.274,38.927,38.58,38.082,37.721,37.286,37.061,36.79,36.467,36.372,35.944,35.783,36.193,36.026,35.961,36.014,36.031,36.324,36.187,36.376,36.1,36.138,36.171,36.039,36.146,35.892,35.765,36.098,36.513,36.745,36.912,37.361,37.238,37.147,37.535,37.433,37.572,37.181,36.939,37.188,36.675,36.19,35.596,34.998,34.963,34.583,34.0
76,M,True,71.121,70.128,70.5,70.65,70.639,70.373,70.378,69.98,69.486,68.836,69.461,68.916,68.531,68.675,68.175,67.447,67.193,66.933,67.569,67.979,67.598,68.648,69.452,69.204,69.539,69.954,70.204,71.382,71.378,71.738,71.98,72.3,72.307,70.913,70.359,69.938,69.048,68.548,68.751,68.129,67.877,67.517,67.641,67.761,68.298,68.752,68.305,68.101,67.829,68.367,68.434,68.455,67.67,67.738,67.882,67.314,66.641,66.208,66.276,66.354
77,M,True,58.443,58.61,58.822,59.118,59.479,59.873,60.913,61.891,62.502,62.667,62.832,62.525,61.438,59.84,59.428,59.3,58.55,57.752,57.635,52.271,56.694,56.609,56.963,57.7,57.582,58.151,59.136,60.056,60.484,60.985,61.359,60.792,61.103,61.046,60.911,61.332,61.37,61.146,61.087,61.111,60.93,60.801,60.506,60.178,59.6,59.435,59.076,58.789,58.55,58.622,58.741,59.377,58.703,59.44,59.398,59.649,60.361,60.217,60.7,60.591
78,M,False,47.916,48.074,48.829,49.313,49.871,49.226,49.617,49.517,49.659,49.634,49.597,49.259,48.423,48.327,47.958,47.372,46.713,46.87,45.764,45.367,45.448,45.36,44.938,45.21,45.426,45.268,45.203,44.693,44.972,45.272,45.747,45.59,45.361,45.395,45.654,45.693,45.34,45.157,45.554,45.299,45.203,45.281,45.453,45.46,45.427,45.876,46.053,46.243,46.464,46.37,46.185,46.172,45.38,44.637,43.976,43.11,42.651,42.058,41.561,41.867
79,M,False,34.612,34.931,35.071,35.037,34.881,34.956,35.33,35.438,34.8,35.214,35.005,34.847,34.926,35.163,35.224,35.163,35.329,35.647,36.178,36.224,36.742,36.879,36.999,37.323,38.131,38.004,38.019,37.757,37.37,36.993,36.746,36.193,35.844,35.58,35.977,35.799,35.648,36.312,36.897,37.247,37.325,37.575,37.796,38.044,38.511,38.925,38.668,38.616,38.552,38.451,38.282,37.844,37.39,36.953,36.873,36.575,36.324,36.534,36.224,36.174
80,M,False,45.558,45.349,45.268,45.328,45.043,45.127,44.792,45.795,45.659,45.779,46.142,46.471,46.724,46.675,47.115,47.059,47.658,47.941,47.937,47.998,48.13,48.641,48.668,49.02,48.531,48.485,48.14,48.1,47.65,47.361,48.102,49.242,48.016,48.673,48.663,49.091,49.39,50.037,50.658,52.199,51.487,51.972,51.518,52.192,51.156,51.146,50.822,51.687,50.668,50.592,49.981,51.698,50.533,50.735,50.817,50.523,50.768,51.133,50.131,49.972
81,M,False,38.275,38.455,38.545,38.384,38.048,37.998,37.891,37.029,36.303,35.681,35.943,35.63,35.191,35.244,35.451,35.39,35.443,35.964,36.573,37.026,37.178,37.668,37.634,37.384,37.787,37.434,37.493,37.414,37.02,37.168,37.424,36.688,36.65,36.724,36.499,35.878,36.018,36.174,35.86,35.71,35.661,35.609,35.996,35.939,36.106,36.464,35.851,36.233,35.733,35.988,35.716,36.589,35.875,36.124,36.095,35.83,35.843,35.892,36.982,35.63
82,M,True,48.531,48.485,48.14,48.1,47.65,47.361,48.102,49.242,48.016,48.673,48.663,49.091,49.39,50.037,50.658,52.199,51.487,51.972,51.518,52.192,51.156,51.146,50.822,51.687,50.668,50.592,49.981,51.698,50.533,50.735,50.817,50.523,50.768,51.133,50.131,49.972,49.582,50.032,49.347,49.937,50.481,49.955,50.267,50.518,50.217,50.305,50.603,50.535,51.13,51.477,51.298,51.723,51.843,52.328,52.232,52.541,52.642,52.772,52.486,52.475
83,M,False,48.1,47.65,47.361,48.102,49.242,48.016,48.673,48.663,49.091,49.39,50.037,50.658,52.199,51.487,51.972,51.518,52.192,51.156,51.146,50.822,51.687,50.668,50.592,49.981,51.698,50.533,50.735,50.817,50.523,50.768,51.133,50.131,49.972,49.582,50.032,49.347,49.937,50.481,49.955,50.267,50.518,50.217,50.305,50.603,50.535,51.13,51.477,51.298,51.723,51.843,52.328,52.232,52.541,52.642,52.772,52.486,52.475,52.608,51.873,51.831
84,M,True,51.686,51.718,51.414,51.62,51.769,51.652,52.013,51.775,51.963,52.102,51.786,51.762,51.569,51.793,51.632,51.168,51.506,51.507,51.556,52.235,52.445,52.849,53.059,53.872,53.73,53.924,54.429,54.391,54.631,54.313,54.261,53.763,53.633,53.286,53.581,52.758,52.795,53.168,52.892,52.616,52.922,53.228,53.343,53.124,53.395,53.402,53.394,53.245,53.133,53.812,53.756,54.03,54.205,53.783,54.185,53.819,54.586,54.269,54.416,54.664
85,M,False,53.489,49.761,49.641,52.657,52.787,51.306,50.973,50.974,51.681,53.053,52.863,49.727,50.005,51.372,51.366,51.941,51.147,52.101,51.783,51.924,52.27,51.539,51.195,50.989,49.915,49.969,51.196,52.072,50.089,51.037,49.71,49.834,48.516,49.163,48.542,52.209,52.556,49.367,49.072,50.076,50.11,47.052,48.283,45.993,47.316,45.07,48.815,44.603,44.94,45.574,44.689,44.84,45.227,46.307,45.569,45.834,50.692,46.892,47.27,47.15
86,M,False,57.884,57.725,57.605,57.863,57.654,57.672,58.415,57.801,57.924,58.058,58.052,58.217,58.343,58.73,58.67,58.095,58.116,58.565,58.397,58.084,58.164,58.112,58.718,58.69,59.442,59.34,59.448,59.368,59.516,58.909,59.063,58.809,58.107,58.355,57.932,57.501,56.968,57.045,56.72,56.613,56.886,56.981,57.084,57.496,57.415,57.586,57.861,58.255,58.061,57.969,58.067,58.41,57.804,57.714,57.833,57.882,57.761,58.02,57.936,58.333
87,M,False,60.3,60.454,60.958,61.199,60.973,61.004,60.858,60.828,60.856,61.054,61.049,60.863,61.187,60.879,61.012,61.031,60.792,60.642,60.467,59.988,60.168,60.627,60.968,61.403,61.798,62.027,61.994,62.486,62.215,62.064,61.964,62.359,62.477,62.746,61.747,61.125,60.444,60.332,60.361,61.028,60.783,61.213,61.117,60.749,60.806,61.115,61.813,61.861,61.832,61.588,62.325,62.502,62.807,62.926,62.932,62.691,63.103,63.165,62.768,63.063
88,M,True,60.247,62.166,62.594,60.744,64.852,64.169,61.556,64.231,63.894,63.683,62.193,63.03,64.81,63.723,63.984,64.445,64.084,65.012,64.284,63.705,65.078,65.184,64.927,65.28,65.159,65.638,65.07,65.09,65.501,63.892,63.917,66.178,65.736,66.01,65.778,66.295,66.015,66.567,66.411,66.256,66.299,66.863,66.769,67.737,67.224,68.961,68.33,67.778,67.743,66.786,66.482,66.845,67.42,66.885,66.641,65.147,64.115,63.862,64.316,63.905
89,M,False,54.41,54.148,53.453,52.729,51.912,51.375,51.185,51.147,50.866,51.274,51.062,51.994,52.389,53.137,53.053,53.789,53.983,54.427,54.438,54.548,54.645,54.51,54.168,53.795,53.719,53.548,53.135,53.269,52.364,51.71,51.652,50.751,50.871,50.639,51.004,50.674,50.673,50.349,50.378,50.253,50.836,51.094,51.353,51.599,52.49,52.497,52.762,52.842,52.955,53.256,53.481,53.154,52.839,52.574,52.044,52.08,51.722,50.549,49.967,49.585
90,M,False,34.934,35.181,35.287,35.316,35.333,35.476,35.403,35.497,35.654,36.031,36.107,36.079,36.149,36.564,36.637,36.974,36.878,37.096,36.921,36.906,36.64,36.131,35.461,35.074,34.899,34.374,34.255,34.174,33.998,33.98,33.966,33.718,34.346,34.249,34.496,34.877,35.143,35.762,36.482,36.744,36.799,36.873,36.543,36.515,36.295,35.747,35.311,34.881,34.825,34.203,33.729,33.403,33.322,33.366,33.252,33.098,33.173,33.152,33.164,33.233
91,M,False,31.361,31.16,31.296,31.237,30.969,31.085,31.284,31.008,31.133,30.912,30.644,30.498,30.556,30.693,30.288,30.194,30.533,30.517,30.29,30.343,29.96,30.655,30.406,30.36,30.333,30.467,30.754,30.364,31.003,30.805,31.114,31.186,31.222,30.559,30.795,29.993,29.941,30.104,29.542,29.428,28.739,28.696,29.112,28.568,28.471,28.838,28.55,29.169,29.404,29.77,29.892,29.809,29.717,29.575,29.616,29.102,28.999,28.856,28.757,28.421
92,M,True,31.52,32.194,31.997,31.779,32.251,32.462,32.605,33.72,33.594,33.355,33.584,34.027,34.464,34.399,34.788,34.531,34.79,35.18,35.119,35.095,35.126,35.814,35.471,35.096,36.258,35.918,36.387,37.385,36.981,37.911,37.336,37.42,37.745,35.898,36.262,36.519,36.379,36.81,37.393,37.566,36.36,36.931,37.03,36.592,37.025,37.7,37.977,37.646,38.272,37.026,37.063,37.617,37.735,37.551,37.387,37.08,36.598,37.005,36.475,36.47
93,M,True,36.698,36.447,37.155,37.364,36.514,36.576,36.306,36.275,36.215,36.49,37.317,37.326,36.406,36.197,36.623,36.566,36.727,36.702,37.375,36.526,37.176,36.612,37.401,37.528,37.109,36.989,37.388,36.644,36.965,36.879,37.162,37.087,37.214,36.766,36.631,37.216,37.147,37.18,37.412,37.281,38.028,38.682,38.29,38.408,39.737,39.895,39.934,40.32,41.281,40.263,41.194,40.751,40.811,40.672,40.577,40.507,41.048,41.072,40.656,40.766
94,M,True,40.915,40.802,40.843,41.037,41.237,41.491,41.348,41.786,41.538,41.381,41.398,41.291,41.814,41.871,42.195,42.504,42.675,42.376,42.768,42.033,43.003,42.626,42.808,42.806,43.005,42.33,42.359,42.547,41.739,41.897,41.895,41.875,41.86,41.701,41.988,42.037,42.073,42.231,42.438,42.585,42.319,42.962,42.986,43.08,43.629,43.438,43.232,42.806,42.426,43.382,42.798,43.043,42.918,42.921,43.158,43.006,42.225,42.712,41.878,42.578
95,M,True,46.693,45.953,46.505,45.861,45.637,45.573,45.307,45.847,45.143,45.862,45.779,45.779,45.781,45.217,45.151,45.25,45.541,45.296,45.253,45.447,45.569,45.772,45.702,45.691,45.645,45.979,45.981,46.239,46.36,46.531,46.832,46.892,47.033,47.046,47.154,47.231,47.797,47.355,47.162,47.206,46.93,46.734,46.527,46.335,45.931,45.986,45.647,45.444,45.457,45.227,45.498,45.724,46.244,46.488,46.593,46.686,46.922,47.192,47.366,47.207
96,M,True,47.046,47.154,47.231,47.797,47.355,47.162,47.206,46.93,46.734,46.527,46.335,45.931,45.986,45.647,45.444,45.457,45.227,45.498,45.724,46.244,46.488,46.593,46.686,46.922,47.192,47.366,47.207,47.286,47.19,47.323,47.374,47.093,46.736,46.719,46.954,46.953,46.895,46.909,46.782,46.447,46.49,46.336,46.529,46.548,46.51,46.585,46.465,46.629,46.922,46.906,47.033,47.037,47.202,47.46,47.585,47.789,48.167,48.366,48.509,48.558
97,M,True,46.49,46.336,46.529,46.548,46.51,46.585,46.465,46.629,46.922,46.906,47.033,47.037,47.202,47.46,47.585,47.789,48.167,48.366,48.509,48.558,48.752,48.64,48.551,48.68,48.334,48.005,47.947,47.611,47.42,47.225,47.142,47.033,47.002,47.33,47.399,47.806,48.3,48.862,49.085,49.381,49.687,49.972,50.24,50.299,50.419,50.632,50.52,50.517,50.458,50.209,50.198,49.698,49.649,49.469,49.622,49.453,49.273,49.163,49.204,49.313
98,M,False,50.517,50.458,50.209,50.198,49.698,49.649,49.469,49.622,49.453,49.273,49.163,49.204,49.313,49.085,49.159,49.039,48.924,49.125,48.838,48.935,49.338,49.543,49.796,50.09,50.448,50.436,50.55,50.801,51.153,51.277,51.553,51.906,51.838,52.225,52.489,52.594,52.651,52.93,53.078,53.072,52.589,52.355,51.952,51.787,51.632,51.462,50.96,50.625,50.609,50.544,50.762,51.11,51.425,51.433,51.756,52.083,52.165,52.793,52.76,52.8
99,M,False,49.543,49.796,50.09,50.448,50.436,50.55,50.801,51.153,51.277,51.553,51.906,51.838,52.225,52.489,52.594,52.651,52.93,53.078,53.072,52.589,52.355,51.952,51.787,51.632,51.462,50.96,50.625,50.609,50.544,50.762,51.11,51.425,51.433,51.756,52.083,52.165,52.793,52.76,52.8,52.917,53.195,52.923,53.037,52.91,52.578,53.07,52.701,52.83,52.713,52.894,52.732,52.734,52.725,52.721,52.9,53.376,53.371,53.376,53.683,53.454
100,M,False,50.609,50.544,50.762,51.11,51.425,51.433,51.756,52.083,52.165,52.793,52.76,52.8,52.917,53.195,52.923,53.037,52.91,52.578,53.07,52.701,52.83,52.713,52.894,52.732,52.734,52.725,52.721,52.9,53.376,53.371,53.376,53.683,53.454,53.189,53.17,53.519,53.395,53.386,53.465,53.632,53.579,53.748,53.504,53.664,53.658,53.606,53.518,53.539,53.771,53.777,53.558,53.323,52.986,52.873,52.797,52.893,52.794,53.096,53.353,53.893
101,M,False,44.715,44.678,44.52,44.593,45.039,45.338,45.766,45.659,45.791,45.959,46.138,46.059,45.747,45.515,45.336,45.065,44.732,44.367,44.343,44.535,44.013,40.763,43.719,43.946,44.137,44.563,45.204,45.433,45.987,46.189,46.381,47.004,47.124,47.074,47.49,47.414,47.063,46.938,47.013,46.657,46.487,45.845,45.363,45.333,45.09,44.919,44.771,44.61,44.834,44.591,44.884,44.55,44.561,44.791,44.949,44.825,44.858,45.119,44.959,45.344
102,M,True,31.571,32.177,32.251,31.736,32.385,33.15,32.105,33.145,32.711,32.943,33.6,33.185,34.451,33.443,33.299,34.466,33.633,34.064,33.513,33.814,33.803,33.92,34.117,34.169,34.088,34.698,35.135,35.715,35.36,34.641,34.662,35.469,34.754,34.719,35.437,35.765,35.369,34.881,34.675,34.774,34.785,33.412,34.834,35.413,35.611,35.358,36.205,35.394,35.227,36.124,36.246,36.034,36.773,36.972,37.292,37.922,38.458,38.177,37.558,37.971
103,M,False,41.191,41.782,42.215,42.614,43.042,43.241,43.562,43.623,43.483,43.698,43.576,43.558,43.583,43.414,43.694,43.379,42.967,42.802,42.573,41.673,41.862,41.686,40.998,41.08,41.571,41.761,42.351,43.061,43.36,43.767,43.79,44.006,44.524,44.812,45.488,46.182,46.311,46.493,46.519,46.494,46.689,46.84,47.027,46.273,46.291,46.295,45.552,44.646,44.401,44.393,44.23,44.137,44.136,43.906,43.503,43.641,43.35,43.311,43.464,43.485
104,M,False,37.073,38.556,37.685,37.703,38.554,38.433,38.29,38.491,38.278,37.899,38.227,38.405,38.706,38.902,40.065,40.333,40.911,40.382,41.773,41.737,41.959,42.198,42.856,43.383,42.989,44.027,44.047,44.433,44.971,44.889,44.683,44.791,43.446,43.76,42.21,42.666,41.695,42.438,43.473,42.235,42.787,43.296,44.262,44.126,44.148,44.702,45.115,44.493,45.715,45.624,44.66,45.427,46.281,45.571,44.66,46.241,45.686,44.244,44.528,42.94
