,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30,MEANSHR_31,MEANSHR_32,MEANSHR_33,MEANSHR_34,MEANSHR_35,MEANSHR_36,MEANSHR_37,MEANSHR_38,MEANSHR_39,MEANSHR_40,MEANSHR_41,MEANSHR_42,MEANSHR_43,MEANSHR_44,MEANSHR_45,MEANSHR_46,MEANSHR_47,MEANSHR_48,MEANSHR_49,MEANSHR_50,MEANSHR_51,MEANSHR_52,MEANSHR_53,MEANSHR_54,MEANSHR_55,MEANSHR_56,MEANSHR_57,MEANSHR_58,MEANSHR_59,MEANSHR_60,MEANSHR_61,MEANSHR_62,MEANSHR_63,MEANSHR_64,MEANSHR_65,MEANSHR_66,MEANSHR_67,MEANSHR_68,MEANSHR_69,MEANSHR_70,MEANSHR_71,MEANSHR_72,MEANSHR_73,MEANSHR_74,MEANSHR_75,MEANSHR_76,MEANSHR_77,MEANSHR_78,MEANSHR_79,MEANSHR_80,MEANSHR_81,MEANSHR_82,MEANSHR_83,MEANSHR_84,MEANSHR_85,MEANSHR_86,MEANSHR_87,MEANSHR_88,MEANSHR_89,MEANSHR_90,MEANSHR_91,MEANSHR_92,MEANSHR_93,MEANSHR_94,MEANSHR_95,MEANSHR_96,MEANSHR_97,MEANSHR_98,MEANSHR_99,MEANSHR_100,MEANSHR_101,MEANSHR_102,MEANSHR_103,MEANSHR_104,MEANSHR_105,MEANSHR_106,MEANSHR_107,MEANSHR_108,MEANSHR_109,MEANSHR_110,MEANSHR_111,MEANSHR_112,MEANSHR_113,MEANSHR_114,MEANSHR_115,MEANSHR_116,MEANSHR_117,MEANSHR_118,MEANSHR_119
1301,B,False,30.002,30.401,31.177,30.653,30.534,31.604,31.803,30.549,30.221,30.169,29.229,28.999,29.564,29.011,27.632,28.781,28.459,28.619,28.638,28.167,28.561,29.657,27.846,28.031,29.244,28.428,28.256,28.34,27.727,28.246,27.701,28.999,29.177,27.859,28.065,28.524,28.967,26.971,27.43,27.005,26.794,27.225,27.23,27.361,26.684,27.003,26.904,26.296,25.905,25.675,25.545,26.703,26.834,27.238,26.195,27.215,27.544,27.447,28.221,28.654,27.0,27.282,28.54,30.291,31.329,29.404,29.299,30.691,31.39,30.266,29.072,30.513,31.041,32.297,32.285,32.072,31.638,32.875,32.28,32.305,30.177,32.674,31.259,31.857,30.826,31.708,31.284,32.29,31.241,32.224,30.325,29.06,29.155,30.405,30.347,30.307,30.555,30.002,30.566,30.549,28.754,27.973,28.424,28.669,29.18,30.109,27.438,28.435,27.944,29.218,32.321,30.668,31.956,31.016,29.706,28.687,29.343,29.843,31.373
1302,B,False,33.064,32.845,33.639,32.672,33.414,33.564,33.581,34.436,34.411,34.262,33.507,34.68,34.296,34.007,34.164,33.519,34.569,34.985,34.036,33.911,33.385,34.368,35.206,34.843,35.431,35.003,35.551,36.602,36.086,35.827,35.489,34.712,34.348,33.784,33.417,32.764,32.667,31.669,31.321,31.62,31.473,31.22,31.739,31.5,32.201,32.028,31.564,31.648,31.531,31.158,32.048,31.956,31.494,31.398,31.361,31.667,31.918,31.678,31.489,30.789,31.152,31.276,31.226,31.793,32.373,32.85,32.899,33.283,32.823,33.35,33.039,32.959,33.147,32.887,32.789,33.118,32.898,31.994,32.378,32.7,33.378,32.408,32.691,32.822,32.46,32.311,32.061,32.287,31.694,31.609,31.096,31.758,31.077,30.739,31.174,31.227,31.39,30.241,30.488,31.29,31.606,29.653,30.539,29.59,29.913,29.675,29.1,29.735,30.679,30.569,30.295,29.08,29.574,29.908,29.898,29.25,28.931,29.308,29.127
1303,B,False,17.96,17.897,17.84,17.919,17.839,17.902,17.841,17.761,17.779,17.888,17.962,17.786,18.019,18.223,18.1,18.17,18.086,18.073,18.138,18.068,17.974,17.971,17.967,17.761,17.714,17.672,17.748,17.835,17.682,17.778,17.751,18.035,18.041,18.344,18.319,18.531,18.42,18.55,18.392,18.616,18.431,18.269,18.398,18.245,18.119,17.856,17.752,17.958,17.791,17.603,17.546,17.434,17.478,17.345,17.63,17.499,17.533,17.689,17.99,17.904,17.907,18.038,17.738,17.91,17.926,17.81,17.77,17.729,17.487,17.314,17.251,16.793,16.53,16.699,16.605,16.54,16.433,16.444,16.432666666666666,16.421333333333333,16.41,16.398666666666667,16.38733333333333,16.375999999999998,16.364666666666665,16.35333333333333,16.342,16.155,16.36,16.091,16.006,16.096,13.903,15.665,15.731,15.712,13.677,0.0,15.41,15.593,15.915,15.265,15.336,13.169,15.486,15.304,15.349,15.234,15.342,15.413,15.387,15.284,15.421,15.226,15.478,15.529,15.424,15.573,15.494
1304,B,False,36.239,35.646,35.988,35.285,35.79,35.419,35.274,35.114,35.508,35.238,35.776,35.468,35.385,35.578,35.531,35.882,35.9,35.683,36.331,36.391,36.232,37.224,37.251,37.348,37.209,37.178,37.101,36.916,37.034,36.522,36.884,37.15,36.892,36.378,36.731,36.458,36.406,36.216,36.337,36.673,36.788,36.465,36.082,35.715,36.339,36.301,36.0,35.982,36.593,36.426,36.448,36.608,36.086,35.211,35.756,35.208,35.592,35.962,36.352,36.034,35.747,35.97,35.695,35.554,35.29,35.257,35.491,35.966,35.477,35.541,35.868,36.203,36.23,36.223,36.714,36.958,36.978,37.52,37.785,37.608,37.407,37.531,37.577,37.94,37.856,37.675,37.585,37.38,37.679,37.512,37.865,37.525,37.668,37.154,37.404,36.827,37.281,37.412,37.746,37.196,37.587,37.497,37.893,37.845,37.992,38.55,38.642,38.57,38.466,38.779,38.633,39.2,39.268,39.313,39.941,39.621,39.797,40.027,40.521
1305,B,False,45.664,45.116,42.912,44.203,45.143,41.826,43.734,44.387,45.432,45.428,45.791,44.928,44.908,45.103,45.958,46.154,45.709,45.196,46.441,46.438,45.301,46.585,47.003,47.397,48.029,47.55,46.749,47.308,47.606,46.595,46.913,47.472,47.214,47.605,46.709,46.377,46.426,48.617,47.753,47.618,47.313,46.688,46.121,45.292,46.123,45.359,45.233,45.908,46.447,47.55,48.079,48.779,46.884,46.855,46.796,46.349,45.872,45.733,44.839,44.02,44.811,45.17,45.117,46.057,45.245,45.27,46.351,47.206,47.601,47.269,47.689,47.754,48.243,47.866,48.228,48.404,49.35,49.449,49.605,48.882,49.1,48.604,49.536,48.637,49.119,49.428,49.265,49.097,48.428,48.857,47.875,48.499,48.578,47.841,48.022,47.715,47.596,48.226,47.827,47.024,47.847,46.698,46.603,46.076,45.738,45.56,46.395,46.17135714285715,45.94771428571429,45.724071428571435,45.50042857142857,45.276785714285715,45.05314285714286,44.8295,44.60585714285715,44.38221428571429,44.158571428571435,43.93492857142857,43.711285714285715
1306,B,False,32.644,32.28,31.889,32.128,31.716,31.29,31.93,31.532,31.771,31.538,31.74,31.99,31.987,32.125,32.121,32.21,32.121,31.844,31.636,31.776,31.767,31.788,31.626,31.495,31.617,31.541,31.701,31.273,31.281,31.38,31.234,31.204,31.434,31.372,31.402,31.393,31.69,31.406,31.482,31.632,31.682,31.827,31.982,32.485,32.102,31.825,31.489,31.716,31.317,31.195,31.175,31.267,31.275,31.089,30.989,30.973,30.703,30.693,30.734,30.753,0.0,30.785,31.018,30.955,30.886,30.842,30.576,30.609,30.699,30.56,30.971,30.892,30.525,30.867,30.539,30.427,30.331,30.384,30.309,30.125,30.126,29.712,29.553,29.484,29.605,29.562,29.338,29.139,29.2,29.194,29.165,29.007,29.345,29.277,29.183,29.103,29.496,29.448,29.671,29.473,29.433,29.577,29.442,29.323,29.25,29.335,29.351,29.619,29.509,29.22,29.26,29.328,29.238,29.113,29.117,29.226,29.159,28.968,29.133
1307,B,False,45.117,46.057,45.245,45.27,46.351,47.206,47.601,47.269,47.689,47.754,48.243,47.866,48.228,48.404,49.35,49.449,49.605,48.882,49.1,48.604,49.536,48.637,49.119,49.428,49.265,49.097,48.428,48.857,47.875,48.499,48.578,47.841,48.022,47.715,47.596,48.226,47.827,47.024,47.847,46.698,46.603,46.076,45.738,45.56,46.395,46.17135714285715,45.94771428571429,45.724071428571435,45.50042857142857,45.276785714285715,45.05314285714286,44.8295,44.60585714285715,44.38221428571429,44.158571428571435,43.93492857142857,43.711285714285715,43.48764285714286,43.264,42.827,42.697,42.537,44.978,42.128,41.816,42.442,42.069,42.303,41.799,42.192,41.545,42.074,41.725,41.928,41.901,41.756,41.974,41.82,41.97,41.972,41.561,41.564,41.866,41.822,41.785,42.007,41.93,42.506,41.945,41.961,40.915,40.88,41.315,40.679,40.736,40.417,40.628,39.726,38.853,39.877,39.69,39.62,40.031,39.852,39.29,39.019,38.771,38.422,38.775,38.29,38.548,38.26,38.949,37.932,38.008,37.878,37.559,37.73,38.797
1308,B,False,26.915,26.73,26.834,26.945,27.028,26.827,27.223,27.297,26.955,27.161,27.483,27.381,27.473,27.352,26.964,27.05,27.182,26.958,26.865,26.928,27.123,27.043,27.164,27.285,27.593,27.498,27.774,28.106,28.156,27.643,27.893,27.464,27.632,27.487,27.848,27.355,27.145,26.824,27.114,27.293,27.571,26.945,27.414,27.096,27.225,26.9,27.063,27.202,26.891,26.702,26.933,26.898,27.057,27.249,27.22,27.404,27.321,27.313,27.189,27.406,27.519,27.359,26.955,26.912,26.547,26.63,26.52,26.348,26.757,26.402,27.115,26.788,26.53,26.802,26.967,26.799,26.539,26.352,26.5,26.49,26.425,26.203,26.647,26.318,26.318,26.426,26.108,26.406,26.424,26.762,26.06,26.26,25.973,25.981,25.816,25.847,25.85,26.042,25.834,25.674,25.439,25.7,25.458,25.31,25.654,25.814,25.789,25.793,26.057,26.075,25.626,26.126,26.161,26.031,25.669,25.818,26.083,26.783,25.952
1309,B,False,31.325,31.369,32.719,35.555,33.263,33.85,32.629,33.065,34.968,32.94,34.548,32.7,35.546,35.198,35.73,37.543,39.097,39.56607142857143,40.03514285714286,40.50421428571428,40.973285714285716,41.44235714285715,41.91142857142857,42.3805,42.84957142857143,43.31864285714286,43.78771428571429,44.25678571428571,44.725857142857144,45.194928571428576,45.664,45.116,42.912,44.203,45.143,41.826,43.734,44.387,45.432,45.428,45.791,44.928,44.908,45.103,45.958,46.154,45.709,45.196,46.441,46.438,45.301,46.585,47.003,47.397,48.029,47.55,46.749,47.308,47.606,46.595,46.913,47.472,47.214,47.605,46.709,46.377,46.426,48.617,47.753,47.618,47.313,46.688,46.121,45.292,46.123,45.359,45.233,45.908,46.447,47.55,48.079,48.779,46.884,46.855,46.796,46.349,45.872,45.733,44.839,44.02,44.811,45.17,45.117,46.057,45.245,45.27,46.351,47.206,47.601,47.269,47.689,47.754,48.243,47.866,48.228,48.404,49.35,49.449,49.605,48.882,49.1,48.604,49.536,48.637,49.119,49.428,49.265,49.097,48.428
1310,B,False,21.789,22.583,23.342,22.61,22.747,22.783,23.862,23.291,23.567,23.143,23.51,23.607,22.33,23.19,23.13,23.307,22.457,22.91,22.409,22.835,23.528,24.014,23.328,23.757,24.639,24.623,24.19,23.251,23.65,24.001,24.28,24.101,23.94,24.716,25.144,25.144,25.284,25.199,26.019,28.048,28.042,27.596,28.614,27.67,29.038,29.876,29.229,30.354,30.052,31.204,30.767,29.627,30.061,30.386,29.362,28.844,28.872,28.014,30.0,29.346,29.282,28.616,29.309,29.37,28.237,28.057,28.047,26.926,26.517,26.401,26.538,28.03,28.316,28.326,27.555,28.107,28.113,27.955,28.403,28.328,28.078,28.272,28.346,28.13,28.886,28.268,28.035,28.454,28.5925,28.731,28.116,28.06,28.088,28.144,27.845,27.685,28.101,28.327,28.356,27.463,28.19,27.94575,27.701500000000003,27.457250000000002,27.213,27.066,26.395,26.631,26.432,26.6,26.423,26.393,26.374,26.325,26.336,27.065,27.366,27.928,28.173
1311,B,False,30.723,30.762,30.63,30.046,30.371,30.507,29.976,29.717,30.048,30.663,29.73,29.571,28.908,29.739,29.958,29.534,29.465,29.479,29.329,29.291,28.651,28.434,28.613,28.108,28.461,28.475,28.261,28.927,28.921,28.925,29.114,29.111,28.583,28.895,29.119,28.728,27.911,28.082,27.427,27.988,27.329,27.121,27.074,26.831,26.768,26.744,26.697,26.358,26.586,26.356,26.204,26.371,26.087,26.021,26.08,25.977,25.561,26.1,26.587,26.722,26.212,26.492,26.47,27.283,26.451,26.084,26.423,27.052,26.716,26.031,26.757,26.886,26.685,26.144,26.828,26.629,26.297,27.034,26.932,26.657,26.604,26.929,27.569,26.649,26.992,26.793,26.321,26.716,26.73,26.521,26.893,26.593,26.175,25.964,26.339,26.059,26.039,25.959,25.737,25.578,25.591,25.538,25.434,25.232,25.447,25.305,25.154,25.414,25.334,25.294,25.179,25.067,25.034,24.767,24.671,24.766,24.84,24.459,24.959
1312,B,False,34.594,34.457,33.703,33.007,32.8425,32.678,32.415,32.041,32.159,32.219,32.191,32.126,31.927,32.191,31.381,31.371,31.168,31.536,31.407,31.358,31.117,31.235,30.977,30.909,30.926,30.523,30.736,30.414,30.604,30.557,30.431,30.257,30.296,30.261,30.232,30.442,30.673,30.72,30.563,30.509,30.041,30.398,30.168,30.201,30.228,30.192,30.187,30.074,30.814,31.175,30.769,30.539,30.692,31.085,31.057,30.963,30.793,30.847,30.667,30.358,30.412,30.351,29.945,29.919,29.782,30.044,30.128,29.974,30.091,30.176,30.194,30.456,30.155,30.254,30.59,30.282,30.351,30.259,30.301,30.192,29.822,29.76,29.808,29.83,29.681,29.742,29.509,29.417,29.381,29.412,29.35,29.112,29.164,29.317,29.677,29.683,29.881,29.766,29.879,29.773,29.741,30.06,30.08,30.328,30.40325,30.4785,30.55375,30.629,31.14,31.014,30.894,31.117,31.503,31.391,31.428,31.688,31.725,31.577,31.435
1313,B,False,37.339,36.631,36.716,36.16,36.113,36.341,36.509,36.204,36.744,36.382,37.077,37.159,36.801,36.978,37.077,37.325,37.155,37.709,38.068,37.907,37.411,37.598,38.075,37.772,37.899,37.523,38.504,38.826,38.721,37.929,38.585,38.73,38.519,38.542,38.553,38.42,38.551,38.689,38.564,38.199,37.604,37.865,38.337,37.664,36.953,37.91,37.827,37.838,37.34,37.714,38.106,38.161,37.482,38.179,0.0,38.191,37.579,37.101,37.307,36.452,36.371,36.805,36.298,36.293,36.958,36.62,36.408,0.0,36.674,36.335,36.446,36.007,35.907,35.264,35.45,35.692,35.406,34.94,35.018,35.33,34.816,34.712,34.323,34.234,34.03,34.578,34.272,34.129,34.23,34.56,34.344,34.415,34.594,34.457,33.703,33.007,32.678,32.415,32.041,32.159,32.219,32.191,32.126,31.927,32.191,31.381,31.371,31.168,31.536,31.407,31.358,31.117,31.235,30.977,30.909,30.926,30.523,30.736,30.414
1314,B,False,22.503,22.6,22.793,22.761,22.858,22.897,22.809,22.744,22.665,22.811,22.671,22.739,22.863,22.8,22.537,22.681,22.776,22.936,22.819,22.596,22.766,22.996,23.362,23.189,23.441,23.677,23.644,23.444,23.446,23.333,23.163,23.079,23.423,23.41,23.259,23.386,23.62,23.525,23.729,23.849,23.718,24.046,23.957,23.696,23.548,23.627,23.637,23.523,23.825,23.857,23.73,23.25,23.418,23.431,23.212,23.643,23.854,24.186,24.347,24.076,23.999,24.826,24.295,25.034,25.459,25.77,25.353,25.396,25.312,25.221,25.127,25.554,25.665,25.478,24.952,25.8,25.636,25.517,24.973,25.208,25.303,24.698,24.652,25.033,24.836,24.659,24.369,24.328,24.836,24.415,24.66,24.436,24.424,24.792,24.729,24.413,25.1,25.0,25.578,25.626,25.753,25.506,25.51,25.751,25.426,25.323,25.381,25.093,24.725,24.668,24.501,24.68,24.405,24.377,24.903,24.609,24.766,25.28,25.428
1315,B,False,28.36,28.183,26.966,27.593,26.531,25.81,25.901,26.244,25.024,25.029,24.579,24.972,24.841,26.217,26.905,26.132,26.652,27.249,27.581,27.243,28.488,29.026,28.998,28.569,28.657,29.545,28.53,28.526,29.389,29.627,29.97,30.158,29.774,29.359,29.431,29.382,29.545,29.237,30.054,29.244,29.313,29.668,29.761,28.806,29.731,28.924,29.21,27.33,27.335,27.613,27.385,26.168,26.375,25.691,26.278,27.29,27.036,26.139,26.498,25.993,26.041,26.871,27.364,27.092,27.595,26.276,26.901,27.341,26.885,26.498,26.624,27.376,27.625,28.345,28.439,28.158,28.698,28.938,27.505,28.502,27.85,27.827,27.675,27.554,27.682,27.244,27.068,27.03,26.709,26.728,27.144,27.001,26.268,26.161,27.173,25.939,25.385,25.747,26.284,25.031,25.413,25.24,25.461,25.036,25.092,25.253,25.227,24.405,24.728,24.575,24.595,24.585,24.726,24.464,24.633,24.691,25.26,24.772,24.529
1316,B,False,36.946,36.765,36.39,36.425,36.625,36.749,36.863,36.83,37.335,37.393,37.534,37.541,37.956,38.225,38.243,38.189,38.0,38.127,38.215,38.238,37.732,37.663,37.34,37.541,37.927,37.606,37.768,38.06,38.158,38.278,38.234,38.437,38.607,38.734,39.004,39.205,39.329,39.574,39.882,40.203,40.096,40.234,40.078,39.669,39.726,39.842,39.668,39.983,39.638,40.084,39.566,39.954,39.888,40.239,39.854,39.897,39.657,40.026,40.249,40.112,40.127,40.098,40.079,39.717,40.221,40.39,40.392,40.602,40.553,40.613,41.111,41.292,41.436,41.176,40.978,40.885,40.809,40.826,40.736,40.618,40.774,40.537,40.301,40.029,39.973,40.329,40.463,40.462,39.93,39.411,39.723,39.895,40.149,39.996,40.617,40.621,41.119,40.974,41.1,41.278,41.064,41.264,41.098,41.017,41.068,40.913,40.868,40.886,40.998,40.641,40.691,40.685,40.931,41.051,41.274,41.128,40.937,40.914,40.751
1317,B,False,33.117,32.229,32.756,32.853,33.553,32.672,33.123,33.003,32.402,32.302,32.192,32.571,32.286,32.134,31.891,31.854,32.309,32.631,32.296,32.807,33.187,33.54,33.29,33.396,33.922,33.793,33.086,33.263,33.519,33.666,33.329,33.373,34.145,34.0,33.709,33.982,33.447,33.362,33.412,33.536,33.254,33.321,33.243,33.202,32.873,32.929,33.282,33.704,33.927,34.264,34.21,34.258,34.928,35.063,34.786,34.995,34.71,34.542,33.922,33.743,33.997,33.593,33.888,33.811,33.895,33.439,33.582,33.398,33.29,33.157,33.618,34.015,33.899,34.107,34.186,33.861,34.436,34.635,34.323,34.472,33.943,34.16,34.905,34.618,34.47,34.504,34.644,35.286,35.358,35.423,35.247,34.995,34.713,35.205,34.941,35.183,34.896,34.975,35.27,35.452,35.199,35.295,35.357,35.215,35.394,35.248,35.16,35.230642857142854,35.30128571428571,35.37192857142857,35.442571428571426,35.513214285714284,35.58385714285714,35.6545,35.725142857142856,35.795785714285714,35.86642857142857,35.93707142857143,36.007714285714286
1318,B,False,20.306,20.15,20.644,19.128,19.749,19.978,18.967,22.253,20.996,20.46,22.149,18.638,19.63,22.804,18.914,18.396,18.087,18.041,18.68,18.685,18.193,17.593,19.103,18.197,20.341,19.787,18.973,19.218,18.158,19.002,17.929,18.202,18.562,19.284,18.726,18.747,18.467,18.213,18.067,19.288,18.22,18.406,19.083,18.473,17.487,17.457,17.799,17.757,17.966,17.819,17.29,17.369,17.617,17.407,17.305,16.991,16.921,16.91,16.915,17.367,17.425,17.311,18.022,17.639,17.02,17.327,17.2,16.728,17.421,17.177,16.998,16.706,16.326,16.763,16.763,16.805,16.442,16.587,16.31,16.74,16.001,15.86,15.995,16.164,16.018,16.102,15.849,15.783,15.484,15.681,15.217,15.224,15.589,15.428,15.205,15.247,15.53,15.29,15.82,15.617,15.679,15.776,16.013,16.334,16.612,17.035,16.956,16.93,16.502,16.78,16.796,16.737,16.793,16.618,16.214,15.753,15.801,15.899,16.307
1319,B,True,27.744,27.175,27.468,27.22,26.914,27.532,26.704,27.226,27.034,26.96,27.147,26.952,26.839,26.069,26.136,26.357,26.939,27.911,27.655,27.223,27.772,27.316,26.984,27.534,27.858,27.651,27.199,27.435,27.075,27.598,27.448,27.344,27.794,26.709,27.089,27.189,27.305,26.161,26.222,27.029,26.211,26.316,26.301,26.701,26.281,26.425,26.874,26.993,26.784,26.947,28.864,28.69,28.626,28.697,28.33,28.407,29.084,28.035,29.142,29.345,28.981,29.467,29.431,29.755,30.338,28.969,29.52,30.153,30.746,31.866,31.916,30.337,31.354,30.467,30.921,31.189,31.817,30.219,30.522,30.469,30.486,30.188,31.191,31.11,30.324,30.823,30.869,30.802,30.638,31.002,31.468,31.406,32.382,32.353,32.415,32.666,32.167,32.147,32.189,32.266,32.054,31.753,31.882,31.754,32.532,32.516,32.275,32.157,32.151,32.381,32.135,32.288,33.215,33.17,32.695,33.405,33.586,34.222,34.157
1320,B,False,41.924,41.61,40.395,41.67,41.757,39.817,41.516,40.921,41.971,40.184,39.989,38.525,36.744,36.01,36.067,36.857,36.123,33.861,32.732,32.167,32.19,33.493,32.877,32.658,32.814,32.956,32.106,32.959,32.12,31.443,31.479,31.912,31.596,30.86,30.51,31.379,32.49,30.376,30.746,30.301,30.304,30.457,29.495,28.681,29.385,29.554,29.406,28.657,29.239,28.956,27.843,28.087,26.794,27.013,27.628,27.457,27.104,26.967,27.139,27.295,26.483,27.716,26.755,28.153,26.178,27.574,28.461,26.817,26.187,26.839,26.391,27.518,27.665,27.396,28.166,27.688,26.588,26.953,26.99,27.988,28.58,27.654,28.341,28.449,30.03,27.694,29.261,28.368,29.566,30.125,29.117,28.841,27.527,27.145,27.873,26.925,27.835,26.959,27.386,26.495,26.588,25.934,26.342,26.012,26.553,26.313,26.791,25.638,27.254,26.6,27.365,25.707,24.949,25.053,25.587,24.921,25.394,25.498,24.21
1321,B,False,21.01,20.926,20.703,20.46,19.97,20.407,20.276,20.208,20.34,20.266,21.243,20.145,20.737,20.665,20.701,20.702,21.521,22.675,22.521,21.222,22.771,22.15,21.848,22.388,21.833,21.606,22.44,22.668,21.938,22.342,22.21,23.138,22.748,23.287,23.516,23.23,23.304,22.552,22.174,22.802,23.805,22.798,23.599,24.165,23.846,23.915,24.401,24.057,24.958,25.312,24.639,26.028,26.138181818181817,26.248363636363635,26.358545454545453,26.46872727272727,26.57890909090909,26.689090909090908,26.799272727272726,26.909454545454544,27.019636363636362,27.12981818181818,27.24,27.728,29.573,28.009,27.739,27.835,28.36,28.775,29.757,30.203,30.39,30.417,31.712,30.6,29.93,32.13,31.54,31.204,29.313,30.523,32.03,32.618,30.968,34.215,32.724,33.566,33.461,33.377,32.754,32.605,30.77,30.962,31.502,31.262,31.77,32.142,30.924,30.612,33.465,33.808,33.621,33.454,35.256,32.755,34.72,35.15,35.158,35.188,33.497,36.164,32.797,35.645,33.572,35.655,36.022,34.972,35.985
1322,B,True,31.77,31.354,31.827,31.38,32.126,31.602,31.693,31.997,31.418,30.604,30.434,31.037,31.019333333333332,31.00166666666667,30.984,30.909,30.834,30.598,30.97,30.548333333333332,30.126666666666665,29.705,28.995,28.813,28.43,28.2945,28.159,29.612,28.874,30.273,27.686,27.998,26.039,28.467,26.391,27.052,27.175,25.567,27.451,26.223,25.461,25.145,24.82,25.585,24.608,24.897,24.273,23.898333333333333,23.523666666666667,23.149,23.163,22.79,22.277,22.262,22.092,22.8,22.249,21.989,21.888,21.975,22.149,22.509,22.131,22.473,22.052,22.362,22.302,22.543,22.714,22.788,22.532,0.0,22.41,22.191,22.491,22.382,22.189,22.219,22.257,22.529,22.141,22.295,22.644,22.334,22.497,22.173,22.106,21.991,22.254,22.301,22.094,22.333,22.246,22.501,22.419,22.345,22.503,22.945,22.665,22.754,22.616,22.886,22.825,23.021,22.9405,22.86,23.282,23.566,23.538999999999998,23.512,23.306,23.581,23.553,23.806,0.0,23.493,23.438,23.587,23.599
1323,B,False,26.424,28.124,26.877,27.781,26.442,26.598,27.149,25.769,27.085,26.808,27.375,27.099,27.18,25.737,27.259,27.046,26.383,25.567,25.511,25.377,25.898,25.03,24.993,25.39,25.105,25.782,26.205,24.648,25.478,24.615,24.867,26.232,25.859,25.825,25.607,26.304,25.852,25.59,25.516,27.436,26.884,25.182,26.306,26.902,26.485,26.056,25.637,25.071,26.098,25.83,26.277,26.922,26.47,26.798,26.486,25.805,25.181,25.915,25.351,26.274,21.119,20.79,19.043,18.353,19.538,20.202,19.603,19.659,19.348,20.314,19.847,19.297,19.079,18.318,18.38,18.615,19.296,19.37,19.421,19.274,19.955,19.257,18.94,18.651,19.029,19.142,19.168,18.909,18.672,18.276,18.201,18.066,18.405,18.197,18.285,18.509,18.054,18.112,17.711,17.846,17.748,17.889,17.978,18.365,18.292,18.695,18.813,18.309,18.812,18.673,18.561,18.443,18.75,18.528,18.814,19.571,19.864,20.357,20.334
1324,B,False,33.984,33.355,32.617,31.634,33.063,35.073,33.894,34.275,33.641,32.297,35.2,34.47,33.996,34.499,35.981,35.076,35.29,35.502,36.553,35.27,34.615,34.432,34.535,34.392,35.214,36.428,35.389,37.207,36.868,36.826,37.106,37.903,37.327,35.775,36.204,36.155,36.188,36.338,35.828,36.305,37.082,36.722,36.94,37.357,38.065,37.57,37.384,37.976,38.631,37.637,37.751,37.821,38.182,37.887,38.532,38.735,38.863,38.969,39.397,39.124,39.569,39.848,40.373,40.511,40.31,39.536,39.564,39.787,39.016,40.199,40.178,41.232,40.572,40.483,40.595,39.928,40.214,40.753,40.812,40.638,40.115,40.067,41.364,41.868,41.242,41.231,40.903,40.84043243243243,40.77786486486487,40.7152972972973,40.65272972972973,40.59016216216216,40.527594594594596,40.46502702702703,40.40245945945946,40.33989189189189,40.277324324324326,40.214756756756756,40.15218918918919,40.08962162162162,40.027054054054055,39.964486486486486,39.901918918918916,39.839351351351354,39.776783783783785,39.714216216216215,39.651648648648646,39.58908108108108,39.526513513513514,39.463945945945945,39.401378378378375,39.33881081081081,39.27624324324324,39.213675675675674,39.15110810810811,39.08854054054054,39.02597297297297,38.9634054054054,38.90083783783784
1325,B,False,30.38,30.392,30.328,30.247,30.439,30.468,30.454,30.728,30.826,30.916,30.831,30.925,31.209,31.013,31.027,30.779,31.176,30.898,30.933,31.042,30.801,30.84,31.084,30.961,30.717,30.9,30.804,31.015,30.906,30.905,30.817,31.078,31.212,31.437,31.296,31.259,31.742,31.692,31.813,31.805,31.777,31.846,31.624,31.867,32.103,31.991,32.142,31.989,32.005,32.061,32.013,32.22,32.156,32.082,31.96,32.163,31.875,32.291,32.183,32.23,31.964,32.326,32.49,32.151,31.949,31.544,31.932,31.83,31.777,31.747,31.77,31.873,31.685,31.845,31.904,31.97,32.438,32.45,32.611,32.47,32.506,32.259,32.385,32.285,32.698,32.439,32.173,32.458,32.583,32.244,32.298,32.432,32.668,32.216,32.383,32.123,32.015,32.013,32.153,32.051,32.385,31.945,32.329,32.197,32.139,32.38,32.296,32.126,32.328,32.333,32.385,32.207,32.225,32.423,32.625,32.523,32.656,32.594,32.553
