,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105,MEANGBZ_106,MEANGBZ_107,MEANGBZ_108,MEANGBZ_109,MEANGBZ_110,MEANGBZ_111,MEANGBZ_112,MEANGBZ_113,MEANGBZ_114,MEANGBZ_115,MEANGBZ_116,MEANGBZ_117,MEANGBZ_118,MEANGBZ_119
1433,B,False,96.867,95.279,96.201,97.415,97.895,99.078,101.31,102.46,102.6,102.51,103.47,101.71,101.65,100.08,99.63,99.377,98.225,96.734,96.389,96.039,94.602,94.217,94.122,93.611,91.876,91.678,91.641,91.448,91.645,91.991,91.579,90.425,90.446,91.31,90.973,91.741,91.742,92.339,92.952,93.447,93.798,93.592,93.788,93.766,93.312,93.631,93.75,93.795,94.465,94.72,95.154,97.168,97.133,96.93,97.19,99.276,99.784,100.31,100.53,100.15,101.63,102.28,101.93,102.26,102.17,101.69,101.82,100.91,99.398,98.216,98.279,96.766,96.72,97.881,98.082,98.134,98.06,98.002,98.358,98.834,99.214,99.276,99.928,101.37,102.05,101.45,101.6,102.04,102.23,102.53,102.84,102.74,103.8,103.83,104.58,104.78,105.75,105.96,104.89,104.88,105.5,105.08,104.53,104.51,104.17,104.54,104.23,103.6,103.39,103.56,104.05,103.55,102.84,102.68,102.48,101.73,101.78,101.44,100.93
1434,B,False,132.45,132.99,131.4,131.42,130.33,129.45,128.01,129.2,129.11,129.93,131.57,131.78,132.18,133.41,131.11,132.05,132.8,134.46,132.46,131.53,133.04,131.12,129.89,128.73,128.28,125.22,124.4,123.74,121.96,120.09,118.0,118.8,120.8,117.92,121.07,117.26,120.71,120.65,123.35,123.3,122.53,123.27,125.31,125.38,125.7,123.65,124.92,122.62,123.05,119.8,118.23,116.38,116.06,114.02,111.81,111.66,110.63,111.73,113.63,113.93,113.32,117.19,117.64,120.88,124.62,125.31,126.72,127.59,124.39,124.16,121.53,118.84,117.46,116.47,115.82,114.66,114.42,112.33,110.95,110.45,110.87,112.75,110.57,111.42,110.39,109.47,109.07,107.15,107.92,108.84,108.15,108.8,108.1,106.66,107.09,106.53,106.25,105.96,105.38,104.39,104.14,105.0,104.53,103.52,103.62,104.51,104.47,104.47,104.17,106.72,109.54,109.59,110.77,112.18,113.86,113.53,117.32,117.26,116.57
1435,B,False,123.84,122.92,123.01,123.95,123.52,122.71,121.91,122.52,121.74,121.11,118.81,117.59,115.68,115.41,115.38,114.89,114.68,113.36,114.47,116.12,116.89,115.25,114.88,114.12,115.26,116.18,116.33,117.86,118.68,117.88,117.61,118.39,117.84,116.32,117.02,116.23,116.32,115.19,115.89,114.58,114.91,114.17,113.34,113.91,113.95,115.03,114.23,113.82,112.39,113.91,114.38,115.11,115.54,115.27,115.37,115.33,115.4,115.7,116.66,117.81,115.83,115.72,114.91,114.57,116.08,116.82,115.49,115.17,114.35,113.77,113.4,113.44,112.39,112.89,114.2,113.0,114.16,113.9,114.59,114.53,114.38,115.21,117.3,117.29,118.06,119.17,120.29,120.62,121.38,120.11,120.62,120.76,119.94,119.94,119.72,118.92,118.68,118.38,118.19,117.99,117.16,117.53,116.94,117.69,117.64,116.6,117.69,118.28,119.61,119.17,118.82,119.19,119.21,120.03,119.28,118.45,120.3,120.2,120.24
1436,B,False,89.542,89.278,88.962,88.901,87.723,88.455,89.944,89.703,89.688,90.38,90.149,90.875,90.471,90.076,90.043,91.138,90.163,90.118,90.118,90.553,90.265,89.823,88.913,91.517,90.455,91.535,92.096,91.068,90.611,91.29,90.685,91.447,91.027,89.829,89.704,90.221,90.704,90.637,91.028,91.165,91.321,91.472,91.407,91.582,92.172,91.942,91.639,92.161,91.761,91.561,90.954,90.091,90.02,89.132,89.893,90.764,91.005,91.731,92.561,92.807,93.766,94.216,93.356,94.601,95.106,95.215,95.58,96.47,97.74,96.938,96.331,96.389,96.792,97.404,97.368,97.851,97.544,96.245,96.662,96.34,95.767,95.777,97.201,98.145,97.808,97.843,98.222,98.826,99.933,100.7,100.66,100.78,99.297,99.867,99.263,98.378,97.868,97.284,96.6,97.47,97.987,96.891,97.608,95.57,93.877,93.713,93.82,94.779,94.804,95.0,94.9,95.235,96.229,96.295,95.643,95.378,96.555,96.241,96.143
1437,B,False,108.83,109.32,109.49,110.77,110.85,110.64,110.29,111.35,109.73,110.84,110.33,110.43,112.44,112.51,115.25,117.04,117.13,118.29,119.22,119.49,123.68,125.35,125.06,124.17,122.06,120.92,119.01,116.89,115.31,115.87,116.3,114.7,115.4,114.9,116.18,116.56,116.85,118.69,118.96,119.02,119.29,121.77,123.92,121.61,122.12,121.18,119.72,118.74,117.57,116.7,116.3,115.9,114.18,112.53,111.24,111.41,111.28,110.72,109.42,106.95,107.07,106.72,107.37,110.11,109.72,109.8,110.08,109.9,109.22,107.47,108.57,109.8,110.82,112.82,112.88,114.95,113.4,110.69,109.97,109.56,109.14,109.0,107.8,107.83,105.21,104.68,104.56,104.52,106.2,108.02,107.75,108.14,109.7,109.33,111.53,111.01,110.84,109.8,106.27,105.23,102.02,101.14,99.462,99.594,100.49,102.06,102.02,98.501,97.759,99.01,97.96,97.81,97.262,99.847,97.311,97.964,98.289,100.52,100.39
1438,B,True,144.66,143.12,145.43,145.36,145.9,145.19,140.58,139.04,139.72,142.21,143.64,145.14,151.05,153.63,152.18,156.72,160.38,161.88,157.42,156.6,158.44,154.78,151.41,145.07,141.45,141.38,140.42,144.51,146.43,150.41,152.61,147.14,150.04,146.92,147.61,150.3,153.1,154.91,152.74,152.11,152.37,152.59,153.88,158.97,160.02,160.29,161.05,161.47,157.21,159.31,156.41,155.66,155.79,157.86,157.79,156.8,154.2,148.89,143.16,142.24,144.54,141.21,136.87,135.86,136.39,137.59,139.44,139.95,135.31,134.87,136.74,139.92,146.07,149.8,147.6277777777778,145.45555555555558,143.28333333333333,141.11111111111111,138.9388888888889,136.76666666666668,134.59444444444443,132.42222222222222,130.25,133.35,139.28,152.38,143.34,134.3,128.69,157.98,137.7,137.06,146.54000000000002,156.02,136.71,120.1,139.61,132.92,144.52,142.45,159.5,145.26,146.79,145.54,145.35,146.4,143.72,139.48,138.86,140.55,146.8,141.86,139.94,139.15,146.39,142.08,140.83,140.07,141.98
1439,B,False,140.02,135.72,132.05,129.62,129.37,125.01,126.68,125.83,119.9,119.68,121.63,118.04,116.23,114.88,112.32,114.96,113.51,113.85,113.41,116.92,118.31,118.78,119.53,117.26,116.55,115.53,115.52,113.38,113.61,115.71,115.33,113.63,113.56,112.1,117.41,116.18,117.01,114.89,113.44,116.68,119.87,118.45,122.16,118.9,122.85,122.58,128.32,131.28,126.68,127.75,124.94,122.37,118.37,117.46,111.03,108.34,106.68,115.21,116.15,118.57,120.23,121.38,120.27,123.91,124.77,123.85,125.07,130.13,126.29,125.69,128.84,132.49,126.38,129.86,126.24,127.18,125.32,121.54,124.2,122.87,121.91,122.98,121.52,118.52,122.49,120.1,119.9,117.35,118.82,115.58,117.91,121.62,126.31,125.84,129.23,129.16,128.58,131.73,134.92,133.09,135.12,132.94,133.92,131.99,134.3,132.88,128.28,128.89,129.55,127.75,126.56,125.48,125.43,124.58,124.02,126.7,126.08,126.27,135.18
1440,B,False,106.39,107.2,108.05,108.78,110.22,110.16,110.56,112.11,112.34,112.44,113.75,114.09,115.83,116.67,117.25,117.12,118.54,119.36,119.86,121.28,122.98,123.61,122.94,121.0,119.86,119.48,117.29,116.1,114.75,115.42,114.22,113.84,114.87,115.92,115.83,116.18,116.42,117.05,119.07,120.23,120.62,119.04,117.16,116.79,115.69,114.2,112.96,112.07,111.67,110.55,109.11,108.16,109.86,108.56,106.69,105.17,105.04,105.57,104.8,105.18,105.28,106.13,106.55,105.77,106.67,106.34,106.31,106.53,105.07,104.19,103.73,105.37,105.16,105.24,104.54,104.68,105.95,106.36,106.92,108.86,110.28,109.36,110.49,111.67,111.77,110.47,109.15,108.42,108.28,108.45,108.62,108.79,108.96,109.13,109.3,109.47,109.64,109.81,109.97999999999999,110.14999999999999,110.32,110.49,112.15,114.92,114.67999999999999,114.44,114.28,115.7,113.96,112.51,112.29,112.57,110.47,110.41,109.24,108.91,108.69,108.58,108.36
1441,B,False,124.43,125.15,125.87,129.09,129.0,130.62,134.86,134.54,132.79,134.67,136.07,134.72,136.91,141.83,145.32,145.83,145.84,149.28,151.36,147.54,146.73,149.53,149.46,152.17,153.52,154.21,154.08,150.76,152.3,150.15,151.87,145.67,146.73,140.6,136.0,141.21,138.04,134.52,130.59,134.22,138.54,134.84,133.29,136.2,136.88,136.92,139.06,142.4,142.63,145.66,145.62,145.06,145.68,143.04,139.38,138.16,134.29,137.4,134.94,133.7,134.54,130.79,137.16,139.34,136.68,142.57,135.54,135.28,137.12,136.33,133.06,142.59,135.69,136.13,141.67,145.64,146.15,142.87,141.43,141.62,145.34,138.63,143.31,145.9,142.48,140.12,146.77,144.38,143.89,151.39,152.32,145.86,140.06,144.12,143.67,143.85,141.05,143.43,134.08,131.34,136.37,138.41,142.64,148.48,156.82,156.06,153.63,146.14,155.16,154.31,146.59,147.08,132.1,133.03,130.55,137.01,141.67,144.78,146.1
1442,B,False,90.39,89.548,88.596,88.797,88.317,88.579,88.37,88.493,88.443,88.135,88.675,88.564,88.713,88.908,88.32,87.936,88.455,88.305,88.334,89.632,90.532,91.239,91.108,91.31,91.432,91.326,91.146,90.841,90.798,89.965,88.9,88.353,88.599,88.601,88.322,88.353,87.726,88.552,87.93,87.635,88.354,87.486,87.354,88.141,87.984,87.914,87.57,87.997,88.066,87.824,88.345,88.079,87.726,87.8,88.133,88.724,89.334,88.948,89.086,88.312,87.868,88.301,87.781,87.319,87.246,86.85,86.895,88.667,88.774,89.385,89.836,89.398,89.986,91.148,91.135,91.453,92.015,91.272,90.624,90.152,90.004,89.013,88.3,88.355,87.014,87.351,87.206,87.521,86.949,86.657,87.206,87.27,87.455,87.989,87.512,88.097,88.042,88.086,87.847,87.475,87.942,87.94,87.805,88.202,87.521,87.738,88.311,88.197,88.555,88.903,88.856,88.88,88.074,88.569,88.376,87.253,87.55,87.169,85.729
1443,B,False,144.99,143.0,142.99,142.58,140.89,147.78,145.15,148.3,146.1,152.31,151.54,148.11,143.61,146.14,143.69,141.6,141.35,139.95,139.71,136.07,140.86,140.92,143.75,142.64,146.75,148.82,148.53,145.68,148.1,146.53,148.13,151.43,149.16,146.05,147.3,146.74,139.42,138.91,132.95,136.01,135.72,133.98,132.77,135.17,136.41,135.99,138.87,134.41,134.77,136.45,135.96,137.87,138.85,138.8,141.07,142.36,138.02,139.14,143.55,140.34,141.42,143.59,140.81,143.88,144.79,148.06,147.63,149.24,150.84,149.36,150.74,148.89,147.53,146.8,146.13,145.46,142.24,140.22,138.53,139.61,138.6,136.16,135.43,135.35,136.63,137.51,139.73,137.83,139.52,141.08,141.74,140.9,137.22,136.9,133.77,134.91,133.21,130.32,130.52,132.1,130.13,131.0,129.46,130.78,131.24,129.28,127.3,129.56,127.83,130.7,128.95,127.82,128.8,128.54,125.2,124.94,123.85,126.3,125.39
1444,B,False,116.81,108.34,115.58,78.248,85.838,79.974,84.069,89.886,85.882,88.056,90.458,86.516,89.34,93.877,95.667,93.89,95.385,88.777,83.42,83.15,84.671,83.23,81.309,82.947,81.645,82.008,76.575,76.713,76.253,73.508,72.327,73.254,74.318,73.854,73.622,76.493,75.533,77.2,78.511,77.941,78.236,80.805,77.439,76.996,77.335,77.635,78.621,77.103,76.832,78.128,79.036,78.8,80.358,78.773,79.568,79.557,80.748,81.01746875,81.28693750000001,81.55640625000001,81.825875,82.09534375,82.3648125,82.63428125,82.90375,83.17321875,83.4426875,83.71215625,83.98162500000001,84.25109375,84.5205625,84.79003125,85.0595,85.32896875,85.5984375,85.86790625,86.13737499999999,86.40684375,86.6763125,86.94578125,87.21525,87.48471875,87.7541875,88.02365625,88.293125,88.56259374999999,88.83206249999999,89.10153125,89.371,88.779,87.943,87.91,87.877,85.115,83.093,81.992,80.496,81.619,80.985,82.205,82.908,84.243,84.961,86.455,85.835,87.722,87.336,85.48,85.614,86.485,86.892,87.705,88.181,88.643,89.006,86.816,90.241,88.821,85.291
1445,B,True,95.482,95.464,96.401,96.267,97.646,99.506,100.18,102.44,103.84,102.98,103.69,104.43,106.73,107.53,107.92,107.28,106.61,104.1,103.04,103.45,102.7,102.01,102.14,102.65,100.56,101.54,101.48,101.01,101.43,101.91,102.99,103.52,102.93,104.5,101.81,104.59,104.33,104.93,106.59,104.73,104.07,105.71,104.37,103.76,103.14,103.9,103.22,101.7,102.65,102.3,102.21,101.95,102.36,103.09,103.99,103.08,101.73,102.25,102.67,103.39,103.4,106.15,105.0,105.15,107.4,108.07,109.11,111.49,113.06,112.61,114.48,115.17,114.27,111.68,110.97,108.78,108.01,107.42,106.26,104.19,104.12,103.93,103.45,104.52,105.54,105.37,105.2,105.2,104.64,104.53,105.64,108.47,109.29,111.45,113.09,113.02,113.42,114.07,115.3,115.75,117.35,115.19,115.4,115.41,115.67,116.14,115.43,114.67,114.59,113.69,112.15,111.93,111.17,110.52,109.95,109.59,110.26,108.43,110.54
1446,B,False,63.477,63.186,64.065,61.858,65.615,64.975,65.075,66.855,64.16,63.796,63.949,65.548,62.12,62.696,63.526,63.141,65.941,62.309,62.952,62.454,65.435,66.211,65.492,67.182,64.498,64.629,65.025,65.085,62.115,62.766,60.854,62.714,64.941,67.763,65.587,68.231,67.92649999999999,67.622,67.3175,67.01299999999999,66.7085,66.404,66.09949999999999,65.795,65.4905,65.18599999999999,64.8815,64.577,64.2725,63.968,63.6635,63.359,63.597125,63.83525,64.073375,64.3115,64.549625,64.78775,65.025875,65.264,65.50212499999999,65.74025,65.978375,66.2165,66.454625,66.69275,66.930875,67.169,63.577,63.76,67.414,62.471,60.061,70.943,69.464,65.427,64.331,60.55,68.881,71.962,78.713,75.937,67.541,78.795,76.617,76.559,67.199,65.625,69.77,78.847,66.821,77.222,67.397,77.043,66.831,69.676,76.315,73.626,70.912,80.98,80.718,76.285,74.724,76.446,75.901,79.019,69.531,72.753,64.37,73.252,72.364,76.501,69.908,72.541,70.122,75.61,81.153,75.582,75.479
1447,B,False,82.904,81.969,84.947,84.492,85.161,84.668,86.156,85.108,85.304,83.978,85.761,85.587,85.316,85.96,88.623,88.021,88.594,87.418,87.062,87.048,88.257,89.37,88.821,87.859,87.341,86.038,85.543,86.414,87.724,88.295,87.198,87.125,86.811,88.257,88.11,88.006,87.272,87.983,88.253,87.587,86.917,86.951,86.555,87.319,87.008,87.5,87.92,88.179,90.023,90.112,90.642,90.89,90.554,92.086,92.087,94.257,95.198,96.039,95.934,95.955,96.049,94.978,94.815,94.467,95.249,95.21,94.94,95.095,94.758,94.612,95.198,94.832,95.371,95.721,95.309,95.463,94.937,94.834,95.419,95.491,93.957,93.672,93.792,94.419,95.31,95.355,96.408,95.439,95.578,97.385,97.497,98.796,98.217,98.336,98.918,99.997,99.745,98.577,101.08,102.01,101.45,102.41,102.85,101.91,102.03,100.84,100.18,100.93,100.32,98.77,97.933,97.587,95.45,95.997,95.823,94.98,94.953,94.516,94.956
1448,B,False,138.58,138.4,138.79,137.46,135.03,132.06,134.38,134.29,133.36,133.26,134.23,132.77,128.63,129.72,128.14,127.2,126.33,122.7,124.07,123.7,122.71,122.82,122.6,122.12,124.6,124.35,127.43,130.7,135.19,136.69,138.21,137.44,136.39,136.1,134.96,135.7,134.89,131.73,130.1,127.93,126.18,124.8,125.03,122.45,121.83,121.73,121.32,118.64,116.93,116.32,116.55,116.45,118.23,120.43,119.39,119.45,119.98,119.75,120.35,121.37,123.49,123.81,123.43,121.32,122.2,122.11,122.24,124.61,125.8,127.6,128.87,130.11,130.54,129.99,130.8,130.69,131.45,129.45,127.78,126.48,125.63,123.91,122.86,121.23,122.02,119.76,120.2,119.97,119.35,120.14,123.1,125.13,125.28,126.69,127.0,128.66,131.28,132.8,132.67,133.16,134.59,137.15,138.52,138.84,138.45,137.5,136.58,136.84,134.88,134.06,136.32,137.63,137.3,135.59,135.76,134.23,134.48,138.75,135.81
1449,B,False,133.25,136.65,137.5,131.09,131.94,130.64,137.19,135.7,136.41,144.99,146.31,147.87,151.12,159.3,99.324,92.479,157.53,157.39,164.79,169.5,159.93,156.13,149.93,146.27,144.09,150.0,144.29,144.03,148.84,149.34,144.94,144.88,149.24,149.57,152.01,155.54,149.24,155.1,151.31,152.42,157.12,157.23,155.86,155.7,142.54,119.11,110.99,99.919,99.104,103.39,107.18,111.49,118.61,127.21,128.19,126.57,126.16,121.52,121.48,118.02,112.04,113.98,111.45,111.44,115.05,117.34,113.53,114.47,117.86,118.13,120.83,121.84,120.7,124.28,128.41,131.58,129.37,133.36,133.92,134.73,132.24,130.62,132.66,125.63,125.25,123.37,120.47,115.87,115.25,115.37,115.51,116.43,115.91,116.05,117.28,115.17,119.39,118.53,117.64,121.5,121.03,124.9,126.58,129.35,129.29,125.92,127.13,129.8,129.55,127.89,126.3,125.83,130.14,131.01,130.3,129.82,125.93,125.43,127.75
1450,B,False,96.162,96.286,94.505,93.515,93.432,90.969,91.663,89.966,91.653,91.579,90.499,92.804,93.919,92.958,93.741,94.035,95.684,97.167,98.895,99.311,100.02,99.03,98.826,98.511,99.677,100.02,100.11,97.533,97.946,96.516,96.472,93.379,93.082,91.694,90.263,91.384,89.684,89.437,89.687,90.769,90.95,91.324,91.429,91.424,91.998,92.347,91.147,92.984,92.956,93.402,95.732,95.631,94.674,93.457,95.107,96.348,97.099,95.934,97.409,99.222,100.01,100.93,102.36,102.8,104.51,104.52,105.25,105.38,105.45,106.4,105.59,106.54,105.77,105.44,104.32,103.66,102.69,99.87,99.613,99.076,98.359,98.141,98.525,98.095,99.039,99.18,99.471,100.64,101.0,102.45,102.15,102.34,101.97,103.81,105.77,105.38,105.09,104.47,104.87,105.13,105.82,105.94,106.97,107.06,106.79,107.04,108.25,109.61,108.07,108.45,107.17,109.01,107.4,107.41,107.46,108.09,108.74,110.29,110.68
1451,B,False,140.21,136.49,133.61,130.32,133.77,132.55,129.93,132.2,126.77,124.5,121.87,122.11,121.19,122.49,126.55,125.11,123.67,122.23,120.78999999999999,119.35,117.91,116.47,115.03,113.59,112.15,110.71000000000001,109.27,107.83,106.39,126.04,123.74,122.53,110.69,123.78,124.16,124.42,121.66,124.76,124.23,127.95,130.01,132.77,129.87,129.79,135.63,136.86,135.09,138.01,139.01,143.73,137.47,136.79,138.93,139.67,136.8,131.23,130.6,131.87,129.65,127.19,127.03,126.21,126.27,124.2,123.76,126.08,123.71,128.5,129.32,134.29,129.96,130.39,128.7,133.42,135.17,130.03,128.99,126.97,122.72,123.55,122.45,122.1,125.01,125.09,125.44,124.53,123.19,124.06,126.45,129.13,132.58,133.63,135.14,138.03,139.86,142.81,139.11,136.74,132.23,131.36,136.2,133.47,133.69,126.4,129.27,127.75,128.85,129.7,129.38,126.94,126.33,125.49,126.38,131.92,133.87,134.23,139.88,138.52,141.34
1452,B,False,82.413,81.815,81.571,81.827,81.926,82.228,81.729,82.026,82.52,83.609,83.679,82.961,83.465,84.094,84.387,84.485,83.9,84.214,84.027,83.065,82.79,83.361,84.366,83.724,83.536,83.533,83.871,84.023,84.513,85.117,85.984,86.939,87.988,87.816,88.782,89.875,89.971,90.908,91.227,91.484,92.341,93.832,94.148,94.15,94.334,94.115,94.354,93.031,91.205,90.812,90.194,90.135,89.769,88.755,89.192,88.801,88.946,89.303,89.898,90.028,89.342,90.693,91.831,92.198,93.067,93.345,93.084,92.196,92.376,92.372,92.626,93.219,93.099,93.76,94.949,94.388,94.685,94.287,94.374,93.64,92.041,92.202,92.09,92.51,93.098,92.485,92.465,92.228,90.816,90.62,89.878,89.102,90.33,91.294,91.667,91.281,92.117,93.474,94.444,96.345,97.101,98.459,99.775,100.11,100.42,99.859,100.11,99.695,98.834,100.13,98.321,97.629,98.492,98.137,98.672,97.68,96.664,95.849,96.301
1453,B,False,128.76,132.07,136.06,139.06,140.43,143.67,144.67,146.3,148.21,147.69,145.15,144.38,138.79,137.27,133.89,134.51,132.13,131.69,130.29,130.08,127.33,128.07,129.38,129.5,130.82,131.06,132.18,133.1,134.01,133.85,133.52,133.92,133.19,133.53,134.04,134.47,133.39,132.6,132.27,131.86,132.43,130.53,129.31,130.47,129.7,130.53,129.95,128.83,129.59,130.56,129.5,130.26,130.83,132.83,134.05,130.92,131.03,131.2,132.82,132.2,130.89,131.22,129.22,127.62,125.05,124.87,123.69,120.69,120.41,121.09,123.49,122.02,122.96,123.82,124.56,126.46,127.97,127.88,131.44,132.44,131.95,132.54,132.05,132.11,129.64,127.76,128.61,126.16,124.48,125.07,122.92,122.74,122.41,122.29,121.45,121.41,121.93,122.53,123.62,122.47,122.25,122.06,122.02,121.5,121.91,122.08,121.71,122.4,124.01,121.13,122.5,121.85,122.35,122.19,124.36,126.87,126.32,127.5,129.14
1454,B,True,72.15,71.235,70.654,70.401,70.778,71.121,71.832,72.173,70.704,71.458,71.843,72.41,71.267,72.283,71.703,71.833,71.475,72.208,71.338,72.344,71.642,71.164,72.292,72.927,72.725,71.733,71.385,70.613,71.042,71.4,70.497,71.364,72.978,74.454,73.038,72.713,72.914,72.816,73.815,73.834,73.202,74.525,73.794,73.872,73.075,73.442,74.41,73.678,71.042,72.493,71.173,71.008,71.084,71.93,71.442,72.418,71.499,70.914,70.787,70.752,71.108,70.044,71.423,70.676,70.258,69.964,70.16,69.568,69.541,68.78,68.602,69.173,68.996,68.096,69.568,68.889,68.46,67.946,68.462,67.859,67.959,67.502,67.517,66.866,66.88,67.898,68.006,68.444,68.079,68.889,69.831,69.014,69.634,70.121,69.927,69.6,70.871,71.8,71.859,71.523,73.922,75.252,75.25,75.032,72.929,71.834,73.313,72.714,72.233,71.536,71.049,71.744,70.807,70.392,70.448,69.929,70.245,71.112,71.347
1455,B,False,121.75,120.43,119.99,120.66,118.9,118.01,115.78,113.6,114.16,113.8,112.24,112.03,111.58,112.19,111.22,112.67,112.17,111.3,115.2,116.18,118.17,120.57,121.56,123.96,125.51,126.66,126.76,125.45,124.74,123.6,121.03,120.85,119.6,117.56,115.59,115.3,113.35,112.66,111.48,110.72,111.68,111.32,110.9,111.12,111.6,111.17,111.9,110.98,110.39,111.24,113.18,111.78,110.31,110.81,109.45,109.68,109.46,110.06,109.84,111.21,111.55,112.81,112.2,113.08,113.53,114.04,114.29,114.81,115.16,119.43,118.84,117.72,119.77,121.94,122.06,122.72,122.28,122.18,122.69,122.14,121.79,120.18,118.33,117.96,116.09,115.16,113.39,112.27,112.96,113.79,113.29,113.6,115.28,114.43,115.33,114.75,117.07,119.14,120.3,121.02,120.81,120.84,120.75,120.46,123.16,125.03,124.5,123.52,124.78,125.46,123.86,123.48,123.3,124.89,126.09,126.57,125.02,125.7,124.7
1456,B,False,90.783,91.007,90.93,91.461,92.036,92.22,92.783,94.445,95.123,96.109,96.757,98.95,98.935,100.68,101.44,100.87,99.763,98.648,98.769,97.557,96.84,95.99,94.8,93.363,93.684,93.491,93.22,92.099,91.605,91.016,90.806,90.819,91.264,90.492,90.582,90.332,90.191,90.357,90.467,90.024,89.615,89.341,89.389,89.27,89.874,90.525,91.372,92.88,92.808,92.592,93.715,93.749,93.294,93.241,91.496,90.498,89.626,87.745,86.888,85.621,84.305,82.756,82.916,82.353,83.013,82.047,82.005,83.228,83.319,83.78,84.942,85.277,86.437,86.8,87.774,86.302,85.18,84.654,83.489,82.773,82.502,81.944,80.245,78.218,78.238,76.895,75.925,75.066,74.81,74.731,74.309,73.65,73.108,73.162,73.092,72.965,72.303,72.21,72.95,73.401,74.135,74.399,75.472,75.826,76.984,77.96,78.298,78.387,79.027,78.672,78.332,78.732,77.957,76.878,76.005,76.69,74.727,74.587,73.423
1457,B,False,85.095,85.227,85.642,86.848,86.502,85.956,86.108,85.948,86.591,87.139,87.011,87.482,87.797,87.568,87.109,87.494,88.409,88.034,87.528,87.501,87.686,87.099,87.338,88.229,88.157,87.402,86.907,86.769,87.023,86.664,86.728,86.598,86.572,86.663,86.556,86.164,86.813,87.738,88.666,90.195,90.892,91.07,91.543,91.599,92.028,91.425,90.299,90.422,89.408,88.158,86.846,86.098,85.447,84.983,85.019,85.409,85.58,85.344,85.816,85.614,85.855,85.457,85.141,86.01,87.586,88.631,89.864,90.391,90.552,90.471,90.307,90.086,89.846,90.004,89.751,90.335,89.839,91.02,91.035,91.426,90.748,91.131,91.109,91.624,90.39,89.548,88.596,88.797,88.317,88.579,88.37,88.493,88.443,88.135,88.675,88.564,88.713,88.908,88.32,87.936,88.455,88.305,88.334,89.632,90.532,91.239,91.108,91.31,91.432,91.326,91.146,90.841,90.798,89.965,88.9,88.353,88.599,88.601,88.322
1458,B,False,123.79,125.25,126.03,127.06,128.01,127.24,127.46,127.08,127.47,126.31,126.22,125.44,124.77,125.07,124.91,125.16,124.99,124.82,124.06,124.09,123.91,124.13,122.95,122.72,124.56,123.84,124.33,126.18,129.01,133.37,134.51,135.61,136.26,135.54,136.47,137.41,140.36,137.7,133.9,132.46,129.42,127.58,124.54,123.35,124.07,124.2,126.19,127.0,128.34,128.54,130.61,131.14,132.53,135.41,137.77,139.01,138.44,139.19,134.86,135.35,137.44,136.19,136.16,137.65,136.64,136.07,136.72,135.53,132.67,136.59,136.33,136.08,136.87,136.5,137.09,140.85,139.13,140.92,140.8,138.86,140.66,138.54,137.05,137.45,139.26,136.58,137.29,134.79,134.09,133.2,132.49,130.11,128.95,126.18,126.68,129.24,131.49,133.41,137.02,140.72,143.98,145.37,145.89,145.88,143.71,143.23,141.25,141.82,139.45,139.71,137.55,134.62,131.42,131.89,131.54,129.45,127.93,129.87,130.41
