,FLARE_TYPE,COINCIDENCE,MEANGBT_1,MEANGBT_2,MEANGBT_3,MEANGBT_4,MEANGBT_5,MEANGBT_6,MEANGBT_7,MEANGBT_8,MEANGBT_9,MEANGBT_10,MEANGBT_11,MEANGBT_12,MEANGBT_13,MEANGBT_14,MEANGBT_15,MEANGBT_16,MEANGBT_17,MEANGBT_18,MEANGBT_19,MEANGBT_20,MEANGBT_21,MEANGBT_22,MEANGBT_23,MEANGBT_24,MEANGBT_25,MEANGBT_26,MEANGBT_27,MEANGBT_28,MEANGBT_29,MEANGBT_30,MEANGBT_31,MEANGBT_32,MEANGBT_33,MEANGBT_34,MEANGBT_35,MEANGBT_36,MEANGBT_37,MEANGBT_38,MEANGBT_39,MEANGBT_40,MEANGBT_41,MEANGBT_42,MEANGBT_43,MEANGBT_44,MEANGBT_45,MEANGBT_46,MEANGBT_47,MEANGBT_48,MEANGBT_49,MEANGBT_50,MEANGBT_51,MEANGBT_52,MEANGBT_53,MEANGBT_54,MEANGBT_55,MEANGBT_56,MEANGBT_57,MEANGBT_58,MEANGBT_59,MEANGBT_60,MEANGBT_61,MEANGBT_62,MEANGBT_63,MEANGBT_64,MEANGBT_65,MEANGBT_66,MEANGBT_67,MEANGBT_68,MEANGBT_69,MEANGBT_70
1622,N,False,157.02,163.99,163.19,166.31,165.04,165.92,164.52,158.34,170.27,161.75,157.72,152.5,170.72,174.09,172.53,180.67,184.49,175.47,167.59,164.8,155.27,138.36,136.62,135.91,126.45,130.69,127.81,125.73,136.09,129.81,126.72,122.27,121.88,130.43,131.78,127.17,144.98,141.6,146.48,146.14,151.47,155.63,143.48,139.86,145.47,153.85,158.13,161.03,159.64,157.37,152.95,154.33,167.12,159.48,153.3,153.23,155.77,158.62,158.42,168.05,162.75,164.04,165.49,167.22,167.5,168.18,163.43,168.79,175.25,175.63
1623,N,False,118.36,120.6,120.81,122.28,119.89,124.31,123.26,126.32,124.21,125.99,123.89,118.91,114.28,114.23,116.27,115.38,112.98,111.97,114.8,112.05,114.19,116.4,120.5,119.8,116.65,121.48,129.09,132.2,132.17,128.72,127.52,126.91,125.58,125.96,120.46,116.15,112.78,115.59,113.89,117.72,119.01,117.73,119.43,122.16,122.39,121.7,123.98,125.09,134.76,133.24,132.49,131.99,130.91,132.36,133.31,133.12,127.18,130.2,130.23,127.76,122.21,122.92,123.52,120.34,122.23,118.6,127.65,131.63,130.7,136.05
1624,N,False,133.77,134.07,129.91,0.0,0.0,0.0,0.0,0.0,0.0,120.15,123.93,122.55,110.46,107.46,116.65,0.0,100.05,119.67,0.0,0.0,0.0,0.0,100.48,100.1,94.926,112.8,105.7,122.59,109.91,102.34,104.22,113.36,120.77,123.19,117.55,112.73,124.78,129.19,135.4,140.42,133.8,122.79,130.75,125.68,120.39,116.52,115.88,134.04,133.71,146.46,133.66,128.99,119.01,124.29,124.02,130.55,122.08,128.11,119.77,112.46,119.01,129.69,125.0,143.15,141.61,139.53,138.11,139.3,149.66,149.79
1625,N,False,130.94,129.66,128.86,128.16,126.06,131.18,129.14,126.89,127.55,132.17,127.51,127.64,128.59,127.89,127.16,127.38,125.93,128.17,128.6,125.3,125.0,126.22,125.04,130.61,130.7,128.06,130.16,134.93,137.89,142.01,139.99,134.85,130.15,127.56,126.14,124.57,130.48,135.86,129.78,127.77,126.6,128.1,129.1,134.16,138.52,143.11,141.08,141.47,147.96,142.21,141.41,148.85,143.94,148.85,149.31,148.88,144.44,148.99,150.22,151.74,144.5,146.44,151.05,143.68,142.99,141.21,136.17,143.23,143.87,148.8
1626,N,False,128.46,128.06,127.65,128.87,129.23,130.06,132.21,134.15,135.95,139.31,137.41,136.9,137.15,136.71,137.48,133.85,135.84,136.15,136.87,134.56,134.05,134.5,132.4,133.4,133.99,131.55,134.38,133.86,134.93,134.06,134.72,136.65,135.46,137.08,138.52,138.97,139.85,143.18,143.88,142.45,143.17,142.49,144.15,140.84,140.1,142.18,141.06,138.71,141.5,140.6,140.57,142.09,140.45,141.83,139.92,138.11,137.03,141.12,143.58,144.75,145.35,146.89,147.28,147.98,147.27,149.46,149.18,150.18,146.93,147.8
1627,N,False,109.25,107.52,107.19,107.11,108.22,106.87,108.18,108.11,108.7,109.28,109.88,109.57,111.55,111.3,110.68,110.36,112.53,111.47,111.97,111.94,111.79,110.49,110.0,108.71,108.78,108.77,108.82,107.85,107.34,107.53,108.95,109.3,109.99,109.34,108.71,109.12,110.57,110.34,112.49,113.77,113.58,113.14,113.53,112.72,112.85,110.65,110.05,110.75,110.46,109.31,110.2,109.15,109.1,109.56,108.89,107.59,106.89,107.54,107.0,107.24,107.52,105.34,106.62,106.68,107.55,107.84,107.57,108.09,107.74,106.8
1628,N,False,98.631,96.676,97.618,95.344,96.31,98.067,98.644,100.72,101.1,101.21,101.77,102.03,102.45,103.03,102.88,102.65,103.75,104.56,102.32,100.8,101.13,96.992,93.895,94.815,93.973,94.347,92.632,93.256,91.901,92.187,90.684,91.573,92.667,91.071,90.912,89.475,89.682,90.064,89.705,88.88,87.136,85.975,85.971,83.818,83.054,82.544,81.639,82.482,82.854,82.108,85.047,84.464,85.019,84.51,85.474,85.304,84.571,86.59,87.356,88.011,87.843,88.334,90.617,89.839,91.419,90.753,91.996,90.908,90.08,90.228
1629,N,False,107.09,109.05,109.73,113.17,114.49,113.37,117.14,120.99,121.69,122.04,122.46,123.55,122.23,123.47,124.23,123.85,123.25,122.82,124.76,123.19,122.34,122.64,121.08,119.82,120.91,119.73,118.23,117.45,115.47,114.87,114.32,114.5,112.9,111.11,110.36,109.51,109.08,108.54,106.43,105.15,104.92,103.22,103.23,103.42,105.48,108.81,113.0,116.04,118.0,120.98,124.4,126.38,126.22,126.66,126.7,124.82,122.83,122.37,120.46,118.38,118.23,115.65,113.48,111.93,111.19,111.12,111.21,108.71,109.46,109.73
1630,N,False,123.21,124.83,122.87,119.38,122.57,120.67,122.43,123.95,123.27,126.15,124.97,120.16,119.99,117.91,117.01,119.82,119.73,121.62,123.34,122.02,120.19,123.33,124.71,126.98,126.26,131.03,129.91,130.7,128.96,129.42,129.46,133.25,133.1,135.13,133.3,133.6,133.17,128.61,129.79,130.03,128.5,130.32,128.93,126.25,128.56,131.15,130.76,133.13,131.81,130.76,131.82,134.68,137.17,137.58,137.72,139.54,139.78,138.2,136.36,136.12,137.41,132.12,130.64,129.08,131.06,132.18,132.71,129.2,131.96,132.48
1631,N,False,136.03,134.25,133.43,132.56,131.64,130.55,128.41,129.32,130.53,128.79,128.93,129.84,129.92,129.8,131.92,132.8,132.36,131.76,132.63,133.83,133.85,135.07,134.6,132.03,133.22,131.28,133.13,131.13,130.89,130.52,131.11,132.51,133.55,131.76,131.29,131.53,131.84,133.9,135.28,131.96,133.68,134.49,134.38,132.91,135.7,136.68,136.84,134.99,134.69,135.02,134.56,133.23,131.26,132.22,130.85,129.89,132.02,130.01,130.89,129.88,130.07,129.91,128.59,130.03,128.98,129.57,131.81,130.45,128.44,128.97
1632,N,False,136.03,134.25,133.43,132.56,131.64,130.55,128.41,129.32,130.53,128.79,128.93,129.84,129.92,129.8,131.92,132.8,132.36,131.76,132.63,133.83,133.85,135.07,134.6,132.03,133.22,131.28,133.13,131.13,130.89,130.52,131.11,132.51,133.55,131.76,131.29,131.53,131.84,133.9,135.28,131.96,133.68,134.49,134.38,132.91,135.7,136.68,136.84,134.99,134.69,135.02,134.56,133.23,131.26,132.22,130.85,129.89,132.02,130.01,130.89,129.88,130.07,129.91,128.59,130.03,128.98,129.57,131.81,130.45,128.44,128.97
1633,N,False,115.06,114.96,114.41,114.16,113.25,113.46,112.88,112.33,112.07,111.25,111.64,111.4,111.8,111.25,112.22,112.59,112.48,111.26,111.54,110.98,112.05,111.79,112.77,112.61,112.51,113.29,112.68,112.91,113.15,113.43,112.95,113.32,112.62,114.04,113.78,113.51,113.03,114.6,114.28,114.46,114.33,114.58,114.19,115.06,114.68,114.45,114.24,113.6,112.62,110.42,110.34,110.34,111.05,110.58,110.02,109.82,109.36,108.98,110.36,110.14,109.5,110.23,110.58,110.28,111.03,111.87,112.85,113.84,114.19,114.23
1634,N,False,101.61,102.01,101.87,100.54,101.84,101.6,102.44,101.38,102.32,101.19,100.16,98.648,99.863,99.719,98.713,99.557,100.56,99.194,98.781,98.046,98.077,97.032,97.773,97.433,96.675,97.456,97.597,97.744,99.135,99.529,100.19,99.833,98.012,96.986,97.51,96.584,97.297,96.826,96.179,96.113,96.385,98.154,97.914,97.271,95.137,94.357,93.025,93.086,93.318,92.644,92.14,90.858,90.526,91.197,91.51,92.453,93.74,92.862,94.665,94.448,94.163,95.834,94.753,96.249,97.159,97.192,96.46,97.409,97.896,98.607
1635,N,False,129.01,131.15,126.93,132.03,128.07,127.69,133.42,130.46,129.69,127.96,133.47,132.9,132.54,135.63,137.67,139.67,139.52,137.54,139.11,139.29,138.79,137.27,139.69,142.72,137.8,137.49,138.95,138.53,139.75,134.44,136.36,137.13,132.01,135.23,138.36,143.26,139.9,137.53,140.55,141.59,144.16,140.5,143.36,144.4,143.26,139.47,141.82,139.99,141.2,134.5,134.84,136.08,133.49,133.94,137.02,133.68,132.59,137.73,131.3,132.12,133.26,136.82,137.66,136.53,134.05,134.59,127.09,123.94,120.15,124.1
1636,N,False,142.01,138.47,139.29,135.63,141.22,136.0,134.69,136.62,130.41,133.91,127.61,128.65,126.8,127.19,127.69,125.86,127.92,130.88,131.81,130.6,131.76,132.43,128.76,130.87,136.34,133.67,135.95,134.44,142.56,145.11,138.19,133.79,135.02,135.21,134.84,134.16,134.42,137.52,140.11,140.02,133.23,138.81,135.97,136.62,134.7,140.84,141.57,143.34,146.76,146.93,158.62,154.78,149.75,147.11,147.98,150.83,149.58,153.92,156.35,150.53,148.65,153.2,149.3,152.52,152.03,155.09,146.08,140.06,141.52,139.91
1637,N,False,129.53,126.64,128.56,132.17,130.16,126.76,126.23,127.88,126.96,126.92,127.26,129.81,132.38,134.3,131.05,135.16,132.72,133.9,139.48,140.4,134.66,132.4,133.88,129.47,130.31,130.14,132.28,137.16,135.76,140.22,136.09,137.85,134.43,131.73,126.29,129.02,128.85,125.9,127.91,126.09,118.33,121.13,118.77,123.35,122.04,123.66,119.94,119.77,118.19,120.65,126.21,130.67,125.16,121.21,124.62,125.5,120.82,120.0,116.69,119.61,117.85,118.55,120.76,120.17,120.85,120.04,120.69,121.91,127.95,121.34
1638,N,False,147.65,146.36,146.98,142.69,146.02,143.63,148.37,146.53,148.34,148.75,148.74,148.72,147.3,148.4,147.75,149.53,149.46,154.87,156.76,158.42,158.43,159.22,159.11,161.44,162.73,155.57,161.33,161.81,160.99,161.13,162.22,157.29,161.92,152.97,148.73,143.34,138.38,135.84,137.29,135.09,137.53,146.37,143.33,146.12,141.08,136.12,142.09,146.34,140.15,143.98,141.13,144.13,131.87,130.59,140.46,143.21,144.25,143.07,150.01,149.25,146.17,153.27,148.29,153.13,146.95,150.17,149.08,152.61,157.64,153.02
1639,N,False,115.32,119.14,115.64,113.1,114.8,116.94,116.43,113.64,113.98,114.51,110.52,115.65,112.67,111.83,113.8,110.36,108.95,108.76,108.63,106.2,107.35,110.67,110.99,113.88,115.21,112.94,116.88,117.92,116.51,117.7,116.92,118.77,123.66,126.21,126.04,128.46,124.03,126.06,127.68,123.25,122.16,126.09,124.78,128.31,126.14,126.3,125.1,127.35,122.29,120.03,114.32,120.12,119.01,118.86,117.57,113.02,114.24,111.99,113.92,116.13,117.72,112.83,113.52,114.39,117.59,121.16,123.27,119.35,124.87,123.11
1640,N,False,136.47,138.67,140.68,142.44,143.71,148.78,146.51,144.34,149.27,149.68,150.9,148.46,149.14,151.17,145.27,144.66,144.61,143.76,144.61,148.52,151.7,146.04,152.41,152.71,152.21,153.16,149.92,152.17,154.43,154.14,155.59,150.95,150.84,152.79,147.06,148.51,143.33,144.37,141.06,140.81,137.57,140.98,139.15,141.2,142.05,137.48,135.55,135.2,134.63,134.49,138.31,137.96,135.84,138.2,138.33,140.94,144.89,145.31,146.99,143.13,140.68,142.43,141.14,142.55,144.21,142.25,143.56,145.6,146.25,148.36
1641,N,False,129.04,128.01,128.18,127.59,128.73,127.91,127.69,128.15,126.34,126.79,127.35,127.43,128.18,128.12,130.0,130.6,130.26,131.02,133.67,134.39,134.24,135.53,136.63,135.69,134.93,136.18,135.26,136.17,133.55,131.25,130.37,129.69,128.69,127.3,126.19,126.1,125.49,125.0,125.99,125.92,126.03,127.23,128.07,129.03,130.61,130.84,132.71,132.74,134.69,134.08,134.11,136.05,135.15,135.11,134.91,134.67,134.48,134.38,133.7,134.32,133.91,134.33,135.03,134.31,134.09,131.73,132.57,132.51,132.9,133.2
1642,N,False,124.95,126.4,126.67,125.59,92.068,126.03,124.97,126.36,126.09,124.89,124.45,124.66,123.55,122.62,122.79,122.64,121.61,121.7,123.19,122.06,121.53,120.82,120.12,118.94,117.88,117.87,117.01,118.6,119.01,118.27,117.97,119.16,119.46,120.25,118.96,120.41,120.99,121.5,122.14,121.94,123.28,121.52,122.02,121.4,121.45,120.32,116.96,116.94,116.13,114.85,114.17,113.87,113.6,113.62,113.06,112.89,113.26,111.5,110.59,110.89,111.79,112.85,111.93,111.47,112.74,113.33,112.59,113.66,114.52,113.59
1643,N,False,167.78,170.59,172.92,177.43,180.41,174.0,169.68,163.43,168.98,160.18,163.4,160.24,167.24,164.1,155.29,157.99,164.44,159.65,156.13,167.97,164.23,164.44,157.94,160.26,163.65,166.62,167.93,166.46,162.53,170.07,171.41,169.91,164.53,154.81,164.68,159.29,157.51,155.9,161.63,163.67,162.3,154.17,153.51,153.9,74.906,157.76,159.2,73.951,151.01,149.31,155.82,154.81,152.03,162.34,166.73,156.66,158.85,162.12,160.69,146.88,149.19,149.18,148.23,147.0,148.83,152.31,153.45,151.72,150.85,147.48
1644,N,False,109.68,110.47,110.96,110.6,109.65,110.67,109.63,110.74,111.06,112.92,112.72,112.86,112.31,113.6,114.17,114.71,115.54,115.51,115.15,114.89,114.78,114.92,115.67,115.35,116.25,115.93,115.81,115.19,115.1,116.12,116.23,115.98,116.39,115.78,115.03,113.75,113.5,112.84,112.03,111.07,110.75,110.62,110.8,111.48,110.82,111.22,112.2,113.06,113.48,114.36,115.28,117.53,118.35,118.77,118.75,119.34,117.83,116.72,115.74,114.46,113.84,112.74,112.67,111.83,111.5,111.0,110.98,110.06,111.29,110.95
1645,N,False,139.23,135.16,136.53,140.08,132.9,133.41,132.92,133.25,136.56,137.98,139.59,138.44,141.28,141.83,137.25,136.15,136.91,140.35,140.52,149.61,151.78,154.6,151.76,146.71,144.94,143.47,138.58,141.84,141.78,142.99,136.04,135.72,129.46,125.25,132.92,138.72,135.85,124.05,125.64,130.29,132.73,131.9,133.5,134.93,139.29,136.13,133.94,136.99,135.62,136.43,144.13,151.56,141.37,148.69,150.88,149.35,150.91,150.96,150.26,144.97,147.23,146.08,141.06,144.58,137.16,128.37,128.74,136.26,135.75,131.7
1646,N,False,117.61,116.31,116.0,114.97,114.18,113.16,113.54,113.21,112.39,113.16,113.16,112.9,113.15,113.59,113.97,114.0,116.15,116.73,117.45,117.77,118.25,118.38,118.76,118.64,118.45,119.1,119.75,119.44,119.37,118.62,118.96,118.7,119.11,118.97,119.48,118.5,117.29,117.09,116.49,116.08,116.72,116.36,116.41,115.46,114.69,115.19,114.51,115.34,115.59,115.85,116.4,116.64,117.87,118.21,119.01,118.88,119.56,119.19,119.86,117.02,115.91,114.84,114.85,114.02,112.52,111.84,111.28,109.99,109.21,108.78
1647,N,False,147.83,150.6,150.92,149.58,150.29,149.99,146.4,145.78,145.71,144.17,144.96,138.9,137.69,140.31,141.43,145.07,141.39,143.88,142.17,140.64,143.15,143.04,143.23,145.05,142.13,142.23,142.8,144.52,141.25,143.17,141.42,139.26,139.55,139.73,136.65,141.05,137.21,139.72,138.76,138.04,141.3,141.24,145.57,142.28,139.77,143.33,141.03,140.09,140.28,138.27,137.53,136.96,133.09,134.1,133.37,130.67,129.45,131.14,129.73,129.65,135.96,132.89,134.6,134.55,137.65,138.27,140.78,147.76,148.71,146.34
1648,N,False,126.49,125.35,125.56,124.27,123.68,125.32,124.33,125.4,124.72,127.22,126.62,125.86,127.04,127.64,127.42,127.58,128.7,129.27,128.55,128.24,129.56,130.29,131.03,129.18,129.29,130.11,129.12,129.71,128.47,127.52,128.23,129.69,128.02,127.6,127.94,128.78,128.09,128.45,127.97,126.88,127.36,126.7,126.49,127.15,127.07,126.95,127.91,127.04,127.33,128.68,130.01,131.59,132.34,132.29,134.32,136.65,136.89,137.89,137.31,137.46,135.79,134.54,134.39,133.29,133.58,132.64,133.18,131.66,131.51,130.49
1649,N,False,127.02,125.39,121.39,121.41,125.46,128.1,130.36,129.84,131.75,135.42,134.68,130.82,132.37,134.55,133.01,133.0,128.74,131.31,130.9,131.01,130.47,131.2,129.84,127.54,126.76,127.17,127.46,123.43,124.65,123.03,120.99,122.37,124.92,122.95,123.74,126.95,130.24,131.08,134.47,131.72,131.21,131.31,133.25,128.96,129.8,128.17,126.22,126.46,124.44,121.18,120.03,118.01,117.51,117.79,118.82,119.18,118.3,117.29,118.79,123.59,125.05,126.42,126.42,123.94,128.38,131.04,129.31,130.12,129.53,130.08
1650,N,False,99.491,98.145,98.239,97.242,97.081,96.591,97.682,96.96,97.27,95.343,94.666,94.554,95.004,95.004,94.002,93.181,91.872,91.266,91.742,92.304,91.989,92.796,94.136,96.187,96.217,96.022,96.591,94.601,95.69,93.951,92.549,93.208,91.733,91.561,90.559,90.132,87.568,88.325,87.413,87.956,87.851,86.544,87.067,87.116,88.456,87.069,86.433,87.41,87.934,87.756,86.698,86.089,84.09,84.029,84.517,83.314,82.7,82.493,81.448,81.033,80.626,81.407,80.088,79.943,79.443,78.986,78.937,78.814,79.229,78.229
1651,N,False,97.071,95.751,96.246,96.248,95.628,95.287,94.985,94.327,95.461,96.207,96.955,94.145,95.211,95.009,94.642,95.463,95.601,96.382,97.053,96.906,95.737,96.248,99.426,100.16,101.29,100.45,100.66,101.16,100.05,99.84,97.888,96.426,95.29,94.351,92.529,90.175,88.743,89.179,87.833,88.174,88.68,88.959,92.236,92.095,93.688,93.743,94.269,94.599,93.97,93.345,94.739,93.096,92.861,89.501,87.165,86.773,84.702,85.177,83.234,82.668,81.549,80.756,80.6,78.708,78.846,79.688,78.457,78.795,77.426,78.571
1652,N,False,149.56,160.05,158.96,150.47,148.24,143.01,146.18,144.93,136.88,140.97,140.78,137.66,138.12,146.68,151.92,145.55,153.48,151.19,140.16,139.39,140.92,151.94,146.46,141.97,141.39,142.45,137.39,143.84,143.16,142.68,148.43,149.64,148.43,150.13,151.43,149.97,154.57,150.67,147.38,150.37,148.52,153.03,153.11,151.54,143.03,149.06,147.47,149.9,152.18,157.85,153.04,156.17,156.84,159.41,147.93,148.77,148.58,152.0,142.06,148.21,152.49,149.09,153.01,161.59,155.02,152.0,145.27,156.87,157.62,156.35
1653,N,False,100.93,101.7,103.07,103.36,102.33,101.12,100.06,99.504,99.558,98.948,98.194,98.266,99.147,100.62,100.96,101.2,100.59,100.9,100.71,100.52,99.631,99.946,101.14,101.92,100.86,101.59,102.74,102.47,102.59,102.86,103.12,101.7,102.57,102.43,101.95,103.28,101.95,101.8,103.12,103.63,103.52,103.96,103.85,102.98,103.49,103.15,102.44,102.77,103.61,103.33,102.46,101.73,102.88,101.46,99.759,100.3,100.91,101.45,101.58,103.75,104.09,105.7,105.92,106.7,106.74,104.77,105.23,105.37,105.27,104.0
1654,N,False,73.929,74.853,73.845,73.62,71.763,72.919,73.98,74.752,75.253,75.476,75.383,74.322,75.007,75.39,75.27,77.371,76.155,75.775,76.986,79.064,80.359,79.826,80.644,79.581,81.026,79.816,78.987,78.995,79.238,81.622,81.707,82.11,82.646,82.448,83.747,85.479,85.327,85.252,84.902,85.974,86.226,87.68,89.377,91.228,91.124,88.931,87.816,85.487,85.664,84.665,85.324,85.437,85.23,85.779,84.579,86.103,86.373,84.999,83.418,82.376,82.851,82.879,83.718,84.561,85.093,86.971,86.86,86.884,87.206,89.204
1655,N,False,117.49,119.34,117.32,118.9,120.02,120.74,117.62,117.36,117.49,116.75,118.61,119.52,118.55,119.3,119.03,120.84,119.11,117.8,118.18,118.73,118.44,120.62,120.4,117.04,118.23,119.0,120.92,120.85,122.2,122.8,123.42,124.31,125.11,126.31,127.92,129.09,128.86,127.25,126.69,125.96,125.8,125.98,123.57,122.06,122.31,124.33,125.26,123.93,122.79,122.16,122.67,124.59,122.81,123.51,122.73,120.94,120.17,121.29,124.83,125.37,123.71,124.23,124.75,126.45,126.58,124.37,121.92,123.12,122.32,121.21
1656,N,False,123.14,122.69,123.43,126.78,127.22,127.05,128.84,131.11,132.65,132.32,133.14,132.46,132.32,130.17,128.97,129.6,129.27,129.64,125.64,124.96,124.74,124.18,124.36,124.06,125.2,125.14,125.98,124.92,124.29,125.48,128.63,130.96,129.75,129.78,131.21,131.68,131.61,129.67,130.65,132.86,132.43,132.47,133.96,133.46,132.42,131.24,129.27,129.89,129.6,128.86,130.08,129.34,127.47,126.58,127.17,129.11,128.69,129.19,128.02,128.08,129.23,130.24,131.41,133.57,134.03,133.62,133.67,134.27,136.2,137.68
1657,N,False,137.26,137.22,140.48,141.06,144.04,145.87,140.38,142.31,138.8,140.48,140.6,136.74,134.85,136.22,135.3,133.6,130.25,130.24,132.36,130.02,133.04,133.52,131.62,136.96,145.43,144.59,147.86,146.56,147.67,141.9,145.46,142.02,139.55,137.12,139.8,143.49,141.68,141.09,137.66,140.86,139.13,141.51,141.95,145.5,144.1,147.79,143.17,141.4,148.24,142.56,144.86,146.74,149.07,154.41,147.79,150.52,148.58,142.71,146.07,146.26,139.56,137.06,138.98,136.06,138.26,144.34,142.27,141.33,144.43,145.68
1658,N,False,109.3,110.43,114.14,115.3,120.06,120.19,119.64,121.06,122.32,119.7,119.37,123.06,120.65,119.04,117.73,119.61,121.72,120.65,118.95,119.07,119.42,118.88,116.78,114.6,114.35,115.52,119.83,120.91,119.36,119.31,122.65,119.87,117.79,118.96,118.03,117.35,112.59,111.83,116.88,117.84,115.07,114.71,113.51,113.2,111.68,114.36,114.13,117.13,116.28,117.72,117.8,120.5,124.03,122.66,119.64,125.54,124.54,123.55,121.85,121.74,121.04,120.07,118.45,116.82,117.59,114.23,116.51,113.4,119.02,118.74
1659,N,False,126.24,124.33,123.79,125.01,124.33,125.17,126.35,125.54,125.26,124.11,123.89,123.48,124.76,128.08,129.23,127.36,127.29,130.32,128.32,128.36,130.51,129.79,129.88,130.7,129.36,130.41,128.16,126.15,121.72,120.26,117.86,116.89,118.22,118.46,118.73,118.69,121.81,123.54,123.49,123.52,124.46,126.0,128.82,129.25,127.46,125.47,126.92,125.07,124.9,122.22,119.98,120.5,118.98,117.43,118.56,117.25,117.35,118.76,118.78,119.41,119.12,117.85,116.72,115.13,115.33,114.81,115.81,115.77,116.1,115.06
1660,N,False,161.09,166.15,165.69,162.36,164.26,169.31,168.61,164.95,161.29,159.36,156.75,152.39,148.71,147.8,143.08,144.3,144.24,141.06,148.5,151.6,151.32,152.8,155.51,163.06,157.88,166.55,168.75,169.55,161.01,157.51,155.87,157.61,153.8,153.87,153.46,150.65,160.2,153.49,156.65,152.59,154.72,158.82,155.38,153.53,157.5,155.46,152.16,153.44,152.1,147.96,156.79,157.33,157.08,152.0,154.83,154.55,153.76,149.88,151.52,151.13,152.63,153.38,152.34,150.55,151.43,148.05,147.31,144.98,145.5,144.7
1661,N,False,137.45,138.35,139.37,139.29,136.58,131.33,130.03,134.59,137.69,142.33,141.09,143.78,149.62,150.63,152.74,157.73,154.28,155.77,157.8,159.54,163.35,162.52,163.19,160.73,158.41,160.64,156.14,153.72,156.81,160.42,156.44,153.98,157.65,158.45,154.05,155.38,148.31,146.47,139.83,136.4,135.11,131.41,127.72,128.02,128.94,130.88,132.36,137.8,136.38,139.41,140.25,135.81,141.28,140.78,146.61,147.21,148.91,147.07,152.06,146.07,143.58,143.64,142.88,140.03,142.47,140.9,139.72,139.73,144.88,143.05
1662,N,False,117.14,116.95,116.7,116.95,116.31,117.24,117.11,117.59,117.66,118.36,117.44,118.79,118.8,118.36,118.17,119.14,118.54,117.25,118.12,117.96,117.48,118.16,117.87,118.24,118.61,119.15,121.2,121.12,121.86,122.77,123.02,123.03,123.66,122.59,122.42,121.41,120.8,119.33,116.63,116.49,115.02,114.1,114.77,115.01,113.63,114.45,115.56,115.34,115.16,114.91,115.58,114.41,116.39,117.06,117.34,118.13,117.41,117.36,117.42,117.71,117.65,116.87,116.99,117.0,117.45,118.31,117.12,118.22,118.02,118.47
1663,N,False,126.29,126.67,127.45,126.87,129.05,128.96,129.51,130.26,129.97,130.31,130.37,129.77,132.25,132.46,131.89,134.06,133.21,133.14,132.82,132.09,130.96,130.11,130.94,129.16,128.39,128.16,128.56,128.09,127.64,125.48,127.21,126.99,127.39,127.89,129.04,129.08,129.64,129.67,130.72,133.52,134.55,135.06,134.7,136.67,135.08,135.35,134.64,129.57,128.79,129.06,127.12,128.32,127.54,127.18,128.12,130.59,131.28,130.19,129.62,131.38,131.48,132.65,134.24,133.89,133.99,135.37,135.34,136.02,136.31,135.86
1664,N,False,78.677,80.095,81.091,80.766,81.411,81.168,81.4,80.721,78.824,80.425,80.85,80.218,80.559,80.835,80.72,80.428,80.511,79.83,79.626,80.149,78.274,80.727,80.62,79.735,79.781,79.637,77.677,77.388,77.783,77.847,77.599,76.785,77.705,77.66,77.441,78.065,78.559,79.715,78.613,79.044,80.894,82.392,80.521,80.687,81.337,80.788,80.573,79.685,78.317,79.72,79.74,81.296,79.306,80.617,78.124,78.798,80.244,79.35,81.529,82.265,82.679,80.862,81.434,82.838,82.131,81.449,81.462,80.759,79.988,80.6
1665,N,False,134.03,136.07,133.95,131.47,131.29,131.68,130.26,133.51,130.02,133.55,133.49,133.12,135.67,132.74,131.06,132.59,129.47,131.43,129.02,128.29,131.49,128.13,128.22,128.58,124.6,125.18,133.32,131.1,128.0,127.92,129.06,129.61,128.92,126.46,124.74,127.16,132.4,133.07,134.66,138.28,138.13,134.83,132.26,133.99,131.87,137.03,133.71,130.31,128.34,130.24,128.69,126.24,125.46,132.12,129.47,129.61,127.4,129.94,130.37,132.2,131.17,129.37,133.05,131.36,130.64,134.32,134.63,135.61,140.06,137.36
1666,N,False,142.57,141.71,138.89,143.79,145.17,141.96,142.97,140.6,141.34,144.7,145.03,145.6,142.99,142.94,145.44,142.43,145.15,143.41,143.51,140.24,140.53,138.04,135.33,131.78,131.99,130.04,130.51,127.02,127.71,125.16,128.26,130.69,128.27,125.4,127.57,126.11,122.71,123.12,122.03,122.11,121.59,120.32,123.04,122.1,125.83,123.79,123.75,124.25,121.66,121.05,122.96,125.68,127.89,129.03,126.24,125.68,124.73,127.98,127.04,122.64,122.39,116.37,116.25,118.58,119.56,118.4,117.76,119.51,116.12,116.2
1667,N,False,151.79,150.08,150.9,150.33,148.94,149.07,151.86,153.49,152.93,150.71,151.28,150.12,148.67,151.07,150.0,150.18,150.55,150.36,150.57,148.28,147.2,146.02,145.7,147.18,145.93,146.72,147.24,146.24,145.06,145.21,145.79,146.69,147.69,149.62,151.03,150.17,153.69,154.54,151.72,150.59,150.41,152.84,152.45,151.18,152.06,151.05,148.08,145.9,145.69,144.11,143.62,142.35,141.55,140.7,138.49,139.87,141.56,141.3,140.4,140.45,139.08,140.54,141.22,141.91,138.78,139.2,138.14,136.93,135.52,136.94
