,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70
1397,B,False,156.31,161.36,163.9,165.56,174.14,182.95,186.32,191.92,194.48,199.33,202.84,206.32,205.77,211.3,212.71,219.39,227.84,228.69,234.79,233.15,234.23,236.71,238.69,236.94,235.6,232.85,236.65,244.32,243.26,244.98,246.4,244.31,245.69,247.95,252.06,252.17,253.47,254.76,257.43,257.51,258.39,259.74,265.66,264.24,267.08,270.13,273.12,275.26,276.93,279.17,285.12,288.76,292.89,298.1,301.5,308.95,310.64,313.53,317.7,322.27,323.06,329.82,330.57,331.01,332.94,338.58,339.88,342.47,348.54,354.0
1398,B,False,273.35,280.13,277.58,272.94,278.53,277.37,274.91,278.5,278.97,269.71,275.05,276.77,278.84,271.77,272.73,269.7,272.65,273.98,270.09,270.83,268.48,263.71,260.9,254.14,255.78,255.34,255.79,251.29,250.75,251.28,249.03,250.14,244.36,245.62,244.0,244.62,240.03,243.09,249.86,245.05,240.25,242.91,251.49,249.18,247.44,249.92,245.65,243.22,245.26,241.45,237.81,238.82,237.51,241.76,239.29,237.38,241.99,240.54,239.23,242.48,246.17,239.37,241.23,244.6,239.82,242.4,244.27,246.46,249.33,250.77
1399,B,False,276.73,280.39,278.52,282.28,280.03,279.17,277.68,277.44,272.85,268.29,265.71,266.86,265.36,263.09,264.31,261.54,259.51,260.91,264.92,272.58,267.65,261.22,260.0,254.88,258.7,260.52,259.05,258.24,257.16,262.18,261.34,261.33,263.86,264.81,263.85,258.54,260.14,258.95,260.77,256.78,258.52,257.58,261.75,256.45,259.45,254.43,256.2,255.31,254.23,260.44,255.43,253.13,253.99,253.48,256.82,259.05,255.43,258.26,257.94,256.85,256.73,257.46,256.07,261.07,263.15,256.86,253.96,258.57,261.7,259.62
1400,B,False,93.652,93.855,93.475,89.78,90.219,87.384,89.527,86.108,88.547,86.804,89.048,89.692,89.867,90.965,92.487,93.283,94.669,95.422,96.743,95.95,97.263,98.819,99.124,99.727,99.385,99.448,102.07,103.02,100.87,106.36,108.44,108.91,110.6,107.71,111.38,112.3,113.07,115.58,116.35,118.31,120.87,120.5,121.9,124.07,126.9,125.25,126.99,128.32,128.23,126.78,126.23,124.86,123.29,124.62,120.5,122.95,125.03,130.15,131.6,129.69,132.33,133.0,132.23,131.74,130.97,130.56,131.93,130.21,132.18,132.27
1401,B,False,478.78,480.25,490.01,486.7,493.8,495.14,496.14,489.77,495.82,498.29,493.55,496.86,487.6,491.19,486.07,485.49,483.82,485.56,486.11,487.02,484.23,481.81,485.04,485.28,480.27,482.41,481.7,480.63,479.7,487.09,490.79,492.24,497.96,496.95,496.96,494.8,497.35,496.6,497.12,506.79,505.26,506.67,513.84,512.51,509.66,507.1,506.04,508.75,501.32,497.71,500.04,502.12,500.4,501.39,491.98,495.07,498.37,496.52,495.41,491.96,490.23,493.42,493.72,491.97,491.08,490.92,486.44,488.99,488.08,490.47
1402,B,False,108.03,108.48,110.92,108.25,110.83,109.86,105.52,114.32,118.92,113.13,103.31,98.216,110.76,107.98,103.85,111.73,109.34,105.09,109.8,101.12,100.2,105.27,104.37,110.28,114.16,122.88,113.71,115.44,108.55,118.64,117.79,117.3,114.79,100.72,92.72,92.065,97.367,95.321,91.087,91.798,89.403,94.744,95.081,96.146,87.813,84.997,86.553,84.772,80.146,73.479,91.036,92.256,86.958,97.732,93.193,109.38,107.66,112.08,122.79,126.25,141.37,136.94,148.87,156.42,156.94,165.25,165.03,165.83,175.12,183.77
1403,B,False,83.538,88.107,88.974,88.847,88.146,89.43,90.996,90.494,93.207,95.952,99.725,101.27,103.64,105.29,107.87,107.84,112.28,112.98,117.82,119.97,120.72,122.46,123.58,124.48,126.94,126.3,126.88,132.24,133.73,137.39,139.23,138.65,139.55,146.0,148.63,150.4,148.27,155.13,159.44,160.26,163.31,166.93,169.37,168.08,173.88,175.83,173.68,176.81,179.32,180.8,184.04,185.15,184.21,184.1,185.53,187.9,191.63,192.37,195.61,199.8,202.27,204.56,210.98,212.7,210.65,216.68,219.97,221.56,221.59,225.39
1404,B,False,107.12,105.5,105.81,110.63,106.76,109.69,109.81,108.38,109.67,108.28,108.89,112.5,116.22,113.1,114.75,115.0,117.79,119.74,121.57,121.69,123.42,118.91,120.13,123.54,120.09,121.24,124.38,117.74,122.13,124.49,122.61,121.29,121.69,125.86,119.84,122.5,118.73,122.89,121.62,119.96,122.68,120.15,121.16,118.24,120.85,119.97,119.72,120.6,121.58,125.1,121.42,121.76,122.51,125.12,120.73,119.66,119.64,142.57,153.83,161.6,173.4,183.6,188.94,201.99,210.59,218.71,230.55,242.74,255.81,266.51
1405,B,False,306.96,307.15,316.46,313.43,314.6,314.15,317.26,314.58,317.66,316.24,312.48,309.12,314.85,317.01,317.24,322.51,323.07,318.49,322.78,319.72,317.43,321.44,324.29,325.3,324.19,321.55,322.36,320.67,320.51,320.48,317.77,318.44,320.92,320.02,323.92,324.47,325.13,326.98,326.24,329.82,328.72,329.45,327.85,332.7,333.05,331.19,338.14,331.09,333.33,332.57,331.03,331.4,336.95,337.97,342.84,341.38,341.43,345.65,351.79,358.15,359.68,357.51,358.65,359.88,351.19,352.45,346.22,348.62,357.48,361.41
1406,B,False,157.09,160.36,162.09,161.89,159.68,158.65,158.84,162.38,160.47,162.85,160.65,160.12,159.5,159.61,160.65,161.07,155.09,153.46,155.26,154.88,154.52,157.03,159.22,157.63,155.29,155.46,158.58,154.56,157.07,155.47,156.9,155.88,155.26,151.76,154.08,150.52,154.05,149.22,150.98,147.66,144.58,142.24,141.84,143.2,145.18,143.31,144.2,143.1,140.78,138.76,139.99,138.0,136.06,132.71,129.75,126.64,126.13,126.6,130.28,127.28,126.82,120.91,120.29,122.87,118.29,117.76,113.77,116.7,115.61,113.61
1407,B,False,172.72,174.3,178.25,180.17,182.49,185.94,191.15,194.65,196.98,201.04,202.41,199.91,201.65,200.23,201.2,202.86,203.67,206.38,210.3,211.75,214.96,214.56,214.16,212.58,211.07,213.45,210.64,211.01,209.72,210.94,213.34,216.84,219.34,218.17,220.42,223.29,226.11,227.06,224.97,223.04,225.78,222.2,223.8,227.72,229.65,233.6,233.33,236.36,235.82,238.3,235.95,236.67,237.43,239.09,237.72,235.24,235.03,237.89,238.42,238.37,242.43,244.51,246.57,247.95,249.1,249.21,247.52,247.7,247.04,246.32
1408,B,True,504.99,503.99,501.82,509.19,515.04,509.68,512.34,515.9,514.41,517.18,520.42,517.03,522.31,522.53,520.43,519.4,522.21,520.91,518.81,521.43,530.79,529.4,527.0,531.6,533.45,530.46,529.95,533.1,530.7,522.17,524.72,525.62,522.17,522.75,532.46,536.33,541.33,550.32,545.96,547.17,540.69,543.09,546.7,547.89,552.15,552.77,551.13,551.1,546.96,553.47,548.87,552.18,546.75,546.64,542.91,549.58,552.99,542.9,537.43,537.48,531.48,529.66,535.21,535.71,531.68,531.42,535.98,541.32,531.8,530.06
1409,B,False,588.25,578.28,568.4,553.69,553.47,552.11,557.23,565.17,556.98,550.8,550.92,549.35,542.58,542.49,542.94,541.6,534.67,516.26,518.44,519.49,530.72,518.33,510.11,500.81,495.25,492.37,489.0,481.01,481.33,477.21,482.22,486.85,481.04,466.58,467.18,475.07,482.91,487.28,487.9,490.79,491.5,483.56,485.65,494.63,499.56,496.34,494.17,497.64,497.08,488.07,490.64,489.06,488.52,485.29,487.33,488.19,486.99,486.7,487.03,487.66,492.54,491.8,482.83,488.38,489.26,486.69,485.91,488.31,485.38,495.23
1410,B,False,450.65,455.28,455.8,450.38,448.8,444.29,455.38,456.47,454.24,451.56,440.42,443.81,443.59,442.42,449.56,445.36,443.48,446.94,445.64,448.31,443.43,443.17,437.05,441.57,437.63,437.16,432.78,436.54,436.67,437.61,437.24,441.81,445.37,443.72,448.62,448.35,448.44,451.26,448.43,453.18,452.79,457.18,456.19,449.06,453.85,450.47,450.31,449.61,457.18,457.37,458.51,455.14,461.01,461.59,456.71,448.08,452.92,452.75,456.37,458.32,457.83,461.66,460.92,459.41,465.77,460.1,465.14,464.68,465.78,470.63
1411,B,False,538.67,538.14,545.44,539.96,546.99,551.92,556.87,556.88,551.87,554.27,556.69,552.94,547.13,553.93,550.08,550.99,550.7,548.43,544.33,549.67,545.68,542.78,541.26,546.59,538.12,542.13,542.08,551.63,546.9,543.3,540.89,537.17,543.7,546.46,548.01,548.6,553.7,547.47,548.01,545.84,542.83,544.19,539.17,545.85,544.55,537.66,531.96,535.65,540.95,544.24,543.28,541.63,538.02,545.38,547.19,536.89,532.29,532.53,532.23,526.27,526.81,528.71,531.46,531.91,524.94,527.77,527.48,529.16,543.11,531.63
1412,B,False,151.34,152.83,153.96,154.55,154.36,155.4,156.31,161.36,163.9,165.56,174.14,182.95,186.32,191.92,194.48,199.33,202.84,206.32,205.77,211.3,212.71,219.39,227.84,228.69,234.79,233.15,234.23,236.71,238.69,236.94,235.6,232.85,236.65,244.32,243.26,244.98,246.4,244.31,245.69,247.95,252.06,252.17,253.47,254.76,257.43,257.51,258.39,259.74,265.66,264.24,267.08,270.13,273.12,275.26,276.93,279.17,285.12,288.76,292.89,298.1,301.5,308.95,310.64,313.53,317.7,322.27,323.06,329.82,330.57,331.01
1413,B,False,313.66,313.3,311.33,311.66,309.34,307.73,304.43,305.12,305.06,305.37,309.77,308.08,304.63,304.08,302.78,300.77,304.88,305.17,299.34,299.72,295.68,293.92,296.8,293.64,291.64,293.38,287.85,283.83,284.58,286.06,284.41,283.4,281.67,279.89,279.47,276.19,273.77,274.51,272.37,270.15,264.74,261.59,260.79,263.93,258.54,256.94,255.04,254.28,254.17,255.38,255.34,258.22,258.17,255.47,256.28,255.77,254.65,250.33,252.13,251.86,250.04,253.14,257.75,256.19,257.68,255.73,249.83,249.18,250.86,250.59
1414,B,False,166.38,166.24,170.8,165.71,169.66,169.59,173.25,174.27,174.81,165.69,163.52,169.3,180.19,182.33,187.39,181.68,181.27,182.26,180.34,177.63,171.19,173.23,170.66,168.31,166.93,168.31,169.77,165.5,163.98,161.51,161.08,157.15,159.26,157.11,156.12,152.28,153.6,156.44,158.71,154.15,150.72,149.9,148.82,151.02,153.81,154.31,153.72,157.33,156.65,157.79,161.61,161.54,159.86,158.62,158.44,153.09,154.18,155.36,154.09,152.88,155.25,155.21,155.39,156.88,157.87,153.67,156.78,154.77,151.24,151.08
1415,B,False,545.85,553.46,558.6,559.53,561.08,561.87,565.32,568.61,572.58,568.65,568.37,564.73,559.64,558.39,557.81,553.03,552.18,551.4,549.69,548.02,541.18,543.37,548.49,537.37,541.68,542.72,536.88,547.6,545.53,545.28,545.05,549.66,550.99,548.5,549.18,545.77,547.4,553.18,555.65,550.46,548.3,554.43,557.19,555.47,560.4,564.93,560.22,561.78,557.02,567.48,561.7,560.04,557.94,560.14,556.61,558.38,546.27,550.2,547.88,547.61,544.12,544.31,545.22,544.02,544.88,548.04,549.33,553.94,554.92,556.84
1416,B,False,211.44,210.95,209.04,209.42,211.82,211.56,209.6,213.56,212.09,213.65,213.31,212.2,213.32,211.29,213.11,213.13,214.58,214.71,215.84,218.73,217.61,217.5,218.37,217.58,220.95,218.47,220.02,220.65,221.54,218.98,220.15,220.29,218.16,221.54,221.16,220.14,219.83,218.44,218.44,217.4,220.71,217.45,219.46,217.59,219.13,220.02,221.95,223.85,223.62,223.65,225.85,227.45,227.38,229.62,232.02,229.32,228.43,228.38,225.86,225.83,227.48,231.89,229.16,229.23,233.43,234.34,237.09,240.8,242.19,247.48
1417,B,False,198.91,200.32,199.85,203.71,208.6,209.59,207.98,209.85,210.66,212.2,217.27,219.19,221.26,224.27,229.68,231.11,233.41,235.8,238.43,240.59,242.15,244.11,245.7,246.92,249.03,249.78,248.81,254.31,253.53,255.57,258.66,262.76,267.81,262.43,264.72,270.2,263.79,263.57,262.69,263.2,261.8,266.55,268.32,274.34,275.82,281.01,277.06,279.37,281.32,289.14,286.45,278.67,282.97,283.81,283.71,283.51,287.49,294.26,290.86,289.84,291.36,288.78,294.79,298.81,291.85,296.47,295.82,294.91,292.29,296.93
1418,B,False,394.81,394.1,389.7,394.87,390.44,386.61,384.73,380.74,375.35,374.12,374.31,368.11,365.95,366.53,371.69,371.52,372.56,369.51,369.2,373.78,371.69,369.92,372.78,366.28,368.76,370.43,375.28,377.36,378.54,373.15,371.89,372.53,367.12,369.55,368.54,369.34,371.02,368.73,368.72,368.57,365.8,366.9,365.58,369.63,371.2,366.1,363.43,366.34,364.35,360.14,362.9,358.71,358.69,361.97,358.76,360.69,357.89,359.06,356.84,358.99,354.71,356.98,356.47,357.27,351.82,357.14,360.06,359.99,358.7,361.07
1419,B,False,335.12,333.1,333.4,334.26,339.42,339.1,338.9,342.15,337.44,344.21,348.59,349.47,345.51,338.9,341.13,342.29,345.88,341.24,339.54,342.04,342.75,338.16,340.01,341.72,343.95,344.0,339.22,336.92,336.39,337.57,339.25,337.09,337.86,341.11,343.5,346.67,343.67,342.05,342.63,345.12,346.92,348.5,350.2,354.72,355.2,354.7,351.48,350.23,348.86,345.77,342.5,346.57,345.69,346.32,344.8,344.1,342.1,345.28,346.42,349.19,345.61,354.29,350.06,357.63,358.05,361.89,365.02,368.94,371.89,370.87
1420,B,False,321.14,319.51,318.43,316.56,315.96,316.22,318.96,321.02,320.32,321.68,321.99,319.86,322.02,320.48,323.85,324.85,321.66,319.82,326.18,320.72,324.42,324.35,326.02,326.41,324.6,322.75,325.33,326.53,328.89,330.28,327.58,325.6,328.54,329.92,336.95,337.68,341.76,344.64,341.48,340.29,342.33,349.45,352.55,352.39,351.07,349.6,351.63,359.48,361.69,356.24,359.39,354.8,355.59,355.19,358.73,352.68,351.62,349.49,353.93,353.61,355.18,353.07,352.9,356.65,356.37,356.24,353.94,352.88,353.12,353.95
1421,B,False,137.4,136.7,134.94,138.0,135.98,134.77,135.09,135.52,133.16,133.62,136.18,135.2,132.8,132.96,134.67,134.9,129.55,131.58,131.25,132.97,136.28,135.54,139.6,140.25,141.25,141.42,141.6,143.65,139.87,138.65,138.94,139.02,138.31,138.58,136.53,136.23,135.34,136.6,138.45,137.54,135.39,135.06,134.47,133.49,133.85,132.34,134.42,135.56,134.67,137.42,135.97,136.68,139.94,141.39,137.61,137.17,133.52,134.29,133.48,132.39,132.39,132.95,135.97,135.73,135.68,134.67,134.37,135.39,133.2,135.14
1422,B,False,509.74,507.15,503.81,522.89,506.0,502.73,503.08,494.44,501.52,505.82,512.55,515.92,513.71,502.83,515.42,508.71,513.98,505.79,520.95,528.41,519.29,529.09,534.51,539.3,525.59,525.64,530.95,541.11,544.11,551.99,537.4,536.66,553.58,552.44,542.7,551.63,563.17,555.5,558.54,563.25,558.36,557.0,565.16,565.85,562.0,565.21,549.84,552.78,553.37,557.36,562.91,552.44,552.57,553.07,568.15,558.22,551.82,569.79,564.99,570.43,565.95,564.92,572.99,567.93,561.78,550.04,550.56,556.77,559.89,556.12
1423,B,False,157.15,157.05,157.07,156.85,155.77,157.03,155.94,152.28,155.34,155.64,156.25,153.51,153.57,150.73,149.65,150.38,149.0,149.91,151.14,152.29,155.02,155.78,156.84,155.94,157.26,156.83,156.93,155.28,154.32,154.24,153.32,155.5,157.01,159.86,158.21,158.05,159.49,159.63,157.44,155.91,157.88,156.93,157.77,160.85,161.58,161.5,159.27,161.45,164.33,162.05,164.24,164.93,166.58,164.59,164.49,163.3,164.77,164.92,164.06,165.45,164.38,162.29,161.8,163.98,163.71,168.07,167.93,164.65,163.69,165.92
1424,B,False,335.53,340.41,339.81,344.03,342.99,342.27,343.49,346.65,346.42,345.9,346.46,344.98,348.5,353.13,353.47,353.16,357.95,358.24,359.52,359.04,358.29,358.44,362.63,362.52,362.83,359.89,360.78,360.43,361.47,358.57,357.22,362.39,361.97,364.96,363.49,364.18,361.32,363.78,365.83,368.46,370.58,370.19,369.73,369.65,372.93,370.32,373.74,376.93,377.89,377.9,374.77,371.75,372.98,372.05,373.07,370.47,367.49,366.63,367.09,368.25,365.78,366.88,369.87,369.04,369.16,370.73,377.91,374.95,378.07,376.45
1425,B,False,653.12,654.69,654.97,658.19,655.78,660.89,664.36,665.91,671.79,673.11,680.7,684.12,688.11,689.91,691.13,696.27,697.95,699.06,698.99,702.65,703.03,708.9,714.41,721.85,724.13,727.39,730.25,727.9,730.6,733.91,732.69,737.0,738.53,736.33,747.11,742.5,743.23,749.33,753.86,756.74,761.33,758.42,765.78,771.99,776.38,784.62,785.74,787.7,793.93,792.17,804.72,805.57,805.16,807.33,807.01,804.42,809.21,811.08,808.97,813.94,810.3,816.68,817.96,807.67,805.87,802.53,806.23,801.23,802.95,800.19
1426,B,False,754.45,754.84,756.29,757.77,770.89,787.96,771.13,770.36,769.89,777.8,776.47,777.82,783.46,783.99,781.04,784.64,783.3,792.4,795.36,788.59,790.32,796.06,797.85,789.55,784.67,785.94,793.21,786.96,788.81,795.89,792.83,792.45,792.23,794.64,797.83,789.83,791.51,786.2,779.6,779.47,784.71,782.54,787.72,789.18,788.19,790.2,784.67,798.58,790.9,788.73,791.38,789.61,787.97,789.96,785.81,785.65,781.03,788.92,785.74,779.93,779.66,782.66,784.17,776.45,772.32,782.27,778.17,773.48,766.35,776.18
1427,B,False,331.37,327.44,327.44,329.39,330.29,326.12,321.94,325.76,323.23,327.14,324.35,324.64,327.69,324.79,327.58,326.17,328.3,329.29,327.96,324.33,325.72,325.78,325.22,322.36,319.22,318.12,314.44,311.74,310.62,310.37,310.5,307.03,309.75,310.42,312.68,306.34,305.06,304.26,300.7,300.6,302.48,303.55,299.78,302.43,301.01,299.44,296.28,294.67,295.06,297.37,290.97,291.07,289.45,287.48,287.1,290.95,288.86,286.65,291.04,292.46,291.06,290.22,288.05,286.83,287.56,291.33,291.86,291.55,290.47,290.31
1428,B,False,162.89,162.59,161.88,159.65,162.82,166.08,165.87,168.04,165.07,164.4,164.99,164.49,163.41,162.16,160.33,159.38,159.45,156.34,156.54,155.81,155.64,155.68,154.85,158.73,159.59,157.1,155.01,157.66,161.39,159.03,159.82,159.59,158.85,159.88,157.24,160.6,163.12,163.15,162.94,163.08,161.56,162.59,162.83,164.01,161.56,160.01,162.28,165.35,168.07,170.02,166.28,166.36,167.21,166.57,167.11,167.53,170.65,164.54,169.03,167.43,167.75,163.17,164.02,164.87,166.79,161.97,162.04,161.84,158.92,157.25
1429,B,False,269.36,268.07,272.38,272.5,278.39,279.31,278.25,281.74,281.24,283.03,285.05,285.14,287.3,291.08,292.39,295.82,297.11,296.56,298.08,298.47,297.0,299.77,299.63,301.51,305.95,305.47,307.98,307.67,304.54,306.43,308.52,312.08,312.72,317.35,318.21,323.13,323.08,327.86,328.25,328.52,330.98,331.38,330.85,329.07,332.62,332.99,332.66,336.89,341.58,342.08,341.75,346.64,351.89,351.75,348.45,347.99,347.86,352.11,350.84,353.14,353.89,356.66,358.11,361.8,360.4,360.24,362.97,363.92,365.41,365.26
1430,B,False,159.11,160.42,157.84,159.02,153.83,161.48,159.69,160.84,160.22,162.69,163.92,167.23,166.78,171.2,169.62,166.01,168.05,163.84,159.21,165.05,163.47,167.35,167.78,166.12,166.81,163.84,167.49,175.05,172.38,172.77,172.14,176.87,176.85,177.53,179.68,181.1,181.17,184.43,186.55,183.97,181.94,185.57,184.91,186.18,180.61,185.54,185.55,185.63,184.02,184.58,182.45,182.28,182.39,181.45,185.55,188.07,183.44,198.1,197.94,194.99,191.09,194.86,192.84,191.38,191.05,192.89,195.04,197.75,199.74,202.84
1431,B,False,152.76,151.14,168.24,180.83,190.16,205.49,207.62,212.63,205.49,210.51,209.37,218.37,214.67,217.28,211.99,206.08,218.25,213.47,203.95,219.48,225.4,235.87,244.47,246.31,250.76,245.56,242.75,246.24,248.96,249.03,255.93,253.59,257.58,260.69,267.88,271.51,283.54,280.88,285.72,296.64,306.32,301.63,292.61,293.36,309.62,314.99,311.05,314.67,321.55,323.47,320.87,315.71,306.74,313.09,309.81,312.08,310.29,309.92,305.98,309.93,310.66,317.42,318.2,312.67,309.95,313.13,311.76,323.55,318.65,318.67
1432,B,False,81.76,82.641,80.802,82.226,89.089,88.86,96.251,102.1,96.202,98.349,98.781,96.716,97.213,96.515,94.143,93.691,90.087,88.853,87.133,88.089,86.383,86.724,86.289,88.723,92.549,92.214,93.353,94.881,94.122,98.689,102.76,100.26,99.051,93.932,94.14,95.032,94.485,93.061,94.813,93.88,92.563,90.907,90.224,92.907,92.045,88.339,90.106,96.107,94.426,90.127,88.927,94.809,91.875,88.682,90.712,86.463,88.759,90.562,91.429,95.033,98.641,90.244,88.816,91.535,87.461,87.57,81.532,82.514,83.083,90.638
1433,B,False,211.95,212.64,212.74,216.38,213.43,213.36,214.5,215.47,217.83,220.89,218.11,217.79,217.78,219.74,218.68,221.98,221.46,218.65,216.05,219.08,216.0,213.29,212.24,214.57,213.7,214.67,216.89,219.4,216.88,217.18,218.8,219.41,220.04,221.18,221.97,224.78,223.67,218.42,222.34,219.82,218.03,220.51,221.79,225.23,221.95,223.58,222.73,222.89,223.9,222.99,222.72,223.96,223.07,223.48,223.39,227.95,224.89,222.05,223.79,223.3,225.01,223.93,227.84,228.35,225.15,227.38,223.99,226.21,225.63,224.43
1434,B,False,217.28,211.99,206.08,218.25,213.47,203.95,219.48,225.4,235.87,244.47,246.31,250.76,245.56,242.75,246.24,248.96,249.03,255.93,253.59,257.58,260.69,267.88,271.51,283.54,280.88,285.72,296.64,306.32,301.63,292.61,293.36,309.62,314.99,311.05,314.67,321.55,323.47,320.87,315.71,306.74,313.09,309.81,312.08,310.29,309.92,305.98,309.93,310.66,317.42,318.2,312.67,309.95,313.13,311.76,323.55,318.65,318.67,322.31,322.43,321.02,321.0,321.11,321.42,318.91,323.4,322.33,320.72,319.39,323.76,315.51
1435,B,False,207.62,212.63,205.49,210.51,209.37,218.37,214.67,217.28,211.99,206.08,218.25,213.47,203.95,219.48,225.4,235.87,244.47,246.31,250.76,245.56,242.75,246.24,248.96,249.03,255.93,253.59,257.58,260.69,267.88,271.51,283.54,280.88,285.72,296.64,306.32,301.63,292.61,293.36,309.62,314.99,311.05,314.67,321.55,323.47,320.87,315.71,306.74,313.09,309.81,312.08,310.29,309.92,305.98,309.93,310.66,317.42,318.2,312.67,309.95,313.13,311.76,323.55,318.65,318.67,322.31,322.43,321.02,321.0,321.11,321.42
1436,B,False,295.79,294.72,290.28,287.35,288.51,288.3,290.07,293.43,295.36,292.67,292.72,294.63,294.6,294.96,295.76,296.34,297.57,297.58,300.94,299.77,296.04,294.88,293.62,288.93,288.43,289.63,288.9,288.54,288.26,284.69,285.27,284.53,285.16,282.92,280.41,278.9,277.91,282.0,282.67,282.2,288.76,290.78,289.25,287.99,288.63,290.96,291.78,293.82,293.47,295.09,295.32,295.99,297.56,296.46,295.7,294.04,292.41,292.86,296.26,296.47,299.44,298.53,298.78,300.31,302.67,301.0,304.35,306.92,306.99,309.43
1437,B,False,404.85,402.74,398.52,398.21,398.31,399.04,402.43,403.44,403.8,404.14,400.65,398.96,402.98,404.21,407.76,407.33,407.17,406.41,406.97,402.96,403.25,404.18,398.8,396.05,402.22,403.84,405.69,404.01,405.17,407.47,404.76,405.44,408.31,410.15,407.19,409.91,416.55,414.64,412.48,419.91,419.41,423.59,422.59,430.24,430.56,433.92,433.92,429.77,431.66,427.36,429.54,428.15,428.42,432.62,434.75,436.39,436.99,433.86,436.25,435.07,436.68,433.67,432.25,431.7,432.78,431.54,436.78,434.88,437.08,437.6
1438,B,False,128.61,128.01,127.98,128.67,129.9,129.7,128.2,128.59,128.92,127.29,127.31,126.65,126.88,127.48,126.34,126.36,126.7,125.74,123.89,124.84,124.41,125.28,122.5,124.97,124.41,127.3,125.66,125.43,125.72,127.7,126.67,128.83,127.3,128.17,128.53,128.41,126.13,128.74,128.84,128.2,130.81,131.46,133.84,132.48,132.89,132.33,132.94,135.08,134.27,135.52,136.33,136.33,136.33,135.7,135.82,137.18,137.88,137.81,136.01,139.36,140.79,138.9,135.87,135.5,136.0,134.08,132.33,131.35,131.62,130.11
1439,B,False,212.09,218.18,218.92,227.6,234.03,235.4,243.06,250.06,255.51,260.22,268.44,272.49,276.16,270.38,275.42,280.05,288.27,294.1,297.69,300.31,309.34,308.37,313.99,319.09,319.45,324.8,330.8,333.06,334.59,343.36,343.6,334.5,335.16,338.41,341.21,344.97,342.56,345.26,349.1,350.46,353.13,355.67,359.66,367.94,370.21,371.57,366.21,368.25,369.15,369.07,380.86,378.52,383.98,388.06,384.47,381.4,386.1,383.55,385.66,388.39,388.37,379.44,386.32,386.49,394.48,392.5,399.34,400.2,395.99,401.76
1440,B,False,96.24,95.074,94.054,94.377,92.269,89.149,87.38,89.185,92.15,92.046,93.655,93.955,93.829,94.328,95.482,95.957,96.482,96.33,94.3,97.714,98.215,99.856,97.14,97.93,97.484,98.086,100.19,99.738,99.118,100.43,101.06,102.2,101.79,99.477,99.544,99.071,100.07,100.29,100.25,97.466,97.187,98.267,97.419,96.202,96.872,96.085,96.211,96.177,93.575,95.732,94.675,94.061,93.824,94.314,95.231,95.504,95.671,95.653,97.444,96.558,96.852,96.235,93.978,91.886,91.361,92.841,92.942,91.36,91.376,91.275
1441,B,False,423.63,426.14,425.48,424.39,427.2,429.4,442.56,450.78,452.08,454.65,458.4,461.38,458.91,459.6,457.9,459.88,463.09,463.4,463.93,466.88,464.78,466.07,463.36,463.63,464.64,466.75,465.35,467.0,466.06,467.25,467.31,469.24,472.79,474.26,473.07,476.79,477.47,481.99,488.66,490.54,489.33,487.45,492.24,497.21,494.8,495.4,497.22,499.27,503.84,510.1,514.45,520.7,517.05,521.52,525.31,523.87,526.42,522.94,527.47,532.31,530.17,533.47,534.41,540.53,540.84,542.9,542.18,541.61,538.67,540.1
1442,B,False,327.65,343.55,338.22,346.03,354.19,355.3,368.34,369.13,362.22,373.19,371.23,368.06,363.94,366.3,370.24,368.73,369.04,371.23,374.81,387.12,379.62,381.41,387.56,387.14,384.04,393.82,388.45,394.9,394.71,398.51,399.79,400.14,402.89,409.96,418.11,419.6,413.75,413.97,414.05,411.29,421.12,419.47,427.8,422.05,423.03,421.22,416.43,420.17,427.34,430.52,429.81,431.32,433.02,438.51,440.45,437.26,439.64,438.77,440.87,437.27,438.47,435.72,431.61,431.68,425.36,424.5,427.16,435.27,434.44,430.96
